seed,generation,graph_size,max_size,environment,solver,run_id
1,3399,32.0,68,halfcheetah,cgp,7e9255ta
9,2499,31.0,68,halfcheetah,cgp,7e9255ta
6,1599,30.0,68,halfcheetah,cgp,7e9255ta
6,3499,24.0,68,halfcheetah,cgp,7e9255ta
8,4499,33.0,68,halfcheetah,cgp,7e9255ta
8,1899,21.0,68,halfcheetah,cgp,7e9255ta
6,3599,26.0,68,halfcheetah,cgp,7e9255ta
6,3199,27.0,68,halfcheetah,cgp,7e9255ta
1,1899,27.0,68,halfcheetah,cgp,7e9255ta
8,4699,29.0,68,halfcheetah,cgp,7e9255ta
8,2599,27.0,68,halfcheetah,cgp,7e9255ta
0,599,32.0,68,halfcheetah,cgp,7e9255ta
4,1299,30.0,68,halfcheetah,cgp,7e9255ta
7,2399,24.0,68,halfcheetah,cgp,7e9255ta
2,2999,33.0,68,halfcheetah,cgp,7e9255ta
6,99,30.0,68,halfcheetah,cgp,7e9255ta
5,2099,21.0,68,halfcheetah,cgp,7e9255ta
5,899,22.0,68,halfcheetah,cgp,7e9255ta
1,199,26.0,68,halfcheetah,cgp,7e9255ta
4,399,33.0,68,halfcheetah,cgp,7e9255ta
8,999,35.0,68,halfcheetah,cgp,7e9255ta
2,2099,28.0,68,halfcheetah,cgp,7e9255ta
7,199,32.0,68,halfcheetah,cgp,7e9255ta
9,2099,32.0,68,halfcheetah,cgp,7e9255ta
3,3499,28.0,68,halfcheetah,cgp,7e9255ta
0,3799,26.0,68,halfcheetah,cgp,7e9255ta
9,2199,25.0,68,halfcheetah,cgp,7e9255ta
4,3199,30.0,68,halfcheetah,cgp,7e9255ta
1,4299,26.0,68,halfcheetah,cgp,7e9255ta
5,2799,35.0,68,halfcheetah,cgp,7e9255ta
5,2899,26.0,68,halfcheetah,cgp,7e9255ta
2,4099,33.0,68,halfcheetah,cgp,7e9255ta
0,2099,27.0,68,halfcheetah,cgp,7e9255ta
3,2499,26.0,68,halfcheetah,cgp,7e9255ta
3,3799,35.0,68,halfcheetah,cgp,7e9255ta
7,399,29.0,68,halfcheetah,cgp,7e9255ta
0,2799,26.0,68,halfcheetah,cgp,7e9255ta
0,1199,30.0,68,halfcheetah,cgp,7e9255ta
4,3699,30.0,68,halfcheetah,cgp,7e9255ta
0,1699,26.0,68,halfcheetah,cgp,7e9255ta
8,2799,27.0,68,halfcheetah,cgp,7e9255ta
2,4999,26.0,68,halfcheetah,cgp,7e9255ta
7,2199,26.0,68,halfcheetah,cgp,7e9255ta
8,1099,23.0,68,halfcheetah,cgp,7e9255ta
2,199,29.0,68,halfcheetah,cgp,7e9255ta
5,3399,24.0,68,halfcheetah,cgp,7e9255ta
1,3999,29.0,68,halfcheetah,cgp,7e9255ta
9,1399,27.0,68,halfcheetah,cgp,7e9255ta
6,1999,25.0,68,halfcheetah,cgp,7e9255ta
4,299,28.0,68,halfcheetah,cgp,7e9255ta
3,1999,28.0,68,halfcheetah,cgp,7e9255ta
4,599,27.0,68,halfcheetah,cgp,7e9255ta
6,199,26.0,68,halfcheetah,cgp,7e9255ta
6,3799,33.0,68,halfcheetah,cgp,7e9255ta
9,1799,28.0,68,halfcheetah,cgp,7e9255ta
0,1299,26.0,68,halfcheetah,cgp,7e9255ta
0,99,32.0,68,halfcheetah,cgp,7e9255ta
4,4999,29.0,68,halfcheetah,cgp,7e9255ta
4,4799,28.0,68,halfcheetah,cgp,7e9255ta
6,1699,28.0,68,halfcheetah,cgp,7e9255ta
6,4999,30.0,68,halfcheetah,cgp,7e9255ta
5,2599,28.0,68,halfcheetah,cgp,7e9255ta
6,4299,27.0,68,halfcheetah,cgp,7e9255ta
7,4399,26.0,68,halfcheetah,cgp,7e9255ta
3,99,34.0,68,halfcheetah,cgp,7e9255ta
8,1299,35.0,68,halfcheetah,cgp,7e9255ta
5,4099,24.0,68,halfcheetah,cgp,7e9255ta
9,2799,27.0,68,halfcheetah,cgp,7e9255ta
0,1099,24.0,68,halfcheetah,cgp,7e9255ta
0,1899,27.0,68,halfcheetah,cgp,7e9255ta
3,799,32.0,68,halfcheetah,cgp,7e9255ta
2,4199,29.0,68,halfcheetah,cgp,7e9255ta
4,99,33.0,68,halfcheetah,cgp,7e9255ta
1,4399,41.0,68,halfcheetah,cgp,7e9255ta
5,299,38.0,68,halfcheetah,cgp,7e9255ta
1,1499,31.0,68,halfcheetah,cgp,7e9255ta
6,2699,27.0,68,halfcheetah,cgp,7e9255ta
9,2299,32.0,68,halfcheetah,cgp,7e9255ta
2,799,30.0,68,halfcheetah,cgp,7e9255ta
9,3599,30.0,68,halfcheetah,cgp,7e9255ta
3,2199,25.0,68,halfcheetah,cgp,7e9255ta
2,2599,28.0,68,halfcheetah,cgp,7e9255ta
0,4699,26.0,68,halfcheetah,cgp,7e9255ta
4,3299,30.0,68,halfcheetah,cgp,7e9255ta
5,4799,33.0,68,halfcheetah,cgp,7e9255ta
4,799,27.0,68,halfcheetah,cgp,7e9255ta
6,2199,28.0,68,halfcheetah,cgp,7e9255ta
7,2299,29.0,68,halfcheetah,cgp,7e9255ta
8,4799,28.0,68,halfcheetah,cgp,7e9255ta
7,3199,29.0,68,halfcheetah,cgp,7e9255ta
4,499,32.0,68,halfcheetah,cgp,7e9255ta
1,4799,30.0,68,halfcheetah,cgp,7e9255ta
7,1499,28.0,68,halfcheetah,cgp,7e9255ta
2,1699,28.0,68,halfcheetah,cgp,7e9255ta
2,4699,27.0,68,halfcheetah,cgp,7e9255ta
1,3199,24.0,68,halfcheetah,cgp,7e9255ta
7,1999,34.0,68,halfcheetah,cgp,7e9255ta
3,4499,27.0,68,halfcheetah,cgp,7e9255ta
3,1899,22.0,68,halfcheetah,cgp,7e9255ta
7,4299,31.0,68,halfcheetah,cgp,7e9255ta
1,1399,33.0,68,halfcheetah,cgp,7e9255ta
7,2999,34.0,68,halfcheetah,cgp,7e9255ta
7,4599,27.0,68,halfcheetah,cgp,7e9255ta
5,99,22.0,68,halfcheetah,cgp,7e9255ta
8,4299,26.0,68,halfcheetah,cgp,7e9255ta
4,3099,26.0,68,halfcheetah,cgp,7e9255ta
9,3699,26.0,68,halfcheetah,cgp,7e9255ta
2,4299,34.0,68,halfcheetah,cgp,7e9255ta
5,2299,27.0,68,halfcheetah,cgp,7e9255ta
1,3599,29.0,68,halfcheetah,cgp,7e9255ta
8,4199,29.0,68,halfcheetah,cgp,7e9255ta
3,1699,24.0,68,halfcheetah,cgp,7e9255ta
7,2799,29.0,68,halfcheetah,cgp,7e9255ta
7,1199,28.0,68,halfcheetah,cgp,7e9255ta
5,699,30.0,68,halfcheetah,cgp,7e9255ta
2,2499,29.0,68,halfcheetah,cgp,7e9255ta
7,3599,32.0,68,halfcheetah,cgp,7e9255ta
8,1599,29.0,68,halfcheetah,cgp,7e9255ta
2,1499,33.0,68,halfcheetah,cgp,7e9255ta
5,2999,29.0,68,halfcheetah,cgp,7e9255ta
5,2499,28.0,68,halfcheetah,cgp,7e9255ta
6,1299,30.0,68,halfcheetah,cgp,7e9255ta
0,3699,27.0,68,halfcheetah,cgp,7e9255ta
1,1699,31.0,68,halfcheetah,cgp,7e9255ta
4,3499,28.0,68,halfcheetah,cgp,7e9255ta
4,1899,25.0,68,halfcheetah,cgp,7e9255ta
0,4999,24.0,68,halfcheetah,cgp,7e9255ta
8,899,26.0,68,halfcheetah,cgp,7e9255ta
0,4899,25.0,68,halfcheetah,cgp,7e9255ta
4,1799,30.0,68,halfcheetah,cgp,7e9255ta
8,499,27.0,68,halfcheetah,cgp,7e9255ta
5,499,23.0,68,halfcheetah,cgp,7e9255ta
9,1499,32.0,68,halfcheetah,cgp,7e9255ta
1,2699,24.0,68,halfcheetah,cgp,7e9255ta
6,4699,24.0,68,halfcheetah,cgp,7e9255ta
0,2599,27.0,68,halfcheetah,cgp,7e9255ta
4,4399,31.0,68,halfcheetah,cgp,7e9255ta
3,599,28.0,68,halfcheetah,cgp,7e9255ta
4,4099,29.0,68,halfcheetah,cgp,7e9255ta
7,4499,29.0,68,halfcheetah,cgp,7e9255ta
7,4899,27.0,68,halfcheetah,cgp,7e9255ta
8,199,35.0,68,halfcheetah,cgp,7e9255ta
6,2999,30.0,68,halfcheetah,cgp,7e9255ta
6,1799,29.0,68,halfcheetah,cgp,7e9255ta
2,3099,25.0,68,halfcheetah,cgp,7e9255ta
1,1799,28.0,68,halfcheetah,cgp,7e9255ta
7,3099,31.0,68,halfcheetah,cgp,7e9255ta
5,3799,29.0,68,halfcheetah,cgp,7e9255ta
5,4199,28.0,68,halfcheetah,cgp,7e9255ta
9,4199,27.0,68,halfcheetah,cgp,7e9255ta
2,4399,37.0,68,halfcheetah,cgp,7e9255ta
1,4099,29.0,68,halfcheetah,cgp,7e9255ta
8,1399,29.0,68,halfcheetah,cgp,7e9255ta
6,4899,26.0,68,halfcheetah,cgp,7e9255ta
5,599,27.0,68,halfcheetah,cgp,7e9255ta
4,2399,28.0,68,halfcheetah,cgp,7e9255ta
1,2499,33.0,68,halfcheetah,cgp,7e9255ta
0,2699,33.0,68,halfcheetah,cgp,7e9255ta
9,4999,30.0,68,halfcheetah,cgp,7e9255ta
2,1899,34.0,68,halfcheetah,cgp,7e9255ta
1,1999,33.0,68,halfcheetah,cgp,7e9255ta
5,399,33.0,68,halfcheetah,cgp,7e9255ta
2,3299,26.0,68,halfcheetah,cgp,7e9255ta
9,4299,27.0,68,halfcheetah,cgp,7e9255ta
5,3599,25.0,68,halfcheetah,cgp,7e9255ta
9,1899,32.0,68,halfcheetah,cgp,7e9255ta
8,2999,34.0,68,halfcheetah,cgp,7e9255ta
6,4499,31.0,68,halfcheetah,cgp,7e9255ta
2,299,36.0,68,halfcheetah,cgp,7e9255ta
5,3999,27.0,68,halfcheetah,cgp,7e9255ta
5,999,26.0,68,halfcheetah,cgp,7e9255ta
6,3299,25.0,68,halfcheetah,cgp,7e9255ta
6,899,23.0,68,halfcheetah,cgp,7e9255ta
2,599,31.0,68,halfcheetah,cgp,7e9255ta
9,3899,28.0,68,halfcheetah,cgp,7e9255ta
4,2299,26.0,68,halfcheetah,cgp,7e9255ta
0,1799,23.0,68,halfcheetah,cgp,7e9255ta
4,1399,23.0,68,halfcheetah,cgp,7e9255ta
4,2899,28.0,68,halfcheetah,cgp,7e9255ta
1,699,25.0,68,halfcheetah,cgp,7e9255ta
1,4699,28.0,68,halfcheetah,cgp,7e9255ta
0,1399,26.0,68,halfcheetah,cgp,7e9255ta
5,4599,40.0,68,halfcheetah,cgp,7e9255ta
0,1599,26.0,68,halfcheetah,cgp,7e9255ta
9,2899,35.0,68,halfcheetah,cgp,7e9255ta
5,2199,29.0,68,halfcheetah,cgp,7e9255ta
2,4499,31.0,68,halfcheetah,cgp,7e9255ta
9,2699,32.0,68,halfcheetah,cgp,7e9255ta
6,3999,30.0,68,halfcheetah,cgp,7e9255ta
0,199,26.0,68,halfcheetah,cgp,7e9255ta
7,3899,26.0,68,halfcheetah,cgp,7e9255ta
8,3799,32.0,68,halfcheetah,cgp,7e9255ta
1,2799,26.0,68,halfcheetah,cgp,7e9255ta
3,4899,29.0,68,halfcheetah,cgp,7e9255ta
9,2999,26.0,68,halfcheetah,cgp,7e9255ta
3,2999,26.0,68,halfcheetah,cgp,7e9255ta
0,2299,31.0,68,halfcheetah,cgp,7e9255ta
0,3399,23.0,68,halfcheetah,cgp,7e9255ta
8,4999,30.0,68,halfcheetah,cgp,7e9255ta
3,4999,26.0,68,halfcheetah,cgp,7e9255ta
8,1699,27.0,68,halfcheetah,cgp,7e9255ta
7,99,31.0,68,halfcheetah,cgp,7e9255ta
5,1999,32.0,68,halfcheetah,cgp,7e9255ta
2,2299,33.0,68,halfcheetah,cgp,7e9255ta
5,4399,26.0,68,halfcheetah,cgp,7e9255ta
3,2399,28.0,68,halfcheetah,cgp,7e9255ta
1,99,31.0,68,halfcheetah,cgp,7e9255ta
6,599,26.0,68,halfcheetah,cgp,7e9255ta
2,99,30.0,68,halfcheetah,cgp,7e9255ta
4,199,30.0,68,halfcheetah,cgp,7e9255ta
4,999,26.0,68,halfcheetah,cgp,7e9255ta
7,1699,33.0,68,halfcheetah,cgp,7e9255ta
1,4899,22.0,68,halfcheetah,cgp,7e9255ta
1,1299,28.0,68,halfcheetah,cgp,7e9255ta
8,3099,22.0,68,halfcheetah,cgp,7e9255ta
4,4499,31.0,68,halfcheetah,cgp,7e9255ta
9,899,28.0,68,halfcheetah,cgp,7e9255ta
9,3799,32.0,68,halfcheetah,cgp,7e9255ta
0,4299,26.0,68,halfcheetah,cgp,7e9255ta
5,4699,29.0,68,halfcheetah,cgp,7e9255ta
5,3699,29.0,68,halfcheetah,cgp,7e9255ta
4,3399,28.0,68,halfcheetah,cgp,7e9255ta
9,4899,33.0,68,halfcheetah,cgp,7e9255ta
8,599,26.0,68,halfcheetah,cgp,7e9255ta
4,1699,27.0,68,halfcheetah,cgp,7e9255ta
5,1499,28.0,68,halfcheetah,cgp,7e9255ta
0,4599,27.0,68,halfcheetah,cgp,7e9255ta
3,4399,26.0,68,halfcheetah,cgp,7e9255ta
8,2199,28.0,68,halfcheetah,cgp,7e9255ta
2,1199,30.0,68,halfcheetah,cgp,7e9255ta
0,799,23.0,68,halfcheetah,cgp,7e9255ta
2,4799,29.0,68,halfcheetah,cgp,7e9255ta
8,1999,29.0,68,halfcheetah,cgp,7e9255ta
9,3999,32.0,68,halfcheetah,cgp,7e9255ta
7,1099,37.0,68,halfcheetah,cgp,7e9255ta
7,2599,30.0,68,halfcheetah,cgp,7e9255ta
1,1599,27.0,68,halfcheetah,cgp,7e9255ta
7,899,33.0,68,halfcheetah,cgp,7e9255ta
2,399,29.0,68,halfcheetah,cgp,7e9255ta
1,499,32.0,68,halfcheetah,cgp,7e9255ta
6,2299,27.0,68,halfcheetah,cgp,7e9255ta
5,3199,26.0,68,halfcheetah,cgp,7e9255ta
9,4499,27.0,68,halfcheetah,cgp,7e9255ta
6,3699,24.0,68,halfcheetah,cgp,7e9255ta
0,2399,21.0,68,halfcheetah,cgp,7e9255ta
7,3499,34.0,68,halfcheetah,cgp,7e9255ta
9,3399,27.0,68,halfcheetah,cgp,7e9255ta
3,1499,26.0,68,halfcheetah,cgp,7e9255ta
6,2399,26.0,68,halfcheetah,cgp,7e9255ta
8,3899,40.0,68,halfcheetah,cgp,7e9255ta
1,4599,22.0,68,halfcheetah,cgp,7e9255ta
1,399,28.0,68,halfcheetah,cgp,7e9255ta
3,4199,28.0,68,halfcheetah,cgp,7e9255ta
4,4599,21.0,68,halfcheetah,cgp,7e9255ta
3,3999,31.0,68,halfcheetah,cgp,7e9255ta
2,2899,28.0,68,halfcheetah,cgp,7e9255ta
8,2099,32.0,68,halfcheetah,cgp,7e9255ta
2,4599,30.0,68,halfcheetah,cgp,7e9255ta
1,3099,29.0,68,halfcheetah,cgp,7e9255ta
3,4299,24.0,68,halfcheetah,cgp,7e9255ta
3,2699,27.0,68,halfcheetah,cgp,7e9255ta
5,4999,28.0,68,halfcheetah,cgp,7e9255ta
8,2399,23.0,68,halfcheetah,cgp,7e9255ta
0,399,29.0,68,halfcheetah,cgp,7e9255ta
0,3299,27.0,68,halfcheetah,cgp,7e9255ta
3,3599,25.0,68,halfcheetah,cgp,7e9255ta
4,1199,23.0,68,halfcheetah,cgp,7e9255ta
6,3899,31.0,68,halfcheetah,cgp,7e9255ta
2,699,27.0,68,halfcheetah,cgp,7e9255ta
8,4099,24.0,68,halfcheetah,cgp,7e9255ta
9,599,24.0,68,halfcheetah,cgp,7e9255ta
6,1499,23.0,68,halfcheetah,cgp,7e9255ta
2,3699,31.0,68,halfcheetah,cgp,7e9255ta
4,3899,28.0,68,halfcheetah,cgp,7e9255ta
6,399,24.0,68,halfcheetah,cgp,7e9255ta
8,699,29.0,68,halfcheetah,cgp,7e9255ta
8,299,32.0,68,halfcheetah,cgp,7e9255ta
1,2399,24.0,68,halfcheetah,cgp,7e9255ta
9,2599,33.0,68,halfcheetah,cgp,7e9255ta
7,4799,23.0,68,halfcheetah,cgp,7e9255ta
7,999,23.0,68,halfcheetah,cgp,7e9255ta
9,699,26.0,68,halfcheetah,cgp,7e9255ta
7,2499,29.0,68,halfcheetah,cgp,7e9255ta
5,2699,28.0,68,halfcheetah,cgp,7e9255ta
2,1799,31.0,68,halfcheetah,cgp,7e9255ta
6,1099,28.0,68,halfcheetah,cgp,7e9255ta
0,299,23.0,68,halfcheetah,cgp,7e9255ta
6,3399,27.0,68,halfcheetah,cgp,7e9255ta
2,2699,30.0,68,halfcheetah,cgp,7e9255ta
7,2699,22.0,68,halfcheetah,cgp,7e9255ta
8,2299,27.0,68,halfcheetah,cgp,7e9255ta
3,199,27.0,68,halfcheetah,cgp,7e9255ta
8,4399,23.0,68,halfcheetah,cgp,7e9255ta
8,1199,24.0,68,halfcheetah,cgp,7e9255ta
3,1299,31.0,68,halfcheetah,cgp,7e9255ta
1,899,22.0,68,halfcheetah,cgp,7e9255ta
1,3299,27.0,68,halfcheetah,cgp,7e9255ta
1,2299,26.0,68,halfcheetah,cgp,7e9255ta
8,3299,32.0,68,halfcheetah,cgp,7e9255ta
4,2199,29.0,68,halfcheetah,cgp,7e9255ta
6,2899,23.0,68,halfcheetah,cgp,7e9255ta
5,3099,29.0,68,halfcheetah,cgp,7e9255ta
6,1399,37.0,68,halfcheetah,cgp,7e9255ta
1,3799,28.0,68,halfcheetah,cgp,7e9255ta
8,99,26.0,68,halfcheetah,cgp,7e9255ta
2,2799,36.0,68,halfcheetah,cgp,7e9255ta
3,1199,25.0,68,halfcheetah,cgp,7e9255ta
9,3299,25.0,68,halfcheetah,cgp,7e9255ta
7,699,34.0,68,halfcheetah,cgp,7e9255ta
2,499,34.0,68,halfcheetah,cgp,7e9255ta
4,3799,30.0,68,halfcheetah,cgp,7e9255ta
3,1599,35.0,68,halfcheetah,cgp,7e9255ta
3,299,28.0,68,halfcheetah,cgp,7e9255ta
5,4899,32.0,68,halfcheetah,cgp,7e9255ta
7,599,32.0,68,halfcheetah,cgp,7e9255ta
2,2399,35.0,68,halfcheetah,cgp,7e9255ta
5,1899,28.0,68,halfcheetah,cgp,7e9255ta
8,2899,30.0,68,halfcheetah,cgp,7e9255ta
4,4199,26.0,68,halfcheetah,cgp,7e9255ta
4,4299,27.0,68,halfcheetah,cgp,7e9255ta
9,499,28.0,68,halfcheetah,cgp,7e9255ta
3,3099,33.0,68,halfcheetah,cgp,7e9255ta
6,4099,33.0,68,halfcheetah,cgp,7e9255ta
5,1299,25.0,68,halfcheetah,cgp,7e9255ta
3,499,26.0,68,halfcheetah,cgp,7e9255ta
3,1799,32.0,68,halfcheetah,cgp,7e9255ta
4,2099,30.0,68,halfcheetah,cgp,7e9255ta
9,2399,30.0,68,halfcheetah,cgp,7e9255ta
3,2099,25.0,68,halfcheetah,cgp,7e9255ta
9,4099,34.0,68,halfcheetah,cgp,7e9255ta
4,2599,27.0,68,halfcheetah,cgp,7e9255ta
6,299,34.0,68,halfcheetah,cgp,7e9255ta
3,1399,30.0,68,halfcheetah,cgp,7e9255ta
9,999,22.0,68,halfcheetah,cgp,7e9255ta
2,1299,25.0,68,halfcheetah,cgp,7e9255ta
3,2299,29.0,68,halfcheetah,cgp,7e9255ta
3,4699,23.0,68,halfcheetah,cgp,7e9255ta
1,1199,28.0,68,halfcheetah,cgp,7e9255ta
5,1099,27.0,68,halfcheetah,cgp,7e9255ta
4,4899,26.0,68,halfcheetah,cgp,7e9255ta
9,199,27.0,68,halfcheetah,cgp,7e9255ta
2,3599,23.0,68,halfcheetah,cgp,7e9255ta
7,1599,25.0,68,halfcheetah,cgp,7e9255ta
6,2499,24.0,68,halfcheetah,cgp,7e9255ta
3,3399,26.0,68,halfcheetah,cgp,7e9255ta
2,1599,29.0,68,halfcheetah,cgp,7e9255ta
2,1399,29.0,68,halfcheetah,cgp,7e9255ta
0,3199,31.0,68,halfcheetah,cgp,7e9255ta
9,3499,30.0,68,halfcheetah,cgp,7e9255ta
5,1399,24.0,68,halfcheetah,cgp,7e9255ta
8,3499,29.0,68,halfcheetah,cgp,7e9255ta
1,999,34.0,68,halfcheetah,cgp,7e9255ta
4,1999,30.0,68,halfcheetah,cgp,7e9255ta
5,1199,32.0,68,halfcheetah,cgp,7e9255ta
5,1799,27.0,68,halfcheetah,cgp,7e9255ta
6,799,32.0,68,halfcheetah,cgp,7e9255ta
3,3299,27.0,68,halfcheetah,cgp,7e9255ta
0,4499,30.0,68,halfcheetah,cgp,7e9255ta
0,899,33.0,68,halfcheetah,cgp,7e9255ta
9,99,27.0,68,halfcheetah,cgp,7e9255ta
7,3399,25.0,68,halfcheetah,cgp,7e9255ta
4,2499,36.0,68,halfcheetah,cgp,7e9255ta
4,1099,29.0,68,halfcheetah,cgp,7e9255ta
9,1599,26.0,68,halfcheetah,cgp,7e9255ta
3,4799,26.0,68,halfcheetah,cgp,7e9255ta
9,1099,29.0,68,halfcheetah,cgp,7e9255ta
5,1599,30.0,68,halfcheetah,cgp,7e9255ta
4,1599,30.0,68,halfcheetah,cgp,7e9255ta
7,499,28.0,68,halfcheetah,cgp,7e9255ta
4,899,31.0,68,halfcheetah,cgp,7e9255ta
4,4699,31.0,68,halfcheetah,cgp,7e9255ta
0,499,24.0,68,halfcheetah,cgp,7e9255ta
6,2099,22.0,68,halfcheetah,cgp,7e9255ta
1,3899,27.0,68,halfcheetah,cgp,7e9255ta
1,2199,32.0,68,halfcheetah,cgp,7e9255ta
8,4899,28.0,68,halfcheetah,cgp,7e9255ta
7,4699,26.0,68,halfcheetah,cgp,7e9255ta
2,1099,29.0,68,halfcheetah,cgp,7e9255ta
6,1199,30.0,68,halfcheetah,cgp,7e9255ta
9,1699,27.0,68,halfcheetah,cgp,7e9255ta
0,3899,34.0,68,halfcheetah,cgp,7e9255ta
9,4799,22.0,68,halfcheetah,cgp,7e9255ta
7,799,25.0,68,halfcheetah,cgp,7e9255ta
3,2899,25.0,68,halfcheetah,cgp,7e9255ta
0,3499,34.0,68,halfcheetah,cgp,7e9255ta
1,2099,33.0,68,halfcheetah,cgp,7e9255ta
2,3999,30.0,68,halfcheetah,cgp,7e9255ta
0,1499,32.0,68,halfcheetah,cgp,7e9255ta
0,999,28.0,68,halfcheetah,cgp,7e9255ta
6,3099,31.0,68,halfcheetah,cgp,7e9255ta
1,299,25.0,68,halfcheetah,cgp,7e9255ta
8,2499,26.0,68,halfcheetah,cgp,7e9255ta
5,4499,33.0,68,halfcheetah,cgp,7e9255ta
6,4599,25.0,68,halfcheetah,cgp,7e9255ta
0,3999,29.0,68,halfcheetah,cgp,7e9255ta
3,1099,27.0,68,halfcheetah,cgp,7e9255ta
0,1999,35.0,68,halfcheetah,cgp,7e9255ta
2,2199,36.0,68,halfcheetah,cgp,7e9255ta
5,2399,30.0,68,halfcheetah,cgp,7e9255ta
5,3499,27.0,68,halfcheetah,cgp,7e9255ta
1,4199,26.0,68,halfcheetah,cgp,7e9255ta
7,4099,30.0,68,halfcheetah,cgp,7e9255ta
2,3499,28.0,68,halfcheetah,cgp,7e9255ta
0,3599,26.0,68,halfcheetah,cgp,7e9255ta
8,1799,24.0,68,halfcheetah,cgp,7e9255ta
5,3899,23.0,68,halfcheetah,cgp,7e9255ta
8,3999,30.0,68,halfcheetah,cgp,7e9255ta
1,2899,28.0,68,halfcheetah,cgp,7e9255ta
0,699,29.0,68,halfcheetah,cgp,7e9255ta
3,3899,31.0,68,halfcheetah,cgp,7e9255ta
7,3799,29.0,68,halfcheetah,cgp,7e9255ta
7,4199,27.0,68,halfcheetah,cgp,7e9255ta
8,2699,32.0,68,halfcheetah,cgp,7e9255ta
2,3399,26.0,68,halfcheetah,cgp,7e9255ta
7,3699,28.0,68,halfcheetah,cgp,7e9255ta
9,4599,25.0,68,halfcheetah,cgp,7e9255ta
7,2099,27.0,68,halfcheetah,cgp,7e9255ta
8,3699,28.0,68,halfcheetah,cgp,7e9255ta
0,2199,31.0,68,halfcheetah,cgp,7e9255ta
6,1899,27.0,68,halfcheetah,cgp,7e9255ta
9,1999,23.0,68,halfcheetah,cgp,7e9255ta
6,699,31.0,68,halfcheetah,cgp,7e9255ta
0,2499,29.0,68,halfcheetah,cgp,7e9255ta
0,2899,23.0,68,halfcheetah,cgp,7e9255ta
3,899,38.0,68,halfcheetah,cgp,7e9255ta
7,299,35.0,68,halfcheetah,cgp,7e9255ta
9,1199,34.0,68,halfcheetah,cgp,7e9255ta
0,4099,30.0,68,halfcheetah,cgp,7e9255ta
0,4199,28.0,68,halfcheetah,cgp,7e9255ta
9,1299,32.0,68,halfcheetah,cgp,7e9255ta
2,1999,35.0,68,halfcheetah,cgp,7e9255ta
6,999,28.0,68,halfcheetah,cgp,7e9255ta
2,899,31.0,68,halfcheetah,cgp,7e9255ta
7,1799,25.0,68,halfcheetah,cgp,7e9255ta
0,2999,26.0,68,halfcheetah,cgp,7e9255ta
8,3399,29.0,68,halfcheetah,cgp,7e9255ta
3,2799,30.0,68,halfcheetah,cgp,7e9255ta
1,599,27.0,68,halfcheetah,cgp,7e9255ta
5,3299,23.0,68,halfcheetah,cgp,7e9255ta
5,199,29.0,68,halfcheetah,cgp,7e9255ta
3,999,24.0,68,halfcheetah,cgp,7e9255ta
7,4999,27.0,68,halfcheetah,cgp,7e9255ta
7,2899,31.0,68,halfcheetah,cgp,7e9255ta
4,3999,19.0,68,halfcheetah,cgp,7e9255ta
6,2599,30.0,68,halfcheetah,cgp,7e9255ta
1,4499,29.0,68,halfcheetah,cgp,7e9255ta
4,2799,24.0,68,halfcheetah,cgp,7e9255ta
1,1099,28.0,68,halfcheetah,cgp,7e9255ta
9,4699,20.0,68,halfcheetah,cgp,7e9255ta
7,3299,25.0,68,halfcheetah,cgp,7e9255ta
3,2599,32.0,68,halfcheetah,cgp,7e9255ta
7,1299,30.0,68,halfcheetah,cgp,7e9255ta
1,2599,29.0,68,halfcheetah,cgp,7e9255ta
0,4799,29.0,68,halfcheetah,cgp,7e9255ta
6,4799,28.0,68,halfcheetah,cgp,7e9255ta
9,299,26.0,68,halfcheetah,cgp,7e9255ta
6,2799,33.0,68,halfcheetah,cgp,7e9255ta
2,999,26.0,68,halfcheetah,cgp,7e9255ta
3,399,25.0,68,halfcheetah,cgp,7e9255ta
9,3099,28.0,68,halfcheetah,cgp,7e9255ta
3,4099,29.0,68,halfcheetah,cgp,7e9255ta
1,4999,30.0,68,halfcheetah,cgp,7e9255ta
9,799,26.0,68,halfcheetah,cgp,7e9255ta
2,3199,30.0,68,halfcheetah,cgp,7e9255ta
1,799,88.0,137,ant,cgp,bk2olidf
5,1699,87.0,137,ant,cgp,bk2olidf
7,3999,90.0,137,ant,cgp,bk2olidf
6,4399,89.0,137,ant,cgp,bk2olidf
3,3199,90.0,137,ant,cgp,bk2olidf
6,4199,87.0,137,ant,cgp,bk2olidf
2,3799,88.0,137,ant,cgp,bk2olidf
6,499,90.0,137,ant,cgp,bk2olidf
2,4899,89.0,137,ant,cgp,bk2olidf
8,3199,91.0,137,ant,cgp,bk2olidf
4,3599,88.0,137,ant,cgp,bk2olidf
5,799,91.0,137,ant,cgp,bk2olidf
8,799,93.0,137,ant,cgp,bk2olidf
4,699,95.0,137,ant,cgp,bk2olidf
8,1499,91.0,137,ant,cgp,bk2olidf
9,3199,88.0,137,ant,cgp,bk2olidf
3,3699,90.0,137,ant,cgp,bk2olidf
5,4299,88.0,137,ant,cgp,bk2olidf
4,2999,91.0,137,ant,cgp,bk2olidf
1,2999,89.0,137,ant,cgp,bk2olidf
1,3699,90.0,137,ant,cgp,bk2olidf
9,399,91.0,137,ant,cgp,bk2olidf
2,3899,89.0,137,ant,cgp,bk2olidf
8,399,90.0,137,ant,cgp,bk2olidf
