_timestamp,training.top_k_fit.top_2_fit,training.fitness_std,training.fitness_median,training.top_k_fit.top_0_fit,training.top_k_fit.top_1_fit,training.fitness_mean,training.evaluation_time,_step,_runtime,training.run_id,training.generation,training.fitness_1q,training.fitness_3q,solver,environment
1686362360.7678678,994.92236328125,235.30145263671875,934.9542236328125,1001.4118041992188,1000.696533203125,820.8810424804688,4.75565767288208,8952,4410.494201898575,2,895,989.6629028320312,760.6378173828125,cgp,ant
1686373295.964487,990.3204956054688,213.7107696533203,797.1793212890625,998.0845947265625,997.2490844726562,770.0482788085938,4.765671253204346,31191,15345.690821170807,1,3119,990.1907348632812,574.6209106445312,cgp,ant
1686367780.3657424,998.2491455078125,49.162593841552734,973.464111328125,998.4849853515625,998.3015747070312,955.0069580078125,4.787271976470947,19977,9830.092076539993,7,1997,998.1369018554688,935.2249145507812,cgp,ant
1686366453.1541622,993.7048950195312,246.0394744873047,712.31298828125,997.181640625,996.9061889648438,719.0187377929688,4.768472194671631,17271,8502.880496263504,1,1727,991.6967163085938,453.1063232421875,cgp,ant
1686375624.385516,999.9323120117188,200.95999145507812,827.2969360351562,1000.185791015625,1000.0111083984375,797.9032592773438,4.749582767486572,35955,17674.11185002327,5,3595,999.801513671875,603.0465087890625,cgp,ant
1686379657.5366044,994.2431030273438,380.8687744140625,715.8787841796875,1146.0120849609375,1028.3448486328125,664.28955078125,4.7479095458984375,44199,21707.26293849945,9,4419,989.1312255859375,424.4165954589844,cgp,ant
1686371747.280313,1047.683837890625,337.4439392089844,736.5179443359375,1215.440673828125,1201.5657958984375,741.1720581054688,4.751204013824463,28045,13797.006647109985,5,2804,1000.0567626953125,500.82781982421875,cgp,ant
1686366103.3559623,997.0916137695312,266.4317932128906,889.747314453125,997.426513671875,997.3896484375,764.6832885742188,4.789262771606445,16567,8153.08229637146,7,1656,973.2427368164062,620.860107421875,cgp,ant
1686374080.9814806,997.0409545898438,145.96299743652344,920.633056640625,999.5284423828125,997.3505859375,865.0109252929688,4.769139289855957,32790,16130.707814693451,0,3279,996.3906860351562,752.2125244140625,cgp,ant
1686364365.8838027,996.8494873046875,126.46448516845703,938.8074951171875,998.5298461914062,997.6211547851562,880.6185913085938,4.779334545135498,13039,6415.61013674736,9,1303,989.468017578125,755.659912109375,cgp,ant
1686374100.729764,995.2842407226562,175.38365173339844,935.021728515625,998.0728149414062,995.6810913085938,835.6578369140625,4.77174186706543,32837,16150.456098079681,7,3283,993.571533203125,663.3839111328125,cgp,ant
1686372970.8238773,990.0565795898438,224.1620330810547,943.927978515625,999.0801391601562,994.1522827148438,822.9364624023438,4.794096946716309,30530,15020.550211429596,0,3053,988.1248779296875,709.0550537109375,cgp,ant
1686360025.58765,965.9334716796875,336.9290466308594,731.4310913085938,998.017333984375,987.1524047851562,676.4518432617188,4.754685878753662,4183,2075.313984155655,3,418,932.0743408203125,632.272216796875,cgp,ant
1686368689.6043081,880.1152954101562,162.26223754882812,725.0034790039062,1054.6468505859375,997.1124877929688,761.5219116210938,4.768076419830322,21828,10739.330642223358,8,2182,861.3757934570312,649.354736328125,cgp,ant
1686360592.9933379,997.2569580078125,294.642578125,686.8869018554688,1214.6099853515625,1028.656982421875,722.33056640625,4.745019912719727,5344,2642.7196719646454,4,534,959.2680053710938,565.423828125,cgp,ant
1686380749.6571846,995.0472412109375,154.1947021484375,986.602783203125,997.78662109375,997.6732788085938,880.6170043945312,4.768756866455078,46422,22799.38351869583,2,4642,994.6339111328125,752.4705200195312,cgp,ant
1686376525.173746,953.3455810546875,302.8936462402344,720.6871337890625,997.3963012695312,994.585693359375,725.287109375,4.747171401977539,37798,18574.90008020401,8,3779,952.08349609375,679.4329833984375,cgp,ant
1686376622.9595153,987.327392578125,263.5457458496094,784.001220703125,998.9259033203125,998.864013671875,734.5067749023438,4.76039457321167,37995,18672.685849428177,5,3799,978.6665649414062,548.7822265625,cgp,ant
1686366865.598908,981.60107421875,357.7877197265625,683.5423583984375,1002.6951904296875,999.6748046875,639.2670288085938,4.760209560394287,18119,8915.325242042542,9,1811,979.0298461914062,444.029052734375,cgp,ant
1686379540.113943,875.1129150390625,196.82855224609375,751.3732299804688,1000.0601196289062,999.4890747070312,749.7909545898438,4.748839855194092,43954,21589.840277194977,4,4395,851.486083984375,697.2662353515625,cgp,ant
1686372296.9000862,1000.15478515625,142.17605590820312,996.926513671875,1001.3593139648438,1000.5697631835938,888.6535034179688,4.761528968811035,29161,14346.626420259476,1,2916,999.5775146484375,741.8416748046875,cgp,ant
1686375033.3626766,998.8731689453125,151.13174438476562,995.99853515625,999.1398315429688,998.9627075195312,909.2968139648438,4.717407703399658,34742,17083.089010715485,2,3474,998.8387451171875,855.6394653320312,cgp,ant
1686378196.0924218,881.09716796875,238.44345092773438,707.94775390625,998.1171264648438,994.3170776367188,700.8869018554688,4.765992641448975,41200,20245.818755865097,0,4120,838.6516723632812,698.3998413085938,cgp,ant
1686375077.103297,998.7890014648438,248.6146240234375,712.7589111328125,998.9341430664062,998.9190063476562,763.41552734375,4.719528675079346,34834,17126.829631090164,4,3483,998.2899169921875,704.2781982421875,cgp,ant
1686360999.2594626,997.1965942382812,195.89781188964844,759.5493774414062,997.8197021484375,997.46240234375,794.4537963867188,4.768482208251953,6179,3048.985796689987,9,617,997.1122436523438,695.35400390625,cgp,ant
1686372174.251814,979.8894653320312,262.54278564453125,822.2299194335938,1168.9205322265625,990.841064453125,775.1991577148438,4.762942314147949,28919,14223.978147983551,9,2891,976.5369873046875,598.5357666015625,cgp,ant
1686373354.894184,1000.3558349609375,241.09317016601562,996.31396484375,1000.3638305664062,1000.3626098632812,849.8146362304688,4.763685703277588,31313,15404.62051820755,3,3131,1000.309326171875,779.1973876953125,cgp,ant
1686382315.4972632,995.2550659179688,87.99785614013672,944.8724365234375,999.7064208984375,997.8656005859375,922.3145751953125,4.7079339027404785,49626,24365.22359728813,6,4962,994.3077392578125,884.2504272460938,cgp,ant
1686362872.160497,999.7301635742188,179.81719970703125,990.0640869140625,999.8370361328125,999.8363647460938,880.3504028320312,4.755997657775879,9995,4921.886831045151,5,999,999.6719360351562,765.12060546875,cgp,ant
1686362862.3994443,996.5144653320312,132.4588165283203,901.8546142578125,996.9051513671875,996.6305541992188,858.4185791015625,4.7728166580200195,9979,4912.125778436661,9,997,989.1174926757812,724.106689453125,cgp,ant
1686382199.1027236,996.1873779296875,105.03126525878906,981.1585693359375,1000.7892456054688,997.40087890625,922.5447387695312,4.706254005432129,49385,24248.82905769348,5,4938,995.8984985351562,885.930419921875,cgp,ant
1686368453.400663,993.5955200195312,219.9197235107422,866.868896484375,997.9900512695312,997.8618774414062,805.41943359375,4.755667209625244,21346,10503.126996994019,6,2134,992.2689819335938,727.9225463867188,cgp,ant
1686363823.2017415,993.25634765625,160.03562927246094,865.7440185546875,997.7816772460938,997.7130737304688,835.5375366210938,4.760581970214844,11935,5872.928075551987,5,1193,990.7675170898438,716.4093017578125,cgp,ant
1686367191.028114,1001.8351440429688,147.7173309326172,762.1251831054688,1055.058837890625,1049.4979248046875,845.6949462890625,4.791630744934082,18778,9240.75444817543,8,1877,997.2825927734375,720.2275390625,cgp,ant
1686376735.491777,981.2952880859375,156.1064910888672,722.0433349609375,998.081298828125,997.9884643554688,794.9658813476562,4.759662628173828,38227,18785.218111038208,7,3822,971.4744873046875,662.7849731445312,cgp,ant
1686367908.3351443,997.0367431640625,136.20620727539062,989.9500122070312,1000.2183837890625,999.720703125,908.5886840820312,4.765883445739746,20236,9958.061478376389,6,2023,996.993408203125,902.905517578125,cgp,ant
1686365640.9779978,996.470947265625,198.21456909179688,935.3799438476562,998.9340209960938,996.6565551757812,823.8458862304688,4.785820960998535,15624,7690.704331874847,4,1562,995.58837890625,682.3015747070312,cgp,ant
1686366899.9798756,996.58349609375,212.76611328125,861.8035278320312,996.7770385742188,996.6181030273438,798.9059448242188,4.794002532958984,18181,8949.706209659576,1,1818,996.5671997070312,619.4229125976562,cgp,ant
1686371466.949511,980.461181640625,149.95025634765625,883.3984375,1000.479248046875,997.1237182617188,836.8202514648438,4.789969444274902,27478,13516.67584514618,8,2747,975.1568603515625,708.2311401367188,cgp,ant
1686374203.690286,996.8816528320312,283.69287109375,919.3031005859375,1000.2740478515625,997.9468994140625,745.4277954101562,4.75597620010376,33043,16253.416620016098,3,3304,996.8348388671875,428.40643310546875,cgp,ant
1686364070.2901301,997.6887817382812,233.95639038085938,877.1710205078125,998.173828125,997.857421875,785.5658569335938,4.783203125,12430,6120.016464233398,0,1243,996.5902099609375,610.8426513671875,cgp,ant
1686366251.2745306,964.3682861328125,149.6779022216797,781.8128662109375,1006.1239013671875,1005.0111694335938,802.2767333984375,4.794852256774902,16861,8301.000864744186,1,1686,944.2606811523438,684.3054809570312,cgp,ant
1686378484.8749022,998.8587036132812,180.04037475585938,894.6514282226562,999.103759765625,998.8622436523438,823.5847778320312,4.748060703277588,41791,20534.601236343384,1,4179,992.5206298828125,707.3161010742188,cgp,ant
1686362258.4266703,976.685302734375,138.1652069091797,930.1644287109375,997.985595703125,997.24658203125,857.48291015625,4.764492034912109,8747,4308.153004407883,7,874,974.7655029296875,711.8787231445312,cgp,ant
1686379755.1865716,983.6403198242188,172.63458251953125,929.532958984375,998.6610107421875,986.7446899414062,836.7560424804688,4.72562837600708,44395,21804.912905693054,5,4439,975.2044677734375,689.5014038085938,cgp,ant
1686364622.170143,949.5572509765625,250.6154327392578,684.6437377929688,995.6174926757812,995.3156127929688,708.9791259765625,4.793432712554932,13555,6671.896476984024,5,1355,942.3885498046875,568.3212280273438,cgp,ant
1686360103.8186657,1065.4720458984375,269.1399841308594,912.7060546875,1076.4267578125,1066.2662353515625,833.6807861328125,4.743795871734619,4344,2153.5449998378754,4,434,1052.4569091796875,777.7654418945312,cgp,ant
1686366703.8441687,982.4358520507812,183.6837921142578,959.84326171875,996.97900390625,996.8516845703125,841.2359619140625,4.76138162612915,17782,8753.570502758026,2,1778,982.3782348632812,653.2637329101562,cgp,ant
1686363097.5831828,997.675048828125,226.69540405273438,802.279541015625,998.3108520507812,998.245849609375,774.2020263671875,4.756792068481445,10454,5147.309516906738,4,1045,997.12255859375,591.3795166015625,cgp,ant
1686381935.4322646,996.9622192382812,130.70095825195312,924.7461547851562,997.7734375,997.00830078125,876.0131225585938,4.745959758758545,48848,23985.158598661423,8,4884,996.9461059570312,736.2574462890625,cgp,ant
1686370580.8596761,947.5485229492188,241.13560485839844,907.0271606445312,998.3272094726562,965.9937744140625,770.3831176757812,4.78537654876709,25671,12630.586010217667,1,2567,946.588623046875,665.037353515625,cgp,ant
1686358216.1182961,997.24609375,175.8753204345703,976.497802734375,997.640380859375,997.4498291015625,863.943359375,4.751796245574951,498,265.84463024139404,8,49,997.234130859375,737.1482543945312,cgp,ant
1686359515.0966215,997.258056640625,133.45945739746094,994.936279296875,997.6357421875,997.4641723632812,924.4996337890625,4.742514133453369,3148,1564.822955608368,8,314,997.2202758789062,907.0037841796875,cgp,ant
1686263960.2049835,3464.04931640625,2348.856689453125,530.7313232421875,5860.6650390625,5620.791015625,1640.6805419921875,6.7078399658203125,39576,27182.179473400116,6,3957,2953.2275390625,78.23983764648438,cgp,halfcheetah
1686258983.8516896,1055.335693359375,1872.296630859375,152.13941955566406,5952.13916015625,2683.703125,959.1887817382812,7.230180263519287,32366,22205.826179504395,6,3236,886.1572265625,-97.93477630615234,cgp,halfcheetah
1686237944.9330828,6177.4072265625,2805.820556640625,379.4120788574219,6512.91943359375,6429.28857421875,2110.5654296875,6.670169353485107,1677,1166.9075727462769,7,167,4874.43701171875,113.97831726074219,cgp,halfcheetah
1686237931.314223,1105.7861328125,1173.8017578125,38.00965118408203,2987.2177734375,2707.085693359375,641.49853515625,6.663228988647461,1658,1153.288712978363,8,165,930.1748046875,-116.27470397949219,cgp,halfcheetah
1686268583.8485487,6300.2998046875,2464.6279296875,4343.59814453125,6752.6005859375,6619.76123046875,3815.4296875,6.672104358673096,46250,31805.823038578033,0,4625,5985.1865234375,1481.10302734375,cgp,halfcheetah
1686240398.3177173,4804.25927734375,2600.392333984375,471.1015625,5871.00830078125,5469.06298828125,1914.7203369140625,6.665695667266846,5235,3620.2922072410583,5,523,4558.8662109375,-113.65312957763672,cgp,halfcheetah
1686256787.567299,2377.081298828125,2008.0089111328125,448.0495300292969,6655.236328125,2830.884033203125,1410.1170654296875,6.713016510009766,29181,20009.541788816452,1,2918,2088.632568359375,196.57049560546875,cgp,halfcheetah
1686253936.5702736,869.9971923828125,1351.3074951171875,154.81137084960938,4208.5185546875,2296.263916015625,771.4601440429688,6.679208278656006,25047,17158.544763565063,7,2504,790.505859375,-88.54869842529297,cgp,halfcheetah
1686254945.205848,274.8857116699219,1442.9356689453125,4.726651668548584,4706.666015625,310.96722412109375,433.026611328125,6.975473403930664,26511,18167.180337905884,1,2651,231.96034240722656,-174.812255859375,cgp,halfcheetah
1686270776.9057949,5426.27490234375,2804.85400390625,-178.3729705810547,6304.80517578125,6015.64013671875,1643.376953125,6.680795669555664,49464,33998.880284786224,4,4946,4066.50439453125,-187.34254455566406,cgp,halfcheetah
1686255544.3981187,1310.937255859375,1605.533203125,24.227493286132812,4442.2421875,3426.23828125,890.7521362304688,6.697920322418213,27380,18766.37260866165,0,2738,1118.9942626953125,-168.3394317626953,cgp,halfcheetah
1686261797.8521712,321.9259338378906,30270.53125,116.19352722167969,6016.37255859375,364.6788024902344,-9347.8740234375,6.856119632720947,36433,25019.826661109924,3,3643,318.61395263671875,-114.9004898071289,cgp,halfcheetah
1686262663.6062453,3892.69921875,1937.659912109375,3054.13134765625,6439.17919921875,4492.5517578125,2737.317626953125,6.760037899017334,37699,25885.580735206604,9,3769,3849.43212890625,755.9005126953125,cgp,halfcheetah
1686245376.0185552,6307.025390625,2790.42236328125,1300.4569091796875,6382.21826171875,6370.04052734375,2405.20556640625,6.674414157867432,12498,8597.993045091629,8,1249,5425.6357421875,-26.787071228027344,cgp,halfcheetah
1686268665.7765796,5825.16796875,2669.578857421875,934.1030883789062,6595.11376953125,6377.20166015625,2301.518798828125,6.684998989105225,46372,31887.751069545746,2,4637,4869.626953125,320.57379150390625,cgp,halfcheetah
1686266239.5050297,3730.68408203125,2123.038330078125,755.899658203125,5848.85888671875,5319.833984375,1905.9420166015625,6.69834041595459,42855,29461.479519605637,5,4285,3268.532470703125,283.5335693359375,cgp,halfcheetah
1686262718.3818305,1410.001708984375,1265.878173828125,87.46440124511719,3211.776611328125,3029.646240234375,779.6051635742188,6.703547954559326,37777,25940.356320381165,7,3777,1219.0714111328125,-69.27297973632812,cgp,halfcheetah
1686254072.916098,424.8362731933594,1909.48779296875,83.42758178710938,6381.19921875,1330.0711669921875,801.2474975585938,6.6834940910339355,25243,17294.89058804512,3,2524,383.62762451171875,-54.492225646972656,cgp,halfcheetah
1686238674.7306247,2528.9609375,1934.600341796875,362.5730895996094,6015.27294921875,3458.47021484375,1408.4154052734375,6.80121374130249,2740,1896.7051146030426,0,274,2268.78955078125,167.6534423828125,cgp,halfcheetah
1686237624.002305,222.9991455078125,2030.649169921875,144.24485778808594,6328.99267578125,438.9947814941406,539.0746459960938,6.690309524536133,1206,845.9767949581146,6,120,219.79495239257812,-33.599124908447266,cgp,halfcheetah
1686261624.06383,3559.55859375,2293.70654296875,360.40545654296875,6506.16357421875,5107.2138671875,1912.6402587890625,6.707488059997559,36180,24846.038319826126,0,3618,3367.246826171875,123.54022979736328,cgp,halfcheetah
1686262649.549366,5379.220703125,2555.26318359375,336.3194885253906,6292.06787109375,5909.62255859375,1972.57421875,6.883360385894775,37674,25871.523855924606,4,3767,4169.7470703125,292.73345947265625,cgp,halfcheetah
1686269349.7548592,5074.529296875,2152.745361328125,2555.177734375,5837.5947265625,5257.9375,2547.369140625,6.7030253410339355,47377,32571.729349136353,7,4737,4571.693359375,572.8468627929688,cgp,halfcheetah
1686258038.9974844,2735.49853515625,1519.7449951171875,937.5628662109375,4230.728515625,3746.260498046875,1568.941162109375,6.874584674835205,30999,21260.971974372864,9,3099,2670.383056640625,405.17529296875,cgp,halfcheetah
1686243991.7277257,5659.75927734375,2616.751708984375,1765.988037109375,6527.02978515625,6219.82373046875,2738.9013671875,6.707247734069824,10461,7213.702215671539,1,1046,5389.32958984375,251.50909423828125,cgp,halfcheetah
1686239822.3818913,4978.2099609375,2499.063232421875,665.1238403320312,6265.626953125,6052.40087890625,2132.374755859375,6.649934768676758,4420,3044.356381177902,0,442,4352.8671875,150.5555877685547,cgp,halfcheetah
1686269151.1526926,425.6328430175781,1779.3150634765625,285.0360107421875,6057.6083984375,805.1326904296875,792.8012084960938,6.678513526916504,47080,32373.127182483673,0,4708,403.22235107421875,-42.553077697753906,cgp,halfcheetah
1686257000.08298,6223.52197265625,3020.358642578125,929.4514770507812,6672.255859375,6433.64111328125,2601.246826171875,6.705868244171143,29493,20222.057469844818,3,2949,6068.4169921875,-6.936866760253906,cgp,halfcheetah
1686251127.9491692,5565.6640625,2371.451416015625,3657.79296875,6452.92724609375,6184.64013671875,3336.71533203125,6.6933979988098145,20929,14349.923659086227,9,2092,5386.2490234375,925.7989501953125,cgp,halfcheetah
1686248382.3175828,1658.1541748046875,912.191650390625,573.6636962890625,2798.300048828125,1812.38427734375,951.6492309570312,6.69702672958374,16900,11604.29207277298,0,1690,1657.4444580078125,192.86285400390625,cgp,halfcheetah
1686258541.796997,3053.236328125,1869.576904296875,1014.6669921875,5713.2919921875,3783.75830078125,1794.9046630859375,6.738217353820801,31725,21763.771486997604,5,3172,3009.111328125,257.85284423828125,cgp,halfcheetah
1686266811.8660004,4051.762939453125,2157.3525390625,2038.129638671875,6193.853515625,5638.986328125,2480.59619140625,6.700680255889893,43685,30033.840490341187,5,4368,3900.178955078125,473.611572265625,cgp,halfcheetah
1686264321.1638544,2763.1513671875,1186.293701171875,559.8992309570312,3023.01416015625,2858.287109375,1097.4569091796875,6.697568416595459,40094,27543.138344287872,4,4009,2235.740234375,219.02850341796875,cgp,halfcheetah
1686239002.8083076,1690.07421875,1525.032958984375,552.62548828125,3919.359130859375,1693.48291015625,657.6898803710938,6.6747660636901855,3228,2224.782797574997,8,322,1522.0113525390625,-267.01776123046875,cgp,halfcheetah
1686256458.579872,76.3482666015625,1974.2493896484375,-64.26246643066406,4522.734375,4383.6669921875,624.8778076171875,6.701772212982178,28702,19680.55436182022,2,2870,66.61906433105469,-322.9185791015625,cgp,halfcheetah
1686265716.771008,5065.65625,2606.205810546875,688.96044921875,6279.56982421875,6263.39404296875,2204.71728515625,6.843050003051758,42109,28938.74549794197,9,4210,4627.82861328125,113.70744323730469,cgp,halfcheetah
1686262258.5294862,1155.861572265625,556.2913208007812,506.00189208984375,1693.610595703125,1285.4549560546875,616.7077026367188,6.706294059753418,37107,25480.503976106644,7,3710,1016.63134765625,179.30563354492188,cgp,halfcheetah
1686246328.7725902,601.3160400390625,1730.5030517578125,185.675048828125,5699.6572265625,2174.227783203125,885.99365234375,6.6972174644470215,13891,9550.747080087662,1,1389,516.6453247070312,56.86080551147461,cgp,halfcheetah
1686254952.1766582,580.3623657226562,476.00726318359375,319.8304748535156,1773.90673828125,630.6531982421875,454.2193908691406,6.847982883453369,26520,18174.151148080826,0,2652,525.296630859375,159.605712890625,cgp,halfcheetah
1686248218.0513868,1528.2628173828125,1025.146728515625,923.98974609375,3662.3603515625,2204.516845703125,1182.3182373046875,6.695853233337402,16661,11440.025876760483,1,1666,1435.3875732421875,558.91943359375,cgp,halfcheetah
1686240658.616267,4712.287109375,2489.127197265625,660.0258178710938,5932.99072265625,5494.10986328125,2084.083984375,6.684811592102051,5616,3880.590756893158,6,561,4525.779296875,-130.79527282714844,cgp,halfcheetah
1686261336.4874492,1457.234375,2383.917236328125,-88.4382095336914,5609.216796875,5599.4267578125,1070.5833740234375,6.703022480010986,35763,24558.46193909645,3,3576,1213.315185546875,-166.60911560058594,cgp,halfcheetah
1686256313.931106,1704.9149169921875,1047.3031005859375,817.28662109375,3095.94677734375,2192.112060546875,1010.93896484375,6.707536697387695,28494,19535.905596017838,4,2849,1666.32177734375,62.88576126098633,cgp,halfcheetah
1686269295.0253353,1951.103271484375,780.947509765625,1350.666259765625,2551.565185546875,2112.06298828125,1231.6800537109375,6.706820011138916,47299,32516.99982523918,9,4729,1833.012451171875,431.78466796875,cgp,halfcheetah
1686246540.7664943,4725.12548828125,30944.439453125,2306.906982421875,6634.74267578125,6334.3544921875,-7415.68212890625,6.612007141113281,14209,9762.740984201431,9,1420,4257.05322265625,332.64385986328125,cgp,halfcheetah
1686261500.7693207,4253.89599609375,2317.394287109375,162.07586669921875,5854.12060546875,4782.30078125,1499.783447265625,6.706394195556641,36001,24722.743810653687,1,3600,3372.769775390625,-94.86095428466797,cgp,halfcheetah
1686248286.5635912,541.8643188476562,30260.302734375,101.80628967285156,3527.127197265625,2673.30224609375,-9290.8544921875,6.661508083343506,16760,11508.538081169128,0,1676,489.3691711425781,-24.430131912231445,cgp,halfcheetah
1686263482.315652,5444.78955078125,2524.279052734375,1160.413330078125,5789.05615234375,5640.92626953125,2301.237548828125,6.671151161193848,38889,26704.290141820908,9,3888,5150.53173828125,-47.891876220703125,cgp,halfcheetah
1686253984.2278018,4493.27734375,2104.027099609375,269.9735412597656,4703.037109375,4532.19775390625,1397.4312744140625,6.667899131774902,25111,17206.202291727066,1,2511,3537.706787109375,-156.56088256835938,cgp,halfcheetah
1686251502.1769302,433.3661193847656,1009.8657836914062,235.37338256835938,3107.421630859375,1735.2142333984375,553.6975708007812,6.677563667297363,21471,14724.151420116425,1,2147,429.6092529296875,-115.65725708007812,cgp,halfcheetah
1686250073.774746,5283.8505859375,2520.864501953125,567.387451171875,6239.07763671875,5444.44189453125,2211.163330078125,6.682653903961182,19381,13295.749235868454,1,1938,4931.99365234375,175.85679626464844,cgp,halfcheetah
1686237992.6095793,3724.258544921875,2274.10302734375,733.230224609375,5464.189453125,5119.56787109375,1654.568359375,6.663979530334473,1745,1214.5840692520142,5,174,3291.269775390625,330.55108642578125,cgp,halfcheetah
1686244714.6244602,2056.67138671875,697.06787109375,818.29052734375,2369.460693359375,2128.9970703125,1254.05859375,6.747624397277832,11526,7936.598950147629,6,1152,1987.6292724609375,714.134033203125,cgp,halfcheetah
1686256767.0192266,1197.7802734375,2219.1796875,348.2361145019531,6370.07470703125,4093.899658203125,1132.656982421875,6.712844371795654,29153,19988.993716478348,3,2915,1085.843017578125,-59.05667495727539,cgp,halfcheetah
1686264916.8860483,5754.63427734375,2690.629150390625,477.72003173828125,6555.8720703125,6102.5986328125,2052.804931640625,6.825514316558838,40955,28138.860538244247,5,4095,4512.99560546875,163.85873413085938,cgp,halfcheetah
1686248763.7522256,300.0116882324219,30322.203125,-43.061500549316406,5731.77880859375,2780.477783203125,-9201.4638671875,6.692887306213379,17465,11985.726715564728,5,1746,256.2040710449219,-195.0721893310547,cgp,halfcheetah
1686259634.4317873,3031.155029296875,2248.541259765625,197.41517639160156,5777.353515625,5445.44677734375,1517.3963623046875,6.727895259857178,33305,22856.406277179718,5,3330,2537.34228515625,-52.19219970703125,cgp,halfcheetah
1686267269.0406117,5576.029296875,2424.910400390625,4118.765625,6045.38330078125,5613.9990234375,3291.128662109375,6.879582405090332,44346,30491.01510167122,6,4434,5440.40478515625,694.8211059570312,cgp,halfcheetah
1686239910.3441405,5042.58837890625,2567.51416015625,231.41946411132812,6353.07470703125,5350.5205078125,1704.3470458984375,9.10201644897461,4542,3132.3186304569244,2,454,3919.54345703125,-130.70980834960938,cgp,halfcheetah
1686254106.9730856,6090.0283203125,2735.3330078125,2540.327392578125,6283.9443359375,6281.6748046875,2869.370849609375,6.678133964538574,25290,17328.947575569153,0,2529,5818.37109375,26.582015991210938,cgp,halfcheetah
1686270291.9767294,2611.98095703125,2059.72216796875,273.13067626953125,5941.77978515625,3988.742919921875,1424.421875,6.667335033416748,48757,33513.9512193203,7,4875,2457.06982421875,32.39594268798828,cgp,halfcheetah
1686267950.4935281,2990.69140625,1786.4832763671875,442.1285705566406,5560.43115234375,3294.858642578125,1414.212646484375,6.699918270111084,45337,31172.468018054962,7,4533,2442.90966796875,210.69808959960938,cgp,halfcheetah
1686251454.6156473,602.3234252929688,1860.3289794921875,502.38531494140625,6305.69140625,2592.273193359375,1153.80224609375,6.644351959228516,21409,14676.59013724327,9,2140,594.6549072265625,292.7325134277344,cgp,halfcheetah
1686265442.7623007,1395.2811279296875,1921.884033203125,419.7388610839844,5894.12109375,4082.435546875,1319.1873779296875,6.868669509887695,41719,28664.736790657043,9,4171,1236.73388671875,120.38194274902344,cgp,halfcheetah
1686257719.7198536,2273.195068359375,1516.069091796875,273.54107666015625,3118.5419921875,2908.648681640625,798.0602416992188,6.905885219573975,30539,20941.694343566895,9,3053,2106.326416015625,-99.97320556640625,cgp,halfcheetah
1686252210.1996298,1435.0628662109375,1371.8355712890625,4.563678741455078,3186.22900390625,2848.676513671875,556.7637939453125,6.646310806274414,22515,15432.174119710922,5,2251,1135.0518798828125,-322.6896667480469,cgp,halfcheetah
1686243909.925839,1968.5313720703125,2430.187255859375,777.3745727539062,6353.10009765625,5621.060546875,1526.292236328125,6.6630120277404785,10341,7131.900328874588,1,1034,1879.3111572265625,-63.84866714477539,cgp,halfcheetah
1686253547.5900693,4455.90478515625,2157.9443359375,3540.8837890625,5756.173828125,4915.9697265625,2682.501708984375,6.672396659851074,24473,16769.564559221268,3,2447,4266.6435546875,258.3392333984375,cgp,halfcheetah
1686254066.1221654,4922.91455078125,2267.55029296875,2774.25341796875,5698.08544921875,5412.5361328125,2646.221923828125,6.688182830810547,25235,17288.096655368805,5,2523,4797.107421875,243.45375061035156,cgp,halfcheetah
1686244953.9164877,5490.880859375,2539.5625,1202.84814453125,6111.21142578125,5915.4423828125,2386.963623046875,6.675409317016602,11878,8175.8909776210785,8,1187,5099.53955078125,67.16061401367188,cgp,halfcheetah
1686241141.80319,4932.33544921875,2517.75439453125,1427.5692138671875,6152.77001953125,6096.6533203125,2336.669677734375,6.732799053192139,6312,4363.7776799201965,2,631,4587.27392578125,95.41915893554688,cgp,halfcheetah
1686253465.8864298,6017.89794921875,2876.979736328125,1722.5516357421875,6689.71923828125,6674.60546875,2763.089599609375,6.675315856933594,24358,16687.860919713974,8,2435,5743.44873046875,25.35242462158203,cgp,halfcheetah
1686265463.4424984,5383.107421875,2730.540283203125,327.5353698730469,6623.58251953125,6379.24169921875,1988.9725341796875,6.716855525970459,41746,28685.416988372803,6,4174,4166.765625,180.6853485107422,cgp,halfcheetah
1686268829.645385,4776.119140625,2099.083251953125,2855.3974609375,5930.54150390625,5852.921875,2931.987060546875,6.694009304046631,46611,32051.619874954224,1,4661,4582.86669921875,1547.689208984375,cgp,halfcheetah
1686268495.1785338,2228.2939453125,1563.4208984375,379.5594787597656,4622.5458984375,3327.825439453125,1261.30029296875,6.687314987182617,46122,31717.153023719788,2,4612,2070.912109375,75.67059326171875,cgp,halfcheetah
1686238511.1845717,2072.10498046875,1971.307861328125,118.74737548828125,4985.69287109375,4930.693359375,1251.6868896484375,6.666597843170166,2506,1733.1590616703033,6,250,1787.043701171875,-100.70556640625,cgp,halfcheetah
1686270660.9438682,2394.25048828125,1547.8447265625,363.8653564453125,3987.423828125,3919.72314453125,1220.2020263671875,6.670080661773682,49297,33882.91835808754,7,4929,2098.088623046875,1.7111663818359375,cgp,halfcheetah
1686246056.507831,1266.23779296875,714.072021484375,1053.281982421875,1639.3961181640625,1446.45849609375,800.9203491210938,6.620795249938965,13493,9278.482321023941,3,1349,1233.1339111328125,543.9136352539062,cgp,halfcheetah
