training.run_id,training.fitness_1q,training.generation,training.fitness_std,training.fitness_median,_runtime,training.fitness_3q,training.fitness_mean,training.evaluation_time,training.top_k_fit.top_1_fit,_step,_timestamp,training.top_k_fit.top_0_fit,training.top_k_fit.top_2_fit
3,0.8100000023841858,13,0.19849181175231934,0.6974999904632568,34.77257061004639,0.6387499570846558,0.6739999651908875,0.5698627829551697,0.8799999952316284,133,1685705790.3738346,0.9399999976158142,0.8299999833106995
6,0.48000001907348633,253,0.17005954682826996,0.47166669368743896,334.9111566543579,0.46041667461395264,0.3968333601951599,1.6105905771255493,0.5066666603088379,2536,1685706090.5124207,0.5133333206176758,0.48000001907348633
8,0.9860000610351562,480,0.4523773193359375,0.16850000619888306,895.6785235404968,0.02225000038743019,0.437000036239624,2.7292330265045166,0.999000072479248,4808,1685706651.2797875,0.999000072479248,0.999000072479248
1,0.9950000047683716,66,0.43208247423171997,0.17749999463558197,72.27706551551819,0.09375,0.4684999883174896,0.5740305781364441,0.9950000047683716,661,1685705827.8783295,0.9950000047683716,0.9950000047683716
9,0.8700000047683716,218,0.3909611105918884,0.27250000834465027,273.65207028388977,0.09416667371988297,0.4361666738986969,1.6066222190856934,0.9983333349227905,2189,1685706029.2533343,0.9983333349227905,0.9983333349227905
9,0.9983333349227905,282,0.47828924655914307,0.5441666841506958,385.7210645675659,0.03125,0.5205000638961792,1.605865716934204,0.9983333349227905,2829,1685706141.3223286,0.9983333349227905,0.9983333349227905
7,0.4806250035762787,110,0.2536790668964386,0.23999999463558197,119.19277358055115,0.07312499731779099,0.3072499930858612,1.1405465602874756,0.5575000047683716,1107,1685705874.7940376,0.8224999904632568,0.48249998688697815
5,0.9987499713897705,357,0.4912560284137726,0.5106250047683716,558.5529944896698,0.014687499031424522,0.5074999928474426,2.140488386154175,0.9987499713897705,3575,1685706314.1542585,0.9987499713897705,0.9987499713897705
6,0.3075000047683716,432,0.20157602429389954,0.1340000033378601,757.5181996822357,0.061500005424022675,0.21910002827644348,2.7366440296173096,0.43400001525878906,4326,1685706513.1194637,0.6880000233650208,0.31800001859664917
9,0.6358333826065063,206,0.33517029881477356,0.1574999988079071,252.32230496406555,0.05125000327825546,0.3348333537578583,1.6605219841003418,0.7050000429153442,2069,1685706007.923569,0.9983333349227905,0.7033333778381348
3,0.7274999618530273,14,0.21570870280265808,0.6875,35.48112463951111,0.42249998450279236,0.5734999775886536,0.5706130266189575,0.75,143,1685705791.0823886,0.7799999713897705,0.73499995470047
8,0.7118749618530273,368,0.4363541603088379,0.016249999403953552,583.8360555171967,0.014999999664723873,0.3087500333786011,2.155773878097534,0.9987499713897705,3688,1685706339.4373195,0.9987499713897705,0.9249999523162842
0,0.999000072479248,494,0.45889729261398315,0.19500000774860382,934.7122902870178,0.02500000223517418,0.4471000134944916,2.6482837200164795,0.999000072479248,4940,1685706690.3135543,0.999000072479248,0.999000072479248
4,0.999000072479248,456,0.4340965747833252,0.6095000505447388,826.470978975296,0.1887500137090683,0.5687000155448914,2.6762542724609375,0.999000072479248,4564,1685706582.072243,0.999000072479248,0.999000072479248
9,0.7541666626930237,241,0.37554365396499634,0.1391666829586029,313.96673798561096,0.12166666984558105,0.375166654586792,1.606481671333313,0.9116666913032532,2419,1685706069.568002,0.9983333349227905,0.9100000262260437
4,0.9975000023841858,126,0.42190462350845337,0.42624998092651367,139.40407800674438,0.13749998807907104,0.5195000171661377,1.1078511476516724,0.9975000023841858,1264,1685705895.005342,0.9975000023841858,0.9975000023841858
4,0.9983333349227905,272,0.4330994486808777,0.31583333015441895,368.1433527469635,0.06749999523162842,0.4858333170413971,1.6021809577941895,0.9983333349227905,2724,1685706123.7446167,0.9983333349227905,0.9983333349227905
5,0.7612499594688416,50,0.33933061361312866,0.32749998569488525,60.9894495010376,0.2825000286102295,0.48350000381469727,0.5674722790718079,0.9950000047683716,505,1685705816.5907135,0.9950000047683716,0.7749999761581421
9,0.9950000047683716,76,0.40149128437042236,0.9950000047683716,79.50515604019165,0.25874999165534973,0.6814999580383301,0.5721617341041565,0.9950000047683716,769,1685705835.10642,0.9950000047683716,0.9950000047683716
4,0.23093749582767487,326,0.3519485890865326,0.15312498807907104,487.2865083217621,0.09218749403953552,0.3050000071525574,2.1604132652282715,0.9987499713897705,3264,1685706242.8877723,0.9987499713897705,0.23999999463558197
3,0.24791666865348816,276,0.11037575453519821,0.22833333909511566,375.1296525001526,0.0949999988079071,0.1888333410024643,1.604461431503296,0.26500001549720764,2763,1685706130.7309165,0.36666667461395264,0.2516666650772095
4,0.9987499713897705,339,0.411191463470459,0.9987499713897705,517.1622042655945,0.41843748092651367,0.731249988079071,2.1620094776153564,0.9987499713897705,3394,1685706272.7634683,0.9987499713897705,0.9987499713897705
8,0.7672500610351562,410,0.44536086916923523,0.03949999809265137,694.8557286262512,0.012000000104308128,0.31950002908706665,2.687687873840332,0.999000072479248,4108,1685706450.4569926,0.999000072479248,0.999000072479248
1,0.9983333349227905,277,0.44964951276779175,0.16833333671092987,376.85413932800293,0.05041666701436043,0.4518333375453949,1.6073853969573975,0.9983333349227905,2771,1685706132.4554033,0.9983333349227905,0.9983333349227905
9,0.4075000286102295,272,0.34692472219467163,0.2524999976158142,368.2121410369873,0.11291667073965073,0.3593333065509796,1.6021809577941895,0.9983333349227905,2729,1685706123.813405,0.9983333349227905,0.4150000214576721
0,0.9950000047683716,93,0.0,0.9950000047683716,91.47343039512634,0.9950000047683716,0.9950000047683716,0.5720710158348083,0.9950000047683716,930,1685705847.0746944,0.9950000047683716,0.9950000047683716
4,0.8837500214576721,92,0.4052163064479828,0.18000000715255737,90.81860613822937,0.05999999865889549,0.41349998116493225,0.5753813982009888,0.9950000047683716,924,1685705846.4198701,0.9950000047683716,0.9950000047683716
5,0.7837499976158142,338,0.43673068284988403,0.07124999910593033,514.8699662685394,0.01656249910593033,0.33400002121925354,2.1466329097747803,0.9987499713897705,3385,1685706270.4712303,0.9987499713897705,0.9987499713897705
4,0.3178124725818634,341,0.3765714466571808,0.07500000298023224,521.7583978176117,0.04437499865889549,0.27512499690055847,2.157158851623535,0.9987499713897705,3414,1685706277.3596618,0.9987499713897705,0.3962499797344208
7,0.18000000715255737,283,0.35688966512680054,0.12166666984558105,387.4411630630493,0.09708333015441895,0.28850001096725464,1.6032272577285767,0.9983333349227905,2837,1685706143.042427,0.9983333349227905,0.1966666728258133
1,0.999000072479248,417,0.4745495021343231,0.6015000343322754,714.6002180576324,0.020500000566244125,0.5274000763893127,2.6701765060424805,0.999000072479248,4171,1685706470.201482,0.999000072479248,0.999000072479248
8,0.20562498271465302,147,0.3616926372051239,0.14124999940395355,165.76101112365723,0.051874998956918716,0.2837500274181366,1.1056462526321411,0.9975000023841858,1478,1685705921.3622751,0.9975000023841858,0.22499999403953552
6,0.34687498211860657,108,0.12750490009784698,0.29500001668930054,116.63889026641846,0.19312499463558197,0.2550000250339508,1.1066570281982422,0.3700000047683716,1086,1685705872.2401543,0.4274999797344208,0.3499999940395355
7,0.9983333349227905,249,0.4673265814781189,0.596666693687439,327.91217136383057,0.03916666656732559,0.5335000157356262,1.60153067111969,0.9983333349227905,2497,1685706083.5134354,0.9983333349227905,0.9983333349227905
0,0.999000072479248,403,0.4700932502746582,0.09050000458955765,674.8528208732605,0.017250001430511475,0.42450007796287537,2.653017520904541,0.999000072479248,4030,1685706430.4540849,0.999000072479248,0.999000072479248
6,0.4845833480358124,209,0.2033773809671402,0.47083336114883423,257.671751499176,0.09083333611488342,0.32083335518836975,1.6541202068328857,0.503333330154419,2096,1685706013.2730155,0.5049999952316284,0.4866666793823242
3,0.999000072479248,439,0.4579092264175415,0.09150000661611557,777.6798934936523,0.05950000509619713,0.4386000335216522,2.7532565593719482,0.999000072479248,4393,1685706533.2811575,0.999000072479248,0.999000072479248
8,0.061250001192092896,209,0.29010263085365295,0.019999999552965164,257.6987373828888,0.019999999552965164,0.13099999725818634,1.6541202068328857,0.09000000357627869,2098,1685706013.3000014,0.9983333349227905,0.0716666653752327
4,0.9983333349227905,230,0.386016845703125,0.9983333349227905,294.5448622703552,0.4245833158493042,0.7476667165756226,1.6072293519973755,0.9983333349227905,2304,1685706050.1461263,0.9983333349227905,0.9983333349227905
6,0.7579166889190674,277,0.3801657557487488,0.3850000202655792,376.9228708744049,0.0845833346247673,0.4503333568572998,1.6073853969573975,0.9983333349227905,2776,1685706132.5241349,0.9983333349227905,0.7850000262260437
7,0.9950000047683716,73,0.37801089882850647,0.625,77.34620499610901,0.2749999761581421,0.5954999923706055,0.5787452459335327,0.9950000047683716,737,1685705832.947469,0.9950000047683716,0.9950000047683716
5,0.999000072479248,446,0.47580966353416443,0.999000072479248,798.0097286701202,0.033750005066394806,0.6107000112533569,2.7555787563323975,0.999000072479248,4465,1685706553.6109927,0.999000072479248,0.999000072479248
1,0.9987499713897705,376,0.4765126407146454,0.5525000095367432,602.1430101394653,0.039374999701976776,0.5227499604225159,2.1392054557800293,0.9987499713897705,3761,1685706357.7442741,0.9987499713897705,0.9987499713897705
3,0.9262499809265137,374,0.44137781858444214,0.08249999582767487,597.5328025817871,0.051249995827674866,0.40962502360343933,2.2471871376037598,0.9987499713897705,3743,1685706353.1340666,0.9987499713897705,0.9574999809265137
8,0.7912499904632568,124,0.4106431305408478,0.13749998807907104,136.9449954032898,0.11874999850988388,0.3737500011920929,1.1127452850341797,0.9975000023841858,1248,1685705892.5462594,0.9975000023841858,0.9975000023841858
9,0.9983333349227905,256,0.44081613421440125,0.3266666829586029,340.21177554130554,0.04541666805744171,0.4816666543483734,1.6077940464019775,0.9983333349227905,2569,1685706095.8130395,0.9983333349227905,0.9983333349227905
4,0.3616666793823242,251,0.33935660123825073,0.17500001192092896,331.37742805480957,0.10833333432674408,0.3460000455379486,1.6108821630477905,0.9983333349227905,2514,1685706086.978692,0.9983333349227905,0.37166666984558105
6,0.6646875143051147,347,0.3023141026496887,0.30812498927116394,535.5864567756653,0.030312499031424522,0.351749986410141,2.1612548828125,0.6762499809265137,3476,1685706291.1877208,0.7899999618530273,0.6712499856948853
7,0.2056249976158142,129,0.3567860722541809,0.09874999523162842,143.212096452713,0.04249999672174454,0.2682499885559082,1.1083319187164307,0.9449999928474426,1297,1685705898.8133605,0.9975000023841858,0.2149999886751175
2,0.9950000047683716,18,0.40605080127716064,0.8100000023841858,38.311723947525024,0.1899999976158142,0.6354999542236328,0.5699803829193115,0.9950000047683716,182,1685705793.912988,0.9950000047683716,0.9950000047683716
7,0.6949999928474426,51,0.2881770133972168,0.6549999713897705,61.71994423866272,0.20999999344348907,0.49799999594688416,0.5656463503837585,0.7049999833106995,517,1685705817.3212082,0.75,0.6949999928474426
7,0.9975000023841858,159,0.44122248888015747,0.2787500023841858,180.78099656105042,0.04374999925494194,0.4720000922679901,1.108906626701355,0.9975000023841858,1597,1685705936.3822606,0.9975000023841858,0.9975000023841858
4,0.8052500486373901,428,0.42772093415260315,0.07750000059604645,746.0251722335815,0.05625000596046448,0.35120001435279846,2.7240548133850098,0.999000072479248,4284,1685706501.6264362,0.999000072479248,0.999000072479248
2,0.13208332657814026,216,0.3838123679161072,0.028333332389593124,270.0552248954773,0.020416665822267532,0.23483338952064514,1.604668140411377,0.9983333349227905,2162,1685706025.656489,0.9983333349227905,0.15666666626930237
7,0.2849999964237213,293,0.36229419708251953,0.12250000238418579,405.25083804130554,0.05166666582226753,0.2930000424385071,1.717067003250122,0.9983333349227905,2937,1685706160.852102,0.9983333349227905,0.31833332777023315
1,0.9987499713897705,379,0.450350821018219,0.9987499713897705,608.9611647129059,0.10781249403953552,0.6359999179840088,2.1333494186401367,0.9987499713897705,3791,1685706364.5624287,0.9987499713897705,0.9987499713897705
1,0.43687495589256287,115,0.22516603767871857,0.09749999642372131,125.55174398422241,0.03749999776482582,0.21549999713897705,1.1182246208190918,0.5525000095367432,1151,1685705881.153008,0.5774999856948853,0.5324999690055847
8,0.7587499618530273,322,0.4488168954849243,0.01875000074505806,478.1512565612793,0.014999999664723873,0.31325003504753113,2.134554862976074,0.9987499713897705,3228,1685706233.7525206,0.9987499713897705,0.9987499713897705
8,0.3343749940395355,131,0.378172904253006,0.03125,145.72986268997192,0.029999999329447746,0.27300000190734863,1.1043617725372314,0.9975000023841858,1318,1685705901.3311267,0.9975000023841858,0.38999998569488525
9,0.8132500648498535,480,0.4351283609867096,0.05800000578165054,895.6918206214905,0.015250001102685928,0.3426000475883484,2.7292330265045166,0.999000072479248,4809,1685706651.2930846,0.999000072479248,0.999000072479248
4,0.8021875023841858,306,0.4217834174633026,0.12312499433755875,441.44591093063354,0.05312500149011612,0.3608749806880951,2.1560354232788086,0.9987499713897705,3064,1685706197.047175,0.9987499713897705,0.9987499713897705
5,0.9983333349227905,269,0.4624789357185364,0.9624999761581421,362.90847420692444,0.05249999836087227,0.6093333959579468,1.6025880575180054,0.9983333349227905,2695,1685706118.5097382,0.9983333349227905,0.9983333349227905
4,0.2316666841506958,263,0.2793327569961548,0.09083333611488342,352.40564489364624,0.061250001192092896,0.21399998664855957,1.6042895317077637,0.33666667342185974,2634,1685706108.006909,0.9983333349227905,0.2383333444595337
6,0.33687499165534973,111,0.15918228030204773,0.14875000715255737,120.46468305587769,0.034999996423721313,0.1889999955892563,1.1367157697677612,0.41499999165534973,1116,1685705876.065947,0.44749999046325684,0.3774999976158142
9,0.8054167032241821,226,0.39641591906547546,0.30000001192092896,287.625474691391,0.04958333075046539,0.40666666626930237,1.6078135967254639,0.9983333349227905,2269,1685706043.2267387,0.9983333349227905,0.9550000429153442
7,0.7871874570846558,356,0.42347046732902527,0.10249999910593033,556.2973625659943,0.07000000029802322,0.3543749749660492,2.136535406112671,0.9987499713897705,3567,1685706311.8986266,0.9987499713897705,0.9987499713897705
9,0.999000072479248,463,0.45958372950553894,0.14300000667572021,846.8559038639069,0.04075000062584877,0.440000057220459,2.66827392578125,0.999000072479248,4639,1685706602.4571679,0.999000072479248,0.999000072479248
7,0.17156249284744263,385,0.27993202209472656,0.10562499612569809,622.7178761959076,0.03468749672174454,0.19437500834465027,2.14434814453125,0.2862499952316284,3857,1685706378.3191402,0.9987499713897705,0.18124999105930328
6,0.8645833134651184,285,0.4129650294780731,0.1875,390.9421818256378,0.03791666775941849,0.3973333239555359,1.6113479137420654,0.9983333349227905,2856,1685706146.5434458,0.9983333349227905,0.9983333349227905
2,0.8143749833106995,349,0.42526504397392273,0.1537500023841858,540.1667029857635,0.013749999925494194,0.3619999885559082,2.1773688793182373,0.9987499713897705,3492,1685706295.767967,0.9987499713897705,0.9987499713897705
0,0.6175000071525574,263,0.2569814622402191,0.3774999976158142,352.35020565986633,0.12708333134651184,0.37049999833106995,1.6042895317077637,0.6633333563804626,2630,1685706107.9514697,0.7100000381469727,0.643333375453949
9,0.21687500178813934,388,0.37077197432518005,0.08249999582767487,629.575600862503,0.029374999925494194,0.27000001072883606,2.139016628265381,0.9987499713897705,3889,1685706385.1768649,0.9987499713897705,0.2224999964237213
4,0.9112499952316284,93,0.36492326855659485,0.48000001907348633,91.52727508544922,0.20125000178813934,0.5140000581741333,0.5720710158348083,0.9950000047683716,934,1685705847.128539,0.9950000047683716,0.9950000047683716
4,0.8199999928474426,269,0.41228973865509033,0.1641666740179062,362.8947217464447,0.0754166692495346,0.3804999887943268,1.6025880575180054,0.9983333349227905,2694,1685706118.4959857,0.9983333349227905,0.9983333349227905
0,0.999000072479248,466,0.48210644721984863,0.5375000238418579,855.1396605968475,0.026250001043081284,0.5173000693321228,2.6645255088806152,0.999000072479248,4660,1685706610.7409246,0.999000072479248,0.999000072479248
5,0.9975000023841858,196,0.40804532170295715,0.39249998331069946,226.768639087677,0.14687499403953552,0.5204999446868896,1.0807372331619263,0.9975000023841858,1965,1685705982.369903,0.9975000023841858,0.9975000023841858
7,0.7922500371932983,446,0.42132607102394104,0.09350000321865082,798.036740064621,0.06225000321865082,0.35750001668930054,2.7555787563323975,0.999000072479248,4467,1685706553.638004,0.999000072479248,0.9970000386238098
8,0.7881250381469727,128,0.4149560332298279,0.14874999225139618,141.97201108932495,0.05999999865889549,0.36800000071525574,1.1111747026443481,0.9975000023841858,1288,1685705897.573275,0.9975000023841858,0.9975000023841858
6,0.5020833015441895,250,0.22554878890514374,0.48000001907348633,329.64902997016907,0.04208333417773247,0.3154999911785126,1.6092265844345093,0.5116666555404663,2506,1685706085.250294,0.518333375453949,0.503333330154419
0,0.5800000429153442,292,0.25458797812461853,0.4775000214576721,403.3039519786835,0.10041666775941849,0.3711666762828827,1.6337132453918457,0.6016666889190674,2920,1685706158.905216,0.7066667079925537,0.5833333730697632
0,0.12775000929832458,433,0.3845783472061157,0.039000004529953,760.3136537075043,0.01249999925494194,0.23410002887248993,2.7348904609680176,0.999000072479248,4330,1685706515.9149177,0.999000072479248,0.14800000190734863
8,0.9987499713897705,325,0.41675645112991333,0.8556249737739563,485.03439474105835,0.17999999225139618,0.6208750009536743,2.156968116760254,0.9987499713897705,3258,1685706240.6356587,0.9987499713897705,0.9987499713897705
1,0.9975000023841858,174,0.43027961254119873,0.3725000023841858,199.41986536979675,0.10562499612569809,0.5022500157356262,1.1058403253555298,0.9975000023841858,1741,1685705955.0211294,0.9975000023841858,0.9975000023841858
6,0.49041667580604553,227,0.19848740100860596,0.4766666889190674,289.33211755752563,0.13708333671092987,0.34049996733665466,1.6056690216064453,0.4983333349227905,2276,1685706044.9333816,0.5,0.49166667461395264
8,0.9975000023841858,130,0.4625351130962372,0.10749999433755875,144.4802622795105,0.0306249987334013,0.43250003457069397,1.1084660291671753,0.9975000023841858,1308,1685705900.0815263,0.9975000023841858,0.9975000023841858
6,0.7859374284744263,333,0.3385925889015198,0.5381249785423279,503.3819923400879,0.24187499284744263,0.5215000510215759,2.1556291580200195,0.8824999928474426,3336,1685706258.9832563,0.9987499713897705,0.7862499952316284
3,0.9975000023841858,120,0.41459769010543823,0.5074999928474426,131.85491800308228,0.15687499940395355,0.54749995470047,1.1116749048233032,0.9975000023841858,1203,1685705887.456182,0.9975000023841858,0.9975000023841858
4,0.9975000023841858,191,0.4102334678173065,0.38749998807907104,220.62290477752686,0.15125000476837158,0.5240000486373901,1.0832033157348633,0.9975000023841858,1914,1685705976.2241688,0.9975000023841858,0.9975000023841858
0,0.9487500190734863,182,0.34754326939582825,0.7337499856948853,209.38331937789917,0.3181249797344208,0.6257500052452087,1.103837490081787,0.9975000023841858,1820,1685705964.9845834,0.9975000023841858,0.9975000023841858
5,0.9987499713897705,307,0.44256749749183655,0.9987499713897705,443.7562460899353,0.26499998569488525,0.6993749737739563,2.149179220199585,0.9987499713897705,3075,1685706199.35751,0.9987499713897705,0.9987499713897705
7,0.6978124380111694,389,0.3630909025669098,0.21312499046325684,631.8259060382843,0.13718749582767487,0.4033749997615814,2.1384315490722656,0.9987499713897705,3897,1685706387.42717,0.9987499713897705,0.7899999618530273
2,0.9983333349227905,264,0.4358656704425812,0.6349999904632568,354.1255578994751,0.11708332598209381,0.5550000071525574,1.6036566495895386,0.9983333349227905,2642,1685706109.726822,0.9983333349227905,0.9983333349227905
1,0.24125000834465027,458,0.3791431486606598,0.04750000312924385,832.3417911529541,0.015000000596046448,0.25710001587867737,2.7593483924865723,0.999000072479248,4581,1685706587.9430552,0.999000072479248,0.2720000147819519
4,0.7880000472068787,497,0.4245270788669586,0.08700000494718552,943.1536016464233,0.05975000187754631,0.3524000346660614,2.654498338699341,0.999000072479248,4974,1685706698.7548656,0.999000072479248,0.999000072479248
1,0.999000072479248,481,0.4891398549079895,0.5265000462532043,898.3808844089508,0.012749999761581421,0.5100000500679016,2.656768798828125,0.999000072479248,4811,1685706653.9821484,0.999000072479248,0.999000072479248
6,0.4416666626930237,224,0.17383389174938202,0.14666667580604553,284.09197640419006,0.10833333432674408,0.25033333897590637,1.6089094877243042,0.4833333492279053,2246,1685706039.6932404,0.5166666507720947,0.4716666638851166
8,0.0560000017285347,458,0.2920267879962921,0.012500000186264515,832.4381763935089,0.012000000104308128,0.12560001015663147,2.7593483924865723,0.07500000298023224,4588,1685706588.0394404,0.999000072479248,0.05700000375509262
0,0.9287499785423279,23,0.375507652759552,0.8049999475479126,41.837180614471436,0.22874999046325684,0.6019999980926514,0.5715408325195312,0.9950000047683716,230,1685705797.4384446,0.9950000047683716,0.9549999833106995
9,0.999000072479248,488,0.4455680251121521,0.999000072479248,918.0722432136536,0.2917500138282776,0.7074000835418701,2.6619527339935303,0.999000072479248,4889,1685706673.6735072,0.999000072479248,0.999000072479248
3,0.06675000488758087,492,0.3740927278995514,0.03700000047683716,929.1686244010925,0.017000000923871994,0.21879999339580536,2.6515774726867676,0.9320000410079956,4923,1685706684.7698884,0.999000072479248,0.07400000095367432
6,0.9950000047683716,91,0.420918345451355,0.9950000047683716,90.12862300872803,0.17249999940395355,0.659500002861023,0.5755420923233032,0.9950000047683716,916,1685705845.729887,0.9950000047683716,0.9950000047683716
6,0.47050002217292786,408,0.27360624074935913,0.07500000298023224,689.1637153625488,0.04500000178813934,0.24180002510547638,2.6755824089050293,0.5720000267028809,4086,1685706444.7649794,0.796000063419342,0.5490000247955322
0,0.7504166960716248,204,0.3406360149383545,0.4716666638851166,248.6003212928772,0.08958333730697632,0.4259999692440033,1.6588695049285889,0.7816666960716248,2040,1685706004.2015853,0.7916666865348816,0.7516666650772095
7,0.9983333349227905,213,0.3894461989402771,0.5924999713897705,264.87684512138367,0.16708332300186157,0.5771666765213013,1.6553369760513306,0.9983333349227905,2137,1685706020.4781091,0.9983333349227905,0.9983333349227905
6,0.6531250476837158,319,0.3418205976486206,0.2862499952316284,471.30600094795227,0.07281249761581421,0.37687501311302185,2.1427011489868164,0.7737500071525574,3196,1685706226.907265,0.9987499713897705,0.6825000047683716
8,0.9950000047683716,23,0.3991556465625763,0.7649999856948853,41.942867279052734,0.2162500023841858,0.6184999346733093,0.5715408325195312,0.9950000047683716,238,1685705797.5441313,0.9950000047683716,0.9950000047683716
8,0.9987499713897705,357,0.4786357879638672,0.9987499713897705,558.5919904708862,0.022187499329447746,0.6079999804496765,2.140488386154175,0.9987499713897705,3578,1685706314.1932545,0.9987499713897705,0.9987499713897705
0,0.9987499713897705,367,0.47691285610198975,0.5412499904632568,581.4264938831329,0.048124998807907104,0.5222499966621399,2.1530449390411377,0.9987499713897705,3670,1685706337.027758,0.9987499713897705,0.9987499713897705
6,0.7879166603088379,271,0.3677825927734375,0.09749999642372131,366.4251561164856,0.021666666492819786,0.34416669607162476,1.6053955554962158,0.8166666626930237,2716,1685706122.02642,0.8300000429153442,0.8166666626930237
0,0.9781249761581421,154,0.4241458773612976,0.5362499952316284,174.4149932861328,0.06437499821186066,0.5220000147819519,1.109035849571228,0.9975000023841858,1540,1685705930.0162573,0.9975000023841858,0.9975000023841858
8,0.1656249761581421,169,0.3177822232246399,0.08874999731779099,193.28138160705566,0.029999999329447746,0.23025000095367432,1.108277440071106,0.6825000047683716,1698,1685705948.8826456,0.9975000023841858,0.16749998927116394
4,0.9950000047683716,24,0.3697417974472046,0.9574999809265137,42.60086107254028,0.39249998331069946,0.6959999799728394,0.5713964104652405,0.9950000047683716,244,1685705798.202125,0.9950000047683716,0.9950000047683716
8,0.2695833444595337,259,0.37650737166404724,0.06583333015441895,345.46010756492615,0.026250001043081284,0.2655000388622284,1.608728051185608,0.9983333349227905,2598,1685706101.0613716,0.9983333349227905,0.3283333480358124
0,0.999000072479248,439,0.4751737117767334,0.06450000405311584,777.6381795406342,0.013000000268220901,0.41750001907348633,2.7532565593719482,0.999000072479248,4390,1685706533.2394435,0.999000072479248,0.999000072479248
5,0.9950000047683716,64,0.3482847213745117,0.6200000047683716,70.91148281097412,0.5074999928474426,0.6395000219345093,0.5944572687149048,0.9950000047683716,645,1685705826.5127468,0.9950000047683716,0.9950000047683716
8,0.3187499940395355,24,0.344209223985672,0.2750000059604645,42.65403389930725,0.0612499974668026,0.3400000333786011,0.5713964104652405,0.9950000047683716,248,1685705798.255298,0.9950000047683716,0.32499998807907104
9,0.9950000047683716,79,0.3735736310482025,0.9950000047683716,81.63928866386414,0.36249998211860657,0.6994999647140503,0.5743688941001892,0.9950000047683716,799,1685705837.2405527,0.9950000047683716,0.9950000047683716
1,0.9983333349227905,243,0.47093573212623596,0.5633333325386047,317.3576762676239,0.04208333417773247,0.5286667346954346,1.6081539392471313,0.9983333349227905,2431,1685706072.9589403,0.9983333349227905,0.9983333349227905
5,0.8700000047683716,103,0.40770310163497925,0.2512499988079071,110.36228728294373,0.0306249987334013,0.4202500283718109,1.1069151163101196,0.9975000023841858,1035,1685705865.9635513,0.9975000023841858,0.9474999904632568
5,0.8006250262260437,139,0.4303130507469177,0.06749999523162842,155.70291924476624,0.028749998658895493,0.3452499806880951,1.1084957122802734,0.9975000023841858,1395,1685705911.3041832,0.9975000023841858,0.9975000023841858
3,0.8824999928474426,25,0.32898175716400146,0.7649999856948853,43.29833102226257,0.2462499886751175,0.6190000772476196,0.5701939463615417,0.9950000047683716,253,1685705798.899595,0.9950000047683716,0.8849999904632568
3,0.9652500152587891,408,0.46061617136001587,0.07649999856948853,689.1239101886749,0.030500002205371857,0.41840001940727234,2.6755824089050293,0.999000072479248,4083,1685706444.7251742,0.999000072479248,0.9660000205039978
3,0.9950000047683716,95,0.3783107101917267,0.8224999904632568,92.93638563156128,0.34375,0.656000018119812,0.5753176212310791,0.9950000047683716,953,1685705848.5376496,0.9950000047683716,0.9950000047683716
6,0.7237499952316284,398,0.3801245391368866,0.18562498688697815,652.3182332515717,0.024687498807907104,0.35999998450279236,2.134831428527832,0.8787499666213989,3986,1685706407.9194973,0.9987499713897705,0.8187499642372131
0,0.999000072479248,458,0.48111215233802795,0.5350000262260437,832.3279850482941,0.0377500019967556,0.5181000828742981,2.7593483924865723,0.999000072479248,4580,1685706587.929249,0.999000072479248,0.999000072479248
8,0.9950000047683716,25,0.42299526929855347,0.25999999046325684,43.36410331726074,0.0925000011920929,0.48499998450279236,0.5701939463615417,0.9950000047683716,258,1685705798.9653673,0.9950000047683716,0.9950000047683716
0,0.6483333706855774,240,0.30673500895500183,0.3333333134651184,312.0931484699249,0.040833331644535065,0.35183337330818176,1.6058011054992676,0.7083333730697632,2400,1685706067.6944125,0.7266666889190674,0.6650000214576721
6,0.4816666841506958,211,0.1695743054151535,0.46916669607162476,261.26706862449646,0.257916659116745,0.36366668343544006,1.6507915258407593,0.4983333349227905,2116,1685706016.8683326,0.5066666603088379,0.4833333492279053
0,0.6166666746139526,258,0.2460106760263443,0.559166669845581,343.59734654426575,0.13124999403953552,0.41750001907348633,1.611167311668396,0.6349999904632568,2580,1685706099.1986105,0.7016667127609253,0.6183333396911621
9,0.9983333349227905,266,0.4740247428417206,0.05666666850447655,357.7166645526886,0.019999999552965164,0.41833335161209106,1.6010584831237793,0.9983333349227905,2669,1685706113.3179286,0.9983333349227905,0.9983333349227905
4,0.21843747794628143,334,0.3804672062397003,0.05562499910593033,505.65784645080566,0.015625,0.2512499988079071,2.1590325832366943,0.9987499713897705,3344,1685706261.2591105,0.9987499713897705,0.26624998450279236
5,0.8425000309944153,171,0.4133966863155365,0.16749998927116394,195.73692512512207,0.04124999791383743,0.38475000858306885,1.106331467628479,0.9975000023841858,1715,1685705951.3381891,0.9975000023841858,0.9975000023841858
9,0.828125,172,0.4079069197177887,0.17124998569488525,197.03508162498474,0.05687499791383743,0.3877499997615814,1.1067696809768677,0.9975000023841858,1729,1685705952.6363456,0.9975000023841858,0.9950000047683716
3,0.8631250262260437,126,0.3859395384788513,0.25,139.39040446281433,0.13374999165534973,0.43525001406669617,1.1078511476516724,0.9975000023841858,1263,1685705894.9916685,0.9975000023841858,0.9975000023841858
