,training.top_k_healthy_reward.top_1_healthy_reward,_step,_runtime,training.run_id,training.top_k_reward.top_0_reward,training.top_k_forward_reward.top_0_forward_reward,training.generation,training.fitness_mean,training.evaluation_time,training.top_k_fit.top_1_fit,training.top_k_forward_reward.top_2_forward_reward,training.top_k_fit.top_2_fit,training.top_k_reward.top_2_reward,training.top_k_ctrl_reward.top_0_ctrl_reward,_timestamp,training.fitness_1q,training.fitness_3q,training.fitness_std,training.top_k_fit.top_0_fit,training.top_k_healthy_reward.top_2_healthy_reward,training.top_k_healthy_reward.top_0_healthy_reward,training.fitness_median,training.top_k_reward.top_1_reward,training.top_k_ctrl_reward.top_1_ctrl_reward,training.top_k_ctrl_reward.top_2_ctrl_reward,training.top_k_forward_reward.top_1_forward_reward,solver,ea,fitness,environment,seed,training.evaluation
291,257.0,291,678.7541079521179,0,694.5394897460938,422.4383239746094,291,68.04561614990234,2.197598934173584,426.3778991699219,398.4123229980469,416.0577697753906,659.9624633789062,-0.6988031268119812,1688566199.813143,192.3209686279297,-65.30772399902344,186.60313415527344,432.9145202636719,262.20001220703125,272.8000183105469,-10.6099853515625,645.1087036132812,-0.751376211643219,-0.6497929096221924,388.86004638671875,cgp,mu+lambda-ga,weighted-0-1-1-unhealthy_termination,walker2d,0,29100
292,266.20001220703125,292,680.9884932041168,0,682.67333984375,417.9772644042969,292,81.927978515625,2.200078248977661,415.19915771484375,383.9059143066406,408.157470703125,643.9483642578125,-0.7040348052978516,1688566202.0475283,281.2466125488281,-21.751922607421875,183.71337890625,420.499755859375,260.8000183105469,265.3999938964844,-9.183975219726562,661.0000610351562,-0.7855175733566284,-0.757659912109375,395.5855407714844,cgp,mu+lambda-ga,weighted-0-1-1-unhealthy_termination,walker2d,0,29200
293,261.8000183105469,293,683.2228877544403,0,655.4274291992188,385.0948486328125,293,72.23784637451172,2.1994786262512207,420.3080749511719,349.8367614746094,415.34613037109375,605.90380859375,-0.8674030303955078,1688566204.2819228,214.1804656982422,-29.38210678100586,179.02523803710938,425.3793640136719,256.8000183105469,271.20001220703125,-8.809761047363281,662.8748168945312,-0.7617346048355103,-0.7328332662582397,401.8365173339844,cgp,mu+lambda-ga,weighted-0-1-1-unhealthy_termination,walker2d,0,29300
294,269.3999938964844,294,685.4596338272095,0,666.6447143554688,407.2045593261719,294,66.74002075195312,2.202003002166748,415.5672302246094,383.2254333496094,407.0575866699219,644.1240234375,-0.7599025964736938,1688566206.518669,235.28652954101562,-74.86334228515625,190.82260131835938,423.2647399902344,261.6000061035156,260.20001220703125,-11.666648864746094,683.3187866210938,-0.7510366439819336,-0.7013922929763794,414.669921875,cgp,mu+lambda-ga,weighted-0-1-1-unhealthy_termination,walker2d,0,29400
295,264.20001220703125,295,687.6931223869324,0,675.2594604492188,403.9545593261719,295,87.4607925415039,2.199277400970459,430.64288330078125,392.4476318359375,413.1850280761719,657.3284301757812,-0.695164680480957,1688566208.7521574,331.3910827636719,-33.692996978759766,190.3116455078125,430.8036804199219,265.6000061035156,272.0,-11.49271297454834,664.5926513671875,-0.7517393827438354,-0.7192644476890564,401.1444396972656,cgp,mu+lambda-ga,weighted-0-1-1-unhealthy_termination,walker2d,0,29500
296,271.20001220703125,296,689.9286940097809,0,674.6845703125,402.0973815917969,296,90.7120590209961,2.200843334197998,419.9731140136719,409.2917175292969,419.8794860839844,670.1224975585938,-0.8127902150154114,1688566210.987729,338.91424560546875,-44.52714538574219,196.51739501953125,427.37298583984375,261.6000061035156,273.3999938964844,-8.672693252563477,691.8038330078125,-0.8079274296760559,-0.7692233324050903,421.4117736816406,cgp,mu+lambda-ga,weighted-0-1-1-unhealthy_termination,walker2d,0,29600
297,262.20001220703125,297,692.1670982837677,0,684.9921875,412.27130126953125,297,78.64407348632812,2.204742193222046,419.0664367675781,404.7250061035156,411.8007507324219,676.9182739257812,-0.6790188550949097,1688566213.2261333,245.1439208984375,-22.067790985107422,183.5531463623047,431.6679992675781,273.0,273.3999938964844,-8.892526626586914,653.7687377929688,-0.7683893442153931,-0.8066336512565613,392.33709716796875,cgp,mu+lambda-ga,weighted-0-1-1-unhealthy_termination,walker2d,0,29700
298,249.40000915527344,298,694.4050452709198,0,668.1111450195312,398.5107727050781,298,92.46136474609375,2.2031242847442627,416.2205810546875,396.65081787109375,412.93939208984375,662.6529541015625,-0.7996261119842529,1688566215.4640803,348.971435546875,-29.421768188476562,192.08197021484375,418.1218566894531,266.8000183105469,270.3999938964844,-9.830915451049805,633.380126953125,-0.6580929756164551,-0.7977877855300903,384.6381530761719,cgp,mu+lambda-ga,weighted-0-1-1-unhealthy_termination,walker2d,0,29800
299,265.8000183105469,299,696.6416430473328,0,682.877685546875,416.91162109375,299,94.28527069091797,2.200756072998047,408.403076171875,409.25830078125,406.3919982910156,681.8703002929688,-0.6338433623313904,1688566217.700678,340.8862609863281,-25.690444946289062,193.43051147460938,424.87005615234375,273.3999938964844,266.6000061035156,-8.92633056640625,675.9168701171875,-0.7831202745437622,-0.788005530834198,410.89996337890625,cgp,mu+lambda-ga,weighted-0-1-1-unhealthy_termination,walker2d,0,29900
300,269.20001220703125,300,698.8776578903198,0,672.9292602539062,402.8609313964844,300,70.99163055419922,2.2007968425750732,413.140380859375,408.0009765625,412.4425354003906,676.4027099609375,-0.73182213306427,1688566219.936693,235.88380432128906,-25.87725830078125,179.1461639404297,417.5887145996094,269.20001220703125,270.8000183105469,-11.306999206542969,675.9376831054688,-0.8083400130271912,-0.7983796000480652,407.5460510253906,cgp,mu+lambda-ga,weighted-0-1-1-unhealthy_termination,walker2d,0,30000
301,267.8000183105469,301,701.1136665344238,0,669.7474975585938,402.7799072265625,301,58.86807632446289,2.2014319896698,415.0235595703125,379.9977111816406,401.2723083496094,635.2398681640625,-0.6324151158332825,1688566222.1727016,98.34303283691406,-53.661685943603516,177.984619140625,417.7662353515625,256.0,267.6000061035156,-10.824678421020508,677.300537109375,-0.7702723145484924,-0.7577700018882751,410.2708435058594,cgp,mu+lambda-ga,weighted-0-1-1-unhealthy_termination,walker2d,0,30100
302,283.6000061035156,302,703.3500871658325,0,689.98388671875,414.3055725097656,302,67.8902587890625,2.201392650604248,422.5013427734375,405.0888671875,420.5630187988281,668.8677978515625,-0.7216708064079285,1688566224.4091222,155.93975830078125,-28.319278717041016,185.68663024902344,423.99755859375,264.3999938964844,276.3999938964844,-10.46126937866211,693.2990112304688,-0.833596408367157,-0.6211671233177185,410.5326843261719,cgp,mu+lambda-ga,weighted-0-1-1-unhealthy_termination,walker2d,0,30200
303,260.6000061035156,303,705.5871920585632,0,663.3867797851562,401.95330810546875,303,89.93031311035156,2.202277183532715,417.80657958984375,365.77935791015625,410.9710998535156,613.0844116210938,-0.766532838344574,1688566226.6462271,344.4842529296875,-30.05929946899414,191.66558837890625,420.7540283203125,248.0,262.20001220703125,-9.903999328613281,657.8617553710938,-0.64241623878479,-0.6949254870414734,397.904052734375,cgp,mu+lambda-ga,weighted-0-1-1-unhealthy_termination,walker2d,0,30300
304,273.6000061035156,304,707.8255479335785,0,671.405517578125,407.2754821777344,304,94.89073181152344,2.2041878700256348,413.82794189453125,402.31085205078125,406.39208984375,668.3212890625,-0.6699844598770142,1688566228.884583,323.0235595703125,-29.631582260131836,186.60855102539062,418.30157470703125,266.8000183105469,264.8000183105469,-7.688889503479004,678.0966796875,-0.8159812092781067,-0.7894802093505859,405.3126525878906,cgp,mu+lambda-ga,weighted-0-1-1-unhealthy_termination,walker2d,0,30400
305,267.6000061035156,305,710.0659613609314,0,660.1526489257812,401.111328125,305,82.33558654785156,2.20559024810791,411.3924560546875,378.12115478515625,410.6881408691406,637.6201171875,-0.7586600184440613,1688566231.1249964,303.8568115234375,-43.69554901123047,185.24237060546875,416.1401672363281,260.20001220703125,259.8000183105469,-11.569791793823242,681.4103393554688,-0.6877439618110657,-0.7010250091552734,414.4979553222656,cgp,mu+lambda-ga,weighted-0-1-1-unhealthy_termination,walker2d,0,30500
306,278.8000183105469,306,712.3040101528168,0,659.927001953125,396.6556091308594,306,94.99138641357422,2.203389883041382,422.1565856933594,398.5738525390625,411.342041015625,653.8282470703125,-0.7285197973251343,1688566233.3630452,326.9430236816406,-37.499237060546875,188.06405639648438,423.41827392578125,256.0,264.0,-8.79983901977539,686.16015625,-0.8614012598991394,-0.7455533742904663,408.2215270996094,cgp,mu+lambda-ga,weighted-0-1-1-unhealthy_termination,walker2d,0,30600
307,253.0,307,714.5440435409546,0,687.4395751953125,408.3658142089844,307,69.4747085571289,2.2055509090423584,407.7825012207031,415.4638671875,407.6890869140625,681.3922729492188,-0.7262333035469055,1688566235.6030786,159.43479919433594,-31.935043334960938,176.22560119628906,429.9651794433594,266.6000061035156,279.8000183105469,-11.464628219604492,624.3944702148438,-0.6267308592796326,-0.6716253161430359,372.0212097167969,cgp,mu+lambda-ga,weighted-0-1-1-unhealthy_termination,walker2d,0,30700
308,256.0,308,716.782642364502,0,658.1729125976562,390.38458251953125,308,79.7293930053711,2.2030398845672607,417.77203369140625,409.1842956542969,414.02520751953125,675.6456298828125,-0.8116686940193176,1688566237.8416774,312.7057189941406,-35.98508834838867,189.43853759765625,422.2645263671875,267.20001220703125,268.6000061035156,-7.9265851974487305,651.1153564453125,-0.6217740178108215,-0.7388596534729004,395.73712158203125,cgp,mu+lambda-ga,weighted-0-1-1-unhealthy_termination,walker2d,0,30800
309,269.20001220703125,309,719.0815932750702,0,677.92724609375,408.3807678222656,309,74.5169906616211,2.2669503688812256,411.33172607421875,394.17095947265625,409.23724365234375,655.8070678710938,-0.6534671783447266,1688566240.1406283,304.5810852050781,-46.100059509277344,186.5110626220703,430.0222473144531,262.3999938964844,270.20001220703125,-9.821931838989258,669.02197265625,-0.7896917462348938,-0.763817310333252,400.6116638183594,cgp,mu+lambda-ga,weighted-0-1-1-unhealthy_termination,walker2d,0,30900
310,269.6000061035156,310,721.3380148410797,0,673.751708984375,411.53619384765625,310,83.17499542236328,2.220780849456787,411.275634765625,388.9263610839844,409.0619812011719,651.1104736328125,-0.784480094909668,1688566242.39705,337.1295166015625,-55.12494659423828,188.6043243408203,432.67559814453125,263.0,263.0,-8.414328575134277,678.1586303710938,-0.6901975274085999,-0.8158750534057617,409.2488708496094,cgp,mu+lambda-ga,weighted-0-1-1-unhealthy_termination,walker2d,0,31000
311,266.8000183105469,311,723.5871980190277,0,710.6417846679688,421.5990295410156,311,81.8135757446289,2.2145655155181885,412.1607360839844,399.1319885253906,411.15582275390625,666.3452758789062,-0.757325291633606,1688566244.646233,291.1903991699219,-39.55851745605469,187.70091247558594,417.86456298828125,268.0,289.8000183105469,-8.892023086547852,664.7887573242188,-0.7039141654968262,-0.7867209315299988,398.6925354003906,cgp,mu+lambda-ga,weighted-0-1-1-unhealthy_termination,walker2d,0,31100
312,265.3999938964844,312,725.8327252864838,0,660.3767700195312,401.94140625,312,-934.7357788085938,2.2099874019622803,411.8183288574219,385.93560791015625,411.4664611816406,648.83056640625,-0.7646916508674622,1688566246.8917603,280.5638732910156,-48.60087966918945,9958.2099609375,427.9707336425781,263.6000061035156,259.20001220703125,-13.534985542297363,659.7463989257812,-0.7000920176506042,-0.7051065564155579,395.04638671875,cgp,mu+lambda-ga,weighted-0-1-1-unhealthy_termination,walker2d,0,31200
313,281.3999938964844,313,728.0734171867371,0,663.0066528320312,397.4006042480469,313,99.57238006591797,2.205106496810913,422.86407470703125,396.2820129394531,411.1405944824219,667.9893798828125,-0.793839156627655,1688566249.1324522,340.48486328125,-20.195560455322266,190.98989868164062,423.8746643066406,272.3999938964844,266.3999938964844,-8.680708885192871,701.294189453125,-0.8545357584953308,-0.6926243901252747,420.74884033203125,cgp,mu+lambda-ga,weighted-0-1-1-unhealthy_termination,walker2d,0,31300
314,261.20001220703125,314,730.3159184455872,0,654.0261840820312,399.9110412597656,314,-929.9531860351562,2.209757089614868,411.0054931640625,400.9259338378906,403.7080993652344,673.8959350585938,-0.8848298192024231,1688566251.3749535,109.74568176269531,-22.006553649902344,9958.515625,427.499755859375,273.8000183105469,255.0,-9.87568473815918,666.1674194335938,-0.6212099194526672,-0.8299528360366821,405.5885925292969,cgp,mu+lambda-ga,weighted-0-1-1-unhealthy_termination,walker2d,0,31400
315,260.20001220703125,315,732.559558391571,0,682.4475708007812,412.0169982910156,315,-1878.314208984375,2.2080461978912354,412.40765380859375,403.2543029785156,411.8050842285156,669.5609130859375,-0.7696785926818848,1688566253.6185935,349.4223327636719,-37.34366226196289,14018.7353515625,412.9090270996094,267.0,271.20001220703125,-3.1876280307769775,650.653564453125,-0.7620465755462646,-0.6934587359428406,391.2157287597656,cgp,mu+lambda-ga,weighted-0-1-1-unhealthy_termination,walker2d,0,31500
316,271.8000183105469,316,734.8030002117157,0,682.732666015625,412.5111389160156,316,-926.5248413085938,2.2095704078674316,427.8935241699219,401.05255126953125,423.5640563964844,676.2113037109375,-0.7784988880157471,1688566255.8620353,299.359130859375,-90.43307495117188,9959.16015625,428.53350830078125,276.0,271.0,-9.061779022216797,701.3362426757812,-0.9577065706253052,-0.8413681983947754,430.49395751953125,cgp,mu+lambda-ga,weighted-0-1-1-unhealthy_termination,walker2d,0,31600
317,264.20001220703125,317,737.0462791919708,0,655.3529052734375,394.2118225097656,317,-910.759765625,2.2103941440582275,414.72027587890625,387.5671081542969,412.3021545410156,653.6840209960938,-0.6590123772621155,1688566258.1053143,334.7127685546875,-55.80413055419922,9960.701171875,416.0597229003906,266.8000183105469,261.8000183105469,-8.540627479553223,649.0797119140625,-0.7787491083145142,-0.683125376701355,385.6585388183594,cgp,mu+lambda-ga,weighted-0-1-1-unhealthy_termination,walker2d,0,31700
318,279.20001220703125,318,739.2866160869598,0,688.0171508789062,422.2919006347656,318,86.47175598144531,2.207026958465576,416.409912109375,388.7467041015625,414.111083984375,645.82568359375,-0.6748723983764648,1688566260.3456511,307.3335266113281,-24.48814582824707,188.6710662841797,427.3472595214844,257.8000183105469,266.3999938964844,-8.643604278564453,696.0593872070312,-0.8371759653091431,-0.7210403680801392,417.69659423828125,cgp,mu+lambda-ga,weighted-0-1-1-unhealthy_termination,walker2d,0,31800
319,264.0,319,741.5313305854797,0,687.269775390625,410.1117248535156,319,-898.8561401367188,2.2100136280059814,416.68487548828125,401.09991455078125,404.6377868652344,659.6273803710938,-0.8418604135513306,1688566262.5903656,340.1797790527344,-36.32701873779297,9961.8828125,419.2330017089844,259.20001220703125,278.0,-0.23527741432189941,655.9118041992188,-0.7745389342308044,-0.6725800633430481,392.6863708496094,cgp,mu+lambda-ga,weighted-0-1-1-unhealthy_termination,walker2d,0,31900
320,268.3999938964844,320,743.7764647006989,0,696.9684448242188,427.2516784667969,320,65.13861083984375,2.209350109100342,420.3900451660156,385.8009948730469,409.7611083984375,644.5499877929688,-0.6832167506217957,1688566264.8354998,146.46432495117188,-40.396324157714844,181.2316131591797,430.15380859375,259.3999938964844,270.3999938964844,-10.273530006408691,675.9493408203125,-0.7723380327224731,-0.6509963870048523,408.3216857910156,cgp,mu+lambda-ga,weighted-0-1-1-unhealthy_termination,walker2d,0,32000
321,260.3999938964844,321,746.0196511745453,0,690.6049194335938,415.12548828125,321,-1905.29052734375,2.2081570625305176,412.92852783203125,402.6965026855469,412.6766357421875,665.45849609375,-0.7206444144248962,1688566267.0786862,351.4369812011719,-19.531291961669922,14014.794921875,431.00274658203125,263.3999938964844,276.20001220703125,-8.666767120361328,662.4892578125,-0.658979594707489,-0.6380130052566528,402.7483215332031,cgp,mu+lambda-ga,weighted-0-1-1-unhealthy_termination,walker2d,0,32100
322,260.20001220703125,322,748.2618992328644,0,667.86181640625,400.1563415527344,322,-2922.6005859375,2.206948757171631,401.2679748535156,386.9857177734375,399.8583984375,655.2957153320312,-0.6946331262588501,1688566269.3209343,306.46270751953125,-47.975643157958984,17073.345703125,404.412353515625,269.0,268.3999938964844,-12.977666854858398,648.2393188476562,-0.6588096618652344,-0.6900647878646851,388.6981506347656,cgp,mu+lambda-ga,weighted-0-1-1-unhealthy_termination,walker2d,0,32200
323,255.8000030517578,323,750.5038492679596,0,681.0736694335938,411.7580261230469,323,-1907.4359130859375,2.2070586681365967,408.2223205566406,377.7207946777344,405.8802185058594,630.2896118164062,-0.6844140291213989,1688566271.5628843,336.85369873046875,-62.537845611572266,14014.529296875,419.4553527832031,253.1999969482422,270.0,-7.698033809661865,640.9441528320312,-0.6355693936347961,-0.6311472058296204,385.7796630859375,cgp,mu+lambda-ga,weighted-0-1-1-unhealthy_termination,walker2d,0,32300
324,258.0,324,752.7461445331573,0,694.8069458007812,423.1042175292969,324,-945.0079956054688,2.2083117961883545,408.1016540527344,389.5643005371094,405.9243469238281,659.59912109375,-0.6971036195755005,1688566273.8051796,81.20174407958984,-95.75103759765625,9957.1708984375,424.59832763671875,270.8000183105469,272.3999938964844,-12.31290340423584,650.0668334960938,-0.618867814540863,-0.7651198506355286,392.68560791015625,cgp,mu+lambda-ga,weighted-0-1-1-unhealthy_termination,walker2d,0,32400
325,262.0,325,754.9905152320862,0,679.6064453125,415.4781799316406,325,-908.2193603515625,2.2098729610443115,419.5066833496094,397.6679382324219,415.393310546875,675.6270141601562,-0.6717421412467957,1688566276.0495503,342.02862548828125,-27.570398330688477,9960.9423828125,421.9690246582031,278.8000183105469,264.8000183105469,-8.699808120727539,672.7466430664062,-0.6434341073036194,-0.8409544229507446,411.3899841308594,cgp,mu+lambda-ga,weighted-0-1-1-unhealthy_termination,walker2d,0,32500
326,266.0,326,757.2346658706665,0,674.99853515625,404.36383056640625,326,-1924.3515625,2.208751678466797,418.7247619628906,402.1138610839844,410.6163024902344,668.251953125,-0.7652726769447327,1688566278.293701,284.9183654785156,-45.17731857299805,14012.0126953125,422.92401123046875,266.8000183105469,271.3999938964844,-9.459983825683594,660.6687622070312,-0.679867684841156,-0.6620277762413025,395.3486022949219,cgp,mu+lambda-ga,weighted-0-1-1-unhealthy_termination,walker2d,0,32600
327,266.0,327,759.4757874011993,0,698.001220703125,425.09405517578125,327,101.71099090576172,2.206160068511963,408.8140563964844,400.4750671386719,406.28094482421875,673.3700561523438,-0.6928095817565918,1688566280.5348225,353.5577392578125,-24.121984481811523,192.91014099121094,427.411865234375,273.6000061035156,273.6000061035156,-7.397126197814941,653.1548461914062,-0.6574991941452026,-0.7049683928489685,387.8123474121094,cgp,mu+lambda-ga,weighted-0-1-1-unhealthy_termination,walker2d,0,32700
328,260.20001220703125,328,761.7234117984772,0,676.8248291015625,415.6942443847656,328,90.34344482421875,2.211700201034546,425.15234375,420.0722351074219,423.8491516113281,696.9494018554688,-0.6694031953811646,1688566282.7824469,346.3177490234375,-44.19922637939453,193.6719512939453,434.8207702636719,277.6000061035156,261.8000183105469,-9.380556106567383,653.5145874023438,-0.63190758228302,-0.7227774858474731,393.9465026855469,cgp,mu+lambda-ga,weighted-0-1-1-unhealthy_termination,walker2d,0,32800
329,260.8000183105469,329,763.9686632156372,0,641.5795288085938,379.8295593261719,329,-1919.556884765625,2.212127923965454,408.59332275390625,394.4210205078125,403.2888488769531,651.77587890625,-0.650053083896637,1688566285.0276983,314.1348876953125,-39.46821594238281,14012.720703125,411.59912109375,258.0,262.3999938964844,-12.365119934082031,648.3311767578125,-0.6288230419158936,-0.6452012062072754,388.1600036621094,cgp,mu+lambda-ga,weighted-0-1-1-unhealthy_termination,walker2d,0,32900
330,263.3999938964844,330,766.2128751277924,0,648.7308349609375,392.9491882324219,330,103.64813995361328,2.208566904067993,410.81158447265625,377.73370361328125,410.52740478515625,627.1251831054688,-0.6183696985244751,1688566287.2719102,341.77740478515625,-18.247657775878906,184.39151000976562,414.9499206542969,250.0,256.3999938964844,-7.070161819458008,651.1058959960938,-0.719279944896698,-0.6084470748901367,388.4252014160156,cgp,mu+lambda-ga,weighted-0-1-1-unhealthy_termination,walker2d,0,33000
331,278.3999938964844,331,768.457884311676,0,667.1034545898438,399.7771911621094,331,79.83596801757812,2.210348606109619,409.165283203125,421.4872131347656,406.2397766113281,689.2214965820312,-0.673882782459259,1688566289.5169194,309.375,-22.170482635498047,179.65545654296875,427.55364990234375,268.3999938964844,268.0,-7.860561847686768,699.4963989257812,-0.7259709239006042,-0.6656256914138794,421.8224792480469,cgp,mu+lambda-ga,weighted-0-1-1-unhealthy_termination,walker2d,0,33100
332,273.3999938964844,332,770.7014195919037,0,686.7157592773438,404.7200012207031,332,-1916.0933837890625,2.2086496353149414,412.1913146972656,405.3106994628906,410.89959716796875,672.2210693359375,-0.80428546667099,1688566291.7604547,303.0335998535156,-37.70356369018555,14013.2080078125,418.3450927734375,267.6000061035156,282.8000183105469,-9.398990631103516,681.0197143554688,-0.7507256865501404,-0.6897246241569519,408.3705749511719,cgp,mu+lambda-ga,weighted-0-1-1-unhealthy_termination,walker2d,0,33200
333,268.0,333,772.9462115764618,0,710.9810791015625,431.51934814453125,333,93.34657287597656,2.209035634994507,418.1683349609375,410.98193359375,416.8580017089844,682.08203125,-0.7383340001106262,1688566294.0052466,321.08184814453125,-35.07125473022461,190.82601928710938,435.8865661621094,271.8000183105469,280.20001220703125,-8.653219223022461,679.1422729492188,-0.7260393500328064,-0.6998752951622009,411.86822509765625,cgp,mu+lambda-ga,weighted-0-1-1-unhealthy_termination,walker2d,0,33300
334,264.8000183105469,334,775.1943204402924,0,674.2897338867188,408.95068359375,334,87.8011703491211,2.213620901107788,431.3201599121094,407.4187927246094,414.3325500488281,679.724609375,-0.6609949469566345,1688566296.2533555,333.41021728515625,-42.457420349121094,195.7641143798828,434.9273986816406,273.0,266.0,-9.62759780883789,674.2892456054688,-0.6749963164329529,-0.6941733956336975,410.1642150878906,cgp,mu+lambda-ga,weighted-0-1-1-unhealthy_termination,walker2d,0,33400
335,255.40000915527344,335,777.4378085136414,0,689.9029541015625,409.2508239746094,335,89.14624786376953,2.2087528705596924,404.0614929199219,384.8676452636719,402.1109619140625,644.2232666015625,-0.7478329539299011,1688566298.4968436,312.7437744140625,-18.458908081054688,183.3278045654297,425.5599670410156,260.0,281.3999938964844,-8.777681350708008,647.1920776367188,-0.6336461305618286,-0.6443817019462585,392.4257507324219,cgp,mu+lambda-ga,weighted-0-1-1-unhealthy_termination,walker2d,0,33500
336,258.3999938964844,336,779.6821980476379,0,656.321044921875,395.7701110839844,336,80.66216278076172,2.209519624710083,411.8023376464844,386.7603454589844,408.11553955078125,642.1105346679688,-0.6491495370864868,1688566300.741233,287.3260498046875,-21.45527458190918,182.04315185546875,420.7493896484375,256.0,261.20001220703125,-8.74181842803955,659.189208984375,-0.6575290560722351,-0.6499499678611755,401.4468078613281,cgp,mu+lambda-ga,weighted-0-1-1-unhealthy_termination,walker2d,0,33600
337,270.8000183105469,337,781.9257946014404,0,666.9035034179688,402.9681701660156,337,78.08966827392578,2.2102725505828857,410.42205810546875,390.2574768066406,409.9240417480469,658.9652709960938,-0.6647467017173767,1688566302.9848297,230.28111267089844,-24.96892547607422,180.0,412.0054931640625,269.3999938964844,264.6000061035156,-12.467605590820312,681.5719604492188,-0.6744641065597534,-0.6922091245651245,411.44635009765625,cgp,mu+lambda-ga,weighted-0-1-1-unhealthy_termination,walker2d,0,33700
338,278.6000061035156,338,784.1842355728149,0,691.6056518554688,414.5101623535156,338,-901.7305297851562,2.2240471839904785,409.8866882324219,390.081787109375,402.0472106933594,648.5670166015625,-0.7044575214385986,1688566305.2432706,331.93316650390625,-33.302974700927734,9961.51953125,418.8026428222656,259.20001220703125,277.8000183105469,-8.78809928894043,691.4212036132812,-0.7018118500709534,-0.7148602604866028,413.52294921875,cgp,mu+lambda-ga,weighted-0-1-1-unhealthy_termination,walker2d,0,33800
339,269.20001220703125,339,786.4260022640228,0,723.9386596679688,437.9082946777344,339,-917.8655395507812,2.207378625869751,419.64306640625,397.9043884277344,417.2218933105469,668.1554565429688,-0.7697494626045227,1688566307.4850373,320.51953125,-81.40716552734375,9960.1181640625,434.5303955078125,271.0,286.8000183105469,-8.918224334716797,669.33544921875,-0.6643737554550171,-0.7490444779396057,400.79986572265625,cgp,mu+lambda-ga,weighted-0-1-1-unhealthy_termination,walker2d,0,33900
340,251.8000030517578,340,788.6695964336395,0,634.401611328125,377.2191467285156,340,-902.3502197265625,2.208545446395874,406.0643310546875,428.53228759765625,404.8796691894531,703.4109497070312,-0.6175732016563416,1688566309.7286315,339.599609375,-22.684934616088867,9961.458984375,406.1565856933594,275.6000061035156,257.8000183105469,-7.183494567871094,629.2595825195312,-0.6119269132614136,-0.7213031053543091,378.07159423828125,cgp,mu+lambda-ga,weighted-0-1-1-unhealthy_termination,walker2d,0,34000
341,267.0,341,790.910139799118,0,657.21240234375,402.446533203125,341,83.01768493652344,2.205369710922241,422.377685546875,405.7290344238281,414.3060302734375,671.4561767578125,-0.6341490149497986,1688566311.9691749,300.70672607421875,-40.114013671875,188.2986297607422,431.8363342285156,266.3999938964844,255.40000915527344,-10.163348197937012,680.6060180664062,-0.6548800468444824,-0.6728509664535522,414.2608947753906,cgp,mu+lambda-ga,weighted-0-1-1-unhealthy_termination,walker2d,0,34100
342,258.20001220703125,342,793.1556494235992,0,666.2490844726562,400.420654296875,342,75.59040069580078,2.2110917568206787,406.0400695800781,403.6299743652344,405.5955505371094,669.9667358398438,-0.771615743637085,1688566314.2146845,165.93649291992188,-24.461463928222656,175.01382446289062,425.04534912109375,267.0,266.6000061035156,-10.108325958251953,642.1513671875,-0.6251004338264465,-0.6631883382797241,384.5763854980469,cgp,mu+lambda-ga,weighted-0-1-1-unhealthy_termination,walker2d,0,34200
343,269.3999938964844,343,795.3965649604797,0,663.3629760742188,398.23333740234375,343,-914.6944580078125,2.2065327167510986,418.1654968261719,396.7680358886719,413.636962890625,658.1210327148438,-0.670328676700592,1688566316.4556,318.98223876953125,-37.06813430786133,9960.2744140625,423.28338623046875,262.0,265.8000183105469,-8.742874145507812,662.9608154296875,-0.6746344566345215,-0.6469947099685669,394.2355651855469,cgp,mu+lambda-ga,weighted-0-1-1-unhealthy_termination,walker2d,0,34300
344,270.20001220703125,344,797.6386611461639,0,685.0350952148438,414.51953125,344,81.5443344116211,2.2080461978912354,406.8401184082031,396.709716796875,405.80804443359375,657.9576416015625,-0.6844460368156433,1688566318.6976962,334.35858154296875,-49.78175735473633,188.8987579345703,418.845947265625,262.0,271.20001220703125,-8.700916290283203,675.975341796875,-0.6726176738739014,-0.7522423267364502,406.447998046875,cgp,mu+lambda-ga,weighted-0-1-1-unhealthy_termination,walker2d,0,34400
345,250.8000030517578,345,799.8805656433105,0,689.7000732421875,416.6083068847656,345,85.01612854003906,2.207261085510254,418.0607604980469,406.14642333984375,417.1723327636719,677.845947265625,-0.7082788944244385,1688566320.9396007,324.6117858886719,-29.699392318725586,189.01329040527344,426.8390197753906,272.3999938964844,273.8000183105469,-9.357809066772461,645.3590087890625,-0.62729811668396,-0.7004486918449402,395.186279296875,cgp,mu+lambda-ga,weighted-0-1-1-unhealthy_termination,walker2d,0,34500
346,275.0,346,802.123286485672,0,711.0364990234375,435.1574401855469,346,81.30306243896484,2.2070136070251465,423.87689208984375,419.1101989746094,423.53338623046875,691.0087280273438,-0.7210310697555542,1688566323.1823215,318.423828125,-49.94062423706055,190.61654663085938,434.0101623535156,272.6000061035156,276.6000061035156,-9.465526580810547,683.8834228515625,-0.7166644930839539,-0.7014382481575012,409.6000061035156,cgp,mu+lambda-ga,weighted-0-1-1-unhealthy_termination,walker2d,0,34600
