,_timestamp,training.fitness_std,training.evaluation_time,_runtime,training.fitness_mean,training.top_k_fit.top_2_fit,training.top_k_fit.top_1_fit,_step,training.fitness_1q,training.generation,training.fitness_median,training.run_id,training.fitness_3q,training.top_k_fit.top_0_fit,solver,ea,fitness,environment,seed,training.evaluation,training.top_k_reward.top_0_reward,training.top_k_reward.top_1_reward,training.top_k_reward.top_2_reward
274,1687034841.358341,224.05279541015625,4.7435197830200195,1328.6971490383148,822.80029296875,1005.08056640625,1005.8726196289062,274,997.8067626953125,274,915.4700317382812,0,695.9531860351562,1006.7753295898438,cgp,mu+lambda,reward,ant,8,27400,1006.7753295898438,1005.8726196289062,1005.08056640625
275,1687034846.1227446,301.3641357421875,4.7466301918029785,1333.461552619934,806.0098266601562,1004.6719360351562,1005.0100708007812,275,997.9776000976562,275,921.4097900390625,0,698.267333984375,1009.1324462890625,cgp,mu+lambda,reward,ant,8,27500,1009.1324462890625,1005.0100708007812,1004.6719360351562
276,1687034850.8857763,245.2368927001953,4.7468438148498535,1338.2245843410492,823.7361450195312,1004.8276977539062,1004.9603271484375,276,999.2076416015625,276,961.9851684570312,0,704.4812622070312,1007.1344604492188,cgp,mu+lambda,reward,ant,8,27600,1007.1344604492188,1004.9603271484375,1004.8276977539062
277,1687034855.6490743,217.35533142089844,4.745985984802246,1342.9878823757172,828.6303100585938,1005.687744140625,1006.1070556640625,277,999.2734375,277,953.8073120117188,0,683.872314453125,1006.5870361328125,cgp,mu+lambda,reward,ant,8,27700,1006.5870361328125,1006.1070556640625,1005.687744140625
278,1687034860.4132636,267.22576904296875,4.746422290802002,1347.7520716190338,779.5465698242188,1003.924560546875,1004.7788696289062,278,997.4970703125,278,854.7258911132812,0,656.2425537109375,1009.1976318359375,cgp,mu+lambda,reward,ant,8,27800,1009.1976318359375,1004.7788696289062,1003.924560546875
279,1687034865.1802206,216.39614868164062,4.749454975128174,1352.5190286636353,848.6162109375,1005.5774536132812,1006.6515502929688,279,998.3494873046875,279,958.8854370117188,0,705.0289306640625,1007.032470703125,cgp,mu+lambda,reward,ant,8,27900,1007.032470703125,1006.6515502929688,1005.5774536132812
280,1687034869.9490423,195.5665740966797,4.752697944641113,1357.2878503799438,843.2987060546875,1006.0010375976562,1006.9274291992188,280,997.3526611328125,280,945.1824951171875,0,708.10107421875,1010.7086181640625,cgp,mu+lambda,reward,ant,8,28000,1010.7086181640625,1006.9274291992188,1006.0010375976562
281,1687034874.7157202,253.83180236816406,4.7504563331604,1362.0545282363892,814.2987060546875,1006.0313110351562,1007.92724609375,281,998.405517578125,281,923.7969970703125,0,684.011474609375,1008.7326049804688,cgp,mu+lambda,reward,ant,8,28100,1008.7326049804688,1007.92724609375,1006.0313110351562
282,1687034879.4824507,241.08041381835938,4.749804496765137,1366.8212587833405,824.3954467773438,1006.70068359375,1007.1709594726562,282,998.51611328125,282,952.8837890625,0,694.2396240234375,1008.724609375,cgp,mu+lambda,reward,ant,8,28200,1008.724609375,1007.1709594726562,1006.70068359375
283,1687034884.2515547,204.92015075683594,4.752408981323242,1371.5903627872467,843.7257690429688,1005.262939453125,1005.951171875,283,999.0713500976562,283,946.8786010742188,0,705.0728759765625,1006.10693359375,cgp,mu+lambda,reward,ant,8,28300,1006.10693359375,1005.951171875,1005.262939453125
284,1687034889.015945,208.72512817382812,4.747330665588379,1376.3547530174255,854.5673828125,1006.1468505859375,1006.4556884765625,284,999.1557006835938,284,978.6741943359375,0,729.7637939453125,1007.1760864257812,cgp,mu+lambda,reward,ant,8,28400,1007.1760864257812,1006.4556884765625,1006.1468505859375
285,1687034893.7788503,249.65298461914062,4.745666027069092,1381.1176583766937,815.5165405273438,1004.192626953125,1006.3886108398438,285,999.2440185546875,285,930.1734619140625,0,698.3201293945312,1008.34423828125,cgp,mu+lambda,reward,ant,8,28500,1008.34423828125,1006.3886108398438,1004.192626953125
286,1687034898.5411077,219.14382934570312,4.746442794799805,1385.879915714264,847.22607421875,1005.9780883789062,1006.6776733398438,286,1000.249267578125,286,975.8171997070312,0,706.2783203125,1007.5240478515625,cgp,mu+lambda,reward,ant,8,28600,1007.5240478515625,1006.6776733398438,1005.9780883789062
287,1687034903.3058882,272.72686767578125,4.747483253479004,1390.6446962356567,779.2903442382812,1005.4773559570312,1006.1446533203125,287,997.3861083984375,287,911.592041015625,0,652.4298095703125,1006.6864013671875,cgp,mu+lambda,reward,ant,8,28700,1006.6864013671875,1006.1446533203125,1005.4773559570312
288,1687034908.3920484,217.960205078125,5.068918228149414,1395.7308564186096,800.7963256835938,1006.5347900390625,1008.2680053710938,288,997.4727783203125,288,899.2836303710938,0,658.5607299804688,1008.8869018554688,cgp,mu+lambda,reward,ant,8,28800,1008.8869018554688,1008.2680053710938,1006.5347900390625
289,1687034913.1976461,217.1427764892578,4.789290428161621,1400.5364542007446,837.8184204101562,1004.9791259765625,1005.0494384765625,289,997.8116455078125,289,935.0430297851562,0,703.9612426757812,1007.390380859375,cgp,mu+lambda,reward,ant,8,28900,1007.390380859375,1005.0494384765625,1004.9791259765625
290,1687034918.001115,256.4154357910156,4.785560607910156,1405.3399231433868,807.8421020507812,1006.5269165039062,1006.6078491210938,290,998.62109375,290,937.0703125,0,692.24462890625,1009.0384521484375,cgp,mu+lambda,reward,ant,8,29000,1009.0384521484375,1006.6078491210938,1006.5269165039062
291,1687034922.8068469,292.2633972167969,4.787912368774414,1410.1456549167633,797.05078125,1006.5791625976562,1007.2787475585938,291,998.1398315429688,291,944.987060546875,0,682.6038818359375,1009.8101806640625,cgp,mu+lambda,reward,ant,8,29100,1009.8101806640625,1007.2787475585938,1006.5791625976562
292,1687034927.6102672,260.32080078125,4.7868971824646,1414.9490752220154,804.4942626953125,1005.37890625,1005.5870971679688,292,997.8887329101562,292,935.4051513671875,0,674.879638671875,1008.621337890625,cgp,mu+lambda,reward,ant,8,29200,1008.621337890625,1005.5870971679688,1005.37890625
293,1687034932.4148335,217.5173797607422,4.788034439086914,1419.7536416053772,834.9093017578125,1005.7677612304688,1006.2635498046875,293,997.454345703125,293,950.59619140625,0,706.6932983398438,1007.4180908203125,cgp,mu+lambda,reward,ant,8,29300,1007.4180908203125,1006.2635498046875,1005.7677612304688
294,1687034937.219392,210.03489685058594,4.787001132965088,1424.558200120926,852.7623901367188,1004.903076171875,1004.9295654296875,294,998.2930908203125,294,941.4395751953125,0,753.3651123046875,1005.0105590820312,cgp,mu+lambda,reward,ant,8,29400,1005.0105590820312,1004.9295654296875,1004.903076171875
295,1687034942.0255055,234.3388671875,4.789161205291748,1429.3643136024475,826.3717041015625,1007.2531127929688,1007.8831176757812,295,998.8204956054688,295,925.7219848632812,0,710.1950073242188,1009.541015625,cgp,mu+lambda,reward,ant,8,29500,1009.541015625,1007.8831176757812,1007.2531127929688
296,1687034946.8300722,233.97508239746094,4.78698205947876,1434.168880224228,814.9088745117188,1004.8551635742188,1005.6537475585938,296,999.6608276367188,296,931.8038330078125,0,682.4096069335938,1006.30908203125,cgp,mu+lambda,reward,ant,8,29600,1006.30908203125,1005.6537475585938,1004.8551635742188
297,1687034951.632688,259.74664306640625,4.785102844238281,1438.971496105194,823.950927734375,1003.602783203125,1004.0872192382812,297,998.4808349609375,297,945.5165405273438,0,707.3886108398438,1007.071044921875,cgp,mu+lambda,reward,ant,8,29700,1007.071044921875,1004.0872192382812,1003.602783203125
298,1687034956.437006,211.2961883544922,4.788177967071533,1443.7758140563965,848.5405883789062,1006.302978515625,1006.725830078125,298,998.4067993164062,298,980.594482421875,0,706.0922241210938,1006.8963012695312,cgp,mu+lambda,reward,ant,8,29800,1006.8963012695312,1006.725830078125,1006.302978515625
299,1687034961.2441382,213.83331298828125,4.788984775543213,1448.5829463005066,851.576416015625,1005.7853393554688,1007.4365234375,299,999.08349609375,299,969.8316040039062,0,713.0697631835938,1007.9590454101562,cgp,mu+lambda,reward,ant,8,29900,1007.9590454101562,1007.4365234375,1005.7853393554688
300,1687034966.0506864,274.7984924316406,4.789139270782471,1453.389494419098,800.7837524414062,1004.9796752929688,1004.9854736328125,300,998.3543701171875,300,946.42578125,0,695.0989990234375,1008.5764770507812,cgp,mu+lambda,reward,ant,8,30000,1008.5764770507812,1004.9854736328125,1004.9796752929688
301,1687034970.8315866,224.33230590820312,4.76457405090332,1458.1703946590424,849.1266479492188,1004.2088012695312,1004.2716674804688,301,998.51708984375,301,977.3602294921875,0,709.373779296875,1008.3353271484375,cgp,mu+lambda,reward,ant,8,30100,1008.3353271484375,1004.2716674804688,1004.2088012695312
302,1687034975.6187162,218.36660766601562,4.769619941711426,1462.9575242996216,847.861572265625,1005.5192260742188,1005.60400390625,302,997.908203125,302,980.159912109375,0,712.3984985351562,1006.0173950195312,cgp,mu+lambda,reward,ant,8,30200,1006.0173950195312,1005.60400390625,1005.5192260742188
303,1687034980.4060872,203.35638427734375,4.769807815551758,1467.7448952198029,843.8192138671875,1004.1445922851562,1005.0673828125,303,998.5299072265625,303,961.0909423828125,0,698.0164184570312,1007.29541015625,cgp,mu+lambda,reward,ant,8,30300,1007.29541015625,1005.0673828125,1004.1445922851562
304,1687034985.1892776,208.3883056640625,4.76572322845459,1472.5280857086182,834.1658325195312,1004.567626953125,1005.2682495117188,304,997.7211303710938,304,911.802734375,0,700.933349609375,1005.7950439453125,cgp,mu+lambda,reward,ant,8,30400,1005.7950439453125,1005.2682495117188,1004.567626953125
305,1687034989.9765213,206.32119750976562,4.770393371582031,1477.3153293132782,822.7852783203125,1004.8735961914062,1005.3314819335938,305,997.9088745117188,305,903.3208618164062,0,661.8024291992188,1005.988525390625,cgp,mu+lambda,reward,ant,8,30500,1005.988525390625,1005.3314819335938,1004.8735961914062
306,1687034994.7652202,225.4789581298828,4.771688938140869,1482.104028224945,834.8544921875,1006.1896362304688,1006.2201538085938,306,998.53125,306,944.595458984375,0,700.2123413085938,1006.5067749023438,cgp,mu+lambda,reward,ant,8,30600,1006.5067749023438,1006.2201538085938,1006.1896362304688
307,1687034999.5539184,198.01976013183594,4.771590709686279,1486.8927264213562,837.8106079101562,1004.8147583007812,1006.3749389648438,307,998.0924072265625,307,937.8763427734375,0,700.9520263671875,1007.3297119140625,cgp,mu+lambda,reward,ant,8,30700,1007.3297119140625,1006.3749389648438,1004.8147583007812
308,1687035004.3401399,256.5482177734375,4.76962423324585,1491.6789479255676,839.7232666015625,1004.3157958984375,1004.9627685546875,308,998.6605834960938,308,976.9991455078125,0,707.9576416015625,1007.1661987304688,cgp,mu+lambda,reward,ant,8,30800,1007.1661987304688,1004.9627685546875,1004.3157958984375
309,1687035009.128144,240.8319854736328,4.77012825012207,1496.466952085495,814.36865234375,1006.3624267578125,1007.3955688476562,309,999.81884765625,309,923.31201171875,0,675.4992065429688,1009.5626831054688,cgp,mu+lambda,reward,ant,8,30900,1009.5626831054688,1007.3955688476562,1006.3624267578125
310,1687035013.9149659,236.06625366210938,4.769050598144531,1501.2537739276886,813.9338989257812,1006.525390625,1006.5323486328125,310,997.48291015625,310,944.7791748046875,0,678.6448974609375,1006.9077758789062,cgp,mu+lambda,reward,ant,8,31000,1006.9077758789062,1006.5323486328125,1006.525390625
311,1687035018.7004094,194.78904724121094,4.769192218780518,1506.0392174720764,859.3597412109375,1004.2711791992188,1004.7144165039062,311,999.091552734375,311,952.6629638671875,0,712.61865234375,1005.6043090820312,cgp,mu+lambda,reward,ant,8,31100,1005.6043090820312,1004.7144165039062,1004.2711791992188
312,1687035023.488202,234.84852600097656,4.7702555656433105,1510.8270101547241,800.7919311523438,1005.0325317382812,1005.242431640625,312,998.079833984375,312,913.2694702148438,0,685.5462036132812,1006.3762817382812,cgp,mu+lambda,reward,ant,8,31200,1006.3762817382812,1005.242431640625,1005.0325317382812
313,1687035028.27537,205.4384002685547,4.769456386566162,1515.614177942276,824.6077880859375,1005.4974975585938,1005.7398071289062,313,997.4095458984375,313,920.788818359375,0,689.0301513671875,1005.8223266601562,cgp,mu+lambda,reward,ant,8,31300,1005.8223266601562,1005.7398071289062,1005.4974975585938
314,1687035033.0631995,195.6738739013672,4.771412372589111,1520.4020075798035,862.4924926757812,1004.67431640625,1005.5928955078125,314,999.4989013671875,314,979.9537963867188,0,771.5471801757812,1006.9138793945312,cgp,mu+lambda,reward,ant,8,31400,1006.9138793945312,1005.5928955078125,1004.67431640625
315,1687035037.8493226,329.5283203125,4.769285202026367,1525.1881306171417,772.9293823242188,1004.2393798828125,1005.5122680664062,315,998.3622436523438,315,885.8087768554688,0,666.2989501953125,1006.1358032226562,cgp,mu+lambda,reward,ant,8,31500,1006.1358032226562,1005.5122680664062,1004.2393798828125
316,1687035042.6387022,262.2113952636719,4.771884918212891,1529.977510213852,827.8219604492188,1004.090576171875,1004.3154296875,316,999.31640625,316,964.2277221679688,0,706.3335571289062,1005.5084228515625,cgp,mu+lambda,reward,ant,8,31600,1005.5084228515625,1004.3154296875,1004.090576171875
317,1687035047.4272182,198.26129150390625,4.771602153778076,1534.7660262584686,870.9457397460938,1004.8253784179688,1006.3857421875,317,998.54541015625,317,982.260498046875,0,773.8619384765625,1008.48486328125,cgp,mu+lambda,reward,ant,8,31700,1008.48486328125,1006.3857421875,1004.8253784179688
318,1687035052.2161517,200.80039978027344,4.77117395401001,1539.5549597740173,841.7098388671875,1004.0127563476562,1004.448974609375,318,997.8762817382812,318,946.8219604492188,0,705.7769165039062,1004.7591552734375,cgp,mu+lambda,reward,ant,8,31800,1004.7591552734375,1004.448974609375,1004.0127563476562
319,1687035057.0031486,220.10992431640625,4.7696099281311035,1544.341956615448,821.7124633789062,1005.0293579101562,1006.107421875,319,997.3779296875,319,932.5931396484375,0,678.7849731445312,1007.278076171875,cgp,mu+lambda,reward,ant,8,31900,1007.278076171875,1006.107421875,1005.0293579101562
320,1687035061.7915683,223.86814880371094,4.772087097167969,1549.1303763389587,846.1068725585938,1005.586181640625,1005.7642822265625,320,998.3512573242188,320,984.6043701171875,0,710.670654296875,1006.2796020507812,cgp,mu+lambda,reward,ant,8,32000,1006.2796020507812,1005.7642822265625,1005.586181640625
321,1687035066.5771468,201.84031677246094,4.768127918243408,1553.9159548282623,847.5160522460938,1003.641357421875,1004.6729736328125,321,998.5828247070312,321,969.228759765625,0,722.212158203125,1005.6434936523438,cgp,mu+lambda,reward,ant,8,32100,1005.6434936523438,1004.6729736328125,1003.641357421875
322,1687035071.3658814,225.63304138183594,4.770543098449707,1558.704689502716,817.8367919921875,1004.195068359375,1005.0189208984375,322,998.3919677734375,322,923.439697265625,0,702.6376953125,1005.9923095703125,cgp,mu+lambda,reward,ant,8,32200,1005.9923095703125,1005.0189208984375,1004.195068359375
323,1687035076.1553102,227.9031524658203,4.772934913635254,1563.4941182136536,850.2156982421875,1006.5709228515625,1006.6427612304688,323,999.0751953125,323,974.67578125,0,708.8306884765625,1006.7283935546875,cgp,mu+lambda,reward,ant,8,32300,1006.7283935546875,1006.6427612304688,1006.5709228515625
324,1687035080.944792,252.14254760742188,4.772077560424805,1568.2836000919342,819.746826171875,1004.3242797851562,1007.418701171875,324,999.0198974609375,324,971.063720703125,0,706.927001953125,1007.8390502929688,cgp,mu+lambda,reward,ant,8,32400,1007.8390502929688,1007.418701171875,1004.3242797851562
325,1687035085.7341504,200.10479736328125,4.771677017211914,1573.0729584693909,841.22607421875,1006.2572631835938,1006.6743774414062,325,999.6907958984375,325,946.4207763671875,0,698.3209228515625,1009.0443725585938,cgp,mu+lambda,reward,ant,8,32500,1009.0443725585938,1006.6743774414062,1006.2572631835938
326,1687035090.523608,249.14340209960938,4.772896766662598,1577.8624160289764,813.4212036132812,1005.5585327148438,1005.97705078125,326,998.1000366210938,326,918.6005859375,0,694.7459106445312,1007.6325073242188,cgp,mu+lambda,reward,ant,8,32600,1007.6325073242188,1005.97705078125,1005.5585327148438
327,1687035095.3138335,215.4125518798828,4.773178577423096,1582.6526415348053,853.7900390625,1004.762939453125,1005.02880859375,327,999.4791259765625,327,960.5006713867188,0,747.885986328125,1006.2117309570312,cgp,mu+lambda,reward,ant,8,32700,1006.2117309570312,1005.02880859375,1004.762939453125
328,1687035100.1044273,202.38107299804688,4.772411346435547,1587.4432353973389,829.4031982421875,1005.718994140625,1005.8047485351562,328,999.2832641601562,328,940.802734375,0,686.5136108398438,1008.20166015625,cgp,mu+lambda,reward,ant,8,32800,1008.20166015625,1005.8047485351562,1005.718994140625
329,1687035104.8957098,229.17086791992188,4.77333402633667,1592.2345178127289,821.622802734375,1005.87939453125,1006.289306640625,329,1000.10595703125,329,931.3446655273438,0,695.6140747070312,1006.4005126953125,cgp,mu+lambda,reward,ant,8,32900,1006.4005126953125,1006.289306640625,1005.87939453125
330,1687035109.6859336,248.5585174560547,4.773845672607422,1597.0247416496277,828.8309936523438,1004.8214111328125,1007.07275390625,330,998.4525146484375,330,957.403564453125,0,703.3884887695312,1007.5968627929688,cgp,mu+lambda,reward,ant,8,33000,1007.5968627929688,1007.07275390625,1004.8214111328125
331,1687035114.4749906,202.97927856445312,4.771594047546387,1601.8137986660004,863.90234375,1005.7298583984375,1005.7557983398438,331,998.31103515625,331,956.170166015625,0,762.672607421875,1006.115234375,cgp,mu+lambda,reward,ant,8,33100,1006.115234375,1005.7557983398438,1005.7298583984375
332,1687035119.265758,236.31332397460938,4.7730326652526855,1606.6045660972595,821.97021484375,1005.1699829101562,1005.4175415039062,332,998.5656127929688,332,935.7640991210938,0,698.7156982421875,1005.6306762695312,cgp,mu+lambda,reward,ant,8,33200,1005.6306762695312,1005.4175415039062,1005.1699829101562
333,1687035124.0542195,10034.818359375,4.771646022796631,1611.3930275440216,-184.61363220214844,1004.9641723632812,1005.240966796875,333,999.75634765625,333,961.5803833007812,0,695.6619262695312,1006.6095581054688,cgp,mu+lambda,reward,ant,8,33300,1006.6095581054688,1005.240966796875,1004.9641723632812
334,1687035128.844014,264.6441345214844,4.772254943847656,1616.1828219890594,789.05859375,1004.0097045898438,1005.333984375,334,998.3330688476562,334,916.833984375,0,640.8731079101562,1005.4447631835938,cgp,mu+lambda,reward,ant,8,33400,1005.4447631835938,1005.333984375,1004.0097045898438
335,1687035133.6342258,257.4372253417969,4.772461414337158,1620.9730339050293,805.3072509765625,1003.745849609375,1005.1082153320312,335,997.9451904296875,335,916.5371704101562,0,693.0297241210938,1005.98046875,cgp,mu+lambda,reward,ant,8,33500,1005.98046875,1005.1082153320312,1003.745849609375
336,1687035138.4239552,212.8002471923828,4.773307800292969,1625.762763261795,828.3485717773438,1006.4500732421875,1006.7813110351562,336,998.0255126953125,336,935.4716796875,0,702.2517700195312,1007.0219116210938,cgp,mu+lambda,reward,ant,8,33600,1007.0219116210938,1006.7813110351562,1006.4500732421875
337,1687035143.2139604,181.13626098632812,4.7728118896484375,1630.5527684688568,866.213134765625,1004.2645263671875,1005.0969848632812,337,998.4082641601562,337,953.70361328125,0,784.0822143554688,1005.6697998046875,cgp,mu+lambda,reward,ant,8,33700,1005.6697998046875,1005.0969848632812,1004.2645263671875
338,1687035148.0065112,188.66636657714844,4.774101257324219,1635.3453192710876,865.9995727539062,1006.9143676757812,1006.9496459960938,338,1000.3473510742188,338,965.0006103515625,0,715.94580078125,1006.9501953125,cgp,mu+lambda,reward,ant,8,33800,1006.9501953125,1006.9496459960938,1006.9143676757812
339,1687035152.7974308,234.9913787841797,4.774648189544678,1640.1362388134003,830.5946655273438,1006.8970947265625,1008.3514404296875,339,997.8021240234375,339,941.064697265625,0,706.33837890625,1009.2953491210938,cgp,mu+lambda,reward,ant,8,33900,1009.2953491210938,1008.3514404296875,1006.8970947265625
340,1687035157.588536,237.6330108642578,4.773335933685303,1644.927344083786,846.0408935546875,1004.5574951171875,1004.5926513671875,340,999.0003662109375,340,968.8060302734375,0,738.9760131835938,1005.8395385742188,cgp,mu+lambda,reward,ant,8,34000,1005.8395385742188,1004.5926513671875,1004.5574951171875
341,1687035162.3781126,200.60763549804688,4.772500038146973,1649.7169206142426,847.2891845703125,1004.3316040039062,1005.9536743164062,341,999.1307983398438,341,961.9498291015625,0,704.3155517578125,1007.156494140625,cgp,mu+lambda,reward,ant,8,34100,1007.156494140625,1005.9536743164062,1004.3316040039062
342,1687035167.1684418,185.6580047607422,4.773932933807373,1654.5072498321533,865.8587036132812,1005.4054565429688,1006.2634887695312,342,999.1192626953125,342,976.331787109375,0,758.1234130859375,1006.7708129882812,cgp,mu+lambda,reward,ant,8,34200,1006.7708129882812,1006.2634887695312,1005.4054565429688
343,1687035171.9585142,205.41876220703125,4.773003101348877,1659.2973222732544,860.1223754882812,1005.367431640625,1005.6180419921875,343,998.7608642578125,343,966.0358276367188,0,756.69873046875,1006.5584716796875,cgp,mu+lambda,reward,ant,8,34300,1006.5584716796875,1005.6180419921875,1005.367431640625
344,1687035176.7503066,267.8431701660156,4.7742109298706055,1664.089114665985,800.6273193359375,1004.6898193359375,1005.1240844726562,344,997.375,344,933.0555419921875,0,685.9524536132812,1008.0234375,cgp,mu+lambda,reward,ant,8,34400,1008.0234375,1005.1240844726562,1004.6898193359375
345,1687035181.5328467,255.42649841308594,4.766652584075928,1668.8716547489166,832.5748291015625,1003.3727416992188,1004.087158203125,345,998.090087890625,345,947.0152587890625,0,707.8262939453125,1006.4345092773438,cgp,mu+lambda,reward,ant,8,34500,1006.4345092773438,1004.087158203125,1003.3727416992188
346,1687035186.3205645,201.3070068359375,4.770517826080322,1673.6593725681305,864.1203002929688,1005.9297485351562,1005.9353637695312,346,999.10107421875,346,982.8660888671875,0,769.8884887695312,1006.9247436523438,cgp,mu+lambda,reward,ant,8,34600,1006.9247436523438,1005.9353637695312,1005.9297485351562
347,1687035191.1114085,276.79583740234375,4.77370548248291,1678.4502165317535,789.9387817382812,1006.4185180664062,1007.5193481445312,347,997.2802734375,347,903.7078857421875,0,680.7137451171875,1009.713134765625,cgp,mu+lambda,reward,ant,8,34700,1009.713134765625,1007.5193481445312,1006.4185180664062
348,1687035195.9032426,215.40899658203125,4.775619029998779,1683.2420506477356,813.3569946289062,1006.4501953125,1007.7666625976562,348,999.6822509765625,348,875.6724853515625,0,700.649169921875,1008.4561157226562,cgp,mu+lambda,reward,ant,8,34800,1008.4561157226562,1007.7666625976562,1006.4501953125
349,1687035200.6928036,195.67623901367188,4.771912097930908,1688.0316116809845,861.5758666992188,1004.796630859375,1004.8550415039062,349,998.907470703125,349,970.0108032226562,0,754.501953125,1005.6349487304688,cgp,mu+lambda,reward,ant,8,34900,1005.6349487304688,1004.8550415039062,1004.796630859375
350,1687035205.473154,227.54147338867188,4.763298034667969,1692.8119621276855,816.8363647460938,1005.4349365234375,1006.292236328125,350,999.0167236328125,350,945.7923583984375,0,644.0573120117188,1006.598876953125,cgp,mu+lambda,reward,ant,8,35000,1006.598876953125,1006.292236328125,1005.4349365234375
351,1687035210.256885,213.1257781982422,4.766538143157959,1697.5956931114197,861.9418334960938,1005.7620239257812,1006.5134887695312,351,999.8572387695312,351,975.1064453125,0,822.4654541015625,1006.8416137695312,cgp,mu+lambda,reward,ant,8,35100,1006.8416137695312,1006.5134887695312,1005.7620239257812
352,1687035215.046966,267.3163146972656,4.773921966552734,1702.3857741355896,818.997314453125,1004.680908203125,1006.4844970703125,352,999.3729858398438,352,978.7469482421875,0,706.3656616210938,1007.106689453125,cgp,mu+lambda,reward,ant,8,35200,1007.106689453125,1006.4844970703125,1004.680908203125
353,1687035219.8371298,185.4402618408203,4.772441864013672,1707.1759378910065,863.0399780273438,1004.373779296875,1005.1090087890625,353,997.5340576171875,353,954.79345703125,0,749.983642578125,1006.3743896484375,cgp,mu+lambda,reward,ant,8,35300,1006.3743896484375,1005.1090087890625,1004.373779296875
354,1687035224.6271682,247.31845092773438,4.772968292236328,1711.9659762382507,807.067626953125,1005.5747680664062,1005.8063354492188,354,998.0337524414062,354,928.546630859375,0,677.77197265625,1006.5453491210938,cgp,mu+lambda,reward,ant,8,35400,1006.5453491210938,1005.8063354492188,1005.5747680664062
355,1687035229.4139192,215.18658447265625,4.770155429840088,1716.7527272701263,829.7225341796875,1007.2213134765625,1007.3368530273438,355,998.2642822265625,355,930.4173583984375,0,683.6043090820312,1011.1632080078125,cgp,mu+lambda,reward,ant,8,35500,1011.1632080078125,1007.3368530273438,1007.2213134765625
356,1687035234.2056203,188.069091796875,4.774021148681641,1721.5444283485413,833.8818359375,1005.1651611328125,1006.6605834960938,356,998.9737548828125,356,910.164306640625,0,676.4669189453125,1006.9016723632812,cgp,mu+lambda,reward,ant,8,35600,1006.9016723632812,1006.6605834960938,1005.1651611328125
357,1687035238.9965181,203.04920959472656,4.773979663848877,1726.3353261947632,854.258544921875,1006.5548706054688,1006.8364868164062,357,999.3040161132812,357,966.8475341796875,0,716.545654296875,1007.1972045898438,cgp,mu+lambda,reward,ant,8,35700,1007.1972045898438,1006.8364868164062,1006.5548706054688
358,1687035243.7860682,166.04930114746094,4.773258209228516,1731.1248762607574,872.766845703125,1004.9345092773438,1006.6100463867188,358,998.104736328125,358,952.77880859375,0,740.765380859375,1007.3969116210938,cgp,mu+lambda,reward,ant,8,35800,1007.3969116210938,1006.6100463867188,1004.9345092773438
359,1687035248.577913,258.9774169921875,4.774691104888916,1735.9167211055756,813.4022216796875,1005.958251953125,1005.987548828125,359,997.9862060546875,359,964.8866577148438,0,698.1617431640625,1007.1936645507812,cgp,mu+lambda,reward,ant,8,35900,1007.1936645507812,1005.987548828125,1005.958251953125
360,1687035253.3704941,216.6979217529297,4.77489709854126,1740.709302186966,851.6124877929688,1005.8148193359375,1006.95458984375,360,998.1651611328125,360,962.0182495117188,0,713.06689453125,1007.3276977539062,cgp,mu+lambda,reward,ant,8,36000,1007.3276977539062,1006.95458984375,1005.8148193359375
361,1687035258.159692,194.07077026367188,4.773403644561768,1745.4985001087189,851.0865478515625,1005.2283935546875,1005.3976440429688,361,998.8781127929688,361,950.6480712890625,0,709.5224609375,1006.3689575195312,cgp,mu+lambda,reward,ant,8,36100,1006.3689575195312,1005.3976440429688,1005.2283935546875
362,1687035262.9502325,242.26332092285156,4.773130416870117,1750.2890405654907,811.9285888671875,1004.0303955078125,1005.3177490234375,362,998.4632568359375,362,925.9827880859375,0,692.1250610351562,1005.6775512695312,cgp,mu+lambda,reward,ant,8,36200,1005.6775512695312,1005.3177490234375,1004.0303955078125
363,1687035267.7399871,255.74346923828125,4.772923469543457,1755.0787951946259,827.080322265625,1004.8644409179688,1005.57861328125,363,999.2730102539062,363,939.0238037109375,0,707.8267822265625,1007.11767578125,cgp,mu+lambda,reward,ant,8,36300,1007.11767578125,1005.57861328125,1004.8644409179688
364,1687035272.5296988,246.34268188476562,4.773788928985596,1759.8685069084167,819.4903564453125,1005.9838256835938,1006.0833740234375,364,999.1124267578125,364,943.2603759765625,0,703.300537109375,1007.0914306640625,cgp,mu+lambda,reward,ant,8,36400,1007.0914306640625,1006.0833740234375,1005.9838256835938
365,1687035277.3161688,245.66116333007812,4.768783092498779,1764.6549768447876,841.0806884765625,1005.681884765625,1005.7390747070312,365,998.2806396484375,365,977.494384765625,0,708.7669677734375,1008.0589599609375,cgp,mu+lambda,reward,ant,8,36500,1008.0589599609375,1005.7390747070312,1005.681884765625
366,1687035282.1059082,202.09043884277344,4.772191047668457,1769.4447162151337,862.8345947265625,1006.717529296875,1007.6812744140625,366,998.7868041992188,366,971.591796875,0,717.5089111328125,1008.4317016601562,cgp,mu+lambda,reward,ant,8,36600,1008.4317016601562,1007.6812744140625,1006.717529296875
367,1687035286.8963828,224.7876434326172,4.774029731750488,1774.2351908683777,846.4674682617188,1006.3828735351562,1007.027587890625,367,998.843994140625,367,967.044921875,0,753.4696044921875,1008.12939453125,cgp,mu+lambda,reward,ant,8,36700,1008.12939453125,1007.027587890625,1006.3828735351562
