,_step,_runtime,training.run_id,training.fitness_3q,training.top_k_fit.top_0_fit,training.top_k_fit.top_2_fit,training.evaluation_time,_timestamp,training.fitness_mean,training.top_k_fit.top_1_fit,training.fitness_1q,training.generation,training.fitness_std,training.fitness_median,solver,ea,environment,seed,training.evaluation,training.top_k_reward.top_0_reward,training.top_k_reward.top_1_reward,training.top_k_reward.top_2_reward
464,464,1042.7300703525543,2,61.44664001464844,1184.1881103515625,1169.4107666015625,2.227379560470581,1687188580.1588924,-518.6326293945312,1170.4110107421875,1100.8236083984375,464,10009.2548828125,235.358642578125,cgp,mu+lambda,walker2d,2,46400,1184.1881103515625,1170.4110107421875,1169.4107666015625
465,465,1044.9594638347626,2,56.30666732788086,1175.0389404296875,1169.5587158203125,2.214254856109619,1687188582.3882859,396.486328125,1170.8486328125,1000.94775390625,465,465.7591247558594,95.8826675415039,cgp,mu+lambda,walker2d,2,46500,1175.0389404296875,1170.8486328125,1169.5587158203125
466,466,1047.1712319850922,2,66.78706359863281,1181.5797119140625,1167.5455322265625,2.194216012954712,1687188584.600054,-603.97265625,1174.2734375,926.0185546875,466,9999.6484375,133.12875366210938,cgp,mu+lambda,walker2d,2,46600,1181.5797119140625,1174.2734375,1167.5455322265625
467,467,1049.3972449302673,2,64.80462646484375,1179.408935546875,1167.9796142578125,2.1930441856384277,1687188586.826067,-575.9794311523438,1168.8831787109375,1017.232666015625,467,10003.0673828125,127.039306640625,cgp,mu+lambda,walker2d,2,46700,1179.408935546875,1168.8831787109375,1167.9796142578125
468,468,1051.6362073421478,2,73.32765197753906,1166.2203369140625,1161.5361328125,2.218085765838623,1687188589.0650294,459.3768310546875,1163.8919677734375,1064.089111328125,468,461.36871337890625,162.36798095703125,cgp,mu+lambda,walker2d,2,46800,1166.2203369140625,1163.8919677734375,1161.5361328125
469,469,1053.8840250968933,2,69.58502197265625,1171.1136474609375,1164.4857177734375,2.2187533378601074,1687188591.3128471,417.43560791015625,1168.534423828125,997.0931396484375,469,451.4785461425781,138.63174438476562,cgp,mu+lambda,walker2d,2,46900,1171.1136474609375,1168.534423828125,1164.4857177734375
470,470,1056.167801618576,2,65.16316223144531,1182.705810546875,1178.311279296875,2.245628595352173,1687188593.5966237,-589.1807250976562,1182.1827392578125,943.5086669921875,470,10001.14453125,147.7989501953125,cgp,mu+lambda,walker2d,2,47000,1182.705810546875,1182.1827392578125,1178.311279296875
471,471,1058.3803696632385,2,53.46851348876953,1177.1746826171875,1169.78759765625,2.17722487449646,1687188595.8091917,377.8807678222656,1172.37841796875,820.2415771484375,471,455.65313720703125,76.2900390625,cgp,mu+lambda,walker2d,2,47100,1177.1746826171875,1172.37841796875,1169.78759765625
472,472,1060.5906648635864,2,57.720333099365234,1168.0247802734375,1162.9691162109375,2.1847221851348877,1687188598.019487,-649.7109375,1165.65869140625,557.7825317382812,472,9994.5234375,96.62698364257812,cgp,mu+lambda,walker2d,2,47200,1168.0247802734375,1165.65869140625,1162.9691162109375
473,473,1062.7961344718933,2,53.55470657348633,1180.7213134765625,1172.9100341796875,2.1806821823120117,1687188600.2249565,-2666.433349609375,1177.6180419921875,408.26519775390625,473,17123.1640625,85.23810577392578,cgp,mu+lambda,walker2d,2,47300,1180.7213134765625,1177.6180419921875,1172.9100341796875
474,474,1064.9948916435242,2,61.85870361328125,1182.8046875,1171.3946533203125,2.180814266204834,1687188602.4237137,487.9422302246094,1176.026611328125,1095.416015625,474,492.7452087402344,137.23507690429688,cgp,mu+lambda,walker2d,2,47400,1182.8046875,1176.026611328125,1171.3946533203125
475,475,1067.1956853866577,2,65.1488037109375,1168.9056396484375,1164.2164306640625,2.1826465129852295,1687188604.6245074,435.6470947265625,1166.3133544921875,1084.190185546875,475,458.50616455078125,156.03753662109375,cgp,mu+lambda,walker2d,2,47500,1168.9056396484375,1166.3133544921875,1164.2164306640625
476,476,1069.3995633125305,2,64.86636352539062,1174.2530517578125,1164.9493408203125,2.180866003036499,1687188606.8283854,410.4236145019531,1167.5343017578125,1005.0015869140625,476,449.84735107421875,126.2405776977539,cgp,mu+lambda,walker2d,2,47600,1174.2530517578125,1167.5343017578125,1164.9493408203125
477,477,1071.6433591842651,2,70.22120666503906,1178.779296875,1168.036865234375,2.197042465209961,1687188609.0721812,470.6380310058594,1177.0703125,1081.951904296875,477,473.9878234863281,171.03317260742188,cgp,mu+lambda,walker2d,2,47700,1178.779296875,1177.0703125,1168.036865234375
478,478,1073.855357170105,2,72.79766845703125,1179.3162841796875,1174.10595703125,2.194078207015991,1687188611.2841792,449.8055419921875,1176.13671875,1002.3543701171875,478,455.5085144042969,173.43856811523438,cgp,mu+lambda,walker2d,2,47800,1179.3162841796875,1176.13671875,1174.10595703125
479,479,1076.0657134056091,2,61.74172592163086,1179.4703369140625,1174.1324462890625,2.1922647953033447,1687188613.4945354,-609.1581420898438,1178.411376953125,1031.15576171875,479,9999.7607421875,100.4757080078125,cgp,mu+lambda,walker2d,2,47900,1179.4703369140625,1178.411376953125,1174.1324462890625
480,480,1078.2740683555603,2,68.42018127441406,1185.0670166015625,1175.88525390625,2.19042706489563,1687188615.7028904,-529.40625,1181.4227294921875,1111.7987060546875,480,10008.7841796875,142.32981872558594,cgp,mu+lambda,walker2d,2,48000,1185.0670166015625,1181.4227294921875,1175.88525390625
481,481,1080.4839117527008,2,65.43722534179688,1180.4835205078125,1158.624267578125,2.1895575523376465,1687188617.9127338,441.84295654296875,1179.8212890625,1090.58642578125,481,469.5046081542969,130.1811065673828,cgp,mu+lambda,walker2d,2,48100,1180.4835205078125,1179.8212890625,1158.624267578125
482,482,1082.6943864822388,2,56.68889236450195,1191.01708984375,1175.7802734375,2.192214250564575,1687188620.1232085,-1614.450439453125,1180.826904296875,943.7913208007812,482,14062.58984375,97.60377502441406,cgp,mu+lambda,walker2d,2,48200,1191.01708984375,1180.826904296875,1175.7802734375
483,483,1084.9019513130188,2,56.73115539550781,1185.575439453125,1161.73291015625,2.1894114017486572,1687188622.3307734,393.0583801269531,1165.984375,918.9337158203125,483,453.34197998046875,106.0699462890625,cgp,mu+lambda,walker2d,2,48300,1185.575439453125,1165.984375,1161.73291015625
484,484,1087.1105663776398,2,60.510040283203125,1170.31689453125,1159.8216552734375,2.1906049251556396,1687188624.5393884,384.4851989746094,1168.6953125,874.06201171875,484,445.5640563964844,106.30747985839844,cgp,mu+lambda,walker2d,2,48400,1170.31689453125,1168.6953125,1159.8216552734375
485,485,1089.3193423748016,2,69.56287384033203,1175.6593017578125,1173.16552734375,2.190666675567627,1687188626.7481644,-588.4910888671875,1175.1990966796875,1060.886474609375,485,10002.1796875,133.39480590820312,cgp,mu+lambda,walker2d,2,48500,1175.6593017578125,1175.1990966796875,1173.16552734375
486,486,1091.5281746387482,2,64.57591247558594,1174.229248046875,1169.099609375,2.190716028213501,1687188628.9569967,-606.3394775390625,1174.0589599609375,693.1884155273438,486,9999.234375,148.57464599609375,cgp,mu+lambda,walker2d,2,48600,1174.229248046875,1174.0589599609375,1169.099609375
487,487,1093.7349874973297,2,73.82418823242188,1190.1810302734375,1186.2513427734375,2.189589500427246,1687188631.1638095,516.1344604492188,1187.0560302734375,1121.171875,487,476.5479736328125,279.5623779296875,cgp,mu+lambda,walker2d,2,48700,1190.1810302734375,1187.0560302734375,1186.2513427734375
488,488,1095.9447956085205,2,52.897640228271484,1179.46728515625,1177.36279296875,2.1920435428619385,1687188633.3736176,383.1578063964844,1179.130615234375,1028.13525390625,488,459.4874572753906,120.69107055664062,cgp,mu+lambda,walker2d,2,48800,1179.46728515625,1179.130615234375,1177.36279296875
489,489,1098.1517107486725,2,58.55647277832031,1186.2359619140625,1177.1268310546875,2.18912935256958,1687188635.5805328,391.58721923828125,1181.2279052734375,1024.821533203125,489,459.5845947265625,102.30534362792969,cgp,mu+lambda,walker2d,2,48900,1186.2359619140625,1181.2279052734375,1177.1268310546875
490,490,1100.3621621131897,2,58.91242218017578,1187.20166015625,1181.8143310546875,2.192542552947998,1687188637.7909842,421.3758239746094,1186.721923828125,1034.479736328125,490,462.0180969238281,118.43022918701172,cgp,mu+lambda,walker2d,2,49000,1187.20166015625,1186.721923828125,1181.8143310546875
491,491,1102.5701086521149,2,65.39761352539062,1194.668701171875,1185.2044677734375,2.1906392574310303,1687188639.9989307,-550.8369750976562,1186.988037109375,1033.2161865234375,491,10005.802734375,186.038330078125,cgp,mu+lambda,walker2d,2,49100,1194.668701171875,1186.988037109375,1185.2044677734375
492,492,1104.7794833183289,2,64.27754974365234,1192.7493896484375,1187.317626953125,2.191300392150879,1687188642.2083054,408.3222961425781,1191.2503662109375,999.5355224609375,492,463.3602600097656,107.94343566894531,cgp,mu+lambda,walker2d,2,49200,1192.7493896484375,1191.2503662109375,1187.317626953125
493,493,1106.9897344112396,2,55.23866271972656,1187.7022705078125,1170.3782958984375,2.1925787925720215,1687188644.4185565,389.7465515136719,1180.7171630859375,941.0125732421875,493,461.56561279296875,113.18544006347656,cgp,mu+lambda,walker2d,2,49300,1187.7022705078125,1180.7171630859375,1170.3782958984375
494,494,1109.198266029358,2,69.41371154785156,1192.218505859375,1185.2052001953125,2.190005302429199,1687188646.627088,-2593.80859375,1190.8558349609375,1070.40576171875,494,17136.359375,108.42485809326172,cgp,mu+lambda,walker2d,2,49400,1192.218505859375,1190.8558349609375,1185.2052001953125
495,495,1111.413846731186,2,61.878440856933594,1186.3690185546875,1173.4033203125,2.199523448944092,1687188648.8426688,425.46392822265625,1181.39697265625,1024.982177734375,495,477.9688720703125,113.44270324707031,cgp,mu+lambda,walker2d,2,49500,1186.3690185546875,1181.39697265625,1173.4033203125
496,496,1113.6131598949432,2,66.67915344238281,1193.5341796875,1183.748779296875,2.181711435317993,1687188651.041982,390.13482666015625,1193.1064453125,774.1891479492188,496,456.0656433105469,103.91221618652344,cgp,mu+lambda,walker2d,2,49600,1193.5341796875,1193.1064453125,1183.748779296875
497,497,1115.8137617111206,2,62.21269226074219,1189.5611572265625,1182.7894287109375,2.1826882362365723,1687188653.2425838,405.8274841308594,1183.732177734375,986.4490966796875,497,457.87225341796875,135.8956298828125,cgp,mu+lambda,walker2d,2,49700,1189.5611572265625,1183.732177734375,1182.7894287109375
498,498,1118.0101640224457,2,62.07826232910156,1189.681640625,1182.4832763671875,2.1786949634552,1687188655.438986,387.33343505859375,1182.6917724609375,823.625732421875,498,461.35052490234375,94.04351043701172,cgp,mu+lambda,walker2d,2,49800,1189.681640625,1182.6917724609375,1182.4832763671875
499,499,1120.2128779888153,2,64.12456512451172,1185.097412109375,1182.5870361328125,2.183284044265747,1687188657.6417,402.2763671875,1184.594482421875,792.3780517578125,499,445.4828186035156,166.88400268554688,cgp,mu+lambda,walker2d,2,49900,1185.097412109375,1184.594482421875,1182.5870361328125
500,500,1122.4157450199127,2,75.53157043457031,1190.353759765625,1185.7930908203125,2.1843948364257812,1687188659.844567,477.669677734375,1187.1058349609375,1121.9990234375,500,481.4140319824219,164.3795623779297,cgp,mu+lambda,walker2d,2,50000,1190.353759765625,1187.1058349609375,1185.7930908203125
501,501,1124.6164875030518,2,70.12603759765625,1190.3343505859375,1188.3587646484375,2.183434247970581,1687188662.0453095,416.7193603515625,1189.8167724609375,1031.311279296875,501,456.429931640625,129.20645141601562,cgp,mu+lambda,walker2d,2,50100,1190.3343505859375,1189.8167724609375,1188.3587646484375
502,502,1126.8164143562317,2,66.81800842285156,1193.2103271484375,1188.9583740234375,2.181899309158325,1687188664.2452364,408.3798828125,1191.94775390625,1006.6507568359375,502,464.5929260253906,119.34690856933594,cgp,mu+lambda,walker2d,2,50200,1193.2103271484375,1191.94775390625,1188.9583740234375
503,503,1129.0184836387634,2,64.87174987792969,1193.06005859375,1182.6363525390625,2.1848044395446777,1687188666.4473057,442.5810852050781,1191.11669921875,1025.169677734375,503,470.6577453613281,122.51089477539062,cgp,mu+lambda,walker2d,2,50300,1193.06005859375,1191.11669921875,1182.6363525390625
504,504,1131.2232615947723,2,56.21902847290039,1196.4378662109375,1192.69482421875,2.1868767738342285,1687188668.6520836,-604.8197021484375,1194.9959716796875,1082.2352294921875,504,10000.900390625,97.34713745117188,cgp,mu+lambda,walker2d,2,50400,1196.4378662109375,1194.9959716796875,1192.69482421875
505,505,1133.4241881370544,2,54.96514892578125,1192.2125244140625,1187.754638671875,2.1826534271240234,1687188670.8530102,-1612.859619140625,1188.896484375,1046.9635009765625,505,14062.9814453125,94.14193725585938,cgp,mu+lambda,walker2d,2,50500,1192.2125244140625,1188.896484375,1187.754638671875
506,506,1135.6252348423004,2,68.6382827758789,1183.887451171875,1183.5643310546875,2.183318614959717,1687188673.054057,378.83819580078125,1183.637939453125,681.4851684570312,506,447.2755126953125,101.21320343017578,cgp,mu+lambda,walker2d,2,50600,1183.887451171875,1183.637939453125,1183.5643310546875
507,507,1137.861055612564,2,63.28022384643555,1182.1900634765625,1179.1649169921875,2.1890172958374023,1687188675.2898777,391.97265625,1180.832763671875,786.02587890625,507,447.8228454589844,98.93992614746094,cgp,mu+lambda,walker2d,2,50700,1182.1900634765625,1180.832763671875,1179.1649169921875
508,508,1140.0608944892883,2,60.783721923828125,1186.68359375,1182.028076171875,2.182405471801758,1687188677.4897165,-603.2030639648438,1182.30712890625,1103.940185546875,508,10001.1484375,103.37576293945312,cgp,mu+lambda,walker2d,2,50800,1186.68359375,1182.30712890625,1182.028076171875
509,509,1142.2605755329132,2,57.86959457397461,1195.5916748046875,1183.9700927734375,2.182173490524292,1687188679.6893976,-1610.5731201171875,1188.3673095703125,945.05908203125,509,14063.212890625,122.1820068359375,cgp,mu+lambda,walker2d,2,50900,1195.5916748046875,1188.3673095703125,1183.9700927734375
510,510,1144.4591042995453,2,67.12759399414062,1195.2403564453125,1188.01708984375,2.1825902462005615,1687188681.8879263,412.7981262207031,1192.585693359375,1058.960205078125,510,468.860107421875,127.37168884277344,cgp,mu+lambda,walker2d,2,51000,1195.2403564453125,1192.585693359375,1188.01708984375
511,511,1146.6584448814392,2,63.052406311035156,1194.75732421875,1184.4559326171875,2.1816556453704834,1687188684.087267,410.0799865722656,1186.458740234375,970.5809326171875,511,460.5089111328125,145.54141235351562,cgp,mu+lambda,walker2d,2,51100,1194.75732421875,1186.458740234375,1184.4559326171875
512,512,1148.8583011627197,2,60.98457336425781,1194.6182861328125,1189.863037109375,2.1818480491638184,1687188686.2871232,378.1427917480469,1190.798583984375,640.7478637695312,512,456.3290100097656,118.99508666992188,cgp,mu+lambda,walker2d,2,51200,1194.6182861328125,1190.798583984375,1189.863037109375
513,513,1151.1166982650757,2,55.18821334838867,1199.6827392578125,1194.66943359375,2.2442712783813477,1687188688.5455203,371.26226806640625,1195.0546875,707.258056640625,513,465.15673828125,88.53168487548828,cgp,mu+lambda,walker2d,2,51300,1199.6827392578125,1195.0546875,1194.66943359375
514,514,1153.3755950927734,2,58.38700485229492,1195.562744140625,1191.234375,2.244094133377075,1687188690.8044171,454.89215087890625,1194.9783935546875,1146.18994140625,514,490.11138916015625,180.6034698486328,cgp,mu+lambda,walker2d,2,51400,1195.562744140625,1194.9783935546875,1191.234375
515,515,1155.6164438724518,2,69.81846618652344,1196.9993896484375,1189.5714111328125,2.22586989402771,1687188693.045266,413.55804443359375,1194.3511962890625,764.7396240234375,515,455.9676208496094,130.2915802001953,cgp,mu+lambda,walker2d,2,51500,1196.9993896484375,1194.3511962890625,1189.5714111328125
516,516,1157.8424305915833,2,60.10648727416992,1191.625,1188.8497314453125,2.2115674018859863,1687188695.2712526,438.6015625,1191.2037353515625,1043.33203125,516,471.53887939453125,132.222412109375,cgp,mu+lambda,walker2d,2,51600,1191.625,1191.2037353515625,1188.8497314453125
517,517,1160.061011314392,2,64.93191528320312,1194.0574951171875,1189.7110595703125,2.203742265701294,1687188697.4898334,433.84100341796875,1193.2279052734375,1086.3472900390625,517,479.12811279296875,122.67243957519531,cgp,mu+lambda,walker2d,2,51700,1194.0574951171875,1193.2279052734375,1189.7110595703125
518,518,1162.281683921814,2,60.143341064453125,1196.64599609375,1184.013671875,2.2063558101654053,1687188699.710506,473.2881164550781,1193.8726806640625,1139.978271484375,518,491.6708984375,120.36671447753906,cgp,mu+lambda,walker2d,2,51800,1196.64599609375,1193.8726806640625,1184.013671875
519,519,1164.4909055233002,2,56.183372497558594,1200.547607421875,1186.227783203125,2.1945321559906006,1687188701.9197276,350.3321533203125,1192.796630859375,516.3430786132812,519,445.8328857421875,85.88923645019531,cgp,mu+lambda,walker2d,2,51900,1200.547607421875,1192.796630859375,1186.227783203125
520,520,1166.7016341686249,2,60.40509796142578,1194.297607421875,1183.1156005859375,2.193159341812134,1687188704.1304562,373.4248046875,1183.2412109375,714.8758544921875,520,455.5214538574219,93.69624328613281,cgp,mu+lambda,walker2d,2,52000,1194.297607421875,1183.2412109375,1183.1156005859375
521,521,1168.91113114357,2,68.70091247558594,1190.00439453125,1179.115478515625,2.192556142807007,1687188706.3399532,453.7976379394531,1181.6566162109375,1130.6522216796875,521,470.7298583984375,163.9243927001953,cgp,mu+lambda,walker2d,2,52100,1190.00439453125,1181.6566162109375,1179.115478515625
522,522,1171.1597850322723,2,67.24922180175781,1195.56787109375,1192.92333984375,2.200124502182007,1687188708.588607,406.6402282714844,1194.2769775390625,1006.6317749023438,522,455.78582763671875,129.0606689453125,cgp,mu+lambda,walker2d,2,52200,1195.56787109375,1194.2769775390625,1192.92333984375
523,523,1173.3848810195923,2,65.51200866699219,1191.5372314453125,1190.2930908203125,2.194892406463623,1687188710.813703,371.373779296875,1190.8687744140625,663.5029296875,523,450.9976806640625,96.91661071777344,cgp,mu+lambda,walker2d,2,52300,1191.5372314453125,1190.8687744140625,1190.2930908203125
524,524,1175.6033744812012,2,58.00132751464844,1192.1004638671875,1188.3651123046875,2.186826229095459,1687188713.0321965,407.7380065917969,1190.424560546875,1083.96826171875,524,472.83953857421875,124.72665405273438,cgp,mu+lambda,walker2d,2,52400,1192.1004638671875,1190.424560546875,1188.3651123046875
525,525,1177.8237206935883,2,59.92216110229492,1194.771484375,1187.0108642578125,2.184767961502075,1687188715.2525427,445.2488098144531,1190.77734375,1044.8543701171875,525,481.54815673828125,123.00444030761719,cgp,mu+lambda,walker2d,2,52500,1194.771484375,1190.77734375,1187.0108642578125
526,526,1180.031543970108,2,58.84866714477539,1193.7181396484375,1188.4476318359375,2.1868674755096436,1687188717.460366,368.46051025390625,1191.9853515625,604.1632690429688,526,453.5421142578125,102.7180404663086,cgp,mu+lambda,walker2d,2,52600,1193.7181396484375,1191.9853515625,1188.4476318359375
527,527,1182.2390213012695,2,57.71522521972656,1199.01123046875,1195.0205078125,2.179816961288452,1687188719.6678433,394.9801025390625,1196.6700439453125,821.5833740234375,527,464.1649169921875,87.35743713378906,cgp,mu+lambda,walker2d,2,52700,1199.01123046875,1196.6700439453125,1195.0205078125
528,528,1184.4481217861176,2,68.4014892578125,1191.1429443359375,1172.521484375,2.1856112480163574,1687188721.8769438,418.470458984375,1173.25537109375,1010.1143798828125,528,464.4642028808594,111.96797943115234,cgp,mu+lambda,walker2d,2,52800,1191.1429443359375,1173.25537109375,1172.521484375
529,529,1186.6547956466675,2,52.88119125366211,1184.0234375,1181.0284423828125,2.1837892532348633,1687188724.0836177,368.4430236816406,1183.3931884765625,507.08770751953125,529,454.7165222167969,95.68649291992188,cgp,mu+lambda,walker2d,2,52900,1184.0234375,1183.3931884765625,1181.0284423828125
530,530,1188.8627171516418,2,65.70816040039062,1190.0576171875,1188.72705078125,2.1871180534362793,1687188726.2915392,450.91259765625,1189.2200927734375,1128.1624755859375,530,485.9540710449219,145.04916381835938,cgp,mu+lambda,walker2d,2,53000,1190.0576171875,1189.2200927734375,1188.72705078125
531,531,1191.0689816474915,2,71.1567611694336,1192.1427001953125,1181.656005859375,2.187612295150757,1687188728.4978037,465.8676452636719,1182.1834716796875,1110.7784423828125,531,477.5232238769531,173.5305938720703,cgp,mu+lambda,walker2d,2,53100,1192.1427001953125,1182.1834716796875,1181.656005859375
532,532,1193.2743592262268,2,65.01561737060547,1200.7752685546875,1185.6844482421875,2.1872713565826416,1687188730.7031813,407.45751953125,1197.403076171875,1012.689697265625,532,459.04656982421875,136.5069580078125,cgp,mu+lambda,walker2d,2,53200,1200.7752685546875,1197.403076171875,1185.6844482421875
533,533,1195.4802844524384,2,72.12109375,1190.137451171875,1187.2152099609375,2.188228130340576,1687188732.9091065,435.2189025878906,1189.9901123046875,1102.082275390625,533,476.41326904296875,121.53544616699219,cgp,mu+lambda,walker2d,2,53300,1190.137451171875,1189.9901123046875,1187.2152099609375
534,534,1197.6863148212433,2,56.498573303222656,1191.9365234375,1180.23388671875,2.1873860359191895,1687188735.1151369,385.0701599121094,1184.2169189453125,696.1696166992188,534,452.0087890625,101.3990478515625,cgp,mu+lambda,walker2d,2,53400,1191.9365234375,1184.2169189453125,1180.23388671875
535,535,1199.895263671875,2,58.08966064453125,1192.39697265625,1180.2933349609375,2.1906776428222656,1687188737.3240857,408.2658386230469,1183.0802001953125,1095.448486328125,535,469.52740478515625,104.19646453857422,cgp,mu+lambda,walker2d,2,53500,1192.39697265625,1183.0802001953125,1180.2933349609375
536,536,1202.103033542633,2,80.5821762084961,1192.416015625,1182.10693359375,2.189554214477539,1687188739.5318556,431.5696716308594,1190.971435546875,940.9342041015625,536,443.3036193847656,141.39190673828125,cgp,mu+lambda,walker2d,2,53600,1192.416015625,1190.971435546875,1182.10693359375
537,537,1204.3119804859161,2,71.095458984375,1195.9644775390625,1189.2088623046875,2.1919479370117188,1687188741.7408025,404.5110168457031,1189.3941650390625,1014.0940551757812,537,457.4238586425781,136.93685913085938,cgp,mu+lambda,walker2d,2,53700,1195.9644775390625,1189.3941650390625,1189.2088623046875
538,538,1206.5181150436401,2,63.58500289916992,1191.0281982421875,1183.6531982421875,2.1883063316345215,1687188743.946937,362.5692443847656,1186.0379638671875,651.3801879882812,538,456.99969482421875,93.66612243652344,cgp,mu+lambda,walker2d,2,53800,1191.0281982421875,1186.0379638671875,1183.6531982421875
539,539,1208.7239978313446,2,60.97978210449219,1186.0972900390625,1179.108154296875,2.1881585121154785,1687188746.1528199,380.8229675292969,1179.3802490234375,991.3223266601562,539,457.6097106933594,113.2343521118164,cgp,mu+lambda,walker2d,2,53900,1186.0972900390625,1179.3802490234375,1179.108154296875
540,540,1210.9284064769745,2,64.76326751708984,1194.3671875,1183.060791015625,2.1870336532592773,1687188748.3572285,-594.6742553710938,1184.048583984375,1113.62890625,540,10001.9169921875,94.08981323242188,cgp,mu+lambda,walker2d,2,54000,1194.3671875,1184.048583984375,1183.060791015625
541,541,1213.1343710422516,2,72.91300964355469,1187.2010498046875,1183.0345458984375,2.1875360012054443,1687188750.563193,419.2341003417969,1183.2420654296875,1046.066162109375,541,468.97808837890625,114.12156677246094,cgp,mu+lambda,walker2d,2,54100,1187.2010498046875,1183.2420654296875,1183.0345458984375
542,542,1215.3410775661469,2,64.48890686035156,1198.5909423828125,1187.94140625,2.189085006713867,1687188752.7698996,365.49468994140625,1195.010009765625,691.8893432617188,542,457.6833801269531,97.09649658203125,cgp,mu+lambda,walker2d,2,54200,1198.5909423828125,1195.010009765625,1187.94140625
543,543,1217.5470795631409,2,59.34496307373047,1192.0233154296875,1185.0513916015625,2.1879947185516357,1687188754.9759016,426.59478759765625,1191.1934814453125,1088.4063720703125,543,473.2756042480469,108.51493072509766,cgp,mu+lambda,walker2d,2,54300,1192.0233154296875,1191.1934814453125,1185.0513916015625
544,544,1219.7534589767456,2,60.49510192871094,1199.27001953125,1186.9879150390625,2.189155101776123,1687188757.182281,415.6597900390625,1193.47900390625,1055.00927734375,544,474.95965576171875,101.99674987792969,cgp,mu+lambda,walker2d,2,54400,1199.27001953125,1193.47900390625,1186.9879150390625
545,545,1221.9604301452637,2,59.12443161010742,1182.4075927734375,1176.7772216796875,2.1894044876098633,1687188759.3892522,397.8482666015625,1181.2186279296875,1016.2470703125,545,457.83966064453125,135.13525390625,cgp,mu+lambda,walker2d,2,54500,1182.4075927734375,1181.2186279296875,1176.7772216796875
546,546,1224.1683404445648,2,61.92512130737305,1181.292724609375,1177.1590576171875,2.1899774074554443,1687188761.5971625,-557.3802490234375,1177.9423828125,1037.5068359375,546,10005.2041015625,155.78489685058594,cgp,mu+lambda,walker2d,2,54600,1181.292724609375,1177.9423828125,1177.1590576171875
547,547,1226.3748953342438,2,70.59688568115234,1189.4622802734375,1184.2667236328125,2.1882147789001465,1687188763.8037174,428.7248229980469,1186.8988037109375,1013.1934814453125,547,460.1954040527344,182.12173461914062,cgp,mu+lambda,walker2d,2,54700,1189.4622802734375,1186.8988037109375,1184.2667236328125
548,548,1228.5812585353851,2,62.125404357910156,1183.657958984375,1172.1629638671875,2.1882059574127197,1687188766.0100806,365.8702392578125,1178.854736328125,644.2908325195312,548,447.5367736816406,90.57962036132812,cgp,mu+lambda,walker2d,2,54800,1183.657958984375,1178.854736328125,1172.1629638671875
549,549,1230.7878277301788,2,70.34010314941406,1197.6397705078125,1178.01513671875,2.1883695125579834,1687188768.2166498,412.9987487792969,1181.20458984375,941.8067626953125,549,461.51800537109375,140.04244995117188,cgp,mu+lambda,walker2d,2,54900,1197.6397705078125,1181.20458984375,1178.01513671875
550,550,1232.9932432174683,2,59.78007888793945,1190.6492919921875,1180.492431640625,2.188035249710083,1687188770.4220653,423.59820556640625,1186.719482421875,1060.697998046875,550,472.7682189941406,118.28176879882812,cgp,mu+lambda,walker2d,2,55000,1190.6492919921875,1186.719482421875,1180.492431640625
551,551,1235.2012712955475,2,68.85363006591797,1190.8074951171875,1181.50048828125,2.189885377883911,1687188772.6300933,420.0075378417969,1189.6956787109375,1071.2740478515625,551,477.68670654296875,110.43177795410156,cgp,mu+lambda,walker2d,2,55100,1190.8074951171875,1189.6956787109375,1181.50048828125
552,552,1237.4156510829926,2,66.15643310546875,1196.1337890625,1189.3131103515625,2.1959946155548096,1687188774.8444731,422.1131896972656,1193.150634765625,1051.7978515625,552,461.68743896484375,121.49449157714844,cgp,mu+lambda,walker2d,2,55200,1196.1337890625,1193.150634765625,1189.3131103515625
553,553,1239.6224145889282,2,63.1557731628418,1184.9132080078125,1172.33349609375,2.1889450550079346,1687188777.0512366,400.0715637207031,1179.256103515625,982.7426147460938,553,461.8929443359375,91.89997863769531,cgp,mu+lambda,walker2d,2,55300,1184.9132080078125,1179.256103515625,1172.33349609375
554,554,1241.8316609859467,2,65.17254638671875,1183.8218994140625,1173.8570556640625,2.190615653991699,1687188779.260483,423.8821716308594,1178.746826171875,1090.95263671875,554,467.10400390625,139.2295379638672,cgp,mu+lambda,walker2d,2,55400,1183.8218994140625,1178.746826171875,1173.8570556640625
555,555,1244.0450429916382,2,69.28083801269531,1190.2838134765625,1176.4814453125,2.195279359817505,1687188781.473865,448.1788635253906,1182.9285888671875,1021.9490966796875,555,468.4799499511719,150.3975372314453,cgp,mu+lambda,walker2d,2,55500,1190.2838134765625,1182.9285888671875,1176.4814453125
556,556,1246.256715297699,2,64.62706756591797,1196.7349853515625,1190.096923828125,2.1929171085357666,1687188783.6855373,401.7602233886719,1190.447998046875,1053.5897216796875,556,473.6393127441406,94.33444213867188,cgp,mu+lambda,walker2d,2,55600,1196.7349853515625,1190.447998046875,1190.096923828125
557,557,1248.5187213420868,2,62.54718017578125,1185.08837890625,1183.0323486328125,2.247361183166504,1687188785.9475434,371.8860168457031,1184.700927734375,862.52197265625,557,455.5330810546875,87.79893493652344,cgp,mu+lambda,walker2d,2,55700,1185.08837890625,1184.700927734375,1183.0323486328125
