,_runtime,_timestamp,training.run_id,training.fitness_median,training.top_k_fit.top_1_fit,training.fitness_3q,training.evaluation_time,training.top_k_fit.top_0_fit,training.top_k_fit.top_2_fit,training.fitness_mean,_step,training.fitness_1q,training.generation,training.fitness_std,solver,ea,fitness,environment,seed,training.evaluation,training.top_k_reward.top_0_reward,training.top_k_reward.top_1_reward,training.top_k_reward.top_2_reward
162,796.2110478878021,1687015067.38395,0,956.144775390625,1031.2490234375,727.5360107421875,4.77085542678833,1031.8804931640625,1031.1641845703125,869.7354736328125,162,1004.7937622070312,162,186.00344848632812,cgp,mu+lambda,reward,ant,4,16200,1031.8804931640625,1031.2490234375,1031.1641845703125
163,801.0031971931458,1687015072.1760993,0,974.912353515625,1032.0435791015625,811.6593017578125,4.775353908538818,1032.84033203125,1031.487060546875,888.8102416992188,163,997.072265625,163,171.72958374023438,cgp,mu+lambda,reward,ant,4,16300,1032.84033203125,1032.0435791015625,1031.487060546875
164,805.7931618690491,1687015076.966064,0,987.0286865234375,1032.3543701171875,722.3267211914062,4.772420406341553,1032.5233154296875,1031.7025146484375,878.125732421875,164,1024.8448486328125,164,202.38824462890625,cgp,mu+lambda,reward,ant,4,16400,1032.5233154296875,1032.3543701171875,1031.7025146484375
165,810.5896897315979,1687015081.7625918,0,972.97802734375,1031.6046142578125,713.4390869140625,4.7785115242004395,1031.88134765625,1031.5347900390625,858.3740234375,165,1025.873291015625,165,229.0011749267578,cgp,mu+lambda,reward,ant,4,16500,1031.88134765625,1031.6046142578125,1031.5347900390625
166,815.3771307468414,1687015086.5500329,0,978.2093505859375,1031.8485107421875,828.916748046875,4.770919322967529,1034.68017578125,1031.5928955078125,870.0493774414062,166,1026.6611328125,166,214.38807678222656,cgp,mu+lambda,reward,ant,4,16600,1034.68017578125,1031.8485107421875,1031.5928955078125
167,820.1660389900208,1687015091.338941,0,981.3001708984375,1031.3505859375,757.4588012695312,4.770928382873535,1031.5535888671875,1031.3485107421875,868.8754272460938,167,1001.84326171875,167,208.8518829345703,cgp,mu+lambda,reward,ant,4,16700,1031.5535888671875,1031.3505859375,1031.3485107421875
168,824.9543881416321,1687015096.1272902,0,976.6402587890625,1033.05126953125,706.390380859375,4.770748138427734,1033.2728271484375,1032.6927490234375,876.4057006835938,168,1026.4189453125,168,186.47471618652344,cgp,mu+lambda,reward,ant,4,16800,1033.2728271484375,1033.05126953125,1032.6927490234375
169,829.7425155639648,1687015100.9154177,0,972.1499633789062,1031.8201904296875,706.4608154296875,4.771604537963867,1031.837158203125,1031.6763916015625,860.814453125,169,1020.2229614257812,169,203.91925048828125,cgp,mu+lambda,reward,ant,4,16900,1031.837158203125,1031.8201904296875,1031.6763916015625
170,834.5350103378296,1687015105.7079124,0,960.9409790039062,1032.517822265625,731.5408325195312,4.774605751037598,1034.747314453125,1032.112060546875,864.4169921875,170,1018.0316162109375,170,202.12806701660156,cgp,mu+lambda,reward,ant,4,17000,1034.747314453125,1032.517822265625,1032.112060546875
171,839.322968006134,1687015110.49587,0,948.5701904296875,1032.523193359375,706.492919921875,4.7702436447143555,1033.519287109375,1031.808349609375,848.8871459960938,171,997.0380249023438,171,205.69273376464844,cgp,mu+lambda,reward,ant,4,17100,1033.519287109375,1032.523193359375,1031.808349609375
172,844.110187292099,1687015115.2830894,0,973.2532958984375,1033.410400390625,823.0173950195312,4.770598411560059,1033.4642333984375,1032.4742431640625,889.4964599609375,172,1026.8984375,172,182.37335205078125,cgp,mu+lambda,reward,ant,4,17200,1033.4642333984375,1033.410400390625,1032.4742431640625
173,848.8982684612274,1687015120.0711706,0,942.1180419921875,1032.23193359375,728.0311279296875,4.769498825073242,1032.9716796875,1032.17822265625,851.2200317382812,173,1009.3748779296875,173,212.6735076904297,cgp,mu+lambda,reward,ant,4,17300,1032.9716796875,1032.23193359375,1032.17822265625
174,853.6852939128876,1687015124.858196,0,952.2806396484375,1033.984619140625,785.155517578125,4.769199371337891,1034.179443359375,1033.8419189453125,884.4645385742188,174,996.90478515625,174,174.2659912109375,cgp,mu+lambda,reward,ant,4,17400,1034.179443359375,1033.984619140625,1033.8419189453125
175,858.4737341403961,1687015129.6466362,0,940.6087036132812,1032.38916015625,706.5036010742188,4.7718119621276855,1036.6805419921875,1031.8421630859375,859.1434936523438,175,998.4625854492188,175,190.66036987304688,cgp,mu+lambda,reward,ant,4,17500,1036.6805419921875,1032.38916015625,1031.8421630859375
176,863.2626476287842,1687015134.4355497,0,981.9183349609375,1032.9041748046875,788.982666015625,4.770417213439941,1032.975830078125,1032.8424072265625,888.5115356445312,176,1022.2376098632812,176,177.70291137695312,cgp,mu+lambda,reward,ant,4,17600,1032.975830078125,1032.9041748046875,1032.8424072265625
177,868.0528728961945,1687015139.225775,0,992.619140625,1033.151611328125,770.4347534179688,4.771971702575684,1033.16357421875,1033.1075439453125,868.2816772460938,177,1027.2110595703125,177,228.18374633789062,cgp,mu+lambda,reward,ant,4,17700,1033.16357421875,1033.151611328125,1033.1075439453125
178,872.8395466804504,1687015144.0124488,0,947.5199584960938,1032.8338623046875,710.1016235351562,4.769850730895996,1032.946044921875,1032.7608642578125,836.5560913085938,178,1001.1286010742188,178,229.89801025390625,cgp,mu+lambda,reward,ant,4,17800,1032.946044921875,1032.8338623046875,1032.7608642578125
179,877.729471206665,1687015148.9023733,0,961.7959594726562,1032.974609375,763.3419189453125,4.872064590454102,1033.6353759765625,1032.5433349609375,868.8348999023438,179,996.4202270507812,179,180.3040008544922,cgp,mu+lambda,reward,ant,4,17900,1033.6353759765625,1032.974609375,1032.5433349609375
180,882.5187289714813,1687015153.691631,0,919.9044799804688,1032.7979736328125,712.0526123046875,4.770233631134033,1033.4775390625,1032.3790283203125,856.088134765625,180,996.8720703125,180,185.0772705078125,cgp,mu+lambda,reward,ant,4,18000,1033.4775390625,1032.7979736328125,1032.3790283203125
181,887.3064348697662,1687015158.479337,0,963.203369140625,1034.1409912109375,702.6044311523438,4.769667148590088,1034.392333984375,1033.673583984375,848.3720703125,181,1017.7647705078125,181,229.42042541503906,cgp,mu+lambda,reward,ant,4,18100,1034.392333984375,1034.1409912109375,1033.673583984375
182,892.0953702926636,1687015163.2682724,0,952.3548583984375,1033.1514892578125,760.9439086914062,4.771536827087402,1033.84228515625,1032.98779296875,875.1107788085938,182,1019.5391845703125,182,181.04454040527344,cgp,mu+lambda,reward,ant,4,18200,1033.84228515625,1033.1514892578125,1032.98779296875
183,896.8825240135193,1687015168.0554261,0,958.7977294921875,1033.328857421875,749.7789306640625,4.768987655639648,1034.4195556640625,1032.317138671875,870.4255981445312,183,1018.7987060546875,183,203.36595153808594,cgp,mu+lambda,reward,ant,4,18300,1034.4195556640625,1033.328857421875,1032.317138671875
184,901.6721768379211,1687015172.845079,0,960.74755859375,1033.660400390625,705.7276000976562,4.77103328704834,1034.9344482421875,1033.4569091796875,850.7525024414062,184,1027.9669189453125,184,202.06158447265625,cgp,mu+lambda,reward,ant,4,18400,1034.9344482421875,1033.660400390625,1033.4569091796875
185,906.4613366127014,1687015177.6342387,0,966.135986328125,1033.71337890625,707.0397338867188,4.771850109100342,1033.802734375,1033.578369140625,867.435791015625,185,1024.3037109375,185,189.0428466796875,cgp,mu+lambda,reward,ant,4,18500,1033.802734375,1033.71337890625,1033.578369140625
186,911.2506971359253,1687015182.4235992,0,953.104736328125,1033.754150390625,706.8661499023438,4.770890712738037,1034.9749755859375,1033.4232177734375,857.8759155273438,186,1027.2679443359375,186,196.1942596435547,cgp,mu+lambda,reward,ant,4,18600,1034.9749755859375,1033.754150390625,1033.4232177734375
187,916.041392326355,1687015187.2142944,0,990.604248046875,1032.274169921875,802.662841796875,4.759283542633057,1032.6956787109375,1032.1087646484375,868.3296508789062,187,1018.0753784179688,187,239.0106658935547,cgp,mu+lambda,reward,ant,4,18700,1032.6956787109375,1032.274169921875,1032.1087646484375
188,920.8330292701721,1687015192.0059314,0,943.7322998046875,1032.0245361328125,697.1990356445312,4.765105247497559,1032.60888671875,1031.9862060546875,827.8297729492188,188,1001.95263671875,188,239.89756774902344,cgp,mu+lambda,reward,ant,4,18800,1032.60888671875,1032.0245361328125,1031.9862060546875
189,925.6254262924194,1687015196.7983284,0,977.0176391601562,1031.1947021484375,709.0010375976562,4.764937400817871,1032.3743896484375,1029.946533203125,855.896728515625,189,1023.8939208984375,189,213.63633728027344,cgp,mu+lambda,reward,ant,4,18900,1032.3743896484375,1031.1947021484375,1029.946533203125
190,930.4135885238647,1687015201.5864906,0,985.454833984375,1031.806640625,758.1246948242188,4.760597229003906,1031.9666748046875,1031.7431640625,868.913330078125,190,998.3677978515625,190,206.18875122070312,cgp,mu+lambda,reward,ant,4,19000,1031.9666748046875,1031.806640625,1031.7431640625
191,935.2040729522705,1687015206.376975,0,887.3924560546875,1031.875244140625,703.2628784179688,4.764657497406006,1032.520263671875,1031.832763671875,823.9378051757812,191,997.985595703125,191,209.0323486328125,cgp,mu+lambda,reward,ant,4,19100,1032.520263671875,1031.875244140625,1031.832763671875
192,939.9957730770111,1687015211.1686752,0,943.53466796875,1031.5946044921875,683.22802734375,4.764583110809326,1032.72314453125,1031.05322265625,830.3848266601562,192,1004.5379028320312,192,221.9502410888672,cgp,mu+lambda,reward,ant,4,19200,1032.72314453125,1031.5946044921875,1031.05322265625
193,944.787659406662,1687015215.9605615,0,918.259765625,1031.853515625,645.9334716796875,4.765191078186035,1032.6064453125,1031.1427001953125,801.204345703125,193,997.9849853515625,193,254.8285675048828,cgp,mu+lambda,reward,ant,4,19300,1032.6064453125,1031.853515625,1031.1427001953125
194,949.5777909755707,1687015220.750693,0,990.3839111328125,1032.9512939453125,863.87109375,4.7641215324401855,1033.3553466796875,1032.556884765625,883.7021484375,194,1027.015380859375,194,220.1802978515625,cgp,mu+lambda,reward,ant,4,19400,1033.3553466796875,1032.9512939453125,1032.556884765625
195,954.3670973777771,1687015225.5399995,0,916.8143310546875,1033.7230224609375,694.26171875,4.762318134307861,1034.4908447265625,1032.653076171875,823.3490600585938,195,1006.045654296875,195,226.17588806152344,cgp,mu+lambda,reward,ant,4,19500,1034.4908447265625,1033.7230224609375,1032.653076171875
196,959.1558394432068,1687015230.3287416,0,975.537109375,1031.5625,711.4089965820312,4.761916637420654,1032.9525146484375,1031.2041015625,864.8837890625,196,1026.1788330078125,196,206.6975860595703,cgp,mu+lambda,reward,ant,4,19600,1032.9525146484375,1031.5625,1031.2041015625
197,963.9474506378174,1687015235.1203527,0,968.6226196289062,1032.6092529296875,740.9829711914062,4.764589786529541,1032.658447265625,1031.9713134765625,864.7023315429688,197,1001.775390625,197,196.65760803222656,cgp,mu+lambda,reward,ant,4,19700,1032.658447265625,1032.6092529296875,1031.9713134765625
198,968.7268619537354,1687015239.899764,0,941.0376586914062,1032.4088134765625,708.24169921875,4.752176761627197,1032.6571044921875,1032.1805419921875,838.9697265625,198,1025.2769775390625,198,223.12564086914062,cgp,mu+lambda,reward,ant,4,19800,1032.6571044921875,1032.4088134765625,1032.1805419921875
199,973.4991204738617,1687015244.6720226,0,962.045166015625,1032.0621337890625,728.0033569335938,4.744077682495117,1032.7781982421875,1031.8896484375,868.9825439453125,199,997.1170654296875,199,179.25709533691406,cgp,mu+lambda,reward,ant,4,19900,1032.7781982421875,1032.0621337890625,1031.8896484375
200,978.2688944339752,1687015249.4417965,0,976.9451293945312,1032.64794921875,768.4801025390625,4.744717121124268,1034.5250244140625,1032.2125244140625,869.985595703125,200,1025.3323974609375,200,204.544677734375,cgp,mu+lambda,reward,ant,4,20000,1034.5250244140625,1032.64794921875,1032.2125244140625
201,983.0383563041687,1687015254.2112584,0,936.4368896484375,1032.4185791015625,705.23583984375,4.746467113494873,1032.7374267578125,1031.89892578125,835.4518432617188,201,1026.9534912109375,201,250.45663452148438,cgp,mu+lambda,reward,ant,4,20100,1032.7374267578125,1032.4185791015625,1031.89892578125
202,987.8076598644257,1687015258.980562,0,979.4365844726562,1032.652099609375,770.7593383789062,4.7512640953063965,1033.9539794921875,1032.357666015625,878.2615356445312,202,1026.496826171875,202,207.41012573242188,cgp,mu+lambda,reward,ant,4,20200,1033.9539794921875,1032.652099609375,1032.357666015625
203,992.5750081539154,1687015263.7479103,0,981.601318359375,1033.1837158203125,858.3667602539062,4.749570369720459,1033.321044921875,1032.8134765625,877.5999145507812,203,1027.2689208984375,203,243.10206604003906,cgp,mu+lambda,reward,ant,4,20300,1033.321044921875,1033.1837158203125,1032.8134765625
204,997.3442215919495,1687015268.5171237,0,972.6043701171875,1033.5433349609375,706.7357177734375,4.7525315284729,1034.1915283203125,1033.203125,851.1276245117188,204,1026.331298828125,204,225.4142608642578,cgp,mu+lambda,reward,ant,4,20400,1034.1915283203125,1033.5433349609375,1033.203125
205,1002.1113531589508,1687015273.2842553,0,953.1171875,1032.415771484375,763.713134765625,4.749180316925049,1033.846923828125,1032.337158203125,878.5338134765625,205,998.8798217773438,205,178.10093688964844,cgp,mu+lambda,reward,ant,4,20500,1033.846923828125,1032.415771484375,1032.337158203125
206,1006.8804039955139,1687015278.053306,0,978.9700927734375,1032.9122314453125,785.4290771484375,4.750815391540527,1033.4454345703125,1032.6602783203125,867.5657348632812,206,1000.9837036132812,206,243.66488647460938,cgp,mu+lambda,reward,ant,4,20600,1033.4454345703125,1032.9122314453125,1032.6602783203125
207,1011.6516857147217,1687015282.8245878,0,946.0972900390625,1032.649169921875,642.671142578125,4.754993915557861,1033.441162109375,1032.133056640625,811.3086547851562,207,997.1801147460938,207,246.9557647705078,cgp,mu+lambda,reward,ant,4,20700,1033.441162109375,1032.649169921875,1032.133056640625
208,1016.420622587204,1687015287.5935247,0,967.2159423828125,1032.495361328125,768.2920532226562,4.751075744628906,1032.5625,1032.367431640625,883.1749267578125,208,1024.747314453125,208,172.15940856933594,cgp,mu+lambda,reward,ant,4,20800,1032.5625,1032.495361328125,1032.367431640625
209,1021.1880400180817,1687015292.3609421,0,970.9405517578125,1032.7806396484375,716.770263671875,4.749941825866699,1060.7691650390625,1032.5103759765625,865.5087280273438,209,1025.1500244140625,209,201.6278839111328,cgp,mu+lambda,reward,ant,4,20900,1060.7691650390625,1032.7806396484375,1032.5103759765625
210,1025.9570953845978,1687015297.1299975,0,963.70703125,1033.044677734375,746.5633544921875,4.752780437469482,1059.4168701171875,1032.979248046875,845.4426879882812,210,1004.8709106445312,210,265.2478332519531,cgp,mu+lambda,reward,ant,4,21000,1059.4168701171875,1033.044677734375,1032.979248046875
211,1030.7260534763336,1687015301.8989556,0,938.9564208984375,1033.2071533203125,695.8623657226562,4.751210689544678,1033.8551025390625,1032.492919921875,833.7156982421875,211,1015.3749389648438,211,207.81631469726562,cgp,mu+lambda,reward,ant,4,21100,1033.8551025390625,1033.2071533203125,1032.492919921875
212,1035.4953787326813,1687015306.6682808,0,982.0972900390625,1033.4788818359375,753.557373046875,4.751950263977051,1057.451171875,1032.5677490234375,874.4631958007812,212,1027.193603515625,212,206.14266967773438,cgp,mu+lambda,reward,ant,4,21200,1057.451171875,1033.4788818359375,1032.5677490234375
213,1040.2658319473267,1687015311.438734,0,962.9761962890625,1033.0654296875,704.8284912109375,4.7537946701049805,1050.0985107421875,1032.0469970703125,860.263427734375,213,1026.309814453125,213,197.27691650390625,cgp,mu+lambda,reward,ant,4,21300,1050.0985107421875,1033.0654296875,1032.0469970703125
214,1045.032203912735,1687015316.205106,0,961.7745361328125,1032.9583740234375,708.375,4.748273849487305,1050.568359375,1032.8590087890625,855.9549560546875,214,1020.1160888671875,214,209.30955505371094,cgp,mu+lambda,reward,ant,4,21400,1050.568359375,1032.9583740234375,1032.8590087890625
215,1049.8013608455658,1687015320.974263,0,906.263671875,1033.1434326171875,701.07373046875,4.751190662384033,1056.431396484375,1032.9368896484375,839.6751098632812,215,1005.236083984375,215,206.73129272460938,cgp,mu+lambda,reward,ant,4,21500,1056.431396484375,1033.1434326171875,1032.9368896484375
216,1054.5692205429077,1687015325.7421227,0,924.2031860351562,1034.166015625,703.5230102539062,4.751018047332764,1052.1763916015625,1034.0289306640625,852.0411376953125,216,1021.0360717773438,216,187.07730102539062,cgp,mu+lambda,reward,ant,4,21600,1052.1763916015625,1034.166015625,1034.0289306640625
217,1059.3372657299042,1687015330.5101678,0,977.81640625,1055.2508544921875,813.5128173828125,4.750777721405029,1059.7828369140625,1033.28662109375,859.73779296875,217,1005.444580078125,217,239.37451171875,cgp,mu+lambda,reward,ant,4,21700,1059.7828369140625,1055.2508544921875,1033.28662109375
218,1064.105349779129,1687015335.278252,0,949.2301025390625,1050.2593994140625,749.7049560546875,4.750290870666504,1053.765869140625,1032.1715087890625,862.6895141601562,218,996.9812622070312,218,214.14682006835938,cgp,mu+lambda,reward,ant,4,21800,1053.765869140625,1050.2593994140625,1032.1715087890625
219,1068.8749561309814,1687015340.0478582,0,947.8677978515625,1055.9676513671875,717.2490234375,4.752962589263916,1057.4637451171875,1054.841064453125,861.4871826171875,219,1020.963623046875,219,208.1374053955078,cgp,mu+lambda,reward,ant,4,21900,1057.4637451171875,1055.9676513671875,1054.841064453125
220,1073.6437945365906,1687015344.8166966,0,980.673828125,1055.71728515625,716.953125,4.751071929931641,1057.206787109375,1054.66943359375,878.3784790039062,220,1024.376220703125,220,192.07972717285156,cgp,mu+lambda,reward,ant,4,22000,1057.206787109375,1055.71728515625,1054.66943359375
221,1078.412697315216,1687015349.5855994,0,980.217529296875,1055.2764892578125,805.2425537109375,4.751075744628906,1058.2252197265625,1052.2412109375,883.0419921875,221,1026.572509765625,221,188.8489532470703,cgp,mu+lambda,reward,ant,4,22100,1058.2252197265625,1055.2764892578125,1052.2412109375
222,1083.1798071861267,1687015354.3527093,0,976.7276611328125,1057.90478515625,817.426513671875,4.750417232513428,1060.6612548828125,1056.7568359375,894.720703125,222,1028.1806640625,222,180.40652465820312,cgp,mu+lambda,reward,ant,4,22200,1060.6612548828125,1057.90478515625,1056.7568359375
223,1087.9479444026947,1687015359.1208465,0,981.1045532226562,1054.611083984375,760.21630859375,4.750681400299072,1056.49169921875,1053.3197021484375,882.9619140625,223,1028.8203125,223,185.7093048095703,cgp,mu+lambda,reward,ant,4,22300,1056.49169921875,1054.611083984375,1053.3197021484375
224,1092.7162849903107,1687015363.889187,0,934.3197631835938,1055.12109375,705.014404296875,4.750182151794434,1057.3114013671875,1054.2322998046875,839.450927734375,224,1026.7977294921875,224,223.8278350830078,cgp,mu+lambda,reward,ant,4,22400,1057.3114013671875,1055.12109375,1054.2322998046875
225,1097.487690448761,1687015368.6605926,0,943.038330078125,1060.259521484375,718.63720703125,4.754205226898193,1061.8756103515625,1059.4908447265625,883.0618286132812,225,997.05029296875,225,161.64230346679688,cgp,mu+lambda,reward,ant,4,22500,1061.8756103515625,1060.259521484375,1059.4908447265625
226,1102.2576475143433,1687015373.4305496,0,964.5260009765625,1056.4830322265625,710.2991943359375,4.7536516189575195,1057.801513671875,1056.403076171875,858.7288818359375,226,1028.95654296875,226,234.90472412109375,cgp,mu+lambda,reward,ant,4,22600,1057.801513671875,1056.4830322265625,1056.403076171875
227,1107.0257029533386,1687015378.198605,0,988.929443359375,1062.6954345703125,852.22802734375,4.750094413757324,1066.206298828125,1059.372314453125,884.0430297851562,227,1035.2894287109375,227,265.3304443359375,cgp,mu+lambda,reward,ant,4,22700,1066.206298828125,1062.6954345703125,1059.372314453125
228,1111.7937166690826,1687015382.9666188,0,976.47705078125,1061.4332275390625,859.0098266601562,4.749805927276611,1066.1673583984375,1060.8505859375,909.7770385742188,228,1047.5164794921875,228,171.831787109375,cgp,mu+lambda,reward,ant,4,22800,1066.1673583984375,1061.4332275390625,1060.8505859375
229,1116.561952829361,1687015387.734855,0,946.9107666015625,1061.74267578125,709.635009765625,4.751415729522705,1062.0048828125,1061.2803955078125,854.508544921875,229,1046.979736328125,229,218.15415954589844,cgp,mu+lambda,reward,ant,4,22900,1062.0048828125,1061.74267578125,1061.2803955078125
230,1121.3300023078918,1687015392.5029044,0,924.9345703125,1064.2200927734375,707.0133666992188,4.749911785125732,1076.8182373046875,1061.7376708984375,856.9403076171875,230,1032.3514404296875,230,195.7698974609375,cgp,mu+lambda,reward,ant,4,23000,1076.8182373046875,1064.2200927734375,1061.7376708984375
231,1126.0988733768463,1687015397.2717755,0,949.747314453125,1058.493408203125,707.429931640625,4.751266002655029,1099.5338134765625,1058.3033447265625,854.6672973632812,231,1001.47900390625,231,211.8614044189453,cgp,mu+lambda,reward,ant,4,23100,1099.5338134765625,1058.493408203125,1058.3033447265625
232,1130.8690741062164,1687015402.0419762,0,957.7075805664062,1059.0494384765625,721.91748046875,4.752738952636719,1100.994873046875,1057.7620849609375,856.8590698242188,232,1008.1564331054688,232,242.20545959472656,cgp,mu+lambda,reward,ant,4,23200,1100.994873046875,1059.0494384765625,1057.7620849609375
233,1135.638787984848,1687015406.81169,0,955.4552001953125,1059.98193359375,748.71728515625,4.751675605773926,1081.5079345703125,1059.6397705078125,868.4926147460938,233,1027.7362060546875,233,211.3910675048828,cgp,mu+lambda,reward,ant,4,23300,1081.5079345703125,1059.98193359375,1059.6397705078125
234,1140.407721042633,1687015411.5806231,0,940.698486328125,1056.6248779296875,705.35791015625,4.750887393951416,1099.1192626953125,1056.442138671875,852.8977661132812,234,1034.0841064453125,234,215.9592742919922,cgp,mu+lambda,reward,ant,4,23400,1099.1192626953125,1056.6248779296875,1056.442138671875
235,1145.1764187812805,1687015416.349321,0,917.6124267578125,1060.28759765625,712.973388671875,4.751794338226318,1075.406494140625,1059.763671875,857.9931030273438,235,1041.0458984375,235,205.8086700439453,cgp,mu+lambda,reward,ant,4,23500,1075.406494140625,1060.28759765625,1059.763671875
236,1149.9463956356049,1687015421.1192977,0,977.7852783203125,1067.9227294921875,763.3745727539062,4.751861095428467,1081.3873291015625,1061.8408203125,875.5707397460938,236,1049.71044921875,236,209.24208068847656,cgp,mu+lambda,reward,ant,4,23600,1081.3873291015625,1067.9227294921875,1061.8408203125
237,1154.7156660556793,1687015425.8885682,0,922.3074951171875,1068.4595947265625,725.240966796875,4.750678539276123,1095.3212890625,1064.6107177734375,866.742919921875,237,1031.1888427734375,237,188.7529296875,cgp,mu+lambda,reward,ant,4,23700,1095.3212890625,1068.4595947265625,1064.6107177734375
238,1159.4856119155884,1687015430.658514,0,966.4271850585938,1067.4891357421875,789.1228637695312,4.752957820892334,1074.9544677734375,1060.4190673828125,880.7708129882812,238,1035.328125,238,208.2820587158203,cgp,mu+lambda,reward,ant,4,23800,1074.9544677734375,1067.4891357421875,1060.4190673828125
239,1164.2532978057861,1687015435.4262,0,967.2193603515625,1084.4521484375,756.2398681640625,4.750110626220703,1100.0186767578125,1063.6651611328125,881.5980834960938,239,1023.3846435546875,239,201.2732696533203,cgp,mu+lambda,reward,ant,4,23900,1100.0186767578125,1084.4521484375,1063.6651611328125
240,1169.0220620632172,1687015440.1949642,0,940.4443969726562,1067.0179443359375,706.1151123046875,4.750931262969971,1088.248779296875,1062.07666015625,846.4573364257812,240,1038.343505859375,240,231.7230987548828,cgp,mu+lambda,reward,ant,4,24000,1088.248779296875,1067.0179443359375,1062.07666015625
241,1173.7905621528625,1687015444.9634643,0,891.69482421875,1056.772216796875,682.6728515625,4.75227165222168,1098.93359375,1056.7491455078125,816.0969848632812,241,1024.06640625,241,258.4153137207031,cgp,mu+lambda,reward,ant,4,24100,1098.93359375,1056.772216796875,1056.7491455078125
242,1178.5624740123749,1687015449.7353761,0,938.998046875,1060.320556640625,671.76318359375,4.754088401794434,1077.900146484375,1059.9974365234375,840.1047973632812,242,1002.4324340820312,242,221.22219848632812,cgp,mu+lambda,reward,ant,4,24200,1077.900146484375,1060.320556640625,1059.9974365234375
243,1183.3323817253113,1687015454.5052838,0,933.92724609375,1059.79345703125,712.0911865234375,4.751806735992432,1104.5430908203125,1057.8204345703125,856.3218383789062,243,1005.7959594726562,243,198.96652221679688,cgp,mu+lambda,reward,ant,4,24300,1104.5430908203125,1059.79345703125,1057.8204345703125
244,1188.1030700206757,1687015459.2759721,0,915.8865966796875,1061.50048828125,700.1864013671875,4.753239154815674,1086.9296875,1060.73388671875,830.2377319335938,244,1041.296875,244,249.7342529296875,cgp,mu+lambda,reward,ant,4,24400,1086.9296875,1061.50048828125,1060.73388671875
245,1192.873963356018,1687015464.0468655,0,925.3536376953125,1067.6873779296875,707.1142578125,4.753227710723877,1098.3988037109375,1063.3193359375,858.6956176757812,245,1032.6995849609375,245,218.631103515625,cgp,mu+lambda,reward,ant,4,24500,1098.3988037109375,1067.6873779296875,1063.3193359375
246,1197.6442353725433,1687015468.8171375,0,982.6760864257812,1094.445068359375,681.5250244140625,4.7522149085998535,1095.822509765625,1093.093017578125,836.736572265625,246,1048.6890869140625,246,277.9702453613281,cgp,mu+lambda,reward,ant,4,24600,1095.822509765625,1094.445068359375,1093.093017578125
247,1202.4129247665405,1687015473.5858269,0,985.275390625,1097.7215576171875,753.0629272460938,4.750607967376709,1105.10205078125,1094.60595703125,883.3539428710938,247,1049.7784423828125,247,217.36265563964844,cgp,mu+lambda,reward,ant,4,24700,1105.10205078125,1097.7215576171875,1094.60595703125
248,1207.1867761611938,1687015478.3596783,0,954.2880249023438,1092.570068359375,709.1497192382812,4.756473064422607,1096.84765625,1090.0028076171875,843.0641479492188,248,1003.1298217773438,248,242.53041076660156,cgp,mu+lambda,reward,ant,4,24800,1096.84765625,1092.570068359375,1090.0028076171875
249,1211.9648623466492,1687015483.1377645,0,953.3372802734375,1100.4310302734375,702.2937622070312,4.759819030761719,1103.24169921875,1099.2581787109375,862.74560546875,249,1017.0432739257812,249,217.05499267578125,cgp,mu+lambda,reward,ant,4,24900,1103.24169921875,1100.4310302734375,1099.2581787109375
250,1216.7365968227386,1687015487.909499,0,937.7954711914062,1092.1922607421875,704.1993408203125,4.7532057762146,1095.7696533203125,1086.7529296875,857.126708984375,250,997.9546508789062,250,205.1869659423828,cgp,mu+lambda,reward,ant,4,25000,1095.7696533203125,1092.1922607421875,1086.7529296875
251,1221.5078115463257,1687015492.6807137,0,955.9116821289062,1091.5457763671875,731.4072875976562,4.750184059143066,1095.398193359375,1090.4093017578125,869.4144287109375,251,1030.3583984375,251,215.722412109375,cgp,mu+lambda,reward,ant,4,25100,1095.398193359375,1091.5457763671875,1090.4093017578125
252,1226.2813439369202,1687015497.454246,0,974.8201904296875,1100.2242431640625,863.54541015625,4.748501300811768,1101.098388671875,1097.869384765625,907.9490356445312,252,1053.25830078125,252,194.88673400878906,cgp,mu+lambda,reward,ant,4,25200,1101.098388671875,1100.2242431640625,1097.869384765625
253,1231.0561604499817,1687015502.2290626,0,979.6602783203125,1096.045166015625,788.4954833984375,4.751318454742432,1097.7471923828125,1095.236328125,898.5478515625,253,1051.29541015625,253,190.41427612304688,cgp,mu+lambda,reward,ant,4,25300,1097.7471923828125,1096.045166015625,1095.236328125
254,1235.8308625221252,1687015507.0037646,0,972.9888916015625,1098.9307861328125,714.6892700195312,4.75867223739624,1099.377685546875,1096.19287109375,870.4620361328125,254,1049.4774169921875,254,223.19046020507812,cgp,mu+lambda,reward,ant,4,25400,1099.377685546875,1098.9307861328125,1096.19287109375
255,1240.599383354187,1687015511.7722855,0,979.0867309570312,1101.7022705078125,710.97119140625,4.750504493713379,1104.23828125,1096.6251220703125,861.863037109375,255,1022.09375,255,243.20101928710938,cgp,mu+lambda,reward,ant,4,25500,1104.23828125,1101.7022705078125,1096.6251220703125
256,1245.3726954460144,1687015516.5455976,0,955.430908203125,1103.8997802734375,702.7252197265625,4.756260395050049,1104.3363037109375,1102.978271484375,866.0551147460938,256,1054.6358642578125,256,230.75038146972656,cgp,mu+lambda,reward,ant,4,25600,1104.3363037109375,1103.8997802734375,1102.978271484375
