,training.top_k_forward_reward.top_1_forward_reward,training.top_k_healthy_reward.top_1_healthy_reward,training.run_id,training.fitness_1q,training.evaluation_time,training.top_k_fit.top_1_fit,training.top_k_ctrl_reward.top_0_ctrl_reward,training.top_k_forward_reward.top_0_forward_reward,training.top_k_healthy_reward.top_2_healthy_reward,training.top_k_ctrl_reward.top_1_ctrl_reward,training.top_k_ctrl_reward.top_2_ctrl_reward,_step,training.fitness_3q,training.generation,training.fitness_mean,training.top_k_fit.top_0_fit,training.top_k_fit.top_2_fit,training.fitness_median,training.top_k_reward.top_0_reward,training.top_k_healthy_reward.top_0_healthy_reward,_runtime,_timestamp,training.fitness_std,training.top_k_reward.top_1_reward,training.top_k_reward.top_2_reward,training.top_k_forward_reward.top_2_forward_reward,solver,ea,fitness,environment,seed,training.evaluation
269,29.98545265197754,996.6000366210938,3,989.5238037109375,2.1549110412597656,1027.533447265625,-1.0827059745788574,29.052448272705078,999.0,-0.9404106140136719,-1.0254029035568237,269,26.319774627685547,269,376.47747802734375,1027.9395751953125,1027.4158935546875,107.67276000976562,1026.9696044921875,999.0,564.3656804561615,1688470388.6657875,437.2171325683594,1025.6455078125,1025.798583984375,27.8239803314209,cgp,mu+lambda-ga,reward-unhealthy_termination,hopper,3,26900
270,29.083667755126953,999.0,3,998.11083984375,2.1520557403564453,1027.60498046875,-1.383151888847351,30.54572105407715,999.0,-0.9552709460258484,-1.0855029821395874,270,48.07250213623047,270,421.4898376464844,1028.5643310546875,1027.48486328125,110.69303894042969,1026.3626708984375,997.2000122070312,566.5528013706207,1688470390.8529084,443.1875915527344,1027.1285400390625,1027.4896240234375,29.5750789642334,cgp,mu+lambda-ga,reward-unhealthy_termination,hopper,3,27000
271,30.37725830078125,999.0,3,975.712646484375,2.151057004928589,1027.9735107421875,-0.9142928123474121,30.022809982299805,999.0,-1.3799514770507812,-1.2342371940612793,271,47.55921173095703,271,336.4905700683594,1028.2969970703125,1027.925048828125,111.24757385253906,1008.30859375,979.2000122070312,568.7375619411469,1688470393.037669,416.68768310546875,1027.9974365234375,1028.00341796875,30.23769187927246,cgp,mu+lambda-ga,reward-unhealthy_termination,hopper,3,27100
272,30.764951705932617,980.0,3,972.7848510742188,2.1356303691864014,1027.5244140625,-1.0289844274520874,29.4960880279541,999.0,-0.9276100397109985,-1.1234042644500732,272,45.30916976928711,272,371.7810974121094,1028.10986328125,1027.396484375,123.53170776367188,1027.4669189453125,999.0,570.9064135551453,1688470395.2065206,422.30120849609375,1009.8370971679688,1027.093994140625,29.217391967773438,cgp,mu+lambda-ga,reward-unhealthy_termination,hopper,3,27200
273,29.606369018554688,999.0,3,1011.5771484375,2.1358659267425537,1027.502685546875,-0.9828855395317078,29.68389320373535,999.0,-1.3806654214859009,-1.2344876527786255,273,42.5601806640625,273,370.5874938964844,1027.905517578125,1027.4801025390625,89.97390747070312,1027.7008056640625,999.0,573.0743060112,1688470397.374413,441.3728332519531,1027.225830078125,1025.9759521484375,28.210412979125977,cgp,mu+lambda-ga,reward-unhealthy_termination,hopper,3,27300
274,28.42396354675293,999.0,3,656.4315185546875,2.131835699081421,1027.85302734375,-0.9570605158805847,29.69508934020996,999.0,-1.0279502868652344,-1.0859235525131226,274,43.27935791015625,274,327.4750061035156,1028.0948486328125,1027.668701171875,85.02169799804688,1022.3380126953125,993.6000366210938,575.239420413971,1688470399.5395274,411.2998962402344,1026.3961181640625,1027.4278564453125,29.513681411743164,cgp,mu+lambda-ga,reward-unhealthy_termination,hopper,3,27400
275,29.378040313720703,999.0,3,998.9014892578125,2.1288349628448486,1027.3082275390625,-1.3590625524520874,30.413175582885742,978.7999877929688,-1.2480666637420654,-0.906855046749115,275,47.919822692871094,275,-608.1190795898438,1027.4227294921875,1027.0743408203125,92.23021697998047,1010.4542846679688,981.4000244140625,577.407065153122,1688470401.7071722,9998.9560546875,1027.1300048828125,1006.7283325195312,28.835371017456055,cgp,mu+lambda-ga,reward-unhealthy_termination,hopper,3,27500
276,30.245283126831055,980.4000244140625,3,1002.0350341796875,2.1263625621795654,1027.9007568359375,-0.9749258160591125,29.697965621948242,999.0,-0.9517995715141296,-1.236191987991333,276,51.669921875,276,436.84564208984375,1028.5164794921875,1027.871337890625,119.68146514892578,1027.7225341796875,999.0,579.5717570781708,1688470403.871864,452.3391418457031,1009.69384765625,1027.8414306640625,30.077747344970703,cgp,mu+lambda-ga,reward-unhealthy_termination,hopper,3,27600
277,29.47405433654785,999.0,3,992.93017578125,2.0644724369049072,1027.5914306640625,-1.3324940204620361,30.30364990234375,999.0,-0.9703069925308228,-1.255487322807312,277,32.31623077392578,277,358.5163269042969,1027.6031494140625,1027.5517578125,89.60400390625,1027.7713623046875,998.7999877929688,581.6687717437744,1688470405.9688787,436.541748046875,1027.5037841796875,1027.4356689453125,29.69126319885254,cgp,mu+lambda-ga,reward-unhealthy_termination,hopper,3,27700
278,30.301956176757812,999.0,3,993.3772583007812,2.0252106189727783,1028.16357421875,-0.9689313769340515,29.298288345336914,999.0,-1.3845345973968506,-1.02806556224823,278,32.44215774536133,278,337.9058532714844,1028.1790771484375,1027.7891845703125,77.63223266601562,1027.329345703125,999.0,583.7262012958527,1688470408.0263083,434.33758544921875,1027.9171142578125,1027.8997802734375,29.927640914916992,cgp,mu+lambda-ga,reward-unhealthy_termination,hopper,3,27800
279,29.9404239654541,999.0,3,991.7671508789062,2.019453763961792,1028.2996826171875,-1.4429395198822021,30.92702293395996,999.0,-1.0442478656768799,-1.467993140220642,279,36.82593536376953,279,337.754638671875,1028.83349609375,1027.9249267578125,85.73553466796875,1016.4840087890625,987.0,585.7771513462067,1688470410.0772583,423.4200134277344,1027.8958740234375,1027.3592529296875,29.82706642150879,cgp,mu+lambda-ga,reward-unhealthy_termination,hopper,3,27900
280,28.7680721282959,998.7999877929688,3,993.02685546875,2.0191991329193115,1027.8626708984375,-1.0321307182312012,30.17225456237793,977.0,-1.0299090147018433,-1.3534460067749023,280,37.83995056152344,280,347.48779296875,1028.4788818359375,1027.337158203125,81.82882690429688,1028.1402587890625,999.0,587.8276987075806,1688470412.1278057,427.2537841796875,1026.5384521484375,1005.6443481445312,29.998050689697266,cgp,mu+lambda-ga,reward-unhealthy_termination,hopper,3,28000
281,29.90101432800293,999.0,3,998.8819580078125,2.0200228691101074,1027.9530029296875,-1.4834367036819458,30.096933364868164,999.0,-1.3750770092010498,-0.9485377669334412,281,41.297611236572266,281,-631.6729736328125,1028.0849609375,1027.725830078125,92.17263793945312,1027.6134033203125,999.0,589.8794057369232,1688470414.1795127,9996.48046875,1027.5262451171875,1026.9864501953125,28.93513298034668,cgp,mu+lambda-ga,reward-unhealthy_termination,hopper,3,28100
282,30.040510177612305,980.7999877929688,3,1000.4622192382812,2.0190978050231934,1027.4495849609375,-1.4570386409759521,30.46759033203125,999.0,-1.3628463745117188,-1.4774603843688965,282,46.69419860839844,282,344.2007751464844,1027.5684814453125,1027.2420654296875,78.10183715820312,1022.4104614257812,993.4000244140625,591.9280698299408,1688470416.2281768,423.7842712402344,1009.4777221679688,1027.4383544921875,29.915618896484375,cgp,mu+lambda-ga,reward-unhealthy_termination,hopper,3,28200
283,29.807693481445312,999.0,3,953.5505981445312,2.013810873031616,1027.8192138671875,-0.917937695980072,28.77263832092285,999.0,-1.460531234741211,-1.037082314491272,283,31.77325439453125,283,339.32525634765625,1027.9227294921875,1027.5726318359375,80.5733642578125,1026.8546142578125,999.0,593.9737067222595,1688470418.2738137,431.4125671386719,1027.3475341796875,1027.3006591796875,29.33809471130371,cgp,mu+lambda-ga,reward-unhealthy_termination,hopper,3,28300
284,30.68787956237793,999.0,3,991.6011962890625,2.022275447845459,1027.78857421875,-1.1332606077194214,30.224411010742188,993.0,-1.46505868434906,-0.9626290202140808,284,55.97900390625,284,376.5259704589844,1027.9671630859375,1027.7655029296875,125.15388488769531,1028.091552734375,999.0,596.0275928974152,1688470420.3277,420.25152587890625,1028.22265625,1021.6332397460938,29.595718383789062,cgp,mu+lambda-ga,reward-unhealthy_termination,hopper,3,28400
285,30.409399032592773,999.0,3,1024.6932373046875,2.0295569896698,1028.037841796875,-1.463302493095398,30.260236740112305,987.2000122070312,-1.4759330749511719,-1.4446101188659668,285,49.154022216796875,285,401.4947814941406,1028.092041015625,1027.8704833984375,98.40365600585938,1027.796875,999.0,598.088751077652,1688470422.388858,446.8529052734375,1027.9337158203125,1016.2916259765625,30.53619384765625,cgp,mu+lambda-ga,reward-unhealthy_termination,hopper,3,28500
286,28.922473907470703,999.0,3,992.8502197265625,2.025357961654663,1027.40625,-0.969153106212616,29.260807037353516,999.0,-1.0232653617858887,-1.1323965787887573,286,44.15808868408203,286,406.38385009765625,1027.478515625,1027.3734130859375,133.69476318359375,1027.291748046875,999.0,600.1432778835297,1688470424.443385,431.8371276855469,1026.8992919921875,1027.5389404296875,29.67111587524414,cgp,mu+lambda-ga,reward-unhealthy_termination,hopper,3,28600
287,30.043701171875,973.2000122070312,3,1010.65478515625,2.0079774856567383,1027.4334716796875,-1.0315585136413574,28.893543243408203,999.0,-1.352894902229309,-0.9573823809623718,287,48.75638961791992,287,417.04058837890625,1027.5262451171875,1027.277587890625,113.81890869140625,1026.86181640625,999.0,602.1805210113525,1688470426.480628,443.3601379394531,1001.8907470703125,1027.3427734375,29.300247192382812,cgp,mu+lambda-ga,reward-unhealthy_termination,hopper,3,28700
288,30.351343154907227,982.4000244140625,3,985.7431030273438,2.0155601501464844,1027.8060302734375,-1.123702883720398,30.12952995300293,999.0,-1.2977423667907715,-1.4592573642730713,288,50.132442474365234,288,379.60076904296875,1027.922119140625,1027.5557861328125,103.33024597167969,1021.40576171875,992.4000244140625,604.227091550827,1688470428.5271986,432.1236572265625,1011.4534301757812,1027.4398193359375,29.89910888671875,cgp,mu+lambda-ga,reward-unhealthy_termination,hopper,3,28800
289,29.595657348632812,999.0,3,994.6102294921875,2.0170738697052,1027.56494140625,-0.956425666809082,29.108306884765625,999.0,-1.3854297399520874,-1.3668090105056763,289,46.812416076660156,289,365.19781494140625,1028.03125,1027.0546875,84.44581604003906,1027.15234375,999.0,606.2756569385529,1688470430.575764,433.3388671875,1027.2098388671875,1026.9810791015625,29.34797477722168,cgp,mu+lambda-ga,reward-unhealthy_termination,hopper,3,28900
290,29.4001407623291,999.0,3,1001.0528564453125,2.020963668823242,1027.3272705078125,-1.4660141468048096,29.121234893798828,999.0,-1.3154853582382202,-0.9667596220970154,290,52.19797897338867,290,419.6009216308594,1027.36669921875,1027.251953125,103.42446899414062,1026.6553955078125,999.0,608.326014995575,1688470432.626122,448.453125,1027.08447265625,1027.2572021484375,29.223896026611328,cgp,mu+lambda-ga,reward-unhealthy_termination,hopper,3,29000
291,29.543180465698242,999.0,3,1005.6181030273438,2.0225765705108643,1028.1253662109375,-1.0306179523468018,29.226093292236328,999.0,-0.9586986899375916,-1.4602760076522827,291,46.12511444091797,291,385.0806579589844,1028.20068359375,1027.900146484375,81.88233947753906,1027.195556640625,999.0,610.3788514137268,1688470434.6789584,447.0986633300781,1027.5845947265625,1027.8052978515625,30.265335083007812,cgp,mu+lambda-ga,reward-unhealthy_termination,hopper,3,29100
292,30.192014694213867,973.4000244140625,3,1012.1695556640625,2.0174946784973145,1027.2593994140625,-1.3688558340072632,30.3236026763916,999.0,-1.4237841367721558,-1.231898307800293,292,40.0133056640625,292,379.1341247558594,1027.2991943359375,1027.2198486328125,107.86308288574219,1018.5546264648438,989.6000366210938,612.4278771877289,1688470436.7279842,436.3284912109375,1002.1682739257812,1026.4635009765625,28.695159912109375,cgp,mu+lambda-ga,reward-unhealthy_termination,hopper,3,29200
293,29.978940963745117,999.0,3,943.99365234375,2.0175530910491943,1027.3929443359375,-1.3149076700210571,29.94321060180664,999.0,-1.382149338722229,-1.3650904893875122,293,23.436325073242188,293,356.6436767578125,1027.9384765625,1027.1822509765625,72.37943267822266,1027.62841796875,999.0,614.4761190414429,1688470438.776226,433.1593322753906,1027.5968017578125,1025.6624755859375,28.027807235717773,cgp,mu+lambda-ga,reward-unhealthy_termination,hopper,3,29300
294,28.499649047851562,999.0,3,1006.9483642578125,2.0202977657318115,1027.4495849609375,-1.279425024986267,29.83564567565918,968.0,-1.1768049001693726,-0.9514466524124146,294,47.76696014404297,294,403.01513671875,1027.5777587890625,1027.24560546875,110.77545928955078,1027.556396484375,999.0,616.527295589447,1688470440.8274026,439.8411560058594,1026.3228759765625,996.7474975585938,29.699085235595703,cgp,mu+lambda-ga,reward-unhealthy_termination,hopper,3,29400
295,30.08863639831543,991.0,3,989.9981079101562,2.019639492034912,1027.337646484375,-1.3807626962661743,30.481094360351562,999.0,-1.1820005178451538,-1.370900273323059,295,44.55126953125,295,379.1770935058594,1028.07861328125,1027.2000732421875,110.5224609375,1028.0999755859375,999.0,618.5785171985626,1688470442.8786242,427.10784912109375,1019.9066772460938,1027.4053955078125,29.776220321655273,cgp,mu+lambda-ga,reward-unhealthy_termination,hopper,3,29500
296,29.421667098999023,999.0,3,1000.9285888671875,2.022117853164673,1027.66796875,-1.382804274559021,29.976037979125977,953.0,-1.4692375659942627,-0.9981985092163086,296,59.01215744018555,296,388.2214050292969,1028.1441650390625,1027.6317138671875,141.33935546875,1027.59326171875,999.0,620.631443977356,1688470444.931551,419.7022399902344,1026.952392578125,981.9967651367188,29.99505615234375,cgp,mu+lambda-ga,reward-unhealthy_termination,hopper,3,29600
297,28.655261993408203,999.0,3,1007.5458374023438,2.019566535949707,1027.6055908203125,-1.1808165311813354,29.641815185546875,999.0,-0.9891578555107117,-1.0141531229019165,297,53.46809387207031,297,395.7981872558594,1027.66796875,1027.414306640625,103.52371215820312,1027.461181640625,999.0,622.680850982666,1688470446.980958,432.4077453613281,1026.6661376953125,1026.6817626953125,28.695890426635742,cgp,mu+lambda-ga,reward-unhealthy_termination,hopper,3,29700
298,30.251434326171875,999.0,3,989.3306884765625,2.016486167907715,1027.884033203125,-1.4312187433242798,30.247074127197266,967.4000244140625,-1.3867805004119873,-1.413771629333496,298,31.28614616394043,298,340.13446044921875,1028.0,1027.739501953125,84.61029052734375,1003.4158325195312,974.6000366210938,624.7288324832916,1688470449.0289395,430.311279296875,1027.86474609375,996.3390502929688,30.352909088134766,cgp,mu+lambda-ga,reward-unhealthy_termination,hopper,3,29800
299,29.977609634399414,999.0,3,988.4763793945312,2.015001058578491,1027.283203125,-1.3788093328475952,30.08765983581543,999.0,-1.4599933624267578,-1.0391544103622437,299,46.12492370605469,299,368.30023193359375,1028.367431640625,1027.248291015625,99.15596008300781,1027.708984375,999.0,626.7751922607422,1688470451.0752993,433.84124755859375,1027.5174560546875,1026.4820556640625,28.521121978759766,cgp,mu+lambda-ga,reward-unhealthy_termination,hopper,3,29900
300,29.502002716064453,999.0,3,1001.6082153320312,2.0199074745178223,1027.8575439453125,-1.043474793434143,30.90204429626465,999.0,-1.234333872795105,-1.0299173593521118,300,61.447322845458984,300,417.25201416015625,1028.697509765625,1027.4052734375,112.21063995361328,1022.4584350585938,992.6000366210938,628.8260130882263,1688470453.12612,443.0724182128906,1027.267578125,1026.9052734375,28.935073852539062,cgp,mu+lambda-ga,reward-unhealthy_termination,hopper,3,30000
301,28.44679069519043,999.0,3,955.494140625,2.017540454864502,1027.9111328125,-1.4582240581512451,29.989410400390625,979.6000366210938,-0.9797527194023132,-1.1710821390151978,301,45.951019287109375,301,354.3859558105469,1028.198486328125,1027.782470703125,89.97941589355469,1024.9310302734375,996.4000244140625,630.8753716945648,1688470455.1754787,422.1525573730469,1026.4671630859375,1008.7621459960938,30.333059310913086,cgp,mu+lambda-ga,reward-unhealthy_termination,hopper,3,30100
302,29.056997299194336,999.0,3,1005.4329833984375,2.016864538192749,1028.12890625,-1.1661906242370605,30.197967529296875,959.7999877929688,-1.2343705892562866,-1.2326740026474,302,42.73283386230469,302,401.1732482910156,1028.37646484375,1027.4476318359375,102.02507019042969,1003.8318481445312,974.7999877929688,632.9222946166992,1688470457.2224016,446.3388366699219,1026.822509765625,988.4584350585938,29.890939712524414,cgp,mu+lambda-ga,reward-unhealthy_termination,hopper,3,30200
303,29.594043731689453,999.0,3,994.880859375,2.0149500370025635,1028.4180908203125,-1.191237449645996,30.253238677978516,999.0,-1.035057544708252,-1.3739235401153564,303,44.52398681640625,303,373.35015869140625,1028.4320068359375,1027.8729248046875,86.02216339111328,1028.062255859375,999.0,634.968297958374,1688470459.268405,432.4098815917969,1027.558837890625,1027.286376953125,29.660085678100586,cgp,mu+lambda-ga,reward-unhealthy_termination,hopper,3,30300
304,30.239990234375,999.0,3,988.9515991210938,2.0202128887176514,1028.3126220703125,-1.3813790082931519,30.68715476989746,973.6000366210938,-1.4552247524261475,-1.3426767587661743,304,43.290042877197266,304,354.4328918457031,1029.07958984375,1027.902587890625,102.84779357910156,1028.306396484375,999.0,637.0197269916534,1688470461.319834,424.9366455078125,1027.784912109375,1002.8239135742188,30.56635856628418,cgp,mu+lambda-ga,reward-unhealthy_termination,hopper,3,30400
305,29.790037155151367,974.7999877929688,3,988.045166015625,2.0160908699035645,1027.496826171875,-1.3733599185943604,30.1384334564209,974.4000244140625,-1.2124850749969482,-0.9421970248222351,305,40.25198745727539,305,361.0558166503906,1027.7806396484375,1027.3638916015625,76.11260986328125,1027.7650146484375,999.0,639.0670917034149,1688470463.3671987,433.365234375,1003.37744140625,1003.0670776367188,29.609525680541992,cgp,mu+lambda-ga,reward-unhealthy_termination,hopper,3,30500
306,29.564321517944336,999.0,3,1008.8799438476562,2.0161499977111816,1027.57666015625,-1.1841843128204346,30.418333053588867,999.0,-1.2741307020187378,-1.3133392333984375,306,50.9500617980957,306,405.96875,1027.9375,1027.559326171875,107.56070709228516,975.6339111328125,946.4000244140625,641.1143319606781,1688470465.414439,445.59375,1027.2906494140625,1027.173095703125,29.486597061157227,cgp,mu+lambda-ga,reward-unhealthy_termination,hopper,3,30600
307,30.712209701538086,977.6000366210938,3,992.139404296875,2.019394636154175,1027.732666015625,-1.3742669820785522,31.080448150634766,999.0,-1.2222480773925781,-1.2308968305587769,307,32.171470642089844,307,357.65966796875,1028.35693359375,1027.47900390625,89.9324951171875,1028.7060546875,999.0,643.1647012233734,1688470467.4648082,434.3832702636719,1007.0901489257812,1027.317626953125,29.54876136779785,cgp,mu+lambda-ga,reward-unhealthy_termination,hopper,3,30700
308,29.9027042388916,999.0,3,845.1507568359375,2.017693281173706,1027.321044921875,-1.378038763999939,29.175067901611328,999.0,-1.2324471473693848,-1.3794244527816772,308,44.319129943847656,308,336.9573669433594,1028.14306640625,1027.25732421875,77.67680358886719,1026.7972412109375,999.0,645.2128264904022,1688470469.5129335,416.9908752441406,1027.67041015625,1027.0977783203125,29.477209091186523,cgp,mu+lambda-ga,reward-unhealthy_termination,hopper,3,30800
309,28.096298217773438,999.0,3,965.627197265625,2.0166847705841064,1028.22021484375,-1.0409042835235596,29.84230613708496,980.6000366210938,-1.3654929399490356,-1.3587926626205444,309,41.01131820678711,309,364.74615478515625,1028.6207275390625,1027.93603515625,91.43466186523438,1027.8011474609375,999.0,647.2609484195709,1688470471.5610554,434.04058837890625,1025.7310791015625,1009.4589233398438,30.21759605407715,cgp,mu+lambda-ga,reward-unhealthy_termination,hopper,3,30900
310,30.286569595336914,999.0,3,1008.6778564453125,2.019223928451538,1027.369140625,-1.1837776899337769,29.847272872924805,998.4000244140625,-1.4581470489501953,-1.2803882360458374,310,44.10218811035156,310,422.1016845703125,1028.5413818359375,1027.361572265625,100.72694396972656,1027.663330078125,999.0,649.3104176521301,1688470473.6105247,451.56158447265625,1027.82861328125,1027.39453125,30.27471923828125,cgp,mu+lambda-ga,reward-unhealthy_termination,hopper,3,31000
311,30.382741928100586,999.0,3,987.626708984375,2.0172367095947266,1027.7222900390625,-1.036132574081421,29.955097198486328,999.0,-1.4608677625656128,-1.1851940155029297,311,35.42835998535156,311,378.1650390625,1027.8790283203125,1027.4124755859375,89.03520202636719,1027.919189453125,999.0,651.3590431213379,1688470475.6591501,439.3427734375,1027.9222412109375,1027.5802001953125,29.7656192779541,cgp,mu+lambda-ga,reward-unhealthy_termination,hopper,3,31100
312,29.27327537536621,999.0,3,947.480712890625,2.019056558609009,1027.87841796875,-1.3782626390457153,29.9420223236084,989.7999877929688,-0.6521918773651123,-1.4539196491241455,312,43.28987503051758,312,353.4281311035156,1028.102783203125,1027.7425537109375,90.79573059082031,1027.5640869140625,999.0,653.4079184532166,1688470477.7080255,423.952880859375,1027.62060546875,1018.5473022460938,30.201135635375977,cgp,mu+lambda-ga,reward-unhealthy_termination,hopper,3,31200
313,29.3099422454834,999.0,3,957.6539306640625,2.022644281387329,1027.436767578125,-1.171662449836731,27.765554428100586,810.7999877929688,-1.232397437095642,-0.6753601431846619,313,32.835086822509766,313,328.2752685546875,1028.074951171875,1027.1728515625,75.12452697753906,1025.5943603515625,999.0,655.4620497226715,1688470479.7621567,419.9332580566406,1027.0771484375,834.8258056640625,24.700910568237305,cgp,mu+lambda-ga,reward-unhealthy_termination,hopper,3,31300
314,30.044702529907227,999.0,3,991.92138671875,2.020747661590576,1027.786865234375,-1.2338999509811401,29.361814498901367,999.0,-1.3735005855560303,-1.4642406702041626,314,44.42340850830078,314,-647.57763671875,1028.082275390625,1027.599365234375,86.37873840332031,1027.1279296875,999.0,657.5138642787933,1688470481.8139713,9994.541015625,1027.6712646484375,1027.9219970703125,30.386106491088867,cgp,mu+lambda-ga,reward-unhealthy_termination,hopper,3,31400
315,30.483722686767578,999.0,3,1000.6456298828125,2.0164716243743896,1028.0865478515625,-1.0415983200073242,31.075794219970703,999.0,-1.2455726861953735,-1.0397781133651733,315,45.67361831665039,315,406.57562255859375,1028.82373046875,1027.7127685546875,93.66239929199219,1029.0340576171875,999.0,659.5615200996399,1688470483.861627,446.7845458984375,1028.238525390625,1027.4556884765625,29.495084762573242,cgp,mu+lambda-ga,reward-unhealthy_termination,hopper,3,31500
316,30.869680404663086,991.6000366210938,3,1012.1765747070312,2.0335919857025146,1028.0606689453125,-1.3653687238693237,28.76521110534668,999.0,-1.4600000381469727,-1.1758809089660645,316,44.30889129638672,316,399.9256591796875,1028.51708984375,1027.708251953125,86.11111450195312,1026.3997802734375,999.0,661.6271052360535,1688470485.9272122,451.0868835449219,1021.0097045898438,1027.419189453125,29.594690322875977,cgp,mu+lambda-ga,reward-unhealthy_termination,hopper,3,31600
317,28.790206909179688,999.0,3,993.390869140625,2.1264655590057373,1027.8536376953125,-1.0329874753952026,29.867074966430664,965.4000244140625,-0.9926972389221191,-1.3376601934432983,317,44.61140823364258,317,382.4263916015625,1027.87744140625,1027.647216796875,99.36419677734375,1027.8338623046875,999.0,663.7839472293854,1688470488.0840542,426.7076110839844,1026.7977294921875,994.5984497070312,30.536163330078125,cgp,mu+lambda-ga,reward-unhealthy_termination,hopper,3,31700
318,29.581872940063477,999.0,3,1002.857177734375,2.088029623031616,1027.873291015625,-1.2739254236221313,29.4949951171875,999.0,-1.1934674978256226,-1.201528549194336,318,44.7961540222168,318,367.9488220214844,1028.4598388671875,1027.59619140625,84.75816345214844,1027.2210693359375,999.0,665.9032020568848,1688470490.203309,439.4498291015625,1027.3880615234375,1027.3460693359375,29.547361373901367,cgp,mu+lambda-ga,reward-unhealthy_termination,hopper,3,31800
319,29.883604049682617,999.0,3,996.8145141601562,2.081711769104004,1027.7342529296875,-1.4654210805892944,30.48807144165039,981.6000366210938,-1.386208415031433,-0.9810749292373657,319,48.31749725341797,319,371.520263671875,1027.9237060546875,1027.5618896484375,101.40372467041016,1028.0228271484375,999.0,668.0153982639313,1688470492.3155053,432.1362609863281,1027.4969482421875,1010.1486206054688,29.529577255249023,cgp,mu+lambda-ga,reward-unhealthy_termination,hopper,3,31900
320,29.003828048706055,999.0,3,990.1206665039062,2.0657899379730225,1028.2869873046875,-1.1774272918701172,29.629230499267578,999.0,-1.1772527694702148,-1.4581307172775269,320,47.55339813232422,320,370.5776062011719,1028.649658203125,1028.107666015625,84.84783935546875,1027.2515869140625,998.7999877929688,670.1120316982269,1688470494.4121387,434.55908203125,1026.82666015625,1027.8231201171875,30.28154945373535,cgp,mu+lambda-ga,reward-unhealthy_termination,hopper,3,32000
321,30.66547966003418,962.0,3,1012.7255859375,2.052163600921631,1027.7705078125,-1.2124969959259033,30.32050132751465,999.0,-1.4129400253295898,-1.2008901834487915,321,51.80745315551758,321,427.90264892578125,1027.7979736328125,1027.6136474609375,124.06110382080078,1002.3079223632812,973.2000122070312,672.1955721378326,1688470496.4956791,444.8745422363281,991.2525634765625,1027.407470703125,29.608182907104492,cgp,mu+lambda-ga,reward-unhealthy_termination,hopper,3,32100
322,30.46645164489746,969.4000244140625,3,667.8992919921875,2.036881446838379,1027.850830078125,-1.4970353841781616,30.328861236572266,978.2000122070312,-1.3418142795562744,-1.1617767810821533,322,30.492137908935547,322,303.622314453125,1028.3961181640625,1027.8052978515625,59.9359130859375,1027.831787109375,999.0,674.2634580135345,1688470498.563565,417.5143127441406,998.5245361328125,1007.5701293945312,30.531702041625977,cgp,mu+lambda-ga,reward-unhealthy_termination,hopper,3,32200
323,29.55971336364746,999.0,3,991.7740478515625,2.0359342098236084,1027.8304443359375,-1.24068284034729,30.166532516479492,963.7999877929688,-1.1956119537353516,-1.418718695640564,323,49.370086669921875,323,357.0721740722656,1028.045166015625,1027.5399169921875,91.89492797851562,1027.9256591796875,999.0,676.3304872512817,1688470500.6305943,425.4432067871094,1027.3641357421875,992.8033447265625,30.42193603515625,cgp,mu+lambda-ga,reward-unhealthy_termination,hopper,3,32300
324,29.037195205688477,999.0,3,999.6527099609375,2.0257439613342285,1027.8955078125,-1.274444341659546,29.306583404541016,935.0,-1.1739857196807861,-1.3962955474853516,324,40.67770767211914,324,407.7303161621094,1027.9061279296875,1027.710693359375,102.58518981933594,1027.0321044921875,999.0,678.3873035907745,1688470502.6874106,448.2655029296875,1026.8634033203125,964.1392822265625,30.535825729370117,cgp,mu+lambda-ga,reward-unhealthy_termination,hopper,3,32400
325,30.097909927368164,989.6000366210938,3,997.7445068359375,2.0281543731689453,1027.530029296875,-1.043286919593811,29.96665382385254,999.0,-1.223986268043518,-1.488210678100586,325,42.28916549682617,325,374.0662536621094,1027.8580322265625,1027.440673828125,119.15545654296875,1027.9228515625,999.0,680.4457993507385,1688470504.7459064,426.3377685546875,1018.4738159179688,1027.111328125,29.59958839416504,cgp,mu+lambda-ga,reward-unhealthy_termination,hopper,3,32500
326,30.264404296875,999.0,3,993.3575439453125,2.029650926589966,1028.44921875,-1.3746107816696167,29.815561294555664,961.6000366210938,-1.0366705656051636,-1.3311939239501953,326,37.42627716064453,326,369.48236083984375,1028.771240234375,1027.669921875,91.77005004882812,1027.4412841796875,999.0,682.5069873332977,1688470506.8070943,435.0747985839844,1028.2275390625,990.7882080078125,30.519397735595703,cgp,mu+lambda-ga,reward-unhealthy_termination,hopper,3,32600
327,29.422903060913086,999.0,3,997.902099609375,2.0275869369506836,1027.864013671875,-1.321349859237671,30.051481246948242,929.6000366210938,-1.0278722047805786,-1.3984413146972656,327,27.36241912841797,327,380.39007568359375,1028.275390625,1027.7691650390625,103.26935577392578,984.1303100585938,955.4000244140625,684.5658628940582,1688470508.86597,443.10406494140625,1027.3953857421875,958.9050903320312,30.703474044799805,cgp,mu+lambda-ga,reward-unhealthy_termination,hopper,3,32700
