,training.top_k_ctrl_reward.top_2_ctrl_reward,training.top_k_forward_reward.top_0_forward_reward,training.top_k_healthy_reward.top_1_healthy_reward,training.run_id,training.fitness_3q,training.fitness_median,training.evaluation_time,_step,training.top_k_reward.top_0_reward,training.fitness_mean,training.top_k_ctrl_reward.top_1_ctrl_reward,training.fitness_1q,training.generation,training.fitness_std,training.top_k_healthy_reward.top_0_healthy_reward,_runtime,training.top_k_healthy_reward.top_2_healthy_reward,training.top_k_reward.top_2_reward,_timestamp,training.top_k_fit.top_2_fit,training.top_k_forward_reward.top_2_forward_reward,training.top_k_fit.top_0_fit,training.top_k_fit.top_1_fit,training.top_k_reward.top_1_reward,training.top_k_ctrl_reward.top_0_ctrl_reward,training.top_k_forward_reward.top_1_forward_reward,solver,ea,fitness,environment,seed,training.evaluation
1049,0,0,0,0,252.56863403320312,586.7161865234375,2.9335010051727295,1049,914.7992553710938,-1516.364990234375,0,633.7317504882812,1049,14071.1240234375,0,3147.966075658798,0,814.8753051757812,1689153851.1275597,796.093994140625,0,881.31884765625,803.570556640625,796.8817749023438,0,0,cgp-long,mu+lambda-ga1,reward-unhealthy_termination,inverted_double_pendulum,0,104900
1050,0,0,0,0,271.77972412109375,581.9400634765625,2.9287121295928955,1050,761.7542114257812,500.8375244140625,0,643.93212890625,1050,232.87313842773438,0,3150.9271194934845,0,738.4782104492188,1689153854.0886035,786.2334594726562,0,814.2321166992188,805.2532958984375,764.1380004882812,0,0,cgp-long,mu+lambda-ga1,reward-unhealthy_termination,inverted_double_pendulum,0,105000
1051,0,0,0,0,567.9547119140625,596.1185302734375,2.936347007751465,1051,816.3688354492188,551.0025024414062,0,652.59912109375,1051,214.4653778076172,0,3153.8953087329865,0,828.1676025390625,1689153857.0567927,872.2432861328125,0,916.03466796875,890.499755859375,844.833984375,0,0,cgp-long,mu+lambda-ga1,reward-unhealthy_termination,inverted_double_pendulum,0,105100
1052,0,0,0,0,280.96490478515625,586.64697265625,2.940430164337158,1052,745.4285888671875,503.00213623046875,0,633.9204711914062,1052,222.81214904785156,0,3156.8675985336304,0,820.6796264648438,1689153860.0290825,805.7379760742188,0,851.7091674804688,809.9007568359375,781.2565307617188,0,0,cgp-long,mu+lambda-ga1,reward-unhealthy_termination,inverted_double_pendulum,0,105200
1053,0,0,0,0,224.18869018554688,596.1639404296875,2.932598114013672,1053,744.0706176757812,-519.7110595703125,0,634.4599609375,1053,10001.298828125,0,3159.8324341773987,0,754.5372924804688,1689153862.9939182,802.7628784179688,0,823.8126220703125,805.8508911132812,715.2108764648438,0,0,cgp-long,mu+lambda-ga1,reward-unhealthy_termination,inverted_double_pendulum,0,105300
1054,0,0,0,0,231.42970275878906,587.07568359375,2.939805030822754,1054,786.4715576171875,-1519.015869140625,0,625.1474609375,1054,14070.8623046875,0,3162.803616285324,0,759.4369506835938,1689153865.9651003,815.2823486328125,0,852.5341796875,834.4557495117188,798.9541015625,0,0,cgp-long,mu+lambda-ga1,reward-unhealthy_termination,inverted_double_pendulum,0,105400
1055,0,0,0,0,548.7146606445312,591.574951171875,2.9452760219573975,1055,733.1633911132812,-2496.296142578125,0,634.42919921875,1055,17148.615234375,0,3165.7810802459717,0,755.5183715820312,1689153868.9425642,796.120849609375,0,805.126708984375,801.81494140625,817.1102905273438,0,0,cgp-long,mu+lambda-ga1,reward-unhealthy_termination,inverted_double_pendulum,0,105500
1056,0,0,0,0,102.66759490966797,577.2982177734375,2.955012321472168,1056,723.0829467773438,447.3905334472656,0,627.4364013671875,1056,261.4778137207031,0,3168.767641067505,0,728.301025390625,1689153871.929125,777.101318359375,0,805.3566284179688,781.5946655273438,732.9938354492188,0,0,cgp-long,mu+lambda-ga1,reward-unhealthy_termination,inverted_double_pendulum,0,105600
1057,0,0,0,0,276.595703125,577.476318359375,2.955742597579956,1057,803.9864501953125,480.5899963378906,0,624.6744995117188,1057,245.62086486816406,0,3171.755175113678,0,761.0983276367188,1689153874.916659,815.6281127929688,0,867.8966064453125,823.6780395507812,788.261962890625,0,0,cgp-long,mu+lambda-ga1,reward-unhealthy_termination,inverted_double_pendulum,0,105700
1058,0,0,0,0,100.50827026367188,577.3040161132812,2.962632179260254,1058,771.7874755859375,-554.3583984375,0,624.3285522460938,1058,9998.1083984375,0,3174.750944375992,0,861.72265625,1689153877.9124284,801.3995971679688,0,832.65478515625,832.4790649414062,783.6298217773438,0,0,cgp-long,mu+lambda-ga1,reward-unhealthy_termination,inverted_double_pendulum,0,105800
1059,0,0,0,0,103.53654479980469,581.9654541015625,2.961808204650879,1059,782.1295776367188,453.91070556640625,0,624.5637817382812,1059,270.6362609863281,0,3177.7448251247406,0,779.25048828125,1689153880.9063091,795.50537109375,0,824.7250366210938,802.14111328125,750.4317016601562,0,0,cgp-long,mu+lambda-ga1,reward-unhealthy_termination,inverted_double_pendulum,0,105900
1060,0,0,0,0,103.03050994873047,567.7926025390625,2.9584097862243652,1060,804.5245971679688,-1572.1614990234375,0,624.8240356445312,1060,14063.7216796875,0,3180.734765768051,0,738.71728515625,1689153883.8962498,813.859130859375,0,880.028076171875,871.9474487304688,810.065185546875,0,0,cgp-long,mu+lambda-ga1,reward-unhealthy_termination,inverted_double_pendulum,0,106000
1061,0,0,0,0,477.594970703125,586.88720703125,2.9375784397125244,1061,800.8912963867188,-502.7850036621094,0,624.8792114257812,1061,10002.560546875,0,3183.703799724579,0,756.55615234375,1689153886.8652837,802.1328125,0,811.974853515625,804.1683959960938,785.5573120117188,0,0,cgp-long,mu+lambda-ga1,reward-unhealthy_termination,inverted_double_pendulum,0,106100
1062,0,0,0,0,245.57003784179688,572.5777587890625,2.95428204536438,1062,856.8566284179688,477.4126892089844,0,615.0374755859375,1062,232.0454559326172,0,3186.689994096756,0,716.7072143554688,1689153889.851478,795.6449584960938,0,805.9461669921875,803.4815673828125,804.4381103515625,0,0,cgp-long,mu+lambda-ga1,reward-unhealthy_termination,inverted_double_pendulum,0,106200
1063,0,0,0,0,226.54010009765625,567.98876953125,2.9693524837493896,1063,756.8523559570312,-3572.463623046875,0,608.275634765625,1063,19684.6328125,0,3189.6913678646088,0,769.1548461914062,1689153892.8528519,800.26318359375,0,840.6621704101562,802.1815185546875,787.5389404296875,0,0,cgp-long,mu+lambda-ga1,reward-unhealthy_termination,inverted_double_pendulum,0,106300
1064,0,0,0,0,281.3509216308594,586.3995361328125,2.965912103652954,1064,746.8262939453125,-1503.521728515625,0,624.6460571289062,1064,14072.513671875,0,3192.6888415813446,0,736.7819213867188,1689153895.8503256,777.0570068359375,0,800.6729736328125,785.0150756835938,766.9337158203125,0,0,cgp-long,mu+lambda-ga1,reward-unhealthy_termination,inverted_double_pendulum,0,106400
1065,0,0,0,0,233.85011291503906,577.4625244140625,2.9687016010284424,1065,808.6393432617188,-2528.109375,0,627.1082153320312,1065,17143.435546875,0,3195.6891520023346,0,759.08544921875,1689153898.850636,814.8456420898438,0,834.4189453125,824.5691528320312,785.939453125,0,0,cgp-long,mu+lambda-ga1,reward-unhealthy_termination,inverted_double_pendulum,0,106500
1066,0,0,0,0,288.47406005859375,591.6822509765625,2.9324917793273926,1066,814.7006225585938,531.969970703125,0,683.01171875,1066,226.76498413085938,0,3198.653114080429,0,769.8780517578125,1689153901.814598,805.4111328125,0,910.4221801757812,815.21142578125,740.1966552734375,0,0,cgp-long,mu+lambda-ga1,reward-unhealthy_termination,inverted_double_pendulum,0,106600
1067,0,0,0,0,107.76197814941406,577.6072998046875,2.968141555786133,1067,742.9088745117188,-3543.861572265625,0,624.1595458984375,1067,19690.65625,0,3201.6526334285736,0,772.8622436523438,1689153904.8141174,818.9251708984375,0,830.5594482421875,823.7224731445312,803.91357421875,0,0,cgp-long,mu+lambda-ga1,reward-unhealthy_termination,inverted_double_pendulum,0,106700
1068,0,0,0,0,255.0312957763672,595.8640747070312,2.9630343914031982,1068,798.9161376953125,-4507.26220703125,0,633.8670654296875,1068,21908.634765625,0,3204.647338628769,0,756.7996215820312,1689153907.8088226,842.744873046875,0,881.7662353515625,843.3847045898438,827.5949096679688,0,0,cgp-long,mu+lambda-ga1,reward-unhealthy_termination,inverted_double_pendulum,0,106800
1069,0,0,0,0,558.0867309570312,582.028076171875,2.948935031890869,1069,872.2861328125,-2490.9462890625,0,634.4244384765625,1069,17149.61328125,0,3207.628254890442,0,755.4801025390625,1689153910.789739,796.1190185546875,0,891.0703735351562,811.459716796875,723.6788940429688,0,0,cgp-long,mu+lambda-ga1,reward-unhealthy_termination,inverted_double_pendulum,0,106900
1070,0,0,0,0,548.9563598632812,586.48974609375,2.967991352081299,1070,766.77587890625,508.2091979980469,0,624.8662719726562,1070,222.78762817382812,0,3210.6277339458466,0,731.9210815429688,1689153913.789218,794.301025390625,0,861.4125366210938,818.6362915039062,784.6117553710938,0,0,cgp-long,mu+lambda-ga1,reward-unhealthy_termination,inverted_double_pendulum,0,107000
1071,0,0,0,0,236.26312255859375,595.8824462890625,2.9413249492645264,1071,780.055419921875,-1511.0845947265625,0,646.194580078125,1071,14071.88671875,0,3213.6004481315613,0,776.5941772460938,1689153916.7619321,811.1694946289062,0,829.0614013671875,820.8307495117188,835.21044921875,0,0,cgp-long,mu+lambda-ga1,reward-unhealthy_termination,inverted_double_pendulum,0,107100
1072,0,0,0,0,267.0604248046875,577.4154052734375,2.958979845046997,1072,754.306640625,-2520.727783203125,0,624.6536865234375,1072,17144.681640625,0,3216.5907917022705,0,743.8350830078125,1689153919.7522757,793.9130859375,0,840.1036987304688,803.6163940429688,795.7426147460938,0,0,cgp-long,mu+lambda-ga1,reward-unhealthy_termination,inverted_double_pendulum,0,107200
1073,0,0,0,0,252.5279541015625,586.7677001953125,2.9701383113861084,1073,801.3861694335938,-1512.2310791015625,0,633.8776245117188,1073,14071.4755859375,0,3219.5926320552826,0,758.2257690429688,1689153922.754116,782.6698608398438,0,805.5323486328125,782.8463745117188,784.6306762695312,0,0,cgp-long,mu+lambda-ga1,reward-unhealthy_termination,inverted_double_pendulum,0,107300
1074,0,0,0,0,245.62142944335938,581.902099609375,2.958721399307251,1074,763.0997924804688,-3522.72900390625,0,627.1414184570312,1074,19694.75,0,3222.5832862854004,0,762.8826293945312,1689153925.7447703,823.565673828125,0,863.1182250976562,824.0594482421875,729.0022583007812,0,0,cgp-long,mu+lambda-ga1,reward-unhealthy_termination,inverted_double_pendulum,0,107400
1075,0,0,0,0,546.1812744140625,586.68359375,2.9461567401885986,1075,800.7916259765625,-499.8670349121094,0,624.75390625,1075,10002.6474609375,0,3225.5613605976105,0,732.3087768554688,1689153928.7228446,803.3961181640625,0,821.9081420898438,814.8908081054688,866.4799194335938,0,0,cgp-long,mu+lambda-ga1,reward-unhealthy_termination,inverted_double_pendulum,0,107500
1076,0,0,0,0,480.22076416015625,577.5809326171875,2.96598744392395,1076,745.8887939453125,-1509.0384521484375,0,633.3583984375,1076,14072.2607421875,0,3228.558425426483,0,734.33984375,1689153931.7199094,823.8372802734375,0,833.5823364257812,830.9967651367188,773.5065307617188,0,0,cgp-long,mu+lambda-ga1,reward-unhealthy_termination,inverted_double_pendulum,0,107600
1077,0,0,0,0,555.6674194335938,587.0755615234375,2.940028190612793,1077,832.6746215820312,-1489.707275390625,0,633.3765869140625,1077,14074.6455078125,0,3231.530121564865,0,720.7636108398438,1689153934.6916056,805.7134399414062,0,890.8575439453125,812.1791381835938,734.3508911132812,0,0,cgp-long,mu+lambda-ga1,reward-unhealthy_termination,inverted_double_pendulum,0,107700
1078,0,0,0,0,245.62692260742188,586.87353515625,2.9626150131225586,1078,795.9271850585938,487.8117980957031,0,625.039794921875,1078,248.9893035888672,0,3234.5242743492126,0,780.2304077148438,1689153937.6857584,839.1305541992188,0,859.77685546875,842.798828125,759.0255737304688,0,0,cgp-long,mu+lambda-ga1,reward-unhealthy_termination,inverted_double_pendulum,0,107800
1079,0,0,0,0,233.8458251953125,577.42578125,2.9637410640716553,1079,852.7235717773438,-532.5580444335938,0,617.7122192382812,1079,9999.8486328125,0,3237.5204050540924,0,724.2548217773438,1689153940.681889,786.1052856445312,0,910.3385620117188,794.8121948242188,714.00146484375,0,0,cgp-long,mu+lambda-ga1,reward-unhealthy_termination,inverted_double_pendulum,0,107900
1080,0,0,0,0,290.908935546875,587.0135498046875,2.9619369506835938,1080,791.1082153320312,499.3084411621094,0,624.8634033203125,1080,237.13137817382812,0,3240.5141921043396,0,785.4134521484375,1689153943.675676,799.8780517578125,0,824.9630737304688,803.8568725585938,761.306640625,0,0,cgp-long,mu+lambda-ga1,reward-unhealthy_termination,inverted_double_pendulum,0,108000
1081,0,0,0,0,250.26226806640625,596.134765625,2.9715192317962646,1081,764.4501342773438,488.62237548828125,0,634.2947387695312,1081,247.39712524414062,0,3243.517304420471,0,739.0123901367188,1689153946.6787884,781.040283203125,0,863.0099487304688,831.1640625,771.4657592773438,0,0,cgp-long,mu+lambda-ga1,reward-unhealthy_termination,inverted_double_pendulum,0,108100
1082,0,0,0,0,470.6097717285156,577.4578247070312,2.943114757537842,1082,800.6390991210938,-1516.0460205078125,0,605.7717895507812,1082,14071.0947265625,0,3246.4923090934753,0,800.59375,1689153949.653793,803.2470703125,0,824.6170654296875,823.451416015625,743.4981689453125,0,0,cgp-long,mu+lambda-ga1,reward-unhealthy_termination,inverted_double_pendulum,0,108200
1083,0,0,0,0,548.7376098632812,577.5931396484375,2.9638967514038086,1083,830.3038330078125,-499.5053405761719,0,634.5198974609375,1083,10002.9384765625,0,3249.486571788788,0,805.3284912109375,1689153952.6480558,832.3975219726562,0,872.4285888671875,840.0420532226562,782.7879028320312,0,0,cgp-long,mu+lambda-ga1,reward-unhealthy_termination,inverted_double_pendulum,0,108300
1084,0,0,0,0,489.4336242675781,595.8359375,2.973090887069702,1084,753.2265014648438,505.64569091796875,0,636.7429809570312,1084,240.8342742919922,0,3252.4902906417847,0,754.65869140625,1689153955.6517746,814.5731811523438,0,831.0073852539062,821.3168334960938,752.2657470703125,0,0,cgp-long,mu+lambda-ga1,reward-unhealthy_termination,inverted_double_pendulum,0,108400
1085,0,0,0,0,558.3909912109375,600.5797119140625,2.9685750007629395,1085,791.32275390625,528.0410766601562,0,636.9285888671875,1085,227.19512939453125,0,3255.4904911518097,0,799.7289428710938,1689153958.6519752,823.7551879882812,0,833.1197509765625,832.8257446289062,758.5040893554688,0,0,cgp-long,mu+lambda-ga1,reward-unhealthy_termination,inverted_double_pendulum,0,108500
1086,0,0,0,0,100.86295318603516,577.493408203125,2.964663505554199,1086,819.4400634765625,439.6505126953125,0,615.4290771484375,1086,270.9198303222656,0,3258.4867289066315,0,798.0894775390625,1689153961.648213,794.155029296875,0,903.8973999023438,796.4356689453125,748.8435668945312,0,0,cgp-long,mu+lambda-ga1,reward-unhealthy_termination,inverted_double_pendulum,0,108600
1087,0,0,0,0,273.8753662109375,586.4632568359375,2.972233295440674,1087,764.6284790039062,-2520.727783203125,0,636.5578002929688,1087,17144.62890625,0,3261.491447210312,0,714.8919067382812,1689153964.6529312,781.546875,0,814.3973999023438,796.1336059570312,746.4650268554688,0,0,cgp-long,mu+lambda-ga1,reward-unhealthy_termination,inverted_double_pendulum,0,108700
1088,0,0,0,0,274.0947265625,586.7946166992188,2.9719536304473877,1088,810.026611328125,496.83489990234375,0,646.14794921875,1088,246.16650390625,0,3264.4955191612244,0,800.8074340820312,1689153967.6570032,838.09619140625,0,881.5848388671875,840.13232421875,824.9249877929688,0,0,cgp-long,mu+lambda-ga1,reward-unhealthy_termination,inverted_double_pendulum,0,108800
1089,0,0,0,0,548.76123046875,586.7951049804688,2.9676973819732666,1089,757.91796875,-491.1487121582031,0,642.9808349609375,1089,10003.810546875,0,3267.49507021904,0,791.1624145507812,1689153970.6565542,840.3755493164062,0,862.4240112304688,840.7744140625,761.2601318359375,0,0,cgp-long,mu+lambda-ga1,reward-unhealthy_termination,inverted_double_pendulum,0,108900
1090,0,0,0,0,94.36396026611328,577.4560546875,2.975586175918579,1090,760.367919921875,447.837890625,0,615.4144897460938,1090,274.2412109375,0,3270.5024948120117,0,840.9711303710938,1689153973.6639788,818.501220703125,0,841.8367919921875,824.6218872070312,783.5870361328125,0,0,cgp-long,mu+lambda-ga1,reward-unhealthy_termination,inverted_double_pendulum,0,109000
1091,0,0,0,0,555.705810546875,586.7308349609375,2.9746296405792236,1091,909.9734497070312,-1495.5457763671875,0,615.3033447265625,1091,14073.845703125,0,3273.508900165558,0,770.677734375,1689153976.6703842,803.1535034179688,0,859.4218139648438,805.3099975585938,796.7465209960938,0,0,cgp-long,mu+lambda-ga1,reward-unhealthy_termination,inverted_double_pendulum,0,109100
1092,0,0,0,0,209.91563415527344,577.19482421875,2.9653844833374023,1092,735.251953125,451.2519836425781,0,617.7931518554688,1092,261.17254638671875,0,3276.5046248435974,0,709.5221557617188,1689153979.6661088,776.8890991210938,0,783.7022094726562,777.4380493164062,718.3052368164062,0,0,cgp-long,mu+lambda-ga1,reward-unhealthy_termination,inverted_double_pendulum,0,109200
1093,0,0,0,0,558.0557250976562,586.9580688476562,2.969918966293335,1093,818.4441528320312,-476.8558349609375,0,643.9013061523438,1093,10005.0654296875,0,3279.505797147751,0,834.6920166015625,1689153982.6672812,840.3029174804688,0,872.2044677734375,843.2091674804688,824.2161254882812,0,0,cgp-long,mu+lambda-ga1,reward-unhealthy_termination,inverted_double_pendulum,0,109300
1094,0,0,0,0,93.92862701416016,586.8679809570312,2.9685966968536377,1094,824.1329956054688,484.7283630371094,0,653.1580810546875,1094,279.757568359375,0,3282.5035061836243,0,747.0701904296875,1689153985.6649902,806.0350341796875,0,881.89599609375,880.984619140625,872.4226684570312,0,0,cgp-long,mu+lambda-ga1,reward-unhealthy_termination,inverted_double_pendulum,0,109400
1095,0,0,0,0,226.5869598388672,596.171875,2.965517997741699,1095,771.8953857421875,487.9971618652344,0,643.5264282226562,1095,262.45269775390625,0,3285.500107049942,0,772.498779296875,1689153988.661591,804.474853515625,0,834.0662231445312,833.9658813476562,809.1366577148438,0,0,cgp-long,mu+lambda-ga1,reward-unhealthy_termination,inverted_double_pendulum,0,109500
1096,0,0,0,0,231.2899169921875,577.4092407226562,2.9491806030273438,1096,744.14208984375,-537.5639038085938,0,627.0653076171875,1096,9999.6953125,0,3288.480809688568,0,754.6661987304688,1689153991.6422937,783.8856201171875,0,832.9395751953125,802.6246337890625,769.6590576171875,0,0,cgp-long,mu+lambda-ga1,reward-unhealthy_termination,inverted_double_pendulum,0,109600
1097,0,0,0,0,501.3684997558594,587.0445556640625,2.9788694381713867,1097,756.5509033203125,505.12640380859375,0,644.0209350585938,1097,244.5759735107422,0,3291.4911530017853,0,805.5222778320312,1689153994.652637,812.69091796875,0,823.0586547851562,820.0731201171875,809.9529418945312,0,0,cgp-long,mu+lambda-ga1,reward-unhealthy_termination,inverted_double_pendulum,0,109700
1098,0,0,0,0,233.91156005859375,586.7398681640625,2.949005365371704,1098,762.12353515625,-530.3002319335938,0,624.785888671875,1098,10000.359375,0,3294.46967625618,0,781.4168701171875,1689153997.6311603,792.820556640625,0,822.7042846679688,805.1549682617188,772.8104248046875,0,0,cgp-long,mu+lambda-ga1,reward-unhealthy_termination,inverted_double_pendulum,0,109800
1099,0,0,0,0,243.0440673828125,577.454833984375,2.974670648574829,1099,748.0916137695312,-519.865234375,0,633.964599609375,1099,10001.0986328125,0,3297.4769394397736,0,723.2531127929688,1689154000.6384234,786.2101440429688,0,825.0260620117188,794.9532470703125,806.3214721679688,0,0,cgp-long,mu+lambda-ga1,reward-unhealthy_termination,inverted_double_pendulum,0,109900
1100,0,0,0,0,243.16690063476562,591.3333740234375,2.9268245697021484,1100,835.0519409179688,-511.85455322265625,0,643.7914428710938,1100,10002.056640625,0,3300.433130979538,0,838.7310791015625,1689154003.594615,834.600341796875,0,881.7676391601562,841.3636474609375,850.2935791015625,0,0,cgp-long,mu+lambda-ga1,reward-unhealthy_termination,inverted_double_pendulum,0,110000
1101,0,0,0,0,253.18463134765625,586.939697265625,2.9574642181396484,1101,906.92724609375,502.6194152832031,0,627.1210327148438,1101,245.57269287109375,0,3303.420510292053,0,785.8243408203125,1689154006.5819943,842.9110717773438,0,994.1851196289062,862.0159301757812,809.959228515625,0,0,cgp-long,mu+lambda-ga1,reward-unhealthy_termination,inverted_double_pendulum,0,110100
1102,0,0,0,0,255.28353881835938,577.535400390625,2.974602460861206,1102,783.798583984375,-1521.7728271484375,0,634.3134155273438,1102,14070.365234375,0,3306.4252812862396,0,752.187255859375,1689154009.5867653,772.0103149414062,0,820.1908569335938,776.6734008789062,744.8635864257812,0,0,cgp-long,mu+lambda-ga1,reward-unhealthy_termination,inverted_double_pendulum,0,110200
1103,0,0,0,0,215.10482788085938,586.5902099609375,2.970139503479004,1103,752.0297241210938,469.5815124511719,0,624.413330078125,1103,256.83843994140625,0,3309.4252882003784,0,732.9036865234375,1689154012.5867722,805.640380859375,0,852.1455688476562,843.9442749023438,746.0432739257812,0,0,cgp-long,mu+lambda-ga1,reward-unhealthy_termination,inverted_double_pendulum,0,110300
1104,0,0,0,0,174.71568298339844,577.4486083984375,2.9746181964874268,1104,754.6390991210938,-1554.509521484375,0,615.6063232421875,1104,14065.998046875,0,3312.430098056793,0,709.473876953125,1689154015.591582,792.7276611328125,0,810.092041015625,793.6732788085938,764.9918212890625,0,0,cgp-long,mu+lambda-ga1,reward-unhealthy_termination,inverted_double_pendulum,0,110400
1105,0,0,0,0,548.7166748046875,577.5662841796875,2.971935987472534,1105,835.5574340820312,502.224609375,0,624.9466552734375,1105,230.9165496826172,0,3315.432866334915,0,721.6497192382812,1689154018.5943503,786.7337036132812,0,862.6126708984375,793.932861328125,771.6522216796875,0,0,cgp-long,mu+lambda-ga1,reward-unhealthy_termination,inverted_double_pendulum,0,110500
1106,0,0,0,0,475.4228820800781,577.460693359375,2.9649031162261963,1106,762.98291015625,495.6767883300781,0,624.7484130859375,1106,225.84991455078125,0,3318.4289503097534,0,752.4652709960938,1689154021.5904343,791.9391479492188,0,878.142578125,821.0711669921875,777.6630249023438,0,0,cgp-long,mu+lambda-ga1,reward-unhealthy_termination,inverted_double_pendulum,0,110600
1107,0,0,0,0,262.431396484375,577.0919189453125,2.9725542068481445,1107,721.680908203125,-1519.9290771484375,0,627.3994140625,1107,14070.509765625,0,3321.43231344223,0,752.7332763671875,1689154024.5937974,801.4680786132812,0,833.004150390625,805.1597900390625,754.1740112304688,0,0,cgp-long,mu+lambda-ga1,reward-unhealthy_termination,inverted_double_pendulum,0,110700
1108,0,0,0,0,238.47695922851562,577.47412109375,2.9563286304473877,1108,770.0441284179688,479.3215637207031,0,643.3892822265625,1108,250.49191284179688,0,3324.418654203415,0,714.5018920898438,1689154027.5801382,773.7183837890625,0,783.313720703125,777.3880004882812,707.809326171875,0,0,cgp-long,mu+lambda-ga1,reward-unhealthy_termination,inverted_double_pendulum,0,110800
1109,0,0,0,0,255.01808166503906,577.2611083984375,2.970872402191162,1109,744.81201171875,485.369140625,0,624.957275390625,1109,241.0264892578125,0,3327.420774936676,0,735.5328369140625,1689154030.582259,820.1226196289062,0,853.1367797851562,822.058837890625,747.6246948242188,0,0,cgp-long,mu+lambda-ga1,reward-unhealthy_termination,inverted_double_pendulum,0,110900
1110,0,0,0,0,233.52377319335938,577.3884887695312,2.961243152618408,1110,795.1376342773438,-534.7578125,0,627.2072143554688,1110,9999.7314453125,0,3330.4128863811493,0,729.1519775390625,1689154033.5743704,804.1148681640625,0,814.5617065429688,811.1239624023438,768.1561889648438,0,0,cgp-long,mu+lambda-ga1,reward-unhealthy_termination,inverted_double_pendulum,0,111000
1111,0,0,0,0,222.23609924316406,586.7344970703125,2.964184045791626,1111,771.2717895507812,480.5238952636719,0,633.6845703125,1111,249.92410278320312,0,3333.405868291855,0,731.1806030273438,1689154036.5673523,805.7979125976562,0,844.0038452148438,829.8845825195312,771.8025512695312,0,0,cgp-long,mu+lambda-ga1,reward-unhealthy_termination,inverted_double_pendulum,0,111100
1112,0,0,0,0,338.47674560546875,577.2583618164062,2.9714415073394775,1112,786.763916015625,494.9365539550781,0,624.3230590820312,1112,220.8869171142578,0,3336.406539440155,0,783.2322998046875,1689154039.5680234,813.3826904296875,0,824.2478637695312,822.6614379882812,768.9398803710938,0,0,cgp-long,mu+lambda-ga1,reward-unhealthy_termination,inverted_double_pendulum,0,111200
1113,0,0,0,0,565.1324462890625,596.06787109375,2.9725072383880615,1113,784.2277221679688,-2477.5390625,0,643.6121826171875,1113,17151.978515625,0,3339.4094474315643,0,771.4747924804688,1689154042.5709314,800.9904174804688,0,871.8450927734375,805.03173828125,764.2686767578125,0,0,cgp-long,mu+lambda-ga1,reward-unhealthy_termination,inverted_double_pendulum,0,111300
1114,0,0,0,0,326.32928466796875,577.6419677734375,2.963348388671875,1114,732.5841674804688,-502.1541442871094,0,634.3145141601562,1114,10002.603515625,0,3342.404060602188,0,720.7747802734375,1689154045.5655446,786.7604370117188,0,794.3709106445312,791.9237060546875,767.4745483398438,0,0,cgp-long,mu+lambda-ga1,reward-unhealthy_termination,inverted_double_pendulum,0,111400
1115,0,0,0,0,205.20492553710938,577.2156372070312,2.9743709564208984,1115,792.9771728515625,-2553.242431640625,0,624.4807739257812,1115,17139.1328125,0,3345.41082406044,0,712.85009765625,1689154048.572308,800.1395263671875,0,823.0108032226562,815.3201293945312,744.4853515625,0,0,cgp-long,mu+lambda-ga1,reward-unhealthy_termination,inverted_double_pendulum,0,111500
1116,0,0,0,0,250.4234619140625,577.4573974609375,2.976544141769409,1116,818.0641479492188,484.5301513671875,0,644.1627807617188,1116,255.30508422851562,0,3348.417178630829,0,782.38671875,1689154051.5786626,815.12451171875,0,958.0853271484375,907.8645629882812,791.4681396484375,0,0,cgp-long,mu+lambda-ga1,reward-unhealthy_termination,inverted_double_pendulum,0,111600
1117,0,0,0,0,217.2825469970703,577.1453247070312,2.9692509174346924,1117,746.5593872070312,-541.3858642578125,0,615.3086547851562,1117,9999.0517578125,0,3351.415732860565,0,722.7691040039062,1689154054.5772169,795.6758422851562,0,834.116943359375,801.114501953125,800.4732666015625,0,0,cgp-long,mu+lambda-ga1,reward-unhealthy_termination,inverted_double_pendulum,0,111700
1118,0,0,0,0,558.1996459960938,596.1224365234375,2.9707183837890625,1118,833.4511108398438,531.6024169921875,0,662.6732177734375,1118,230.1826934814453,0,3354.4180521965027,0,783.6554565429688,1689154057.5795362,833.0411987304688,0,859.082763671875,834.236328125,733.261474609375,0,0,cgp-long,mu+lambda-ga1,reward-unhealthy_termination,inverted_double_pendulum,0,111800
1119,0,0,0,0,234.2659912109375,568.04150390625,2.9486217498779297,1119,782.2435302734375,459.9811706542969,0,605.9348754882812,1119,250.06602478027344,0,3357.3976986408234,0,749.732177734375,1689154060.5591826,802.2967529296875,0,878.5059814453125,822.8141479492188,793.7102661132812,0,0,cgp-long,mu+lambda-ga1,reward-unhealthy_termination,inverted_double_pendulum,0,111900
1120,0,0,0,0,245.57626342773438,577.4481201171875,2.972358465194702,1120,746.40869140625,486.86346435546875,0,663.14697265625,1120,255.17330932617188,0,3360.4024543762207,0,716.2003173828125,1689154063.5639384,786.9310913085938,0,824.734375,801.9404296875,716.2485961914062,0,0,cgp-long,mu+lambda-ga1,reward-unhealthy_termination,inverted_double_pendulum,0,112000
1121,0,0,0,0,336.03692626953125,586.64306640625,3.089898109436035,1121,787.974609375,-492.4430847167969,0,646.4771728515625,1121,10003.5927734375,0,3363.52378988266,0,741.1298217773438,1689154066.685274,786.912353515625,0,848.0159912109375,803.581787109375,777.1109619140625,0,0,cgp-long,mu+lambda-ga1,reward-unhealthy_termination,inverted_double_pendulum,0,112100
