,training.top_k_forward_reward.top_1_forward_reward,training.top_k_healthy_reward.top_1_healthy_reward,training.generation,training.top_k_forward_reward.top_0_forward_reward,training.fitness_1q,training.top_k_reward.top_2_reward,training.top_k_forward_reward.top_2_forward_reward,training.top_k_healthy_reward.top_2_healthy_reward,training.fitness_median,training.top_k_fit.top_0_fit,training.top_k_fit.top_2_fit,training.top_k_reward.top_0_reward,training.top_k_reward.top_1_reward,training.fitness_3q,training.top_k_ctrl_reward.top_0_ctrl_reward,training.top_k_healthy_reward.top_0_healthy_reward,_step,training.top_k_fit.top_1_fit,training.evaluation_time,training.fitness_std,_runtime,training.top_k_ctrl_reward.top_2_ctrl_reward,training.fitness_mean,training.top_k_ctrl_reward.top_1_ctrl_reward,_timestamp,training.run_id,solver,ea,fitness,environment,seed,training.evaluation
515,172.3500518798828,857.6000366210938,515,170.7780303955078,501.49151611328125,977.7262573242188,165.18968200683594,814.2000122070312,45.96833801269531,1140.8685302734375,1138.7012939453125,1028.8262939453125,1028.197265625,21.673398971557617,-1.751441240310669,859.7999877929688,515,1140.0052490234375,2.3967928886413574,27218.767578125,1277.1885488033295,-1.6635974645614624,-7707.45361328125,-1.7526979446411133,1689157969.5665028,0,cgp-long,mu+lambda-ga1,reward-unhealthy_termination,walker2d,0,51500
516,163.89639282226562,853.6000366210938,516,213.77587890625,421.5585632324219,1024.7901611328125,160.56509399414062,865.6000366210938,60.163543701171875,1139.3463134765625,1123.376953125,925.51416015625,1016.1736450195312,26.35906982421875,-1.4615143537521362,713.2000122070312,516,1129.4334716796875,2.421800136566162,23817.521484375,1279.6412522792816,-1.3749052286148071,-5738.6884765625,-1.3229751586914062,1689157972.0192063,0,cgp-long,mu+lambda-ga1,reward-unhealthy_termination,walker2d,0,51600
517,179.1455535888672,880.4000244140625,517,134.43992614746094,491.98876953125,1116.8729248046875,119.42585754394531,999.0,49.026939392089844,1143.871826171875,1118.4010009765625,1131.413330078125,1057.8187255859375,26.54074478149414,-2.026815176010132,999.0,517,1143.845947265625,2.4242653846740723,19658.060546875,1282.0949482917786,-1.5527743101119995,-3713.998046875,-1.7267029285430908,1689157974.4729023,0,cgp-long,mu+lambda-ga1,reward-unhealthy_termination,walker2d,0,51700
518,214.77835083007812,701.4000244140625,518,152.9239959716797,584.5965576171875,1124.511474609375,127.21793365478516,999.0,68.92491149902344,1143.359130859375,1125.7471923828125,1149.8955078125,914.7443237304688,21.296194076538086,-2.028310775756836,999.0,518,1132.8314208984375,2.4203014373779297,31403.908203125,1284.5471982955933,-1.7068344354629517,-10680.6123046875,-1.4342254400253296,1689157976.9251523,0,cgp-long,mu+lambda-ga1,reward-unhealthy_termination,walker2d,0,51800
519,140.03758239746094,999.0,519,213.024169921875,466.8655700683594,990.1232299804688,168.0009307861328,823.7999877929688,45.097232818603516,1141.615234375,1127.5146484375,925.9541015625,1137.4783935546875,23.4078311920166,-1.4697582721710205,714.4000244140625,519,1136.71337890625,2.42047119140625,19657.525390625,1286.9990124702454,-1.6776503324508667,-3717.01171875,-1.5590475797653198,1689157979.3769665,0,cgp-long,mu+lambda-ga1,reward-unhealthy_termination,walker2d,0,51900
520,141.24786376953125,999.0,520,148.34097290039062,357.433349609375,1112.3883056640625,130.98411560058594,983.4000244140625,43.20417785644531,1155.2755126953125,1140.086669921875,1145.3140869140625,1138.2237548828125,22.258432388305664,-2.027158498764038,999.0,520,1142.4085693359375,2.414708375930786,33737.91796875,1289.4448816776276,-1.9954456090927124,-12727.6474609375,-2.024106740951538,1689157981.8228357,0,cgp-long,mu+lambda-ga1,reward-unhealthy_termination,walker2d,0,52000
521,181.9795379638672,884.6000366210938,521,208.320068359375,500.30389404296875,1076.981201171875,174.42770385742188,904.4000244140625,43.65290069580078,1144.457763671875,1138.073974609375,920.2528686523438,1064.7772216796875,19.296016693115234,-1.4670178890228271,713.4000244140625,521,1138.6375732421875,2.3997294902801514,28718.037109375,1291.8765466213226,-1.8463505506515503,-8691.955078125,-1.802314043045044,1689157984.2545006,0,cgp-long,mu+lambda-ga1,reward-unhealthy_termination,walker2d,0,52100
522,156.30496215820312,821.4000244140625,522,139.85569763183594,403.673828125,1052.7742919921875,175.1681365966797,879.4000244140625,55.264373779296875,1150.969482421875,1137.11376953125,1136.8260498046875,976.0338134765625,21.64920425415039,-2.0294713973999023,999.0,522,1140.00244140625,2.3902904987335205,30096.03515625,1294.2991347312927,-1.7940815687179565,-9719.5625,-1.6710790395736694,1689157986.6770887,0,cgp-long,mu+lambda-ga1,reward-unhealthy_termination,walker2d,0,52200
523,119.71514129638672,999.0,523,121.87054443359375,217.90533447265625,1118.9742431640625,121.51960754394531,999.0,50.69378662109375,1122.5531005859375,1120.9666748046875,1119.1488037109375,1117.106689453125,24.47479820251465,-1.721329927444458,999.0,523,1121.65625,2.4243295192718506,25580.048828125,1296.7558653354645,-1.5455471277236938,-6770.580078125,-1.6085636615753174,1689157989.1338193,0,cgp-long,mu+lambda-ga1,reward-unhealthy_termination,walker2d,0,52300
524,132.79039001464844,999.0,524,181.4353790283203,480.30279541015625,1037.044677734375,119.11223602294922,919.7999877929688,53.20470428466797,1143.280517578125,1127.7408447265625,1046.2650146484375,1129.7626953125,20.49747657775879,-1.7705744504928589,866.6000366210938,524,1136.47314453125,2.4187538623809814,30103.248046875,1299.2061078548431,-1.8676198720932007,-9698.015625,-2.0277292728424072,1689157991.5840619,0,cgp-long,mu+lambda-ga1,reward-unhealthy_termination,walker2d,0,52400
525,127.48884582519531,944.7999877929688,525,132.80580139160156,121.11750793457031,1123.9951171875,126.7066650390625,999.0,35.181602478027344,1144.0184326171875,1125.3675537109375,1129.7733154296875,1070.3707275390625,11.114385604858398,-2.0325450897216797,999.0,525,1133.902587890625,2.4101061820983887,21842.359375,1301.647548675537,-1.7110519409179688,-4803.18505859375,-1.9182924032211304,1689157994.0255027,0,cgp-long,mu+lambda-ga1,reward-unhealthy_termination,walker2d,0,52500
526,128.1476593017578,999.0,526,146.59239196777344,463.31134033203125,912.1669311523438,184.27647399902344,729.4000244140625,63.915802001953125,1145.6729736328125,1119.2938232421875,1143.5626220703125,1125.6009521484375,22.88345718383789,-2.0298056602478027,999.0,526,1126.70068359375,2.417875289916992,25598.451171875,1304.0967478752136,-1.5095996856689453,-6705.24755859375,-1.5463029146194458,1689157996.474702,0,cgp-long,mu+lambda-ga1,reward-unhealthy_termination,walker2d,0,52600
527,136.4475860595703,999.0,527,128.224853515625,132.03981018066406,1121.4322509765625,124.0032958984375,999.0,35.3792724609375,1126.488037109375,1121.288330078125,1125.52197265625,1133.8953857421875,13.571640968322754,-1.7027952671051025,999.0,527,1122.550537109375,2.4257588386535645,38520.375,1306.5522241592407,-1.570375680923462,-17786.53125,-1.5520175695419312,1689157998.9301782,0,cgp-long,mu+lambda-ga1,reward-unhealthy_termination,walker2d,0,52700
528,154.78872680664062,999.0,528,238.0888671875,537.0697631835938,1023.6478881835938,166.60060119628906,858.7999877929688,61.878028869628906,1170.4608154296875,1136.108642578125,948.9266967773438,1151.62744140625,19.475507736206055,-1.5622047185897827,712.4000244140625,528,1154.96728515625,2.424957513809204,27224.515625,1309.0074348449707,-1.753172755241394,-7687.75,-2.161083936691284,1689158001.3853889,0,cgp-long,mu+lambda-ga1,reward-unhealthy_termination,walker2d,0,52800
529,131.1449432373047,999.0,529,145.8660888671875,78.62826538085938,1025.8790283203125,172.08860778808594,855.4000244140625,38.7960319519043,1145.832275390625,1130.2166748046875,1142.7060546875,1128.1142578125,15.490327835083008,-2.159855842590332,999.0,529,1135.8240966796875,2.422623634338379,14028.521484375,1311.462022781372,-1.6097463369369507,-1826.920166015625,-2.0303847789764404,1689158003.8399768,0,cgp-long,mu+lambda-ga1,reward-unhealthy_termination,walker2d,0,52900
530,141.96165466308594,999.0,530,148.27346801757812,481.47711181640625,1031.5203857421875,168.66880798339844,864.2000122070312,45.56386184692383,1144.1151123046875,1128.70068359375,1145.1090087890625,1138.932373046875,10.194049835205078,-2.164273977279663,999.0,530,1144.113525390625,2.4274163246154785,38538.96484375,1313.9193933010101,-1.3483541011810303,-17746.76171875,-2.0290732383728027,1689158006.2973473,0,cgp-long,mu+lambda-ga1,reward-unhealthy_termination,walker2d,0,53000
531,174.68482971191406,865.4000244140625,531,155.02976989746094,368.5342102050781,1138.833740234375,141.94630432128906,999.0,51.46990966796875,1138.886962890625,1134.328125,1151.8665771484375,1038.193603515625,21.373125076293945,-2.1632726192474365,999.0,531,1136.1123046875,2.4199163913726807,17108.70703125,1316.3756959438324,-2.11225962638855,-2741.081298828125,-1.8913160562515259,1689158008.75365,0,cgp-long,mu+lambda-ga1,reward-unhealthy_termination,walker2d,0,53100
532,148.8851318359375,999.0,532,162.19656372070312,364.70391845703125,1151.4681396484375,154.33572387695312,999.0,39.93930435180664,1154.847900390625,1147.7572021484375,1159.031494140625,1145.724853515625,18.753036499023438,-2.1648404598236084,999.0,532,1151.7911376953125,2.4313175678253174,14042.8583984375,1318.8422691822052,-1.8674577474594116,-1738.4364013671875,-2.160224676132202,1689158011.2202232,0,cgp-long,mu+lambda-ga1,reward-unhealthy_termination,walker2d,0,53200
533,146.23097229003906,999.0,533,189.5936279296875,499.4100341796875,1140.106201171875,143.26316833496094,999.0,66.47604370117188,1152.098388671875,1143.6732177734375,1044.1158447265625,1142.944580078125,27.22278594970703,-1.8783634901046753,856.4000244140625,533,1146.30908203125,2.4327900409698486,9988.3037109375,1321.3056905269623,-2.1571452617645264,-697.7210693359375,-2.2869601249694824,1689158013.6836445,0,cgp-long,mu+lambda-ga1,reward-unhealthy_termination,walker2d,0,53300
534,140.46543884277344,999.0,534,154.64662170410156,456.01806640625,1002.1104736328125,161.63360595703125,842.2000122070312,50.94001770019531,1145.8724365234375,1141.9903564453125,1151.4832763671875,1137.3031005859375,22.233715057373047,-2.163681983947754,999.0,534,1144.8773193359375,2.4233169555664062,396.63726806640625,1323.7605192661285,-1.7231559753417969,277.65228271484375,-2.162493944168091,1689158016.1384733,0,cgp-long,mu+lambda-ga1,reward-unhealthy_termination,walker2d,0,53400
535,156.89332580566406,999.0,535,194.6294708251953,94.52845001220703,1148.2760009765625,151.40245056152344,999.0,44.43231201171875,1160.4063720703125,1144.12060546875,1046.7630615234375,1153.7330322265625,25.547470092773438,-1.8664162158966064,854.0,535,1148.1192626953125,2.431542158126831,386.3883972167969,1326.2241168022156,-2.126530647277832,233.30038452148438,-2.160151243209839,1689158018.6020708,0,cgp-long,mu+lambda-ga1,reward-unhealthy_termination,walker2d,0,53500
536,142.43780517578125,999.0,536,160.90298461914062,254.192626953125,1151.373291015625,154.49839782714844,999.0,51.060707092285156,1161.9471435546875,1146.243408203125,1157.7412109375,1139.27880859375,26.85920524597168,-2.161581039428711,999.0,536,1149.045166015625,2.412214517593384,21848.111328125,1328.6696197986603,-2.1250596046447754,-4777.53173828125,-2.159127950668335,1689158021.0475738,0,cgp-long,mu+lambda-ga1,reward-unhealthy_termination,walker2d,0,53600
537,147.5995330810547,999.0,537,183.93698120117188,378.1980285644531,1017.4037475585938,169.31602478027344,850.0,45.1502685546875,1150.2698974609375,1145.7916259765625,1057.0257568359375,1144.4398193359375,15.588997840881348,-1.9115461111068726,875.0,537,1147.253173828125,2.4296841621398926,17109.73046875,1331.133219718933,-1.9125730991363525,-2736.736083984375,-2.1598269939422607,1689158023.5111737,0,cgp-long,mu+lambda-ga1,reward-unhealthy_termination,walker2d,0,53700
538,143.5853729248047,999.0,538,220.8692626953125,584.5485229492188,1145.0570068359375,148.1823272705078,999.0,63.29832458496094,1148.59765625,1141.999267578125,937.0731811523438,1140.4246826171875,25.533933639526367,-1.5959936380386353,717.7999877929688,538,1148.513916015625,2.4270405769348145,17121.603515625,1333.590449333191,-2.12565016746521,-2671.73828125,-2.1607468128204346,1689158025.9684033,0,cgp-long,mu+lambda-ga1,reward-unhealthy_termination,walker2d,0,53800
539,148.95352172851562,999.0,539,155.85252380371094,426.27239990234375,1150.45556640625,153.62033081054688,999.0,76.94718170166016,1152.6356201171875,1148.400390625,1152.6915283203125,1145.7911376953125,23.176698684692383,-2.160629987716675,999.0,539,1149.1368408203125,2.428145408630371,374.8603820800781,1336.0500009059906,-2.164566993713379,269.985107421875,-2.1620934009552,1689158028.427955,0,cgp-long,mu+lambda-ga1,reward-unhealthy_termination,walker2d,0,53900
540,193.30564880371094,856.2000122070312,540,180.7187042236328,379.5212097167969,1145.3751220703125,148.53672790527344,999.0,48.04920959472656,1157.8865966796875,1149.2523193359375,1089.9361572265625,1047.6295166015625,27.908226013183594,-1.9828928709030151,911.2000122070312,540,1149.66162109375,2.420602798461914,14039.20703125,1338.5011444091797,-2.1614151000976562,-1759.2890625,-1.8762104511260986,1689158030.8790984,0,cgp-long,mu+lambda-ga1,reward-unhealthy_termination,walker2d,0,54000
541,152.1610107421875,999.0,541,152.56332397460938,362.6406555175781,1134.0965576171875,144.04197692871094,992.2000122070312,44.081790924072266,1153.685546875,1147.349365234375,1149.405029296875,1149.0042724609375,17.037633895874023,-2.1584725379943848,999.0,541,1148.4564208984375,2.427537202835083,382.6608581542969,1340.959909439087,-2.145310163497925,248.9477996826172,-2.1573398113250732,1689158033.3378634,0,cgp-long,mu+lambda-ga1,reward-unhealthy_termination,walker2d,0,54100
542,142.1367950439453,999.0,542,186.9289093017578,276.4747619628906,1142.4930419921875,145.64991760253906,999.0,48.8546142578125,1148.5460205078125,1141.4627685546875,1035.1737060546875,1138.9798583984375,26.549100875854492,-1.7551040649414062,850.0,542,1141.4979248046875,2.427098035812378,9982.5517578125,1343.418482542038,-2.1570661067962646,-748.492431640625,-2.1568305492401123,1689158035.7964365,0,cgp-long,mu+lambda-ga1,reward-unhealthy_termination,walker2d,0,54200
543,149.96937561035156,999.0,543,152.30711364746094,423.9593811035156,1137.9383544921875,141.09426879882812,999.0,45.38434600830078,1147.876708984375,1145.029541015625,1149.143798828125,1146.810791015625,22.85028839111328,-2.1635963916778564,999.0,543,1146.4757080078125,2.4279873371124268,17114.076171875,1345.8788673877716,-2.1559033393859863,-2713.609375,-2.158432722091675,1689158038.2568214,0,cgp-long,mu+lambda-ga1,reward-unhealthy_termination,walker2d,0,54300
544,154.99278259277344,999.0,544,191.69432067871094,434.5810241699219,1145.0804443359375,148.2394561767578,999.0,53.591339111328125,1157.6220703125,1146.519775390625,1040.7362060546875,1151.834716796875,21.006994247436523,-1.7586954832077026,850.7999877929688,544,1155.534912109375,2.4230446815490723,9983.5244140625,1348.3343691825867,-2.1592962741851807,-732.6762084960938,-2.1577136516571045,1689158040.7123232,0,cgp-long,mu+lambda-ga1,reward-unhealthy_termination,walker2d,0,54400
545,147.3578643798828,999.0,545,160.74989318847656,337.82421875,1141.55078125,144.71075439453125,999.0,47.138240814208984,1156.6026611328125,1147.5238037109375,1157.5906982421875,1144.1998291015625,20.46541404724121,-2.159543752670288,999.0,545,1151.3165283203125,2.4255447387695312,9980.90234375,1350.7918395996094,-2.15967059135437,-759.8270263671875,-2.157585859298706,1689158043.1697936,0,cgp-long,mu+lambda-ga1,reward-unhealthy_termination,walker2d,0,54500
546,188.21617126464844,864.6000366210938,546,155.03408813476562,416.83685302734375,1146.8648681640625,150.02452087402344,999.0,44.63385009765625,1154.0811767578125,1149.4654541015625,1151.8753662109375,1050.95068359375,18.259851455688477,-2.158736228942871,999.0,546,1151.9354248046875,2.422405242919922,9985.0390625,1353.2451014518738,-2.1594836711883545,-732.5165405273438,-1.8649675846099854,1689158045.6230555,0,cgp-long,mu+lambda-ga1,reward-unhealthy_termination,walker2d,0,54600
547,154.01873779296875,999.0,547,153.78564453125,415.75262451171875,1144.053466796875,147.2122039794922,999.0,44.24608612060547,1151.294189453125,1144.8663330078125,1150.6273193359375,1150.8603515625,22.00884246826172,-2.158078908920288,999.0,547,1150.6141357421875,2.4270408153533936,9986.7548828125,1355.704950094223,-2.159010171890259,-720.328125,-2.1586854457855225,1689158048.082904,0,cgp-long,mu+lambda-ga1,reward-unhealthy_termination,walker2d,0,54700
548,152.24497985839844,999.0,548,163.11376953125,412.11737060546875,1039.444091796875,191.69688415527344,849.6000366210938,66.29151916503906,1159.5372314453125,1150.948974609375,1159.9503173828125,1149.0887451171875,31.289897918701172,-2.163435697555542,999.0,548,1151.18212890625,2.513406991958618,17116.5,1358.2503681182861,-1.8526756763458252,-2698.97412109375,-2.1561388969421387,1689158050.6283221,0,cgp-long,mu+lambda-ga1,reward-unhealthy_termination,walker2d,0,54800
549,149.8112335205078,999.0,549,152.55081176757812,289.4073791503906,1048.9730224609375,186.86502075195312,864.0,38.49224853515625,1151.8424072265625,1150.4820556640625,1149.3905029296875,1146.6536865234375,16.327014923095703,-2.160322666168213,999.0,549,1151.521728515625,2.463674545288086,19643.2578125,1360.7457604408264,-1.891709566116333,-3783.15625,-2.157505750656128,1689158053.1237144,0,cgp-long,mu+lambda-ga1,reward-unhealthy_termination,walker2d,0,54900
550,156.56460571289062,999.0,550,161.6204833984375,415.6901550292969,1145.045166015625,148.20346069335938,999.0,46.05293273925781,1159.9609375,1148.4027099609375,1158.46142578125,1153.4036865234375,19.693126678466797,-2.1598594188690186,999.0,550,1153.78662109375,2.40378737449646,17111.3203125,1363.1815729141235,-2.158379316329956,-2727.553955078125,-2.160804510116577,1689158055.559527,0,cgp-long,mu+lambda-ga1,reward-unhealthy_termination,walker2d,0,55000
551,162.1785125732422,999.0,551,191.84329223632812,530.3900146484375,1150.188232421875,153.34771728515625,999.0,66.15596008300781,1162.5517578125,1155.934814453125,1054.5528564453125,1159.0169677734375,28.5826416015625,-1.8906229734420776,864.6000366210938,551,1156.9090576171875,2.434307813644409,9993.2724609375,1365.6479251384735,-2.1592953205108643,-661.5347290039062,-2.1613874435424805,1689158058.0258791,0,cgp-long,mu+lambda-ga1,reward-unhealthy_termination,walker2d,0,55100
552,157.4801788330078,999.0,552,161.3806915283203,439.44940185546875,1138.0697021484375,141.23300170898438,999.0,64.43787384033203,1158.7906494140625,1150.34814453125,1158.2154541015625,1154.3192138671875,23.970409393310547,-2.1652109622955322,999.0,552,1157.8673095703125,2.4124910831451416,17118.83984375,1368.0914323329926,-2.1629528999328613,-2686.427490234375,-2.1612355709075928,1689158060.4693863,0,cgp-long,mu+lambda-ga1,reward-unhealthy_termination,walker2d,0,55200
553,148.6305389404297,999.0,553,157.1700897216797,475.43853759765625,1049.2684326171875,184.1608123779297,867.0,67.260498046875,1155.166259765625,1149.9296875,1154.0107421875,1145.5965576171875,27.289852142333984,-2.1593854427337646,999.0,553,1153.8837890625,2.431809186935425,14052.2060546875,1370.553858757019,-1.892799735069275,-1677.8660888671875,-2.0338497161865234,1689158062.9318128,0,cgp-long,mu+lambda-ga1,reward-unhealthy_termination,walker2d,0,55300
554,145.79515075683594,999.0,554,151.28692626953125,356.4326171875,1156.6307373046875,159.7949981689453,999.0,42.62230682373047,1157.695556640625,1150.122802734375,1138.7421875,1142.754150390625,21.946022033691406,-2.144472122192383,989.6000366210938,554,1151.0450439453125,2.4285106658935547,14044.2724609375,1373.0141587257385,-2.1642966270446777,-1731.556884765625,-2.0406763553619385,1689158065.3921127,0,cgp-long,mu+lambda-ga1,reward-unhealthy_termination,walker2d,0,55400
555,190.3679656982422,866.7999877929688,555,161.5290985107422,557.9991455078125,1155.0423583984375,158.20474243164062,999.0,53.60686111450195,1163.824462890625,1153.1776123046875,1158.3670654296875,1055.125244140625,24.225341796875,-2.1617374420166016,999.0,555,1159.3826904296875,2.428507089614868,9992.751953125,1375.4744327068329,-2.162224531173706,-670.4234008789062,-2.042850971221924,1689158067.8523867,0,cgp-long,mu+lambda-ga1,reward-unhealthy_termination,walker2d,0,55500
556,228.3311767578125,718.7999877929688,556,161.4000244140625,444.1166687011719,1046.7510986328125,184.05142211914062,864.6000366210938,46.117210388183594,1164.259765625,1155.5526123046875,1158.238525390625,945.40771484375,16.186983108520508,-2.1612613201141357,999.0,556,1160.4127197265625,2.4273810386657715,23815.04296875,1377.9335942268372,-1.899835228919983,-5749.1708984375,-1.723409652709961,1689158070.3115482,0,cgp-long,mu+lambda-ga1,reward-unhealthy_termination,walker2d,0,55600
557,157.06472778320312,999.0,557,157.4912109375,447.0153503417969,1141.0928955078125,144.28659057617188,999.0,50.18898391723633,1152.5504150390625,1148.6715087890625,1154.328125,1153.9010009765625,26.699378967285156,-2.1628663539886475,999.0,557,1152.1103515625,2.4349236488342285,9984.4794921875,1380.4006962776184,-2.193749189376831,-727.5194091796875,-2.163487672805786,1689158072.7786503,0,cgp-long,mu+lambda-ga1,reward-unhealthy_termination,walker2d,0,55700
558,191.56991577148438,871.6000366210938,558,190.54551696777344,454.6320495605469,1153.8602294921875,157.059814453125,999.0,52.66240692138672,1159.51806640625,1156.534423828125,1042.8775634765625,1061.5428466796875,22.456148147583008,-1.867940902709961,854.2000122070312,558,1156.945556640625,2.437595844268799,14045.974609375,1382.8693063259125,-2.1992344856262207,-1718.6417236328125,-1.6268519163131714,1689158075.2472603,0,cgp-long,mu+lambda-ga1,reward-unhealthy_termination,walker2d,0,55800
559,185.70118713378906,856.6000366210938,559,159.09532165527344,382.400146484375,1139.44384765625,142.6006622314453,999.0,51.045570373535156,1155.8626708984375,1141.6182861328125,1155.933837890625,1040.4295654296875,22.93367576599121,-2.1615211963653564,999.0,559,1155.341552734375,2.436004638671875,386.803466796875,1385.3371493816376,-2.156987428665161,259.07745361328125,-1.8723108768463135,1689158077.7151034,0,cgp-long,mu+lambda-ga1,reward-unhealthy_termination,walker2d,0,55900
560,151.68211364746094,999.0,560,154.46475219726562,410.5909423828125,1155.01611328125,158.1798553466797,999.0,58.877685546875,1163.2044677734375,1154.248046875,1151.2593994140625,1148.8370361328125,28.426645278930664,-2.204777956008911,999.0,560,1156.43603515625,2.4339582920074463,9985.55078125,1387.8026084899902,-2.163156270980835,-724.0582885742188,-1.8446455001831055,1689158080.1805625,0,cgp-long,mu+lambda-ga1,reward-unhealthy_termination,walker2d,0,56000
561,189.58242797851562,857.6000366210938,561,150.6648712158203,371.18328857421875,1148.17578125,151.3355255126953,999.0,41.38115692138672,1155.68603515625,1148.6590576171875,1147.504638671875,1045.380859375,15.127948760986328,-2.160191535949707,999.0,561,1152.7811279296875,2.418200731277466,21860.5390625,1390.2507917881012,-2.1599843502044678,-4728.12548828125,-1.8016799688339233,1689158082.6287458,0,cgp-long,mu+lambda-ga1,reward-unhealthy_termination,walker2d,0,56100
562,142.91702270507812,981.4000244140625,562,172.119140625,472.03387451171875,1154.5081787109375,157.66928100585938,999.0,54.13410186767578,1160.0223388671875,1156.1519775390625,1169.2774658203125,1122.2855224609375,19.265518188476562,-1.8418552875518799,999.0,562,1156.6883544921875,2.4192445278167725,9986.6240234375,1392.7018988132477,-2.16076397895813,-712.9273071289062,-2.031353712081909,1689158085.0798528,0,cgp-long,mu+lambda-ga1,reward-unhealthy_termination,walker2d,0,56200
563,152.8909149169922,999.0,563,157.94921875,415.7119140625,1052.82763671875,191.71124267578125,863.0,41.169273376464844,1156.5213623046875,1147.2462158203125,1154.78271484375,1149.7322998046875,21.14124870300293,-2.166543960571289,999.0,563,1150.3741455078125,2.4201292991638184,17110.34765625,1395.1537816524506,-1.8837798833847046,-2732.31982421875,-2.1584160327911377,1689158087.5317357,0,cgp-long,mu+lambda-ga1,reward-unhealthy_termination,walker2d,0,56300
564,188.45721435546875,872.0,564,201.90139770507812,453.86053466796875,1046.2064208984375,194.4735107421875,853.6000366210938,64.0309066772461,1161.829345703125,1159.114501953125,1081.05126953125,1058.5447998046875,24.9176025390625,-1.850127100944519,881.0,564,1160.845458984375,2.411600351333618,435.1820983886719,1397.5952157974243,-1.8670990467071533,323.5704650878906,-1.9126986265182495,1689158089.9731698,0,cgp-long,mu+lambda-ga1,reward-unhealthy_termination,walker2d,0,56400
565,153.3825225830078,999.0,565,202.39410400390625,349.40081787109375,1042.123046875,185.5968475341797,858.4000244140625,73.59233093261719,1163.5509033203125,1149.3089599609375,1053.9114990234375,1150.55126953125,29.47663116455078,-1.4827650785446167,853.0,565,1152.294921875,2.4396588802337646,404.05804443359375,1400.0659821033478,-1.874210000038147,290.2177429199219,-1.831003189086914,1689158092.443936,0,cgp-long,mu+lambda-ga1,reward-unhealthy_termination,walker2d,0,56500
566,189.24156188964844,859.7999877929688,566,208.4512939453125,267.39013671875,1038.9256591796875,188.71804809570312,851.7999877929688,44.79743957519531,1164.712158203125,1150.08642578125,1058.768310546875,1047.43359375,23.9548282623291,-1.4828871488571167,851.7999877929688,566,1155.1055908203125,2.381585121154785,9980.728515625,1402.4823608398438,-1.592384696006775,-763.1370849609375,-1.6081119775772095,1689158094.8603148,0,cgp-long,mu+lambda-ga1,reward-unhealthy_termination,walker2d,0,56600
567,141.91128540039062,999.0,567,153.48675537109375,516.2957763671875,1073.5859375,186.92356872558594,888.6000366210938,70.74468231201172,1154.5321044921875,1151.25732421875,1150.6456298828125,1138.7506103515625,22.43677520751953,-1.8412277698516846,999.0,567,1154.4423828125,2.385399103164673,9989.2392578125,1404.8999497890472,-1.9371957778930664,-687.9402465820312,-2.1610305309295654,1689158097.2779038,0,cgp-long,mu+lambda-ga1,reward-unhealthy_termination,walker2d,0,56700
568,157.54808044433594,999.0,568,154.16128540039062,460.42559814453125,1145.208984375,148.04104614257812,999.0,44.54511642456055,1150.7127685546875,1147.2918701171875,1150.9954833984375,1154.3880615234375,16.524099349975586,-2.1661155223846436,999.0,568,1149.3751220703125,2.388707399368286,9985.171875,1407.322627544403,-1.8323822021484375,-726.4725341796875,-2.1600944995880127,1689158099.7005816,0,cgp-long,mu+lambda-ga1,reward-unhealthy_termination,walker2d,0,56800
569,147.91250610351562,999.0,569,192.4752655029297,166.02191162109375,1042.0662841796875,180.7500457763672,863.2000122070312,33.74531555175781,1151.2081298828125,1145.1602783203125,1056.0526123046875,1144.7557373046875,18.646509170532227,-1.622283935546875,865.2000122070312,569,1147.1566162109375,2.387847661972046,9978.720703125,1409.7445583343506,-1.8841217756271362,-780.8290405273438,-2.1570730209350586,1689158102.1225123,0,cgp-long,mu+lambda-ga1,reward-unhealthy_termination,walker2d,0,56900
570,158.35391235351562,999.0,570,155.12791442871094,456.218017578125,1031.52978515625,186.1156463623047,847.0,53.70050811767578,1152.681396484375,1150.97314453125,1151.964111328125,1155.5111083984375,23.66860580444336,-2.163789749145508,999.0,570,1151.09619140625,2.366771936416626,9985.314453125,1412.1462302207947,-1.5857961177825928,-722.0977783203125,-1.842429757118225,1689158104.5241842,0,cgp-long,mu+lambda-ga1,reward-unhealthy_termination,walker2d,0,57000
571,159.95187377929688,999.0,571,170.13134765625,453.4931945800781,1079.431640625,144.56265258789062,936.6000366210938,59.80476379394531,1161.2178955078125,1150.6219482421875,1167.2845458984375,1156.790283203125,25.578109741210938,-1.846996545791626,999.0,571,1153.446044921875,2.3638079166412354,406.6084289550781,1414.5419383049011,-1.7314049005508423,301.58819580078125,-2.161940813064575,1689158106.9198923,0,cgp-long,mu+lambda-ga1,reward-unhealthy_termination,walker2d,0,57100
572,183.70310974121094,860.0,572,201.16424560546875,475.11505126953125,1068.944580078125,186.79217529296875,883.7999877929688,68.95411682128906,1160.3770751953125,1146.240234375,1066.9349365234375,1042.0931396484375,26.041606903076172,-1.6293131113052368,867.4000244140625,572,1148.71240234375,2.370936632156372,412.2799987792969,1416.947407245636,-1.6477994918823242,318.5393371582031,-1.60991370677948,1689158109.3253613,0,cgp-long,mu+lambda-ga1,reward-unhealthy_termination,walker2d,0,57200
