,training.fitness_3q,training.generation,training.fitness_mean,training.top_k_fit.top_1_fit,training.top_k_fit.top_2_fit,_timestamp,training.fitness_std,training.fitness_median,training.evaluation_time,training.run_id,_runtime,training.fitness_1q,training.top_k_fit.top_0_fit,_step,solver,ea,fitness,environment,seed,training.evaluation,training.top_k_reward.top_0_reward,training.top_k_reward.top_1_reward,training.top_k_reward.top_2_reward
213,52.675357818603516,213,426.48974609375,1199.2889404296875,1188.7886962890625,1687244960.8004642,458.28936767578125,175.51669311523438,1.4163222312927246,7,324.03846621513367,997.8823852539062,1216.1641845703125,213,lgp,mu+lambda,reward,hopper,7,21300,1216.1641845703125,1199.2889404296875,1188.7886962890625
214,76.46834564208984,214,406.9432373046875,1186.9085693359375,1183.2286376953125,1687244962.2339816,449.9869384765625,166.30780029296875,1.4151984453201294,7,325.47198367118835,882.575927734375,1192.614501953125,214,lgp,mu+lambda,reward,hopper,7,21400,1192.614501953125,1186.9085693359375,1183.2286376953125
215,51.167240142822266,215,401.9814758300781,1190.0091552734375,1187.32275390625,1687244963.6705163,446.3919677734375,143.90252685546875,1.4213300943374634,7,326.9085183143616,704.6064453125,1193.976318359375,215,lgp,mu+lambda,reward,hopper,7,21500,1193.976318359375,1190.0091552734375,1187.32275390625
216,54.17063903808594,216,442.892333984375,1189.0233154296875,1183.45166015625,1687244965.103204,472.1066589355469,137.85812377929688,1.4161603450775146,7,328.341206073761,1004.9326782226562,1198.0626220703125,216,lgp,mu+lambda,reward,hopper,7,21600,1198.0626220703125,1189.0233154296875,1183.45166015625
217,60.69148254394531,217,392.4447937011719,1182.203369140625,1172.8856201171875,1687244966.5347376,454.75018310546875,123.84089660644531,1.4151697158813477,7,329.77273964881897,995.4841918945312,1196.5550537109375,217,lgp,mu+lambda,reward,hopper,7,21700,1196.5550537109375,1182.203369140625,1172.8856201171875
218,55.23858642578125,218,459.0291442871094,1204.81591796875,1197.620361328125,1687244967.9687874,489.1317138671875,157.14776611328125,1.4161826372146606,7,331.2067894935608,1103.0830078125,1246.6624755859375,218,lgp,mu+lambda,reward,hopper,7,21800,1246.6624755859375,1204.81591796875,1197.620361328125
219,59.78667449951172,219,452.50335693359375,1196.7235107421875,1189.586181640625,1687244969.4006171,481.125244140625,171.301513671875,1.415259599685669,7,332.638619184494,1068.20556640625,1236.94482421875,219,lgp,mu+lambda,reward,hopper,7,21900,1236.94482421875,1196.7235107421875,1189.586181640625
220,69.35380554199219,220,415.70452880859375,1184.36572265625,1181.290283203125,1687244970.833172,455.6402587890625,154.9048614501953,1.4170361757278442,7,334.0711741447449,1005.4671020507812,1193.909423828125,220,lgp,mu+lambda,reward,hopper,7,22000,1193.909423828125,1184.36572265625,1181.290283203125
221,59.418296813964844,221,391.6520080566406,1199.375732421875,1191.011474609375,1687244972.264867,454.9566955566406,126.41902160644531,1.4152573347091675,7,335.5028691291809,997.1385498046875,1279.6636962890625,221,lgp,mu+lambda,reward,hopper,7,22100,1279.6636962890625,1199.375732421875,1191.011474609375
222,45.38761520385742,222,387.30859375,1183.5230712890625,1175.074462890625,1687244973.6977568,464.5365295410156,109.15434265136719,1.4160674810409546,7,336.9357588291168,997.3985595703125,1201.33984375,222,lgp,mu+lambda,reward,hopper,7,22200,1201.33984375,1183.5230712890625,1175.074462890625
223,54.173553466796875,223,441.64483642578125,1247.33154296875,1187.399658203125,1687244975.13019,460.22894287109375,205.7024383544922,1.4163163900375366,7,338.36819195747375,998.5623779296875,1291.9237060546875,223,lgp,mu+lambda,reward,hopper,7,22300,1291.9237060546875,1247.33154296875,1187.399658203125
224,65.62159729003906,224,425.7108459472656,1192.103271484375,1188.303466796875,1687244976.562758,476.8765869140625,143.694580078125,1.4157371520996094,7,339.80076003074646,1016.45751953125,1246.25244140625,224,lgp,mu+lambda,reward,hopper,7,22400,1246.25244140625,1192.103271484375,1188.303466796875
225,66.21541595458984,225,471.45599365234375,1181.00927734375,1179.6619873046875,1687244977.9944885,477.31317138671875,200.39678955078125,1.4152967929840088,7,341.2324905395508,1012.755859375,1198.31787109375,225,lgp,mu+lambda,reward,hopper,7,22500,1198.31787109375,1181.00927734375,1179.6619873046875
226,66.92788696289062,226,435.8619079589844,1195.232177734375,1187.4461669921875,1687244979.4276798,453.7477722167969,198.17564392089844,1.4152299165725708,7,342.66568183898926,998.327392578125,1207.129150390625,226,lgp,mu+lambda,reward,hopper,7,22600,1207.129150390625,1195.232177734375,1187.4461669921875
227,58.56216049194336,227,424.3254089355469,1195.37939453125,1189.851318359375,1687244980.8607864,478.9174499511719,127.55538177490234,1.415553331375122,7,344.09878849983215,1057.926025390625,1196.1702880859375,227,lgp,mu+lambda,reward,hopper,7,22700,1196.1702880859375,1195.37939453125,1189.851318359375
228,65.99382019042969,228,449.9017028808594,1275.1534423828125,1250.9976806640625,1687244982.2936997,479.9442138671875,171.05569458007812,1.4147684574127197,7,345.5317018032074,1069.030517578125,1310.763916015625,228,lgp,mu+lambda,reward,hopper,7,22800,1310.763916015625,1275.1534423828125,1250.9976806640625
229,65.14517211914062,229,436.35943603515625,1182.218994140625,1178.06884765625,1687244983.7267914,471.0500793457031,184.4041748046875,1.414596676826477,7,346.9647934436798,1006.4107055664062,1275.6363525390625,229,lgp,mu+lambda,reward,hopper,7,22900,1275.6363525390625,1182.218994140625,1178.06884765625
230,65.03837585449219,230,442.6617126464844,1192.632080078125,1191.562255859375,1687244985.161677,468.3699951171875,181.8470458984375,1.417262315750122,7,348.3996789455414,1001.1500244140625,1201.0198974609375,230,lgp,mu+lambda,reward,hopper,7,23000,1201.0198974609375,1192.632080078125,1191.562255859375
231,43.065547943115234,231,387.9537353515625,1192.8812255859375,1192.291259765625,1687244986.5984285,467.76776123046875,103.9510269165039,1.4192460775375366,7,349.8364305496216,998.4059448242188,1336.0238037109375,231,lgp,mu+lambda,reward,hopper,7,23100,1336.0238037109375,1192.8812255859375,1192.291259765625
232,55.107749938964844,232,417.61572265625,1194.773681640625,1183.077392578125,1687244988.0310209,468.95806884765625,136.0904083251953,1.4166544675827026,7,351.26902294158936,998.920166015625,1199.9583740234375,232,lgp,mu+lambda,reward,hopper,7,23200,1199.9583740234375,1194.773681640625,1183.077392578125
233,59.48063659667969,233,431.131591796875,1191.7801513671875,1191.5472412109375,1687244989.4639537,468.0740661621094,188.795166015625,1.4167554378509521,7,352.7019557952881,999.2036743164062,1264.231201171875,233,lgp,mu+lambda,reward,hopper,7,23300,1264.231201171875,1191.7801513671875,1191.5472412109375
234,55.04496383666992,234,412.9100036621094,1190.157470703125,1188.6405029296875,1687244990.895655,483.6820068359375,115.8723373413086,1.415955662727356,7,354.1336569786072,1000.9773559570312,1199.8953857421875,234,lgp,mu+lambda,reward,hopper,7,23400,1199.8953857421875,1190.157470703125,1188.6405029296875
235,52.795249938964844,235,445.8327941894531,1189.694091796875,1186.537841796875,1687244992.32761,474.5002136230469,206.65084838867188,1.4157050848007202,7,355.565612077713,1009.949951171875,1193.052490234375,235,lgp,mu+lambda,reward,hopper,7,23500,1193.052490234375,1189.694091796875,1186.537841796875
236,52.52773666381836,236,386.2737731933594,1196.0653076171875,1191.6236572265625,1687244993.7609758,449.2061462402344,146.7154541015625,1.4165687561035156,7,356.9989778995514,717.1640625,1197.994140625,236,lgp,mu+lambda,reward,hopper,7,23600,1197.994140625,1196.0653076171875,1191.6236572265625
237,58.060630798339844,237,504.5891418457031,1194.96630859375,1194.2802734375,1687244995.1937728,473.91845703125,239.78125,1.4159259796142578,7,358.43177485466003,1019.91357421875,1204.6787109375,237,lgp,mu+lambda,reward,hopper,7,23700,1204.6787109375,1194.96630859375,1194.2802734375
238,44.51940155029297,238,398.6742858886719,1182.0784912109375,1179.03173828125,1687244996.6269271,461.5737609863281,138.7843475341797,1.4170446395874023,7,359.86492919921875,991.9945678710938,1192.1068115234375,238,lgp,mu+lambda,reward,hopper,7,23800,1192.1068115234375,1182.0784912109375,1179.03173828125
239,52.74821853637695,239,395.1111755371094,1196.753662109375,1186.9183349609375,1687244998.060874,458.9246520996094,117.64869689941406,1.4175033569335938,7,361.2988760471344,995.622314453125,1205.8966064453125,239,lgp,mu+lambda,reward,hopper,7,23900,1205.8966064453125,1196.753662109375,1186.9183349609375
240,54.79408264160156,240,440.33428955078125,1200.025146484375,1194.4295654296875,1687244999.4938822,488.3893127441406,126.84492492675781,1.4161500930786133,7,362.7318842411041,1078.16162109375,1220.939208984375,240,lgp,mu+lambda,reward,hopper,7,24000,1220.939208984375,1200.025146484375,1194.4295654296875
241,73.39851379394531,241,460.2488098144531,1190.748291015625,1187.9139404296875,1687245000.9266841,475.8292236328125,196.20448303222656,1.4165128469467163,7,364.16468620300293,1137.9969482421875,1196.803466796875,241,lgp,mu+lambda,reward,hopper,7,24100,1196.803466796875,1190.748291015625,1187.9139404296875
242,60.097293853759766,242,430.6131896972656,1193.9296875,1190.7403564453125,1687245002.3590484,469.7779541015625,170.30996704101562,1.4162561893463135,7,365.5970504283905,999.0548706054688,1211.9029541015625,242,lgp,mu+lambda,reward,hopper,7,24200,1211.9029541015625,1193.9296875,1190.7403564453125
243,57.870391845703125,243,422.5074462890625,1203.5081787109375,1193.0693359375,1687245003.7917964,459.8006591796875,167.01377868652344,1.416588544845581,7,367.02979850769043,999.1819458007812,1220.8017578125,243,lgp,mu+lambda,reward,hopper,7,24300,1220.8017578125,1203.5081787109375,1193.0693359375
244,48.6292610168457,244,423.8431091308594,1190.329833984375,1189.868896484375,1687245005.225009,468.0371398925781,138.6832275390625,1.4161473512649536,7,368.46301102638245,999.2085571289062,1196.2442626953125,244,lgp,mu+lambda,reward,hopper,7,24400,1196.2442626953125,1190.329833984375,1189.868896484375
245,52.49840545654297,245,411.6090087890625,1189.0648193359375,1185.9027099609375,1687245006.6571128,473.5613098144531,112.47086334228516,1.415797233581543,7,369.89511489868164,1006.6544189453125,1197.451416015625,245,lgp,mu+lambda,reward,hopper,7,24500,1197.451416015625,1189.0648193359375,1185.9027099609375
246,49.985801696777344,246,463.9300537109375,1186.700927734375,1186.01953125,1687245008.090989,484.2396240234375,218.54571533203125,1.4169676303863525,7,371.3289911746979,1097.728271484375,1194.6259765625,246,lgp,mu+lambda,reward,hopper,7,24600,1194.6259765625,1186.700927734375,1186.01953125
247,55.16686248779297,247,447.7550048828125,1210.0516357421875,1194.77392578125,1687245009.5248044,476.8966979980469,194.58651733398438,1.4168986082077026,7,372.76280641555786,1026.7525634765625,1240.5615234375,247,lgp,mu+lambda,reward,hopper,7,24700,1240.5615234375,1210.0516357421875,1194.77392578125
248,60.568603515625,248,476.2116394042969,1195.953125,1187.8251953125,1687245010.9585822,480.6231994628906,230.34124755859375,1.417389154434204,7,374.1965842247009,1020.94970703125,1208.255859375,248,lgp,mu+lambda,reward,hopper,7,24800,1208.255859375,1195.953125,1187.8251953125
249,57.883724212646484,249,443.9574890136719,1200.8204345703125,1189.1146240234375,1687245012.392122,458.6893005371094,217.5743408203125,1.4172985553741455,7,375.63012409210205,992.8531494140625,1236.799072265625,249,lgp,mu+lambda,reward,hopper,7,24900,1236.799072265625,1200.8204345703125,1189.1146240234375
250,61.13703536987305,250,482.835693359375,1193.881591796875,1191.885498046875,1687245013.8259656,483.7523193359375,214.42922973632812,1.4170966148376465,7,377.06396770477295,1131.1534423828125,1194.314697265625,250,lgp,mu+lambda,reward,hopper,7,25000,1194.314697265625,1193.881591796875,1191.885498046875
251,58.4222526550293,251,410.6063537597656,1199.6124267578125,1173.31787109375,1687245015.2589045,455.6880187988281,135.5841064453125,1.4177069664001465,7,378.49690651893616,998.1923828125,1203.63720703125,251,lgp,mu+lambda,reward,hopper,7,25100,1203.63720703125,1199.6124267578125,1173.31787109375
252,53.13457489013672,252,399.724609375,1199.724365234375,1197.9967041015625,1687245016.6916554,464.6064453125,132.95318603515625,1.4166383743286133,7,379.92965745925903,996.813232421875,1224.692626953125,252,lgp,mu+lambda,reward,hopper,7,25200,1224.692626953125,1199.724365234375,1197.9967041015625
253,61.875823974609375,253,481.3174743652344,1241.5938720703125,1229.1480712890625,1687245018.1245046,478.03656005859375,222.4509735107422,1.4161418676376343,7,381.3625066280365,1002.920166015625,1250.4957275390625,253,lgp,mu+lambda,reward,hopper,7,25300,1250.4957275390625,1241.5938720703125,1229.1480712890625
254,58.45427703857422,254,384.4089050292969,1226.136474609375,1203.7799072265625,1687245019.5574408,454.64129638671875,114.51541900634766,1.4161618947982788,7,382.79544281959534,710.471435546875,1243.8189697265625,254,lgp,mu+lambda,reward,hopper,7,25400,1243.8189697265625,1226.136474609375,1203.7799072265625
255,55.983734130859375,255,404.4064636230469,1184.9217529296875,1175.79541015625,1687245020.9898746,459.95294189453125,152.03515625,1.415780782699585,7,384.227876663208,998.7954711914062,1212.3475341796875,255,lgp,mu+lambda,reward,hopper,7,25500,1212.3475341796875,1184.9217529296875,1175.79541015625
256,67.61846160888672,256,451.5735778808594,1189.3431396484375,1189.282470703125,1687245022.4213943,466.0667724609375,204.89199829101562,1.4149233102798462,7,385.6593964099884,1007.3356323242188,1190.2998046875,256,lgp,mu+lambda,reward,hopper,7,25600,1190.2998046875,1189.3431396484375,1189.282470703125
257,57.9575080871582,257,414.1148681640625,1195.600341796875,1186.5352783203125,1687245023.854783,476.9502868652344,106.88153076171875,1.4176722764968872,7,387.0927851200104,1029.1817626953125,1210.3721923828125,257,lgp,mu+lambda,reward,hopper,7,25700,1210.3721923828125,1195.600341796875,1186.5352783203125
258,67.79175567626953,258,398.206787109375,1190.0618896484375,1188.330810546875,1687245025.2870846,456.0035400390625,176.69564819335938,1.4166414737701416,7,388.52508664131165,994.0411376953125,1198.99365234375,258,lgp,mu+lambda,reward,hopper,7,25800,1198.99365234375,1190.0618896484375,1188.330810546875
259,54.44872283935547,259,410.771484375,1201.4091796875,1194.7127685546875,1687245026.7210095,464.01171875,137.03585815429688,1.4170125722885132,7,389.959011554718,999.7149658203125,1265.7939453125,259,lgp,mu+lambda,reward,hopper,7,25900,1265.7939453125,1201.4091796875,1194.7127685546875
260,66.99647521972656,260,466.1525573730469,1197.097412109375,1184.276611328125,1687245028.1548245,480.0973205566406,207.13772583007812,1.417245626449585,7,391.3928265571594,1094.463623046875,1206.25439453125,260,lgp,mu+lambda,reward,hopper,7,26000,1206.25439453125,1197.097412109375,1184.276611328125
261,56.4149284362793,261,374.18212890625,1197.1510009765625,1185.7227783203125,1687245029.5876975,448.69580078125,133.35995483398438,1.4166432619094849,7,392.8256995677948,478.5308532714844,1200.768310546875,261,lgp,mu+lambda,reward,hopper,7,26100,1200.768310546875,1197.1510009765625,1185.7227783203125
262,64.3209228515625,262,436.8654479980469,1184.738525390625,1180.7099609375,1687245031.0199392,451.92144775390625,200.41180419921875,1.4160503149032593,7,394.2579412460327,998.4466552734375,1192.9710693359375,262,lgp,mu+lambda,reward,hopper,7,26200,1192.9710693359375,1184.738525390625,1180.7099609375
263,72.56993103027344,263,473.8538513183594,1190.230224609375,1183.7279052734375,1687245032.4529548,475.6250305175781,185.13864135742188,1.416282296180725,7,395.6909568309784,1035.5123291015625,1194.152587890625,263,lgp,mu+lambda,reward,hopper,7,26300,1194.152587890625,1190.230224609375,1183.7279052734375
264,56.4566764831543,264,448.2212829589844,1216.1163330078125,1200.47607421875,1687245033.8860228,481.4949951171875,173.5283966064453,1.416789174079895,7,397.1240248680115,1079.6483154296875,1235.6829833984375,264,lgp,mu+lambda,reward,hopper,7,26400,1235.6829833984375,1216.1163330078125,1200.47607421875
265,72.76866149902344,265,474.69952392578125,1214.5928955078125,1195.963134765625,1687245035.3186116,477.7649841308594,183.02890014648438,1.4159817695617676,7,398.55661368370056,1099.581298828125,1215.4451904296875,265,lgp,mu+lambda,reward,hopper,7,26500,1215.4451904296875,1214.5928955078125,1195.963134765625
266,54.389404296875,266,447.0523986816406,1201.11572265625,1184.31298828125,1687245036.7513883,462.8465270996094,213.38504028320312,1.415913462638855,7,399.98939037323,999.1868896484375,1218.07958984375,266,lgp,mu+lambda,reward,hopper,7,26600,1218.07958984375,1201.11572265625,1184.31298828125
267,63.13426208496094,267,403.5901184082031,1205.6297607421875,1204.29833984375,1687245038.1852536,450.7559509277344,145.15029907226562,1.4136208295822144,7,401.4232556819916,873.0869140625,1218.5057373046875,267,lgp,mu+lambda,reward,hopper,7,26700,1218.5057373046875,1205.6297607421875,1204.29833984375
268,78.694580078125,268,482.1307067871094,1214.2000732421875,1211.50244140625,1687245039.6195855,484.2349853515625,201.2191162109375,1.4117461442947388,7,402.8575875759125,1134.9556884765625,1230.4486083984375,268,lgp,mu+lambda,reward,hopper,7,26800,1230.4486083984375,1214.2000732421875,1211.50244140625
269,57.53350830078125,269,427.73919677734375,1199.564208984375,1188.3448486328125,1687245041.0531266,467.8681945800781,186.4735107421875,1.4108211994171143,7,404.2911286354065,1002.5167846679688,1236.8575439453125,269,lgp,mu+lambda,reward,hopper,7,26900,1236.8575439453125,1199.564208984375,1188.3448486328125
270,77.80223083496094,270,455.0442810058594,1233.3721923828125,1210.9779052734375,1687245042.5373013,466.5126647949219,228.37892150878906,1.4494212865829468,7,405.77530336380005,1022.5125732421875,1257.55615234375,270,lgp,mu+lambda,reward,hopper,7,27000,1257.55615234375,1233.3721923828125,1210.9779052734375
271,53.20398712158203,271,400.1852722167969,1183.9193115234375,1181.021728515625,1687245044.0066764,468.3499755859375,105.01502227783203,1.4512698650360107,7,407.24467849731445,997.4833984375,1208.4345703125,271,lgp,mu+lambda,reward,hopper,7,27100,1208.4345703125,1183.9193115234375,1181.021728515625
272,57.74961853027344,272,411.7903137207031,1195.371826171875,1186.6717529296875,1687245045.4408617,456.54962158203125,168.24118041992188,1.4168670177459717,7,408.6788637638092,997.6034545898438,1306.9073486328125,272,lgp,mu+lambda,reward,hopper,7,27200,1306.9073486328125,1195.371826171875,1186.6717529296875
273,63.23125457763672,273,434.0611572265625,1185.4779052734375,1180.9002685546875,1687245046.8736405,478.4169921875,146.11924743652344,1.4145395755767822,7,410.11164259910583,1037.5186767578125,1188.841552734375,273,lgp,mu+lambda,reward,hopper,7,27300,1188.841552734375,1185.4779052734375,1180.9002685546875
274,57.03925704956055,274,465.4918518066406,1247.64794921875,1192.9169921875,1687245048.3083696,494.63958740234375,156.97854614257812,1.4162039756774902,7,411.5463716983795,1127.5653076171875,1261.282958984375,274,lgp,mu+lambda,reward,hopper,7,27400,1261.282958984375,1247.64794921875,1192.9169921875
275,65.56693267822266,275,387.7740478515625,1191.07080078125,1188.951416015625,1687245049.743232,446.52099609375,160.29742431640625,1.4164016246795654,7,412.9812340736389,672.9596557617188,1225.778564453125,275,lgp,mu+lambda,reward,hopper,7,27500,1225.778564453125,1191.07080078125,1188.951416015625
276,78.41328430175781,276,415.79248046875,1197.450927734375,1187.7236328125,1687245051.1784399,459.07135009765625,147.2625732421875,1.417215347290039,7,414.41644191741943,998.1932373046875,1213.8380126953125,276,lgp,mu+lambda,reward,hopper,7,27600,1213.8380126953125,1197.450927734375,1187.7236328125
277,56.24718475341797,277,430.2419128417969,1201.0986328125,1193.2501220703125,1687245052.6121294,477.9001159667969,149.8395233154297,1.415439486503601,7,415.85013151168823,1092.424560546875,1213.03271484375,277,lgp,mu+lambda,reward,hopper,7,27700,1213.03271484375,1201.0986328125,1193.2501220703125
278,59.112464904785156,278,434.472412109375,1200.228759765625,1194.545654296875,1687245054.0462785,453.3256530761719,210.56253051757812,1.4159514904022217,7,417.28428053855896,998.3943481445312,1258.481689453125,278,lgp,mu+lambda,reward,hopper,7,27800,1258.481689453125,1200.228759765625,1194.545654296875
279,40.344913482666016,279,425.0346374511719,1194.6705322265625,1191.623046875,1687245055.4806461,491.35760498046875,90.24029541015625,1.4153404235839844,7,418.7186481952667,1001.8355712890625,1196.3197021484375,279,lgp,mu+lambda,reward,hopper,7,27900,1196.3197021484375,1194.6705322265625,1191.623046875
280,60.252601623535156,280,438.63397216796875,1187.760986328125,1185.09521484375,1687245056.9145176,474.8712463378906,149.0864715576172,1.4154964685440063,7,420.1525197029114,1016.658203125,1195.5177001953125,280,lgp,mu+lambda,reward,hopper,7,28000,1195.5177001953125,1187.760986328125,1185.09521484375
281,63.100547790527344,281,434.9594421386719,1225.04248046875,1205.734130859375,1687245058.348148,469.4216003417969,145.78671264648438,1.4147329330444336,7,421.58615016937256,998.3796997070312,1243.9102783203125,281,lgp,mu+lambda,reward,hopper,7,28100,1243.9102783203125,1225.04248046875,1205.734130859375
282,52.278289794921875,282,360.12548828125,1183.0823974609375,1182.56591796875,1687245059.7818563,441.4645080566406,139.54310607910156,1.4157047271728516,7,423.0198583602905,438.7357482910156,1220.6728515625,282,lgp,mu+lambda,reward,hopper,7,28200,1220.6728515625,1183.0823974609375,1182.56591796875
283,66.35347747802734,283,461.3201599121094,1200.3660888671875,1198.740478515625,1687245061.2144554,475.4574890136719,180.51025390625,1.4144401550292969,7,424.4524574279785,1051.208740234375,1223.4559326171875,283,lgp,mu+lambda,reward,hopper,7,28300,1223.4559326171875,1200.3660888671875,1198.740478515625
284,67.80780792236328,284,432.0690002441406,1210.077392578125,1199.396240234375,1687245062.647203,478.3572692871094,110.2443618774414,1.4146947860717773,7,425.8852050304413,1016.47216796875,1298.2105712890625,284,lgp,mu+lambda,reward,hopper,7,28400,1298.2105712890625,1210.077392578125,1199.396240234375
285,64.35867309570312,285,446.0383605957031,1198.689697265625,1186.14013671875,1687245064.0803702,467.2487487792969,175.83450317382812,1.4151570796966553,7,427.31837224960327,1018.017822265625,1200.431640625,285,lgp,mu+lambda,reward,hopper,7,28500,1200.431640625,1198.689697265625,1186.14013671875
286,89.3469009399414,286,473.3729553222656,1196.5784912109375,1191.6337890625,1687245065.512998,475.86920166015625,212.5999298095703,1.4144315719604492,7,428.75100016593933,1128.261962890625,1196.91064453125,286,lgp,mu+lambda,reward,hopper,7,28600,1196.91064453125,1196.5784912109375,1191.6337890625
287,64.09010314941406,287,441.5210876464844,1202.1846923828125,1193.0447998046875,1687245066.9457731,474.6360168457031,172.71539306640625,1.4147629737854004,7,430.1837751865387,999.766357421875,1209.156494140625,287,lgp,mu+lambda,reward,hopper,7,28700,1209.156494140625,1202.1846923828125,1193.0447998046875
288,59.49020004272461,288,442.4831237792969,1214.132568359375,1202.164794921875,1687245068.379568,474.2695007324219,189.07127380371094,1.415727972984314,7,431.61757016181946,1006.731689453125,1277.4124755859375,288,lgp,mu+lambda,reward,hopper,7,28800,1277.4124755859375,1214.132568359375,1202.164794921875
289,64.66449737548828,289,435.7471008300781,1211.774658203125,1207.05224609375,1687245069.8131003,479.9815673828125,161.1768798828125,1.415309190750122,7,433.05110239982605,1037.468994140625,1230.9307861328125,289,lgp,mu+lambda,reward,hopper,7,28900,1230.9307861328125,1211.774658203125,1207.05224609375
290,72.77013397216797,290,431.8298645019531,1202.6043701171875,1192.69677734375,1687245071.2467556,460.08984375,146.1744384765625,1.415395975112915,7,434.48475766181946,997.4423217773438,1203.93359375,290,lgp,mu+lambda,reward,hopper,7,29000,1203.93359375,1202.6043701171875,1192.69677734375
291,65.71797180175781,291,443.3664855957031,1198.85791015625,1187.3638916015625,1687245072.6812263,455.4363098144531,230.30368041992188,1.4158296585083008,7,435.9192283153534,998.4849853515625,1306.2928466796875,291,lgp,mu+lambda,reward,hopper,7,29100,1306.2928466796875,1198.85791015625,1187.3638916015625
292,65.66573333740234,292,468.6449890136719,1209.6322021484375,1207.4500732421875,1687245074.1155853,476.283203125,215.57423400878906,1.4193975925445557,7,437.3535873889923,1007.230712890625,1221.097900390625,292,lgp,mu+lambda,reward,hopper,7,29200,1221.097900390625,1209.6322021484375,1207.4500732421875
293,58.50580596923828,293,391.3428039550781,1207.0738525390625,1185.5294189453125,1687245075.5495126,453.4202575683594,140.3322296142578,1.416780948638916,7,438.7875146865845,995.1863403320312,1288.1334228515625,293,lgp,mu+lambda,reward,hopper,7,29300,1288.1334228515625,1207.0738525390625,1185.5294189453125
294,56.847084045410156,294,435.893310546875,1212.5941162109375,1193.4813232421875,1687245076.9820058,474.3468322753906,160.58377075195312,1.4143860340118408,7,440.22000789642334,1011.0916748046875,1244.212646484375,294,lgp,mu+lambda,reward,hopper,7,29400,1244.212646484375,1212.5941162109375,1193.4813232421875
295,71.4791259765625,295,494.3517761230469,1213.6131591796875,1197.1202392578125,1687245078.4148207,480.66375732421875,224.6482696533203,1.4143460988998413,7,441.6528227329254,1080.621337890625,1257.491943359375,295,lgp,mu+lambda,reward,hopper,7,29500,1257.491943359375,1213.6131591796875,1197.1202392578125
296,52.25336837768555,296,422.2340393066406,1195.4488525390625,1193.7030029296875,1687245079.8487759,470.472900390625,164.4521484375,1.4166573286056519,7,443.08677792549133,1000.7512817382812,1198.93017578125,296,lgp,mu+lambda,reward,hopper,7,29600,1198.93017578125,1195.4488525390625,1193.7030029296875
297,50.8756217956543,297,407.8795166015625,1207.7373046875,1191.8472900390625,1687245081.2814746,456.9270935058594,147.51589965820312,1.4142146110534668,7,444.5194766521454,998.775146484375,1208.744873046875,297,lgp,mu+lambda,reward,hopper,7,29700,1208.744873046875,1207.7373046875,1191.8472900390625
298,51.50660705566406,298,392.76324462890625,1180.4034423828125,1178.1590576171875,1687245082.71414,460.78125,119.02012634277344,1.414461374282837,7,445.95214200019836,977.5210571289062,1264.9080810546875,298,lgp,mu+lambda,reward,hopper,7,29800,1264.9080810546875,1180.4034423828125,1178.1590576171875
299,52.282527923583984,299,417.9827880859375,1195.4366455078125,1184.6070556640625,1687245084.1494596,470.9464416503906,127.59378051757812,1.4154752492904663,7,447.3874616622925,998.11083984375,1315.9818115234375,299,lgp,mu+lambda,reward,hopper,7,29900,1315.9818115234375,1195.4366455078125,1184.6070556640625
300,56.929386138916016,300,410.6466064453125,1195.484619140625,1189.07470703125,1687245085.5817997,459.5881652832031,173.88409423828125,1.414455533027649,7,448.81980180740356,998.4733276367188,1233.1448974609375,300,lgp,mu+lambda,reward,hopper,7,30000,1233.1448974609375,1195.484619140625,1189.07470703125
301,61.5427360534668,301,441.23162841796875,1197.2110595703125,1196.0191650390625,1687245087.0147653,468.3901672363281,204.87826538085938,1.4148731231689453,7,450.25276732444763,1009.391357421875,1209.586181640625,301,lgp,mu+lambda,reward,hopper,7,30100,1209.586181640625,1197.2110595703125,1196.0191650390625
302,54.74851608276367,302,439.7120666503906,1196.74267578125,1193.7584228515625,1687245088.4476595,480.77349853515625,165.8729705810547,1.414601445198059,7,451.68566155433655,1098.6650390625,1203.6424560546875,302,lgp,mu+lambda,reward,hopper,7,30200,1203.6424560546875,1196.74267578125,1193.7584228515625
303,47.21137619018555,303,339.7991027832031,1185.4075927734375,1168.3248291015625,1687245089.8801775,452.5640563964844,79.81901550292969,1.415415644645691,7,453.11817955970764,417.4786071777344,1208.9556884765625,303,lgp,mu+lambda,reward,hopper,7,30300,1208.9556884765625,1185.4075927734375,1168.3248291015625
304,54.56301498413086,304,414.32745361328125,1191.5684814453125,1182.4898681640625,1687245091.312374,470.71881103515625,133.46920776367188,1.4140781164169312,7,454.5503761768341,997.73193359375,1230.5897216796875,304,lgp,mu+lambda,reward,hopper,7,30400,1230.5897216796875,1191.5684814453125,1182.4898681640625
305,60.80555725097656,305,394.9189453125,1187.66552734375,1183.694580078125,1687245092.7460027,452.6524963378906,147.7112274169922,1.4151962995529175,7,455.98400473594666,596.91943359375,1206.349853515625,305,lgp,mu+lambda,reward,hopper,7,30500,1206.349853515625,1187.66552734375,1183.694580078125
306,51.73309326171875,306,372.5423278808594,1191.7801513671875,1191.261962890625,1687245094.1798105,454.28558349609375,103.78706359863281,1.4157109260559082,7,457.4178125858307,643.6121215820312,1207.9775390625,306,lgp,mu+lambda,reward,hopper,7,30600,1207.9775390625,1191.7801513671875,1191.261962890625
