,_step,training.fitness_3q,training.fitness_mean,training.top_k_fit.top_0_fit,training.top_k_fit.top_2_fit,_timestamp,training.run_id,training.fitness_median,training.evaluation_time,_runtime,training.fitness_std,training.top_k_fit.top_1_fit,training.fitness_1q,training.generation,solver,ea,fitness,environment,seed,training.evaluation,training.top_k_reward.top_0_reward,training.top_k_reward.top_1_reward,training.top_k_reward.top_2_reward
760,760,274.28509521484375,2341.603759765625,6981.8916015625,6801.54833984375,1687210091.7886755,0,995.8270263671875,6.096189498901367,4706.81783747673,2615.072509765625,6842.2890625,4715.51953125,760,lgp,mu+lambda,reward,halfcheetah,0,76000,6981.8916015625,6842.2890625,6801.54833984375
761,761,229.01605224609375,2576.84912109375,6914.2626953125,6837.81689453125,1687210097.9363484,0,1493.0345458984375,6.129642963409424,4712.965510368347,2667.156005859375,6911.5078125,5289.32958984375,761,lgp,mu+lambda,reward,halfcheetah,0,76100,6914.2626953125,6911.5078125,6837.81689453125
762,762,98.18673706054688,2431.18896484375,6803.64697265625,6706.30859375,1687210104.0835125,0,630.5654907226562,6.12960147857666,4719.112674474716,2781.697021484375,6771.63916015625,6063.3251953125,762,lgp,mu+lambda,reward,halfcheetah,0,76200,6803.64697265625,6771.63916015625,6706.30859375
763,763,-20.0076904296875,2133.728759765625,6930.287109375,6777.2607421875,1687210110.199046,0,599.2159423828125,6.098530292510986,4725.228207826614,2656.64453125,6886.18359375,4187.27734375,763,lgp,mu+lambda,reward,halfcheetah,0,76300,6930.287109375,6886.18359375,6777.2607421875
764,764,-0.9160747528076172,2368.107421875,6896.98681640625,6786.583984375,1687210116.330956,0,729.9935913085938,6.115444183349609,4731.3601179122925,2819.195068359375,6841.91064453125,5889.30859375,764,lgp,mu+lambda,reward,halfcheetah,0,76400,6896.98681640625,6841.91064453125,6786.583984375
765,765,45.927635192871094,2251.2763671875,6916.01171875,6775.77099609375,1687210122.4759638,0,708.9127807617188,6.128561973571777,4737.505125761032,2742.025634765625,6856.845703125,5779.55419921875,765,lgp,mu+lambda,reward,halfcheetah,0,76500,6916.01171875,6856.845703125,6775.77099609375
766,766,-104.80825805664062,2466.060791015625,6759.16357421875,6647.34765625,1687210128.62033,0,763.2896728515625,6.127879619598389,4743.649492025375,2801.735107421875,6735.80712890625,5909.4677734375,766,lgp,mu+lambda,reward,halfcheetah,0,76600,6759.16357421875,6735.80712890625,6647.34765625
767,767,403.2380676269531,2770.560546875,6901.3037109375,6884.5546875,1687210134.742132,0,1607.7041015625,6.106179714202881,4749.771293878555,2715.528076171875,6888.4443359375,5946.5107421875,767,lgp,mu+lambda,reward,halfcheetah,0,76700,6901.3037109375,6888.4443359375,6884.5546875
768,768,274.07769775390625,2616.5966796875,6799.39453125,6754.86767578125,1687210140.8521428,0,987.6322021484375,6.092909812927246,4755.881304740906,2803.248779296875,6767.0869140625,6226.86669921875,768,lgp,mu+lambda,reward,halfcheetah,0,76800,6799.39453125,6767.0869140625,6754.86767578125
769,769,-77.33927917480469,2305.53955078125,6984.2490234375,6809.10693359375,1687210146.9638014,0,676.1588134765625,6.095396518707275,4761.992963314056,2788.772216796875,6819.44189453125,5873.23779296875,769,lgp,mu+lambda,reward,halfcheetah,0,76900,6984.2490234375,6819.44189453125,6809.10693359375
770,770,-31.962562561035156,2112.1689453125,6883.68505859375,6842.83447265625,1687210153.1099665,0,686.2493896484375,6.129324436187744,4768.139128446579,2762.28857421875,6882.3388671875,5232.232421875,770,lgp,mu+lambda,reward,halfcheetah,0,77000,6883.68505859375,6882.3388671875,6842.83447265625
771,771,42.27491760253906,2056.837646484375,7060.33642578125,6821.3447265625,1687210159.2248755,0,620.902099609375,6.098727703094482,4774.2540373802185,2610.616943359375,7042.5498046875,4239.08349609375,771,lgp,mu+lambda,reward,halfcheetah,0,77100,7060.33642578125,7042.5498046875,6821.3447265625
772,772,56.46379470825195,2477.424560546875,6856.64697265625,6709.2626953125,1687210165.3533444,0,1479.25439453125,6.111838340759277,4780.382506370544,2645.544677734375,6732.6796875,5256.78369140625,772,lgp,mu+lambda,reward,halfcheetah,0,77200,6856.64697265625,6732.6796875,6709.2626953125
773,773,464.2069091796875,2770.07958984375,6813.11279296875,6801.1826171875,1687210171.463277,0,1737.60498046875,6.09350061416626,4786.492439031601,2631.794921875,6806.57421875,5779.77734375,773,lgp,mu+lambda,reward,halfcheetah,0,77300,6813.11279296875,6806.57421875,6801.1826171875
774,774,205.7344512939453,2307.591064453125,6840.81005859375,6764.9736328125,1687210177.5736575,0,764.8604736328125,6.094851016998291,4792.602819442749,2643.918701171875,6789.41845703125,5154.1328125,774,lgp,mu+lambda,reward,halfcheetah,0,77400,6840.81005859375,6789.41845703125,6764.9736328125
775,775,122.16256713867188,2181.03466796875,6933.3291015625,6760.76611328125,1687210183.681944,0,574.8291015625,6.091972351074219,4798.711105823517,2634.843017578125,6767.65966796875,4736.1689453125,775,lgp,mu+lambda,reward,halfcheetah,0,77500,6933.3291015625,6767.65966796875,6760.76611328125
776,776,90.7791976928711,2169.79248046875,6788.4443359375,6767.361328125,1687210189.8014967,0,610.4434814453125,6.103419780731201,4804.83065867424,2676.090576171875,6774.845703125,4694.701171875,776,lgp,mu+lambda,reward,halfcheetah,0,77600,6788.4443359375,6774.845703125,6767.361328125
777,777,154.7742919921875,2375.1962890625,6914.0849609375,6808.77294921875,1687210195.9458635,0,703.107666015625,6.127674102783203,4810.9750254154205,2714.222900390625,6816.69091796875,5727.51220703125,777,lgp,mu+lambda,reward,halfcheetah,0,77700,6914.0849609375,6816.69091796875,6808.77294921875
778,778,232.00161743164062,2720.959228515625,6906.525390625,6883.35693359375,1687210202.0611823,0,1409.04931640625,6.098018169403076,4817.0903441905975,2786.759521484375,6901.59326171875,6161.26171875,778,lgp,mu+lambda,reward,halfcheetah,0,77800,6906.525390625,6901.59326171875,6883.35693359375
779,779,41.719886779785156,2342.04833984375,6942.2080078125,6778.166015625,1687210208.1895568,0,583.5704345703125,6.113006591796875,4823.218718767166,2764.0771484375,6924.20751953125,5364.02197265625,779,lgp,mu+lambda,reward,halfcheetah,0,77900,6942.2080078125,6924.20751953125,6778.166015625
780,780,251.25991821289062,2688.425537109375,6873.60498046875,6817.47705078125,1687210214.3191164,0,1041.072265625,6.112485408782959,4829.348278284073,2843.508056640625,6834.7021484375,5937.06591796875,780,lgp,mu+lambda,reward,halfcheetah,0,78000,6873.60498046875,6834.7021484375,6817.47705078125
781,781,283.737060546875,2568.775634765625,6881.26953125,6768.453125,1687210220.4464743,0,675.3524169921875,6.111812114715576,4835.47563624382,2671.964599609375,6844.11279296875,5220.27099609375,781,lgp,mu+lambda,reward,halfcheetah,0,78100,6881.26953125,6844.11279296875,6768.453125
782,782,-1.8756215572357178,2296.822021484375,6951.50048828125,6742.0322265625,1687210226.5918996,0,689.0425415039062,6.1285247802734375,4841.621061563492,2733.32958984375,6926.3212890625,4932.3134765625,782,lgp,mu+lambda,reward,halfcheetah,0,78200,6951.50048828125,6926.3212890625,6742.0322265625
783,783,476.8101806640625,2719.58203125,6960.404296875,6839.73486328125,1687210232.7146826,0,1611.350830078125,6.105949878692627,4847.743844509125,2681.128662109375,6876.47265625,6010.74169921875,783,lgp,mu+lambda,reward,halfcheetah,0,78300,6960.404296875,6876.47265625,6839.73486328125
784,784,491.1033935546875,2725.753662109375,6900.0849609375,6804.2490234375,1687210238.8335564,0,1858.851318359375,6.102808475494385,4853.862718343735,2589.49609375,6846.974609375,4949.64208984375,784,lgp,mu+lambda,reward,halfcheetah,0,78400,6900.0849609375,6846.974609375,6804.2490234375
785,785,200.80441284179688,2489.052001953125,6958.31494140625,6891.43359375,1687210244.9494889,0,934.61474609375,6.098667621612549,4859.978650808334,2645.501953125,6948.80810546875,4500.19970703125,785,lgp,mu+lambda,reward,halfcheetah,0,78500,6958.31494140625,6948.80810546875,6891.43359375
786,786,356.664306640625,2460.392333984375,6918.91650390625,6769.72705078125,1687210251.0817325,0,960.643310546875,6.116302013397217,4866.110894441605,2659.501708984375,6862.17724609375,5662.20751953125,786,lgp,mu+lambda,reward,halfcheetah,0,78600,6918.91650390625,6862.17724609375,6769.72705078125
787,787,28.1844482421875,2479.68017578125,6907.7236328125,6746.29833984375,1687210257.213199,0,1100.0234375,6.114157676696777,4872.242360830307,2748.585205078125,6778.58447265625,5538.3935546875,787,lgp,mu+lambda,reward,halfcheetah,0,78700,6907.7236328125,6778.58447265625,6746.29833984375
788,788,10.37722396850586,2183.855712890625,6838.10205078125,6712.71240234375,1687210263.3625696,0,594.608642578125,6.133355140686035,4878.391731500626,2693.461669921875,6724.7578125,4851.720703125,788,lgp,mu+lambda,reward,halfcheetah,0,78800,6838.10205078125,6724.7578125,6712.71240234375
789,789,247.8834686279297,2409.40087890625,6895.88525390625,6888.15087890625,1687210269.5131483,0,1188.15673828125,6.1340789794921875,4884.5423102378845,2612.267578125,6894.54052734375,4982.8544921875,789,lgp,mu+lambda,reward,halfcheetah,0,78900,6895.88525390625,6894.54052734375,6888.15087890625
790,790,110.34124755859375,2577.034912109375,6919.634765625,6786.85986328125,1687210275.6703892,0,640.03125,6.139642238616943,4890.699551105499,2863.64208984375,6837.025390625,5895.4609375,790,lgp,mu+lambda,reward,halfcheetah,0,79000,6919.634765625,6837.025390625,6786.85986328125
791,791,-15.555978775024414,2048.25537109375,7024.32275390625,6805.921875,1687210281.7926242,0,582.5101318359375,6.106611251831055,4896.821786165237,2633.657470703125,6812.099609375,3732.584716796875,791,lgp,mu+lambda,reward,halfcheetah,0,79100,7024.32275390625,6812.099609375,6805.921875
792,792,239.00311279296875,2240.90283203125,7009.45654296875,6850.16064453125,1687210287.9091158,0,702.4990844726562,6.099766254425049,4902.938277721405,2594.92041015625,6868.7744140625,4220.8125,792,lgp,mu+lambda,reward,halfcheetah,0,79200,7009.45654296875,6868.7744140625,6850.16064453125
793,793,224.850341796875,2555.1953125,6873.48046875,6821.41845703125,1687210294.0409536,0,1518.605712890625,6.116090297698975,4909.070115566254,2610.197265625,6838.70703125,5156.1240234375,793,lgp,mu+lambda,reward,halfcheetah,0,79300,6873.48046875,6838.70703125,6821.41845703125
794,794,33.20964431762695,1913.0186767578125,6819.5244140625,6757.80517578125,1687210300.15111,0,515.0303955078125,6.093136310577393,4915.180271863937,2588.063232421875,6784.48046875,3353.6943359375,794,lgp,mu+lambda,reward,halfcheetah,0,79400,6819.5244140625,6784.48046875,6757.80517578125
795,795,-21.60867691040039,2444.86376953125,6992.33056640625,6842.0283203125,1687210306.2773242,0,742.4221801757812,6.109274864196777,4921.306486129761,2796.9970703125,6865.8505859375,5537.5400390625,795,lgp,mu+lambda,reward,halfcheetah,0,79500,6992.33056640625,6865.8505859375,6842.0283203125
796,796,0.17587494850158691,2208.37939453125,6874.04052734375,6765.54443359375,1687210312.4044678,0,622.22021484375,6.111853122711182,4927.433629751205,2662.23095703125,6829.76025390625,4614.7861328125,796,lgp,mu+lambda,reward,halfcheetah,0,79600,6874.04052734375,6829.76025390625,6765.54443359375
797,797,20.40566635131836,2523.80126953125,7006.75390625,6907.95556640625,1687210318.513361,0,1139.2900390625,6.091587543487549,4933.542522907257,2850.2998046875,6971.3056640625,6171.240234375,797,lgp,mu+lambda,reward,halfcheetah,0,79700,7006.75390625,6971.3056640625,6907.95556640625
798,798,-91.26072692871094,2215.006591796875,6924.69873046875,6740.2822265625,1687210324.6337354,0,777.3140869140625,6.104327201843262,4939.662897348404,2729.98095703125,6816.2666015625,5558.1396484375,798,lgp,mu+lambda,reward,halfcheetah,0,79800,6924.69873046875,6816.2666015625,6740.2822265625
799,799,-132.02944946289062,2281.518798828125,7012.39111328125,6877.048828125,1687210330.7839437,0,620.6064453125,6.13179874420166,4945.813105583191,2859.662109375,6894.9326171875,5925.87890625,799,lgp,mu+lambda,reward,halfcheetah,0,79900,7012.39111328125,6894.9326171875,6877.048828125
800,800,124.9382095336914,2449.513427734375,6837.7978515625,6804.4287109375,1687210336.918875,0,1134.798095703125,6.117347240447998,4951.948036909103,2712.807373046875,6813.0537109375,5756.345703125,800,lgp,mu+lambda,reward,halfcheetah,0,80000,6837.7978515625,6813.0537109375,6804.4287109375
801,801,82.65426635742188,2221.753173828125,6911.65673828125,6693.8525390625,1687210343.0697713,0,631.747314453125,6.134524822235107,4958.09893321991,2747.598876953125,6779.63330078125,5306.76513671875,801,lgp,mu+lambda,reward,halfcheetah,0,80100,6911.65673828125,6779.63330078125,6693.8525390625
802,802,-83.27133178710938,1552.312255859375,6948.7021484375,6721.69677734375,1687210349.2205648,0,1662.830078125,6.1344075202941895,4964.249726772308,10584.2294921875,6865.1806640625,5743.556640625,802,lgp,mu+lambda,reward,halfcheetah,0,80200,6948.7021484375,6865.1806640625,6721.69677734375
803,803,-129.47067260742188,1170.6917724609375,6863.01953125,6789.19775390625,1687210355.3710058,0,560.3111572265625,6.134166717529297,4970.4001677036285,10540.7509765625,6850.392578125,5069.50439453125,803,lgp,mu+lambda,reward,halfcheetah,0,80300,6863.01953125,6850.392578125,6789.19775390625
804,804,407.4223937988281,2475.56982421875,6768.283203125,6759.48095703125,1687210361.5219927,0,1167.777587890625,6.133548259735107,4976.551154613495,2701.85205078125,6761.6982421875,5445.92822265625,804,lgp,mu+lambda,reward,halfcheetah,0,80400,6768.283203125,6761.6982421875,6759.48095703125
805,805,60.68844223022461,2175.82421875,6984.791015625,6867.7275390625,1687210367.6722896,0,685.4588623046875,6.133426666259766,4982.701451539993,2638.52880859375,6899.76318359375,4324.69921875,805,lgp,mu+lambda,reward,halfcheetah,0,80500,6984.791015625,6899.76318359375,6867.7275390625
806,806,-78.23048400878906,2094.24609375,6988.87451171875,6871.958984375,1687210373.791224,0,792.2988891601562,6.102396011352539,4988.820385932922,2655.223388671875,6884.50341796875,3991.46240234375,806,lgp,mu+lambda,reward,halfcheetah,0,80600,6988.87451171875,6884.50341796875,6871.958984375
807,807,48.852970123291016,2151.82373046875,6892.28369140625,6860.3798828125,1687210379.935489,0,661.93017578125,6.127650737762451,4994.9646508693695,2651.803955078125,6860.52490234375,4577.08154296875,807,lgp,mu+lambda,reward,halfcheetah,0,80700,6892.28369140625,6860.52490234375,6860.3798828125
808,808,-37.85374069213867,2206.56396484375,6867.95361328125,6784.072265625,1687210386.0688217,0,659.8265380859375,6.117512226104736,5001.097983598709,2644.4609375,6814.6171875,4761.85595703125,808,lgp,mu+lambda,reward,halfcheetah,0,80800,6867.95361328125,6814.6171875,6784.072265625
809,809,92.36500549316406,2365.42822265625,6945.07275390625,6776.158203125,1687210392.2194104,0,734.7777709960938,6.1332926750183105,5007.248572349548,2678.2216796875,6823.89794921875,4953.09912109375,809,lgp,mu+lambda,reward,halfcheetah,0,80900,6945.07275390625,6823.89794921875,6776.158203125
810,810,104.64680480957031,2259.05908203125,6958.9560546875,6668.10546875,1687210398.3694434,0,799.0984497070312,6.134368419647217,5013.39860534668,2611.333251953125,6737.1337890625,4602.06787109375,810,lgp,mu+lambda,reward,halfcheetah,0,81000,6958.9560546875,6737.1337890625,6668.10546875
811,811,-59.16874313354492,2127.988037109375,6817.62939453125,6680.56396484375,1687210404.5199344,0,662.51953125,6.133435249328613,5019.5490963459015,2660.74755859375,6721.78857421875,4693.5576171875,811,lgp,mu+lambda,reward,halfcheetah,0,81100,6817.62939453125,6721.78857421875,6680.56396484375
812,812,-16.18184471130371,2195.36474609375,6922.4658203125,6813.46435546875,1687210410.6686788,0,624.76806640625,6.131141185760498,5025.697840690613,2703.318603515625,6837.0205078125,4822.8740234375,812,lgp,mu+lambda,reward,halfcheetah,0,81200,6922.4658203125,6837.0205078125,6813.46435546875
813,813,-0.9281111359596252,2700.537353515625,7027.2294921875,6760.85498046875,1687210416.815936,0,2081.7734375,6.131286144256592,5031.845098018646,2805.2978515625,6929.3388671875,5851.4365234375,813,lgp,mu+lambda,reward,halfcheetah,0,81300,7027.2294921875,6929.3388671875,6760.85498046875
814,814,36.4106330871582,2083.870361328125,6868.75146484375,6689.41015625,1687210422.9647057,0,658.0953979492188,6.131468772888184,5037.993867635727,2702.662353515625,6787.251953125,5008.0751953125,814,lgp,mu+lambda,reward,halfcheetah,0,81400,6868.75146484375,6787.251953125,6689.41015625
815,815,180.367919921875,2109.744140625,6861.43505859375,6687.2294921875,1687210429.1139414,0,644.4442138671875,6.132568836212158,5044.14310336113,2690.816650390625,6800.39453125,4924.6083984375,815,lgp,mu+lambda,reward,halfcheetah,0,81500,6861.43505859375,6800.39453125,6687.2294921875
816,816,383.3031005859375,2611.613525390625,6880.12158203125,6866.60498046875,1687210435.2627146,0,995.0115966796875,6.1320576667785645,5050.291876554489,2724.9921875,6875.07666015625,5768.6044921875,816,lgp,mu+lambda,reward,halfcheetah,0,81600,6880.12158203125,6875.07666015625,6866.60498046875
817,817,166.00125122070312,2373.983642578125,6959.64013671875,6874.76611328125,1687210441.4106772,0,738.193603515625,6.130892276763916,5056.43983912468,2764.3017578125,6943.8974609375,5827.908203125,817,lgp,mu+lambda,reward,halfcheetah,0,81700,6959.64013671875,6943.8974609375,6874.76611328125
818,818,31.536102294921875,2230.290283203125,6956.64404296875,6876.53759765625,1687210447.5587785,0,912.2230224609375,6.132622718811035,5062.587940454483,2681.203125,6896.32080078125,4874.19091796875,818,lgp,mu+lambda,reward,halfcheetah,0,81800,6956.64404296875,6896.32080078125,6876.53759765625
819,819,133.94857788085938,2162.2890625,6835.34765625,6726.76025390625,1687210453.7066953,0,773.46337890625,6.13130521774292,5068.735857248306,2511.616943359375,6749.61328125,3696.51708984375,819,lgp,mu+lambda,reward,halfcheetah,0,81900,6835.34765625,6749.61328125,6726.76025390625
820,820,61.08150863647461,1846.5654296875,6859.1982421875,6751.19384765625,1687210459.8546023,0,511.93157958984375,6.132440090179443,5074.883764266968,2523.5888671875,6795.63134765625,3313.626953125,820,lgp,mu+lambda,reward,halfcheetah,0,82000,6859.1982421875,6795.63134765625,6751.19384765625
821,821,312.50323486328125,2421.09033203125,6992.0732421875,6822.4296875,1687210466.002135,0,725.0152587890625,6.131203651428223,5081.03129696846,2692.50244140625,6884.2490234375,5632.91015625,821,lgp,mu+lambda,reward,halfcheetah,0,82100,6992.0732421875,6884.2490234375,6822.4296875
822,822,59.5880012512207,2350.420166015625,6963.36181640625,6794.94970703125,1687210472.1609688,0,698.056640625,6.142977714538574,5087.190130710602,2690.34716796875,6920.02734375,5170.626953125,822,lgp,mu+lambda,reward,halfcheetah,0,82200,6963.36181640625,6920.02734375,6794.94970703125
823,823,375.1024475097656,2761.1689453125,6974.88232421875,6840.40283203125,1687210478.3672168,0,2138.79833984375,6.175588607788086,5093.3963787555695,2735.614501953125,6920.2099609375,5829.36181640625,823,lgp,mu+lambda,reward,halfcheetah,0,82300,6974.88232421875,6920.2099609375,6840.40283203125
824,824,211.14877319335938,2171.94287109375,6779.62158203125,6745.7802734375,1687210484.5358074,0,646.078369140625,6.133901596069336,5099.564969301224,2624.6083984375,6759.06884765625,4602.7099609375,824,lgp,mu+lambda,reward,halfcheetah,0,82400,6779.62158203125,6759.06884765625,6745.7802734375
825,825,430.4044189453125,2750.98828125,7015.21728515625,6759.76806640625,1687210490.7050967,0,918.4164428710938,6.135030746459961,5105.734258651733,2789.5986328125,6931.71435546875,6121.87646484375,825,lgp,mu+lambda,reward,halfcheetah,0,82500,7015.21728515625,6931.71435546875,6759.76806640625
826,826,264.8088073730469,2210.92333984375,7045.82666015625,6714.48095703125,1687210496.8724177,0,725.0371704101562,6.133425235748291,5111.901579618454,2638.6708984375,6747.0341796875,4742.7548828125,826,lgp,mu+lambda,reward,halfcheetah,0,82600,7045.82666015625,6747.0341796875,6714.48095703125
827,827,-40.94975280761719,1984.4779052734375,6861.30712890625,6810.07421875,1687210503.0401,0,660.4107055664062,6.135056018829346,5118.0692620277405,2632.9501953125,6844.125,4404.7607421875,827,lgp,mu+lambda,reward,halfcheetah,0,82700,6861.30712890625,6844.125,6810.07421875
828,828,204.246826171875,2583.39892578125,6829.50439453125,6723.9951171875,1687210509.2077801,0,1075.23876953125,6.13407039642334,5124.236942052841,2745.80908203125,6797.2646484375,5866.9716796875,828,lgp,mu+lambda,reward,halfcheetah,0,82800,6829.50439453125,6797.2646484375,6723.9951171875
829,829,-42.44142150878906,2160.17626953125,6991.84912109375,6807.2021484375,1687210515.3760333,0,626.6380615234375,6.133938789367676,5130.405195236206,2711.667724609375,6807.22412109375,5224.646484375,829,lgp,mu+lambda,reward,halfcheetah,0,82900,6991.84912109375,6807.22412109375,6807.2021484375
830,830,72.36187744140625,2147.695068359375,6910.2685546875,6754.9677734375,1687210521.5438697,0,658.4108276367188,6.134154319763184,5136.573031663895,2624.20263671875,6794.18603515625,4662.9228515625,830,lgp,mu+lambda,reward,halfcheetah,0,83000,6910.2685546875,6794.18603515625,6754.9677734375
831,831,71.43277740478516,2426.959228515625,6970.87353515625,6838.39599609375,1687210527.7123082,0,1046.17041015625,6.135338306427002,5142.7414700984955,2638.411376953125,6903.1259765625,4860.94580078125,831,lgp,mu+lambda,reward,halfcheetah,0,83100,6970.87353515625,6903.1259765625,6838.39599609375
832,832,-102.57878112792969,1975.5474853515625,6940.3369140625,6819.43701171875,1687210533.879845,0,611.6051025390625,6.1382737159729,5148.90900683403,2663.538818359375,6892.67626953125,4132.39404296875,832,lgp,mu+lambda,reward,halfcheetah,0,83200,6940.3369140625,6892.67626953125,6819.43701171875
833,833,150.081787109375,2262.375,6945.03369140625,6787.79150390625,1687210540.047552,0,828.433837890625,6.136340618133545,5155.076714038849,2668.796875,6831.1220703125,5482.31298828125,833,lgp,mu+lambda,reward,halfcheetah,0,83300,6945.03369140625,6831.1220703125,6787.79150390625
834,834,-42.840354919433594,2347.45068359375,6993.3544921875,6733.39404296875,1687210546.2142599,0,926.3172607421875,6.136073589324951,5161.243421792984,2654.663330078125,6827.35791015625,5050.78857421875,834,lgp,mu+lambda,reward,halfcheetah,0,83400,6993.3544921875,6827.35791015625,6733.39404296875
835,835,219.43197631835938,2413.40478515625,6806.85791015625,6777.54736328125,1687210552.3829892,0,1084.4713134765625,6.137408256530762,5167.412151098251,2542.07177734375,6777.623046875,4788.900390625,835,lgp,mu+lambda,reward,halfcheetah,0,83500,6806.85791015625,6777.623046875,6777.54736328125
836,836,51.864463806152344,2435.890869140625,6849.1943359375,6796.97265625,1687210558.5522234,0,1018.5712890625,6.138705253601074,5173.581385374069,2687.193359375,6797.3603515625,5418.03662109375,836,lgp,mu+lambda,reward,halfcheetah,0,83600,6849.1943359375,6797.3603515625,6796.97265625
837,837,-101.98702239990234,2190.682373046875,7038.943359375,6929.5576171875,1687210564.7231903,0,572.481689453125,6.140837669372559,5179.752352237701,2739.4052734375,6936.71923828125,4614.27685546875,837,lgp,mu+lambda,reward,halfcheetah,0,83700,7038.943359375,6936.71923828125,6929.5576171875
838,838,176.97039794921875,2527.5,6877.74853515625,6816.3447265625,1687210570.891798,0,942.7969360351562,6.142561435699463,5185.920959949493,2753.119873046875,6863.61376953125,5611.9814453125,838,lgp,mu+lambda,reward,halfcheetah,0,83800,6877.74853515625,6863.61376953125,6816.3447265625
839,839,16.511934280395508,2219.796875,7063.42822265625,6824.70947265625,1687210577.059749,0,669.116455078125,6.150082111358643,5192.0889108181,2678.389892578125,6942.61181640625,4273.02978515625,839,lgp,mu+lambda,reward,halfcheetah,0,83900,7063.42822265625,6942.61181640625,6824.70947265625
840,840,271.39666748046875,2116.683837890625,6800.7392578125,6680.109375,1687210583.2274146,0,716.869873046875,6.151486396789551,5198.256576538086,2596.212158203125,6780.05029296875,4423.18408203125,840,lgp,mu+lambda,reward,halfcheetah,0,84000,6800.7392578125,6780.05029296875,6680.109375
841,841,507.07769775390625,2804.470947265625,7050.58935546875,6826.43310546875,1687210589.3955905,0,1451.002197265625,6.1501898765563965,5204.424752473831,2740.98291015625,6832.078125,6360.59521484375,841,lgp,mu+lambda,reward,halfcheetah,0,84100,7050.58935546875,6832.078125,6826.43310546875
842,842,72.22972869873047,2067.759765625,6920.314453125,6850.66552734375,1687210595.5629306,0,678.8701782226562,6.151674270629883,5210.592092514038,2639.140625,6884.0517578125,4191.4384765625,842,lgp,mu+lambda,reward,halfcheetah,0,84200,6920.314453125,6884.0517578125,6850.66552734375
843,843,418.35797119140625,2787.132080078125,6847.70751953125,6833.2373046875,1687210601.7303987,0,2222.4287109375,6.149869918823242,5216.759560585022,2642.014892578125,6839.05224609375,5640.2607421875,843,lgp,mu+lambda,reward,halfcheetah,0,84300,6847.70751953125,6839.05224609375,6833.2373046875
844,844,216.155029296875,2566.480712890625,7066.4287109375,6820.0751953125,1687210607.898004,0,994.395751953125,6.149082660675049,5222.927165985107,2738.333740234375,6849.5224609375,5524.083984375,844,lgp,mu+lambda,reward,halfcheetah,0,84400,7066.4287109375,6849.5224609375,6820.0751953125
845,845,356.71697998046875,2652.4892578125,7029.501953125,6914.357421875,1687210614.0665925,0,1873.73583984375,6.1521453857421875,5229.0957543849945,2588.15771484375,6952.666015625,5526.712890625,845,lgp,mu+lambda,reward,halfcheetah,0,84500,7029.501953125,6952.666015625,6914.357421875
846,846,344.15142822265625,2571.615966796875,6815.2265625,6730.61669921875,1687210620.233566,0,947.373046875,6.149733066558838,5235.262727975845,2752.565185546875,6801.71875,5851.6962890625,846,lgp,mu+lambda,reward,halfcheetah,0,84600,6815.2265625,6801.71875,6730.61669921875
847,847,79.23332214355469,2375.10498046875,7006.763671875,6799.6201171875,1687210626.4012282,0,748.7784423828125,6.151505470275879,5241.430390119553,2701.93798828125,6816.166015625,4907.3193359375,847,lgp,mu+lambda,reward,halfcheetah,0,84700,7006.763671875,6816.166015625,6799.6201171875
848,848,455.30889892578125,2755.227783203125,6992.57861328125,6896.2080078125,1687210632.5693989,0,1276.748046875,6.153558731079102,5247.598560810089,2755.55029296875,6916.7763671875,5836.7412109375,848,lgp,mu+lambda,reward,halfcheetah,0,84800,6992.57861328125,6916.7763671875,6896.2080078125
849,849,152.837890625,2442.06396484375,7058.75439453125,6786.037109375,1687210638.737473,0,766.0355834960938,6.153310298919678,5253.766634941101,2690.62646484375,6991.435546875,5686.2333984375,849,lgp,mu+lambda,reward,halfcheetah,0,84900,7058.75439453125,6991.435546875,6786.037109375
850,850,-10.20634651184082,1915.0157470703125,6781.95068359375,6719.25537109375,1687210644.9062917,0,562.689208984375,6.153694152832031,5259.935453653336,2571.606689453125,6727.2421875,4009.134521484375,850,lgp,mu+lambda,reward,halfcheetah,0,85000,6781.95068359375,6727.2421875,6719.25537109375
851,851,194.00790405273438,2681.798583984375,6876.80615234375,6668.3994140625,1687210651.0744817,0,1463.99951171875,6.153390407562256,5266.103643655777,2715.00439453125,6679.6298828125,5876.65478515625,851,lgp,mu+lambda,reward,halfcheetah,0,85100,6876.80615234375,6679.6298828125,6668.3994140625
852,852,5.020135402679443,2521.41015625,6957.943359375,6818.2158203125,1687210657.243229,0,856.51708984375,6.154819488525391,5272.272390842438,2826.17041015625,6917.748046875,5777.44921875,852,lgp,mu+lambda,reward,halfcheetah,0,85200,6957.943359375,6917.748046875,6818.2158203125
853,853,409.13458251953125,2650.232177734375,6984.71630859375,6773.51904296875,1687210663.4134314,0,1183.3743896484375,6.154256343841553,5278.442593336105,2752.28564453125,6880.51123046875,5848.83837890625,853,lgp,mu+lambda,reward,halfcheetah,0,85300,6984.71630859375,6880.51123046875,6773.51904296875
854,854,235.41928100585938,2254.696533203125,6817.81591796875,6762.78173828125,1687210669.5799108,0,733.0052490234375,6.149941921234131,5284.609072685242,2593.543701171875,6767.50439453125,4532.4228515625,854,lgp,mu+lambda,reward,halfcheetah,0,85400,6817.81591796875,6767.50439453125,6762.78173828125
