,training.top_k_fit.top_0_fit,training.fitness_3q,training.run_id,training.fitness_std,training.evaluation_time,training.top_k_fit.top_2_fit,_step,training.fitness_1q,training.generation,_runtime,training.fitness_mean,training.fitness_median,training.top_k_fit.top_1_fit,_timestamp,solver,ea,environment,seed
496,7007.169921875,96.64112854003906,0,14692.7509765625,6.686265468597412,6970.79443359375,496,6434.904296875,496,3358.7576372623444,824.263671875,972.5652465820312,6996.93603515625,1686937706.1084332,cgp,mu+lambda,halfcheetah,1
497,7069.33154296875,205.73153686523438,0,10617.5322265625,6.680250644683838,6990.619140625,497,6459.95849609375,497,3365.454524040222,1647.5872802734375,680.8416748046875,7058.95947265625,1686937712.80532,cgp,mu+lambda,halfcheetah,1
498,7117.8486328125,354.4710388183594,0,2891.759033203125,6.681003570556641,7036.02490234375,498,6377.83251953125,498,3372.153984069824,2903.17919921875,1668.302734375,7051.73486328125,1686937719.50478,cgp,mu+lambda,halfcheetah,1
499,7015.9521484375,70.37542724609375,0,10554.5673828125,6.682729721069336,6989.5302734375,499,5111.9072265625,499,3378.8562586307526,1290.42138671875,718.6155395507812,6996.18212890625,1686937726.2070546,cgp,mu+lambda,halfcheetah,1
500,7074.986328125,332.536376953125,0,2882.017822265625,6.680602550506592,7030.88037109375,500,6352.0380859375,500,3385.5524232387543,2792.50048828125,906.1859130859375,7035.27392578125,1686937732.9032192,cgp,mu+lambda,halfcheetah,1
501,7030.5009765625,522.20654296875,0,2839.01416015625,6.676336288452148,7020.126953125,501,6460.5400390625,501,3392.256123781204,2925.673095703125,1578.08203125,7022.1630859375,1686937739.6069198,cgp,mu+lambda,halfcheetah,1
502,7051.93115234375,379.339111328125,0,2841.60986328125,6.676295280456543,6981.17822265625,502,6557.30224609375,502,3398.95192861557,2779.581298828125,1029.2275390625,7000.494140625,1686937746.3027246,cgp,mu+lambda,halfcheetah,1
503,7206.02685546875,169.3134307861328,0,2894.275390625,6.677570343017578,6967.71630859375,503,6248.58837890625,503,3405.649492740631,2752.8828125,1309.236083984375,7038.5927734375,1686937753.0002887,cgp,mu+lambda,halfcheetah,1
504,7026.77685546875,214.7313690185547,0,2785.022216796875,6.679059028625488,6928.6279296875,504,5908.45849609375,504,3412.347148180008,2449.031982421875,800.3922119140625,6969.8583984375,1686937759.6979442,cgp,mu+lambda,halfcheetah,1
505,7124.89306640625,-24.63097381591797,0,2755.750732421875,6.6781816482543945,6940.3505859375,505,5137.5263671875,505,3419.044991493225,2149.55029296875,660.0941162109375,6981.43212890625,1686937766.3957875,cgp,mu+lambda,halfcheetah,1
506,6979.87255859375,297.47625732421875,0,2734.54150390625,6.678390979766846,6917.1806640625,506,5204.83984375,506,3425.7414803504944,2390.676513671875,808.1786499023438,6946.42041015625,1686937773.0922763,cgp,mu+lambda,halfcheetah,1
507,7109.646484375,277.2729797363281,0,10613.669921875,6.6770734786987305,6978.63330078125,507,6078.3935546875,507,3432.4381234645844,1754.418701171875,960.2922973632812,6979.09326171875,1686937779.7889194,cgp,mu+lambda,halfcheetah,1
508,7009.66650390625,343.1448669433594,0,2782.303955078125,6.679789066314697,6946.0927734375,508,6311.51806640625,508,3439.1364517211914,2898.86865234375,2001.3055419921875,6955.59521484375,1686937786.4872477,cgp,mu+lambda,halfcheetah,1
509,7049.73193359375,211.18316650390625,0,2742.41064453125,6.666950702667236,6937.04833984375,509,5584.498046875,509,3445.822614431381,2447.013427734375,665.48486328125,6946.07763671875,1686937793.1734104,cgp,mu+lambda,halfcheetah,1
510,7021.47900390625,268.5578308105469,0,10593.6435546875,6.678476810455322,6973.3916015625,510,6282.22265625,510,3452.5207974910736,1752.21728515625,1416.8211669921875,7006.4580078125,1686937799.8715935,cgp,mu+lambda,halfcheetah,1
511,7074.63134765625,433.4087219238281,0,2759.11083984375,6.656053066253662,6950.68408203125,511,5843.1171875,511,3459.196639060974,2628.94921875,1310.3411865234375,6994.5517578125,1686937806.547435,cgp,mu+lambda,halfcheetah,1
512,7109.48974609375,372.5386047363281,0,2747.805419921875,6.681092262268066,6985.6943359375,512,6147.66943359375,512,3465.8972129821777,3047.6318359375,2204.330078125,7034.3798828125,1686937813.248009,cgp,mu+lambda,halfcheetah,1
513,7125.791015625,211.85040283203125,0,2916.970947265625,6.679238319396973,6938.37451171875,513,6373.31396484375,513,3472.5954308509827,2940.7490234375,1993.527587890625,6990.283203125,1686937819.9462268,cgp,mu+lambda,halfcheetah,1
514,6966.21923828125,287.5174560546875,0,2820.321044921875,6.631215572357178,6861.322265625,514,6223.2158203125,514,3479.246331691742,2793.311279296875,1251.167724609375,6900.69091796875,1686937826.5971277,cgp,mu+lambda,halfcheetah,1
515,7010.41259765625,39.161136627197266,0,2925.239501953125,6.679328918457031,6852.4765625,515,6329.4228515625,515,3485.9442958831787,2534.795166015625,707.0955810546875,6915.0849609375,1686937833.2950919,cgp,mu+lambda,halfcheetah,1
516,7101.03955078125,351.701904296875,0,10660.6552734375,6.684128761291504,6982.18701171875,516,6380.35302734375,516,3492.6476635932922,2047.4158935546875,2465.997314453125,7051.01904296875,1686937839.9984596,cgp,mu+lambda,halfcheetah,1
517,7007.03955078125,309.9855651855469,0,2734.69775390625,6.6787614822387695,6979.5087890625,517,5495.98291015625,517,3499.3457539081573,2674.333984375,1185.839111328125,6990.65966796875,1686937846.69655,cgp,mu+lambda,halfcheetah,1
518,7285.615234375,268.27264404296875,0,2945.927978515625,6.679465293884277,7102.94384765625,518,6396.71923828125,518,3506.0443658828735,2831.65869140625,1553.208740234375,7104.65576171875,1686937853.3951619,cgp,mu+lambda,halfcheetah,1
519,7218.97998046875,125.5760498046875,0,2802.23095703125,6.679902076721191,7085.2705078125,519,5218.462890625,519,3512.7433590888977,2456.091796875,718.6138916015625,7140.80224609375,1686937860.094155,cgp,mu+lambda,halfcheetah,1
520,6971.17724609375,306.8057556152344,0,2732.77978515625,6.6025848388671875,6895.408203125,520,5909.7431640625,520,3519.408512353897,2788.44873046875,2297.236328125,6942.048828125,1686937866.7593083,cgp,mu+lambda,halfcheetah,1
521,6931.33349609375,379.7680969238281,0,10596.5400390625,6.651732444763184,6865.7314453125,521,6153.3974609375,521,3526.1073372364044,1860.9075927734375,1957.2254638671875,6925.27490234375,1686937873.4581332,cgp,mu+lambda,halfcheetah,1
522,6990.439453125,245.19920349121094,0,2834.99169921875,6.65201997756958,6814.0791015625,522,6194.77294921875,522,3532.8073415756226,2760.775634765625,1520.4749755859375,6884.24560546875,1686937880.1581376,cgp,mu+lambda,halfcheetah,1
523,7043.6455078125,169.99256896972656,0,2870.635498046875,6.660276889801025,6952.8671875,523,6165.2724609375,523,3539.5086069107056,2573.30078125,744.838134765625,6966.71240234375,1686937886.859403,cgp,mu+lambda,halfcheetah,1
524,7060.09033203125,134.85365295410156,0,14711.658203125,6.659590244293213,6866.18505859375,524,6204.8779296875,524,3546.20875954628,984.32763671875,2103.08251953125,7047.15673828125,1686937893.5595555,cgp,mu+lambda,halfcheetah,1
525,7329.45654296875,177.80374145507812,0,2882.27294921875,6.655284404754639,6875.03564453125,525,6204.41162109375,525,3552.9049661159515,2659.990478515625,933.0962524414062,6936.70166015625,1686937900.255762,cgp,mu+lambda,halfcheetah,1
526,7030.27783203125,256.73846435546875,0,2762.041015625,6.656150817871094,7006.1591796875,526,6133.2587890625,526,3559.60115814209,2635.051513671875,1172.743896484375,7029.52783203125,1686937906.9519541,cgp,mu+lambda,halfcheetah,1
527,7042.33447265625,251.30874633789062,0,2591.267578125,6.681351661682129,6986.88720703125,527,4257.71875,527,3566.3287646770477,2244.760986328125,693.7723388671875,6998.3447265625,1686937913.6795607,cgp,mu+lambda,halfcheetah,1
528,7244.271484375,379.8096923828125,0,2711.18603515625,6.690229415893555,6886.8623046875,528,6192.10302734375,528,3573.0545330047607,3026.213623046875,2887.58642578125,7079.81787109375,1686937920.405329,cgp,mu+lambda,halfcheetah,1
529,6997.39208984375,160.7815399169922,0,2855.216064453125,6.672901153564453,6907.0419921875,529,6092.306640625,529,3579.751196861267,2728.77294921875,1025.099609375,6907.61376953125,1686937927.1019928,cgp,mu+lambda,halfcheetah,1
530,7066.830078125,402.98187255859375,0,2822.250244140625,6.650234699249268,6925.74609375,530,6378.8720703125,530,3586.4442162513733,2948.47119140625,1581.6986083984375,7009.31103515625,1686937933.7950122,cgp,mu+lambda,halfcheetah,1
531,7064.94677734375,427.1710510253906,0,2748.972900390625,6.7127885818481445,6892.94384765625,531,6142.90087890625,531,3593.202744960785,3061.109375,2740.322265625,6918.9521484375,1686937940.553541,cgp,mu+lambda,halfcheetah,1
532,7056.26513671875,237.17051696777344,0,10656.1220703125,6.715487003326416,6959.1630859375,532,6497.56640625,532,3599.9360570907593,1990.2578125,2518.390869140625,6988.93212890625,1686937947.286853,cgp,mu+lambda,halfcheetah,1
533,7097.68212890625,356.8062744140625,0,14659.08984375,6.694993019104004,6963.95703125,533,5919.703125,533,3606.6563057899475,837.5786743164062,1685.68603515625,6968.3076171875,1686937954.0071018,cgp,mu+lambda,halfcheetah,1
534,6981.76416015625,298.018310546875,0,2732.691162109375,6.692343711853027,6934.01416015625,534,5752.9677734375,534,3613.376092672348,2712.046875,1520.07421875,6980.96044921875,1686937960.7268887,cgp,mu+lambda,halfcheetah,1
535,7069.9609375,402.4495849609375,0,2756.980712890625,6.693515777587891,6903.974609375,535,6391.96533203125,535,3620.096095085144,2976.544921875,2186.17041015625,6922.5791015625,1686937967.446891,cgp,mu+lambda,halfcheetah,1
536,6973.28515625,352.4905090332031,0,2901.60400390625,6.780548095703125,6917.1572265625,536,6396.07177734375,536,3626.920991897583,2781.119873046875,944.12451171875,6931.2392578125,1686937974.271788,cgp,mu+lambda,halfcheetah,1
537,6981.13720703125,108.27392578125,0,10673.26953125,6.672336101531982,6918.82568359375,537,6572.95947265625,537,3633.649068593979,1835.0421142578125,936.13525390625,6959.4873046875,1686937980.9998646,cgp,mu+lambda,halfcheetah,1
538,7080.048828125,375.7224426269531,0,2863.223876953125,6.644998073577881,6889.32763671875,538,6377.349609375,538,3640.3426513671875,2733.9619140625,1321.879150390625,6950.67919921875,1686937987.6934474,cgp,mu+lambda,halfcheetah,1
539,7103.80322265625,499.3734436035156,0,2718.709228515625,6.666252136230469,6928.98583984375,539,6076.95703125,539,3647.0427520275116,3087.251708984375,2939.844970703125,6985.90234375,1686937994.393548,cgp,mu+lambda,halfcheetah,1
540,7020.66748046875,261.61297607421875,0,2644.635986328125,6.667954444885254,6855.16748046875,540,5258.408203125,540,3653.7436583042145,2566.7626953125,1558.892578125,6889.66943359375,1686938001.0944543,cgp,mu+lambda,halfcheetah,1
541,7062.76171875,217.57652282714844,0,2661.68212890625,6.664541721343994,6902.64208984375,541,5653.927734375,541,3660.443094968796,2594.98974609375,1791.012939453125,6946.48681640625,1686938007.793891,cgp,mu+lambda,halfcheetah,1
542,7008.59228515625,204.40716552734375,0,10567.826171875,6.663941383361816,6968.18994140625,542,5725.7109375,542,3667.140542984009,1617.7391357421875,1549.126220703125,6998.193359375,1686938014.491339,cgp,mu+lambda,halfcheetah,1
543,7055.2392578125,529.9403686523438,0,2734.34423828125,6.645087718963623,6915.94775390625,543,6269.564453125,543,3673.8189244270325,3083.8994140625,2629.3447265625,6956.9892578125,1686938021.1697204,cgp,mu+lambda,halfcheetah,1
544,6910.642578125,246.798583984375,0,2789.111083984375,6.6608757972717285,6883.13818359375,544,5908.296875,544,3680.5136437416077,2473.666748046875,722.3410034179688,6890.609375,1686938027.8644397,cgp,mu+lambda,halfcheetah,1
545,7117.2919921875,180.46340942382812,0,2792.2890625,6.660775661468506,7033.83740234375,545,5906.09716796875,545,3687.2081711292267,2593.177490234375,814.4512939453125,7044.2158203125,1686938034.558967,cgp,mu+lambda,halfcheetah,1
546,7085.4990234375,308.1083068847656,0,2808.55712890625,6.662017345428467,6866.64453125,546,6288.55419921875,546,3693.900041103363,2820.638916015625,1284.121826171875,6898.74169921875,1686938041.250837,cgp,mu+lambda,halfcheetah,1
547,6970.42822265625,307.1048278808594,0,2707.16845703125,6.674861431121826,6883.412109375,547,5644.2099609375,547,3700.5957746505737,2604.81640625,958.3104248046875,6890.14990234375,1686938047.9465706,cgp,mu+lambda,halfcheetah,1
548,7045.8603515625,378.3835754394531,0,2792.747802734375,6.647485256195068,6940.3369140625,548,6226.89501953125,548,3707.2649874687195,2877.362548828125,1278.9478759765625,7000.1337890625,1686938054.6157835,cgp,mu+lambda,halfcheetah,1
549,7123.21484375,115.36572265625,0,2782.401611328125,6.679938316345215,6925.17236328125,549,5855.701171875,549,3713.9644474983215,2489.354736328125,809.629150390625,7010.177734375,1686938061.3152435,cgp,mu+lambda,halfcheetah,1
550,7001.3583984375,311.725830078125,0,2759.1767578125,6.678729057312012,6897.6318359375,550,5832.060546875,550,3720.66401219368,2527.07177734375,787.2406005859375,6942.814453125,1686938068.0148082,cgp,mu+lambda,halfcheetah,1
551,6989.4453125,272.39727783203125,0,10595.83203125,6.680071830749512,6962.0849609375,551,6251.8251953125,551,3727.3637702465057,1723.90380859375,1386.9031982421875,6987.07275390625,1686938074.7145662,cgp,mu+lambda,halfcheetah,1
552,6998.8408203125,463.2991027832031,0,2772.1669921875,6.671114444732666,6927.3251953125,552,6248.30908203125,552,3734.0562455654144,2867.935546875,1689.5810546875,6954.14404296875,1686938081.4070415,cgp,mu+lambda,halfcheetah,1
553,7012.7177734375,239.7426300048828,0,10597.73046875,6.7116498947143555,6879.69091796875,553,6334.9677734375,553,3740.7881824970245,1677.098876953125,2080.610107421875,6902.6025390625,1686938088.1389785,cgp,mu+lambda,halfcheetah,1
554,7092.1669921875,119.0465316772461,0,2911.25439453125,6.688381671905518,6899.64013671875,554,6427.04638671875,554,3747.497127056122,2866.600830078125,1573.229736328125,7054.62109375,1686938094.847923,cgp,mu+lambda,halfcheetah,1
555,6931.53759765625,163.27154541015625,0,2995.138427734375,6.6970672607421875,6908.9892578125,555,6484.86962890625,555,3754.21488904953,3061.057373046875,2216.59716796875,6929.17724609375,1686938101.565685,cgp,mu+lambda,halfcheetah,1
556,7013.4873046875,276.9189147949219,0,2756.509521484375,6.6976213455200195,6952.04736328125,556,5885.451171875,556,3760.933540582657,2513.60888671875,656.5040893554688,6969.93115234375,1686938108.2843366,cgp,mu+lambda,halfcheetah,1
557,7124.79296875,117.01544952392578,0,2638.840087890625,6.699740886688232,6918.97314453125,557,4571.615234375,557,3767.6543028354645,2219.510498046875,746.6133422851562,7045.75048828125,1686938115.0050988,cgp,mu+lambda,halfcheetah,1
558,6966.52734375,208.67950439453125,0,10615.2451171875,6.70012092590332,6824.3603515625,558,6259.294921875,558,3774.373949766159,1707.5213623046875,897.1490478515625,6857.37939453125,1686938121.7247458,cgp,mu+lambda,halfcheetah,1
559,7044.3857421875,466.3480529785156,0,2827.903564453125,6.6941304206848145,6938.97705078125,559,6280.86279296875,559,3781.0886771678925,3026.63525390625,3014.369140625,6970.72412109375,1686938128.4394732,cgp,mu+lambda,halfcheetah,1
560,6987.5283203125,467.581298828125,0,2697.1064453125,6.697908401489258,6925.64697265625,560,6182.373046875,560,3787.8064126968384,3111.922119140625,2787.22021484375,6925.9833984375,1686938135.1572087,cgp,mu+lambda,halfcheetah,1
561,7000.77490234375,370.8376159667969,0,10588.099609375,6.696134090423584,6935.29248046875,561,6040.3369140625,561,3794.52357339859,1809.4537353515625,2015.990234375,6958.39306640625,1686938141.8743694,cgp,mu+lambda,halfcheetah,1
562,7067.154296875,510.3863525390625,0,2887.132568359375,6.67911958694458,6953.798828125,562,6487.74560546875,562,3801.2227137088776,3330.8798828125,3521.5947265625,7063.3544921875,1686938148.5735097,cgp,mu+lambda,halfcheetah,1
563,7080.1767578125,395.47503662109375,0,10598.33203125,6.680030345916748,6916.41455078125,563,5805.62744140625,563,3807.9236755371094,1875.8299560546875,1606.57275390625,6974.84765625,1686938155.2744715,cgp,mu+lambda,halfcheetah,1
564,7039.3828125,386.25701904296875,0,10645.1884765625,6.679177761077881,6941.412109375,564,6559.36962890625,564,3814.623206138611,1899.5570068359375,1597.986328125,6988.259765625,1686938161.9740021,cgp,mu+lambda,halfcheetah,1
565,7059.55908203125,489.3397216796875,0,2842.369140625,6.675600528717041,6953.6826171875,565,6535.06884765625,565,3821.31885266304,3099.419677734375,3096.39404296875,6966.66259765625,1686938168.6696486,cgp,mu+lambda,halfcheetah,1
566,7098.07080078125,330.51385498046875,0,2763.821533203125,6.67747688293457,6894.33740234375,566,6249.96484375,566,3828.015790939331,2873.595458984375,2018.760009765625,6905.40234375,1686938175.366587,cgp,mu+lambda,halfcheetah,1
567,7024.68115234375,390.214599609375,0,2839.3203125,6.6801629066467285,6939.76513671875,567,6312.41650390625,567,3834.716562986374,2773.265625,1202.286865234375,6996.14697265625,1686938182.067359,cgp,mu+lambda,halfcheetah,1
568,7006.04931640625,496.81951904296875,0,2731.680419921875,6.670857906341553,6856.3564453125,568,6044.8759765625,568,3841.4081082344055,2825.099853515625,1424.063720703125,6863.375,1686938188.7589042,cgp,mu+lambda,halfcheetah,1
569,7046.263671875,204.8152313232422,0,10587.7373046875,6.6812744140625,6853.08349609375,569,6130.638671875,569,3848.1085662841797,1561.12158203125,1176.823486328125,6854.01025390625,1686938195.4593623,cgp,mu+lambda,halfcheetah,1
570,7114.1044921875,472.49346923828125,0,2874.77099609375,6.6723551750183105,7019.4765625,570,6228.142578125,570,3854.800933122635,2927.438720703125,1830.623779296875,7046.2373046875,1686938202.151729,cgp,mu+lambda,halfcheetah,1
571,7069.44091796875,144.96835327148438,0,2922.817138671875,6.681528091430664,7007.087890625,571,6390.3564453125,571,3861.501875400543,2515.57421875,857.9915771484375,7026.68408203125,1686938208.8526714,cgp,mu+lambda,halfcheetah,1
572,7046.27099609375,312.87298583984375,0,2854.9638671875,6.6762471199035645,6830.927734375,572,6379.52490234375,572,3868.198048353195,2946.877197265625,1832.216552734375,6835.6875,1686938215.5488443,cgp,mu+lambda,halfcheetah,1
573,7054.63037109375,229.638671875,0,10605.1982421875,6.672082901000977,6991.93408203125,573,6251.53466796875,573,3874.8905935287476,1691.94189453125,919.0983276367188,7005.96142578125,1686938222.2413895,cgp,mu+lambda,halfcheetah,1
574,6825.1328125,265.0450744628906,0,2800.899169921875,6.671317100524902,6812.38818359375,574,6061.115234375,574,3881.5818440914154,2530.8798828125,786.9863891601562,6818.9130859375,1686938228.93264,cgp,mu+lambda,halfcheetah,1
575,7038.41162109375,245.14947509765625,0,10571.982421875,6.675577640533447,6938.70068359375,575,5933.45849609375,575,3888.277170419693,1520.1356201171875,841.8436889648438,7020.80712890625,1686938235.6279664,cgp,mu+lambda,halfcheetah,1
576,7126.3046875,123.47245025634766,0,10648.0537109375,6.676393985748291,7045.09521484375,576,6335.71630859375,576,3894.973871231079,1910.0302734375,1723.19384765625,7048.67431640625,1686938242.3246672,cgp,mu+lambda,halfcheetah,1
577,7023.13427734375,-115.37991333007812,0,2982.2626953125,6.6732659339904785,6882.185546875,577,6326.244140625,577,3901.667417049408,2604.838623046875,630.7608642578125,6912.7978515625,1686938249.018213,cgp,mu+lambda,halfcheetah,1
578,7080.8466796875,261.5628967285156,0,2902.727783203125,6.670752048492432,7038.8623046875,578,6276.9853515625,578,3908.3579635620117,3120.052490234375,2502.21728515625,7042.73828125,1686938255.7087595,cgp,mu+lambda,halfcheetah,1
579,7165.04833984375,101.58290100097656,0,10544.5107421875,6.6411452293396,7037.64111328125,579,5206.5458984375,579,3915.0193436145782,1238.888916015625,645.8948364257812,7113.94091796875,1686938262.3701396,cgp,mu+lambda,halfcheetah,1
580,7220.544921875,469.4281921386719,0,2794.4130859375,6.664620399475098,6914.41357421875,580,6204.61572265625,580,3921.7061524391174,2576.4296875,744.53759765625,7137.14599609375,1686938269.0569484,cgp,mu+lambda,halfcheetah,1
581,7152.4013671875,160.67469787597656,0,2767.73779296875,6.660025596618652,6970.04296875,581,5949.90771484375,581,3928.4001853466034,2624.120849609375,1356.1688232421875,7072.55859375,1686938275.7509813,cgp,mu+lambda,halfcheetah,1
582,7108.59326171875,444.33819580078125,0,2635.27392578125,6.66231107711792,6973.3955078125,582,4368.23193359375,582,3935.0968050956726,2370.45751953125,962.8995361328125,7003.84130859375,1686938282.447601,cgp,mu+lambda,halfcheetah,1
583,7148.638671875,76.56159210205078,0,10592.74609375,6.719781398773193,6892.8662109375,583,6077.939453125,583,3941.8414011001587,1626.0718994140625,1142.6307373046875,6943.5,1686938289.192197,cgp,mu+lambda,halfcheetah,1
584,7082.8984375,201.06236267089844,0,10604.4873046875,6.695517063140869,6957.54345703125,584,6239.640625,584,3948.5565485954285,1664.0408935546875,765.7645263671875,6992.16064453125,1686938295.9073446,cgp,mu+lambda,halfcheetah,1
585,7163.04736328125,247.70765686035156,0,2866.691650390625,6.685851573944092,6994.05712890625,585,6215.63623046875,585,3955.2624728679657,2846.0,1415.1209716796875,7008.75390625,1686938302.6132689,cgp,mu+lambda,halfcheetah,1
586,7110.37890625,253.58859252929688,0,2943.2998046875,6.689990043640137,6989.56982421875,586,6360.9482421875,586,3961.9725110530853,2697.541259765625,695.2703857421875,7042.04296875,1686938309.323307,cgp,mu+lambda,halfcheetah,1
587,7192.068359375,196.02247619628906,0,2839.69921875,6.694756984710693,6977.3525390625,587,6162.17626953125,587,3968.686864376068,2689.290283203125,1314.052734375,7148.8720703125,1686938316.0376604,cgp,mu+lambda,halfcheetah,1
588,6950.43798828125,356.13720703125,0,10610.787109375,6.698638916015625,6845.25048828125,588,6332.21044921875,588,3975.4052770137787,1811.2496337890625,1388.73291015625,6894.00244140625,1686938322.756073,cgp,mu+lambda,halfcheetah,1
589,7053.91259765625,130.7410888671875,0,10597.47265625,6.701364040374756,6932.4736328125,589,6310.19140625,589,3982.126079082489,1506.3189697265625,625.5889892578125,6935.06103515625,1686938329.476875,cgp,mu+lambda,halfcheetah,1
590,7008.39697265625,508.5074157714844,0,2888.34765625,6.68983268737793,6964.0390625,590,6507.201171875,590,3988.8359620571136,2892.422119140625,1441.353271484375,7003.58447265625,1686938336.186758,cgp,mu+lambda,halfcheetah,1
591,7036.1728515625,229.27188110351562,0,2727.00830078125,6.691080093383789,6957.18701171875,591,5984.44775390625,591,3995.5469987392426,2773.453369140625,1793.207275390625,6969.63525390625,1686938342.8977947,cgp,mu+lambda,halfcheetah,1
592,7031.9560546875,426.8879699707031,0,2835.876708984375,6.6966118812561035,6945.41162109375,592,6172.93798828125,592,4002.2636449337006,2672.206787109375,814.8750610351562,6955.63671875,1686938349.614441,cgp,mu+lambda,halfcheetah,1
593,7025.91943359375,516.406982421875,0,2720.432373046875,6.703179836273193,6965.49658203125,593,6324.6455078125,593,4008.9868154525757,2879.385498046875,1975.623046875,6994.3349609375,1686938356.3376114,cgp,mu+lambda,halfcheetah,1
594,7054.02392578125,283.87750244140625,0,2963.1630859375,6.705051422119141,7004.5693359375,594,6374.62646484375,594,4015.712015390396,2960.9375,1139.34814453125,7021.64208984375,1686938363.0628114,cgp,mu+lambda,halfcheetah,1
595,7033.396484375,69.96244812011719,0,10576.603515625,6.70102596282959,6891.0703125,595,5904.08544921875,595,4022.4331498146057,1374.9248046875,670.765380859375,6891.67041015625,1686938369.7839458,cgp,mu+lambda,halfcheetah,1
596,7150.85498046875,475.3446044921875,0,2877.10107421875,6.690375804901123,7029.4658203125,596,6475.45751953125,596,4029.1433012485504,3124.881591796875,3106.220703125,7059.25537109375,1686938376.4940972,cgp,mu+lambda,halfcheetah,1
597,7026.9697265625,193.32244873046875,0,2905.24267578125,6.689775466918945,6972.263671875,597,6110.04931640625,597,4035.8524050712585,2562.242431640625,853.1491088867188,7012.181640625,1686938383.203201,cgp,mu+lambda,halfcheetah,1
598,7153.52734375,445.94903564453125,0,2855.365478515625,6.705758094787598,6979.154296875,598,6378.181640625,598,4042.581810235977,3062.3994140625,2120.646728515625,7121.72802734375,1686938389.9326062,cgp,mu+lambda,halfcheetah,1
599,7039.43701171875,269.30206298828125,0,10610.6796875,6.675619125366211,6958.1279296875,599,6380.6171875,599,4049.2936573028564,1864.351806640625,1469.06689453125,7020.27490234375,1686938396.6444533,cgp,mu+lambda,halfcheetah,1
600,7099.9814453125,490.0602722167969,0,2893.736572265625,6.661578178405762,7001.037109375,600,6585.32421875,600,4055.9800295829773,3003.50439453125,2413.75244140625,7067.3046875,1686938403.3308256,cgp,mu+lambda,halfcheetah,1
601,7008.328125,478.8145751953125,0,10638.95703125,6.665107727050781,6987.6689453125,601,6535.9931640625,601,4062.6621713638306,2100.187255859375,2278.841796875,7006.63330078125,1686938410.0129673,cgp,mu+lambda,halfcheetah,1
602,7066.474609375,242.90451049804688,0,10587.54296875,6.615544319152832,7054.90234375,602,6151.6845703125,602,4069.293265104294,1599.724853515625,912.8857421875,7056.205078125,1686938416.644061,cgp,mu+lambda,halfcheetah,1
603,7108.57568359375,433.2893371582031,0,2853.250732421875,6.614710330963135,7011.2333984375,603,6291.87841796875,603,4075.92463183403,2799.340576171875,1305.24658203125,7027.24072265625,1686938423.2754278,cgp,mu+lambda,halfcheetah,1
604,7048.37255859375,303.10333251953125,0,2632.4267578125,6.614539623260498,6939.14306640625,604,4383.43212890625,604,4082.5560517311096,2378.41455078125,771.7223510742188,7001.80615234375,1686938429.9068477,cgp,mu+lambda,halfcheetah,1
605,7009.4736328125,326.21612548828125,0,10601.126953125,6.672924518585205,6959.31787109375,605,6152.64697265625,605,4089.2446794509888,1711.31982421875,886.30859375,6989.943359375,1686938436.5954754,cgp,mu+lambda,halfcheetah,1
606,7195.7705078125,608.9630737304688,0,2788.38818359375,6.672962665557861,7063.76123046875,606,6548.59326171875,606,4095.9346385002136,3607.42431640625,3791.57275390625,7068.3369140625,1686938443.2854345,cgp,mu+lambda,halfcheetah,1
607,7116.23388671875,392.5351867675781,0,2806.1669921875,6.674272060394287,6930.19921875,607,6314.4208984375,607,4102.6246383190155,2934.6171875,1828.143310546875,7075.82568359375,1686938449.9754343,cgp,mu+lambda,halfcheetah,1
608,7048.55322265625,418.4390869140625,0,2882.190673828125,6.673805236816406,7014.3369140625,608,6239.1787109375,608,4109.315235853195,2797.771484375,1191.3790283203125,7039.02685546875,1686938456.6660318,cgp,mu+lambda,halfcheetah,1
609,6998.2119140625,288.009033203125,0,2906.443115234375,6.671562194824219,6990.412109375,609,6506.615234375,609,4116.00283241272,2977.239990234375,1501.7783203125,6994.1318359375,1686938463.3536284,cgp,mu+lambda,halfcheetah,1
610,7065.29345703125,429.3037414550781,0,2801.71630859375,6.6714043617248535,6985.59423828125,610,6378.56689453125,610,4122.6909873485565,2998.512451171875,1975.001220703125,7016.86669921875,1686938470.0417833,cgp,mu+lambda,halfcheetah,1
611,7055.37255859375,294.9523620605469,0,2896.114013671875,6.676438808441162,6984.5673828125,611,6441.17041015625,611,4129.383359193802,2742.54736328125,1057.15869140625,7002.0517578125,1686938476.7341552,cgp,mu+lambda,halfcheetah,1
612,7099.52783203125,531.4071655273438,0,2763.19091796875,6.67680025100708,6991.12109375,612,5962.27880859375,612,4136.077022075653,3037.276611328125,2501.296875,7081.6513671875,1686938483.427818,cgp,mu+lambda,halfcheetah,1
613,7029.787109375,125.5700912475586,0,10580.4326171875,6.672112941741943,6930.4501953125,613,5600.20703125,613,4142.76553606987,1483.568359375,749.45849609375,6949.9814453125,1686938490.116332,cgp,mu+lambda,halfcheetah,1
614,7148.380859375,170.40219116210938,0,2886.98095703125,6.6746087074279785,7022.6328125,614,5835.33984375,614,4149.455597877502,2571.45849609375,700.6727905273438,7060.71923828125,1686938496.8063939,cgp,mu+lambda,halfcheetah,1
