,training.fitness_1q,training.fitness_3q,training.fitness_median,training.evaluation_time,training.top_k_fit.top_1_fit,_runtime,training.fitness_std,_step,training.generation,training.fitness_mean,training.top_k_fit.top_2_fit,_timestamp,training.run_id,training.top_k_fit.top_0_fit,solver,ea,environment,seed
514,942.16259765625,105.99874877929688,277.24725341796875,1.6439951658248901,1110.1722412109375,876.0225894451141,404.48199462890625,514,514,431.3401184082031,1109.4207763671875,1687176853.0775895,1,1110.4422607421875,lgp,mu+lambda,walker2d,1
515,1008.625244140625,75.54862213134766,168.08074951171875,1.644027829170227,1095.8382568359375,877.684864282608,437.5752258300781,515,515,420.5252380371094,1094.406494140625,1687176854.7398643,1,1100.5670166015625,lgp,mu+lambda,walker2d,1
516,859.672607421875,96.48748779296875,185.1771697998047,1.6452417373657227,1101.271240234375,879.3471500873566,405.32940673828125,516,516,396.0748596191406,1099.5899658203125,1687176856.4021502,1,1112.07373046875,lgp,mu+lambda,walker2d,1
517,973.8055419921875,67.680908203125,136.24456787109375,1.6452054977416992,1106.8734130859375,881.0105147361755,427.59112548828125,517,517,378.6356201171875,1104.8892822265625,1687176858.0655148,1,1115.4395751953125,lgp,mu+lambda,walker2d,1
518,844.0466918945312,61.56935501098633,143.69375610351562,1.6444727182388306,1113.18603515625,882.6745719909668,419.2272644042969,518,518,380.6417236328125,1101.9847412109375,1687176859.729572,1,1114.6651611328125,lgp,mu+lambda,walker2d,1
519,1008.9244384765625,68.32241821289062,115.581787109375,1.6443554162979126,1102.7427978515625,884.3378989696503,428.0965576171875,519,519,377.9739685058594,1100.95361328125,1687176861.392899,1,1137.79638671875,lgp,mu+lambda,walker2d,1
520,1007.6888427734375,67.70488739013672,141.1728057861328,1.6463717222213745,1100.3663330078125,886.0018846988678,430.9673156738281,520,520,410.52777099609375,1096.1898193359375,1687176863.0568848,1,1112.847900390625,lgp,mu+lambda,walker2d,1
521,1012.27734375,71.98258972167969,166.90374755859375,1.6466280221939087,1116.093017578125,887.6677665710449,427.7445983886719,521,521,406.0343322753906,1104.440185546875,1687176864.7227666,1,1116.99169921875,lgp,mu+lambda,walker2d,1
522,1015.0570678710938,69.28593444824219,121.34674072265625,1.647180438041687,1104.1683349609375,889.3332104682922,430.0397033691406,522,522,378.3056945800781,1102.99658203125,1687176866.3882105,1,1105.3792724609375,lgp,mu+lambda,walker2d,1
523,1004.2095947265625,69.30060577392578,153.99517822265625,1.6477439403533936,1104.296142578125,890.9992339611053,432.2835693359375,523,523,404.4861755371094,1100.4478759765625,1687176868.054234,1,1106.9658203125,lgp,mu+lambda,walker2d,1
524,1060.2557373046875,69.89060974121094,181.7557373046875,1.647184133529663,1104.06787109375,892.6654098033905,439.2909851074219,524,524,422.47076416015625,1103.6102294921875,1687176869.7204099,1,1106.4725341796875,lgp,mu+lambda,walker2d,1
525,992.4515380859375,88.66678619384766,256.631591796875,1.6466522216796875,1102.9906005859375,894.3313672542572,407.3587646484375,525,525,414.687255859375,1102.1883544921875,1687176871.3863673,1,1146.6998291015625,lgp,mu+lambda,walker2d,1
526,984.8047485351562,86.18092346191406,250.01107788085938,1.6482244729995728,1105.947509765625,895.9977788925171,414.41241455078125,526,526,430.17572021484375,1100.5587158203125,1687176873.052779,1,1117.4437255859375,lgp,mu+lambda,walker2d,1
527,1004.594482421875,78.94535064697266,225.40452575683594,1.647365927696228,1100.3350830078125,897.663373708725,419.0785827636719,527,527,420.9599609375,1095.2376708984375,1687176874.7183738,1,1105.2884521484375,lgp,mu+lambda,walker2d,1
528,678.1341552734375,66.94479370117188,167.5543212890625,1.6461703777313232,1107.323486328125,899.3280620574951,414.4019775390625,528,528,374.29779052734375,1097.22119140625,1687176876.3830621,1,1119.294921875,lgp,mu+lambda,walker2d,1
529,1008.58447265625,80.09098815917969,281.20306396484375,1.6462206840515137,1096.030029296875,900.9926187992096,418.9446105957031,529,529,441.03509521484375,1093.48388671875,1687176878.0476189,1,1103.2476806640625,lgp,mu+lambda,walker2d,1
530,1008.198486328125,89.65801239013672,217.4359130859375,1.6476340293884277,1106.4940185546875,902.6591727733612,416.1053466796875,530,530,423.8101501464844,1103.7950439453125,1687176879.7141728,1,1112.3023681640625,lgp,mu+lambda,walker2d,1
531,925.7865600585938,70.75141143798828,160.5845947265625,1.6477365493774414,1111.4639892578125,904.325275182724,421.8330383300781,531,531,403.0496826171875,1108.3782958984375,1687176881.3802752,1,1120.6712646484375,lgp,mu+lambda,walker2d,1
532,484.85308837890625,71.12876892089844,157.83120727539062,1.6469898223876953,1107.781982421875,905.990172624588,406.8412780761719,532,532,364.9644775390625,1101.978271484375,1687176883.0451727,1,1113.4581298828125,lgp,mu+lambda,walker2d,1
533,1004.50341796875,77.76496887207031,205.192138671875,1.6369367837905884,1103.4886474609375,907.6665070056915,425.6647033691406,533,533,427.3976745605469,1097.8466796875,1687176884.721507,1,1104.3204345703125,lgp,mu+lambda,walker2d,1
534,1023.144287109375,90.05508422851562,285.79046630859375,1.6469573974609375,1107.452880859375,909.3310565948486,425.05157470703125,534,534,466.35748291015625,1105.221435546875,1687176886.3860567,1,1108.17041015625,lgp,mu+lambda,walker2d,1
535,532.3031616210938,82.57669067382812,178.0164794921875,1.647139072418213,1115.9979248046875,910.9956123828888,403.7831726074219,535,535,382.8738098144531,1114.0684814453125,1687176888.0506124,1,1126.2061767578125,lgp,mu+lambda,walker2d,1
536,1007.006591796875,78.52479553222656,200.78912353515625,1.6464414596557617,1106.03271484375,912.6597077846527,427.8283386230469,536,536,421.8483581542969,1104.58203125,1687176889.7147079,1,1108.421875,lgp,mu+lambda,walker2d,1
537,937.594482421875,79.93026733398438,159.518798828125,1.6473424434661865,1099.6810302734375,914.3255879878998,421.4837341308594,537,537,403.1803894042969,1097.9234619140625,1687176891.380588,1,1102.669677734375,lgp,mu+lambda,walker2d,1
538,997.4791870117188,76.67988586425781,179.5697021484375,1.64814031124115,1102.6531982421875,915.9911966323853,419.29595947265625,538,538,402.9060974121094,1098.0482177734375,1687176893.0461967,1,1112.6171875,lgp,mu+lambda,walker2d,1
539,1007.5484619140625,65.46885681152344,139.54920959472656,1.6465398073196411,1108.9093017578125,917.6554908752441,434.25604248046875,539,539,395.6374206542969,1106.01318359375,1687176894.710491,1,1113.1536865234375,lgp,mu+lambda,walker2d,1
540,1013.7265014648438,92.13939666748047,213.44764709472656,1.6464581489562988,1112.739501953125,919.3203263282776,434.7272644042969,540,540,446.0188903808594,1108.83349609375,1687176896.3753264,1,1119.37255859375,lgp,mu+lambda,walker2d,1
541,1009.837890625,65.3416748046875,171.162841796875,1.6470112800598145,1101.60546875,920.9855659008026,438.6247253417969,541,541,415.6247863769531,1101.4027099609375,1687176898.040566,1,1105.587890625,lgp,mu+lambda,walker2d,1
542,1008.890869140625,71.36319732666016,131.62918090820312,1.648952603340149,1102.6710205078125,922.65092253685,432.127197265625,542,542,388.2153015136719,1097.2899169921875,1687176899.7059226,1,1114.93359375,lgp,mu+lambda,walker2d,1
543,1001.8271484375,84.83146667480469,196.8414306640625,1.6476805210113525,1111.729248046875,924.3163697719574,416.19134521484375,543,543,418.9056091308594,1103.2457275390625,1687176901.3713698,1,1119.0247802734375,lgp,mu+lambda,walker2d,1
544,551.7611083984375,87.30104064941406,164.36309814453125,1.6486480236053467,1110.92626953125,925.9827625751495,404.63494873046875,544,544,370.2195739746094,1105.643310546875,1687176903.0377626,1,1113.1165771484375,lgp,mu+lambda,walker2d,1
545,636.6444091796875,96.6579360961914,207.56979370117188,1.6477746963500977,1104.13037109375,927.6489365100861,406.4603576660156,545,545,400.4723815917969,1101.1226806640625,1687176904.7039366,1,1107.9285888671875,lgp,mu+lambda,walker2d,1
546,1010.0211181640625,59.13896560668945,117.53995513916016,1.6456440687179565,1104.08203125,929.313711643219,443.46478271484375,546,546,406.48248291015625,1103.6480712890625,1687176906.3687117,1,1141.7537841796875,lgp,mu+lambda,walker2d,1
547,951.2998046875,77.31542205810547,137.96038818359375,1.646467685699463,1103.4151611328125,930.9786748886108,424.9481201171875,547,547,388.79583740234375,1096.6583251953125,1687176908.033675,1,1127.1700439453125,lgp,mu+lambda,walker2d,1
548,1028.163818359375,82.67100524902344,233.94891357421875,1.6460076570510864,1110.364013671875,932.6432218551636,426.6165466308594,548,548,440.10211181640625,1107.8709716796875,1687176909.698222,1,1111.4761962890625,lgp,mu+lambda,walker2d,1
549,468.468505859375,69.10610961914062,144.06651306152344,1.6472749710083008,1098.947265625,934.3097224235535,407.2325439453125,549,549,360.5328063964844,1097.7137451171875,1687176911.3647225,1,1100.1192626953125,lgp,mu+lambda,walker2d,1
550,1009.1175537109375,73.86643981933594,186.06405639648438,1.6459516286849976,1102.5701904296875,935.9742970466614,423.4742431640625,550,550,413.6161193847656,1101.648193359375,1687176913.029297,1,1110.31005859375,lgp,mu+lambda,walker2d,1
551,663.66943359375,70.84860229492188,153.40721130371094,1.6454439163208008,1101.25146484375,937.6388847827911,414.3359069824219,551,551,380.8037414550781,1098.4256591796875,1687176914.6938848,1,1102.6448974609375,lgp,mu+lambda,walker2d,1
552,1061.986572265625,74.76028442382812,137.5609130859375,1.6415172815322876,1109.9136962890625,939.2982337474823,445.1656494140625,552,552,410.6002197265625,1099.386962890625,1687176916.3532338,1,1110.906005859375,lgp,mu+lambda,walker2d,1
553,902.0970458984375,75.03459167480469,184.53372192382812,1.6479990482330322,1097.6458740234375,940.962159872055,415.1593017578125,553,553,394.1321716308594,1097.1009521484375,1687176918.01716,1,1107.70751953125,lgp,mu+lambda,walker2d,1
554,1008.866943359375,93.41781616210938,208.2795867919922,1.6485100984573364,1105.4962158203125,942.6271913051605,421.1217346191406,554,554,424.8819885253906,1099.7357177734375,1687176919.6821914,1,1114.72900390625,lgp,mu+lambda,walker2d,1
555,1006.2659912109375,67.90382385253906,212.10748291015625,1.6471025943756104,1099.2342529296875,944.2903316020966,419.5167236328125,555,555,411.5276184082031,1099.2076416015625,1687176921.3453317,1,1107.3455810546875,lgp,mu+lambda,walker2d,1
556,964.973388671875,77.84994506835938,213.1702880859375,1.648620843887329,1110.310546875,945.9549722671509,426.9793395996094,556,556,420.34576416015625,1101.8214111328125,1687176923.0099723,1,1110.6983642578125,lgp,mu+lambda,walker2d,1
557,461.291748046875,77.46532440185547,163.87232971191406,1.6479216814041138,1104.0673828125,947.6199605464935,392.02532958984375,557,557,355.9089050292969,1100.556396484375,1687176924.6749606,1,1105.9552001953125,lgp,mu+lambda,walker2d,1
558,850.07373046875,71.01786804199219,157.811767578125,1.6486235857009888,1109.39697265625,949.2838191986084,422.7414245605469,558,558,389.279052734375,1107.04541015625,1687176926.3388193,1,1113.1890869140625,lgp,mu+lambda,walker2d,1
559,756.169921875,76.09977722167969,120.37025451660156,1.6485251188278198,1101.6826171875,950.9482932090759,414.83905029296875,559,559,375.38677978515625,1101.583984375,1687176928.0032933,1,1104.4981689453125,lgp,mu+lambda,walker2d,1
560,1014.589599609375,68.814697265625,222.01174926757812,1.6826132535934448,1100.42529296875,952.6462073326111,430.2989501953125,560,560,433.2734375,1098.6173095703125,1687176929.7012074,1,1108.8192138671875,lgp,mu+lambda,walker2d,1
561,789.5639038085938,96.47750854492188,205.19342041015625,1.7834219932556152,1102.074951171875,954.4459824562073,401.2672424316406,561,561,419.8356018066406,1101.927734375,1687176931.5009825,1,1104.7718505859375,lgp,mu+lambda,walker2d,1
562,972.056396484375,72.50067901611328,225.17764282226562,1.7443182468414307,1100.465087890625,956.2064743041992,413.30999755859375,562,562,413.2161560058594,1099.549072265625,1687176933.2614744,1,1101.4415283203125,lgp,mu+lambda,walker2d,1
563,1006.320068359375,70.59657287597656,175.9208221435547,1.658849835395813,1098.92919921875,957.8827719688416,428.2820739746094,563,563,395.3675842285156,1097.9969482421875,1687176934.937772,1,1102.7904052734375,lgp,mu+lambda,walker2d,1
564,531.0609130859375,51.025733947753906,162.07131958007812,1.6573148965835571,1096.6173095703125,959.557074546814,413.1500244140625,564,564,364.5301818847656,1093.447998046875,1687176936.6120746,1,1102.55419921875,lgp,mu+lambda,walker2d,1
565,943.9403076171875,72.30384826660156,201.73492431640625,1.6574101448059082,1099.8046875,961.2309904098511,412.67681884765625,565,565,395.2038269042969,1098.9652099609375,1687176938.2859905,1,1100.581787109375,lgp,mu+lambda,walker2d,1
566,940.9407958984375,80.60050964355469,226.19354248046875,1.6581178903579712,1103.8135986328125,962.9051601886749,416.2881164550781,566,566,422.66827392578125,1103.060302734375,1687176939.9601603,1,1110.758056640625,lgp,mu+lambda,walker2d,1
567,483.3586730957031,88.79302978515625,184.36862182617188,1.657450556755066,1104.5655517578125,964.5792772769928,396.746826171875,567,567,380.74066162109375,1102.471435546875,1687176941.6342773,1,1110.897216796875,lgp,mu+lambda,walker2d,1
568,606.8259887695312,71.85237884521484,194.37290954589844,1.65647292137146,1097.3441162109375,966.2525820732117,403.3387451171875,568,568,396.2257385253906,1096.90869140625,1687176943.3075821,1,1105.1707763671875,lgp,mu+lambda,walker2d,1
569,508.4324951171875,68.93843078613281,167.86756896972656,1.6571574211120605,1102.6673583984375,967.9265410900116,397.2527160644531,569,569,369.30975341796875,1102.3155517578125,1687176944.9815412,1,1110.543212890625,lgp,mu+lambda,walker2d,1
570,603.4193725585938,82.3533706665039,168.8323974609375,1.6580716371536255,1094.973388671875,969.6007788181305,400.0780944824219,570,570,394.1209411621094,1093.6802978515625,1687176946.655779,1,1104.5867919921875,lgp,mu+lambda,walker2d,1
571,755.353759765625,86.75747680664062,182.3331298828125,1.6586198806762695,1103.63916015625,971.2750933170319,407.0411682128906,571,571,394.6754455566406,1101.078125,1687176948.3300934,1,1111.1102294921875,lgp,mu+lambda,walker2d,1
572,1015.474609375,80.90632629394531,237.05833435058594,1.655975103378296,1102.5343017578125,972.9489171504974,439.93060302734375,572,572,464.7085876464844,1101.666748046875,1687176950.0039172,1,1104.191650390625,lgp,mu+lambda,walker2d,1
573,1018.7539672851562,95.47494506835938,253.69496154785156,1.6574424505233765,1106.8355712890625,974.6232328414917,444.0526428222656,573,573,473.8143615722656,1103.924560546875,1687176951.678233,1,1110.4007568359375,lgp,mu+lambda,walker2d,1
574,610.721923828125,62.804935455322266,143.04238891601562,1.6570833921432495,1099.75732421875,976.2972609996796,413.7047119140625,574,574,361.2566833496094,1099.6312255859375,1687176953.352261,1,1104.543212890625,lgp,mu+lambda,walker2d,1
575,1004.0280151367188,70.22123718261719,135.13661193847656,1.657300353050232,1098.42138671875,977.9714379310608,433.6368103027344,575,575,387.08319091796875,1096.873291015625,1687176955.026438,1,1107.3203125,lgp,mu+lambda,walker2d,1
576,715.4627685546875,79.99107360839844,197.6775665283203,1.6558228731155396,1105.100341796875,979.6445977687836,408.94482421875,576,576,392.8258361816406,1101.0596923828125,1687176956.6995978,1,1105.18896484375,lgp,mu+lambda,walker2d,1
577,1004.63330078125,82.13262939453125,216.6131591796875,1.656145453453064,1101.712890625,981.318829536438,417.2982482910156,577,577,425.33648681640625,1101.1654052734375,1687176958.3738296,1,1109.6610107421875,lgp,mu+lambda,walker2d,1
578,1008.65234375,75.76029205322266,173.95687866210938,1.65598464012146,1102.3695068359375,982.9932219982147,429.37310791015625,578,578,413.7705383300781,1099.8939208984375,1687176960.048222,1,1103.7294921875,lgp,mu+lambda,walker2d,1
579,1014.7763671875,90.30191040039062,284.4185791015625,1.6560417413711548,1098.9818115234375,984.6668033599854,427.13116455078125,579,579,462.9891052246094,1097.9927978515625,1687176961.7218034,1,1105.265625,lgp,mu+lambda,walker2d,1
580,789.3397827148438,87.15359497070312,168.464111328125,1.6563599109649658,1105.07666015625,986.3406598567963,413.0291442871094,580,580,397.4576416015625,1099.597412109375,1687176963.39566,1,1109.3707275390625,lgp,mu+lambda,walker2d,1
581,1002.8358764648438,68.85191345214844,171.70172119140625,1.657090663909912,1104.483642578125,988.0154373645782,426.21331787109375,581,581,407.3863220214844,1104.39892578125,1687176965.0704374,1,1116.8739013671875,lgp,mu+lambda,walker2d,1
582,722.1395263671875,88.51309204101562,173.7782440185547,1.6560547351837158,1102.831787109375,989.6890187263489,402.1377868652344,582,582,390.81549072265625,1097.9122314453125,1687176966.7440188,1,1107.17041015625,lgp,mu+lambda,walker2d,1
583,963.91064453125,70.74340057373047,165.8538360595703,1.6568772792816162,1109.2298583984375,991.3633027076721,430.97412109375,583,583,406.09326171875,1109.0787353515625,1687176968.4183028,1,1111.0491943359375,lgp,mu+lambda,walker2d,1
584,1004.4483642578125,84.60041809082031,261.07904052734375,1.6570215225219727,1099.3966064453125,993.0381066799164,426.4703369140625,584,584,447.5160827636719,1099.28515625,1687176970.0931067,1,1106.955078125,lgp,mu+lambda,walker2d,1
585,1006.9774169921875,82.24553680419922,147.98623657226562,1.6571792364120483,1108.6416015625,994.7129528522491,438.4841613769531,585,585,405.6352233886719,1106.52880859375,1687176971.767953,1,1165.904541015625,lgp,mu+lambda,walker2d,1
586,993.4403686523438,66.53551483154297,162.60089111328125,1.656217336654663,1097.8988037109375,996.3869204521179,424.3194580078125,586,586,386.52044677734375,1097.658447265625,1687176973.4419205,1,1130.1285400390625,lgp,mu+lambda,walker2d,1
587,894.0554809570312,73.39712524414062,150.2275848388672,1.656506896018982,1099.2213134765625,998.0611040592194,419.3684997558594,587,587,400.7717590332031,1096.74560546875,1687176975.1161041,1,1107.7686767578125,lgp,mu+lambda,walker2d,1
588,996.1826171875,95.62786865234375,225.57818603515625,1.6555074453353882,1101.742431640625,999.734167098999,417.5966796875,588,588,424.6263122558594,1100.7208251953125,1687176976.7891672,1,1113.7576904296875,lgp,mu+lambda,walker2d,1
589,999.6309814453125,79.197509765625,165.9169921875,1.6563746929168701,1103.7537841796875,1001.4084558486938,428.0460510253906,589,589,418.82861328125,1097.197509765625,1687176978.463456,1,1105.112548828125,lgp,mu+lambda,walker2d,1
590,1003.4136352539062,77.00215148925781,236.56375122070312,1.6569182872772217,1106.083251953125,1003.0829327106476,423.6435241699219,590,590,429.6597595214844,1103.211669921875,1687176980.1379328,1,1107.140869140625,lgp,mu+lambda,walker2d,1
591,770.0852661132812,75.81375885009766,201.89865112304688,1.6581647396087646,1112.8223876953125,1004.7571904659271,411.6433410644531,591,591,400.5802917480469,1101.8577880859375,1687176981.8121905,1,1116.8785400390625,lgp,mu+lambda,walker2d,1
592,1010.24755859375,85.92843627929688,176.519287109375,1.657699465751648,1103.9818115234375,1006.431131362915,425.9740905761719,592,592,431.9653015136719,1103.95166015625,1687176983.4861314,1,1104.8062744140625,lgp,mu+lambda,walker2d,1
593,1009.4620361328125,96.01898956298828,347.88946533203125,1.6581196784973145,1107.45556640625,1008.1051499843597,433.58807373046875,593,593,509.83233642578125,1104.119384765625,1687176985.16015,1,1112.0382080078125,lgp,mu+lambda,walker2d,1
594,955.114990234375,72.58102416992188,168.48727416992188,1.6573313474655151,1109.25048828125,1009.7784605026245,417.0325012207031,594,594,392.8171691894531,1097.9522705078125,1687176986.8334606,1,1109.705810546875,lgp,mu+lambda,walker2d,1
595,1010.8945922851562,71.1405258178711,163.76034545898438,1.658466100692749,1108.58251953125,1011.4529671669006,432.1279602050781,595,595,395.0606994628906,1104.1400146484375,1687176988.5079672,1,1110.496826171875,lgp,mu+lambda,walker2d,1
596,513.0780029296875,79.3624267578125,229.15650939941406,1.6577978134155273,1096.60595703125,1013.1271142959595,397.83172607421875,596,596,397.8127746582031,1096.526123046875,1687176990.1821144,1,1101.2904052734375,lgp,mu+lambda,walker2d,1
597,859.4254150390625,68.73646545410156,158.25782775878906,1.6580164432525635,1099.0860595703125,1014.8022692203522,419.3379211425781,597,597,394.7512512207031,1097.83203125,1687176991.8572693,1,1104.9410400390625,lgp,mu+lambda,walker2d,1
598,1003.2304077148438,91.71946716308594,211.29998779296875,1.6505793333053589,1101.57958984375,1016.508143901825,424.6204833984375,598,598,432.2677001953125,1097.63623046875,1687176993.563144,1,1104.39990234375,lgp,mu+lambda,walker2d,1
599,1000.3982543945312,71.07499694824219,239.42892456054688,1.6527389287948608,1103.2205810546875,1018.1811954975128,423.8319396972656,599,599,434.9071044921875,1099.2802734375,1687176995.2361956,1,1111.261962890625,lgp,mu+lambda,walker2d,1
600,1010.9647827148438,66.2121353149414,172.5936279296875,1.6529541015625,1101.3369140625,1019.851847410202,442.9598693847656,600,600,426.60382080078125,1100.3060302734375,1687176996.9068475,1,1101.4500732421875,lgp,mu+lambda,walker2d,1
601,1010.3088989257812,68.81559753417969,149.9591064453125,1.6551480293273926,1103.051513671875,1021.5234642028809,434.0048522949219,601,601,409.6890563964844,1102.79931640625,1687176998.5784643,1,1104.782470703125,lgp,mu+lambda,walker2d,1
602,829.9046630859375,73.29922485351562,129.87815856933594,1.6535362005233765,1111.4144287109375,1023.1941025257111,419.3906555175781,602,602,398.69189453125,1108.4683837890625,1687177000.2491026,1,1118.44189453125,lgp,mu+lambda,walker2d,1
603,1029.936767578125,69.58999633789062,159.59597778320312,1.6529494524002075,1124.7391357421875,1024.864673614502,443.6356201171875,603,603,426.875,1113.0299072265625,1687177001.9196737,1,1183.501953125,lgp,mu+lambda,walker2d,1
604,1001.155029296875,72.58927917480469,207.86195373535156,1.6515494585037231,1104.97119140625,1026.534414768219,430.426025390625,604,604,427.9912414550781,1104.3121337890625,1687177003.5894148,1,1105.113037109375,lgp,mu+lambda,walker2d,1
605,980.4793090820312,71.95309448242188,189.67567443847656,1.6516051292419434,1101.9027099609375,1028.2045538425446,423.53564453125,605,605,413.8358459472656,1101.5660400390625,1687177005.259554,1,1103.397705078125,lgp,mu+lambda,walker2d,1
606,917.078369140625,78.11865234375,209.15338134765625,1.653368592262268,1101.150634765625,1029.8745126724243,416.72930908203125,606,606,419.5530700683594,1099.9415283203125,1687177006.9295127,1,1109.5440673828125,lgp,mu+lambda,walker2d,1
607,623.4918212890625,75.18736267089844,148.15426635742188,1.6535512208938599,1115.79052734375,1031.5442698001862,419.14801025390625,607,607,381.5252380371094,1114.227783203125,1687177008.5992699,1,1121.3515625,lgp,mu+lambda,walker2d,1
608,1004.9617919921875,82.87020111083984,189.2306671142578,1.6520494222640991,1110.156005859375,1033.213788509369,419.9387512207031,608,608,423.57916259765625,1101.3057861328125,1687177010.2687886,1,1113.009765625,lgp,mu+lambda,walker2d,1
609,931.056396484375,75.79431915283203,160.82711791992188,1.656465768814087,1103.2105712890625,1034.8859436511993,422.2539978027344,609,609,398.97308349609375,1101.6959228515625,1687177011.9409437,1,1114.0418701171875,lgp,mu+lambda,walker2d,1
610,575.9747314453125,65.82769775390625,113.29578399658203,1.6334604024887085,1112.4444580078125,1036.5763232707977,416.9281921386719,610,610,355.95501708984375,1106.55126953125,1687177013.6313233,1,1123.712890625,lgp,mu+lambda,walker2d,1
611,972.522705078125,74.05615997314453,191.4900665283203,1.6499220132827759,1106.735595703125,1038.2442591190338,420.024169921875,611,611,402.7685546875,1095.5538330078125,1687177015.2992592,1,1108.436767578125,lgp,mu+lambda,walker2d,1
612,998.5687866210938,69.12187957763672,143.74191284179688,1.6336770057678223,1100.712646484375,1039.9115624427795,419.6642150878906,612,612,381.1662292480469,1099.8704833984375,1687177016.9665625,1,1113.6025390625,lgp,mu+lambda,walker2d,1
613,907.7205810546875,75.46844482421875,169.1641845703125,1.632462978363037,1104.427001953125,1041.5775558948517,413.53131103515625,613,613,388.9975280761719,1102.82421875,1687177018.632556,1,1111.718017578125,lgp,mu+lambda,walker2d,1
614,517.421142578125,68.28240966796875,126.45602416992188,1.6420762538909912,1110.1224365234375,1043.2433865070343,407.6037902832031,614,614,356.36285400390625,1100.9627685546875,1687177020.2983866,1,1118.688720703125,lgp,mu+lambda,walker2d,1
615,1012.11865234375,72.3618392944336,134.9129638671875,1.6288503408432007,1110.4818115234375,1044.9325428009033,437.9283447265625,615,615,422.8727111816406,1109.248046875,1687177021.9875429,1,1110.5072021484375,lgp,mu+lambda,walker2d,1
616,1017.6317749023438,80.91761779785156,211.16131591796875,1.628017544746399,1100.4287109375,1046.6242287158966,437.90399169921875,616,616,454.612060546875,1099.2896728515625,1687177023.6792288,1,1102.2838134765625,lgp,mu+lambda,walker2d,1
617,950.11474609375,66.48746490478516,178.65773010253906,1.640579342842102,1108.03662109375,1048.3407413959503,419.4041748046875,617,617,400.2873229980469,1105.8470458984375,1687177025.3957415,1,1117.2781982421875,lgp,mu+lambda,walker2d,1
618,491.81439208984375,57.97555923461914,143.54641723632812,1.6463861465454102,1101.432373046875,1050.0073912143707,404.3684997558594,618,618,345.6020202636719,1100.3414306640625,1687177027.0623913,1,1115.0462646484375,lgp,mu+lambda,walker2d,1
619,608.074462890625,75.19861602783203,131.35592651367188,1.6435626745224,1102.073486328125,1051.6807839870453,416.11749267578125,619,619,361.51873779296875,1100.4898681640625,1687177028.735784,1,1105.51806640625,lgp,mu+lambda,walker2d,1
620,1002.974365234375,76.79498291015625,153.61886596679688,1.6510095596313477,1105.919921875,1053.3480973243713,435.2579345703125,620,620,412.4053955078125,1105.4505615234375,1687177030.4030974,1,1112.0357666015625,lgp,mu+lambda,walker2d,1
621,968.0867309570312,69.3446044921875,160.3043670654297,1.6227506399154663,1102.3436279296875,1055.0251302719116,421.37347412109375,621,621,394.554443359375,1100.324951171875,1687177032.0801303,1,1104.3583984375,lgp,mu+lambda,walker2d,1
622,467.0772399902344,73.12271118164062,147.28878784179688,1.64346182346344,1099.804931640625,1056.6871192455292,406.65252685546875,622,622,358.03759765625,1096.6566162109375,1687177033.7421193,1,1125.4793701171875,lgp,mu+lambda,walker2d,1
623,1001.6121826171875,82.89200592041016,159.0852813720703,1.6447314023971558,1106.9447021484375,1058.3516731262207,424.7035217285156,623,623,400.8168029785156,1103.7003173828125,1687177035.4066732,1,1116.0948486328125,lgp,mu+lambda,walker2d,1
624,983.4631958007812,74.00984191894531,187.72903442382812,1.6458256244659424,1109.522216796875,1060.018884897232,416.55938720703125,624,624,403.9400329589844,1103.8316650390625,1687177037.073885,1,1110.845458984375,lgp,mu+lambda,walker2d,1
625,1004.970703125,62.45228576660156,149.37380981445312,1.646815299987793,1101.02197265625,1061.6848018169403,421.11309814453125,625,625,383.9831848144531,1100.56103515625,1687177038.739802,1,1116.370361328125,lgp,mu+lambda,walker2d,1
626,470.5954284667969,53.46097946166992,136.99041748046875,1.6335978507995605,1104.402587890625,1063.3723199367523,404.466552734375,626,626,355.8338928222656,1099.409423828125,1687177040.42732,1,1104.755126953125,lgp,mu+lambda,walker2d,1
627,1002.5053100585938,88.95479583740234,179.380126953125,1.6448781490325928,1113.5450439453125,1065.0477352142334,425.78692626953125,627,627,414.2600402832031,1113.042724609375,1687177042.1027353,1,1117.7457275390625,lgp,mu+lambda,walker2d,1
628,1002.56884765625,78.19055938720703,183.6485595703125,1.6317987442016602,1101.983642578125,1066.734002828598,426.9038391113281,628,628,414.8785705566406,1099.1136474609375,1687177043.789003,1,1102.420166015625,lgp,mu+lambda,walker2d,1
629,951.9747924804688,73.40619659423828,125.119873046875,1.6290283203125,1109.34619140625,1068.4015953540802,433.6679382324219,629,629,389.5205383300781,1105.0888671875,1687177045.4565954,1,1166.068359375,lgp,mu+lambda,walker2d,1
630,1005.820068359375,74.18909454345703,164.75985717773438,1.6403077840805054,1112.462646484375,1070.0751025676727,428.1375732421875,630,630,392.2180480957031,1108.836669921875,1687177047.1301026,1,1120.4989013671875,lgp,mu+lambda,walker2d,1
631,905.8587036132812,94.7043685913086,194.59024047851562,1.6401723623275757,1103.399169921875,1071.7477173805237,406.9354553222656,631,631,416.74627685546875,1097.6212158203125,1687177048.8027174,1,1125.6868896484375,lgp,mu+lambda,walker2d,1
