,training.fitness_1q,training.top_k_fit.top_2_fit,training.generation,training.evaluation_time,training.top_k_fit.top_0_fit,training.top_k_fit.top_1_fit,_timestamp,training.run_id,training.fitness_std,training.fitness_mean,training.fitness_median,_step,_runtime,training.fitness_3q,solver,ea,fitness,environment,seed,training.evaluation,training.top_k_reward.top_0_reward,training.top_k_reward.top_1_reward,training.top_k_reward.top_2_reward
165,1009.7706298828125,1088.00390625,165,2.2393951416015625,1178.61669921875,1105.6837158203125,1687192378.3366616,4,432.7469482421875,419.2669372558594,141.60418701171875,165,383.4303216934204,77.4970932006836,cgp,mu+lambda,reward,walker2d,4,16500,1178.61669921875,1105.6837158203125,1088.00390625
166,1025.965087890625,1082.0283203125,166,2.300575017929077,1103.5491943359375,1083.2796630859375,1687192380.6674106,4,449.75775146484375,462.168701171875,185.40126037597656,166,385.761070728302,59.15650177001953,cgp,mu+lambda,reward,walker2d,4,16600,1103.5491943359375,1083.2796630859375,1082.0283203125
167,972.4996337890625,1114.0780029296875,167,2.289217948913574,1154.584716796875,1152.4141845703125,1687192382.978921,4,416.62957763671875,403.5216369628906,177.365966796875,167,388.07258105278015,76.1007080078125,cgp,mu+lambda,reward,walker2d,4,16700,1154.584716796875,1152.4141845703125,1114.0780029296875
168,1012.9149780273438,1089.993896484375,168,2.2827682495117188,1137.3267822265625,1101.943603515625,1687192385.281732,4,10005.1240234375,-543.581298828125,194.78358459472656,168,390.3753921985626,76.7585678100586,cgp,mu+lambda,reward,walker2d,4,16800,1137.3267822265625,1101.943603515625,1089.993896484375
169,609.8135375976562,1103.9447021484375,169,2.2797555923461914,1177.888671875,1119.6749267578125,1687192387.5813181,4,417.8485107421875,366.9967956542969,133.56314086914062,169,392.6749782562256,62.46863555908203,cgp,mu+lambda,reward,walker2d,4,16900,1177.888671875,1119.6749267578125,1103.9447021484375
170,1018.4342041015625,1103.98876953125,170,2.275880813598633,1159.4622802734375,1107.274658203125,1687192389.8756926,4,426.66351318359375,419.1457824707031,162.77371215820312,170,394.96935272216797,73.64291381835938,cgp,mu+lambda,reward,walker2d,4,17000,1159.4622802734375,1107.274658203125,1103.98876953125
171,1021.3025512695312,1104.3739013671875,171,2.2693984508514404,1182.4808349609375,1122.8577880859375,1687192392.161308,4,14069.40234375,-1561.4014892578125,193.70550537109375,171,397.2549681663513,75.60472869873047,cgp,mu+lambda,reward,walker2d,4,17100,1182.4808349609375,1122.8577880859375,1104.3739013671875
172,1046.4136962890625,1113.007568359375,172,2.2551021575927734,1146.6251220703125,1131.5841064453125,1687192394.4300547,4,449.869384765625,444.30218505859375,145.825439453125,172,399.5237147808075,66.54719543457031,cgp,mu+lambda,reward,walker2d,4,17200,1146.6251220703125,1131.5841064453125,1113.007568359375
173,1042.580078125,1101.3865966796875,173,2.259767770767212,1111.3033447265625,1101.5914306640625,1687192396.7038352,4,10007.9052734375,-518.0164184570312,220.50198364257812,173,401.7974953651428,83.8270492553711,cgp,mu+lambda,reward,walker2d,4,17300,1111.3033447265625,1101.5914306640625,1101.3865966796875
174,1033.7401123046875,1119.266357421875,174,2.2607879638671875,1162.21142578125,1133.707763671875,1687192398.9779644,4,451.2237548828125,487.3196716308594,206.57797241210938,174,404.0716245174408,72.056396484375,cgp,mu+lambda,reward,walker2d,4,17400,1162.21142578125,1133.707763671875,1119.266357421875
175,1027.9376220703125,1135.525146484375,175,2.260967493057251,1165.8658447265625,1155.5078125,1687192401.2522104,4,434.1078186035156,419.8386535644531,150.0389404296875,175,406.34587049484253,64.65775299072266,cgp,mu+lambda,reward,walker2d,4,17500,1165.8658447265625,1155.5078125,1135.525146484375
176,1027.2032470703125,1091.066650390625,176,2.261709451675415,1121.8585205078125,1117.8287353515625,1687192403.526711,4,437.8987121582031,418.01708984375,148.68841552734375,176,408.62037110328674,66.27682495117188,cgp,mu+lambda,reward,walker2d,4,17600,1121.8585205078125,1117.8287353515625,1091.066650390625
177,1004.298583984375,1080.656494140625,177,2.2588768005371094,1214.549560546875,1084.7940673828125,1687192405.7990956,4,424.7965393066406,384.7654724121094,132.70814514160156,177,410.89275574684143,62.735347747802734,cgp,mu+lambda,reward,walker2d,4,17700,1214.549560546875,1084.7940673828125,1080.656494140625
178,1032.2183837890625,1126.259765625,178,2.254798650741577,1164.92431640625,1157.0225830078125,1687192408.068553,4,444.5299987792969,450.6358947753906,192.09861755371094,178,413.1622130870819,65.75804901123047,cgp,mu+lambda,reward,walker2d,4,17800,1164.92431640625,1157.0225830078125,1126.259765625
179,1037.8690185546875,1104.9317626953125,179,2.2483608722686768,1159.0931396484375,1117.1761474609375,1687192410.3312788,4,439.6978759765625,453.28851318359375,219.64535522460938,179,415.42493891716003,72.44194030761719,cgp,mu+lambda,reward,walker2d,4,17900,1159.0931396484375,1117.1761474609375,1104.9317626953125
180,1030.481689453125,1131.16259765625,180,2.235124111175537,1195.0023193359375,1139.7210693359375,1687192412.5795727,4,428.1758728027344,419.5674133300781,173.04949951171875,180,417.673232793808,83.24848937988281,cgp,mu+lambda,reward,walker2d,4,18000,1195.0023193359375,1139.7210693359375,1131.16259765625
181,1052.7442626953125,1106.6927490234375,181,2.240814208984375,1154.5787353515625,1113.940185546875,1687192414.8336618,4,460.4807434082031,473.72381591796875,161.43496704101562,181,419.92732191085815,68.31571960449219,cgp,mu+lambda,reward,walker2d,4,18100,1154.5787353515625,1113.940185546875,1106.6927490234375
182,1000.9905395507812,1107.0765380859375,182,2.2344346046447754,1142.985107421875,1111.372802734375,1687192417.0823293,4,429.7503356933594,392.34307861328125,121.11540222167969,182,422.17598938941956,63.591636657714844,cgp,mu+lambda,reward,walker2d,4,18200,1142.985107421875,1111.372802734375,1107.0765380859375
183,1043.7020263671875,1105.625244140625,183,2.237109422683716,1174.6153564453125,1112.441650390625,1687192419.3331816,4,440.9843444824219,410.92999267578125,132.95176696777344,183,424.42684173583984,70.56944274902344,cgp,mu+lambda,reward,walker2d,4,18300,1174.6153564453125,1112.441650390625,1105.625244140625
184,1012.8839111328125,1094.4400634765625,184,2.232207775115967,1151.86669921875,1098.830322265625,1687192421.5803838,4,433.56036376953125,397.2931213378906,127.13761901855469,184,426.6740438938141,57.81596374511719,cgp,mu+lambda,reward,walker2d,4,18400,1151.86669921875,1098.830322265625,1094.4400634765625
185,1022.573974609375,1108.3905029296875,185,2.2299656867980957,1180.93359375,1163.42138671875,1687192423.8253057,4,442.8826904296875,449.2756652832031,157.45297241210938,185,428.9189658164978,80.7281494140625,cgp,mu+lambda,reward,walker2d,4,18500,1180.93359375,1163.42138671875,1108.3905029296875
186,1011.0932006835938,1093.4019775390625,186,2.227722406387329,1102.2838134765625,1099.1270751953125,1687192426.068283,4,423.6340637207031,433.76171875,180.0794219970703,186,431.16194319725037,81.55561828613281,cgp,mu+lambda,reward,walker2d,4,18600,1102.2838134765625,1099.1270751953125,1093.4019775390625
187,1021.3101806640625,1117.247314453125,187,2.2297894954681396,1178.6541748046875,1141.280029296875,1687192428.313462,4,10003.0849609375,-562.3960571289062,183.49954223632812,187,433.40712213516235,85.43902587890625,cgp,mu+lambda,reward,walker2d,4,18700,1178.6541748046875,1141.280029296875,1117.247314453125
188,1055.605224609375,1117.2867431640625,188,2.2306606769561768,1146.984619140625,1124.288330078125,1687192430.559328,4,462.13226318359375,466.2796325683594,157.7130126953125,188,435.6529881954193,62.381797790527344,cgp,mu+lambda,reward,walker2d,4,18800,1146.984619140625,1124.288330078125,1117.2867431640625
189,1015.6380615234375,1092.0936279296875,189,2.2349960803985596,1126.06689453125,1100.0467529296875,1687192432.809235,4,435.59246826171875,446.7690124511719,192.06594848632812,189,437.90289521217346,66.453125,cgp,mu+lambda,reward,walker2d,4,18900,1126.06689453125,1100.0467529296875,1092.0936279296875
190,1007.8873291015625,1090.51220703125,190,2.2315449714660645,1155.3096923828125,1099.2239990234375,1687192435.0556264,4,432.9378967285156,455.19866943359375,247.7032012939453,190,440.1492865085602,67.94599914550781,cgp,mu+lambda,reward,walker2d,4,19000,1155.3096923828125,1099.2239990234375,1090.51220703125
191,1040.356689453125,1095.7081298828125,191,2.2283527851104736,1145.2362060546875,1126.7413330078125,1687192437.3003237,4,437.74761962890625,445.75341796875,160.23178100585938,191,442.3939838409424,79.40467834472656,cgp,mu+lambda,reward,walker2d,4,19100,1145.2362060546875,1126.7413330078125,1095.7081298828125
192,1016.7108154296875,1122.1375732421875,192,2.2216897010803223,1162.000732421875,1126.1248779296875,1687192439.5373755,4,440.261962890625,435.1344299316406,186.7012939453125,192,444.63103556632996,63.33917236328125,cgp,mu+lambda,reward,walker2d,4,19200,1162.000732421875,1126.1248779296875,1122.1375732421875
193,1018.050048828125,1156.3597412109375,193,2.2221639156341553,1173.7293701171875,1166.1673583984375,1687192441.7751417,4,431.9036865234375,419.1233825683594,150.40093994140625,193,446.8688018321991,80.32398986816406,cgp,mu+lambda,reward,walker2d,4,19300,1173.7293701171875,1166.1673583984375,1156.3597412109375
194,914.006103515625,1112.203125,194,2.2272543907165527,1171.6602783203125,1126.5537109375,1687192444.0178452,4,422.1378479003906,376.6399230957031,121.43592071533203,194,449.1115052700043,66.3377456665039,cgp,mu+lambda,reward,walker2d,4,19400,1171.6602783203125,1126.5537109375,1112.203125
195,1000.1122436523438,1093.913818359375,195,2.243638277053833,1177.4114990234375,1173.9935302734375,1687192446.2781873,4,9997.806640625,-613.3605346679688,113.69229125976562,195,451.37184739112854,58.997283935546875,cgp,mu+lambda,reward,walker2d,4,19500,1177.4114990234375,1173.9935302734375,1093.913818359375
196,1036.6817626953125,1102.2752685546875,196,2.3119497299194336,1111.8006591796875,1103.258056640625,1687192448.6065323,4,435.96282958984375,436.2836608886719,183.088134765625,196,453.70019245147705,78.85599517822266,cgp,mu+lambda,reward,walker2d,4,19600,1111.8006591796875,1103.258056640625,1102.2752685546875
197,1030.82763671875,1087.18505859375,197,2.304318904876709,1160.1051025390625,1098.6593017578125,1687192450.943397,4,456.089111328125,477.1773376464844,202.30282592773438,197,456.0370571613312,75.8033676147461,cgp,mu+lambda,reward,walker2d,4,19700,1160.1051025390625,1098.6593017578125,1087.18505859375
198,1027.5777587890625,1081.91796875,198,2.3369131088256836,1120.0281982421875,1090.2039794921875,1687192453.3122234,4,435.2301330566406,406.03265380859375,126.75365447998047,198,458.4058835506439,70.57369232177734,cgp,mu+lambda,reward,walker2d,4,19800,1120.0281982421875,1090.2039794921875,1081.91796875
199,1025.3458251953125,1092.069580078125,199,2.3060271739959717,1136.9290771484375,1134.537109375,1687192455.6501696,4,445.6103515625,474.23138427734375,225.45925903320312,199,460.74382972717285,71.86103820800781,cgp,mu+lambda,reward,walker2d,4,19900,1136.9290771484375,1134.537109375,1092.069580078125
200,1025.510498046875,1133.210205078125,200,2.270446538925171,1152.170654296875,1138.433837890625,1687192457.9454832,4,434.8757019042969,442.65069580078125,170.39524841308594,200,463.0391433238983,83.93930053710938,cgp,mu+lambda,reward,walker2d,4,20000,1152.170654296875,1138.433837890625,1133.210205078125
201,1033.1727294921875,1083.3095703125,201,2.262089729309082,1132.21240234375,1088.00341796875,1687192460.231695,4,10006.65625,-534.4647827148438,184.27581787109375,201,465.325355052948,74.99222564697266,cgp,mu+lambda,reward,walker2d,4,20100,1132.21240234375,1088.00341796875,1083.3095703125
202,1007.966796875,1087.30224609375,202,2.258413314819336,1149.7745361328125,1094.679443359375,1687192462.5116649,4,424.3677673339844,416.505859375,159.341552734375,202,467.6053249835968,72.25578308105469,cgp,mu+lambda,reward,walker2d,4,20200,1149.7745361328125,1094.679443359375,1087.30224609375
203,1059.368896484375,1111.007080078125,203,2.2464637756347656,1117.7484130859375,1116.316650390625,1687192464.7757561,4,463.7562561035156,473.3426208496094,166.2784423828125,203,469.86941623687744,63.31085205078125,cgp,mu+lambda,reward,walker2d,4,20300,1117.7484130859375,1116.316650390625,1111.007080078125
204,999.0064697265625,1077.79736328125,204,2.2341411113739014,1083.2564697265625,1082.9681396484375,1687192467.0278182,4,415.35986328125,396.6081848144531,150.3492431640625,204,472.1214783191681,69.7965316772461,cgp,mu+lambda,reward,walker2d,4,20400,1083.2564697265625,1082.9681396484375,1077.79736328125
205,1033.9512939453125,1104.00390625,205,2.2552623748779297,1114.0008544921875,1110.38232421875,1687192469.2997983,4,434.4530944824219,420.29425048828125,172.11050415039062,205,474.39345836639404,75.42446899414062,cgp,mu+lambda,reward,walker2d,4,20500,1114.0008544921875,1110.38232421875,1104.00390625
206,1026.4649658203125,1142.6015625,206,2.202268362045288,1182.455810546875,1156.4786376953125,1687192471.5176084,4,442.816162109375,449.82275390625,193.11410522460938,206,476.6112685203552,84.71405792236328,cgp,mu+lambda,reward,walker2d,4,20600,1182.455810546875,1156.4786376953125,1142.6015625
207,1018.6201171875,1110.697998046875,207,2.1984777450561523,1147.4903564453125,1123.815673828125,1687192473.7340145,4,449.5979919433594,467.1583557128906,198.51910400390625,207,478.8276746273041,78.3525390625,cgp,mu+lambda,reward,walker2d,4,20700,1147.4903564453125,1123.815673828125,1110.697998046875
208,1033.3516845703125,1131.068115234375,208,2.1993165016174316,1171.0157470703125,1134.1041259765625,1687192475.9519467,4,445.8800354003906,487.3849182128906,236.11566162109375,208,481.04560685157776,86.43314361572266,cgp,mu+lambda,reward,walker2d,4,20800,1171.0157470703125,1134.1041259765625,1131.068115234375
209,1002.3152465820312,1087.908447265625,209,2.19340443611145,1122.504638671875,1091.757568359375,1687192478.1757116,4,433.344970703125,430.8000183105469,147.57156372070312,209,483.2693717479706,74.174560546875,cgp,mu+lambda,reward,walker2d,4,20900,1122.504638671875,1091.757568359375,1087.908447265625
210,1043.7471923828125,1104.592529296875,210,2.1922049522399902,1169.0556640625,1107.860595703125,1687192480.397357,4,458.0599670410156,449.1744689941406,127.2644271850586,210,485.4910171031952,65.39741516113281,cgp,mu+lambda,reward,walker2d,4,21000,1169.0556640625,1107.860595703125,1104.592529296875
211,1029.0963134765625,1120.70458984375,211,2.1925485134124756,1154.0233154296875,1134.5919189453125,1687192482.6166399,4,460.7677001953125,455.5750427246094,132.17861938476562,211,487.7102999687195,68.06346130371094,cgp,mu+lambda,reward,walker2d,4,21100,1154.0233154296875,1134.5919189453125,1120.70458984375
212,1047.147216796875,1158.0614013671875,212,2.190643787384033,1183.5770263671875,1169.9859619140625,1687192484.8315246,4,448.2408447265625,493.2496032714844,219.04010009765625,212,489.9251847267151,93.91557312011719,cgp,mu+lambda,reward,walker2d,4,21200,1183.5770263671875,1169.9859619140625,1158.0614013671875
213,1022.924560546875,1081.413330078125,213,2.1861422061920166,1110.155029296875,1107.5751953125,1687192487.0413327,4,450.4468688964844,424.9498291015625,122.55622863769531,213,492.1349928379059,64.71176147460938,cgp,mu+lambda,reward,walker2d,4,21300,1110.155029296875,1107.5751953125,1081.413330078125
214,1050.2236328125,1113.1795654296875,214,2.183570146560669,1146.1629638671875,1127.1868896484375,1687192489.2485533,4,451.179443359375,465.70953369140625,172.43325805664062,214,494.3422133922577,68.60563659667969,cgp,mu+lambda,reward,walker2d,4,21400,1146.1629638671875,1127.1868896484375,1113.1795654296875
215,1021.8854370117188,1089.16064453125,215,2.1866025924682617,1140.3502197265625,1092.9962158203125,1687192491.4592888,4,426.17755126953125,456.1871643066406,256.88238525390625,215,496.5529489517212,88.47804260253906,cgp,mu+lambda,reward,walker2d,4,21500,1140.3502197265625,1092.9962158203125,1089.16064453125
216,1016.57861328125,1093.7200927734375,216,2.1872565746307373,1130.4658203125,1099.5689697265625,1687192493.6691754,4,431.94866943359375,439.72503662109375,187.15216064453125,216,498.7628355026245,77.57537841796875,cgp,mu+lambda,reward,walker2d,4,21600,1130.4658203125,1099.5689697265625,1093.7200927734375
217,1013.7386474609375,1079.455322265625,217,2.183997869491577,1120.79443359375,1087.5985107421875,1687192495.8766148,4,439.899658203125,415.6637268066406,118.22386169433594,217,500.97027492523193,64.48263549804688,cgp,mu+lambda,reward,walker2d,4,21700,1120.79443359375,1087.5985107421875,1079.455322265625
218,1047.3958740234375,1109.182373046875,218,2.187246561050415,1142.0491943359375,1130.0975341796875,1687192498.0872164,4,441.4820251464844,466.275146484375,269.53900146484375,218,503.180876493454,66.81227111816406,cgp,mu+lambda,reward,walker2d,4,21800,1142.0491943359375,1130.0975341796875,1109.182373046875
219,1030.81396484375,1105.20849609375,219,2.2015268802642822,1142.8929443359375,1141.6470947265625,1687192500.3088667,4,10003.8466796875,-559.3973388671875,172.4581756591797,219,505.40252685546875,68.27645111083984,cgp,mu+lambda,reward,walker2d,4,21900,1142.8929443359375,1141.6470947265625,1105.20849609375
220,1025.09375,1090.8707275390625,220,2.2856392860412598,1123.857177734375,1102.618408203125,1687192502.6109772,4,10006.1259765625,-537.2368774414062,174.587646484375,220,507.70463728904724,63.9708137512207,cgp,mu+lambda,reward,walker2d,4,22000,1123.857177734375,1102.618408203125,1090.8707275390625
221,1054.0992431640625,1164.637451171875,221,2.2696046829223633,1172.001708984375,1171.4920654296875,1687192504.897329,4,10011.3046875,-492.09136962890625,249.83970642089844,221,509.99098920822144,87.64183044433594,cgp,mu+lambda,reward,walker2d,4,22100,1172.001708984375,1171.4920654296875,1164.637451171875
222,1045.4649658203125,1128.439453125,222,2.266845703125,1168.7122802734375,1167.7896728515625,1687192507.1810112,4,442.43035888671875,444.2115478515625,194.84242248535156,222,512.2746713161469,73.73121643066406,cgp,mu+lambda,reward,walker2d,4,22200,1168.7122802734375,1167.7896728515625,1128.439453125
223,1036.7347412109375,1107.96826171875,223,2.2193539142608643,1126.1622314453125,1125.4788818359375,1687192509.4157171,4,448.38983154296875,492.3447570800781,210.12347412109375,223,514.5093772411346,81.71312713623047,cgp,mu+lambda,reward,walker2d,4,22300,1126.1622314453125,1125.4788818359375,1107.96826171875
224,1021.6544799804688,1090.8778076171875,224,2.208932876586914,1152.472412109375,1100.6328125,1687192511.6429665,4,438.5798034667969,441.4450988769531,172.9080810546875,224,516.736626625061,68.5089111328125,cgp,mu+lambda,reward,walker2d,4,22400,1152.472412109375,1100.6328125,1090.8778076171875
225,1022.541259765625,1113.511962890625,225,2.212900161743164,1117.0789794921875,1115.4036865234375,1687192513.8727953,4,10003.177734375,-557.3689575195312,237.36146545410156,225,518.9664554595947,83.83988189697266,cgp,mu+lambda,reward,walker2d,4,22500,1117.0789794921875,1115.4036865234375,1113.511962890625
226,1042.06982421875,1119.8787841796875,226,2.2084834575653076,1157.3543701171875,1143.8914794921875,1687192516.0987918,4,10006.107421875,-541.929443359375,181.08973693847656,226,521.1924519538879,76.35813903808594,cgp,mu+lambda,reward,walker2d,4,22600,1157.3543701171875,1143.8914794921875,1119.8787841796875
227,1044.1839599609375,1109.38037109375,227,2.2143032550811768,1121.986572265625,1110.7003173828125,1687192518.3278134,4,19695.337890625,-3536.66064453125,204.84341430664062,227,523.4214735031128,79.55204010009766,cgp,mu+lambda,reward,walker2d,4,22700,1121.986572265625,1110.7003173828125,1109.38037109375
228,1015.5635375976562,1113.75439453125,228,2.22521710395813,1188.08154296875,1129.474365234375,1687192520.5682523,4,429.0087585449219,416.7332458496094,174.75770568847656,228,525.6619124412537,67.32884979248047,cgp,mu+lambda,reward,walker2d,4,22800,1188.08154296875,1129.474365234375,1113.75439453125
229,1037.94580078125,1130.940185546875,229,2.284575939178467,1167.0765380859375,1158.8594970703125,1687192522.8833933,4,10003.3076171875,-560.2269897460938,200.8275146484375,229,527.9770534038544,79.60936737060547,cgp,mu+lambda,reward,walker2d,4,22900,1167.0765380859375,1158.8594970703125,1130.940185546875
230,1034.287353515625,1132.0201416015625,230,2.2434170246124268,1184.6893310546875,1154.126708984375,1687192525.1577911,4,444.60443115234375,436.3111572265625,125.05508422851562,230,530.251451253891,71.15887451171875,cgp,mu+lambda,reward,walker2d,4,23000,1184.6893310546875,1154.126708984375,1132.0201416015625
231,1020.5574951171875,1111.3232421875,231,2.1927714347839355,1139.9803466796875,1115.3572998046875,1687192527.3816133,4,10003.978515625,-561.8639526367188,130.880859375,231,532.4752733707428,66.56745147705078,cgp,mu+lambda,reward,walker2d,4,23100,1139.9803466796875,1115.3572998046875,1111.3232421875
232,1036.9697265625,1114.1226806640625,232,2.1820952892303467,1134.900390625,1116.233642578125,1687192529.595373,4,450.4617919921875,445.9174499511719,166.18637084960938,232,534.6890330314636,67.94707489013672,cgp,mu+lambda,reward,walker2d,4,23200,1134.900390625,1116.233642578125,1114.1226806640625
233,1052.40625,1128.3973388671875,233,2.187556266784668,1169.08056640625,1141.14013671875,1687192531.8106668,4,10004.37890625,-557.3435668945312,153.71417236328125,233,536.904326915741,78.56166076660156,cgp,mu+lambda,reward,walker2d,4,23300,1169.08056640625,1141.14013671875,1128.3973388671875
234,1020.7237548828125,1084.916259765625,234,2.1827383041381836,1112.3992919921875,1087.8106689453125,1687192534.0181186,4,431.3586730957031,400.3044128417969,131.83721923828125,234,539.1117787361145,70.47857666015625,cgp,mu+lambda,reward,walker2d,4,23400,1112.3992919921875,1087.8106689453125,1084.916259765625
235,1020.3531494140625,1069.56591796875,235,2.186389207839966,1139.5732421875,1094.283935546875,1687192536.225197,4,10001.9765625,-571.4892578125,191.9598388671875,235,541.3188571929932,82.49246215820312,cgp,mu+lambda,reward,walker2d,4,23500,1139.5732421875,1094.283935546875,1069.56591796875
236,1030.19189453125,1091.05615234375,236,2.188632011413574,1104.403076171875,1099.0142822265625,1687192538.4297671,4,14066.578125,-1582.079345703125,112.65519714355469,236,543.5234272480011,63.97185516357422,cgp,mu+lambda,reward,walker2d,4,23600,1104.403076171875,1099.0142822265625,1091.05615234375
237,1030.451416015625,1109.011962890625,237,2.1907565593719482,1170.94091796875,1120.263427734375,1687192540.637733,4,10000.763671875,-588.9850463867188,138.64236450195312,237,545.7313930988312,67.16197204589844,cgp,mu+lambda,reward,walker2d,4,23700,1170.94091796875,1120.263427734375,1109.011962890625
238,1008.0651245117188,1114.953369140625,238,2.1901957988739014,1164.1593017578125,1142.1981201171875,1687192542.8450332,4,10002.1806640625,-570.9782104492188,153.3599853515625,238,547.9386932849884,78.2730712890625,cgp,mu+lambda,reward,walker2d,4,23800,1164.1593017578125,1142.1981201171875,1114.953369140625
239,1048.959228515625,1136.94482421875,239,2.1977553367614746,1182.2744140625,1149.8856201171875,1687192545.0597262,4,459.07952880859375,472.7296447753906,168.63851928710938,239,550.1533863544464,70.3248062133789,cgp,mu+lambda,reward,walker2d,4,23900,1182.2744140625,1149.8856201171875,1136.94482421875
240,1040.9326171875,1137.8980712890625,240,2.1986987590789795,1152.8583984375,1149.9393310546875,1687192547.275689,4,447.1094970703125,483.0771789550781,244.19171142578125,240,552.3693490028381,70.56379699707031,cgp,mu+lambda,reward,walker2d,4,24000,1152.8583984375,1149.9393310546875,1137.8980712890625
241,1027.0958251953125,1118.145263671875,241,2.1967692375183105,1136.0706787109375,1119.73046875,1687192549.4895191,4,439.0538635253906,487.5847473144531,275.47149658203125,241,554.5831792354584,79.86405944824219,cgp,mu+lambda,reward,walker2d,4,24100,1136.0706787109375,1119.73046875,1118.145263671875
242,1010.09765625,1092.9276123046875,242,2.1961472034454346,1186.094970703125,1144.8583984375,1687192551.7029414,4,10001.3828125,-584.4442138671875,129.7453155517578,242,556.7966015338898,66.67127227783203,cgp,mu+lambda,reward,walker2d,4,24200,1186.094970703125,1144.8583984375,1092.9276123046875
243,1044.128662109375,1130.6358642578125,243,2.1977148056030273,1168.507080078125,1137.594970703125,1687192553.9174395,4,442.150390625,420.50604248046875,142.31320190429688,243,559.0110995769501,66.25979614257812,cgp,mu+lambda,reward,walker2d,4,24300,1168.507080078125,1137.594970703125,1130.6358642578125
244,1041.92822265625,1106.3074951171875,244,2.1965129375457764,1147.1632080078125,1135.257568359375,1687192556.1312814,4,446.76470947265625,464.4873352050781,155.48703002929688,244,561.2249414920807,86.54037475585938,cgp,mu+lambda,reward,walker2d,4,24400,1147.1632080078125,1135.257568359375,1106.3074951171875
245,1036.8939208984375,1084.0037841796875,245,2.1965420246124268,1133.7635498046875,1131.345947265625,1687192558.3449879,4,10003.982421875,-558.1096801757812,146.49667358398438,245,563.4386479854584,63.560264587402344,cgp,mu+lambda,reward,walker2d,4,24500,1133.7635498046875,1131.345947265625,1084.0037841796875
246,1026.072021484375,1135.4088134765625,246,2.1945061683654785,1213.8621826171875,1137.0908203125,1687192560.5571046,4,438.7302551269531,428.2824401855469,122.27847290039062,246,565.6507647037506,67.0992431640625,cgp,mu+lambda,reward,walker2d,4,24600,1213.8621826171875,1137.0908203125,1135.4088134765625
247,1009.973388671875,1113.679931640625,247,2.196439743041992,1136.4144287109375,1124.439697265625,1687192562.7709703,4,430.1851806640625,399.63092041015625,138.22918701171875,247,567.8646304607391,57.50833511352539,cgp,mu+lambda,reward,walker2d,4,24700,1136.4144287109375,1124.439697265625,1113.679931640625
248,1039.943603515625,1114.1209716796875,248,2.20131778717041,1151.983642578125,1137.8111572265625,1687192564.989491,4,10000.203125,-595.6612548828125,132.34291076660156,248,570.083151102066,70.69287109375,cgp,mu+lambda,reward,walker2d,4,24800,1151.983642578125,1137.8111572265625,1114.1209716796875
249,1020.4725952148438,1128.8963623046875,249,2.194719076156616,1132.52734375,1130.7882080078125,1687192567.2019057,4,438.1590881347656,438.64093017578125,154.9005126953125,249,572.2955658435822,75.25870513916016,cgp,mu+lambda,reward,walker2d,4,24900,1132.52734375,1130.7882080078125,1128.8963623046875
250,1043.313720703125,1112.2987060546875,250,2.1969263553619385,1143.468994140625,1137.120849609375,1687192569.4143972,4,445.8296813964844,463.3597412109375,145.7003173828125,250,574.5080573558807,78.4410171508789,cgp,mu+lambda,reward,walker2d,4,25000,1143.468994140625,1137.120849609375,1112.2987060546875
251,1006.9368286132812,1081.114501953125,251,2.2003049850463867,1118.0501708984375,1114.66357421875,1687192571.6312022,4,435.1155700683594,438.28717041015625,174.04112243652344,251,576.7248623371124,72.16885375976562,cgp,mu+lambda,reward,walker2d,4,25100,1118.0501708984375,1114.66357421875,1081.114501953125
252,1026.916259765625,1119.820068359375,252,2.195796012878418,1143.4820556640625,1139.783203125,1687192573.8433533,4,452.958251953125,446.91748046875,138.245849609375,252,578.93701338768,62.744686126708984,cgp,mu+lambda,reward,walker2d,4,25200,1143.4820556640625,1139.783203125,1119.820068359375
253,1020.626708984375,1094.549072265625,253,2.1939480304718018,1127.1363525390625,1102.5621337890625,1687192576.054149,4,437.9217529296875,450.9865417480469,169.74110412597656,253,581.1478090286255,70.73624420166016,cgp,mu+lambda,reward,walker2d,4,25300,1127.1363525390625,1102.5621337890625,1094.549072265625
254,1015.9908447265625,1095.5328369140625,254,2.1963443756103516,1123.848876953125,1095.6085205078125,1687192578.2671642,4,423.0307922363281,422.7666320800781,207.2614288330078,254,583.3608243465424,76.30668640136719,cgp,mu+lambda,reward,walker2d,4,25400,1123.848876953125,1095.6085205078125,1095.5328369140625
255,1006.5492553710938,1098.205810546875,255,2.1973884105682373,1169.862548828125,1105.9986572265625,1687192580.4810426,4,433.3685607910156,396.99237060546875,143.79159545898438,255,585.5747027397156,63.90595245361328,cgp,mu+lambda,reward,walker2d,4,25500,1169.862548828125,1105.9986572265625,1098.205810546875
256,1037.975830078125,1143.16162109375,256,2.2013204097747803,1170.40576171875,1156.6680908203125,1687192582.6984215,4,17141.44140625,-2563.276123046875,136.2472686767578,256,587.7920815944672,57.344871520996094,cgp,mu+lambda,reward,walker2d,4,25600,1170.40576171875,1156.6680908203125,1143.16162109375
257,1024.8115234375,1136.1689453125,257,2.2003061771392822,1181.3111572265625,1165.488525390625,1687192584.9139764,4,10004.9580078125,-552.5296020507812,160.6849822998047,257,590.0076365470886,76.25138854980469,cgp,mu+lambda,reward,walker2d,4,25700,1181.3111572265625,1165.488525390625,1136.1689453125
