,_runtime,training.generation,_timestamp,training.fitness_std,training.fitness_median,_step,training.fitness_mean,training.evaluation_time,training.top_k_fit.top_1_fit,training.top_k_fit.top_2_fit,training.run_id,training.fitness_1q,training.fitness_3q,training.top_k_fit.top_0_fit,solver,ea,environment,seed
34,65.47847747802734,34,1687169916.4873934,440.3069763183594,243.03614807128906,34,495.345703125,1.5066611766815186,1046.7359619140625,1021.10498046875,2,1004.608154296875,76.63589477539062,1308.4906005859375,lgp,mu+lambda,hopper,2
35,66.98862719535828,35,1687169917.997543,413.25616455078125,208.6167755126953,35,435.87152099609375,1.4939205646514893,1019.1796264648438,1017.03125,2,994.7022094726562,59.98477554321289,1021.2903442382812,lgp,mu+lambda,hopper,2
36,68.48330807685852,36,1687169919.492224,415.9894714355469,210.4869384765625,36,446.8721008300781,1.4783658981323242,1029.4940185546875,1018.4559936523438,2,1001.26220703125,73.96019744873047,1068.4681396484375,lgp,mu+lambda,hopper,2
37,69.96957421302795,37,1687169920.97849,429.89019775390625,241.90821838378906,37,484.5456237792969,1.4702192544937134,1130.5264892578125,1122.5904541015625,2,1007.136962890625,81.11360168457031,1142.7474365234375,lgp,mu+lambda,hopper,2
38,71.45282053947449,38,1687169922.4617364,436.7679443359375,238.55496215820312,38,481.99639892578125,1.4671281576156616,1128.6170654296875,1082.2835693359375,2,1004.4450073242188,77.57217407226562,1160.0189208984375,lgp,mu+lambda,hopper,2
39,72.92844343185425,39,1687169923.9373593,436.43719482421875,257.6925048828125,39,496.37628173828125,1.459506630897522,1163.6077880859375,1134.23779296875,2,1005.0512084960938,93.30570983886719,1177.2994384765625,lgp,mu+lambda,hopper,2
40,74.39747095108032,40,1687169925.4063869,418.5227355957031,366.55560302734375,40,509.6809387207031,1.4531768560409546,1153.3856201171875,1125.6593017578125,2,1001.3482666015625,117.60780334472656,1171.879638671875,lgp,mu+lambda,hopper,2
41,75.87171626091003,41,1687169926.8806322,432.631591796875,207.07684326171875,41,435.09039306640625,1.4579282999038696,1165.904052734375,1160.67919921875,2,998.3446655273438,65.82382202148438,1172.0413818359375,lgp,mu+lambda,hopper,2
42,77.3449854850769,42,1687169928.3539014,440.1128234863281,165.61962890625,42,422.7747802734375,1.4576505422592163,1146.802001953125,1135.3323974609375,2,993.1148681640625,62.29185104370117,1180.7059326171875,lgp,mu+lambda,hopper,2
43,78.81587195396423,43,1687169929.8247879,439.04376220703125,206.88998413085938,43,426.4368591308594,1.4552584886550903,1171.38037109375,1162.091796875,2,1002.9041748046875,62.463409423828125,1176.5699462890625,lgp,mu+lambda,hopper,2
44,80.29092717170715,44,1687169931.299843,467.52294921875,241.93576049804688,44,505.58441162109375,1.457993745803833,1216.5037841796875,1182.3192138671875,2,1027.498779296875,72.81756591796875,1227.6529541015625,lgp,mu+lambda,hopper,2
45,81.84433507919312,45,1687169932.853251,465.1640319824219,206.28439331054688,45,456.59576416015625,1.5366233587265015,1186.1068115234375,1173.4793701171875,2,1070.310791015625,57.931068420410156,1203.8372802734375,lgp,mu+lambda,hopper,2
46,83.36123132705688,46,1687169934.3701472,468.2425537109375,223.78009033203125,46,486.2020568847656,1.500016450881958,1169.919189453125,1168.5052490234375,2,1092.0106201171875,84.7707748413086,1320.1014404296875,lgp,mu+lambda,hopper,2
47,84.8472216129303,47,1687169935.8561375,445.7459716796875,224.62631225585938,47,434.46826171875,1.4694478511810303,1198.4810791015625,1196.199462890625,2,1032.11474609375,67.06103515625,1228.5843505859375,lgp,mu+lambda,hopper,2
48,86.33402895927429,48,1687169937.3429449,444.6971130371094,237.8789520263672,48,451.9756164550781,1.4699246883392334,1174.84423828125,1167.23193359375,2,1046.5941162109375,70.12774658203125,1186.234130859375,lgp,mu+lambda,hopper,2
49,87.82076048851013,49,1687169938.8296764,465.1245422363281,285.064208984375,49,522.7888793945312,1.469783067703247,1202.4991455078125,1180.3348388671875,2,1077.55859375,111.64990997314453,1287.8641357421875,lgp,mu+lambda,hopper,2
50,89.31850266456604,50,1687169940.3274186,485.8774108886719,255.92626953125,50,544.9434204101562,1.4806873798370361,1177.2449951171875,1174.23486328125,2,1104.0833740234375,82.68199920654297,1219.0772705078125,lgp,mu+lambda,hopper,2
51,90.82312941551208,51,1687169941.8320453,457.2358703613281,281.715087890625,51,489.80218505859375,1.487826943397522,1225.95556640625,1208.196533203125,2,1105.966552734375,92.15435028076172,1235.938720703125,lgp,mu+lambda,hopper,2
52,92.33810377120972,52,1687169943.3470197,458.6322021484375,212.54217529296875,52,471.4974060058594,1.4989384412765503,1169.2535400390625,1168.2867431640625,2,1043.6695556640625,78.94728088378906,1214.0009765625,lgp,mu+lambda,hopper,2
53,93.84467506408691,53,1687169944.853591,460.914794921875,190.97381591796875,53,415.728515625,1.490401029586792,1215.672607421875,1197.11572265625,2,1066.1572265625,56.56047821044922,1224.2650146484375,lgp,mu+lambda,hopper,2
54,95.3539412021637,54,1687169946.362857,483.00445556640625,181.7918701171875,54,481.0665588378906,1.4923111200332642,1215.0963134765625,1187.78955078125,2,1109.65771484375,49.123470306396484,1281.20166015625,lgp,mu+lambda,hopper,2
55,96.8586962223053,55,1687169947.8676121,466.3698425292969,213.35548400878906,55,481.3312072753906,1.48856520652771,1218.4591064453125,1192.555908203125,2,1096.9564208984375,57.237098693847656,1261.051513671875,lgp,mu+lambda,hopper,2
56,98.38083052635193,56,1687169949.3897464,474.8957824707031,212.19168090820312,56,498.7220153808594,1.5056495666503906,1235.0634765625,1200.3509521484375,2,1113.587158203125,83.67108154296875,1266.90625,lgp,mu+lambda,hopper,2
57,99.89302730560303,57,1687169950.9019432,475.95147705078125,248.01792907714844,57,521.2211303710938,1.494735836982727,1225.169189453125,1223.115478515625,2,1094.888427734375,91.26567840576172,1295.319580078125,lgp,mu+lambda,hopper,2
58,101.41022777557373,58,1687169952.4191437,461.52001953125,219.36349487304688,58,452.9557189941406,1.500746250152588,1267.510009765625,1261.208740234375,2,1061.2861328125,64.81805419921875,1330.9599609375,lgp,mu+lambda,hopper,2
59,102.91689801216125,59,1687169953.925814,472.9267883300781,269.79302978515625,59,527.9769287109375,1.4902606010437012,1260.8092041015625,1250.580322265625,2,1102.757568359375,97.27215576171875,1282.2476806640625,lgp,mu+lambda,hopper,2
60,104.43130826950073,60,1687169955.4402242,465.3410339355469,208.24627685546875,60,509.64453125,1.4976553916931152,1233.8837890625,1170.3756103515625,2,1069.277099609375,94.61852264404297,1242.55126953125,lgp,mu+lambda,hopper,2
61,105.92741107940674,61,1687169956.936327,476.66796875,266.32232666015625,61,526.246826171875,1.4795324802398682,1314.48291015625,1313.912109375,2,1105.9403076171875,103.94669342041016,1317.05859375,lgp,mu+lambda,hopper,2
62,107.43273425102234,62,1687169958.4416502,506.70672607421875,206.31106567382812,62,469.8400573730469,1.4886857271194458,1303.3482666015625,1279.6788330078125,2,1102.8160400390625,62.058677673339844,1325.6920166015625,lgp,mu+lambda,hopper,2
63,108.94007563591003,63,1687169959.9489915,497.7951354980469,262.0634765625,63,536.4644165039062,1.4916176795959473,1291.3143310546875,1282.1826171875,2,1110.236328125,76.97457885742188,1299.21484375,lgp,mu+lambda,hopper,2
64,110.44722151756287,64,1687169961.4561374,503.1891174316406,235.59921264648438,64,553.8202514648438,1.4903656244277954,1307.9453125,1291.181396484375,2,1109.849853515625,72.88367462158203,1312.834228515625,lgp,mu+lambda,hopper,2
65,111.95557594299316,65,1687169962.9644918,490.60382080078125,206.0605926513672,65,493.69775390625,1.491601824760437,1270.8310546875,1265.50927734375,2,1112.6016845703125,84.7233657836914,1271.1331787109375,lgp,mu+lambda,hopper,2
66,113.46028637886047,66,1687169964.4692023,484.0448913574219,207.91024780273438,66,477.107177734375,1.4881055355072021,1319.2318115234375,1287.7442626953125,2,1095.0107421875,76.71956634521484,1346.3480224609375,lgp,mu+lambda,hopper,2
67,114.96531128883362,67,1687169965.9742272,473.8631896972656,196.46530151367188,67,420.8621520996094,1.4893687963485718,1298.1915283203125,1235.1396484375,2,1087.5098876953125,54.13208770751953,1299.1812744140625,lgp,mu+lambda,hopper,2
68,116.47222781181335,68,1687169967.4811437,468.2576904296875,223.5021514892578,68,459.271484375,1.490268588066101,1284.9771728515625,1246.495361328125,2,1058.533447265625,87.56097412109375,1299.594970703125,lgp,mu+lambda,hopper,2
69,117.97902703285217,69,1687169968.987943,478.0755920410156,184.89306640625,69,434.2222595214844,1.490444540977478,1255.7880859375,1253.011962890625,2,1095.75634765625,64.91688537597656,1287.911865234375,lgp,mu+lambda,hopper,2
70,119.48157286643982,70,1687169970.4904888,473.8783264160156,204.57540893554688,70,448.6787414550781,1.4861088991165161,1248.239013671875,1239.150146484375,2,1047.03662109375,63.210914611816406,1269.3489990234375,lgp,mu+lambda,hopper,2
71,120.98947262763977,71,1687169971.9983885,461.7999267578125,226.15481567382812,71,460.53851318359375,1.4912290573120117,1275.6246337890625,1270.3870849609375,2,1054.3218994140625,78.74102783203125,1324.8631591796875,lgp,mu+lambda,hopper,2
72,122.50867295265198,72,1687169973.5175889,457.71246337890625,221.62466430664062,72,452.5702209472656,1.5034090280532837,1267.0421142578125,1248.5931396484375,2,986.2387084960938,96.03143310546875,1270.38427734375,lgp,mu+lambda,hopper,2
73,124.01428318023682,73,1687169975.023199,505.4466552734375,226.81056213378906,73,509.2691955566406,1.4906350374221802,1285.1917724609375,1278.8607177734375,2,1133.0592041015625,85.60025024414062,1287.74658203125,lgp,mu+lambda,hopper,2
74,125.52153658866882,74,1687169976.5304525,520.872314453125,217.8896026611328,74,529.1646118164062,1.4907221794128418,1277.083740234375,1270.43505859375,2,1160.3104248046875,73.94632720947266,1319.107177734375,lgp,mu+lambda,hopper,2
75,127.02760648727417,75,1687169978.0365224,502.75286865234375,207.50106811523438,75,503.5568542480469,1.4896461963653564,1307.479736328125,1280.6063232421875,2,1137.1688232421875,69.47354125976562,1332.7515869140625,lgp,mu+lambda,hopper,2
76,128.53375506401062,76,1687169979.542671,480.9013366699219,357.6466369628906,76,536.9384155273438,1.4893574714660645,1290.69970703125,1286.6307373046875,2,1078.295654296875,85.3690414428711,1337.751953125,lgp,mu+lambda,hopper,2
77,130.03350710868835,77,1687169981.042423,519.0468139648438,202.45849609375,77,531.3094482421875,1.4828996658325195,1301.2283935546875,1293.9088134765625,2,1122.6478271484375,61.34388732910156,1339.80078125,lgp,mu+lambda,hopper,2
78,131.5243730545044,78,1687169982.533289,492.275146484375,224.10726928710938,78,499.6434326171875,1.474500060081482,1283.425537109375,1265.296630859375,2,1146.9451904296875,81.8037338256836,1337.9736328125,lgp,mu+lambda,hopper,2
79,133.01846551895142,79,1687169984.0273814,501.7839660644531,198.1265411376953,79,475.28607177734375,1.477246880531311,1322.9603271484375,1316.54833984375,2,1129.8507080078125,80.20352172851562,1372.9091796875,lgp,mu+lambda,hopper,2
80,134.5211820602417,80,1687169985.530098,486.8029479980469,226.2168731689453,80,514.9943237304688,1.4861260652542114,1317.25830078125,1316.72509765625,2,1109.18798828125,106.3896484375,1321.8624267578125,lgp,mu+lambda,hopper,2
81,136.0132246017456,81,1687169987.0221405,470.8132019042969,206.4491729736328,81,473.7230224609375,1.4754748344421387,1314.9739990234375,1282.0972900390625,2,1003.8734741210938,90.48141479492188,1353.1146240234375,lgp,mu+lambda,hopper,2
82,137.51323080062866,82,1687169988.5221467,512.621337890625,201.80288696289062,82,490.2173767089844,1.4830843210220337,1303.851318359375,1293.0211181640625,2,1134.910400390625,82.1765365600586,1304.144775390625,lgp,mu+lambda,hopper,2
83,139.019939661026,83,1687169990.0288556,496.1217956542969,185.72238159179688,83,489.37432861328125,1.4908814430236816,1307.7115478515625,1288.1131591796875,2,1086.42822265625,72.42876434326172,1321.98291015625,lgp,mu+lambda,hopper,2
84,140.5214171409607,84,1687169991.530333,483.9248046875,204.4012451171875,84,464.021240234375,1.4849255084991455,1291.8773193359375,1278.8572998046875,2,1046.929443359375,71.61449432373047,1325.460693359375,lgp,mu+lambda,hopper,2
85,142.02695035934448,85,1687169993.0358663,505.2637939453125,187.02133178710938,85,473.8304443359375,1.4886218309402466,1298.701171875,1293.050048828125,2,1165.08837890625,74.34808349609375,1301.1761474609375,lgp,mu+lambda,hopper,2
86,143.5356104373932,86,1687169994.5445263,479.94970703125,212.5069122314453,86,509.5841369628906,1.4919860363006592,1278.749267578125,1275.6566162109375,2,1121.6295166015625,115.04724884033203,1286.158935546875,lgp,mu+lambda,hopper,2
87,145.0347888469696,87,1687169996.0437047,489.24359130859375,229.216796875,87,483.1315002441406,1.4827446937561035,1300.9525146484375,1296.119140625,2,1065.62548828125,80.85466003417969,1326.704345703125,lgp,mu+lambda,hopper,2
88,146.5341637134552,88,1687169997.5430796,499.9819030761719,272.8417053222656,88,552.7216186523438,1.4832127094268799,1324.2239990234375,1312.2386474609375,2,1140.87890625,109.4695053100586,1326.039794921875,lgp,mu+lambda,hopper,2
89,148.02981662750244,89,1687169999.0387325,488.4056091308594,196.41140747070312,89,465.52197265625,1.4793918132781982,1284.0010986328125,1280.4547119140625,2,1087.1871337890625,63.05878448486328,1308.343017578125,lgp,mu+lambda,hopper,2
90,149.53233122825623,90,1687170000.5412471,497.29949951171875,219.88616943359375,90,505.7549133300781,1.4856239557266235,1314.420166015625,1288.3743896484375,2,1101.41748046875,68.41675567626953,1327.15625,lgp,mu+lambda,hopper,2
91,151.02803754806519,91,1687170002.0369534,505.6869812011719,198.17767333984375,91,489.4468688964844,1.4788787364959717,1284.81396484375,1283.251953125,2,1125.02685546875,55.63883972167969,1302.7203369140625,lgp,mu+lambda,hopper,2
92,152.53628492355347,92,1687170003.5452008,492.2317199707031,214.41976928710938,92,498.7981262207031,1.491642713546753,1304.848876953125,1282.7060546875,2,1041.341064453125,75.1429443359375,1316.2509765625,lgp,mu+lambda,hopper,2
93,154.03675842285156,93,1687170005.0456743,507.0348815917969,221.28172302246094,93,501.9704284667969,1.4848308563232422,1317.3204345703125,1311.3992919921875,2,1139.14990234375,69.62593078613281,1331.684814453125,lgp,mu+lambda,hopper,2
94,155.5371868610382,94,1687170006.5461028,502.3967590332031,192.7991943359375,94,497.56732177734375,1.4834699630737305,1291.39599609375,1289.0238037109375,2,1105.713134765625,78.54631042480469,1294.58740234375,lgp,mu+lambda,hopper,2
95,157.04435062408447,95,1687170008.0532665,486.79608154296875,176.57411193847656,95,446.8851318359375,1.490838646888733,1308.7308349609375,1282.3101806640625,2,1086.328369140625,60.6875,1351.6754150390625,lgp,mu+lambda,hopper,2
96,158.55752229690552,96,1687170009.5664382,500.5500793457031,180.66937255859375,96,486.8265380859375,1.4967631101608276,1274.9935302734375,1264.3255615234375,2,1111.46826171875,68.4336166381836,1306.6795654296875,lgp,mu+lambda,hopper,2
97,160.07412219047546,97,1687170011.083038,488.8182373046875,200.65545654296875,97,461.5844421386719,1.4999432563781738,1327.9110107421875,1305.2972412109375,2,1081.669677734375,64.62173461914062,1352.1866455078125,lgp,mu+lambda,hopper,2
98,161.57973051071167,98,1687170012.5886464,487.11773681640625,208.9187774658203,98,481.81890869140625,1.4895724058151245,1311.85205078125,1304.0677490234375,2,1049.326416015625,83.56938934326172,1330.609375,lgp,mu+lambda,hopper,2
99,163.08746337890625,99,1687170014.0963793,492.7911071777344,197.55911254882812,99,461.7146911621094,1.4896619319915771,1317.212646484375,1308.62646484375,2,1111.824462890625,77.08426666259766,1322.4910888671875,lgp,mu+lambda,hopper,2
100,164.5852553844452,100,1687170015.5941713,500.00714111328125,209.34213256835938,100,476.9066162109375,1.4817554950714111,1292.2720947265625,1283.231689453125,2,1008.2099609375,67.72224426269531,1301.1773681640625,lgp,mu+lambda,hopper,2
101,166.0744664669037,101,1687170017.0833824,491.8700866699219,212.94813537597656,101,500.12530517578125,1.4733566045761108,1260.612060546875,1257.283935546875,2,1126.1627197265625,77.12252807617188,1262.4896240234375,lgp,mu+lambda,hopper,2
102,167.5717647075653,102,1687170018.5806806,501.94195556640625,206.740234375,102,492.470703125,1.4814261198043823,1286.9764404296875,1283.3739013671875,2,1137.199462890625,67.6797103881836,1339.5577392578125,lgp,mu+lambda,hopper,2
103,169.06947135925293,103,1687170020.0783873,482.8578186035156,262.91644287109375,103,517.2474975585938,1.4828612804412842,1289.8939208984375,1278.697021484375,2,1142.75146484375,121.2594223022461,1292.3173828125,lgp,mu+lambda,hopper,2
104,170.57073664665222,104,1687170021.5796525,487.515869140625,230.9048309326172,104,508.62701416015625,1.4848723411560059,1302.0140380859375,1300.1475830078125,2,1135.6048583984375,75.2634506225586,1304.452392578125,lgp,mu+lambda,hopper,2
105,172.04080486297607,105,1687170023.0497208,490.0501708984375,216.22259521484375,105,499.6927490234375,1.4458593130111694,1276.0108642578125,1263.336181640625,2,1098.2388916015625,71.24966430664062,1324.23583984375,lgp,mu+lambda,hopper,2
106,173.50385355949402,106,1687170024.5127695,503.622802734375,213.85406494140625,106,503.5685729980469,1.4386898279190063,1275.8521728515625,1271.2093505859375,2,1152.538330078125,79.92637634277344,1293.820068359375,lgp,mu+lambda,hopper,2
107,174.9623396396637,107,1687170025.9712555,506.7734680175781,205.1015625,107,494.0665588378906,1.4338743686676025,1295.74560546875,1289.8951416015625,2,1129.8924560546875,51.38966369628906,1305.76904296875,lgp,mu+lambda,hopper,2
108,176.42118787765503,108,1687170027.4301038,467.0135192871094,214.0315399169922,108,427.8428039550781,1.433984398841858,1288.7791748046875,1287.207763671875,2,919.8388671875,64.53877258300781,1340.6226806640625,lgp,mu+lambda,hopper,2
109,177.8812894821167,109,1687170028.8902054,505.934814453125,194.3800048828125,109,485.191162109375,1.4352748394012451,1288.560546875,1281.8673095703125,2,1138.139404296875,66.51934814453125,1296.478515625,lgp,mu+lambda,hopper,2
110,179.34210562705994,110,1687170030.3510215,489.5881042480469,248.063232421875,110,509.7892761230469,1.4362281560897827,1253.0809326171875,1247.94677734375,2,1111.505126953125,71.03008270263672,1276.4466552734375,lgp,mu+lambda,hopper,2
111,180.80298686027527,111,1687170031.8119028,490.6177062988281,175.6409912109375,111,457.1522216796875,1.436049461364746,1292.234375,1276.4892578125,2,1114.31640625,51.20991516113281,1295.13818359375,lgp,mu+lambda,hopper,2
112,182.26642107963562,112,1687170033.275337,473.1358337402344,195.08563232421875,112,440.2218933105469,1.4371157884597778,1300.655517578125,1297.59423828125,2,1010.6275024414062,78.32945251464844,1311.760498046875,lgp,mu+lambda,hopper,2
113,183.81121730804443,113,1687170034.8201332,468.4068603515625,209.89642333984375,113,476.5399169921875,1.5289921760559082,1257.885009765625,1252.78173828125,2,1062.8873291015625,85.29566955566406,1294.793212890625,lgp,mu+lambda,hopper,2
114,185.34726285934448,114,1687170036.3561788,466.5528564453125,204.71694946289062,114,434.8079528808594,1.5205421447753906,1302.906494140625,1274.66357421875,2,796.3309326171875,66.46036529541016,1332.037109375,lgp,mu+lambda,hopper,2
115,186.87076926231384,115,1687170037.8796852,502.3844909667969,283.2231140136719,115,558.4765014648438,1.5079498291015625,1311.9573974609375,1310.0389404296875,2,1141.0994873046875,96.94694519042969,1316.8331298828125,lgp,mu+lambda,hopper,2
116,188.37347960472107,116,1687170039.3823955,503.0058898925781,242.0127410888672,116,534.9869995117188,1.4868566989898682,1291.9173583984375,1274.8216552734375,2,1128.617431640625,78.90562438964844,1292.24853515625,lgp,mu+lambda,hopper,2
117,189.86860299110413,117,1687170040.877519,530.44189453125,324.76019287109375,117,576.6300048828125,1.480566382408142,1324.6497802734375,1281.7357177734375,2,1190.862060546875,57.82843780517578,1329.7515869140625,lgp,mu+lambda,hopper,2
118,191.3460512161255,118,1687170042.354967,493.322265625,228.87060546875,118,495.3856201171875,1.4615713357925415,1307.261962890625,1292.152099609375,2,1114.0826416015625,66.8450927734375,1311.201171875,lgp,mu+lambda,hopper,2
