,training.evaluation_time,training.run_id,training.generation,training.fitness_median,_step,training.fitness_mean,training.top_k_fit.top_1_fit,_timestamp,training.fitness_std,training.top_k_fit.top_0_fit,training.top_k_fit.top_2_fit,_runtime,training.fitness_1q,training.fitness_3q,solver,ea,environment,seed,training.evaluation,training.top_k_reward.top_0_reward,training.top_k_reward.top_1_reward,training.top_k_reward.top_2_reward
214,4.749919891357422,0,214,984.035888671875,214,838.1773071289062,1000.5340576171875,1687020120.4258478,251.74839782714844,1000.7391357421875,1000.5224609375,1044.891658782959,998.8660888671875,743.3033447265625,cgp,mu+lambda,ant,5,21400,1000.7391357421875,1000.5340576171875,1000.5224609375
215,4.750152111053467,0,215,960.1646728515625,215,818.3657836914062,1000.6605224609375,1687020125.1952107,241.5498046875,1000.866943359375,1000.6124877929688,1049.6610217094421,999.3079223632812,706.6708984375,cgp,mu+lambda,ant,5,21500,1000.866943359375,1000.6605224609375,1000.6124877929688
216,4.751670837402344,0,216,968.8882446289062,216,846.5709838867188,1000.7880859375,1687020129.9648614,197.23719787597656,1001.3063354492188,1000.5888061523438,1054.4306724071503,999.8088989257812,699.0536499023438,cgp,mu+lambda,ant,5,21600,1001.3063354492188,1000.7880859375,1000.5888061523438
217,4.751241683959961,0,217,982.7308349609375,217,854.9214477539062,1000.543701171875,1687020134.7344887,204.06016540527344,1001.0739135742188,1000.4896850585938,1059.2002997398376,998.6905517578125,707.619384765625,cgp,mu+lambda,ant,5,21700,1001.0739135742188,1000.543701171875,1000.4896850585938
218,4.748928546905518,0,218,979.48779296875,218,849.5496826171875,1000.5899658203125,1687020139.5029788,214.88417053222656,1000.6265869140625,1000.4257202148438,1063.9687898159027,998.1845092773438,706.4951782226562,cgp,mu+lambda,ant,5,21800,1000.6265869140625,1000.5899658203125,1000.4257202148438
219,4.751699447631836,0,219,958.4984130859375,219,845.4160766601562,1000.7881469726562,1687020144.271835,199.05319213867188,1001.1478881835938,1000.7542724609375,1068.7376461029053,998.91796875,708.1345825195312,cgp,mu+lambda,ant,5,21900,1001.1478881835938,1000.7881469726562,1000.7542724609375
220,4.749156475067139,0,220,933.0411376953125,220,834.45068359375,1000.850341796875,1687020149.0392723,209.67686462402344,1000.9743041992188,1000.5696411132812,1073.505083322525,997.5140380859375,708.778076171875,cgp,mu+lambda,ant,5,22000,1000.9743041992188,1000.850341796875,1000.5696411132812
221,4.750803470611572,0,221,979.1519775390625,221,830.4395141601562,1000.835205078125,1687020153.809373,262.2422180175781,1000.9169921875,1000.6703491210938,1078.275183916092,997.817626953125,708.343017578125,cgp,mu+lambda,ant,5,22100,1000.9169921875,1000.835205078125,1000.6703491210938
222,4.751562118530273,0,222,986.736328125,222,864.1461791992188,1000.6231689453125,1687020158.5788715,183.6886444091797,1000.7840576171875,1000.60400390625,1083.0446825027466,999.80859375,716.3441162109375,cgp,mu+lambda,ant,5,22200,1000.7840576171875,1000.6231689453125,1000.60400390625
223,4.75250244140625,0,223,978.1444702148438,223,848.7127075195312,1000.6861572265625,1687020163.3496702,193.26626586914062,1000.7785034179688,1000.6140747070312,1087.815481185913,998.715576171875,702.7591552734375,cgp,mu+lambda,ant,5,22300,1000.7785034179688,1000.6861572265625,1000.6140747070312
224,4.749208927154541,0,224,960.1078491210938,224,820.4273071289062,1000.6215209960938,1687020168.1182697,257.89581298828125,1000.639404296875,1000.542236328125,1092.584080696106,998.9417114257812,707.6021728515625,cgp,mu+lambda,ant,5,22400,1000.639404296875,1000.6215209960938,1000.542236328125
225,4.751112461090088,0,225,976.672607421875,225,880.8937377929688,1000.546142578125,1687020172.8877017,175.2359619140625,1000.885498046875,1000.5123901367188,1097.353512763977,999.0386962890625,787.89013671875,cgp,mu+lambda,ant,5,22500,1000.885498046875,1000.546142578125,1000.5123901367188
226,4.748733997344971,0,226,883.4652099609375,226,796.5592651367188,1000.4629516601562,1687020177.653143,242.1487274169922,1001.0972900390625,1000.3842163085938,1102.1189539432526,997.6414794921875,649.7330322265625,cgp,mu+lambda,ant,5,22600,1001.0972900390625,1000.4629516601562,1000.3842163085938
227,4.744024753570557,0,227,981.648193359375,227,876.219970703125,1000.7412719726562,1687020182.4152727,177.0589141845703,1000.7780151367188,1000.6973266601562,1106.881083726883,999.0645141601562,795.60107421875,cgp,mu+lambda,ant,5,22700,1000.7780151367188,1000.7412719726562,1000.6973266601562
228,4.746278285980225,0,228,947.1375122070312,228,843.9384155273438,1000.7114868164062,1687020187.1806984,194.9808807373047,1000.772705078125,1000.6431274414062,1111.6465094089508,999.6495971679688,707.928955078125,cgp,mu+lambda,ant,5,22800,1000.772705078125,1000.7114868164062,1000.6431274414062
229,4.779075622558594,0,229,954.1458129882812,229,855.1637573242188,1000.6951904296875,1687020191.9779463,182.96766662597656,1000.704345703125,1000.6408081054688,1116.4437572956085,999.5164794921875,706.0208129882812,cgp,mu+lambda,ant,5,22900,1000.704345703125,1000.6951904296875,1000.6408081054688
230,4.77631950378418,0,230,969.8028564453125,230,853.626220703125,1000.676025390625,1687020196.7727172,199.5651397705078,1000.7734985351562,1000.64990234375,1121.238528251648,998.0234375,710.19287109375,cgp,mu+lambda,ant,5,23000,1000.7734985351562,1000.676025390625,1000.64990234375
231,4.776976108551025,0,231,940.8572998046875,231,838.1473388671875,1000.654541015625,1687020201.5685883,194.55084228515625,1001.2169189453125,1000.5617065429688,1126.0343992710114,998.0826416015625,702.9830322265625,cgp,mu+lambda,ant,5,23100,1001.2169189453125,1000.654541015625,1000.5617065429688
232,4.778437614440918,0,232,975.2537841796875,232,852.7049560546875,1000.626953125,1687020206.3645425,198.1912384033203,1000.6929931640625,1000.5729370117188,1130.8303534984589,999.4597778320312,704.4554443359375,cgp,mu+lambda,ant,5,23200,1000.6929931640625,1000.626953125,1000.5729370117188
233,4.778282165527344,0,233,962.590576171875,233,856.5807495117188,1000.7991333007812,1687020211.1613553,187.02589416503906,1001.171875,1000.7506713867188,1135.6271662712097,998.2689208984375,757.852783203125,cgp,mu+lambda,ant,5,23300,1001.171875,1000.7991333007812,1000.7506713867188
234,4.775902271270752,0,234,971.713623046875,234,852.87451171875,1000.7550659179688,1687020215.956094,204.2884521484375,1000.8081665039062,1000.630615234375,1140.421905040741,998.9757080078125,715.48046875,cgp,mu+lambda,ant,5,23400,1000.8081665039062,1000.7550659179688,1000.630615234375
235,4.775203227996826,0,235,984.7431640625,235,857.33203125,1000.8150024414062,1687020220.7494416,209.17445373535156,1000.9144897460938,1000.6526489257812,1145.2152526378632,999.2095336914062,709.63525390625,cgp,mu+lambda,ant,5,23500,1000.9144897460938,1000.8150024414062,1000.6526489257812
236,4.774167060852051,0,236,945.7001953125,236,836.4506225585938,1000.6304321289062,1687020225.5415282,210.48719787597656,1000.7173461914062,1000.5827026367188,1150.0073392391205,998.7977905273438,706.5482177734375,cgp,mu+lambda,ant,5,23600,1000.7173461914062,1000.6304321289062,1000.5827026367188
237,4.774828910827637,0,237,976.46337890625,237,818.2134399414062,1000.6949462890625,1687020230.3348768,253.3779296875,1000.714111328125,1000.688232421875,1154.800687789917,999.837158203125,689.1536865234375,cgp,mu+lambda,ant,5,23700,1000.714111328125,1000.6949462890625,1000.688232421875
238,4.774003028869629,0,238,894.8751831054688,238,800.88232421875,1000.8045654296875,1687020235.126352,246.03379821777344,1000.9397583007812,1000.7979125976562,1159.5921630859375,998.8944091796875,670.9421997070312,cgp,mu+lambda,ant,5,23800,1000.9397583007812,1000.8045654296875,1000.7979125976562
239,4.772254943847656,0,239,959.94482421875,239,821.3549194335938,1000.6697998046875,1687020239.9170449,255.96261596679688,1000.6912841796875,1000.6267700195312,1164.3828558921814,998.5552368164062,703.9752197265625,cgp,mu+lambda,ant,5,23900,1000.6912841796875,1000.6697998046875,1000.6267700195312
240,4.771009922027588,0,240,981.0880737304688,240,848.1856079101562,1000.6776733398438,1687020244.7063577,209.9556884765625,1000.743896484375,1000.6484375,1169.1721687316895,999.7142333984375,707.4230346679688,cgp,mu+lambda,ant,5,24000,1000.743896484375,1000.6776733398438,1000.6484375
241,4.757846355438232,0,241,982.5546875,241,821.6025390625,1000.7606811523438,1687020249.483237,235.691162109375,1000.775146484375,1000.63134765625,1173.9490480422974,999.3818969726562,693.0611572265625,cgp,mu+lambda,ant,5,24100,1000.775146484375,1000.7606811523438,1000.63134765625
242,4.754011631011963,0,242,947.0380859375,242,808.5887451171875,1000.6835327148438,1687020254.2564108,245.165283203125,1000.8488159179688,1000.662353515625,1178.7222218513489,999.5003051757812,695.4104614257812,cgp,mu+lambda,ant,5,24200,1000.8488159179688,1000.6835327148438,1000.662353515625
243,4.764153480529785,0,243,964.746337890625,243,818.484375,1000.9071044921875,1687020259.0398254,251.57501220703125,1000.98779296875,1000.8208618164062,1183.5056364536285,999.3397216796875,700.5120849609375,cgp,mu+lambda,ant,5,24300,1000.98779296875,1000.9071044921875,1000.8208618164062
244,4.760076999664307,0,244,919.4030151367188,244,806.2095336914062,1000.8590087890625,1687020263.8181634,239.25157165527344,1001.3444213867188,1000.542724609375,1188.2839744091034,997.5291748046875,693.9473876953125,cgp,mu+lambda,ant,5,24400,1001.3444213867188,1000.8590087890625,1000.542724609375
245,4.757052898406982,0,245,979.9556884765625,245,856.9730834960938,1000.6400756835938,1687020268.5933585,209.07192993164062,1000.8759765625,1000.6336669921875,1193.0591695308685,998.71533203125,734.183837890625,cgp,mu+lambda,ant,5,24500,1000.8759765625,1000.6400756835938,1000.6336669921875
246,4.755129814147949,0,246,960.9832763671875,246,850.0109252929688,1000.6795043945312,1687020273.369876,233.19931030273438,1000.6824951171875,1000.6329345703125,1197.8356869220734,997.625,727.1936645507812,cgp,mu+lambda,ant,5,24600,1000.6824951171875,1000.6795043945312,1000.6329345703125
247,4.746241092681885,0,247,922.1724853515625,247,823.882568359375,1000.6378784179688,1687020278.1715815,226.755615234375,1000.9840698242188,1000.5493774414062,1202.6373925209045,999.1889038085938,707.8511352539062,cgp,mu+lambda,ant,5,24700,1000.9840698242188,1000.6378784179688,1000.5493774414062
248,4.746972560882568,0,248,985.6430053710938,248,853.72265625,1000.66064453125,1687020282.9714038,213.2354736328125,1000.884033203125,1000.6071166992188,1207.4372148513794,999.02001953125,709.2742309570312,cgp,mu+lambda,ant,5,24800,1000.884033203125,1000.66064453125,1000.6071166992188
249,4.747116565704346,0,249,936.2791748046875,249,815.2448120117188,1000.7227783203125,1687020287.7726111,231.7788543701172,1000.9121704101562,1000.6971435546875,1212.2384221553802,999.3868408203125,700.8649291992188,cgp,mu+lambda,ant,5,24900,1000.9121704101562,1000.7227783203125,1000.6971435546875
250,4.742491245269775,0,250,923.817626953125,250,807.0554809570312,1000.679443359375,1687020292.5696058,231.7818603515625,1000.6962890625,1000.601318359375,1217.035416841507,999.108154296875,685.7105712890625,cgp,mu+lambda,ant,5,25000,1000.6962890625,1000.679443359375,1000.601318359375
251,4.752778053283691,0,251,971.8388671875,251,879.1871948242188,1000.951171875,1687020297.355535,161.40042114257812,1000.9691162109375,1000.8882446289062,1221.8213460445404,999.3433837890625,756.4346313476562,cgp,mu+lambda,ant,5,25100,1000.9691162109375,1000.951171875,1000.8882446289062
252,4.768226623535156,0,252,943.3697509765625,252,841.3737182617188,1000.769287109375,1687020302.1566653,196.92001342773438,1000.9013061523438,1000.768798828125,1226.6224763393402,997.7702026367188,701.594970703125,cgp,mu+lambda,ant,5,25200,1000.9013061523438,1000.769287109375,1000.768798828125
253,4.768643379211426,0,253,954.9599609375,253,840.6346435546875,1000.451416015625,1687020306.9563856,191.1256866455078,1000.64404296875,1000.4509887695312,1231.4221966266632,998.4053955078125,706.4339599609375,cgp,mu+lambda,ant,5,25300,1000.64404296875,1000.451416015625,1000.4509887695312
254,4.769199848175049,0,254,973.7255859375,254,852.6166381835938,1000.776611328125,1687020311.756322,220.6612091064453,1000.9242553710938,1000.7459716796875,1236.2221329212189,999.8377685546875,712.8480834960938,cgp,mu+lambda,ant,5,25400,1000.9242553710938,1000.776611328125,1000.7459716796875
255,4.7723774909973145,0,255,968.0228271484375,255,861.5901489257812,1000.6775512695312,1687020316.5535574,206.39126586914062,1000.9064331054688,1000.64697265625,1241.0193684101105,999.5968017578125,806.5967407226562,cgp,mu+lambda,ant,5,25500,1000.9064331054688,1000.6775512695312,1000.64697265625
256,4.776266098022461,0,256,980.704345703125,256,888.7679443359375,1000.6860961914062,1687020321.3521702,154.80490112304688,1001.0446166992188,1000.5065307617188,1245.8179812431335,998.505859375,763.2711181640625,cgp,mu+lambda,ant,5,25600,1001.0446166992188,1000.6860961914062,1000.5065307617188
257,4.774770736694336,0,257,981.7125244140625,257,861.5863647460938,1000.6178588867188,1687020326.148915,187.73757934570312,1000.7508544921875,1000.572265625,1250.6147260665894,999.4910888671875,715.09912109375,cgp,mu+lambda,ant,5,25700,1000.7508544921875,1000.6178588867188,1000.572265625
258,4.7728705406188965,0,258,967.5552978515625,258,831.9859008789062,1000.9837646484375,1687020330.949635,238.7531280517578,1001.0900268554688,1000.5298461914062,1255.4154460430145,998.6493530273438,707.961181640625,cgp,mu+lambda,ant,5,25800,1001.0900268554688,1000.9837646484375,1000.5298461914062
259,4.782154083251953,0,259,961.9473876953125,259,852.9094848632812,1000.686279296875,1687020335.7523556,203.01087951660156,1000.7394409179688,1000.6461181640625,1260.218166589737,998.24609375,710.7650756835938,cgp,mu+lambda,ant,5,25900,1000.7394409179688,1000.686279296875,1000.6461181640625
260,4.7838239669799805,0,260,957.5202026367188,260,818.6851196289062,1000.707763671875,1687020340.5519123,228.2554931640625,1000.7286376953125,1000.6690063476562,1265.0177233219147,997.3095703125,672.4573364257812,cgp,mu+lambda,ant,5,26000,1000.7286376953125,1000.707763671875,1000.6690063476562
261,4.780723571777344,0,261,965.8511962890625,261,843.913818359375,1000.6160888671875,1687020345.3481998,225.98046875,1000.93994140625,1000.5103149414062,1269.8140108585358,999.380859375,707.7113647460938,cgp,mu+lambda,ant,5,26100,1000.93994140625,1000.6160888671875,1000.5103149414062
262,4.779582500457764,0,262,918.6602783203125,262,817.9013671875,1000.6989135742188,1687020350.145042,222.4827117919922,1001.1858520507812,1000.5618286132812,1274.6108529567719,998.788818359375,706.7379150390625,cgp,mu+lambda,ant,5,26200,1001.1858520507812,1000.6989135742188,1000.5618286132812
263,4.778388977050781,0,263,961.2437744140625,263,827.5143432617188,1000.7562866210938,1687020354.9394896,218.154052734375,1000.77880859375,1000.644775390625,1279.405300617218,997.6122436523438,701.0152587890625,cgp,mu+lambda,ant,5,26300,1000.77880859375,1000.7562866210938,1000.644775390625
264,4.7765703201293945,0,264,975.1494140625,264,858.1109008789062,1000.7033081054688,1687020359.7320497,195.81564331054688,1000.8704833984375,1000.5015869140625,1284.1978607177734,998.8601684570312,708.4638061523438,cgp,mu+lambda,ant,5,26400,1000.8704833984375,1000.7033081054688,1000.5015869140625
265,4.777037143707275,0,265,986.786376953125,265,835.047607421875,1000.70361328125,1687020364.5247395,254.46339416503906,1000.7821044921875,1000.6347045898438,1288.990550518036,999.6304931640625,708.9288940429688,cgp,mu+lambda,ant,5,26500,1000.7821044921875,1000.70361328125,1000.6347045898438
266,4.779188632965088,0,266,936.3165893554688,266,833.668212890625,1000.7987670898438,1687020369.3209727,219.66061401367188,1000.889404296875,1000.6423950195312,1293.786783695221,997.200927734375,716.5792236328125,cgp,mu+lambda,ant,5,26600,1000.889404296875,1000.7987670898438,1000.6423950195312
267,4.779599189758301,0,267,914.5091552734375,267,837.8092041015625,1000.5687866210938,1687020374.1169307,207.7664794921875,1000.6325073242188,1000.5429077148438,1298.5827417373657,998.04931640625,709.5255737304688,cgp,mu+lambda,ant,5,26700,1000.6325073242188,1000.5687866210938,1000.5429077148438
268,4.7783589363098145,0,268,940.3871459960938,268,824.075439453125,1000.5667724609375,1687020378.9126508,215.6986541748047,1000.99267578125,1000.5347900390625,1303.3784618377686,998.48583984375,695.8360595703125,cgp,mu+lambda,ant,5,26800,1000.99267578125,1000.5667724609375,1000.5347900390625
269,4.779534339904785,0,269,939.8175048828125,269,819.250732421875,1000.6862182617188,1687020383.7089632,210.22056579589844,1000.944580078125,1000.6007080078125,1308.1747741699219,996.84521484375,694.7092895507812,cgp,mu+lambda,ant,5,26900,1000.944580078125,1000.6862182617188,1000.6007080078125
270,4.7805609703063965,0,270,984.8381958007812,270,841.9762573242188,1000.823486328125,1687020388.5066352,232.5506591796875,1001.308349609375,1000.7225952148438,1312.9724462032318,998.7237548828125,708.7855224609375,cgp,mu+lambda,ant,5,27000,1001.308349609375,1000.823486328125,1000.7225952148438
271,4.779337406158447,0,271,981.695068359375,271,865.6392822265625,1000.978515625,1687020393.3035777,177.79437255859375,1000.9921875,1000.5970458984375,1317.7693886756897,998.3289794921875,740.085205078125,cgp,mu+lambda,ant,5,27100,1000.9921875,1000.978515625,1000.5970458984375
272,4.775122165679932,0,272,851.734130859375,272,788.7354736328125,1000.8684692382812,1687020398.0959187,223.93997192382812,1001.0911254882812,1000.65869140625,1322.561729669571,998.84033203125,645.8218994140625,cgp,mu+lambda,ant,5,27200,1001.0911254882812,1000.8684692382812,1000.65869140625
273,4.777164936065674,0,273,961.376220703125,273,844.5825805664062,1000.7527465820312,1687020402.8881845,193.7379913330078,1001.0418701171875,1000.5711059570312,1327.3539955615997,999.1851806640625,697.4120483398438,cgp,mu+lambda,ant,5,27300,1001.0418701171875,1000.7527465820312,1000.5711059570312
274,4.778656005859375,0,274,956.076904296875,274,842.3948364257812,1000.5798950195312,1687020407.6841595,209.78396606445312,1000.905029296875,1000.56298828125,1332.1499705314636,996.8421630859375,709.616943359375,cgp,mu+lambda,ant,5,27400,1000.905029296875,1000.5798950195312,1000.56298828125
275,4.777867317199707,0,275,968.203369140625,275,854.3741455078125,1000.5018310546875,1687020412.4786782,218.96717834472656,1000.536865234375,1000.4798583984375,1336.9444892406464,998.858642578125,711.2212524414062,cgp,mu+lambda,ant,5,27500,1000.536865234375,1000.5018310546875,1000.4798583984375
276,4.773716449737549,0,276,883.4205322265625,276,806.7742919921875,1000.5991821289062,1687020417.268336,206.90802001953125,1001.017822265625,1000.5677490234375,1341.7341470718384,998.2559204101562,650.290771484375,cgp,mu+lambda,ant,5,27600,1001.017822265625,1000.5991821289062,1000.5677490234375
277,4.777221202850342,0,277,877.443115234375,277,774.3903198242188,1000.9779663085938,1687020422.0627143,244.3257598876953,1001.1464233398438,1000.7028198242188,1346.528525352478,996.6915283203125,650.3729858398438,cgp,mu+lambda,ant,5,27700,1001.1464233398438,1000.9779663085938,1000.7028198242188
278,4.77968168258667,0,278,928.3131713867188,278,826.4442138671875,1000.8919067382812,1687020426.859859,229.0948028564453,1000.8935546875,1000.7911987304688,1351.325670003891,998.9345703125,708.2404174804688,cgp,mu+lambda,ant,5,27800,1000.8935546875,1000.8919067382812,1000.7911987304688
279,4.778429985046387,0,279,950.881103515625,279,803.5444946289062,1000.7218017578125,1687020431.6544244,258.9548034667969,1001.0045166015625,1000.7124633789062,1356.1202354431152,999.396728515625,698.3344116210938,cgp,mu+lambda,ant,5,27900,1001.0045166015625,1000.7218017578125,1000.7124633789062
280,4.751867294311523,0,280,943.703125,280,832.7567138671875,1000.7081909179688,1687020436.4392378,212.77862548828125,1000.7565307617188,1000.7017211914062,1360.9050488471985,998.0164184570312,707.099853515625,cgp,mu+lambda,ant,5,28000,1000.7565307617188,1000.7081909179688,1000.7017211914062
281,4.737709045410156,0,281,933.27783203125,281,821.5640258789062,1000.8189086914062,1687020441.2142773,229.5251007080078,1000.8810424804688,1000.7696533203125,1365.6800882816315,996.8937377929688,700.5406494140625,cgp,mu+lambda,ant,5,28100,1000.8810424804688,1000.8189086914062,1000.7696533203125
282,4.737887859344482,0,282,942.423583984375,282,808.6185913085938,1000.73876953125,1687020445.987113,234.30345153808594,1000.9326171875,1000.521240234375,1370.4529240131378,998.2681884765625,695.19140625,cgp,mu+lambda,ant,5,28200,1000.9326171875,1000.73876953125,1000.521240234375
283,4.756240367889404,0,283,971.9296264648438,283,853.8535766601562,1000.6799926757812,1687020450.7642314,191.05325317382812,1000.7199096679688,1000.6494750976562,1375.2300424575806,999.2317504882812,713.1262817382812,cgp,mu+lambda,ant,5,28300,1000.7199096679688,1000.6799926757812,1000.6494750976562
284,4.977731704711914,0,284,937.4326171875,284,838.3401489257812,1000.6473999023438,1687020455.764442,205.31307983398438,1000.7271728515625,1000.5887451171875,1380.230252981186,997.0181274414062,704.7220458984375,cgp,mu+lambda,ant,5,28400,1000.7271728515625,1000.6473999023438,1000.5887451171875
285,4.88810920715332,0,285,902.5576171875,285,816.5888671875,1000.7914428710938,1687020460.6694262,223.15451049804688,1000.792724609375,1000.638671875,1385.1352372169495,999.3482666015625,696.1967163085938,cgp,mu+lambda,ant,5,28500,1000.792724609375,1000.7914428710938,1000.638671875
286,4.9101786613464355,0,286,966.0196533203125,286,855.7057495117188,1000.8599243164062,1687020465.5969772,178.5455322265625,1000.8720092773438,1000.7545776367188,1390.0627882480621,997.19970703125,708.4475708007812,cgp,mu+lambda,ant,5,28600,1000.8720092773438,1000.8599243164062,1000.7545776367188
287,4.893502712249756,0,287,891.354248046875,287,802.5838623046875,1000.62744140625,1687020470.5088837,252.6815185546875,1000.7659912109375,1000.5934448242188,1394.9746947288513,998.827880859375,693.633056640625,cgp,mu+lambda,ant,5,28700,1000.7659912109375,1000.62744140625,1000.5934448242188
288,4.861783981323242,0,288,965.9873046875,288,824.2998046875,1000.824951171875,1687020475.38722,233.1846466064453,1000.8470458984375,1000.8130493164062,1399.8530309200287,998.5465087890625,702.9647216796875,cgp,mu+lambda,ant,5,28800,1000.8470458984375,1000.824951171875,1000.8130493164062
289,4.842636585235596,0,289,880.0299072265625,289,779.393798828125,1000.8938598632812,1687020480.2473588,261.5106506347656,1001.0166625976562,1000.8617553710938,1404.7131698131561,998.2899169921875,680.024169921875,cgp,mu+lambda,ant,5,28900,1001.0166625976562,1000.8938598632812,1000.8617553710938
290,4.816275119781494,0,290,933.822509765625,290,824.3084106445312,1000.8289184570312,1687020485.0790555,210.2601776123047,1000.8841552734375,1000.5751342773438,1409.5448665618896,998.02001953125,695.532470703125,cgp,mu+lambda,ant,5,29000,1000.8841552734375,1000.8289184570312,1000.5751342773438
291,4.81341552734375,0,291,978.0113525390625,291,845.7391967773438,1000.7306518554688,1687020489.9072921,221.013427734375,1000.794189453125,1000.6649169921875,1414.3731031417847,998.9344482421875,707.900146484375,cgp,mu+lambda,ant,5,29100,1000.794189453125,1000.7306518554688,1000.6649169921875
292,4.800240993499756,0,292,966.7579956054688,292,843.962158203125,1000.7099609375,1687020494.7259862,233.95449829101562,1000.7533569335938,1000.6358642578125,1419.1917972564697,999.465576171875,723.8012084960938,cgp,mu+lambda,ant,5,29200,1000.7533569335938,1000.7099609375,1000.6358642578125
293,4.800999641418457,0,293,876.9127197265625,293,789.0824584960938,1000.6530151367188,1687020499.5458672,251.91104125976562,1000.8622436523438,1000.5354614257812,1424.0116782188416,999.033447265625,702.3330688476562,cgp,mu+lambda,ant,5,29300,1000.8622436523438,1000.6530151367188,1000.5354614257812
294,4.797799587249756,0,294,987.560302734375,294,869.5084838867188,1000.5170288085938,1687020504.3625083,198.59262084960938,1001.15673828125,1000.4906616210938,1428.828319311142,999.7261352539062,748.81689453125,cgp,mu+lambda,ant,5,29400,1001.15673828125,1000.5170288085938,1000.4906616210938
295,4.824368953704834,0,295,980.921875,295,855.2543334960938,1000.845703125,1687020509.2034745,215.5526580810547,1000.8792114257812,1000.7705078125,1433.6692855358124,998.1804809570312,759.2438354492188,cgp,mu+lambda,ant,5,29500,1000.8792114257812,1000.845703125,1000.7705078125
296,4.797125339508057,0,296,931.2505493164062,296,805.7116088867188,1000.7723999023438,1687020514.0194323,236.7733154296875,1000.7943725585938,1000.6180419921875,1438.485243320465,997.2936401367188,683.7030029296875,cgp,mu+lambda,ant,5,29600,1000.7943725585938,1000.7723999023438,1000.6180419921875
297,4.799200057983398,0,297,969.4696044921875,297,847.3087158203125,1000.5578002929688,1687020518.8372507,194.12168884277344,1000.7288818359375,1000.5180053710938,1443.303061723709,997.0487060546875,705.815673828125,cgp,mu+lambda,ant,5,29700,1000.7288818359375,1000.5578002929688,1000.5180053710938
298,4.799759864807129,0,298,933.4420166015625,298,813.1691284179688,1000.7410888671875,1687020523.6557605,252.58892822265625,1000.933837890625,1000.7092895507812,1448.1215715408325,997.4556884765625,700.1903076171875,cgp,mu+lambda,ant,5,29800,1000.933837890625,1000.7410888671875,1000.7092895507812
299,4.800398826599121,0,299,948.892822265625,299,810.7774658203125,1000.5518188476562,1687020528.4779346,231.19332885742188,1001.01513671875,1000.5068359375,1452.9437456130981,998.803955078125,695.0447998046875,cgp,mu+lambda,ant,5,29900,1001.01513671875,1000.5518188476562,1000.5068359375
300,4.7968010902404785,0,300,933.618408203125,300,816.814453125,1000.6698608398438,1687020533.2939649,208.60841369628906,1000.6853637695312,1000.6548461914062,1457.759775876999,998.4937133789062,673.08837890625,cgp,mu+lambda,ant,5,30000,1000.6853637695312,1000.6698608398438,1000.6548461914062
301,4.793740749359131,0,301,968.3936157226562,301,849.1763305664062,1000.5601196289062,1687020538.1071284,218.8999481201172,1000.6742553710938,1000.4876708984375,1462.5729393959045,999.314208984375,710.9612426757812,cgp,mu+lambda,ant,5,30100,1000.6742553710938,1000.5601196289062,1000.4876708984375
302,4.798540115356445,0,302,967.416015625,302,804.443359375,1000.77099609375,1687020542.9249287,264.8494873046875,1000.7796020507812,1000.5827026367188,1467.3907396793365,999.7799072265625,700.0150146484375,cgp,mu+lambda,ant,5,30200,1000.7796020507812,1000.77099609375,1000.5827026367188
303,4.797275543212891,0,303,937.2911376953125,303,811.7034301757812,1000.628662109375,1687020547.742136,253.7837371826172,1001.1599731445312,1000.5731201171875,1472.2079470157623,998.6168823242188,698.5731201171875,cgp,mu+lambda,ant,5,30300,1001.1599731445312,1000.628662109375,1000.5731201171875
304,4.794850826263428,0,304,938.6543579101562,304,812.3641357421875,1000.8007202148438,1687020552.5569274,248.93795776367188,1000.9467163085938,1000.7947998046875,1477.022738456726,997.2781982421875,705.4700927734375,cgp,mu+lambda,ant,5,30400,1000.9467163085938,1000.8007202148438,1000.7947998046875
305,4.795906066894531,0,305,959.0326538085938,305,838.3363647460938,1000.6326904296875,1687020557.373012,228.81494140625,1000.8045043945312,1000.49072265625,1481.8388230800629,999.3196411132812,709.0636596679688,cgp,mu+lambda,ant,5,30500,1000.8045043945312,1000.6326904296875,1000.49072265625
306,4.797227382659912,0,306,943.8869018554688,306,834.7310180664062,1000.7361450195312,1687020562.1897774,215.52252197265625,1001.220458984375,1000.6307373046875,1486.655588388443,997.9202880859375,702.7659912109375,cgp,mu+lambda,ant,5,30600,1001.220458984375,1000.7361450195312,1000.6307373046875
307,4.794562816619873,0,307,936.8564453125,307,840.372314453125,1000.7510986328125,1687020567.0033867,199.9486083984375,1000.9361572265625,1000.5171508789062,1491.4691977500916,999.202392578125,703.7319946289062,cgp,mu+lambda,ant,5,30700,1000.9361572265625,1000.7510986328125,1000.5171508789062
308,4.796734809875488,0,308,946.929931640625,308,844.9924926757812,1000.9342041015625,1687020571.8190556,209.32382202148438,1001.1653442382812,1000.854736328125,1496.2848665714264,998.8346557617188,706.5966796875,cgp,mu+lambda,ant,5,30800,1001.1653442382812,1000.9342041015625,1000.854736328125
309,4.795403003692627,0,309,958.444580078125,309,857.1871948242188,1000.529296875,1687020576.6341732,185.53334045410156,1000.6207885742188,1000.5006713867188,1501.0999841690063,997.782958984375,715.2626342773438,cgp,mu+lambda,ant,5,30900,1000.6207885742188,1000.529296875,1000.5006713867188
