,training.evaluation_time,training.fitness_1q,training.fitness_std,training.top_k_fit.top_1_fit,training.fitness_mean,training.top_k_fit.top_0_fit,training.top_k_fit.top_2_fit,_step,_timestamp,training.run_id,training.fitness_3q,_runtime,training.generation,training.fitness_median,solver,ea,environment,seed,training.evaluation,training.top_k_reward.top_0_reward,training.top_k_reward.top_1_reward,training.top_k_reward.top_2_reward
233,6.695051670074463,6171.34033203125,2840.161865234375,6981.16015625,2880.885009765625,7062.5166015625,6838.7060546875,233,1686983170.489052,0,259.0755310058594,1590.3704941272736,233,1548.1497802734375,cgp,mu+lambda,halfcheetah,8,23300,7062.5166015625,6981.16015625,6838.7060546875
234,6.696333885192871,4889.74267578125,2693.309326171875,6979.6943359375,2145.881591796875,7031.60498046875,6813.24853515625,234,1686983177.2030377,0,40.788360595703125,1597.0844798088074,234,521.7971801757812,cgp,mu+lambda,halfcheetah,8,23400,7031.60498046875,6979.6943359375,6813.24853515625
235,6.69486141204834,6237.748046875,2876.282470703125,6895.5458984375,2967.436279296875,6938.953125,6814.6689453125,235,1686983183.9165573,0,253.7729034423828,1603.797999382019,235,1087.64990234375,cgp,mu+lambda,halfcheetah,8,23500,6938.953125,6895.5458984375,6814.6689453125
236,6.697082996368408,4616.90576171875,2656.448486328125,6738.3759765625,2046.6568603515625,6953.90087890625,6677.3701171875,236,1686983190.6310947,0,112.21630859375,1610.512536764145,236,462.27606201171875,cgp,mu+lambda,halfcheetah,8,23600,6953.90087890625,6738.3759765625,6677.3701171875
237,6.695766925811768,6041.18359375,2774.992919921875,6858.05029296875,2514.25390625,6941.07568359375,6797.6494140625,237,1686983197.3451927,0,183.11880493164062,1617.2266347408295,237,635.2247314453125,cgp,mu+lambda,halfcheetah,8,23700,6941.07568359375,6858.05029296875,6797.6494140625
238,6.726443767547607,4245.72802734375,2552.747802734375,6638.353515625,2029.1002197265625,6677.4599609375,6620.7099609375,238,1686983204.089822,0,56.53888702392578,1623.9712641239166,238,479.20587158203125,cgp,mu+lambda,halfcheetah,8,23800,6677.4599609375,6638.353515625,6620.7099609375
239,6.696313858032227,5617.794921875,2795.896240234375,6833.91259765625,2222.431884765625,6894.01513671875,6814.19970703125,239,1686983210.804293,0,133.8462677001953,1630.685734987259,239,451.0204162597656,cgp,mu+lambda,halfcheetah,8,23900,6894.01513671875,6833.91259765625,6814.19970703125
240,6.693766117095947,4751.76416015625,10486.705078125,6865.10888671875,924.2756958007812,6876.13134765625,6752.1181640625,240,1686983217.515851,0,141.1767578125,1637.3972930908203,240,478.0660400390625,cgp,mu+lambda,halfcheetah,8,24000,6876.13134765625,6865.10888671875,6752.1181640625
241,6.694292068481445,6257.28173828125,2856.42724609375,6787.78125,2894.712646484375,6845.7958984375,6772.61572265625,241,1686983224.2275434,0,142.78707885742188,1644.1089854240417,241,1781.389892578125,cgp,mu+lambda,halfcheetah,8,24100,6845.7958984375,6787.78125,6772.61572265625
242,6.696491241455078,6199.1083984375,2879.46826171875,6873.6875,2462.621337890625,7069.6806640625,6836.23193359375,242,1686983230.9417722,0,164.22702026367188,1650.8232142925262,242,533.189697265625,cgp,mu+lambda,halfcheetah,8,24200,7069.6806640625,6873.6875,6836.23193359375
243,6.697259426116943,5974.9921875,10567.48046875,6828.8955078125,1499.1588134765625,6866.7373046875,6813.3447265625,243,1686983237.6554282,0,182.34689331054688,1657.5368702411652,243,684.7891845703125,cgp,mu+lambda,halfcheetah,8,24300,6866.7373046875,6828.8955078125,6813.3447265625
244,6.690913677215576,5871.13330078125,2777.7919921875,7009.98828125,2396.166259765625,7045.82275390625,6994.828125,244,1686983244.3639219,0,187.5224151611328,1664.2453639507294,244,587.005126953125,cgp,mu+lambda,halfcheetah,8,24400,7045.82275390625,7009.98828125,6994.828125
245,6.695705413818359,6150.4169921875,10594.3212890625,6955.05029296875,1694.57177734375,7192.9384765625,6909.21923828125,245,1686983251.076291,0,248.0669708251953,1670.9577331542969,245,653.424560546875,cgp,mu+lambda,halfcheetah,8,24500,7192.9384765625,6955.05029296875,6909.21923828125
246,6.6903181076049805,6200.6044921875,2941.851318359375,6919.8330078125,2580.545654296875,6984.85986328125,6858.4306640625,246,1686983257.784477,0,77.63914489746094,1677.6659190654755,246,548.218994140625,cgp,mu+lambda,halfcheetah,8,24600,6984.85986328125,6919.8330078125,6858.4306640625
247,6.69275426864624,6111.87890625,2831.7060546875,6938.984375,2456.841552734375,6973.32275390625,6806.30419921875,247,1686983264.49357,0,198.64108276367188,1684.3750121593475,247,566.37841796875,cgp,mu+lambda,halfcheetah,8,24700,6973.32275390625,6938.984375,6806.30419921875
248,6.671966075897217,5282.5341796875,2724.672607421875,6968.923828125,2451.41845703125,6980.40576171875,6857.5078125,248,1686983271.196178,0,217.88619995117188,1691.0776200294495,248,740.2176513671875,cgp,mu+lambda,halfcheetah,8,24800,6980.40576171875,6968.923828125,6857.5078125
249,6.670019626617432,5555.66455078125,2795.658447265625,6840.56494140625,2334.510986328125,6885.1591796875,6826.8349609375,249,1686983277.8863418,0,150.17318725585938,1697.7677838802338,249,516.5447387695312,cgp,mu+lambda,halfcheetah,8,24900,6885.1591796875,6840.56494140625,6826.8349609375
250,6.668786525726318,6034.72412109375,2858.121826171875,6882.74755859375,2592.772216796875,7010.09814453125,6879.89892578125,250,1686983284.5744326,0,165.59869384765625,1704.4558746814728,250,597.7848510742188,cgp,mu+lambda,halfcheetah,8,25000,7010.09814453125,6882.74755859375,6879.89892578125
251,6.667952060699463,6069.8076171875,2830.3662109375,6847.45703125,2642.1494140625,6877.5439453125,6807.248046875,251,1686983291.2612104,0,240.08819580078125,1711.1426525115967,251,682.82421875,cgp,mu+lambda,halfcheetah,8,25100,6877.5439453125,6847.45703125,6807.248046875
252,6.671265602111816,6027.31005859375,10555.154296875,6844.8994140625,1274.5328369140625,6875.24169921875,6817.43896484375,252,1686983297.951111,0,119.4082260131836,1717.8325531482697,252,521.6536865234375,cgp,mu+lambda,halfcheetah,8,25200,6875.24169921875,6844.8994140625,6817.43896484375
253,6.698898792266846,6307.2001953125,2840.838134765625,6831.0810546875,2822.27490234375,6998.78515625,6827.2275390625,253,1686983304.6708496,0,401.4569396972656,1724.5522916316986,253,775.8587646484375,cgp,mu+lambda,halfcheetah,8,25300,6998.78515625,6831.0810546875,6827.2275390625
254,6.777112007141113,5866.658203125,2841.52685546875,6937.6552734375,2556.66357421875,6997.7763671875,6880.56201171875,254,1686983311.4622788,0,127.66458129882812,1731.3437209129333,254,593.385009765625,cgp,mu+lambda,halfcheetah,8,25400,6997.7763671875,6937.6552734375,6880.56201171875
255,6.69547176361084,5222.84765625,2731.71337890625,6790.49951171875,2269.26904296875,6874.89990234375,6741.31787109375,255,1686983318.177474,0,169.92208862304688,1738.058916091919,255,534.7882080078125,cgp,mu+lambda,halfcheetah,8,25500,6874.89990234375,6790.49951171875,6741.31787109375
256,6.678259372711182,5385.9384765625,2796.317626953125,6918.67041015625,2317.35986328125,6932.37890625,6781.73681640625,256,1686983324.8740265,0,112.48165893554688,1744.7554686069489,256,567.787353515625,cgp,mu+lambda,halfcheetah,8,25600,6932.37890625,6918.67041015625,6781.73681640625
257,6.6758904457092285,5647.77880859375,2812.57275390625,6805.49853515625,2326.24658203125,6997.388671875,6804.388671875,257,1686983331.5687797,0,70.72724151611328,1751.4502217769623,257,538.1021728515625,cgp,mu+lambda,halfcheetah,8,25700,6997.388671875,6805.49853515625,6804.388671875
258,6.670854091644287,6201.82568359375,2874.258544921875,6835.75146484375,2586.0625,6836.10498046875,6816.19677734375,258,1686983338.2575824,0,93.09194946289062,1758.1390244960785,258,596.076171875,cgp,mu+lambda,halfcheetah,8,25800,6836.10498046875,6835.75146484375,6816.19677734375
259,6.669501781463623,6319.89697265625,2975.0068359375,6968.72265625,2774.393798828125,7048.5849609375,6930.47998046875,259,1686983344.9448912,0,173.1466064453125,1764.826333284378,259,590.138671875,cgp,mu+lambda,halfcheetah,8,25900,7048.5849609375,6968.72265625,6930.47998046875
260,6.670813083648682,5974.0048828125,2797.480712890625,6793.3056640625,2675.695556640625,6859.83349609375,6791.22998046875,260,1686983351.6340895,0,215.4051513671875,1771.515531539917,260,956.3508911132812,cgp,mu+lambda,halfcheetah,8,26000,6859.83349609375,6793.3056640625,6791.22998046875
261,6.67012882232666,5476.38232421875,2746.96044921875,6877.16357421875,2312.174072265625,7064.51904296875,6818.22119140625,261,1686983358.321741,0,121.13128662109375,1778.2031831741333,261,574.05126953125,cgp,mu+lambda,halfcheetah,8,26100,7064.51904296875,6877.16357421875,6818.22119140625
262,6.673094272613525,6297.57373046875,10597.822265625,6874.7119140625,1562.845947265625,7082.24462890625,6815.0068359375,262,1686983365.012671,0,141.29286193847656,1784.8941130638123,262,594.10302734375,cgp,mu+lambda,halfcheetah,8,26200,7082.24462890625,6874.7119140625,6815.0068359375
263,6.6744303703308105,6169.2080078125,2809.44287109375,6758.0380859375,2629.7333984375,6762.443359375,6743.55712890625,263,1686983371.7048607,0,173.50013732910156,1791.5863027572632,263,958.5227661132812,cgp,mu+lambda,halfcheetah,8,26300,6762.443359375,6758.0380859375,6743.55712890625
264,6.672255992889404,5931.77392578125,2749.51416015625,6905.62109375,2557.34326171875,6911.037109375,6871.6435546875,264,1686983378.3945272,0,281.1911926269531,1798.2759692668915,264,769.5476684570312,cgp,mu+lambda,halfcheetah,8,26400,6911.037109375,6905.62109375,6871.6435546875
265,6.6732072830200195,5669.580078125,2754.52685546875,6823.92041015625,2467.078125,6977.85205078125,6814.4091796875,265,1686983385.0846918,0,250.54034423828125,1804.9661338329315,265,552.38671875,cgp,mu+lambda,halfcheetah,8,26500,6977.85205078125,6823.92041015625,6814.4091796875
266,6.669733047485352,5896.4775390625,2700.260498046875,6924.61474609375,2744.40087890625,7027.37548828125,6819.7880859375,266,1686983391.7722447,0,319.8446960449219,1811.653686761856,266,1759.229248046875,cgp,mu+lambda,halfcheetah,8,26600,7027.37548828125,6924.61474609375,6819.7880859375
267,6.6747050285339355,5853.74560546875,2837.39501953125,6800.9228515625,2304.017822265625,6851.939453125,6778.83837890625,267,1686983398.4642415,0,122.76889038085938,1818.3456835746765,267,409.5776672363281,cgp,mu+lambda,halfcheetah,8,26700,6851.939453125,6800.9228515625,6778.83837890625
268,6.66998815536499,6117.1201171875,2859.964111328125,6885.0849609375,2407.397705078125,6972.8310546875,6875.873046875,268,1686983405.1519983,0,183.69061279296875,1825.0334403514862,268,558.9562377929688,cgp,mu+lambda,halfcheetah,8,26800,6972.8310546875,6885.0849609375,6875.873046875
269,6.684385299682617,5852.7890625,2745.920166015625,6787.07861328125,2482.8037109375,6838.072265625,6714.73095703125,269,1686983411.8652277,0,163.60635375976562,1831.746669769287,269,638.9832763671875,cgp,mu+lambda,halfcheetah,8,26900,6838.072265625,6787.07861328125,6714.73095703125
270,6.672211647033691,5799.78466796875,2718.91259765625,6956.2001953125,2759.403076171875,6986.09228515625,6903.65380859375,270,1686983418.5797653,0,254.6805419921875,1838.4612073898315,270,1915.145751953125,cgp,mu+lambda,halfcheetah,8,27000,6986.09228515625,6956.2001953125,6903.65380859375
271,6.692298412322998,6396.19140625,2847.2138671875,6868.8271484375,3184.010986328125,6915.38427734375,6850.52294921875,271,1686983425.2953184,0,449.3143310546875,1845.1767604351044,271,2928.1923828125,cgp,mu+lambda,halfcheetah,8,27100,6915.38427734375,6868.8271484375,6850.52294921875
272,6.692052364349365,6332.90673828125,2904.343994140625,6800.7080078125,2900.491455078125,6870.4912109375,6748.04150390625,272,1686983432.0082202,0,117.29913330078125,1851.8896622657776,272,1519.75048828125,cgp,mu+lambda,halfcheetah,8,27200,6870.4912109375,6800.7080078125,6748.04150390625
273,6.691687107086182,6241.4609375,2850.0693359375,6972.12646484375,2383.650634765625,7016.74853515625,6860.5556640625,273,1686983438.721013,0,6.22034215927124,1858.6024551391602,273,581.46435546875,cgp,mu+lambda,halfcheetah,8,27300,7016.74853515625,6972.12646484375,6860.5556640625
274,6.696734428405762,6341.4482421875,2952.920654296875,6926.2919921875,2751.35986328125,6947.9091796875,6887.3857421875,274,1686983445.4370093,0,147.250732421875,1865.3184514045715,274,898.2510986328125,cgp,mu+lambda,halfcheetah,8,27400,6947.9091796875,6926.2919921875,6887.3857421875
275,6.693485736846924,5909.17724609375,10577.3720703125,6798.5419921875,1490.611083984375,6821.4833984375,6793.201171875,275,1686983452.1512592,0,127.40161895751953,1872.032701253891,275,618.3505859375,cgp,mu+lambda,halfcheetah,8,27500,6821.4833984375,6798.5419921875,6793.201171875
276,6.690853595733643,4920.5927734375,2648.116455078125,6860.0234375,2269.137451171875,6890.37255859375,6799.630859375,276,1686983458.8617702,0,63.580902099609375,1878.743212223053,276,548.613525390625,cgp,mu+lambda,halfcheetah,8,27600,6890.37255859375,6860.0234375,6799.630859375
277,6.692020893096924,6328.04443359375,2881.364501953125,6801.21533203125,2791.33984375,6802.28662109375,6774.9033203125,277,1686983465.5747015,0,294.8852233886719,1885.45614361763,277,895.05810546875,cgp,mu+lambda,halfcheetah,8,27700,6802.28662109375,6801.21533203125,6774.9033203125
278,6.697551727294922,6304.27587890625,2852.697998046875,6876.05224609375,2732.559326171875,6981.298828125,6841.4072265625,278,1686983472.2932892,0,200.86517333984375,1892.1747312545776,278,584.972900390625,cgp,mu+lambda,halfcheetah,8,27800,6981.298828125,6876.05224609375,6841.4072265625
279,6.702198028564453,6107.3466796875,10592.55859375,6834.69921875,1644.5330810546875,6886.4501953125,6745.11669921875,279,1686983479.0156012,0,238.43753051757812,1898.8970432281494,279,805.6245727539062,cgp,mu+lambda,halfcheetah,8,27900,6886.4501953125,6834.69921875,6745.11669921875
280,6.7018609046936035,5875.5498046875,2691.48486328125,6828.93994140625,2865.611572265625,6959.0263671875,6810.08447265625,280,1686983485.738404,0,438.0780029296875,1905.6198461055756,280,1892.7896728515625,cgp,mu+lambda,halfcheetah,8,28000,6959.0263671875,6828.93994140625,6810.08447265625
281,6.700679779052734,5807.90625,2831.680908203125,6848.32763671875,2370.9892578125,6987.93212890625,6828.17919921875,281,1686983492.4590063,0,172.72731018066406,1912.3404483795166,281,570.2236938476562,cgp,mu+lambda,halfcheetah,8,28100,6987.93212890625,6848.32763671875,6828.17919921875
282,6.6993513107299805,6280.6767578125,10608.6630859375,6799.39208984375,1637.0643310546875,6804.671875,6741.244140625,282,1686983499.1790495,0,95.58187866210938,1919.0604915618896,282,955.00439453125,cgp,mu+lambda,halfcheetah,8,28200,6804.671875,6799.39208984375,6741.244140625
283,6.706057548522949,5716.5048828125,10573.1513671875,6836.14794921875,1641.562255859375,6876.73876953125,6772.90576171875,283,1686983505.9009302,0,299.3374938964844,1925.7823722362518,283,791.4296875,cgp,mu+lambda,halfcheetah,8,28300,6876.73876953125,6836.14794921875,6772.90576171875
284,6.700381278991699,6108.29150390625,2791.199462890625,6913.1474609375,2468.681396484375,6939.8271484375,6796.796875,284,1686983512.6189225,0,367.15301513671875,1932.5003645420074,284,624.931640625,cgp,mu+lambda,halfcheetah,8,28400,6939.8271484375,6913.1474609375,6796.796875
285,6.702789783477783,6243.587890625,2754.623291015625,6924.32373046875,2885.0380859375,6947.17724609375,6864.63671875,285,1686983519.3386152,0,456.883544921875,1939.2200572490692,285,1456.098388671875,cgp,mu+lambda,halfcheetah,8,28500,6947.17724609375,6924.32373046875,6864.63671875
286,6.701679229736328,6390.568359375,2894.88916015625,6818.015625,3071.682373046875,6856.27685546875,6723.31201171875,286,1686983526.0579715,0,231.94097900390625,1945.9394135475159,286,2626.76220703125,cgp,mu+lambda,halfcheetah,8,28600,6856.27685546875,6818.015625,6723.31201171875
287,6.701499938964844,5337.16015625,10534.9072265625,6761.6318359375,1240.499267578125,6839.62353515625,6735.05126953125,287,1686983532.7775035,0,183.83416748046875,1952.6589455604553,287,499.8486328125,cgp,mu+lambda,halfcheetah,8,28700,6839.62353515625,6761.6318359375,6735.05126953125
288,6.670163631439209,6107.8486328125,2793.466064453125,6773.130859375,2870.148681640625,6786.46044921875,6750.4326171875,288,1686983539.491812,0,478.8876037597656,1959.3732540607452,288,741.6897583007812,cgp,mu+lambda,halfcheetah,8,28800,6786.46044921875,6773.130859375,6750.4326171875
289,6.657495021820068,5171.7958984375,10494.8525390625,6690.5283203125,1094.568359375,6897.89990234375,6674.20654296875,289,1686983546.191519,0,81.67807006835938,1966.0729610919952,289,494.257568359375,cgp,mu+lambda,halfcheetah,8,28900,6897.89990234375,6690.5283203125,6674.20654296875
290,6.654702663421631,6112.9716796875,2732.9921875,6719.90625,3080.162841796875,6722.095703125,6711.47021484375,290,1686983552.8887482,0,359.94696044921875,1972.7701902389526,290,2588.157958984375,cgp,mu+lambda,halfcheetah,8,29000,6722.095703125,6719.90625,6711.47021484375
291,6.659885406494141,5907.41845703125,2708.364013671875,6801.8876953125,2733.814208984375,6902.14453125,6748.5751953125,291,1686983559.5912585,0,415.2504577636719,1979.4727005958557,291,887.11669921875,cgp,mu+lambda,halfcheetah,8,29100,6902.14453125,6801.8876953125,6748.5751953125
292,6.682492256164551,4771.4521484375,2592.255859375,6791.29833984375,2354.8212890625,6863.0517578125,6741.04345703125,292,1686983566.3169577,0,328.6190185546875,1986.1983997821808,292,682.7220458984375,cgp,mu+lambda,halfcheetah,8,29200,6863.0517578125,6791.29833984375,6741.04345703125
293,6.676111698150635,6085.94677734375,2851.517333984375,6730.52294921875,2780.744384765625,6733.2265625,6688.7099609375,293,1686983573.0098636,0,175.74676513671875,1992.8913056850433,293,1046.0,cgp,mu+lambda,halfcheetah,8,29300,6733.2265625,6730.52294921875,6688.7099609375
294,6.671996593475342,5599.0712890625,2630.74560546875,6698.61181640625,2396.715576171875,6725.51611328125,6622.9296875,294,1686983579.6990159,0,248.78614807128906,1999.5804579257965,294,599.64111328125,cgp,mu+lambda,halfcheetah,8,29400,6725.51611328125,6698.61181640625,6622.9296875
295,6.6794514656066895,6245.94970703125,10601.2578125,6688.5234375,1754.5955810546875,6960.697265625,6683.83251953125,295,1686983586.3969302,0,449.9652099609375,2006.2783722877502,295,820.0960693359375,cgp,mu+lambda,halfcheetah,8,29500,6960.697265625,6688.5234375,6683.83251953125
296,6.673180103302002,5631.0029296875,2693.927734375,6769.2431640625,2775.580322265625,6794.349609375,6728.68359375,296,1686983593.087206,0,298.4563293457031,2012.9686479568481,296,1476.919921875,cgp,mu+lambda,halfcheetah,8,29600,6794.349609375,6769.2431640625,6728.68359375
297,6.675594806671143,5789.9697265625,2685.93505859375,6801.0556640625,2551.6328125,6802.26708984375,6716.3291015625,297,1686983599.7807024,0,287.9344482421875,2019.6621444225311,297,997.2724609375,cgp,mu+lambda,halfcheetah,8,29700,6802.26708984375,6801.0556640625,6716.3291015625
298,6.676505088806152,4510.44775390625,2582.212646484375,6807.59716796875,2241.5830078125,6834.28369140625,6743.3466796875,298,1686983606.4748902,0,210.6490478515625,2026.3563323020935,298,839.24365234375,cgp,mu+lambda,halfcheetah,8,29800,6834.28369140625,6807.59716796875,6743.3466796875
299,6.676616668701172,5514.708984375,10542.9697265625,6750.025390625,1421.328857421875,6760.68310546875,6713.18798828125,299,1686983613.1704297,0,99.87017059326172,2033.0518717765808,299,696.19873046875,cgp,mu+lambda,halfcheetah,8,29900,6760.68310546875,6750.025390625,6713.18798828125
300,6.673623085021973,6327.5810546875,2771.75439453125,6870.828125,3124.9677734375,6897.5029296875,6857.76318359375,300,1686983619.8625526,0,463.3199157714844,2039.7439947128296,300,2824.56689453125,cgp,mu+lambda,halfcheetah,8,30000,6897.5029296875,6870.828125,6857.76318359375
301,6.671848773956299,6366.63037109375,2858.225830078125,6860.86376953125,3038.030517578125,6869.8515625,6847.42626953125,301,1686983626.5521085,0,383.177978515625,2046.4335505962372,301,1991.8560791015625,cgp,mu+lambda,halfcheetah,8,30100,6869.8515625,6860.86376953125,6847.42626953125
302,6.6748504638671875,6158.0537109375,2708.814208984375,6842.8193359375,2760.06640625,6925.146484375,6800.96435546875,302,1686983633.2450557,0,425.64617919921875,2053.126497745514,302,1466.2498779296875,cgp,mu+lambda,halfcheetah,8,30200,6925.146484375,6842.8193359375,6800.96435546875
303,6.680092811584473,6294.90869140625,2907.964599609375,6950.63134765625,2956.232666015625,7097.8681640625,6918.4677734375,303,1686983639.9427733,0,277.17547607421875,2059.82421541214,303,1764.5782470703125,cgp,mu+lambda,halfcheetah,8,30300,7097.8681640625,6950.63134765625,6918.4677734375
304,6.674418926239014,6022.392578125,2838.06298828125,6807.10693359375,2672.90673828125,6926.87109375,6789.0234375,304,1686983646.63546,0,247.93634033203125,2066.5169019699097,304,738.520751953125,cgp,mu+lambda,halfcheetah,8,30400,6926.87109375,6807.10693359375,6789.0234375
305,6.6780805587768555,6158.0498046875,14633.7158203125,6853.0693359375,574.8452758789062,6931.103515625,6757.30322265625,305,1686983653.3309827,0,111.59844970703125,2073.2124247550964,305,866.180908203125,cgp,mu+lambda,halfcheetah,8,30500,6931.103515625,6853.0693359375,6757.30322265625
306,6.6759772300720215,6311.080078125,2778.906494140625,6827.0361328125,2990.47900390625,7024.50927734375,6755.97802734375,306,1686983660.0256076,0,340.87835693359375,2079.9070496559143,306,2031.4488525390625,cgp,mu+lambda,halfcheetah,8,30600,7024.50927734375,6827.0361328125,6755.97802734375
307,6.676116943359375,6174.3095703125,10595.73046875,6835.40185546875,1632.3409423828125,6885.5849609375,6834.94189453125,307,1686983666.7204792,0,180.2028350830078,2086.6019213199615,307,805.060546875,cgp,mu+lambda,halfcheetah,8,30700,6885.5849609375,6835.40185546875,6834.94189453125
308,6.683504104614258,6237.55859375,10623.6572265625,6885.89501953125,1791.921630859375,6897.05419921875,6820.1572265625,308,1686983673.421788,0,250.4925537109375,2093.303230047226,308,728.534423828125,cgp,mu+lambda,halfcheetah,8,30800,6897.05419921875,6885.89501953125,6820.1572265625
309,6.680730819702148,6321.96533203125,2863.289306640625,6812.63623046875,2742.60693359375,6860.26123046875,6812.00244140625,309,1686983680.12097,0,285.8312683105469,2100.0024120807648,309,847.2069091796875,cgp,mu+lambda,halfcheetah,8,30900,6860.26123046875,6812.63623046875,6812.00244140625
310,6.678283214569092,5254.8056640625,2872.864990234375,6810.1689453125,2237.65185546875,6876.46484375,6787.86474609375,310,1686983686.8168092,0,-45.76822280883789,2106.698251247406,310,493.605712890625,cgp,mu+lambda,halfcheetah,8,31000,6876.46484375,6810.1689453125,6787.86474609375
311,6.673496723175049,6135.388671875,2851.207275390625,6925.7158203125,2787.06494140625,7079.548828125,6735.75146484375,311,1686983693.5136843,0,182.90582275390625,2113.3951263427734,311,1281.30712890625,cgp,mu+lambda,halfcheetah,8,31100,7079.548828125,6925.7158203125,6735.75146484375
312,6.679069519042969,5270.31689453125,10541.5302734375,6850.0869140625,1333.7706298828125,6981.2490234375,6844.5029296875,312,1686983700.2142856,0,115.36511993408203,2120.0957276821136,312,692.064697265625,cgp,mu+lambda,halfcheetah,8,31200,6981.2490234375,6850.0869140625,6844.5029296875
313,6.667588710784912,6330.9306640625,2778.3056640625,6904.1640625,3207.6171875,7037.14453125,6854.1943359375,313,1686983706.9004726,0,379.5116882324219,2126.7819147109985,313,3005.94873046875,cgp,mu+lambda,halfcheetah,8,31300,7037.14453125,6904.1640625,6854.1943359375
314,6.67955207824707,5906.73583984375,2749.559814453125,6850.82373046875,2563.719970703125,6886.55224609375,6822.49560546875,314,1686983713.5974991,0,118.47985076904297,2133.4789412021637,314,916.7628173828125,cgp,mu+lambda,halfcheetah,8,31400,6886.55224609375,6850.82373046875,6822.49560546875
315,6.678585529327393,5349.6142578125,2730.525146484375,6855.31787109375,2394.994384765625,6857.9345703125,6838.89111328125,315,1686983720.294448,0,153.03915405273438,2140.175889968872,315,593.667724609375,cgp,mu+lambda,halfcheetah,8,31500,6857.9345703125,6855.31787109375,6838.89111328125
316,6.678449630737305,6066.25634765625,10546.8984375,6815.72216796875,1272.799560546875,6852.33544921875,6778.06884765625,316,1686983726.9913132,0,14.316365242004395,2146.8727552890778,316,501.84844970703125,cgp,mu+lambda,halfcheetah,8,31600,6852.33544921875,6815.72216796875,6778.06884765625
317,6.6817450523376465,6104.28271484375,2797.56103515625,6978.953125,2543.947998046875,6981.3642578125,6901.9521484375,317,1686983733.691758,0,154.38560485839844,2153.5731999874115,317,696.8818359375,cgp,mu+lambda,halfcheetah,8,31700,6981.3642578125,6978.953125,6901.9521484375
318,6.677996635437012,6125.4326171875,2774.96142578125,6851.7509765625,2622.714599609375,6893.42333984375,6786.71240234375,318,1686983740.3874483,0,217.02011108398438,2160.2688903808594,318,1096.328857421875,cgp,mu+lambda,halfcheetah,8,31800,6893.42333984375,6851.7509765625,6786.71240234375
319,6.6772661209106445,5094.216796875,2623.11669921875,6688.9091796875,2470.978271484375,6693.5185546875,6657.8916015625,319,1686983747.081835,0,217.7613067626953,2166.9632771015167,319,916.4161376953125,cgp,mu+lambda,halfcheetah,8,31900,6693.5185546875,6688.9091796875,6657.8916015625
320,6.676633834838867,6357.7109375,2872.152587890625,6869.5234375,2624.44921875,6877.8955078125,6865.4677734375,320,1686983753.7753491,0,110.58198547363281,2173.6567912101746,320,772.1134033203125,cgp,mu+lambda,halfcheetah,8,32000,6877.8955078125,6869.5234375,6865.4677734375
321,6.676673412322998,6414.85888671875,10649.9873046875,6911.72265625,1836.2880859375,7077.29296875,6880.28369140625,321,1686983760.4690714,0,77.69508361816406,2180.350513458252,321,734.406494140625,cgp,mu+lambda,halfcheetah,8,32100,7077.29296875,6911.72265625,6880.28369140625
322,6.677516460418701,6337.84375,2850.776611328125,6874.03125,2938.70556640625,6968.88232421875,6734.658203125,322,1686983767.1649714,0,169.5481414794922,2187.046413421631,322,2300.9423828125,cgp,mu+lambda,halfcheetah,8,32200,6968.88232421875,6874.03125,6734.658203125
323,6.677407264709473,5671.0341796875,2718.685791015625,6927.3466796875,2512.68115234375,6992.38671875,6924.7763671875,323,1686983773.8595605,0,302.27178955078125,2193.741002559662,323,969.6947021484375,cgp,mu+lambda,halfcheetah,8,32300,6992.38671875,6927.3466796875,6924.7763671875
324,6.676946640014648,5364.97998046875,2704.727294921875,6721.1767578125,2475.0595703125,6838.1279296875,6702.1826171875,324,1686983780.5547552,0,126.05937194824219,2200.436197280884,324,1261.3125,cgp,mu+lambda,halfcheetah,8,32400,6838.1279296875,6721.1767578125,6702.1826171875
325,6.675516605377197,5064.65625,2626.330322265625,6667.09619140625,2316.0888671875,6735.43017578125,6650.39404296875,325,1686983787.249542,0,202.1410369873047,2207.130984067917,325,527.0184936523438,cgp,mu+lambda,halfcheetah,8,32500,6735.43017578125,6667.09619140625,6650.39404296875
326,6.680641174316406,6173.3759765625,14678.50390625,6855.77490234375,908.5205078125,6973.21630859375,6849.99560546875,326,1686983793.9477847,0,179.39569091796875,2213.829226732254,326,2475.930908203125,cgp,mu+lambda,halfcheetah,8,32600,6973.21630859375,6855.77490234375,6849.99560546875
327,6.675619125366211,5800.8955078125,2759.32421875,6953.68017578125,2565.530029296875,6995.46728515625,6860.04541015625,327,1686983800.6416512,0,54.59670639038086,2220.523093223572,327,712.5553588867188,cgp,mu+lambda,halfcheetah,8,32700,6995.46728515625,6953.68017578125,6860.04541015625
328,6.6749114990234375,6194.10791015625,2805.856201171875,6833.93359375,2800.789306640625,6839.326171875,6781.439453125,328,1686983807.3336759,0,149.34713745117188,2227.215117931366,328,1714.23486328125,cgp,mu+lambda,halfcheetah,8,32800,6839.326171875,6833.93359375,6781.439453125
329,6.675867557525635,6256.76171875,10628.4638671875,6786.37646484375,1801.6171875,6829.64501953125,6774.1748046875,329,1686983814.027536,0,114.09480285644531,2233.908977985382,329,1472.084228515625,cgp,mu+lambda,halfcheetah,8,32900,6829.64501953125,6786.37646484375,6774.1748046875
