,training.run_id,training.fitness_mean,training.generation,training.top_k_fit.top_0_fit,training.top_k_fit.top_1_fit,training.top_k_fit.top_2_fit,_step,_runtime,_timestamp,training.fitness_1q,training.fitness_3q,training.fitness_std,training.fitness_median,training.evaluation_time,solver,ea,environment,seed
215,3,365.4745178222656,215,1043.376953125,1042.2373046875,1041.775634765625,215,375.40508794784546,1687179729.012693,1002.6314697265625,43.9498405456543,421.02435302734375,100.68887329101562,1.6512739658355713,lgp,mu+lambda,walker2d,3
216,3,405.52593994140625,216,1044.361572265625,1044.228759765625,1043.809326171875,216,377.11595821380615,1687179730.7235632,1011.4891357421875,55.008216857910156,419.92889404296875,172.557861328125,1.6405493021011353,lgp,mu+lambda,walker2d,3
217,3,407.97503662109375,217,1043.675537109375,1042.13623046875,1041.9154052734375,217,378.7850468158722,1687179732.3926518,1003.0422973632812,54.92784881591797,420.3338928222656,144.83497619628906,1.6525901556015015,lgp,mu+lambda,walker2d,3
218,3,404.9216613769531,218,1043.6954345703125,1041.1632080078125,1041.1029052734375,218,380.4537751674652,1687179734.0613801,1012.5192260742188,61.18791961669922,423.9308776855469,134.56488037109375,1.6508207321166992,lgp,mu+lambda,walker2d,3
219,3,411.5182800292969,219,1044.9307861328125,1042.3033447265625,1042.123779296875,219,382.1213626861572,1687179735.7289677,1010.66455078125,63.799312591552734,437.1900634765625,135.66537475585938,1.649547815322876,lgp,mu+lambda,walker2d,3
220,3,437.46917724609375,220,1044.249755859375,1042.9500732421875,1042.4228515625,220,383.78917837142944,1687179737.3967834,1007.3920288085938,61.869956970214844,431.1218566894531,150.98268127441406,1.6506638526916504,lgp,mu+lambda,walker2d,3
221,3,325.8365173339844,221,1044.552001953125,1041.224365234375,1040.906005859375,221,385.4583547115326,1687179739.0659597,386.9599304199219,46.411468505859375,404.7544250488281,95.2267074584961,1.6509838104248047,lgp,mu+lambda,walker2d,3
222,3,413.67913818359375,222,1043.29443359375,1043.1988525390625,1043.052978515625,222,387.12410140037537,1687179740.7317064,1010.194580078125,49.919898986816406,434.21038818359375,126.9781494140625,1.6482280492782593,lgp,mu+lambda,walker2d,3
223,3,420.1082763671875,223,1043.82421875,1042.735107421875,1042.3316650390625,223,388.7928159236908,1687179742.400421,1011.2056884765625,52.79848098754883,428.2026672363281,187.3431396484375,1.6503571271896362,lgp,mu+lambda,walker2d,3
224,3,379.11077880859375,224,1045.044677734375,1043.94970703125,1042.8187255859375,224,390.4603998661041,1687179744.0680048,1013.9000244140625,52.81688690185547,422.0118713378906,110.60479736328125,1.6503589153289795,lgp,mu+lambda,walker2d,3
225,3,402.569091796875,225,1044.9088134765625,1043.947021484375,1043.6341552734375,225,392.128000497818,1687179745.7356055,1035.3702392578125,61.689388275146484,432.9283142089844,109.3203125,1.6496069431304932,lgp,mu+lambda,walker2d,3
226,3,429.8756103515625,226,1043.8914794921875,1043.7333984375,1043.631103515625,226,393.7949843406677,1687179747.4025893,1008.8167724609375,63.74653625488281,429.1220397949219,203.49407958984375,1.650296926498413,lgp,mu+lambda,walker2d,3
227,3,360.1504211425781,227,1045.052978515625,1042.75146484375,1042.5009765625,227,395.463330745697,1687179749.0709357,993.0802001953125,53.4825325012207,415.3474426269531,111.22039794921875,1.650282859802246,lgp,mu+lambda,walker2d,3
228,3,392.865234375,228,1044.635498046875,1044.3980712890625,1044.07958984375,228,397.13213777542114,1687179750.7397428,1009.0513305664062,49.031044006347656,423.8398132324219,130.30062866210938,1.650598168373108,lgp,mu+lambda,walker2d,3
229,3,406.8832092285156,229,1044.3958740234375,1043.4959716796875,1041.6605224609375,229,398.80062890052795,1687179752.408234,993.6134033203125,65.93724822998047,415.256591796875,163.4451904296875,1.6502476930618286,lgp,mu+lambda,walker2d,3
230,3,403.7356872558594,230,1044.6351318359375,1044.5068359375,1042.670166015625,230,400.46869564056396,1687179754.0763006,1004.9661865234375,64.2735824584961,421.5672607421875,149.35003662109375,1.649782419204712,lgp,mu+lambda,walker2d,3
231,3,431.9240417480469,231,1045.6904296875,1042.294921875,1041.793212890625,231,402.1376647949219,1687179755.7452698,1009.9077758789062,62.89943313598633,424.3214416503906,197.56556701660156,1.6501986980438232,lgp,mu+lambda,walker2d,3
232,3,415.29547119140625,232,1053.0709228515625,1044.1500244140625,1042.126953125,232,403.8048162460327,1687179757.4124212,1025.559326171875,65.03984069824219,431.50799560546875,161.2139129638672,1.6490710973739624,lgp,mu+lambda,walker2d,3
233,3,404.4574890136719,233,1058.0343017578125,1044.3853759765625,1043.528076171875,233,405.4741852283478,1687179759.0817902,1018.1566162109375,46.01346969604492,434.67926025390625,147.72247314453125,1.6518622636795044,lgp,mu+lambda,walker2d,3
234,3,370.324951171875,234,1053.6292724609375,1043.762939453125,1043.6845703125,234,407.14144563674927,1687179760.7490506,889.5914306640625,58.576683044433594,408.7796936035156,136.13037109375,1.649079442024231,lgp,mu+lambda,walker2d,3
235,3,341.47418212890625,235,1052.3115234375,1047.1512451171875,1043.3892822265625,235,408.8127181529999,1687179762.4203231,529.29296875,62.35631561279297,395.5367736816406,108.02839660644531,1.6549063920974731,lgp,mu+lambda,walker2d,3
236,3,345.7162170410156,236,1045.317138671875,1044.0233154296875,1043.4676513671875,236,410.47952461242676,1687179764.0871296,497.80560302734375,50.11457824707031,401.84893798828125,96.40301513671875,1.6492046117782593,lgp,mu+lambda,walker2d,3
237,3,372.8092956542969,237,1045.2548828125,1043.8175048828125,1043.6309814453125,237,412.14728116989136,1687179765.7548862,1002.7891845703125,44.14781951904297,418.2362976074219,104.82035064697266,1.6489925384521484,lgp,mu+lambda,walker2d,3
238,3,394.2615661621094,238,1046.01318359375,1043.1795654296875,1042.7581787109375,238,413.8142092227936,1687179767.4218142,1020.7147216796875,54.92836380004883,426.16705322265625,120.78268432617188,1.6505576372146606,lgp,mu+lambda,walker2d,3
239,3,382.8231201171875,239,1044.412841796875,1043.6070556640625,1043.1842041015625,239,415.48206090927124,1687179769.089666,993.8818969726562,58.24424743652344,423.1070861816406,118.67259979248047,1.6499080657958984,lgp,mu+lambda,walker2d,3
240,3,426.3371887207031,240,1044.6514892578125,1044.397216796875,1042.29931640625,240,417.14923763275146,1687179770.7568426,1010.1031494140625,66.045654296875,419.48333740234375,214.06893920898438,1.650265097618103,lgp,mu+lambda,walker2d,3
241,3,423.8825988769531,241,1044.67919921875,1044.273193359375,1042.968505859375,241,418.8183841705322,1687179772.4259892,1011.7130126953125,53.944461822509766,433.7486267089844,159.15377807617188,1.650983452796936,lgp,mu+lambda,walker2d,3
242,3,445.9128723144531,242,1046.5091552734375,1046.09130859375,1045.469482421875,242,420.48894739151,1687179774.0965524,1014.5280151367188,68.61261749267578,434.01300048828125,202.18960571289062,1.6525698900222778,lgp,mu+lambda,walker2d,3
243,3,383.2845153808594,243,1045.145751953125,1043.3756103515625,1043.06298828125,243,422.15665674209595,1687179775.7642617,1000.975830078125,54.20592498779297,422.26409912109375,119.42229461669922,1.6499950885772705,lgp,mu+lambda,walker2d,3
244,3,357.84979248046875,244,1044.692626953125,1043.9656982421875,1043.7354736328125,244,423.82429814338684,1687179777.4319031,770.8751220703125,46.41792297363281,407.25250244140625,113.96656799316406,1.6514183282852173,lgp,mu+lambda,walker2d,3
245,3,381.20166015625,245,1045.3350830078125,1044.5745849609375,1044.312255859375,245,425.49249625205994,1687179779.1001012,1002.637939453125,64.3595199584961,415.060791015625,112.99870300292969,1.6521269083023071,lgp,mu+lambda,walker2d,3
246,3,405.23095703125,246,1045.396484375,1044.8797607421875,1044.0054931640625,246,427.1599922180176,1687179780.7675972,996.060791015625,63.98637390136719,411.5344543457031,174.93426513671875,1.6503454446792603,lgp,mu+lambda,walker2d,3
247,3,394.02459716796875,247,1046.942626953125,1044.29052734375,1043.6690673828125,247,428.82668924331665,1687179782.4342942,1000.2901611328125,54.33941650390625,418.0180358886719,153.01980590820312,1.650761365890503,lgp,mu+lambda,walker2d,3
248,3,329.6879577636719,248,1045.5335693359375,1043.7255859375,1043.0257568359375,248,430.49437284469604,1687179784.1019778,501.2426452636719,40.69249725341797,405.1866149902344,98.87248229980469,1.651358723640442,lgp,mu+lambda,walker2d,3
249,3,382.6957092285156,249,1045.0013427734375,1043.7591552734375,1043.745361328125,249,432.16197514533997,1687179785.7695801,1011.9442138671875,46.79930877685547,438.81414794921875,88.81184387207031,1.6512482166290283,lgp,mu+lambda,walker2d,3
250,3,457.9461364746094,250,1045.5986328125,1044.1094970703125,1043.869140625,250,433.8280999660492,1687179787.435705,1034.59619140625,45.25325012207031,453.2134094238281,168.53558349609375,1.6478583812713623,lgp,mu+lambda,walker2d,3
251,3,401.6882629394531,251,1045.1888427734375,1044.9456787109375,1043.7841796875,251,435.49534344673157,1687179789.1029484,1016.5296630859375,49.81485366821289,433.7366027832031,125.52117919921875,1.6515313386917114,lgp,mu+lambda,walker2d,3
252,3,386.0491027832031,252,1046.37353515625,1044.3203125,1043.4739990234375,252,437.1636793613434,1687179790.7712843,1016.4013671875,54.874046325683594,420.007568359375,132.105712890625,1.6524065732955933,lgp,mu+lambda,walker2d,3
253,3,366.01959228515625,253,1043.935791015625,1042.993408203125,1042.71484375,253,438.83408999443054,1687179792.441695,898.1801147460938,44.29500198364258,414.7387390136719,107.25007629394531,1.6536208391189575,lgp,mu+lambda,walker2d,3
254,3,360.50482177734375,254,1043.56396484375,1043.232666015625,1042.7420654296875,254,440.4997293949127,1687179794.1073344,886.2805786132812,55.45958709716797,408.9081115722656,151.74269104003906,1.6460856199264526,lgp,mu+lambda,walker2d,3
255,3,354.7127990722656,255,1044.67138671875,1043.75634765625,1043.665283203125,255,442.16833901405334,1687179795.775944,771.12890625,44.76891326904297,414.3323974609375,94.20906829833984,1.6494694948196411,lgp,mu+lambda,walker2d,3
256,3,378.3464050292969,256,1045.0999755859375,1044.388671875,1044.3665771484375,256,443.8369014263153,1687179797.4445064,981.93994140625,49.284019470214844,416.7816467285156,133.56488037109375,1.649105429649353,lgp,mu+lambda,walker2d,3
257,3,419.8109130859375,257,1044.864501953125,1044.666015625,1043.423095703125,257,445.5043170452118,1687179799.111922,1023.908203125,52.50143814086914,440.3827819824219,142.03472900390625,1.649314522743225,lgp,mu+lambda,walker2d,3
258,3,366.0082702636719,258,1045.076416015625,1044.0572509765625,1042.8109130859375,258,447.17034339904785,1687179800.7779484,994.049560546875,42.45305252075195,419.10174560546875,123.73246002197266,1.6472200155258179,lgp,mu+lambda,walker2d,3
259,3,374.3606262207031,259,1046.4227294921875,1044.83251953125,1044.602294921875,259,448.8393361568451,1687179802.4469411,1010.3496704101562,55.65976333618164,421.6225280761719,102.51031494140625,1.6498630046844482,lgp,mu+lambda,walker2d,3
260,3,397.09466552734375,260,1043.2421875,1042.260498046875,1041.5147705078125,260,450.5080862045288,1687179804.1156912,1004.2877807617188,63.79313278198242,425.8663635253906,123.63774871826172,1.6517630815505981,lgp,mu+lambda,walker2d,3
261,3,363.3122863769531,261,1045.356201171875,1044.307861328125,1042.9324951171875,261,452.17584800720215,1687179805.783453,851.1397094726562,52.198570251464844,413.3327941894531,122.50466918945312,1.6500602960586548,lgp,mu+lambda,walker2d,3
262,3,376.576171875,262,1047.62255859375,1042.7408447265625,1041.6793212890625,262,453.8438148498535,1687179807.4514198,1008.0118408203125,48.697547912597656,429.3250732421875,96.20501708984375,1.651261568069458,lgp,mu+lambda,walker2d,3
263,3,404.45111083984375,263,1044.8212890625,1043.3507080078125,1042.4093017578125,263,455.5111403465271,1687179809.1187453,1010.297119140625,59.6614990234375,433.4053649902344,126.64547729492188,1.647769570350647,lgp,mu+lambda,walker2d,3
264,3,388.29327392578125,264,1044.4444580078125,1044.2103271484375,1042.9007568359375,264,457.17927837371826,1687179810.7868834,891.5263061523438,79.06229400634766,395.41229248046875,169.15972900390625,1.648447036743164,lgp,mu+lambda,walker2d,3
265,3,425.0828552246094,265,1043.010986328125,1042.8521728515625,1042.478759765625,265,458.84748578071594,1687179812.4550908,1004.7249145507812,59.73896026611328,420.9402160644531,182.394287109375,1.64728581905365,lgp,mu+lambda,walker2d,3
266,3,401.6880798339844,266,1043.6566162109375,1043.0592041015625,1042.6103515625,266,460.51454639434814,1687179814.1221514,1006.6448364257812,50.43492126464844,430.1476745605469,122.1767578125,1.6499793529510498,lgp,mu+lambda,walker2d,3
267,3,343.5491638183594,267,1045.277587890625,1043.996826171875,1043.36767578125,267,462.1835870742798,1687179815.791192,965.6729125976562,51.59351348876953,415.7952880859375,107.75794982910156,1.650364637374878,lgp,mu+lambda,walker2d,3
268,3,369.4645080566406,268,1044.028076171875,1041.671630859375,1041.638916015625,268,463.8517367839813,1687179817.4593418,889.286865234375,48.20931625366211,414.82012939453125,103.30215454101562,1.6491129398345947,lgp,mu+lambda,walker2d,3
269,3,401.0628967285156,269,1043.6844482421875,1043.11474609375,1041.632080078125,269,465.52037167549133,1687179819.1279767,1002.15673828125,70.56452178955078,423.1780700683594,135.177490234375,1.6513359546661377,lgp,mu+lambda,walker2d,3
270,3,407.8475646972656,270,1043.7733154296875,1042.781982421875,1041.9530029296875,270,467.18512177467346,1687179820.7927268,1005.08642578125,51.288536071777344,420.71319580078125,193.1073760986328,1.6469208002090454,lgp,mu+lambda,walker2d,3
271,3,386.71435546875,271,1044.990478515625,1042.394775390625,1041.700439453125,271,468.8386449813843,1687179822.44625,1003.307861328125,59.68159484863281,415.5193176269531,157.1886749267578,1.637476921081543,lgp,mu+lambda,walker2d,3
272,3,336.06158447265625,272,1042.64111328125,1042.1900634765625,1042.0003662109375,272,470.5021357536316,1687179824.1097407,582.1724853515625,45.846927642822266,410.08099365234375,85.08969116210938,1.6463960409164429,lgp,mu+lambda,walker2d,3
273,3,350.6472473144531,273,1043.644775390625,1042.9603271484375,1042.3695068359375,273,472.1650228500366,1687179825.7726278,1007.2141723632812,41.391326904296875,426.93939208984375,87.71945190429688,1.6452809572219849,lgp,mu+lambda,walker2d,3
274,3,379.1857604980469,274,1045.920654296875,1044.3468017578125,1044.15576171875,274,473.8293435573578,1687179827.4369485,1006.8502197265625,49.957279205322266,423.190185546875,110.58641052246094,1.6474342346191406,lgp,mu+lambda,walker2d,3
275,3,360.8642883300781,275,1044.7369384765625,1043.8741455078125,1042.84814453125,275,475.49323654174805,1687179829.1008415,773.8217163085938,56.83900451660156,407.87310791015625,114.35333251953125,1.6465762853622437,lgp,mu+lambda,walker2d,3
276,3,407.4793701171875,276,1045.1680908203125,1044.2913818359375,1041.229736328125,276,477.1581087112427,1687179830.7657137,1011.8385009765625,63.8047981262207,430.7393493652344,140.97247314453125,1.6470427513122559,lgp,mu+lambda,walker2d,3
277,3,363.52044677734375,277,1045.806884765625,1044.2166748046875,1043.360107421875,277,478.82331824302673,1687179832.4309232,979.4942626953125,57.66926574707031,421.8757629394531,92.01322937011719,1.6469800472259521,lgp,mu+lambda,walker2d,3
278,3,390.1957092285156,278,1044.4052734375,1043.51513671875,1043.2403564453125,278,480.48365020751953,1687179834.0912552,818.585205078125,60.69914627075195,406.5315856933594,144.72085571289062,1.6416974067687988,lgp,mu+lambda,walker2d,3
279,3,421.0871887207031,279,1044.3193359375,1043.8817138671875,1043.6683349609375,279,482.15182876586914,1687179835.7594337,1013.5555419921875,66.8782958984375,436.3561706542969,138.6727294921875,1.649080514907837,lgp,mu+lambda,walker2d,3
280,3,362.78253173828125,280,1046.76123046875,1044.8055419921875,1043.79833984375,280,483.8193185329437,1687179837.4269235,947.8114013671875,52.45864486694336,419.3253479003906,104.75117492675781,1.6488070487976074,lgp,mu+lambda,walker2d,3
281,3,362.8617248535156,281,1044.59130859375,1044.5135498046875,1043.16162109375,281,485.4876129627228,1687179839.095218,638.511474609375,59.99604034423828,406.0966796875,108.52871704101562,1.648380994796753,lgp,mu+lambda,walker2d,3
282,3,409.224365234375,282,1044.89697265625,1044.56396484375,1043.9666748046875,282,487.1566412448883,1687179840.7642462,1014.290283203125,60.92061233520508,427.1992492675781,161.9013214111328,1.649029016494751,lgp,mu+lambda,walker2d,3
283,3,395.0350646972656,283,1045.9638671875,1045.122802734375,1044.2235107421875,283,488.82459807395935,1687179842.432203,873.299560546875,63.69328689575195,404.2016906738281,185.00070190429688,1.6477596759796143,lgp,mu+lambda,walker2d,3
284,3,380.6023254394531,284,1045.780029296875,1043.4852294921875,1042.0992431640625,284,490.49005031585693,1687179844.0976553,1014.572998046875,44.05420684814453,429.617919921875,104.91921997070312,1.6459966897964478,lgp,mu+lambda,walker2d,3
285,3,417.35101318359375,285,1088.1966552734375,1046.5731201171875,1044.4288330078125,285,492.1551778316498,1687179845.7627828,1006.9557495117188,56.12235641479492,431.5564270019531,158.02218627929688,1.6462334394454956,lgp,mu+lambda,walker2d,3
286,3,367.85687255859375,286,1045.080810546875,1044.4964599609375,1043.580322265625,286,493.82253670692444,1687179847.4301417,881.4464721679688,44.67097091674805,414.71044921875,137.63308715820312,1.6468743085861206,lgp,mu+lambda,walker2d,3
287,3,400.8887023925781,287,1046.630859375,1043.2115478515625,1042.92431640625,287,495.4910411834717,1687179849.0986462,994.1593017578125,68.01981353759766,416.7760009765625,134.88380432128906,1.6490132808685303,lgp,mu+lambda,walker2d,3
288,3,369.28521728515625,288,1044.2962646484375,1043.1292724609375,1042.3714599609375,288,497.15827345848083,1687179850.7658784,1003.9793701171875,58.49114990234375,418.5978088378906,120.97711181640625,1.6491984128952026,lgp,mu+lambda,walker2d,3
289,3,317.70367431640625,289,1044.654052734375,1043.8128662109375,1042.126708984375,289,498.8269307613373,1687179852.4345357,454.99688720703125,57.76530456542969,394.33184814453125,99.36929321289062,1.6506067514419556,lgp,mu+lambda,walker2d,3
290,3,361.78314208984375,290,1045.1671142578125,1044.0023193359375,1043.652099609375,290,500.49568033218384,1687179854.1032853,731.5482177734375,51.94109344482422,404.49102783203125,123.52021789550781,1.6491925716400146,lgp,mu+lambda,walker2d,3
291,3,381.5735168457031,291,1044.1002197265625,1043.914794921875,1042.85546875,291,502.16252613067627,1687179855.770131,1002.2559814453125,68.4699935913086,419.25714111328125,133.31326293945312,1.6472411155700684,lgp,mu+lambda,walker2d,3
292,3,386.6279296875,292,1043.792724609375,1043.1214599609375,1042.9586181640625,292,503.8317537307739,1687179857.4393587,1009.2423095703125,55.104225158691406,426.8523864746094,108.2983169555664,1.6479593515396118,lgp,mu+lambda,walker2d,3
293,3,400.61151123046875,293,1044.073974609375,1043.1190185546875,1042.7254638671875,293,505.4937033653259,1687179859.1013083,996.765625,61.54180145263672,420.5232238769531,149.78607177734375,1.640315294265747,lgp,mu+lambda,walker2d,3
294,3,390.7825622558594,294,1044.2794189453125,1042.7032470703125,1041.681884765625,294,507.18856978416443,1687179860.7961748,993.4139404296875,71.69505310058594,408.4906921386719,147.63304138183594,1.645498514175415,lgp,mu+lambda,walker2d,3
295,3,423.3970947265625,295,1043.234375,1043.0977783203125,1042.5404052734375,295,508.8955752849579,1687179862.5031803,1007.4666748046875,53.819095611572266,422.333251953125,192.86923217773438,1.6504772901535034,lgp,mu+lambda,walker2d,3
296,3,407.0650634765625,296,1045.5802001953125,1043.5128173828125,1042.1533203125,296,510.56177163124084,1687179864.1693766,1008.624267578125,61.108638763427734,430.8004150390625,135.04159545898438,1.6483207941055298,lgp,mu+lambda,walker2d,3
297,3,387.6901550292969,297,1042.7598876953125,1042.6922607421875,1042.603515625,297,512.2277503013611,1687179865.8353553,850.71337890625,61.67634582519531,408.70489501953125,138.26502990722656,1.6475454568862915,lgp,mu+lambda,walker2d,3
298,3,397.5936584472656,298,1047.8426513671875,1042.2191162109375,1041.7803955078125,298,513.8933489322662,1687179867.500954,953.7876586914062,45.60404968261719,430.5731506347656,118.38729858398438,1.6479109525680542,lgp,mu+lambda,walker2d,3
299,3,396.9740905761719,299,1044.6934814453125,1043.712646484375,1043.4942626953125,299,515.5617928504944,1687179869.1693978,1000.35595703125,55.52578353881836,429.7462158203125,115.98162841796875,1.6470727920532227,lgp,mu+lambda,walker2d,3
300,3,344.75689697265625,300,1047.739013671875,1043.746826171875,1043.481201171875,300,517.230949640274,1687179870.8385546,498.51495361328125,54.77473068237305,404.6451721191406,114.37228393554688,1.6499396562576294,lgp,mu+lambda,walker2d,3
301,3,425.6238708496094,301,1043.7200927734375,1043.111083984375,1042.1871337890625,301,518.9686677455902,1687179872.5762727,1004.6718139648438,66.50294494628906,429.1677551269531,179.05169677734375,1.6303437948226929,lgp,mu+lambda,walker2d,3
302,3,413.9769287109375,302,1042.591552734375,1041.8662109375,1041.405517578125,302,520.6948843002319,1687179874.3024893,1002.1865844726562,56.40806579589844,424.6383972167969,150.55587768554688,1.6246328353881836,lgp,mu+lambda,walker2d,3
303,3,389.6993713378906,303,1043.2049560546875,1042.56494140625,1042.2802734375,303,522.3612260818481,1687179875.968831,1000.3005981445312,58.79353332519531,414.1636047363281,150.8116455078125,1.6353670358657837,lgp,mu+lambda,walker2d,3
304,3,350.2400817871094,304,1043.24755859375,1041.4049072265625,1041.2010498046875,304,524.0568108558655,1687179877.6644158,884.3650512695312,46.02427673339844,413.4787292480469,106.67414855957031,1.6281299591064453,lgp,mu+lambda,walker2d,3
305,3,387.2853698730469,305,1043.0582275390625,1042.2542724609375,1042.2452392578125,305,525.7228090763092,1687179879.330414,939.9940185546875,53.08251953125,410.03668212890625,180.88931274414062,1.6461275815963745,lgp,mu+lambda,walker2d,3
306,3,360.3882751464844,306,1043.9593505859375,1043.2080078125,1041.7626953125,306,527.3892483711243,1687179880.9968534,892.2667236328125,43.58616256713867,421.541015625,99.4018783569336,1.6473265886306763,lgp,mu+lambda,walker2d,3
307,3,356.63568115234375,307,1043.14990234375,1042.448486328125,1041.647216796875,307,529.0414638519287,1687179882.6490688,894.3685302734375,50.354347229003906,411.5928955078125,108.97633361816406,1.6348888874053955,lgp,mu+lambda,walker2d,3
308,3,369.09918212890625,308,1043.0933837890625,1042.8748779296875,1041.7528076171875,308,530.6876611709595,1687179884.2952662,1007.2555541992188,54.09096145629883,424.1164245605469,100.85087585449219,1.6293227672576904,lgp,mu+lambda,walker2d,3
309,3,349.7992858886719,309,1043.018798828125,1042.7711181640625,1041.75146484375,309,532.3925766944885,1687179886.0001817,562.8431396484375,44.5101432800293,405.060546875,106.95352172851562,1.6339653730392456,lgp,mu+lambda,walker2d,3
310,3,420.5295104980469,310,1042.807861328125,1042.62646484375,1042.2637939453125,310,534.1302349567413,1687179887.73784,1027.001953125,59.873477935791016,427.97613525390625,173.75872802734375,1.63306725025177,lgp,mu+lambda,walker2d,3
311,3,385.0915222167969,311,1049.9910888671875,1043.545166015625,1042.7293701171875,311,535.8007469177246,1687179889.408352,1003.0206298828125,57.26922607421875,415.32586669921875,151.42172241210938,1.629887580871582,lgp,mu+lambda,walker2d,3
312,3,393.1485900878906,312,1043.9080810546875,1043.3052978515625,1042.5943603515625,312,537.4601531028748,1687179891.067758,992.479736328125,56.60568618774414,412.6221618652344,176.3452606201172,1.623348593711853,lgp,mu+lambda,walker2d,3
313,3,405.36077880859375,313,1042.1800537109375,1041.452880859375,1040.9603271484375,313,539.1120247840881,1687179892.7196298,1011.3126831054688,62.14810562133789,420.4858703613281,166.1021728515625,1.6150850057601929,lgp,mu+lambda,walker2d,3
314,3,357.8653564453125,314,1043.909912109375,1042.6529541015625,1041.841552734375,314,540.767083644867,1687179894.3746886,956.1209106445312,43.01180648803711,418.8198547363281,116.46261596679688,1.6231639385223389,lgp,mu+lambda,walker2d,3
315,3,398.7847900390625,315,1045.4136962890625,1042.442138671875,1041.834716796875,315,542.4222333431244,1687179896.0298383,1002.9179077148438,60.107208251953125,418.4390869140625,192.5639190673828,1.6249943971633911,lgp,mu+lambda,walker2d,3
316,3,376.17108154296875,316,1043.8392333984375,1042.0662841796875,1042.0050048828125,316,544.0775988101959,1687179897.6852038,936.6612548828125,44.089332580566406,418.918212890625,134.14117431640625,1.626076102256775,lgp,mu+lambda,walker2d,3
317,3,405.8972473144531,317,1041.9027099609375,1041.5350341796875,1041.529052734375,317,545.7329208850861,1687179899.3405259,1012.9276733398438,62.46044921875,430.8231506347656,138.45428466796875,1.6376019716262817,lgp,mu+lambda,walker2d,3
318,3,415.7391357421875,318,1046.5263671875,1042.4844970703125,1042.34326171875,318,547.3882246017456,1687179900.9958296,1001.0625,56.199790954589844,429.7415466308594,142.20623779296875,1.637139916419983,lgp,mu+lambda,walker2d,3
319,3,345.13519287109375,319,1043.0589599609375,1042.53076171875,1042.432373046875,319,549.0593934059143,1687179902.6669984,712.658447265625,54.147308349609375,410.4430236816406,104.32020568847656,1.6519025564193726,lgp,mu+lambda,walker2d,3
320,3,378.1072998046875,320,1043.765625,1043.00341796875,1042.8104248046875,320,550.7286791801453,1687179904.3362842,998.2047119140625,49.32520294189453,415.3666076660156,134.08978271484375,1.6506701707839966,lgp,mu+lambda,walker2d,3
321,3,415.8555908203125,321,1042.6365966796875,1042.2427978515625,1042.13427734375,321,552.4000773429871,1687179906.0076823,1018.7962646484375,56.914310455322266,423.6033935546875,167.56204223632812,1.6504769325256348,lgp,mu+lambda,walker2d,3
322,3,403.5890808105469,322,1043.644775390625,1042.5850830078125,1042.11083984375,322,554.0677859783173,1687179907.675391,981.5420532226562,51.00297927856445,414.35870361328125,195.785400390625,1.6473021507263184,lgp,mu+lambda,walker2d,3
323,3,389.596435546875,323,1042.4862060546875,1042.462890625,1042.3563232421875,323,555.7371470928192,1687179909.344752,945.280029296875,55.349708557128906,416.5390319824219,145.09707641601562,1.6499422788619995,lgp,mu+lambda,walker2d,3
324,3,398.4918518066406,324,1044.483154296875,1043.01318359375,1042.8828125,324,557.4054799079895,1687179911.013085,1005.9461059570312,48.969852447509766,422.4198913574219,139.09707641601562,1.6482207775115967,lgp,mu+lambda,walker2d,3
325,3,433.7732238769531,325,1042.548583984375,1042.04443359375,1041.5703125,325,559.0760343074799,1687179912.6836393,1023.0780029296875,58.4044189453125,435.4791564941406,196.3223419189453,1.6522400379180908,lgp,mu+lambda,walker2d,3
326,3,406.8658752441406,326,1043.500732421875,1042.2086181640625,1042.0609130859375,326,560.7420375347137,1687179914.3496425,1007.9157104492188,44.89329528808594,433.1341857910156,139.8123779296875,1.6439381837844849,lgp,mu+lambda,walker2d,3
327,3,411.18499755859375,327,1049.046630859375,1043.6121826171875,1041.644775390625,327,562.4082214832306,1687179916.0158265,1011.7198486328125,49.271484375,433.05572509765625,144.638427734375,1.6287868022918701,lgp,mu+lambda,walker2d,3
328,3,416.4700927734375,328,1041.8199462890625,1041.0970458984375,1041.0789794921875,328,564.0749638080597,1687179917.6825688,1016.47412109375,51.80284881591797,439.8965759277344,119.16659545898438,1.631871223449707,lgp,mu+lambda,walker2d,3
329,3,393.4476623535156,329,1043.653076171875,1042.513671875,1042.2745361328125,329,565.7424967288971,1687179919.3501017,943.4813842773438,57.329994201660156,413.8393859863281,132.22445678710938,1.629512906074524,lgp,mu+lambda,walker2d,3
330,3,421.2359619140625,330,1051.9715576171875,1043.1500244140625,1042.67626953125,330,567.4072742462158,1687179921.0148792,1004.2555541992188,66.99266052246094,426.95611572265625,159.4437255859375,1.6400514841079712,lgp,mu+lambda,walker2d,3
331,3,402.7117919921875,331,1042.5289306640625,1042.498291015625,1042.382568359375,331,569.0710394382477,1687179922.6786444,1010.59033203125,45.44716262817383,425.2383117675781,151.1263427734375,1.6470216512680054,lgp,mu+lambda,walker2d,3
332,3,403.4884948730469,332,1041.854248046875,1041.8402099609375,1041.577392578125,332,570.735600233078,1687179924.3432052,1006.6195678710938,54.9539909362793,421.38006591796875,176.16409301757812,1.646573781967163,lgp,mu+lambda,walker2d,3
