,_timestamp,training.fitness_3q,training.top_k_fit.top_1_fit,training.top_k_fit.top_2_fit,training.fitness_mean,training.fitness_median,training.evaluation_time,training.top_k_fit.top_0_fit,_step,training.run_id,training.fitness_1q,training.generation,training.fitness_std,_runtime,solver,ea,environment,seed
534,1687031277.609374,686.5984497070312,1242.584228515625,1241.882568359375,874.1607055664062,923.7186889648438,4.7614874839782715,1242.933837890625,534,0,1014.08740234375,534,247.70664978027344,2579.862741947174,cgp,mu+lambda,ant,7
535,1687031282.386654,661.4292602539062,1252.5870361328125,1243.0743408203125,842.5530395507812,884.57421875,4.759367942810059,1256.8790283203125,535,0,1007.2261962890625,535,275.5844421386719,2584.640021800995,cgp,mu+lambda,ant,7
536,1687031287.163821,685.5506591796875,1235.1986083984375,1230.0704345703125,858.798828125,883.0494995117188,4.757683753967285,1241.7459716796875,536,0,1112.2294921875,536,295.8909912109375,2589.4171888828278,cgp,mu+lambda,ant,7
537,1687031291.9406672,724.519287109375,1236.565673828125,1236.2066650390625,898.9874877929688,945.34716796875,4.758212566375732,1240.9306640625,537,0,1075.69677734375,537,259.1610412597656,2594.194035053253,cgp,mu+lambda,ant,7
538,1687031296.7166789,683.0050659179688,1246.724609375,1246.426513671875,862.6050415039062,934.76708984375,4.758633136749268,1249.3856201171875,538,0,1007.8080444335938,538,294.82672119140625,2598.9700467586517,cgp,mu+lambda,ant,7
539,1687031301.5017486,672.126708984375,1240.5169677734375,1240.4210205078125,853.8890991210938,910.17041015625,4.731752395629883,1244.72216796875,539,0,1011.4224243164062,539,285.0255126953125,2603.7551164627075,cgp,mu+lambda,ant,7
540,1687031306.2928228,640.0004272460938,1242.729736328125,1236.0277099609375,843.375,866.78955078125,4.743144989013672,1246.80078125,540,0,1022.8372192382812,540,280.3514099121094,2608.546190738678,cgp,mu+lambda,ant,7
541,1687031311.1061163,675.5291748046875,1240.456787109375,1237.7542724609375,851.8426513671875,929.1574096679688,4.792950630187988,1243.956787109375,541,0,1017.7540283203125,541,302.3793029785156,2613.3594841957092,cgp,mu+lambda,ant,7
542,1687031315.9064136,703.0185546875,1239.0291748046875,1237.4903564453125,887.5577392578125,933.3868408203125,4.769759654998779,1241.9329833984375,542,0,1082.9742431640625,542,277.03009033203125,2618.1597814559937,cgp,mu+lambda,ant,7
543,1687031320.6939058,707.9382934570312,1237.0452880859375,1232.4161376953125,865.432861328125,922.8255615234375,4.755014419555664,1243.9527587890625,543,0,999.0445556640625,543,286.3993225097656,2622.9472737312317,cgp,mu+lambda,ant,7
544,1687031325.476924,726.1153564453125,1239.3826904296875,1237.8492431640625,904.339111328125,974.1142578125,4.754277229309082,1240.3712158203125,544,0,1021.0467529296875,544,264.223388671875,2627.7302918434143,cgp,mu+lambda,ant,7
545,1687031330.2610548,671.5127563476562,1242.308837890625,1237.3125,847.234375,878.17919921875,4.75681209564209,1246.8782958984375,545,0,1058.0048828125,545,291.8201599121094,2632.5144226551056,cgp,mu+lambda,ant,7
546,1687031335.0435479,643.7056274414062,1243.990966796875,1242.7774658203125,868.3211669921875,928.9220581054688,4.757058620452881,1248.698974609375,546,0,1124.473876953125,546,279.9486389160156,2637.296915769577,cgp,mu+lambda,ant,7
547,1687031339.8266075,702.1773071289062,1236.3236083984375,1235.658203125,890.9044189453125,936.444091796875,4.756649494171143,1238.461669921875,547,0,1075.593505859375,547,249.73709106445312,2642.0799753665924,cgp,mu+lambda,ant,7
548,1687031344.606025,677.521240234375,1236.280029296875,1233.458740234375,861.2666015625,874.3416748046875,4.75180721282959,1240.23779296875,548,0,1020.4854736328125,548,255.31980895996094,2646.8593928813934,cgp,mu+lambda,ant,7
549,1687031349.3897977,653.5792236328125,1242.89013671875,1240.9813232421875,860.9158935546875,880.4542236328125,4.753656387329102,1243.775634765625,549,0,1090.5098876953125,549,288.40728759765625,2651.643165588379,cgp,mu+lambda,ant,7
550,1687031354.1737654,668.6587524414062,1242.353271484375,1242.1982421875,851.7642211914062,879.1383666992188,4.752846717834473,1245.086669921875,550,0,1101.0098876953125,550,310.6957702636719,2656.427133321762,cgp,mu+lambda,ant,7
551,1687031358.9580433,796.7966918945312,1243.8363037109375,1242.802490234375,940.93359375,976.0853271484375,4.753813743591309,1247.6605224609375,551,0,1183.2994384765625,551,246.8418426513672,2661.2114112377167,cgp,mu+lambda,ant,7
552,1687031363.7446997,698.322021484375,1240.0244140625,1237.8690185546875,862.209716796875,900.85888671875,4.74257755279541,1249.1806640625,552,0,1075.56640625,552,301.73895263671875,2665.9980676174164,cgp,mu+lambda,ant,7
553,1687031368.5277672,702.0787963867188,1238.9803466796875,1238.347412109375,863.6879272460938,923.72021484375,4.733243942260742,1240.95166015625,553,0,1019.7056884765625,553,272.528564453125,2670.781135082245,cgp,mu+lambda,ant,7
554,1687031373.3035738,807.5760498046875,1242.52685546875,1241.724365234375,911.7094116210938,937.6725463867188,4.7304606437683105,1242.9373779296875,554,0,1122.52490234375,554,246.65530395507812,2675.5569417476654,cgp,mu+lambda,ant,7
555,1687031378.089887,633.4155883789062,1244.8070068359375,1243.4580078125,857.5484008789062,893.49951171875,4.763510704040527,1250.84033203125,555,0,1117.05908203125,555,284.568115234375,2680.343254804611,cgp,mu+lambda,ant,7
556,1687031382.8811436,662.9564819335938,1242.6634521484375,1239.8433837890625,867.7725830078125,939.2120361328125,4.7475905418396,1249.64892578125,556,0,1147.47509765625,556,299.6913757324219,2685.1345114707947,cgp,mu+lambda,ant,7
557,1687031387.6687171,708.4844360351562,1245.1826171875,1238.8944091796875,894.063232421875,909.506591796875,4.737223148345947,1246.27587890625,557,0,1132.915283203125,557,251.56671142578125,2689.922085046768,cgp,mu+lambda,ant,7
558,1687031392.4550462,705.5838623046875,1238.4381103515625,1237.78271484375,893.7953491210938,927.6357421875,4.736331462860107,1239.87841796875,558,0,1045.7740478515625,558,260.348388671875,2694.708414077759,cgp,mu+lambda,ant,7
559,1687031397.2369564,701.4642333984375,1244.7718505859375,1236.8177490234375,866.008056640625,917.42919921875,4.732201099395752,1245.7823486328125,559,0,1007.3594360351562,559,288.3763732910156,2699.4903242588043,cgp,mu+lambda,ant,7
560,1687031402.018877,696.2567749023438,1243.6650390625,1242.624267578125,900.7954711914062,954.011962890625,4.732551097869873,1246.178955078125,560,0,1036.41259765625,560,249.48948669433594,2704.2722449302673,cgp,mu+lambda,ant,7
561,1687031406.799282,709.442138671875,1248.9097900390625,1246.7501220703125,891.8284912109375,933.9176025390625,4.729304313659668,1251.2425537109375,561,0,1039.767333984375,561,261.51171875,2709.052649974823,cgp,mu+lambda,ant,7
562,1687031411.5842783,688.5963134765625,1236.8299560546875,1235.8597412109375,863.5126953125,935.0740966796875,4.735231876373291,1236.9468994140625,562,0,996.9901123046875,562,263.83209228515625,2713.8376462459564,cgp,mu+lambda,ant,7
563,1687031416.3663232,708.2504272460938,1245.8983154296875,1240.6220703125,904.6516723632812,934.6214599609375,4.739902496337891,1246.851806640625,563,0,1006.6096801757812,563,224.3759307861328,2718.619691133499,cgp,mu+lambda,ant,7
564,1687031421.146524,708.4427490234375,1235.9249267578125,1234.3521728515625,875.1526489257812,949.129638671875,4.73883056640625,1238.2320556640625,564,0,994.9564208984375,564,268.7489318847656,2723.3998918533325,cgp,mu+lambda,ant,7
565,1687031425.9328961,672.4981689453125,1243.14208984375,1236.3212890625,848.4948120117188,909.2677001953125,4.746576309204102,1247.3369140625,565,0,998.9967651367188,565,281.5196228027344,2728.186264038086,cgp,mu+lambda,ant,7
566,1687031430.7152085,704.319091796875,1243.0933837890625,1243.0670166015625,886.227294921875,910.638916015625,4.743685245513916,1245.90576171875,566,0,1119.7196044921875,566,261.35821533203125,2732.9685764312744,cgp,mu+lambda,ant,7
567,1687031435.4952488,688.68603515625,1240.5501708984375,1238.4482421875,864.3275756835938,923.72265625,4.752379894256592,1241.0501708984375,567,0,996.7853393554688,567,266.26885986328125,2737.748616695404,cgp,mu+lambda,ant,7
568,1687031440.2737832,682.1587524414062,1241.1036376953125,1239.293701171875,868.4024658203125,890.728759765625,4.763143539428711,1246.3563232421875,568,0,1027.122802734375,568,264.5235595703125,2742.527151107788,cgp,mu+lambda,ant,7
569,1687031445.0529082,816.184814453125,1246.1546630859375,1241.3121337890625,914.7277221679688,944.04931640625,4.76347017288208,1246.2945556640625,569,0,1103.1282958984375,569,247.3756561279297,2747.3062760829926,cgp,mu+lambda,ant,7
570,1687031449.8389132,709.9134521484375,1239.6468505859375,1239.3870849609375,856.1228637695312,912.449951171875,4.769747734069824,1242.9609375,570,0,1004.4098510742188,570,287.88427734375,2752.092281103134,cgp,mu+lambda,ant,7
571,1687031454.6305878,698.1732177734375,1239.650390625,1239.1483154296875,872.1057739257812,912.6544799804688,4.747270584106445,1241.70849609375,571,0,1010.8128051757812,571,265.0914001464844,2756.883955717087,cgp,mu+lambda,ant,7
572,1687031459.4184217,700.9598999023438,1243.9737548828125,1242.3380126953125,872.654052734375,935.3238525390625,4.766444683074951,1244.45751953125,572,0,1061.497314453125,572,288.9733581542969,2761.6717896461487,cgp,mu+lambda,ant,7
573,1687031464.2035093,705.6085205078125,1234.031005859375,1233.8114013671875,861.892333984375,927.0853271484375,4.7323899269104,1236.6309814453125,573,0,1039.8707275390625,573,293.48175048828125,2766.456877231598,cgp,mu+lambda,ant,7
574,1687031468.9898841,653.7305297851562,1246.890380859375,1241.804443359375,857.4485473632812,909.4306640625,4.734868049621582,1247.5841064453125,574,0,1130.015380859375,574,325.1064147949219,2771.2432520389557,cgp,mu+lambda,ant,7
575,1687031473.7726204,723.5009765625,1232.2147216796875,1231.854736328125,895.1836547851562,937.469970703125,4.73843240737915,1238.9444580078125,575,0,996.7764282226562,575,232.90618896484375,2776.025988340378,cgp,mu+lambda,ant,7
576,1687031478.5557563,695.6429443359375,1227.03076171875,1225.567626953125,866.0045166015625,897.5948486328125,4.759957790374756,1235.9542236328125,576,0,997.4724731445312,576,244.55174255371094,2780.8091242313385,cgp,mu+lambda,ant,7
577,1687031483.3382978,707.3736572265625,1238.2503662109375,1232.797607421875,875.0162963867188,938.38818359375,4.760472774505615,1238.621337890625,577,0,1025.8631591796875,577,278.5036315917969,2785.5916657447815,cgp,mu+lambda,ant,7
578,1687031488.1202247,690.5593872070312,1238.273193359375,1231.9183349609375,842.2352905273438,896.728515625,4.762828826904297,1239.08740234375,578,0,995.4559936523438,578,299.53314208984375,2790.3735926151276,cgp,mu+lambda,ant,7
579,1687031492.90178,654.494384765625,1240.815185546875,1236.3079833984375,841.89990234375,911.995361328125,4.763769626617432,1250.8681640625,579,0,1018.4564819335938,579,300.917724609375,2795.155147790909,cgp,mu+lambda,ant,7
580,1687031497.6831708,678.382568359375,1235.33935546875,1233.15478515625,853.411376953125,885.1124267578125,4.761678695678711,1235.850341796875,580,0,1034.29345703125,580,281.37384033203125,2799.936538696289,cgp,mu+lambda,ant,7
581,1687031502.4947894,707.7128295898438,1236.593017578125,1234.558837890625,903.5149536132812,959.375732421875,4.7899017333984375,1237.224853515625,581,0,1150.218994140625,581,268.01776123046875,2804.748157262802,cgp,mu+lambda,ant,7
582,1687031507.3098567,713.4620971679688,1230.672119140625,1229.633056640625,881.967041015625,945.274169921875,4.795904159545898,1235.6373291015625,582,0,1029.18408203125,582,274.16094970703125,2809.563224554062,cgp,mu+lambda,ant,7
583,1687031512.1257293,691.501220703125,1243.68017578125,1242.39697265625,869.8184204101562,911.930908203125,4.796180248260498,1246.6475830078125,583,0,1027.65966796875,583,274.718017578125,2814.379097223282,cgp,mu+lambda,ant,7
584,1687031516.9422088,692.398193359375,1244.083251953125,1242.07421875,825.3673095703125,886.69482421875,4.773478984832764,1245.732421875,584,0,994.0164794921875,584,293.28033447265625,2819.1955766677856,cgp,mu+lambda,ant,7
585,1687031521.7514658,705.4874877929688,1236.8438720703125,1235.85546875,863.084228515625,922.752685546875,4.765816688537598,1238.834228515625,585,0,993.4838256835938,585,263.0105895996094,2824.0048336982727,cgp,mu+lambda,ant,7
586,1687031526.562502,702.8943481445312,1238.513427734375,1232.3189697265625,865.4029541015625,917.962890625,4.76780891418457,1239.7550048828125,586,0,997.1890869140625,586,261.56219482421875,2828.815869808197,cgp,mu+lambda,ant,7
587,1687031531.3732889,716.52978515625,1230.8250732421875,1230.3773193359375,879.8175659179688,944.2362670898438,4.79279899597168,1233.6297607421875,587,0,997.448974609375,587,255.89541625976562,2833.626656770706,cgp,mu+lambda,ant,7
588,1687031536.1831686,763.5702514648438,1233.037353515625,1232.757568359375,901.0031127929688,936.456298828125,4.7928948402404785,1246.015380859375,588,0,1080.822265625,588,249.19142150878906,2838.436536550522,cgp,mu+lambda,ant,7
589,1687031540.9898796,675.922119140625,1244.599853515625,1234.8203125,855.9645385742188,942.9258422851562,4.788956642150879,1247.701416015625,589,0,1034.033935546875,589,307.07379150390625,2843.2432475090027,cgp,mu+lambda,ant,7
590,1687031545.8001819,697.1187744140625,1242.15234375,1235.8748779296875,875.098388671875,917.3403930664062,4.793885231018066,1242.3555908203125,590,0,1127.8609619140625,590,275.8830871582031,2848.0535497665405,cgp,mu+lambda,ant,7
591,1687031550.612193,697.442138671875,1243.840576171875,1241.1033935546875,883.5003051757812,942.8865966796875,4.795657634735107,1246.6820068359375,591,0,1081.9354248046875,591,262.22314453125,2852.8655610084534,cgp,mu+lambda,ant,7
592,1687031555.4168732,787.1697998046875,1236.5960693359375,1235.4847412109375,929.2266845703125,966.0556640625,4.78829288482666,1237.3629150390625,592,0,1067.3721923828125,592,242.5974578857422,2857.6702411174774,cgp,mu+lambda,ant,7
593,1687031560.223569,738.5220947265625,1246.3416748046875,1239.7042236328125,933.2914428710938,964.1787109375,4.790323734283447,1250.0543212890625,593,0,1146.160400390625,593,229.6291046142578,2862.476936817169,cgp,mu+lambda,ant,7
594,1687031565.0320048,691.3492431640625,1237.017333984375,1235.8349609375,833.0590209960938,899.240478515625,4.7917304039001465,1240.5784912109375,594,0,992.5103759765625,594,298.9817810058594,2867.28537273407,cgp,mu+lambda,ant,7
595,1687031569.8408625,678.0592041015625,1243.768798828125,1241.7796630859375,857.2818603515625,908.2047729492188,4.793090343475342,1244.9189453125,595,0,1065.8896484375,595,290.58966064453125,2872.094230413437,cgp,mu+lambda,ant,7
596,1687031574.6474624,705.84765625,1238.9970703125,1236.794677734375,871.637451171875,864.4174194335938,4.7899322509765625,1239.963134765625,596,0,1002.0657348632812,596,238.5282745361328,2876.90083026886,cgp,mu+lambda,ant,7
597,1687031579.4574459,703.7786865234375,1231.1763916015625,1230.1278076171875,864.0856323242188,904.0703125,4.793759346008301,1235.6644287109375,597,0,994.835205078125,597,241.88758850097656,2881.7108137607574,cgp,mu+lambda,ant,7
598,1687031584.2510133,652.1405029296875,1236.7796630859375,1233.32568359375,862.6824951171875,936.0205078125,4.777322769165039,1238.614501953125,598,0,994.935791015625,598,280.2093200683594,2886.5043811798096,cgp,mu+lambda,ant,7
599,1687031589.038987,707.2493286132812,1236.282470703125,1236.267578125,892.0382080078125,915.6417236328125,4.769110202789307,1240.7957763671875,599,0,1141.819580078125,599,269.5433349609375,2891.292354822159,cgp,mu+lambda,ant,7
600,1687031593.825278,734.9534912109375,1240.7686767578125,1238.538330078125,907.1465454101562,931.403076171875,4.769303321838379,1241.5069580078125,600,0,1111.4315185546875,600,239.78819274902344,2896.0786459445953,cgp,mu+lambda,ant,7
601,1687031598.6175895,661.6097412109375,1232.116455078125,1231.638427734375,838.4094848632812,835.693115234375,4.776946544647217,1239.988525390625,601,0,1028.068603515625,601,277.68365478515625,2900.8709573745728,cgp,mu+lambda,ant,7
602,1687031603.408798,697.1380004882812,1244.7962646484375,1237.5428466796875,887.0542602539062,959.8243408203125,4.774338722229004,1245.89208984375,602,0,1001.0980224609375,602,243.0370635986328,2905.6621658802032,cgp,mu+lambda,ant,7
603,1687031608.195523,780.3947143554688,1239.8477783203125,1238.1416015625,888.7808227539062,965.64794921875,4.770230293273926,1244.64794921875,603,0,998.09326171875,603,265.7326965332031,2910.4488909244537,cgp,mu+lambda,ant,7
604,1687031612.9822981,709.927001953125,1237.29052734375,1237.28271484375,875.7053833007812,905.2777099609375,4.770370006561279,1248.303955078125,604,0,993.7811279296875,604,251.52975463867188,2915.235666036606,cgp,mu+lambda,ant,7
605,1687031617.7655697,689.290283203125,1235.0987548828125,1232.772216796875,838.5377807617188,899.7333984375,4.766967296600342,1241.1976318359375,605,0,1001.3916015625,605,294.1500549316406,2920.018937587738,cgp,mu+lambda,ant,7
606,1687031622.5484393,698.88818359375,1237.241943359375,1235.09619140625,854.5185546875,899.4432373046875,4.765966892242432,1240.2950439453125,606,0,1027.8040771484375,606,305.22119140625,2924.801807165146,cgp,mu+lambda,ant,7
607,1687031627.3318095,808.8865356445312,1241.029052734375,1240.2247314453125,919.8026123046875,977.6158447265625,4.769118309020996,1250.465087890625,607,0,1066.045166015625,607,257.0237121582031,2929.58517742157,cgp,mu+lambda,ant,7
608,1687031632.1161788,705.6787719726562,1239.4921875,1238.729736328125,876.0092163085938,918.4241943359375,4.767930030822754,1245.06494140625,608,0,1005.1145629882812,608,247.09718322753906,2934.36954665184,cgp,mu+lambda,ant,7
609,1687031636.8975997,687.3181762695312,1231.3924560546875,1229.469482421875,872.0678100585938,899.179931640625,4.764995574951172,1232.3641357421875,609,0,1004.4487915039062,609,244.73255920410156,2939.1509675979614,cgp,mu+lambda,ant,7
610,1687031641.6824038,683.98779296875,1237.7626953125,1236.1900634765625,841.6079711914062,866.5022583007812,4.768698692321777,1240.185302734375,610,0,1137.4798583984375,610,302.2929992675781,2943.93577170372,cgp,mu+lambda,ant,7
611,1687031646.463047,684.5415649414062,1240.8043212890625,1239.570556640625,840.7686767578125,865.9857177734375,4.764172554016113,1244.0535888671875,611,0,1036.719482421875,611,287.8157958984375,2948.7164149284363,cgp,mu+lambda,ant,7
612,1687031651.2436717,719.0299072265625,1240.720458984375,1236.9327392578125,901.7677001953125,966.6187744140625,4.764185428619385,1243.2000732421875,612,0,1096.932373046875,612,268.48626708984375,2953.4970395565033,cgp,mu+lambda,ant,7
613,1687031656.0279608,725.8796997070312,1235.7237548828125,1230.94775390625,907.2127685546875,944.0574340820312,4.768447399139404,1237.2313232421875,613,0,1046.16845703125,613,242.2943878173828,2958.281328678131,cgp,mu+lambda,ant,7
614,1687031660.8114493,728.5975341796875,1236.032958984375,1234.3094482421875,882.0050048828125,935.1900634765625,4.7668070793151855,1241.2401123046875,614,0,1077.4111328125,614,280.203369140625,2963.0648171901703,cgp,mu+lambda,ant,7
615,1687031665.5941343,763.9417114257812,1244.9815673828125,1243.6741943359375,884.9510498046875,932.299072265625,4.7667155265808105,1245.82861328125,615,0,1016.9901733398438,615,261.84368896484375,2967.847502231598,cgp,mu+lambda,ant,7
616,1687031670.377506,673.3118896484375,1236.003173828125,1232.0731201171875,875.4038696289062,930.679931640625,4.766456127166748,1238.9918212890625,616,0,1037.6268310546875,616,260.46710205078125,2972.6308739185333,cgp,mu+lambda,ant,7
617,1687031675.1602166,655.65478515625,1235.2042236328125,1234.6368408203125,860.7754516601562,930.0287475585938,4.766942977905273,1237.7171630859375,617,0,997.0484619140625,617,261.8873596191406,2977.413584470749,cgp,mu+lambda,ant,7
618,1687031679.9456708,636.7562255859375,1243.782470703125,1239.365478515625,848.9376220703125,948.9537963867188,4.768733501434326,1244.0335693359375,618,0,1039.522216796875,618,308.4419860839844,2982.199038743973,cgp,mu+lambda,ant,7
619,1687031684.728784,808.79052734375,1243.50048828125,1230.5103759765625,926.818603515625,967.7830810546875,4.766372203826904,1247.9306640625,619,0,1013.3544921875,619,212.48135375976562,2986.9821519851685,cgp,mu+lambda,ant,7
620,1687031689.5132213,710.1361083984375,1239.083984375,1239.0078125,886.7212524414062,947.8763427734375,4.768820762634277,1241.98876953125,620,0,998.045166015625,620,256.4859619140625,2991.766589164734,cgp,mu+lambda,ant,7
621,1687031694.2967975,745.3583374023438,1237.134521484375,1236.394287109375,883.5379638671875,952.3267211914062,4.767061710357666,1238.5357666015625,621,0,1011.3565063476562,621,278.06414794921875,2996.55016541481,cgp,mu+lambda,ant,7
622,1687031699.0784426,692.6968383789062,1248.733642578125,1241.70361328125,867.6569213867188,938.7056884765625,4.765146255493164,1251.8319091796875,622,0,1012.3800048828125,622,267.3330078125,3001.3318104743958,cgp,mu+lambda,ant,7
623,1687031703.8592453,699.8766479492188,1242.6505126953125,1238.076416015625,870.5910034179688,905.0311279296875,4.7649946212768555,1247.6810302734375,623,0,1060.208251953125,623,258.4740295410156,3006.1126132011414,cgp,mu+lambda,ant,7
624,1687031708.644105,681.9379272460938,1237.6241455078125,1237.13037109375,835.1591796875,880.8729248046875,4.768390655517578,1240.77197265625,624,0,998.380615234375,624,284.091552734375,3010.897472858429,cgp,mu+lambda,ant,7
625,1687031713.4253922,636.2940673828125,1231.58740234375,1231.2120361328125,823.6546020507812,900.7919921875,4.765108585357666,1232.7247314453125,625,0,1023.6982421875,625,303.5008850097656,3015.6787600517273,cgp,mu+lambda,ant,7
626,1687031718.2103722,706.1094360351562,1242.36962890625,1232.5377197265625,885.0929565429688,917.720458984375,4.768794059753418,1244.601318359375,626,0,1025.89111328125,626,246.08045959472656,3020.4637401103973,cgp,mu+lambda,ant,7
627,1687031722.9966278,695.082763671875,1235.923583984375,1233.9039306640625,873.1021728515625,920.4391479492188,4.770364761352539,1247.8382568359375,627,0,1026.5894775390625,627,265.2778625488281,3025.2499957084656,cgp,mu+lambda,ant,7
628,1687031727.7796707,700.4906005859375,1238.4031982421875,1236.6614990234375,853.8677368164062,926.1419677734375,4.767125606536865,1238.4224853515625,628,0,1081.857666015625,628,303.93878173828125,3030.0330386161804,cgp,mu+lambda,ant,7
629,1687031732.562479,724.4840087890625,1236.47216796875,1236.4346923828125,880.4606323242188,909.723876953125,4.765077114105225,1238.553466796875,629,0,1137.2894287109375,629,285.3838806152344,3034.8158469200134,cgp,mu+lambda,ant,7
630,1687031737.378834,640.7987060546875,1243.5042724609375,1238.2578125,848.2355346679688,896.1812744140625,4.780160903930664,1245.894287109375,630,0,1077.73583984375,630,284.3519592285156,3039.632201910019,cgp,mu+lambda,ant,7
631,1687031742.1941168,685.3977661132812,1238.9129638671875,1238.8355712890625,855.0798950195312,897.457275390625,4.787726879119873,1242.463623046875,631,0,993.6390380859375,631,269.8385314941406,3044.447484731674,cgp,mu+lambda,ant,7
632,1687031747.0065176,633.5435180664062,1238.7786865234375,1235.184814453125,851.3815307617188,917.8507080078125,4.785462379455566,1243.1832275390625,632,0,1096.60693359375,632,301.3762512207031,3049.2598855495453,cgp,mu+lambda,ant,7
633,1687031751.8197596,667.5401000976562,1238.837158203125,1236.5455322265625,837.9701538085938,891.5657958984375,4.785940170288086,1243.032470703125,633,0,1032.739990234375,633,302.2967224121094,3054.0731275081635,cgp,mu+lambda,ant,7
634,1687031756.630389,687.9625244140625,1240.3896484375,1238.5250244140625,862.6957397460938,939.9091796875,4.78230094909668,1243.0882568359375,634,0,1007.3919677734375,634,291.4712829589844,3058.883756875992,cgp,mu+lambda,ant,7
635,1687031761.4453747,686.8642578125,1238.2822265625,1234.9664306640625,857.6622314453125,914.9588623046875,4.793420314788818,1246.00830078125,635,0,997.4074096679688,635,280.9012145996094,3063.6987426280975,cgp,mu+lambda,ant,7
636,1687031766.253402,728.82421875,1242.9725341796875,1238.6148681640625,898.7584228515625,911.9947509765625,4.788702487945557,1243.09423828125,636,0,1094.344482421875,636,262.2433776855469,3068.5067698955536,cgp,mu+lambda,ant,7
637,1687031771.063741,742.2404174804688,1241.6549072265625,1238.503173828125,-117.5278091430664,935.0571899414062,4.791136264801025,1247.24560546875,637,0,1046.677490234375,637,10042.783203125,3073.3171088695526,cgp,mu+lambda,ant,7
638,1687031775.8747916,700.8615112304688,1247.60791015625,1237.9061279296875,888.7330932617188,928.3263549804688,4.79282283782959,1247.74169921875,638,0,1105.279052734375,638,249.4066162109375,3078.1281595230103,cgp,mu+lambda,ant,7
639,1687031780.6823611,673.100830078125,1232.919677734375,1231.5513916015625,853.2263793945312,891.042724609375,4.787290096282959,1233.114990234375,639,0,1034.47412109375,639,283.9760437011719,3082.9357290267944,cgp,mu+lambda,ant,7
640,1687031785.4910429,701.4923095703125,1245.2366943359375,1241.13525390625,853.7523193359375,901.3306884765625,4.789593696594238,1245.4188232421875,640,0,1045.865478515625,640,295.8888854980469,3087.74441075325,cgp,mu+lambda,ant,7
641,1687031790.2990332,703.7112426757812,1242.1885986328125,1241.026611328125,890.9154663085938,922.131103515625,4.789168357849121,1247.83251953125,641,0,1099.066162109375,641,262.7657775878906,3092.5524010658264,cgp,mu+lambda,ant,7
642,1687031795.1061928,678.0580444335938,1234.7166748046875,1228.0380859375,852.6079711914062,882.4784545898438,4.7888665199279785,1249.3753662109375,642,0,1000.14013671875,642,270.0310974121094,3097.359560728073,cgp,mu+lambda,ant,7
643,1687031799.9164786,711.69091796875,1241.974365234375,1238.905029296875,898.26513671875,938.16357421875,4.792129039764404,1244.81640625,643,0,1013.1367797851562,643,240.36660766601562,3102.169846534729,cgp,mu+lambda,ant,7
644,1687031804.7240367,694.8304443359375,1240.1859130859375,1239.8177490234375,860.0455322265625,887.537841796875,4.7891340255737305,1242.0096435546875,644,0,1108.8720703125,644,289.0420837402344,3106.9774045944214,cgp,mu+lambda,ant,7
645,1687031809.5346317,703.677734375,1238.62548828125,1231.1241455078125,872.3885498046875,905.7034301757812,4.791403293609619,1239.451171875,645,0,1092.83935546875,645,272.3611145019531,3111.7879996299744,cgp,mu+lambda,ant,7
646,1687031814.3409004,704.96875,1238.8994140625,1237.0086669921875,889.6724853515625,951.578369140625,4.78619909286499,1244.06005859375,646,0,1024.4727783203125,646,251.44024658203125,3116.594268321991,cgp,mu+lambda,ant,7
647,1687031819.1486359,742.7159423828125,1244.3502197265625,1237.8717041015625,906.6982421875,930.2882690429688,4.7888288497924805,1246.2213134765625,647,0,1005.23388671875,647,232.64102172851562,3121.402003765106,cgp,mu+lambda,ant,7
648,1687031823.954745,705.5611572265625,1244.664794921875,1237.9437255859375,889.0220947265625,951.0797119140625,4.787817478179932,1251.87939453125,648,0,1149.15966796875,648,289.619384765625,3126.2081129550934,cgp,mu+lambda,ant,7
649,1687031828.762822,694.45166015625,1233.2762451171875,1233.089599609375,882.62890625,950.9083862304688,4.788837432861328,1244.8486328125,649,0,1107.00439453125,649,276.1660461425781,3131.016189813614,cgp,mu+lambda,ant,7
650,1687031833.5695484,598.8633422851562,1241.5943603515625,1240.9219970703125,828.05810546875,894.619873046875,4.788762092590332,1245.0933837890625,650,0,1022.208251953125,650,296.9256591796875,3135.8229162693024,cgp,mu+lambda,ant,7
651,1687031838.3777378,708.2032470703125,1236.721435546875,1236.3612060546875,867.654052734375,921.1346435546875,4.791078567504883,1240.6640625,651,0,1107.7669677734375,651,286.6979064941406,3140.631105661392,cgp,mu+lambda,ant,7
652,1687031843.1870854,706.0681762695312,1240.1427001953125,1238.3038330078125,878.3934326171875,913.130615234375,4.791119575500488,1241.8529052734375,652,0,1015.2601928710938,652,260.2613830566406,3145.4404532909393,cgp,mu+lambda,ant,7
653,1687031847.993214,710.4815063476562,1248.2523193359375,1241.7095947265625,898.8547973632812,951.240478515625,4.787185192108154,1252.3731689453125,653,0,1081.08447265625,653,256.73638916015625,3150.2465817928314,cgp,mu+lambda,ant,7
654,1687031852.8008697,612.6181640625,1239.4190673828125,1237.2635498046875,814.7840576171875,865.1302490234375,4.789681911468506,1246.6258544921875,654,0,994.173583984375,654,302.7323303222656,3155.0542376041412,cgp,mu+lambda,ant,7
