,_runtime,training.generation,training.fitness_mean,training.top_k_fit.top_1_fit,training.top_k_fit.top_2_fit,training.fitness_3q,training.fitness_std,training.evaluation_time,training.top_k_fit.top_0_fit,_step,training.fitness_1q,training.fitness_median,_timestamp,training.run_id,solver,ea,environment,seed,training.evaluation,training.top_k_reward.top_0_reward,training.top_k_reward.top_1_reward,training.top_k_reward.top_2_reward
241,1642.2057065963745,241,2626.390625,6943.6201171875,6876.79833984375,35.36431884765625,2937.416015625,6.674860000610352,7042.6865234375,241,6394.44384765625,715.53662109375,1686969767.2324135,0,cgp,mu+lambda,halfcheetah,6,24100,7042.6865234375,6943.6201171875,6876.79833984375
242,1648.9056696891785,242,2750.11865234375,6944.14013671875,6915.53076171875,178.74234008789062,2868.37060546875,6.680606842041016,6981.78955078125,242,6428.55078125,1494.724365234375,1686969773.9323766,0,cgp,mu+lambda,halfcheetah,6,24200,6981.78955078125,6944.14013671875,6915.53076171875
243,1655.6007657051086,243,2806.5830078125,6847.634765625,6831.798828125,312.0062255859375,2683.068603515625,6.677590847015381,6857.46435546875,243,5854.07421875,1843.09228515625,1686969780.6274726,0,cgp,mu+lambda,halfcheetah,6,24300,6857.46435546875,6847.634765625,6831.798828125
244,1662.2594408988953,244,2458.1337890625,6840.4423828125,6821.76171875,182.13278198242188,2735.45751953125,6.639217853546143,6964.71240234375,244,5724.57080078125,701.2796630859375,1686969787.2861478,0,cgp,mu+lambda,halfcheetah,6,24400,6964.71240234375,6840.4423828125,6821.76171875
245,1668.9154798984528,245,1431.81103515625,6936.38232421875,6832.796875,36.49092483520508,10565.970703125,6.630758285522461,6955.99658203125,245,5899.3349609375,976.6978759765625,1686969793.9421868,0,cgp,mu+lambda,halfcheetah,6,24500,6955.99658203125,6936.38232421875,6832.796875
246,1675.6169662475586,246,2343.515625,6850.64306640625,6828.9951171875,-67.30896759033203,2787.604248046875,6.63381290435791,6900.884765625,246,5544.171875,699.81640625,1686969800.6436732,0,cgp,mu+lambda,halfcheetah,6,24600,6900.884765625,6850.64306640625,6828.9951171875
247,1682.3200125694275,247,2273.15771484375,6801.8671875,6773.1552734375,231.88856506347656,2612.64453125,6.649015426635742,7118.12353515625,247,4836.275390625,767.5511474609375,1686969807.3467195,0,cgp,mu+lambda,halfcheetah,6,24700,7118.12353515625,6801.8671875,6773.1552734375
248,1689.0193021297455,248,1933.606201171875,6750.25390625,6746.1103515625,22.920705795288086,2583.742919921875,6.646950721740723,6882.767578125,248,3579.007080078125,510.0855712890625,1686969814.046009,0,cgp,mu+lambda,halfcheetah,6,24800,6882.767578125,6750.25390625,6746.1103515625
249,1695.717136144638,249,2227.85791015625,6830.16357421875,6808.583984375,46.34284591674805,2734.00439453125,6.644689559936523,6868.27001953125,249,5315.84521484375,600.333984375,1686969820.743843,0,cgp,mu+lambda,halfcheetah,6,24900,6868.27001953125,6830.16357421875,6808.583984375
250,1702.415619134903,250,2248.13623046875,6780.41455078125,6779.11767578125,2.249995708465576,2749.671142578125,6.646727561950684,6823.8291015625,250,5325.36376953125,643.8858642578125,1686969827.442326,0,cgp,mu+lambda,halfcheetah,6,25000,6823.8291015625,6780.41455078125,6779.11767578125
251,1709.0981488227844,251,2447.8515625,6815.4404296875,6812.32958984375,239.18466186523438,2670.28173828125,6.630080699920654,6921.3701171875,251,5195.27099609375,873.4476928710938,1686969834.1248558,0,cgp,mu+lambda,halfcheetah,6,25100,6921.3701171875,6815.4404296875,6812.32958984375
252,1715.7945730686188,252,2320.7568359375,6877.03369140625,6817.34326171875,11.063986778259277,2775.458984375,6.64427375793457,6918.99072265625,252,5530.2724609375,644.212890625,1686969840.82128,0,cgp,mu+lambda,halfcheetah,6,25200,6918.99072265625,6877.03369140625,6817.34326171875
253,1722.4924201965332,253,2367.71533203125,6799.50537109375,6778.03466796875,1.3743610382080078,2789.13623046875,6.645289897918701,6922.63134765625,253,6155.7412109375,680.0660400390625,1686969847.5191271,0,cgp,mu+lambda,halfcheetah,6,25300,6922.63134765625,6799.50537109375,6778.03466796875
254,1729.1887137889862,254,2577.251708984375,6823.2890625,6806.119140625,303.7790832519531,2767.716796875,6.644243240356445,6878.68798828125,254,6245.5,1009.4120483398438,1686969854.2154207,0,cgp,mu+lambda,halfcheetah,6,25400,6878.68798828125,6823.2890625,6806.119140625
255,1735.888124704361,255,-854.3200073242188,6919.8837890625,6861.51513671875,163.18826293945312,17623.33203125,6.646667003631592,6956.60009765625,255,4307.21923828125,629.3757934570312,1686969860.9148316,0,cgp,mu+lambda,halfcheetah,6,25500,6956.60009765625,6919.8837890625,6861.51513671875
256,1742.5813384056091,256,2544.984375,6850.21484375,6798.91357421875,379.77349853515625,2728.421142578125,6.640185356140137,6902.4345703125,256,6011.69287109375,814.1616821289062,1686969867.6080453,0,cgp,mu+lambda,halfcheetah,6,25600,6902.4345703125,6850.21484375,6798.91357421875
257,1749.2789323329926,257,2588.529541015625,6952.19873046875,6844.6865234375,38.79834747314453,2772.719482421875,6.645792484283447,7024.43994140625,257,5819.1220703125,1487.56591796875,1686969874.3056393,0,cgp,mu+lambda,halfcheetah,6,25700,7024.43994140625,6952.19873046875,6844.6865234375
258,1755.984103679657,258,2474.065673828125,6877.337890625,6811.287109375,76.68403625488281,2690.507080078125,6.64879035949707,6930.62060546875,258,5573.59326171875,1531.9404296875,1686969881.0108106,0,cgp,mu+lambda,halfcheetah,6,25800,6930.62060546875,6877.337890625,6811.287109375
259,1762.686190366745,259,2859.483154296875,6803.37646484375,6755.58837890625,357.7031555175781,2684.26416015625,6.647553443908691,6825.00244140625,259,5953.1416015625,1871.764892578125,1686969887.7128973,0,cgp,mu+lambda,halfcheetah,6,25900,6825.00244140625,6803.37646484375,6755.58837890625
260,1769.3824310302734,260,1387.7757568359375,6861.9833984375,6819.80810546875,167.35096740722656,10518.0625,6.641682147979736,6939.583984375,260,5042.74267578125,1039.93603515625,1686969894.409138,0,cgp,mu+lambda,halfcheetah,6,26000,6939.583984375,6861.9833984375,6819.80810546875
261,1776.0642158985138,261,2413.44970703125,6770.958984375,6739.21875,99.2635269165039,2771.169189453125,6.639976978302002,6933.13623046875,261,5973.61328125,644.8382568359375,1686969901.0909228,0,cgp,mu+lambda,halfcheetah,6,26100,6933.13623046875,6770.958984375,6739.21875
262,1782.784987449646,262,2608.854248046875,6875.33203125,6831.796875,228.13092041015625,2821.381103515625,6.701328277587891,6930.13623046875,262,6178.20703125,805.56494140625,1686969907.8116944,0,cgp,mu+lambda,halfcheetah,6,26200,6930.13623046875,6875.33203125,6831.796875
263,1789.5103495121002,263,633.6322021484375,6893.4375,6853.99658203125,171.00308227539062,14662.0751953125,6.706875801086426,6902.0712890625,263,6321.15869140625,707.9389038085938,1686969914.5370564,0,cgp,mu+lambda,halfcheetah,6,26300,6902.0712890625,6893.4375,6853.99658203125
264,1796.2478597164154,264,2539.659423828125,6877.720703125,6868.82568359375,207.88079833984375,2755.75048828125,6.705155372619629,6953.13037109375,264,5269.21337890625,736.06396484375,1686969921.2745667,0,cgp,mu+lambda,halfcheetah,6,26400,6953.13037109375,6877.720703125,6868.82568359375
265,1802.9629354476929,265,2403.198974609375,6843.53125,6798.08837890625,105.3889389038086,2748.526123046875,6.681260108947754,7004.20654296875,265,5647.25537109375,664.0758056640625,1686969927.9896424,0,cgp,mu+lambda,halfcheetah,6,26500,7004.20654296875,6843.53125,6798.08837890625
266,1809.6759231090546,266,2750.3291015625,6858.4658203125,6831.08935546875,343.551025390625,2668.167236328125,6.681920051574707,6882.63623046875,266,5573.376953125,1415.64208984375,1686969934.70263,0,cgp,mu+lambda,halfcheetah,6,26600,6882.63623046875,6858.4658203125,6831.08935546875
267,1816.3991208076477,267,1369.895751953125,6864.57470703125,6856.9404296875,20.684946060180664,10576.50390625,6.700570583343506,6935.0283203125,267,6092.13525390625,556.468994140625,1686969941.4258277,0,cgp,mu+lambda,halfcheetah,6,26700,6935.0283203125,6864.57470703125,6856.9404296875
268,1823.1128451824188,268,2170.795654296875,6814.27734375,6801.14697265625,215.25314331054688,2631.606201171875,6.695039749145508,6875.99169921875,268,4792.4130859375,610.8256225585938,1686969948.139552,0,cgp,mu+lambda,halfcheetah,6,26800,6875.99169921875,6814.27734375,6801.14697265625
269,1829.8656511306763,269,2318.536376953125,6897.79345703125,6840.2158203125,172.88616943359375,2707.28369140625,6.727367401123047,6999.9931640625,269,5925.0576171875,648.044921875,1686969954.892358,0,cgp,mu+lambda,halfcheetah,6,26900,6999.9931640625,6897.79345703125,6840.2158203125
270,1836.5902607440948,270,2121.57177734375,6835.18408203125,6786.220703125,-12.165122032165527,2729.38525390625,6.69285774230957,6843.60791015625,270,4829.29541015625,558.2525634765625,1686969961.6169677,0,cgp,mu+lambda,halfcheetah,6,27000,6843.60791015625,6835.18408203125,6786.220703125
271,1843.313490152359,271,2284.634765625,6923.10205078125,6872.666015625,58.335994720458984,2744.81640625,6.689129829406738,6948.47021484375,271,5375.91455078125,567.0340576171875,1686969968.340197,0,cgp,mu+lambda,halfcheetah,6,27100,6948.47021484375,6923.10205078125,6872.666015625
272,1850.0460851192474,272,2558.3212890625,6846.74462890625,6745.09228515625,230.99473571777344,2735.159912109375,6.713277816772461,6913.24365234375,272,5514.95703125,1048.173095703125,1686969975.072792,0,cgp,mu+lambda,halfcheetah,6,27200,6913.24365234375,6846.74462890625,6745.09228515625
273,1856.7613940238953,273,2134.8564453125,6909.78076171875,6797.892578125,-20.5394344329834,2643.726318359375,6.696681022644043,6938.8583984375,273,4431.16552734375,529.1893310546875,1686969981.788101,0,cgp,mu+lambda,halfcheetah,6,27300,6938.8583984375,6909.78076171875,6797.892578125
274,1863.4695506095886,274,2347.131103515625,6872.0205078125,6845.52099609375,-28.838642120361328,2906.59765625,6.690794467926025,6883.3662109375,274,6167.8447265625,591.2083740234375,1686969988.4962575,0,cgp,mu+lambda,halfcheetah,6,27400,6883.3662109375,6872.0205078125,6845.52099609375
275,1870.1824946403503,275,2492.009033203125,6862.62109375,6825.37158203125,96.81697082519531,2817.501220703125,6.693624496459961,6889.9111328125,275,5877.45703125,766.7051391601562,1686969995.2092016,0,cgp,mu+lambda,halfcheetah,6,27500,6889.9111328125,6862.62109375,6825.37158203125
276,1876.8987605571747,276,2633.81494140625,6818.353515625,6748.67724609375,226.1184539794922,2775.182861328125,6.697187900543213,6893.375,276,6047.87451171875,1201.1033935546875,1686970001.9254675,0,cgp,mu+lambda,halfcheetah,6,27600,6893.375,6818.353515625,6748.67724609375
277,1883.5963909626007,277,2731.8037109375,6817.591796875,6764.505859375,136.925537109375,2783.65087890625,6.679528713226318,6891.4384765625,277,6160.853515625,1733.8408203125,1686970008.623098,0,cgp,mu+lambda,halfcheetah,6,27700,6891.4384765625,6817.591796875,6764.505859375
278,1890.2870609760284,278,2286.723388671875,6875.47509765625,6784.236328125,264.3692626953125,2758.160888671875,6.671860218048096,6933.189453125,278,6007.33837890625,579.3154296875,1686970015.313768,0,cgp,mu+lambda,halfcheetah,6,27800,6933.189453125,6875.47509765625,6784.236328125
279,1896.978437423706,279,1410.18994140625,6924.67724609375,6921.79052734375,183.31642150878906,10581.3828125,6.673209190368652,6985.30615234375,279,6115.83203125,577.6480712890625,1686970022.0051444,0,cgp,mu+lambda,halfcheetah,6,27900,6985.30615234375,6924.67724609375,6921.79052734375
280,1903.6685366630554,280,3003.71533203125,6846.00634765625,6831.607421875,202.44186401367188,2946.454833984375,6.67120885848999,6916.65869140625,280,6399.9052734375,1759.9783935546875,1686970028.6952436,0,cgp,mu+lambda,halfcheetah,6,28000,6916.65869140625,6846.00634765625,6831.607421875
281,1910.358421087265,281,1173.1304931640625,6853.142578125,6826.13525390625,225.755859375,10502.361328125,6.672305583953857,6932.39306640625,281,4210.04931640625,636.1011962890625,1686970035.385128,0,cgp,mu+lambda,halfcheetah,6,28100,6932.39306640625,6853.142578125,6826.13525390625
282,1917.0497136116028,282,1797.07470703125,6861.349609375,6828.13037109375,172.4036865234375,10610.5673828125,6.671970367431641,6876.72607421875,282,6342.7060546875,1254.641357421875,1686970042.0764205,0,cgp,mu+lambda,halfcheetah,6,28200,6876.72607421875,6861.349609375,6828.13037109375
283,1923.7400937080383,283,2495.729248046875,6755.705078125,6699.22705078125,166.00070190429688,2745.95263671875,6.672350883483887,6911.26513671875,283,5953.916015625,927.7875366210938,1686970048.7668006,0,cgp,mu+lambda,halfcheetah,6,28300,6911.26513671875,6755.705078125,6699.22705078125
284,1930.4321329593658,284,1419.583984375,6919.90771484375,6917.4296875,118.99344635009766,10608.1611328125,6.672693729400635,6943.37890625,284,6346.2060546875,513.8983154296875,1686970055.45884,0,cgp,mu+lambda,halfcheetah,6,28400,6943.37890625,6919.90771484375,6917.4296875
285,1937.128443479538,285,2633.456298828125,6832.66357421875,6794.78662109375,138.55943298339844,2801.3515625,6.677486896514893,6882.5888671875,285,5962.322265625,1071.017333984375,1686970062.1551504,0,cgp,mu+lambda,halfcheetah,6,28500,6882.5888671875,6832.66357421875,6794.78662109375
286,1943.794612646103,286,1399.716552734375,6796.9228515625,6768.57470703125,229.24710083007812,10528.134765625,6.6482768058776855,6811.431640625,286,4992.001953125,864.7718505859375,1686970068.8213196,0,cgp,mu+lambda,halfcheetah,6,28600,6811.431640625,6796.9228515625,6768.57470703125
287,1950.493225812912,287,1244.2257080078125,6905.697265625,6845.52880859375,64.34390258789062,10531.42578125,6.67935848236084,6981.5517578125,287,5658.77001953125,569.963134765625,1686970075.5199327,0,cgp,mu+lambda,halfcheetah,6,28700,6981.5517578125,6905.697265625,6845.52880859375
288,1957.16535282135,288,2524.51611328125,6829.47998046875,6818.1865234375,-33.03205871582031,2856.546630859375,6.654155731201172,6887.0498046875,288,5984.89453125,616.7557373046875,1686970082.1920598,0,cgp,mu+lambda,halfcheetah,6,28800,6887.0498046875,6829.47998046875,6818.1865234375
289,1963.9104080200195,289,2832.539306640625,6809.8642578125,6795.77001953125,247.6253662109375,2710.491943359375,6.726428985595703,6876.2890625,289,5642.9189453125,2371.7763671875,1686970088.937115,0,cgp,mu+lambda,halfcheetah,6,28900,6876.2890625,6809.8642578125,6795.77001953125
290,1970.6292538642883,290,1499.8541259765625,6871.05859375,6797.2373046875,139.6671142578125,10554.642578125,6.700336933135986,6873.79150390625,290,5484.93603515625,1688.240966796875,1686970095.6559608,0,cgp,mu+lambda,halfcheetah,6,29000,6873.79150390625,6871.05859375,6797.2373046875
291,1977.3354079723358,291,2587.705810546875,6816.99560546875,6799.73095703125,226.85519409179688,2754.168701171875,6.687472820281982,6839.43994140625,291,6010.259765625,1038.81591796875,1686970102.362115,0,cgp,mu+lambda,halfcheetah,6,29100,6839.43994140625,6816.99560546875,6799.73095703125
292,1984.0372941493988,292,2899.416259765625,6878.826171875,6804.9248046875,203.48036193847656,2743.590087890625,6.676455020904541,7130.12646484375,292,6187.6123046875,2528.264892578125,1686970109.064001,0,cgp,mu+lambda,halfcheetah,6,29200,7130.12646484375,6878.826171875,6804.9248046875
293,1990.7359998226166,293,-638.5729370117188,6884.9404296875,6806.06982421875,139.42543029785156,17683.939453125,6.667017459869385,6919.58447265625,293,5640.5693359375,581.464599609375,1686970115.7627068,0,cgp,mu+lambda,halfcheetah,6,29300,6919.58447265625,6884.9404296875,6806.06982421875
294,1997.4386401176453,294,-3192.068603515625,6795.32763671875,6754.38671875,155.88796997070312,24617.255859375,6.670984745025635,6930.62255859375,294,6265.37109375,1430.75927734375,1686970122.465347,0,cgp,mu+lambda,halfcheetah,6,29400,6930.62255859375,6795.32763671875,6754.38671875
295,2004.1328303813934,295,2724.82421875,6875.1328125,6811.7001953125,268.0299072265625,2802.987548828125,6.663005352020264,7117.3974609375,295,5769.13427734375,879.2913818359375,1686970129.1595373,0,cgp,mu+lambda,halfcheetah,6,29500,7117.3974609375,6875.1328125,6811.7001953125
296,2010.831707239151,296,1343.634765625,6775.9892578125,6762.9697265625,68.18548583984375,10553.96875,6.6671271324157715,6911.111328125,296,6077.083984375,651.6632690429688,1686970135.8584142,0,cgp,mu+lambda,halfcheetah,6,29600,6911.111328125,6775.9892578125,6762.9697265625
297,2017.5274586677551,297,1787.8426513671875,6868.33544921875,6849.353515625,401.78399658203125,10582.345703125,6.665299415588379,6870.7265625,297,6170.84765625,1953.95068359375,1686970142.5541656,0,cgp,mu+lambda,halfcheetah,6,29700,6870.7265625,6868.33544921875,6849.353515625
298,2024.2239334583282,298,2879.050537109375,6853.0078125,6813.65087890625,207.3003387451172,2797.65673828125,6.664727210998535,7090.0,298,6106.6220703125,1741.166748046875,1686970149.2506404,0,cgp,mu+lambda,halfcheetah,6,29800,7090.0,6853.0078125,6813.65087890625
299,2030.9278357028961,299,2862.247802734375,6801.9521484375,6801.6484375,335.31195068359375,2834.55517578125,6.671343803405762,6951.40966796875,299,6441.4912109375,1927.7435302734375,1686970155.9545426,0,cgp,mu+lambda,halfcheetah,6,29900,6951.40966796875,6801.9521484375,6801.6484375
300,2037.6269845962524,300,751.429443359375,6825.15283203125,6753.23681640625,295.75958251953125,14659.45703125,6.6676177978515625,6830.80224609375,300,5976.9443359375,1274.3843994140625,1686970162.6536915,0,cgp,mu+lambda,halfcheetah,6,30000,6830.80224609375,6825.15283203125,6753.23681640625
301,2044.322654247284,301,2652.155029296875,6975.4287109375,6944.35693359375,194.84585571289062,2750.653076171875,6.6649274826049805,7010.83740234375,301,5993.24609375,1419.0677490234375,1686970169.3493612,0,cgp,mu+lambda,halfcheetah,6,30100,7010.83740234375,6975.4287109375,6944.35693359375
302,2051.021290063858,302,1576.0035400390625,6875.48681640625,6816.013671875,118.42922973632812,10581.0244140625,6.666916370391846,6910.06201171875,302,5956.685546875,968.0152587890625,1686970176.047997,0,cgp,mu+lambda,halfcheetah,6,30200,6910.06201171875,6875.48681640625,6816.013671875
303,2057.7164976596832,303,2511.445556640625,6800.3291015625,6789.71826171875,347.2837829589844,2734.712646484375,6.662668704986572,6876.68994140625,303,6115.67578125,744.9988403320312,1686970182.7432046,0,cgp,mu+lambda,halfcheetah,6,30300,6876.68994140625,6800.3291015625,6789.71826171875
304,2064.4119596481323,304,1794.4232177734375,6805.29443359375,6748.2626953125,158.92633056640625,10595.5341796875,6.664211273193359,6929.32373046875,304,6131.31787109375,1659.54736328125,1686970189.4386666,0,cgp,mu+lambda,halfcheetah,6,30400,6929.32373046875,6805.29443359375,6748.2626953125
305,2071.067730665207,305,2751.594970703125,7011.13330078125,6916.07470703125,156.65396118164062,2869.637451171875,6.624387264251709,7020.0458984375,305,6287.13671875,965.98779296875,1686970196.0944376,0,cgp,mu+lambda,halfcheetah,6,30500,7020.0458984375,7011.13330078125,6916.07470703125
306,2077.76083779335,306,2842.461181640625,6959.16552734375,6907.2587890625,240.43850708007812,2860.59765625,6.663043975830078,7044.44287109375,306,6442.537109375,1879.916748046875,1686970202.7875447,0,cgp,mu+lambda,halfcheetah,6,30600,7044.44287109375,6959.16552734375,6907.2587890625
307,2084.453470468521,307,1662.67529296875,6840.6953125,6796.9296875,234.1618194580078,10587.0048828125,6.665673732757568,6927.2978515625,307,6094.3857421875,1011.392578125,1686970209.4801774,0,cgp,mu+lambda,halfcheetah,6,30700,6927.2978515625,6840.6953125,6796.9296875
308,2091.144683122635,308,2767.280517578125,6912.36181640625,6895.52978515625,78.70709228515625,2919.8369140625,6.674722194671631,7025.3291015625,308,6470.671875,1242.8929443359375,1686970216.17139,0,cgp,mu+lambda,halfcheetah,6,30800,7025.3291015625,6912.36181640625,6895.52978515625
309,2097.834187269211,309,2745.760009765625,6896.0517578125,6868.513671875,41.00044250488281,2961.031982421875,6.6717000007629395,6914.6943359375,309,6316.8037109375,891.0313720703125,1686970222.8608942,0,cgp,mu+lambda,halfcheetah,6,30900,6914.6943359375,6896.0517578125,6868.513671875
310,2104.523054599762,310,1845.101318359375,7115.7763671875,6971.98828125,258.29925537109375,10629.6494140625,6.672565460205078,7126.94580078125,310,6250.90380859375,1211.279296875,1686970229.5497615,0,cgp,mu+lambda,halfcheetah,6,31000,7126.94580078125,7115.7763671875,6971.98828125
311,2111.209983587265,311,2478.38671875,6869.0,6860.98046875,329.3937683105469,2706.87451171875,6.6694655418396,7026.7099609375,311,5888.7001953125,839.6636962890625,1686970236.2366905,0,cgp,mu+lambda,halfcheetah,6,31100,7026.7099609375,6869.0,6860.98046875
312,2117.8971495628357,312,1525.04345703125,6847.53564453125,6798.54833984375,128.80105590820312,10558.4384765625,6.670544147491455,6873.537109375,312,5910.537109375,1199.80322265625,1686970242.9238565,0,cgp,mu+lambda,halfcheetah,6,31200,6873.537109375,6847.53564453125,6798.54833984375
313,2124.5725753307343,313,1665.0692138671875,6878.81494140625,6850.66748046875,350.213134765625,10584.2158203125,6.657946586608887,7052.63525390625,313,6141.32421875,1474.1322021484375,1686970249.5992823,0,cgp,mu+lambda,halfcheetah,6,31300,7052.63525390625,6878.81494140625,6850.66748046875
314,2131.2588465213776,314,2889.701904296875,6813.94140625,6787.56201171875,137.10818481445312,2934.840087890625,6.668724536895752,6832.490234375,314,6416.1005859375,1864.546142578125,1686970256.2855535,0,cgp,mu+lambda,halfcheetah,6,31400,6832.490234375,6813.94140625,6787.56201171875
315,2137.946662425995,315,2638.762451171875,6904.33837890625,6852.14599609375,72.63905334472656,2850.082763671875,6.6711578369140625,6924.880859375,315,5807.201171875,1139.53662109375,1686970262.9733694,0,cgp,mu+lambda,halfcheetah,6,31500,6924.880859375,6904.33837890625,6852.14599609375
316,2144.6380302906036,316,2591.861083984375,6842.32958984375,6819.17041015625,256.78021240234375,2862.821044921875,6.675858497619629,6880.865234375,316,6328.87939453125,737.3231201171875,1686970269.6647372,0,cgp,mu+lambda,halfcheetah,6,31600,6880.865234375,6842.32958984375,6819.17041015625
317,2151.3307185173035,317,1553.7696533203125,6892.16357421875,6874.66259765625,198.53355407714844,10569.37109375,6.676607608795166,6918.3212890625,317,6136.171875,1197.772216796875,1686970276.3574255,0,cgp,mu+lambda,halfcheetah,6,31700,6918.3212890625,6892.16357421875,6874.66259765625
318,2158.0199093818665,318,1275.2064208984375,6982.88623046875,6916.40234375,34.888465881347656,10532.7353515625,6.671910762786865,7144.60498046875,318,4885.171875,512.9697875976562,1686970283.0466163,0,cgp,mu+lambda,halfcheetah,6,31800,7144.60498046875,6982.88623046875,6916.40234375
319,2164.707138299942,319,2824.30615234375,6961.5302734375,6804.2939453125,331.4803161621094,2827.2529296875,6.670851707458496,6982.6923828125,319,6231.87060546875,1825.76513671875,1686970289.7338452,0,cgp,mu+lambda,halfcheetah,6,31900,6982.6923828125,6961.5302734375,6804.2939453125
320,2171.3927702903748,320,2875.221923828125,6851.81640625,6775.2529296875,468.9454650878906,2642.435791015625,6.668247699737549,6895.01904296875,320,5784.75048828125,2417.21875,1686970296.4194772,0,cgp,mu+lambda,halfcheetah,6,32000,6895.01904296875,6851.81640625,6775.2529296875
321,2178.0784919261932,321,1336.6964111328125,6725.52587890625,6700.3515625,150.23196411132812,10516.60546875,6.668920516967773,6729.12646484375,321,5351.1357421875,1158.8800048828125,1686970303.1051989,0,cgp,mu+lambda,halfcheetah,6,32100,6729.12646484375,6725.52587890625,6700.3515625
322,2184.766234397888,322,2553.668701171875,6778.7158203125,6763.63623046875,139.6082763671875,2770.197509765625,6.670281410217285,6792.08154296875,322,5625.734375,708.8309326171875,1686970309.7929413,0,cgp,mu+lambda,halfcheetah,6,32200,6792.08154296875,6778.7158203125,6763.63623046875
323,2191.45499420166,323,1696.6790771484375,6881.90087890625,6753.203125,225.31887817382812,10599.7314453125,6.671153545379639,6882.38818359375,323,6114.30126953125,699.711669921875,1686970316.4817011,0,cgp,mu+lambda,halfcheetah,6,32300,6882.38818359375,6881.90087890625,6753.203125
324,2198.138886451721,324,2772.0087890625,6762.564453125,6732.79248046875,309.7757263183594,2763.511962890625,6.6675310134887695,6823.49853515625,324,5896.0693359375,1631.718505859375,1686970323.1655934,0,cgp,mu+lambda,halfcheetah,6,32400,6823.49853515625,6762.564453125,6732.79248046875
325,2204.824758052826,325,2480.82861328125,6782.36572265625,6756.396484375,155.11178588867188,2726.16455078125,6.66840934753418,6790.22802734375,325,5651.833984375,965.5076293945312,1686970329.851465,0,cgp,mu+lambda,halfcheetah,6,32500,6790.22802734375,6782.36572265625,6756.396484375
326,2211.5203397274017,326,2372.058349609375,6817.70751953125,6701.474609375,137.20156860351562,2702.291015625,6.679074287414551,6888.38037109375,326,5638.072265625,614.451171875,1686970336.5470467,0,cgp,mu+lambda,halfcheetah,6,32600,6888.38037109375,6817.70751953125,6701.474609375
327,2218.193617582321,327,2822.8486328125,6865.3623046875,6741.41357421875,351.16790771484375,2715.109375,6.656097888946533,6882.134765625,327,5828.78369140625,1717.65478515625,1686970343.2203245,0,cgp,mu+lambda,halfcheetah,6,32700,6882.134765625,6865.3623046875,6741.41357421875
328,2224.8891096115112,328,2610.9794921875,6820.72802734375,6709.115234375,286.193115234375,2676.374755859375,6.679298400878906,6946.50537109375,328,5229.76171875,1173.549072265625,1686970349.9158165,0,cgp,mu+lambda,halfcheetah,6,32800,6946.50537109375,6820.72802734375,6709.115234375
329,2231.585654258728,329,2505.7724609375,6792.203125,6694.11376953125,275.10479736328125,2706.381103515625,6.678999900817871,6812.87451171875,329,5664.916015625,973.83642578125,1686970356.6123612,0,cgp,mu+lambda,halfcheetah,6,32900,6812.87451171875,6792.203125,6694.11376953125
330,2238.24103474617,330,291.2294921875,6974.8681640625,6889.16064453125,214.94845581054688,14569.677734375,6.639126300811768,6991.76416015625,330,4762.61767578125,728.0340576171875,1686970363.2677417,0,cgp,mu+lambda,halfcheetah,6,33000,6991.76416015625,6974.8681640625,6889.16064453125
331,2244.9282507896423,331,2892.827392578125,6785.99560546875,6776.78076171875,423.7872314453125,2756.46240234375,6.66953182220459,6878.1708984375,331,6106.18359375,1595.0494384765625,1686970369.9549577,0,cgp,mu+lambda,halfcheetah,6,33100,6878.1708984375,6785.99560546875,6776.78076171875
332,2251.6145396232605,332,2922.35302734375,6930.75537109375,6820.49072265625,412.0914611816406,2766.59765625,6.668822765350342,7035.1181640625,332,6247.1904296875,2407.16748046875,1686970376.6412466,0,cgp,mu+lambda,halfcheetah,6,33200,7035.1181640625,6930.75537109375,6820.49072265625
333,2258.305821657181,333,2782.6142578125,6887.796875,6858.8515625,253.36009216308594,2811.58740234375,6.674770832061768,6915.0390625,333,5682.4833984375,1040.324951171875,1686970383.3325286,0,cgp,mu+lambda,halfcheetah,6,33300,6915.0390625,6887.796875,6858.8515625
334,2265.000337123871,334,1430.3218994140625,6799.08984375,6796.3955078125,298.609619140625,10522.53515625,6.677323341369629,6864.9384765625,334,5236.150390625,1013.1063842773438,1686970390.027044,0,cgp,mu+lambda,halfcheetah,6,33400,6864.9384765625,6799.08984375,6796.3955078125
335,2271.6852338314056,335,2545.475830078125,6855.9716796875,6842.17626953125,132.0304412841797,2818.22705078125,6.668385028839111,6924.93212890625,335,6149.1416015625,797.8544921875,1686970396.7119408,0,cgp,mu+lambda,halfcheetah,6,33500,6924.93212890625,6855.9716796875,6842.17626953125
336,2278.379930973053,336,1596.4896240234375,6886.984375,6824.5615234375,158.06686401367188,10590.765625,6.6768975257873535,6892.20751953125,336,6192.33984375,955.2691650390625,1686970403.406638,0,cgp,mu+lambda,halfcheetah,6,33600,6892.20751953125,6886.984375,6824.5615234375
337,2285.073524236679,337,2420.7255859375,6786.072265625,6743.564453125,156.0703125,2662.647216796875,6.677195072174072,7005.271484375,337,5681.607421875,1240.40087890625,1686970410.1002312,0,cgp,mu+lambda,halfcheetah,6,33700,7005.271484375,6786.072265625,6743.564453125
