,training.fitness_1q,training.fitness_mean,training.generation,training.fitness_std,training.top_k_reward.top_0_reward,_timestamp,training.run_id,training.fitness_3q,training.evaluation_time,training.top_k_fit.top_1_fit,_step,_runtime,training.fitness_median,training.top_k_fit.top_0_fit,training.top_k_fit.top_2_fit,training.top_k_reward.top_1_reward,training.top_k_reward.top_2_reward,solver,ea,fitness,environment,seed,training.evaluation
155,2.8002822399139404,1.9267268180847168,155,1.7927422523498535,281.0892333984375,1687677328.246713,2,0.6601296067237854,20.5189151763916,6.604278564453125,155,3237.3553240299225,1.2992337942123413,6.650660991668701,5.984508037567139,263.1607666015625,375.5951843261719,cgp-large,mu+lambda,distance,humanoid,2,15500
156,2.81689453125,2.011847734451294,156,1.8217018842697144,363.0501403808594,1687677348.9055967,2,0.5702390670776367,20.602378845214844,6.532516956329346,156,3258.014207839966,1.5431164503097534,6.573306560516357,6.147570610046387,228.0522003173828,369.8602294921875,cgp-large,mu+lambda,distance,humanoid,2,15600
157,3.1514410972595215,1.9509234428405762,157,1.8028613328933716,227.49082946777344,1687677369.4666667,2,0.6003940105438232,20.501853942871094,6.22535514831543,157,3278.5752778053284,1.2362478971481323,6.289586544036865,5.8889336585998535,236.87413024902344,355.49951171875,cgp-large,mu+lambda,distance,humanoid,2,15700
158,2.9388985633850098,1.9260714054107666,158,1.8006764650344849,233.50672912597656,1687677390.1855009,2,0.5959118604660034,20.676633834838867,6.331894874572754,158,3299.294111967087,1.3621163368225098,7.442414283752441,5.91797399520874,267.07861328125,242.13101196289062,cgp-large,mu+lambda,distance,humanoid,2,15800
159,2.3910491466522217,1.7569226026535034,159,1.8729486465454102,283.5375671386719,1687677410.8509762,2,0.4373532831668854,20.614206314086914,6.530770778656006,159,3319.9595873355865,1.088454008102417,6.540440559387207,5.851733684539795,294.07232666015625,258.2705078125,cgp-large,mu+lambda,distance,humanoid,2,15900
160,2.4839000701904297,1.8352837562561035,160,1.7815937995910645,240.65411376953125,1687677431.5957952,2,0.5422712564468384,20.691211700439453,5.774930000305176,160,3340.704406261444,1.2611908912658691,6.295343399047852,5.737854480743408,342.75244140625,321.4535217285156,cgp-large,mu+lambda,distance,humanoid,2,16000
161,2.7229714393615723,2.0769524574279785,161,1.5971455574035645,241.8203582763672,1687677452.2918203,2,0.9411479234695435,20.668134689331055,6.265625953674316,161,3361.400431394577,1.5807850360870361,6.3024115562438965,5.826076984405518,247.67214965820312,237.26564025878906,cgp-large,mu+lambda,distance,humanoid,2,16100
162,3.0580837726593018,2.0359480381011963,162,1.6675224304199219,360.3475036621094,1687677472.7582405,2,0.8713651895523071,20.45035743713379,5.764711380004883,162,3381.866851568222,1.6258430480957031,6.289000988006592,5.502150535583496,352.2669982910156,405.3296203613281,cgp-large,mu+lambda,distance,humanoid,2,16200
163,2.625098705291748,1.8450173139572144,163,1.739173173904419,239.8969268798828,1687677493.3519568,2,0.6238294243812561,20.576303482055664,5.917808532714844,163,3402.4605679512024,1.3514909744262695,6.33746337890625,5.811755180358887,237.3452606201172,229.634765625,cgp-large,mu+lambda,distance,humanoid,2,16300
164,2.84000563621521,2.0115270614624023,164,1.6311229467391968,233.27613830566406,1687677513.815229,2,0.820439875125885,20.446544647216797,6.152026176452637,164,3422.923840045929,1.5696766376495361,6.18070650100708,5.706820011138916,197.049560546875,205.14694213867188,cgp-large,mu+lambda,distance,humanoid,2,16400
165,2.7189879417419434,1.993870496749878,165,1.736935019493103,245.0500030517578,1687677534.4014409,2,0.6796645522117615,20.568233489990234,6.250693321228027,165,3443.5100519657135,1.6298799514770508,6.617819786071777,6.2265143394470215,353.808837890625,233.35647583007812,cgp-large,mu+lambda,distance,humanoid,2,16500
166,3.790908098220825,2.206428289413452,166,1.7601488828659058,344.3599548339844,1687677555.1287808,2,0.817945122718811,20.70986557006836,5.92592191696167,166,3464.2373919487,1.696687936782837,6.104017734527588,5.811666965484619,277.8745422363281,355.909912109375,cgp-large,mu+lambda,distance,humanoid,2,16600
167,2.462390899658203,1.955505609512329,167,1.629768967628479,248.02748107910156,1687677575.5788982,2,0.7892575263977051,20.43451499938965,5.83090353012085,167,3484.6875092983246,1.5004816055297852,5.895075798034668,5.818150520324707,253.17529296875,264.7215270996094,cgp-large,mu+lambda,distance,humanoid,2,16700
168,3.1340434551239014,1.9732656478881836,168,1.693162202835083,235.3267364501953,1687677596.3024886,2,0.7697920799255371,20.706083297729492,5.836191654205322,168,3505.4110996723175,1.4488946199417114,5.870012283325195,5.534998416900635,292.79315185546875,272.7715759277344,cgp-large,mu+lambda,distance,humanoid,2,16800
169,2.8633835315704346,1.9733750820159912,169,1.8881572484970093,231.24147033691406,1687677616.7686722,2,0.684995174407959,20.448516845703125,5.951704978942871,169,3525.877283334732,1.285421371459961,6.723691940307617,5.898382663726807,217.71929931640625,259.0961608886719,cgp-large,mu+lambda,distance,humanoid,2,16900
170,2.797398090362549,2.076122283935547,170,1.6348010301589966,314.42327880859375,1687677637.23892,2,0.9603420495986938,20.45395851135254,5.849311828613281,170,3546.347531080246,1.5905617475509644,6.00534725189209,5.811161518096924,317.8209228515625,295.3492736816406,cgp-large,mu+lambda,distance,humanoid,2,17000
171,2.782489538192749,2.064495086669922,171,1.6694152355194092,283.176513671875,1687677657.813669,2,0.931606650352478,20.53277587890625,5.993834972381592,171,3566.922280073166,1.4790774583816528,6.011181831359863,5.883923053741455,224.85780334472656,207.9203643798828,cgp-large,mu+lambda,distance,humanoid,2,17100
172,2.904449462890625,1.9577373266220093,172,1.8102631568908691,226.32916259765625,1687677678.281861,2,0.6481347680091858,20.36193084716797,6.124024868011475,172,3587.390472173691,1.2309882640838623,6.330544471740723,6.010209083557129,236.18234252929688,270.55511474609375,cgp-large,mu+lambda,distance,humanoid,2,17200
173,2.1212871074676514,1.7752323150634766,173,1.8268016576766968,246.6492462158203,1687677698.8728454,2,0.6176393628120422,20.52980613708496,5.890880584716797,173,3607.981456518173,1.146718978881836,6.376010417938232,5.8652424812316895,233.5233154296875,244.69801330566406,cgp-large,mu+lambda,distance,humanoid,2,17300
174,2.642195224761963,2.044093608856201,174,1.7574348449707031,229.80763244628906,1687677719.615741,2,0.8170868158340454,20.682329177856445,6.452739715576172,174,3628.724352121353,1.318018913269043,6.588803768157959,5.844759464263916,229.91561889648438,234.12962341308594,cgp-large,mu+lambda,distance,humanoid,2,17400
175,2.619819402694702,1.952528476715088,175,1.858669400215149,246.24085998535156,1687677740.0766113,2,0.6995975971221924,20.40142059326172,6.502213954925537,175,3649.185222387314,1.187361240386963,6.698629379272461,6.169469833374023,221.43382263183594,295.9975891113281,cgp-large,mu+lambda,distance,humanoid,2,17500
176,2.8795464038848877,1.9404582977294922,176,1.7912588119506836,229.17794799804688,1687677760.8230097,2,0.6478649377822876,20.687458038330078,6.35609769821167,176,3669.931620836258,1.3390989303588867,6.389488697052002,5.867082118988037,246.6669464111328,193.64817810058594,cgp-large,mu+lambda,distance,humanoid,2,17600
177,2.617680072784424,1.9023100137710571,177,1.76878023147583,217.493896484375,1687677781.275848,2,0.5478857755661011,20.39545249938965,6.04391622543335,177,3690.3844590187073,1.3633092641830444,6.0821685791015625,5.546460151672363,187.5494384765625,199.31976318359375,cgp-large,mu+lambda,distance,humanoid,2,17700
178,3.0093369483947754,2.1309988498687744,178,1.7918980121612549,285.2046813964844,1687677801.7628531,2,0.8211708068847656,20.433923721313477,6.142024517059326,178,3710.871464252472,1.451106071472168,6.295096397399902,5.982565879821777,241.55810546875,263.54791259765625,cgp-large,mu+lambda,distance,humanoid,2,17800
179,2.9058914184570312,2.0532913208007812,179,1.6604983806610107,218.2871856689453,1687677822.412649,2,0.7956020832061768,20.632116317749023,5.792730331420898,179,3731.521260023117,1.5135748386383057,5.857755661010742,5.775140285491943,241.21624755859375,236.87368774414062,cgp-large,mu+lambda,distance,humanoid,2,17900
180,2.7268199920654297,1.934902548789978,180,1.7017247676849365,209.2307891845703,1687677842.897015,2,0.6284917593002319,20.466312408447266,6.005627155303955,180,3752.0056262016296,1.4287669658660889,6.271886348724365,5.562366962432861,204.32574462890625,288.9039306640625,cgp-large,mu+lambda,distance,humanoid,2,18000
181,2.474463701248169,1.7803969383239746,181,1.771631121635437,274.0152587890625,1687677863.5786777,2,0.500404953956604,20.664974212646484,5.850074768066406,181,3772.687288761139,1.1468071937561035,6.310989856719971,5.841836929321289,209.6678009033203,214.42803955078125,cgp-large,mu+lambda,distance,humanoid,2,18100
182,2.556293487548828,1.784997820854187,182,1.7517540454864502,244.9630584716797,1687677884.2405627,2,0.4828239381313324,20.644216537475586,6.4138994216918945,182,3793.349173784256,1.1109857559204102,6.463393688201904,5.963723182678223,252.8462677001953,231.12648010253906,cgp-large,mu+lambda,distance,humanoid,2,18200
183,2.776717185974121,2.0988588333129883,183,1.698793649673462,202.9940948486328,1687677904.8403635,2,0.8131435513496399,20.5822811126709,6.1190009117126465,183,3813.948974609375,1.7421410083770752,6.3006672859191895,5.8908281326293945,184.04310607910156,194.4706268310547,cgp-large,mu+lambda,distance,humanoid,2,18300
184,2.4281129837036133,1.96817946434021,184,1.6218194961547852,240.6820831298828,1687677925.3400676,2,0.7549362182617188,20.482595443725586,5.825254440307617,184,3834.4486787319183,1.521549940109253,6.034939289093018,5.788355350494385,240.89366149902344,223.5906524658203,cgp-large,mu+lambda,distance,humanoid,2,18400
185,2.6402225494384766,1.9304423332214355,185,1.7664083242416382,237.96319580078125,1687677946.0702553,2,0.663708508014679,20.71242332458496,6.1017327308654785,185,3855.1788663864136,1.4997060298919678,6.288630962371826,6.053919315338135,233.43466186523438,225.501953125,cgp-large,mu+lambda,distance,humanoid,2,18500
186,2.6405704021453857,1.9238938093185425,186,1.641074299812317,182.85513305664062,1687677966.8416498,2,0.7781959176063538,20.75472640991211,6.121119022369385,186,3875.9502608776093,1.4833877086639404,6.294221878051758,5.723121643066406,200.303955078125,267.2339782714844,cgp-large,mu+lambda,distance,humanoid,2,18600
187,2.97426176071167,1.9885543584823608,187,1.6507781744003296,229.0502471923828,1687677987.5713449,2,0.7543243169784546,20.711830139160156,6.238768577575684,187,3896.67995595932,1.5802371501922607,6.410330772399902,6.01864767074585,238.6285400390625,228.5384979248047,cgp-large,mu+lambda,distance,humanoid,2,18700
188,2.8609540462493896,1.9996654987335205,188,1.7348308563232422,226.93621826171875,1687678008.1315653,2,0.7149239182472229,20.510656356811523,5.968214511871338,188,3917.2401764392853,1.3514795303344727,6.318894863128662,5.855137825012207,240.44602966308594,234.89276123046875,cgp-large,mu+lambda,distance,humanoid,2,18800
189,2.9962539672851562,2.0221900939941406,189,1.7205636501312256,235.88575744628906,1687678028.6177087,2,0.7588875889778137,20.434226989746094,6.026052951812744,189,3937.7263197898865,1.6196279525756836,6.290317535400391,5.905935287475586,221.57855224609375,263.1387023925781,cgp-large,mu+lambda,distance,humanoid,2,18900
190,2.720723867416382,1.9841915369033813,190,1.6412208080291748,226.9259796142578,1687678049.2622507,2,0.7865749001502991,20.592639923095703,6.022141456604004,190,3958.3708617687225,1.5187842845916748,6.362143516540527,5.803467273712158,233.7648468017578,232.76466369628906,cgp-large,mu+lambda,distance,humanoid,2,19000
191,2.9885873794555664,2.1069023609161377,191,1.7346137762069702,246.22169494628906,1687678069.8284278,2,0.7923499345779419,20.54901695251465,6.2928996086120605,191,3978.937038898468,1.5683364868164062,6.338115692138672,6.259344100952148,245.26112365722656,236.71441650390625,cgp-large,mu+lambda,distance,humanoid,2,19100
192,2.8862311840057373,1.9755183458328247,192,1.8603886365890503,229.68690490722656,1687678090.4283817,2,0.6810489892959595,20.5845890045166,5.953120708465576,192,3999.536992788315,1.2904455661773682,6.300547122955322,5.778304100036621,227.77159118652344,219.8690185546875,cgp-large,mu+lambda,distance,humanoid,2,19200
193,2.3017101287841797,1.7781203985214233,193,1.7558577060699463,240.54722595214844,1687678110.9287136,2,0.6698951721191406,20.48470115661621,5.984874248504639,193,4020.037324666977,1.0269670486450195,6.080911159515381,5.907553195953369,304.9677734375,218.5942840576172,cgp-large,mu+lambda,distance,humanoid,2,19300
194,2.5853471755981445,1.8240151405334473,194,1.837363839149475,269.8663024902344,1687678131.4316707,2,0.5060073733329773,20.4868221282959,5.7507734298706055,194,4040.5402817726135,1.0731542110443115,6.392374038696289,5.58196496963501,279.2206115722656,190.05435180664062,cgp-large,mu+lambda,distance,humanoid,2,19400
195,3.2852282524108887,2.078490972518921,195,1.7276691198349,242.2747344970703,1687678151.946986,2,0.84367835521698,20.49830436706543,6.051616191864014,195,4061.0555970668793,1.4005175828933716,6.240111827850342,5.822068691253662,239.8540496826172,258.9964904785156,cgp-large,mu+lambda,distance,humanoid,2,19500
196,2.2503795623779297,1.8702890872955322,196,1.6641151905059814,235.45472717285156,1687678172.5661767,2,0.7685601115226746,20.603530883789062,5.985935688018799,196,4081.674787759781,1.339066505432129,6.347201347351074,5.902772903442383,199.36618041992188,226.22166442871094,cgp-large,mu+lambda,distance,humanoid,2,19600
197,2.423279047012329,1.8438200950622559,197,1.6966131925582886,241.37564086914062,1687678193.1465905,2,0.639316976070404,20.564144134521484,5.895866394042969,197,4102.25520157814,1.3739013671875,5.9789719581604,5.743686199188232,245.63734436035156,227.8201904296875,cgp-large,mu+lambda,distance,humanoid,2,19700
198,2.6391825675964355,1.938350796699524,198,1.7150763273239136,266.2586975097656,1687678213.759493,2,0.7244884967803955,20.594457626342773,5.946376323699951,198,4122.868104219437,1.4387311935424805,6.314599990844727,5.876524925231934,230.12228393554688,233.93850708007812,cgp-large,mu+lambda,distance,humanoid,2,19800
199,2.312624931335449,1.851794958114624,199,1.575493574142456,205.14613342285156,1687678234.344477,2,0.7637501955032349,20.56396484375,6.000062465667725,199,4143.45308804512,1.3325929641723633,6.403843879699707,5.789012908935547,188.2381134033203,223.18885803222656,cgp-large,mu+lambda,distance,humanoid,2,19900
200,2.2730536460876465,1.8670448064804077,200,1.6345295906066895,235.08937072753906,1687678254.969638,2,0.7714653015136719,20.609481811523438,5.896883487701416,200,4164.07824921608,1.3171372413635254,6.28469705581665,5.761472702026367,277.11566162109375,327.1277160644531,cgp-large,mu+lambda,distance,humanoid,2,20000
201,2.3664894104003906,1.7863574028015137,201,1.6664249897003174,239.83206176757812,1687678275.469423,2,0.6422640681266785,20.481714248657227,5.791759490966797,201,4184.578034162521,1.2094708681106567,6.2008867263793945,5.675345420837402,210.7415008544922,239.73553466796875,cgp-large,mu+lambda,distance,humanoid,2,20100
202,2.1125786304473877,1.83965003490448,202,1.833905577659607,331.83197021484375,1687678296.2217555,2,0.5617687106132507,20.737340927124023,6.483968734741211,202,4205.330366611481,1.1207647323608398,6.559065818786621,6.243366718292236,226.88417053222656,229.559814453125,cgp-large,mu+lambda,distance,humanoid,2,20200
203,2.8933446407318115,1.8900521993637085,203,1.777962327003479,219.01229858398438,1687678316.705947,2,0.6624252200126648,20.468345642089844,6.041217803955078,203,4225.814558029175,1.1404287815093994,6.258017539978027,6.02152156829834,221.43751525878906,240.61471557617188,cgp-large,mu+lambda,distance,humanoid,2,20300
204,2.609988212585449,1.8397576808929443,204,1.6192798614501953,204.66885375976562,1687678337.4457607,2,0.7253676652908325,20.722675323486328,5.909870147705078,204,4246.554371833801,1.2411733865737915,6.299034118652344,5.504902362823486,217.4009552001953,199.39393615722656,cgp-large,mu+lambda,distance,humanoid,2,20400
205,2.7610630989074707,1.9023007154464722,205,1.8682466745376587,278.156982421875,1687678358.0210333,2,0.5836358666419983,20.558835983276367,6.041714191436768,205,4267.129644393921,1.2279404401779175,6.458595275878906,6.036937236785889,242.02517700195312,228.40135192871094,cgp-large,mu+lambda,distance,humanoid,2,20500
206,2.661069631576538,1.9387917518615723,206,1.8739267587661743,186.66871643066406,1687678378.7805235,2,0.6951929926872253,20.742111206054688,6.001266956329346,206,4287.889134645462,1.327495813369751,6.352826118469238,5.995524883270264,186.86898803710938,295.56927490234375,cgp-large,mu+lambda,distance,humanoid,2,20600
207,3.299811601638794,2.028154134750366,207,1.9014939069747925,233.86404418945312,1687678399.3882926,2,0.5801941752433777,20.591365814208984,6.446468353271484,207,4308.496903657913,1.3648931980133057,6.989100456237793,5.755029201507568,236.22503662109375,205.5790252685547,cgp-large,mu+lambda,distance,humanoid,2,20700
208,2.3109259605407715,1.8489068746566772,208,1.9024240970611572,215.46551513671875,1687678420.140621,2,0.4832523763179779,20.735002517700195,6.380507469177246,208,4329.249232053757,1.2277779579162598,6.578403472900391,6.073773384094238,208.19989013671875,240.38368225097656,cgp-large,mu+lambda,distance,humanoid,2,20800
209,2.7700071334838867,2.125041961669922,209,1.8048925399780273,234.76739501953125,1687678440.7347474,2,0.81947922706604,20.5765438079834,6.139502048492432,209,4349.843358516693,1.7451932430267334,6.333977222442627,5.883688926696777,235.59365844726562,238.5807647705078,cgp-large,mu+lambda,distance,humanoid,2,20900
210,2.567134380340576,1.9951766729354858,210,1.671491265296936,199.11708068847656,1687678461.3670194,2,0.8754518628120422,20.617761611938477,6.03700065612793,210,4370.475630521774,1.5140955448150635,6.270979881286621,5.757117748260498,195.05140686035156,280.7720642089844,cgp-large,mu+lambda,distance,humanoid,2,21000
211,2.4894416332244873,1.9419540166854858,211,1.7996712923049927,229.2680206298828,1687678481.960192,2,0.6253330111503601,20.57697296142578,6.024143695831299,211,4391.068803071976,1.3173410892486572,6.2096638679504395,6.004760265350342,229.8597412109375,235.0066375732422,cgp-large,mu+lambda,distance,humanoid,2,21100
212,2.7526588439941406,1.990696668624878,212,1.7145659923553467,243.15850830078125,1687678502.5907948,2,0.8123880624771118,20.613327026367188,5.896234512329102,212,4411.699405908585,1.3862526416778564,6.780594825744629,5.709440231323242,234.89024353027344,288.9580993652344,cgp-large,mu+lambda,distance,humanoid,2,21200
213,3.0858545303344727,2.013789415359497,213,1.81007719039917,241.99806213378906,1687678523.1096714,2,0.7356786727905273,20.50316619873047,6.344985008239746,213,4432.218282461166,1.3832141160964966,6.576307773590088,5.999497413635254,218.66159057617188,235.30149841308594,cgp-large,mu+lambda,distance,humanoid,2,21300
214,2.6397080421447754,1.9521617889404297,214,1.9408293962478638,237.31271362304688,1687678543.7364593,2,0.5161103010177612,20.61021614074707,6.0596818923950195,214,4452.845070362091,1.3635075092315674,6.14903450012207,5.813579082489014,228.97894287109375,230.2600555419922,cgp-large,mu+lambda,distance,humanoid,2,21400
215,2.5554590225219727,1.890444278717041,215,1.8810151815414429,213.81874084472656,1687678564.2814765,2,0.5208228826522827,20.5286865234375,6.09156608581543,215,4473.390087604523,1.3675081729888916,6.141523361206055,6.06393575668335,268.9814453125,221.48724365234375,cgp-large,mu+lambda,distance,humanoid,2,21500
216,2.455810308456421,1.7904809713363647,216,1.8795973062515259,293.2999267578125,1687678584.8879147,2,0.5191382169723511,20.59041976928711,6.496337890625,216,4493.996525764465,1.039505958557129,6.598707675933838,6.208327770233154,272.39129638671875,295.7481994628906,cgp-large,mu+lambda,distance,humanoid,2,21600
217,2.843153715133667,2.0588057041168213,217,1.805801272392273,280.6716003417969,1687678605.4471776,2,0.7679813504219055,20.54169273376465,6.125922203063965,217,4514.555788755417,1.3970143795013428,6.642848968505859,5.991546154022217,229.0260467529297,221.43112182617188,cgp-large,mu+lambda,distance,humanoid,2,21700
218,2.788827657699585,1.990902304649353,218,1.7843730449676514,204.59854125976562,1687678626.1720293,2,0.6916386485099792,20.709033966064453,5.962939739227295,218,4535.280640363693,1.387821912765503,6.062252998352051,5.796591281890869,206.66778564453125,220.02969360351562,cgp-large,mu+lambda,distance,humanoid,2,21800
219,2.4360814094543457,1.8565723896026611,219,1.8278836011886597,245.74417114257812,1687678646.7233806,2,0.6910459995269775,20.53413200378418,5.7950592041015625,219,4555.831991672516,1.3092100620269775,6.374942302703857,5.764774799346924,241.92816162109375,232.92575073242188,cgp-large,mu+lambda,distance,humanoid,2,21900
220,2.5527095794677734,1.7817026376724243,220,1.8512566089630127,245.4582061767578,1687678667.4472816,2,0.6641671657562256,20.705257415771484,6.258779048919678,220,4576.555892705917,0.9958550930023193,6.27661657333374,6.128368854522705,241.40414428710938,231.13734436035156,cgp-large,mu+lambda,distance,humanoid,2,22000
221,2.9829905033111572,2.174558639526367,221,1.6956504583358765,234.88839721679688,1687678688.1259558,2,0.848905622959137,20.66051483154297,5.811370849609375,221,4597.234566926956,1.5610599517822266,6.101604461669922,5.765178203582764,236.70616149902344,235.71881103515625,cgp-large,mu+lambda,distance,humanoid,2,22100
222,2.5458738803863525,1.94054114818573,222,1.7866922616958618,235.54693603515625,1687678708.7343087,2,0.675728976726532,20.588918685913086,5.789932727813721,222,4617.842919826508,1.2696406841278076,6.567685604095459,5.65869665145874,230.6986846923828,251.87840270996094,cgp-large,mu+lambda,distance,humanoid,2,22200
223,3.2183837890625,2.15852952003479,223,1.8357948064804077,224.04356384277344,1687678729.3536258,2,0.7909461259841919,20.60023307800293,6.186865329742432,223,4638.462236881256,1.643522024154663,6.485081195831299,5.937246322631836,188.7584991455078,210.81509399414062,cgp-large,mu+lambda,distance,humanoid,2,22300
224,2.6341705322265625,1.9667572975158691,224,1.8693007230758667,276.8616027832031,1687678749.9582946,2,0.6301921606063843,20.583955764770508,6.116033554077148,224,4659.066905736923,1.3173513412475586,6.305971145629883,6.0524420738220215,240.49830627441406,265.3925476074219,cgp-large,mu+lambda,distance,humanoid,2,22400
225,2.6111018657684326,2.0184662342071533,225,1.851780652999878,201.9068603515625,1687678770.584491,2,0.7087165117263794,20.607362747192383,6.018131732940674,225,4679.693102121353,1.3302912712097168,6.547120094299316,6.005324363708496,236.9945526123047,209.08871459960938,cgp-large,mu+lambda,distance,humanoid,2,22500
226,3.2883195877075195,2.1960842609405518,226,1.8642381429672241,216.78643798828125,1687678791.2141604,2,0.7873197793960571,20.612728118896484,5.987122058868408,226,4700.322771549225,1.5202776193618774,6.255579471588135,5.9610161781311035,234.86424255371094,232.23854064941406,cgp-large,mu+lambda,distance,humanoid,2,22600
227,2.946868896484375,2.097931146621704,227,1.8908872604370117,233.74874877929688,1687678811.6734712,2,0.7097604274749756,20.440589904785156,6.45490837097168,227,4720.78208231926,1.5591356754302979,6.59177303314209,6.202033519744873,288.9445495605469,289.6338195800781,cgp-large,mu+lambda,distance,humanoid,2,22700
228,2.5682196617126465,2.142568349838257,228,1.8342806100845337,188.06138610839844,1687678832.3714442,2,0.9731189608573914,20.679054260253906,6.368760585784912,228,4741.480055332184,1.558464765548706,6.497588634490967,5.876417636871338,210.55564880371094,252.09197998046875,cgp-large,mu+lambda,distance,humanoid,2,22800
229,2.777839183807373,1.9512608051300049,229,1.9739965200424194,239.18130493164062,1687678852.838949,2,0.5011889338493347,20.45162010192871,6.109516620635986,229,4761.947560071945,1.2598695755004883,6.247628211975098,5.972330570220947,263.6455993652344,284.17205810546875,cgp-large,mu+lambda,distance,humanoid,2,22900
230,2.6578803062438965,1.9692838191986084,230,1.7963417768478394,204.2951202392578,1687678873.5492363,2,0.7347495555877686,20.692184448242188,5.98364782333374,230,4782.65784740448,1.3718032836914062,6.089703559875488,5.982733726501465,279.47479248046875,202.4469451904297,cgp-large,mu+lambda,distance,humanoid,2,23000
231,2.738269090652466,2.10351824760437,231,1.8060497045516968,228.1144561767578,1687678894.0559154,2,0.8119920492172241,20.489362716674805,6.421473026275635,231,4803.164526462555,1.3420641422271729,6.452863693237305,6.2288360595703125,245.76663208007812,235.48423767089844,cgp-large,mu+lambda,distance,humanoid,2,23100
232,3.0467071533203125,2.0280168056488037,232,1.9394277334213257,227.60777282714844,1687678914.6970456,2,0.6841583847999573,20.623397827148438,6.322839260101318,232,4823.805656671524,1.3926873207092285,6.4576520919799805,6.085697174072266,232.83798217773438,241.8359375,cgp-large,mu+lambda,distance,humanoid,2,23200
233,2.972991704940796,2.1308419704437256,233,1.9291706085205078,224.009521484375,1687678935.2124407,2,0.6379116773605347,20.497600555419922,6.067676544189453,233,4844.321051836014,1.500306248664856,6.5936174392700195,6.067667484283447,240.27392578125,227.14418029785156,cgp-large,mu+lambda,distance,humanoid,2,23300
234,2.6278014183044434,1.8865487575531006,234,1.8519339561462402,228.41839599609375,1687678955.8150237,2,0.5261089205741882,20.58499526977539,5.845783233642578,234,4864.923634767532,1.238017201423645,6.274103164672852,5.79744291305542,288.3955993652344,266.2854919433594,cgp-large,mu+lambda,distance,humanoid,2,23400
235,2.5774734020233154,1.9953871965408325,235,1.924162745475769,267.22637939453125,1687678976.2955475,2,0.6929747462272644,20.463233947753906,6.008962631225586,235,4885.404158592224,1.1285203695297241,6.489858627319336,5.99884033203125,220.88580322265625,251.11172485351562,cgp-large,mu+lambda,distance,humanoid,2,23500
236,2.48170804977417,2.0098211765289307,236,2.0204198360443115,186.23387145996094,1687678996.9862952,2,0.7651037573814392,20.670143127441406,6.266513824462891,236,4906.094906330109,1.3035054206848145,6.284977912902832,6.2381486892700195,282.6094055175781,190.5417022705078,cgp-large,mu+lambda,distance,humanoid,2,23600
237,2.90498685836792,1.9887768030166626,237,2.058058977127075,223.2339630126953,1687679017.4761717,2,0.5875399112701416,20.46819496154785,6.043022155761719,237,4926.584782838821,1.2151787281036377,6.166461944580078,6.023331165313721,241.73643493652344,247.88473510742188,cgp-large,mu+lambda,distance,humanoid,2,23700
238,3.2126450538635254,2.188807487487793,238,1.9385138750076294,216.09323120117188,1687679038.1279452,2,0.8665299415588379,20.630172729492188,6.398340702056885,238,4947.23655629158,1.4414989948272705,6.417365074157715,6.395185947418213,220.8771209716797,222.0566864013672,cgp-large,mu+lambda,distance,humanoid,2,23800
239,2.389925956726074,1.8862149715423584,239,1.9087721109390259,239.521240234375,1687679058.6001306,2,0.6597187519073486,20.451255798339844,6.185225486755371,239,4967.7087416648865,1.1081559658050537,6.192683219909668,6.108591079711914,246.40554809570312,211.1441192626953,cgp-large,mu+lambda,distance,humanoid,2,23900
240,3.12947678565979,2.2785191535949707,240,2.0168168544769287,296.5111389160156,1687679079.284623,2,0.8078889846801758,20.662477493286133,6.700925827026367,240,4988.393234014511,1.5883288383483887,6.7323503494262695,6.523684501647949,259.8653869628906,235.56724548339844,cgp-large,mu+lambda,distance,humanoid,2,24000
241,2.5384130477905273,2.0524213314056396,241,2.0233824253082275,240.21652221679688,1687679099.7604375,2,0.7815662622451782,20.45341682434082,6.583524227142334,241,5008.8690485954285,1.2763835191726685,6.777207374572754,6.5179443359375,236.44607543945312,225.05172729492188,cgp-large,mu+lambda,distance,humanoid,2,24100
242,3.090209722518921,2.21126389503479,242,1.9790470600128174,226.84947204589844,1687679120.3922575,2,0.7274478673934937,20.612499237060547,6.485182762145996,242,5029.500868558884,1.4598311185836792,6.8788676261901855,6.4390435218811035,216.83456420898438,239.32449340820312,cgp-large,mu+lambda,distance,humanoid,2,24200
243,2.582714080810547,2.096318244934082,243,2.029813289642334,226.11703491210938,1687679140.8781474,2,0.5939184427261353,20.42461585998535,6.539060592651367,243,5049.986758470535,1.2704421281814575,6.563207626342773,6.355462551116943,239.29534912109375,226.1980743408203,cgp-large,mu+lambda,distance,humanoid,2,24300
244,2.5246822834014893,2.13979172706604,244,1.9425908327102661,227.01734924316406,1687679161.4666238,2,0.7514016032218933,20.535377502441406,6.020511150360107,244,5070.575234889984,1.3389968872070312,6.3168745040893555,5.950817584991455,246.95858764648438,227.09263610839844,cgp-large,mu+lambda,distance,humanoid,2,24400
245,3.151624917984009,2.0282089710235596,245,2.018582344055176,234.257080078125,1687679181.975258,2,0.6129772663116455,20.488590240478516,6.363593578338623,245,5091.083869218826,1.201637864112854,6.369718074798584,6.109547138214111,251.568359375,302.50775146484375,cgp-large,mu+lambda,distance,humanoid,2,24500
