,training.evaluation_time,_runtime,training.fitness_std,training.fitness_mean,training.run_id,training.top_k_fit.top_1_fit,training.top_k_fit.top_2_fit,_step,training.fitness_1q,training.fitness_median,training.top_k_fit.top_0_fit,_timestamp,training.fitness_3q,training.generation,solver,ea,environment,seed
1605,2.1884801387786865,395.4458374977112,365.5504150390625,340.86083984375,5,992.2098999023438,503.00860595703125,1605,471.1182556152344,119.12037658691406,1034.4276123046875,1687275248.2144766,80.71434020996094,160,cgp,1+lambda,walker2d,5
1606,2.1884801387786865,395.45920848846436,361.0278625488281,334.958984375,6,1008.8701782226562,482.73797607421875,1606,425.65521240234375,161.69564819335938,1018.3411865234375,1687275248.2278476,71.09786987304688,160,cgp,1+lambda,walker2d,6
1607,2.1884801387786865,395.4723768234253,292.3483581542969,309.3944091796875,7,493.8727111816406,489.4294128417969,1607,486.49127197265625,161.72201538085938,1011.7973022460938,1687275248.241016,84.09170532226562,160,cgp,1+lambda,walker2d,7
1608,2.1884801387786865,395.4846911430359,289.3453674316406,271.519775390625,8,469.5135192871094,440.01751708984375,1608,418.89141845703125,123.71168518066406,993.6167602539062,1687275248.2533302,69.03865814208984,160,cgp,1+lambda,walker2d,8
1609,2.1884801387786865,395.497022151947,404.541015625,533.8796997070312,9,999.2423706054688,998.7612915039062,1609,998.2976684570312,463.836669921875,1005.0004272460938,1687275248.2656612,108.04634094238281,160,cgp,1+lambda,walker2d,9
1610,2.189300537109375,397.71018505096436,375.2415771484375,293.7894287109375,0,1023.4810180664062,348.319580078125,1610,297.99371337890625,96.62029266357422,1024.2061767578125,1687275250.4788241,70.96524047851562,161,cgp,1+lambda,walker2d,0
1611,2.189300537109375,397.72370290756226,378.3939514160156,261.017333984375,1,998.2915649414062,131.0043487548828,1611,129.7618408203125,89.85326385498047,1029.380859375,1687275250.492342,44.627044677734375,161,cgp,1+lambda,walker2d,1
1612,2.189300537109375,397.73716950416565,301.5927429199219,297.77764892578125,2,542.16552734375,502.5799865722656,1612,423.25457763671875,143.87338256835938,1064.0220947265625,1687275250.5058086,123.74445343017578,161,cgp,1+lambda,walker2d,2
1613,2.189300537109375,397.7505428791046,358.1561279296875,322.83087158203125,3,974.2052612304688,396.6505126953125,1613,389.62640380859375,175.0860595703125,996.1218872070312,1687275250.519182,37.92869567871094,161,cgp,1+lambda,walker2d,3
1614,2.189300537109375,397.76407742500305,285.884765625,264.5617370605469,4,488.7943115234375,249.40855407714844,1614,248.67996215820312,154.36383056640625,1038.3092041015625,1687275250.5327165,92.56639099121094,161,cgp,1+lambda,walker2d,4
1615,2.189300537109375,397.7768831253052,283.6898498535156,222.26504516601562,5,366.19097900390625,131.21658325195312,1615,130.3341064453125,112.53304290771484,1037.7994384765625,1687275250.5455222,96.81880950927734,161,cgp,1+lambda,walker2d,5
1616,2.189300537109375,397.79014253616333,368.0504150390625,275.76690673828125,6,1004.42919921875,171.6089630126953,1616,165.9596710205078,99.87289428710938,1009.8043212890625,1687275250.5587816,75.4299087524414,161,cgp,1+lambda,walker2d,6
1617,2.189300537109375,397.8027114868164,354.8502197265625,470.5094299316406,7,1011.1861572265625,758.0030517578125,1617,709.6384887695312,495.2630310058594,1013.6827392578125,1687275250.5713506,122.0768051147461,161,cgp,1+lambda,walker2d,7
1618,2.189300537109375,397.8148579597473,279.1446533203125,223.5989532470703,8,403.4700927734375,228.41226196289062,1618,209.3536376953125,120.15827941894531,999.6251220703125,1687275250.583497,63.831729888916016,161,cgp,1+lambda,walker2d,8
1619,2.189300537109375,397.8280098438263,400.11798095703125,404.39971923828125,9,1002.320068359375,999.4462280273438,1619,824.7673950195312,213.79800415039062,1003.532470703125,1687275250.596649,141.0554656982422,161,cgp,1+lambda,walker2d,9
1620,2.190451145172119,400.04388308525085,310.3664855957031,234.632080078125,0,470.843505859375,464.04205322265625,1620,372.182373046875,66.06111145019531,1025.0845947265625,1687275252.8125222,52.41878128051758,162,cgp,1+lambda,walker2d,0
1621,2.190451145172119,400.0576128959656,363.5582580566406,355.8971862792969,1,1004.453125,472.07867431640625,1621,445.5625915527344,234.56256103515625,1042.459716796875,1687275252.826252,59.396728515625,162,cgp,1+lambda,walker2d,1
1622,2.190451145172119,400.0714147090912,366.5716247558594,373.1939392089844,2,1031.509033203125,459.7864990234375,1622,457.88800048828125,181.2863006591797,1074.9014892578125,1687275252.8400538,110.0915298461914,162,cgp,1+lambda,walker2d,2
1623,2.190451145172119,400.0851414203644,339.6574401855469,250.35618591308594,3,896.9702758789062,174.86476135253906,1623,157.17796325683594,94.67570495605469,952.6220092773438,1687275252.8537805,54.555320739746094,162,cgp,1+lambda,walker2d,3
1624,2.190451145172119,400.0987927913666,370.977294921875,293.78741455078125,4,1005.5084838867188,293.07037353515625,1624,255.7377166748047,108.7599868774414,1037.051025390625,1687275252.8674319,94.76522064208984,162,cgp,1+lambda,walker2d,4
1625,2.190451145172119,400.1125464439392,376.8782653808594,387.9959411621094,5,1040.0855712890625,632.80615234375,1625,606.411376953125,159.51361083984375,1042.5792236328125,1687275252.8811855,87.33069610595703,162,cgp,1+lambda,walker2d,5
1626,2.190451145172119,400.12622714042664,363.9655456542969,283.5846252441406,6,1003.7620849609375,183.99732971191406,1626,182.42999267578125,112.32914733886719,1007.592529296875,1687275252.8948662,73.494140625,162,cgp,1+lambda,walker2d,6
1627,2.190451145172119,400.13918471336365,399.455322265625,462.747314453125,7,1001.5545043945312,1000.8062744140625,1627,910.4881591796875,346.15838623046875,1010.707275390625,1687275252.9078238,78.95762634277344,162,cgp,1+lambda,walker2d,7
1628,2.190451145172119,400.1519284248352,284.3575439453125,216.008544921875,8,412.4019470214844,233.77536010742188,1628,226.26995849609375,88.17053985595703,993.6439208984375,1687275252.9205675,44.25701141357422,162,cgp,1+lambda,walker2d,8
1629,2.190451145172119,400.1643898487091,159.95999145507812,204.60411071777344,9,382.90643310546875,367.70196533203125,1629,339.1894226074219,188.61703491210938,489.9976806640625,1687275252.933029,46.86993408203125,162,cgp,1+lambda,walker2d,9
1630,2.192598819732666,402.3790240287781,300.4800720214844,228.0791015625,0,502.66461181640625,255.12466430664062,1630,239.0982208251953,83.59376525878906,1024.317626953125,1687275255.147663,40.099952697753906,163,cgp,1+lambda,walker2d,0
1631,2.192598819732666,402.3928174972534,298.66534423828125,353.5477600097656,1,672.9102172851562,649.2326049804688,1631,587.795654296875,279.9727478027344,960.1395263671875,1687275255.1614566,104.33174133300781,163,cgp,1+lambda,walker2d,1
1632,2.192598819732666,402.4064393043518,272.2769470214844,210.68045043945312,2,403.8183898925781,189.57957458496094,1632,179.38970947265625,126.87026977539062,961.5327758789062,1687275255.1750784,43.28300094604492,163,cgp,1+lambda,walker2d,2
1633,2.192598819732666,402.4200174808502,280.7945861816406,254.9424285888672,3,445.8417053222656,400.6843566894531,1633,366.52191162109375,117.37092590332031,981.9489135742188,1687275255.1886566,68.38990783691406,163,cgp,1+lambda,walker2d,3
1634,2.192598819732666,402.4337577819824,298.3378601074219,214.9165802001953,4,370.6736755371094,229.72984313964844,1634,226.43360900878906,94.52345275878906,1041.5504150390625,1687275255.2023969,65.28729248046875,163,cgp,1+lambda,walker2d,4
1635,2.192598819732666,402.4473216533661,391.80596923828125,505.5595397949219,5,995.3660888671875,931.5997314453125,1635,890.4520263671875,470.3567810058594,995.7532958984375,1687275255.2159607,122.33514404296875,163,cgp,1+lambda,walker2d,5
1636,2.192598819732666,402.46055722236633,357.6652526855469,323.9914855957031,6,1004.9834594726562,385.19268798828125,1636,362.53997802734375,163.2144317626953,1005.952880859375,1687275255.2291963,63.84122848510742,163,cgp,1+lambda,walker2d,6
1637,2.192598819732666,402.4731373786926,361.0259094238281,322.0267028808594,7,1009.9943237304688,348.7724609375,1637,330.219482421875,212.81930541992188,1010.5629272460938,1687275255.2417765,51.49512481689453,163,cgp,1+lambda,walker2d,7
1638,2.192598819732666,402.4855000972748,276.5922546386719,218.79344177246094,8,282.6041259765625,271.25714111328125,1638,262.0364990234375,108.89140319824219,1000.4171752929688,1687275255.2541392,56.59510803222656,163,cgp,1+lambda,walker2d,8
1639,2.192598819732666,402.4979889392853,125.81969451904297,126.89552307128906,9,159.42620849609375,134.65145874023438,1639,129.7954864501953,101.29661560058594,481.5484619140625,1687275255.266628,63.68256759643555,163,cgp,1+lambda,walker2d,9
1640,2.1902523040771484,404.71019077301025,288.51287841796875,286.675537109375,0,464.860107421875,434.3583984375,1640,405.99224853515625,186.80438232421875,1025.66015625,1687275257.4788299,77.27610778808594,164,cgp,1+lambda,walker2d,0
1641,2.1902523040771484,404.7240970134735,235.76678466796875,223.6856689453125,1,464.9112548828125,405.8078308105469,1641,344.85101318359375,110.68548583984375,782.1160278320312,1687275257.492736,66.69670867919922,164,cgp,1+lambda,walker2d,1
1642,2.1902523040771484,404.73772382736206,277.1119384765625,246.7050323486328,2,454.4717712402344,290.56268310546875,1642,281.5552978515625,161.58236694335938,977.9893188476562,1687275257.506363,56.02546691894531,164,cgp,1+lambda,walker2d,2
1643,2.1902523040771484,404.7515244483948,383.5877685546875,399.0091247558594,3,963.051025390625,949.4430541992188,1643,800.783447265625,204.47727966308594,996.8230590820312,1687275257.5201635,85.26372528076172,164,cgp,1+lambda,walker2d,3
1644,2.1902523040771484,404.7658052444458,356.19775390625,316.1131286621094,4,999.1898193359375,244.49526977539062,1644,233.59515380859375,152.46856689453125,1040.813232421875,1687275257.5344443,118.94345092773438,164,cgp,1+lambda,walker2d,4
1645,2.1902523040771484,404.7798731327057,260.18353271484375,254.24925231933594,5,635.9472045898438,597.4085083007812,1645,490.80224609375,110.51669311523438,702.4891967773438,1687275257.5485122,63.36482620239258,164,cgp,1+lambda,walker2d,5
1646,2.1902523040771484,404.7936313152313,414.8719787597656,388.07879638671875,6,1010.0821533203125,1006.4521484375,1646,822.3533935546875,206.98489379882812,1010.30859375,1687275257.5622704,51.03018569946289,164,cgp,1+lambda,walker2d,6
1647,2.1902523040771484,404.80706572532654,452.6453552246094,460.62213134765625,7,1008.6651000976562,1006.66357421875,1647,1006.5101318359375,200.90557861328125,1015.1841430664062,1687275257.5757048,59.09926986694336,164,cgp,1+lambda,walker2d,7
1648,2.1902523040771484,404.81956720352173,278.93182373046875,222.787109375,8,399.899658203125,200.8913116455078,1648,188.8968505859375,127.87271118164062,1001.3836669921875,1687275257.5882063,69.0314712524414,164,cgp,1+lambda,walker2d,8
1649,2.1902523040771484,404.83205676078796,130.35279846191406,152.88778686523438,9,311.3470458984375,153.04945373535156,1649,143.63331604003906,105.15504455566406,473.1705627441406,1687275257.6006958,89.33010864257812,164,cgp,1+lambda,walker2d,9
1650,2.1912596225738525,407.04483795166016,422.9317626953125,519.6000366210938,0,1021.8875732421875,1021.2018432617188,1650,1017.4049682617188,380.57855224609375,1022.9168701171875,1687275259.813477,114.90753173828125,165,cgp,1+lambda,walker2d,0
1651,2.1912596225738525,407.0590558052063,173.25230407714844,166.91445922851562,1,457.90496826171875,218.7179412841797,1651,199.2227020263672,97.63722229003906,527.1957397460938,1687275259.827695,37.286865234375,165,cgp,1+lambda,walker2d,1
1652,2.1912596225738525,407.07286500930786,252.2222442626953,252.190673828125,2,363.0572814941406,266.2447814941406,1652,260.5234375,174.73675537109375,955.0653686523438,1687275259.841504,121.38067626953125,165,cgp,1+lambda,walker2d,2
1653,2.1912596225738525,407.08686447143555,294.1222839355469,256.35662841796875,3,549.2615966796875,362.0314025878906,1653,312.71099853515625,144.6409454345703,1004.099609375,1687275259.8555036,65.54512023925781,165,cgp,1+lambda,walker2d,3
1654,2.1912596225738525,407.10109281539917,433.5194396972656,507.28271484375,4,1039.58447265625,1034.9454345703125,1654,1029.119140625,263.412109375,1040.6531982421875,1687275259.869732,124.98680114746094,165,cgp,1+lambda,walker2d,4
1655,2.1912596225738525,407.114892244339,383.20550537109375,352.6364440917969,5,933.2709350585938,843.6129760742188,1655,696.8524169921875,138.85650634765625,1003.9654541015625,1687275259.8835313,64.5456314086914,165,cgp,1+lambda,walker2d,5
1656,2.1912596225738525,407.12836027145386,367.4370422363281,326.0659484863281,6,1004.2482299804688,520.1286010742188,1656,456.56378173828125,134.12960815429688,1005.3817138671875,1687275259.8969994,68.92240905761719,165,cgp,1+lambda,walker2d,6
1657,2.1912596225738525,407.14190793037415,287.1553955078125,251.1056365966797,7,473.54962158203125,265.1498107910156,1657,260.2511901855469,170.8704833984375,1014.6840209960938,1687275259.910547,49.86015319824219,165,cgp,1+lambda,walker2d,7
1658,2.1912596225738525,407.15438318252563,167.96881103515625,180.9248504638672,8,393.1571960449219,361.584228515625,1658,330.4942932128906,121.79389953613281,481.4096984863281,1687275259.9230223,29.136852264404297,165,cgp,1+lambda,walker2d,8
1659,2.1912596225738525,407.16699481010437,85.19168853759766,101.54553985595703,9,219.62281799316406,214.5515594482422,1659,180.18154907226562,65.15254211425781,247.93768310546875,1687275259.935634,46.639427185058594,165,cgp,1+lambda,walker2d,9
1660,2.1921274662017822,409.3826186656952,427.7071533203125,517.3291625976562,0,1022.5223999023438,1019.1148071289062,1660,1018.5366821289062,341.1280212402344,1025.1353759765625,1687275262.1512578,129.64910888671875,166,cgp,1+lambda,walker2d,0
1661,2.1921274662017822,409.3965713977814,152.14671325683594,228.40245056152344,1,414.6455383300781,388.38323974609375,1661,376.8183898925781,186.44825744628906,457.0677490234375,1687275262.1652105,98.9858627319336,166,cgp,1+lambda,walker2d,1
1662,2.1921274662017822,409.41024255752563,298.4183349609375,179.9093017578125,2,148.0941619873047,144.01446533203125,1662,142.55548095703125,100.04203033447266,1061.6307373046875,1687275262.1788816,28.39788818359375,166,cgp,1+lambda,walker2d,2
1663,2.1921274662017822,409.42375922203064,310.4385070800781,318.53375244140625,3,668.8818969726562,512.9359130859375,1663,477.2926940917969,249.59840393066406,998.1093139648438,1687275262.1923983,45.482879638671875,166,cgp,1+lambda,walker2d,3
1664,2.1921274662017822,409.43733406066895,381.3003845214844,353.0804138183594,4,1026.4171142578125,436.61419677734375,1664,435.073486328125,284.2747802734375,1038.8529052734375,1687275262.2059731,30.02029800415039,166,cgp,1+lambda,walker2d,4
1665,2.1921274662017822,409.45107531547546,396.5965881347656,395.3075256347656,5,1005.02734375,902.4569702148438,1665,800.22412109375,116.78690338134766,1006.5887451171875,1687275262.2197144,93.20220947265625,166,cgp,1+lambda,walker2d,5
1666,2.1921274662017822,409.4647171497345,280.25567626953125,297.9534606933594,6,441.6190185546875,405.73724365234375,1666,399.143798828125,234.87295532226562,1011.1742553710938,1687275262.2333562,83.1156234741211,166,cgp,1+lambda,walker2d,6
1667,2.1921274662017822,409.47732186317444,302.92559814453125,277.9156799316406,7,527.0244140625,523.0517578125,1667,462.59942626953125,117.5539321899414,1009.1034545898438,1687275262.245961,61.51734924316406,166,cgp,1+lambda,walker2d,7
1668,2.1921274662017822,409.4900965690613,291.47467041015625,265.5869445800781,8,459.4052734375,388.0629577636719,1668,383.1300354003906,134.60107421875,1005.041015625,1687275262.2587357,44.024200439453125,166,cgp,1+lambda,walker2d,8
1669,2.1921274662017822,409.50353503227234,67.546875,113.01033782958984,9,188.3556671142578,158.62933349609375,1669,155.90493774414062,105.62639617919922,234.62442016601562,1687275262.2721741,71.94351196289062,166,cgp,1+lambda,walker2d,9
1670,2.1969082355499268,411.7209379673004,377.6627197265625,264.2237243652344,0,1015.7684326171875,145.94387817382812,1670,136.23890686035156,78.34814453125,1018.3969116210938,1687275264.489577,52.74005889892578,167,cgp,1+lambda,walker2d,0
1671,2.1969082355499268,411.7346901893616,183.55087280273438,171.2285614013672,1,449.25616455078125,148.25022888183594,1671,146.41184997558594,124.932861328125,591.7747802734375,1687275264.5033293,40.700645446777344,167,cgp,1+lambda,walker2d,1
1672,2.1969082355499268,411.7485318183899,346.91851806640625,420.58941650390625,2,995.33349609375,482.3827819824219,1672,478.7148132324219,393.2619934082031,1060.1556396484375,1687275264.517171,131.49520874023438,167,cgp,1+lambda,walker2d,2
1673,2.1969082355499268,411.76126289367676,377.0555725097656,333.8636474609375,3,999.2998046875,632.4111328125,1673,552.5146484375,106.98802947998047,1003.0150146484375,1687275264.529902,48.05644226074219,167,cgp,1+lambda,walker2d,3
1674,2.1969082355499268,411.7749102115631,390.3879089355469,327.8624572753906,4,1034.7821044921875,608.11669921875,1674,512.2979125976562,89.08287811279297,1039.029052734375,1687275264.5435493,60.82220458984375,167,cgp,1+lambda,walker2d,4
1675,2.1969082355499268,411.7879104614258,299.9675598144531,244.62059020996094,5,526.5753173828125,401.6635437011719,1675,338.0896911621094,76.04254150390625,1007.3040771484375,1687275264.5565495,55.81161880493164,167,cgp,1+lambda,walker2d,5
1676,2.1969082355499268,411.80061626434326,277.849365234375,211.8994140625,6,264.3673400878906,240.2865753173828,1676,221.82833862304688,132.09432983398438,1010.0557250976562,1687275264.5692554,52.8959846496582,167,cgp,1+lambda,walker2d,6
1677,2.1969082355499268,411.81325459480286,296.216064453125,335.6027526855469,7,532.4718627929688,499.367919921875,1677,495.3707275390625,293.6472473144531,1005.9208374023438,1687275264.5818937,71.51042938232422,167,cgp,1+lambda,walker2d,7
1678,2.1969082355499268,411.8269031047821,367.2362060546875,295.4859924316406,8,1000.4830932617188,399.0013732910156,1678,335.704345703125,111.56302642822266,1002.0462646484375,1687275264.5955422,65.22004699707031,167,cgp,1+lambda,walker2d,8
1679,2.1969082355499268,411.8396506309509,161.7199249267578,166.38096618652344,9,205.897216796875,177.88572692871094,1679,176.91036987304688,142.016357421875,616.62255859375,1687275264.6082897,66.67271423339844,167,cgp,1+lambda,walker2d,9
1680,2.1958186626434326,414.05795645713806,166.2313995361328,131.66722106933594,0,144.8439178466797,115.95626068115234,1680,114.77971649169922,102.29930114746094,614.1632690429688,1687275266.8265955,33.259742736816406,168,cgp,1+lambda,walker2d,0
1681,2.1958186626434326,414.07199239730835,287.9195861816406,250.25271606445312,1,551.7075805664062,233.625,1681,225.8529815673828,142.09262084960938,998.4125366210938,1687275266.8406315,66.0106201171875,168,cgp,1+lambda,walker2d,1
1682,2.1958186626434326,414.08579683303833,391.847900390625,303.10308837890625,2,1058.1787109375,367.5019226074219,1682,322.6866455078125,137.8673095703125,1060.0013427734375,1687275266.854436,28.31861114501953,168,cgp,1+lambda,walker2d,2
1683,2.1958186626434326,414.0991942882538,407.30694580078125,674.2611694335938,3,1002.8494262695312,1002.3146362304688,1683,1002.2496337890625,997.231201171875,1003.0858764648438,1687275266.8678334,286.51690673828125,168,cgp,1+lambda,walker2d,3
1684,2.1958186626434326,414.1116054058075,398.1568908691406,367.81878662109375,4,1038.35400390625,807.0938720703125,1684,663.430419921875,149.8956298828125,1041.4508056640625,1687275266.8802445,85.9306640625,168,cgp,1+lambda,walker2d,4
1685,2.1958186626434326,414.124276638031,406.971435546875,431.2139587402344,5,1014.5407104492188,1007.6478271484375,1685,879.5140991210938,242.13592529296875,1039.4615478515625,1687275266.8929157,88.55043029785156,168,cgp,1+lambda,walker2d,5
1686,2.1958186626434326,414.1371953487396,277.7269287109375,215.12841796875,6,264.714599609375,244.3967742919922,1686,238.1717529296875,116.93386840820312,1007.993408203125,1687275266.9058344,48.685569763183594,168,cgp,1+lambda,walker2d,6
1687,2.1958186626434326,414.1501989364624,306.6211242675781,250.46499633789062,7,542.9459228515625,469.21044921875,1687,387.92755126953125,77.28544616699219,1005.2470703125,1687275266.918838,48.23693084716797,168,cgp,1+lambda,walker2d,7
1688,2.1958186626434326,414.1627118587494,310.85498046875,331.72686767578125,8,591.6110229492188,589.4741821289062,1688,555.7987060546875,260.1312255859375,1003.7374877929688,1687275266.931351,48.177276611328125,168,cgp,1+lambda,walker2d,8
1689,2.1958186626434326,414.1752223968506,212.7422637939453,179.8845672607422,9,317.9514465332031,212.95925903320312,1689,194.82501220703125,83.14020538330078,765.7012939453125,1687275266.9438615,54.06199645996094,168,cgp,1+lambda,walker2d,9
1690,2.19756817817688,416.3950834274292,152.71035766601562,180.7857666015625,0,458.073486328125,276.2073059082031,1690,238.61756896972656,100.18495178222656,466.59820556640625,1687275269.1637225,77.49180603027344,169,cgp,1+lambda,walker2d,0
1691,2.19756817817688,416.4093828201294,361.8221435546875,284.3963623046875,1,1001.7445068359375,182.45339965820312,1691,171.024169921875,127.75979614257812,1004.06005859375,1687275269.178022,81.57738494873047,169,cgp,1+lambda,walker2d,1
1692,2.19756817817688,416.42463421821594,281.8127136230469,298.2859802246094,2,474.8567810058594,328.24761962890625,1692,324.29791259765625,155.86306762695312,1070.093505859375,1687275269.1932733,129.57603454589844,169,cgp,1+lambda,walker2d,2
1693,2.19756817817688,416.43967866897583,402.6775817871094,420.83544921875,3,1002.9307250976562,1001.6268310546875,1693,867.81396484375,266.53076171875,1003.6934204101562,1687275269.2083178,79.35615539550781,169,cgp,1+lambda,walker2d,3
1694,2.19756817817688,416.4535458087921,275.69268798828125,256.8161315917969,4,343.87188720703125,341.43414306640625,1694,312.4910888671875,145.89218139648438,1029.2071533203125,1687275269.222185,88.5171890258789,169,cgp,1+lambda,walker2d,4
1695,2.19756817817688,416.46748065948486,157.44737243652344,260.5656433105469,5,487.032958984375,377.1575927734375,1695,363.2327880859375,233.10757446289062,530.7559814453125,1687275269.2361197,128.7865447998047,169,cgp,1+lambda,walker2d,5
1696,2.19756817817688,416.4810848236084,280.779296875,175.08697509765625,6,160.61988830566406,153.5551300048828,1696,135.90365600585938,71.51513671875,1008.77880859375,1687275269.249724,56.164886474609375,169,cgp,1+lambda,walker2d,6
1697,2.19756817817688,416.49409890174866,416.29022216796875,392.2406921386719,7,1004.0357666015625,1003.9017944335938,1697,856.0843505859375,183.97225952148438,1004.3487548828125,1687275269.262738,42.5985107421875,169,cgp,1+lambda,walker2d,7
1698,2.19756817817688,416.5078053474426,279.1895751953125,214.93798828125,8,390.177734375,121.6978759765625,1698,121.50326538085938,106.02127075195312,1006.0634765625,1687275269.2764444,91.26002502441406,169,cgp,1+lambda,walker2d,8
1699,2.19756817817688,416.52052307128906,274.6786804199219,239.75254821777344,9,700.43212890625,324.44805908203125,1699,304.439697265625,83.39630126953125,807.44287109375,1687275269.2891622,49.42474365234375,169,cgp,1+lambda,walker2d,9
1700,2.1943252086639404,418.73653268814087,195.60121154785156,262.7562561035156,0,495.4629821777344,321.86279296875,1700,305.50811767578125,226.05992126464844,712.990234375,1687275271.5051718,111.465087890625,170,cgp,1+lambda,walker2d,0
1701,2.1943252086639404,418.7508718967438,295.80352783203125,218.06912231445312,1,443.84759521484375,330.8431701660156,1701,284.43280029296875,74.47183990478516,1003.64208984375,1687275271.519511,34.85197448730469,170,cgp,1+lambda,walker2d,1
1702,2.1943252086639404,418.7648720741272,365.20098876953125,369.1632995605469,2,1037.9281005859375,465.2695617675781,1702,429.5707702636719,281.83331298828125,1057.6279296875,1687275271.5335112,76.24830627441406,170,cgp,1+lambda,walker2d,2
1703,2.1943252086639404,418.778671503067,285.1180114746094,251.57583618164062,3,433.77899169921875,368.0343933105469,1703,345.8788146972656,120.40684509277344,1001.4124145507812,1687275271.5473106,61.59422302246094,170,cgp,1+lambda,walker2d,3
1704,2.1943252086639404,418.7924339771271,284.9830322265625,215.77932739257812,4,298.3689880371094,173.0494842529297,1704,171.6588592529297,145.5850830078125,1035.8804931640625,1687275271.561073,81.84535217285156,170,cgp,1+lambda,walker2d,4
1705,2.1943252086639404,418.8052432537079,311.1824035644531,350.55908203125,5,674.5159301757812,588.0438232421875,1705,566.8677978515625,173.77154541015625,1021.3173828125,1687275271.5738823,112.36762237548828,170,cgp,1+lambda,walker2d,5
1706,2.1943252086639404,418.8188056945801,376.8240661621094,282.84503173828125,6,1004.0665283203125,389.1592102050781,1706,328.9438171386719,86.39055633544922,1009.3648071289062,1687275271.5874448,40.48592758178711,170,cgp,1+lambda,walker2d,6
1707,2.1943252086639404,418.8325614929199,289.6416015625,213.017578125,7,467.7271423339844,138.5458984375,1707,137.85208129882812,104.17436981201172,1001.3472900390625,1687275271.6012006,67.37234497070312,170,cgp,1+lambda,walker2d,7
1708,2.1943252086639404,418.8457016944885,418.45697021484375,365.9440612792969,8,1005.0353393554688,1000.6286010742188,1708,785.2589111328125,117.4866943359375,1005.3118896484375,1687275271.6143408,79.88188171386719,170,cgp,1+lambda,walker2d,8
1709,2.1943252086639404,418.8586177825928,161.6884307861328,174.04791259765625,9,384.6999206542969,345.4994812011719,1709,301.4095458984375,118.14739990234375,485.6976318359375,1687275271.6272569,37.866790771484375,170,cgp,1+lambda,walker2d,9
1710,2.1996116638183594,421.07869696617126,285.21746826171875,172.1412811279297,0,174.72731018066406,131.41519165039062,1710,130.80223083496094,83.14327239990234,1012.7757568359375,1687275273.847336,33.842437744140625,171,cgp,1+lambda,walker2d,0
1711,2.1996116638183594,421.0925807952881,419.2946472167969,392.9237060546875,1,1002.0589599609375,1000.8359985351562,1711,864.7743530273438,165.59556579589844,1011.607666015625,1687275273.86122,37.20048141479492,171,cgp,1+lambda,walker2d,1
1712,2.1996116638183594,421.1065480709076,300.1043395996094,187.06265258789062,2,259.47613525390625,141.44540405273438,1712,138.55911254882812,55.390167236328125,1064.533203125,1687275273.8751872,43.033172607421875,171,cgp,1+lambda,walker2d,2
1713,2.1996116638183594,421.12045192718506,389.67071533203125,438.8334045410156,3,1002.0286865234375,1001.5162353515625,1713,854.0777587890625,341.71612548828125,1003.5543212890625,1687275273.889091,83.65106201171875,171,cgp,1+lambda,walker2d,3
1714,2.1996116638183594,421.134352684021,376.0018005371094,299.2110900878906,4,1032.3414306640625,252.5329132080078,1714,247.85678100585938,109.57522583007812,1042.1109619140625,1687275273.9029918,64.91865539550781,171,cgp,1+lambda,walker2d,4
1715,2.1996116638183594,421.14835476875305,413.6910705566406,523.2675170898438,5,1017.0105590820312,1015.71923828125,1715,1012.1539916992188,356.8758850097656,1033.08056640625,1687275273.9169939,121.34562683105469,171,cgp,1+lambda,walker2d,5
1716,2.1996116638183594,421.16216135025024,286.97564697265625,221.51065063476562,6,462.1413879394531,149.38458251953125,1716,146.21157836914062,115.8544692993164,1009.4321899414062,1687275273.9308004,70.20158386230469,171,cgp,1+lambda,walker2d,6
1717,2.1996116638183594,421.1758794784546,313.9186096191406,253.85972595214844,7,565.6109619140625,475.6291809082031,1717,413.1741943359375,96.53323364257812,1004.864013671875,1687275273.9445186,22.21834945678711,171,cgp,1+lambda,walker2d,7
1718,2.1996116638183594,421.1891634464264,302.8226013183594,257.2440490722656,8,530.6427612304688,469.6302490234375,1718,398.62054443359375,121.16592407226562,1001.2616577148438,1687275273.9578025,39.29689025878906,171,cgp,1+lambda,walker2d,8
1719,2.1996116638183594,421.20157265663147,30067.34765625,-9799.4169921875,9,430.4215087890625,405.9708251953125,1719,394.60955810546875,95.05550384521484,484.06298828125,1687275273.9702117,48.27482223510742,171,cgp,1+lambda,walker2d,9
1720,2.1985886096954346,423.420672416687,298.40582275390625,282.73077392578125,0,524.0826416015625,485.70916748046875,1720,419.9272155761719,169.35528564453125,1025.4486083984375,1687275276.1893115,76.75460815429688,172,cgp,1+lambda,walker2d,0
1721,2.1985886096954346,423.43346428871155,422.4474182128906,366.48406982421875,1,1008.1734008789062,1003.6027221679688,1721,802.7306518554688,122.24369812011719,1009.27685546875,1687275276.2021034,61.32035446166992,172,cgp,1+lambda,walker2d,1
1722,2.1985886096954346,423.44712567329407,289.0757141113281,283.5792541503906,2,467.5143737792969,357.5616149902344,1722,326.69171142578125,177.08297729492188,1065.8258056640625,1687275276.2157648,120.89041900634766,172,cgp,1+lambda,walker2d,2
1723,2.1985886096954346,423.4610025882721,335.60687255859375,361.9472351074219,3,996.0858154296875,378.80657958984375,1723,371.5705261230469,250.3834228515625,1004.1473388671875,1687275276.2296417,121.56034851074219,172,cgp,1+lambda,walker2d,3
