,_step,training.fitness_1q,training.evaluation_time,training.top_k_fit.top_1_fit,training.run_id,training.generation,_timestamp,training.fitness_3q,training.fitness_mean,training.top_k_fit.top_0_fit,_runtime,training.fitness_std,training.fitness_median,training.top_k_fit.top_2_fit,solver,ea,fitness,environment,seed,training.evaluation,training.top_k_reward.top_0_reward,training.top_k_reward.top_1_reward,training.top_k_reward.top_2_reward
746,746,1015.2990112304688,1.4136005640029907,2565.1923828125,3,746,1687172434.2873485,75.7774887084961,736.4750366210938,2598.22314453125,1093.7303454875946,990.1961669921875,210.18167114257812,2546.883056640625,lgp,mu+lambda,reward,hopper,3,74600,2598.22314453125,2565.1923828125,2546.883056640625
747,747,997.5115966796875,1.4121453762054443,2538.761474609375,3,747,1687172435.7213252,89.35653686523438,748.6585693359375,2576.5048828125,1095.1643221378326,964.7848510742188,201.81494140625,2536.898681640625,lgp,mu+lambda,reward,hopper,3,74700,2576.5048828125,2538.761474609375,2536.898681640625
748,748,2221.25390625,1.4125210046768188,2555.38916015625,3,748,1687172437.1552765,46.71028137207031,758.4971923828125,2557.19921875,1096.5982735157013,1050.1947021484375,111.12429809570312,2550.7646484375,lgp,mu+lambda,reward,hopper,3,74800,2557.19921875,2555.38916015625,2550.7646484375
749,749,1189.16845703125,1.4111096858978271,2546.962158203125,3,749,1687172438.5870876,53.67139434814453,716.7352905273438,2549.082763671875,1098.0300846099854,1012.7501831054688,133.25131225585938,2543.166748046875,lgp,mu+lambda,reward,hopper,3,74900,2549.082763671875,2546.962158203125,2543.166748046875
750,750,944.2825317382812,1.412781834602356,2562.277587890625,3,750,1687172440.020987,61.385196685791016,703.9812622070312,2567.568115234375,1099.4639840126038,1016.2996215820312,133.1383056640625,2560.2890625,lgp,mu+lambda,reward,hopper,3,75000,2567.568115234375,2562.277587890625,2560.2890625
751,751,1070.965087890625,1.412612795829773,2570.002685546875,3,751,1687172441.4542239,63.149837493896484,745.5860595703125,2574.105712890625,1100.8972208499908,1000.4166259765625,199.35720825195312,2543.50341796875,lgp,mu+lambda,reward,hopper,3,75100,2574.105712890625,2570.002685546875,2543.50341796875
752,752,1006.9410400390625,1.412165880203247,2537.24267578125,3,752,1687172442.886484,73.83287048339844,722.5542602539062,2541.87744140625,1102.3294808864594,980.7965087890625,144.69180297851562,2529.77294921875,lgp,mu+lambda,reward,hopper,3,75200,2541.87744140625,2537.24267578125,2529.77294921875
753,753,654.1053466796875,1.4148576259613037,2542.946533203125,3,753,1687172444.3212223,70.72312927246094,691.320068359375,2570.942626953125,1103.7642192840576,974.1456909179688,193.16473388671875,2541.28466796875,lgp,mu+lambda,reward,hopper,3,75300,2570.942626953125,2542.946533203125,2541.28466796875
754,754,607.5925903320312,1.412036418914795,2536.850341796875,3,754,1687172445.7550752,60.769039154052734,700.0790405273438,2543.23291015625,1105.198072195053,990.8729858398438,188.43435668945312,2532.391845703125,lgp,mu+lambda,reward,hopper,3,75400,2543.23291015625,2536.850341796875,2532.391845703125
755,755,1012.942138671875,1.4125295877456665,2532.224365234375,3,755,1687172447.1882973,87.7275390625,746.2581176757812,2552.175537109375,1106.6312942504883,979.2085571289062,209.36593627929688,2518.592529296875,lgp,mu+lambda,reward,hopper,3,75500,2552.175537109375,2532.224365234375,2518.592529296875
756,756,2156.23779296875,1.412198781967163,2563.78369140625,3,756,1687172448.6217039,67.26726531982422,774.8243408203125,2591.529296875,1108.0647008419037,1012.7468872070312,205.78363037109375,2545.81396484375,lgp,mu+lambda,reward,hopper,3,75600,2591.529296875,2563.78369140625,2545.81396484375
757,757,1010.5724487304688,1.4413871765136719,2553.620849609375,3,757,1687172450.0814617,65.92025756835938,790.9447631835938,2559.332275390625,1109.5244586467743,981.1484985351562,220.48597717285156,2550.831787109375,lgp,mu+lambda,reward,hopper,3,75700,2559.332275390625,2553.620849609375,2550.831787109375
758,758,1048.1995849609375,1.4282712936401367,2542.944091796875,3,758,1687172451.5276964,77.99766540527344,781.2593383789062,2554.939208984375,1110.9706933498383,973.786376953125,237.70166015625,2533.03955078125,lgp,mu+lambda,reward,hopper,3,75800,2554.939208984375,2542.944091796875,2533.03955078125
759,759,999.0264892578125,1.429906964302063,2544.065673828125,3,759,1687172452.9786634,53.947391510009766,699.4844970703125,2551.020751953125,1112.4216604232788,968.403076171875,191.88232421875,2535.803955078125,lgp,mu+lambda,reward,hopper,3,75900,2551.020751953125,2544.065673828125,2535.803955078125
760,760,992.258544921875,1.4058165550231934,2556.36376953125,3,760,1687172454.4137943,57.3530387878418,730.851318359375,2564.62841796875,1113.8567912578583,999.3244018554688,180.1155242919922,2544.194580078125,lgp,mu+lambda,reward,hopper,3,76000,2564.62841796875,2556.36376953125,2544.194580078125
761,761,1551.7381591796875,1.4052547216415405,2533.45703125,3,761,1687172455.8485427,78.84844207763672,768.2899169921875,2556.02197265625,1115.2915396690369,978.4837036132812,210.385009765625,2518.679443359375,lgp,mu+lambda,reward,hopper,3,76100,2556.02197265625,2533.45703125,2518.679443359375
762,762,1017.830322265625,1.4060648679733276,2544.55615234375,3,762,1687172457.2834404,88.42131805419922,742.804931640625,2550.151611328125,1116.726437330246,962.7276611328125,207.96981811523438,2541.9775390625,lgp,mu+lambda,reward,hopper,3,76200,2550.151611328125,2544.55615234375,2541.9775390625
763,763,998.8790283203125,1.4103649854660034,2506.979736328125,3,763,1687172458.7194312,70.9671630859375,727.9730834960938,2511.24267578125,1118.1624281406403,976.670654296875,195.3396759033203,2497.051513671875,lgp,mu+lambda,reward,hopper,3,76300,2511.24267578125,2506.979736328125,2497.051513671875
764,764,1396.651123046875,1.4151573181152344,2548.315673828125,3,764,1687172460.1525247,68.38037109375,778.381103515625,2548.589111328125,1119.5955216884613,996.4378662109375,205.34124755859375,2531.055908203125,lgp,mu+lambda,reward,hopper,3,76400,2548.589111328125,2548.315673828125,2531.055908203125
765,765,990.1690673828125,1.4130595922470093,2531.615478515625,3,765,1687172461.5827935,52.79517364501953,690.8265991210938,2532.528076171875,1121.0257904529572,957.5405883789062,175.0918426513672,2526.24560546875,lgp,mu+lambda,reward,hopper,3,76500,2532.528076171875,2531.615478515625,2526.24560546875
766,766,991.28076171875,1.4148173332214355,2594.84814453125,3,766,1687172463.0152717,69.2520523071289,678.4559326171875,2663.1640625,1122.4582686424255,943.8790893554688,180.64039611816406,2550.0078125,lgp,mu+lambda,reward,hopper,3,76600,2663.1640625,2594.84814453125,2550.0078125
767,767,1973.431640625,1.415474534034729,2589.40185546875,3,767,1687172464.4481792,66.54643249511719,796.368408203125,2601.510986328125,1123.8911762237549,1004.195068359375,214.63478088378906,2563.997314453125,lgp,mu+lambda,reward,hopper,3,76700,2601.510986328125,2589.40185546875,2563.997314453125
768,768,2182.739501953125,1.4138686656951904,2556.407470703125,3,768,1687172465.8788342,66.77653503417969,834.3987426757812,2571.3896484375,1125.3218312263489,1012.0570678710938,215.05789184570312,2536.720703125,lgp,mu+lambda,reward,hopper,3,76800,2571.3896484375,2556.407470703125,2536.720703125
769,769,1402.31884765625,1.415103554725647,2566.825927734375,3,769,1687172467.3114417,61.116790771484375,789.0335083007812,2572.7607421875,1126.7544386386871,1002.2636108398438,206.33282470703125,2565.1123046875,lgp,mu+lambda,reward,hopper,3,76900,2572.7607421875,2566.825927734375,2565.1123046875
770,770,1007.575439453125,1.4166563749313354,2563.20556640625,3,770,1687172468.7453432,67.25753784179688,758.9151611328125,2569.45556640625,1128.1883401870728,1007.4796142578125,207.2811737060547,2552.518310546875,lgp,mu+lambda,reward,hopper,3,77000,2569.45556640625,2563.20556640625,2552.518310546875
771,771,1010.8983154296875,1.415552020072937,2555.91943359375,3,771,1687172470.1786022,76.59416961669922,787.9447631835938,2588.002685546875,1129.6215991973877,992.0492553710938,173.41790771484375,2534.313720703125,lgp,mu+lambda,reward,hopper,3,77100,2588.002685546875,2555.91943359375,2534.313720703125
772,772,546.9279174804688,1.4150488376617432,2557.32568359375,3,772,1687172471.6114595,65.52770233154297,675.0762329101562,2564.7841796875,1131.0544564723969,991.5982666015625,158.58644104003906,2535.82275390625,lgp,mu+lambda,reward,hopper,3,77200,2564.7841796875,2557.32568359375,2535.82275390625
773,773,999.7633056640625,1.4158642292022705,2547.856201171875,3,773,1687172473.0448673,65.03720092773438,747.43701171875,2585.9375,1132.4878642559052,997.2466430664062,189.51309204101562,2523.314208984375,lgp,mu+lambda,reward,hopper,3,77300,2585.9375,2547.856201171875,2523.314208984375
774,774,1051.5682373046875,1.416574478149414,2547.04248046875,3,774,1687172474.477445,68.23052978515625,730.890625,2556.3935546875,1133.920441865921,984.7196044921875,181.90811157226562,2541.062255859375,lgp,mu+lambda,reward,hopper,3,77400,2556.3935546875,2547.04248046875,2541.062255859375
775,775,1012.274658203125,1.4164626598358154,2545.8203125,3,775,1687172475.9099147,65.08908081054688,748.9323120117188,2551.703125,1135.3529117107391,980.90185546875,191.8550262451172,2537.008544921875,lgp,mu+lambda,reward,hopper,3,77500,2551.703125,2545.8203125,2537.008544921875
776,776,993.9028930664062,1.4171885251998901,2545.837158203125,3,776,1687172477.3445485,51.23160934448242,728.2809448242188,2555.232666015625,1136.7875454425812,982.20849609375,162.57223510742188,2539.664794921875,lgp,mu+lambda,reward,hopper,3,77600,2555.232666015625,2545.837158203125,2539.664794921875
777,777,866.2808837890625,1.4167150259017944,2525.8603515625,3,777,1687172478.778161,87.35376739501953,706.9749755859375,2563.50830078125,1138.221158027649,947.0426635742188,204.91647338867188,2525.26220703125,lgp,mu+lambda,reward,hopper,3,77700,2563.50830078125,2525.8603515625,2525.26220703125
778,778,929.0015869140625,1.4166754484176636,2530.9931640625,3,778,1687172480.2109215,72.79903411865234,690.7734985351562,2552.597412109375,1139.653918504715,932.2124633789062,180.87802124023438,2523.96240234375,lgp,mu+lambda,reward,hopper,3,77800,2552.597412109375,2530.9931640625,2523.96240234375
779,779,2286.66650390625,1.4176840782165527,2559.4423828125,3,779,1687172481.6452985,88.44015502929688,829.3365478515625,2570.713623046875,1141.0882954597473,1008.6405639648438,208.52603149414062,2556.818603515625,lgp,mu+lambda,reward,hopper,3,77900,2570.713623046875,2559.4423828125,2556.818603515625
780,780,1011.6836547851562,1.417560338973999,2527.698974609375,3,780,1687172483.079644,67.91039276123047,770.5902709960938,2547.340576171875,1142.5226409435272,983.7750854492188,193.828369140625,2516.09423828125,lgp,mu+lambda,reward,hopper,3,78000,2547.340576171875,2527.698974609375,2516.09423828125
781,781,995.5025024414062,1.417077660560608,2569.443359375,3,781,1687172484.5127637,83.97738647460938,730.9788818359375,2597.806396484375,1143.955760717392,986.5202026367188,214.28858947753906,2527.724609375,lgp,mu+lambda,reward,hopper,3,78100,2597.806396484375,2569.443359375,2527.724609375
782,782,1313.390869140625,1.4163501262664795,2543.361083984375,3,782,1687172485.945147,53.50162124633789,763.7849731445312,2564.479248046875,1145.3881440162659,1007.142822265625,190.15347290039062,2542.842041015625,lgp,mu+lambda,reward,hopper,3,78200,2564.479248046875,2543.361083984375,2542.842041015625
783,783,2074.940185546875,1.417589545249939,2542.04296875,3,783,1687172487.378716,79.09949493408203,826.51123046875,2542.817138671875,1146.8217129707336,1007.0408935546875,206.6441192626953,2541.79248046875,lgp,mu+lambda,reward,hopper,3,78300,2542.817138671875,2542.04296875,2541.79248046875
784,784,998.6676025390625,1.4164339303970337,2561.07861328125,3,784,1687172488.8109915,84.70372772216797,766.7548217773438,2572.230224609375,1148.2539885044098,998.8284912109375,168.12939453125,2543.769287109375,lgp,mu+lambda,reward,hopper,3,78400,2572.230224609375,2561.07861328125,2543.769287109375
785,785,993.9178466796875,1.417993187904358,2554.96533203125,3,785,1687172490.2448542,66.52656555175781,766.1619873046875,2570.017333984375,1149.687851190567,995.6036987304688,203.13470458984375,2552.0517578125,lgp,mu+lambda,reward,hopper,3,78500,2570.017333984375,2554.96533203125,2552.0517578125
786,786,998.7402954101562,1.4163192510604858,2557.516357421875,3,786,1687172491.6773398,100.38661193847656,734.8189086914062,2564.119140625,1151.1203367710114,961.1400756835938,228.06399536132812,2548.994384765625,lgp,mu+lambda,reward,hopper,3,78600,2564.119140625,2557.516357421875,2548.994384765625
787,787,1016.5460205078125,1.417317271232605,2566.69384765625,3,787,1687172493.1113014,92.69503784179688,770.7849731445312,2568.613525390625,1152.554298400879,985.237060546875,217.41958618164062,2546.869873046875,lgp,mu+lambda,reward,hopper,3,78700,2568.613525390625,2566.69384765625,2546.869873046875
788,788,1055.367919921875,1.41646409034729,2552.3125,3,788,1687172494.5438557,79.5392074584961,752.6107788085938,2576.751953125,1153.986852645874,976.9265747070312,202.5938720703125,2540.21044921875,lgp,mu+lambda,reward,hopper,3,78800,2576.751953125,2552.3125,2540.21044921875
789,789,994.4127197265625,1.4163895845413208,2556.5693359375,3,789,1687172495.9767585,99.43976593017578,767.8303833007812,2579.46484375,1155.4197554588318,961.9853515625,248.68392944335938,2554.844482421875,lgp,mu+lambda,reward,hopper,3,78900,2579.46484375,2556.5693359375,2554.844482421875
790,790,1484.67626953125,1.4167237281799316,2536.86328125,3,790,1687172497.4097056,68.38951873779297,776.2431640625,2554.1796875,1156.8527026176453,1000.515869140625,192.580810546875,2533.16552734375,lgp,mu+lambda,reward,hopper,3,79000,2554.1796875,2536.86328125,2533.16552734375
791,791,977.77734375,1.417927861213684,2547.737060546875,3,791,1687172498.8427584,57.29496383666992,722.2174072265625,2555.72607421875,1158.2857553958893,996.0946044921875,165.10194396972656,2546.20166015625,lgp,mu+lambda,reward,hopper,3,79100,2555.72607421875,2547.737060546875,2546.20166015625
792,792,987.8883666992188,1.4174449443817139,2541.7373046875,3,792,1687172500.276471,54.25997543334961,691.0570678710938,2586.637939453125,1159.7194678783417,940.6103515625,174.87106323242188,2530.485107421875,lgp,mu+lambda,reward,hopper,3,79200,2586.637939453125,2541.7373046875,2530.485107421875
793,793,1863.344482421875,1.4181534051895142,2549.07373046875,3,793,1687172501.7111938,74.6510009765625,789.5999755859375,2561.1552734375,1161.1541907787323,1013.1226196289062,184.39352416992188,2546.424072265625,lgp,mu+lambda,reward,hopper,3,79300,2561.1552734375,2549.07373046875,2546.424072265625
794,794,1000.49169921875,1.4174509048461914,2544.302978515625,3,794,1687172503.1452599,72.28999328613281,704.1612548828125,2545.0478515625,1162.5882568359375,956.7996215820312,192.45718383789062,2529.0263671875,lgp,mu+lambda,reward,hopper,3,79400,2545.0478515625,2544.302978515625,2529.0263671875
795,795,2099.80224609375,1.4142435789108276,2548.8681640625,3,795,1687172504.5755863,68.99862670898438,794.8143310546875,2548.88037109375,1164.0185832977295,1003.684326171875,203.1895751953125,2538.383544921875,lgp,mu+lambda,reward,hopper,3,79500,2548.88037109375,2548.8681640625,2538.383544921875
796,796,992.3240966796875,1.4169464111328125,2568.094482421875,3,796,1687172506.00857,69.89862823486328,680.6915283203125,2581.61328125,1165.4515669345856,966.7281494140625,193.84201049804688,2552.69677734375,lgp,mu+lambda,reward,hopper,3,79600,2581.61328125,2568.094482421875,2552.69677734375
797,797,1008.9430541992188,1.4183666706085205,2565.403076171875,3,797,1687172507.4433095,67.96302032470703,733.8727416992188,2586.344482421875,1166.8863065242767,970.7078857421875,203.87583923339844,2561.707275390625,lgp,mu+lambda,reward,hopper,3,79700,2586.344482421875,2565.403076171875,2561.707275390625
798,798,1060.891357421875,1.4157041311264038,2560.945068359375,3,798,1687172508.8758419,65.18272399902344,783.4498901367188,2585.429931640625,1168.3188388347626,986.668212890625,201.49447631835938,2541.217529296875,lgp,mu+lambda,reward,hopper,3,79800,2585.429931640625,2560.945068359375,2541.217529296875
799,799,1063.28515625,1.4168826341629028,2548.719970703125,3,799,1687172510.3104162,75.42642974853516,814.3547973632812,2561.07177734375,1169.7534132003784,973.0958251953125,269.6047668457031,2529.841552734375,lgp,mu+lambda,reward,hopper,3,79900,2561.07177734375,2548.719970703125,2529.841552734375
800,800,2289.068115234375,1.417862057685852,2551.572021484375,3,800,1687172511.7448301,75.35741424560547,807.2596435546875,2560.594970703125,1171.1878271102905,1031.7523193359375,205.60504150390625,2533.093505859375,lgp,mu+lambda,reward,hopper,3,80000,2560.594970703125,2551.572021484375,2533.093505859375
801,801,809.874755859375,1.4172980785369873,2523.637451171875,3,801,1687172513.1781807,55.74961471557617,702.4772338867188,2555.33984375,1172.6211776733398,985.0298461914062,144.28793334960938,2514.82470703125,lgp,mu+lambda,reward,hopper,3,80100,2555.33984375,2523.637451171875,2514.82470703125
802,802,1509.241455078125,1.416662335395813,2550.584716796875,3,802,1687172514.6105256,75.05543518066406,791.4814453125,2563.474853515625,1174.0535225868225,1017.4639892578125,166.5528564453125,2543.066162109375,lgp,mu+lambda,reward,hopper,3,80200,2563.474853515625,2550.584716796875,2543.066162109375
803,803,2394.679931640625,1.4165208339691162,2539.112548828125,3,803,1687172516.043678,63.344181060791016,819.939208984375,2555.087890625,1175.4866750240326,1012.9869995117188,243.11883544921875,2530.673095703125,lgp,mu+lambda,reward,hopper,3,80300,2555.087890625,2539.112548828125,2530.673095703125
804,804,2376.577392578125,1.417097568511963,2565.728759765625,3,804,1687172517.4763324,60.76091003417969,781.493408203125,2584.98974609375,1176.919329404831,1040.0546875,177.43243408203125,2562.24462890625,lgp,mu+lambda,reward,hopper,3,80400,2584.98974609375,2565.728759765625,2562.24462890625
805,805,1317.065673828125,1.4167996644973755,2562.71923828125,3,805,1687172518.9090889,59.35955810546875,747.3500366210938,2565.25439453125,1178.3520858287811,1019.7096557617188,172.39376831054688,2560.345947265625,lgp,mu+lambda,reward,hopper,3,80500,2565.25439453125,2562.71923828125,2560.345947265625
806,806,1661.709228515625,1.4173705577850342,2569.95947265625,3,806,1687172520.343028,79.11493682861328,824.590576171875,2578.068359375,1179.7860250473022,1005.60693359375,213.0515899658203,2569.770751953125,lgp,mu+lambda,reward,hopper,3,80600,2578.068359375,2569.95947265625,2569.770751953125
807,807,1006.9022827148438,1.416156530380249,2535.56201171875,3,807,1687172521.7751336,80.67124938964844,762.1726684570312,2568.995361328125,1181.2181305885315,969.48388671875,174.2667236328125,2523.861083984375,lgp,mu+lambda,reward,hopper,3,80700,2568.995361328125,2535.56201171875,2523.861083984375
808,808,1004.0693359375,1.4172370433807373,2552.237060546875,3,808,1687172523.2087324,52.73625183105469,785.1737060546875,2573.129150390625,1182.6517293453217,1000.62255859375,165.30239868164062,2549.59375,lgp,mu+lambda,reward,hopper,3,80800,2573.129150390625,2552.237060546875,2549.59375
809,809,993.8707275390625,1.4169963598251343,2548.594482421875,3,809,1687172524.6416886,57.496742248535156,731.7445068359375,2552.03857421875,1184.0846855640411,985.3789672851562,181.52926635742188,2539.281494140625,lgp,mu+lambda,reward,hopper,3,80900,2552.03857421875,2548.594482421875,2539.281494140625
810,810,2223.516357421875,1.4161767959594727,2540.441650390625,3,810,1687172526.0734334,73.26351165771484,798.2390747070312,2572.609619140625,1185.5164303779602,1004.4983520507812,206.90963745117188,2529.461669921875,lgp,mu+lambda,reward,hopper,3,81000,2572.609619140625,2540.441650390625,2529.461669921875
811,811,929.1492919921875,1.4165452718734741,2547.676025390625,3,811,1687172527.5064325,55.629234313964844,713.6795043945312,2559.86181640625,1186.949429512024,981.50634765625,179.29641723632812,2538.314697265625,lgp,mu+lambda,reward,hopper,3,81100,2559.86181640625,2547.676025390625,2538.314697265625
812,812,2258.5078125,1.4169654846191406,2537.864013671875,3,812,1687172528.9393194,70.98153686523438,796.3677368164062,2539.609130859375,1188.382316350937,1025.3775634765625,185.78765869140625,2535.713623046875,lgp,mu+lambda,reward,hopper,3,81200,2539.609130859375,2537.864013671875,2535.713623046875
813,813,1027.0838623046875,1.417116641998291,2575.6748046875,3,813,1687172530.372296,66.35249328613281,782.3285522460938,2582.4970703125,1189.8152930736542,994.5286254882812,207.17654418945312,2551.05078125,lgp,mu+lambda,reward,hopper,3,81300,2582.4970703125,2575.6748046875,2551.05078125
814,814,2281.320068359375,1.410673975944519,2564.66748046875,3,814,1687172531.8069701,52.39649200439453,846.0028076171875,2568.955322265625,1191.249967098236,1030.86181640625,179.45594787597656,2550.58837890625,lgp,mu+lambda,reward,hopper,3,81400,2568.955322265625,2564.66748046875,2550.58837890625
815,815,1000.073974609375,1.4174588918685913,2525.632080078125,3,815,1687172533.242709,57.444725036621094,714.5773315429688,2583.23486328125,1192.6857059001923,977.9317016601562,176.86886596679688,2523.860595703125,lgp,mu+lambda,reward,hopper,3,81500,2583.23486328125,2525.632080078125,2523.860595703125
816,816,903.6881103515625,1.415893793106079,2536.767822265625,3,816,1687172534.6756594,51.43670654296875,666.3848266601562,2549.556396484375,1194.1186563968658,959.95654296875,192.22128295898438,2533.024658203125,lgp,mu+lambda,reward,hopper,3,81600,2549.556396484375,2536.767822265625,2533.024658203125
817,817,1265.6961669921875,1.4171218872070312,2567.08349609375,3,817,1687172536.1100745,57.38825607299805,739.839111328125,2577.88134765625,1195.5530714988708,1013.3299560546875,156.20188903808594,2540.92578125,lgp,mu+lambda,reward,hopper,3,81700,2577.88134765625,2567.08349609375,2540.92578125
818,818,881.55615234375,1.4135292768478394,2552.482421875,3,818,1687172537.5400786,49.59744644165039,682.481689453125,2553.2158203125,1196.983075618744,997.5120849609375,131.48516845703125,2548.080810546875,lgp,mu+lambda,reward,hopper,3,81800,2553.2158203125,2552.482421875,2548.080810546875
819,819,938.0693969726562,1.4148552417755127,2545.123046875,3,819,1687172538.9721677,52.842376708984375,706.0671997070312,2547.9365234375,1198.4151647090912,1000.6575927734375,161.86517333984375,2533.74462890625,lgp,mu+lambda,reward,hopper,3,81900,2547.9365234375,2545.123046875,2533.74462890625
820,820,1815.474365234375,1.414775013923645,2556.570068359375,3,820,1687172540.4044476,50.93598556518555,751.1292114257812,2565.18115234375,1199.8474445343018,1031.734375,147.07650756835938,2553.664306640625,lgp,mu+lambda,reward,hopper,3,82000,2565.18115234375,2556.570068359375,2553.664306640625
821,821,1025.0931396484375,1.415948748588562,2544.781494140625,3,821,1687172541.8371658,51.159019470214844,751.330322265625,2552.622802734375,1201.2801628112793,1006.239013671875,135.27525329589844,2536.416748046875,lgp,mu+lambda,reward,hopper,3,82100,2552.622802734375,2544.781494140625,2536.416748046875
822,822,1003.3472900390625,1.416947841644287,2550.00146484375,3,822,1687172543.2704725,31.971982955932617,722.8047485351562,2592.090087890625,1202.71346950531,983.670654296875,201.5543212890625,2522.611328125,lgp,mu+lambda,reward,hopper,3,82200,2592.090087890625,2550.00146484375,2522.611328125
823,823,1019.3497314453125,1.4172099828720093,2536.87646484375,3,823,1687172544.704679,55.0821533203125,771.2739868164062,2542.292724609375,1204.1476759910583,1000.3994750976562,174.15936279296875,2536.62109375,lgp,mu+lambda,reward,hopper,3,82300,2542.292724609375,2536.87646484375,2536.62109375
824,824,1088.4892578125,1.4138600826263428,2551.904296875,3,824,1687172546.1372392,53.38710021972656,788.138427734375,2552.841064453125,1205.580236196518,978.778564453125,221.82858276367188,2528.007080078125,lgp,mu+lambda,reward,hopper,3,82400,2552.841064453125,2551.904296875,2528.007080078125
825,825,1340.5771484375,1.415228247642517,2561.116943359375,3,825,1687172547.570155,56.16206741333008,749.2530517578125,2561.7763671875,1207.013151884079,1017.7815551757812,156.87966918945312,2556.992431640625,lgp,mu+lambda,reward,hopper,3,82500,2561.7763671875,2561.116943359375,2556.992431640625
826,826,2074.255615234375,1.4144022464752197,2550.622314453125,3,826,1687172549.001874,62.36754608154297,751.8270263671875,2578.715576171875,1208.4448709487915,1016.3855590820312,140.6031494140625,2542.978271484375,lgp,mu+lambda,reward,hopper,3,82600,2578.715576171875,2550.622314453125,2542.978271484375
827,827,2122.957275390625,1.4146157503128052,2543.815673828125,3,827,1687172550.4347785,57.741355895996094,807.69921875,2561.84619140625,1209.8777754306793,1023.6634521484375,161.71502685546875,2541.7333984375,lgp,mu+lambda,reward,hopper,3,82700,2561.84619140625,2543.815673828125,2541.7333984375
828,828,1417.86181640625,1.4142934083938599,2571.9541015625,3,828,1687172551.8670666,81.02790832519531,800.3496704101562,2597.43017578125,1211.3100636005402,999.3489379882812,208.0181884765625,2556.312255859375,lgp,mu+lambda,reward,hopper,3,82800,2597.43017578125,2571.9541015625,2556.312255859375
829,829,1041.0455322265625,1.4153838157653809,2537.845947265625,3,829,1687172553.2995336,54.129085540771484,725.470703125,2576.427978515625,1212.7425305843353,973.14013671875,178.3534698486328,2526.166748046875,lgp,mu+lambda,reward,hopper,3,82900,2576.427978515625,2537.845947265625,2526.166748046875
830,830,1008.284912109375,1.4139329195022583,2570.39453125,3,830,1687172554.731797,52.04132080078125,772.4428100585938,2584.004638671875,1214.174793958664,991.519775390625,210.5835418701172,2547.439697265625,lgp,mu+lambda,reward,hopper,3,83000,2584.004638671875,2570.39453125,2547.439697265625
831,831,1063.6558837890625,1.4072262048721313,2558.859375,3,831,1687172556.1566014,55.529476165771484,793.0523071289062,2564.184326171875,1215.5995984077454,994.7651977539062,200.17974853515625,2529.255126953125,lgp,mu+lambda,reward,hopper,3,83100,2564.184326171875,2558.859375,2529.255126953125
832,832,2102.65771484375,1.414330005645752,2562.638671875,3,832,1687172557.5884402,49.4507942199707,752.6869506835938,2573.218017578125,1217.0314371585846,1026.86376953125,149.65692138671875,2558.954833984375,lgp,mu+lambda,reward,hopper,3,83200,2573.218017578125,2562.638671875,2558.954833984375
833,833,996.1754150390625,1.4162806272506714,2533.875,3,833,1687172559.0214384,53.2003059387207,735.7435913085938,2544.48681640625,1218.464435338974,971.3207397460938,185.81240844726562,2533.765625,lgp,mu+lambda,reward,hopper,3,83300,2544.48681640625,2533.875,2533.765625
834,834,994.7303466796875,1.414442777633667,2533.892578125,3,834,1687172560.4545836,57.87213134765625,695.6439208984375,2547.561767578125,1219.8975806236267,962.1033935546875,168.05941772460938,2521.048583984375,lgp,mu+lambda,reward,hopper,3,83400,2547.561767578125,2533.892578125,2521.048583984375
835,835,1003.999755859375,1.4164613485336304,2561.857177734375,3,835,1687172561.8890293,55.246307373046875,699.4148559570312,2584.032958984375,1221.3320262432098,958.8480224609375,164.16244506835938,2555.716064453125,lgp,mu+lambda,reward,hopper,3,83500,2584.032958984375,2561.857177734375,2555.716064453125
836,836,2253.906494140625,1.415237545967102,2544.43896484375,3,836,1687172563.3221018,71.92377471923828,795.852783203125,2610.345947265625,1222.765098810196,1028.3995361328125,170.8782958984375,2542.616455078125,lgp,mu+lambda,reward,hopper,3,83600,2610.345947265625,2544.43896484375,2542.616455078125
837,837,1950.13232421875,1.4140915870666504,2567.304443359375,3,837,1687172564.7550175,64.49494934082031,780.1406860351562,2629.085693359375,1224.198014497757,1012.6058349609375,188.4753875732422,2560.44921875,lgp,mu+lambda,reward,hopper,3,83700,2629.085693359375,2567.304443359375,2560.44921875
838,838,749.2756958007812,1.4154549837112427,2547.569580078125,3,838,1687172566.1881251,64.35548400878906,701.6199951171875,2549.9189453125,1225.6311221122742,996.6610107421875,171.24905395507812,2541.73046875,lgp,mu+lambda,reward,hopper,3,83800,2549.9189453125,2547.569580078125,2541.73046875
839,839,1291.421875,1.4155648946762085,2565.58984375,3,839,1687172567.6214404,75.28173828125,794.5519409179688,2568.045166015625,1227.0644373893738,1004.5172729492188,226.35952758789062,2553.2548828125,lgp,mu+lambda,reward,hopper,3,83900,2568.045166015625,2565.58984375,2553.2548828125
840,840,857.8779907226562,1.4145774841308594,2571.297119140625,3,840,1687172569.0540836,64.77667236328125,707.8324584960938,2586.384765625,1228.497080564499,983.2254028320312,189.87493896484375,2565.99169921875,lgp,mu+lambda,reward,hopper,3,84000,2586.384765625,2571.297119140625,2565.99169921875
