,_step,training.run_id,training.fitness_3q,training.generation,training.fitness_mean,training.evaluation_time,training.fitness_1q,training.top_k_fit.top_0_fit,training.top_k_fit.top_2_fit,training.top_k_fit.top_1_fit,_runtime,_timestamp,training.fitness_std,training.fitness_median,solver,ea,environment,seed,training.evaluation,training.top_k_reward.top_0_reward,training.top_k_reward.top_1_reward,training.top_k_reward.top_2_reward
510,510,0,55.246925354003906,510,443.4474792480469,2.0316195487976074,1035.4818115234375,1227.472900390625,1183.0736083984375,1184.3983154296875,1064.0513172149658,1686918220.6636403,486.2034606933594,154.4368896484375,cgp,mu+lambda,hopper,5,51000,1227.472900390625,1184.3983154296875,1183.0736083984375
511,511,0,45.46778106689453,511,506.8185119628906,2.004230260848999,1103.97900390625,1267.429443359375,1218.548095703125,1253.45166015625,1066.070865392685,1686918222.6831884,504.7408752441406,216.28082275390625,cgp,mu+lambda,hopper,5,51100,1267.429443359375,1253.45166015625,1218.548095703125
512,512,0,69.01627349853516,512,541.4205932617188,2.0008013248443604,1138.48828125,1217.1624755859375,1208.7763671875,1215.7230224609375,1068.0857095718384,1686918224.6980326,502.6393127441406,236.8545379638672,cgp,mu+lambda,hopper,5,51200,1217.1624755859375,1215.7230224609375,1208.7763671875
513,513,0,66.27500915527344,513,553.4222412109375,2.0166404247283936,1148.0469970703125,1256.53271484375,1222.264892578125,1227.6988525390625,1070.1178572177887,1686918226.7301803,510.6875305175781,291.6002197265625,cgp,mu+lambda,hopper,5,51300,1256.53271484375,1227.6988525390625,1222.264892578125
514,514,0,77.0213851928711,514,514.654296875,2.017014980316162,1105.598876953125,1258.6844482421875,1199.1495361328125,1211.790771484375,1072.1504921913147,1686918228.7628152,496.9741516113281,201.57293701171875,cgp,mu+lambda,hopper,5,51400,1258.6844482421875,1211.790771484375,1199.1495361328125
515,515,0,56.206932067871094,515,489.0377197265625,2.019481897354126,1074.466064453125,1200.294921875,1186.858154296875,1189.8282470703125,1074.1855962276459,1686918230.7979193,499.7388610839844,149.31454467773438,cgp,mu+lambda,hopper,5,51500,1200.294921875,1189.8282470703125,1186.858154296875
516,516,0,75.59031677246094,516,513.1197509765625,2.0172016620635986,1101.7652587890625,1249.1754150390625,1213.590576171875,1220.234130859375,1076.218103647232,1686918232.8304267,489.0751037597656,220.8641815185547,cgp,mu+lambda,hopper,5,51600,1249.1754150390625,1220.234130859375,1213.590576171875
517,517,0,59.816986083984375,517,534.8364868164062,2.022761821746826,1105.002197265625,1242.0419921875,1193.690185546875,1201.83349609375,1078.2558002471924,1686918234.8681233,495.8664245605469,256.01202392578125,cgp,mu+lambda,hopper,5,51700,1242.0419921875,1201.83349609375,1193.690185546875
518,518,0,72.75115966796875,518,500.9597473144531,2.025153875350952,1112.6885986328125,1247.385986328125,1194.689208984375,1194.9312744140625,1080.2965831756592,1686918236.9089062,500.55706787109375,178.14483642578125,cgp,mu+lambda,hopper,5,51800,1247.385986328125,1194.9312744140625,1194.689208984375
519,519,0,75.22737121582031,519,512.3060913085938,2.0290966033935547,1118.3636474609375,1202.1937255859375,1192.197998046875,1194.8046875,1082.340847492218,1686918238.9531705,497.7623596191406,207.46145629882812,cgp,mu+lambda,hopper,5,51900,1202.1937255859375,1194.8046875,1192.197998046875
520,520,0,43.60161590576172,520,435.4386291503906,2.0258071422576904,1045.904541015625,1213.0452880859375,1186.0533447265625,1211.54736328125,1084.3810937404633,1686918240.9934168,491.9664001464844,125.45907592773438,cgp,mu+lambda,hopper,5,52000,1213.0452880859375,1211.54736328125,1186.0533447265625
521,521,0,60.25911331176758,521,530.9419555664062,2.0258986949920654,1085.63330078125,1233.662109375,1205.3370361328125,1222.7056884765625,1086.422369480133,1686918243.0346925,495.6692199707031,226.7635040283203,cgp,mu+lambda,hopper,5,52100,1233.662109375,1222.7056884765625,1205.3370361328125
522,522,0,69.68122863769531,522,552.4744873046875,2.0267655849456787,1084.552978515625,1221.68115234375,1192.85498046875,1199.1417236328125,1088.4647126197815,1686918245.0770357,487.1256103515625,472.29833984375,cgp,mu+lambda,hopper,5,52200,1221.68115234375,1199.1417236328125,1192.85498046875
523,523,0,70.65162658691406,523,492.26776123046875,2.0249757766723633,1121.068359375,1203.7808837890625,1200.9075927734375,1201.24658203125,1090.5052967071533,1686918247.1176198,481.68402099609375,221.32427978515625,cgp,mu+lambda,hopper,5,52300,1203.7808837890625,1201.24658203125,1200.9075927734375
524,524,0,51.4749755859375,524,439.1076354980469,2.02431321144104,1086.064453125,1217.187744140625,1203.034912109375,1205.5673828125,1092.5450060367584,1686918249.157329,477.4294738769531,173.72494506835938,cgp,mu+lambda,hopper,5,52400,1217.187744140625,1205.5673828125,1203.034912109375
525,525,0,49.550376892089844,525,432.6340026855469,2.0307247638702393,1028.9893798828125,1216.7938232421875,1203.138671875,1203.9951171875,1094.5910801887512,1686918251.2034032,485.2412414550781,137.23995971679688,cgp,mu+lambda,hopper,5,52500,1216.7938232421875,1203.9951171875,1203.138671875
526,526,0,58.432098388671875,526,517.6150512695312,2.024808883666992,1135.6435546875,1217.0145263671875,1198.89404296875,1213.702880859375,1096.6313462257385,1686918253.2436693,508.2593688964844,172.66549682617188,cgp,mu+lambda,hopper,5,52600,1217.0145263671875,1213.702880859375,1198.89404296875
527,527,0,53.72507858276367,527,497.4609375,2.0285472869873047,1140.1553955078125,1225.8140869140625,1202.5794677734375,1214.3504638671875,1098.6743602752686,1686918255.2866833,504.1231689453125,171.09117126464844,cgp,mu+lambda,hopper,5,52700,1225.8140869140625,1214.3504638671875,1202.5794677734375
528,528,0,77.70704650878906,528,538.1881103515625,2.0259885787963867,1140.1973876953125,1228.3045654296875,1202.7781982421875,1204.8359375,1100.7158720493317,1686918257.328195,506.1656799316406,168.7264404296875,cgp,mu+lambda,hopper,5,52800,1228.3045654296875,1204.8359375,1202.7781982421875
529,529,0,57.67367172241211,529,500.6801452636719,2.0272350311279297,1125.3994140625,1281.9310302734375,1201.93408203125,1213.266845703125,1102.7588889598846,1686918259.371212,502.2201843261719,185.37930297851562,cgp,mu+lambda,hopper,5,52900,1281.9310302734375,1213.266845703125,1201.93408203125
530,530,0,61.09706115722656,530,482.4515380859375,2.0275070667266846,1134.9708251953125,1225.1444091796875,1210.2620849609375,1216.78955078125,1104.8018884658813,1686918261.4142115,510.1923828125,179.38421630859375,cgp,mu+lambda,hopper,5,53000,1225.1444091796875,1216.78955078125,1210.2620849609375
531,531,0,47.71927261352539,531,-538.4226684570312,2.0220425128936768,1046.990966796875,1235.9666748046875,1191.2435302734375,1192.287841796875,1106.8396499156952,1686918263.451973,10007.9580078125,178.32223510742188,cgp,mu+lambda,hopper,5,53100,1235.9666748046875,1192.287841796875,1191.2435302734375
532,532,0,59.63288116455078,532,493.9367370605469,2.0287458896636963,1095.491455078125,1224.02294921875,1209.641357421875,1219.9505615234375,1108.8841745853424,1686918265.4964976,491.35650634765625,206.1458740234375,cgp,mu+lambda,hopper,5,53200,1224.02294921875,1219.9505615234375,1209.641357421875
533,533,0,57.167152404785156,533,494.00726318359375,2.024730682373047,1142.608642578125,1233.352294921875,1218.285888671875,1231.546142578125,1110.924447774887,1686918267.5367708,504.7405090332031,184.95065307617188,cgp,mu+lambda,hopper,5,53300,1233.352294921875,1231.546142578125,1218.285888671875
534,534,0,83.72240447998047,534,561.9470825195312,2.0243353843688965,1148.160400390625,1218.8096923828125,1211.4923095703125,1212.9801025390625,1112.9631216526031,1686918269.5754447,512.2264404296875,241.97116088867188,cgp,mu+lambda,hopper,5,53400,1218.8096923828125,1212.9801025390625,1211.4923095703125
535,535,0,76.16230773925781,535,567.714599609375,2.026036024093628,1141.05419921875,1215.644287109375,1204.993896484375,1213.8743896484375,1115.0045597553253,1686918271.6168828,518.252685546875,343.4677734375,cgp,mu+lambda,hopper,5,53500,1215.644287109375,1213.8743896484375,1204.993896484375
536,536,0,78.11653137207031,536,604.1063232421875,2.0235095024108887,1148.37060546875,1260.4874267578125,1223.9205322265625,1232.5252685546875,1117.0432212352753,1686918273.6555443,507.0841369628906,677.78515625,cgp,mu+lambda,hopper,5,53600,1260.4874267578125,1232.5252685546875,1223.9205322265625
537,537,0,74.92800903320312,537,527.1058959960938,2.0245766639709473,1080.197021484375,1217.70068359375,1195.208251953125,1213.6676025390625,1119.0831680297852,1686918275.695491,481.1847839355469,253.48655700683594,cgp,mu+lambda,hopper,5,53700,1217.70068359375,1213.6676025390625,1195.208251953125
538,538,0,54.88337326049805,538,526.1437377929688,2.0222630500793457,1090.508544921875,1235.9825439453125,1222.36328125,1229.649169921875,1121.120693206787,1686918277.7330163,505.16119384765625,191.2987823486328,cgp,mu+lambda,hopper,5,53800,1235.9825439453125,1229.649169921875,1222.36328125
539,539,0,56.324806213378906,539,489.96295166015625,2.0205912590026855,1084.6427001953125,1204.039794921875,1192.7103271484375,1203.1685791015625,1123.1566188335419,1686918279.7689419,495.6803283691406,190.55792236328125,cgp,mu+lambda,hopper,5,53900,1204.039794921875,1203.1685791015625,1192.7103271484375
540,540,0,57.6423225402832,540,-469.2486267089844,2.016834020614624,1128.43701171875,1244.4014892578125,1237.6431884765625,1241.658203125,1125.1886825561523,1686918281.8010056,10016.5009765625,231.3508758544922,cgp,mu+lambda,hopper,5,54000,1244.4014892578125,1241.658203125,1237.6431884765625
541,541,0,57.01699447631836,541,511.9870300292969,2.0161633491516113,1119.0198974609375,1275.5870361328125,1212.0230712890625,1223.3511962890625,1127.2199881076813,1686918283.8323112,504.3944396972656,188.92347717285156,cgp,mu+lambda,hopper,5,54100,1275.5870361328125,1223.3511962890625,1212.0230712890625
542,542,0,53.450233459472656,542,518.5819702148438,2.015615463256836,1132.03515625,1234.7364501953125,1198.85693359375,1228.762939453125,1129.2497136592865,1686918285.8620367,507.8821105957031,210.26670837402344,cgp,mu+lambda,hopper,5,54200,1234.7364501953125,1228.762939453125,1198.85693359375
543,543,0,60.086936950683594,543,454.4002990722656,2.0186359882354736,999.5654296875,1218.8697509765625,1199.4359130859375,1210.23876953125,1131.2836492061615,1686918287.8959723,470.3819580078125,189.44570922851562,cgp,mu+lambda,hopper,5,54300,1218.8697509765625,1210.23876953125,1199.4359130859375
544,544,0,72.87933349609375,544,481.3687438964844,2.017960548400879,1065.128173828125,1248.1112060546875,1195.77197265625,1211.3541259765625,1133.3183403015137,1686918289.9306633,481.663818359375,190.9568328857422,cgp,mu+lambda,hopper,5,54400,1248.1112060546875,1211.3541259765625,1195.77197265625
545,545,0,51.55092239379883,545,504.72271728515625,2.0181684494018555,1131.9351806640625,1216.67236328125,1204.3148193359375,1214.576904296875,1135.3526690006256,1686918291.964992,504.05242919921875,184.163818359375,cgp,mu+lambda,hopper,5,54500,1216.67236328125,1214.576904296875,1204.3148193359375
546,546,0,70.25437927246094,546,568.7149658203125,2.0145132541656494,1141.35009765625,1300.655517578125,1248.9219970703125,1251.869140625,1137.3824844360352,1686918293.9948075,514.9518432617188,236.38580322265625,cgp,mu+lambda,hopper,5,54600,1300.655517578125,1251.869140625,1248.9219970703125
547,547,0,57.430564880371094,547,499.49517822265625,2.0201706886291504,1134.6436767578125,1226.3680419921875,1207.702880859375,1220.299560546875,1139.4179112911224,1686918296.0302343,508.3103332519531,147.755615234375,cgp,mu+lambda,hopper,5,54700,1226.3680419921875,1220.299560546875,1207.702880859375
548,548,0,62.167198181152344,548,524.01904296875,2.019078016281128,1140.9541015625,1244.39501953125,1210.8594970703125,1243.5518798828125,1141.4525821208954,1686918298.0649052,515.0940551757812,164.00735473632812,cgp,mu+lambda,hopper,5,54800,1244.39501953125,1243.5518798828125,1210.8594970703125
549,549,0,67.10787963867188,549,596.696533203125,2.017258405685425,1135.70556640625,1263.754150390625,1191.469970703125,1207.8931884765625,1143.4839644432068,1686918300.0962875,512.047119140625,754.5025024414062,cgp,mu+lambda,hopper,5,54900,1263.754150390625,1207.8931884765625,1191.469970703125
550,550,0,63.036067962646484,550,559.3444213867188,2.013401746749878,1120.1041259765625,1253.5343017578125,1194.1641845703125,1200.607421875,1145.512461423874,1686918302.1247845,496.8910217285156,276.7659606933594,cgp,mu+lambda,hopper,5,55000,1253.5343017578125,1200.607421875,1194.1641845703125
551,551,0,57.96141815185547,551,514.2273559570312,2.016684055328369,1087.44677734375,1262.81982421875,1191.8831787109375,1241.5447998046875,1147.544558763504,1686918304.1568818,501.1354064941406,205.40914916992188,cgp,mu+lambda,hopper,5,55100,1262.81982421875,1241.5447998046875,1191.8831787109375
552,552,0,55.987937927246094,552,447.55780029296875,2.0175676345825195,1104.0565185546875,1214.931396484375,1182.9921875,1194.6611328125,1149.5782930850983,1686918306.1906161,492.087158203125,141.5264434814453,cgp,mu+lambda,hopper,5,55200,1214.931396484375,1194.6611328125,1182.9921875
553,553,0,63.08498001098633,553,557.5360717773438,2.017300605773926,1123.85107421875,1207.138671875,1189.8843994140625,1193.566650390625,1151.6109199523926,1686918308.223243,507.25128173828125,262.83233642578125,cgp,mu+lambda,hopper,5,55300,1207.138671875,1193.566650390625,1189.8843994140625
554,554,0,70.86769104003906,554,-489.6236267089844,2.0175390243530273,1120.99609375,1232.584716796875,1199.720947265625,1219.8541259765625,1153.643715620041,1686918310.2560387,10013.146484375,220.79299926757812,cgp,mu+lambda,hopper,5,55400,1232.584716796875,1219.8541259765625,1199.720947265625
555,555,0,85.5826187133789,555,550.8583984375,2.0159754753112793,1133.6497802734375,1229.54931640625,1217.950439453125,1220.0518798828125,1155.6746060848236,1686918312.2869291,491.47088623046875,258.57464599609375,cgp,mu+lambda,hopper,5,55500,1229.54931640625,1220.0518798828125,1217.950439453125
556,556,0,51.01939392089844,556,485.87823486328125,2.022692918777466,1080.1002197265625,1218.60986328125,1192.49755859375,1210.2528076171875,1157.7113165855408,1686918314.3236396,486.52252197265625,188.22705078125,cgp,mu+lambda,hopper,5,55600,1218.60986328125,1210.2528076171875,1192.49755859375
557,557,0,64.8226089477539,557,495.9042053222656,2.0197205543518066,1091.397705078125,1276.9735107421875,1216.3746337890625,1234.0289306640625,1159.7461631298065,1686918316.3584862,505.8612365722656,142.63372802734375,cgp,mu+lambda,hopper,5,55700,1276.9735107421875,1234.0289306640625,1216.3746337890625
558,558,0,53.67980194091797,558,479.84906005859375,2.020486831665039,1141.749267578125,1254.229248046875,1205.14990234375,1207.420166015625,1161.7819621562958,1686918318.3942852,501.76806640625,169.6494140625,cgp,mu+lambda,hopper,5,55800,1254.229248046875,1207.420166015625,1205.14990234375
559,559,0,62.21074676513672,559,-497.8140563964844,2.016782522201538,1123.144287109375,1219.3748779296875,1210.954833984375,1218.721923828125,1163.8141491413116,1686918320.4264722,10013.09375,196.8397216796875,cgp,mu+lambda,hopper,5,55900,1219.3748779296875,1218.721923828125,1210.954833984375
560,560,0,54.37971878051758,560,564.8015747070312,2.0152409076690674,1104.1873779296875,1246.249267578125,1194.8099365234375,1210.6650390625,1165.8449778556824,1686918322.457301,508.581787109375,288.56011962890625,cgp,mu+lambda,hopper,5,56000,1246.249267578125,1210.6650390625,1194.8099365234375
561,561,0,57.081451416015625,561,520.3101196289062,2.016671895980835,1136.9501953125,1208.4862060546875,1199.0438232421875,1199.9168701171875,1167.8767411708832,1686918324.4890642,506.0672302246094,187.29110717773438,cgp,mu+lambda,hopper,5,56100,1208.4862060546875,1199.9168701171875,1199.0438232421875
562,562,0,58.51414108276367,562,507.9273986816406,2.023029327392578,1088.5723876953125,1239.19873046875,1204.9749755859375,1212.27734375,1169.9154331684113,1686918326.5277562,494.15704345703125,221.37295532226562,cgp,mu+lambda,hopper,5,56200,1239.19873046875,1212.27734375,1204.9749755859375
563,563,0,73.26174926757812,563,479.85302734375,2.017627477645874,1049.430908203125,1267.5694580078125,1215.7352294921875,1248.3828125,1171.9483034610748,1686918328.5606265,482.9610900878906,221.3003387451172,cgp,mu+lambda,hopper,5,56300,1267.5694580078125,1248.3828125,1215.7352294921875
564,564,0,52.738826751708984,564,421.17413330078125,2.021141767501831,1044.6339111328125,1259.8355712890625,1204.6546630859375,1227.440673828125,1173.9839527606964,1686918330.5962758,499.0273742675781,112.87028503417969,cgp,mu+lambda,hopper,5,56400,1259.8355712890625,1227.440673828125,1204.6546630859375
565,565,0,66.7017822265625,565,558.6676025390625,2.0205130577087402,1079.4166259765625,1256.3477783203125,1199.12451171875,1240.7921142578125,1176.0194149017334,1686918332.631738,500.0158996582031,316.23651123046875,cgp,mu+lambda,hopper,5,56500,1256.3477783203125,1240.7921142578125,1199.12451171875
566,566,0,62.70695495605469,566,536.12060546875,2.022447347640991,1118.6885986328125,1232.1485595703125,1203.275634765625,1208.331298828125,1178.057154417038,1686918334.6694775,506.2481994628906,242.42816162109375,cgp,mu+lambda,hopper,5,56600,1232.1485595703125,1208.331298828125,1203.275634765625
567,567,0,83.19508361816406,567,558.8334350585938,2.022594451904297,1133.9453125,1278.2353515625,1245.28076171875,1246.4937744140625,1180.094985961914,1686918336.707309,502.4693298339844,257.72894287109375,cgp,mu+lambda,hopper,5,56700,1278.2353515625,1246.4937744140625,1245.28076171875
568,568,0,60.662601470947266,568,469.9383544921875,2.0197739601135254,1081.662353515625,1272.4053955078125,1233.7823486328125,1262.3326416015625,1182.1297588348389,1686918338.7420819,492.43792724609375,161.38616943359375,cgp,mu+lambda,hopper,5,56800,1272.4053955078125,1262.3326416015625,1233.7823486328125
569,569,0,53.028480529785156,569,490.4555358886719,2.018712282180786,1033.6492919921875,1235.797607421875,1216.4508056640625,1231.719482421875,1184.1640696525574,1686918340.7763927,494.05364990234375,192.84898376464844,cgp,mu+lambda,hopper,5,56900,1235.797607421875,1231.719482421875,1216.4508056640625
570,570,0,59.97406768798828,570,528.915283203125,2.019554853439331,1072.3067626953125,1205.5335693359375,1187.93212890625,1191.37939453125,1186.199069738388,1686918342.8113928,489.33111572265625,238.37823486328125,cgp,mu+lambda,hopper,5,57000,1205.5335693359375,1191.37939453125,1187.93212890625
571,571,0,43.48037338256836,571,444.1443786621094,2.021313190460205,1059.2427978515625,1229.521484375,1204.495361328125,1214.0157470703125,1188.2344641685486,1686918344.8467872,507.0714416503906,102.88665771484375,cgp,mu+lambda,hopper,5,57100,1229.521484375,1214.0157470703125,1204.495361328125
572,572,0,63.61288070678711,572,495.8634948730469,2.0183587074279785,1111.51416015625,1232.504638671875,1203.1204833984375,1210.0267333984375,1190.26762008667,1686918346.8799431,503.7502136230469,199.82217407226562,cgp,mu+lambda,hopper,5,57200,1232.504638671875,1210.0267333984375,1203.1204833984375
573,573,0,67.74524688720703,573,493.4632568359375,2.0204436779022217,1084.7109375,1188.0609130859375,1182.941650390625,1183.3428955078125,1192.3031749725342,1686918348.915498,484.84014892578125,211.24832153320312,cgp,mu+lambda,hopper,5,57300,1188.0609130859375,1183.3428955078125,1182.941650390625
574,574,0,56.182647705078125,574,522.1328125,2.0199952125549316,1107.91259765625,1234.4393310546875,1196.40478515625,1215.058349609375,1194.338624238968,1686918350.9509473,497.6560363769531,228.6006317138672,cgp,mu+lambda,hopper,5,57400,1234.4393310546875,1215.058349609375,1196.40478515625
575,575,0,64.64547729492188,575,-1504.75341796875,2.0168914794921875,1046.523681640625,1252.9600830078125,1202.4410400390625,1202.526123046875,1196.3711066246033,1686918352.9834297,14079.0263671875,220.24270629882812,cgp,mu+lambda,hopper,5,57500,1252.9600830078125,1202.526123046875,1202.4410400390625
576,576,0,53.80693054199219,576,536.3025512695312,2.0141427516937256,1140.5853271484375,1206.2584228515625,1192.9827880859375,1197.7288818359375,1198.4007122516632,1686918355.0130353,506.778076171875,249.00421142578125,cgp,mu+lambda,hopper,5,57600,1206.2584228515625,1197.7288818359375,1192.9827880859375
577,577,0,45.34435272216797,577,514.818115234375,2.018087148666382,1102.9669189453125,1222.9609375,1204.970947265625,1221.6094970703125,1200.434157371521,1686918357.0464804,493.1333923339844,224.2921600341797,cgp,mu+lambda,hopper,5,57700,1222.9609375,1221.6094970703125,1204.970947265625
578,578,0,47.055755615234375,578,457.3260192871094,2.019864082336426,1085.4254150390625,1242.4002685546875,1209.80517578125,1211.394287109375,1202.4686076641083,1686918359.0809307,504.1600341796875,144.95721435546875,cgp,mu+lambda,hopper,5,57800,1242.4002685546875,1211.394287109375,1209.80517578125
579,579,0,60.72574234008789,579,488.8821105957031,2.0169789791107178,1131.4268798828125,1252.8603515625,1228.102783203125,1238.1048583984375,1204.5009670257568,1686918361.11329,505.6693115234375,163.12802124023438,cgp,mu+lambda,hopper,5,57900,1252.8603515625,1238.1048583984375,1228.102783203125
580,580,0,66.28484344482422,580,496.6521911621094,2.0176889896392822,1118.4925537109375,1231.8748779296875,1209.451904296875,1224.4263916015625,1206.5335536003113,1686918363.1458766,502.4364318847656,171.06298828125,cgp,mu+lambda,hopper,5,58000,1231.8748779296875,1224.4263916015625,1209.451904296875
581,581,0,44.28887176513672,581,495.390380859375,2.0161852836608887,1134.115234375,1215.3585205078125,1209.0604248046875,1214.3480224609375,1208.5651381015778,1686918365.1774611,515.1670532226562,130.23367309570312,cgp,mu+lambda,hopper,5,58100,1215.3585205078125,1214.3480224609375,1209.0604248046875
582,582,0,59.69642639160156,582,479.0973205566406,2.0180277824401855,1102.21240234375,1236.935791015625,1226.9849853515625,1231.9542236328125,1210.5985295772552,1686918367.2108526,497.13427734375,157.27223205566406,cgp,mu+lambda,hopper,5,58200,1236.935791015625,1231.9542236328125,1226.9849853515625
583,583,0,59.06683349609375,583,472.6343994140625,2.0566325187683105,1037.0576171875,1210.7874755859375,1203.751953125,1209.773193359375,1212.6714437007904,1686918369.2837667,488.53594970703125,133.84832763671875,cgp,mu+lambda,hopper,5,58300,1210.7874755859375,1209.773193359375,1203.751953125
584,584,0,50.94940948486328,584,479.4915466308594,2.035062074661255,1085.26171875,1215.816162109375,1193.4178466796875,1198.4208984375,1214.7227973937988,1686918371.3351204,500.1102600097656,125.9754409790039,cgp,mu+lambda,hopper,5,58400,1215.816162109375,1198.4208984375,1193.4178466796875
585,585,0,52.56801223754883,585,563.4498901367188,2.0425968170166016,1118.140380859375,1216.339599609375,1200.373291015625,1209.41748046875,1216.7812356948853,1686918373.3935587,501.1603698730469,442.18914794921875,cgp,mu+lambda,hopper,5,58500,1216.339599609375,1209.41748046875,1200.373291015625
586,586,0,65.79960632324219,586,471.7475280761719,2.0434622764587402,1133.25634765625,1261.61962890625,1219.7615966796875,1233.86962890625,1218.837643146515,1686918375.4499662,488.4468994140625,183.50387573242188,cgp,mu+lambda,hopper,5,58600,1261.61962890625,1233.86962890625,1219.7615966796875
587,587,0,52.865272521972656,587,470.19091796875,2.058184862136841,1073.7232666015625,1220.8311767578125,1205.4033203125,1219.0477294921875,1220.9090642929077,1686918377.5213873,491.32684326171875,157.13427734375,cgp,mu+lambda,hopper,5,58700,1220.8311767578125,1219.0477294921875,1205.4033203125
588,588,0,75.04708099365234,588,538.8236083984375,2.0382139682769775,1110.52001953125,1229.0135498046875,1211.726806640625,1213.365234375,1222.9613583087921,1686918379.5736814,501.380615234375,222.61521911621094,cgp,mu+lambda,hopper,5,58800,1229.0135498046875,1213.365234375,1211.726806640625
589,589,0,63.68685531616211,589,513.6641235351562,2.0584781169891357,1117.197998046875,1285.0218505859375,1211.7410888671875,1216.0322265625,1225.0331749916077,1686918381.645498,503.6452331542969,203.98052978515625,cgp,mu+lambda,hopper,5,58900,1285.0218505859375,1216.0322265625,1211.7410888671875
590,590,0,65.0774154663086,590,-517.0684814453125,2.0366592407226562,1129.99755859375,1243.113037109375,1214.9188232421875,1234.012451171875,1227.0833139419556,1686918383.695637,10011.248046875,152.660888671875,cgp,mu+lambda,hopper,5,59000,1243.113037109375,1234.012451171875,1214.9188232421875
591,591,0,55.95474624633789,591,516.0950317382812,2.045189619064331,1103.6417236328125,1209.706787109375,1206.14599609375,1207.59912109375,1229.1415808200836,1686918385.7539039,494.0404968261719,200.61605834960938,cgp,mu+lambda,hopper,5,59100,1209.706787109375,1207.59912109375,1206.14599609375
592,592,0,60.971595764160156,592,507.4683837890625,2.0450680255889893,1120.08203125,1263.6612548828125,1214.1087646484375,1246.85595703125,1231.2007179260254,1686918387.813041,500.31573486328125,208.74185180664062,cgp,mu+lambda,hopper,5,59200,1263.6612548828125,1246.85595703125,1214.1087646484375
593,593,0,56.36237335205078,593,530.782470703125,2.0463650226593018,1124.13916015625,1255.828857421875,1222.3338623046875,1236.2113037109375,1233.2602655887604,1686918389.8725886,506.34124755859375,227.2144317626953,cgp,mu+lambda,hopper,5,59300,1255.828857421875,1236.2113037109375,1222.3338623046875
594,594,0,67.23150634765625,594,534.602783203125,2.1321821212768555,1144.2431640625,1259.613525390625,1218.890869140625,1224.3966064453125,1235.405960559845,1686918392.0182836,507.5816650390625,197.68399047851562,cgp,mu+lambda,hopper,5,59400,1259.613525390625,1224.3966064453125,1218.890869140625
595,595,0,50.32601547241211,595,456.1590576171875,2.102177143096924,1022.6683349609375,1225.005615234375,1206.0198974609375,1208.2818603515625,1237.5214886665344,1686918394.1338117,481.9674987792969,151.99099731445312,cgp,mu+lambda,hopper,5,59500,1225.005615234375,1208.2818603515625,1206.0198974609375
596,596,0,50.44670104980469,596,553.0702514648438,2.0815157890319824,1101.1602783203125,1264.9931640625,1254.7269287109375,1258.2117919921875,1239.616469860077,1686918396.228793,500.05010986328125,327.81512451171875,cgp,mu+lambda,hopper,5,59600,1264.9931640625,1258.2117919921875,1254.7269287109375
597,597,0,58.10274124145508,597,-489.6530456542969,2.070498466491699,1071.6435546875,1255.9091796875,1216.655029296875,1220.762451171875,1241.700091123581,1686918398.3124142,10013.9931640625,155.40692138671875,cgp,mu+lambda,hopper,5,59700,1255.9091796875,1220.762451171875,1216.655029296875
598,598,0,57.591888427734375,598,465.1795654296875,2.063098907470703,1028.365234375,1268.2236328125,1203.2987060546875,1217.0263671875,1243.7762911319733,1686918400.3886142,489.7466125488281,156.9537353515625,cgp,mu+lambda,hopper,5,59800,1268.2236328125,1217.0263671875,1203.2987060546875
599,599,0,64.15884399414062,599,553.9052124023438,2.0561304092407227,1129.3013916015625,1224.291748046875,1213.725341796875,1220.94580078125,1245.8468663692474,1686918402.4591894,509.0638732910156,237.29689025878906,cgp,mu+lambda,hopper,5,59900,1224.291748046875,1220.94580078125,1213.725341796875
600,600,0,50.85395050048828,600,527.9048461914062,2.0521042346954346,1108.38671875,1214.43798828125,1207.89697265625,1209.115478515625,1247.9111046791077,1686918404.5234277,499.4382629394531,208.0473175048828,cgp,mu+lambda,hopper,5,60000,1214.43798828125,1209.115478515625,1207.89697265625
601,601,0,63.36434555053711,601,-443.97674560546875,2.05427885055542,1083.84326171875,1255.0201416015625,1198.3375244140625,1234.137939453125,1249.9783852100372,1686918406.5907083,10017.7783203125,248.62408447265625,cgp,mu+lambda,hopper,5,60100,1255.0201416015625,1234.137939453125,1198.3375244140625
602,602,0,54.280181884765625,602,485.7273254394531,2.0522680282592773,1116.8203125,1229.445556640625,1219.8125,1222.083984375,1252.04336810112,1686918408.6556911,503.6895751953125,161.992431640625,cgp,mu+lambda,hopper,5,60200,1229.445556640625,1222.083984375,1219.8125
603,603,0,64.07070922851562,603,524.79443359375,2.0493693351745605,1110.1524658203125,1249.55859375,1213.54638671875,1213.5670166015625,1254.1056747436523,1686918410.7179978,499.56097412109375,208.887939453125,cgp,mu+lambda,hopper,5,60300,1249.55859375,1213.5670166015625,1213.54638671875
604,604,0,68.15692901611328,604,515.3416137695312,2.0522806644439697,1121.220458984375,1249.842529296875,1206.54150390625,1229.335693359375,1256.171110868454,1686918412.783434,503.1532287597656,192.03067016601562,cgp,mu+lambda,hopper,5,60400,1249.842529296875,1229.335693359375,1206.54150390625
