,training.run_id,training.fitness_1q,training.fitness_median,_timestamp,training.fitness_3q,training.fitness_std,training.fitness_mean,training.top_k_fit.top_1_fit,training.generation,training.evaluation_time,_step,_runtime,training.top_k_fit.top_0_fit,training.top_k_fit.top_2_fit,solver,ea,environment,seed,training.evaluation,training.top_k_reward.top_0_reward,training.top_k_reward.top_1_reward,training.top_k_reward.top_2_reward
175,0,853.4658203125,167.22491455078125,1687183255.8865342,71.61185455322266,432.4281311035156,415.4478454589844,1145.092041015625,175,2.198789358139038,175,407.2973222732544,1146.35205078125,1124.8837890625,cgp,mu+lambda,walker2d,0,17500,1146.35205078125,1145.092041015625,1124.8837890625
176,0,1081.1419677734375,227.02313232421875,1687183258.1126783,79.28054809570312,446.9736022949219,464.208984375,1134.789306640625,176,2.1896705627441406,176,409.52346634864807,1140.4327392578125,1128.6619873046875,cgp,mu+lambda,walker2d,0,17600,1140.4327392578125,1134.789306640625,1128.6619873046875
177,0,1087.8289794921875,135.00738525390625,1687183260.339646,70.92040252685547,462.3224182128906,437.1279602050781,1123.7821044921875,177,2.19000244140625,177,411.75043416023254,1140.6585693359375,1122.7412109375,cgp,mu+lambda,walker2d,0,17700,1140.6585693359375,1123.7821044921875,1122.7412109375
178,0,988.1859130859375,133.65028381347656,1687183262.5465264,60.13275146484375,438.061279296875,391.3171081542969,1131.902099609375,178,2.169426918029785,178,413.957314491272,1151.0853271484375,1123.109619140625,cgp,mu+lambda,walker2d,0,17800,1151.0853271484375,1131.902099609375,1123.109619140625
179,0,1051.4544677734375,133.13409423828125,1687183264.7517505,64.32064819335938,447.8197326660156,400.73138427734375,1125.245361328125,179,2.168372869491577,179,416.1625385284424,1131.4224853515625,1118.2064208984375,cgp,mu+lambda,walker2d,0,17900,1131.4224853515625,1125.245361328125,1118.2064208984375
180,0,1070.634033203125,137.69900512695312,1687183266.9524853,70.58615112304688,458.8371276855469,449.4803161621094,1139.60595703125,180,2.1670029163360596,180,418.3632733821869,1173.3092041015625,1135.720458984375,cgp,mu+lambda,walker2d,0,18000,1173.3092041015625,1139.60595703125,1135.720458984375
181,0,840.3615112304688,90.98841857910156,1687183269.1655135,64.12849426269531,440.62017822265625,350.59210205078125,1127.9005126953125,181,2.18752121925354,181,420.57630157470703,1133.1492919921875,1127.0235595703125,cgp,mu+lambda,walker2d,0,18100,1133.1492919921875,1127.9005126953125,1127.0235595703125
182,0,1085.600830078125,137.6141357421875,1687183271.3567069,56.390159606933594,462.1769104003906,425.82659912109375,1149.69287109375,182,2.1723320484161377,182,422.7674949169159,1171.048583984375,1147.6363525390625,cgp,mu+lambda,walker2d,0,18200,1171.048583984375,1149.69287109375,1147.6363525390625
183,0,1034.4447021484375,159.43667602539062,1687183273.5509083,71.80091857910156,443.0002746582031,445.56585693359375,1154.6300048828125,183,2.1698005199432373,183,424.9616963863373,1164.3074951171875,1140.1783447265625,cgp,mu+lambda,walker2d,0,18300,1164.3074951171875,1154.6300048828125,1140.1783447265625
184,0,1091.6883544921875,160.744873046875,1687183275.7378004,66.92509460449219,453.4842224121094,447.80413818359375,1142.7125244140625,184,2.167980670928955,184,427.14858841896057,1144.9996337890625,1141.5655517578125,cgp,mu+lambda,walker2d,0,18400,1144.9996337890625,1142.7125244140625,1141.5655517578125
185,0,903.3564453125,141.57257080078125,1687183277.9253542,73.40042114257812,430.3418884277344,400.77685546875,1148.2060546875,185,2.1690139770507812,185,429.33614230155945,1173.0103759765625,1113.1549072265625,cgp,mu+lambda,walker2d,0,18500,1173.0103759765625,1148.2060546875,1113.1549072265625
186,0,667.752685546875,141.80532836914062,1687183280.113303,70.02842712402344,428.71142578125,382.6706848144531,1142.89697265625,186,2.169733762741089,186,431.5240910053253,1143.0062255859375,1139.8370361328125,cgp,mu+lambda,walker2d,0,18600,1143.0062255859375,1142.89697265625,1139.8370361328125
187,0,1087.23193359375,151.183349609375,1687183282.306367,67.91414642333984,450.76617431640625,431.56146240234375,1122.898193359375,187,2.1755740642547607,187,433.7171549797058,1127.7254638671875,1120.4696044921875,cgp,mu+lambda,walker2d,0,18700,1127.7254638671875,1122.898193359375,1120.4696044921875
188,0,1083.607177734375,126.24269104003906,1687183284.4984007,69.99459838867188,465.7852478027344,451.4465637207031,1135.236083984375,188,2.173386812210083,188,435.909188747406,1153.87158203125,1133.285400390625,cgp,mu+lambda,walker2d,0,18800,1153.87158203125,1135.236083984375,1133.285400390625
189,0,1081.578369140625,166.64312744140625,1687183286.689495,65.673828125,471.183349609375,480.53460693359375,1150.0301513671875,189,2.173462152481079,189,438.10028314590454,1155.3116455078125,1136.65625,cgp,mu+lambda,walker2d,0,18900,1155.3116455078125,1150.0301513671875,1136.65625
190,0,723.3341064453125,126.07313537597656,1687183288.8819516,67.47964477539062,426.8807067871094,382.9051513671875,1155.929443359375,190,2.1741697788238525,190,440.2927396297455,1159.2305908203125,1138.8616943359375,cgp,mu+lambda,walker2d,0,19000,1159.2305908203125,1155.929443359375,1138.8616943359375
191,0,1091.4569091796875,191.58932495117188,1687183291.071249,75.22189331054688,459.44122314453125,462.3269348144531,1123.9874267578125,191,2.171280860900879,191,442.48203706741333,1124.814208984375,1122.961669921875,cgp,mu+lambda,walker2d,0,19100,1124.814208984375,1123.9874267578125,1122.961669921875
192,0,1075.0780029296875,132.83749389648438,1687183293.284916,70.35877990722656,458.0779113769531,435.51129150390625,1138.411865234375,192,2.1648943424224854,192,444.6957039833069,1155.780029296875,1128.6949462890625,cgp,mu+lambda,walker2d,0,19200,1155.780029296875,1138.411865234375,1128.6949462890625
193,0,1076.207763671875,197.90850830078125,1687183295.4733815,73.03568267822266,448.16754150390625,454.9876403808594,1132.825439453125,193,2.1698741912841797,193,446.88416957855225,1166.1390380859375,1129.66064453125,cgp,mu+lambda,walker2d,0,19300,1166.1390380859375,1132.825439453125,1129.66064453125
194,0,1079.21142578125,164.5888214111328,1687183297.6610386,72.29007720947266,456.52069091796875,448.4386901855469,1125.7847900390625,194,2.169644594192505,194,449.0718266963959,1147.73095703125,1120.32763671875,cgp,mu+lambda,walker2d,0,19400,1147.73095703125,1125.7847900390625,1120.32763671875
195,0,953.7310791015625,113.30320739746094,1687183299.868919,67.6023941040039,435.2677307128906,390.1176452636719,1123.07861328125,195,2.1688528060913086,195,451.27970695495605,1134.975830078125,1122.16650390625,cgp,mu+lambda,walker2d,0,19500,1134.975830078125,1123.07861328125,1122.16650390625
196,0,1034.79345703125,189.66351318359375,1687183302.0561767,71.01451110839844,440.5773010253906,431.05169677734375,1131.2015380859375,196,2.170294761657715,196,453.4669647216797,1133.0970458984375,1118.516357421875,cgp,mu+lambda,walker2d,0,19600,1133.0970458984375,1131.2015380859375,1118.516357421875
197,0,1060.595703125,198.24642944335938,1687183304.2466242,62.74953842163086,441.73150634765625,417.1633605957031,1147.6807861328125,197,2.165513515472412,197,455.6574122905731,1165.3045654296875,1131.941650390625,cgp,mu+lambda,walker2d,0,19700,1165.3045654296875,1147.6807861328125,1131.941650390625
198,0,1017.68603515625,124.59130859375,1687183306.4346502,64.67306518554688,444.4959411621094,397.3860778808594,1125.3880615234375,198,2.169658899307251,198,457.8454382419586,1154.6483154296875,1125.21630859375,cgp,mu+lambda,walker2d,0,19800,1154.6483154296875,1125.3880615234375,1125.21630859375
199,0,1031.3123779296875,130.847412109375,1687183308.6250887,75.70075988769531,440.23956298828125,403.7340393066406,1129.6329345703125,199,2.1690289974212646,199,460.03587675094604,1135.2388916015625,1127.58154296875,cgp,mu+lambda,walker2d,0,19900,1135.2388916015625,1129.6329345703125,1127.58154296875
200,0,870.15478515625,100.93046569824219,1687183310.8129404,63.21065139770508,434.1911926269531,371.4332580566406,1132.76318359375,200,2.1696505546569824,200,462.2237284183502,1139.1934814453125,1124.5888671875,cgp,mu+lambda,walker2d,0,20000,1139.1934814453125,1132.76318359375,1124.5888671875
201,0,1074.9261474609375,115.8076171875,1687183313.05849,64.04601287841797,454.16729736328125,403.3141174316406,1131.0513916015625,201,2.175938606262207,201,464.4692780971527,1131.5472412109375,1129.593505859375,cgp,mu+lambda,walker2d,0,20100,1131.5472412109375,1131.0513916015625,1129.593505859375
202,0,1054.53125,219.2819061279297,1687183315.297797,80.52398681640625,440.3399658203125,463.2479248046875,1123.44873046875,202,2.174880266189575,202,466.70858502388,1155.1126708984375,1111.688720703125,cgp,mu+lambda,walker2d,0,20200,1155.1126708984375,1123.44873046875,1111.688720703125
203,0,1077.501953125,178.0712890625,1687183317.503056,67.81198120117188,457.6074523925781,455.1750793457031,1132.76953125,203,2.1687018871307373,203,468.91384410858154,1144.24072265625,1117.1220703125,cgp,mu+lambda,walker2d,0,20300,1144.24072265625,1132.76953125,1117.1220703125
204,0,729.3118286132812,121.89986419677734,1687183319.6905174,61.77585983276367,429.7467956542969,380.02398681640625,1117.3310546875,204,2.166564464569092,204,471.10130548477173,1133.8052978515625,1114.5535888671875,cgp,mu+lambda,walker2d,0,20400,1133.8052978515625,1117.3310546875,1114.5535888671875
205,0,954.9623413085938,122.1620864868164,1687183321.8797941,66.93803405761719,440.57958984375,408.52294921875,1132.059814453125,205,2.166771411895752,205,473.2905821800232,1148.1734619140625,1121.531982421875,cgp,mu+lambda,walker2d,0,20500,1148.1734619140625,1132.059814453125,1121.531982421875
206,0,1085.422607421875,182.34133911132812,1687183324.0720863,70.62047576904297,10002.7841796875,-569.6426391601562,1133.0916748046875,206,2.1706502437591553,206,475.48287439346313,1143.8409423828125,1126.51806640625,cgp,mu+lambda,walker2d,0,20600,1143.8409423828125,1133.0916748046875,1126.51806640625
207,0,1068.879150390625,154.65237426757812,1687183326.2694542,73.59917449951172,449.1228942871094,433.4742126464844,1140.3802490234375,207,2.181898832321167,207,477.68024230003357,1166.840087890625,1127.6683349609375,cgp,mu+lambda,walker2d,0,20700,1166.840087890625,1140.3802490234375,1127.6683349609375
208,0,1071.7984619140625,219.43338012695312,1687183328.4631,79.14688873291016,437.8468017578125,451.22161865234375,1132.405517578125,208,2.177051305770874,208,479.87388801574707,1159.19580078125,1118.8427734375,cgp,mu+lambda,walker2d,0,20800,1159.19580078125,1132.405517578125,1118.8427734375
209,0,1060.32861328125,138.72760009765625,1687183330.656988,70.94084167480469,447.3418884277344,415.3240661621094,1144.2491455078125,209,2.1763417720794678,209,482.06777596473694,1149.0703125,1137.8343505859375,cgp,mu+lambda,walker2d,0,20900,1149.0703125,1144.2491455078125,1137.8343505859375
210,0,1045.465576171875,136.95938110351562,1687183332.8755581,79.23780822753906,436.67022705078125,405.3782043457031,1151.079345703125,210,2.1986474990844727,210,484.2863461971283,1169.352783203125,1133.8927001953125,cgp,mu+lambda,walker2d,0,21000,1169.352783203125,1151.079345703125,1133.8927001953125
211,0,1076.705810546875,136.03033447265625,1687183335.0652874,71.36981201171875,440.1451110839844,394.7069091796875,1130.133544921875,211,2.1740012168884277,211,486.4760754108429,1165.10595703125,1126.1956787109375,cgp,mu+lambda,walker2d,0,21100,1165.10595703125,1130.133544921875,1126.1956787109375
212,0,1035.6329345703125,163.42083740234375,1687183337.255469,75.24992370605469,10004.5703125,-556.7145385742188,1138.942138671875,212,2.1725430488586426,212,488.66625714302063,1142.4423828125,1136.9813232421875,cgp,mu+lambda,walker2d,0,21200,1142.4423828125,1138.942138671875,1136.9813232421875
213,0,806.3616333007812,152.85488891601562,1687183339.4459274,72.92902374267578,422.201171875,405.1273498535156,1119.3333740234375,213,2.172192335128784,213,490.8567154407501,1124.275146484375,1115.8516845703125,cgp,mu+lambda,walker2d,0,21300,1124.275146484375,1119.3333740234375,1115.8516845703125
214,0,1045.556396484375,142.90472412109375,1687183341.6402261,66.14627075195312,436.3407897949219,415.56396484375,1128.3848876953125,214,2.1756715774536133,214,493.0510141849518,1129.59521484375,1127.003662109375,cgp,mu+lambda,walker2d,0,21400,1129.59521484375,1128.3848876953125,1127.003662109375
215,0,1047.5894775390625,175.80661010742188,1687183343.8337176,69.79115295410156,10004.2421875,-556.5484008789062,1145.7452392578125,215,2.175492763519287,215,495.2445056438446,1149.4248046875,1144.00244140625,cgp,mu+lambda,walker2d,0,21500,1149.4248046875,1145.7452392578125,1144.00244140625
216,0,1084.1075439453125,282.03143310546875,1687183346.0239275,79.27591705322266,454.57843017578125,516.3709106445312,1130.404541015625,216,2.1734676361083984,216,497.4347155094147,1141.421875,1121.7467041015625,cgp,mu+lambda,walker2d,0,21600,1141.421875,1130.404541015625,1121.7467041015625
217,0,1030.45947265625,148.60934448242188,1687183348.2142682,71.87599182128906,436.42974853515625,406.77239990234375,1141.401611328125,217,2.172656536102295,217,499.62505626678467,1155.2724609375,1135.501708984375,cgp,mu+lambda,walker2d,0,21700,1155.2724609375,1141.401611328125,1135.501708984375
218,0,1073.11865234375,152.00277709960938,1687183350.406243,68.08712005615234,451.7621765136719,418.24334716796875,1117.740966796875,218,2.1738696098327637,218,501.8170311450958,1127.701904296875,1117.5693359375,cgp,mu+lambda,walker2d,0,21800,1127.701904296875,1117.740966796875,1117.5693359375
219,0,977.230712890625,205.615478515625,1687183352.5964637,77.77133178710938,429.03216552734375,427.05999755859375,1136.862548828125,219,2.17250919342041,219,504.00725173950195,1147.4451904296875,1123.4471435546875,cgp,mu+lambda,walker2d,0,21900,1147.4451904296875,1136.862548828125,1123.4471435546875
220,0,922.1022338867188,141.00648498535156,1687183354.8583488,59.25425720214844,433.7523193359375,390.195068359375,1168.8756103515625,220,2.2457656860351562,220,506.26913690567017,1170.561279296875,1122.9630126953125,cgp,mu+lambda,walker2d,0,22000,1170.561279296875,1168.8756103515625,1122.9630126953125
221,0,1068.29052734375,292.45458984375,1687183357.1149929,69.54618072509766,457.44549560546875,505.48590087890625,1118.78955078125,221,2.2412142753601074,221,508.525780916214,1128.3914794921875,1115.6336669921875,cgp,mu+lambda,walker2d,0,22100,1128.3914794921875,1118.78955078125,1115.6336669921875
222,0,1073.253662109375,171.5496826171875,1687183359.3252797,71.07821655273438,441.4785461425781,432.9346923828125,1135.402587890625,222,2.194899797439575,222,510.7360677719116,1157.0201416015625,1125.9176025390625,cgp,mu+lambda,walker2d,0,22200,1157.0201416015625,1135.402587890625,1125.9176025390625
223,0,1066.695556640625,163.67376708984375,1687183361.530541,67.79385375976562,452.7039489746094,444.6278076171875,1136.163818359375,223,2.190078020095825,223,512.9413290023804,1139.0484619140625,1129.4356689453125,cgp,mu+lambda,walker2d,0,22300,1139.0484619140625,1136.163818359375,1129.4356689453125
224,0,1063.0,119.70756530761719,1687183363.7338731,60.87492370605469,10002.3271484375,-578.8754272460938,1146.1177978515625,224,2.188046455383301,224,515.1446611881256,1147.7867431640625,1136.1253662109375,cgp,mu+lambda,walker2d,0,22400,1147.7867431640625,1146.1177978515625,1136.1253662109375
225,0,1075.790771484375,145.9166259765625,1687183365.9256446,75.16008758544922,455.12725830078125,442.5003356933594,1133.1123046875,225,2.1759512424468994,225,517.3364326953888,1159.7032470703125,1126.761962890625,cgp,mu+lambda,walker2d,0,22500,1159.7032470703125,1133.1123046875,1126.761962890625
226,0,908.9157104492188,133.296875,1687183368.1175363,68.01522064208984,434.4339294433594,388.0937805175781,1130.3809814453125,226,2.1764793395996094,226,519.5283243656158,1159.3031005859375,1129.8427734375,cgp,mu+lambda,walker2d,0,22600,1159.3031005859375,1130.3809814453125,1129.8427734375
227,0,1022.2451171875,111.08863830566406,1687183370.3054326,71.43524169921875,444.48126220703125,406.5689697265625,1127.5130615234375,227,2.1718342304229736,227,521.7162206172943,1156.84423828125,1127.183349609375,cgp,mu+lambda,walker2d,0,22700,1156.84423828125,1127.5130615234375,1127.183349609375
228,0,1038.312744140625,117.12747192382812,1687183372.496138,58.42254638671875,9999.8203125,-603.4794311523438,1126.2562255859375,228,2.175128936767578,228,523.9069261550903,1153.292236328125,1120.6982421875,cgp,mu+lambda,walker2d,0,22800,1153.292236328125,1126.2562255859375,1120.6982421875
229,0,1093.337646484375,120.7020263671875,1687183374.6850212,68.0765380859375,10009.7041015625,-522.5722045898438,1160.3026123046875,229,2.1733925342559814,229,526.0958092212677,1166.2266845703125,1141.931396484375,cgp,mu+lambda,walker2d,0,22900,1166.2266845703125,1160.3026123046875,1141.931396484375
230,0,929.35546875,192.60055541992188,1687183376.8727496,77.3554458618164,422.0324401855469,407.3519592285156,1127.433837890625,230,2.173163890838623,230,528.2835376262665,1150.8751220703125,1120.6339111328125,cgp,mu+lambda,walker2d,0,23000,1150.8751220703125,1127.433837890625,1120.6339111328125
231,0,1058.550537109375,172.4780731201172,1687183379.0568068,86.2882080078125,443.55828857421875,446.070068359375,1140.6875,231,2.166503667831421,231,530.4675948619843,1141.061767578125,1123.31005859375,cgp,mu+lambda,walker2d,0,23100,1141.061767578125,1140.6875,1123.31005859375
232,0,1056.4622802734375,147.5892333984375,1687183381.2426217,71.18753814697266,440.8592529296875,424.580078125,1122.4798583984375,232,2.1676430702209473,232,532.6534097194672,1157.2469482421875,1121.7430419921875,cgp,mu+lambda,walker2d,0,23200,1157.2469482421875,1122.4798583984375,1121.7430419921875
233,0,1059.26220703125,126.1892318725586,1687183383.4284182,69.21124267578125,442.96014404296875,398.3405456542969,1123.547607421875,233,2.1705946922302246,233,534.8392062187195,1125.6776123046875,1114.2657470703125,cgp,mu+lambda,walker2d,0,23300,1125.6776123046875,1123.547607421875,1114.2657470703125
234,0,1064.5606689453125,196.2222442626953,1687183385.6141198,78.53131866455078,440.2599182128906,448.2992858886719,1138.56591796875,234,2.168956756591797,234,537.0249078273773,1145.8314208984375,1135.2872314453125,cgp,mu+lambda,walker2d,0,23400,1145.8314208984375,1138.56591796875,1135.2872314453125
235,0,1093.4189453125,221.80728149414062,1687183387.8002312,66.89490509033203,458.7519836425781,489.921630859375,1131.5010986328125,235,2.1707191467285156,235,539.2110192775726,1131.942626953125,1121.1788330078125,cgp,mu+lambda,walker2d,0,23500,1131.942626953125,1131.5010986328125,1121.1788330078125
236,0,1056.6705322265625,181.04452514648438,1687183389.9868646,73.60233306884766,444.8997497558594,445.1288146972656,1134.365966796875,236,2.1688497066497803,236,541.3976526260376,1137.22412109375,1125.21728515625,cgp,mu+lambda,walker2d,0,23600,1137.22412109375,1134.365966796875,1125.21728515625
237,0,993.150634765625,136.4822998046875,1687183392.1739037,74.17628479003906,431.2944641113281,402.7467346191406,1126.8714599609375,237,2.1720974445343018,237,543.5846917629242,1138.23193359375,1126.208984375,cgp,mu+lambda,walker2d,0,23700,1138.23193359375,1126.8714599609375,1126.208984375
238,0,798.8244018554688,117.38771057128906,1687183394.3617582,55.886714935302734,429.97930908203125,373.20361328125,1130.4390869140625,238,2.170490264892578,238,545.7725462913513,1132.5511474609375,1128.1641845703125,cgp,mu+lambda,walker2d,0,23800,1132.5511474609375,1130.4390869140625,1128.1641845703125
239,0,1060.8095703125,186.37010192871094,1687183396.5497057,69.18751525878906,448.5318298339844,432.0959167480469,1133.4796142578125,239,2.1696269512176514,239,547.9604938030243,1139.694091796875,1128.1689453125,cgp,mu+lambda,walker2d,0,23900,1139.694091796875,1133.4796142578125,1128.1689453125
240,0,1009.1184692382812,122.34184265136719,1687183398.7369142,68.34207153320312,444.88653564453125,396.0535583496094,1130.8720703125,240,2.169481039047241,240,550.147702217102,1145.8695068359375,1128.0538330078125,cgp,mu+lambda,walker2d,0,24000,1145.8695068359375,1130.8720703125,1128.0538330078125
241,0,1030.748779296875,172.40042114257812,1687183400.9202754,57.86732482910156,445.6224670410156,421.9348449707031,1150.4326171875,241,2.1660382747650146,241,552.3310635089874,1157.145263671875,1123.60791015625,cgp,mu+lambda,walker2d,0,24100,1157.145263671875,1150.4326171875,1123.60791015625
242,0,1086.3109130859375,204.32383728027344,1687183403.106624,80.65845489501953,455.3655090332031,478.0969543457031,1138.7833251953125,242,2.1686089038848877,242,554.5174119472504,1142.4891357421875,1129.979248046875,cgp,mu+lambda,walker2d,0,24200,1142.4891357421875,1138.7833251953125,1129.979248046875
243,0,1054.09521484375,222.76315307617188,1687183405.290331,70.34644317626953,442.4529724121094,447.58245849609375,1130.6700439453125,243,2.1659047603607178,243,556.7011189460754,1146.80078125,1117.231201171875,cgp,mu+lambda,walker2d,0,24300,1146.80078125,1130.6700439453125,1117.231201171875
244,0,1088.42626953125,160.62429809570312,1687183407.4766862,74.49150085449219,462.09088134765625,457.3230895996094,1149.0616455078125,244,2.169753313064575,244,558.8874742984772,1157.80029296875,1139.7725830078125,cgp,mu+lambda,walker2d,0,24400,1157.80029296875,1149.0616455078125,1139.7725830078125
245,0,1057.731201171875,171.71324157714844,1687183409.6625583,74.83390808105469,435.7522277832031,428.7874755859375,1129.9005126953125,245,2.168381929397583,245,561.0733463764191,1133.084228515625,1121.52685546875,cgp,mu+lambda,walker2d,0,24500,1133.084228515625,1129.9005126953125,1121.52685546875
246,0,1064.997314453125,180.87033081054688,1687183411.8517122,66.28030395507812,445.8437194824219,415.8484802246094,1131.560302734375,246,2.1714701652526855,246,563.2625002861023,1158.3304443359375,1124.640869140625,cgp,mu+lambda,walker2d,0,24600,1158.3304443359375,1131.560302734375,1124.640869140625
247,0,1068.8714599609375,161.06764221191406,1687183414.0396135,68.59910583496094,10001.6767578125,-584.2134399414062,1138.8896484375,247,2.1706204414367676,247,565.4504015445709,1162.8138427734375,1133.489501953125,cgp,mu+lambda,walker2d,0,24700,1162.8138427734375,1138.8896484375,1133.489501953125
248,0,1031.03515625,99.007568359375,1687183416.236115,57.631507873535156,445.4161682128906,382.6805419921875,1118.730224609375,248,2.1751723289489746,248,567.6469030380249,1125.85009765625,1118.29833984375,cgp,mu+lambda,walker2d,0,24800,1125.85009765625,1118.730224609375,1118.29833984375
249,0,1088.496826171875,189.62448120117188,1687183418.5200267,68.18997192382812,454.1824645996094,461.95947265625,1157.26220703125,249,2.225008964538574,249,569.930814743042,1160.400146484375,1150.14111328125,cgp,mu+lambda,walker2d,0,24900,1160.400146484375,1157.26220703125,1150.14111328125
250,0,1058.47802734375,156.00552368164062,1687183420.7512608,72.2181167602539,445.0262451171875,417.7255859375,1118.2271728515625,250,2.1682088375091553,250,572.1620488166809,1123.08544921875,1117.7769775390625,cgp,mu+lambda,walker2d,0,25000,1123.08544921875,1118.2271728515625,1117.7769775390625
251,0,1083.552490234375,128.1043701171875,1687183423.0362592,72.38664245605469,450.0215148925781,417.6365661621094,1146.233642578125,251,2.17661190032959,251,574.4470472335815,1158.2720947265625,1144.59521484375,cgp,mu+lambda,walker2d,0,25100,1158.2720947265625,1146.233642578125,1144.59521484375
252,0,1084.423828125,155.7534942626953,1687183425.293056,70.21653747558594,457.6026916503906,443.5807189941406,1131.6258544921875,252,2.1807963848114014,252,576.7038440704346,1137.3712158203125,1129.3887939453125,cgp,mu+lambda,walker2d,0,25200,1137.3712158203125,1131.6258544921875,1129.3887939453125
253,0,1075.175537109375,177.87887573242188,1687183427.512478,71.7344741821289,10008.4609375,-525.3082885742188,1131.251953125,253,2.159463882446289,253,578.9232661724091,1140.380126953125,1125.7415771484375,cgp,mu+lambda,walker2d,0,25300,1140.380126953125,1131.251953125,1125.7415771484375
254,0,1046.2222900390625,187.08624267578125,1687183429.8158069,77.36293029785156,449.5972595214844,445.1753845214844,1125.1885986328125,254,2.2262284755706787,254,581.2265949249268,1156.8907470703125,1120.3414306640625,cgp,mu+lambda,walker2d,0,25400,1156.8907470703125,1125.1885986328125,1120.3414306640625
255,0,1074.98828125,226.9903106689453,1687183432.0994236,81.43140411376953,434.1770935058594,449.46533203125,1121.2430419921875,255,2.2425191402435303,255,583.5102117061615,1140.87109375,1121.1033935546875,cgp,mu+lambda,walker2d,0,25500,1140.87109375,1121.2430419921875,1121.1033935546875
256,0,1063.333984375,211.34219360351562,1687183434.349427,73.50965118408203,434.6930236816406,438.12335205078125,1130.7808837890625,256,2.2164952754974365,256,585.7602150440216,1153.171875,1129.6051025390625,cgp,mu+lambda,walker2d,0,25600,1153.171875,1130.7808837890625,1129.6051025390625
257,0,1075.552001953125,203.43060302734375,1687183436.5574846,63.873992919921875,454.0787658691406,456.3484191894531,1137.8245849609375,257,2.1767284870147705,257,587.9682726860046,1152.475341796875,1136.5155029296875,cgp,mu+lambda,walker2d,0,25700,1152.475341796875,1137.8245849609375,1136.5155029296875
258,0,1092.5831298828125,217.43829345703125,1687183438.7487998,72.00021362304688,469.5860595703125,479.7394714355469,1142.3544921875,258,2.1558849811553955,258,590.1595878601074,1167.83251953125,1137.6683349609375,cgp,mu+lambda,walker2d,0,25800,1167.83251953125,1142.3544921875,1137.6683349609375
259,0,1037.432373046875,177.37881469726562,1687183440.9382663,67.53436279296875,434.2177734375,418.505859375,1148.835693359375,259,2.1543869972229004,259,592.3490543365479,1149.69091796875,1143.9539794921875,cgp,mu+lambda,walker2d,0,25900,1149.69091796875,1148.835693359375,1143.9539794921875
260,0,930.9312744140625,113.50276184082031,1687183443.1838381,65.12179565429688,437.3470764160156,380.3671875,1143.6346435546875,260,2.1805036067962646,260,594.5946261882782,1149.28076171875,1138.927490234375,cgp,mu+lambda,walker2d,0,26000,1149.28076171875,1143.6346435546875,1138.927490234375
261,0,1056.005859375,145.07711791992188,1687183445.4162717,67.63934326171875,443.24591064453125,440.0294494628906,1124.67724609375,261,2.212707281112671,261,596.8270597457886,1125.4384765625,1117.944580078125,cgp,mu+lambda,walker2d,0,26100,1125.4384765625,1124.67724609375,1117.944580078125
262,0,1082.38037109375,139.875732421875,1687183447.6038666,67.18521881103516,10008.1376953125,-532.1975708007812,1140.334716796875,262,2.1689748764038086,262,599.014654636383,1146.142578125,1138.334716796875,cgp,mu+lambda,walker2d,0,26200,1146.142578125,1140.334716796875,1138.334716796875
263,0,1083.3919677734375,168.73956298828125,1687183449.7934244,68.61402893066406,460.9581604003906,454.49810791015625,1126.22265625,263,2.169478416442871,263,601.2042124271393,1132.52978515625,1123.024658203125,cgp,mu+lambda,walker2d,0,26300,1132.52978515625,1126.22265625,1123.024658203125
264,0,1076.9415283203125,204.99301147460938,1687183451.9968681,71.35813903808594,455.49102783203125,458.0037841796875,1133.2877197265625,264,2.1762824058532715,264,603.4076561927795,1141.8681640625,1132.440185546875,cgp,mu+lambda,walker2d,0,26400,1141.8681640625,1133.2877197265625,1132.440185546875
265,0,1084.2757568359375,134.12136840820312,1687183454.184992,66.85575866699219,454.06072998046875,431.7821044921875,1116.433349609375,265,2.1686880588531494,265,605.595780134201,1139.463623046875,1112.361572265625,cgp,mu+lambda,walker2d,0,26500,1139.463623046875,1116.433349609375,1112.361572265625
266,0,999.1722412109375,122.41000366210938,1687183456.4213343,70.00212097167969,445.72637939453125,409.4427795410156,1129.327880859375,266,2.2079455852508545,266,607.8321223258972,1163.45166015625,1125.9918212890625,cgp,mu+lambda,walker2d,0,26600,1163.45166015625,1129.327880859375,1125.9918212890625
267,0,1029.124267578125,119.38786315917969,1687183458.6536412,65.8759536743164,451.2980651855469,415.9301452636719,1142.6546630859375,267,2.174560070037842,267,610.0644292831421,1145.1297607421875,1141.175048828125,cgp,mu+lambda,walker2d,0,26700,1145.1297607421875,1142.6546630859375,1141.175048828125
268,0,1080.3717041015625,131.76718139648438,1687183460.841959,68.43974304199219,463.4973449707031,434.4557189941406,1129.142822265625,268,2.167231321334839,268,612.2527470588684,1129.6173095703125,1122.24365234375,cgp,mu+lambda,walker2d,0,26800,1129.6173095703125,1129.142822265625,1122.24365234375
269,0,1069.0194091796875,98.42518615722656,1687183463.0311732,66.62317657470703,9997.333984375,-626.439697265625,1141.6617431640625,269,2.1678402423858643,269,614.4419612884521,1171.405029296875,1141.0794677734375,cgp,mu+lambda,walker2d,0,26900,1171.405029296875,1141.6617431640625,1141.0794677734375
