,training.run_id,training.fitness_1q,training.fitness_3q,training.fitness_median,_step,_timestamp,training.evaluation_time,training.top_k_fit.top_1_fit,training.top_k_fit.top_2_fit,_runtime,training.fitness_mean,training.top_k_fit.top_0_fit,training.generation,training.fitness_std,solver,ea,fitness,environment,seed,training.evaluation,training.top_k_reward.top_0_reward,training.top_k_reward.top_1_reward,training.top_k_reward.top_2_reward
191,0,1008.2168579101562,35.26638412475586,90.8340835571289,191,1687167221.1245527,1.4250304698944092,1019.2128295898438,1019.164794921875,295.26366662979126,355.2937316894531,1019.8665771484375,191,427.75634765625,lgp,mu+lambda,reward,hopper,0,19100,1019.8665771484375,1019.2128295898438,1019.164794921875
192,0,985.525634765625,60.45758819580078,135.2061767578125,192,1687167222.5636234,1.4233253002166748,1019.2298583984375,1019.0645141601562,296.7027373313904,358.60211181640625,1019.9351196289062,192,406.0478515625,lgp,mu+lambda,reward,hopper,0,19200,1019.9351196289062,1019.2298583984375,1019.0645141601562
193,0,1014.04443359375,74.48100280761719,169.64141845703125,193,1687167224.003705,1.423817753791809,1018.8092041015625,1018.7238159179688,298.1428189277649,416.5236511230469,1020.3822631835938,193,429.08740234375,lgp,mu+lambda,reward,hopper,0,19300,1020.3822631835938,1018.8092041015625,1018.7238159179688
194,0,1015.897705078125,59.749168395996094,138.4945526123047,194,1687167225.443454,1.4228519201278687,1020.0170288085938,1020.0020141601562,299.58256793022156,406.9437561035156,1020.4010620117188,194,439.8663024902344,lgp,mu+lambda,reward,hopper,0,19400,1020.4010620117188,1020.0170288085938,1020.0020141601562
195,0,1013.8994140625,47.6193962097168,114.49652099609375,195,1687167226.882729,1.4229109287261963,1019.5343627929688,1019.4967041015625,301.02184295654297,378.11456298828125,1020.0255126953125,195,438.5002136230469,lgp,mu+lambda,reward,hopper,0,19500,1020.0255126953125,1019.5343627929688,1019.4967041015625
196,0,1016.22802734375,50.16051483154297,135.71377563476562,196,1687167228.321423,1.423721194267273,1019.9633178710938,1019.7080078125,302.4605369567871,393.3156433105469,1020.4529418945312,196,438.9083557128906,lgp,mu+lambda,reward,hopper,0,19600,1020.4529418945312,1019.9633178710938,1019.7080078125
197,0,1007.3984985351562,44.977500915527344,104.74925994873047,197,1687167229.7608125,1.422849416732788,1019.012939453125,1018.9754028320312,303.8999264240265,386.8821105957031,1019.5537719726562,197,442.76531982421875,lgp,mu+lambda,reward,hopper,0,19700,1019.5537719726562,1019.012939453125,1018.9754028320312
198,0,1002.361572265625,38.277278900146484,82.75202941894531,198,1687167231.1985528,1.4216676950454712,1019.512939453125,1019.4884643554688,305.3376667499542,328.1919860839844,1020.0332641601562,198,417.5041809082031,lgp,mu+lambda,reward,hopper,0,19800,1020.0332641601562,1019.512939453125,1019.4884643554688
199,0,929.201904296875,51.70294189453125,100.68467712402344,199,1687167232.6391253,1.4235180616378784,1019.6962280273438,1019.4691162109375,306.7782392501831,344.62060546875,1019.9501953125,199,417.5630187988281,lgp,mu+lambda,reward,hopper,0,19900,1019.9501953125,1019.6962280273438,1019.4691162109375
200,0,1005.0655517578125,39.505882263183594,84.86341857910156,200,1687167234.0779753,1.42214035987854,1019.7322387695312,1019.049072265625,308.217089176178,351.2481994628906,1020.1671142578125,200,430.46197509765625,lgp,mu+lambda,reward,hopper,0,20000,1020.1671142578125,1019.7322387695312,1019.049072265625
201,0,989.853271484375,59.4474983215332,103.88668823242188,201,1687167235.5176196,1.4222770929336548,1019.4768676757812,1019.35595703125,309.6567335128784,361.04840087890625,1020.609619140625,201,417.93414306640625,lgp,mu+lambda,reward,hopper,0,20100,1020.609619140625,1019.4768676757812,1019.35595703125
202,0,1015.1378784179688,44.428123474121094,89.49140930175781,202,1687167236.9599361,1.4278196096420288,1019.2782592773438,1019.2531127929688,311.0990500450134,358.8015441894531,1019.5402221679688,202,434.85223388671875,lgp,mu+lambda,reward,hopper,0,20200,1019.5402221679688,1019.2782592773438,1019.2531127929688
203,0,1015.3858642578125,33.59197998046875,81.02421569824219,203,1687167238.4225414,1.4489163160324097,1019.9039306640625,1019.8259887695312,312.56165528297424,338.2995300292969,1020.0450439453125,203,427.4957580566406,lgp,mu+lambda,reward,hopper,0,20300,1020.0450439453125,1019.9039306640625,1019.8259887695312
204,0,1008.4254150390625,46.742252349853516,112.4774169921875,204,1687167239.8579252,1.4178917407989502,1019.73291015625,1019.7044067382812,313.99703907966614,351.77239990234375,1020.29345703125,204,422.31787109375,lgp,mu+lambda,reward,hopper,0,20400,1020.29345703125,1019.73291015625,1019.7044067382812
205,0,1016.883056640625,55.102500915527344,102.31915283203125,205,1687167241.2917101,1.41740083694458,1019.5567016601562,1019.5280151367188,315.4308240413666,423.1634216308594,1020.1279907226562,205,457.53668212890625,lgp,mu+lambda,reward,hopper,0,20500,1020.1279907226562,1019.5567016601562,1019.5280151367188
206,0,1007.2296142578125,50.15216064453125,110.32984924316406,206,1687167242.725535,1.4170475006103516,1019.5924072265625,1019.548583984375,316.8646488189697,385.4312744140625,1020.0869140625,206,435.4485778808594,lgp,mu+lambda,reward,hopper,0,20600,1020.0869140625,1019.5924072265625,1019.548583984375
207,0,1010.7640991210938,43.46996307373047,111.46885681152344,207,1687167244.1596265,1.4188556671142578,1019.7799682617188,1019.7258911132812,318.2987403869629,382.1073303222656,1020.0293579101562,207,431.44940185546875,lgp,mu+lambda,reward,hopper,0,20700,1020.0293579101562,1019.7799682617188,1019.7258911132812
208,0,1015.782958984375,52.48094940185547,94.4754638671875,208,1687167245.5792372,1.4030890464782715,1019.8283081054688,1019.7860107421875,319.71835112571716,384.2554626464844,1019.944091796875,208,435.43719482421875,lgp,mu+lambda,reward,hopper,0,20800,1019.944091796875,1019.8283081054688,1019.7860107421875
209,0,1015.1055908203125,38.93434524536133,79.89788818359375,209,1687167247.0125256,1.4168117046356201,1019.810791015625,1019.8048706054688,321.15163946151733,336.8133850097656,1019.9932250976562,209,427.09765625,lgp,mu+lambda,reward,hopper,0,20900,1019.9932250976562,1019.810791015625,1019.8048706054688
210,0,1007.1551513671875,35.39827346801758,76.18682861328125,210,1687167248.4458072,1.4170526266098022,1019.4401245117188,1019.35107421875,322.5849211215973,317.2195129394531,1019.9705810546875,210,428.78851318359375,lgp,mu+lambda,reward,hopper,0,21000,1019.9705810546875,1019.4401245117188,1019.35107421875
211,0,1005.187255859375,55.44792938232422,85.80143737792969,211,1687167249.8789055,1.416003942489624,1019.6967163085938,1019.5971069335938,324.0180194377899,328.76763916015625,1020.3134765625,211,413.86962890625,lgp,mu+lambda,reward,hopper,0,21100,1020.3134765625,1019.6967163085938,1019.5971069335938
212,0,476.47967529296875,54.798805236816406,105.96725463867188,212,1687167251.3135626,1.4172403812408447,1019.95458984375,1019.8385620117188,325.4526765346527,324.0300598144531,1020.2076416015625,212,394.2009582519531,lgp,mu+lambda,reward,hopper,0,21200,1020.2076416015625,1019.95458984375,1019.8385620117188
213,0,1016.3749389648438,43.63541030883789,89.42971801757812,213,1687167252.7476883,1.4179201126098633,1019.4694213867188,1019.2645874023438,326.8868021965027,333.3141784667969,1019.6749877929688,213,420.6686706542969,lgp,mu+lambda,reward,hopper,0,21300,1019.6749877929688,1019.4694213867188,1019.2645874023438
214,0,1008.2909545898438,38.140892028808594,100.60504150390625,214,1687167254.181185,1.4167178869247437,1019.489990234375,1019.4551391601562,328.320298910141,338.9915466308594,1019.709228515625,214,413.6028137207031,lgp,mu+lambda,reward,hopper,0,21400,1019.709228515625,1019.489990234375,1019.4551391601562
215,0,974.521484375,45.8661003112793,96.66560363769531,215,1687167255.614081,1.4162194728851318,1019.3912963867188,1019.3348388671875,329.75319480895996,339.6130676269531,1019.4724731445312,215,411.0138854980469,lgp,mu+lambda,reward,hopper,0,21500,1019.4724731445312,1019.3912963867188,1019.3348388671875
216,0,992.103271484375,53.183380126953125,95.20166015625,216,1687167257.0469956,1.416961431503296,1019.5260009765625,1019.2823486328125,331.1861095428467,335.71490478515625,1019.8018798828125,216,409.8375244140625,lgp,mu+lambda,reward,hopper,0,21600,1019.8018798828125,1019.5260009765625,1019.2823486328125
217,0,221.36126708984375,39.69026184082031,80.62030029296875,217,1687167258.4658139,1.4036742448806763,1019.734375,1019.5762939453125,332.604927778244,289.7441101074219,1019.9497680664062,217,400.0748291015625,lgp,mu+lambda,reward,hopper,0,21700,1019.9497680664062,1019.734375,1019.5762939453125
218,0,1016.2670288085938,33.79734802246094,78.568603515625,218,1687167259.899425,1.4157148599624634,1019.3760375976562,1019.18212890625,334.0385389328003,338.91748046875,1019.7418823242188,218,430.09271240234375,lgp,mu+lambda,reward,hopper,0,21800,1019.7418823242188,1019.3760375976562,1019.18212890625
219,0,997.60693359375,48.858333587646484,92.17172241210938,219,1687167261.3315978,1.415164828300476,1020.3192749023438,1020.0830078125,335.47071170806885,353.4875183105469,1020.4291381835938,219,420.75341796875,lgp,mu+lambda,reward,hopper,0,21900,1020.4291381835938,1020.3192749023438,1020.0830078125
220,0,985.9741821289062,39.47506332397461,95.2184066772461,220,1687167262.7638826,1.4152849912643433,1019.7813720703125,1019.5338745117188,336.9029965400696,344.2641296386719,1019.7854614257812,220,414.6796569824219,lgp,mu+lambda,reward,hopper,0,22000,1019.7854614257812,1019.7813720703125,1019.5338745117188
221,0,1004.8515625,38.18950653076172,91.59184265136719,221,1687167264.1988313,1.4165282249450684,1019.4476318359375,1018.9713134765625,338.3379452228546,367.6056213378906,1020.1510620117188,221,440.99188232421875,lgp,mu+lambda,reward,hopper,0,22100,1020.1510620117188,1019.4476318359375,1018.9713134765625
222,0,1005.1279296875,46.67607116699219,98.75570678710938,222,1687167265.63293,1.4161982536315918,1019.1902465820312,1018.8857421875,339.77204394340515,352.86297607421875,1019.5338745117188,222,422.2704162597656,lgp,mu+lambda,reward,hopper,0,22200,1019.5338745117188,1019.1902465820312,1018.8857421875
223,0,1009.731689453125,39.73075485229492,105.23040771484375,223,1687167267.0680304,1.417220950126648,1019.6822509765625,1019.540283203125,341.2071442604065,392.5036315917969,1019.767578125,223,440.3511047363281,lgp,mu+lambda,reward,hopper,0,22300,1019.767578125,1019.6822509765625,1019.540283203125
224,0,997.6689453125,39.132957458496094,92.99687957763672,224,1687167268.5027483,1.4171717166900635,1019.711181640625,1019.4901733398438,342.64186215400696,357.2546081542969,1020.2356567382812,224,426.050537109375,lgp,mu+lambda,reward,hopper,0,22400,1020.2356567382812,1019.711181640625,1019.4901733398438
225,0,967.056396484375,49.63897705078125,85.28089141845703,225,1687167269.937225,1.4156546592712402,1019.7811889648438,1019.3833618164062,344.07633900642395,335.3782043457031,1020.0047607421875,225,413.07861328125,lgp,mu+lambda,reward,hopper,0,22500,1020.0047607421875,1019.7811889648438,1019.3833618164062
226,0,1014.4912109375,47.94866180419922,90.11714172363281,226,1687167271.3713577,1.417304515838623,1019.82470703125,1019.4572143554688,345.5104715824127,348.7697448730469,1020.3394775390625,226,423.9204406738281,lgp,mu+lambda,reward,hopper,0,22600,1020.3394775390625,1019.82470703125,1019.4572143554688
227,0,1010.0059204101562,48.766788482666016,94.51869201660156,227,1687167272.8038692,1.416097640991211,1019.8158569335938,1019.5184936523438,346.9429831504822,378.53643798828125,1019.9351196289062,227,436.01251220703125,lgp,mu+lambda,reward,hopper,0,22700,1019.9351196289062,1019.8158569335938,1019.5184936523438
228,0,746.9541015625,54.47118377685547,123.81765747070312,228,1687167274.2361615,1.4150285720825195,1018.9203491210938,1018.8267211914062,348.37527537345886,330.6604309082031,1019.2180786132812,228,403.4415283203125,lgp,mu+lambda,reward,hopper,0,22800,1019.2180786132812,1018.9203491210938,1018.8267211914062
229,0,1000.8087158203125,38.62285614013672,96.10494995117188,229,1687167275.668019,1.4146862030029297,1019.552978515625,1018.6229248046875,349.80713295936584,348.8723449707031,1019.6444702148438,229,426.7405700683594,lgp,mu+lambda,reward,hopper,0,22900,1019.6444702148438,1019.552978515625,1018.6229248046875
230,0,1013.4453735351562,47.23710250854492,113.93365478515625,230,1687167277.0994058,1.4133434295654297,1019.6421508789062,1019.389404296875,351.2385196685791,360.1759338378906,1019.708740234375,230,424.4334411621094,lgp,mu+lambda,reward,hopper,0,23000,1019.708740234375,1019.6421508789062,1019.389404296875
231,0,978.7999877929688,48.37693786621094,101.91786193847656,231,1687167278.5330067,1.4162129163742065,1019.5599975585938,1019.5191040039062,352.6721205711365,338.0777282714844,1020.4955444335938,231,413.61700439453125,lgp,mu+lambda,reward,hopper,0,23100,1020.4955444335938,1019.5599975585938,1019.5191040039062
232,0,1016.5075073242188,47.7739143371582,97.20182037353516,232,1687167279.9640522,1.4135830402374268,1019.5789184570312,1019.5159912109375,354.10316610336304,390.6940002441406,1019.6505126953125,232,442.5151672363281,lgp,mu+lambda,reward,hopper,0,23200,1019.6505126953125,1019.5789184570312,1019.5159912109375
233,0,584.935791015625,49.49242401123047,91.10183715820312,233,1687167281.3984969,1.4159364700317383,1019.6368408203125,1019.608154296875,355.53761076927185,321.9982604980469,1020.1539306640625,233,407.7544250488281,lgp,mu+lambda,reward,hopper,0,23300,1020.1539306640625,1019.6368408203125,1019.608154296875
234,0,993.4204711914062,43.552452087402344,103.71571350097656,234,1687167282.833228,1.4159876108169556,1020.045654296875,1019.6670532226562,356.97234201431274,341.1830139160156,1020.0892944335938,234,416.42974853515625,lgp,mu+lambda,reward,hopper,0,23400,1020.0892944335938,1020.045654296875,1019.6670532226562
235,0,1009.0609130859375,47.380836486816406,93.99565124511719,235,1687167284.2695131,1.418091893196106,1019.4574584960938,1019.3746337890625,358.40862703323364,343.2584228515625,1019.9595336914062,235,422.8087158203125,lgp,mu+lambda,reward,hopper,0,23500,1019.9595336914062,1019.4574584960938,1019.3746337890625
236,0,1001.7957153320312,30.517208099365234,83.0910873413086,236,1687167285.7052414,1.418034553527832,1019.6089477539062,1019.5494384765625,359.84435534477234,363.4029235839844,1020.378662109375,236,439.2465515136719,lgp,mu+lambda,reward,hopper,0,23600,1020.378662109375,1019.6089477539062,1019.5494384765625
237,0,1006.546875,42.56965255737305,99.24252319335938,237,1687167287.1407535,1.4190422296524048,1019.9114990234375,1019.4570922851562,361.2798674106598,369.1795959472656,1020.0008544921875,237,436.06658935546875,lgp,mu+lambda,reward,hopper,0,23700,1020.0008544921875,1019.9114990234375,1019.4570922851562
238,0,584.15869140625,40.29652404785156,89.40247344970703,238,1687167288.5733533,1.4157365560531616,1019.2670288085938,1019.102783203125,362.7124671936035,317.12652587890625,1019.5161743164062,238,407.2168273925781,lgp,mu+lambda,reward,hopper,0,23800,1019.5161743164062,1019.2670288085938,1019.102783203125
239,0,500.8670654296875,38.655067443847656,84.7288818359375,239,1687167290.0065932,1.4159297943115234,1019.50927734375,1019.0996704101562,364.14570713043213,308.91729736328125,1020.1038208007812,239,408.8311462402344,lgp,mu+lambda,reward,hopper,0,23900,1020.1038208007812,1019.50927734375,1019.0996704101562
240,0,999.3341064453125,45.84501647949219,96.54193115234375,240,1687167291.441597,1.4160555601119995,1019.4694213867188,1019.1359252929688,365.58071088790894,368.8901062011719,1020.4910888671875,240,427.23089599609375,lgp,mu+lambda,reward,hopper,0,24000,1020.4910888671875,1019.4694213867188,1019.1359252929688
241,0,688.5548095703125,38.5419807434082,77.50955200195312,241,1687167292.8767996,1.4174153804779053,1019.6539306640625,1019.11376953125,367.0159134864807,313.7400207519531,1020.2011108398438,241,407.93377685546875,lgp,mu+lambda,reward,hopper,0,24100,1020.2011108398438,1019.6539306640625,1019.11376953125
242,0,271.4229736328125,38.774044036865234,90.0942611694336,242,1687167294.3124948,1.4177583456039429,1019.6775512695312,1019.1809692382812,368.4516086578369,301.14990234375,1019.79248046875,242,406.50518798828125,lgp,mu+lambda,reward,hopper,0,24200,1019.79248046875,1019.6775512695312,1019.1809692382812
243,0,1014.9896240234375,50.138553619384766,89.35939025878906,243,1687167295.746354,1.4165433645248413,1019.6455078125,1019.601318359375,369.88546800613403,331.9701843261719,1020.2073364257812,243,417.8431701660156,lgp,mu+lambda,reward,hopper,0,24300,1020.2073364257812,1019.6455078125,1019.601318359375
244,0,886.56298828125,53.57238006591797,99.26248168945312,244,1687167297.1795154,1.4158819913864136,1019.3535766601562,1019.2886352539062,371.31862926483154,333.7917785644531,1019.6593017578125,244,415.3217468261719,lgp,mu+lambda,reward,hopper,0,24400,1019.6593017578125,1019.3535766601562,1019.2886352539062
245,0,1015.4149169921875,47.68800354003906,112.2232666015625,245,1687167298.6115527,1.4146326780319214,1019.8639526367188,1019.5333862304688,372.75066661834717,346.4739074707031,1020.0963134765625,245,418.523681640625,lgp,mu+lambda,reward,hopper,0,24500,1020.0963134765625,1019.8639526367188,1019.5333862304688
246,0,1005.6185302734375,50.37240219116211,108.21329498291016,246,1687167300.0438068,1.4151105880737305,1019.5554809570312,1019.4038696289062,374.1829206943512,358.0091247558594,1019.8170166015625,246,424.7944030761719,lgp,mu+lambda,reward,hopper,0,24600,1019.8170166015625,1019.5554809570312,1019.4038696289062
247,0,1016.0702514648438,41.10671615600586,107.78205871582031,247,1687167301.4769986,1.4156444072723389,1019.7088623046875,1019.5840454101562,375.61611247062683,369.3973083496094,1020.0155029296875,247,435.63330078125,lgp,mu+lambda,reward,hopper,0,24700,1020.0155029296875,1019.7088623046875,1019.5840454101562
248,0,830.072998046875,53.89768981933594,94.279052734375,248,1687167302.913842,1.4152671098709106,1019.321533203125,1019.3182373046875,377.05295586586,328.72271728515625,1019.5277709960938,248,409.1441955566406,lgp,mu+lambda,reward,hopper,0,24800,1019.5277709960938,1019.321533203125,1019.3182373046875
249,0,478.6336669921875,47.09613800048828,93.79008483886719,249,1687167304.3554459,1.4076179265975952,1019.654541015625,1019.4691772460938,378.49455976486206,320.1539001464844,1019.8316650390625,249,404.4878234863281,lgp,mu+lambda,reward,hopper,0,24900,1019.8316650390625,1019.654541015625,1019.4691772460938
250,0,1013.0394897460938,40.618858337402344,77.27435302734375,250,1687167305.7967832,1.411103367805481,1019.8408203125,1019.5230712890625,379.9358971118927,339.32232666015625,1019.95556640625,250,435.1276550292969,lgp,mu+lambda,reward,hopper,0,25000,1019.95556640625,1019.8408203125,1019.5230712890625
251,0,588.592529296875,39.656494140625,75.36849975585938,251,1687167307.239697,1.4124051332473755,1019.8344116210938,1019.7681274414062,381.37881088256836,306.2135925292969,1020.6420288085938,251,413.6898498535156,lgp,mu+lambda,reward,hopper,0,25100,1020.6420288085938,1019.8344116210938,1019.7681274414062
252,0,1014.4586791992188,44.83781433105469,104.78703308105469,252,1687167308.6759603,1.4153540134429932,1019.4533081054688,1019.4130859375,382.81507420539856,369.1021728515625,1019.5204467773438,252,426.0947570800781,lgp,mu+lambda,reward,hopper,0,25200,1019.5204467773438,1019.4533081054688,1019.4130859375
253,0,1015.547607421875,46.33448791503906,91.28152465820312,253,1687167310.11159,1.4176313877105713,1020.0037231445312,1020.0032348632812,384.2507038116455,381.3107604980469,1020.2313232421875,253,439.95166015625,lgp,mu+lambda,reward,hopper,0,25300,1020.2313232421875,1020.0037231445312,1020.0032348632812
254,0,1008.9324340820312,57.240013122558594,88.85855102539062,254,1687167311.547938,1.4175889492034912,1020.2064208984375,1019.68603515625,385.68705201148987,348.39068603515625,1020.2168579101562,254,420.4098815917969,lgp,mu+lambda,reward,hopper,0,25400,1020.2168579101562,1020.2064208984375,1019.68603515625
255,0,635.203857421875,36.693233489990234,72.74890899658203,255,1687167312.9838512,1.4167269468307495,1019.5735473632812,1019.5396728515625,387.12296509742737,304.3435363769531,1020.556884765625,255,417.9588623046875,lgp,mu+lambda,reward,hopper,0,25500,1020.556884765625,1019.5735473632812,1019.5396728515625
256,0,1012.098876953125,47.67549514770508,105.95692443847656,256,1687167314.4196534,1.4171030521392822,1020.1290893554688,1019.4239501953125,388.5587673187256,364.9224853515625,1020.4894409179688,256,429.5430603027344,lgp,mu+lambda,reward,hopper,0,25600,1020.4894409179688,1020.1290893554688,1019.4239501953125
257,0,924.2437133789062,34.747230529785156,96.99418640136719,257,1687167315.8554432,1.4165600538253784,1019.7527465820312,1019.5872192382812,389.9945571422577,328.7513122558594,1020.3075561523438,257,414.936767578125,lgp,mu+lambda,reward,hopper,0,25700,1020.3075561523438,1019.7527465820312,1019.5872192382812
258,0,572.75,38.55337905883789,79.81452941894531,258,1687167317.292358,1.418190598487854,1019.3800659179688,1019.2879638671875,391.431471824646,314.37054443359375,1019.7418212890625,258,411.5604553222656,lgp,mu+lambda,reward,hopper,0,25800,1019.7418212890625,1019.3800659179688,1019.2879638671875
259,0,980.9669189453125,49.0633544921875,86.67385864257812,259,1687167318.729737,1.4191503524780273,1019.6991577148438,1019.3364868164062,392.8688509464264,326.5662536621094,1019.908447265625,259,414.3123779296875,lgp,mu+lambda,reward,hopper,0,25900,1019.908447265625,1019.6991577148438,1019.3364868164062
260,0,1004.5047607421875,41.865638732910156,94.07978820800781,260,1687167320.1657586,1.417475700378418,1019.52392578125,1019.349609375,394.3048725128174,342.453857421875,1019.5562744140625,260,422.9973449707031,lgp,mu+lambda,reward,hopper,0,26000,1019.5562744140625,1019.52392578125,1019.349609375
261,0,1016.0226440429688,41.83015060424805,99.42109680175781,261,1687167321.6014097,1.4170278310775757,1020.2762451171875,1019.920166015625,395.74052357673645,339.0822448730469,1020.3212280273438,261,426.443115234375,lgp,mu+lambda,reward,hopper,0,26100,1020.3212280273438,1020.2762451171875,1019.920166015625
262,0,1015.7703857421875,63.345096588134766,138.4084014892578,262,1687167323.037153,1.416736364364624,1019.6512451171875,1019.2979736328125,397.17626690864563,407.3955078125,1020.4244384765625,262,437.5159912109375,lgp,mu+lambda,reward,hopper,0,26200,1020.4244384765625,1019.6512451171875,1019.2979736328125
263,0,1003.3214111328125,50.3023796081543,105.37223815917969,263,1687167324.473451,1.4177193641662598,1019.56298828125,1019.4088134765625,398.6125648021698,359.1661682128906,1019.8775024414062,263,420.38751220703125,lgp,mu+lambda,reward,hopper,0,26300,1019.8775024414062,1019.56298828125,1019.4088134765625
264,0,1004.6817626953125,51.27396011352539,92.28776550292969,264,1687167325.9103606,1.415357232093811,1019.7026977539062,1019.4163208007812,400.04947447776794,362.42633056640625,1020.8272705078125,264,425.6595153808594,lgp,mu+lambda,reward,hopper,0,26400,1020.8272705078125,1019.7026977539062,1019.4163208007812
265,0,1014.373046875,43.802520751953125,131.0763397216797,265,1687167327.3530579,1.418594241142273,1020.2493286132812,1020.158447265625,401.4921717643738,423.78125,1020.4166870117188,265,446.15576171875,lgp,mu+lambda,reward,hopper,0,26500,1020.4166870117188,1020.2493286132812,1020.158447265625
266,0,981.5693359375,45.633201599121094,97.9248275756836,266,1687167328.7908409,1.4174169301986694,1019.5518798828125,1019.5435791015625,402.9299547672272,376.5672912597656,1019.7156372070312,266,428.6163330078125,lgp,mu+lambda,reward,hopper,0,26600,1019.7156372070312,1019.5518798828125,1019.5435791015625
267,0,1004.3922119140625,46.7816162109375,83.7417984008789,267,1687167330.2251778,1.4183598756790161,1020.1470336914062,1020.0757446289062,404.36429166793823,370.8246765136719,1020.914306640625,267,438.2386169433594,lgp,mu+lambda,reward,hopper,0,26700,1020.914306640625,1020.1470336914062,1020.0757446289062
268,0,994.2581787109375,41.12361145019531,84.26150512695312,268,1687167331.6446338,1.4012948274612427,1019.8477783203125,1019.8095703125,405.78374767303467,350.1407775878906,1020.170166015625,268,429.637451171875,lgp,mu+lambda,reward,hopper,0,26800,1020.170166015625,1019.8477783203125,1019.8095703125
269,0,1001.4003295898438,54.940513610839844,93.1399154663086,269,1687167333.0777183,1.4169838428497314,1020.359619140625,1020.1275024414062,407.2168321609497,362.3968811035156,1020.4364624023438,269,424.87384033203125,lgp,mu+lambda,reward,hopper,0,26900,1020.4364624023438,1020.359619140625,1020.1275024414062
270,0,745.3357543945312,39.729915618896484,83.12470245361328,270,1687167334.5097582,1.4143657684326172,1020.1260375976562,1019.7567138671875,408.6488721370697,320.2292785644531,1020.2445068359375,270,414.50128173828125,lgp,mu+lambda,reward,hopper,0,27000,1020.2445068359375,1020.1260375976562,1019.7567138671875
271,0,994.9965209960938,53.41752243041992,102.45341491699219,271,1687167335.9434655,1.4160157442092896,1019.82568359375,1019.6282348632812,410.08257937431335,387.8388977050781,1020.3323364257812,271,435.51641845703125,lgp,mu+lambda,reward,hopper,0,27100,1020.3323364257812,1019.82568359375,1019.6282348632812
272,0,1009.0316772460938,46.01422882080078,103.79666137695312,272,1687167337.3761756,1.4149999618530273,1019.4353637695312,1019.4140014648438,411.5152895450592,378.7664794921875,1019.6922607421875,272,433.9300537109375,lgp,mu+lambda,reward,hopper,0,27200,1019.6922607421875,1019.4353637695312,1019.4140014648438
273,0,1009.2672729492188,30.314563751220703,92.8956069946289,273,1687167338.8107195,1.4163568019866943,1020.2744140625,1020.233154296875,412.9498333930969,370.7488708496094,1020.3203125,273,436.5341796875,lgp,mu+lambda,reward,hopper,0,27300,1020.3203125,1020.2744140625,1020.233154296875
274,0,984.6474609375,35.58603286743164,102.09945678710938,274,1687167340.244286,1.4174555540084839,1019.6995849609375,1019.5830688476562,414.3833999633789,339.2370910644531,1020.2938232421875,274,424.7892761230469,lgp,mu+lambda,reward,hopper,0,27400,1020.2938232421875,1019.6995849609375,1019.5830688476562
275,0,991.0997924804688,39.99583053588867,79.4605484008789,275,1687167341.679302,1.4175865650177002,1020.0107421875,1019.8836669921875,415.81841588020325,334.2444763183594,1020.914794921875,275,427.1756896972656,lgp,mu+lambda,reward,hopper,0,27500,1020.914794921875,1020.0107421875,1019.8836669921875
276,0,995.79150390625,50.33185577392578,107.24851989746094,276,1687167343.115723,1.4188432693481445,1020.2401733398438,1020.1912231445312,417.25483679771423,365.77484130859375,1020.2716064453125,276,418.1998291015625,lgp,mu+lambda,reward,hopper,0,27600,1020.2716064453125,1020.2401733398438,1020.1912231445312
277,0,982.7868041992188,44.454383850097656,90.56436157226562,277,1687167344.538068,1.4048672914505005,1019.8003540039062,1019.6875610351562,418.6771819591522,364.4692077636719,1020.71337890625,277,432.4683532714844,lgp,mu+lambda,reward,hopper,0,27700,1020.71337890625,1019.8003540039062,1019.6875610351562
278,0,993.209228515625,46.9393310546875,82.54783630371094,278,1687167345.9739099,1.4197115898132324,1019.6600341796875,1019.5542602539062,420.11302375793457,337.4493713378906,1019.9600830078125,278,418.91912841796875,lgp,mu+lambda,reward,hopper,0,27800,1019.9600830078125,1019.6600341796875,1019.5542602539062
279,0,988.8887939453125,47.81647491455078,86.24594116210938,279,1687167347.4091268,1.4189317226409912,1019.4784545898438,1019.4539794921875,421.5482406616211,335.5696105957031,1019.67822265625,279,416.0467224121094,lgp,mu+lambda,reward,hopper,0,27900,1019.67822265625,1019.4784545898438,1019.4539794921875
280,0,996.544189453125,52.38384246826172,88.80058288574219,280,1687167348.8424482,1.4190657138824463,1019.6372680664062,1019.4298095703125,422.98156213760376,339.6228942871094,1019.6851196289062,280,425.8875732421875,lgp,mu+lambda,reward,hopper,0,28000,1019.6851196289062,1019.6372680664062,1019.4298095703125
281,0,971.1321411132812,66.56356811523438,97.15849304199219,281,1687167350.2757998,1.4178045988082886,1019.9515380859375,1019.75244140625,424.4149136543274,324.3152160644531,1020.0964965820312,281,411.1647644042969,lgp,mu+lambda,reward,hopper,0,28100,1020.0964965820312,1019.9515380859375,1019.75244140625
282,0,923.4556884765625,42.965667724609375,72.42243957519531,282,1687167351.710384,1.4179010391235352,1019.82763671875,1019.7258911132812,425.849497795105,337.9153747558594,1019.8644409179688,282,422.76934814453125,lgp,mu+lambda,reward,hopper,0,28200,1019.8644409179688,1019.82763671875,1019.7258911132812
