,training.fitness_std,training.fitness_mean,training.fitness_median,training.evaluation_time,training.top_k_fit.top_0_fit,training.top_k_fit.top_2_fit,_step,_timestamp,training.fitness_3q,training.top_k_fit.top_1_fit,training.fitness_1q,_runtime,training.run_id,training.generation,solver,ea,environment,seed
264,178.3458709716797,873.45654296875,981.9915771484375,4.769763469696045,1004.9345703125,1002.2379150390625,264,1686996379.6630056,725.3856201171875,1002.2864379882812,999.3321533203125,1286.1155035495758,0,264,cgp,mu+lambda,ant,0
265,252.31532287597656,828.1026611328125,956.9774169921875,4.770225524902344,1005.56103515625,1002.0343017578125,265,1686996384.448629,709.9407958984375,1002.1614990234375,998.6072998046875,1290.9011268615723,0,265,cgp,mu+lambda,ant,0
266,172.8346405029297,887.078369140625,974.1514892578125,4.772591590881348,1006.383056640625,1002.0610961914062,266,1686996389.2355528,860.7103881835938,1002.068603515625,1000.674072265625,1295.6880507469177,0,266,cgp,mu+lambda,ant,0
267,181.04710388183594,879.3530883789062,990.2581787109375,4.770390033721924,1005.5093383789062,1002.4080810546875,267,1686996394.0221155,767.3690185546875,1003.0221557617188,1001.14599609375,1300.4746134281158,0,267,cgp,mu+lambda,ant,0
268,195.88096618652344,881.3082885742188,986.3734130859375,4.770100116729736,1002.3408813476562,1002.162109375,268,1686996398.807391,839.4251708984375,1002.1649169921875,1001.3648071289062,1305.2598888874054,0,268,cgp,mu+lambda,ant,0
269,181.77764892578125,867.5004272460938,974.022705078125,4.771223545074463,1002.4991455078125,1002.2476806640625,269,1686996403.5933003,711.7324829101562,1002.4003295898438,1001.6781005859375,1310.0457983016968,0,269,cgp,mu+lambda,ant,0
270,165.3346405029297,887.2415161132812,990.1318359375,4.770508766174316,1002.6499633789062,1002.2333984375,270,1686996408.3801484,776.9763793945312,1002.455322265625,1000.7932739257812,1314.832646369934,0,270,cgp,mu+lambda,ant,0
271,208.2928009033203,831.5760498046875,973.26416015625,4.77356481552124,1002.2478637695312,1002.03125,271,1686996413.169179,676.5690307617188,1002.1643676757812,1000.2564086914062,1319.6216769218445,0,271,cgp,mu+lambda,ant,0
272,205.64378356933594,845.3357543945312,948.0872802734375,4.77308988571167,1002.2569580078125,1002.1619873046875,272,1686996417.9573884,713.1373901367188,1002.1932373046875,1001.0838012695312,1324.4098863601685,0,272,cgp,mu+lambda,ant,0
273,173.8429412841797,875.8275756835938,991.3443603515625,4.773504734039307,1002.43115234375,1002.32470703125,273,1686996422.746686,709.6221923828125,1002.3486328125,1000.7077026367188,1329.1991839408875,0,273,cgp,mu+lambda,ant,0
274,209.9360809326172,851.1552734375,975.1865234375,4.774754047393799,1002.4668579101562,1002.1517333984375,274,1686996427.537107,710.5111083984375,1002.276611328125,1001.115966796875,1333.9896049499512,0,274,cgp,mu+lambda,ant,0
275,224.9722137451172,839.0999755859375,960.7054443359375,4.772402763366699,1002.4151000976562,1002.213623046875,275,1686996432.3257282,705.752197265625,1002.2353515625,999.6054077148438,1338.7782261371613,0,275,cgp,mu+lambda,ant,0
276,196.7167510986328,856.8296508789062,985.5087890625,4.774538516998291,1002.5346069335938,1002.0348510742188,276,1686996437.1169233,710.5507202148438,1002.3054809570312,1001.1002197265625,1343.5694212913513,0,276,cgp,mu+lambda,ant,0
277,228.20460510253906,855.3494873046875,982.8560791015625,4.77378511428833,1002.6397705078125,1002.2532348632812,277,1686996441.9058037,708.9208984375,1002.3345947265625,1000.7437744140625,1348.3583016395569,0,277,cgp,mu+lambda,ant,0
278,200.12612915039062,860.4639892578125,989.370849609375,4.773299694061279,1002.6234741210938,1002.0206909179688,278,1686996446.6953025,707.5313110351562,1002.1508178710938,1000.7491455078125,1353.1478004455566,0,278,cgp,mu+lambda,ant,0
279,184.2688446044922,880.16552734375,982.85546875,4.774072170257568,1002.3155517578125,1002.0979614257812,279,1686996451.4869297,777.39697265625,1002.10107421875,1000.1748657226562,1357.939427614212,0,279,cgp,mu+lambda,ant,0
280,162.38661193847656,898.106689453125,991.7819213867188,4.772484302520752,1002.2311401367188,1002.17529296875,280,1686996456.2768652,864.8294677734375,1002.2213134765625,1001.2099609375,1362.7293632030487,0,280,cgp,mu+lambda,ant,0
281,233.95770263671875,834.7118530273438,944.00439453125,4.771664142608643,1003.8721313476562,1002.1422729492188,281,1686996461.0653672,709.702392578125,1002.2093505859375,999.3515625,1367.5178651809692,0,281,cgp,mu+lambda,ant,0
282,227.11997985839844,848.3680419921875,970.0935668945312,4.7751569747924805,1002.96337890625,1002.2460327148438,282,1686996465.8569467,740.1649169921875,1002.3702392578125,1001.4107666015625,1372.3094446659088,0,282,cgp,mu+lambda,ant,0
283,242.36474609375,829.306884765625,960.7808837890625,4.777306079864502,1003.0532836914062,1002.2185668945312,283,1686996470.6507988,709.2745361328125,1002.2239990234375,1000.9093017578125,1377.1032967567444,0,283,cgp,mu+lambda,ant,0
284,201.8817596435547,873.662841796875,984.045654296875,4.767278671264648,1002.4251708984375,1002.1673583984375,284,1686996475.442167,772.8348388671875,1002.1914672851562,1000.4644775390625,1381.8946650028229,0,284,cgp,mu+lambda,ant,0
285,187.20779418945312,873.9566040039062,975.7427368164062,4.773146152496338,1003.3092041015625,1002.5996704101562,285,1686996480.2363868,803.9168090820312,1002.9893798828125,1000.3819580078125,1386.6888847351074,0,285,cgp,mu+lambda,ant,0
286,176.8983917236328,855.9808349609375,973.230712890625,4.754369258880615,1002.2667846679688,1002.2155151367188,286,1686996485.0099852,709.8743896484375,1002.21923828125,1000.7921142578125,1391.4624831676483,0,286,cgp,mu+lambda,ant,0
287,189.28408813476562,878.5109252929688,986.64892578125,4.753420829772949,1002.8466796875,1002.1595458984375,287,1686996489.7817216,755.4666748046875,1002.4382934570312,1000.8890380859375,1396.2342195510864,0,287,cgp,mu+lambda,ant,0
288,201.23770141601562,863.353271484375,990.1326904296875,4.770608901977539,1002.576416015625,1002.2701416015625,288,1686996494.5756164,768.1172485351562,1002.4888305664062,999.955810546875,1401.0281143188477,0,288,cgp,mu+lambda,ant,0
289,185.31202697753906,859.3711547851562,973.996337890625,4.774989128112793,1002.3678588867188,1002.2681274414062,289,1686996499.3760686,708.7023315429688,1002.26953125,1001.275390625,1405.8285665512085,0,289,cgp,mu+lambda,ant,0
290,206.01353454589844,850.3413696289062,968.440185546875,4.7739949226379395,1003.0316162109375,1002.3419189453125,290,1686996504.173041,706.996826171875,1002.4132690429688,1001.2638549804688,1410.6255390644073,0,290,cgp,mu+lambda,ant,0
291,196.93006896972656,856.5358276367188,981.7972412109375,4.773849964141846,1002.3486938476562,1002.205322265625,291,1686996508.9681172,711.5336303710938,1002.2409057617188,1001.2212524414062,1415.420615196228,0,291,cgp,mu+lambda,ant,0
292,178.60960388183594,883.0578002929688,978.45947265625,4.7583184242248535,1002.2550659179688,1002.0498046875,292,1686996513.747807,790.3014526367188,1002.1574096679688,1000.421630859375,1420.2003049850464,0,292,cgp,mu+lambda,ant,0
293,209.28274536132812,852.5574951171875,972.8646240234375,4.753968238830566,1002.8626098632812,1002.1589965820312,293,1686996518.519701,707.920654296875,1002.18798828125,1000.58349609375,1424.9721989631653,0,293,cgp,mu+lambda,ant,0
294,164.1749725341797,867.1807861328125,965.693359375,4.752668857574463,1002.8507080078125,1002.2373046875,294,1686996523.2899063,712.2147216796875,1002.2412109375,1000.1803588867188,1429.7424042224884,0,294,cgp,mu+lambda,ant,0
295,183.2689666748047,873.856201171875,970.654052734375,4.750690937042236,1002.6914672851562,1002.0570068359375,295,1686996528.0589342,763.53564453125,1002.1082153320312,1000.8539428710938,1434.511432170868,0,295,cgp,mu+lambda,ant,0
296,208.7035675048828,838.28125,950.2493286132812,4.751145839691162,1003.4124145507812,1002.2777709960938,296,1686996532.8285432,709.30419921875,1002.4302978515625,997.066162109375,1439.2810411453247,0,296,cgp,mu+lambda,ant,0
297,201.8474884033203,826.5828857421875,936.2529296875,4.750281810760498,1003.164794921875,1002.3906860351562,297,1686996537.596137,700.07177734375,1002.7066650390625,1000.3754272460938,1444.048635005951,0,297,cgp,mu+lambda,ant,0
298,244.72044372558594,839.6531982421875,948.4876708984375,4.749736309051514,1002.7295532226562,1002.5440673828125,298,1686996542.3634555,726.7861938476562,1002.6404418945312,1001.1734619140625,1448.8159534931183,0,298,cgp,mu+lambda,ant,0
299,208.77760314941406,843.7274780273438,970.6119384765625,4.751136302947998,1002.6976928710938,1002.2445068359375,299,1686996547.1342957,707.5068969726562,1002.254150390625,999.84375,1453.5867936611176,0,299,cgp,mu+lambda,ant,0
300,176.62551879882812,862.51123046875,960.439208984375,4.751191139221191,1002.6823120117188,1002.0653686523438,300,1686996551.9022803,723.0709228515625,1002.0747680664062,1000.6052856445312,1458.354778289795,0,300,cgp,mu+lambda,ant,0
301,184.01568603515625,850.89794921875,942.1624755859375,4.7495551109313965,1003.5308837890625,1002.213134765625,301,1686996556.6697185,708.837158203125,1002.3880615234375,1000.0459594726562,1463.122216463089,0,301,cgp,mu+lambda,ant,0
302,241.38270568847656,801.4996948242188,897.4592895507812,4.75025749206543,1002.9786987304688,1002.2549438476562,302,1686996561.4390743,699.8478393554688,1002.2603149414062,998.644287109375,1467.8915722370148,0,302,cgp,mu+lambda,ant,0
303,183.27842712402344,860.4620361328125,930.9357299804688,4.750945568084717,1003.44091796875,1002.3301391601562,303,1686996566.2090032,714.9318237304688,1002.342529296875,1000.4210205078125,1472.6615011692047,0,303,cgp,mu+lambda,ant,0
304,204.96958923339844,861.431396484375,978.1424560546875,4.7534918785095215,1002.637939453125,1002.1047973632812,304,1686996570.9785295,709.402099609375,1002.3646850585938,1000.8256225585938,1477.4310274124146,0,304,cgp,mu+lambda,ant,0
305,208.1285400390625,851.9696655273438,961.5132446289062,4.750147819519043,1002.5343627929688,1002.1229248046875,305,1686996575.744666,710.2903442382812,1002.440673828125,1001.0903930664062,1482.1971640586853,0,305,cgp,mu+lambda,ant,0
306,204.9001922607422,854.3402709960938,973.5046997070312,4.7536163330078125,1003.0681762695312,1002.8363647460938,306,1686996580.5145671,736.1382446289062,1002.8548583984375,1001.3422241210938,1486.9670650959015,0,306,cgp,mu+lambda,ant,0
307,192.45265197753906,850.8882446289062,977.129150390625,4.753970623016357,1003.8261108398438,1002.9031372070312,307,1686996585.2845013,706.034423828125,1003.0851440429688,999.8323974609375,1491.7369992733002,0,307,cgp,mu+lambda,ant,0
308,258.0354919433594,822.5081176757812,969.3834838867188,4.7534966468811035,1003.1157836914062,1002.7673950195312,308,1686996590.0541623,702.2109985351562,1002.9231567382812,1000.249267578125,1496.5066602230072,0,308,cgp,mu+lambda,ant,0
309,227.9102020263672,835.2723388671875,952.6185302734375,4.752691745758057,1003.0982666015625,1002.6099853515625,309,1686996594.823471,707.4310913085938,1003.0443725585938,1000.9674072265625,1501.275969028473,0,309,cgp,mu+lambda,ant,0
310,187.0740203857422,875.3123168945312,961.4569702148438,4.752012729644775,1004.0311889648438,1003.4039916992188,310,1686996599.5911844,783.0581665039062,1003.7185668945312,1001.62744140625,1506.0436823368073,0,310,cgp,mu+lambda,ant,0
311,179.17173767089844,869.2470703125,975.5863037109375,4.751903057098389,1004.2875366210938,1002.82568359375,311,1686996604.359809,710.914306640625,1003.8944091796875,1000.9705810546875,1510.812306880951,0,311,cgp,mu+lambda,ant,0
312,178.8245391845703,874.6293334960938,986.4376220703125,4.7564377784729,1003.8209838867188,1003.3447265625,312,1686996609.1334364,799.76904296875,1003.6669311523438,1001.6909790039062,1515.5859344005585,0,312,cgp,mu+lambda,ant,0
313,239.90780639648438,834.7349243164062,947.5051879882812,4.757533550262451,1004.09375,1003.8192138671875,313,1686996613.9068675,707.686279296875,1003.944580078125,1001.51220703125,1520.3593654632568,0,313,cgp,mu+lambda,ant,0
314,206.46304321289062,855.6071166992188,973.7166137695312,4.750415325164795,1003.7340087890625,1003.37890625,314,1686996618.6739278,710.5333251953125,1003.5596313476562,1001.0028076171875,1525.126425743103,0,314,cgp,mu+lambda,ant,0
315,179.5518035888672,860.7017822265625,928.591552734375,4.7488298416137695,1003.5525512695312,1003.1710205078125,315,1686996623.440095,786.7725219726562,1003.36474609375,997.80712890625,1529.892592906952,0,315,cgp,mu+lambda,ant,0
316,211.21994018554688,856.8427124023438,986.5562744140625,4.752701759338379,1003.3580932617188,1003.0345458984375,316,1686996628.2088032,711.2117309570312,1003.0728149414062,1000.82861328125,1534.6613011360168,0,316,cgp,mu+lambda,ant,0
317,163.5904541015625,875.224365234375,976.3800048828125,4.748292446136475,1003.806396484375,1003.7936401367188,317,1686996632.974923,714.7855834960938,1003.8007202148438,1001.0791015625,1539.4274208545685,0,317,cgp,mu+lambda,ant,0
318,197.58663940429688,843.8631591796875,934.799560546875,4.752284526824951,1004.0000610351562,1003.7237548828125,318,1686996637.7452998,709.2919921875,1003.8807983398438,1001.0853271484375,1544.1977977752686,0,318,cgp,mu+lambda,ant,0
319,218.3094940185547,829.1156005859375,940.810302734375,4.753244400024414,1003.5208129882812,1003.3228149414062,319,1686996642.5158758,708.2825927734375,1003.39306640625,997.52685546875,1548.9683737754822,0,319,cgp,mu+lambda,ant,0
320,222.49464416503906,854.6116333007812,980.2481689453125,4.750705242156982,1003.9991455078125,1003.2576293945312,320,1686996647.2857797,746.0086669921875,1003.2902221679688,1000.0863037109375,1553.7382776737213,0,320,cgp,mu+lambda,ant,0
321,225.8372039794922,842.28515625,982.517578125,4.7510504722595215,1003.4498901367188,1003.0648193359375,321,1686996652.0539012,708.5245361328125,1003.395751953125,998.2186279296875,1558.506399154663,0,321,cgp,mu+lambda,ant,0
322,218.45590209960938,843.1079711914062,965.17919921875,4.749116897583008,1003.6316528320312,1003.339111328125,322,1686996656.8288074,704.765625,1003.5137939453125,1000.32568359375,1563.2813053131104,0,322,cgp,mu+lambda,ant,0
323,202.6493377685547,852.1640625,969.7705078125,4.7393879890441895,1003.80078125,1003.3447265625,323,1686996661.596026,704.5997314453125,1003.447021484375,1000.4564819335938,1568.048523902893,0,323,cgp,mu+lambda,ant,0
324,233.61380004882812,818.02294921875,938.0667724609375,4.740412712097168,1004.3960571289062,1003.3675537109375,324,1686996666.364149,704.1190185546875,1003.5458984375,1001.4267578125,1572.816647052765,0,324,cgp,mu+lambda,ant,0
325,220.93067932128906,852.770751953125,965.1591796875,4.741770267486572,1007.5479736328125,1003.4435424804688,325,1686996671.1330607,706.798095703125,1003.5730590820312,1001.4403686523438,1577.5855586528778,0,325,cgp,mu+lambda,ant,0
326,186.71421813964844,850.2610473632812,952.9452514648438,4.750521659851074,1003.8432006835938,1003.5096435546875,326,1686996675.9023588,709.12353515625,1003.6239624023438,1000.4698486328125,1582.3548567295074,0,326,cgp,mu+lambda,ant,0
327,235.38784790039062,845.4718627929688,961.4986572265625,4.751736164093018,1003.8417358398438,1003.5104370117188,327,1686996680.6721377,742.4785766601562,1003.5726318359375,999.283447265625,1587.1246356964111,0,327,cgp,mu+lambda,ant,0
328,231.19688415527344,832.322509765625,957.0621948242188,4.749668598175049,1004.1608276367188,1003.1558837890625,328,1686996685.4418411,702.3388671875,1003.5562744140625,998.3524780273438,1591.8943390846252,0,328,cgp,mu+lambda,ant,0
329,233.82778930664062,828.8187255859375,967.6310424804688,4.7489094734191895,1003.46435546875,1003.2469482421875,329,1686996690.2091267,700.5418701171875,1003.3694458007812,1000.4638671875,1596.6616246700287,0,329,cgp,mu+lambda,ant,0
330,207.1036834716797,846.154052734375,968.830810546875,4.745660781860352,1003.3744506835938,1003.1544799804688,330,1686996694.975729,710.2296752929688,1003.1622924804688,1001.102783203125,1601.4282269477844,0,330,cgp,mu+lambda,ant,0
331,188.4881591796875,850.001708984375,942.552734375,4.781176567077637,1003.7051391601562,1003.4453125,331,1686996699.7761085,712.7158203125,1003.4945068359375,998.5592041015625,1606.2286064624786,0,331,cgp,mu+lambda,ant,0
332,205.49569702148438,859.6187133789062,974.4017333984375,4.780051231384277,1003.4951782226562,1003.4524536132812,332,1686996704.574853,737.8707275390625,1003.4586791992188,1000.9019775390625,1611.0273509025574,0,332,cgp,mu+lambda,ant,0
333,230.06124877929688,831.7378540039062,964.4232177734375,4.7775373458862305,1003.7477416992188,1003.2633666992188,333,1686996709.3714447,687.7545166015625,1003.5040283203125,1000.865234375,1615.8239426612854,0,333,cgp,mu+lambda,ant,0
334,217.28494262695312,829.7063598632812,960.730224609375,4.774658203125,1003.7587280273438,1003.1986083984375,334,1686996714.1656537,697.91357421875,1003.6429443359375,1000.4804077148438,1620.618151664734,0,334,cgp,mu+lambda,ant,0
335,213.35182189941406,853.6915283203125,963.4349365234375,4.777072429656982,1004.2326049804688,1003.3484497070312,335,1686996718.9611223,746.421875,1004.1458740234375,998.4488525390625,1625.4136202335358,0,335,cgp,mu+lambda,ant,0
336,242.70053100585938,814.8594970703125,926.4866943359375,4.7606401443481445,1003.8570556640625,1003.0950927734375,336,1686996723.757779,700.0509033203125,1003.1302490234375,999.353271484375,1630.2102768421173,0,336,cgp,mu+lambda,ant,0
337,220.1204071044922,830.6228637695312,938.468994140625,4.761935234069824,1003.8983764648438,1003.3102416992188,337,1686996728.5500207,703.2197265625,1003.4765014648438,1000.965087890625,1635.0025186538696,0,337,cgp,mu+lambda,ant,0
338,198.92230224609375,862.450927734375,986.2503051757812,4.7662434577941895,1003.7392578125,1003.426513671875,338,1686996733.3412411,707.64404296875,1003.5963745117188,1001.6080322265625,1639.793739080429,0,338,cgp,mu+lambda,ant,0
339,226.54916381835938,821.5723876953125,937.4490966796875,4.76546573638916,1003.894287109375,1003.1724853515625,339,1686996738.132193,704.3388671875,1003.3470458984375,998.19482421875,1644.5846910476685,0,339,cgp,mu+lambda,ant,0
340,211.80516052246094,842.3735961914062,963.9142456054688,4.7652482986450195,1004.148193359375,1003.7114868164062,340,1686996742.92295,706.2025146484375,1003.78125,1001.4928588867188,1649.3754479885101,0,340,cgp,mu+lambda,ant,0
341,170.1025390625,864.4737548828125,947.7290649414062,4.766965389251709,1003.5740966796875,1003.2935791015625,341,1686996747.7143354,712.6841430664062,1003.5176391601562,998.1113891601562,1654.1668334007263,0,341,cgp,mu+lambda,ant,0
342,210.8785400390625,835.9415283203125,966.9055786132812,4.765714645385742,1003.8523559570312,1003.274658203125,342,1686996752.5035675,647.9571533203125,1003.426513671875,999.1163330078125,1658.956065416336,0,342,cgp,mu+lambda,ant,0
343,221.4674072265625,835.9067993164062,946.1419677734375,4.764383316040039,1003.7760009765625,1003.2132568359375,343,1686996757.2922566,707.013671875,1003.5479125976562,999.323974609375,1663.7447545528412,0,343,cgp,mu+lambda,ant,0
344,205.10655212402344,860.911865234375,983.0830078125,4.767594814300537,1003.9937133789062,1003.2520751953125,344,1686996762.0834007,725.4207763671875,1003.6360473632812,1001.4379272460938,1668.5358986854553,0,344,cgp,mu+lambda,ant,0
345,208.08145141601562,848.0255126953125,969.1474609375,4.767354965209961,1004.0958862304688,1003.64111328125,345,1686996766.8750417,712.5172729492188,1003.6713256835938,1000.8775634765625,1673.3275396823883,0,345,cgp,mu+lambda,ant,0
346,155.09877014160156,878.18310546875,958.196533203125,4.765159606933594,1003.7597045898438,1003.1574096679688,346,1686996771.6662204,774.1849365234375,1003.4051513671875,1000.0950927734375,1678.1187183856964,0,346,cgp,mu+lambda,ant,0
347,204.27552795410156,871.8522338867188,981.404296875,4.764487266540527,1004.1323852539062,1003.6007690429688,347,1686996776.4555283,781.8006591796875,1003.6046142578125,999.8807373046875,1682.9080262184143,0,347,cgp,mu+lambda,ant,0
348,223.40985107421875,836.0248413085938,942.9137573242188,4.76745080947876,1003.091064453125,1002.978271484375,348,1686996781.2487457,707.671630859375,1003.0770874023438,1001.2802734375,1687.7012436389923,0,348,cgp,mu+lambda,ant,0
349,206.61009216308594,864.0852661132812,974.902099609375,4.765883922576904,1003.5120239257812,1003.470703125,349,1686996786.0404034,719.81103515625,1003.4993896484375,1001.4493408203125,1692.4929013252258,0,349,cgp,mu+lambda,ant,0
350,211.02391052246094,835.7378540039062,950.1376953125,4.766628742218018,1003.4545288085938,1003.370361328125,350,1686996790.833333,704.5745849609375,1003.4189453125,1001.6438598632812,1697.2858309745789,0,350,cgp,mu+lambda,ant,0
351,229.84103393554688,837.6604614257812,966.33544921875,4.769281387329102,1004.140869140625,1003.9358520507812,351,1686996795.627697,714.13427734375,1004.087158203125,1001.46630859375,1702.0801949501038,0,351,cgp,mu+lambda,ant,0
352,190.32809448242188,853.4607543945312,951.6173095703125,4.766602993011475,1003.5386352539062,1003.2220458984375,352,1686996800.420515,710.238525390625,1003.3699340820312,1001.3666381835938,1706.8730130195618,0,352,cgp,mu+lambda,ant,0
353,209.50750732421875,869.150634765625,989.9901733398438,4.767369747161865,1004.5089721679688,1003.58544921875,353,1686996805.2153053,729.6566162109375,1003.6884155273438,999.8923950195312,1711.667803287506,0,353,cgp,mu+lambda,ant,0
354,174.2147674560547,901.935302734375,994.3635864257812,4.759936332702637,1004.2246704101562,1003.3301391601562,354,1686996810.0026739,887.5372924804688,1003.5364990234375,1001.345947265625,1716.4551718235016,0,354,cgp,mu+lambda,ant,0
355,239.97921752929688,845.94091796875,986.3663330078125,4.756482124328613,1003.3894653320312,1003.1444702148438,355,1686996814.7861874,709.592041015625,1003.3112182617188,1000.3095092773438,1721.2386853694916,0,355,cgp,mu+lambda,ant,0
356,222.53289794921875,835.594482421875,957.6658935546875,4.746461391448975,1004.3159790039062,1003.6735229492188,356,1686996819.5593662,711.2131958007812,1003.8232421875,1001.4537353515625,1726.0118641853333,0,356,cgp,mu+lambda,ant,0
357,191.98756408691406,846.5616455078125,930.8195190429688,4.747512340545654,1003.7625122070312,1003.5921020507812,357,1686996824.3323324,706.8919067382812,1003.725830078125,1001.3082885742188,1730.7848303318024,0,357,cgp,mu+lambda,ant,0
358,196.7986602783203,865.875244140625,972.3638916015625,4.746978759765625,1003.85791015625,1003.5757446289062,358,1686996829.104964,775.4026489257812,1003.7396240234375,1001.452392578125,1735.557461977005,0,358,cgp,mu+lambda,ant,0
359,223.5513153076172,835.5941772460938,979.12548828125,4.744441032409668,1003.6749877929688,1003.1347045898438,359,1686996833.875977,704.5515747070312,1003.2517700195312,1000.9281005859375,1740.3284749984741,0,359,cgp,mu+lambda,ant,0
360,193.73199462890625,882.6170043945312,985.1644287109375,4.7487711906433105,1003.9510498046875,1003.4522705078125,360,1686996838.6499658,864.7487182617188,1003.5452880859375,1000.9468383789062,1745.102463722229,0,360,cgp,mu+lambda,ant,0
361,208.74388122558594,862.913330078125,980.4126586914062,4.745491981506348,1004.0972290039062,1003.3768310546875,361,1686996843.4220123,729.2538452148438,1003.651123046875,1000.7030029296875,1749.8745102882385,0,361,cgp,mu+lambda,ant,0
362,182.77769470214844,872.24755859375,976.907470703125,4.743765830993652,1003.651611328125,1003.4550170898438,362,1686996848.1923501,737.19091796875,1003.4627685546875,999.1199340820312,1754.6448481082916,0,362,cgp,mu+lambda,ant,0
363,165.36923217773438,875.0667724609375,981.051513671875,4.746443748474121,1003.7918701171875,1003.2666625976562,363,1686996852.9640634,714.2586059570312,1003.2736206054688,1001.4325561523438,1759.4165613651276,0,363,cgp,mu+lambda,ant,0
364,207.30892944335938,850.6856079101562,964.6182861328125,4.7461323738098145,1004.2001953125,1003.9229736328125,364,1686996857.7361386,711.3446044921875,1003.9412841796875,1000.540283203125,1764.1886365413666,0,364,cgp,mu+lambda,ant,0
365,185.3770751953125,882.12255859375,989.7333374023438,4.746872425079346,1003.7042846679688,1003.0267944335938,365,1686996862.5093443,755.440673828125,1003.3342895507812,1001.0095825195312,1768.9618422985077,0,365,cgp,mu+lambda,ant,0
366,167.8679962158203,901.531982421875,994.415283203125,4.747165203094482,1004.1240234375,1003.3067626953125,366,1686996867.2822895,879.8370361328125,1003.608642578125,1001.2606201171875,1773.7347874641418,0,366,cgp,mu+lambda,ant,0
367,210.3091278076172,853.0762329101562,970.044677734375,4.753655433654785,1004.4033203125,1003.176025390625,367,1686996872.0594406,709.6085815429688,1003.5060424804688,1001.166259765625,1778.51193857193,0,367,cgp,mu+lambda,ant,0
368,132.2167205810547,909.64013671875,983.726318359375,4.749015808105469,1003.5906372070312,1003.2568359375,368,1686996876.8266428,879.3370361328125,1003.5872192382812,1001.8126831054688,1783.2791407108307,0,368,cgp,mu+lambda,ant,0
369,178.08482360839844,864.5849609375,962.0106201171875,4.75077486038208,1003.6177368164062,1003.0479736328125,369,1686996881.5948215,717.450927734375,1003.2643432617188,1000.9144287109375,1788.0473194122314,0,369,cgp,mu+lambda,ant,0
370,179.96798706054688,877.4180908203125,977.5244750976562,4.756639003753662,1004.013916015625,1003.7417602539062,370,1686996886.3694491,793.0067749023438,1003.9273071289062,1001.1183471679688,1792.8219470977783,0,370,cgp,mu+lambda,ant,0
371,186.12872314453125,853.9635620117188,953.00830078125,4.752194881439209,1004.2536010742188,1003.9139404296875,371,1686996891.139393,707.7617797851562,1004.099609375,1000.9652709960938,1797.5918910503387,0,371,cgp,mu+lambda,ant,0
372,195.55726623535156,874.0181884765625,977.82763671875,4.7492265701293945,1004.0054931640625,1003.5758056640625,372,1686996895.9068642,839.4290161132812,1003.606689453125,1000.5751953125,1802.3593621253967,0,372,cgp,mu+lambda,ant,0
373,198.0711212158203,858.994140625,977.16162109375,4.750687122344971,1003.5787353515625,1003.3396606445312,373,1686996900.6743433,710.2620849609375,1003.4061279296875,1000.2543334960938,1807.1268413066864,0,373,cgp,mu+lambda,ant,0
374,221.40066528320312,822.82763671875,939.72705078125,4.751516819000244,1003.2147216796875,1003.1533203125,374,1686996905.4442062,689.0701904296875,1003.1561279296875,1001.2818603515625,1811.89670419693,0,374,cgp,mu+lambda,ant,0
375,181.57061767578125,883.8670043945312,992.7255859375,4.750896453857422,1004.1989135742188,1003.7789916992188,375,1686996910.2131894,829.7556762695312,1003.9908447265625,1001.1849365234375,1816.6656873226166,0,375,cgp,mu+lambda,ant,0
376,209.51283264160156,832.7626342773438,926.9403076171875,4.754286766052246,1003.6148681640625,1003.2408447265625,376,1686996914.9842892,696.060546875,1003.3968505859375,1001.3804931640625,1821.4367871284485,0,376,cgp,mu+lambda,ant,0
377,230.27679443359375,854.5076293945312,981.9600219726562,4.751004695892334,1003.9050903320312,1003.4006958007812,377,1686996919.752648,726.27490234375,1003.5177612304688,1001.809814453125,1826.205146074295,0,377,cgp,mu+lambda,ant,0
378,143.17388916015625,914.5071411132812,988.5233154296875,4.748387336730957,1004.0050659179688,1003.1887817382812,378,1686996924.5190303,877.01611328125,1003.8382568359375,1000.7706298828125,1830.9715282917023,0,378,cgp,mu+lambda,ant,0
379,225.1973876953125,860.613037109375,985.3318481445312,4.749915599822998,1004.0255126953125,1003.5029296875,379,1686996929.2858946,821.581298828125,1003.6040649414062,1001.5419921875,1835.7383925914764,0,379,cgp,mu+lambda,ant,0
380,204.54660034179688,856.2618408203125,952.878662109375,4.751842498779297,1003.7847900390625,1003.5231323242188,380,1686996934.0566645,731.2674560546875,1003.6688232421875,1000.79345703125,1840.5091624259949,0,380,cgp,mu+lambda,ant,0
381,175.57223510742188,886.2724609375,980.178466796875,4.779653549194336,1003.7977905273438,1003.275634765625,381,1686996938.8544164,845.4996337890625,1003.3753662109375,1001.4331665039062,1845.3069143295288,0,381,cgp,mu+lambda,ant,0
382,255.01751708984375,837.7614135742188,981.158203125,4.773763656616211,1004.875244140625,1003.4174194335938,382,1686996943.6449504,709.0289306640625,1003.4579467773438,1000.350830078125,1850.097448348999,0,382,cgp,mu+lambda,ant,0
383,189.78814697265625,873.2977294921875,988.6278686523438,4.76934289932251,1003.564453125,1003.0277709960938,383,1686996948.432467,748.3032836914062,1003.148681640625,1001.525390625,1854.8849649429321,0,383,cgp,mu+lambda,ant,0
