,_timestamp,training.run_id,training.top_k_fit.top_2_fit,training.fitness_std,training.fitness_mean,_step,_runtime,training.generation,training.fitness_median,training.top_k_fit.top_0_fit,training.fitness_1q,training.fitness_3q,training.evaluation_time,training.top_k_fit.top_1_fit,solver,ea,environment,seed
231,1687243507.7993248,6,1021.8374633789062,444.7757873535156,489.6472473144531,231,349.53627371788025,231,220.288330078125,1022.7474975585938,1016.537109375,70.26823425292969,1.4200091361999512,1022.2905883789062,lgp,mu+lambda,hopper,6
232,1687243509.292679,6,1022.088623046875,440.0249938964844,496.4177551269531,232,351.0296280384064,232,239.07369995117188,1023.4144897460938,1016.7946166992188,60.33031463623047,1.4739937782287598,1022.287109375,lgp,mu+lambda,hopper,6
233,1687243510.7887232,6,1022.2434692382812,445.436767578125,461.2668762207031,233,352.5256721973419,233,181.62277221679688,1023.5916137695312,1013.79638671875,54.03567123413086,1.474707841873169,1023.2833251953125,lgp,mu+lambda,hopper,6
234,1687243512.2414515,6,1020.0645751953125,448.0783386230469,446.0315856933594,234,353.9784004688263,234,159.11083984375,1022.885986328125,1011.7754516601562,57.441131591796875,1.431156039237976,1021.109375,lgp,mu+lambda,hopper,6
235,1687243513.6749606,6,1021.3226318359375,454.243896484375,507.08404541015625,235,355.4119095802307,235,223.18899536132812,1022.48291015625,1016.1214599609375,60.4866943359375,1.4106301069259644,1021.3799438476562,lgp,mu+lambda,hopper,6
236,1687243515.1095781,6,1021.18408203125,444.81500244140625,473.50140380859375,236,356.8465270996094,236,203.38502502441406,1021.644775390625,1015.8297729492188,57.69921875,1.4096918106079102,1021.33642578125,lgp,mu+lambda,hopper,6
237,1687243516.5426285,6,1023.4832763671875,441.6832580566406,449.5230712890625,237,358.2795774936676,237,204.81381225585938,1023.5568237304688,1008.61572265625,63.227603912353516,1.410524606704712,1023.4923706054688,lgp,mu+lambda,hopper,6
238,1687243517.9752553,6,1021.5518798828125,451.65570068359375,479.6687316894531,238,359.71220421791077,238,177.0531768798828,1023.761474609375,1016.3360595703125,71.1763687133789,1.413646936416626,1021.7586669921875,lgp,mu+lambda,hopper,6
239,1687243519.4084032,6,1021.9608154296875,442.5196533203125,425.6099853515625,239,361.14535212516785,239,131.7945556640625,1023.035400390625,1015.4891357421875,58.66605758666992,1.4145642518997192,1022.8424682617188,lgp,mu+lambda,hopper,6
240,1687243520.8418145,6,1022.3181762695312,447.0818786621094,475.9463195800781,240,362.57876348495483,240,207.1363983154297,1022.6934814453125,1017.6675415039062,68.04318237304688,1.414293646812439,1022.3538208007812,lgp,mu+lambda,hopper,6
241,1687243522.2739143,6,1022.0423583984375,441.3500061035156,532.12890625,241,364.0108633041382,241,321.5879211425781,1022.454345703125,1017.0439453125,77.19927215576172,1.4151277542114258,1022.3177490234375,lgp,mu+lambda,hopper,6
242,1687243523.708291,6,1021.8484497070312,442.6947937011719,468.6140441894531,242,365.44524002075195,242,199.34237670898438,1023.5632934570312,1016.1528930664062,77.4637451171875,1.4156664609909058,1022.1278686523438,lgp,mu+lambda,hopper,6
243,1687243525.1410806,6,1021.3726196289062,447.8426818847656,500.84075927734375,243,366.87802958488464,243,238.01260375976562,1021.6273193359375,1016.2276611328125,61.324607849121094,1.4143075942993164,1021.4715576171875,lgp,mu+lambda,hopper,6
244,1687243526.5734355,6,1022.3417358398438,450.0014343261719,527.73974609375,244,368.31038451194763,244,271.09930419921875,1023.1790161132812,1016.9732666015625,83.09591674804688,1.4139494895935059,1022.39306640625,lgp,mu+lambda,hopper,6
245,1687243528.0066469,6,1021.9380493164062,446.4743957519531,421.4209289550781,245,369.74359583854675,245,125.10563659667969,1022.6277465820312,1010.8674926757812,52.85327911376953,1.4148396253585815,1022.0538330078125,lgp,mu+lambda,hopper,6
246,1687243529.4394188,6,1021.1071166992188,437.30615234375,473.7306823730469,246,371.1763677597046,246,205.68118286132812,1021.8253784179688,1011.5379638671875,70.9283218383789,1.4144117832183838,1021.7677612304688,lgp,mu+lambda,hopper,6
247,1687243530.8732362,6,1021.584716796875,438.59375,471.6128845214844,247,372.6101851463318,247,195.83425903320312,1021.9782104492188,1008.1449584960938,73.11027526855469,1.4156792163848877,1021.823486328125,lgp,mu+lambda,hopper,6
248,1687243532.307587,6,1022.5173950195312,447.54791259765625,475.5418701171875,248,374.04453587532043,248,207.85052490234375,1023.7000122070312,1015.429931640625,63.53363800048828,1.4157938957214355,1022.8344116210938,lgp,mu+lambda,hopper,6
249,1687243533.7413843,6,1020.7626342773438,449.7817077636719,484.6687316894531,249,375.478333234787,249,225.38645935058594,1021.8099975585938,1016.681396484375,73.92019653320312,1.4157776832580566,1021.3699340820312,lgp,mu+lambda,hopper,6
250,1687243535.1759303,6,1021.5658569335938,439.85235595703125,450.2948303222656,250,376.9128792285919,250,205.19375610351562,1022.45361328125,1013.3270874023438,63.89717102050781,1.4162378311157227,1021.72314453125,lgp,mu+lambda,hopper,6
251,1687243536.609072,6,1021.7747802734375,458.8304748535156,527.3991088867188,251,378.34602093696594,251,293.04498291015625,1022.9066772460938,1016.9586181640625,73.03364562988281,1.4157164096832275,1022.81591796875,lgp,mu+lambda,hopper,6
252,1687243538.0437863,6,1021.6257934570312,434.49334716796875,506.31573486328125,252,379.7807352542877,252,249.4493408203125,1023.6419677734375,1016.6005249023438,107.86442565917969,1.4165542125701904,1021.9449462890625,lgp,mu+lambda,hopper,6
253,1687243539.4778655,6,1022.4133911132812,449.7539978027344,501.4638671875,253,381.21481442451477,253,281.5458984375,1022.8570556640625,1016.42041015625,60.332969665527344,1.4157435894012451,1022.6591186523438,lgp,mu+lambda,hopper,6
254,1687243540.9113538,6,1021.8689575195312,452.656005859375,498.489990234375,254,382.6483027935028,254,206.8660888671875,1022.944091796875,1017.0859375,63.29896545410156,1.4153501987457275,1022.1759643554688,lgp,mu+lambda,hopper,6
255,1687243542.3458128,6,1021.8567504882812,442.48858642578125,457.04339599609375,255,384.08276176452637,255,214.28182983398438,1023.0327758789062,1015.6400756835938,64.92636108398438,1.4163954257965088,1022.93212890625,lgp,mu+lambda,hopper,6
256,1687243543.7795079,6,1021.7239379882812,443.2528076171875,461.8421630859375,256,385.5164568424225,256,189.26724243164062,1022.4207763671875,1018.5696411132812,69.69561767578125,1.4153351783752441,1021.8421630859375,lgp,mu+lambda,hopper,6
257,1687243545.213458,6,1021.2936401367188,437.8390808105469,451.2918395996094,257,386.95040702819824,257,189.83782958984375,1022.6083374023438,1015.91357421875,64.6478042602539,1.416078805923462,1021.4345703125,lgp,mu+lambda,hopper,6
258,1687243546.6462927,6,1021.3331909179688,426.10479736328125,409.7576599121094,258,388.3832416534424,258,173.5123291015625,1023.17236328125,1015.991943359375,63.23814010620117,1.4138449430465698,1021.7019653320312,lgp,mu+lambda,hopper,6
259,1687243548.0802503,6,1021.9600830078125,456.2818908691406,482.3428039550781,259,389.8171992301941,259,199.7169189453125,1022.6451416015625,1016.4887084960938,67.4950942993164,1.4157679080963135,1022.4194946289062,lgp,mu+lambda,hopper,6
260,1687243549.513773,6,1023.4176025390625,448.84869384765625,494.330078125,260,391.2507219314575,260,265.6536560058594,1023.605224609375,1017.20263671875,69.96227264404297,1.4153701066970825,1023.4915161132812,lgp,mu+lambda,hopper,6
261,1687243550.9466047,6,1023.4141235351562,450.6402893066406,524.0419311523438,261,392.6835536956787,261,221.79718017578125,1024.0517578125,1017.596435546875,94.36286163330078,1.4152066707611084,1023.5506591796875,lgp,mu+lambda,hopper,6
262,1687243552.3794491,6,1022.3017578125,437.95538330078125,554.4898071289062,262,394.1163980960846,262,388.9499816894531,1022.82666015625,1017.6929931640625,82.51476287841797,1.414759874343872,1022.5596313476562,lgp,mu+lambda,hopper,6
263,1687243553.8125153,6,1022.942626953125,451.97149658203125,485.0806884765625,263,395.54946422576904,263,208.58673095703125,1224.2923583984375,1018.3470458984375,80.64297485351562,1.4145790338516235,1024.062255859375,lgp,mu+lambda,hopper,6
264,1687243555.2456417,6,1021.0195922851562,443.274169921875,477.3157958984375,264,396.982590675354,264,209.96282958984375,1021.885009765625,1014.6298828125,71.81671142578125,1.4146990776062012,1021.2479858398438,lgp,mu+lambda,hopper,6
265,1687243556.6790094,6,1022.248779296875,440.0323181152344,429.3708190917969,265,398.415958404541,265,185.43215942382812,1022.7158203125,1017.0345458984375,58.91175842285156,1.414707899093628,1022.3877563476562,lgp,mu+lambda,hopper,6
266,1687243558.1119652,6,1022.5147094726562,445.9382019042969,490.0401306152344,266,399.84891414642334,266,265.4409484863281,1022.679931640625,1017.4083251953125,72.06263732910156,1.4146686792373657,1022.5399780273438,lgp,mu+lambda,hopper,6
267,1687243559.5449395,6,1022.4097900390625,436.99420166015625,500.5765380859375,267,401.28188848495483,267,281.4673767089844,1023.1139526367188,1018.0962524414062,77.155517578125,1.4144065380096436,1022.6502685546875,lgp,mu+lambda,hopper,6
268,1687243560.9774065,6,1021.5469360351562,444.78375244140625,468.3523864746094,268,402.71435546875,268,189.87753295898438,1022.2777099609375,1015.3145751953125,63.145896911621094,1.4139639139175415,1021.8931884765625,lgp,mu+lambda,hopper,6
269,1687243562.4101942,6,1021.8681030273438,437.6477355957031,481.0677185058594,269,404.14714312553406,269,236.37655639648438,1023.3283081054688,1017.3320922851562,72.45695495605469,1.4148365259170532,1023.2463989257812,lgp,mu+lambda,hopper,6
270,1687243563.8434253,6,1022.39794921875,447.3389587402344,502.3034362792969,270,405.58037424087524,270,226.78762817382812,1023.6305541992188,1017.739501953125,72.2010269165039,1.41508150100708,1023.361328125,lgp,mu+lambda,hopper,6
271,1687243565.2762372,6,1022.3651123046875,465.956298828125,555.6345825195312,271,407.01318621635437,271,825.755126953125,1023.1123046875,1018.132568359375,53.40087890625,1.4144529104232788,1023.0073852539062,lgp,mu+lambda,hopper,6
272,1687243566.7091472,6,1022.260009765625,450.5683898925781,556.8512573242188,272,408.4460961818695,272,582.937255859375,1022.5748291015625,1018.8903198242188,65.47434997558594,1.415601372718811,1022.484375,lgp,mu+lambda,hopper,6
273,1687243568.1425266,6,1021.8126831054688,454.776123046875,519.8464965820312,273,409.8794755935669,273,262.55584716796875,1022.6604614257812,1017.6761474609375,61.18603515625,1.4147334098815918,1022.1586303710938,lgp,mu+lambda,hopper,6
274,1687243569.5762753,6,1023.0249633789062,446.0085144042969,532.186767578125,274,411.3132243156433,274,403.667724609375,1023.9408569335938,1017.9822387695312,83.68439483642578,1.4152952432632446,1023.2074584960938,lgp,mu+lambda,hopper,6
275,1687243571.0090542,6,1021.927001953125,449.4898986816406,466.87493896484375,275,412.74600315093994,275,170.8940887451172,1022.7837524414062,1017.40625,71.2859115600586,1.414345383644104,1022.2513427734375,lgp,mu+lambda,hopper,6
276,1687243572.4422317,6,1021.7781372070312,442.4003601074219,469.8638610839844,276,414.17918062210083,276,207.11912536621094,1023.5205688476562,1018.228515625,70.1911849975586,1.415073037147522,1023.19287109375,lgp,mu+lambda,hopper,6
277,1687243573.8750386,6,1021.9205932617188,458.4503479003906,488.4295959472656,277,415.6119875907898,277,229.33941650390625,1022.5615234375,1018.1278076171875,53.429561614990234,1.4144423007965088,1021.959716796875,lgp,mu+lambda,hopper,6
278,1687243575.3081472,6,1022.6799926757812,446.91461181640625,445.57623291015625,278,417.0450961589813,278,196.858154296875,1023.5371704101562,1013.7222290039062,55.6702880859375,1.4146851301193237,1023.280029296875,lgp,mu+lambda,hopper,6
279,1687243576.7396436,6,1021.8786010742188,448.48077392578125,440.2970886230469,279,418.47659254074097,279,211.3508758544922,1022.9132690429688,1017.22021484375,54.859291076660156,1.4131323099136353,1022.301513671875,lgp,mu+lambda,hopper,6
280,1687243578.1732492,6,1022.7745971679688,445.3001708984375,474.3104553222656,280,419.9101982116699,280,216.74908447265625,1024.25048828125,1017.97509765625,75.03199005126953,1.414905309677124,1022.9244995117188,lgp,mu+lambda,hopper,6
281,1687243579.6065636,6,1021.697509765625,428.05059814453125,384.4453125,281,421.3435125350952,281,134.2716827392578,1024.3197021484375,1015.0447387695312,48.18336868286133,1.4150234460830688,1022.7571411132812,lgp,mu+lambda,hopper,6
282,1687243581.042343,6,1022.2649536132812,453.5054626464844,497.2186584472656,282,422.77929186820984,282,213.48294067382812,1022.5907592773438,1018.0967407226562,64.01786804199219,1.41795015335083,1022.5145263671875,lgp,mu+lambda,hopper,6
283,1687243582.4753537,6,1021.7962036132812,447.88616943359375,449.9010009765625,283,424.21230268478394,283,207.17971801757812,1023.0843505859375,1017.10986328125,46.49048614501953,1.4153566360473633,1021.8910522460938,lgp,mu+lambda,hopper,6
284,1687243583.909028,6,1023.3490600585938,456.8319396972656,524.9652709960938,284,425.6459770202637,284,238.40965270996094,1023.5537719726562,1018.3779907226562,68.36285400390625,1.4150956869125366,1023.5077514648438,lgp,mu+lambda,hopper,6
285,1687243585.34237,6,1022.5997314453125,456.3933410644531,501.2936706542969,285,427.07931900024414,285,236.62957763671875,1022.7163696289062,1017.9381103515625,58.0946044921875,1.41439688205719,1022.6350708007812,lgp,mu+lambda,hopper,6
286,1687243586.7747362,6,1022.9085693359375,447.1265869140625,440.6381530761719,286,428.51168513298035,286,167.82168579101562,1023.270751953125,1017.054443359375,58.13163375854492,1.4144833087921143,1023.0975341796875,lgp,mu+lambda,hopper,6
287,1687243588.2068183,6,1021.8997802734375,454.515380859375,463.0481872558594,287,429.94376730918884,287,180.55374145507812,1023.5988159179688,1016.6553344726562,56.20619201660156,1.4140591621398926,1023.2843627929688,lgp,mu+lambda,hopper,6
288,1687243589.6394863,6,1022.476318359375,454.3736267089844,503.1325378417969,288,431.3764352798462,288,219.9441375732422,1023.1978149414062,1017.2536010742188,76.3648681640625,1.41391122341156,1022.802490234375,lgp,mu+lambda,hopper,6
289,1687243591.0722249,6,1022.0176391601562,444.7439270019531,452.7956237792969,289,432.80917382240295,289,197.1376495361328,1022.3170166015625,1015.9453125,70.38705444335938,1.4144318103790283,1022.1567993164062,lgp,mu+lambda,hopper,6
290,1687243592.5047743,6,1021.966552734375,441.43609619140625,479.84295654296875,290,434.2417232990265,290,222.1992950439453,1024.549072265625,1016.2418212890625,82.70011901855469,1.4148838520050049,1022.3739013671875,lgp,mu+lambda,hopper,6
291,1687243593.937241,6,1020.8565673828125,447.93560791015625,511.55780029296875,291,435.6741900444031,291,229.73306274414062,1022.4188842773438,1016.7919921875,89.575927734375,1.4141497611999512,1020.9720458984375,lgp,mu+lambda,hopper,6
292,1687243595.3694372,6,1021.6859741210938,448.80987548828125,480.3165588378906,292,437.1063861846924,292,215.55279541015625,1022.5427856445312,1015.163330078125,72.75894165039062,1.4141842126846313,1022.0538330078125,lgp,mu+lambda,hopper,6
293,1687243596.8016663,6,1022.4741821289062,440.20135498046875,487.39178466796875,293,438.5386152267456,293,226.83023071289062,1024.1090087890625,1017.8535766601562,77.50969696044922,1.414957046508789,1022.607421875,lgp,mu+lambda,hopper,6
294,1687243598.291497,6,1021.9361572265625,462.2664794921875,569.4191284179688,294,440.0284459590912,294,947.8693237304688,1023.056884765625,1018.3029174804688,56.128929138183594,1.458140254020691,1022.418701171875,lgp,mu+lambda,hopper,6
295,1687243599.8061101,6,1021.1494750976562,458.7268371582031,503.32061767578125,295,441.5430591106415,295,211.14956665039062,1022.3126220703125,1016.8541259765625,64.3827133178711,1.4940358400344849,1021.6527099609375,lgp,mu+lambda,hopper,6
296,1687243601.28771,6,1020.868408203125,443.47186279296875,507.2297058105469,296,443.02465891838074,296,254.17013549804688,1023.7407836914062,1013.7255859375,81.11980438232422,1.4663525819778442,1022.3197021484375,lgp,mu+lambda,hopper,6
297,1687243602.7534356,6,1020.862548828125,448.86077880859375,496.1328125,297,444.49038457870483,297,219.91563415527344,1021.8717651367188,1016.4287109375,63.30686950683594,1.4508155584335327,1021.76123046875,lgp,mu+lambda,hopper,6
298,1687243604.1913908,6,1022.743896484375,443.45050048828125,451.6162414550781,298,445.92833971977234,298,197.91268920898438,1023.8308715820312,1015.1700439453125,64.83971405029297,1.4256219863891602,1023.0587768554688,lgp,mu+lambda,hopper,6
299,1687243605.6293063,6,1021.4208984375,441.67474365234375,441.5008544921875,299,447.3662552833557,299,162.44912719726562,1022.9048461914062,1015.6964721679688,75.79949951171875,1.42058527469635,1022.4281616210938,lgp,mu+lambda,hopper,6
300,1687243607.0658085,6,1022.146240234375,449.738037109375,503.9153747558594,300,448.8027575016022,300,222.89834594726562,1023.83740234375,1016.0040893554688,73.37550354003906,1.4196330308914185,1023.4102172851562,lgp,mu+lambda,hopper,6
301,1687243608.5048544,6,1021.0413818359375,456.0166931152344,539.921875,301,450.24180340766907,301,296.52789306640625,1021.4718017578125,1016.9747924804688,72.2657699584961,1.424725890159607,1021.3536987304688,lgp,mu+lambda,hopper,6
302,1687243610.0026588,6,1021.68505859375,446.1465759277344,577.515625,302,451.7396078109741,302,803.998046875,1023.2811889648438,1016.3043212890625,90.58314514160156,1.4839038848876953,1022.1477661132812,lgp,mu+lambda,hopper,6
303,1687243611.4944074,6,1020.6581420898438,444.6196594238281,517.363525390625,303,453.23135638237,303,265.8587951660156,1023.0775756835938,1015.2274169921875,79.1815185546875,1.4798471927642822,1022.240478515625,lgp,mu+lambda,hopper,6
304,1687243612.982073,6,1021.8170166015625,442.31768798828125,581.4135131835938,304,454.71902203559875,304,829.3369140625,1022.4144897460938,1017.571044921875,90.82719421386719,1.4730108976364136,1022.3634033203125,lgp,mu+lambda,hopper,6
305,1687243614.467054,6,1021.2705078125,452.7406311035156,489.1982727050781,305,456.20400285720825,305,220.72166442871094,1022.6768188476562,1016.76708984375,67.05641174316406,1.4701030254364014,1021.633544921875,lgp,mu+lambda,hopper,6
306,1687243615.9456134,6,1022.7696533203125,455.4360046386719,504.5924987792969,306,457.6825623512268,306,202.08758544921875,1023.13818359375,1018.0020141601562,80.4627456665039,1.4646522998809814,1022.7921142578125,lgp,mu+lambda,hopper,6
307,1687243617.415556,6,1021.84130859375,454.1170654296875,490.5778503417969,307,459.1525049209595,307,219.82278442382812,1022.73681640625,1016.626220703125,67.36619567871094,1.4562568664550781,1021.8435668945312,lgp,mu+lambda,hopper,6
308,1687243618.8855057,6,1022.5030517578125,446.2445068359375,511.4396057128906,308,460.6224546432495,308,248.58108520507812,1022.9854736328125,1018.091064453125,82.07246398925781,1.4568644762039185,1022.7015380859375,lgp,mu+lambda,hopper,6
309,1687243620.3534784,6,1021.4068603515625,444.3929748535156,456.7180480957031,309,462.09042739868164,309,209.55044555664062,1023.3275756835938,1017.9739990234375,66.52648162841797,1.4551676511764526,1022.9043579101562,lgp,mu+lambda,hopper,6
310,1687243621.8189023,6,1022.3656005859375,455.6478576660156,542.1116943359375,310,463.5558512210846,310,411.78643798828125,1023.7770385742188,1018.7913818359375,67.17652130126953,1.4528557062149048,1022.7587890625,lgp,mu+lambda,hopper,6
311,1687243623.2839673,6,1021.8190307617188,445.82586669921875,560.0457763671875,311,465.020916223526,311,371.53985595703125,1023.236328125,1016.96630859375,96.62905883789062,1.452679991722107,1022.24267578125,lgp,mu+lambda,hopper,6
312,1687243624.748077,6,1021.3858032226562,438.9736022949219,474.29296875,312,466.48502588272095,312,203.542724609375,1021.924560546875,1016.9010009765625,81.88703918457031,1.450634241104126,1021.4828491210938,lgp,mu+lambda,hopper,6
313,1687243626.209357,6,1021.4226684570312,444.40643310546875,490.1759948730469,313,467.9463059902191,313,210.4122314453125,1023.0083618164062,1017.677490234375,82.61251831054688,1.4489772319793701,1022.2875366210938,lgp,mu+lambda,hopper,6
314,1687243627.6691282,6,1021.237060546875,449.5213317871094,551.7119750976562,314,469.40607714653015,314,326.486572265625,1022.038330078125,1017.7218627929688,82.80217742919922,1.4463974237442017,1021.4021606445312,lgp,mu+lambda,hopper,6
315,1687243629.125398,6,1021.7030029296875,440.375732421875,521.8770141601562,315,470.8623468875885,315,236.34632873535156,1022.0428466796875,1017.064453125,93.93415832519531,1.4435595273971558,1021.8512573242188,lgp,mu+lambda,hopper,6
316,1687243630.5822532,6,1022.4298706054688,10014.087890625,-463.9752197265625,316,472.3192021846771,316,345.5406494140625,1022.7514038085938,1017.3284912109375,65.87739562988281,1.4432313442230225,1022.4672241210938,lgp,mu+lambda,hopper,6
317,1687243632.035897,6,1021.8560180664062,451.1520080566406,481.091552734375,317,473.77284598350525,317,183.818359375,1022.1578979492188,1017.479736328125,67.32654571533203,1.4406825304031372,1021.9420776367188,lgp,mu+lambda,hopper,6
318,1687243633.4856567,6,1022.3146362304688,429.1372985839844,438.6023254394531,318,475.22260570526123,318,196.8643798828125,1022.8187255859375,1005.97900390625,68.87725067138672,1.4372849464416504,1022.5386352539062,lgp,mu+lambda,hopper,6
319,1687243634.937081,6,1022.6685791015625,441.13421630859375,486.14404296875,319,476.6740300655365,319,203.31507873535156,1023.6417846679688,1013.1351318359375,83.0998764038086,1.4384044408798218,1023.172119140625,lgp,mu+lambda,hopper,6
320,1687243636.3877716,6,1022.4454345703125,448.9239807128906,467.28631591796875,320,478.1247205734253,320,185.02200317382812,1023.70166015625,1011.8799438476562,61.88257598876953,1.4380849599838257,1023.4375,lgp,mu+lambda,hopper,6
321,1687243637.8384025,6,1022.7015380859375,442.0623779296875,503.08935546875,321,479.5753514766693,321,235.73927307128906,1023.3812866210938,1015.1589965820312,76.45901489257812,1.4373092651367188,1023.2421875,lgp,mu+lambda,hopper,6
322,1687243639.2892373,6,1022.9231567382812,430.8955078125,408.2633056640625,322,481.02618622779846,322,144.89520263671875,1024.09228515625,1014.3098754882812,66.65422821044922,1.4376747608184814,1024.0677490234375,lgp,mu+lambda,hopper,6
323,1687243640.7386086,6,1022.6627197265625,444.666259765625,505.1329650878906,323,482.4755575656891,323,221.66314697265625,1023.1232299804688,1015.9381713867188,91.4928207397461,1.4360320568084717,1022.679931640625,lgp,mu+lambda,hopper,6
324,1687243642.186867,6,1022.4318237304688,452.9516296386719,501.8662414550781,324,483.92381596565247,324,210.4007568359375,1023.4518432617188,1016.7702026367188,71.67556762695312,1.4367715120315552,1022.9992065429688,lgp,mu+lambda,hopper,6
325,1687243643.6362197,6,1022.4288330078125,454.88531494140625,519.0159912109375,325,485.3731687068939,325,225.66989135742188,1023.6718139648438,1017.8238525390625,76.91957092285156,1.4366605281829834,1023.2454833984375,lgp,mu+lambda,hopper,6
326,1687243645.0842302,6,1021.797119140625,446.5042724609375,450.09814453125,326,486.82117915153503,326,184.5103302001953,1022.7547607421875,1016.6800537109375,68.32881927490234,1.4359056949615479,1021.9715576171875,lgp,mu+lambda,hopper,6
327,1687243646.5323215,6,1021.8613891601562,436.2296447753906,454.50616455078125,327,488.26927042007446,327,189.51205444335938,1022.9118041992188,1016.5635375976562,69.55496978759766,1.4356385469436646,1021.9972534179688,lgp,mu+lambda,hopper,6
328,1687243647.9815977,6,1021.8689575195312,454.7673034667969,479.68170166015625,328,489.718546628952,328,186.39540100097656,1024.70654296875,1017.4591674804688,66.08708190917969,1.436249852180481,1023.0390014648438,lgp,mu+lambda,hopper,6
329,1687243649.4274883,6,1022.1083374023438,437.6507568359375,479.6541442871094,329,491.16443729400635,329,229.57952880859375,1022.65576171875,1016.9940185546875,80.81661987304688,1.4335625171661377,1022.224609375,lgp,mu+lambda,hopper,6
330,1687243650.875085,6,1022.2745971679688,453.8604431152344,491.4036560058594,330,492.6120340824127,330,209.815185546875,1022.9033203125,1014.2786254882812,69.49505615234375,1.4347162246704102,1022.32958984375,lgp,mu+lambda,hopper,6
331,1687243652.3217895,6,1022.19775390625,444.08648681640625,472.23858642578125,331,494.0587384700775,331,221.157470703125,1023.476318359375,1016.3212890625,70.66716003417969,1.4318407773971558,1022.6517944335938,lgp,mu+lambda,hopper,6
332,1687243653.7670667,6,1022.252197265625,423.5961608886719,447.52496337890625,332,495.5040156841278,332,211.9201202392578,1024.503173828125,1016.27099609375,74.00811767578125,1.4304895401000977,1022.3209838867188,lgp,mu+lambda,hopper,6
333,1687243655.2137914,6,1022.54833984375,449.33062744140625,480.3448791503906,333,496.9507403373718,333,218.25233459472656,1023.5996704101562,1011.4853515625,53.6950569152832,1.4311307668685913,1023.2206420898438,lgp,mu+lambda,hopper,6
334,1687243656.6587167,6,1022.4550170898438,456.878173828125,562.5872802734375,334,498.39566564559937,334,778.8737182617188,1022.8336791992188,1015.2950439453125,84.031005859375,1.4332236051559448,1022.7183837890625,lgp,mu+lambda,hopper,6
335,1687243658.1047366,6,1021.8779907226562,445.9670104980469,533.850830078125,335,499.84168553352356,335,280.1577453613281,1022.9774169921875,1017.474365234375,94.71504974365234,1.4313279390335083,1022.5474243164062,lgp,mu+lambda,hopper,6
336,1687243659.5521927,6,1021.235595703125,448.32550048828125,515.3632202148438,336,501.28914165496826,336,249.54873657226562,1022.9144897460938,1012.4285278320312,62.931556701660156,1.432175636291504,1021.4989624023438,lgp,mu+lambda,hopper,6
337,1687243660.9976752,6,1021.8738403320312,453.74560546875,524.41552734375,337,502.73462414741516,337,261.0602722167969,1023.5755004882812,1015.6344604492188,68.8281478881836,1.433152198791504,1022.3958740234375,lgp,mu+lambda,hopper,6
338,1687243662.4438236,6,1023.2116088867188,459.65350341796875,498.87451171875,338,504.1807725429535,338,223.3095703125,1023.5208129882812,1016.765869140625,48.79679489135742,1.4328444004058838,1023.428955078125,lgp,mu+lambda,hopper,6
339,1687243663.8900592,6,1021.880859375,443.7276611328125,472.5180358886719,339,505.6270081996918,339,206.43917846679688,1022.603515625,1014.9866943359375,66.65580749511719,1.432761788368225,1022.3623046875,lgp,mu+lambda,hopper,6
340,1687243665.354466,6,1023.0431518554688,445.07122802734375,548.3334350585938,340,507.0914149284363,340,346.00830078125,1023.398681640625,1018.1400756835938,101.08988952636719,1.4519119262695312,1023.3497314453125,lgp,mu+lambda,hopper,6
341,1687243666.8033497,6,1022.2531127929688,448.2005615234375,513.4801635742188,341,508.54029870033264,341,218.4161376953125,1022.6909790039062,1018.3626098632812,84.64285278320312,1.4360326528549194,1022.5621948242188,lgp,mu+lambda,hopper,6
342,1687243668.2477794,6,1021.2479248046875,444.9147644042969,491.6031799316406,342,509.98472833633423,342,226.73260498046875,1022.8062744140625,1016.8954467773438,63.528541564941406,1.4316657781600952,1021.4098510742188,lgp,mu+lambda,hopper,6
343,1687243669.6843753,6,1022.7260131835938,448.9381103515625,494.42230224609375,343,511.4213242530823,343,283.9253845214844,1022.8436279296875,1017.1030883789062,81.55717468261719,1.4246915578842163,1022.7723999023438,lgp,mu+lambda,hopper,6
344,1687243671.1172044,6,1021.7779541015625,437.12811279296875,472.75799560546875,344,512.8541533946991,344,207.42697143554688,1022.6115112304688,1017.0289306640625,81.53605651855469,1.4175688028335571,1022.26220703125,lgp,mu+lambda,hopper,6
345,1687243672.5506568,6,1022.4964599609375,447.079345703125,458.4712829589844,345,514.2876057624817,345,187.8134765625,1024.029052734375,1016.7670288085938,64.49649810791016,1.4160374402999878,1022.6233520507812,lgp,mu+lambda,hopper,6
346,1687243673.983262,6,1021.9788208007812,446.02569580078125,479.4810485839844,346,515.7202110290527,346,217.22869873046875,1024.343994140625,1017.475830078125,64.62725830078125,1.4163559675216675,1023.253173828125,lgp,mu+lambda,hopper,6
347,1687243675.4160054,6,1022.8125610351562,439.024658203125,466.7772521972656,347,517.1529543399811,347,200.68820190429688,1023.3147583007812,1016.9728393554688,67.9693832397461,1.4165799617767334,1022.8490600585938,lgp,mu+lambda,hopper,6
348,1687243676.8488307,6,1021.5263061523438,433.88677978515625,418.4067077636719,348,518.5857796669006,348,159.775390625,1022.7981567382812,1016.2591552734375,68.24050903320312,1.4161995649337769,1022.0209350585938,lgp,mu+lambda,hopper,6
