,training.top_k_fit.top_2_fit,_runtime,training.evaluation_time,training.top_k_fit.top_1_fit,training.fitness_1q,training.fitness_mean,training.top_k_fit.top_0_fit,_timestamp,training.generation,training.fitness_std,training.fitness_median,_step,training.run_id,training.fitness_3q,solver,ea,fitness,environment,seed,training.evaluation,training.top_k_reward.top_0_reward,training.top_k_reward.top_1_reward,training.top_k_reward.top_2_reward
526,1098.5579833984375,896.4581906795502,1.646039366722107,1099.0169677734375,685.4520874023438,365.6491394042969,1110.4925537109375,1687242363.9925556,526,417.8606262207031,134.63140869140625,526,9,75.3095932006836,lgp,mu+lambda,reward,walker2d,9,52600,1110.4925537109375,1099.0169677734375,1098.5579833984375
527,1104.0230712890625,898.1224360466003,1.6448966264724731,1104.7236328125,988.8843383789062,395.8550720214844,1111.9461669921875,1687242365.656801,527,424.9483642578125,132.802734375,527,9,82.56438446044922,lgp,mu+lambda,reward,walker2d,9,52700,1111.9461669921875,1104.7236328125,1104.0230712890625
528,1106.4810791015625,899.7858076095581,1.6441388130187988,1107.997314453125,1001.77734375,413.4145202636719,1116.94189453125,1687242367.3201725,528,425.2545471191406,191.5859375,528,9,78.6474609375,lgp,mu+lambda,reward,walker2d,9,52800,1116.94189453125,1107.997314453125,1106.4810791015625
529,1102.745849609375,901.4522829055786,1.6468206644058228,1106.1453857421875,1005.226806640625,407.6460876464844,1108.8955078125,1687242368.9866478,529,419.6129455566406,175.99041748046875,529,9,77.9376220703125,lgp,mu+lambda,reward,walker2d,9,52900,1108.8955078125,1106.1453857421875,1102.745849609375
530,1100.49853515625,903.1084094047546,1.6303273439407349,1100.7852783203125,474.95086669921875,334.00909423828125,1107.478515625,1687242370.6427743,530,407.47979736328125,106.14698791503906,530,9,59.441463470458984,lgp,mu+lambda,reward,walker2d,9,53000,1107.478515625,1100.7852783203125,1100.49853515625
531,1098.39453125,904.7631125450134,1.6314762830734253,1101.67333984375,1006.501708984375,400.88592529296875,1122.8416748046875,1687242372.2974775,531,426.8908386230469,149.28558349609375,531,9,93.25984191894531,lgp,mu+lambda,reward,walker2d,9,53100,1122.8416748046875,1101.67333984375,1098.39453125
532,1108.477783203125,906.429888010025,1.6429557800292969,1112.8262939453125,1015.1701049804688,416.4523620605469,1113.917724609375,1687242373.964253,532,454.0961608886719,118.57273864746094,532,9,68.41287231445312,lgp,mu+lambda,reward,walker2d,9,53200,1113.917724609375,1112.8262939453125,1108.477783203125
533,1103.4530029296875,908.0961282253265,1.6425012350082397,1107.8450927734375,807.2429809570312,396.81048583984375,1119.781494140625,1687242375.6304932,533,417.00274658203125,160.24110412597656,533,9,74.75263977050781,lgp,mu+lambda,reward,walker2d,9,53300,1119.781494140625,1107.8450927734375,1103.4530029296875
534,1107.093017578125,909.7592897415161,1.6397126913070679,1108.609130859375,774.0022583007812,389.3912353515625,1112.856689453125,1687242377.2936547,534,419.01568603515625,135.09913635253906,534,9,77.41812896728516,lgp,mu+lambda,reward,walker2d,9,53400,1112.856689453125,1108.609130859375,1107.093017578125
535,1104.584716796875,911.4273238182068,1.644495964050293,1107.23486328125,979.579345703125,378.08843994140625,1115.052001953125,1687242378.9616888,535,424.7442932128906,107.083251953125,535,9,69.95016479492188,lgp,mu+lambda,reward,walker2d,9,53500,1115.052001953125,1107.23486328125,1104.584716796875
536,1097.78173828125,913.0923461914062,1.6422226428985596,1101.538330078125,844.9524536132812,390.8149108886719,1101.72802734375,1687242380.6267111,536,418.0934753417969,148.6799774169922,536,9,74.92768096923828,lgp,mu+lambda,reward,walker2d,9,53600,1101.72802734375,1101.538330078125,1097.78173828125
537,1102.917236328125,914.7384376525879,1.6226089000701904,1107.060546875,1018.5343627929688,424.5191345214844,1119.0340576171875,1687242382.2728026,537,446.1663818359375,143.5177001953125,537,9,76.92189025878906,lgp,mu+lambda,reward,walker2d,9,53700,1119.0340576171875,1107.060546875,1102.917236328125
538,1099.3035888671875,916.4052846431732,1.6439688205718994,1100.550537109375,1006.0543212890625,406.1181945800781,1115.2685546875,1687242383.9396496,538,438.5323181152344,126.99934387207031,538,9,78.03607177734375,lgp,mu+lambda,reward,walker2d,9,53800,1115.2685546875,1100.550537109375,1099.3035888671875
539,1099.2073974609375,918.0699353218079,1.643089771270752,1106.6248779296875,1005.2667236328125,405.8582763671875,1116.3525390625,1687242385.6043003,539,430.998779296875,149.45526123046875,539,9,80.70672607421875,lgp,mu+lambda,reward,walker2d,9,53900,1116.3525390625,1106.6248779296875,1099.2073974609375
540,1108.510009765625,919.7364830970764,1.6437160968780518,1114.951171875,1003.05029296875,404.2258605957031,1117.23828125,1687242387.270848,540,424.89678955078125,145.93328857421875,540,9,76.37944793701172,lgp,mu+lambda,reward,walker2d,9,54000,1117.23828125,1114.951171875,1108.510009765625
541,1110.0020751953125,921.4033286571503,1.6421643495559692,1111.7607421875,991.5006713867188,402.8359375,1115.948486328125,1687242388.9376936,541,420.71221923828125,168.35794067382812,541,9,77.21159362792969,lgp,mu+lambda,reward,walker2d,9,54100,1115.948486328125,1111.7607421875,1110.0020751953125
542,1107.3929443359375,923.0810916423798,1.63131844997406,1108.9468994140625,1024.6099853515625,446.9642028808594,1117.2117919921875,1687242390.6154566,542,445.4532470703125,164.38345336914062,542,9,72.42047119140625,lgp,mu+lambda,reward,walker2d,9,54200,1117.2117919921875,1108.9468994140625,1107.3929443359375
543,1105.127685546875,924.7459843158722,1.645882487297058,1112.397216796875,1006.9156494140625,404.0149230957031,1118.203857421875,1687242392.2803493,543,431.4266357421875,148.95706176757812,543,9,76.35786437988281,lgp,mu+lambda,reward,walker2d,9,54300,1118.203857421875,1112.397216796875,1105.127685546875
544,1098.085693359375,926.4118945598602,1.646793007850647,1099.085693359375,996.3529663085938,383.3638916015625,1104.875732421875,1687242393.9462595,544,425.5089416503906,135.83346557617188,544,9,68.94549560546875,lgp,mu+lambda,reward,walker2d,9,54400,1104.875732421875,1099.085693359375,1098.085693359375
545,1101.65625,928.0767586231232,1.6453903913497925,1105.46435546875,1017.3685302734375,422.34881591796875,1115.9560546875,1687242395.6111236,545,432.5860290527344,203.50582885742188,545,9,73.37264251708984,lgp,mu+lambda,reward,walker2d,9,54500,1115.9560546875,1105.46435546875,1101.65625
546,1103.1068115234375,929.7413172721863,1.6452230215072632,1107.3201904296875,993.0739135742188,365.4598388671875,1111.4327392578125,1687242397.2756822,546,429.2137451171875,117.59573364257812,546,9,69.18521881103516,lgp,mu+lambda,reward,walker2d,9,54600,1111.4327392578125,1107.3201904296875,1103.1068115234375
547,1105.62451171875,931.4083156585693,1.647612452507019,1106.086181640625,767.4205322265625,-616.7799072265625,1111.056884765625,1687242398.9426806,547,9997.5048828125,116.02462768554688,547,9,72.84809112548828,lgp,mu+lambda,reward,walker2d,9,54700,1111.056884765625,1106.086181640625,1105.62451171875
548,1102.7442626953125,933.073721408844,1.647994875907898,1106.229736328125,1027.8050537109375,437.92999267578125,1107.8739013671875,1687242400.6080863,548,447.0809631347656,176.88800048828125,548,9,65.73596954345703,lgp,mu+lambda,reward,walker2d,9,54800,1107.8739013671875,1106.229736328125,1102.7442626953125
549,1102.9708251953125,934.7279706001282,1.635299563407898,1106.8050537109375,1015.256591796875,376.8249816894531,1112.242919921875,1687242402.2623355,549,434.5745544433594,116.85157775878906,549,9,66.42047882080078,lgp,mu+lambda,reward,walker2d,9,54900,1112.242919921875,1106.8050537109375,1102.9708251953125
550,1101.2364501953125,936.3934271335602,1.6463791131973267,1103.8260498046875,739.2387084960938,-628.4826049804688,1107.537109375,1687242403.927792,550,9995.5283203125,155.5208282470703,550,9,76.51260375976562,lgp,mu+lambda,reward,walker2d,9,55000,1107.537109375,1103.8260498046875,1101.2364501953125
551,1103.4246826171875,938.0586524009705,1.645708441734314,1109.8563232421875,816.2277221679688,386.5807800292969,1112.885498046875,1687242405.5930173,551,424.74273681640625,110.47715759277344,551,9,66.53849029541016,lgp,mu+lambda,reward,walker2d,9,55100,1112.885498046875,1109.8563232421875,1103.4246826171875
552,1107.1947021484375,939.7218887805939,1.6440843343734741,1110.782958984375,405.0113830566406,339.6639709472656,1113.357421875,1687242407.2562537,552,413.39117431640625,108.3792724609375,552,9,64.99779510498047,lgp,mu+lambda,reward,walker2d,9,55200,1113.357421875,1110.782958984375,1107.1947021484375
553,1108.21533203125,941.3876497745514,1.6467028856277466,1108.3875732421875,991.96826171875,392.4876403808594,1113.5179443359375,1687242408.9220147,553,439.9039001464844,107.26494598388672,553,9,66.95883178710938,lgp,mu+lambda,reward,walker2d,9,55300,1113.5179443359375,1108.3875732421875,1108.21533203125
554,1112.850341796875,943.0437562465668,1.6372381448745728,1112.9150390625,1066.78173828125,417.9227600097656,1122.36328125,1687242410.5781212,554,441.7271728515625,154.2457733154297,554,9,72.6524658203125,lgp,mu+lambda,reward,walker2d,9,55400,1122.36328125,1112.9150390625,1112.850341796875
555,1101.4765625,944.7075333595276,1.6442714929580688,1102.850830078125,866.8072509765625,387.3858642578125,1111.19091796875,1687242412.2418983,555,427.0235290527344,134.38134765625,555,9,72.26134490966797,lgp,mu+lambda,reward,walker2d,9,55500,1111.19091796875,1102.850830078125,1101.4765625
556,1109.6435546875,946.3739323616028,1.647148847579956,1113.0494384765625,778.6343994140625,393.400146484375,1114.178955078125,1687242413.9082973,556,418.41412353515625,155.023681640625,556,9,84.72228240966797,lgp,mu+lambda,reward,walker2d,9,55600,1114.178955078125,1113.0494384765625,1109.6435546875
557,1106.1153564453125,948.0350182056427,1.6431864500045776,1109.259521484375,663.377685546875,383.2738952636719,1115.33984375,1687242415.5693831,557,419.586669921875,141.75,557,9,70.66493225097656,lgp,mu+lambda,reward,walker2d,9,55700,1115.33984375,1109.259521484375,1106.1153564453125
558,1110.14794921875,949.6977386474609,1.6435011625289917,1110.6441650390625,912.91357421875,385.0406494140625,1121.8753662109375,1687242417.2321036,558,423.9984130859375,131.7894287109375,558,9,73.22715759277344,lgp,mu+lambda,reward,walker2d,9,55800,1121.8753662109375,1110.6441650390625,1110.14794921875
559,1101.403076171875,951.3629941940308,1.6470991373062134,1101.4661865234375,1009.087890625,-581.2823486328125,1108.032470703125,1687242418.8973591,559,10001.431640625,159.7615966796875,559,9,73.63709259033203,lgp,mu+lambda,reward,walker2d,9,55900,1108.032470703125,1101.4661865234375,1101.403076171875
560,1109.205078125,953.0276532173157,1.6471552848815918,1114.9288330078125,1007.2406005859375,-606.416015625,1115.3436279296875,1687242420.5620182,560,9998.75390625,144.71231079101562,560,9,73.17713165283203,lgp,mu+lambda,reward,walker2d,9,56000,1115.3436279296875,1114.9288330078125,1109.205078125
561,1110.9827880859375,954.6835503578186,1.635989785194397,1120.4537353515625,1074.5213623046875,406.4927978515625,1124.52099609375,1687242422.2179153,561,444.1976013183594,161.42550659179688,561,9,74.34222412109375,lgp,mu+lambda,reward,walker2d,9,56100,1124.52099609375,1120.4537353515625,1110.9827880859375
562,1103.843505859375,956.3501274585724,1.6487810611724854,1106.3260498046875,1008.3824462890625,-598.9214477539062,1112.0948486328125,1687242423.8844924,562,10000.0048828125,106.26085662841797,562,9,70.09551239013672,lgp,mu+lambda,reward,walker2d,9,56200,1112.0948486328125,1106.3260498046875,1103.843505859375
563,1103.0064697265625,958.0135848522186,1.645568609237671,1109.4044189453125,1002.060791015625,382.8461608886719,1118.090087890625,1687242425.5479498,563,424.0582580566406,157.22784423828125,563,9,66.67659759521484,lgp,mu+lambda,reward,walker2d,9,56300,1118.090087890625,1109.4044189453125,1103.0064697265625
564,1101.4381103515625,959.6711566448212,1.6395056247711182,1104.213623046875,1004.4990234375,402.1235046386719,1113.795166015625,1687242427.2055216,564,432.1022033691406,143.27215576171875,564,9,74.76557922363281,lgp,mu+lambda,reward,walker2d,9,56400,1113.795166015625,1104.213623046875,1101.4381103515625
565,1104.3240966796875,961.3367598056793,1.6485754251480103,1104.72021484375,745.010498046875,372.2235107421875,1114.0306396484375,1687242428.8711247,565,420.37744140625,148.97482299804688,565,9,74.07374572753906,lgp,mu+lambda,reward,walker2d,9,56500,1114.0306396484375,1104.72021484375,1104.3240966796875
566,1105.2113037109375,962.9946467876434,1.64059579372406,1107.68896484375,471.2818603515625,347.5319519042969,1109.639404296875,1687242430.5290117,566,415.9893493652344,110.33610534667969,566,9,67.61686706542969,lgp,mu+lambda,reward,walker2d,9,56600,1109.639404296875,1107.68896484375,1105.2113037109375
567,1103.789306640625,964.6612725257874,1.6472917795181274,1104.31005859375,1013.6741333007812,399.74755859375,1110.8038330078125,1687242432.1956375,567,432.6606140136719,136.771240234375,567,9,83.02836608886719,lgp,mu+lambda,reward,walker2d,9,56700,1110.8038330078125,1104.31005859375,1103.789306640625
568,1110.60302734375,966.3266305923462,1.6462279558181763,1114.6668701171875,1010.415771484375,417.40130615234375,1121.36279296875,1687242433.8609955,568,440.30621337890625,156.61927795410156,568,9,71.7331771850586,lgp,mu+lambda,reward,walker2d,9,56800,1121.36279296875,1114.6668701171875,1110.60302734375
569,1103.6614990234375,967.9905233383179,1.6447522640228271,1105.7125244140625,996.8828735351562,388.5133056640625,1110.3350830078125,1687242435.5248883,569,435.2401123046875,116.59468078613281,569,9,70.36739349365234,lgp,mu+lambda,reward,walker2d,9,56900,1110.3350830078125,1105.7125244140625,1103.6614990234375
570,1106.2188720703125,969.6538665294647,1.6437098979949951,1107.0426025390625,1008.4783935546875,416.6896667480469,1117.2637939453125,1687242437.1882315,570,437.45306396484375,151.80844116210938,570,9,89.97867584228516,lgp,mu+lambda,reward,walker2d,9,57000,1117.2637939453125,1107.0426025390625,1106.2188720703125
571,1094.9853515625,971.3195016384125,1.6467649936676025,1095.0760498046875,683.334716796875,361.825927734375,1100.456787109375,1687242438.8538666,571,417.3714599609375,115.06015014648438,571,9,72.65547180175781,lgp,mu+lambda,reward,walker2d,9,57100,1100.456787109375,1095.0760498046875,1094.9853515625
572,1103.5816650390625,972.9832634925842,1.6448110342025757,1107.9591064453125,997.87548828125,388.3402404785156,1115.8907470703125,1687242440.5176284,572,435.25848388671875,135.963134765625,572,9,68.18919372558594,lgp,mu+lambda,reward,walker2d,9,57200,1115.8907470703125,1107.9591064453125,1103.5816650390625
573,1103.58642578125,974.6389679908752,1.6366925239562988,1106.681884765625,572.3399658203125,379.05914306640625,1108.98486328125,1687242442.173333,573,404.4854431152344,194.9160614013672,573,9,91.40727233886719,lgp,mu+lambda,reward,walker2d,9,57300,1108.98486328125,1106.681884765625,1103.58642578125
574,1108.04052734375,976.3033604621887,1.6456371545791626,1108.5679931640625,479.1253967285156,364.97088623046875,1117.439208984375,1687242443.8377254,574,408.07684326171875,136.9299774169922,574,9,83.43682861328125,lgp,mu+lambda,reward,walker2d,9,57400,1117.439208984375,1108.5679931640625,1108.04052734375
575,1104.3331298828125,977.9678041934967,1.646397352218628,1109.845947265625,1012.991943359375,451.0404968261719,1115.9034423828125,1687242445.5021691,575,447.96844482421875,190.23501586914062,575,9,76.71783447265625,lgp,mu+lambda,reward,walker2d,9,57500,1115.9034423828125,1109.845947265625,1104.3331298828125
576,1107.71826171875,979.6336090564728,1.646668791770935,1109.451904296875,1007.7510375976562,431.0726318359375,1122.5318603515625,1687242447.167974,576,429.103271484375,190.59030151367188,576,9,82.6969223022461,lgp,mu+lambda,reward,walker2d,9,57600,1122.5318603515625,1109.451904296875,1107.71826171875
577,1102.42041015625,981.2979378700256,1.6450836658477783,1114.5694580078125,1004.1580200195312,394.46923828125,1119.2215576171875,1687242448.8323028,577,435.95947265625,114.63540649414062,577,9,69.79447937011719,lgp,mu+lambda,reward,walker2d,9,57700,1119.2215576171875,1114.5694580078125,1102.42041015625
578,1106.4375,982.9633891582489,1.6463532447814941,1115.8466796875,1006.03466796875,423.0024108886719,1131.671630859375,1687242450.497754,578,422.75628662109375,190.1290283203125,578,9,72.78372192382812,lgp,mu+lambda,reward,walker2d,9,57800,1131.671630859375,1115.8466796875,1106.4375
579,1114.4970703125,984.6280155181885,1.6452865600585938,1115.427001953125,1003.873046875,403.9639892578125,1120.982666015625,1687242452.1623805,579,431.4531555175781,149.98196411132812,579,9,73.89628601074219,lgp,mu+lambda,reward,walker2d,9,57900,1120.982666015625,1115.427001953125,1114.4970703125
580,1099.3759765625,986.2820310592651,1.6351829767227173,1101.4990234375,718.896728515625,370.9776916503906,1105.9857177734375,1687242453.816396,580,418.41815185546875,132.27532958984375,580,9,76.72689819335938,lgp,mu+lambda,reward,walker2d,9,58000,1105.9857177734375,1101.4990234375,1099.3759765625
581,1100.11083984375,987.9453654289246,1.6441007852554321,1101.868408203125,1008.8579711914062,404.5090637207031,1104.4036865234375,1687242455.4797304,581,432.98309326171875,143.07373046875,581,9,70.41242980957031,lgp,mu+lambda,reward,walker2d,9,58100,1104.4036865234375,1101.868408203125,1100.11083984375
582,1115.021240234375,989.6094512939453,1.6454353332519531,1116.39111328125,1010.7364501953125,390.7847595214844,1117.7855224609375,1687242457.1438162,582,437.80126953125,109.39085388183594,582,9,74.38192749023438,lgp,mu+lambda,reward,walker2d,9,58200,1117.7855224609375,1116.39111328125,1115.021240234375
583,1104.5003662109375,991.2739987373352,1.6457633972167969,1109.208740234375,1010.324951171875,419.95111083984375,1111.0618896484375,1687242458.8083637,583,430.5155944824219,178.70394897460938,583,9,76.81333923339844,lgp,mu+lambda,reward,walker2d,9,58300,1111.0618896484375,1109.208740234375,1104.5003662109375
584,1101.9215087890625,992.9379377365112,1.6454834938049316,1106.62841796875,1017.0457763671875,416.8793640136719,1118.4530029296875,1687242460.4723027,584,446.652587890625,131.8018798828125,584,9,73.08941650390625,lgp,mu+lambda,reward,walker2d,9,58400,1118.4530029296875,1106.62841796875,1101.9215087890625
585,1100.5068359375,994.6040754318237,1.6467559337615967,1103.4493408203125,955.732177734375,372.2485046386719,1111.4583740234375,1687242462.1384404,585,425.6056213378906,122.89393615722656,585,9,73.74295043945312,lgp,mu+lambda,reward,walker2d,9,58500,1111.4583740234375,1103.4493408203125,1100.5068359375
586,1104.413818359375,996.2678053379059,1.6451016664505005,1104.5340576171875,733.7166748046875,410.3033447265625,1107.564453125,1687242463.8021703,586,408.81109619140625,152.80307006835938,586,9,96.99638366699219,lgp,mu+lambda,reward,walker2d,9,58600,1107.564453125,1104.5340576171875,1104.413818359375
587,1104.72900390625,997.9323265552521,1.6454652547836304,1109.3868408203125,657.5740356445312,383.75347900390625,1109.6907958984375,1687242465.4666915,587,404.1061096191406,181.13284301757812,587,9,80.6989517211914,lgp,mu+lambda,reward,walker2d,9,58700,1109.6907958984375,1109.3868408203125,1104.72900390625
588,1114.7681884765625,999.5965628623962,1.6443408727645874,1115.1241455078125,675.50341796875,378.3791198730469,1118.6256103515625,1687242467.1309278,588,421.71051025390625,117.21684265136719,588,9,78.90010070800781,lgp,mu+lambda,reward,walker2d,9,58800,1118.6256103515625,1115.1241455078125,1114.7681884765625
589,1104.8551025390625,1001.2610268592834,1.6453266143798828,1110.023193359375,1016.129150390625,410.2161865234375,1113.2562255859375,1687242468.7953918,589,434.97088623046875,131.60760498046875,589,9,73.21168518066406,lgp,mu+lambda,reward,walker2d,9,58900,1113.2562255859375,1110.023193359375,1104.8551025390625
590,1103.483642578125,1002.9173514842987,1.636764407157898,1104.57666015625,655.8295288085938,371.10174560546875,1106.779541015625,1687242470.4517164,590,415.0424499511719,131.12318420410156,590,9,64.55801391601562,lgp,mu+lambda,reward,walker2d,9,59000,1106.779541015625,1104.57666015625,1103.483642578125
591,1101.768310546875,1004.5827102661133,1.6460442543029785,1103.7125244140625,1007.6823120117188,394.6379089355469,1104.9481201171875,1687242472.1170752,591,434.64190673828125,121.02693176269531,591,9,77.18293762207031,lgp,mu+lambda,reward,walker2d,9,59100,1104.9481201171875,1103.7125244140625,1101.768310546875
592,1105.48583984375,1006.2381443977356,1.637215256690979,1108.4251708984375,1010.318359375,386.4776611328125,1108.472900390625,1687242473.7725093,592,430.55181884765625,134.24984741210938,592,9,73.27686309814453,lgp,mu+lambda,reward,walker2d,9,59200,1108.472900390625,1108.4251708984375,1105.48583984375
593,1100.889404296875,1007.8884508609772,1.6322556734085083,1103.5146484375,995.859130859375,414.3263244628906,1103.8941650390625,1687242475.4228158,593,421.49139404296875,188.39036560058594,593,9,81.59466552734375,lgp,mu+lambda,reward,walker2d,9,59300,1103.8941650390625,1103.5146484375,1100.889404296875
594,1108.8475341796875,1009.5394244194031,1.6314500570297241,1108.9564208984375,1015.970947265625,426.0707702636719,1111.6947021484375,1687242477.0737894,594,444.4431457519531,142.72128295898438,594,9,71.80030822753906,lgp,mu+lambda,reward,walker2d,9,59400,1111.6947021484375,1108.9564208984375,1108.8475341796875
595,1108.4385986328125,1011.1995828151703,1.6412224769592285,1110.6630859375,999.4793090820312,385.23089599609375,1114.8291015625,1687242478.7339478,595,424.252197265625,154.84849548339844,595,9,76.40009307861328,lgp,mu+lambda,reward,walker2d,9,59500,1114.8291015625,1110.6630859375,1108.4385986328125
596,1104.478271484375,1012.8636786937714,1.645305871963501,1111.5343017578125,1008.271484375,388.58709716796875,1113.1463623046875,1687242480.3980436,596,434.2057800292969,125.84626770019531,596,9,71.70158386230469,lgp,mu+lambda,reward,walker2d,9,59600,1113.1463623046875,1111.5343017578125,1104.478271484375
597,1099.6783447265625,1014.5274577140808,1.6445759534835815,1108.4527587890625,1014.7020263671875,423.90185546875,1114.28369140625,1687242482.0618227,597,430.2027893066406,175.7603759765625,597,9,74.71796417236328,lgp,mu+lambda,reward,walker2d,9,59700,1114.28369140625,1108.4527587890625,1099.6783447265625
598,1103.7431640625,1016.1908345222473,1.6452008485794067,1108.6170654296875,1020.0257568359375,432.6734924316406,1127.9830322265625,1687242483.7251995,598,420.12939453125,207.21548461914062,598,9,93.47254943847656,lgp,mu+lambda,reward,walker2d,9,59800,1127.9830322265625,1108.6170654296875,1103.7431640625
599,1101.4022216796875,1017.8465571403503,1.6350032091140747,1102.5516357421875,1024.008544921875,467.8094482421875,1103.85595703125,1687242485.380922,599,445.6485595703125,194.8291473388672,599,9,81.36800384521484,lgp,mu+lambda,reward,walker2d,9,59900,1103.85595703125,1102.5516357421875,1101.4022216796875
600,1098.4835205078125,1019.4963068962097,1.6304900646209717,1108.4168701171875,1010.2009887695312,446.22686767578125,1108.772705078125,1687242487.0306718,600,436.8385314941406,203.36224365234375,600,9,82.5982894897461,lgp,mu+lambda,reward,walker2d,9,60000,1108.772705078125,1108.4168701171875,1098.4835205078125
601,1105.7894287109375,1021.1458966732025,1.6311755180358887,1108.0689697265625,1010.63671875,407.4538269042969,1111.968505859375,1687242488.6802616,601,432.0013732910156,127.33196258544922,601,9,76.6496810913086,lgp,mu+lambda,reward,walker2d,9,60100,1111.968505859375,1108.0689697265625,1105.7894287109375
602,1100.623046875,1022.795815706253,1.6314467191696167,1101.54296875,1015.8753051757812,409.41448974609375,1105.044921875,1687242490.3301806,602,440.3911437988281,134.68817138671875,602,9,70.20755004882812,lgp,mu+lambda,reward,walker2d,9,60200,1105.044921875,1101.54296875,1100.623046875
603,1104.117431640625,1024.4474194049835,1.6323539018630981,1109.7503662109375,821.8907470703125,390.6593933105469,1121.675537109375,1687242491.9817843,603,419.3209228515625,138.34738159179688,603,9,75.39372253417969,lgp,mu+lambda,reward,walker2d,9,60300,1121.675537109375,1109.7503662109375,1104.117431640625
604,1097.729248046875,1026.0974164009094,1.6310555934906006,1102.802734375,828.1390991210938,399.63714599609375,1106.2183837890625,1687242493.6317813,604,419.22479248046875,147.63858032226562,604,9,80.00271606445312,lgp,mu+lambda,reward,walker2d,9,60400,1106.2183837890625,1102.802734375,1097.729248046875
605,1111.028076171875,1027.7624275684357,1.6454250812530518,1114.032470703125,1070.573486328125,454.7688293457031,1118.663330078125,1687242495.2967925,605,450.876953125,167.60557556152344,605,9,78.42623901367188,lgp,mu+lambda,reward,walker2d,9,60500,1118.663330078125,1114.032470703125,1111.028076171875
606,1110.9298095703125,1029.4247736930847,1.6432244777679443,1113.8748779296875,780.935302734375,378.46624755859375,1115.1737060546875,1687242496.9591386,606,423.0979919433594,131.89154052734375,606,9,78.56321716308594,lgp,mu+lambda,reward,walker2d,9,60600,1115.1737060546875,1113.8748779296875,1110.9298095703125
607,1110.0369873046875,1031.0906267166138,1.6468546390533447,1110.2318115234375,581.8140258789062,370.68170166015625,1115.942138671875,1687242498.6249917,607,417.7823486328125,138.16717529296875,607,9,76.90052795410156,lgp,mu+lambda,reward,walker2d,9,60700,1115.942138671875,1110.2318115234375,1110.0369873046875
608,1104.8978271484375,1032.7547798156738,1.644778847694397,1105.2154541015625,1006.6088256835938,448.2691650390625,1106.0042724609375,1687242500.2891448,608,423.4778747558594,233.22593688964844,608,9,81.40855407714844,lgp,mu+lambda,reward,walker2d,9,60800,1106.0042724609375,1105.2154541015625,1104.8978271484375
609,1105.2333984375,1034.412338256836,1.6385011672973633,1105.9949951171875,1022.4644775390625,425.89593505859375,1106.9490966796875,1687242501.9467032,609,436.4566345214844,166.50888061523438,609,9,77.27873992919922,lgp,mu+lambda,reward,walker2d,9,60900,1106.9490966796875,1105.9949951171875,1105.2333984375
610,1104.29736328125,1036.0642094612122,1.6324886083602905,1108.7454833984375,1009.4390258789062,423.9127502441406,1110.610107421875,1687242503.5985744,610,426.37823486328125,166.25755310058594,610,9,87.17829895019531,lgp,mu+lambda,reward,walker2d,9,61000,1110.610107421875,1108.7454833984375,1104.29736328125
611,1105.834716796875,1037.7295622825623,1.6469440460205078,1106.49853515625,1034.3289794921875,460.94573974609375,1112.4088134765625,1687242505.2639272,611,426.3226623535156,207.65509033203125,611,9,98.1717529296875,lgp,mu+lambda,reward,walker2d,9,61100,1112.4088134765625,1106.49853515625,1105.834716796875
612,1108.060546875,1039.3950867652893,1.6464403867721558,1111.9150390625,1000.1660766601562,412.43743896484375,1112.3446044921875,1687242506.9294517,612,433.5927429199219,131.684326171875,612,9,81.33904266357422,lgp,mu+lambda,reward,walker2d,9,61200,1112.3446044921875,1111.9150390625,1108.060546875
613,1103.240234375,1041.061327457428,1.6473628282546997,1108.987548828125,1016.8782958984375,421.0452880859375,1113.044189453125,1687242508.5956924,613,441.2966613769531,152.17868041992188,613,9,66.3580093383789,lgp,mu+lambda,reward,walker2d,9,61300,1113.044189453125,1108.987548828125,1103.240234375
614,1101.2779541015625,1042.7278542518616,1.6469253301620483,1106.9739990234375,875.9999389648438,399.4148254394531,1113.4970703125,1687242510.2622192,614,417.0736083984375,159.1177978515625,614,9,84.25135040283203,lgp,mu+lambda,reward,walker2d,9,61400,1113.4970703125,1106.9739990234375,1101.2779541015625
615,1096.0323486328125,1044.3923208713531,1.6455144882202148,1104.0718994140625,1001.1760864257812,398.2023620605469,1110.17724609375,1687242511.9266858,615,422.4883728027344,156.69842529296875,615,9,76.53910827636719,lgp,mu+lambda,reward,walker2d,9,61500,1110.17724609375,1104.0718994140625,1096.0323486328125
616,1110.7464599609375,1046.0490429401398,1.637605905532837,1113.1552734375,1006.5927734375,414.8011169433594,1121.143310546875,1687242513.5834079,616,427.84478759765625,167.15135192871094,616,9,77.13435363769531,lgp,mu+lambda,reward,walker2d,9,61600,1121.143310546875,1113.1552734375,1110.7464599609375
617,1102.7589111328125,1047.713726758957,1.6448285579681396,1102.9615478515625,1023.7901000976562,433.36810302734375,1105.7720947265625,1687242515.2480917,617,443.1901550292969,132.73707580566406,617,9,82.07044219970703,lgp,mu+lambda,reward,walker2d,9,61700,1105.7720947265625,1102.9615478515625,1102.7589111328125
618,1100.8887939453125,1049.3907074928284,1.657968521118164,1101.8575439453125,1004.472900390625,386.8713073730469,1109.2117919921875,1687242516.9250724,618,431.2581787109375,133.7224884033203,618,9,81.45692443847656,lgp,mu+lambda,reward,walker2d,9,61800,1109.2117919921875,1101.8575439453125,1100.8887939453125
