,training.run_id,training.fitness_1q,training.fitness_3q,training.generation,training.fitness_std,training.top_k_fit.top_0_fit,_step,training.top_k_fit.top_1_fit,_runtime,_timestamp,training.evaluation_time,training.fitness_mean,training.fitness_median,training.top_k_fit.top_2_fit,solver,ea,environment,seed,training.evaluation,training.top_k_reward.top_0_reward,training.top_k_reward.top_1_reward,training.top_k_reward.top_2_reward
234,0,5317.67333984375,296.86737060546875,234,2719.75732421875,7137.19189453125,234,6865.50439453125,1623.2260191440582,1686956201.638071,6.824570178985596,2551.46044921875,1176.81103515625,6858.28271484375,cgp,mu+lambda,halfcheetah,4,23400,7137.19189453125,6865.50439453125,6858.28271484375
235,0,5957.0478515625,94.653076171875,235,2965.781005859375,6793.734375,235,6787.279296875,1630.063229084015,1686956208.475281,6.8218488693237305,2293.940673828125,534.3462524414062,6765.38671875,cgp,mu+lambda,halfcheetah,4,23500,6793.734375,6787.279296875,6765.38671875
236,0,6023.8017578125,291.5992736816406,236,2799.1376953125,6858.79296875,236,6854.6044921875,1636.9108612537384,1686956215.3229132,6.832111835479736,2823.133056640625,1565.194091796875,6834.7861328125,cgp,mu+lambda,halfcheetah,4,23600,6858.79296875,6854.6044921875,6834.7861328125
237,0,6398.771484375,77.08582305908203,237,14657.5576171875,6841.7900390625,237,6840.1767578125,1643.7588284015656,1686956222.1708803,6.8316779136657715,561.5640258789062,695.891845703125,6829.17236328125,cgp,mu+lambda,halfcheetah,4,23700,6841.7900390625,6840.1767578125,6829.17236328125
238,0,6431.2197265625,363.9042053222656,238,2895.912353515625,6918.45947265625,238,6892.78271484375,1650.5879318714142,1686956228.9999838,6.813260555267334,2738.566162109375,674.6341552734375,6878.33935546875,cgp,mu+lambda,halfcheetah,4,23800,6918.45947265625,6892.78271484375,6878.33935546875
239,0,6374.93701171875,212.41201782226562,239,10633.919921875,6896.31494140625,239,6866.7158203125,1657.4265732765198,1686956235.8386252,6.823009967803955,1752.22900390625,749.1091918945312,6858.908203125,cgp,mu+lambda,halfcheetah,4,23900,6896.31494140625,6866.7158203125,6858.908203125
240,0,6364.4833984375,177.90756225585938,240,2881.651123046875,6903.47119140625,240,6870.423828125,1664.2440547943115,1686956242.6561067,6.802180290222168,2476.4736328125,512.5634765625,6865.802734375,cgp,mu+lambda,halfcheetah,4,24000,6903.47119140625,6870.423828125,6865.802734375
241,0,6360.8505859375,386.79351806640625,241,14676.818359375,6877.193359375,241,6865.6083984375,1671.0756285190582,1686956249.4876804,6.8170084953308105,765.5531616210938,736.9705810546875,6822.390625,cgp,mu+lambda,halfcheetah,4,24100,6877.193359375,6865.6083984375,6822.390625
242,0,6149.3984375,281.3302001953125,242,2884.39404296875,6895.7734375,242,6871.580078125,1677.8877747058868,1686956256.2998266,6.796663284301758,2763.563720703125,722.6256103515625,6867.8671875,cgp,mu+lambda,halfcheetah,4,24200,6895.7734375,6871.580078125,6867.8671875
243,0,6483.38671875,286.8741760253906,243,3008.52099609375,7035.19189453125,243,7011.95849609375,1684.7125737667084,1686956263.1246257,6.809449672698975,3081.594970703125,1325.926513671875,6979.15234375,cgp,mu+lambda,halfcheetah,4,24300,7035.19189453125,7011.95849609375,6979.15234375
244,0,6368.00341796875,272.0635070800781,244,2831.696044921875,6909.865234375,244,6774.02294921875,1691.5213215351105,1686956269.9333735,6.792118072509766,2665.22607421875,777.675537109375,6760.79638671875,cgp,mu+lambda,halfcheetah,4,24400,6909.865234375,6774.02294921875,6760.79638671875
245,0,6241.88916015625,180.36053466796875,245,2887.764404296875,6949.29443359375,245,6930.59130859375,1698.516853094101,1686956276.928905,6.980207920074463,2576.478271484375,615.7445068359375,6897.421875,cgp,mu+lambda,halfcheetah,4,24500,6949.29443359375,6930.59130859375,6897.421875
246,0,6233.0517578125,423.9359436035156,246,2792.05908203125,6919.28955078125,246,6865.3779296875,1705.4088525772095,1686956283.8209045,6.877479076385498,2818.724853515625,1689.405029296875,6811.35791015625,cgp,mu+lambda,halfcheetah,4,24600,6919.28955078125,6865.3779296875,6811.35791015625
247,0,6075.23779296875,215.75323486328125,247,2822.978271484375,7002.95849609375,247,6848.27734375,1712.2930960655212,1686956290.705148,6.867761135101318,2598.859619140625,692.625732421875,6818.408203125,cgp,mu+lambda,halfcheetah,4,24700,7002.95849609375,6848.27734375,6818.408203125
248,0,4618.466796875,217.50877380371094,248,2630.292236328125,6918.76708984375,248,6818.6630859375,1719.120625257492,1686956297.5326772,6.8127641677856445,2087.6455078125,606.3656005859375,6752.66357421875,cgp,mu+lambda,halfcheetah,4,24800,6918.76708984375,6818.6630859375,6752.66357421875
249,0,5420.09130859375,141.4729766845703,249,10559.8115234375,6883.1142578125,249,6871.61767578125,1725.9293911457062,1686956304.341443,6.792947769165039,1484.2821044921875,1000.0633544921875,6824.35205078125,cgp,mu+lambda,halfcheetah,4,24900,6883.1142578125,6871.61767578125,6824.35205078125
250,0,6282.134765625,330.02239990234375,250,10613.4404296875,7003.185546875,250,6988.57421875,1732.730477809906,1686956311.1425297,6.786588668823242,1755.1556396484375,844.4674072265625,6860.79736328125,cgp,mu+lambda,halfcheetah,4,25000,7003.185546875,6988.57421875,6860.79736328125
251,0,5542.109375,163.79490661621094,251,2833.149169921875,6930.45849609375,251,6928.806640625,1739.5655298233032,1686956317.9775817,6.819118499755859,2381.819580078125,569.644287109375,6830.892578125,cgp,mu+lambda,halfcheetah,4,25100,6930.45849609375,6928.806640625,6830.892578125
252,0,5632.7431640625,131.96238708496094,252,10541.6923828125,6768.76953125,252,6764.8720703125,1746.3903286457062,1686956324.8023806,6.80905818939209,1297.9151611328125,695.3132934570312,6725.66015625,cgp,mu+lambda,halfcheetah,4,25200,6768.76953125,6764.8720703125,6725.66015625
253,0,6162.8642578125,457.4796447753906,253,2795.29541015625,6887.09765625,253,6885.2138671875,1753.2176480293274,1686956331.6297,6.811790466308594,2968.43701171875,1790.539306640625,6826.99951171875,cgp,mu+lambda,halfcheetah,4,25300,6887.09765625,6885.2138671875,6826.99951171875
254,0,6352.42041015625,251.42819213867188,254,2850.339111328125,6907.984375,254,6843.90966796875,1760.037038564682,1686956338.4490905,6.804836273193359,2552.9580078125,674.9022216796875,6829.05322265625,cgp,mu+lambda,halfcheetah,4,25400,6907.984375,6843.90966796875,6829.05322265625
255,0,4908.859375,167.69126892089844,255,2639.685302734375,6832.2001953125,255,6805.89208984375,1766.8465638160706,1686956345.2586157,6.793915271759033,2179.80224609375,675.58984375,6725.841796875,cgp,mu+lambda,halfcheetah,4,25500,6832.2001953125,6805.89208984375,6725.841796875
256,0,5980.8310546875,287.1669921875,256,2842.435791015625,6947.93017578125,256,6910.24365234375,1773.6472985744476,1686956352.0593505,6.784305095672607,2645.29736328125,601.2955322265625,6843.41064453125,cgp,mu+lambda,halfcheetah,4,25600,6947.93017578125,6910.24365234375,6843.41064453125
257,0,6235.58447265625,358.5727233886719,257,2821.3955078125,6923.55908203125,257,6903.97314453125,1780.4588985443115,1686956358.8709505,6.796229839324951,2656.0224609375,1194.6793212890625,6794.88818359375,cgp,mu+lambda,halfcheetah,4,25700,6923.55908203125,6903.97314453125,6794.88818359375
258,0,6316.6533203125,179.09034729003906,258,10605.5625,7013.650390625,258,6884.34375,1787.267674446106,1686956365.6797264,6.793002128601074,1681.916259765625,1018.973388671875,6863.54052734375,cgp,mu+lambda,halfcheetah,4,25800,7013.650390625,6884.34375,6863.54052734375
259,0,6189.29833984375,246.11444091796875,259,2823.523681640625,7023.35107421875,259,6891.29541015625,1794.0900559425354,1686956372.5021079,6.807314395904541,2700.656494140625,1193.873046875,6870.12890625,cgp,mu+lambda,halfcheetah,4,25900,7023.35107421875,6891.29541015625,6870.12890625
260,0,6422.4443359375,207.44056701660156,260,10582.5517578125,6828.41064453125,260,6755.64111328125,1800.892825603485,1686956379.3048775,6.787333011627197,1448.2806396484375,642.4052734375,6739.05908203125,cgp,mu+lambda,halfcheetah,4,26000,6828.41064453125,6755.64111328125,6739.05908203125
261,0,6235.0732421875,406.7283935546875,261,2838.200927734375,6805.138671875,261,6803.05859375,1807.7103433609009,1686956386.1223953,6.801525592803955,2902.584716796875,1163.2568359375,6794.3212890625,cgp,mu+lambda,halfcheetah,4,26100,6805.138671875,6803.05859375,6794.3212890625
262,0,5066.7265625,234.02232360839844,262,2700.94287109375,6963.90380859375,262,6814.8994140625,1814.5117897987366,1686956392.9238417,6.7851433753967285,2308.330322265625,569.9444580078125,6807.25244140625,cgp,mu+lambda,halfcheetah,4,26200,6963.90380859375,6814.8994140625,6807.25244140625
263,0,5815.5810546875,359.3255920410156,263,2694.0703125,6971.1728515625,263,6827.19189453125,1821.324025630951,1686956399.7360775,6.797209739685059,2623.27783203125,1175.3115234375,6752.00927734375,cgp,mu+lambda,halfcheetah,4,26300,6971.1728515625,6827.19189453125,6752.00927734375
264,0,5921.8076171875,137.15939331054688,264,10565.1708984375,6944.7900390625,264,6885.61669921875,1828.1165730953217,1686956406.528625,6.777089595794678,1433.4927978515625,622.3123779296875,6823.90087890625,cgp,mu+lambda,halfcheetah,4,26400,6944.7900390625,6885.61669921875,6823.90087890625
265,0,6031.73193359375,472.87109375,265,2778.374267578125,6962.9384765625,265,6847.923828125,1834.9261982440948,1686956413.3382502,6.79307746887207,2628.948486328125,702.2828369140625,6814.306640625,cgp,mu+lambda,halfcheetah,4,26500,6962.9384765625,6847.923828125,6814.306640625
266,0,6055.8916015625,168.603271484375,266,2866.6474609375,6917.31298828125,266,6898.52783203125,1841.730741262436,1686956420.1427932,6.788665294647217,2409.632080078125,589.6427001953125,6855.60546875,cgp,mu+lambda,halfcheetah,4,26600,6917.31298828125,6898.52783203125,6855.60546875
267,0,6128.08740234375,186.81869506835938,267,2946.50146484375,6965.193359375,267,6872.57373046875,1848.524173259735,1686956426.9362252,6.777956008911133,2674.7578125,591.3035888671875,6855.18505859375,cgp,mu+lambda,halfcheetah,4,26700,6965.193359375,6872.57373046875,6855.18505859375
268,0,5992.998046875,232.47613525390625,268,2798.54931640625,6860.9140625,268,6829.70947265625,1855.2998826503754,1686956433.7119346,6.760274887084961,2515.22705078125,712.1649780273438,6814.68017578125,cgp,mu+lambda,halfcheetah,4,26800,6860.9140625,6829.70947265625,6814.68017578125
269,0,6242.63818359375,345.4363708496094,269,10616.9443359375,6998.37646484375,269,6899.79541015625,1862.0776331424713,1686956440.489685,6.761621952056885,1714.5938720703125,609.3163452148438,6890.06005859375,cgp,mu+lambda,halfcheetah,4,26900,6998.37646484375,6899.79541015625,6890.06005859375
270,0,6299.22998046875,439.42059326171875,270,2859.864990234375,6962.33251953125,270,6938.60791015625,1868.8557827472687,1686956447.2678347,6.762890815734863,2749.843017578125,814.234619140625,6761.80419921875,cgp,mu+lambda,halfcheetah,4,27000,6962.33251953125,6938.60791015625,6761.80419921875
271,0,6177.154296875,185.80368041992188,271,2843.049560546875,6948.88525390625,271,6929.083984375,1875.6312692165375,1686956454.0433211,6.7595648765563965,2476.299560546875,589.509765625,6882.521484375,cgp,mu+lambda,halfcheetah,4,27100,6948.88525390625,6929.083984375,6882.521484375
272,0,6169.2412109375,179.2797393798828,272,2860.991455078125,7031.19140625,272,6847.19482421875,1882.4097368717194,1686956460.8217888,6.763325214385986,2555.8916015625,665.3269653320312,6826.802734375,cgp,mu+lambda,halfcheetah,4,27200,7031.19140625,6847.19482421875,6826.802734375
273,0,6137.966796875,167.89854431152344,273,2815.92822265625,6786.0380859375,273,6785.2666015625,1889.191290140152,1686956467.603342,6.765153408050537,2523.01513671875,592.0764770507812,6783.974609375,cgp,mu+lambda,halfcheetah,4,27300,6786.0380859375,6785.2666015625,6783.974609375
274,0,5389.80615234375,210.7283935546875,274,2716.02490234375,6902.595703125,274,6878.125,1895.9719099998474,1686956474.383962,6.7653422355651855,2560.838134765625,782.2459716796875,6859.447265625,cgp,mu+lambda,halfcheetah,4,27400,6902.595703125,6878.125,6859.447265625
275,0,6244.52392578125,124.3798828125,275,10589.646484375,6885.2119140625,275,6867.7861328125,1902.7654333114624,1686956481.1774852,6.777367115020752,1466.76123046875,618.6038208007812,6783.24072265625,cgp,mu+lambda,halfcheetah,4,27500,6885.2119140625,6867.7861328125,6783.24072265625
276,0,5636.25390625,271.32916259765625,276,2706.807373046875,6919.3798828125,276,6892.64697265625,1909.562660932541,1686956487.9747128,6.782083034515381,2327.16455078125,594.254150390625,6769.72607421875,cgp,mu+lambda,halfcheetah,4,27600,6919.3798828125,6892.64697265625,6769.72607421875
277,0,6240.6953125,355.2658996582031,277,2898.19677734375,6934.955078125,277,6914.607421875,1916.366418838501,1686956494.7784708,6.786384105682373,2804.638427734375,962.9849853515625,6895.29443359375,cgp,mu+lambda,halfcheetah,4,27700,6934.955078125,6914.607421875,6895.29443359375
278,0,6236.625,282.4897766113281,278,2892.27783203125,6921.01513671875,278,6825.36279296875,1923.187147140503,1686956501.599199,6.805099964141846,2753.083740234375,804.8634033203125,6805.5791015625,cgp,mu+lambda,halfcheetah,4,27800,6921.01513671875,6825.36279296875,6805.5791015625
279,0,6253.84716796875,456.74176025390625,279,2789.5732421875,6991.39453125,279,6976.50244140625,1929.9992890357971,1686956508.411341,6.79640531539917,2960.677978515625,2070.1845703125,6944.3662109375,cgp,mu+lambda,halfcheetah,4,27900,6991.39453125,6976.50244140625,6944.3662109375
280,0,5767.947265625,303.0348815917969,280,10570.33984375,6790.8017578125,280,6770.15185546875,1936.8123679161072,1686956515.2244198,6.796792984008789,1490.8131103515625,631.2725830078125,6710.462890625,cgp,mu+lambda,halfcheetah,4,28000,6790.8017578125,6770.15185546875,6710.462890625
281,0,5759.08544921875,170.83193969726562,281,2783.518798828125,7006.80712890625,281,6806.0634765625,1943.6218152046204,1686956522.0338671,6.7945661544799805,2325.455322265625,527.2274169921875,6795.58544921875,cgp,mu+lambda,halfcheetah,4,28100,7006.80712890625,6806.0634765625,6795.58544921875
282,0,5157.4072265625,107.91423034667969,282,2752.18310546875,6958.07421875,282,6927.48046875,1950.4341251850128,1686956528.846177,6.7964982986450195,2168.725341796875,541.8416748046875,6911.92333984375,cgp,mu+lambda,halfcheetah,4,28200,6958.07421875,6927.48046875,6911.92333984375
283,0,5621.28271484375,210.96051025390625,283,2770.898681640625,7007.1328125,283,6995.79052734375,1957.2284536361694,1686956535.6405056,6.778654098510742,2568.77783203125,868.5198364257812,6891.29736328125,cgp,mu+lambda,halfcheetah,4,28300,7007.1328125,6995.79052734375,6891.29736328125
284,0,5984.22900390625,330.9284973144531,284,2760.17919921875,7049.828125,284,6944.5673828125,1964.0340564250946,1686956542.4461083,6.790163040161133,2730.123779296875,1201.236328125,6863.42626953125,cgp,mu+lambda,halfcheetah,4,28400,7049.828125,6944.5673828125,6863.42626953125
285,0,6282.93994140625,357.4951171875,285,2876.12109375,7068.45654296875,285,6966.83544921875,1970.805047750473,1686956549.2170997,6.75583553314209,2712.3837890625,722.3428344726562,6851.72900390625,cgp,mu+lambda,halfcheetah,4,28500,7068.45654296875,6966.83544921875,6851.72900390625
286,0,6195.33935546875,246.0639190673828,286,2783.9873046875,6959.32763671875,286,6945.07373046875,1977.584615945816,1686956555.9966679,6.763762950897217,2626.68994140625,1209.497314453125,6839.4365234375,cgp,mu+lambda,halfcheetah,4,28600,6959.32763671875,6945.07373046875,6839.4365234375
287,0,6140.4638671875,192.2068634033203,287,2848.2490234375,6834.08447265625,287,6790.4921875,1984.360060453415,1686956562.7721124,6.759305953979492,2623.68408203125,663.3790283203125,6787.77734375,cgp,mu+lambda,halfcheetah,4,28700,6834.08447265625,6790.4921875,6787.77734375
288,0,6218.37353515625,314.5394592285156,288,2780.75927734375,6967.046875,288,6902.23681640625,1991.1468830108643,1686956569.558935,6.770636558532715,2867.347412109375,1879.330810546875,6875.70263671875,cgp,mu+lambda,halfcheetah,4,28800,6967.046875,6902.23681640625,6875.70263671875
289,0,6079.8154296875,235.47613525390625,289,2841.9365234375,6970.68408203125,289,6887.18115234375,1997.9146418571472,1686956576.3266938,6.752598285675049,2837.08056640625,1442.804443359375,6752.26171875,cgp,mu+lambda,halfcheetah,4,28900,6970.68408203125,6887.18115234375,6752.26171875
290,0,6149.30078125,235.40545654296875,290,2791.40234375,6892.83056640625,290,6782.5361328125,2004.6802670955658,1686956583.092319,6.750202178955078,2604.2626953125,825.0623168945312,6782.244140625,cgp,mu+lambda,halfcheetah,4,29000,6892.83056640625,6782.5361328125,6782.244140625
291,0,6026.57080078125,260.0085144042969,291,10581.6982421875,6777.9619140625,291,6776.24951171875,2011.4620189666748,1686956589.874071,6.765746593475342,1727.14501953125,1531.80517578125,6758.89013671875,cgp,mu+lambda,halfcheetah,4,29100,6777.9619140625,6776.24951171875,6758.89013671875
292,0,5615.02490234375,126.5455322265625,292,2740.89501953125,6934.2841796875,292,6817.06689453125,2018.2453320026398,1686956596.657384,6.768274784088135,2564.450439453125,1324.096923828125,6762.251953125,cgp,mu+lambda,halfcheetah,4,29200,6934.2841796875,6817.06689453125,6762.251953125
293,0,6289.17626953125,279.5543212890625,293,2816.598388671875,6879.64208984375,293,6820.8818359375,2025.0235085487366,1686956603.4355605,6.761968612670898,2570.78466796875,763.4697265625,6778.93359375,cgp,mu+lambda,halfcheetah,4,29300,6879.64208984375,6820.8818359375,6778.93359375
294,0,6339.41796875,285.7907409667969,294,10625.6357421875,6927.06591796875,294,6811.134765625,2032.059864282608,1686956610.4719162,7.020992279052734,1980.1995849609375,2287.21533203125,6750.61962890625,cgp,mu+lambda,halfcheetah,4,29400,6927.06591796875,6811.134765625,6750.61962890625
295,0,6147.32958984375,150.021484375,295,2936.96435546875,6841.42919921875,295,6830.7060546875,2038.9914453029633,1686956617.4034972,6.915720462799072,2519.985107421875,522.442138671875,6774.53076171875,cgp,mu+lambda,halfcheetah,4,29500,6841.42919921875,6830.7060546875,6774.53076171875
296,0,6462.44873046875,397.4705810546875,296,2907.792724609375,6986.90283203125,296,6854.2568359375,2045.8914651870728,1686956624.303517,6.884274482727051,3407.6474609375,3818.5869140625,6828.84619140625,cgp,mu+lambda,halfcheetah,4,29600,6986.90283203125,6854.2568359375,6828.84619140625
297,0,6123.99951171875,349.68719482421875,297,2788.1025390625,6941.484375,297,6918.32861328125,2052.765750169754,1686956631.177802,6.857673168182373,2905.66357421875,2029.45751953125,6856.19287109375,cgp,mu+lambda,halfcheetah,4,29700,6941.484375,6918.32861328125,6856.19287109375
298,0,6030.78173828125,115.56803894042969,298,2860.124755859375,6890.861328125,298,6838.03662109375,2059.6320979595184,1686956638.0441499,6.851318359375,2662.106201171875,1552.4783935546875,6820.6572265625,cgp,mu+lambda,halfcheetah,4,29800,6890.861328125,6838.03662109375,6820.6572265625
299,0,6310.05859375,207.62156677246094,299,2901.263671875,6867.638671875,299,6835.26025390625,2066.5137820243835,1686956644.925834,6.864254951477051,2734.12548828125,612.9964599609375,6791.111328125,cgp,mu+lambda,halfcheetah,4,29900,6867.638671875,6835.26025390625,6791.111328125
300,0,6409.869140625,159.04641723632812,300,3030.4169921875,6883.53662109375,300,6841.548828125,2073.380226135254,1686956651.792278,6.850081443786621,2784.050048828125,665.3798828125,6821.1494140625,cgp,mu+lambda,halfcheetah,4,30000,6883.53662109375,6841.548828125,6821.1494140625
301,0,5862.28271484375,214.1415557861328,301,2792.278564453125,6920.27197265625,301,6834.93798828125,2080.226342201233,1686956658.638394,6.8300700187683105,2612.965087890625,717.5121459960938,6822.79638671875,cgp,mu+lambda,halfcheetah,4,30100,6920.27197265625,6834.93798828125,6822.79638671875
302,0,6073.78955078125,188.32815551757812,302,2838.44140625,7038.15478515625,302,6935.80810546875,2087.0716831684113,1686956665.483735,6.829141616821289,2522.71044921875,584.7056274414062,6731.11865234375,cgp,mu+lambda,halfcheetah,4,30200,7038.15478515625,6935.80810546875,6731.11865234375
303,0,6067.32763671875,310.8157958984375,303,2741.7216796875,6877.8818359375,303,6674.412109375,2093.910151720047,1686956672.3222036,6.823768138885498,2612.06494140625,771.1103515625,6645.10107421875,cgp,mu+lambda,halfcheetah,4,30300,6877.8818359375,6674.412109375,6645.10107421875
304,0,6175.44140625,304.4984130859375,304,2783.7783203125,6841.1455078125,304,6787.29248046875,2100.7533326148987,1686956679.1653845,6.826825141906738,2582.080322265625,727.7843017578125,6770.43310546875,cgp,mu+lambda,halfcheetah,4,30400,6841.1455078125,6787.29248046875,6770.43310546875
305,0,5637.74853515625,110.01371765136719,305,14577.50390625,6851.86328125,305,6790.4677734375,2107.582598924637,1686956685.9946508,6.813899040222168,192.3707733154297,535.7823486328125,6772.48828125,cgp,mu+lambda,halfcheetah,4,30500,6851.86328125,6790.4677734375,6772.48828125
306,0,6089.41845703125,174.68661499023438,306,10597.0712890625,6888.3125,306,6885.04541015625,2114.4112050533295,1686956692.823257,6.8123884201049805,1544.1658935546875,649.8389282226562,6835.283203125,cgp,mu+lambda,halfcheetah,4,30600,6888.3125,6885.04541015625,6835.283203125
307,0,5856.33447265625,459.17584228515625,307,2666.8154296875,6967.76953125,307,6850.2958984375,2121.2402873039246,1686956699.6523392,6.813714504241943,2893.090576171875,2202.0302734375,6782.12890625,cgp,mu+lambda,halfcheetah,4,30700,6967.76953125,6850.2958984375,6782.12890625
308,0,3595.63232421875,271.4569091796875,308,10446.0419921875,6837.27880859375,308,6764.98486328125,2128.25892829895,1686956706.6709802,7.00263786315918,971.7415161132812,646.036376953125,6708.66455078125,cgp,mu+lambda,halfcheetah,4,30800,6837.27880859375,6764.98486328125,6708.66455078125
309,0,6363.95166015625,246.85226440429688,309,2927.182861328125,6917.25634765625,309,6849.35546875,2135.116025686264,1686956713.5280776,6.84128999710083,2918.407470703125,1085.100341796875,6823.921875,cgp,mu+lambda,halfcheetah,4,30900,6917.25634765625,6849.35546875,6823.921875
310,0,5974.86865234375,306.1121826171875,310,2738.6748046875,6871.8388671875,310,6806.20751953125,2142.119626045227,1686956720.531678,6.987771034240723,2665.590576171875,1111.791748046875,6752.26513671875,cgp,mu+lambda,halfcheetah,4,31000,6871.8388671875,6806.20751953125,6752.26513671875
311,0,6173.099609375,395.6044921875,311,2764.6162109375,6885.1787109375,311,6824.4765625,2149.007874250412,1686956727.4199262,6.873481273651123,2795.68115234375,1602.7041015625,6788.86474609375,cgp,mu+lambda,halfcheetah,4,31100,6885.1787109375,6824.4765625,6788.86474609375
312,0,5853.65283203125,183.3452911376953,312,2808.235595703125,6862.5986328125,312,6840.21533203125,2155.8648765087128,1686956734.2769284,6.841010570526123,2602.87548828125,772.339599609375,6818.22021484375,cgp,mu+lambda,halfcheetah,4,31200,6862.5986328125,6840.21533203125,6818.22021484375
313,0,6480.73876953125,398.2054138183594,313,2877.23876953125,6888.00830078125,313,6863.31689453125,2162.6746146678925,1686956741.0866666,6.793335437774658,2939.050537109375,1594.115966796875,6832.49755859375,cgp,mu+lambda,halfcheetah,4,31300,6888.00830078125,6863.31689453125,6832.49755859375
314,0,6101.849609375,194.86630249023438,314,2787.967041015625,6902.236328125,314,6875.02587890625,2169.47114109993,1686956747.883193,6.781688690185547,2449.127685546875,690.7911376953125,6830.22998046875,cgp,mu+lambda,halfcheetah,4,31400,6902.236328125,6875.02587890625,6830.22998046875
315,0,6289.21142578125,184.924560546875,315,2852.5947265625,6935.052734375,315,6870.712890625,2176.284601211548,1686956754.6966531,6.798161506652832,2499.4833984375,635.2888793945312,6807.3681640625,cgp,mu+lambda,halfcheetah,4,31500,6935.052734375,6870.712890625,6807.3681640625
316,0,6234.29248046875,310.1141662597656,316,2868.671875,6909.27197265625,316,6888.9072265625,2183.0837454795837,1686956761.4957974,6.784817218780518,2909.30419921875,822.5615234375,6839.6904296875,cgp,mu+lambda,halfcheetah,4,31600,6909.27197265625,6888.9072265625,6839.6904296875
317,0,6380.97119140625,218.0740203857422,317,2912.088623046875,6910.27099609375,317,6892.4736328125,2189.8869721889496,1686956768.299024,6.787113666534424,2733.20263671875,624.10693359375,6811.99365234375,cgp,mu+lambda,halfcheetah,4,31700,6910.27099609375,6892.4736328125,6811.99365234375
318,0,5298.40673828125,290.2528076171875,318,2725.028564453125,7021.2802734375,318,6841.67578125,2196.83895111084,1686956775.251003,6.936519145965576,2184.909423828125,542.421142578125,6835.95751953125,cgp,mu+lambda,halfcheetah,4,31800,7021.2802734375,6841.67578125,6835.95751953125
319,0,5968.177734375,60.32791519165039,319,2869.3828125,6969.640625,319,6818.45654296875,2203.721352815628,1686956782.1334047,6.8668904304504395,2416.23583984375,536.9896850585938,6792.0302734375,cgp,mu+lambda,halfcheetah,4,31900,6969.640625,6818.45654296875,6792.0302734375
320,0,5763.7919921875,79.25376892089844,320,2738.02685546875,6897.0869140625,320,6735.517578125,2210.583225250244,1686956788.9952772,6.847249507904053,2321.046875,564.077392578125,6591.66943359375,cgp,mu+lambda,halfcheetah,4,32000,6897.0869140625,6735.517578125,6591.66943359375
321,0,4988.6025390625,238.2850341796875,321,2638.65478515625,7036.3193359375,321,6957.2900390625,2217.413655757904,1686956795.8257077,6.814553737640381,2450.697998046875,692.9622802734375,6782.17578125,cgp,mu+lambda,halfcheetah,4,32100,7036.3193359375,6957.2900390625,6782.17578125
322,0,6353.77197265625,216.70652770996094,322,2811.46142578125,6943.00048828125,322,6923.66455078125,2224.2503576278687,1686956802.6624095,6.821932792663574,2609.615966796875,938.869140625,6874.5810546875,cgp,mu+lambda,halfcheetah,4,32200,6943.00048828125,6923.66455078125,6874.5810546875
323,0,5637.27392578125,371.1397399902344,323,2655.20654296875,6870.37890625,323,6778.30322265625,2231.083151817322,1686956809.4952037,6.817241191864014,2470.75341796875,1062.755126953125,6759.80419921875,cgp,mu+lambda,halfcheetah,4,32300,6870.37890625,6778.30322265625,6759.80419921875
324,0,6168.7705078125,357.96697998046875,324,2752.7548828125,6822.76318359375,324,6820.544921875,2237.898326396942,1686956816.3103783,6.800368309020996,2886.3505859375,1801.932373046875,6738.30859375,cgp,mu+lambda,halfcheetah,4,32400,6822.76318359375,6820.544921875,6738.30859375
325,0,6233.482421875,118.74165344238281,325,10626.7041015625,7091.708984375,325,6894.99951171875,2244.695048093796,1686956823.1071,6.781702995300293,1840.87939453125,1417.236572265625,6889.63916015625,cgp,mu+lambda,halfcheetah,4,32500,7091.708984375,6894.99951171875,6889.63916015625
326,0,6171.37939453125,26.249406814575195,326,2942.324951171875,6931.23193359375,326,6925.43505859375,2251.438243865967,1686956829.8502958,6.7192840576171875,2597.111083984375,627.6983642578125,6800.771484375,cgp,mu+lambda,halfcheetah,4,32600,6931.23193359375,6925.43505859375,6800.771484375
327,0,6014.08740234375,432.4806213378906,327,2796.259521484375,6984.46142578125,327,6967.759765625,2258.4127700328827,1686956836.824822,6.943318843841553,2899.579833984375,1797.26025390625,6922.4619140625,cgp,mu+lambda,halfcheetah,4,32700,6984.46142578125,6967.759765625,6922.4619140625
328,0,6054.08935546875,393.5220642089844,328,10607.53515625,6943.72119140625,328,6926.44873046875,2265.1387078762054,1686956843.5507598,6.693034648895264,1986.4417724609375,2426.091064453125,6821.35498046875,cgp,mu+lambda,halfcheetah,4,32800,6943.72119140625,6926.44873046875,6821.35498046875
329,0,5503.51904296875,153.45111083984375,329,10548.1513671875,6894.97509765625,329,6835.60546875,2271.861274242401,1686956850.2733262,6.6916046142578125,1479.44189453125,657.0792236328125,6751.14501953125,cgp,mu+lambda,halfcheetah,4,32900,6894.97509765625,6835.60546875,6751.14501953125
330,0,5015.9677734375,115.46823120117188,330,2680.64599609375,6968.291015625,330,6831.0556640625,2278.586166381836,1686956856.9982183,6.691431522369385,2036.258056640625,529.4645385742188,6825.3759765625,cgp,mu+lambda,halfcheetah,4,33000,6968.291015625,6831.0556640625,6825.3759765625
