,_step,_runtime,training.fitness_3q,_timestamp,training.run_id,training.generation,training.top_k_fit.top_2_fit,training.fitness_1q,training.fitness_std,training.evaluation_time,training.top_k_fit.top_0_fit,training.fitness_mean,training.fitness_median,training.top_k_fit.top_1_fit,solver,ea,environment,seed
775,775,3734.473020553589,613.8143310546875,1687027623.1110585,0,775,1001.740966796875,998.957763671875,304.7073059082031,4.748660564422607,1001.7473754882812,771.9769897460938,964.9822998046875,1001.7427978515625,cgp,mu+lambda,ant,6
776,776,3739.240519762039,652.659912109375,1687027627.8785577,0,776,1001.8718872070312,999.0895385742188,248.78411865234375,4.7500901222229,1002.1616821289062,795.0309448242188,908.402587890625,1001.9215087890625,cgp,mu+lambda,ant,6
777,777,3744.003899335861,675.3641967773438,1687027632.6419373,0,777,1001.7835693359375,997.23193359375,255.38949584960938,4.745891571044922,1002.0726318359375,790.6490478515625,880.1260986328125,1001.8038330078125,cgp,mu+lambda,ant,6
778,778,3748.7727711200714,664.0656127929688,1687027637.410809,0,778,1001.8893432617188,999.2221069335938,236.2489471435547,4.751339435577393,1001.9654541015625,800.5601196289062,922.033203125,1001.9568481445312,cgp,mu+lambda,ant,6
779,779,3753.5397617816925,572.2586669921875,1687027642.1777997,0,779,1001.6936645507812,997.8880004882812,292.432373046875,4.749926567077637,1001.8168334960938,740.62109375,818.059326171875,1001.7337036132812,cgp,mu+lambda,ant,6
780,780,3758.306861639023,670.8148193359375,1687027646.9448996,0,780,1001.8187255859375,997.4127197265625,276.8565368652344,4.750030517578125,1001.907958984375,777.9701538085938,895.23779296875,1001.8513793945312,cgp,mu+lambda,ant,6
781,781,3763.0723700523376,605.6924438476562,1687027651.710408,0,781,1001.9207153320312,998.6217651367188,304.59326171875,4.748114109039307,1002.0782470703125,762.9495239257812,940.5499877929688,1001.9708862304688,cgp,mu+lambda,ant,6
782,782,3767.841864824295,654.234130859375,1687027656.4799027,0,782,1001.9181518554688,999.5313720703125,302.22137451171875,4.75187873840332,1001.982666015625,786.4542236328125,946.161376953125,1001.9432373046875,cgp,mu+lambda,ant,6
783,783,3772.6091451644897,565.0692138671875,1687027661.247183,0,783,1001.980712890625,998.3425903320312,275.4136962890625,4.749831676483154,1002.081787109375,742.5679321289062,840.8850708007812,1002.068115234375,cgp,mu+lambda,ant,6
784,784,3777.3761100769043,668.4053955078125,1687027666.014148,0,784,1001.9690551757812,1000.0910034179688,244.9191436767578,4.749281883239746,1002.1129760742188,801.991455078125,934.31689453125,1001.9892578125,cgp,mu+lambda,ant,6
785,785,3782.144086122513,669.3980102539062,1687027670.782124,0,785,1001.7823486328125,999.1925048828125,300.89044189453125,4.750344753265381,1001.8952026367188,777.9183959960938,941.6746826171875,1001.8877563476562,cgp,mu+lambda,ant,6
786,786,3786.9092857837677,586.0481567382812,1687027675.5473237,0,786,1001.87353515625,997.0045166015625,278.24468994140625,4.748137950897217,1002.0552978515625,763.2268676757812,892.7607421875,1001.915283203125,cgp,mu+lambda,ant,6
787,787,3791.6755294799805,708.5204467773438,1687027680.3135674,0,787,1001.771240234375,997.6177978515625,222.95616149902344,4.748795509338379,1001.9948120117188,839.029052734375,961.1671142578125,1001.9922485351562,cgp,mu+lambda,ant,6
788,788,3796.44331908226,700.947265625,1687027685.081357,0,788,1001.8275146484375,997.3582763671875,242.61195373535156,4.750093936920166,1001.9903564453125,819.7469482421875,961.1112060546875,1001.8776245117188,cgp,mu+lambda,ant,6
789,789,3801.2122254371643,558.890869140625,1687027689.8502634,0,789,1001.8953247070312,996.6644287109375,283.7760009765625,4.75104284286499,1002.4299926757812,747.2562255859375,871.568115234375,1002.0984497070312,cgp,mu+lambda,ant,6
790,790,3805.9896137714386,615.095947265625,1687027694.6276517,0,790,1001.8277587890625,998.6214599609375,300.7734069824219,4.759561061859131,1001.896728515625,768.102783203125,946.56103515625,1001.83349609375,cgp,mu+lambda,ant,6
791,791,3810.7598843574524,645.6048583984375,1687027699.3979223,0,791,1001.81396484375,997.8500366210938,282.1838684082031,4.752426624298096,1001.9232177734375,765.106689453125,870.1920166015625,1001.9124145507812,cgp,mu+lambda,ant,6
792,792,3815.530419111252,658.3011474609375,1687027704.168457,0,792,1001.8307495117188,998.3793334960938,246.5108642578125,4.753129005432129,1001.97607421875,799.7315673828125,902.5992431640625,1001.9551391601562,cgp,mu+lambda,ant,6
793,793,3820.2989988327026,610.936767578125,1687027708.9370368,0,793,1001.8265380859375,999.4068603515625,306.0900573730469,4.751075267791748,1001.9422607421875,755.7987060546875,916.2335205078125,1001.8580322265625,cgp,mu+lambda,ant,6
794,794,3825.067059993744,633.8378295898438,1687027713.705098,0,794,1001.8443603515625,995.066650390625,271.60955810546875,4.750147819519043,1001.9555053710938,761.7575073242188,874.650390625,1001.9005126953125,cgp,mu+lambda,ant,6
795,795,3829.837104320526,681.84619140625,1687027718.4751422,0,795,1001.8929443359375,998.7716674804688,278.203369140625,4.752867221832275,1002.0209350585938,797.1736450195312,918.0293579101562,1001.9480590820312,cgp,mu+lambda,ant,6
796,796,3834.602921962738,643.3637084960938,1687027723.24096,0,796,1001.6659545898438,997.733154296875,291.0613708496094,4.748259544372559,1001.9088745117188,780.635986328125,934.1691284179688,1001.85595703125,cgp,mu+lambda,ant,6
797,797,3839.368445634842,673.2802124023438,1687027728.0064836,0,797,1001.7535400390625,998.3486328125,263.19781494140625,4.747851848602295,1001.8494262695312,803.8084106445312,961.006103515625,1001.843505859375,cgp,mu+lambda,ant,6
798,798,3844.1434602737427,661.3187866210938,1687027732.7814982,0,798,1001.9281005859375,999.0289916992188,288.8504943847656,4.757759094238281,1002.0460815429688,788.8209228515625,965.3314819335938,1001.9474487304688,cgp,mu+lambda,ant,6
799,799,3848.90979719162,682.294189453125,1687027737.547835,0,799,1001.8363037109375,998.3367309570312,255.69859313964844,4.746912002563477,1001.9768676757812,813.03125,951.846435546875,1001.9596557617188,cgp,mu+lambda,ant,6
800,800,3853.6754319667816,675.0538330078125,1687027742.31347,0,800,1001.9966430664062,998.7469482421875,215.80372619628906,4.747737884521484,1002.0848999023438,811.6765747070312,930.6526489257812,1002.0560913085938,cgp,mu+lambda,ant,6
801,801,3858.4417638778687,681.682861328125,1687027747.0798018,0,801,1001.9118041992188,999.3052978515625,289.1201171875,4.749252796173096,1002.0308227539062,786.0276489257812,927.9595336914062,1001.931396484375,cgp,mu+lambda,ant,6
802,802,3863.2099385261536,638.5239868164062,1687027751.8479764,0,802,1001.8458862304688,998.5425415039062,290.0343933105469,4.7502546310424805,1002.043701171875,763.6971435546875,887.6848754882812,1001.9926147460938,cgp,mu+lambda,ant,6
803,803,3867.9758117198944,665.203125,1687027756.6138496,0,803,1001.9436645507812,998.9368286132812,265.70880126953125,4.748121738433838,1001.9838256835938,791.32177734375,935.23291015625,1001.9734497070312,cgp,mu+lambda,ant,6
804,804,3872.7419340610504,677.2284545898438,1687027761.379972,0,804,1001.8499755859375,999.5599365234375,295.1791076660156,4.749011993408203,1002.115234375,792.4133911132812,967.7137451171875,1001.9779663085938,cgp,mu+lambda,ant,6
805,805,3877.5094826221466,612.3111572265625,1687027766.1475205,0,805,1001.8534545898438,997.0167846679688,307.84014892578125,4.750457763671875,1002.0140991210938,752.3335571289062,922.0945434570312,1001.8705444335938,cgp,mu+lambda,ant,6
806,806,3882.277275323868,606.6929931640625,1687027770.9153132,0,806,1001.9325561523438,997.5228271484375,310.5660095214844,4.750040054321289,1001.9508056640625,740.7198486328125,866.3582763671875,1001.941650390625,cgp,mu+lambda,ant,6
807,807,3887.0437021255493,672.8328857421875,1687027775.68174,0,807,1002.0184936523438,998.2562255859375,220.08352661132812,4.748642444610596,1002.1929931640625,808.013671875,879.624267578125,1002.1690673828125,cgp,mu+lambda,ant,6
808,808,3891.810194015503,674.0784912109375,1687027780.448232,0,808,1002.022705078125,1000.0528564453125,270.93731689453125,4.749457836151123,1004.2154541015625,795.3042602539062,968.2117309570312,1002.0932006835938,cgp,mu+lambda,ant,6
809,809,3896.574160337448,636.699951171875,1687027785.2121983,0,809,1001.8087768554688,999.2716674804688,266.50225830078125,4.746480941772461,1001.9465942382812,768.3873291015625,847.865234375,1001.8132934570312,cgp,mu+lambda,ant,6
810,810,3901.3411405086517,638.402587890625,1687027789.9791784,0,810,1001.8123168945312,998.4881591796875,292.9416198730469,4.7490386962890625,1001.8801879882812,793.2550659179688,960.560791015625,1001.8381958007812,cgp,mu+lambda,ant,6
811,811,3906.106274366379,620.182373046875,1687027794.7443123,0,811,1001.9576416015625,998.5211181640625,292.607177734375,4.748225688934326,1002.4791870117188,760.1810913085938,926.660400390625,1002.0767211914062,cgp,mu+lambda,ant,6
812,812,3910.872311115265,537.2989501953125,1687027799.510349,0,812,1002.1049194335938,998.4388427734375,288.6306457519531,4.748475551605225,1002.1160888671875,739.8790283203125,832.4312744140625,1002.1087036132812,cgp,mu+lambda,ant,6
813,813,3915.6366317272186,648.9024658203125,1687027804.2746696,0,813,1001.9071044921875,997.871337890625,268.1642761230469,4.7466254234313965,1001.994140625,770.9090576171875,895.9942016601562,1001.9100952148438,cgp,mu+lambda,ant,6
814,814,3920.4027354717255,640.3289794921875,1687027809.0407734,0,814,1001.9005737304688,999.016845703125,279.8332214355469,4.749525547027588,1002.0785522460938,780.0779418945312,938.694580078125,1002.03369140625,cgp,mu+lambda,ant,6
815,815,3925.1689763069153,635.78759765625,1687027813.8070142,0,815,1001.8379516601562,996.4049072265625,242.3509521484375,4.748672008514404,1002.2128295898438,780.5778198242188,878.2412109375,1002.017333984375,cgp,mu+lambda,ant,6
816,816,3929.9342155456543,642.6025390625,1687027818.5722535,0,816,1001.9059448242188,1000.08251953125,250.9141845703125,4.747339725494385,1002.4143676757812,794.5782470703125,934.974609375,1001.9267578125,cgp,mu+lambda,ant,6
817,817,3934.702239513397,670.7819213867188,1687027823.3402774,0,817,1002.1253051757812,998.229248046875,274.5078125,4.750950813293457,1002.1825561523438,782.5833129882812,934.6815185546875,1002.13427734375,cgp,mu+lambda,ant,6
818,818,3939.4680666923523,662.9822998046875,1687027828.1061046,0,818,1001.8330078125,997.8927001953125,243.38107299804688,4.748456954956055,1001.918701171875,797.1694946289062,911.7974243164062,1001.8997802734375,cgp,mu+lambda,ant,6
819,819,3944.2351253032684,599.8926391601562,1687027832.8731632,0,819,1001.9746704101562,997.6393432617188,330.7345886230469,4.749464511871338,1001.9926147460938,736.7869873046875,884.3779907226562,1001.980712890625,cgp,mu+lambda,ant,6
820,820,3948.999489068985,574.448974609375,1687027837.637527,0,820,1001.849609375,999.0206298828125,293.2520446777344,4.7471022605896,1002.01171875,759.8585815429688,888.4853515625,1001.855712890625,cgp,mu+lambda,ant,6
821,821,3953.7658352851868,682.704345703125,1687027842.4038732,0,821,1001.6558837890625,997.4803466796875,226.61062622070312,4.74879264831543,1001.7086791992188,820.083740234375,943.4528198242188,1001.6874389648438,cgp,mu+lambda,ant,6
822,822,3958.536808013916,598.8296508789062,1687027847.174846,0,822,1001.9050903320312,999.5643310546875,274.263671875,4.753195762634277,1002.22216796875,774.3290405273438,919.8421020507812,1001.9212646484375,cgp,mu+lambda,ant,6
823,823,3963.304342031479,548.0213012695312,1687027851.94238,0,823,1001.8059692382812,1001.0469970703125,291.0383605957031,4.750361442565918,1001.9580688476562,777.25390625,944.4644775390625,1001.953369140625,cgp,mu+lambda,ant,6
824,824,3968.0724408626556,679.3613891601562,1687027856.7104788,0,824,1001.9397583007812,999.1666870117188,298.0353698730469,4.750660419464111,1002.1520385742188,792.1885986328125,948.827392578125,1002.0608520507812,cgp,mu+lambda,ant,6
825,825,3972.8407669067383,698.7753295898438,1687027861.4788048,0,825,1001.8528442382812,998.7925415039062,263.8924255371094,4.750260829925537,1002.02978515625,796.5210571289062,911.7835083007812,1001.9866333007812,cgp,mu+lambda,ant,6
826,826,3977.604341030121,628.8018798828125,1687027866.242379,0,826,1001.819580078125,999.8099365234375,302.82745361328125,4.745901107788086,1002.0369873046875,751.2059326171875,895.123779296875,1002.0139770507812,cgp,mu+lambda,ant,6
827,827,3982.3751809597015,688.8233642578125,1687027871.0132189,0,827,1002.0202026367188,999.800048828125,237.97390747070312,4.753548622131348,1002.2113647460938,817.2598266601562,969.9080810546875,1002.19677734375,cgp,mu+lambda,ant,6
828,828,3987.139390230179,697.0467529296875,1687027875.7774282,0,828,1001.8106689453125,999.6328125,237.97048950195312,4.7467169761657715,1002.0479125976562,826.55615234375,969.4722900390625,1001.9119873046875,cgp,mu+lambda,ant,6
829,829,3991.906040906906,669.9488525390625,1687027880.5440788,0,829,1001.9129638671875,1000.056396484375,229.92550659179688,4.748691558837891,1002.095703125,811.1993408203125,928.0630493164062,1002.0385131835938,cgp,mu+lambda,ant,6
830,830,3996.6721811294556,683.0521240234375,1687027885.310219,0,830,1001.8223266601562,999.1426391601562,251.09832763671875,4.749424457550049,1002.0699462890625,815.6357421875,966.975341796875,1001.9458618164062,cgp,mu+lambda,ant,6
831,831,4001.4367287158966,683.6463623046875,1687027890.0747666,0,831,1001.9773559570312,997.9351806640625,244.5217742919922,4.747287273406982,1002.3697509765625,815.4462280273438,964.0548706054688,1002.1256713867188,cgp,mu+lambda,ant,6
832,832,4006.2015919685364,678.8895263671875,1687027894.83963,0,832,1001.8525390625,999.434326171875,226.35948181152344,4.747655391693115,1001.9110717773438,825.5044555664062,966.352294921875,1001.9053344726562,cgp,mu+lambda,ant,6
833,833,4010.9666090011597,696.710205078125,1687027899.604647,0,833,1001.8231201171875,997.6180419921875,229.9884033203125,4.748395919799805,1002.0009765625,811.6739501953125,884.2789306640625,1001.9544067382812,cgp,mu+lambda,ant,6
834,834,4015.7315862178802,640.3563232421875,1687027904.3696241,0,834,1001.8626098632812,998.487060546875,260.9007873535156,4.747495651245117,1001.9417724609375,777.4320068359375,881.9739990234375,1001.86376953125,cgp,mu+lambda,ant,6
835,835,4020.498508453369,667.10400390625,1687027909.1365464,0,835,1001.8840942382812,999.4212646484375,224.25270080566406,4.749265193939209,1002.069580078125,812.0198364257812,934.5809326171875,1001.9209594726562,cgp,mu+lambda,ant,6
836,836,4025.264708042145,646.8240356445312,1687027913.902746,0,836,1001.91552734375,999.2843017578125,267.569091796875,4.749441623687744,1001.9500122070312,795.8133544921875,942.4659423828125,1001.9246826171875,cgp,mu+lambda,ant,6
837,837,4030.028386116028,637.1944580078125,1687027918.666424,0,837,1002.060302734375,997.1062622070312,291.2051696777344,4.746350288391113,1002.1683349609375,758.0430297851562,886.9522705078125,1002.0952758789062,cgp,mu+lambda,ant,6
838,838,4034.794084787369,585.12451171875,1687027923.4321227,0,838,1001.679443359375,997.0447998046875,324.9379577636719,4.74820613861084,1001.7014770507812,754.5478515625,921.58056640625,1001.6824340820312,cgp,mu+lambda,ant,6
839,839,4039.5626745224,544.2457275390625,1687027928.2007124,0,839,1001.8451538085938,997.5487060546875,282.1358947753906,4.751641273498535,1002.0598754882812,752.2874755859375,876.7180786132812,1001.9293823242188,cgp,mu+lambda,ant,6
840,840,4044.329920768738,677.4771118164062,1687027932.9679587,0,840,1001.8734741210938,1000.760986328125,299.47900390625,4.749410629272461,1002.1087646484375,788.76171875,953.9328002929688,1001.8756713867188,cgp,mu+lambda,ant,6
841,841,4049.0990312099457,497.0666198730469,1687027937.7370691,0,841,1001.8680419921875,997.1429443359375,283.430419921875,4.751687526702881,1002.2951049804688,734.8760986328125,852.3421630859375,1002.0247192382812,cgp,mu+lambda,ant,6
842,842,4053.870853662491,677.9995727539062,1687027942.5088916,0,842,1001.7891235351562,999.787109375,235.96932983398438,4.754654407501221,1001.8809204101562,809.2672729492188,914.6295166015625,1001.8256225585938,cgp,mu+lambda,ant,6
843,843,4058.6431629657745,640.0311889648438,1687027947.281201,0,843,1001.9647827148438,998.13671875,257.2668762207031,4.754892826080322,1002.2238159179688,794.2570190429688,941.789306640625,1002.1016845703125,cgp,mu+lambda,ant,6
844,844,4063.4113624095917,684.290283203125,1687027952.0494003,0,844,1001.7305297851562,998.7393798828125,265.4432678222656,4.750422477722168,1001.8037109375,814.0436401367188,967.85546875,1001.7666015625,cgp,mu+lambda,ant,6
845,845,4068.177720308304,656.8033447265625,1687027956.8157582,0,845,1001.890869140625,997.8519287109375,236.28311157226562,4.749385356903076,1002.060791015625,797.4730834960938,907.396728515625,1001.906982421875,cgp,mu+lambda,ant,6
846,846,4072.9455115795135,667.5111083984375,1687027961.5835495,0,846,1001.8184204101562,999.1778564453125,276.2105712890625,4.74957799911499,1001.8845825195312,789.9917602539062,931.7557373046875,1001.865966796875,cgp,mu+lambda,ant,6
847,847,4077.739560842514,686.315185546875,1687027966.3775988,0,847,1001.9834594726562,999.1416015625,254.88331604003906,4.77662467956543,1002.2836303710938,825.658447265625,976.9329223632812,1002.045166015625,cgp,mu+lambda,ant,6
848,848,4082.5315618515015,670.1064453125,1687027971.1695998,0,848,1001.8797607421875,999.585693359375,231.5164031982422,4.774040699005127,1002.0574340820312,825.2620849609375,953.6427001953125,1001.9559936523438,cgp,mu+lambda,ant,6
849,849,4087.3224744796753,690.6739501953125,1687027975.9605124,0,849,1001.7528686523438,998.3902587890625,278.8304443359375,4.7740960121154785,1002.0223388671875,800.1990356445312,934.7186279296875,1001.8812866210938,cgp,mu+lambda,ant,6
850,850,4092.1107976436615,650.8615112304688,1687027980.7488356,0,850,1001.8571166992188,998.712890625,284.2811279296875,4.770553112030029,1001.912353515625,781.5678100585938,910.3723754882812,1001.9003295898438,cgp,mu+lambda,ant,6
851,851,4096.900954246521,500.4353942871094,1687027985.5389922,0,851,1001.9939575195312,997.15478515625,287.2720947265625,4.772687911987305,1002.1032104492188,732.1012573242188,872.2671508789062,1001.9985961914062,cgp,mu+lambda,ant,6
852,852,4101.690082073212,673.547119140625,1687027990.32812,0,852,1001.8373413085938,999.7868041992188,263.7032165527344,4.77198600769043,1001.9901123046875,818.302001953125,966.9244995117188,1001.9513549804688,cgp,mu+lambda,ant,6
853,853,4106.479933977127,681.2608642578125,1687027995.117972,0,853,1001.9186401367188,999.07958984375,254.2461700439453,4.771996021270752,1002.1267700195312,800.2639770507812,930.3348388671875,1001.9906005859375,cgp,mu+lambda,ant,6
854,854,4111.269191503525,690.732421875,1687027999.9072294,0,854,1001.8282470703125,1000.43359375,242.2530975341797,4.771494388580322,1002.10205078125,812.5567016601562,967.5477294921875,1001.8765258789062,cgp,mu+lambda,ant,6
855,855,4116.056576251984,655.977783203125,1687028004.6946142,0,855,1001.8329467773438,998.2354736328125,263.9909362792969,4.770779132843018,1002.378662109375,799.0433349609375,929.9407348632812,1001.9183959960938,cgp,mu+lambda,ant,6
856,856,4120.8459684848785,639.0030517578125,1687028009.4840064,0,856,1001.9530029296875,998.1649169921875,301.42803955078125,4.771623611450195,1002.1490478515625,769.1390380859375,931.2448120117188,1001.9749145507812,cgp,mu+lambda,ant,6
857,857,4125.634238958359,567.3863525390625,1687028014.2722769,0,857,1001.7467041015625,998.6551513671875,282.47528076171875,4.770591735839844,1001.9679565429688,762.6021728515625,920.9739990234375,1001.792236328125,cgp,mu+lambda,ant,6
858,858,4130.421466827393,661.7915649414062,1687028019.0595047,0,858,1001.823486328125,1000.12744140625,268.9967041015625,4.77061128616333,1002.119140625,781.5847778320312,900.80810546875,1002.0667724609375,cgp,mu+lambda,ant,6
859,859,4135.210805416107,639.541748046875,1687028023.8488433,0,859,1001.7752685546875,998.2256469726562,265.32867431640625,4.7718400955200195,1001.9913330078125,777.1495361328125,887.79833984375,1001.9888305664062,cgp,mu+lambda,ant,6
860,860,4139.99768280983,676.30810546875,1687028028.6357207,0,860,1001.8693237304688,997.773193359375,283.79949951171875,4.769006729125977,1002.0472412109375,783.9833374023438,919.9525146484375,1001.9225463867188,cgp,mu+lambda,ant,6
861,861,4144.788625717163,648.3714599609375,1687028033.4266636,0,861,1001.7341918945312,1001.1217651367188,270.425048828125,4.7738823890686035,1001.9479370117188,781.12646484375,929.3140869140625,1001.7708129882812,cgp,mu+lambda,ant,6
862,862,4149.578777074814,579.937744140625,1687028038.216815,0,862,1001.9348754882812,1000.3585815429688,332.2957763671875,4.77248477935791,1002.2596435546875,744.7090454101562,916.4429931640625,1001.9994506835938,cgp,mu+lambda,ant,6
863,863,4154.367295503616,660.9880981445312,1687028043.0053334,0,863,1001.8981323242188,1000.0858154296875,253.01295471191406,4.770709037780762,1002.02734375,803.7278442382812,952.178466796875,1002.0098266601562,cgp,mu+lambda,ant,6
864,864,4159.1525983810425,619.7688598632812,1687028047.7906363,0,864,1001.8154296875,999.0573120117188,296.1141662597656,4.768251895904541,1002.1181640625,785.0167236328125,974.50537109375,1001.9598999023438,cgp,mu+lambda,ant,6
865,865,4163.938317298889,677.888427734375,1687028052.5763552,0,865,1002.0106201171875,997.582763671875,296.3250427246094,4.768500328063965,1002.1397705078125,789.7353515625,956.9055786132812,1002.0165405273438,cgp,mu+lambda,ant,6
866,866,4168.724130630493,691.81298828125,1687028057.3621686,0,866,1001.8133544921875,998.488037109375,260.47222900390625,4.7682390213012695,1002.077392578125,811.2356567382812,940.2740478515625,1001.8629150390625,cgp,mu+lambda,ant,6
867,867,4173.509958028793,690.4053955078125,1687028062.147996,0,867,1001.89404296875,998.9623413085938,237.3839569091797,4.768888473510742,1002.2483520507812,808.7235717773438,950.6187744140625,1001.9375,cgp,mu+lambda,ant,6
868,868,4178.298094749451,669.1101684570312,1687028066.9361327,0,868,1001.8233642578125,998.1115112304688,246.7019805908203,4.770703315734863,1002.0037231445312,813.2322998046875,959.006103515625,1001.8389282226562,cgp,mu+lambda,ant,6
869,869,4183.083744525909,685.1475219726562,1687028071.7217824,0,869,1001.8919677734375,997.3524169921875,258.3946533203125,4.767724514007568,1002.1298217773438,818.8226318359375,974.807373046875,1001.9694213867188,cgp,mu+lambda,ant,6
870,870,4187.86811709404,673.4569702148438,1687028076.506155,0,870,1001.7947387695312,997.4427490234375,271.37982177734375,4.767327308654785,1002.0695190429688,783.3717041015625,902.846435546875,1001.8126831054688,cgp,mu+lambda,ant,6
871,871,4192.653920412064,576.88818359375,1687028081.2919583,0,871,1001.7037963867188,997.7968139648438,277.5025939941406,4.768515586853027,1002.1161499023438,732.4043579101562,747.3775634765625,1001.7720336914062,cgp,mu+lambda,ant,6
872,872,4197.440153837204,677.44140625,1687028086.0781918,0,872,1001.7333984375,997.50341796875,224.8845672607422,4.768980979919434,1002.2533569335938,801.4423217773438,903.54345703125,1001.7468872070312,cgp,mu+lambda,ant,6
873,873,4202.228876829147,686.1321411132812,1687028090.8669147,0,873,1001.7831420898438,999.2999877929688,243.00636291503906,4.770961761474609,1002.1016845703125,821.385009765625,959.8756103515625,1001.8295288085938,cgp,mu+lambda,ant,6
874,874,4207.0151245594025,598.2933959960938,1687028095.6531625,0,874,1001.8555908203125,997.26416015625,250.88323974609375,4.769372940063477,1001.9071044921875,773.1198120117188,866.7246704101562,1001.9011840820312,cgp,mu+lambda,ant,6
875,875,4211.799276828766,685.9949951171875,1687028100.4373147,0,875,1001.8062133789062,999.641357421875,254.57872009277344,4.766478061676025,1002.0791015625,791.5187377929688,919.0111083984375,1001.87939453125,cgp,mu+lambda,ant,6
876,876,4216.5852563381195,574.994384765625,1687028105.2232943,0,876,1001.989013671875,998.7123413085938,279.3127136230469,4.768173694610596,1002.1778564453125,771.7406005859375,941.1575317382812,1002.0640869140625,cgp,mu+lambda,ant,6
877,877,4221.372455596924,650.8131103515625,1687028110.0104935,0,877,1001.7820434570312,998.7522583007812,311.04949951171875,4.770231246948242,1002.098876953125,771.4238891601562,956.969970703125,1001.8252563476562,cgp,mu+lambda,ant,6
878,878,4226.159227371216,659.0587768554688,1687028114.7972653,0,878,1001.9815063476562,999.2698364257812,264.2054748535156,4.769069671630859,1002.0304565429688,801.950927734375,951.5585327148438,1001.9994506835938,cgp,mu+lambda,ant,6
879,879,4230.945387840271,629.347900390625,1687028119.5834258,0,879,1001.8843383789062,1000.3570556640625,273.7311706542969,4.768280029296875,1001.9102783203125,769.3250732421875,879.0062866210938,1001.9019165039062,cgp,mu+lambda,ant,6
880,880,4235.730525016785,602.7264404296875,1687028124.368563,0,880,1001.6626586914062,999.40576171875,298.83953857421875,4.768391132354736,1001.8695678710938,759.0809936523438,848.0933227539062,1001.6832885742188,cgp,mu+lambda,ant,6
881,881,4240.517611026764,656.5635375976562,1687028129.155649,0,881,1001.7276611328125,998.0765380859375,274.6076354980469,4.769637584686279,1002.2281494140625,784.8909301757812,937.841796875,1001.79833984375,cgp,mu+lambda,ant,6
882,882,4245.301509141922,618.9642333984375,1687028133.939547,0,882,1001.8887939453125,998.1951293945312,290.8208923339844,4.766328811645508,1002.09765625,771.4835815429688,924.2080078125,1001.9549560546875,cgp,mu+lambda,ant,6
883,883,4250.0901055336,592.6702880859375,1687028138.7281435,0,883,1001.9088134765625,998.7551879882812,259.80145263671875,4.771557331085205,1002.2760009765625,760.9924926757812,866.6604614257812,1002.028076171875,cgp,mu+lambda,ant,6
884,884,4254.877611160278,692.7591552734375,1687028143.515649,0,884,1001.749267578125,998.7211303710938,255.50730895996094,4.76973819732666,1001.97900390625,816.1533203125,946.1005249023438,1001.8048706054688,cgp,mu+lambda,ant,6
885,885,4259.666970014572,661.359130859375,1687028148.305008,0,885,1001.9332275390625,998.9761962890625,264.7280578613281,4.771512031555176,1002.0514526367188,782.5474853515625,887.3092041015625,1001.9495239257812,cgp,mu+lambda,ant,6
886,886,4264.458598852158,639.1317749023438,1687028153.0966368,0,886,1001.9769897460938,999.151611328125,265.81463623046875,4.7743988037109375,1002.0602416992188,774.32421875,876.34814453125,1001.9832153320312,cgp,mu+lambda,ant,6
887,887,4269.249345302582,674.1011962890625,1687028157.8873832,0,887,1001.763916015625,999.1781005859375,250.09848022460938,4.772948265075684,1002.0040283203125,799.2523193359375,880.366943359375,1001.7960815429688,cgp,mu+lambda,ant,6
888,888,4274.044550180435,686.2059326171875,1687028162.682588,0,888,1001.8935546875,1000.2548217773438,280.534423828125,4.765294075012207,1002.181884765625,802.4293823242188,984.8365478515625,1002.1107177734375,cgp,mu+lambda,ant,6
889,889,4278.832319021225,608.0368041992188,1687028167.470357,0,889,1001.7542114257812,998.0620727539062,269.2679748535156,4.770689487457275,1002.0597534179688,773.5226440429688,898.33544921875,1001.7584838867188,cgp,mu+lambda,ant,6
890,890,4283.6211676597595,690.256103515625,1687028172.2592056,0,890,1001.8135986328125,999.4661254882812,235.73284912109375,4.7713942527771,1002.3363037109375,808.1536254882812,930.7545166015625,1001.8572998046875,cgp,mu+lambda,ant,6
891,891,4288.409791946411,589.4744873046875,1687028177.0478299,0,891,1001.7305297851562,996.4701538085938,265.4267272949219,4.77068567276001,1002.0209350585938,757.0135498046875,799.3474731445312,1001.87451171875,cgp,mu+lambda,ant,6
892,892,4293.200015306473,578.4256591796875,1687028181.8380532,0,892,1001.8361206054688,999.7517700195312,276.61328125,4.773014545440674,1002.009765625,770.4990234375,899.2888793945312,1001.8440551757812,cgp,mu+lambda,ant,6
893,893,4297.992569208145,640.4371948242188,1687028186.6306071,0,893,1001.8455200195312,998.572998046875,244.2362060546875,4.775445938110352,1001.9666137695312,785.3873291015625,874.1634521484375,1001.8555908203125,cgp,mu+lambda,ant,6
894,894,4302.7854788303375,681.1366577148438,1687028191.4235168,0,894,1001.6485595703125,998.3099975585938,265.8494873046875,4.775545120239258,1002.3054809570312,807.4740600585938,927.144287109375,1002.0823364257812,cgp,mu+lambda,ant,6
895,895,4307.574481010437,680.9176635742188,1687028196.212519,0,895,1001.9259643554688,997.12158203125,239.47689819335938,4.771066665649414,1002.0320434570312,811.5125122070312,927.8045043945312,1002.0217895507812,cgp,mu+lambda,ant,6
