,training.top_k_ctrl_reward.top_2_ctrl_reward,training.top_k_forward_reward.top_1_forward_reward,_runtime,_timestamp,training.fitness_1q,training.fitness_3q,training.top_k_ctrl_reward.top_1_ctrl_reward,_step,training.run_id,training.top_k_reward.top_2_reward,training.top_k_healthy_reward.top_1_healthy_reward,training.top_k_forward_reward.top_0_forward_reward,training.top_k_healthy_reward.top_0_healthy_reward,training.fitness_std,training.top_k_fit.top_0_fit,training.top_k_reward.top_0_reward,training.top_k_reward.top_1_reward,training.top_k_ctrl_reward.top_0_ctrl_reward,training.top_k_fit.top_2_fit,training.top_k_forward_reward.top_2_forward_reward,training.top_k_healthy_reward.top_2_healthy_reward,training.generation,training.fitness_mean,training.fitness_median,training.evaluation_time,training.top_k_fit.top_1_fit,solver,ea,fitness,environment,seed,training.evaluation
187,-2.8102242946624756,46249.59375,415.5128936767578,1688032961.1084306,68.74838256835938,-0.6288701295852661,-2.8014020919799805,187,0,-664.8369750976562,1000,61403.07421875,1000,94.51008605957031,491.2246398925781,4402.5458984375,220.36058044433594,-2.2059035301208496,330.3659362792969,41295.73828125,1000,187,54.666160583496094,14.015596389770508,2.0470502376556396,369.99676513671875,cgp,mu+lambda-ga,distance,hopper,0,18700
188,-2.7859835624694824,34700.9609375,417.5896956920624,1688032963.1852326,40.67548751831055,-1.4013943672180176,-2.7983503341674805,188,0,1595.455078125,1000,36903.375,1000,64.70697021484375,295.2270202636719,533.0047607421875,1387.3680419921875,-2.7703471183776855,271.5177307128906,33939.7109375,1000,188,30.21366310119629,3.0756454467773438,2.045058488845825,277.60772705078125,cgp,mu+lambda-ga,distance,hopper,0,18800
189,-2.7986130714416504,35676.8046875,419.6615159511566,1688032965.257053,79.27583312988281,-0.3147190809249878,-2.8003199100494385,189,0,3096.30419921875,1000,36681.0,1000,75.7890396118164,293.4480285644531,18907.6796875,790.1703491210938,-2.7914838790893555,268.2078552246094,33525.9765625,1000,189,46.60996627807617,6.492132186889648,2.040855884552002,285.4144592285156,cgp,mu+lambda-ga,distance,hopper,0,18900
190,-2.8120412826538086,44224.8828125,421.73406434059143,1688032967.3296013,43.79639434814453,-1.3245456218719482,-2.5810394287109375,190,0,6007.84033203125,1000,103806.21875,1000,109.67953491210938,830.4498291015625,624.9729614257812,19110.505859375,-2.7775001525878906,311.09722900390625,38887.1484375,1000,190,44.93377685546875,1.8187123537063599,2.039534568786621,353.799072265625,cgp,mu+lambda-ga,distance,hopper,0,19000
191,-2.810882091522217,44407.09375,423.809024810791,1688032969.4045618,57.360511779785156,-2.8019979000091553,-2.8142361640930176,191,0,2468.804931640625,1000,46438.3984375,1000,84.4423828125,371.5072021484375,1266.2125244140625,4978.5107421875,-2.7819595336914062,315.68133544921875,39460.1640625,1000,191,45.61503219604492,6.331122875213623,2.0431065559387207,355.25677490234375,cgp,mu+lambda-ga,distance,hopper,0,19100
192,-2.776273488998413,46183.0546875,425.88560223579407,1688032971.4811392,40.1175422668457,-0.015858985483646393,-2.830843448638916,192,0,3996.373046875,1000,50078.6171875,1000,87.59846496582031,400.62896728515625,81.80044555664062,500.0370178222656,-2.6299219131469727,349.9866027832031,43748.3203125,1000,192,41.243324279785156,6.029318332672119,2.0435571670532227,369.4644775390625,cgp,mu+lambda-ga,distance,hopper,0,19200
193,-2.7910194396972656,41821.0390625,427.9365909099579,1688032973.5321279,53.81708526611328,-0.40308013558387756,-2.8221590518951416,193,0,-361.45068359375,1000,69703.8828125,1000,104.87265014648438,557.631103515625,6930.14453125,106.1410140991211,-2.1962790489196777,324.20416259765625,40525.515625,1000,193,54.87396240234375,3.739095449447632,2.017216205596924,334.568359375,cgp,mu+lambda-ga,distance,hopper,0,19300
194,-2.8000991344451904,49110.37109375,430.010858297348,1688032975.6063952,32.2803955078125,-0.8295339345932007,-2.7914812564849854,194,0,96.18952178955078,1000,72722.203125,1000,85.62361907958984,581.7776489257812,419.533203125,8025.30517578125,-2.348098039627075,286.7748718261719,35846.859375,1000,194,36.667518615722656,7.422922134399414,2.0438928604125977,392.88299560546875,cgp,mu+lambda-ga,distance,hopper,0,19400
195,-2.2663416862487793,24948.328125,432.0835692882538,1688032977.6791062,36.74509048461914,-1.3909239768981934,-2.7835988998413086,195,0,13477.1630859375,1000,108111.921875,1000,97.26288604736328,864.8954467773438,92.49656677246094,194.22259521484375,-2.800589084625244,196.91415405273438,24614.267578125,1000,195,35.178550720214844,2.512167453765869,2.0415358543395996,199.58663940429688,cgp,mu+lambda-ga,distance,hopper,0,19500
196,-2.7571845054626465,38911.078125,434.15500044822693,1688032979.7505374,40.721153259277344,-1.1407134532928467,-2.8077392578125,196,0,484.39208984375,1000,46976.9609375,1000,70.49483489990234,375.81573486328125,1789.1083984375,9766.4599609375,-2.8118362426757812,286.2868957519531,35785.859375,1000,196,32.684085845947266,5.8730621337890625,2.0378549098968506,311.2886657714844,cgp,mu+lambda-ga,distance,hopper,0,19600
197,-2.725338935852051,40898.26171875,436.23004174232483,1688032981.8255787,50.4529914855957,-1.7258234024047852,-1.9876281023025513,197,0,161.77210998535156,1000,42146.44921875,1000,74.459228515625,337.171630859375,16707.046875,-343.4986267089844,-2.8024065494537354,259.4439697265625,32430.494140625,1000,197,38.22252655029297,5.5774455070495605,2.0428316593170166,327.18609619140625,cgp,mu+lambda-ga,distance,hopper,0,19700
198,-2.7796006202697754,36972.890625,438.3016517162323,1688032983.8971887,51.0131721496582,-0.8792792558670044,-2.7482643127441406,198,0,3302.3017578125,1000,258176.1875,1000,212.886962890625,2065.40966796875,1164.08447265625,2691.82568359375,-1.6546080112457275,244.36346435546875,30545.4296875,1000,198,58.98587417602539,7.847586631774902,2.040300130844116,295.7831726074219,cgp,mu+lambda-ga,distance,hopper,0,19800
199,-2.7621378898620605,29316.158203125,440.37489128112793,1688032985.9704282,32.467124938964844,-1.9969663619995117,-2.8011982440948486,199,0,12675.8310546875,1000,34632.390625,1000,54.49515914916992,277.05914306640625,1332.74609375,657.445068359375,-2.37393856048584,206.65101623535156,25831.375,1000,199,26.56028938293457,2.3556511402130127,2.0418124198913574,234.52928161621094,cgp,mu+lambda-ga,distance,hopper,0,19900
200,-2.154618263244629,63547.0859375,442.44386649131775,1688032988.0394034,49.412147521972656,-1.1335115432739258,-1.9638385772705078,200,0,116.40137481689453,1000,73791.234375,1000,99.71919250488281,590.3298950195312,7305.5390625,138.95909118652344,-1.8297293186187744,357.9731140136719,44746.6328125,1000,200,46.78554153442383,6.232296943664551,2.0390172004699707,508.376708984375,cgp,mu+lambda-ga,distance,hopper,0,20000
201,-2.7941691875457764,68273.4296875,444.5139744281769,1688032990.1095114,42.872501373291016,-0.754956841468811,-2.79780912399292,201,0,6156.39501953125,1000,91719.28125,1000,103.23457336425781,733.7543334960938,456.4730224609375,527.8767700195312,-2.7979540824890137,344.1618957519531,43020.234375,1000,201,44.275726318359375,9.393230438232422,2.037468671798706,546.1875,cgp,mu+lambda-ga,distance,hopper,0,20100
202,-2.733170986175537,37642.74609375,446.5861427783966,1688032992.1816797,37.17914581298828,-0.7536100149154663,-2.823965072631836,202,0,4957.4609375,1000,50764.203125,1000,73.95114135742188,406.1136474609375,2118.874755859375,931.890869140625,-2.7767951488494873,259.333984375,32416.74609375,1000,202,36.74297332763672,5.526606559753418,2.0416131019592285,301.1419982910156,cgp,mu+lambda-ga,distance,hopper,0,20200
203,-2.7973756790161133,34204.15234375,448.6535551548004,1688032994.249092,41.33761215209961,-0.5853670835494995,-2.2831850051879883,203,0,7529.73193359375,1000,37377.015625,1000,63.63593673706055,299.0161437988281,371.38055419921875,1019.963134765625,-2.7611794471740723,244.2137908935547,30526.720703125,1000,203,33.3851318359375,8.300935745239258,2.0364668369293213,273.63323974609375,cgp,mu+lambda-ga,distance,hopper,0,20300
204,-2.8119635581970215,57374.28515625,450.7396249771118,1688032996.335162,72.40403747558594,-1.414212703704834,-2.8381214141845703,204,0,1551.913330078125,1000,58897.05078125,1000,99.14823150634766,471.17645263671875,-817.5443725585938,1574.3331298828125,-2.3424715995788574,371.6953125,46461.91015625,1000,204,55.76108932495117,11.768400192260742,2.049643039703369,458.99432373046875,cgp,mu+lambda-ga,distance,hopper,0,20400
205,-2.7901792526245117,46222.5546875,452.87503123283386,1688032998.4705682,54.47438049316406,-2.102393627166748,-2.814173698425293,205,0,769.8053588867188,1000,54580.4921875,1000,89.5156478881836,436.64398193359375,8254.166015625,1711.6607666015625,-2.1350202560424805,331.6533508300781,41456.66796875,1000,205,43.545372009277344,2.23481822013855,2.1016736030578613,369.78045654296875,cgp,mu+lambda-ga,distance,hopper,0,20500
206,-2.823566198348999,54352.09375,454.952974319458,1688033000.5485113,61.34077835083008,0.0067669786512851715,-2.2118778228759766,206,0,398.7631530761719,1000,65016.5390625,1000,95.94304656982422,520.13232421875,4400.10302734375,-725.488037109375,-2.8189001083374023,353.4583435058594,44182.2890625,1000,206,54.29091262817383,12.993967056274414,2.0466132164001465,434.8168029785156,cgp,mu+lambda-ga,distance,hopper,0,20600
207,-2.808797836303711,48956.1484375,457.02847695350647,1688033002.624014,64.73115539550781,-0.7813310623168945,-2.832876205444336,207,0,4272.09912109375,1000,87808.8125,1000,109.00333404541016,702.4705200195312,5399.640625,-230.8507843017578,-2.838550329208374,361.1590270996094,45144.875,1000,207,56.50318908691406,7.798151016235352,2.0429439544677734,391.6492004394531,cgp,mu+lambda-ga,distance,hopper,0,20700
208,-2.8090336322784424,56297.71875,459.1422140598297,1688033004.737751,50.87887191772461,-1.1780707836151123,-2.245347023010254,208,0,447.4211120605469,1000,77834.578125,1000,90.2381362915039,622.6766967773438,1821.25390625,2030.83154296875,-2.8411340713500977,285.58013916015625,35697.515625,1000,208,41.159671783447266,5.947887420654297,2.077232837677002,450.38177490234375,cgp,mu+lambda-ga,distance,hopper,0,20800
209,-2.3031084537506104,37820.0703125,461.33807373046875,1688033006.9336107,41.372833251953125,-1.122204303741455,-2.747340202331543,209,0,-634.9862060546875,1000,56491.84375,1000,78.18952178955078,451.9347839355469,-540.1708374023438,580.35791015625,-2.8199386596679688,248.93115234375,31116.390625,1000,209,37.16249465942383,6.890198707580566,2.136483907699585,302.5605773925781,cgp,mu+lambda-ga,distance,hopper,0,20900
210,-2.730069398880005,36211.8515625,463.48697209358215,1688033009.082509,75.7634506225586,0.1611737757921219,-2.330610752105713,210,0,4214.48291015625,1000,36245.6953125,1000,80.57408905029297,289.9656066894531,-1.5772113800048828,1223.841064453125,-2.7785773277282715,282.8348388671875,35354.3515625,1000,210,47.67139434814453,9.254302978515625,2.102323293685913,289.69482421875,cgp,mu+lambda-ga,distance,hopper,0,21000
211,-2.807981491088867,42057.8828125,465.6210837364197,1688033011.2166207,61.12627029418945,-1.0433297157287598,-2.7855019569396973,211,0,-45.16300582885742,1000,50555.09375,1000,82.94908142089844,404.4407653808594,6706.84814453125,362.504638671875,-2.8141584396362305,300.06573486328125,37508.21484375,1000,211,44.928035736083984,5.317728042602539,2.088667392730713,336.4630432128906,cgp,mu+lambda-ga,distance,hopper,0,21100
212,-2.2441458702087402,40572.140625,467.7478246688843,1688033013.3433616,54.60531234741211,-0.27282676100730896,-2.1505579948425293,212,0,445.7380065917969,1000,56572.6796875,1000,79.07527923583984,452.58148193359375,471.25421142578125,5910.0146484375,-2.6662662029266357,301.87353515625,37734.1875,1000,212,44.257530212402344,9.27987289428711,2.0836431980133057,324.5771484375,cgp,mu+lambda-ga,distance,hopper,0,21200
213,-2.789196491241455,50057.6875,469.87073278427124,1688033015.4662697,26.086753845214844,-1.944535255432129,-2.807091236114502,213,0,958.0860595703125,1000,65681.40625,1000,88.58233642578125,525.4512939453125,-224.46307373046875,1231.5484619140625,-2.43457293510437,290.8834533691406,36360.42578125,1000,213,37.31211853027344,1.3685975074768066,2.0795507431030273,400.4615173339844,cgp,mu+lambda-ga,distance,hopper,0,21300
214,-2.69510817527771,47806.1796875,471.99381279945374,1688033017.5893497,68.59999084472656,-0.7497564554214478,-2.7204201221466064,214,0,1069.942138671875,1000,49493.6171875,1000,89.82518005371094,395.948974609375,21564.4609375,442.901611328125,-2.800938129425049,368.08599853515625,46010.74609375,1000,214,47.5220832824707,5.190280914306641,2.0796992778778076,382.449462890625,cgp,mu+lambda-ga,distance,hopper,0,21400
215,-2.6807868480682373,39905.2109375,474.11209082603455,1688033019.7076278,53.78034973144531,-0.7490444779396057,-2.823885440826416,215,0,18.206586837768555,1000,64643.82421875,1000,91.24637603759766,517.150634765625,326.1533508300781,588.326416015625,-2.8125081062316895,301.2066955566406,37650.8359375,1000,215,49.89225387573242,8.717460632324219,2.075655698776245,319.24169921875,cgp,mu+lambda-ga,distance,hopper,0,21500
216,-2.7619693279266357,45034.8515625,476.22632336616516,1688033021.8218603,66.90653228759766,-0.07749642431735992,-2.7759664058685303,216,0,9152.80859375,1000,49966.53125,1000,77.52424621582031,399.7322692871094,11425.119140625,1096.5142822265625,-2.8325130939483643,283.67108154296875,35458.8828125,1000,216,43.76824951171875,10.672821044921875,2.0719518661499023,360.2788391113281,cgp,mu+lambda-ga,distance,hopper,0,21600
217,-2.8045525550842285,52021.43359375,478.34501934051514,1688033023.9405563,37.93736267089844,-1.2280913591384888,-2.79451322555542,217,0,804.4093017578125,1000,84334.984375,1000,99.38379669189453,674.679931640625,777.5458374023438,10065.3310546875,-2.788146495819092,313.8570861816406,39232.1328125,1000,217,43.36585998535156,6.129660606384277,2.07871150970459,416.1715087890625,cgp,mu+lambda-ga,distance,hopper,0,21700
218,-2.756777048110962,34876.73046875,480.4519832134247,1688033026.0475202,30.742618560791016,-1.9455583095550537,-2.7704107761383057,218,0,1316.97021484375,1000,47016.19140625,1000,60.60149383544922,376.1295471191406,803.1683959960938,2367.5673828125,-2.6548895835876465,165.50709533691406,20688.3828125,1000,218,28.62314796447754,4.6959662437438965,2.0727696418762207,279.0138854980469,cgp,mu+lambda-ga,distance,hopper,0,21800
219,-2.763960123062134,36960.8046875,482.57095193862915,1688033028.166489,47.021480560302734,-1.2084908485412598,-2.815248489379883,219,0,681.6763305664062,1000,70471.296875,1000,73.64155578613281,563.7704467773438,6177.2734375,4627.5615234375,-2.6867542266845703,156.6513671875,19581.41796875,1000,219,32.19251251220703,4.645793914794922,2.08423113822937,295.68646240234375,cgp,mu+lambda-ga,distance,hopper,0,21900
220,-2.762505292892456,50211.82421875,484.80385637283325,1688033030.3993933,40.738338470458984,-2.7320103645324707,-2.6617181301116943,220,0,422.3033752441406,1000,100343.859375,1000,104.56169128417969,802.7509155273438,-52.35664749145508,3959.401123046875,-2.7642321586608887,364.6524353027344,45581.55078125,1000,220,40.400245666503906,5.140827178955078,2.175537347793579,401.6946105957031,cgp,mu+lambda-ga,distance,hopper,0,22000
221,-2.790316343307495,50768.2578125,486.9257376194,1688033032.5212746,64.99697875976562,-1.1204502582550049,-2.777076244354248,221,0,3790.582763671875,1000,51800.09765625,1000,89.03290557861328,414.40081787109375,293.4245910644531,755.99609375,-2.800032138824463,334.7803649902344,41847.54296875,1000,221,49.52015686035156,11.856437683105469,2.0811004638671875,406.1461181640625,cgp,mu+lambda-ga,distance,hopper,0,22100
222,-2.7962701320648193,61074.3359375,489.0276334285736,1688033034.6231704,48.16681671142578,-1.2309157848358154,-2.8226943016052246,222,0,575.4629516601562,1000,77006.3125,1000,97.97108459472656,616.0505981445312,700.16748046875,611.0028686523438,-2.6665756702423096,447.3795166015625,55922.43359375,1000,222,41.98484802246094,4.758998870849609,2.069866895675659,488.5947265625,cgp,mu+lambda-ga,distance,hopper,0,22200
223,-2.8174219131469727,44822.53125,491.1566936969757,1688033036.7522306,42.946144104003906,-1.2693901062011719,-2.8059935569763184,223,0,1797.19921875,1000,47677.0625,1000,82.18705749511719,381.4165344238281,1703.3076171875,6385.7421875,-2.747400999069214,299.0455017089844,37380.6875,1000,223,40.186607360839844,3.0582051277160645,2.086764335632324,358.5802917480469,cgp,mu+lambda-ga,distance,hopper,0,22300
224,-2.6253318786621094,32942.0390625,493.2975561618805,1688033038.893093,20.223506927490234,-3.002854108810425,-2.767207622528076,224,0,406.75604248046875,1000,33480.54296875,1000,52.01553726196289,267.8443603515625,1797.5675048828125,1239.4544677734375,-2.7655930519104004,186.63800048828125,23329.75,1000,224,20.829248428344727,1.3825764656066895,2.098973035812378,263.5363464355469,cgp,mu+lambda-ga,distance,hopper,0,22400
225,-2.783967971801758,24718.8203125,495.39106941223145,1688033040.9866064,38.80592727661133,-0.31101590394973755,-2.7468032836914062,225,0,1714.795654296875,1000,101186.125,1000,89.74651336669922,809.4890747070312,1090.084228515625,6161.04736328125,-1.915651798248291,178.08148193359375,22260.18359375,1000,225,32.5405387878418,3.314663887023926,2.0562620162963867,197.75057983398438,cgp,mu+lambda-ga,distance,hopper,0,22500
226,-2.8415565490722656,33144.69921875,497.4889135360718,1688033043.0844505,57.75654220581055,0.13077345490455627,-2.7901103496551514,226,0,2141.732421875,1000,46185.0703125,1000,72.51155090332031,369.4805908203125,922.0081176757812,9415.91015625,-2.6855602264404297,262.4339904785156,32804.25,1000,226,40.44898986816406,8.866056442260742,2.062225341796875,265.1576232910156,cgp,mu+lambda-ga,distance,hopper,0,22600
227,-2.6890246868133545,37613.8984375,499.57841634750366,1688033045.1739533,35.61191940307617,-1.2694056034088135,-2.755798101425171,227,0,820.8553466796875,1000,59645.53515625,1000,71.35509490966797,477.164306640625,3351.34326171875,5436.259765625,-2.8192508220672607,218.6031036376953,27325.38671875,1000,227,32.03788375854492,3.372692584991455,2.052793502807617,300.91119384765625,cgp,mu+lambda-ga,distance,hopper,0,22700
228,-2.3032047748565674,32671.060546875,501.7052435874939,1688033047.3007805,44.03082275390625,-1.1175097227096558,-2.7835917472839355,228,0,152.94725036621094,1000,36553.3046875,1000,67.04109954833984,292.42645263671875,478.2383728027344,505.595703125,-2.5632026195526123,250.14559936523438,31268.197265625,1000,228,36.32857894897461,9.952143669128418,2.0877811908721924,261.3684997558594,cgp,mu+lambda-ga,distance,hopper,0,22800
229,-2.301119327545166,68035.5234375,503.8583767414093,1688033049.4539137,54.467350006103516,-1.2900559902191162,-2.8122916221618652,229,0,2776.318359375,1000,68146.71875,1000,102.5060806274414,545.1737670898438,5292.82421875,678.828125,-2.8158693313598633,371.5303649902344,46441.29296875,1000,229,49.049442291259766,11.39152717590332,2.1140878200531006,544.2842407226562,cgp,mu+lambda-ga,distance,hopper,0,22900
230,-2.677849531173706,26095.5546875,505.99847078323364,1688033051.5940077,30.02250099182129,-2.788931369781494,-2.835218667984009,230,0,590.1376953125,1000,31591.00390625,1000,50.012752532958984,252.72804260253906,579.570068359375,2724.78125,-2.7815213203430176,171.8686981201172,21483.5859375,1000,230,24.653921127319336,4.72096586227417,2.0994675159454346,208.76446533203125,cgp,mu+lambda-ga,distance,hopper,0,23000
231,-2.807433605194092,57791.0,508.0638093948364,1688033053.6593463,31.084964752197266,-3.2760210037231445,-2.8055930137634277,231,0,-1588.1572265625,1000,59279.95703125,1000,97.22703552246094,474.23968505859375,2870.806884765625,2727.7060546875,-2.797358512878418,332.0660705566406,41508.25390625,1000,231,43.09984588623047,4.433740615844727,2.0164201259613037,462.3280029296875,cgp,mu+lambda-ga,distance,hopper,0,23100
232,-2.787975788116455,41215.0390625,510.1454563140869,1688033055.7409933,61.38195037841797,-0.16679663956165314,-2.8229422569274902,232,0,2092.357421875,1000,42761.7109375,1000,80.76246643066406,342.0937194824219,523.8836669921875,3288.397216796875,-2.7847342491149902,313.3725280761719,39171.5625,1000,232,42.65595245361328,7.271417617797852,2.0373799800872803,329.7203369140625,cgp,mu+lambda-ga,distance,hopper,0,23200
233,-2.805983543395996,31549.04296875,512.2427389621735,1688033057.838276,48.1182746887207,-1.0850303173065186,-2.8037354946136475,233,0,1813.0418701171875,1000,59532.5,1000,73.3008804321289,476.2600402832031,1909.2044677734375,300.33013916015625,-2.8044633865356445,247.3338623046875,30916.73046875,1000,233,35.91758346557617,9.588428497314453,2.0520265102386475,252.39236450195312,cgp,mu+lambda-ga,distance,hopper,0,23300
234,-2.748014450073242,46033.69140625,514.3439884185791,1688033059.9395254,48.01267623901367,-1.1007319688796997,-2.7608859539031982,234,0,778.6285400390625,1000,63148.8125,1000,85.3984146118164,505.1905212402344,2440.61669921875,618.1648559570312,-2.3123021125793457,310.0511474609375,38756.390625,1000,234,40.14311599731445,5.712179183959961,2.055748462677002,368.2695617675781,cgp,mu+lambda-ga,distance,hopper,0,23400
235,-2.777061939239502,36765.9375,516.4450163841248,1688033062.0405533,54.115596771240234,-0.9189406633377075,-2.7738986015319824,235,0,329.7530822753906,1000,54467.23828125,1000,74.52310943603516,435.7379455566406,5207.826171875,638.422119140625,-2.7708325386047363,266.8446044921875,33355.57421875,1000,235,39.30244445800781,7.623157024383545,2.0555131435394287,294.12750244140625,cgp,mu+lambda-ga,distance,hopper,0,23500
236,-2.7952213287353516,57624.6484375,518.5058887004852,1688033064.1014256,62.92344284057617,-0.7810652852058411,-2.809243679046631,236,0,250.64993286132812,1000,144678.96875,1000,139.34776306152344,1157.4317626953125,2844.304931640625,1809.20361328125,-2.8530216217041016,413.75439453125,51719.29296875,1000,236,55.12605285644531,9.370148658752441,2.013880968093872,460.9972229003906,cgp,mu+lambda-ga,distance,hopper,0,23600
237,-2.8032140731811523,60151.18359375,520.6023466587067,1688033066.1978836,39.357704162597656,-1.6159915924072266,-2.817756175994873,237,0,12589.6162109375,1000,75137.1875,1000,89.862060546875,601.0975952148438,936.2340087890625,187.69033813476562,-2.806187629699707,288.4166564941406,36052.078125,1000,237,35.66667938232422,3.208827018737793,2.0546605587005615,481.2095031738281,cgp,mu+lambda-ga,distance,hopper,0,23700
238,-2.789489507675171,43266.45703125,522.7005965709686,1688033068.2961335,54.46585464477539,-0.1260107159614563,-2.167245626449585,238,0,3575.609375,1000,68145.65625,1000,91.9512710571289,545.1653442382812,552.675537109375,1080.7547607421875,-2.7955760955810547,326.07012939453125,40758.76171875,1000,238,49.43558120727539,9.555170059204102,2.0548574924468994,346.1316833496094,cgp,mu+lambda-ga,distance,hopper,0,23800
239,-2.306389331817627,41261.265625,524.8121786117554,1688033070.4077156,74.04904174804688,-0.11365364491939545,-2.7976934909820557,239,0,738.1062622070312,1000,62950.703125,1000,86.47803497314453,503.6056823730469,9446.25,1371.7181396484375,-2.804173469543457,291.406494140625,36425.8125,1000,239,52.9781379699707,16.21363639831543,2.066720724105835,330.09014892578125,cgp,mu+lambda-ga,distance,hopper,0,23900
240,-2.0836548805236816,22442.744140625,527.0128345489502,1688033072.6083715,50.875633239746094,-1.3601503372192383,-2.7534608840942383,240,0,1847.069091796875,1000,41282.30859375,1000,60.606727600097656,330.25848388671875,681.1090087890625,2203.71142578125,-2.800999641418457,174.020263671875,21752.53125,1000,240,36.65427017211914,5.496883392333984,2.1594226360321045,179.54197692871094,cgp,mu+lambda-ga,distance,hopper,0,24000
241,-2.7294845581054688,42717.34765625,529.1464643478394,1688033074.7420013,53.89030456542969,-1.4500772953033447,-2.7650580406188965,241,0,369.61810302734375,1000,76248.4296875,1000,91.88057708740234,609.987548828125,717.3671264648438,-78.8386459350586,-2.4573659896850586,316.224853515625,39528.1015625,1000,241,43.21796798706055,7.240180492401123,2.100036144256592,341.73883056640625,cgp,mu+lambda-ga,distance,hopper,0,24100
242,-2.7499587535858154,41453.8828125,531.3344736099243,1688033076.9300106,27.500362396240234,-1.4540960788726807,-2.7784831523895264,242,0,6819.45361328125,1000,66659.953125,1000,78.58837890625,533.2796630859375,2190.48046875,423.9079284667969,-2.8285365104675293,322.2050476074219,40275.625,1000,242,30.882184982299805,3.7419447898864746,2.1450324058532715,331.631103515625,cgp,mu+lambda-ga,distance,hopper,0,24200
243,-2.7806529998779297,48146.0546875,533.4366104602814,1688033079.0321474,55.02165985107422,0.7481701374053955,-2.800147294998169,243,0,422.38433837890625,1000,95625.75,1000,105.92125701904297,765.0060424804688,199.57835388183594,548.2669067382812,-2.822103977203369,347.3740234375,43421.75,1000,243,52.00168991088867,13.420684814453125,2.059166431427002,385.16845703125,cgp,mu+lambda-ga,distance,hopper,0,24300
244,-2.8158934116363525,60678.2890625,535.6062724590302,1688033081.2018094,57.77756881713867,-0.8950728178024292,-2.8025126457214355,244,0,6303.78369140625,1000,65657.1484375,1000,102.66954803466797,525.2572021484375,18266.51171875,2652.99951171875,-2.803255558013916,444.6868896484375,55585.85546875,1000,244,46.88410186767578,6.6139044761657715,2.1350088119506836,485.4263610839844,cgp,mu+lambda-ga,distance,hopper,0,24400
245,-2.7672038078308105,41752.9921875,537.7721345424652,1688033083.3676715,54.36896896362305,-1.4385055303573608,-2.7680840492248535,245,0,19274.451171875,1000,59773.2734375,1000,77.95899200439453,478.18621826171875,2847.817138671875,271.6225891113281,-2.8014824390411377,231.53271484375,28941.5859375,1000,245,41.03209686279297,9.50132942199707,2.1366617679595947,334.0239562988281,cgp,mu+lambda-ga,distance,hopper,0,24500
246,-2.8287649154663086,55629.8671875,539.9226467609406,1688033085.5181837,70.5150375366211,-0.08204929530620575,-2.7747769355773926,246,0,331.23785400390625,1000,70421.3515625,1000,105.65692138671875,563.370849609375,348.2957763671875,106.2166519165039,-2.8184852600097656,422.0522766113281,52756.53125,1000,246,55.40338134765625,10.984899520874023,2.1203818321228027,445.0389709472656,cgp,mu+lambda-ga,distance,hopper,0,24600
247,-2.772921323776245,38669.68359375,542.0598335266113,1688033087.6553705,53.81486892700195,-1.335929274559021,-2.744814872741699,247,0,5744.03125,1000,68179.4609375,1000,84.14239501953125,545.4357299804688,3446.978515625,2674.86865234375,-2.819648027420044,306.757568359375,38344.6953125,1000,247,40.04884338378906,5.404307842254639,2.1085205078125,309.35748291015625,cgp,mu+lambda-ga,distance,hopper,0,24700
248,-2.7834150791168213,69391.453125,544.1929042339325,1688033089.7884412,73.57820892333984,0.584511399269104,-2.835169792175293,248,0,1107.320556640625,1000,76025.8125,1000,107.152099609375,608.20654296875,7841.14306640625,1799.688720703125,-2.798199415206909,375.7579650878906,46969.7421875,1000,248,58.06146240234375,11.582659721374512,2.1026153564453125,555.1316528320312,cgp,mu+lambda-ga,distance,hopper,0,24800
249,-2.8051154613494873,38497.0390625,546.3184545040131,1688033091.9139915,48.542259216308594,-2.32781982421875,-2.780560255050659,249,0,725.284423828125,1000,69728.484375,1000,83.99769592285156,557.8279418945312,3555.00732421875,946.3714599609375,-2.834904670715332,246.89263916015625,30861.578125,1000,249,39.895912170410156,6.604567527770996,2.093702793121338,307.9763488769531,cgp,mu+lambda-ga,distance,hopper,0,24900
250,-2.7895636558532715,49320.078125,548.4335539340973,1688033094.029091,54.33106994628906,-1.7821285724639893,-2.7834455966949463,250,0,5293.56982421875,1000,57002.63671875,1000,95.94561767578125,456.0211486816406,2138.468505859375,61.13780975341797,-2.8147358894348145,302.52813720703125,37816.015625,1000,250,50.15538787841797,4.246155738830566,2.0853750705718994,394.5606384277344,cgp,mu+lambda-ga,distance,hopper,0,25000
251,-2.8146798610687256,121786.859375,550.5506637096405,1688033096.1462007,55.52593994140625,-0.5564802885055542,-2.7861011028289795,251,0,24357.08203125,1000,125792.921875,1000,155.2997283935547,1006.343505859375,667.210205078125,398.0325927734375,-2.8418684005737305,417.1177673339844,52139.71875,1000,251,65.07170867919922,9.527135848999023,2.084594488143921,974.2949829101562,cgp,mu+lambda-ga,distance,hopper,0,25100
252,-2.7920761108398438,50433.76171875,552.6647975444794,1688033098.2603345,45.21751403808594,-1.4229339361190796,-2.764939069747925,252,0,67.50297546386719,1000,56766.77734375,1000,81.90606689453125,454.1342468261719,17694.359375,178.31080627441406,-2.513169765472412,323.4511413574219,40431.390625,1000,252,38.242637634277344,3.471189498901367,2.081418752670288,403.4701232910156,cgp,mu+lambda-ga,distance,hopper,0,25200
