,training.top_k_reward.top_1_reward,_step,training.run_id,training.generation,training.fitness_mean,training.fitness_median,training.top_k_fit.top_1_fit,training.fitness_std,training.top_k_reward.top_0_reward,_runtime,_timestamp,training.top_k_fit.top_0_fit,training.top_k_reward.top_2_reward,training.fitness_1q,training.fitness_3q,training.evaluation_time,training.top_k_fit.top_2_fit,solver,ea,fitness,environment,seed,training.evaluation
439,996.86865234375,439,1,439,673.3197021484375,704.1289672851562,1001.3377075195312,287.76416015625,1001.0725708007812,7591.296946763992,1687605904.3050117,1001.3602905273438,1000.7221069335938,997.2393188476562,430.407958984375,17.301288604736328,1001.2816772460938,cgp-large,mu+lambda,reward,ant,1,43900
440,1001.0084228515625,440,1,440,595.0046997070312,685.3219604492188,1001.1113891601562,383.1496276855469,1001.3587036132812,7608.599449157715,1687605921.6075141,1001.1915893554688,1000.7683715820312,998.4683837890625,304.1131896972656,17.28506088256836,1001.0924072265625,cgp-large,mu+lambda,reward,ant,1,44000
441,1000.8721923828125,441,1,441,672.5635986328125,707.2684326171875,1001.5242309570312,311.9953918457031,1000.9969482421875,7625.880118370056,1687605938.8881834,1001.7236938476562,1001.5242309570312,996.8820190429688,435.2073059082031,17.262828826904297,1001.2515869140625,cgp-large,mu+lambda,reward,ant,1,44100
442,1001.193603515625,442,1,442,594.1799926757812,666.1370849609375,1001.1492309570312,356.50396728515625,1001.6295776367188,7642.988398313522,1687605955.9964633,1001.1936645507812,1001.6714477539062,984.6259765625,323.7507629394531,17.09078025817871,1001.0120239257812,cgp-large,mu+lambda,reward,ant,1,44200
443,1000.7998046875,443,1,443,-362.548828125,705.7930908203125,1001.488037109375,10019.271484375,1001.5931396484375,7660.035596609116,1687605973.0436616,1001.5079956054688,1001.5079956054688,997.032470703125,427.5132751464844,17.029260635375977,1001.3433227539062,cgp-large,mu+lambda,reward,ant,1,44300
444,1000.9732666015625,444,1,444,673.6136474609375,740.5361328125,1001.3978881835938,342.2769470214844,1001.7744140625,7677.340112686157,1687605990.3481777,1001.4684448242188,1001.161865234375,999.463134765625,443.8653564453125,17.28664207458496,1001.3682861328125,cgp-large,mu+lambda,reward,ant,1,44400
445,1001.9789428710938,445,1,445,630.603759765625,706.751953125,1001.326416015625,373.6175842285156,1002.2660522460938,7694.494856119156,1687606007.502921,1001.5325927734375,1001.583984375,997.8343505859375,411.25457763671875,17.136686325073242,1001.218017578125,cgp-large,mu+lambda,reward,ant,1,44500
446,1000.5538940429688,446,1,446,-345.435546875,707.123291015625,1001.2975463867188,10021.97265625,1001.179931640625,7711.744706392288,1687606024.7527714,1001.43212890625,1001.3369750976562,999.1531372070312,465.9564208984375,17.227161407470703,1001.2329711914062,cgp-large,mu+lambda,reward,ant,1,44600
447,1000.7637939453125,447,1,447,681.4785766601562,709.6549072265625,1001.6597290039062,322.4717102050781,1000.9453125,7729.040918588638,1687606042.0489836,1001.9566040039062,1001.3179931640625,998.5625,452.9058837890625,17.241750717163086,1001.6075439453125,cgp-large,mu+lambda,reward,ant,1,44700
448,1000.6174926757812,448,1,448,630.037841796875,705.4064331054688,1001.5785522460938,374.02935791015625,1000.8516845703125,7746.402012348175,1687606059.4100773,1001.6382446289062,1001.2842407226562,998.4031982421875,404.63153076171875,17.33763313293457,1001.2448120117188,cgp-large,mu+lambda,reward,ant,1,44800
449,1001.5948486328125,449,1,449,712.3795166015625,721.1844482421875,1001.5379638671875,310.9445495605469,1000.2445068359375,7763.720124959946,1687606076.72819,1001.9889526367188,1002.3070678710938,998.3728637695312,505.0024719238281,17.295307159423828,1001.5026245117188,cgp-large,mu+lambda,reward,ant,1,44900
450,1001.2794189453125,450,1,450,599.7827758789062,696.827392578125,1001.367431640625,388.8301086425781,1000.3973999023438,7781.008995771408,1687606094.0170608,1001.5087890625,1000.6959228515625,996.4346923828125,324.9275207519531,17.266706466674805,1001.2857055664062,cgp-large,mu+lambda,reward,ant,1,45000
451,1002.1088256835938,451,1,451,-323.32135009765625,709.1004638671875,1001.4300537109375,10023.3271484375,1001.1755981445312,7798.322083711624,1687606111.3301487,1001.5311889648438,1000.4266357421875,997.6530151367188,469.8693542480469,17.290857315063477,1001.276123046875,cgp-large,mu+lambda,reward,ant,1,45100
452,994.9463500976562,452,1,452,654.0941772460938,705.4087524414062,1001.2915649414062,352.3023376464844,1000.8558349609375,7815.645979642868,1687606128.6540446,1001.6865844726562,1001.3857421875,991.7860717773438,470.4454040527344,17.300939559936523,1001.197021484375,cgp-large,mu+lambda,reward,ant,1,45200
453,1001.5864868164062,453,1,453,-365.6213073730469,698.91748046875,1001.5423583984375,10019.51171875,1001.1817016601562,7832.920862197876,1687606145.9289272,1001.63720703125,1002.1268310546875,997.3908081054688,403.78753662109375,17.253690719604492,1001.5126953125,cgp-large,mu+lambda,reward,ant,1,45300
454,1001.6433715820312,454,1,454,699.9890747070312,714.7330322265625,1001.5208129882812,311.4595031738281,1001.052734375,7849.95215678215,1687606162.9602218,1001.6305541992188,1001.6244506835938,998.9229736328125,442.98248291015625,17.01383399963379,1001.49658203125,cgp-large,mu+lambda,reward,ant,1,45400
455,1000.65234375,455,1,455,624.758056640625,697.40087890625,1001.3528442382812,332.741455078125,1001.557861328125,7867.037653684616,1687606180.0457187,1001.4310302734375,1001.04150390625,996.6216430664062,409.45233154296875,17.066930770874023,1001.34130859375,cgp-large,mu+lambda,reward,ant,1,45500
456,1001.0323486328125,456,1,456,631.5949096679688,696.51220703125,1001.4814453125,352.832763671875,1000.96142578125,7884.253381252289,1687606197.2614462,1001.6510009765625,1000.927001953125,997.6156616210938,394.2004699707031,17.197406768798828,1001.4520874023438,cgp-large,mu+lambda,reward,ant,1,45600
457,1000.8908081054688,457,1,457,567.2953491210938,657.209716796875,1001.6788330078125,372.7711181640625,1001.7808227539062,7901.358243942261,1687606214.366309,1001.8165283203125,998.7402954101562,916.0499267578125,283.2717590332031,17.086299896240234,1001.2133178710938,cgp-large,mu+lambda,reward,ant,1,45700
458,1000.5819091796875,458,1,458,690.396484375,707.9224243164062,1001.6260375976562,294.4956970214844,1000.64501953125,7918.42454791069,1687606231.432613,1001.6372680664062,1000.9385375976562,994.4708251953125,453.9416809082031,17.047760009765625,1001.6021728515625,cgp-large,mu+lambda,reward,ant,1,45800
459,1000.5811767578125,459,1,459,623.4691162109375,707.7684326171875,1001.3819580078125,392.947021484375,1001.4510498046875,7935.532563686371,1687606248.5406287,1001.6192626953125,999.7620239257812,996.531982421875,416.6681213378906,17.09061622619629,1001.3201904296875,cgp-large,mu+lambda,reward,ant,1,45900
460,1000.6228637695312,460,1,460,632.3872680664062,705.77880859375,1001.6207275390625,377.605224609375,1000.115234375,7952.578150510788,1687606265.5862155,1001.6354370117188,1001.9476928710938,997.4646606445312,392.5880126953125,17.02716636657715,1001.5422973632812,cgp-large,mu+lambda,reward,ant,1,46000
461,1001.533447265625,461,1,461,628.6941528320312,705.969482421875,1001.4305419921875,381.1072998046875,1000.8275756835938,7969.689881801605,1687606282.6979468,1001.5145874023438,1001.214111328125,996.5908203125,352.90692138671875,17.094482421875,1001.3880004882812,cgp-large,mu+lambda,reward,ant,1,46100
462,1001.42578125,462,1,462,651.0757446289062,696.5946655273438,1001.4241333007812,353.8687744140625,1000.6818237304688,7986.918093204498,1687606299.9261582,1001.5111694335938,1001.1004028320312,997.11572265625,427.30755615234375,17.1884765625,1001.3350830078125,cgp-large,mu+lambda,reward,ant,1,46200
463,1000.3564453125,463,1,463,695.0189208984375,723.2615966796875,1001.2620239257812,317.7247314453125,1001.0833740234375,8004.234018564224,1687606317.2420835,1001.2969970703125,1001.1240844726562,998.3162231445312,529.6014404296875,17.292911529541016,1001.2440185546875,cgp-large,mu+lambda,reward,ant,1,46300
464,1001.8912963867188,464,1,464,637.6981201171875,664.993408203125,1001.2803955078125,323.39276123046875,1001.2803955078125,8021.346663951874,1687606334.354729,1001.2880249023438,1000.453369140625,989.0862426757812,392.659423828125,17.07061004638672,1001.25537109375,cgp-large,mu+lambda,reward,ant,1,46400
465,1001.0556030273438,465,1,465,-367.61370849609375,694.2723388671875,1001.3563842773438,10019.126953125,1000.5221557617188,8038.470695018768,1687606351.47876,1001.3624267578125,1001.2517700195312,990.90380859375,433.0665588378906,17.101924896240234,1001.3135375976562,cgp-large,mu+lambda,reward,ant,1,46500
466,1000.9080810546875,466,1,466,-328.0490417480469,709.4652099609375,1001.4103393554688,10022.9267578125,1000.0169677734375,8055.535756111145,1687606368.543821,1001.6013793945312,1000.885986328125,999.4337158203125,488.0234680175781,17.04056167602539,1001.2630004882812,cgp-large,mu+lambda,reward,ant,1,46600
467,999.6466674804688,467,1,467,593.1851196289062,677.294189453125,1001.2620239257812,373.6805419921875,1000.9782104492188,8072.6250512599945,1687606385.6331162,1001.5953369140625,1002.5742797851562,999.412841796875,283.387451171875,17.065067291259766,1001.1863403320312,cgp-large,mu+lambda,reward,ant,1,46700
468,1000.5889892578125,468,1,468,607.3568115234375,679.0844116210938,1001.4296264648438,358.6278076171875,999.606201171875,8089.695442199707,1687606402.7035072,1001.5996704101562,1001.8307495117188,992.7991943359375,391.1259765625,17.045513153076172,1001.3111572265625,cgp-large,mu+lambda,reward,ant,1,46800
469,1000.8929443359375,469,1,469,645.9220581054688,702.93603515625,1001.5317993164062,353.6802673339844,1002.1793823242188,8106.845347166061,1687606419.8534122,1001.590576171875,1000.9566650390625,999.1722412109375,414.286865234375,17.125335693359375,1001.3505249023438,cgp-large,mu+lambda,reward,ant,1,46900
470,1002.1836547851562,470,1,470,-384.9012451171875,682.8759765625,1001.3721313476562,10017.259765625,1001.3375244140625,8123.895578861237,1687606436.9036438,1001.3897705078125,1000.4444580078125,996.8868408203125,393.2523193359375,17.02606201171875,1001.3546752929688,cgp-large,mu+lambda,reward,ant,1,47000
471,992.093017578125,471,1,471,694.9901123046875,748.842529296875,1001.481689453125,316.4443664550781,1001.3916015625,8140.9685916900635,1687606453.9766567,1001.6248168945312,1001.0843505859375,998.0169677734375,473.99041748046875,17.048627853393555,1001.3916015625,cgp-large,mu+lambda,reward,ant,1,47100
472,1001.0738525390625,472,1,472,652.2198486328125,711.1011352539062,1001.4179077148438,361.90203857421875,1001.7188110351562,8158.1755340099335,1687606471.183599,1001.6390380859375,1000.5330200195312,997.6551513671875,406.4228515625,17.182044982910156,1001.3936767578125,cgp-large,mu+lambda,reward,ant,1,47200
473,1001.5531616210938,473,1,473,689.6513671875,716.8303833007812,1001.3911743164062,316.3302307128906,1000.8501586914062,8175.374466657639,1687606488.3825316,1001.7064819335938,1001.349609375,996.7832641601562,526.01318359375,17.17498016357422,1001.349609375,cgp-large,mu+lambda,reward,ant,1,47300
474,1000.8314819335938,474,1,474,613.9669189453125,701.1954345703125,1001.4374389648438,340.0933837890625,1001.8086547851562,8192.602914333344,1687606505.6109793,1001.4586181640625,1001.0661010742188,950.5717163085938,435.9883117675781,17.203256607055664,1001.4074096679688,cgp-large,mu+lambda,reward,ant,1,47400
475,1001.1705322265625,475,1,475,-268.48968505859375,820.78125,1001.3408203125,10028.095703125,1000.7080688476562,8209.95141363144,1687606522.9594786,1001.44580078125,1000.8689575195312,999.683349609375,604.6766357421875,17.32698631286621,1001.2357177734375,cgp-large,mu+lambda,reward,ant,1,47500
476,1000.5617065429688,476,1,476,645.0958862304688,714.6223754882812,1001.5901489257812,357.4334411621094,1000.5178833007812,8227.289137125015,1687606540.297202,1001.6203002929688,1000.728515625,1000.3351440429688,410.63134765625,17.314899444580078,1001.2273559570312,cgp-large,mu+lambda,reward,ant,1,47600
477,1000.876708984375,477,1,477,629.041015625,694.374755859375,1001.1868896484375,362.918701171875,1001.4860229492188,8244.654653549194,1687606557.6627185,1001.60107421875,1000.7306518554688,997.22802734375,331.0947570800781,17.343017578125,1001.1658935546875,cgp-large,mu+lambda,reward,ant,1,47700
478,1001.3717651367188,478,1,478,656.8914794921875,710.6796875,1001.324951171875,351.50726318359375,1001.0064697265625,8262.006827831268,1687606575.0148928,1001.4312133789062,1001.7095947265625,998.7215576171875,413.9565734863281,17.32959747314453,1001.2612915039062,cgp-large,mu+lambda,reward,ant,1,47800
479,1001.0911865234375,479,1,479,698.8502807617188,732.6907958984375,1001.3314208984375,334.6073303222656,1000.4454345703125,8279.378144979477,1687606592.38621,1001.453857421875,1001.1446533203125,999.6567993164062,512.658935546875,17.34830093383789,1001.3085327148438,cgp-large,mu+lambda,reward,ant,1,47900
480,1000.6970825195312,480,1,480,713.4537353515625,775.1246337890625,1001.5838012695312,314.8658447265625,1001.0277099609375,8296.742853403091,1687606609.7509184,1001.6396484375,1000.8278198242188,1000.281494140625,514.4110717773438,17.341960906982422,1001.3743896484375,cgp-large,mu+lambda,reward,ant,1,48000
481,999.97509765625,481,1,481,699.6256103515625,707.0588989257812,1001.525634765625,268.6553649902344,1001.0888671875,8313.839355230331,1687606626.8474202,1001.6217651367188,1001.9089965820312,998.02734375,450.23175048828125,17.074939727783203,1001.373291015625,cgp-large,mu+lambda,reward,ant,1,48100
482,1000.8618774414062,482,1,482,-316.87701416015625,705.2403564453125,1001.3004760742188,10022.7080078125,1000.7039794921875,8330.9360268116,1687606643.9440918,1001.3208618164062,1000.45068359375,998.9354858398438,428.0490417480469,17.058643341064453,1001.23974609375,cgp-large,mu+lambda,reward,ant,1,48200
483,1001.2184448242188,483,1,483,648.8134765625,708.693359375,1001.3560180664062,342.0810241699219,1001.1304931640625,8347.95491528511,1687606660.9629803,1001.3807373046875,1001.2954711914062,996.0032958984375,416.7727355957031,16.991485595703125,1001.2786254882812,cgp-large,mu+lambda,reward,ant,1,48300
484,1001.79931640625,484,1,484,665.054443359375,720.052490234375,1001.3121337890625,346.4957580566406,1001.21826171875,8364.975000143051,1687606677.9830651,1001.4566650390625,1001.2189331054688,998.0149536132812,417.3443603515625,16.99452781677246,1001.2247924804688,cgp-large,mu+lambda,reward,ant,1,48400
485,1000.9476318359375,485,1,485,689.17138671875,707.609375,1001.2772827148438,334.603271484375,1000.9974975585938,8382.023752450943,1687606695.0318174,1001.533203125,1000.2069702148438,999.2916259765625,509.37982177734375,16.982967376708984,1001.2418212890625,cgp-large,mu+lambda,reward,ant,1,48500
486,1002.0150756835938,486,1,486,674.1669921875,709.0570678710938,1001.676513671875,310.7279968261719,1000.8621826171875,8399.042959928513,1687606712.051025,1001.6917114257812,1000.8060302734375,996.779052734375,439.6309814453125,16.987010955810547,1001.3847045898438,cgp-large,mu+lambda,reward,ant,1,48600
487,1000.3650512695312,487,1,487,746.56982421875,799.34423828125,1001.2711791992188,265.47711181640625,1001.0598754882812,8416.080571889877,1687606729.0886369,1001.2924194335938,1001.2162475585938,999.1673583984375,571.3547973632812,17.013938903808594,1001.224609375,cgp-large,mu+lambda,reward,ant,1,48700
488,1000.6051025390625,488,1,488,714.941650390625,827.60546875,1001.2979125976562,326.43585205078125,1000.57373046875,8433.429359197617,1687606746.4374242,1001.3131103515625,1000.719482421875,999.372314453125,497.3338317871094,17.32338523864746,1001.28662109375,cgp-large,mu+lambda,reward,ant,1,48800
489,1000.6767578125,489,1,489,647.8106689453125,692.8887329101562,1001.1814575195312,333.9756774902344,999.7056884765625,8450.65986609459,1687606763.667931,1001.3305053710938,1000.8778076171875,997.921875,421.469970703125,17.206634521484375,1001.1723022460938,cgp-large,mu+lambda,reward,ant,1,48900
490,1001.4324951171875,490,1,490,681.7363891601562,698.1537475585938,1001.321044921875,301.4361572265625,1001.2664794921875,8467.697063207626,1687606780.7051282,1001.378662109375,1001.1656494140625,996.5946044921875,444.05474853515625,17.01323127746582,1001.2864379882812,cgp-large,mu+lambda,reward,ant,1,49000
491,1000.5281982421875,491,1,491,642.4352416992188,711.30078125,1001.490234375,365.9249267578125,1001.7933349609375,8484.737941980362,1687606797.746007,1001.5328979492188,1000.7369384765625,996.8792114257812,408.3290710449219,17.017122268676758,1001.1752319335938,cgp-large,mu+lambda,reward,ant,1,49100
492,1001.5343017578125,492,1,492,622.0010986328125,682.93896484375,1001.3829956054688,354.5213928222656,1001.083740234375,8501.811264276505,1687606814.8193293,1001.4573974609375,1000.7973022460938,995.972900390625,382.2705993652344,17.04813003540039,1001.3276977539062,cgp-large,mu+lambda,reward,ant,1,49200
493,1001.0794067382812,493,1,493,660.6315307617188,706.404541015625,1001.6306762695312,328.940185546875,1000.7197875976562,8519.077732086182,1687606832.085797,1001.7131958007812,1002.0529174804688,996.9140625,467.81353759765625,17.244686126708984,1001.2604370117188,cgp-large,mu+lambda,reward,ant,1,49300
494,1001.1862182617188,494,1,494,682.52734375,777.7193603515625,1001.3558959960938,357.83990478515625,996.4470825195312,8536.37403345108,1687606849.3820984,1001.3945922851562,1001.4170532226562,996.3277587890625,480.34259033203125,17.277231216430664,1001.2819213867188,cgp-large,mu+lambda,reward,ant,1,49400
495,1001.8610229492188,495,1,495,670.4838256835938,709.2291259765625,1001.331298828125,324.88079833984375,1001.4735717773438,8553.63894701004,1687606866.647012,1001.3442993164062,1001.0313110351562,997.810546875,484.5015869140625,17.244739532470703,1001.2695922851562,cgp-large,mu+lambda,reward,ant,1,49500
496,1000.9332885742188,496,1,496,753.0784912109375,836.71142578125,1001.1792602539062,276.1182861328125,1001.3093872070312,8570.939721345901,1687606883.9477863,1001.1880493164062,1001.0923461914062,999.2779541015625,558.239990234375,17.278284072875977,1001.1713256835938,cgp-large,mu+lambda,reward,ant,1,49600
497,1001.4741821289062,497,1,497,-342.8628845214844,707.7373046875,1001.5355224609375,10022.107421875,1000.9583740234375,8588.232187747955,1687606901.2402527,1001.5819091796875,1001.1829833984375,999.74609375,473.7562255859375,17.275020599365234,1001.37451171875,cgp-large,mu+lambda,reward,ant,1,49700
498,1000.2713012695312,498,1,498,685.9818115234375,705.93896484375,1001.49462890625,306.4504089355469,999.679931640625,8605.529274463654,1687606918.5373394,1001.8909912109375,1001.0554809570312,996.0541381835938,487.6681823730469,17.280658721923828,1001.4043579101562,cgp-large,mu+lambda,reward,ant,1,49800
499,1001.4619750976562,499,1,499,682.2376708984375,792.848388671875,1001.6883544921875,333.65008544921875,1001.2813720703125,8622.837502241135,1687606935.8455672,1001.7030639648438,1001.3919067382812,996.8217163085938,476.77838134765625,17.290102005004883,1001.6392211914062,cgp-large,mu+lambda,reward,ant,1,49900
500,1000.654541015625,500,1,500,665.0877685546875,708.908935546875,1001.3809204101562,337.7554931640625,1000.599609375,8640.21548318863,1687606953.2235482,1001.4733276367188,1001.8533325195312,1000.4868774414062,428.42205810546875,17.36031723022461,1001.34423828125,cgp-large,mu+lambda,reward,ant,1,50000
501,1000.7865600585938,501,1,501,699.5365600585938,715.8405151367188,1001.5458374023438,321.2308349609375,1001.6427612304688,8657.52450299263,1687606970.532568,1001.5706176757812,1000.7523803710938,998.936279296875,537.6039428710938,17.29256248474121,1001.281982421875,cgp-large,mu+lambda,reward,ant,1,50100
502,1001.097900390625,502,1,502,612.7828979492188,703.5880126953125,1001.4030151367188,406.66827392578125,1001.0517578125,8674.874630689621,1687606987.8826957,1001.4393310546875,1000.8565673828125,1000.4573974609375,376.062255859375,17.334375381469727,1001.3887939453125,cgp-large,mu+lambda,reward,ant,1,50200
503,1001.5127563476562,503,1,503,667.7561645507812,708.4195556640625,1001.3499145507812,313.6231994628906,1000.9691772460938,8692.192505836487,1687607005.2005708,1001.5785522460938,1000.947021484375,998.705078125,415.62274169921875,17.302927017211914,1001.3352661132812,cgp-large,mu+lambda,reward,ant,1,50300
504,1000.5435791015625,504,1,504,702.3217163085938,760.1585693359375,1001.4654541015625,334.141845703125,1000.9249877929688,8709.52696466446,1687607022.5350296,1001.6777954101562,1001.1806030273438,997.5255126953125,529.71044921875,17.317230224609375,1001.42236328125,cgp-large,mu+lambda,reward,ant,1,50400
505,1001.5560302734375,505,1,505,693.5739135742188,707.97900390625,1001.3456420898438,288.3648376464844,1001.6730346679688,8726.82334780693,1687607039.8314128,1001.4749145507812,999.7488403320312,996.916748046875,498.8839416503906,17.28166961669922,1001.297119140625,cgp-large,mu+lambda,reward,ant,1,50500
506,1001.0958251953125,506,1,506,-387.2551574707031,703.149658203125,1001.5993041992188,10018.9501953125,1000.6400756835938,8744.162879705429,1687607057.1709447,1001.8356323242188,1001.5975341796875,991.194580078125,436.192138671875,17.32373809814453,1001.4405517578125,cgp-large,mu+lambda,reward,ant,1,50600
507,1001.4814453125,507,1,507,665.1074829101562,709.57177734375,1001.3139038085938,333.1135559082031,1001.25048828125,8761.47310590744,1687607074.481171,1001.6054077148438,1001.4570922851562,995.6646728515625,479.451904296875,17.29457664489746,1001.308349609375,cgp-large,mu+lambda,reward,ant,1,50700
508,1000.399169921875,508,1,508,-338.1310119628906,708.4599609375,1001.6109619140625,10021.130859375,1001.2596435546875,8778.808994531631,1687607091.8170595,1001.778076171875,1000.2651977539062,989.721923828125,424.32110595703125,17.282848358154297,1001.4005737304688,cgp-large,mu+lambda,reward,ant,1,50800
509,1001.5135498046875,509,1,509,715.1881713867188,786.191650390625,1001.5625610351562,323.2958679199219,1000.9647216796875,8796.018225431442,1687607109.0262904,1001.79248046875,1000.378173828125,999.448486328125,510.4306945800781,17.09912872314453,1001.32080078125,cgp-large,mu+lambda,reward,ant,1,50900
510,1001.0110473632812,510,1,510,700.3949584960938,761.1270751953125,1001.361572265625,316.58441162109375,1001.30029296875,8813.305258512497,1687607126.3133235,1001.5051879882812,1000.9383544921875,998.9517211914062,511.0101318359375,17.233848571777344,1001.3388671875,cgp-large,mu+lambda,reward,ant,1,51000
511,1000.10205078125,511,1,511,693.3931274414062,751.65771484375,1001.5230102539062,324.2508544921875,1001.0164184570312,8830.524565458298,1687607143.5326304,1001.5553588867188,1001.0099487304688,998.8733520507812,524.2329711914062,17.197954177856445,1001.4495849609375,cgp-large,mu+lambda,reward,ant,1,51100
512,1001.2700805664062,512,1,512,-301.2779541015625,811.26611328125,1001.445068359375,10025.5126953125,1000.3251342773438,8847.749563932419,1687607160.757629,1001.5570068359375,1001.5009765625,998.4046630859375,447.65460205078125,17.20854949951172,1001.4384765625,cgp-large,mu+lambda,reward,ant,1,51200
513,1001.6973266601562,513,1,513,739.3754272460938,778.1116943359375,1001.607666015625,293.8860778808594,1000.4368896484375,8864.97564983368,1687607177.9837148,1001.6795654296875,1000.2322387695312,998.84619140625,601.383056640625,17.204938888549805,1001.4153442382812,cgp-large,mu+lambda,reward,ant,1,51300
514,1001.123291015625,514,1,514,675.4126586914062,707.59765625,1001.4937133789062,331.2264099121094,1000.5083618164062,8882.182292699814,1687607195.1903577,1001.546875,1001.0555419921875,999.9151611328125,456.75238037109375,17.189382553100586,1001.4719848632812,cgp-large,mu+lambda,reward,ant,1,51400
515,1001.0391845703125,515,1,515,723.9802856445312,771.9586181640625,1001.4832153320312,314.57269287109375,1001.8109130859375,8899.406423091888,1687607212.414488,1001.523193359375,1000.935791015625,999.2734375,616.5836791992188,17.2041015625,1001.3626098632812,cgp-large,mu+lambda,reward,ant,1,51500
516,1001.43310546875,516,1,516,713.17138671875,714.985107421875,1001.2647705078125,274.3936462402344,1001.7246704101562,8916.763904571533,1687607229.7719696,1001.5799560546875,1001.1822509765625,994.260009765625,550.4734497070312,17.27713966369629,1001.2477416992188,cgp-large,mu+lambda,reward,ant,1,51600
517,1001.4454345703125,517,1,517,651.7892456054688,713.0452880859375,1001.4789428710938,358.5619201660156,1001.4774169921875,8934.09334897995,1687607247.101414,1001.5526733398438,1001.0668334960938,999.6397705078125,395.5276184082031,17.253135681152344,1001.4746704101562,cgp-large,mu+lambda,reward,ant,1,51700
518,1000.802978515625,518,1,518,729.6895141601562,875.4090576171875,1001.49072265625,333.9021301269531,1000.6654663085938,8951.445338487625,1687607264.4534035,1001.5520629882812,1000.0481567382812,1000.6651611328125,510.765625,17.3137149810791,1001.3327026367188,cgp-large,mu+lambda,reward,ant,1,51800
519,1000.9306030273438,519,1,519,644.5371704101562,699.0518798828125,1001.5004272460938,361.1129150390625,1001.0894165039062,8968.77896642685,1687607281.7870314,1001.5839233398438,1000.7596435546875,997.6265869140625,415.2953796386719,17.308902740478516,1001.4200439453125,cgp-large,mu+lambda,reward,ant,1,51900
520,1001.2052001953125,520,1,520,-344.39849853515625,707.5252685546875,1001.4556274414062,10021.248046875,1000.797119140625,8986.105690717697,1687607299.1137557,1001.4937133789062,1000.8325805664062,999.088134765625,413.9341735839844,17.301530838012695,1001.41015625,cgp-large,mu+lambda,reward,ant,1,52000
521,1000.9451904296875,521,1,521,708.1520385742188,729.272705078125,1001.4637451171875,324.3261413574219,1000.7115478515625,9003.437547445297,1687607316.4456124,1001.7401733398438,1000.5653686523438,999.2683715820312,534.9155883789062,17.30742645263672,1001.2871704101562,cgp-large,mu+lambda,reward,ant,1,52100
522,1001.0838012695312,522,1,522,688.0316772460938,760.2392578125,1001.6746215820312,352.06695556640625,1001.6568603515625,9020.763417720795,1687607333.7714827,1001.8250732421875,1001.886474609375,999.748291015625,483.23876953125,17.301176071166992,1001.5269775390625,cgp-large,mu+lambda,reward,ant,1,52200
523,1000.6282958984375,523,1,523,636.2703857421875,700.9222412109375,1001.2750854492188,363.660888671875,1001.1769409179688,9038.100307941437,1687607351.108373,1001.5093994140625,1001.150390625,998.46826171875,414.2621765136719,17.310989379882812,1001.1769409179688,cgp-large,mu+lambda,reward,ant,1,52300
524,1001.18798828125,524,1,524,642.522705078125,707.9806518554688,1001.3140869140625,375.60015869140625,1000.839111328125,9055.427713632584,1687607368.4357786,1001.3690185546875,1001.0563354492188,997.3621215820312,414.08648681640625,17.30305290222168,1001.2540893554688,cgp-large,mu+lambda,reward,ant,1,52400
525,1000.233642578125,525,1,525,679.1744995117188,709.475830078125,1001.3385620117188,362.0168762207031,1000.7212524414062,9072.752069473267,1687607385.7601345,1001.6008911132812,999.5076904296875,1000.2036743164062,495.5616760253906,17.300390243530273,1001.3049926757812,cgp-large,mu+lambda,reward,ant,1,52500
526,1000.9994506835938,526,1,526,665.375244140625,719.8671875,1001.3795166015625,362.4818115234375,1001.8438720703125,9089.971741437912,1687607402.9798064,1001.4661865234375,1000.4866943359375,997.0399780273438,482.85589599609375,17.1944637298584,1001.3788452148438,cgp-large,mu+lambda,reward,ant,1,52600
527,1000.7880249023438,527,1,527,726.8036499023438,865.8851928710938,1001.501220703125,329.1158142089844,1001.364013671875,9107.189814805984,1687607420.1978798,1001.5645751953125,1001.3405151367188,997.352294921875,557.0751953125,17.192007064819336,1001.4223022460938,cgp-large,mu+lambda,reward,ant,1,52700
528,1000.9284057617188,528,1,528,649.9933471679688,707.2391357421875,1001.4673461914062,335.43695068359375,1000.9796752929688,9124.397438049316,1687607437.405503,1001.4694213867188,1001.1257934570312,996.5934448242188,397.5732421875,17.18475341796875,1001.346923828125,cgp-large,mu+lambda,reward,ant,1,52800
529,1001.3182983398438,529,1,529,609.2076416015625,621.15087890625,1001.3587036132812,369.44500732421875,1001.290283203125,9141.612646102905,1687607454.620711,1001.4412231445312,1001.3587036132812,1000.303466796875,371.65472412109375,17.191551208496094,1001.3355102539062,cgp-large,mu+lambda,reward,ant,1,52900
530,1000.5418090820312,530,1,530,706.7235107421875,709.972412109375,1001.3915405273438,261.1914367675781,1001.8469848632812,9158.840757846832,1687607471.8488228,1001.3951416015625,1001.0739135742188,996.4151000976562,481.5862731933594,17.203628540039062,1001.3283081054688,cgp-large,mu+lambda,reward,ant,1,53000
531,1001.0282592773438,531,1,531,657.323486328125,706.3479614257812,1001.3639526367188,311.35015869140625,1000.8353271484375,9176.062300920486,1687607489.070366,1001.51416015625,999.8993530273438,990.7644653320312,479.309814453125,17.196582794189453,1001.3261108398438,cgp-large,mu+lambda,reward,ant,1,53100
