,training.fitness_3q,training.fitness_mean,_timestamp,training.fitness_1q,training.top_k_fit.top_0_fit,_runtime,training.generation,training.fitness_std,training.fitness_median,training.evaluation_time,training.top_k_fit.top_2_fit,_step,training.run_id,training.top_k_fit.top_1_fit,solver,ea,environment,seed,training.evaluation,training.top_k_reward.top_0_reward,training.top_k_reward.top_1_reward,training.top_k_reward.top_2_reward
205,56.12285232543945,508.27880859375,1686907225.746788,1136.8731689453125,1222.132568359375,442.800861120224,205,504.5302429199219,229.36715698242188,2.0353310108184814,1213.2042236328125,205,0,1214.3179931640625,cgp,mu+lambda,hopper,0,20500,1222.132568359375,1214.3179931640625,1213.2042236328125
206,63.81595230102539,513.6913452148438,1686907227.7885196,1041.3751220703125,1213.06005859375,444.84259271621704,206,499.4118957519531,251.03785705566406,2.0269429683685303,1210.359619140625,206,0,1212.1920166015625,cgp,mu+lambda,hopper,0,20600,1213.06005859375,1212.1920166015625,1210.359619140625
207,87.97590637207031,569.543212890625,1686907229.8321733,1019.164306640625,1218.625244140625,446.8862464427948,207,482.306884765625,353.000732421875,2.0289132595062256,1209.6785888671875,207,0,1216.6824951171875,cgp,mu+lambda,hopper,0,20700,1218.625244140625,1216.6824951171875,1209.6785888671875
208,47.4013557434082,500.716552734375,1686907231.8721933,1007.7027587890625,1220.932373046875,448.9262664318085,208,505.514404296875,202.11990356445312,2.0269033908843994,1211.4237060546875,208,0,1213.480712890625,cgp,mu+lambda,hopper,0,20800,1220.932373046875,1213.480712890625,1211.4237060546875
209,61.56585693359375,500.9426574707031,1686907233.9134471,1046.5738525390625,1220.06787109375,450.967520236969,209,507.7554016113281,184.38937377929688,2.028092861175537,1212.573486328125,209,0,1214.9183349609375,cgp,mu+lambda,hopper,0,20900,1220.06787109375,1214.9183349609375,1212.573486328125
210,59.032920837402344,491.4786682128906,1686907235.91127,1003.7498779296875,1219.35400390625,452.96534299850464,210,497.1132507324219,214.98495483398438,1.9851824045181274,1212.0919189453125,210,0,1216.9185791015625,cgp,mu+lambda,hopper,0,21000,1219.35400390625,1216.9185791015625,1212.0919189453125
211,63.541561126708984,453.3778076171875,1686907237.9429224,1003.1487426757812,1213.3604736328125,454.99699544906616,211,484.3822021484375,173.21221923828125,2.0183043479919434,1211.9892578125,211,0,1212.791748046875,cgp,mu+lambda,hopper,0,21100,1213.3604736328125,1212.791748046875,1211.9892578125
212,53.75678253173828,507.3354187011719,1686907239.990752,1008.462646484375,1229.68115234375,457.0448250770569,212,502.45928955078125,226.6562957763672,2.0344130992889404,1214.2313232421875,212,0,1220.2572021484375,cgp,mu+lambda,hopper,0,21200,1229.68115234375,1220.2572021484375,1214.2313232421875
213,57.36357498168945,463.97222900390625,1686907242.0409803,1001.0753173828125,1214.1290283203125,459.09505343437195,213,488.56768798828125,195.10208129882812,2.037653684616089,1212.676513671875,213,0,1213.162353515625,cgp,mu+lambda,hopper,0,21300,1214.1290283203125,1213.162353515625,1212.676513671875
214,58.152801513671875,431.8514709472656,1686907244.064425,998.009033203125,1220.9398193359375,461.1184980869293,214,495.2479248046875,149.11599731445312,2.010382890701294,1213.27099609375,214,0,1214.6470947265625,cgp,mu+lambda,hopper,0,21400,1220.9398193359375,1214.6470947265625,1213.27099609375
215,50.76287841796875,-496.068359375,1686907246.102678,1161.498046875,1221.9024658203125,463.15675115585327,215,10013.4755859375,181.3296356201172,2.0245933532714844,1213.5872802734375,215,0,1217.62890625,cgp,mu+lambda,hopper,0,21500,1221.9024658203125,1217.62890625,1213.5872802734375
216,46.3710823059082,469.6424865722656,1686907248.1357696,1126.45361328125,1221.582275390625,465.18984270095825,216,510.9959716796875,114.10169219970703,2.019878387451172,1217.42626953125,216,0,1221.081787109375,cgp,mu+lambda,hopper,0,21600,1221.582275390625,1221.081787109375,1217.42626953125
217,48.015220642089844,522.9564208984375,1686907250.1805737,1009.5001220703125,1236.8385009765625,467.2346467971802,217,512.1002807617188,256.60418701171875,2.0324761867523193,1217.296875,217,0,1218.3116455078125,cgp,mu+lambda,hopper,0,21700,1236.8385009765625,1218.3116455078125,1217.296875
218,47.11528778076172,478.8282165527344,1686907252.2164116,999.95556640625,1225.376708984375,469.2704846858978,218,501.05572509765625,171.17642211914062,2.022752285003662,1218.643798828125,218,0,1222.6246337890625,cgp,mu+lambda,hopper,0,21800,1225.376708984375,1222.6246337890625,1218.643798828125
219,48.74613952636719,455.5989074707031,1686907254.2573614,1003.496337890625,1226.58544921875,471.31143450737,219,499.09393310546875,149.78756713867188,2.0280990600585938,1225.4654541015625,219,0,1226.4080810546875,cgp,mu+lambda,hopper,0,21900,1226.58544921875,1226.4080810546875,1225.4654541015625
220,55.56127166748047,459.17608642578125,1686907256.2989793,1065.78759765625,1229.8299560546875,473.3530523777008,220,519.8253173828125,180.40216064453125,2.0282766819000244,1226.958740234375,220,0,1229.2061767578125,cgp,mu+lambda,hopper,0,22000,1229.8299560546875,1229.2061767578125,1226.958740234375
221,62.905155181884766,506.511474609375,1686907258.3475487,1009.591552734375,1224.805419921875,475.4016218185425,221,494.31549072265625,314.04632568359375,2.0351297855377197,1222.7457275390625,221,0,1223.5782470703125,cgp,mu+lambda,hopper,0,22100,1224.805419921875,1223.5782470703125,1222.7457275390625
222,72.2427978515625,520.6774291992188,1686907260.3902876,1062.564697265625,1226.1937255859375,477.4443607330322,222,485.2501525878906,272.56951904296875,2.029345750808716,1221.5068359375,222,0,1222.79150390625,cgp,mu+lambda,hopper,0,22200,1226.1937255859375,1222.79150390625,1221.5068359375
223,48.5035400390625,449.14599609375,1686907262.4390428,996.7649536132812,1233.416748046875,479.493115901947,223,508.41363525390625,105.57040405273438,2.0356879234313965,1229.29541015625,223,0,1229.91015625,cgp,mu+lambda,hopper,0,22300,1233.416748046875,1229.91015625,1229.29541015625
224,58.83159637451172,500.9365234375,1686907264.4882402,1145.5760498046875,1239.61767578125,481.54231333732605,224,506.6599426269531,230.21466064453125,2.0360107421875,1228.6678466796875,224,0,1230.7401123046875,cgp,mu+lambda,hopper,0,22400,1239.61767578125,1230.7401123046875,1228.6678466796875
225,102.95390319824219,567.1618041992188,1686907266.515143,1042.974853515625,1228.2041015625,483.5692160129547,225,488.275634765625,376.30889892578125,2.0146846771240234,1220.3326416015625,225,0,1223.90283203125,cgp,mu+lambda,hopper,0,22500,1228.2041015625,1223.90283203125,1220.3326416015625
226,68.59355926513672,516.1234741210938,1686907268.5652268,1017.8206787109375,1228.72998046875,485.61929988861084,226,501.5135192871094,218.31338500976562,2.0364935398101807,1223.270263671875,226,0,1228.1829833984375,cgp,mu+lambda,hopper,0,22600,1228.72998046875,1228.1829833984375,1223.270263671875
227,51.818565368652344,481.477294921875,1686907270.6105072,1017.11083984375,1231.874267578125,487.6645803451538,227,503.7655334472656,195.2351531982422,2.032442092895508,1229.2628173828125,227,0,1230.9857177734375,cgp,mu+lambda,hopper,0,22700,1231.874267578125,1230.9857177734375,1229.2628173828125
228,54.88446044921875,484.22491455078125,1686907272.663522,1112.338134765625,1229.7252197265625,489.71759510040283,228,500.4226989746094,212.29241943359375,2.039736032485962,1224.9410400390625,228,0,1225.2735595703125,cgp,mu+lambda,hopper,0,22800,1229.7252197265625,1225.2735595703125,1224.9410400390625
229,67.35671997070312,542.3701171875,1686907274.7147102,1137.001220703125,1231.3385009765625,491.76878333091736,229,511.2290954589844,249.120361328125,2.037675380706787,1228.0233154296875,229,0,1228.6112060546875,cgp,mu+lambda,hopper,0,22900,1231.3385009765625,1228.6112060546875,1228.0233154296875
230,59.25755310058594,526.501953125,1686907276.7661896,1204.1275634765625,1232.25537109375,493.82026267051697,230,519.216064453125,166.29867553710938,2.038252592086792,1223.822021484375,230,0,1228.455322265625,cgp,mu+lambda,hopper,0,23000,1232.25537109375,1228.455322265625,1223.822021484375
231,56.46478271484375,509.4786682128906,1686907278.8566055,1141.9532470703125,1234.730224609375,495.9106786251068,231,512.5516357421875,248.2167205810547,2.0715184211730957,1223.804931640625,231,0,1228.3846435546875,cgp,mu+lambda,hopper,0,23100,1234.730224609375,1228.3846435546875,1223.804931640625
232,47.94921875,507.3346862792969,1686907280.9303627,1078.28466796875,1232.1146240234375,497.98443579673767,232,513.9376831054688,207.0289306640625,2.0533852577209473,1226.46875,232,0,1231.9891357421875,cgp,mu+lambda,hopper,0,23200,1232.1146240234375,1231.9891357421875,1226.46875
233,46.72096633911133,468.97119140625,1686907282.979972,1005.1465454101562,1239.9610595703125,500.0340449810028,233,506.75152587890625,152.78732299804688,2.0324041843414307,1225.1566162109375,233,0,1228.193359375,cgp,mu+lambda,hopper,0,23300,1239.9610595703125,1228.193359375,1225.1566162109375
234,46.31219482421875,583.2950439453125,1686907285.0252094,1203.7509765625,1234.356201171875,502.07928252220154,234,515.93310546875,491.5252685546875,2.030322790145874,1224.5902099609375,234,0,1226.9376220703125,cgp,mu+lambda,hopper,0,23400,1234.356201171875,1226.9376220703125,1224.5902099609375
235,61.7940788269043,489.1750793457031,1686907287.0733905,999.3646850585938,1227.1910400390625,504.12746357917786,235,496.377685546875,196.18807983398438,2.0326380729675293,1223.736083984375,235,0,1224.9925537109375,cgp,mu+lambda,hopper,0,23500,1227.1910400390625,1224.9925537109375,1223.736083984375
236,31.722023010253906,444.0552673339844,1686907289.1345675,997.32958984375,1232.2059326171875,506.1886405944824,236,495.98681640625,132.35476684570312,2.0459890365600586,1222.96484375,236,0,1227.6507568359375,cgp,mu+lambda,hopper,0,23600,1232.2059326171875,1227.6507568359375,1222.96484375
237,45.87922668457031,454.07763671875,1686907291.2010956,998.4627685546875,1228.0948486328125,508.25516867637634,237,505.5582275390625,167.97756958007812,2.0503759384155273,1222.4287109375,237,0,1227.9464111328125,cgp,mu+lambda,hopper,0,23700,1228.0948486328125,1227.9464111328125,1222.4287109375
238,60.26162338256836,532.9757080078125,1686907293.250628,1098.338134765625,1230.6416015625,510.304701089859,238,502.9149169921875,286.71649169921875,2.034782648086548,1227.040771484375,238,0,1227.2998046875,cgp,mu+lambda,hopper,0,23800,1230.6416015625,1227.2998046875,1227.040771484375
239,47.15382385253906,476.3874206542969,1686907295.3233838,1083.2239990234375,1233.12255859375,512.3774569034576,239,505.9543762207031,199.50384521484375,2.0588066577911377,1223.2869873046875,239,0,1230.3870849609375,cgp,mu+lambda,hopper,0,23900,1233.12255859375,1230.3870849609375,1223.2869873046875
240,61.76475143432617,-476.0706481933594,1686907297.3990877,1198.288818359375,1229.352783203125,514.4531607627869,240,10015.6279296875,211.21363830566406,2.061342716217041,1226.0445556640625,240,0,1228.0833740234375,cgp,mu+lambda,hopper,0,24000,1229.352783203125,1228.0833740234375,1226.0445556640625
241,69.06765747070312,515.1218872070312,1686907299.4702284,1007.5964965820312,1230.108154296875,516.5243015289307,241,497.710205078125,212.3754425048828,2.05607533454895,1228.593505859375,241,0,1230.1007080078125,cgp,mu+lambda,hopper,0,24100,1230.108154296875,1230.1007080078125,1228.593505859375
242,65.55174255371094,549.9922485351562,1686907301.5441263,1202.4635009765625,1233.59619140625,518.5981993675232,242,502.3087463378906,335.50299072265625,2.0593974590301514,1226.9556884765625,242,0,1229.8936767578125,cgp,mu+lambda,hopper,0,24200,1233.59619140625,1229.8936767578125,1226.9556884765625
243,43.256046295166016,444.20635986328125,1686907303.6204195,1002.1038208007812,1237.1671142578125,520.67449259758,243,504.1240539550781,112.09521484375,2.0620977878570557,1229.622802734375,243,0,1232.3212890625,cgp,mu+lambda,hopper,0,24300,1237.1671142578125,1232.3212890625,1229.622802734375
244,51.767765045166016,497.2187805175781,1686907305.6941688,1013.66455078125,1230.0430908203125,522.7482419013977,244,498.0426330566406,219.69630432128906,2.058547019958496,1221.3626708984375,244,0,1229.174072265625,cgp,mu+lambda,hopper,0,24400,1230.0430908203125,1229.174072265625,1221.3626708984375
245,66.39456176757812,532.2042846679688,1686907307.7732599,1009.840087890625,1234.94921875,524.8273329734802,245,500.6479797363281,287.72735595703125,2.0646250247955322,1227.2552490234375,245,0,1227.2886962890625,cgp,mu+lambda,hopper,0,24500,1234.94921875,1227.2886962890625,1227.2552490234375
246,71.39484405517578,511.6338195800781,1686907309.8482444,1039.57470703125,1234.2996826171875,526.9023175239563,246,499.47210693359375,225.96932983398438,2.060537338256836,1230.2664794921875,246,0,1231.2266845703125,cgp,mu+lambda,hopper,0,24600,1234.2996826171875,1231.2266845703125,1230.2664794921875
247,44.721824645996094,530.9871215820312,1686907311.9247322,1018.8412475585938,1234.0450439453125,528.9788053035736,247,512.2780151367188,258.677734375,2.0621540546417236,1226.1484375,247,0,1228.238037109375,cgp,mu+lambda,hopper,0,24700,1234.0450439453125,1228.238037109375,1226.1484375
248,53.99824905395508,458.92340087890625,1686907313.996304,1005.9404907226562,1236.1751708984375,531.0503771305084,248,492.257568359375,144.73880004882812,2.0561318397521973,1224.8858642578125,248,0,1228.9407958984375,cgp,mu+lambda,hopper,0,24800,1236.1751708984375,1228.9407958984375,1224.8858642578125
249,50.915164947509766,454.07720947265625,1686907316.0828362,997.9710693359375,1234.3216552734375,533.1369092464447,249,489.91595458984375,184.3455810546875,2.0711450576782227,1226.3203125,249,0,1228.8531494140625,cgp,mu+lambda,hopper,0,24900,1234.3216552734375,1228.8531494140625,1226.3203125
250,62.12346267700195,479.926513671875,1686907318.1207602,1002.895751953125,1227.38623046875,535.1748332977295,250,491.2460021972656,219.97567749023438,2.0234711170196533,1223.56787109375,250,0,1224.208984375,cgp,mu+lambda,hopper,0,25000,1227.38623046875,1224.208984375,1223.56787109375
251,77.49707794189453,-456.03369140625,1686907320.1652226,1024.15625,1226.263916015625,537.2192957401276,251,10016.2666015625,304.3978271484375,2.029066562652588,1225.1309814453125,251,0,1225.3466796875,cgp,mu+lambda,hopper,0,25100,1226.263916015625,1225.3466796875,1225.1309814453125
252,42.50181198120117,475.3826599121094,1686907322.2187932,1205.3079833984375,1230.9765625,539.2728662490845,252,551.666748046875,176.76333618164062,2.0379369258880615,1228.615234375,252,0,1229.7083740234375,cgp,mu+lambda,hopper,0,25200,1230.9765625,1229.7083740234375,1228.615234375
253,82.3383560180664,546.4232177734375,1686907324.2647069,1137.6448974609375,1233.021728515625,541.3187799453735,253,504.0096740722656,275.85052490234375,2.0297789573669434,1224.9658203125,253,0,1229.8660888671875,cgp,mu+lambda,hopper,0,25300,1233.021728515625,1229.8660888671875,1224.9658203125
254,58.1168327331543,487.8163146972656,1686907326.3182864,1006.0103149414062,1226.1328125,543.3723595142365,254,505.94830322265625,197.56182861328125,2.037696599960327,1224.29443359375,254,0,1224.920166015625,cgp,mu+lambda,hopper,0,25400,1226.1328125,1224.920166015625,1224.29443359375
255,62.18609619140625,559.6182250976562,1686907328.3710473,1198.0439453125,1232.56982421875,545.4251203536987,255,507.4986877441406,277.103759765625,2.0359342098236084,1228.814208984375,255,0,1229.4832763671875,cgp,mu+lambda,hopper,0,25500,1232.56982421875,1229.4832763671875,1228.814208984375
256,65.536865234375,495.3983459472656,1686907330.4310682,1007.8630981445312,1226.3572998046875,547.4851412773132,256,496.4515075683594,190.52618408203125,2.0394647121429443,1224.0274658203125,256,0,1225.7838134765625,cgp,mu+lambda,hopper,0,25600,1226.3572998046875,1225.7838134765625,1224.0274658203125
257,56.073795318603516,537.0611572265625,1686907332.4832504,1179.7928466796875,1236.213623046875,549.537323474884,257,526.1256103515625,211.84475708007812,2.02850079536438,1227.1441650390625,257,0,1232.5128173828125,cgp,mu+lambda,hopper,0,25700,1236.213623046875,1232.5128173828125,1227.1441650390625
258,60.081260681152344,530.1253662109375,1686907334.5364933,1010.31298828125,1238.9189453125,551.5905663967133,258,500.8787536621094,255.50881958007812,2.031386375427246,1229.29833984375,258,0,1230.47216796875,cgp,mu+lambda,hopper,0,25800,1238.9189453125,1230.47216796875,1229.29833984375
259,51.981292724609375,478.4045104980469,1686907336.5781922,1105.126953125,1228.9381103515625,553.632265329361,259,506.5985107421875,162.45887756347656,2.0256290435791016,1227.425048828125,259,0,1228.640625,cgp,mu+lambda,hopper,0,25900,1228.9381103515625,1228.640625,1227.425048828125
260,56.54853820800781,526.385986328125,1686907338.6178937,1150.540283203125,1236.1107177734375,555.671966791153,260,514.9126586914062,211.19088745117188,2.0247371196746826,1228.2506103515625,260,0,1236.080322265625,cgp,mu+lambda,hopper,0,26000,1236.1107177734375,1236.080322265625,1228.2506103515625
261,54.362125396728516,451.08587646484375,1686907340.6558986,1131.095458984375,1231.5357666015625,557.7099716663361,261,495.6766662597656,167.70945739746094,2.023266315460205,1223.1533203125,261,0,1223.22998046875,cgp,mu+lambda,hopper,0,26100,1231.5357666015625,1223.22998046875,1223.1533203125
262,64.76258850097656,494.8136901855469,1686907342.6953642,1061.58984375,1235.1864013671875,559.7494373321533,262,502.958740234375,184.9913330078125,2.0245048999786377,1225.617431640625,262,0,1234.0614013671875,cgp,mu+lambda,hopper,0,26200,1235.1864013671875,1234.0614013671875,1225.617431640625
263,53.18661880493164,504.5494689941406,1686907344.7302787,1153.8489990234375,1230.9150390625,561.7843518257141,263,510.8804016113281,198.75216674804688,2.0200555324554443,1226.718017578125,263,0,1229.239013671875,cgp,mu+lambda,hopper,0,26300,1230.9150390625,1229.239013671875,1226.718017578125
264,38.261600494384766,427.5316162109375,1686907346.7682617,1015.327880859375,1242.72412109375,563.8223347663879,264,499.341064453125,133.441162109375,2.0228464603424072,1226.636474609375,264,0,1226.67236328125,cgp,mu+lambda,hopper,0,26400,1242.72412109375,1226.67236328125,1226.636474609375
265,67.79118347167969,-481.9668884277344,1686907348.8051903,1075.634521484375,1235.62890625,565.859263420105,265,10014.5029296875,216.35183715820312,2.022458791732788,1220.6834716796875,265,0,1224.7559814453125,cgp,mu+lambda,hopper,0,26500,1235.62890625,1224.7559814453125,1220.6834716796875
266,55.71451950073242,516.7974243164062,1686907350.8425748,1168.3914794921875,1233.7674560546875,567.8966479301453,266,519.8788452148438,173.87045288085938,2.022744655609131,1227.9183349609375,266,0,1230.00439453125,cgp,mu+lambda,hopper,0,26600,1233.7674560546875,1230.00439453125,1227.9183349609375
267,60.78569412231445,504.1492004394531,1686907352.879716,1147.6793212890625,1230.0291748046875,569.9337890148163,267,513.1327514648438,217.29478454589844,2.0223212242126465,1225.895263671875,267,0,1226.48583984375,cgp,mu+lambda,hopper,0,26700,1230.0291748046875,1226.48583984375,1225.895263671875
268,71.82710266113281,550.2411499023438,1686907354.9163287,1138.244384765625,1232.1688232421875,571.970401763916,268,504.4072265625,270.78961181640625,2.022240400314331,1227.6558837890625,268,0,1229.296875,cgp,mu+lambda,hopper,0,26800,1232.1688232421875,1229.296875,1227.6558837890625
269,83.82579040527344,556.54296875,1686907356.952392,1055.3511962890625,1234.5758056640625,574.0064651966095,269,501.2321472167969,328.1924743652344,2.0219624042510986,1224.6986083984375,269,0,1232.4814453125,cgp,mu+lambda,hopper,0,26900,1234.5758056640625,1232.4814453125,1224.6986083984375
270,51.69026184082031,460.6443176269531,1686907358.9895494,1002.99560546875,1233.833251953125,576.0436224937439,270,496.3589782714844,171.0137481689453,2.0225324630737305,1225.0841064453125,270,0,1229.1278076171875,cgp,mu+lambda,hopper,0,27000,1233.833251953125,1229.1278076171875,1225.0841064453125
271,52.12952423095703,476.3909912109375,1686907361.02544,1162.500732421875,1228.0777587890625,578.0795130729675,271,511.6324462890625,135.06922912597656,2.0198609828948975,1222.5311279296875,271,0,1223.322265625,cgp,mu+lambda,hopper,0,27100,1228.0777587890625,1223.322265625,1222.5311279296875
272,54.34065246582031,460.6549987792969,1686907363.0636585,998.9608154296875,1232.933349609375,580.1177315711975,272,495.71160888671875,139.25494384765625,2.0233418941497803,1228.9915771484375,272,0,1231.847900390625,cgp,mu+lambda,hopper,0,27200,1232.933349609375,1231.847900390625,1228.9915771484375
273,69.98582458496094,503.5882568359375,1686907365.1028666,1003.5287475585938,1232.3673095703125,582.1569397449493,273,493.99090576171875,203.68060302734375,2.0242714881896973,1228.7021484375,273,0,1228.7762451171875,cgp,mu+lambda,hopper,0,27300,1232.3673095703125,1228.7762451171875,1228.7021484375
274,47.12434387207031,496.1933898925781,1686907367.1453524,1001.6361083984375,1233.6124267578125,584.1994254589081,274,513.189453125,156.67257690429688,2.0289292335510254,1228.8695068359375,274,0,1231.0687255859375,cgp,mu+lambda,hopper,0,27400,1233.6124267578125,1231.0687255859375,1228.8695068359375
275,39.556922912597656,449.37030029296875,1686907369.1855283,1017.5519409179688,1227.84765625,586.2396013736725,275,505.5425109863281,175.77728271484375,2.0251963138580322,1222.710205078125,275,0,1227.7911376953125,cgp,mu+lambda,hopper,0,27500,1227.84765625,1227.7911376953125,1222.710205078125
276,45.04386901855469,464.22552490234375,1686907371.2244866,1038.4659423828125,1229.4190673828125,588.2785596847534,276,515.894287109375,133.21905517578125,2.0264289379119873,1227.25244140625,276,0,1227.575927734375,cgp,mu+lambda,hopper,0,27600,1229.4190673828125,1227.575927734375,1227.25244140625
277,59.79991912841797,590.8301391601562,1686907373.393754,1181.81640625,1232.983642578125,590.4478271007538,277,517.5918579101562,368.503662109375,2.1542234420776367,1228.48291015625,277,0,1231.53076171875,cgp,mu+lambda,hopper,0,27700,1232.983642578125,1231.53076171875,1228.48291015625
278,67.37216186523438,536.46630859375,1686907375.5266814,1100.9600830078125,1234.8116455078125,592.5807545185089,278,507.26727294921875,243.98373413085938,2.1179676055908203,1233.56005859375,278,0,1234.7066650390625,cgp,mu+lambda,hopper,0,27800,1234.8116455078125,1234.7066650390625,1233.56005859375
279,44.45893859863281,447.0802001953125,1686907377.630528,1021.3031005859375,1235.1182861328125,594.6846010684967,279,506.2020568847656,131.30712890625,2.089986801147461,1224.0860595703125,279,0,1228.875,cgp,mu+lambda,hopper,0,27900,1235.1182861328125,1228.875,1224.0860595703125
280,50.209693908691406,513.9492797851562,1686907379.723429,1148.0802001953125,1230.3271484375,596.7775020599365,280,520.4559326171875,180.41934204101562,2.07857084274292,1226.7265625,280,0,1230.1639404296875,cgp,mu+lambda,hopper,0,28000,1230.3271484375,1230.1639404296875,1226.7265625
281,62.966651916503906,508.7434997558594,1686907381.8151088,1113.8349609375,1229.6842041015625,598.8691818714142,281,505.7572021484375,237.39324951171875,2.0778379440307617,1229.1917724609375,281,0,1229.3707275390625,cgp,mu+lambda,hopper,0,28100,1229.6842041015625,1229.3707275390625,1229.1917724609375
282,67.77876281738281,503.58709716796875,1686907383.905115,1029.9010009765625,1231.6168212890625,600.9591879844666,282,497.89886474609375,210.85299682617188,2.075507164001465,1228.107666015625,282,0,1228.544189453125,cgp,mu+lambda,hopper,0,28200,1231.6168212890625,1228.544189453125,1228.107666015625
283,55.183067321777344,539.6654663085938,1686907385.9935882,1176.264892578125,1229.3668212890625,603.0476613044739,283,523.411865234375,221.10462951660156,2.0753226280212402,1227.1923828125,283,0,1229.1044921875,cgp,mu+lambda,hopper,0,28300,1229.3668212890625,1229.1044921875,1227.1923828125
284,50.95692443847656,496.0489807128906,1686907388.080453,1009.31591796875,1228.1629638671875,605.134526014328,284,511.3104553222656,144.55615234375,2.072946071624756,1226.349609375,284,0,1226.4755859375,cgp,mu+lambda,hopper,0,28400,1228.1629638671875,1226.4755859375,1226.349609375
285,51.63809585571289,491.0682373046875,1686907390.1621385,1075.3193359375,1225.224365234375,607.2162115573883,285,504.3011169433594,208.43142700195312,2.0672895908355713,1224.2469482421875,285,0,1225.124267578125,cgp,mu+lambda,hopper,0,28500,1225.224365234375,1225.124267578125,1224.2469482421875
286,79.537353515625,530.5486450195312,1686907392.2413654,1050.0574951171875,1231.1785888671875,609.2954385280609,286,502.7339782714844,259.8393859863281,2.064713716506958,1226.6566162109375,286,0,1230.517822265625,cgp,mu+lambda,hopper,0,28600,1231.1785888671875,1230.517822265625,1226.6566162109375
287,54.53227996826172,-472.49658203125,1686907394.3198733,1065.53076171875,1230.564208984375,611.373946428299,287,10015.8349609375,230.54185485839844,2.0636913776397705,1226.816162109375,287,0,1228.7884521484375,cgp,mu+lambda,hopper,0,28700,1230.564208984375,1228.7884521484375,1226.816162109375
288,44.94411849975586,439.9254150390625,1686907396.396251,1054.728759765625,1224.673095703125,613.4503240585327,288,498.7488708496094,154.04940795898438,2.0615718364715576,1222.165283203125,288,0,1223.2757568359375,cgp,mu+lambda,hopper,0,28800,1224.673095703125,1223.2757568359375,1222.165283203125
289,58.458412170410156,466.74896240234375,1686907398.466885,1045.72314453125,1230.183349609375,615.5209581851959,289,501.05462646484375,174.13128662109375,2.0563888549804688,1226.1583251953125,289,0,1227.3212890625,cgp,mu+lambda,hopper,0,28900,1230.183349609375,1227.3212890625,1226.1583251953125
290,56.52955627441406,538.1168823242188,1686907400.5387528,1053.9825439453125,1233.08447265625,617.5928258895874,290,500.7914123535156,251.26065063476562,2.05745792388916,1230.076171875,290,0,1232.642333984375,cgp,mu+lambda,hopper,0,29000,1233.08447265625,1232.642333984375,1230.076171875
291,51.45956802368164,482.316162109375,1686907402.609567,1016.7525634765625,1222.5740966796875,619.6636400222778,291,503.4842834472656,184.67938232421875,2.055954694747925,1221.9559326171875,291,0,1222.1859130859375,cgp,mu+lambda,hopper,0,29100,1222.5740966796875,1222.1859130859375,1221.9559326171875
292,55.67140579223633,453.2850646972656,1686907404.6832771,998.8873901367188,1231.9779052734375,621.7373502254486,292,495.7906188964844,137.42068481445312,2.0584261417388916,1225.492431640625,292,0,1226.127685546875,cgp,mu+lambda,hopper,0,29200,1231.9779052734375,1226.127685546875,1225.492431640625
293,60.970947265625,489.9933166503906,1686907406.7519913,1026.47900390625,1229.045166015625,623.8060643672943,293,495.6794128417969,187.103271484375,2.055351495742798,1228.7581787109375,293,0,1228.814697265625,cgp,mu+lambda,hopper,0,29300,1229.045166015625,1228.814697265625,1228.7581787109375
294,49.503692626953125,505.3037109375,1686907408.8276784,1121.734130859375,1228.8096923828125,625.881751537323,294,512.7495727539062,174.520751953125,2.0599007606506348,1227.9661865234375,294,0,1228.630859375,cgp,mu+lambda,hopper,0,29400,1228.8096923828125,1228.630859375,1227.9661865234375
295,59.88409423828125,520.80859375,1686907410.8939602,1010.08837890625,1234.4449462890625,627.9480333328247,295,498.3330383300781,226.3063201904297,2.0487306118011475,1225.7305908203125,295,0,1228.5654296875,cgp,mu+lambda,hopper,0,29500,1234.4449462890625,1228.5654296875,1225.7305908203125
296,68.09087371826172,535.720458984375,1686907412.968118,1127.074462890625,1234.9608154296875,630.0221910476685,296,511.1504821777344,265.13623046875,2.0565826892852783,1225.76416015625,296,0,1226.4803466796875,cgp,mu+lambda,hopper,0,29600,1234.9608154296875,1226.4803466796875,1225.76416015625
297,65.57341003417969,494.861083984375,1686907415.0368962,997.5460205078125,1234.388671875,632.0909693241119,297,500.5071716308594,184.402099609375,2.053447723388672,1229.2939453125,297,0,1231.485107421875,cgp,mu+lambda,hopper,0,29700,1234.388671875,1231.485107421875,1229.2939453125
298,42.793880462646484,444.69140625,1686907417.1061218,1004.2964477539062,1234.987060546875,634.1601948738098,298,500.16400146484375,153.8926544189453,2.0519893169403076,1229.7830810546875,298,0,1231.7220458984375,cgp,mu+lambda,hopper,0,29800,1234.987060546875,1231.7220458984375,1229.7830810546875
299,66.90840911865234,-464.8832702636719,1686907419.1778522,1156.659912109375,1231.4559326171875,636.2319252490997,299,10016.42578125,217.44029235839844,2.0532543659210205,1225.87744140625,299,0,1226.952880859375,cgp,mu+lambda,hopper,0,29900,1231.4559326171875,1226.952880859375,1225.87744140625
300,68.25321960449219,475.8191223144531,1686907421.2472324,1128.746337890625,1230.93505859375,638.3013055324554,300,503.9122619628906,153.830810546875,2.0515902042388916,1224.182373046875,300,0,1227.438720703125,cgp,mu+lambda,hopper,0,30000,1230.93505859375,1227.438720703125,1224.182373046875
