,training.evaluation_time,training.top_k_fit.top_1_fit,_runtime,training.run_id,training.fitness_3q,training.generation,_step,training.fitness_mean,training.fitness_1q,training.fitness_std,training.top_k_fit.top_0_fit,_timestamp,training.fitness_median,training.top_k_fit.top_2_fit,solver,ea,environment,seed,training.evaluation,training.top_k_reward.top_0_reward,training.top_k_reward.top_1_reward,training.top_k_reward.top_2_reward
37,1.4157898426055908,1065.1256103515625,69.2485556602478,4,51.22214126586914,37,37,380.5442199707031,1006.445068359375,419.17169189453125,1089.2298583984375,1687172871.6649547,162.23681640625,1039.8660888671875,lgp,mu+lambda,hopper,4,3700,1089.2298583984375,1065.1256103515625,1039.8660888671875
38,1.414029598236084,1059.6226806640625,70.68136167526245,4,64.65679931640625,38,38,344.5533447265625,397.50970458984375,391.1072692871094,1070.94091796875,1687172873.0977607,150.10064697265625,1041.3272705078125,lgp,mu+lambda,hopper,4,3800,1070.94091796875,1059.6226806640625,1041.3272705078125
39,1.417197346687317,1070.193359375,72.11580562591553,4,68.96305847167969,39,39,409.4676513671875,1028.413818359375,426.4672546386719,1079.801025390625,1687172874.5322046,161.57968139648438,1065.825927734375,lgp,mu+lambda,hopper,4,3900,1079.801025390625,1070.193359375,1065.825927734375
40,1.4154503345489502,1043.7086181640625,73.54822945594788,4,61.68184280395508,40,40,361.0277404785156,994.68994140625,415.8160705566406,1050.0010986328125,1687172875.9646285,121.56160736083984,1041.2728271484375,lgp,mu+lambda,hopper,4,4000,1050.0010986328125,1043.7086181640625,1041.2728271484375
41,1.4162561893463135,1039.78955078125,74.9824275970459,4,56.165122985839844,41,41,344.8060607910156,417.9903259277344,396.9903259277344,1043.2310791015625,1687172877.3988266,141.67645263671875,1038.5347900390625,lgp,mu+lambda,hopper,4,4100,1043.2310791015625,1039.78955078125,1038.5347900390625
42,1.4150903224945068,1045.37109375,76.41454911231995,4,54.11293029785156,42,42,351.1340637207031,961.6683959960938,414.2946472167969,1063.0086669921875,1687172878.830948,112.6175537109375,1044.127197265625,lgp,mu+lambda,hopper,4,4200,1063.0086669921875,1045.37109375,1044.127197265625
43,1.4172630310058594,1054.5048828125,77.84714913368225,4,39.8177490234375,43,43,321.79052734375,370.51556396484375,414.3480529785156,1080.8458251953125,1687172880.2635481,94.88612365722656,1042.045654296875,lgp,mu+lambda,hopper,4,4300,1080.8458251953125,1054.5048828125,1042.045654296875
44,1.4151887893676758,1054.0670166015625,79.2794258594513,4,46.42596435546875,44,44,316.6497497558594,349.093505859375,403.22869873046875,1056.7509765625,1687172881.6958249,100.25468444824219,1045.734375,lgp,mu+lambda,hopper,4,4400,1056.7509765625,1054.0670166015625,1045.734375
45,1.4183669090270996,1051.853759765625,80.71528220176697,4,52.62113952636719,45,45,370.9496154785156,1011.7814331054688,423.73577880859375,1083.965576171875,1687172883.1316812,152.61456298828125,1044.9100341796875,lgp,mu+lambda,hopper,4,4500,1083.965576171875,1051.853759765625,1044.9100341796875
46,1.4178322553634644,1049.9212646484375,82.14964318275452,4,51.22938537597656,46,46,381.9176330566406,1031.8236083984375,440.3449401855469,1053.12841796875,1687172884.5660422,103.55245971679688,1044.475341796875,lgp,mu+lambda,hopper,4,4600,1053.12841796875,1049.9212646484375,1044.475341796875
47,1.4168635606765747,1050.8160400390625,83.5827648639679,4,65.890625,47,47,401.4351501464844,1034.8179931640625,421.2448425292969,1057.99755859375,1687172885.9991639,205.55157470703125,1049.6614990234375,lgp,mu+lambda,hopper,4,4700,1057.99755859375,1050.8160400390625,1049.6614990234375
48,1.4151906967163086,1052.138671875,85.01568818092346,4,59.96238708496094,48,48,337.637451171875,350.5805969238281,404.5185546875,1062.1033935546875,1687172887.4320872,113.27307891845703,1049.288818359375,lgp,mu+lambda,hopper,4,4800,1062.1033935546875,1052.138671875,1049.288818359375
49,1.41610848903656,1058.494873046875,86.4494457244873,4,42.81361389160156,49,49,341.0189514160156,1022.996337890625,426.3101806640625,1058.760009765625,1687172888.8658447,104.24919128417969,1056.9031982421875,lgp,mu+lambda,hopper,4,4900,1058.760009765625,1058.494873046875,1056.9031982421875
50,1.4148061275482178,1056.4185791015625,87.88154244422913,4,48.98208236694336,50,50,397.8369140625,1037.61865234375,440.52508544921875,1057.5723876953125,1687172890.2979414,138.16624450683594,1053.0152587890625,lgp,mu+lambda,hopper,4,5000,1057.5723876953125,1056.4185791015625,1053.0152587890625
51,1.4149117469787598,1050.9093017578125,89.3134081363678,4,48.924583435058594,51,51,332.4206848144531,365.3707275390625,408.9022521972656,1054.4332275390625,1687172891.7298071,115.0510025024414,1048.8477783203125,lgp,mu+lambda,hopper,4,5100,1054.4332275390625,1050.9093017578125,1048.8477783203125
52,1.4153892993927002,1053.7335205078125,90.7463595867157,4,48.17864227294922,52,52,327.07086181640625,362.3419189453125,404.3612365722656,1054.3251953125,1687172893.1627586,117.1004638671875,1052.8409423828125,lgp,mu+lambda,hopper,4,5200,1054.3251953125,1053.7335205078125,1052.8409423828125
53,1.4163686037063599,1054.12451171875,92.17846298217773,4,52.65774154663086,53,53,342.06610107421875,531.7550048828125,413.30767822265625,1058.2232666015625,1687172894.594862,109.57450866699219,1047.1728515625,lgp,mu+lambda,hopper,4,5300,1058.2232666015625,1054.12451171875,1047.1728515625
54,1.4169549942016602,1057.481689453125,93.6103196144104,4,65.59343719482422,54,54,364.94622802734375,1027.3297119140625,422.0548095703125,1065.5533447265625,1687172896.0267186,119.69595336914062,1056.9261474609375,lgp,mu+lambda,hopper,4,5400,1065.5533447265625,1057.481689453125,1056.9261474609375
55,1.4125182628631592,1055.1036376953125,95.04033422470093,4,30.598377227783203,55,55,324.2403564453125,540.1740112304688,422.5590515136719,1056.4398193359375,1687172897.4567332,79.09930419921875,1050.2572021484375,lgp,mu+lambda,hopper,4,5500,1056.4398193359375,1055.1036376953125,1050.2572021484375
56,1.413817286491394,1045.6734619140625,96.47044324874878,4,38.75983428955078,56,56,329.84722900390625,344.7733154296875,404.1593933105469,1047.0587158203125,1687172898.8868423,127.84419250488281,1041.8533935546875,lgp,mu+lambda,hopper,4,5600,1047.0587158203125,1045.6734619140625,1041.8533935546875
57,1.4168294668197632,1051.3167724609375,97.903395652771,4,38.560447692871094,57,57,330.5661926269531,354.8251953125,405.6580810546875,1051.716552734375,1687172900.3197947,136.13372802734375,1049.6588134765625,lgp,mu+lambda,hopper,4,5700,1051.716552734375,1051.3167724609375,1049.6588134765625
58,1.417034387588501,1053.4466552734375,99.33709168434143,4,64.44448852539062,58,58,371.1881408691406,1003.419677734375,419.5461730957031,1062.162353515625,1687172901.7534907,152.2342071533203,1048.6597900390625,lgp,mu+lambda,hopper,4,5800,1062.162353515625,1053.4466552734375,1048.6597900390625
59,1.4175244569778442,1056.4879150390625,100.77078437805176,4,41.702457427978516,59,59,341.84326171875,611.3917236328125,412.2041931152344,1062.9486083984375,1687172903.1871834,145.5440216064453,1054.6878662109375,lgp,mu+lambda,hopper,4,5900,1062.9486083984375,1056.4879150390625,1054.6878662109375
60,1.4166011810302734,1051.2730712890625,102.20334887504578,4,50.491539001464844,60,60,316.12860107421875,352.0971374511719,397.6259460449219,1051.3763427734375,1687172904.6197479,104.54978942871094,1049.1083984375,lgp,mu+lambda,hopper,4,6000,1051.3763427734375,1051.2730712890625,1049.1083984375
61,1.416490077972412,1061.4041748046875,103.63649940490723,4,58.167396545410156,61,61,378.69354248046875,1036.758056640625,425.2373962402344,1062.0948486328125,1687172906.0528984,144.58950805664062,1057.6881103515625,lgp,mu+lambda,hopper,4,6100,1062.0948486328125,1061.4041748046875,1057.6881103515625
62,1.4166816473007202,1056.900390625,105.06988620758057,4,55.78269958496094,62,62,369.9501953125,1003.8705444335938,416.318603515625,1062.65087890625,1687172907.4862852,171.82281494140625,1054.3919677734375,lgp,mu+lambda,hopper,4,6200,1062.65087890625,1056.900390625,1054.3919677734375
63,1.4159975051879883,1045.772216796875,106.50292873382568,4,42.37179946899414,63,63,342.222412109375,1038.093505859375,430.5500793457031,1054.66162109375,1687172908.9193277,78.50752258300781,1045.15087890625,lgp,mu+lambda,hopper,4,6300,1054.66162109375,1045.772216796875,1045.15087890625
64,1.4173123836517334,1045.711669921875,107.9362280368805,4,43.66094970703125,64,64,358.33123779296875,1029.5712890625,431.6941223144531,1049.8914794921875,1687172910.352627,109.97137451171875,1045.12548828125,lgp,mu+lambda,hopper,4,6400,1049.8914794921875,1045.711669921875,1045.12548828125
65,1.4148318767547607,1054.007568359375,109.36818027496338,4,40.16466522216797,65,65,368.8732604980469,1039.2813720703125,427.35955810546875,1059.01953125,1687172911.7845793,151.5396728515625,1053.9053955078125,lgp,mu+lambda,hopper,4,6500,1059.01953125,1054.007568359375,1053.9053955078125
66,1.416555404663086,1051.683837890625,110.8003830909729,4,51.78297805786133,66,66,372.2800598144531,1036.8365478515625,433.7879333496094,1052.134521484375,1687172913.216782,118.2427978515625,1050.6007080078125,lgp,mu+lambda,hopper,4,6600,1052.134521484375,1051.683837890625,1050.6007080078125
67,1.417374610900879,1061.000732421875,112.23323702812195,4,49.73929977416992,67,67,379.60186767578125,1037.931396484375,433.9635009765625,1078.53271484375,1687172914.649636,130.22946166992188,1053.926513671875,lgp,mu+lambda,hopper,4,6700,1078.53271484375,1061.000732421875,1053.926513671875
68,1.4172523021697998,1065.3604736328125,113.6664650440216,4,57.381752014160156,68,68,422.8851318359375,1037.886962890625,448.619873046875,1072.0347900390625,1687172916.082864,161.13180541992188,1065.2911376953125,lgp,mu+lambda,hopper,4,6800,1072.0347900390625,1065.3604736328125,1065.2911376953125
69,1.4160754680633545,1066.4500732421875,115.09851694107056,4,48.70469665527344,69,69,340.1879577636719,613.5715942382812,422.98382568359375,1072.818603515625,1687172917.514916,136.3630828857422,1060.908447265625,lgp,mu+lambda,hopper,4,6900,1072.818603515625,1066.4500732421875,1060.908447265625
70,1.4172964096069336,1061.4908447265625,116.53133058547974,4,46.81962585449219,70,70,324.8255920410156,372.39642333984375,404.08709716796875,1072.29931640625,1687172918.9477296,109.75553131103516,1056.4453125,lgp,mu+lambda,hopper,4,7000,1072.29931640625,1061.4908447265625,1056.4453125
71,1.4173784255981445,1055.0865478515625,117.96558785438538,4,28.567583084106445,71,71,333.2102355957031,683.539306640625,423.259033203125,1072.9962158203125,1687172920.3819869,82.50338745117188,1053.8812255859375,lgp,mu+lambda,hopper,4,7100,1072.9962158203125,1055.0865478515625,1053.8812255859375
72,1.4144562482833862,1057.43701171875,119.39813041687012,4,54.224708557128906,72,72,361.4510192871094,1037.3409423828125,426.02947998046875,1069.27294921875,1687172921.8145294,121.91194152832031,1056.3431396484375,lgp,mu+lambda,hopper,4,7200,1069.27294921875,1057.43701171875,1056.3431396484375
73,1.4168860912322998,1071.6649169921875,120.83154797554016,4,52.502742767333984,73,73,316.65728759765625,294.445068359375,397.8677978515625,1076.0286865234375,1687172923.247947,126.68255615234375,1055.0899658203125,lgp,mu+lambda,hopper,4,7300,1076.0286865234375,1071.6649169921875,1055.0899658203125
74,1.4144330024719238,1074.0902099609375,122.2628526687622,4,49.88747787475586,74,74,324.67822265625,451.416015625,408.1023864746094,1074.5784912109375,1687172924.6792517,113.47736358642578,1055.422607421875,lgp,mu+lambda,hopper,4,7400,1074.5784912109375,1074.0902099609375,1055.422607421875
75,1.4174048900604248,1069.1038818359375,123.69585680961609,4,62.20379638671875,75,75,394.2781982421875,1008.359130859375,414.9574890136719,1071.672119140625,1687172926.1122558,201.44287109375,1056.32568359375,lgp,mu+lambda,hopper,4,7500,1071.672119140625,1069.1038818359375,1056.32568359375
76,1.4157891273498535,1070.80859375,125.12867832183838,4,60.722660064697266,76,76,328.0888977050781,343.1310119628906,404.25347900390625,1074.37255859375,1687172927.5450773,139.80880737304688,1060.4112548828125,lgp,mu+lambda,hopper,4,7600,1074.37255859375,1070.80859375,1060.4112548828125
77,1.4156931638717651,1064.067626953125,126.56136345863342,4,65.87852478027344,77,77,354.67694091796875,733.464599609375,407.2461853027344,1080.383056640625,1687172928.9777625,143.44415283203125,1059.865234375,lgp,mu+lambda,hopper,4,7700,1080.383056640625,1064.067626953125,1059.865234375
78,1.4153374433517456,1067.1202392578125,127.99360537528992,4,44.73436737060547,78,78,361.0343933105469,828.9425048828125,411.75494384765625,1078.25830078125,1687172930.4100044,153.78314208984375,1062.8428955078125,lgp,mu+lambda,hopper,4,7800,1078.25830078125,1067.1202392578125,1062.8428955078125
79,1.4178487062454224,1073.939208984375,129.42859482765198,4,65.55328369140625,79,79,386.7498779296875,1031.5474853515625,436.7756652832031,1077.7359619140625,1687172931.8449938,170.66732788085938,1065.578857421875,lgp,mu+lambda,hopper,4,7900,1077.7359619140625,1073.939208984375,1065.578857421875
80,1.4167277812957764,1074.8804931640625,130.86166787147522,4,50.33116912841797,80,80,336.4314270019531,1007.4954223632812,429.9089050292969,1075.48779296875,1687172933.2780669,105.88481903076172,1067.4617919921875,lgp,mu+lambda,hopper,4,8000,1075.48779296875,1074.8804931640625,1067.4617919921875
81,1.4171526432037354,1077.6007080078125,132.2951145172119,4,62.03926086425781,81,81,399.09796142578125,1037.83447265625,433.0422668457031,1080.7576904296875,1687172934.7115135,171.25735473632812,1069.8087158203125,lgp,mu+lambda,hopper,4,8100,1080.7576904296875,1077.6007080078125,1069.8087158203125
82,1.4157512187957764,1075.6014404296875,133.72854042053223,4,67.19084167480469,82,82,411.7770080566406,1039.4595947265625,434.3809814453125,1076.3250732421875,1687172936.1449394,171.68173217773438,1065.5257568359375,lgp,mu+lambda,hopper,4,8200,1076.3250732421875,1075.6014404296875,1065.5257568359375
83,1.4166463613510132,1072.49560546875,135.16244506835938,4,51.04722595214844,83,83,304.8841857910156,270.22265625,393.732177734375,1076.4993896484375,1687172937.578844,97.80586242675781,1069.8282470703125,lgp,mu+lambda,hopper,4,8300,1076.4993896484375,1072.49560546875,1069.8282470703125
84,1.4157190322875977,1079.3685302734375,136.59445023536682,4,44.657527923583984,84,84,298.00445556640625,243.4696807861328,396.7987365722656,1079.8172607421875,1687172939.0108492,101.68757629394531,1078.0616455078125,lgp,mu+lambda,hopper,4,8400,1079.8172607421875,1079.3685302734375,1078.0616455078125
85,1.4193367958068848,1076.650634765625,138.0294005870819,4,34.53474426269531,85,85,310.6195983886719,406.3375549316406,424.73773193359375,1079.43994140625,1687172940.4457996,76.2562484741211,1068.2481689453125,lgp,mu+lambda,hopper,4,8500,1079.43994140625,1076.650634765625,1068.2481689453125
86,1.4136723279953003,1078.466796875,139.4616436958313,4,35.89830780029297,86,86,368.9811706542969,1030.71728515625,435.3810119628906,1079.0386962890625,1687172941.8780427,135.94345092773438,1074.0081787109375,lgp,mu+lambda,hopper,4,8600,1079.0386962890625,1078.466796875,1074.0081787109375
87,1.4185348749160767,1073.3961181640625,140.89646005630493,4,43.84946060180664,87,87,364.14947509765625,1002.1622314453125,433.2275695800781,1073.51806640625,1687172943.312859,95.39372253417969,1071.7427978515625,lgp,mu+lambda,hopper,4,8700,1073.51806640625,1073.3961181640625,1071.7427978515625
88,1.4158719778060913,1070.918701171875,142.329003572464,4,57.59049987792969,88,88,369.7184143066406,780.23486328125,403.6641540527344,1071.523193359375,1687172944.7454026,170.8511962890625,1069.666259765625,lgp,mu+lambda,hopper,4,8800,1071.523193359375,1070.918701171875,1069.666259765625
89,1.4158203601837158,1075.150634765625,143.76258397102356,4,67.06338500976562,89,89,397.9190979003906,936.66259765625,425.59002685546875,1077.344482421875,1687172946.178983,128.52725219726562,1074.4427490234375,lgp,mu+lambda,hopper,4,8900,1077.344482421875,1075.150634765625,1074.4427490234375
90,1.4152218103408813,1063.259765625,145.19480729103088,4,50.89328384399414,90,90,347.1366271972656,858.267333984375,417.1759033203125,1072.3138427734375,1687172947.6112063,121.49064636230469,1056.6346435546875,lgp,mu+lambda,hopper,4,9000,1072.3138427734375,1063.259765625,1056.6346435546875
91,1.4164031744003296,1055.6373291015625,146.62962865829468,4,35.29707336425781,91,91,284.99090576171875,268.32476806640625,423.5741271972656,1070.6611328125,1687172949.0460277,82.58027648925781,1053.7110595703125,lgp,mu+lambda,hopper,4,9100,1070.6611328125,1055.6373291015625,1053.7110595703125
92,1.4117231369018555,1074.6351318359375,148.0591015815735,4,40.006744384765625,92,92,355.99853515625,1002.863525390625,426.4396667480469,1078.6021728515625,1687172950.4755006,109.69959259033203,1059.808837890625,lgp,mu+lambda,hopper,4,9200,1078.6021728515625,1074.6351318359375,1059.808837890625
93,1.4152023792266846,1068.427734375,149.49116611480713,4,41.90376281738281,93,93,319.7162170410156,350.9866943359375,410.6639404296875,1071.0482177734375,1687172951.907565,95.73194885253906,1063.9627685546875,lgp,mu+lambda,hopper,4,9300,1071.0482177734375,1068.427734375,1063.9627685546875
