,_timestamp,training.run_id,training.evaluation_time,_step,training.top_k_fit.top_0_fit,training.top_k_fit.top_2_fit,training.fitness_mean,training.fitness_1q,training.fitness_3q,training.fitness_std,training.fitness_median,training.top_k_fit.top_1_fit,_runtime,training.generation,solver,ea,environment,seed
221,1687247890.7969627,9,1.423439621925354,221,1238.61767578125,1194.97412109375,382.34881591796875,1017.035400390625,36.545902252197266,468.54998779296875,115.81753540039062,1196.1102294921875,334.8829777240753,221,lgp,mu+lambda,hopper,9
222,1687247892.236574,9,1.4225471019744873,222,1187.817626953125,1173.09228515625,339.1654357910156,655.38623046875,38.389251708984375,443.3224792480469,94.3519287109375,1175.203125,336.32258892059326,222,lgp,mu+lambda,hopper,9
223,1687247893.6753328,9,1.4200111627578735,223,1210.51611328125,1198.09521484375,347.98785400390625,723.80908203125,32.032630920410156,466.5816650390625,64.03015899658203,1199.6085205078125,337.7613477706909,223,lgp,mu+lambda,hopper,9
224,1687247895.1152868,9,1.4230780601501465,224,1196.621826171875,1191.1412353515625,372.4520568847656,971.2095336914062,30.319561004638672,478.9507751464844,95.71279907226562,1194.7744140625,339.2013018131256,224,lgp,mu+lambda,hopper,9
225,1687247896.5626867,9,1.4312889575958252,225,1206.4869384765625,1191.5179443359375,353.8678894042969,467.7314758300781,45.19244384765625,458.2621154785156,102.29240417480469,1202.1707763671875,340.64870166778564,225,lgp,mu+lambda,hopper,9
226,1687247898.0024374,9,1.421565055847168,226,1233.3135986328125,1175.807373046875,348.0230407714844,659.8470458984375,30.658838272094727,458.66412353515625,84.9423828125,1211.3546142578125,342.08845233917236,226,lgp,mu+lambda,hopper,9
227,1687247899.441462,9,1.4207292795181274,227,1187.969970703125,1185.023193359375,359.2772521972656,1001.8400268554688,31.07712173461914,472.3617248535156,85.4708023071289,1185.49365234375,343.5274770259857,227,lgp,mu+lambda,hopper,9
228,1687247900.8810396,9,1.4206299781799316,228,1196.0701904296875,1193.131103515625,334.4224548339844,613.4219970703125,27.467510223388672,463.3092956542969,74.27412414550781,1194.09521484375,344.967054605484,228,lgp,mu+lambda,hopper,9
229,1687247902.3198082,9,1.4199656248092651,229,1225.425537109375,1187.3182373046875,345.36419677734375,409.32354736328125,40.52297592163086,449.572509765625,93.88349914550781,1191.179931640625,346.4058232307434,229,lgp,mu+lambda,hopper,9
230,1687247903.7589667,9,1.422231912612915,230,1227.2080078125,1171.4913330078125,330.6219482421875,337.27001953125,39.95293426513672,449.2505798339844,94.15776062011719,1183.0740966796875,347.84498167037964,230,lgp,mu+lambda,hopper,9
231,1687247905.1980836,9,1.42112135887146,231,1239.1390380859375,1201.2918701171875,327.2474060058594,456.3941345214844,36.68211364746094,449.3847351074219,83.18922424316406,1213.7628173828125,349.2840986251831,231,lgp,mu+lambda,hopper,9
232,1687247906.636488,9,1.4202848672866821,232,1276.9774169921875,1191.53125,419.61370849609375,1050.51025390625,48.13794708251953,480.7042541503906,118.23577880859375,1212.04052734375,350.72250294685364,232,lgp,mu+lambda,hopper,9
233,1687247908.075422,9,1.421707272529602,233,1187.9114990234375,1181.8157958984375,358.3068542480469,730.9585571289062,30.13237762451172,465.4092102050781,103.01527404785156,1183.9754638671875,352.16143703460693,233,lgp,mu+lambda,hopper,9
234,1687247909.5147083,9,1.4205201864242554,234,1188.075439453125,1173.99072265625,356.9758605957031,1064.2923583984375,31.30537223815918,477.4140930175781,78.76225280761719,1180.3087158203125,353.60072326660156,234,lgp,mu+lambda,hopper,9
235,1687247910.9530156,9,1.420073390007019,235,1237.2589111328125,1170.918701171875,391.6763916015625,1098.7138671875,32.39581298828125,484.9140625,98.31336212158203,1206.8873291015625,355.0390305519104,235,lgp,mu+lambda,hopper,9
236,1687247912.3921766,9,1.4217424392700195,236,1199.5328369140625,1176.401611328125,378.55126953125,1061.8714599609375,41.94200134277344,473.3948974609375,85.7965087890625,1197.10302734375,356.478191614151,236,lgp,mu+lambda,hopper,9
237,1687247913.8323576,9,1.422746181488037,237,1193.565185546875,1188.6634521484375,340.89508056640625,539.8226318359375,35.625247955322266,451.3282470703125,97.0044174194336,1190.80419921875,357.918372631073,237,lgp,mu+lambda,hopper,9
238,1687247915.2721803,9,1.4210822582244873,238,1230.841552734375,1202.1419677734375,338.35638427734375,277.4184265136719,51.59815216064453,454.72723388671875,93.08279418945312,1221.358642578125,359.3581953048706,238,lgp,mu+lambda,hopper,9
239,1687247916.7099915,9,1.420764446258545,239,1219.7777099609375,1176.0565185546875,334.1672058105469,457.32513427734375,39.52301788330078,475.1546630859375,71.40489959716797,1194.373291015625,360.79600644111633,239,lgp,mu+lambda,hopper,9
240,1687247918.1489344,9,1.4215564727783203,240,1227.6214599609375,1198.09130859375,387.8702697753906,1100.5284423828125,29.99578094482422,501.21319580078125,80.69325256347656,1211.3924560546875,362.23494935035706,240,lgp,mu+lambda,hopper,9
241,1687247919.587305,9,1.4222922325134277,241,1214.1341552734375,1186.2216796875,363.2811584472656,561.7589111328125,46.80635452270508,449.7558288574219,106.83543395996094,1188.34765625,363.67332005500793,241,lgp,mu+lambda,hopper,9
242,1687247921.027096,9,1.4210002422332764,242,1186.2210693359375,1170.9251708984375,358.61456298828125,985.4351806640625,37.27352523803711,456.05169677734375,116.68960571289062,1174.6136474609375,365.1131110191345,242,lgp,mu+lambda,hopper,9
243,1687247922.4655292,9,1.4197824001312256,243,1224.962158203125,1186.40087890625,384.3635559082031,1072.5469970703125,35.06847381591797,481.0601501464844,91.12480163574219,1195.1490478515625,366.5515441894531,243,lgp,mu+lambda,hopper,9
244,1687247923.9038029,9,1.4200853109359741,244,1188.572998046875,1179.34326171875,383.82440185546875,1045.4241943359375,34.26511764526367,477.3861999511719,93.54766845703125,1180.1905517578125,367.9898178577423,244,lgp,mu+lambda,hopper,9
245,1687247925.3422716,9,1.4201096296310425,245,1176.6002197265625,1166.8663330078125,333.1954345703125,346.8462829589844,36.95390701293945,445.2857971191406,89.20806884765625,1170.63818359375,369.4282865524292,245,lgp,mu+lambda,hopper,9
246,1687247926.7808118,9,1.4215061664581299,246,1219.1849365234375,1190.972900390625,357.6614685058594,884.297119140625,38.92937469482422,459.89813232421875,115.10037231445312,1196.3013916015625,370.8668267726898,246,lgp,mu+lambda,hopper,9
247,1687247928.2197442,9,1.423047423362732,247,1219.8565673828125,1187.811279296875,399.4729919433594,1006.4615478515625,41.0175895690918,474.6175537109375,99.67498779296875,1189.7952880859375,372.30575919151306,247,lgp,mu+lambda,hopper,9
248,1687247929.658483,9,1.4208269119262695,248,1212.569091796875,1174.5477294921875,336.2568359375,380.45233154296875,41.61977767944336,457.8634948730469,88.28959655761719,1196.51611328125,373.7444980144501,248,lgp,mu+lambda,hopper,9
249,1687247931.0968435,9,1.421013593673706,249,1181.1654052734375,1178.5291748046875,327.43701171875,241.2553253173828,40.990394592285156,453.9126892089844,73.19110870361328,1179.1044921875,375.18285846710205,249,lgp,mu+lambda,hopper,9
250,1687247932.5356212,9,1.4223499298095703,250,1216.7418212890625,1198.5213623046875,327.6323547363281,336.0967102050781,35.15603256225586,452.16455078125,76.40003967285156,1199.8134765625,376.62163615226746,250,lgp,mu+lambda,hopper,9
251,1687247933.9739122,9,1.4225493669509888,251,1189.19140625,1179.294189453125,368.7273254394531,1002.1235961914062,40.03061294555664,463.03424072265625,90.29683685302734,1184.8720703125,378.0599272251129,251,lgp,mu+lambda,hopper,9
252,1687247935.4123337,9,1.4214056730270386,252,1203.43017578125,1190.8936767578125,401.9757080078125,1080.650634765625,57.064971923828125,466.7193908691406,126.11845397949219,1191.97314453125,379.49834871292114,252,lgp,mu+lambda,hopper,9
253,1687247936.8495812,9,1.4199837446212769,253,1207.4989013671875,1184.9378662109375,383.89068603515625,1003.5355224609375,39.76414108276367,465.34564208984375,137.0581512451172,1204.16064453125,380.9355962276459,253,lgp,mu+lambda,hopper,9
254,1687247938.289501,9,1.4221121072769165,254,1202.05859375,1189.7027587890625,351.712646484375,741.0097045898438,34.5746955871582,457.9462585449219,99.89732360839844,1191.1983642578125,382.3755159378052,254,lgp,mu+lambda,hopper,9
255,1687247939.728433,9,1.4210710525512695,255,1219.9107666015625,1185.9476318359375,364.1146545410156,1012.27001953125,37.30870056152344,476.0417175292969,83.19158935546875,1214.4522705078125,383.81444787979126,255,lgp,mu+lambda,hopper,9
256,1687247941.1686997,9,1.4210567474365234,256,1219.3612060546875,1173.1781005859375,394.01507568359375,1074.1634521484375,40.398529052734375,477.5739440917969,117.74472045898438,1191.134521484375,385.25471472740173,256,lgp,mu+lambda,hopper,9
257,1687247942.607626,9,1.4207305908203125,257,1205.740966796875,1189.09716796875,322.8755798339844,424.1695861816406,34.823143005371094,443.2480163574219,94.7420425415039,1189.5467529296875,386.6936409473419,257,lgp,mu+lambda,hopper,9
258,1687247944.0476809,9,1.4243528842926025,258,1228.83056640625,1167.5777587890625,376.93365478515625,1087.076171875,35.041683197021484,476.78717041015625,97.88401794433594,1180.4681396484375,388.13369584083557,258,lgp,mu+lambda,hopper,9
259,1687247945.4862788,9,1.4218131303787231,259,1228.7745361328125,1219.271240234375,358.1573486328125,1019.7191162109375,35.756778717041016,481.0962829589844,81.42306518554688,1224.912841796875,389.57229375839233,259,lgp,mu+lambda,hopper,9
260,1687247946.9256518,9,1.4203767776489258,260,1223.5721435546875,1194.51513671875,394.0551452636719,1079.048095703125,32.577842712402344,489.3858642578125,86.1138916015625,1219.825439453125,391.01166677474976,260,lgp,mu+lambda,hopper,9
261,1687247948.364796,9,1.4209508895874023,261,1218.2550048828125,1174.2633056640625,344.69195556640625,742.7796020507812,38.152835845947266,462.2008972167969,92.61724090576172,1190.0667724609375,392.45081090927124,261,lgp,mu+lambda,hopper,9
262,1687247949.8039088,9,1.422785758972168,262,1187.564697265625,1177.5157470703125,339.77484130859375,850.78369140625,33.99609375,464.9819641113281,73.58452606201172,1180.8194580078125,393.88992381095886,262,lgp,mu+lambda,hopper,9
263,1687247951.2432532,9,1.422935962677002,263,1212.448486328125,1183.7841796875,381.0987854003906,914.9732055664062,30.53271484375,472.3714599609375,95.5318832397461,1207.684814453125,395.3292682170868,263,lgp,mu+lambda,hopper,9
264,1687247952.6824358,9,1.4219366312026978,264,1201.2601318359375,1185.4072265625,397.364990234375,991.80224609375,42.94457244873047,471.1085205078125,113.89151763916016,1187.3558349609375,396.7684507369995,264,lgp,mu+lambda,hopper,9
265,1687247954.1231964,9,1.4244309663772583,265,1222.2442626953125,1185.364013671875,335.8005065917969,604.8253173828125,34.511688232421875,463.2695007324219,80.69225311279297,1210.1484375,398.2092113494873,265,lgp,mu+lambda,hopper,9
266,1687247955.562382,9,1.4222050905227661,266,1182.632568359375,1168.02197265625,430.5601806640625,1071.60107421875,50.82142639160156,480.7084045410156,132.373291015625,1176.8939208984375,399.64839696884155,266,lgp,mu+lambda,hopper,9
267,1687247957.000104,9,1.4207353591918945,267,1229.0675048828125,1177.9266357421875,373.8494567871094,989.201904296875,37.463741302490234,469.5522155761719,87.68415832519531,1186.0010986328125,401.0861189365387,267,lgp,mu+lambda,hopper,9
268,1687247958.4407146,9,1.4241857528686523,268,1183.2440185546875,1176.6080322265625,357.7212829589844,1001.03955078125,30.95979118347168,473.4432373046875,81.27191925048828,1182.6314697265625,402.52672958374023,268,lgp,mu+lambda,hopper,9
269,1687247959.8837664,9,1.4259783029556274,269,1209.8743896484375,1176.3687744140625,368.0155334472656,1022.3273315429688,31.088294982910156,481.1438903808594,75.18172454833984,1186.544921875,403.9697813987732,269,lgp,mu+lambda,hopper,9
270,1687247961.3231814,9,1.422242283821106,270,1200.3033447265625,1193.097412109375,398.4758605957031,1117.2640380859375,39.11528778076172,486.076416015625,100.58653259277344,1194.9033203125,405.40919637680054,270,lgp,mu+lambda,hopper,9
271,1687247962.7630575,9,1.4215047359466553,271,1223.6944580078125,1188.4847412109375,364.31640625,921.1603393554688,40.18025207519531,467.3006896972656,82.87847900390625,1196.260986328125,406.84907245635986,271,lgp,mu+lambda,hopper,9
272,1687247964.202744,9,1.4233880043029785,272,1210.6751708984375,1172.734375,362.1594543457031,974.8472290039062,28.68222999572754,468.9445495605469,89.20260620117188,1176.6134033203125,408.2887589931488,272,lgp,mu+lambda,hopper,9
273,1687247965.642098,9,1.4216663837432861,273,1189.61279296875,1175.49462890625,386.67999267578125,1010.98974609375,43.18922424316406,466.5851135253906,101.7840805053711,1182.5574951171875,409.7281129360199,273,lgp,mu+lambda,hopper,9
274,1687247967.0819092,9,1.4225490093231201,274,1193.03515625,1176.4224853515625,344.8492126464844,619.8858642578125,28.01991081237793,463.2913513183594,85.94544982910156,1177.64697265625,411.1679241657257,274,lgp,mu+lambda,hopper,9
275,1687247968.52139,9,1.4211103916168213,275,1212.7967529296875,1185.252685546875,334.974609375,256.2080993652344,57.05571746826172,435.6954345703125,105.25303649902344,1188.0361328125,412.6074049472809,275,lgp,mu+lambda,hopper,9
276,1687247969.9616282,9,1.4233736991882324,276,1205.8525390625,1182.427490234375,383.5901184082031,1070.5810546875,32.9774284362793,481.3248291015625,96.59356689453125,1194.2989501953125,414.04764318466187,276,lgp,mu+lambda,hopper,9
277,1687247971.3994663,9,1.4201143980026245,277,1202.4547119140625,1173.71875,325.74139404296875,321.8951416015625,37.802433013916016,440.0361022949219,93.14533233642578,1179.5028076171875,415.48548126220703,277,lgp,mu+lambda,hopper,9
278,1687247972.8399282,9,1.4232969284057617,278,1197.33251953125,1196.1614990234375,369.1731262207031,950.33984375,51.06591796875,461.7310485839844,96.74053955078125,1196.3050537109375,416.9259431362152,278,lgp,mu+lambda,hopper,9
279,1687247974.2794783,9,1.4229637384414673,279,1203.6099853515625,1184.9949951171875,368.37603759765625,1024.399169921875,30.520410537719727,480.6105651855469,82.958740234375,1186.8349609375,418.3654932975769,279,lgp,mu+lambda,hopper,9
280,1687247975.7205017,9,1.4238207340240479,280,1195.98974609375,1180.1614990234375,379.7947692871094,1057.02099609375,30.55799102783203,483.7606506347656,83.85855865478516,1194.11669921875,419.80651664733887,280,lgp,mu+lambda,hopper,9
281,1687247977.1596196,9,1.4207149744033813,281,1209.414306640625,1183.349365234375,342.25323486328125,753.0403442382812,30.450700759887695,465.7335205078125,81.58574676513672,1203.8692626953125,421.24563455581665,281,lgp,mu+lambda,hopper,9
282,1687247978.5983458,9,1.4204715490341187,282,1200.63037109375,1188.7188720703125,338.62158203125,777.2264404296875,34.349769592285156,471.0973205566406,81.5130615234375,1197.2816162109375,422.68436074256897,282,lgp,mu+lambda,hopper,9
283,1687247980.0377665,9,1.4250643253326416,283,1200.980224609375,1183.6636962890625,391.5494384765625,1094.811279296875,49.802886962890625,481.7240905761719,102.55686950683594,1192.4532470703125,424.1237814426422,283,lgp,mu+lambda,hopper,9
284,1687247981.476405,9,1.4223599433898926,284,1193.42529296875,1187.234619140625,372.2843322753906,999.2075805664062,41.186702728271484,465.430908203125,106.93441772460938,1189.43359375,425.5624198913574,284,lgp,mu+lambda,hopper,9
285,1687247982.9136953,9,1.4206602573394775,285,1223.767578125,1178.358642578125,366.5902404785156,1000.4017333984375,44.158843994140625,469.3189697265625,87.42052459716797,1199.089599609375,426.9997103214264,285,lgp,mu+lambda,hopper,9
286,1687247984.3532171,9,1.4211921691894531,286,1221.9583740234375,1186.1436767578125,403.9835510253906,1068.98486328125,44.13886642456055,481.0528259277344,112.60655212402344,1207.2943115234375,428.4392321109772,286,lgp,mu+lambda,hopper,9
287,1687247985.7922053,9,1.4221875667572021,287,1210.5576171875,1173.1536865234375,402.7781677246094,1088.8927001953125,39.94173812866211,494.534912109375,82.3813247680664,1179.0732421875,429.8782203197479,287,lgp,mu+lambda,hopper,9
288,1687247987.2315447,9,1.4227499961853027,288,1213.7904052734375,1208.7550048828125,453.9035949707031,1124.7177734375,37.530128479003906,510.0992736816406,105.25604248046875,1210.95947265625,431.3175597190857,288,lgp,mu+lambda,hopper,9
289,1687247988.716573,9,1.4708046913146973,289,1219.7164306640625,1179.05126953125,398.0897216796875,1054.533935546875,35.91427230834961,481.9264221191406,95.61206817626953,1198.66064453125,432.80258798599243,289,lgp,mu+lambda,hopper,9
290,1687247990.1513958,9,1.4156148433685303,290,1231.8253173828125,1183.8460693359375,-656.4746704101562,728.115966796875,31.26842498779297,9995.1259765625,68.33537292480469,1186.4970703125,434.2374107837677,290,lgp,mu+lambda,hopper,9
291,1687247991.5864744,9,1.4162489175796509,291,1213.376953125,1190.5709228515625,431.32049560546875,1017.636474609375,36.73238754272461,493.0450744628906,95.52873229980469,1192.5706787109375,435.67248940467834,291,lgp,mu+lambda,hopper,9
292,1687247993.0229833,9,1.417433500289917,292,1201.2020263671875,1177.713134765625,345.7074279785156,912.883544921875,31.45777130126953,467.5381774902344,88.5629653930664,1198.4539794921875,437.108998298645,292,lgp,mu+lambda,hopper,9
293,1687247994.4575958,9,1.4168871641159058,293,1192.3988037109375,1187.99365234375,426.0692138671875,1081.804931640625,47.70836639404297,483.8569641113281,138.551513671875,1188.1458740234375,438.5436108112335,293,lgp,mu+lambda,hopper,9
294,1687247995.8916974,9,1.4163204431533813,294,1188.1619873046875,1173.769287109375,401.6678771972656,1026.9783935546875,38.906009674072266,475.6014404296875,101.26419067382812,1181.2877197265625,439.977712392807,294,lgp,mu+lambda,hopper,9
295,1687247997.325902,9,1.4161933660507202,295,1224.5819091796875,1167.08544921875,403.35760498046875,1082.95947265625,40.97429275512695,488.9313049316406,105.29031372070312,1202.525146484375,441.41191697120667,295,lgp,mu+lambda,hopper,9
296,1687247998.7613258,9,1.4169590473175049,296,1197.8839111328125,1175.7166748046875,318.36572265625,215.09339904785156,37.66059875488281,450.48516845703125,72.28738403320312,1183.005615234375,442.84734082221985,296,lgp,mu+lambda,hopper,9
297,1687248000.1959686,9,1.4165829420089722,297,1198.6910400390625,1178.838623046875,350.15789794921875,465.96343994140625,35.51625061035156,459.428466796875,95.2652359008789,1180.6590576171875,444.2819836139679,297,lgp,mu+lambda,hopper,9
298,1687248001.6286378,9,1.4138367176055908,298,1191.712890625,1183.51806640625,383.58294677734375,1086.6129150390625,39.55591583251953,474.6459655761719,99.31547546386719,1187.0634765625,445.71465277671814,298,lgp,mu+lambda,hopper,9
299,1687248003.0636876,9,1.4144973754882812,299,1228.54638671875,1192.86181640625,395.22308349609375,1002.0953369140625,41.73273468017578,482.5789489746094,98.41773986816406,1212.2191162109375,447.1497025489807,299,lgp,mu+lambda,hopper,9
300,1687248004.4978616,9,1.4154622554779053,300,1190.2744140625,1183.916259765625,328.1302795410156,476.0596923828125,32.621978759765625,456.1628723144531,68.06938934326172,1188.229248046875,448.58387660980225,300,lgp,mu+lambda,hopper,9
301,1687248005.9322832,9,1.416025161743164,301,1192.1434326171875,1166.1846923828125,372.5606994628906,1008.79248046875,44.837890625,467.4609375,117.37496948242188,1170.0970458984375,450.0182981491089,301,lgp,mu+lambda,hopper,9
302,1687248007.3658261,9,1.415318250656128,302,1234.05517578125,1198.453857421875,364.7131042480469,1004.0206298828125,36.85704803466797,474.654541015625,85.7488021850586,1199.9676513671875,451.45184111595154,302,lgp,mu+lambda,hopper,9
303,1687248008.8013258,9,1.4180635213851929,303,1190.4359130859375,1177.5303955078125,403.5434265136719,1059.314697265625,44.67811584472656,477.2392272949219,114.68865966796875,1184.3802490234375,452.8873407840729,303,lgp,mu+lambda,hopper,9
304,1687248010.2363966,9,1.4192430973052979,304,1215.671875,1179.9288330078125,417.78912353515625,1093.622314453125,38.10367202758789,483.5325622558594,116.11363220214844,1186.53173828125,454.3224115371704,304,lgp,mu+lambda,hopper,9
305,1687248011.6714783,9,1.4176443815231323,305,1225.14794921875,1181.96240234375,425.1706848144531,1101.48876953125,41.59697341918945,490.9996643066406,104.33131408691406,1182.73486328125,455.7574932575226,305,lgp,mu+lambda,hopper,9
306,1687248013.1081295,9,1.41875422000885,306,1210.6988525390625,1181.82568359375,368.16998291015625,1033.500732421875,36.55320358276367,465.85693359375,96.37674713134766,1192.7716064453125,457.194144487381,306,lgp,mu+lambda,hopper,9
307,1687248014.5438313,9,1.418215036392212,307,1221.4061279296875,1168.4847412109375,358.8014221191406,968.5953369140625,41.10509490966797,464.72564697265625,83.29344177246094,1172.4478759765625,458.6298463344574,307,lgp,mu+lambda,hopper,9
308,1687248016.0267413,9,1.468904733657837,308,1199.34130859375,1177.985595703125,409.6954650878906,1066.643798828125,49.547027587890625,476.8982238769531,114.55180358886719,1196.02685546875,460.1127562522888,308,lgp,mu+lambda,hopper,9
309,1687248017.492054,9,1.4473780393600464,309,1197.262939453125,1186.447265625,448.46575927734375,1117.072021484375,47.81512451171875,498.67413330078125,136.8713836669922,1187.2225341796875,461.5780689716339,309,lgp,mu+lambda,hopper,9
310,1687248018.949658,9,1.4427738189697266,310,1195.927978515625,1191.470947265625,403.7908630371094,1066.864013671875,44.85298156738281,491.2884826660156,91.77920532226562,1195.436279296875,463.0356729030609,310,lgp,mu+lambda,hopper,9
311,1687248020.402698,9,1.4389078617095947,311,1216.2763671875,1187.916748046875,418.54632568359375,1023.1921997070312,51.110469818115234,476.7438659667969,105.37863159179688,1191.4517822265625,464.48871302604675,311,lgp,mu+lambda,hopper,9
312,1687248021.850145,9,1.432866096496582,312,1184.7301025390625,1170.826416015625,393.6393737792969,1076.2470703125,43.89175796508789,482.2626953125,90.0054931640625,1175.288818359375,465.93616008758545,312,lgp,mu+lambda,hopper,9
313,1687248023.2910066,9,1.4257750511169434,313,1186.498046875,1180.04736328125,430.0753479003906,1113.5869140625,50.112613677978516,491.48712158203125,110.68172454833984,1183.6583251953125,467.3770215511322,313,lgp,mu+lambda,hopper,9
314,1687248024.7300758,9,1.4257748126983643,314,1233.1307373046875,1191.0400390625,397.047607421875,1095.6585693359375,46.618465423583984,480.63037109375,109.51054382324219,1214.4853515625,468.81609082221985,314,lgp,mu+lambda,hopper,9
315,1687248026.1687827,9,1.4218083620071411,315,1190.9775390625,1165.5894775390625,357.2323303222656,1030.85107421875,38.25675964355469,466.425537109375,82.40016174316406,1173.79052734375,470.25479769706726,315,lgp,mu+lambda,hopper,9
316,1687248027.6087317,9,1.4230921268463135,316,1206.072998046875,1177.6456298828125,389.64581298828125,1025.8851318359375,33.20587921142578,479.99853515625,87.57620239257812,1180.3072509765625,471.6947467327118,316,lgp,mu+lambda,hopper,9
317,1687248029.046943,9,1.4220420122146606,317,1188.4620361328125,1175.8492431640625,412.3475036621094,1093.59326171875,51.95429611206055,474.3043212890625,135.177734375,1175.892822265625,473.13295793533325,317,lgp,mu+lambda,hopper,9
318,1687248030.487038,9,1.4245954751968384,318,1191.6903076171875,1162.692626953125,353.6134338378906,869.602783203125,36.63346862792969,458.2169189453125,87.21737670898438,1176.408447265625,474.5730528831482,318,lgp,mu+lambda,hopper,9
319,1687248031.9253206,9,1.423804759979248,319,1184.03515625,1179.208740234375,468.2592468261719,1098.20361328125,51.143516540527344,494.26556396484375,183.11563110351562,1181.184814453125,476.0113356113434,319,lgp,mu+lambda,hopper,9
320,1687248033.363702,9,1.4229164123535156,320,1200.025146484375,1181.912109375,431.1257019042969,1060.651611328125,45.62569808959961,484.1268310546875,136.40821838378906,1190.059814453125,477.4497170448303,320,lgp,mu+lambda,hopper,9
321,1687248034.802637,9,1.4222966432571411,321,1202.279052734375,1173.365234375,324.6844787597656,343.054931640625,29.939579010009766,452.0435791015625,81.13768768310547,1177.1978759765625,478.88865208625793,321,lgp,mu+lambda,hopper,9
322,1687248036.2407157,9,1.4230103492736816,322,1199.7359619140625,1183.24462890625,455.8258361816406,1064.2462158203125,40.18292999267578,484.15887451171875,128.45266723632812,1185.106201171875,480.3267307281494,322,lgp,mu+lambda,hopper,9
323,1687248037.679851,9,1.4235236644744873,323,1205.4085693359375,1197.4139404296875,440.8172302246094,1049.7236328125,47.430503845214844,475.6937255859375,148.04147338867188,1203.3572998046875,481.7658660411835,323,lgp,mu+lambda,hopper,9
324,1687248039.1201744,9,1.4273812770843506,324,1233.01611328125,1179.1180419921875,379.5701904296875,974.737060546875,46.241336822509766,461.75518798828125,103.41625213623047,1188.9412841796875,483.2061893939972,324,lgp,mu+lambda,hopper,9
325,1687248040.5601366,9,1.426031470298767,325,1245.9755859375,1186.7557373046875,424.0169372558594,1065.685791015625,53.841552734375,471.6123352050781,145.90042114257812,1187.8265380859375,484.6461515426636,325,lgp,mu+lambda,hopper,9
326,1687248041.9999273,9,1.4258737564086914,326,1200.292724609375,1184.6180419921875,443.4666442871094,1084.44677734375,46.29397201538086,490.25384521484375,119.19815063476562,1198.8812255859375,486.0859422683716,326,lgp,mu+lambda,hopper,9
327,1687248043.4409297,9,1.426405429840088,327,1201.794189453125,1167.359619140625,354.0914306640625,947.410400390625,43.91065216064453,463.4754638671875,85.52263641357422,1173.5064697265625,487.5269446372986,327,lgp,mu+lambda,hopper,9
328,1687248044.881702,9,1.4257779121398926,328,1184.432861328125,1175.735107421875,494.7602233886719,1125.3001708984375,48.36036682128906,512.26904296875,145.7137451171875,1177.2303466796875,488.96771693229675,328,lgp,mu+lambda,hopper,9
329,1687248046.3202305,9,1.4243677854537964,329,1189.588623046875,1180.3421630859375,441.6299133300781,1089.7686767578125,45.52708053588867,485.5364990234375,145.33151245117188,1182.962890625,490.406245470047,329,lgp,mu+lambda,hopper,9
330,1687248047.7604837,9,1.4252536296844482,330,1229.216796875,1175.8323974609375,410.22021484375,1068.0693359375,41.69620132446289,485.35858154296875,91.9866943359375,1221.724609375,491.84649872779846,330,lgp,mu+lambda,hopper,9
331,1687248049.2002156,9,1.4257099628448486,331,1210.5428466796875,1206.306640625,428.6374206542969,1039.4609375,49.358863830566406,491.0265197753906,102.57411193847656,1208.18017578125,493.28623056411743,331,lgp,mu+lambda,hopper,9
332,1687248050.6415212,9,1.4274394512176514,332,1198.4383544921875,1180.19091796875,429.5460510253906,1098.3358154296875,33.46166229248047,497.8354187011719,112.96917724609375,1196.063232421875,494.72753620147705,332,lgp,mu+lambda,hopper,9
333,1687248052.0825222,9,1.4273253679275513,333,1221.5965576171875,1178.927001953125,468.69970703125,1094.0814208984375,58.29353332519531,488.9496765136719,178.50021362304688,1217.8526611328125,496.1685371398926,333,lgp,mu+lambda,hopper,9
334,1687248053.5264509,9,1.4277235269546509,334,1205.39208984375,1187.6082763671875,434.5828857421875,1076.41943359375,47.916419982910156,481.8310852050781,157.15451049804688,1196.9703369140625,497.6124658584595,334,lgp,mu+lambda,hopper,9
335,1687248055.0012183,9,1.4568846225738525,335,1216.85498046875,1166.5960693359375,382.57275390625,991.853515625,45.718196868896484,462.1268615722656,111.4290771484375,1174.979248046875,499.0872333049774,335,lgp,mu+lambda,hopper,9
336,1687248056.4349434,9,1.4122453927993774,336,1234.1107177734375,1193.358154296875,440.8084411621094,1070.8167724609375,52.024864196777344,491.015380859375,122.1463623046875,1207.472412109375,500.5209584236145,336,lgp,mu+lambda,hopper,9
337,1687248057.8698592,9,1.4135236740112305,337,1190.7916259765625,1187.165771484375,414.78131103515625,1073.63671875,39.93962097167969,481.78826904296875,115.35449981689453,1187.97314453125,501.9558742046356,337,lgp,mu+lambda,hopper,9
338,1687248059.3021057,9,1.4109833240509033,338,1193.509765625,1180.6654052734375,383.8094787597656,979.065185546875,42.422176361083984,460.2789001464844,119.150390625,1181.64892578125,503.3881206512451,338,lgp,mu+lambda,hopper,9
339,1687248060.7336495,9,1.4136369228363037,339,1217.5340576171875,1187.4375,346.87200927734375,431.726806640625,46.11890411376953,456.81903076171875,96.04541015625,1189.491943359375,504.819664478302,339,lgp,mu+lambda,hopper,9
340,1687248062.1637914,9,1.4131085872650146,340,1190.7733154296875,1185.7535400390625,383.6475830078125,1007.3934326171875,52.242759704589844,469.298095703125,121.27733612060547,1186.405029296875,506.24980640411377,340,lgp,mu+lambda,hopper,9
