,training.fitness_median,_runtime,training.fitness_1q,training.generation,training.fitness_std,training.run_id,training.fitness_mean,training.evaluation_time,training.top_k_fit.top_2_fit,_step,_timestamp,training.fitness_3q,training.top_k_fit.top_1_fit,training.top_k_fit.top_0_fit,solver,ea,environment,seed,training.evaluation,training.top_k_reward.top_0_reward,training.top_k_reward.top_1_reward,training.top_k_reward.top_2_reward
279,127.46928405761719,492.3314473628998,1042.56396484375,279,420.1238708496094,5,398.21990966796875,1.6628570556640625,1074.7861328125,279,1687249707.5739005,85.26414489746094,1077.0045166015625,1082.9794921875,lgp,mu+lambda,walker2d,5,27900,1082.9794921875,1077.0045166015625,1074.7861328125
280,144.0814666748047,494.01404309272766,749.73681640625,280,408.55267333984375,5,397.5916442871094,1.6644929647445679,1071.9290771484375,280,1687249709.2564962,86.25129699707031,1074.9168701171875,1076.6502685546875,lgp,mu+lambda,walker2d,5,28000,1076.6502685546875,1074.9168701171875,1071.9290771484375
281,124.23322296142578,495.69404435157776,567.6517333984375,281,407.0374450683594,5,363.64208984375,1.6622686386108398,1075.82177734375,281,1687249710.9364974,84.95047760009766,1078.7105712890625,1081.300537109375,lgp,mu+lambda,walker2d,5,28100,1081.300537109375,1078.7105712890625,1075.82177734375
282,156.7295684814453,497.3762583732605,678.0576171875,282,396.6163330078125,5,384.0247497558594,1.6658605337142944,1073.719970703125,282,1687249712.6187115,89.182373046875,1074.0548095703125,1078.3597412109375,lgp,mu+lambda,walker2d,5,28200,1078.3597412109375,1074.0548095703125,1073.719970703125
283,156.87286376953125,499.05639147758484,686.3228149414062,283,402.9344177246094,5,368.5139465332031,1.6626399755477905,1074.098876953125,283,1687249714.2988446,81.84443664550781,1076.320556640625,1077.3544921875,lgp,mu+lambda,walker2d,5,28300,1077.3544921875,1076.320556640625,1074.098876953125
284,139.89529418945312,500.73895359039307,539.0671997070312,284,405.24169921875,5,360.26959228515625,1.6648273468017578,1079.3397216796875,284,1687249715.9814067,83.16204833984375,1083.861083984375,1091.7215576171875,lgp,mu+lambda,walker2d,5,28400,1091.7215576171875,1083.861083984375,1079.3397216796875
285,163.27264404296875,502.4207344055176,629.98876953125,285,400.0655822753906,5,386.2547607421875,1.6647757291793823,1079.54150390625,285,1687249717.6631875,92.42322540283203,1080.1361083984375,1082.437744140625,lgp,mu+lambda,walker2d,5,28500,1082.437744140625,1080.1361083984375,1079.54150390625
286,156.14862060546875,504.10384345054626,879.7630615234375,286,410.8838195800781,5,381.3565673828125,1.6663798093795776,1073.0623779296875,286,1687249719.3462965,87.32913208007812,1073.07373046875,1075.05517578125,lgp,mu+lambda,walker2d,5,28600,1075.05517578125,1073.07373046875,1073.0623779296875
287,153.9568634033203,505.78498578071594,1040.6143798828125,287,424.49603271484375,5,438.1522216796875,1.6646831035614014,1073.2135009765625,287,1687249721.0274389,89.0406494140625,1075.7733154296875,1082.9010009765625,lgp,mu+lambda,walker2d,5,28700,1082.9010009765625,1075.7733154296875,1073.2135009765625
288,130.97128295898438,507.46711778640747,533.6837768554688,288,409.01678466796875,5,368.3776550292969,1.665236234664917,1071.2572021484375,288,1687249722.709571,72.1789779663086,1075.545166015625,1076.7081298828125,lgp,mu+lambda,walker2d,5,28800,1076.7081298828125,1075.545166015625,1071.2572021484375
289,154.73013305664062,509.14831471443176,857.47607421875,289,407.0764465332031,5,389.8907775878906,1.6642102003097534,1074.739990234375,289,1687249724.3907678,98.02447509765625,1074.94580078125,1077.5211181640625,lgp,mu+lambda,walker2d,5,28900,1077.5211181640625,1074.94580078125,1074.739990234375
290,140.1446990966797,510.8307888507843,517.64794921875,290,386.9447021484375,5,367.995849609375,1.6652435064315796,1078.86962890625,290,1687249726.073242,85.55255889892578,1079.1868896484375,1079.565673828125,lgp,mu+lambda,walker2d,5,29000,1079.565673828125,1079.1868896484375,1078.86962890625
291,167.15499877929688,512.5104050636292,1054.8631591796875,291,427.468017578125,5,428.82550048828125,1.6635117530822754,1073.4002685546875,291,1687249727.7528582,92.64701080322266,1076.26513671875,1098.2977294921875,lgp,mu+lambda,walker2d,5,29100,1098.2977294921875,1076.26513671875,1073.4002685546875
292,138.59352111816406,514.1927444934845,749.5982666015625,292,406.5900573730469,5,375.9227600097656,1.6650089025497437,1075.04296875,292,1687249729.4351976,92.8541259765625,1078.888427734375,1098.4124755859375,lgp,mu+lambda,walker2d,5,29200,1098.4124755859375,1078.888427734375,1075.04296875
293,139.82217407226562,515.8739819526672,952.35546875,293,410.9194030761719,5,403.5170593261719,1.663309097290039,1069.3084716796875,293,1687249731.116435,91.93071746826172,1069.4952392578125,1072.457763671875,lgp,mu+lambda,walker2d,5,29300,1072.457763671875,1069.4952392578125,1069.3084716796875
294,170.61810302734375,517.5554428100586,1048.643310546875,294,426.4602355957031,5,415.51654052734375,1.6651381254196167,1075.7393798828125,294,1687249732.797896,88.19525146484375,1082.37744140625,1106.0013427734375,lgp,mu+lambda,walker2d,5,29400,1106.0013427734375,1082.37744140625,1075.7393798828125
295,131.00196838378906,519.2364194393158,908.1832275390625,295,414.8990478515625,5,393.5010986328125,1.6640045642852783,1069.4864501953125,295,1687249734.4788725,82.45968627929688,1074.346435546875,1097.782470703125,lgp,mu+lambda,walker2d,5,29500,1097.782470703125,1074.346435546875,1069.4864501953125
296,133.34555053710938,520.9237036705017,1016.0975341796875,296,419.05780029296875,5,382.0021057128906,1.666549563407898,1078.123291015625,296,1687249736.1661568,87.75109100341797,1078.9378662109375,1117.5357666015625,lgp,mu+lambda,walker2d,5,29600,1117.5357666015625,1078.9378662109375,1078.123291015625
297,178.126953125,522.6032702922821,1050.599853515625,297,411.8914489746094,5,426.55224609375,1.662333607673645,1073.9259033203125,297,1687249737.8457234,97.1478271484375,1077.402587890625,1123.29833984375,lgp,mu+lambda,walker2d,5,29700,1123.29833984375,1077.402587890625,1073.9259033203125
298,132.12960815429688,524.2840731143951,591.7357177734375,298,406.4053649902344,5,366.3916320800781,1.663244605064392,1075.1832275390625,298,1687249739.5265262,81.58651733398438,1077.8663330078125,1086.1895751953125,lgp,mu+lambda,walker2d,5,29800,1086.1895751953125,1077.8663330078125,1075.1832275390625
299,132.40631103515625,525.964691400528,456.1880798339844,299,391.612060546875,5,354.92156982421875,1.662325143814087,1075.862548828125,299,1687249741.2071445,94.87190246582031,1077.099609375,1123.783447265625,lgp,mu+lambda,walker2d,5,29900,1123.783447265625,1077.099609375,1075.862548828125
300,193.73834228515625,527.645320892334,935.5911865234375,300,403.4970703125,5,406.9318542480469,1.6671230792999268,1071.5096435546875,300,1687249742.887774,89.78099822998047,1072.8321533203125,1092.2401123046875,lgp,mu+lambda,walker2d,5,30000,1092.2401123046875,1072.8321533203125,1071.5096435546875
301,164.1327667236328,529.3253679275513,856.12890625,301,412.5242614746094,5,420.08990478515625,1.662597894668579,1072.581787109375,301,1687249744.567821,94.76241302490234,1077.7479248046875,1108.7432861328125,lgp,mu+lambda,walker2d,5,30100,1108.7432861328125,1077.7479248046875,1072.581787109375
302,143.2274169921875,531.0052700042725,990.65234375,302,420.6581726074219,5,393.3996276855469,1.6616861820220947,1079.2142333984375,302,1687249746.247723,79.44945526123047,1079.4661865234375,1115.2313232421875,lgp,mu+lambda,walker2d,5,30200,1115.2313232421875,1079.4661865234375,1079.2142333984375
303,146.93142700195312,532.6840498447418,833.3883056640625,303,408.5667419433594,5,391.6201477050781,1.661275029182434,1074.6270751953125,303,1687249747.926503,95.57188415527344,1076.8900146484375,1114.806640625,lgp,mu+lambda,walker2d,5,30300,1114.806640625,1076.8900146484375,1074.6270751953125
304,151.35409545898438,534.3652985095978,797.6406860351562,304,406.24267578125,5,375.75286865234375,1.664471983909607,1073.1483154296875,304,1687249749.6077516,89.82441711425781,1073.3817138671875,1097.431640625,lgp,mu+lambda,walker2d,5,30400,1097.431640625,1073.3817138671875,1073.1483154296875
305,165.83554077148438,536.0436499118805,1032.1951904296875,305,422.31817626953125,5,403.23333740234375,1.6611642837524414,1072.280029296875,305,1687249751.286103,89.58488464355469,1073.8194580078125,1103.412353515625,lgp,mu+lambda,walker2d,5,30500,1103.412353515625,1073.8194580078125,1072.280029296875
306,145.17413330078125,537.7228264808655,740.4573974609375,306,405.382080078125,5,377.2771911621094,1.6624293327331543,1072.224853515625,306,1687249752.9652796,88.44706726074219,1073.262939453125,1074.48095703125,lgp,mu+lambda,walker2d,5,30600,1074.48095703125,1073.262939453125,1072.224853515625
307,146.6414794921875,539.4010725021362,852.40869140625,307,413.9897766113281,5,387.4211730957031,1.6617716550827026,1070.0810546875,307,1687249754.6435256,84.67082214355469,1071.345947265625,1098.9912109375,lgp,mu+lambda,walker2d,5,30700,1098.9912109375,1071.345947265625,1070.0810546875
308,136.6566162109375,541.0812544822693,1015.1572265625,308,429.6810607910156,5,418.7703857421875,1.662980556488037,1075.8544921875,308,1687249756.3237076,85.9427490234375,1076.4747314453125,1079.116943359375,lgp,mu+lambda,walker2d,5,30800,1079.116943359375,1076.4747314453125,1075.8544921875
309,143.0699462890625,542.7602918148041,1052.450927734375,309,430.08978271484375,5,408.84918212890625,1.662736415863037,1074.32861328125,309,1687249758.002745,83.04254150390625,1075.696533203125,1078.2789306640625,lgp,mu+lambda,walker2d,5,30900,1078.2789306640625,1075.696533203125,1074.32861328125
310,124.84764099121094,544.4389703273773,598.2178955078125,310,411.2724609375,5,357.0750427246094,1.6601487398147583,1075.3551025390625,310,1687249759.6814234,75.55078887939453,1077.8115234375,1079.2763671875,lgp,mu+lambda,walker2d,5,31000,1079.2763671875,1077.8115234375,1075.3551025390625
311,143.3917236328125,546.1171157360077,531.259033203125,311,399.96380615234375,5,365.80810546875,1.6616054773330688,1073.624267578125,311,1687249761.3595688,87.60639953613281,1075.151123046875,1084.7674560546875,lgp,mu+lambda,walker2d,5,31100,1084.7674560546875,1075.151123046875,1073.624267578125
312,155.9141845703125,547.7975294589996,1027.6070556640625,312,418.9311218261719,5,413.1414489746094,1.6627519130706787,1072.7030029296875,312,1687249763.0399826,77.54727935791016,1073.392822265625,1074.7457275390625,lgp,mu+lambda,walker2d,5,31200,1074.7457275390625,1073.392822265625,1072.7030029296875
313,182.00955200195312,549.4775965213776,992.9273681640625,313,406.16644287109375,5,420.3659973144531,1.6627001762390137,1074.658447265625,313,1687249764.7200496,91.86553955078125,1075.176513671875,1077.6416015625,lgp,mu+lambda,walker2d,5,31300,1077.6416015625,1075.176513671875,1074.658447265625
314,156.43212890625,551.1576132774353,907.60302734375,314,408.4683837890625,5,384.7809143066406,1.6629260778427124,1068.9248046875,314,1687249766.4000664,85.6429672241211,1071.3709716796875,1072.46728515625,lgp,mu+lambda,walker2d,5,31400,1072.46728515625,1071.3709716796875,1068.9248046875
315,132.5658721923828,552.8378751277924,681.6638793945312,315,405.6565246582031,5,381.9751892089844,1.6628046035766602,1071.2061767578125,315,1687249768.0803282,93.25848388671875,1071.349365234375,1071.5592041015625,lgp,mu+lambda,walker2d,5,31500,1071.5592041015625,1071.349365234375,1071.2061767578125
316,125.42158508300781,554.5176181793213,1042.6761474609375,316,432.1584777832031,5,400.0396728515625,1.6629761457443237,1072.762451171875,316,1687249769.7600713,78.01858520507812,1074.3013916015625,1074.3076171875,lgp,mu+lambda,walker2d,5,31600,1074.3076171875,1074.3013916015625,1072.762451171875
317,118.06765747070312,556.1989064216614,483.79144287109375,317,399.9001159667969,5,340.1575622558594,1.6645963191986084,1073.1470947265625,317,1687249771.4413595,78.21263885498047,1079.26904296875,1083.0277099609375,lgp,mu+lambda,walker2d,5,31700,1083.0277099609375,1079.26904296875,1073.1470947265625
318,135.09251403808594,557.8812167644501,1052.49462890625,318,436.3048400878906,5,425.8279724121094,1.6666311025619507,1074.409423828125,318,1687249773.1236699,87.11688232421875,1079.0517578125,1079.480224609375,lgp,mu+lambda,walker2d,5,31800,1079.480224609375,1079.0517578125,1074.409423828125
319,114.78012084960938,559.5589668750763,770.0924682617188,319,413.2975158691406,5,355.2420959472656,1.6612282991409302,1070.1932373046875,319,1687249774.80142,77.18339538574219,1071.23681640625,1080.981689453125,lgp,mu+lambda,walker2d,5,31900,1080.981689453125,1071.23681640625,1070.1932373046875
320,153.79913330078125,561.237642288208,598.8661499023438,320,402.3262939453125,5,377.18646240234375,1.6629661321640015,1071.126220703125,320,1687249776.4800954,87.8449478149414,1071.6959228515625,1073.3753662109375,lgp,mu+lambda,walker2d,5,32000,1073.3753662109375,1071.6959228515625,1071.126220703125
321,148.3975067138672,562.9145348072052,544.72509765625,321,398.88519287109375,5,381.2867126464844,1.6600652933120728,1071.6767578125,321,1687249778.156988,89.70686340332031,1076.23486328125,1076.6180419921875,lgp,mu+lambda,walker2d,5,32100,1076.6180419921875,1076.23486328125,1071.6767578125
322,148.47433471679688,564.5945384502411,603.6475830078125,322,401.5357360839844,5,388.3852233886719,1.6635133028030396,1075.341064453125,322,1687249779.8369915,90.41062927246094,1076.4818115234375,1076.5245361328125,lgp,mu+lambda,walker2d,5,32200,1076.5245361328125,1076.4818115234375,1075.341064453125
323,151.35922241210938,566.2698166370392,628.2474365234375,323,401.8611755371094,5,389.7286682128906,1.6585462093353271,1073.6917724609375,323,1687249781.5122697,92.55570983886719,1075.630126953125,1079.3270263671875,lgp,mu+lambda,walker2d,5,32300,1079.3270263671875,1075.630126953125,1073.6917724609375
324,154.5589599609375,567.9495549201965,762.190185546875,324,408.7926330566406,5,379.5016174316406,1.6638563871383667,1073.025146484375,324,1687249783.192008,84.30803680419922,1073.914794921875,1077.913330078125,lgp,mu+lambda,walker2d,5,32400,1077.913330078125,1073.914794921875,1073.025146484375
325,111.88819122314453,569.6299221515656,399.7051086425781,325,394.1065368652344,5,327.30426025390625,1.6632306575775146,1075.44873046875,325,1687249784.8723752,81.30118560791016,1076.3795166015625,1078.31005859375,lgp,mu+lambda,walker2d,5,32500,1078.31005859375,1076.3795166015625,1075.44873046875
326,130.90234375,571.3098635673523,1001.8290405273438,326,413.88153076171875,5,394.0826721191406,1.6626847982406616,1070.0848388671875,326,1687249786.5523167,81.69953155517578,1070.271484375,1073.5244140625,lgp,mu+lambda,walker2d,5,32600,1073.5244140625,1070.271484375,1070.0848388671875
327,122.98982238769531,572.9888639450073,658.7523193359375,327,414.723876953125,5,364.0871887207031,1.66226065158844,1070.396728515625,327,1687249788.231317,82.04642486572266,1074.0782470703125,1075.1246337890625,lgp,mu+lambda,walker2d,5,32700,1075.1246337890625,1074.0782470703125,1070.396728515625
328,143.42440795898438,574.665976524353,1049.105224609375,328,416.2417907714844,5,393.51263427734375,1.6595916748046875,1073.9969482421875,328,1687249789.9084296,83.99819946289062,1078.7242431640625,1081.9766845703125,lgp,mu+lambda,walker2d,5,32800,1081.9766845703125,1078.7242431640625,1073.9969482421875
329,166.1652069091797,576.3443937301636,937.3448486328125,329,413.5708923339844,5,410.3230895996094,1.6607813835144043,1075.70556640625,329,1687249791.5868468,93.83265686035156,1077.618408203125,1078.9638671875,lgp,mu+lambda,walker2d,5,32900,1078.9638671875,1077.618408203125,1075.70556640625
330,172.7471923828125,578.0211572647095,1032.594970703125,330,419.8599548339844,5,411.2101135253906,1.659572958946228,1074.9918212890625,330,1687249793.2636104,83.8251953125,1078.3121337890625,1079.836181640625,lgp,mu+lambda,walker2d,5,33000,1079.836181640625,1078.3121337890625,1074.9918212890625
331,158.85411071777344,579.7006845474243,1021.9927978515625,331,420.2170104980469,5,376.6932678222656,1.6640522480010986,1076.3394775390625,331,1687249794.9431376,82.69708251953125,1076.77490234375,1080.00048828125,lgp,mu+lambda,walker2d,5,33100,1080.00048828125,1076.77490234375,1076.3394775390625
332,142.30931091308594,581.3774869441986,1013.106689453125,332,416.8127746582031,5,403.7331848144531,1.6603444814682007,1078.4842529296875,332,1687249796.61994,91.87110900878906,1081.09375,1083.7530517578125,lgp,mu+lambda,walker2d,5,33200,1083.7530517578125,1081.09375,1078.4842529296875
333,239.7724609375,583.0576586723328,1045.6416015625,333,414.25982666015625,5,450.8957214355469,1.6617759466171265,1071.76416015625,333,1687249798.3001118,111.56660461425781,1073.705322265625,1075.383544921875,lgp,mu+lambda,walker2d,5,33300,1075.383544921875,1073.705322265625,1071.76416015625
334,150.28189086914062,584.7384960651398,918.2152709960938,334,409.54644775390625,5,390.91595458984375,1.661507487297058,1071.798828125,334,1687249799.9809492,91.16091918945312,1073.3917236328125,1081.761962890625,lgp,mu+lambda,walker2d,5,33400,1081.761962890625,1073.3917236328125,1071.798828125
335,151.8238067626953,586.4135539531708,514.7279052734375,335,394.70703125,5,368.6824951171875,1.6575227975845337,1076.2940673828125,335,1687249801.656007,87.08250427246094,1080.3526611328125,1083.727783203125,lgp,mu+lambda,walker2d,5,33500,1083.727783203125,1080.3526611328125,1076.2940673828125
336,150.92953491210938,588.0831332206726,685.2504272460938,336,405.2132873535156,5,390.83642578125,1.6487098932266235,1070.33203125,336,1687249803.3255863,84.8058853149414,1071.77490234375,1072.4443359375,lgp,mu+lambda,walker2d,5,33600,1072.4443359375,1071.77490234375,1070.33203125
337,135.46664428710938,589.7525727748871,479.30804443359375,337,404.0115966796875,5,353.3195495605469,1.6474844217300415,1077.6951904296875,337,1687249804.9950259,81.5234375,1079.176025390625,1079.6846923828125,lgp,mu+lambda,walker2d,5,33700,1079.6846923828125,1079.176025390625,1077.6951904296875
338,109.7247314453125,591.4216299057007,499.89794921875,338,401.8523254394531,5,351.0208435058594,1.6482737064361572,1075.58544921875,338,1687249806.664083,81.55643463134766,1076.9755859375,1081.6983642578125,lgp,mu+lambda,walker2d,5,33800,1081.6983642578125,1076.9755859375,1075.58544921875
339,150.0858154296875,593.0915048122406,598.5166015625,339,396.0989685058594,5,379.87689208984375,1.648241639137268,1074.8297119140625,339,1687249808.333958,92.23155212402344,1075.531005859375,1080.3343505859375,lgp,mu+lambda,walker2d,5,33900,1080.3343505859375,1075.531005859375,1074.8297119140625
340,125.06150817871094,594.7681136131287,449.36724853515625,340,384.90997314453125,5,335.83734130859375,1.6533318758010864,1076.36767578125,340,1687249810.0105667,79.10285949707031,1077.6788330078125,1079.491455078125,lgp,mu+lambda,walker2d,5,34000,1079.491455078125,1077.6788330078125,1076.36767578125
341,133.5385284423828,596.4494698047638,591.56689453125,341,402.7054443359375,5,376.3210144042969,1.6609917879104614,1072.24755859375,341,1687249811.691923,79.92157745361328,1073.6632080078125,1074.6519775390625,lgp,mu+lambda,walker2d,5,34100,1074.6519775390625,1073.6632080078125,1072.24755859375
342,130.724609375,598.1316976547241,1051.84228515625,342,423.586181640625,5,413.7911376953125,1.6621936559677124,1069.94873046875,342,1687249813.3741508,90.52711486816406,1070.96240234375,1071.27880859375,lgp,mu+lambda,walker2d,5,34200,1071.27880859375,1070.96240234375,1069.94873046875
343,159.118896484375,599.8117389678955,966.7105102539062,343,409.0446472167969,5,412.546630859375,1.662939429283142,1076.075439453125,343,1687249815.054192,99.7791519165039,1078.2724609375,1081.011474609375,lgp,mu+lambda,walker2d,5,34300,1081.011474609375,1078.2724609375,1076.075439453125
344,147.356201171875,601.4919216632843,771.7244873046875,344,403.38165283203125,5,395.6887512207031,1.6629767417907715,1074.403564453125,344,1687249816.7343748,93.119384765625,1075.899658203125,1077.3153076171875,lgp,mu+lambda,walker2d,5,34400,1077.3153076171875,1075.899658203125,1074.403564453125
345,138.42947387695312,603.1673769950867,727.0157470703125,345,411.3770446777344,5,386.3544006347656,1.6600747108459473,1073.767822265625,345,1687249818.40983,79.05805969238281,1076.8768310546875,1078.2122802734375,lgp,mu+lambda,walker2d,5,34500,1078.2122802734375,1076.8768310546875,1073.767822265625
346,144.2337646484375,604.8446521759033,1035.89501953125,346,415.9144592285156,5,390.001953125,1.6612629890441895,1072.57080078125,346,1687249820.0871053,80.09320068359375,1074.17529296875,1074.263671875,lgp,mu+lambda,walker2d,5,34600,1074.263671875,1074.17529296875,1072.57080078125
347,120.44758605957031,606.5224950313568,1028.637451171875,347,427.9705810546875,5,385.7748107910156,1.6607792377471924,1077.1483154296875,347,1687249821.7649481,85.488037109375,1079.151611328125,1083.7701416015625,lgp,mu+lambda,walker2d,5,34700,1083.7701416015625,1079.151611328125,1077.1483154296875
348,138.11712646484375,608.2044200897217,1014.1852416992188,348,415.7842712402344,5,398.1214294433594,1.6639820337295532,1073.1273193359375,348,1687249823.4468732,82.77436065673828,1075.4376220703125,1076.5902099609375,lgp,mu+lambda,walker2d,5,34800,1076.5902099609375,1075.4376220703125,1073.1273193359375
349,153.2057647705078,609.8858561515808,538.0445556640625,349,381.8605651855469,5,356.7393798828125,1.6639633178710938,1073.83740234375,349,1687249825.1283092,81.038818359375,1078.89013671875,1080.9307861328125,lgp,mu+lambda,walker2d,5,34900,1080.9307861328125,1078.89013671875,1073.83740234375
350,122.66412353515625,611.5676865577698,503.352294921875,350,404.2298278808594,5,350.6268615722656,1.6652251482009888,1070.9644775390625,350,1687249826.8101397,83.82088470458984,1071.5216064453125,1077.2628173828125,lgp,mu+lambda,walker2d,5,35000,1077.2628173828125,1071.5216064453125,1070.9644775390625
351,127.43251037597656,613.2489721775055,746.8658447265625,351,412.66253662109375,5,368.8865966796875,1.6646389961242676,1073.7498779296875,351,1687249828.4914253,73.98665618896484,1078.30224609375,1078.542236328125,lgp,mu+lambda,walker2d,5,35100,1078.542236328125,1078.30224609375,1073.7498779296875
352,168.0530548095703,614.9321231842041,1055.2010498046875,352,430.30322265625,5,440.3245849609375,1.6652809381484985,1075.213134765625,352,1687249830.1745763,93.64342498779297,1076.9185791015625,1080.44287109375,lgp,mu+lambda,walker2d,5,35200,1080.44287109375,1076.9185791015625,1075.213134765625
353,149.71774291992188,616.6128067970276,1029.7901611328125,353,431.4010009765625,5,402.675537109375,1.6627188920974731,1081.093017578125,353,1687249831.85526,89.207763671875,1090.219970703125,1092.490966796875,lgp,mu+lambda,walker2d,5,35300,1092.490966796875,1090.219970703125,1081.093017578125
354,131.07284545898438,618.2951176166534,362.557861328125,354,405.723876953125,5,340.1898498535156,1.6643613576889038,1081.024169921875,354,1687249833.5375707,80.47673034667969,1082.1253662109375,1082.2684326171875,lgp,mu+lambda,walker2d,5,35400,1082.2684326171875,1082.1253662109375,1081.024169921875
355,121.38893127441406,619.9739711284637,996.525390625,355,419.81036376953125,5,373.89410400390625,1.6624197959899902,1070.77734375,355,1687249835.2164242,88.15699005126953,1070.9693603515625,1077.5390625,lgp,mu+lambda,walker2d,5,35500,1077.5390625,1070.9693603515625,1070.77734375
356,139.48985290527344,621.6550736427307,1016.7796020507812,356,424.31298828125,5,393.4789123535156,1.6646676063537598,1072.73193359375,356,1687249836.8975267,85.66144561767578,1074.2685546875,1075.6153564453125,lgp,mu+lambda,walker2d,5,35600,1075.6153564453125,1074.2685546875,1072.73193359375
357,122.97909545898438,623.3340249061584,930.0267333984375,357,416.7926330566406,5,379.8783874511719,1.6621986627578735,1068.8671875,357,1687249838.576478,83.90570068359375,1069.4088134765625,1069.5096435546875,lgp,mu+lambda,walker2d,5,35700,1069.5096435546875,1069.4088134765625,1068.8671875
358,140.90782165527344,625.0147395133972,527.8076171875,358,391.4236755371094,5,361.35113525390625,1.6645678281784058,1070.7320556640625,358,1687249840.2571926,95.35393524169922,1071.0147705078125,1073.969482421875,lgp,mu+lambda,walker2d,5,35800,1073.969482421875,1071.0147705078125,1070.7320556640625
359,150.99298095703125,626.6948976516724,1052.079833984375,359,420.4225769042969,5,402.07952880859375,1.663944959640503,1075.436767578125,359,1687249841.9373507,88.28614807128906,1076.00537109375,1078.7745361328125,lgp,mu+lambda,walker2d,5,35900,1078.7745361328125,1076.00537109375,1075.436767578125
360,154.583251953125,628.3772542476654,912.610107421875,360,410.51336669921875,5,399.6477355957031,1.6647939682006836,1076.5626220703125,360,1687249843.6197073,88.62165069580078,1078.5867919921875,1082.970458984375,lgp,mu+lambda,walker2d,5,36000,1082.970458984375,1078.5867919921875,1076.5626220703125
361,174.57177734375,630.058201789856,608.0294799804688,361,400.0560302734375,5,387.3243713378906,1.6634588241577148,1073.750244140625,361,1687249845.300655,98.49523162841797,1075.025146484375,1075.4765625,lgp,mu+lambda,walker2d,5,36100,1075.4765625,1075.025146484375,1073.750244140625
362,148.72607421875,631.7400109767914,677.6983032226562,362,414.6217041015625,5,380.2176513671875,1.664292335510254,1076.0504150390625,362,1687249846.982464,78.2652587890625,1076.43701171875,1080.9705810546875,lgp,mu+lambda,walker2d,5,36200,1080.9705810546875,1076.43701171875,1076.0504150390625
363,131.89878845214844,633.4210429191589,801.4613037109375,363,413.3414306640625,5,381.5191650390625,1.6648516654968262,1075.241943359375,363,1687249848.663496,81.81597137451172,1077.589599609375,1080.0462646484375,lgp,mu+lambda,walker2d,5,36300,1080.0462646484375,1077.589599609375,1075.241943359375
364,138.38059997558594,635.104161977768,1031.74951171875,364,427.5550537109375,5,404.0057678222656,1.6656185388565063,1072.552978515625,364,1687249850.346615,83.7536392211914,1076.5064697265625,1077.142333984375,lgp,mu+lambda,walker2d,5,36400,1077.142333984375,1076.5064697265625,1072.552978515625
365,134.2428436279297,636.7868072986603,383.77093505859375,365,379.8856506347656,5,328.6328125,1.6653921604156494,1072.32470703125,365,1687249852.0292604,86.56513977050781,1076.783935546875,1079.9190673828125,lgp,mu+lambda,walker2d,5,36500,1079.9190673828125,1076.783935546875,1072.32470703125
366,145.054931640625,638.4698195457458,631.5258178710938,366,405.1894836425781,5,374.01947021484375,1.6666638851165771,1072.33544921875,366,1687249853.7122726,87.79379272460938,1076.7369384765625,1083.6639404296875,lgp,mu+lambda,walker2d,5,36600,1083.6639404296875,1076.7369384765625,1072.33544921875
367,130.03977966308594,640.1510238647461,950.441650390625,367,415.0924987792969,5,377.1293029785156,1.6643089056015015,1070.028076171875,367,1687249855.393477,92.14956665039062,1072.0455322265625,1074.859375,lgp,mu+lambda,walker2d,5,36700,1074.859375,1072.0455322265625,1070.028076171875
368,160.7570343017578,641.834148645401,996.5836181640625,368,415.5355529785156,5,411.1148986816406,1.66558039188385,1074.45263671875,368,1687249857.0766017,92.53858184814453,1074.9317626953125,1076.821044921875,lgp,mu+lambda,walker2d,5,36800,1076.821044921875,1074.9317626953125,1074.45263671875
369,137.5739288330078,643.514571428299,1036.4056396484375,369,428.08209228515625,5,415.3738098144531,1.6634138822555542,1073.6055908203125,369,1687249858.7570245,85.91709899902344,1074.8863525390625,1077.51318359375,lgp,mu+lambda,walker2d,5,36900,1077.51318359375,1074.8863525390625,1073.6055908203125
370,116.71963500976562,645.1951558589935,844.211181640625,370,418.9822082519531,5,379.33331298828125,1.6640828847885132,1075.274169921875,370,1687249860.437609,80.57553100585938,1076.3348388671875,1083.6988525390625,lgp,mu+lambda,walker2d,5,37000,1083.6988525390625,1076.3348388671875,1075.274169921875
371,161.9420623779297,646.875305891037,1027.7120361328125,371,410.4311218261719,5,403.5662536621094,1.6637728214263916,1074.7799072265625,371,1687249862.117759,94.11819458007812,1075.4644775390625,1079.6123046875,lgp,mu+lambda,walker2d,5,37100,1079.6123046875,1075.4644775390625,1074.7799072265625
372,131.1593475341797,648.5582656860352,743.346923828125,372,410.323486328125,5,376.026123046875,1.6668596267700195,1071.8548583984375,372,1687249863.8007188,81.77037048339844,1072.751708984375,1078.2021484375,lgp,mu+lambda,walker2d,5,37200,1078.2021484375,1072.751708984375,1071.8548583984375
373,189.7867431640625,650.2391400337219,459.5686950683594,373,387.0356750488281,5,377.200927734375,1.6640598773956299,1073.334716796875,373,1687249865.4815931,85.1639175415039,1074.121826171875,1077.302978515625,lgp,mu+lambda,walker2d,5,37300,1077.302978515625,1074.121826171875,1073.334716796875
