,training.generation,training.run_id,training.fitness_1q,training.top_k_fit.top_0_fit,training.top_k_reward.top_1_reward,training.fitness_3q,training.fitness_mean,training.evaluation_time,training.top_k_fit.top_1_fit,training.fitness_median,training.top_k_fit.top_2_fit,training.top_k_reward.top_0_reward,training.top_k_reward.top_2_reward,_step,_runtime,_timestamp,training.fitness_std,solver,ea,fitness,environment,seed,training.evaluation
834,834,2,25.069469451904297,49.25116729736328,404.20050048828125,-0.04631642997264862,12.309369087219238,17.21942901611328,48.938541412353516,1.0610709190368652,48.74675369262695,486.5950012207031,447.78424072265625,834,14378.023907661438,1687578173.4338586,19.25872802734375,cgp-large,mu+lambda,distance,ant,2,83400
835,835,2,8.858150482177734,49.285247802734375,415.0809631347656,-0.06448284536600113,11.342247009277344,17.206254959106445,49.094974517822266,1.332639455795288,48.862815856933594,623.1155395507812,298.4167785644531,835,14395.260335683823,1687578190.6702867,19.03693389892578,cgp-large,mu+lambda,distance,ant,2,83500
836,836,2,25.099361419677734,49.23276901245117,444.3255615234375,0.025120779871940613,13.85146427154541,17.23160743713379,48.91205978393555,2.043361186981201,48.89731216430664,451.20745849609375,570.9292602539062,836,14412.517719507217,1687578207.9276705,19.27823829650879,cgp-large,mu+lambda,distance,ant,2,83600
837,837,2,19.99142074584961,49.054927825927734,483.2296447753906,-0.007378184236586094,12.807989120483398,17.231487274169922,48.90842819213867,1.6284047365188599,48.842105865478516,445.019775390625,620.1785278320312,837,14429.772675991058,1687578225.182627,19.103530883789062,cgp-large,mu+lambda,distance,ant,2,83700
838,838,2,17.324657440185547,49.04310607910156,447.2355041503906,-0.028752747923135757,12.806745529174805,17.21735191345215,48.82128143310547,2.1758203506469727,48.77688980102539,432.3417053222656,454.3528137207031,838,14447.00834107399,1687578242.418292,19.358139038085938,cgp-large,mu+lambda,distance,ant,2,83800
839,839,2,13.279108047485352,49.667938232421875,298.8799743652344,0.05995269864797592,12.399171829223633,17.212425231933594,49.217952728271484,2.458779811859131,49.11598205566406,446.56561279296875,481.0175476074219,839,14464.239443302155,1687578259.6493943,19.08624267578125,cgp-large,mu+lambda,distance,ant,2,83900
840,840,2,16.345012664794922,49.23854064941406,439.3642578125,0.012742134742438793,12.742602348327637,17.255168914794922,49.03245544433594,1.9376859664916992,48.924842834472656,342.88189697265625,510.8902587890625,840,14481.511000871658,1687578276.9209518,18.961015701293945,cgp-large,mu+lambda,distance,ant,2,84000
841,841,2,23.856239318847656,49.43596267700195,609.4130859375,-0.02071140706539154,13.319706916809082,17.207910537719727,49.21157455444336,1.798915147781372,48.942893981933594,624.1690673828125,512.3253784179688,841,14498.737410068512,1687578294.147361,19.29371452331543,cgp-large,mu+lambda,distance,ant,2,84100
842,842,2,13.246026039123535,48.9338264465332,442.9472961425781,-0.0037592570297420025,12.664716720581055,17.325458526611328,48.91454315185547,2.4824752807617188,48.878997802734375,427.160400390625,461.15789794921875,842,14516.081675767899,1687578311.4916267,18.9331111907959,cgp-large,mu+lambda,distance,ant,2,84200
843,843,2,14.017267227172852,49.18663024902344,422.2492370605469,-0.05241455137729645,12.489298820495605,17.319522857666016,49.151084899902344,1.0571812391281128,48.94668197631836,387.1036376953125,427.4024658203125,843,14533.420074224472,1687578328.8300252,19.378511428833008,cgp-large,mu+lambda,distance,ant,2,84300
844,844,2,12.210041999816895,49.52167892456055,589.5805053710938,0.0065550608560442924,11.260087966918945,17.315399169921875,49.21054458618164,0.8991878032684326,48.926185607910156,485.1580505371094,580.2542724609375,844,14550.754235982895,1687578346.164187,18.871028900146484,cgp-large,mu+lambda,distance,ant,2,84400
845,845,2,15.611640930175781,49.12541580200195,609.3717651367188,0.0405423603951931,12.677507400512695,17.312776565551758,48.92836380004883,2.148458480834961,48.840843200683594,310.3424377441406,352.5956726074219,845,14568.084139585495,1687578363.4940906,18.959522247314453,cgp-large,mu+lambda,distance,ant,2,84500
846,846,2,14.466692924499512,49.182735443115234,301.557861328125,-0.03800186514854431,12.074508666992188,17.324846267700195,49.06788635253906,1.945143699645996,48.96702194213867,566.90625,434.6695556640625,846,14585.427067041397,1687578380.837018,19.086437225341797,cgp-large,mu+lambda,distance,ant,2,84600
847,847,2,9.687533378601074,49.35669708251953,574.1174926757812,-0.005869192536920309,11.411319732666016,17.329547882080078,49.21059799194336,1.2812753915786743,49.20602035522461,440.2342834472656,379.6873474121094,847,14602.785703659058,1687578398.1956546,19.071386337280273,cgp-large,mu+lambda,distance,ant,2,84700
848,848,2,18.906709671020508,48.95421600341797,561.0770263671875,0.23763695359230042,13.140092849731445,17.214853286743164,48.89384841918945,3.2334210872650146,48.76817321777344,532.0809326171875,325.9291076660156,848,14620.025621175766,1687578415.4355721,18.421968460083008,cgp-large,mu+lambda,distance,ant,2,84800
849,849,2,14.6813383102417,49.38252258300781,444.6620788574219,-0.051907140761613846,12.437665939331055,17.319252014160156,49.089500427246094,1.373579740524292,48.775272369384766,482.302490234375,427.0583190917969,849,14637.367483615875,1687578432.7774346,19.027992248535156,cgp-large,mu+lambda,distance,ant,2,84900
850,850,2,10.809774398803711,49.36982345581055,549.9467163085938,-0.05092373490333557,11.502278327941895,17.339799880981445,49.267250061035156,0.9308892488479614,49.0648193359375,446.9642639160156,570.384521484375,850,14654.726413488388,1687578450.1363645,19.265844345092773,cgp-large,mu+lambda,distance,ant,2,85000
851,851,2,10.179128646850586,49.28074264526367,511.3750305175781,-0.03176549822092056,11.125480651855469,17.319969177246094,49.180179595947266,0.24023103713989258,48.87546157836914,635.82421875,391.4739990234375,851,14672.06563782692,1687578467.4755888,19.00786590576172,cgp-large,mu+lambda,distance,ant,2,85100
852,852,2,11.053434371948242,49.28927993774414,302.246826171875,-0.04064911976456642,11.459991455078125,17.338287353515625,48.94927978515625,1.613260269165039,48.75979995727539,289.3558349609375,439.28851318359375,852,14689.424958705902,1687578484.8349097,19.028362274169922,cgp-large,mu+lambda,distance,ant,2,85200
853,853,2,16.86092758178711,49.85004425048828,660.9913330078125,-0.007664026692509651,12.226819038391113,17.323171615600586,49.14841079711914,1.6520612239837646,49.019718170166016,527.41796875,495.8288269042969,853,14706.76864862442,1687578502.1785996,19.028812408447266,cgp-large,mu+lambda,distance,ant,2,85300
854,854,2,21.800296783447266,49.41677474975586,446.0909729003906,0.1217937245965004,12.994572639465332,17.32740592956543,48.971778869628906,1.6103339195251465,48.865299224853516,461.2216796875,575.0007934570312,854,14724.116042613983,1687578519.5259936,19.07070541381836,cgp-large,mu+lambda,distance,ant,2,85400
855,855,2,14.284915924072266,49.406673431396484,469.5892028808594,0.08645406365394592,12.626068115234375,17.331727981567383,49.02574920654297,2.3369085788726807,48.998390197753906,329.1641845703125,346.2676696777344,855,14741.468074321747,1687578536.8780253,18.634933471679688,cgp-large,mu+lambda,distance,ant,2,85500
856,856,2,9.076419830322266,49.06391143798828,582.7636108398438,-0.07452910393476486,11.174416542053223,17.33119773864746,49.047794342041016,0.610946536064148,48.96646499633789,491.8038635253906,589.0372924804688,856,14758.818979263306,1687578554.2289302,19.05635643005371,cgp-large,mu+lambda,distance,ant,2,85600
857,857,2,10.851490020751953,49.59293746948242,160.5933074951172,0.058470822870731354,12.237580299377441,17.346420288085938,48.901710510253906,2.4709525108337402,48.80487060546875,432.0884704589844,151.0943145751953,857,14776.184975385666,1687578571.5949264,18.656518936157227,cgp-large,mu+lambda,distance,ant,2,85700
858,858,2,19.18411636352539,49.61003875732422,510.0557556152344,0.037694960832595825,12.72439956665039,17.32600975036621,49.5587158203125,2.6194467544555664,49.01808166503906,415.9962463378906,495.3511657714844,858,14793.529594421387,1687578588.9395454,18.920682907104492,cgp-large,mu+lambda,distance,ant,2,85800
859,859,2,12.779960632324219,49.81730651855469,248.7970428466797,-0.04048401489853859,11.186237335205078,17.335376739501953,49.76224899291992,0.432636559009552,49.075531005859375,326.0835876464844,311.82037353515625,859,14810.886314868927,1687578606.2962658,19.211170196533203,cgp-large,mu+lambda,distance,ant,2,85900
860,860,2,15.775711059570312,49.051963806152344,599.6346435546875,-0.032820235937833786,11.896458625793457,17.214590072631836,48.9485969543457,1.6763801574707031,48.91551971435547,340.29388427734375,493.0165100097656,860,14828.12378501892,1687578623.533736,18.999935150146484,cgp-large,mu+lambda,distance,ant,2,86000
861,861,2,20.859453201293945,49.44375228881836,455.7586975097656,0.03177851065993309,12.827953338623047,17.215810775756836,49.38090896606445,1.4394861459732056,49.080867767333984,433.9056701660156,284.8385925292969,861,14845.36271905899,1687578640.77267,19.21908187866211,cgp-large,mu+lambda,distance,ant,2,86100
862,862,2,7.091575622558594,49.21091842651367,435.1383361816406,-0.06742080301046371,10.83347225189209,17.345632553100586,49.18951416015625,0.4894866347312927,49.093467712402344,483.2192077636719,558.4829711914062,862,14862.731240272522,1687578658.1411912,19.08587646484375,cgp-large,mu+lambda,distance,ant,2,86200
863,863,2,20.111711502075195,49.082923889160156,376.29095458984375,-0.06620442867279053,12.193970680236816,17.3214111328125,48.85806655883789,1.7420310974121094,48.85704803466797,643.6138305664062,604.8505249023438,863,14880.102044820786,1687578675.5119958,19.526395797729492,cgp-large,mu+lambda,distance,ant,2,86300
864,864,2,20.41636085510254,48.979347229003906,623.815673828125,-0.06212764233350754,12.331331253051758,17.333696365356445,48.73789978027344,1.279450535774231,48.60694885253906,668.9673461914062,425.755126953125,864,14897.459719657898,1687578692.8696706,19.014867782592773,cgp-large,mu+lambda,distance,ant,2,86400
865,865,2,11.948735237121582,49.37559509277344,254.58120727539062,-0.06068667769432068,11.515551567077637,17.333450317382812,49.247100830078125,1.172767162322998,49.140499114990234,578.3681640625,444.6806640625,865,14914.814357280731,1687578710.2243083,18.955385208129883,cgp-large,mu+lambda,distance,ant,2,86500
866,866,2,15.89518928527832,49.2851676940918,439.18865966796875,0.020385809242725372,11.985175132751465,17.304542541503906,48.99215316772461,2.210000514984131,48.98973846435547,509.54241943359375,402.25811767578125,866,14932.166377782822,1687578727.5763288,19.234256744384766,cgp-large,mu+lambda,distance,ant,2,86600
867,867,2,12.47868537902832,49.85113525390625,491.1460876464844,-0.02901727706193924,12.195202827453613,17.304946899414062,49.20793151855469,1.3827942609786987,48.93760681152344,179.5128936767578,387.7696533203125,867,14949.508221626282,1687578744.9181726,18.76897430419922,cgp-large,mu+lambda,distance,ant,2,86700
868,868,2,16.841663360595703,49.194637298583984,567.0466918945312,0.010573353618383408,12.750812530517578,17.330299377441406,49.13917541503906,1.6230826377868652,48.952701568603516,465.98309326171875,438.315673828125,868,14966.856731891632,1687578762.2666829,19.14133071899414,cgp-large,mu+lambda,distance,ant,2,86800
869,869,2,11.944681167602539,49.05287551879883,403.1639099121094,0.01899030990898609,11.8251953125,17.331193923950195,48.95142364501953,1.9609813690185547,48.937225341796875,460.94677734375,451.81304931640625,869,14984.205955028534,1687578779.615906,18.703834533691406,cgp-large,mu+lambda,distance,ant,2,86900
870,870,2,28.828773498535156,49.59140396118164,422.3540954589844,0.007800668012350798,13.86269474029541,17.314632415771484,49.07769775390625,2.123607873916626,48.80607604980469,424.12457275390625,455.3690490722656,870,15001.53917312622,1687578796.949124,19.51276397705078,cgp-large,mu+lambda,distance,ant,2,87000
871,871,2,16.3950138092041,49.59135437011719,499.5364990234375,-0.057508520781993866,11.91115665435791,17.329856872558594,49.04552459716797,1.0248397588729858,48.93899917602539,498.5870666503906,406.9426574707031,871,15018.886140346527,1687578814.2960913,19.17928123474121,cgp-large,mu+lambda,distance,ant,2,87100
872,872,2,12.894043922424316,49.37389373779297,436.7889404296875,-0.05667273327708244,11.682429313659668,17.321788787841797,49.18742370605469,1.7082796096801758,49.172447204589844,478.8306884765625,433.91436767578125,872,15036.225374221802,1687578831.6353252,18.925060272216797,cgp-large,mu+lambda,distance,ant,2,87200
873,873,2,21.44244384765625,48.99385070800781,414.65899658203125,-0.023815002292394638,13.105379104614258,17.31471824645996,48.868473052978516,1.5209581851959229,48.82292175292969,467.8211364746094,510.22857666015625,873,15053.561349630356,1687578848.9713006,19.141193389892578,cgp-large,mu+lambda,distance,ant,2,87300
874,874,2,16.819597244262695,49.27735900878906,610.3473510742188,-0.014802411198616028,12.378239631652832,17.19651985168457,49.177066802978516,1.3860089778900146,49.07268524169922,594.7020263671875,455.9820251464844,874,15070.780393838882,1687578866.1903448,18.927413940429688,cgp-large,mu+lambda,distance,ant,2,87400
875,875,2,14.711030960083008,49.51961898803711,539.0905151367188,-0.03235510736703873,11.655415534973145,17.191287994384766,49.177974700927734,0.8587549328804016,48.82357406616211,574.375,455.51959228515625,875,15087.991071462631,1687578883.4010224,18.8680362701416,cgp-large,mu+lambda,distance,ant,2,87500
876,876,2,13.311245918273926,49.39183044433594,586.7921142578125,-0.0760902613401413,11.767339706420898,17.186988830566406,49.09021759033203,1.2486817836761475,48.899566650390625,654.1777954101562,555.7822875976562,876,15105.198445796967,1687578900.6083968,19.0167236328125,cgp-large,mu+lambda,distance,ant,2,87600
877,877,2,12.004345893859863,49.62399673461914,469.9524230957031,-0.050327274948358536,11.876285552978516,17.239572525024414,49.289390563964844,0.9418966770172119,49.08665466308594,382.46337890625,649.8401489257812,877,15122.46160030365,1687578917.8715513,19.183677673339844,cgp-large,mu+lambda,distance,ant,2,87700
878,878,2,15.258824348449707,49.499752044677734,531.2117919921875,-0.0025689525064080954,12.04527473449707,17.317838668823242,49.18596649169922,1.6649980545043945,49.03221893310547,574.22802734375,603.5117797851562,878,15139.802658081055,1687578935.212609,18.953250885009766,cgp-large,mu+lambda,distance,ant,2,87800
879,879,2,24.289939880371094,49.564117431640625,431.8885498046875,0.06623274087905884,13.466322898864746,17.321849822998047,48.950199127197266,2.711379289627075,48.90222930908203,514.0910034179688,405.04901123046875,879,15157.147929668427,1687578952.5578806,19.35165023803711,cgp-large,mu+lambda,distance,ant,2,87900
880,880,2,16.483184814453125,49.60805130004883,507.9866638183594,0.06634499877691269,13.061777114868164,17.331932067871094,49.46683883666992,2.8671722412109375,49.138702392578125,471.8465881347656,576.6115112304688,880,15174.508971214294,1687578969.9189222,18.815555572509766,cgp-large,mu+lambda,distance,ant,2,88000
881,881,2,14.39259147644043,49.352386474609375,423.1529846191406,-0.01027650386095047,12.250167846679688,17.32379913330078,49.206050872802734,1.378021001815796,49.201725006103516,500.31280517578125,267.0401306152344,881,15191.86036324501,1687578987.2703142,18.755863189697266,cgp-large,mu+lambda,distance,ant,2,88100
882,882,2,17.180198669433594,49.56852340698242,475.41357421875,0.03415467590093613,13.117167472839355,17.333023071289062,49.06208038330078,3.027010917663574,49.04743957519531,533.7883911132812,476.95294189453125,882,15209.223625659943,1687579004.6335766,18.61870765686035,cgp-large,mu+lambda,distance,ant,2,88200
883,883,2,11.695448875427246,49.19377136230469,517.9548950195312,0.018102917820215225,11.966841697692871,17.323911666870117,49.050315856933594,1.702306866645813,48.93521499633789,620.0916137695312,428.2524108886719,883,15226.573160171509,1687579021.9831111,19.21387481689453,cgp-large,mu+lambda,distance,ant,2,88300
884,884,2,20.787128448486328,49.026363372802734,451.6554260253906,-0.03683679923415184,12.437491416931152,17.317035675048828,48.97780227661133,0.5574802160263062,48.93069076538086,410.7940673828125,490.9732971191406,884,15243.917070627213,1687579039.3270216,19.205110549926758,cgp-large,mu+lambda,distance,ant,2,88400
885,885,2,14.588052749633789,49.06755828857422,431.4393615722656,-0.068231962621212,12.29143238067627,17.31344985961914,48.92237091064453,2.1324462890625,48.8661994934082,448.3017883300781,432.6487121582031,885,15261.257280826569,1687579056.6672318,19.408935546875,cgp-large,mu+lambda,distance,ant,2,88500
886,886,2,15.215045928955078,48.98507308959961,454.63592529296875,-0.016541101038455963,12.872848510742188,17.31392478942871,48.90017318725586,2.318591594696045,48.80962371826172,448.637939453125,420.0265808105469,886,15278.59734916687,1687579074.0073001,18.793733596801758,cgp-large,mu+lambda,distance,ant,2,88600
887,887,2,24.05062484741211,49.0483512878418,443.6678466796875,0.0068500046618282795,13.135673522949219,17.31161880493164,48.76917266845703,2.3267154693603516,48.75639343261719,434.955078125,424.18682861328125,887,15295.933064699173,1687579091.3430157,19.42357635498047,cgp-large,mu+lambda,distance,ant,2,88700
888,888,2,19.659961700439453,49.28217697143555,427.642822265625,0.05726863816380501,13.028223991394043,17.317773818969727,49.28201675415039,3.1153945922851562,49.16851043701172,584.5289916992188,456.136962890625,888,15313.273364067078,1687579108.683315,18.790756225585938,cgp-large,mu+lambda,distance,ant,2,88800
889,889,2,11.284012794494629,49.00234603881836,589.0353393554688,0.025874953716993332,12.075859069824219,17.257299423217773,48.904541015625,1.4341576099395752,48.89666748046875,510.2724609375,465.28265380859375,889,15330.54913187027,1687579125.9590828,18.720653533935547,cgp-large,mu+lambda,distance,ant,2,88900
890,890,2,11.982093811035156,48.86697769165039,577.7828369140625,-0.05682823807001114,11.60738754272461,17.28666877746582,48.83739471435547,0.9988986253738403,48.729801177978516,258.24755859375,607.5012817382812,890,15347.854173183441,1687579143.2641242,18.942508697509766,cgp-large,mu+lambda,distance,ant,2,89000
891,891,2,10.138608932495117,48.72725296020508,419.4299011230469,-0.07980330288410187,11.422626495361328,17.343454360961914,48.69877243041992,1.4586610794067383,48.66703796386719,331.6972351074219,458.748291015625,891,15365.214995384216,1687579160.6249464,19.009376525878906,cgp-large,mu+lambda,distance,ant,2,89100
892,892,2,21.728803634643555,49.44655990600586,570.1686401367188,-0.031044920906424522,12.851982116699219,17.341859817504883,49.29023742675781,1.5389142036437988,48.92018508911133,488.9142761230469,321.2829284667969,892,15382.575808763504,1687579177.9857597,19.232707977294922,cgp-large,mu+lambda,distance,ant,2,89200
893,893,2,19.27584457397461,49.30015563964844,597.8433227539062,0.03644188493490219,12.999272346496582,17.326400756835938,48.73426055908203,2.361677646636963,48.657718658447266,576.00732421875,359.96563720703125,893,15399.920088768005,1687579195.3300397,18.962175369262695,cgp-large,mu+lambda,distance,ant,2,89300
894,894,2,11.084174156188965,49.12519454956055,446.2477111816406,-0.022143354639410973,11.86104679107666,17.2977352142334,49.124061584472656,2.180636167526245,49.030731201171875,334.4185485839844,578.3154296875,894,15417.236069440842,1687579212.6460204,18.72639274597168,cgp-large,mu+lambda,distance,ant,2,89400
895,895,2,16.852649688720703,49.29191970825195,504.7530517578125,-0.0772959515452385,12.06882095336914,17.306995391845703,49.116607666015625,1.0220489501953125,48.957916259765625,459.65655517578125,340.685546875,895,15434.562634706497,1687579229.9725857,19.09137725830078,cgp-large,mu+lambda,distance,ant,2,89500
896,896,2,17.458860397338867,48.97202682495117,259.67401123046875,0.013252785429358482,12.619452476501465,17.321996688842773,48.829933166503906,1.901710033416748,48.7826042175293,647.1897583007812,553.66015625,896,15451.902840614319,1687579247.3127916,18.671144485473633,cgp-large,mu+lambda,distance,ant,2,89600
897,897,2,14.465375900268555,49.17940902709961,557.1189575195312,-0.07510799169540405,11.624921798706055,17.29616928100586,49.01276397705078,1.0955569744110107,48.93608856201172,602.0045776367188,598.7679443359375,897,15469.215962648392,1687579264.6259136,19.26629066467285,cgp-large,mu+lambda,distance,ant,2,89700
898,898,2,15.33595085144043,48.988555908203125,500.398193359375,0.010422815568745136,12.050359725952148,17.32685661315918,48.871212005615234,1.3743770122528076,48.683990478515625,427.0391540527344,445.47833251953125,898,15486.56087756157,1687579281.9708285,18.90361785888672,cgp-large,mu+lambda,distance,ant,2,89800
899,899,2,16.105100631713867,49.19139099121094,570.4027099609375,0.010887736454606056,12.498616218566895,17.280132293701172,49.15240478515625,1.6699687242507935,49.0064811706543,562.220458984375,577.1954345703125,899,15503.861480474472,1687579299.2714314,19.110599517822266,cgp-large,mu+lambda,distance,ant,2,89900
900,900,2,14.885129928588867,49.08757019042969,601.3128051757812,0.03446967154741287,12.033345222473145,17.32978630065918,48.99494934082031,1.8322094678878784,48.91672897338867,597.327392578125,572.8505249023438,900,15521.209966182709,1687579316.6199172,18.687223434448242,cgp-large,mu+lambda,distance,ant,2,90000
901,901,2,10.60898208618164,48.92930221557617,566.6004638671875,0.005037363152951002,11.564141273498535,17.280231475830078,48.863800048828125,1.3971763849258423,48.840965270996094,583.4761352539062,505.6366271972656,901,15538.508788585663,1687579333.9187396,18.9174747467041,cgp-large,mu+lambda,distance,ant,2,90100
902,902,2,18.44184112548828,49.46295166015625,471.8144226074219,0.10543762147426605,13.388071060180664,17.30910873413086,48.925071716308594,3.7922110557556152,48.89515686035156,473.044677734375,456.97503662109375,902,15555.837204694748,1687579351.2471557,18.56973648071289,cgp-large,mu+lambda,distance,ant,2,90200
903,903,2,17.996498107910156,49.378753662109375,453.2154846191406,0.01621100679039955,12.799324989318848,17.293317794799805,48.97077560424805,1.6908142566680908,48.94267654418945,589.7053833007812,255.0680694580078,903,15573.147001028061,1687579368.556952,19.614635467529297,cgp-large,mu+lambda,distance,ant,2,90300
904,904,2,29.274700164794922,49.19610595703125,377.9583435058594,-0.028210509568452835,13.738130569458008,17.301774978637695,49.09294128417969,2.0830838680267334,49.05190658569336,363.0361633300781,426.1606750488281,904,15590.46771812439,1687579385.877669,19.745309829711914,cgp-large,mu+lambda,distance,ant,2,90400
905,905,2,12.12617301940918,49.72932434082031,582.0552978515625,0.012826885096728802,12.175752639770508,17.30101776123047,49.20781707763672,1.704275131225586,48.96114730834961,436.5408020019531,502.76934814453125,905,15607.787359714508,1687579403.1973107,18.8353214263916,cgp-large,mu+lambda,distance,ant,2,90500
906,906,2,14.809930801391602,49.070858001708984,572.43212890625,-0.0623033381998539,12.194149017333984,17.30685806274414,49.0383415222168,0.9078736305236816,48.99925994873047,567.4360961914062,371.7141418457031,906,15625.112717151642,1687579420.5226681,18.814598083496094,cgp-large,mu+lambda,distance,ant,2,90600
907,907,2,14.811107635498047,49.28151321411133,556.8469848632812,0.062291469424963,12.99533462524414,17.268238067626953,49.0250129699707,3.648200273513794,48.9891357421875,441.9957275390625,623.597900390625,907,15642.414159297943,1687579437.8241103,18.64352035522461,cgp-large,mu+lambda,distance,ant,2,90700
908,908,2,18.874462127685547,49.210899353027344,591.9330444335938,-0.023821961134672165,12.675763130187988,17.300012588500977,49.17005157470703,1.540743350982666,49.10020065307617,429.6383972167969,455.7239685058594,908,15659.734985113144,1687579455.144936,19.160219192504883,cgp-large,mu+lambda,distance,ant,2,90800
909,909,2,18.619524002075195,49.569435119628906,579.0405883789062,-0.00601899903267622,12.437140464782715,17.29996109008789,49.280330657958984,0.7730525732040405,48.85551071166992,591.401123046875,432.7981872558594,909,15677.062443494797,1687579472.4723945,19.427865982055664,cgp-large,mu+lambda,distance,ant,2,90900
910,910,2,13.760860443115234,48.87860870361328,350.54119873046875,0.06302138417959213,12.349160194396973,17.33491325378418,48.83588790893555,2.530005931854248,48.783382415771484,366.56689453125,414.44781494140625,910,15694.424073696136,1687579489.8340247,18.73709487915039,cgp-large,mu+lambda,distance,ant,2,91000
911,911,2,10.882844924926758,49.188018798828125,557.4398803710938,-0.00391034409403801,11.856220245361328,17.3075008392334,49.163719177246094,2.3594250679016113,49.05080032348633,628.2990112304688,569.3097534179688,911,15711.758032083511,1687579507.167983,18.924270629882812,cgp-large,mu+lambda,distance,ant,2,91100
912,912,2,17.444726943969727,49.19957733154297,398.7208251953125,-0.013577690348029137,12.638819694519043,17.330659866333008,49.02627182006836,1.5964316129684448,48.75701141357422,385.03350830078125,309.798828125,912,15729.108261585236,1687579524.5182126,18.70540428161621,cgp-large,mu+lambda,distance,ant,2,91200
913,913,2,12.518600463867188,49.67533874511719,419.9869384765625,0.023058610036969185,11.639216423034668,17.328655242919922,49.52156066894531,1.5067188739776611,48.8817024230957,515.5156860351562,514.9468383789062,913,15746.456616163254,1687579541.8665671,18.94147491455078,cgp-large,mu+lambda,distance,ant,2,91300
914,914,2,16.954809188842773,49.544883728027344,578.15185546875,-0.02786373719573021,12.02341079711914,17.339946746826172,49.194305419921875,0.9567459225654602,49.14327621459961,474.0154113769531,438.9293518066406,914,15763.814979791641,1687579559.2249308,19.604467391967773,cgp-large,mu+lambda,distance,ant,2,91400
915,915,2,14.904035568237305,49.35935592651367,657.9942626953125,0.011737773194909096,12.940081596374512,17.31890106201172,49.081329345703125,1.9656455516815186,48.908546447753906,430.9517517089844,494.3651428222656,915,15781.154460668564,1687579576.5644116,19.11803436279297,cgp-large,mu+lambda,distance,ant,2,91500
916,916,2,10.562030792236328,49.667205810546875,442.38897705078125,0.019475653767585754,11.314309120178223,17.34849739074707,49.18132400512695,2.028153419494629,49.10006332397461,525.3404541015625,312.5680847167969,916,15798.522068738937,1687579593.9320197,19.073047637939453,cgp-large,mu+lambda,distance,ant,2,91600
917,917,2,9.790185928344727,49.26230239868164,492.36334228515625,-0.044611673802137375,11.209202766418457,17.3350830078125,49.10041046142578,0.6090620756149292,49.0804443359375,495.900390625,483.90472412109375,917,15815.875685691833,1687579611.2856367,19.544090270996094,cgp-large,mu+lambda,distance,ant,2,91700
918,918,2,16.151241302490234,49.194297790527344,502.91253662109375,0.025065459311008453,12.648999214172363,17.315149307250977,49.098365783691406,1.8827576637268066,49.081974029541016,582.2063598632812,554.9846801757812,918,15833.210752010345,1687579628.620703,18.93289566040039,cgp-large,mu+lambda,distance,ant,2,91800
919,919,2,13.814681053161621,49.34718322753906,516.1483764648438,0.008275993168354034,12.22548770904541,17.320247650146484,48.91918182373047,1.839013695716858,48.85757064819336,509.7226257324219,508.310546875,919,15850.550718069077,1687579645.960669,18.87875747680664,cgp-large,mu+lambda,distance,ant,2,91900
920,920,2,19.868513107299805,49.1721076965332,639.456298828125,0.0426023043692112,13.388903617858887,17.313020706176758,48.727535247802734,2.356171131134033,48.670223236083984,495.345947265625,655.9970092773438,920,15867.883032798767,1687579663.2929838,19.21614646911621,cgp-large,mu+lambda,distance,ant,2,92000
921,921,2,12.130929946899414,49.66960525512695,426.79461669921875,-0.02168992906808853,11.57802677154541,17.31622314453125,49.107784271240234,1.1124610900878906,48.72364044189453,472.008056640625,262.1219787597656,921,15885.241946935654,1687579680.651898,18.969398498535156,cgp-large,mu+lambda,distance,ant,2,92100
922,922,2,20.113922119140625,48.9049186706543,602.8562622070312,0.017817076295614243,13.049924850463867,17.31554412841797,48.854652404785156,2.5663509368896484,48.606632232666016,601.5892333984375,383.6980895996094,922,15902.578508615494,1687579697.9884596,18.867700576782227,cgp-large,mu+lambda,distance,ant,2,92200
923,923,2,15.626911163330078,49.53499221801758,430.3349609375,-0.026094922795891762,11.88607120513916,17.1904354095459,49.15299987792969,1.4042744636535645,49.12162780761719,608.1168823242188,395.3664855957031,923,15919.790463924408,1687579715.200415,19.00084686279297,cgp-large,mu+lambda,distance,ant,2,92300
924,924,2,13.187399864196777,49.60092544555664,597.0098266601562,-0.034282371401786804,11.657570838928223,17.18853187561035,49.428558349609375,1.6769471168518066,49.14488983154297,328.6623229980469,316.2973327636719,924,15936.99986410141,1687579732.409815,19.196582794189453,cgp-large,mu+lambda,distance,ant,2,92400
925,925,2,16.50918960571289,49.212615966796875,497.42364501953125,-0.08352471143007278,11.972063064575195,17.187686920166016,49.103336334228516,0.8634189367294312,49.06513595581055,469.1248779296875,611.6491088867188,925,15954.209371328354,1687579749.6193223,19.281278610229492,cgp-large,mu+lambda,distance,ant,2,92500
926,926,2,15.407634735107422,49.764991760253906,303.3092346191406,0.02812119573354721,12.307875633239746,17.182008743286133,49.163368225097656,1.7482292652130127,49.0103874206543,584.0941162109375,610.8756103515625,926,15971.41324210167,1687579766.823193,18.80512809753418,cgp-large,mu+lambda,distance,ant,2,92600
927,927,2,25.83258056640625,49.62428283691406,293.8751220703125,-0.006028291769325733,14.166295051574707,17.182579040527344,49.08340072631836,3.511794090270996,49.01537322998047,496.7103271484375,334.91986083984375,927,15988.617306947708,1687579784.027258,19.13641357421875,cgp-large,mu+lambda,distance,ant,2,92700
