,training.fitness_3q,training.evaluation_time,training.top_k_fit.top_1_fit,training.top_k_fit.top_2_fit,_step,training.fitness_std,training.top_k_fit.top_0_fit,training.run_id,training.fitness_1q,training.generation,training.fitness_mean,training.fitness_median,_runtime,_timestamp,solver,ea,environment,seed,training.evaluation,training.top_k_reward.top_0_reward,training.top_k_reward.top_1_reward,training.top_k_reward.top_2_reward
219,50.32301712036133,2.1834845542907715,1199.890869140625,1196.5943603515625,219,463.4585266113281,1212.31494140625,8,843.02490234375,219,410.8973083496094,127.68856048583984,507.38070034980774,1687201439.9029775,cgp,mu+lambda,walker2d,8,21900,1212.31494140625,1199.890869140625,1196.5943603515625
220,57.00483703613281,2.1792819499969482,1195.66845703125,1190.3046875,220,451.5610656738281,1204.40771484375,8,787.6979370117188,220,417.17388916015625,168.32423400878906,509.57864928245544,1687201442.1009264,cgp,mu+lambda,walker2d,8,22000,1204.40771484375,1195.66845703125,1190.3046875
221,59.24245834350586,2.155055522918701,1198.3636474609375,1192.8060302734375,221,443.20941162109375,1208.5361328125,8,520.709228515625,221,376.0270080566406,117.4271240234375,511.75291681289673,1687201444.275194,cgp,mu+lambda,walker2d,8,22100,1208.5361328125,1198.3636474609375,1192.8060302734375
222,78.90347290039062,2.155613422393799,1196.69189453125,1194.4576416015625,222,456.3362121582031,1197.100830078125,8,1003.2660522460938,222,443.9153137207031,178.59466552734375,513.9261476993561,1687201446.4484248,cgp,mu+lambda,walker2d,8,22200,1197.100830078125,1196.69189453125,1194.4576416015625
223,57.372833251953125,2.1746726036071777,1205.5003662109375,1203.448974609375,223,477.86920166015625,1211.446044921875,8,1055.58544921875,223,466.8200378417969,183.20449829101562,516.119377374649,1687201448.6416545,cgp,mu+lambda,walker2d,8,22300,1211.446044921875,1205.5003662109375,1203.448974609375
224,62.746891021728516,2.173574209213257,1209.395751953125,1204.1741943359375,224,453.25750732421875,1215.7275390625,8,700.632080078125,224,389.7424011230469,111.46977996826172,518.3121101856232,1687201450.8343873,cgp,mu+lambda,walker2d,8,22400,1215.7275390625,1209.395751953125,1204.1741943359375
225,59.58062744140625,2.1736137866973877,1200.2568359375,1194.2896728515625,225,457.70416259765625,1202.287841796875,8,685.727294921875,225,391.1305236816406,114.62864685058594,520.5059220790863,1687201453.0281992,cgp,mu+lambda,walker2d,8,22500,1202.287841796875,1200.2568359375,1194.2896728515625
226,55.7001953125,2.1738312244415283,1196.0516357421875,1188.2586669921875,226,480.7073669433594,1200.362548828125,8,1075.879638671875,226,463.5336608886719,165.02798461914062,522.6991202831268,1687201455.2213974,cgp,mu+lambda,walker2d,8,22600,1200.362548828125,1196.0516357421875,1188.2586669921875
227,55.61768341064453,2.176146984100342,1200.27783203125,1195.45654296875,227,481.0549621582031,1203.87451171875,8,1028.5555419921875,227,432.37493896484375,110.4471206665039,524.8947188854218,1687201457.416996,cgp,mu+lambda,walker2d,8,22700,1203.87451171875,1200.27783203125,1195.45654296875
228,74.061279296875,2.1733431816101074,1191.355224609375,1190.1993408203125,228,450.0456848144531,1209.062744140625,8,829.5889282226562,228,422.1034240722656,192.99954223632812,527.0877182483673,1687201459.6099954,cgp,mu+lambda,walker2d,8,22800,1209.062744140625,1191.355224609375,1190.1993408203125
229,79.69579315185547,2.1761317253112793,1198.9815673828125,1189.6220703125,229,478.5179748535156,1201.413330078125,8,1109.7589111328125,229,467.2245178222656,168.75323486328125,529.2823898792267,1687201461.804667,cgp,mu+lambda,walker2d,8,22900,1201.413330078125,1198.9815673828125,1189.6220703125
230,56.268680572509766,2.156602382659912,1202.2283935546875,1191.997314453125,230,480.237060546875,1221.944580078125,8,1070.2333984375,230,429.75982666015625,127.86012268066406,531.4580473899841,1687201463.9803245,cgp,mu+lambda,walker2d,8,23000,1221.944580078125,1202.2283935546875,1191.997314453125
231,76.16365814208984,2.153294086456299,1210.7196044921875,1205.5220947265625,231,483.2385559082031,1212.2591552734375,8,1074.59326171875,231,490.2638854980469,153.88916015625,533.6306579113007,1687201466.152935,cgp,mu+lambda,walker2d,8,23100,1212.2591552734375,1210.7196044921875,1205.5220947265625
232,59.02745819091797,2.153895616531372,1200.2862548828125,1199.693603515625,232,460.6363220214844,1205.4339599609375,8,808.0756225585938,232,397.7843017578125,101.92137145996094,535.8040535449982,1687201468.3263307,cgp,mu+lambda,walker2d,8,23200,1205.4339599609375,1200.2862548828125,1199.693603515625
233,84.07232666015625,2.174187421798706,1201.6036376953125,1198.6060791015625,233,477.77471923828125,1201.8154296875,8,1072.9310302734375,233,468.32452392578125,185.26702880859375,537.9974966049194,1687201470.5197737,cgp,mu+lambda,walker2d,8,23300,1201.8154296875,1201.6036376953125,1198.6060791015625
234,48.36833190917969,2.17343807220459,1193.6444091796875,1191.2421875,234,477.62353515625,1193.698974609375,8,1021.3506469726562,234,394.9969177246094,94.33343505859375,540.1905825138092,1687201472.7128596,cgp,mu+lambda,walker2d,8,23400,1193.698974609375,1193.6444091796875,1191.2421875
235,64.3442153930664,2.1730799674987793,1188.894775390625,1188.777099609375,235,452.28948974609375,1195.888916015625,8,721.5606689453125,235,409.7863464355469,141.00677490234375,542.383722782135,1687201474.906,cgp,mu+lambda,walker2d,8,23500,1195.888916015625,1188.894775390625,1188.777099609375
236,69.50496673583984,2.14992356300354,1213.0006103515625,1205.7330322265625,236,457.240966796875,1213.052734375,8,987.1785278320312,236,433.57427978515625,178.56915283203125,544.5787029266357,1687201477.10098,cgp,mu+lambda,walker2d,8,23600,1213.052734375,1213.0006103515625,1205.7330322265625
237,42.41580581665039,2.1574840545654297,1197.0374755859375,1196.64990234375,237,465.8340148925781,1200.706298828125,8,824.0198974609375,237,389.2242736816406,101.78825378417969,546.7754123210907,1687201479.2976894,cgp,mu+lambda,walker2d,8,23700,1200.706298828125,1197.0374755859375,1196.64990234375
238,68.63565063476562,2.175398588180542,1212.2972412109375,1207.3863525390625,238,482.5566711425781,1213.125732421875,8,1095.793701171875,238,470.8188171386719,179.70761108398438,548.9702107906342,1687201481.492488,cgp,mu+lambda,walker2d,8,23800,1213.125732421875,1212.2972412109375,1207.3863525390625
239,88.76348876953125,2.1773269176483154,1203.009521484375,1195.673095703125,239,469.3936462402344,1204.513916015625,8,1056.5233154296875,239,475.78753662109375,215.54901123046875,551.1676733493805,1687201483.6899505,cgp,mu+lambda,walker2d,8,23900,1204.513916015625,1203.009521484375,1195.673095703125
240,65.55171966552734,2.1746606826782227,1196.298095703125,1193.8656005859375,240,478.56787109375,1200.6953125,8,1073.411376953125,240,447.6697998046875,140.58660888671875,553.3620080947876,1687201485.8842852,cgp,mu+lambda,walker2d,8,24000,1200.6953125,1196.298095703125,1193.8656005859375
241,53.146949768066406,2.180405378341675,1193.814453125,1193.286376953125,241,476.3748779296875,1209.4849853515625,8,1055.978515625,241,460.9537353515625,166.2557830810547,555.5618081092834,1687201488.0840852,cgp,mu+lambda,walker2d,8,24100,1209.4849853515625,1193.814453125,1193.286376953125
242,58.392852783203125,2.1730563640594482,1187.995849609375,1186.15966796875,242,449.970703125,1207.8013916015625,8,669.7014770507812,242,401.3205871582031,138.76394653320312,557.7546319961548,1687201490.276909,cgp,mu+lambda,walker2d,8,24200,1207.8013916015625,1187.995849609375,1186.15966796875
243,56.843814849853516,2.156533718109131,1204.0196533203125,1198.3759765625,243,462.80078125,1211.8211669921875,8,814.9676513671875,243,380.8728942871094,112.01728820800781,559.9301755428314,1687201492.4524527,cgp,mu+lambda,walker2d,8,24300,1211.8211669921875,1204.0196533203125,1198.3759765625
244,54.21462631225586,2.1542680263519287,1201.7791748046875,1201.2890625,244,480.4245910644531,1204.0582275390625,8,1004.132568359375,244,414.91046142578125,114.6651382446289,562.1033203601837,1687201494.6255975,cgp,mu+lambda,walker2d,8,24400,1204.0582275390625,1201.7791748046875,1201.2890625
245,93.79961395263672,2.172830581665039,1196.3963623046875,1193.75732421875,245,10006.998046875,1200.297119140625,8,999.9822998046875,245,-528.5631713867188,296.9612731933594,564.2953879833221,1687201496.817665,cgp,mu+lambda,walker2d,8,24500,1200.297119140625,1196.3963623046875,1193.75732421875
246,70.07311248779297,2.1722817420959473,1209.664306640625,1205.95068359375,246,492.4717712402344,1217.6082763671875,8,1151.5968017578125,246,492.8628845214844,172.47299194335938,566.4872524738312,1687201499.0095296,cgp,mu+lambda,walker2d,8,24600,1217.6082763671875,1209.664306640625,1205.95068359375
247,60.957420349121094,2.172732353210449,1215.1043701171875,1211.6392822265625,247,474.60205078125,1215.7452392578125,8,1013.8121337890625,247,434.6416320800781,133.41619873046875,568.6799340248108,1687201501.2022111,cgp,mu+lambda,walker2d,8,24700,1215.7452392578125,1215.1043701171875,1211.6392822265625
248,63.121482849121094,2.1746439933776855,1200.0308837890625,1198.507080078125,248,491.38470458984375,1202.5977783203125,8,1130.14404296875,248,498.3280334472656,227.35693359375,570.8743636608124,1687201503.3966408,cgp,mu+lambda,walker2d,8,24800,1202.5977783203125,1200.0308837890625,1198.507080078125
249,54.0970573425293,2.167755603790283,1202.1353759765625,1200.25,249,10004.7666015625,1207.6212158203125,8,1010.1885986328125,249,-562.072998046875,175.1332244873047,573.0719406604767,1687201505.5942178,cgp,mu+lambda,walker2d,8,24900,1207.6212158203125,1202.1353759765625,1200.25
250,51.79316711425781,2.1730246543884277,1211.5517578125,1209.94677734375,250,487.4972229003906,1212.222900390625,8,1063.414794921875,250,446.10357666015625,144.45968627929688,575.2643296718597,1687201507.7866068,cgp,mu+lambda,walker2d,8,25000,1212.222900390625,1211.5517578125,1209.94677734375
251,63.54166793823242,2.173285484313965,1209.9256591796875,1203.6478271484375,251,461.997314453125,1213.456787109375,8,898.6100463867188,251,429.5252380371094,166.25277709960938,577.4572291374207,1687201509.9795063,cgp,mu+lambda,walker2d,8,25100,1213.456787109375,1209.9256591796875,1203.6478271484375
252,53.96438217163086,2.176701068878174,1209.9591064453125,1202.340087890625,252,486.1923828125,1218.7047119140625,8,1062.7532958984375,252,468.02484130859375,175.29339599609375,579.6534557342529,1687201512.1757329,cgp,mu+lambda,walker2d,8,25200,1218.7047119140625,1209.9591064453125,1202.340087890625
253,75.04341888427734,2.172987699508667,1205.718994140625,1203.3802490234375,253,460.8372802734375,1208.2965087890625,8,993.73095703125,253,428.1339111328125,149.34609985351562,581.8474283218384,1687201514.3697054,cgp,mu+lambda,walker2d,8,25300,1208.2965087890625,1205.718994140625,1203.3802490234375
254,49.8602294921875,2.1925275325775146,1202.048095703125,1194.3358154296875,254,466.5860900878906,1208.573974609375,8,959.790283203125,254,407.55523681640625,121.2771224975586,584.063871383667,1687201516.5861485,cgp,mu+lambda,walker2d,8,25400,1208.573974609375,1202.048095703125,1194.3358154296875
255,71.42036437988281,2.1780221462249756,1209.4638671875,1208.011962890625,255,462.5607604980469,1209.5780029296875,8,1003.686767578125,255,432.80999755859375,142.91453552246094,586.2684984207153,1687201518.7907755,cgp,mu+lambda,walker2d,8,25500,1209.5780029296875,1209.4638671875,1208.011962890625
256,64.39144897460938,2.180537462234497,1201.9293212890625,1195.4952392578125,256,475.02398681640625,1211.7628173828125,8,1043.382568359375,256,434.1260070800781,171.59744262695312,588.4687495231628,1687201520.9910266,cgp,mu+lambda,walker2d,8,25600,1211.7628173828125,1201.9293212890625,1195.4952392578125
257,60.24166488647461,2.182628631591797,1205.0218505859375,1203.0362548828125,257,461.20379638671875,1211.0870361328125,8,992.648681640625,257,403.88873291015625,122.74493408203125,590.6720168590546,1687201523.194294,cgp,mu+lambda,walker2d,8,25700,1211.0870361328125,1205.0218505859375,1203.0362548828125
258,69.8901596069336,2.182417631149292,1201.235595703125,1190.87060546875,258,469.24920654296875,1211.0794677734375,8,1042.068359375,258,456.45648193359375,198.4991455078125,592.8747522830963,1687201525.3970294,cgp,mu+lambda,walker2d,8,25800,1211.0794677734375,1201.235595703125,1190.87060546875
259,48.788604736328125,2.1842191219329834,1197.0943603515625,1195.3438720703125,259,470.73724365234375,1205.898681640625,8,928.7163696289062,259,399.2888488769531,105.23103332519531,595.0793290138245,1687201527.6016061,cgp,mu+lambda,walker2d,8,25900,1205.898681640625,1197.0943603515625,1195.3438720703125
260,52.04291915893555,2.1845993995666504,1202.1383056640625,1201.992431640625,260,477.32421875,1210.081298828125,8,1010.9712524414062,260,427.7552490234375,119.97128295898438,597.2845196723938,1687201529.8067968,cgp,mu+lambda,walker2d,8,26000,1210.081298828125,1202.1383056640625,1201.992431640625
261,73.80075073242188,2.1838481426239014,1198.77734375,1193.76416015625,261,10001.74609375,1208.8074951171875,8,779.78173828125,261,-583.4874877929688,180.54061889648438,599.4890024662018,1687201532.0112796,cgp,mu+lambda,walker2d,8,26100,1208.8074951171875,1198.77734375,1193.76416015625
262,61.690223693847656,2.1740434169769287,1206.9801025390625,1206.081787109375,262,468.1633605957031,1218.5477294921875,8,1002.6351318359375,262,412.01373291015625,129.03759765625,601.6907999515533,1687201534.213077,cgp,mu+lambda,walker2d,8,26200,1218.5477294921875,1206.9801025390625,1206.081787109375
263,72.35437774658203,2.1521167755126953,1201.27880859375,1195.0980224609375,263,458.9604187011719,1208.2403564453125,8,980.8819580078125,263,422.3428039550781,124.95670318603516,603.887793302536,1687201536.4100704,cgp,mu+lambda,walker2d,8,26300,1208.2403564453125,1201.27880859375,1195.0980224609375
264,64.8740005493164,2.165694236755371,1199.8714599609375,1196.6865234375,264,456.84765625,1203.4935302734375,8,595.7186279296875,264,379.4008483886719,106.11427307128906,606.0832042694092,1687201538.6054814,cgp,mu+lambda,walker2d,8,26400,1203.4935302734375,1199.8714599609375,1196.6865234375
265,77.76536560058594,2.1570560932159424,1198.538330078125,1192.0948486328125,265,10003.208984375,1212.35693359375,8,852.6221313476562,265,-569.8087158203125,135.51695251464844,608.2696967124939,1687201540.7919738,cgp,mu+lambda,walker2d,8,26500,1212.35693359375,1198.538330078125,1192.0948486328125
266,57.247589111328125,2.165203094482422,1202.2813720703125,1200.703857421875,266,482.92962646484375,1202.528564453125,8,1062.0289306640625,266,454.9789733886719,135.94894409179688,610.4648435115814,1687201542.9871206,cgp,mu+lambda,walker2d,8,26600,1202.528564453125,1202.2813720703125,1200.703857421875
267,75.88434600830078,2.168394088745117,1203.934326171875,1199.475341796875,267,471.9981994628906,1204.1370849609375,8,1074.162353515625,267,483.0662536621094,224.92330932617188,612.6613445281982,1687201545.1836216,cgp,mu+lambda,walker2d,8,26700,1204.1370849609375,1203.934326171875,1199.475341796875
268,57.55054473876953,2.168666124343872,1206.5450439453125,1199.71826171875,268,492.3567199707031,1207.8896484375,8,1107.940185546875,268,457.7317810058594,132.21575927734375,614.8586630821228,1687201547.3809402,cgp,mu+lambda,walker2d,8,26800,1207.8896484375,1206.5450439453125,1199.71826171875
269,66.38308715820312,2.158825159072876,1211.5985107421875,1204.1170654296875,269,465.79339599609375,1213.11962890625,8,997.7022705078125,269,418.69146728515625,111.64795684814453,617.0450582504272,1687201549.5673354,cgp,mu+lambda,walker2d,8,26900,1213.11962890625,1211.5985107421875,1204.1170654296875
270,55.17224884033203,2.168572187423706,1201.066650390625,1194.13818359375,270,460.65081787109375,1208.3485107421875,8,957.7437744140625,270,423.95025634765625,179.90585327148438,619.2398862838745,1687201551.7621634,cgp,mu+lambda,walker2d,8,27000,1208.3485107421875,1201.066650390625,1194.13818359375
271,65.6096420288086,2.1633880138397217,1211.847412109375,1202.272705078125,271,474.8426208496094,1213.527099609375,8,1007.7899169921875,271,436.37603759765625,122.49748229980469,621.4302303791046,1687201553.9525075,cgp,mu+lambda,walker2d,8,27100,1213.527099609375,1211.847412109375,1202.272705078125
272,73.36225128173828,2.166410446166992,1198.92919921875,1198.656494140625,272,463.5396728515625,1199.9534912109375,8,1009.9116821289062,272,465.7365417480469,223.87181091308594,623.6240048408508,1687201556.146282,cgp,mu+lambda,walker2d,8,27200,1199.9534912109375,1198.92919921875,1198.656494140625
273,72.85488891601562,2.1669602394104004,1209.6640625,1207.0543212890625,273,451.7474365234375,1213.52392578125,8,719.17041015625,273,415.84197998046875,141.5246124267578,625.8182802200317,1687201558.3405573,cgp,mu+lambda,walker2d,8,27300,1213.52392578125,1209.6640625,1207.0543212890625
274,65.05506896972656,2.1699113845825195,1206.3953857421875,1201.304931640625,274,475.2023010253906,1207.2174072265625,8,1114.849609375,274,430.58258056640625,133.8367919921875,628.0142304897308,1687201560.5365076,cgp,mu+lambda,walker2d,8,27400,1207.2174072265625,1206.3953857421875,1201.304931640625
275,63.466896057128906,2.1803600788116455,1202.18896484375,1191.8192138671875,275,10003.7421875,1205.9976806640625,8,1006.6768798828125,275,-570.6613159179688,141.09951782226562,630.2136950492859,1687201562.7359722,cgp,mu+lambda,walker2d,8,27500,1205.9976806640625,1202.18896484375,1191.8192138671875
276,80.65142822265625,2.1764864921569824,1194.52685546875,1193.7451171875,276,464.0662841796875,1201.192138671875,8,981.4010620117188,276,465.1811218261719,165.70648193359375,632.4092705249786,1687201564.9315476,cgp,mu+lambda,walker2d,8,27600,1201.192138671875,1194.52685546875,1193.7451171875
277,83.73113250732422,2.176570177078247,1206.157470703125,1205.0579833984375,277,462.0332946777344,1212.3829345703125,8,1066.0546875,277,446.6109924316406,213.9046630859375,634.603848695755,1687201567.1261258,cgp,mu+lambda,walker2d,8,27700,1212.3829345703125,1206.157470703125,1205.0579833984375
278,68.00807189941406,2.1767795085906982,1209.57080078125,1202.8736572265625,278,464.53143310546875,1215.025146484375,8,981.327392578125,278,403.9543762207031,132.98013305664062,636.7996757030487,1687201569.3219528,cgp,mu+lambda,walker2d,8,27800,1215.025146484375,1209.57080078125,1202.8736572265625
279,61.911624908447266,2.1795501708984375,1204.34716796875,1202.3243408203125,279,466.36419677734375,1207.5260009765625,8,1009.6425170898438,279,432.7491760253906,139.59825134277344,638.9978890419006,1687201571.5201662,cgp,mu+lambda,walker2d,8,27900,1207.5260009765625,1204.34716796875,1202.3243408203125
280,68.48506164550781,2.1756691932678223,1194.6954345703125,1193.956298828125,280,476.4204406738281,1216.320556640625,8,1054.486083984375,280,466.0826416015625,164.15098571777344,641.1924567222595,1687201573.7147338,cgp,mu+lambda,walker2d,8,28000,1216.320556640625,1194.6954345703125,1193.956298828125
281,58.09021759033203,2.1753950119018555,1194.946044921875,1193.197021484375,281,485.721923828125,1195.0770263671875,8,1012.361083984375,281,459.15570068359375,125.48533630371094,643.3869857788086,1687201575.909263,cgp,mu+lambda,walker2d,8,28100,1195.0770263671875,1194.946044921875,1193.197021484375
282,75.86447143554688,2.176468849182129,1206.273681640625,1204.640380859375,282,470.5600891113281,1207.3095703125,8,1005.1934814453125,282,452.4945983886719,161.30142211914062,645.5822870731354,1687201578.1045642,cgp,mu+lambda,walker2d,8,28200,1207.3095703125,1206.273681640625,1204.640380859375
283,50.12401580810547,2.176952600479126,1201.08056640625,1200.85302734375,283,469.31829833984375,1217.71142578125,8,1040.568359375,283,429.9172668457031,113.88153839111328,647.7784013748169,1687201580.3006785,cgp,mu+lambda,walker2d,8,28300,1217.71142578125,1201.08056640625,1200.85302734375
284,52.746315002441406,2.1801230907440186,1199.1552734375,1194.68798828125,284,459.9997253417969,1202.4957275390625,8,866.7985229492188,284,395.4874267578125,125.73448181152344,649.9749984741211,1687201582.4972756,cgp,mu+lambda,walker2d,8,28400,1202.4957275390625,1199.1552734375,1194.68798828125
285,63.4139404296875,2.180354356765747,1197.065673828125,1195.7518310546875,285,468.6241149902344,1199.814453125,8,1039.2783203125,285,445.6413879394531,141.35748291015625,652.1729617118835,1687201584.6952388,cgp,mu+lambda,walker2d,8,28500,1199.814453125,1197.065673828125,1195.7518310546875
286,59.75387191772461,2.1759719848632812,1213.1201171875,1202.3216552734375,286,471.3130798339844,1213.38916015625,8,1017.3536987304688,286,449.0053405761719,168.41055297851562,654.3663666248322,1687201586.8886437,cgp,mu+lambda,walker2d,8,28600,1213.38916015625,1213.1201171875,1202.3216552734375
287,65.4911117553711,2.178612470626831,1207.8031005859375,1206.439697265625,287,469.1222839355469,1208.4443359375,8,1066.979248046875,287,459.7923278808594,247.69552612304688,656.5613644123077,1687201589.0836415,cgp,mu+lambda,walker2d,8,28700,1208.4443359375,1207.8031005859375,1206.439697265625
288,56.01471710205078,2.18107271194458,1199.460693359375,1196.5142822265625,288,475.4793395996094,1214.281982421875,8,1000.352783203125,288,392.1922912597656,110.92112731933594,658.7586660385132,1687201591.2809432,cgp,mu+lambda,walker2d,8,28800,1214.281982421875,1199.460693359375,1196.5142822265625
289,54.76178741455078,2.176923990249634,1196.2841796875,1196.2725830078125,289,448.47076416015625,1202.05859375,8,580.3474731445312,289,370.2686767578125,103.51261901855469,660.9520235061646,1687201593.4743006,cgp,mu+lambda,walker2d,8,28900,1202.05859375,1196.2841796875,1196.2725830078125
290,69.34706115722656,2.1775870323181152,1201.6444091796875,1196.3829345703125,290,459.4824523925781,1202.1845703125,8,895.1556396484375,290,408.2151184082031,137.37246704101562,663.145836353302,1687201595.6681135,cgp,mu+lambda,walker2d,8,29000,1202.1845703125,1201.6444091796875,1196.3829345703125
291,73.54182434082031,2.166428565979004,1211.7271728515625,1208.7122802734375,291,473.5632019042969,1212.3121337890625,8,1015.8626098632812,291,448.4588317871094,133.06491088867188,665.328976392746,1687201597.8512535,cgp,mu+lambda,walker2d,8,29100,1212.3121337890625,1211.7271728515625,1208.7122802734375
292,63.13169860839844,2.162526845932007,1201.2830810546875,1198.8118896484375,292,444.4442138671875,1204.69970703125,8,516.443115234375,292,382.8601379394531,127.09405517578125,667.5087018013,1687201600.030979,cgp,mu+lambda,walker2d,8,29200,1204.69970703125,1201.2830810546875,1198.8118896484375
293,84.11473083496094,2.1632816791534424,1202.585205078125,1192.6539306640625,293,472.5314025878906,1218.141357421875,8,1099.144287109375,293,483.3969421386719,226.15078735351562,669.688903093338,1687201602.2111802,cgp,mu+lambda,walker2d,8,29300,1218.141357421875,1202.585205078125,1192.6539306640625
294,62.29069519042969,2.1757118701934814,1203.532470703125,1201.7327880859375,294,454.9662780761719,1218.1746826171875,8,819.708740234375,294,417.09124755859375,171.3993682861328,671.8805911540985,1687201604.4028683,cgp,mu+lambda,walker2d,8,29400,1218.1746826171875,1203.532470703125,1201.7327880859375
295,70.49919128417969,2.1746394634246826,1211.395751953125,1211.160888671875,295,477.8750915527344,1213.1258544921875,8,1075.735107421875,295,451.8981628417969,188.36965942382812,674.0720973014832,1687201606.5943744,cgp,mu+lambda,walker2d,8,29500,1213.1258544921875,1211.395751953125,1211.160888671875
296,53.52771759033203,2.170250654220581,1199.524658203125,1194.7926025390625,296,479.3323059082031,1201.9525146484375,8,1084.234375,296,444.1809997558594,124.0460433959961,676.2587881088257,1687201608.7810652,cgp,mu+lambda,walker2d,8,29600,1201.9525146484375,1199.524658203125,1194.7926025390625
297,70.72933959960938,2.1795105934143066,1195.236328125,1195.1990966796875,297,453.9292907714844,1204.145751953125,8,1000.3795776367188,297,451.874755859375,247.89431762695312,678.4545142650604,1687201610.9767914,cgp,mu+lambda,walker2d,8,29700,1204.145751953125,1195.236328125,1195.1990966796875
298,56.98005676269531,2.179594039916992,1197.9227294921875,1197.849853515625,298,458.8587646484375,1206.179443359375,8,991.3668823242188,298,401.9598388671875,133.34873962402344,680.6509878635406,1687201613.173265,cgp,mu+lambda,walker2d,8,29800,1206.179443359375,1197.9227294921875,1197.849853515625
299,73.57730102539062,2.1768696308135986,1207.5941162109375,1198.677978515625,299,467.1951904296875,1213.6033935546875,8,1004.656494140625,299,429.2652282714844,122.73392486572266,682.8464572429657,1687201615.3687344,cgp,mu+lambda,walker2d,8,29900,1213.6033935546875,1207.5941162109375,1198.677978515625
300,73.45150756835938,2.175603151321411,1203.1329345703125,1195.08154296875,300,455.01922607421875,1219.7222900390625,8,1041.7020263671875,300,465.2657775878906,241.57183837890625,685.0392634868622,1687201617.5615406,cgp,mu+lambda,walker2d,8,30000,1219.7222900390625,1203.1329345703125,1195.08154296875
301,57.69599151611328,2.17410945892334,1212.3988037109375,1210.7027587890625,301,456.11468505859375,1217.91064453125,8,897.13720703125,301,416.37396240234375,136.88629150390625,687.2295994758606,1687201619.7518766,cgp,mu+lambda,walker2d,8,30100,1217.91064453125,1212.3988037109375,1210.7027587890625
302,63.30320358276367,2.162116289138794,1211.651611328125,1210.6485595703125,302,467.0650329589844,1215.787109375,8,1006.5933837890625,302,431.4565124511719,154.43405151367188,689.4089570045471,1687201621.9312341,cgp,mu+lambda,walker2d,8,30200,1215.787109375,1211.651611328125,1210.6485595703125
303,61.006683349609375,2.176852226257324,1210.8040771484375,1200.850830078125,303,481.09381103515625,1223.1708984375,8,1081.5413818359375,303,442.65240478515625,140.64776611328125,691.6038966178894,1687201624.1261737,cgp,mu+lambda,walker2d,8,30300,1223.1708984375,1210.8040771484375,1200.850830078125
304,63.63008117675781,2.1710731983184814,1196.3585205078125,1195.857177734375,304,483.23516845703125,1197.1602783203125,8,1052.9654541015625,304,459.33306884765625,107.27244567871094,693.7913091182709,1687201626.3135862,cgp,mu+lambda,walker2d,8,30400,1197.1602783203125,1196.3585205078125,1195.857177734375
305,59.59121322631836,2.1623706817626953,1209.398193359375,1200.2655029296875,305,461.0860595703125,1220.7642822265625,8,1004.2285766601562,305,421.357421875,139.37152099609375,695.9703934192657,1687201628.4926705,cgp,mu+lambda,walker2d,8,30500,1220.7642822265625,1209.398193359375,1200.2655029296875
306,61.34181213378906,2.1797306537628174,1216.396728515625,1200.6177978515625,306,467.91455078125,1231.3997802734375,8,968.4584350585938,306,418.0431213378906,111.4274673461914,698.1674129962921,1687201630.68969,cgp,mu+lambda,walker2d,8,30600,1231.3997802734375,1216.396728515625,1200.6177978515625
307,71.17207336425781,2.1776087284088135,1208.59619140625,1206.45703125,307,460.6302490234375,1222.816650390625,8,1004.8609008789062,307,468.19482421875,279.27545166015625,700.3617050647736,1687201632.8839822,cgp,mu+lambda,walker2d,8,30700,1222.816650390625,1208.59619140625,1206.45703125
308,64.87238311767578,2.1764159202575684,1194.4212646484375,1192.258056640625,308,449.9453430175781,1208.6632080078125,8,806.69287109375,308,391.04443359375,107.49295043945312,702.5551955699921,1687201635.0774727,cgp,mu+lambda,walker2d,8,30800,1208.6632080078125,1194.4212646484375,1192.258056640625
309,57.90974426269531,2.177736282348633,1199.96484375,1197.6107177734375,309,468.7585144042969,1215.1622314453125,8,1011.4610595703125,309,401.603271484375,119.19619750976562,704.7501757144928,1687201637.2724528,cgp,mu+lambda,walker2d,8,30900,1215.1622314453125,1199.96484375,1197.6107177734375
310,70.183349609375,2.1764817237854004,1207.5045166015625,1200.4925537109375,310,481.22454833984375,1210.893798828125,8,1050.361572265625,310,462.2820739746094,182.5979461669922,706.9451274871826,1687201639.4674046,cgp,mu+lambda,walker2d,8,31000,1210.893798828125,1207.5045166015625,1200.4925537109375
311,68.66761779785156,2.1786322593688965,1210.467041015625,1192.946533203125,311,463.4081115722656,1241.2694091796875,8,975.8099365234375,311,433.9723205566406,131.28994750976562,709.1412327289581,1687201641.6635098,cgp,mu+lambda,walker2d,8,31100,1241.2694091796875,1210.467041015625,1192.946533203125
312,50.05108642578125,2.1772966384887695,1204.4176025390625,1202.2750244140625,312,473.3368835449219,1208.5841064453125,8,1001.2113647460938,312,397.9849853515625,105.22615051269531,711.3374416828156,1687201643.8597188,cgp,mu+lambda,walker2d,8,31200,1208.5841064453125,1204.4176025390625,1202.2750244140625
313,72.25689697265625,2.1773874759674072,1211.6207275390625,1197.5517578125,313,457.74493408203125,1213.985107421875,8,834.1705932617188,313,421.7499084472656,152.92527770996094,713.5336015224457,1687201646.0558786,cgp,mu+lambda,walker2d,8,31300,1213.985107421875,1211.6207275390625,1197.5517578125
