,_runtime,training.top_k_fit.top_0_fit,training.fitness_std,training.fitness_median,training.top_k_fit.top_2_fit,_timestamp,training.fitness_1q,training.generation,training.fitness_mean,training.evaluation_time,_step,training.run_id,training.fitness_3q,training.top_k_fit.top_1_fit,solver,ea,environment,seed
258,1254.7386379241943,1002.0017700195312,221.3068389892578,969.1355590820312,1001.5119018554688,1687001154.169503,999.201171875,258,845.3609008789062,4.768391132354736,258,0,710.8534545898438,1001.62939453125,cgp,mu+lambda,ant,1
259,1259.5289509296417,1001.694091796875,186.3663787841797,958.033935546875,1001.4356079101562,1687001158.959816,999.0540161132812,259,857.8555908203125,4.771115779876709,259,0,720.690185546875,1001.6228637695312,cgp,mu+lambda,ant,1
260,1264.3179295063019,1001.4913940429688,178.87649536132812,961.6687622070312,1001.3990478515625,1687001163.7487946,999.568115234375,260,860.1187133789062,4.769979953765869,260,0,711.5751342773438,1001.4060668945312,cgp,mu+lambda,ant,1
261,1269.1089038848877,1001.6781005859375,204.43470764160156,988.1632080078125,1001.38720703125,1687001168.539769,999.89697265625,261,863.8837890625,4.772090911865234,261,0,711.2618408203125,1001.421142578125,cgp,mu+lambda,ant,1
262,1273.8966925144196,1001.5392456054688,195.58233642578125,981.2296142578125,1001.2511596679688,1687001173.3275576,999.4921264648438,262,861.8151245117188,4.768429279327393,262,0,729.7030029296875,1001.2625732421875,cgp,mu+lambda,ant,1
263,1278.684213399887,1001.9537963867188,212.72152709960938,985.0111083984375,1001.6023559570312,1687001178.1150784,1000.3733520507812,263,850.3831176757812,4.770296096801758,263,0,707.8944091796875,1001.6210327148438,cgp,mu+lambda,ant,1
264,1283.4708724021912,1001.4353637695312,205.79222106933594,964.08447265625,1001.3480834960938,1687001182.9017375,999.9830322265625,264,842.9298095703125,4.768359661102295,264,0,697.9703369140625,1001.3977661132812,cgp,mu+lambda,ant,1
265,1288.2625453472137,1001.5869140625,215.8019256591797,979.72998046875,1001.5123901367188,1687001187.6934104,999.7755126953125,265,849.4303588867188,4.764634132385254,265,0,742.5469970703125,1001.5150146484375,cgp,mu+lambda,ant,1
266,1293.0552096366882,1001.868408203125,211.1742401123047,950.103759765625,1001.5890502929688,1687001192.4860747,999.06982421875,266,824.7223510742188,4.759635925292969,266,0,700.4874267578125,1001.6819458007812,cgp,mu+lambda,ant,1
267,1297.8470137119293,1001.59033203125,174.23947143554688,950.0086669921875,1001.4220581054688,1687001197.2778788,999.2327880859375,267,856.6459350585938,4.757912635803223,267,0,710.1578369140625,1001.4746704101562,cgp,mu+lambda,ant,1
268,1302.6395707130432,1001.6380615234375,235.48712158203125,964.11083984375,1001.5045166015625,1687001202.0704358,999.9454956054688,268,831.14404296875,4.758901596069336,268,0,708.78662109375,1001.5519409179688,cgp,mu+lambda,ant,1
269,1307.4326422214508,1001.6348266601562,204.92758178710938,967.3472900390625,1001.366943359375,1687001206.8635073,999.61181640625,269,844.6498413085938,4.759204864501953,269,0,707.2510375976562,1001.6316528320312,cgp,mu+lambda,ant,1
270,1312.2241537570953,1001.7701416015625,212.09495544433594,945.2320556640625,1001.4995727539062,1687001211.6550188,999.1423950195312,270,839.9338989257812,4.758657455444336,270,0,705.2767333984375,1001.7655639648438,cgp,mu+lambda,ant,1
271,1317.0191218852997,1001.6608276367188,217.00540161132812,948.7207641601562,1001.5645141601562,1687001216.449987,999.6682739257812,271,838.069091796875,4.760801792144775,271,0,699.9307861328125,1001.5978393554688,cgp,mu+lambda,ant,1
272,1321.8054721355438,1001.9080200195312,168.49781799316406,970.9520263671875,1001.646728515625,1687001221.2363372,999.764404296875,272,878.0086669921875,4.752782344818115,272,0,799.5731811523438,1001.7258911132812,cgp,mu+lambda,ant,1
273,1326.5915982723236,1002.0712280273438,206.3021697998047,967.75,1001.5098876953125,1687001226.0224633,998.1192626953125,273,850.8611450195312,4.752681732177734,273,0,716.4610595703125,1001.5199584960938,cgp,mu+lambda,ant,1
274,1331.3805243968964,1001.4827880859375,261.103515625,982.291748046875,1001.4053344726562,1687001230.8113894,999.522705078125,274,843.9981079101562,4.754810333251953,274,0,721.2276611328125,1001.4334106445312,cgp,mu+lambda,ant,1
275,1336.169443845749,1001.8143310546875,207.82229614257812,971.0888671875,1001.678955078125,1687001235.600309,998.61376953125,275,864.915771484375,4.761816024780273,275,0,741.2672119140625,1001.6944580078125,cgp,mu+lambda,ant,1
276,1340.958339214325,1001.615234375,190.52838134765625,931.9378662109375,1001.4885864257812,1687001240.3892043,997.7880249023438,276,838.715576171875,4.771340847015381,276,0,700.8284301757812,1001.4935302734375,cgp,mu+lambda,ant,1
277,1345.7450652122498,1001.9243774414062,238.01324462890625,972.7713623046875,1001.4523315429688,1687001245.1759303,1000.6594848632812,277,838.9532470703125,4.768434047698975,277,0,702.7826538085938,1001.6154174804688,cgp,mu+lambda,ant,1
278,1350.5322337150574,1001.7339477539062,228.84555053710938,977.8714599609375,1001.5380249023438,1687001249.9630988,999.6686401367188,278,847.2891845703125,4.768561840057373,278,0,733.55517578125,1001.6892700195312,cgp,mu+lambda,ant,1
279,1355.3204550743103,1001.5694580078125,212.2482147216797,882.4696044921875,1001.5247802734375,1687001254.7513201,998.2321166992188,279,812.7854614257812,4.770788669586182,279,0,682.7092895507812,1001.5554809570312,cgp,mu+lambda,ant,1
280,1360.1110394001007,1002.0626831054688,205.22744750976562,973.8409423828125,1001.6243896484375,1687001259.5419044,1000.464111328125,280,862.7687377929688,4.772194862365723,280,0,749.350341796875,1001.9855346679688,cgp,mu+lambda,ant,1
281,1364.8987078666687,1001.8479614257812,228.81704711914062,946.4732666015625,1001.5533447265625,1687001264.329573,999.7306518554688,281,834.5943603515625,4.769376277923584,281,0,709.3671875,1001.652099609375,cgp,mu+lambda,ant,1
282,1369.683324098587,1001.7890625,202.56155395507812,884.1405639648438,1001.5497436523438,1687001269.1141891,996.52294921875,282,808.283447265625,4.767230033874512,282,0,689.1954345703125,1001.5604248046875,cgp,mu+lambda,ant,1
283,1374.473209142685,1001.9443359375,251.195556640625,918.7108764648438,1001.4053955078125,1687001273.9040742,999.2994384765625,283,811.4913940429688,4.771944046020508,283,0,697.9824829101562,1001.63330078125,cgp,mu+lambda,ant,1
284,1379.2604937553406,1001.7601318359375,215.57180786132812,933.4559326171875,1001.4925537109375,1687001278.6913588,999.6844482421875,284,821.079345703125,4.768490791320801,284,0,680.9700927734375,1001.5112915039062,cgp,mu+lambda,ant,1
285,1384.0462095737457,1001.3701782226562,207.60174560546875,981.7435302734375,1001.3339233398438,1687001283.4770746,999.5570068359375,285,857.76904296875,4.7678751945495605,285,0,788.66748046875,1001.3493041992188,cgp,mu+lambda,ant,1
286,1388.8266048431396,1001.7376708984375,237.49703979492188,954.4796752929688,1001.5933227539062,1687001288.25747,999.8440551757812,286,819.62841796875,4.761758327484131,286,0,690.44775390625,1001.6416015625,cgp,mu+lambda,ant,1
287,1393.6108865737915,1001.5294799804688,232.98756408691406,968.2833251953125,1001.35009765625,1687001293.0417516,999.5891723632812,287,857.4368286132812,4.7654128074646,287,0,836.1270751953125,1001.4025268554688,cgp,mu+lambda,ant,1
288,1398.3982560634613,1001.7380981445312,228.54483032226562,964.43017578125,1001.5892333984375,1687001297.829121,999.691162109375,288,827.6799926757812,4.769674301147461,288,0,703.735107421875,1001.62353515625,cgp,mu+lambda,ant,1
289,1403.1855154037476,1001.5481567382812,211.9818115234375,946.31201171875,1001.459228515625,1687001302.6163805,999.349609375,289,837.98828125,4.768034934997559,289,0,698.7725219726562,1001.4638671875,cgp,mu+lambda,ant,1
290,1407.9700214862823,1001.799560546875,221.07113647460938,966.4267578125,1001.57666015625,1687001307.4008865,999.62255859375,290,850.0176391601562,4.766198635101318,290,0,711.2902221679688,1001.617919921875,cgp,mu+lambda,ant,1
291,1412.759394645691,1001.617919921875,196.11984252929688,940.3148193359375,1001.5723876953125,1687001312.1902597,999.6593627929688,291,844.6068725585938,4.770103931427002,291,0,709.040771484375,1001.5936279296875,cgp,mu+lambda,ant,1
292,1417.547993183136,1001.5313720703125,193.20706176757812,952.186767578125,1001.4360961914062,1687001316.9788582,1000.051513671875,292,857.4379272460938,4.770637035369873,292,0,731.2100830078125,1001.5205688476562,cgp,mu+lambda,ant,1
293,1422.337132692337,1001.982421875,199.34341430664062,884.933349609375,1001.7866821289062,1687001321.7679977,998.387451171875,293,816.490478515625,4.770341396331787,293,0,667.72705078125,1001.9479370117188,cgp,mu+lambda,ant,1
294,1427.1236782073975,1001.6112670898438,229.94273376464844,969.2188720703125,1001.4575805664062,1687001326.5545433,999.4295654296875,294,846.4740600585938,4.7682929039001465,294,0,748.4878540039062,1001.4956665039062,cgp,mu+lambda,ant,1
295,1431.910643339157,1001.9194946289062,284.82794189453125,966.4703369140625,1001.6949462890625,1687001331.3415084,1000.2139892578125,295,813.7940673828125,4.769540786743164,295,0,710.0028686523438,1001.7247314453125,cgp,mu+lambda,ant,1
296,1436.6994857788086,1001.9039306640625,255.639404296875,880.1142578125,1001.6167602539062,1687001336.1303508,999.24853515625,296,801.8056640625,4.769977569580078,296,0,697.5201416015625,1001.8792114257812,cgp,mu+lambda,ant,1
297,1441.4863135814667,1001.9190063476562,176.04298400878906,974.689208984375,1001.6890258789062,1687001340.9171786,1000.2093505859375,297,879.1047973632812,4.767776012420654,297,0,818.7599487304688,1001.7726440429688,cgp,mu+lambda,ant,1
298,1446.2733063697815,1001.552734375,197.7864532470703,929.4989013671875,1001.2314453125,1687001345.7041714,999.6127319335938,298,837.5567016601562,4.769517421722412,298,0,697.7888793945312,1001.3223876953125,cgp,mu+lambda,ant,1
299,1451.0631835460663,1001.8056640625,194.32386779785156,960.363525390625,1001.5091552734375,1687001350.4940486,998.6672973632812,299,847.185302734375,4.769505023956299,299,0,697.3011474609375,1001.5598754882812,cgp,mu+lambda,ant,1
300,1455.8532943725586,1001.748291015625,252.2276153564453,954.774169921875,1001.5101928710938,1687001355.2841594,1000.270263671875,300,815.1677856445312,4.771420955657959,300,0,682.9281616210938,1001.5921020507812,cgp,mu+lambda,ant,1
301,1460.6411066055298,1001.7984008789062,244.98629760742188,959.49609375,1001.5223999023438,1687001360.0719717,1000.3013305664062,301,811.0054321289062,4.769772529602051,301,0,695.4319458007812,1001.5289916992188,cgp,mu+lambda,ant,1
302,1465.4284856319427,1001.6201171875,170.21522521972656,943.9521484375,1001.5497436523438,1687001364.8593507,999.6822509765625,302,855.9451293945312,4.768653869628906,302,0,705.7719116210938,1001.5563354492188,cgp,mu+lambda,ant,1
303,1470.216383934021,1001.9613037109375,242.3909912109375,934.5,1001.572998046875,1687001369.647249,999.6069946289062,303,825.0436401367188,4.769019603729248,303,0,708.96240234375,1001.7941284179688,cgp,mu+lambda,ant,1
304,1475.0044009685516,1002.0286865234375,190.64404296875,906.731201171875,1001.6024780273438,1687001374.435266,998.568603515625,304,833.7151489257812,4.76984167098999,304,0,698.7413940429688,1001.6890869140625,cgp,mu+lambda,ant,1
305,1479.7946662902832,1002.352783203125,260.9748840332031,942.8179931640625,1001.8922119140625,1687001379.2255313,997.430908203125,305,803.8660888671875,4.77108097076416,305,0,687.2388916015625,1001.9708862304688,cgp,mu+lambda,ant,1
306,1484.5845119953156,1001.8801879882812,247.45668029785156,964.2638549804688,1001.6461181640625,1687001384.015377,1000.1974487304688,306,825.7012939453125,4.77110481262207,306,0,706.6502685546875,1001.7870483398438,cgp,mu+lambda,ant,1
307,1489.3721113204956,1001.905029296875,243.62562561035156,966.630126953125,1001.7659301757812,1687001388.8029764,997.799072265625,307,828.9238891601562,4.770356178283691,307,0,695.6698608398438,1001.8888549804688,cgp,mu+lambda,ant,1
308,1494.1614587306976,1001.7537231445312,194.3452911376953,971.3975830078125,1001.51611328125,1687001393.5923238,998.4064331054688,308,854.8130493164062,4.770454406738281,308,0,708.6981811523438,1001.6530151367188,cgp,mu+lambda,ant,1
309,1498.9487597942352,1002.0640258789062,228.2918243408203,918.0580444335938,1001.9321899414062,1687001398.3796248,998.7114868164062,309,813.4512329101562,4.768345832824707,309,0,694.1473999023438,1001.9758911132812,cgp,mu+lambda,ant,1
310,1503.7361006736755,1001.8715209960938,196.9820556640625,964.1160888671875,1001.8363037109375,1687001403.1669657,1000.087890625,310,830.6990356445312,4.769401550292969,310,0,689.2798461914062,1001.8661499023438,cgp,mu+lambda,ant,1
311,1508.5237698554993,1001.816650390625,243.11988830566406,976.7435302734375,1001.5125732421875,1687001407.954635,999.98779296875,311,828.8839111328125,4.769076347351074,311,0,694.5042114257812,1001.6205444335938,cgp,mu+lambda,ant,1
312,1513.3114004135132,1001.8915405273438,212.17115783691406,934.3265380859375,1001.700927734375,1687001412.7422655,999.9268798828125,312,829.0101318359375,4.768756866455078,312,0,677.7318115234375,1001.8697509765625,cgp,mu+lambda,ant,1
313,1518.1072854995728,1001.9447631835938,195.51319885253906,927.6204833984375,1001.6710815429688,1687001417.5381505,999.6548461914062,313,833.558349609375,4.753712177276611,313,0,704.2628173828125,1001.9180297851562,cgp,mu+lambda,ant,1
314,1522.8990786075592,1001.9935302734375,276.51837158203125,933.709716796875,1001.9632568359375,1687001422.3299437,999.6148681640625,314,807.1591186523438,4.747160911560059,314,0,703.0195922851562,1001.9678344726562,cgp,mu+lambda,ant,1
315,1527.6909005641937,1002.2904663085938,267.3832702636719,954.723876953125,1001.8988037109375,1687001427.1217656,999.1634521484375,315,826.9185791015625,4.756719589233398,315,0,707.0582885742188,1001.950439453125,cgp,mu+lambda,ant,1
316,1532.468599319458,1002.0790405273438,250.21994018554688,891.1490478515625,1001.6828002929688,1687001431.8994644,1000.2572021484375,316,817.4068603515625,4.757297515869141,316,0,704.6793212890625,1001.795654296875,cgp,mu+lambda,ant,1
317,1537.2356734275818,1001.8464965820312,231.6008758544922,915.9439697265625,1001.7802124023438,1687001436.6665385,998.5239868164062,317,804.959228515625,4.748985290527344,317,0,681.4354248046875,1001.7887573242188,cgp,mu+lambda,ant,1
318,1541.953416109085,1002.0192260742188,204.7723846435547,984.674560546875,1001.5101318359375,1687001441.3842812,1000.3692016601562,318,875.166259765625,4.697990417480469,318,0,851.5286865234375,1001.6463012695312,cgp,mu+lambda,ant,1
319,1546.7194828987122,1002.0009155273438,192.44227600097656,957.2674560546875,1001.92919921875,1687001446.150348,999.8217163085938,319,845.1024169921875,4.746377468109131,319,0,707.7161254882812,1001.982177734375,cgp,mu+lambda,ant,1
320,1551.4843583106995,1002.1782836914062,240.4811553955078,981.3048095703125,1002.0416870117188,1687001450.9152234,999.011474609375,320,830.823974609375,4.746503829956055,320,0,685.7393798828125,1002.0690307617188,cgp,mu+lambda,ant,1
321,1556.2524328231812,1001.7098388671875,199.61293029785156,983.3363037109375,1001.6024169921875,1687001455.6832979,1000.1841430664062,321,858.049072265625,4.748821258544922,321,0,705.5187377929688,1001.6305541992188,cgp,mu+lambda,ant,1
322,1561.0199570655823,1002.4605102539062,262.88092041015625,964.3990478515625,1001.8726806640625,1687001460.450822,999.8656005859375,322,819.9588623046875,4.74722146987915,322,0,712.0585327148438,1001.918212890625,cgp,mu+lambda,ant,1
323,1565.7874524593353,1002.288818359375,216.4383544921875,965.869140625,1001.9732666015625,1687001465.2183175,998.0656127929688,323,836.5767211914062,4.74907112121582,323,0,705.1124877929688,1002.219970703125,cgp,mu+lambda,ant,1
324,1570.5518553256989,1001.9320068359375,200.13983154296875,907.3128662109375,1001.8003540039062,1687001469.9827204,997.720458984375,324,818.8379516601562,4.7436370849609375,324,0,682.7600708007812,1001.8115234375,cgp,mu+lambda,ant,1
325,1575.320261478424,1001.8921508789062,205.8436279296875,966.31201171875,1001.7584838867188,1687001474.7511265,1000.375244140625,325,852.9530029296875,4.748745441436768,325,0,702.4498291015625,1001.8523559570312,cgp,mu+lambda,ant,1
326,1580.0870444774628,1001.9806518554688,210.88868713378906,964.1712646484375,1001.9557495117188,1687001479.5179095,1000.497314453125,326,840.024658203125,4.748272895812988,326,0,693.5553588867188,1001.9773559570312,cgp,mu+lambda,ant,1
327,1584.8554995059967,1001.9036254882812,249.7588653564453,946.7786865234375,1001.9010620117188,1687001484.2863646,1000.515380859375,327,823.4696655273438,4.748193264007568,327,0,703.9169921875,1001.9026489257812,cgp,mu+lambda,ant,1
328,1589.6221523284912,1002.1500244140625,209.69876098632812,933.904541015625,1001.8073120117188,1687001489.0530174,998.9801635742188,328,843.8038940429688,4.749695301055908,328,0,732.0770263671875,1001.8533325195312,cgp,mu+lambda,ant,1
329,1594.3914098739624,1002.0186767578125,172.59768676757812,961.0513916015625,1001.8987426757812,1687001493.822275,999.136962890625,329,882.0199584960938,4.752702713012695,329,0,844.2093505859375,1001.9641723632812,cgp,mu+lambda,ant,1
330,1599.1600995063782,1002.02490234375,266.3232421875,919.6029052734375,1001.8246459960938,1687001498.5909646,999.5503540039062,330,788.1286010742188,4.7502264976501465,330,0,682.3219604492188,1001.8827514648438,cgp,mu+lambda,ant,1
331,1603.9212639331818,1002.244140625,240.99636840820312,956.5696411132812,1002.1250610351562,1687001503.352129,999.4213256835938,331,836.0242919921875,4.743014812469482,331,0,720.7872314453125,1002.22216796875,cgp,mu+lambda,ant,1
332,1608.6870679855347,1002.08349609375,268.3972473144531,882.8088989257812,1001.93798828125,1687001508.117933,996.5744018554688,332,780.3875122070312,4.748581409454346,332,0,659.6836547851562,1002.0394897460938,cgp,mu+lambda,ant,1
333,1613.451430797577,1002.1742553710938,218.14793395996094,977.1588745117188,1001.882080078125,1687001512.8822958,999.944091796875,333,848.1900024414062,4.7464280128479,333,0,711.51025390625,1002.0833129882812,cgp,mu+lambda,ant,1
334,1618.2166271209717,1002.0054321289062,174.3690948486328,968.9119873046875,1001.929443359375,1687001517.6474922,999.638916015625,334,880.0332641601562,4.747604846954346,334,0,833.6436767578125,1001.959716796875,cgp,mu+lambda,ant,1
335,1622.9837675094604,1002.0582885742188,230.78939819335938,956.8917236328125,1001.7894897460938,1687001522.4146326,999.0570678710938,335,833.4634399414062,4.750621795654297,335,0,706.6930541992188,1001.8016967773438,cgp,mu+lambda,ant,1
336,1627.7497515678406,1002.1534423828125,253.6703643798828,903.5148315429688,1001.8866577148438,1687001527.1806166,999.9425048828125,336,795.8961791992188,4.748592376708984,336,0,674.564453125,1001.8945922851562,cgp,mu+lambda,ant,1
337,1632.516000032425,1002.090087890625,207.66990661621094,907.72314453125,1001.731689453125,1687001531.946865,998.1622314453125,337,825.7465209960938,4.749141693115234,337,0,698.21240234375,1001.8757934570312,cgp,mu+lambda,ant,1
338,1637.2836196422577,1002.0926513671875,180.7260284423828,964.3671875,1001.9583740234375,1687001536.7144847,999.1571044921875,338,861.838134765625,4.749729156494141,338,0,715.467041015625,1001.9686889648438,cgp,mu+lambda,ant,1
339,1642.0489976406097,1002.164306640625,196.15301513671875,964.246337890625,1001.6633911132812,1687001541.4798627,997.40087890625,339,857.836181640625,4.7494730949401855,339,0,747.620361328125,1001.9559326171875,cgp,mu+lambda,ant,1
340,1646.8137638568878,1002.0581665039062,244.92962646484375,966.482666015625,1001.8919067382812,1687001546.244629,997.802490234375,340,829.332275390625,4.746563911437988,340,0,710.4425048828125,1001.9216918945312,cgp,mu+lambda,ant,1
341,1651.5781788825989,1002.1770629882812,208.9537811279297,943.21728515625,1001.9535522460938,1687001551.009044,997.815185546875,341,834.5374755859375,4.746365547180176,341,0,705.5872802734375,1002.013671875,cgp,mu+lambda,ant,1
342,1656.3500504493713,1001.91552734375,271.2355651855469,928.819091796875,1001.72705078125,1687001555.7809155,999.3389892578125,342,798.8523559570312,4.754354953765869,342,0,691.2161254882812,1001.7699584960938,cgp,mu+lambda,ant,1
343,1661.1154680252075,1002.1536254882812,204.3003387451172,958.8436279296875,1001.8970336914062,1687001560.546333,999.8106079101562,343,858.2545166015625,4.747376918792725,343,0,742.1751708984375,1001.9595336914062,cgp,mu+lambda,ant,1
344,1665.9070661067963,1001.8844604492188,207.5118408203125,934.88330078125,1001.7845458984375,1687001565.3379312,999.4326171875,344,825.970458984375,4.75860071182251,344,0,692.6456909179688,1001.8102416992188,cgp,mu+lambda,ant,1
345,1670.697105884552,1001.9859008789062,213.64151000976562,912.2196044921875,1001.8505249023438,1687001570.127971,999.0926513671875,345,823.304443359375,4.7473626136779785,345,0,702.6112060546875,1001.9324340820312,cgp,mu+lambda,ant,1
346,1675.4847083091736,1002.02294921875,204.5105438232422,889.180908203125,1001.6559448242188,1687001574.9155734,997.8785400390625,346,826.732421875,4.745524883270264,346,0,705.5798950195312,1001.70458984375,cgp,mu+lambda,ant,1
347,1680.2710378170013,1002.0172729492188,217.69699096679688,967.1032104492188,1001.962158203125,1687001579.7019029,999.5592041015625,347,830.5897216796875,4.766695022583008,347,0,687.2647705078125,1001.9873046875,cgp,mu+lambda,ant,1
348,1685.0567617416382,1001.9570922851562,222.49913024902344,982.160400390625,1001.8115234375,1687001584.4876268,1000.0901489257812,348,854.387939453125,4.766271114349365,348,0,739.6942138671875,1001.8179931640625,cgp,mu+lambda,ant,1
349,1689.8411622047424,1002.2035522460938,190.18309020996094,955.8140258789062,1001.71337890625,1687001589.2720273,998.5443115234375,349,852.6019897460938,4.765861511230469,349,0,706.7282104492188,1001.8410034179688,cgp,mu+lambda,ant,1
350,1694.626957654953,1002.119384765625,201.444580078125,942.3377685546875,1001.7657470703125,1687001594.0578227,999.4896240234375,350,841.7916870117188,4.763912200927734,350,0,700.2015380859375,1001.8106079101562,cgp,mu+lambda,ant,1
351,1699.4056010246277,1002.3719482421875,239.31834411621094,971.055908203125,1001.9649658203125,1687001598.836466,999.1307983398438,351,829.6239624023438,4.760232448577881,351,0,705.8618774414062,1002.0248413085938,cgp,mu+lambda,ant,1
352,1704.1731910705566,1001.904052734375,212.74270629882812,949.3021240234375,1001.7144165039062,1687001603.6040561,999.2398681640625,352,834.2261352539062,4.749330997467041,352,0,688.4761352539062,1001.765869140625,cgp,mu+lambda,ant,1
353,1708.941993713379,1001.7974243164062,206.8849639892578,975.848388671875,1001.734130859375,1687001608.3728588,1000.1865844726562,353,854.6083984375,4.7498393058776855,353,0,721.8716430664062,1001.7402954101562,cgp,mu+lambda,ant,1
354,1713.6663768291473,1001.9876098632812,196.75686645507812,967.1832275390625,1001.7554931640625,1687001613.0972419,999.68359375,354,857.2112426757812,4.707141399383545,354,0,714.041748046875,1001.7803344726562,cgp,mu+lambda,ant,1
355,1718.399157524109,1002.2704467773438,217.75003051757812,976.9798583984375,1001.8642578125,1687001617.8300226,997.96337890625,355,850.4765625,4.714193820953369,355,0,703.94384765625,1002.1728515625,cgp,mu+lambda,ant,1
356,1723.1669380664825,1002.150146484375,202.28848266601562,981.885009765625,1001.9935913085938,1687001622.597803,999.0106201171875,356,858.988037109375,4.749505519866943,356,0,709.4078369140625,1002.0044555664062,cgp,mu+lambda,ant,1
357,1727.9369406700134,1002.2012329101562,200.6983184814453,969.3255615234375,1001.8577270507812,1687001627.3678057,999.3458862304688,357,862.2025756835938,4.752723693847656,357,0,712.2317504882812,1002.0087890625,cgp,mu+lambda,ant,1
358,1732.701601266861,1002.0877685546875,201.7713623046875,975.0189819335938,1001.8117065429688,1687001632.1324663,1000.0631713867188,358,872.310302734375,4.747559547424316,358,0,783.519775390625,1001.8763427734375,cgp,mu+lambda,ant,1
359,1737.4687063694,1002.3828735351562,144.23220825195312,968.09521484375,1001.8138427734375,1687001636.8995714,1000.0348510742188,359,894.779052734375,4.749599456787109,359,0,801.8602294921875,1001.8190307617188,cgp,mu+lambda,ant,1
360,1742.191032409668,1002.184326171875,216.83030700683594,926.9190063476562,1001.8663940429688,1687001641.6218975,998.3327026367188,360,829.9688720703125,4.704277992248535,360,0,697.89599609375,1001.9613037109375,cgp,mu+lambda,ant,1
361,1746.9501368999481,1001.900146484375,220.17091369628906,939.6680908203125,1001.7750244140625,1687001646.381002,999.7881469726562,361,826.7138671875,4.741989612579346,361,0,677.11767578125,1001.8912353515625,cgp,mu+lambda,ant,1
362,1751.7176773548126,1002.484619140625,191.63340759277344,951.1190185546875,1001.8423461914062,1687001651.1485424,998.0183715820312,362,852.8218383789062,4.749613285064697,362,0,709.8846435546875,1002.02880859375,cgp,mu+lambda,ant,1
363,1756.484719991684,1002.0698852539062,207.75921630859375,963.0670166015625,1001.8336791992188,1687001655.915585,999.3444213867188,363,841.1488037109375,4.749347686767578,363,0,703.6799926757812,1001.921142578125,cgp,mu+lambda,ant,1
364,1761.2548711299896,1002.0018920898438,206.0784454345703,974.5659790039062,1001.9071655273438,1687001660.6857362,1000.6552124023438,364,854.0572509765625,4.75375509262085,364,0,707.9339599609375,1001.9136352539062,cgp,mu+lambda,ant,1
365,1766.0219223499298,1001.8193359375,236.3400115966797,980.7639770507812,1001.6331787109375,1687001665.4527874,999.708740234375,365,839.349853515625,4.749800682067871,365,0,706.7845458984375,1001.6967163085938,cgp,mu+lambda,ant,1
366,1770.788972377777,1001.93359375,213.67123413085938,928.5843505859375,1001.7655029296875,1687001670.2198374,999.191162109375,366,841.83349609375,4.749988079071045,366,0,713.8575439453125,1001.8238525390625,cgp,mu+lambda,ant,1
367,1775.5569987297058,1001.9916381835938,198.31639099121094,967.660400390625,1001.7669067382812,1687001674.9878638,997.8109130859375,367,857.9241943359375,4.752331256866455,367,0,727.6700439453125,1001.9171752929688,cgp,mu+lambda,ant,1
368,1780.324611902237,1002.0711059570312,237.24757385253906,947.0255737304688,1001.8092651367188,1687001679.755477,998.6174926757812,368,843.056396484375,4.751097679138184,368,0,706.3087158203125,1002.0645751953125,cgp,mu+lambda,ant,1
369,1785.0952656269073,1001.79833984375,183.43984985351562,974.2152709960938,1001.5391845703125,1687001684.5261307,999.8685302734375,369,868.1707763671875,4.752808094024658,369,0,783.5958862304688,1001.7119750976562,cgp,mu+lambda,ant,1
370,1789.861866235733,1002.0438232421875,226.83409118652344,924.2774658203125,1001.8881225585938,1687001689.2927313,999.8953247070312,370,833.9763793945312,4.751197338104248,370,0,707.8303833007812,1002.0137329101562,cgp,mu+lambda,ant,1
371,1794.646710395813,1001.9043579101562,221.7784423828125,963.9117431640625,1001.8186645507812,1687001694.0775754,998.6180419921875,371,841.4599609375,4.760767936706543,371,0,716.27734375,1001.8463745117188,cgp,mu+lambda,ant,1
372,1799.4349911212921,1002.0220336914062,199.56283569335938,961.8525390625,1001.8214111328125,1687001698.8658562,998.3954467773438,372,843.0518798828125,4.7724409103393555,372,0,697.3290405273438,1001.8980102539062,cgp,mu+lambda,ant,1
373,1804.2215361595154,1001.9188232421875,230.99021911621094,937.764892578125,1001.7777709960938,1687001703.6524012,998.979248046875,373,831.20458984375,4.770910263061523,373,0,701.143798828125,1001.8408203125,cgp,mu+lambda,ant,1
374,1809.0097663402557,1001.9745483398438,260.433837890625,932.1434326171875,1001.88330078125,1687001708.4406314,999.4049682617188,374,802.0703125,4.771710395812988,374,0,687.1622924804688,1001.9183959960938,cgp,mu+lambda,ant,1
375,1813.7935500144958,1002.1814575195312,223.9886932373047,978.1656494140625,1001.9276733398438,1687001713.224415,999.9091796875,375,849.98779296875,4.767925262451172,375,0,712.5328979492188,1001.9890747070312,cgp,mu+lambda,ant,1
376,1818.579752445221,1002.1370849609375,182.63449096679688,990.1800537109375,1001.7669677734375,1687001718.0106175,999.5137939453125,376,887.039794921875,4.7709550857543945,376,0,856.7952880859375,1001.9747924804688,cgp,mu+lambda,ant,1
377,1823.3583590984344,1002.0721435546875,243.91636657714844,940.933837890625,1001.8264770507812,1687001722.7892241,1000.8096923828125,377,815.6742553710938,4.762073040008545,377,0,704.082763671875,1001.9951171875,cgp,mu+lambda,ant,1
