,training.run_id,training.fitness_1q,training.fitness_median,training.evaluation_time,training.top_k_fit.top_1_fit,_timestamp,training.top_k_fit.top_2_fit,_step,_runtime,training.fitness_3q,training.fitness_mean,training.top_k_fit.top_0_fit,training.generation,training.fitness_std,solver,ea,environment,seed,training.evaluation,training.top_k_reward.top_0_reward,training.top_k_reward.top_1_reward,training.top_k_reward.top_2_reward
237,0,4321.099609375,464.1312255859375,6.686169147491455,6876.4189453125,1686989965.4641688,6746.09814453125,237,1616.6639697551727,-24.74217414855957,1965.962158203125,6934.1552734375,237,2710.89208984375,cgp,mu+lambda,halfcheetah,9,23700,6934.1552734375,6876.4189453125,6746.09814453125
238,0,6146.68798828125,612.8846435546875,6.685091972351074,6746.20947265625,1686989972.1669083,6709.4287109375,238,1623.3667092323303,66.5826644897461,2500.256103515625,6761.17578125,238,2807.7763671875,cgp,mu+lambda,halfcheetah,9,23800,6761.17578125,6746.20947265625,6709.4287109375
239,0,5608.77734375,1942.2003173828125,6.677066326141357,6901.26708984375,1686989978.861822,6833.27880859375,239,1630.0616228580475,228.25347900390625,2683.921875,6996.119140625,239,2664.936767578125,cgp,mu+lambda,halfcheetah,9,23900,6996.119140625,6901.26708984375,6833.27880859375
240,0,5130.150390625,694.8521728515625,6.684699535369873,6710.22314453125,1686989985.5643494,6704.5732421875,240,1636.7641503810883,210.04568481445312,2372.87939453125,6791.11962890625,240,2650.86962890625,cgp,mu+lambda,halfcheetah,9,24000,6791.11962890625,6710.22314453125,6704.5732421875
241,0,5389.06640625,737.8389892578125,6.685840129852295,6838.09912109375,1686989992.266996,6810.75927734375,241,1643.466796875,282.69757080078125,2441.30517578125,7025.681640625,241,2645.928955078125,cgp,mu+lambda,halfcheetah,9,24100,7025.681640625,6838.09912109375,6810.75927734375
242,0,5806.9521484375,555.3558959960938,6.677517414093018,6818.72119140625,1686989998.9625127,6787.0654296875,242,1650.1623136997223,61.020591735839844,2423.205078125,6874.09423828125,242,2808.088134765625,cgp,mu+lambda,halfcheetah,9,24200,6874.09423828125,6818.72119140625,6787.0654296875
243,0,5527.048828125,811.03662109375,6.6827778816223145,6847.6357421875,1686990005.6619394,6731.62158203125,243,1656.8617403507233,201.76226806640625,1456.3851318359375,6893.6201171875,243,10545.0458984375,cgp,mu+lambda,halfcheetah,9,24300,6893.6201171875,6847.6357421875,6731.62158203125
244,0,6182.27978515625,742.2597045898438,6.681079387664795,6874.7216796875,1686990012.360939,6783.34619140625,244,1663.560739994049,190.19482421875,2566.47900390625,6934.3154296875,244,2790.827880859375,cgp,mu+lambda,halfcheetah,9,24400,6934.3154296875,6874.7216796875,6783.34619140625
245,0,5988.0625,757.9171142578125,6.677894115447998,6924.0537109375,1686990019.0557053,6905.40283203125,245,1670.2555062770844,296.3369140625,2649.693603515625,7020.8583984375,245,2770.870361328125,cgp,mu+lambda,halfcheetah,9,24500,7020.8583984375,6924.0537109375,6905.40283203125
246,0,6124.00634765625,873.77783203125,6.67615270614624,6924.7841796875,1686990025.7487967,6875.54150390625,246,1676.9485976696014,145.05404663085938,1725.6295166015625,6981.19677734375,246,10609.4501953125,cgp,mu+lambda,halfcheetah,9,24600,6981.19677734375,6924.7841796875,6875.54150390625
247,0,6129.72900390625,1294.716064453125,6.675746917724609,6764.3603515625,1686990032.4412155,6762.724609375,247,1683.6410164833069,338.6595764160156,2757.037353515625,6882.77099609375,247,2772.1904296875,cgp,mu+lambda,halfcheetah,9,24700,6882.77099609375,6764.3603515625,6762.724609375
248,0,5559.12451171875,1039.072265625,6.674744129180908,6861.56103515625,1686990039.1333773,6834.0400390625,248,1690.333178281784,283.8304748535156,2489.708251953125,7017.5546875,248,2658.603515625,cgp,mu+lambda,halfcheetah,9,24800,7017.5546875,6861.56103515625,6834.0400390625
249,0,5984.708984375,686.6762084960938,6.675044536590576,6707.7548828125,1686990045.8258803,6669.9111328125,249,1697.025681257248,163.94180297851562,2473.29052734375,6749.7353515625,249,2737.794677734375,cgp,mu+lambda,halfcheetah,9,24900,6749.7353515625,6707.7548828125,6669.9111328125
250,0,5729.3701171875,1235.1416015625,6.6785993576049805,6805.990234375,1686990052.5218203,6789.8544921875,250,1703.7216212749481,198.56167602539062,2566.666015625,6946.43798828125,250,2718.61865234375,cgp,mu+lambda,halfcheetah,9,25000,6946.43798828125,6805.990234375,6789.8544921875
251,0,5617.3759765625,731.9112548828125,6.6816725730896,6870.5234375,1686990059.2213008,6809.21826171875,251,1710.421101808548,63.92217254638672,2497.39501953125,7072.48681640625,251,2774.476806640625,cgp,mu+lambda,halfcheetah,9,25100,7072.48681640625,6870.5234375,6809.21826171875
252,0,5749.486328125,1103.07666015625,6.678490161895752,6756.93212890625,1686990065.9164424,6754.42041015625,252,1717.1162433624268,327.0062255859375,2651.063720703125,6816.650390625,252,2722.4609375,cgp,mu+lambda,halfcheetah,9,25200,6816.650390625,6756.93212890625,6754.42041015625
253,0,5949.802734375,1058.31201171875,6.67966890335083,6809.82763671875,1686990072.613683,6771.91064453125,253,1723.813483953476,228.55532836914062,2669.267333984375,7033.11767578125,253,2741.70458984375,cgp,mu+lambda,halfcheetah,9,25300,7033.11767578125,6809.82763671875,6771.91064453125
254,0,5770.81689453125,1230.4036865234375,6.6828460693359375,6765.02685546875,1686990079.3139737,6755.01904296875,254,1730.5137746334076,104.99263000488281,2545.9697265625,6817.24169921875,254,2741.801025390625,cgp,mu+lambda,halfcheetah,9,25400,6817.24169921875,6765.02685546875,6755.01904296875
255,0,5060.4560546875,557.699951171875,6.68070650100708,6867.37744140625,1686990086.013083,6859.15185546875,255,1737.2128839492798,118.93135833740234,2177.7431640625,7029.40478515625,255,2669.201416015625,cgp,mu+lambda,halfcheetah,9,25500,7029.40478515625,6867.37744140625,6859.15185546875
256,0,5522.2197265625,1319.1962890625,6.74595832824707,6725.79541015625,1686990092.772915,6702.7861328125,256,1743.9727158546448,221.7349853515625,2512.116455078125,6990.462890625,256,2656.299560546875,cgp,mu+lambda,halfcheetah,9,25600,6990.462890625,6725.79541015625,6702.7861328125
257,0,5992.6435546875,938.858154296875,6.702744960784912,6875.34033203125,1686990099.493638,6870.9033203125,257,1750.6934390068054,129.96487426757812,2711.89892578125,6971.1015625,257,2785.742431640625,cgp,mu+lambda,halfcheetah,9,25700,6971.1015625,6875.34033203125,6870.9033203125
258,0,5786.62890625,643.748046875,6.694505214691162,6864.359375,1686990106.2063768,6856.71630859375,258,1757.4061777591705,224.43760681152344,1428.3509521484375,6895.43115234375,258,10567.6796875,cgp,mu+lambda,halfcheetah,9,25800,6895.43115234375,6864.359375,6856.71630859375
259,0,5920.1494140625,561.51611328125,6.698330402374268,6935.2939453125,1686990112.9213803,6857.75537109375,259,1764.1211812496185,24.95122718811035,2479.407958984375,6973.99853515625,259,2852.269775390625,cgp,mu+lambda,halfcheetah,9,25900,6973.99853515625,6935.2939453125,6857.75537109375
260,0,5350.15283203125,570.96142578125,6.697293758392334,6894.89208984375,1686990119.6365905,6797.6630859375,260,1770.8363914489746,160.0399932861328,2200.78662109375,6948.43310546875,260,2703.569580078125,cgp,mu+lambda,halfcheetah,9,26000,6948.43310546875,6894.89208984375,6797.6630859375
261,0,6094.02734375,683.0499267578125,6.696069717407227,6921.7783203125,1686990126.3493688,6891.203125,261,1777.5491697788239,139.58102416992188,2454.31201171875,7048.31689453125,261,2787.9208984375,cgp,mu+lambda,halfcheetah,9,26100,7048.31689453125,6921.7783203125,6891.203125
262,0,6323.1298828125,876.05810546875,6.694347381591797,6794.921875,1686990133.0614202,6772.33642578125,262,1784.2612211704254,29.81932258605957,2697.909912109375,6875.01171875,262,2932.076416015625,cgp,mu+lambda,halfcheetah,9,26200,6875.01171875,6794.921875,6772.33642578125
263,0,4942.4892578125,542.9677734375,6.702372074127197,6874.45068359375,1686990139.7800643,6822.888671875,263,1790.9798653125763,81.83799743652344,2097.260498046875,6925.56298828125,263,2696.496826171875,cgp,mu+lambda,halfcheetah,9,26300,6925.56298828125,6874.45068359375,6822.888671875
264,0,5830.30078125,509.79522705078125,6.702850818634033,6855.25634765625,1686990146.5003545,6809.43896484375,264,1797.7001554965973,-95.36847686767578,2220.320556640625,6866.458984375,264,2812.6591796875,cgp,mu+lambda,halfcheetah,9,26400,6866.458984375,6855.25634765625,6809.43896484375
265,0,4190.40087890625,503.773193359375,6.748281002044678,6849.56005859375,1686990153.2624154,6769.24609375,265,1804.4622163772583,12.47880744934082,2076.93408203125,6881.33056640625,265,2622.158935546875,cgp,mu+lambda,halfcheetah,9,26500,6881.33056640625,6849.56005859375,6769.24609375
266,0,5173.546875,956.0660400390625,6.716062068939209,6642.47314453125,1686990159.993266,6621.9091796875,266,1811.193067073822,132.95989990234375,2360.6005859375,6731.9912109375,266,2661.512451171875,cgp,mu+lambda,halfcheetah,9,26600,6731.9912109375,6642.47314453125,6621.9091796875
267,0,5814.11083984375,598.0418701171875,6.708892822265625,6771.02978515625,1686990166.7194524,6706.6494140625,267,1817.9192533493042,27.265419006347656,2273.9677734375,6838.49755859375,267,2777.990234375,cgp,mu+lambda,halfcheetah,9,26700,6838.49755859375,6771.02978515625,6706.6494140625
268,0,6218.54638671875,1174.9476318359375,6.705191135406494,6806.814453125,1686990173.4430964,6741.70361328125,268,1824.6428973674774,174.89688110351562,1523.782470703125,6812.06591796875,268,10570.7744140625,cgp,mu+lambda,halfcheetah,9,26800,6812.06591796875,6806.814453125,6741.70361328125
269,0,6356.873046875,2125.085205078125,6.702754497528076,6855.30517578125,1686990180.1643944,6819.4462890625,269,1831.3641953468323,355.56842041015625,3075.4052734375,6963.74609375,269,2900.42041015625,cgp,mu+lambda,halfcheetah,9,26900,6963.74609375,6855.30517578125,6819.4462890625
270,0,6372.87255859375,2914.81005859375,6.703866481781006,6923.26123046875,1686990186.8852541,6882.29296875,270,1838.0850551128387,282.93511962890625,3119.157470703125,6980.62744140625,270,2826.873291015625,cgp,mu+lambda,halfcheetah,9,27000,6980.62744140625,6923.26123046875,6882.29296875
271,0,6029.43505859375,863.6445922851562,6.70619010925293,6831.134765625,1686990193.608125,6828.34716796875,271,1844.80792593956,116.67616271972656,2490.93408203125,6876.00048828125,271,2823.8017578125,cgp,mu+lambda,halfcheetah,9,27100,6876.00048828125,6831.134765625,6828.34716796875
272,0,5900.14208984375,696.4019775390625,6.703849792480469,6954.83447265625,1686990200.3296237,6922.865234375,272,1851.5294246673584,200.484375,2499.865966796875,6971.97900390625,272,2770.589111328125,cgp,mu+lambda,halfcheetah,9,27200,6971.97900390625,6954.83447265625,6922.865234375
273,0,5916.7919921875,787.2103271484375,6.7070698738098145,6842.38671875,1686990207.0539057,6822.44677734375,273,1858.2537066936493,74.82231140136719,1447.9324951171875,7071.14111328125,273,10561.1396484375,cgp,mu+lambda,halfcheetah,9,27300,7071.14111328125,6842.38671875,6822.44677734375
274,0,6105.06787109375,2284.59375,6.704828262329102,6834.1591796875,1686990213.7752006,6806.416015625,274,1864.9750015735626,329.7142639160156,2939.284912109375,6919.873046875,274,2738.232177734375,cgp,mu+lambda,halfcheetah,9,27400,6919.873046875,6834.1591796875,6806.416015625
275,0,5813.30615234375,748.6099243164062,6.702152729034424,6848.63037109375,1686990220.4942627,6848.22314453125,275,1871.6940636634827,136.97824096679688,2576.24609375,6936.17333984375,275,2782.218017578125,cgp,mu+lambda,halfcheetah,9,27500,6936.17333984375,6848.63037109375,6848.22314453125
276,0,5381.591796875,715.3351440429688,6.7062788009643555,6831.56787109375,1686990227.216879,6823.9052734375,276,1878.4166798591614,160.47100830078125,1385.1966552734375,6860.537109375,276,10543.90234375,cgp,mu+lambda,halfcheetah,9,27600,6860.537109375,6831.56787109375,6823.9052734375
277,0,6174.0849609375,1174.33642578125,6.701869964599609,6876.31298828125,1686990233.93565,6796.50048828125,277,1885.135451078415,385.8905029296875,2843.98095703125,6893.74462890625,277,2805.475830078125,cgp,mu+lambda,halfcheetah,9,27700,6893.74462890625,6876.31298828125,6796.50048828125
278,0,5682.27197265625,819.9093627929688,6.740023136138916,6962.3662109375,1686990240.690347,6858.1611328125,278,1891.8901479244232,343.23846435546875,2542.7021484375,7019.1337890625,278,2725.4404296875,cgp,mu+lambda,halfcheetah,9,27800,7019.1337890625,6962.3662109375,6858.1611328125
279,0,5445.845703125,647.8857421875,6.704043865203857,6729.30517578125,1686990247.4109294,6709.0146484375,279,1898.6107304096222,128.1796417236328,2284.940673828125,7111.84619140625,279,2635.09716796875,cgp,mu+lambda,halfcheetah,9,27900,7111.84619140625,6729.30517578125,6709.0146484375
280,0,5497.08642578125,913.0955810546875,6.68560266494751,6860.0126953125,1686990254.1143224,6775.88720703125,280,1905.314123392105,210.66055297851562,1363.1563720703125,6979.6845703125,280,10531.859375,cgp,mu+lambda,halfcheetah,9,28000,6979.6845703125,6860.0126953125,6775.88720703125
281,0,6108.89013671875,1235.5540771484375,6.681385517120361,6921.6533203125,1686990260.8123512,6784.90087890625,281,1912.0121521949768,366.02178955078125,2864.689697265625,6962.39697265625,281,2746.244384765625,cgp,mu+lambda,halfcheetah,9,28100,6962.39697265625,6921.6533203125,6784.90087890625
282,0,5992.97265625,1548.0262451171875,6.671953201293945,6963.5,1686990267.5016654,6875.52685546875,282,1918.7014663219452,307.2253112792969,1704.102294921875,7173.80859375,282,10581.42578125,cgp,mu+lambda,halfcheetah,9,28200,7173.80859375,6963.5,6875.52685546875
283,0,5747.14013671875,718.8538818359375,6.673591136932373,6938.97412109375,1686990274.1918247,6929.62744140625,283,1925.3916256427765,208.8424072265625,2463.4267578125,7073.04931640625,283,2749.83056640625,cgp,mu+lambda,halfcheetah,9,28300,7073.04931640625,6938.97412109375,6929.62744140625
284,0,6228.4921875,1599.9326171875,6.714018821716309,6895.75341796875,1686990280.9232752,6873.56689453125,284,1932.1230762004852,232.96131896972656,1850.4525146484375,6952.1923828125,284,10627.578125,cgp,mu+lambda,halfcheetah,9,28400,6952.1923828125,6895.75341796875,6873.56689453125
285,0,6108.97021484375,565.6622314453125,6.697240352630615,6861.98388671875,1686990287.6376941,6851.640625,285,1938.8374950885773,90.89567565917969,2401.673583984375,6911.94970703125,285,2850.06103515625,cgp,mu+lambda,halfcheetah,9,28500,6911.94970703125,6861.98388671875,6851.640625
286,0,5957.59228515625,981.2725830078125,6.701379776000977,6867.923828125,1686990294.356838,6854.90234375,286,1945.55663895607,256.36749267578125,2550.39453125,7020.74609375,286,2767.108154296875,cgp,mu+lambda,halfcheetah,9,28600,7020.74609375,6867.923828125,6854.90234375
287,0,5901.447265625,493.6507873535156,6.698080539703369,6912.43505859375,1686990301.0722935,6886.12451171875,287,1952.272094488144,61.24436950683594,2210.521240234375,6971.67431640625,287,2857.6455078125,cgp,mu+lambda,halfcheetah,9,28700,6971.67431640625,6912.43505859375,6886.12451171875
288,0,6338.25048828125,1009.274169921875,6.6986565589904785,6876.96875,1686990307.7880726,6861.70263671875,288,1958.9878735542297,276.49017333984375,2886.131103515625,7062.9013671875,288,2881.105224609375,cgp,mu+lambda,halfcheetah,9,28800,7062.9013671875,6876.96875,6861.70263671875
289,0,6104.2109375,1126.34814453125,6.7011003494262695,6876.1884765625,1686990314.506521,6847.23876953125,289,1965.7063219547272,313.72686767578125,2775.643798828125,7040.2802734375,289,2812.39208984375,cgp,mu+lambda,halfcheetah,9,28900,7040.2802734375,6876.1884765625,6847.23876953125
290,0,5836.2353515625,2111.886474609375,6.702828884124756,6901.28173828125,1686990321.2259066,6857.74658203125,290,1972.425707578659,402.37249755859375,2934.066162109375,6979.89013671875,290,2831.949462890625,cgp,mu+lambda,halfcheetah,9,29000,6979.89013671875,6901.28173828125,6857.74658203125
291,0,5645.58203125,787.6968383789062,6.700148105621338,6912.5107421875,1686990327.9442608,6830.99853515625,291,1979.1440618038177,172.21292114257812,2439.516845703125,6925.060546875,291,2715.07666015625,cgp,mu+lambda,halfcheetah,9,29100,6925.060546875,6912.5107421875,6830.99853515625
292,0,6271.01123046875,1805.638427734375,6.700124263763428,6764.4267578125,1686990334.6612926,6761.4609375,292,1985.8610935211182,411.08782958984375,2966.5517578125,6842.49853515625,292,2869.79736328125,cgp,mu+lambda,halfcheetah,9,29200,6842.49853515625,6764.4267578125,6761.4609375
293,0,5650.52197265625,1718.005615234375,6.700631618499756,6787.3701171875,1686990341.3799798,6776.8310546875,293,1992.5797808170319,298.67633056640625,1730.9671630859375,6836.728515625,293,10582.2236328125,cgp,mu+lambda,halfcheetah,9,29300,6836.728515625,6787.3701171875,6776.8310546875
294,0,6279.0400390625,3948.3076171875,6.7015700340271,6887.29736328125,1686990348.0977035,6868.56396484375,294,1999.2975044250488,451.5374450683594,3369.655029296875,7020.4873046875,294,2814.277099609375,cgp,mu+lambda,halfcheetah,9,29400,7020.4873046875,6887.29736328125,6868.56396484375
295,0,6114.2431640625,1160.447509765625,6.6964850425720215,6980.76416015625,1686990354.811081,6924.03857421875,295,2006.0108819007874,266.60992431640625,2758.4345703125,7141.08740234375,295,2859.45361328125,cgp,mu+lambda,halfcheetah,9,29500,7141.08740234375,6980.76416015625,6924.03857421875
296,0,5849.2880859375,704.2589111328125,6.7043256759643555,6931.35009765625,1686990361.5316472,6832.87646484375,296,2012.731448173523,147.27951049804688,2468.465576171875,6984.00732421875,296,2730.438720703125,cgp,mu+lambda,halfcheetah,9,29600,6984.00732421875,6931.35009765625,6832.87646484375
297,0,5401.703125,686.36767578125,6.696677207946777,6869.3271484375,1686990368.2456791,6854.4443359375,297,2019.445480108261,73.66134643554688,2412.865478515625,6945.8759765625,297,2711.863525390625,cgp,mu+lambda,halfcheetah,9,29700,6945.8759765625,6869.3271484375,6854.4443359375
298,0,5814.1708984375,973.8427124023438,6.666872501373291,6869.27294921875,1686990374.943788,6844.8837890625,298,2026.1435890197754,113.66567993164062,2622.307373046875,6959.30029296875,298,2773.458740234375,cgp,mu+lambda,halfcheetah,9,29800,6959.30029296875,6869.27294921875,6844.8837890625
299,0,5094.451171875,1010.5496826171875,6.677430152893066,6831.84912109375,1686990381.6419933,6805.4287109375,299,2032.8417942523956,265.1265563964844,1443.0006103515625,6845.533203125,299,10516.4775390625,cgp,mu+lambda,halfcheetah,9,29900,6845.533203125,6831.84912109375,6805.4287109375
300,0,6291.4482421875,1692.08349609375,6.676529884338379,6858.64501953125,1686990388.3374538,6834.05810546875,300,2039.5372548103333,324.41021728515625,2944.208740234375,6898.33056640625,300,2811.502197265625,cgp,mu+lambda,halfcheetah,9,30000,6898.33056640625,6858.64501953125,6834.05810546875
301,0,5961.00390625,1239.7913818359375,6.681070327758789,7045.48291015625,1686990395.0366747,6988.39404296875,301,2046.2364757061005,215.1681365966797,2629.94921875,7075.3828125,301,2775.245849609375,cgp,mu+lambda,halfcheetah,9,30100,7075.3828125,7045.48291015625,6988.39404296875
302,0,6375.45703125,1939.2021484375,6.684351444244385,6905.01806640625,1686990401.7402217,6893.10595703125,302,2052.9400227069855,311.2882080078125,2928.04931640625,7031.4931640625,302,2849.92529296875,cgp,mu+lambda,halfcheetah,9,30200,7031.4931640625,6905.01806640625,6893.10595703125
303,0,6162.2314453125,652.1897583007812,6.678292274475098,7106.2119140625,1686990408.436975,6753.01806640625,303,2059.636775970459,120.65351867675781,1604.06298828125,7118.79443359375,303,10605.3095703125,cgp,mu+lambda,halfcheetah,9,30300,7118.79443359375,7106.2119140625,6753.01806640625
304,0,6248.09228515625,1100.4141845703125,6.69377326965332,7016.46337890625,1686990415.1492844,6817.10009765625,304,2066.349085330963,332.126220703125,2793.426513671875,7050.4775390625,304,2834.963134765625,cgp,mu+lambda,halfcheetah,9,30400,7050.4775390625,7016.46337890625,6817.10009765625
305,0,6199.27294921875,723.8299560546875,6.69475793838501,6761.21240234375,1686990421.862189,6753.3671875,305,2073.0619900226593,201.7020263671875,2589.849365234375,6771.4814453125,305,2830.128173828125,cgp,mu+lambda,halfcheetah,9,30500,6771.4814453125,6761.21240234375,6753.3671875
306,0,5452.33740234375,600.4847412109375,6.690549850463867,6747.51318359375,1686990428.571779,6696.9853515625,306,2079.77157998085,263.31536865234375,2307.57470703125,6932.93212890625,306,2660.821044921875,cgp,mu+lambda,halfcheetah,9,30600,6932.93212890625,6747.51318359375,6696.9853515625
307,0,5305.9921875,593.0010986328125,6.694947242736816,6855.478515625,1686990435.285676,6813.908203125,307,2086.4854769706726,136.96868896484375,1214.2882080078125,7164.57568359375,307,10508.7490234375,cgp,mu+lambda,halfcheetah,9,30700,7164.57568359375,6855.478515625,6813.908203125
308,0,5786.1611328125,1503.0711669921875,6.691751480102539,6953.52734375,1686990441.9950473,6803.56787109375,308,2093.1948482990265,454.4750061035156,2852.86376953125,7142.16796875,308,2691.964599609375,cgp,mu+lambda,halfcheetah,9,30800,7142.16796875,6953.52734375,6803.56787109375
309,0,5028.00390625,593.09130859375,6.676662445068359,6828.83984375,1686990448.6899607,6820.85302734375,309,2099.889761686325,31.612882614135742,2202.7724609375,7075.71533203125,309,2712.368408203125,cgp,mu+lambda,halfcheetah,9,30900,7075.71533203125,6828.83984375,6820.85302734375
310,0,6086.17236328125,607.2576904296875,6.673940658569336,6949.876953125,1686990455.3811116,6786.66943359375,310,2106.580912590027,191.1796112060547,2475.391357421875,6950.38232421875,310,2805.25732421875,cgp,mu+lambda,halfcheetah,9,31000,6950.38232421875,6949.876953125,6786.66943359375
311,0,5694.619140625,1947.210693359375,6.6750407218933105,6875.875,1686990462.0746524,6865.4580078125,311,2113.2744534015656,169.84713745117188,2716.516845703125,7036.71630859375,311,2745.427490234375,cgp,mu+lambda,halfcheetah,9,31100,7036.71630859375,6875.875,6865.4580078125
312,0,5797.82568359375,726.9371948242188,6.672663688659668,6699.3486328125,1686990468.7644184,6665.21630859375,312,2119.9642193317413,324.0665588378906,2612.685302734375,6828.88671875,312,2757.50244140625,cgp,mu+lambda,halfcheetah,9,31200,6828.88671875,6699.3486328125,6665.21630859375
313,0,5948.72998046875,1157.660400390625,6.664715766906738,6825.08642578125,1686990475.4469962,6749.8857421875,313,2126.646797180176,381.89227294921875,2782.273681640625,7050.7763671875,313,2819.5693359375,cgp,mu+lambda,halfcheetah,9,31300,7050.7763671875,6825.08642578125,6749.8857421875
314,0,5903.54833984375,1426.26806640625,6.672425270080566,6676.43212890625,1686990482.1370919,6666.0341796875,314,2133.3368928432465,219.57205200195312,2775.081787109375,6735.26513671875,314,2779.447265625,cgp,mu+lambda,halfcheetah,9,31400,6735.26513671875,6676.43212890625,6666.0341796875
315,0,5570.65234375,561.4738159179688,6.6720805168151855,6889.013671875,1686990488.827136,6720.4873046875,315,2140.026937007904,39.903778076171875,2303.890625,7067.7646484375,315,2763.180908203125,cgp,mu+lambda,halfcheetah,9,31500,7067.7646484375,6889.013671875,6720.4873046875
316,0,5461.17333984375,572.4655151367188,6.657974720001221,6839.9228515625,1686990495.5170515,6827.947265625,316,2146.716852426529,126.56784057617188,2180.412353515625,6842.72119140625,316,2712.045166015625,cgp,mu+lambda,halfcheetah,9,31600,6842.72119140625,6839.9228515625,6827.947265625
317,0,5848.462890625,743.5867919921875,6.6618781089782715,6884.0654296875,1686990502.2096858,6834.1865234375,317,2153.40948677063,141.601318359375,2459.706787109375,6908.46728515625,317,2721.041259765625,cgp,mu+lambda,halfcheetah,9,31700,6908.46728515625,6884.0654296875,6834.1865234375
318,0,5770.34375,947.063720703125,6.658293724060059,6731.1005859375,1686990508.8998632,6723.1826171875,318,2160.099664211273,175.765380859375,2629.439208984375,6764.3916015625,318,2714.723876953125,cgp,mu+lambda,halfcheetah,9,31800,6764.3916015625,6731.1005859375,6723.1826171875
319,0,5576.33154296875,605.94775390625,6.663135528564453,6817.08544921875,1686990515.5943902,6731.62548828125,319,2166.794191122055,279.891357421875,2388.02099609375,6817.58740234375,319,2695.2177734375,cgp,mu+lambda,halfcheetah,9,31900,6817.58740234375,6817.08544921875,6731.62548828125
320,0,5813.56005859375,610.013916015625,6.654817581176758,6673.67529296875,1686990522.2815285,6659.64697265625,320,2173.4813294410706,216.8553009033203,2293.750244140625,6758.27880859375,320,2706.05810546875,cgp,mu+lambda,halfcheetah,9,32000,6758.27880859375,6673.67529296875,6659.64697265625
321,0,5755.80126953125,1150.310791015625,6.66277551651001,6761.056640625,1686990528.9764285,6746.37451171875,321,2180.1762294769287,89.29248046875,2653.91015625,6903.0703125,321,2791.7998046875,cgp,mu+lambda,halfcheetah,9,32100,6903.0703125,6761.056640625,6746.37451171875
322,0,5597.62744140625,565.5317993164062,6.718358993530273,6869.93701171875,1686990535.7105482,6850.35986328125,322,2186.9103491306305,76.06963348388672,2343.263427734375,6899.80810546875,322,2768.22216796875,cgp,mu+lambda,halfcheetah,9,32200,6899.80810546875,6869.93701171875,6850.35986328125
323,0,5962.02490234375,652.896240234375,6.689812183380127,6866.2548828125,1686990542.4182348,6852.2177734375,323,2193.6180357933044,101.5489273071289,2563.19775390625,6886.58056640625,323,2803.586669921875,cgp,mu+lambda,halfcheetah,9,32300,6886.58056640625,6866.2548828125,6852.2177734375
324,0,6081.51318359375,890.1409912109375,6.690751075744629,6930.48291015625,1686990549.1271305,6877.150390625,324,2200.326931476593,205.86434936523438,2561.72802734375,6948.75537109375,324,2786.357421875,cgp,mu+lambda,halfcheetah,9,32400,6948.75537109375,6930.48291015625,6877.150390625
325,0,5597.052734375,1194.90869140625,6.691389083862305,6830.572265625,1686990555.836806,6704.21875,325,2207.036607027054,327.0531311035156,2570.814453125,6953.73095703125,325,2684.56005859375,cgp,mu+lambda,halfcheetah,9,32500,6953.73095703125,6830.572265625,6704.21875
326,0,5429.2509765625,756.199951171875,6.693307399749756,6875.25927734375,1686990562.5479674,6838.6494140625,326,2213.7477684020996,206.1031951904297,2458.35693359375,6890.154296875,326,2751.776611328125,cgp,mu+lambda,halfcheetah,9,32600,6890.154296875,6875.25927734375,6838.6494140625
327,0,5583.126953125,518.1728515625,6.681276798248291,6908.966796875,1686990569.2473493,6868.3955078125,327,2220.4471502304077,125.27151489257812,2350.353759765625,6918.2236328125,327,2790.3369140625,cgp,mu+lambda,halfcheetah,9,32700,6918.2236328125,6908.966796875,6868.3955078125
328,0,6348.74560546875,1214.911376953125,6.673203945159912,6965.78759765625,1686990575.9381192,6951.28369140625,328,2227.13792014122,268.9451599121094,2865.69921875,7057.765625,328,2895.20849609375,cgp,mu+lambda,halfcheetah,9,32800,7057.765625,6965.78759765625,6951.28369140625
329,0,6067.80517578125,1366.65625,6.674948692321777,6921.2041015625,1686990582.630982,6839.92919921875,329,2233.83078289032,304.14837646484375,2623.44677734375,6956.72900390625,329,2718.409912109375,cgp,mu+lambda,halfcheetah,9,32900,6956.72900390625,6921.2041015625,6839.92919921875
330,0,6027.982421875,566.1138916015625,6.675614833831787,6816.2607421875,1686990589.3243985,6798.30517578125,330,2240.524199485779,113.00161743164062,2333.25048828125,6841.828125,330,2783.59375,cgp,mu+lambda,halfcheetah,9,33000,6841.828125,6816.2607421875,6798.30517578125
331,0,6470.787109375,1342.4869384765625,6.670849800109863,6897.48583984375,1686990596.012481,6862.46240234375,331,2247.2122819423676,288.004638671875,2819.201171875,6969.65185546875,331,2865.43505859375,cgp,mu+lambda,halfcheetah,9,33100,6969.65185546875,6897.48583984375,6862.46240234375
332,0,6061.1201171875,2169.77197265625,6.673714637756348,6886.97607421875,1686990602.704438,6866.58203125,332,2253.9042389392853,483.58868408203125,2916.2314453125,6898.30224609375,332,2651.621826171875,cgp,mu+lambda,halfcheetah,9,33200,6898.30224609375,6886.97607421875,6866.58203125
333,0,6223.544921875,984.085693359375,6.671054363250732,6949.359375,1686990609.3937726,6869.36474609375,333,2260.5935735702515,317.2938232421875,2788.4833984375,7095.724609375,333,2789.50341796875,cgp,mu+lambda,halfcheetah,9,33300,7095.724609375,6949.359375,6869.36474609375
