,_timestamp,training.run_id,training.fitness_std,training.fitness_median,_step,_runtime,training.top_k_fit.top_0_fit,training.generation,training.fitness_mean,training.evaluation_time,training.top_k_fit.top_1_fit,training.fitness_1q,training.fitness_3q,training.top_k_fit.top_2_fit,solver,ea,fitness,environment,seed,training.evaluation,training.top_k_reward.top_0_reward,training.top_k_reward.top_1_reward,training.top_k_reward.top_2_reward
179,1687174605.9526331,0,451.6777038574219,110.05397033691406,179,319.05704402923584,1193.208984375,179,378.4241638183594,1.647352933883667,1161.392578125,1047.583984375,53.729434967041016,1153.2271728515625,lgp,mu+lambda,reward,walker2d,0,17900,1193.208984375,1161.392578125,1153.2271728515625
180,1687174607.6183288,0,435.913330078125,86.83120727539062,180,320.7227396965027,1194.9937744140625,180,336.843505859375,1.648321509361267,1177.6494140625,463.0940246582031,52.727088928222656,1166.6123046875,lgp,mu+lambda,reward,walker2d,0,18000,1194.9937744140625,1177.6494140625,1166.6123046875
181,1687174609.2841144,0,455.257568359375,91.58547973632812,181,322.38852524757385,1163.65087890625,181,375.09771728515625,1.648233413696289,1149.754150390625,1056.271484375,56.53467559814453,1142.3408203125,lgp,mu+lambda,reward,walker2d,0,18100,1163.65087890625,1149.754150390625,1142.3408203125
182,1687174610.9491503,0,422.8971862792969,92.187744140625,182,324.0535612106323,1185.0555419921875,182,335.6667785644531,1.647871494293213,1157.0328369140625,437.995361328125,66.07383728027344,1153.616455078125,lgp,mu+lambda,reward,walker2d,0,18200,1185.0555419921875,1157.0328369140625,1153.616455078125
183,1687174612.6158173,0,424.6203308105469,101.49674224853516,183,325.72022819519043,1181.7996826171875,183,368.2608642578125,1.6490070819854736,1178.8673095703125,528.16162109375,71.36149597167969,1153.7806396484375,lgp,mu+lambda,reward,walker2d,0,18300,1181.7996826171875,1178.8673095703125,1153.7806396484375
184,1687174614.2818866,0,431.79473876953125,87.89169311523438,184,327.3862974643707,1182.4180908203125,184,346.3819580078125,1.6485390663146973,1170.4205322265625,512.4571533203125,58.57337951660156,1144.7152099609375,lgp,mu+lambda,reward,walker2d,0,18400,1182.4180908203125,1170.4205322265625,1144.7152099609375
185,1687174615.9438365,0,449.6111755371094,117.94194030761719,185,329.0482473373413,1189.4110107421875,185,381.3380126953125,1.644499659538269,1165.058837890625,991.4093627929688,61.32478713989258,1159.1630859375,lgp,mu+lambda,reward,walker2d,0,18500,1189.4110107421875,1165.058837890625,1159.1630859375
186,1687174617.6093647,0,431.6882629394531,107.5051498413086,186,330.7137756347656,1189.9393310546875,186,355.292724609375,1.6481618881225586,1189.6739501953125,539.4843139648438,68.72523498535156,1178.9912109375,lgp,mu+lambda,reward,walker2d,0,18600,1189.9393310546875,1189.6739501953125,1178.9912109375
187,1687174619.2741816,0,441.46649169921875,100.80504608154297,187,332.3785924911499,1186.3572998046875,187,360.8728942871094,1.6501305103302002,1176.066162109375,566.2471923828125,62.6007194519043,1170.100341796875,lgp,mu+lambda,reward,walker2d,0,18700,1186.3572998046875,1176.066162109375,1170.100341796875
188,1687174620.9396608,0,459.2792053222656,89.6646728515625,188,334.0440716743469,1197.6676025390625,188,392.59490966796875,1.6491926908493042,1190.2093505859375,1058.5042724609375,56.27973175048828,1187.732666015625,lgp,mu+lambda,reward,walker2d,0,18800,1197.6676025390625,1190.2093505859375,1187.732666015625
189,1687174622.6052198,0,460.04071044921875,80.89498138427734,189,335.70963072776794,1187.5274658203125,189,373.0021057128906,1.6481772661209106,1175.7562255859375,1012.289794921875,54.93033981323242,1168.2164306640625,lgp,mu+lambda,reward,walker2d,0,18900,1187.5274658203125,1175.7562255859375,1168.2164306640625
190,1687174624.270864,0,468.6236267089844,99.80437469482422,190,337.3752748966217,1184.366455078125,190,396.3001403808594,1.6482672691345215,1183.9808349609375,1037.9664306640625,57.72138977050781,1183.977783203125,lgp,mu+lambda,reward,walker2d,0,19000,1184.366455078125,1183.9808349609375,1183.977783203125
191,1687174625.9354327,0,433.5213317871094,92.34970092773438,191,339.03984355926514,1187.3994140625,191,355.8682861328125,1.6468974351882935,1180.205078125,553.7461547851562,61.47557830810547,1155.76416015625,lgp,mu+lambda,reward,walker2d,0,19100,1187.3994140625,1180.205078125,1155.76416015625
192,1687174627.6008086,0,467.2379455566406,125.11921691894531,192,340.7052195072174,1199.520263671875,192,416.48883056640625,1.6469929218292236,1181.609130859375,1058.1075439453125,62.28683090209961,1180.07666015625,lgp,mu+lambda,reward,walker2d,0,19200,1199.520263671875,1181.609130859375,1180.07666015625
193,1687174629.2683616,0,463.9651184082031,120.67132568359375,193,342.37277245521545,1190.6568603515625,193,402.39990234375,1.649513602256775,1185.8248291015625,1087.076416015625,67.36467742919922,1180.6832275390625,lgp,mu+lambda,reward,walker2d,0,19300,1190.6568603515625,1185.8248291015625,1180.6832275390625
194,1687174630.9334106,0,459.3246765136719,95.33871459960938,194,344.0378215312958,1194.29638671875,194,386.5544128417969,1.647810935974121,1183.4224853515625,944.51123046875,56.476375579833984,1177.4342041015625,lgp,mu+lambda,reward,walker2d,0,19400,1194.29638671875,1183.4224853515625,1177.4342041015625
195,1687174632.5998316,0,421.42681884765625,106.82841491699219,195,345.70424246788025,1211.0130615234375,195,339.636474609375,1.6488507986068726,1195.24609375,422.962890625,61.162818908691406,1192.723876953125,lgp,mu+lambda,reward,walker2d,0,19500,1211.0130615234375,1195.24609375,1192.723876953125
196,1687174634.2636669,0,453.5965576171875,89.58143615722656,196,347.36807775497437,1204.6829833984375,196,358.78741455078125,1.6476316452026367,1188.7861328125,643.8729248046875,57.96811294555664,1183.8741455078125,lgp,mu+lambda,reward,walker2d,0,19600,1204.6829833984375,1188.7861328125,1183.8741455078125
197,1687174635.9285605,0,461.04931640625,102.03101348876953,197,349.0329713821411,1218.802490234375,197,382.97607421875,1.6476454734802246,1210.1873779296875,773.2240600585938,59.21682357788086,1203.4544677734375,lgp,mu+lambda,reward,walker2d,0,19700,1218.802490234375,1210.1873779296875,1203.4544677734375
198,1687174637.5940902,0,459.6654968261719,85.88937377929688,198,350.6985011100769,1212.5706787109375,198,370.4835205078125,1.6480258703231812,1196.53466796875,735.438232421875,51.18393325805664,1186.702880859375,lgp,mu+lambda,reward,walker2d,0,19800,1212.5706787109375,1196.53466796875,1186.702880859375
199,1687174639.2611587,0,473.03656005859375,158.04995727539062,199,352.3655695915222,1212.23095703125,199,445.2175598144531,1.6474063396453857,1202.735595703125,1051.971435546875,63.36167907714844,1198.09228515625,lgp,mu+lambda,reward,walker2d,0,19900,1212.23095703125,1202.735595703125,1198.09228515625
200,1687174640.9255364,0,456.0478820800781,100.41682434082031,200,354.0299472808838,1218.112548828125,200,387.2166442871094,1.64703369140625,1199.198486328125,687.4154052734375,59.942020416259766,1198.4324951171875,lgp,mu+lambda,reward,walker2d,0,20000,1218.112548828125,1199.198486328125,1198.4324951171875
201,1687174642.590873,0,477.66522216796875,109.81581115722656,201,355.6952838897705,1210.740966796875,201,393.74627685546875,1.6482367515563965,1209.0230712890625,1079.8880615234375,57.45128631591797,1187.5782470703125,lgp,mu+lambda,reward,walker2d,0,20100,1210.740966796875,1209.0230712890625,1187.5782470703125
202,1687174644.2565894,0,485.23846435546875,86.19658660888672,202,357.36100029945374,1206.9814453125,202,388.86773681640625,1.6478297710418701,1198.978515625,1090.953125,48.90619659423828,1197.8321533203125,lgp,mu+lambda,reward,walker2d,0,20200,1206.9814453125,1198.978515625,1197.8321533203125
203,1687174645.9213367,0,446.1398010253906,81.05097961425781,203,359.0257475376129,1218.611572265625,203,315.44464111328125,1.6469396352767944,1217.506591796875,264.1165771484375,48.67375564575195,1208.5194091796875,lgp,mu+lambda,reward,walker2d,0,20300,1218.611572265625,1217.506591796875,1208.5194091796875
204,1687174647.5838318,0,462.87457275390625,93.54425048828125,204,360.6882426738739,1214.6981201171875,204,380.9203186035156,1.645693302154541,1200.7967529296875,788.6131591796875,55.639190673828125,1196.6844482421875,lgp,mu+lambda,reward,walker2d,0,20400,1214.6981201171875,1200.7967529296875,1196.6844482421875
205,1687174649.2489889,0,478.35540771484375,91.91966247558594,205,362.35339975357056,1208.9920654296875,205,417.3663635253906,1.6489489078521729,1205.529296875,1049.2491455078125,57.794410705566406,1204.786865234375,lgp,mu+lambda,reward,walker2d,0,20500,1208.9920654296875,1205.529296875,1204.786865234375
206,1687174650.914088,0,473.00982666015625,90.98384094238281,206,364.0184988975525,1212.0328369140625,206,394.1134948730469,1.6469138860702515,1209.216552734375,1017.8840942382812,55.788516998291016,1200.0572509765625,lgp,mu+lambda,reward,walker2d,0,20600,1212.0328369140625,1209.216552734375,1200.0572509765625
207,1687174652.57875,0,455.9278869628906,196.3597412109375,207,365.68316078186035,1213.0810546875,207,441.5941162109375,1.6476845741271973,1204.513427734375,1031.244140625,78.72581481933594,1198.7779541015625,lgp,mu+lambda,reward,walker2d,0,20700,1213.0810546875,1204.513427734375,1198.7779541015625
208,1687174654.2434647,0,472.82952880859375,114.19995880126953,208,367.3478755950928,1223.077880859375,208,420.1233215332031,1.6471627950668335,1209.0230712890625,1012.7509765625,64.48554992675781,1207.9984130859375,lgp,mu+lambda,reward,walker2d,0,20800,1223.077880859375,1209.0230712890625,1207.9984130859375
209,1687174655.9090924,0,456.3252258300781,99.346923828125,209,369.0135033130646,1206.2252197265625,209,380.99658203125,1.6474839448928833,1201.3284912109375,652.286865234375,56.88990020751953,1196.28466796875,lgp,mu+lambda,reward,walker2d,0,20900,1206.2252197265625,1201.3284912109375,1196.28466796875
210,1687174657.5725088,0,461.52154541015625,120.3873291015625,210,370.6769196987152,1216.51220703125,210,406.77496337890625,1.6456949710845947,1196.188720703125,856.1531982421875,63.477935791015625,1193.4783935546875,lgp,mu+lambda,reward,walker2d,0,21000,1216.51220703125,1196.188720703125,1193.4783935546875
211,1687174659.2372367,0,466.00628662109375,91.20893859863281,211,372.3416476249695,1213.609130859375,211,374.8503112792969,1.648698091506958,1207.598876953125,868.1920776367188,59.84355926513672,1202.6025390625,lgp,mu+lambda,reward,walker2d,0,21100,1213.609130859375,1207.598876953125,1202.6025390625
212,1687174660.901903,0,446.9428405761719,97.84022521972656,212,374.00631380081177,1218.8802490234375,212,366.87908935546875,1.6472278833389282,1216.70947265625,496.22772216796875,59.253360748291016,1200.0909423828125,lgp,mu+lambda,reward,walker2d,0,21200,1218.8802490234375,1216.70947265625,1200.0909423828125
213,1687174662.5678163,0,488.1018981933594,116.20858764648438,213,375.67222714424133,1205.618408203125,213,441.7613525390625,1.648043155670166,1200.1722412109375,1136.8480224609375,65.49921417236328,1196.0703125,lgp,mu+lambda,reward,walker2d,0,21300,1205.618408203125,1200.1722412109375,1196.0703125
214,1687174664.2312505,0,462.6998291015625,103.28062438964844,214,377.3356614112854,1209.5701904296875,214,383.8553161621094,1.6473621129989624,1205.4149169921875,751.7060546875,54.16417694091797,1202.8917236328125,lgp,mu+lambda,reward,walker2d,0,21400,1209.5701904296875,1205.4149169921875,1202.8917236328125
215,1687174665.8952012,0,473.310302734375,99.1029052734375,215,378.9996120929718,1205.0513916015625,215,397.0382995605469,1.6466196775436401,1202.83251953125,965.5625,55.93609619140625,1202.417236328125,lgp,mu+lambda,reward,walker2d,0,21500,1205.0513916015625,1202.83251953125,1202.417236328125
216,1687174667.560392,0,466.7780456542969,168.23916625976562,216,380.6648027896881,1222.333740234375,216,438.8750305175781,1.6474947929382324,1211.2445068359375,1056.16015625,68.94606018066406,1206.366455078125,lgp,mu+lambda,reward,walker2d,0,21600,1222.333740234375,1211.2445068359375,1206.366455078125
217,1687174669.2251163,0,460.2532958984375,99.75232696533203,217,382.3295271396637,1211.5377197265625,217,387.5336608886719,1.647918462753296,1208.8824462890625,739.0773315429688,64.01117706298828,1206.1824951171875,lgp,mu+lambda,reward,walker2d,0,21700,1211.5377197265625,1208.8824462890625,1206.1824951171875
218,1687174670.888789,0,468.04248046875,107.91590881347656,218,383.99319982528687,1215.39697265625,218,400.32476806640625,1.6475766897201538,1211.172119140625,1016.857177734375,58.9486083984375,1203.751953125,lgp,mu+lambda,reward,walker2d,0,21800,1215.39697265625,1211.172119140625,1203.751953125
219,1687174672.5543065,0,465.073486328125,108.32616424560547,219,385.6587173938751,1217.8994140625,219,372.3666687011719,1.647161841392517,1205.5819091796875,503.15234375,53.622314453125,1204.90869140625,lgp,mu+lambda,reward,walker2d,0,21900,1217.8994140625,1205.5819091796875,1204.90869140625
220,1687174674.2202122,0,445.9664306640625,107.15362548828125,220,387.32462310791016,1219.41552734375,220,356.35296630859375,1.6494815349578857,1212.2564697265625,487.35968017578125,64.22566986083984,1199.8397216796875,lgp,mu+lambda,reward,walker2d,0,22000,1219.41552734375,1212.2564697265625,1199.8397216796875
221,1687174675.8845558,0,461.3843994140625,159.7254638671875,221,388.9889667034149,1217.19970703125,221,420.08929443359375,1.6486647129058838,1208.53564453125,899.8179931640625,69.46479797363281,1202.5980224609375,lgp,mu+lambda,reward,walker2d,0,22100,1217.19970703125,1208.53564453125,1202.5980224609375
222,1687174677.548809,0,489.83966064453125,192.8809356689453,222,390.6532199382782,1208.373046875,222,481.5623474121094,1.6484500169754028,1206.122802734375,1137.044189453125,56.75454330444336,1203.03125,lgp,mu+lambda,reward,walker2d,0,22200,1208.373046875,1206.122802734375,1203.03125
223,1687174679.2144759,0,485.0340576171875,163.76730346679688,223,392.318886756897,1213.10693359375,223,465.9181823730469,1.650928258895874,1209.936767578125,1137.9207763671875,64.65377807617188,1202.1873779296875,lgp,mu+lambda,reward,walker2d,0,22300,1213.10693359375,1209.936767578125,1202.1873779296875
224,1687174680.8802724,0,475.1290283203125,107.43033599853516,224,393.9846832752228,1216.3502197265625,224,405.8451843261719,1.6492749452590942,1200.6495361328125,1034.731201171875,57.435306549072266,1197.777099609375,lgp,mu+lambda,reward,walker2d,0,22400,1216.3502197265625,1200.6495361328125,1197.777099609375
225,1687174682.5449677,0,459.40472412109375,120.73831176757812,225,395.6493785381317,1216.44287109375,225,399.957763671875,1.6476515531539917,1215.8773193359375,702.11083984375,64.94010162353516,1204.1177978515625,lgp,mu+lambda,reward,walker2d,0,22500,1216.44287109375,1215.8773193359375,1204.1177978515625
226,1687174684.2103317,0,470.7030029296875,136.69393920898438,226,397.31474256515503,1208.26708984375,226,436.2887268066406,1.649086833000183,1207.8216552734375,1033.5390625,67.61267852783203,1206.3314208984375,lgp,mu+lambda,reward,walker2d,0,22600,1208.26708984375,1207.8216552734375,1206.3314208984375
227,1687174685.8749423,0,479.2631530761719,132.8059844970703,227,398.9793531894684,1206.9876708984375,227,437.2068786621094,1.6484707593917847,1203.8912353515625,1084.8536376953125,75.01976776123047,1203.482177734375,lgp,mu+lambda,reward,walker2d,0,22700,1206.9876708984375,1203.8912353515625,1203.482177734375
228,1687174687.5398648,0,483.53985595703125,82.35681915283203,228,400.6442756652832,1217.679443359375,228,377.7922668457031,1.6491782665252686,1207.57470703125,988.4967041015625,48.06279754638672,1201.81787109375,lgp,mu+lambda,reward,walker2d,0,22800,1217.679443359375,1207.57470703125,1201.81787109375
229,1687174689.2045772,0,468.1011962890625,103.53462219238281,229,402.30898809432983,1217.423095703125,229,413.3485412597656,1.6489967107772827,1208.875732421875,1005.341064453125,62.86153030395508,1202.84912109375,lgp,mu+lambda,reward,walker2d,0,22900,1217.423095703125,1208.875732421875,1202.84912109375
230,1687174690.8690867,0,446.89898681640625,108.750244140625,230,403.97349762916565,1210.135009765625,230,373.7976379394531,1.6483310461044312,1208.6502685546875,538.9893798828125,60.69628143310547,1200.5313720703125,lgp,mu+lambda,reward,walker2d,0,23000,1210.135009765625,1208.6502685546875,1200.5313720703125
231,1687174692.5359764,0,479.5875549316406,94.57415771484375,231,405.64038729667664,1199.189697265625,231,418.116943359375,1.6503417491912842,1194.640869140625,1051.2076416015625,63.85905456542969,1193.3438720703125,lgp,mu+lambda,reward,walker2d,0,23100,1199.189697265625,1194.640869140625,1193.3438720703125
232,1687174694.2004833,0,488.1385803222656,137.09283447265625,232,407.3048942089081,1218.50048828125,232,443.4245300292969,1.649704933166504,1217.59765625,1163.3555908203125,67.15164947509766,1208.9901123046875,lgp,mu+lambda,reward,walker2d,0,23200,1218.50048828125,1217.59765625,1208.9901123046875
233,1687174695.865033,0,469.1857604980469,115.17207336425781,233,408.9694437980652,1221.0074462890625,233,405.85382080078125,1.6474918127059937,1214.941162109375,1003.841064453125,58.16083526611328,1210.333251953125,lgp,mu+lambda,reward,walker2d,0,23300,1221.0074462890625,1214.941162109375,1210.333251953125
234,1687174697.5307486,0,457.2996826171875,100.11639404296875,234,410.6351594924927,1216.82275390625,234,381.9176940917969,1.647773027420044,1206.1580810546875,694.5088500976562,62.662269592285156,1204.236572265625,lgp,mu+lambda,reward,walker2d,0,23400,1216.82275390625,1206.1580810546875,1204.236572265625
235,1687174699.195181,0,460.4512634277344,155.24462890625,235,412.29959177970886,1221.418212890625,235,408.40069580078125,1.646874189376831,1216.2373046875,974.8758544921875,71.0294418334961,1211.1817626953125,lgp,mu+lambda,reward,walker2d,0,23500,1221.418212890625,1216.2373046875,1211.1817626953125
236,1687174700.858418,0,458.7139892578125,90.73025512695312,236,413.962828874588,1218.144287109375,236,355.0456848144531,1.6457728147506714,1212.7315673828125,444.7384033203125,54.66890335083008,1211.8526611328125,lgp,mu+lambda,reward,walker2d,0,23600,1218.144287109375,1212.7315673828125,1211.8526611328125
237,1687174702.5236182,0,465.92181396484375,112.1454086303711,237,415.6280291080475,1213.064697265625,237,410.2028503417969,1.6475658416748047,1208.9842529296875,844.450927734375,60.762577056884766,1199.044921875,lgp,mu+lambda,reward,walker2d,0,23700,1213.064697265625,1208.9842529296875,1199.044921875
238,1687174704.189011,0,460.9940185546875,102.91519165039062,238,417.2934219837189,1220.115966796875,238,405.2282409667969,1.6476953029632568,1212.2313232421875,789.245361328125,71.33795166015625,1209.432373046875,lgp,mu+lambda,reward,walker2d,0,23800,1220.115966796875,1212.2313232421875,1209.432373046875
239,1687174705.852609,0,454.10595703125,94.88304138183594,239,418.9570198059082,1215.5616455078125,239,369.0458984375,1.6463344097137451,1213.8521728515625,536.65185546875,66.16468048095703,1210.7056884765625,lgp,mu+lambda,reward,walker2d,0,23900,1215.5616455078125,1213.8521728515625,1210.7056884765625
240,1687174707.5177732,0,472.9420166015625,139.7189483642578,240,420.62218403816223,1219.1082763671875,240,418.2313232421875,1.6477031707763672,1217.060302734375,1046.4376220703125,67.9272689819336,1210.8900146484375,lgp,mu+lambda,reward,walker2d,0,24000,1219.1082763671875,1217.060302734375,1210.8900146484375
241,1687174709.182155,0,483.6868591308594,99.70265197753906,241,422.28656578063965,1212.207275390625,241,402.62237548828125,1.6479843854904175,1210.632080078125,1009.8336181640625,56.78097152709961,1206.8555908203125,lgp,mu+lambda,reward,walker2d,0,24100,1212.207275390625,1210.632080078125,1206.8555908203125
242,1687174710.8483968,0,480.3060607910156,130.42552185058594,242,423.9528076648712,1209.26708984375,242,427.2220458984375,1.6486890316009521,1207.6927490234375,1046.9390869140625,52.442604064941406,1207.3094482421875,lgp,mu+lambda,reward,walker2d,0,24200,1209.26708984375,1207.6927490234375,1207.3094482421875
243,1687174712.5131042,0,478.3185119628906,85.0591049194336,243,425.6175150871277,1219.7176513671875,243,393.1007080078125,1.6475590467453003,1219.0655517578125,984.4708251953125,49.23432540893555,1216.270263671875,lgp,mu+lambda,reward,walker2d,0,24300,1219.7176513671875,1219.0655517578125,1216.270263671875
244,1687174714.178384,0,470.0776672363281,113.519775390625,244,427.2827949523926,1210.4903564453125,244,415.4250183105469,1.6476151943206787,1207.115478515625,955.7557373046875,69.65391540527344,1205.2432861328125,lgp,mu+lambda,reward,walker2d,0,24400,1210.4903564453125,1207.115478515625,1205.2432861328125
245,1687174715.8445683,0,483.5101013183594,88.97305297851562,245,428.948979139328,1222.076904296875,245,379.8856201171875,1.6480786800384521,1219.2327880859375,1050.443603515625,50.853050231933594,1213.0726318359375,lgp,mu+lambda,reward,walker2d,0,24500,1222.076904296875,1219.2327880859375,1213.0726318359375
246,1687174717.5092366,0,461.6565246582031,112.75824737548828,246,430.6136474609375,1217.0330810546875,246,396.1441345214844,1.6466505527496338,1207.1280517578125,812.8145751953125,61.10872268676758,1195.220703125,lgp,mu+lambda,reward,walker2d,0,24600,1217.0330810546875,1207.1280517578125,1195.220703125
247,1687174719.1751447,0,472.4002685546875,115.39051818847656,247,432.2795555591583,1219.414306640625,247,403.554443359375,1.6485512256622314,1210.8466796875,865.9132690429688,64.07856750488281,1203.501953125,lgp,mu+lambda,reward,walker2d,0,24700,1219.414306640625,1210.8466796875,1203.501953125
248,1687174720.8402758,0,467.7518005371094,142.2205810546875,248,433.94468665122986,1214.830810546875,248,416.9022521972656,1.6483741998672485,1213.5999755859375,902.7549438476562,52.148048400878906,1204.393798828125,lgp,mu+lambda,reward,walker2d,0,24800,1214.830810546875,1213.5999755859375,1204.393798828125
249,1687174722.5064645,0,480.4708251953125,147.7154541015625,249,435.6108753681183,1211.6378173828125,249,427.8617858886719,1.6489554643630981,1211.507568359375,1149.45556640625,60.85271453857422,1210.387451171875,lgp,mu+lambda,reward,walker2d,0,24900,1211.6378173828125,1211.507568359375,1210.387451171875
250,1687174724.1705234,0,474.12017822265625,92.7857666015625,250,437.2749342918396,1216.73095703125,250,389.1051940917969,1.6483211517333984,1205.136962890625,963.2147216796875,54.586116790771484,1202.6219482421875,lgp,mu+lambda,reward,walker2d,0,25000,1216.73095703125,1205.136962890625,1202.6219482421875
251,1687174725.835823,0,482.1182556152344,101.04827880859375,251,438.94023394584656,1212.29736328125,251,415.9810791015625,1.6477341651916504,1209.9884033203125,1061.1273193359375,52.022056579589844,1208.751708984375,lgp,mu+lambda,reward,walker2d,0,25100,1212.29736328125,1209.9884033203125,1208.751708984375
252,1687174727.5019243,0,464.5417175292969,135.40133666992188,252,440.60633516311646,1212.4178466796875,252,419.8185729980469,1.6483196020126343,1204.5216064453125,861.013916015625,61.59886932373047,1200.997802734375,lgp,mu+lambda,reward,walker2d,0,25200,1212.4178466796875,1204.5216064453125,1200.997802734375
253,1687174729.1664007,0,459.5424499511719,143.62298583984375,253,442.2708115577698,1225.9617919921875,253,422.5682373046875,1.646911859512329,1212.0880126953125,898.668701171875,67.66728210449219,1210.081298828125,lgp,mu+lambda,reward,walker2d,0,25300,1225.9617919921875,1212.0880126953125,1210.081298828125
254,1687174730.8305387,0,467.30889892578125,102.80964660644531,254,443.93494963645935,1213.573486328125,254,391.32513427734375,1.6469590663909912,1212.3966064453125,769.8690185546875,57.424625396728516,1206.1651611328125,lgp,mu+lambda,reward,walker2d,0,25400,1213.573486328125,1212.3966064453125,1206.1651611328125
255,1687174732.4965522,0,463.1802978515625,95.92610168457031,255,445.60096311569214,1212.4993896484375,255,377.7175598144531,1.648496150970459,1207.038818359375,787.5907592773438,53.15117645263672,1204.2318115234375,lgp,mu+lambda,reward,walker2d,0,25500,1212.4993896484375,1207.038818359375,1204.2318115234375
256,1687174734.162214,0,474.15887451171875,99.30048370361328,256,447.26662492752075,1221.8079833984375,256,376.8963623046875,1.6467711925506592,1211.9732666015625,795.140869140625,60.5958137512207,1211.300048828125,lgp,mu+lambda,reward,walker2d,0,25600,1221.8079833984375,1211.9732666015625,1211.300048828125
257,1687174735.826964,0,471.0766906738281,107.58094024658203,257,448.9313747882843,1208.77978515625,257,387.6221923828125,1.647470474243164,1200.3408203125,1031.701416015625,61.068294525146484,1198.3406982421875,lgp,mu+lambda,reward,walker2d,0,25700,1208.77978515625,1200.3408203125,1198.3406982421875
258,1687174737.4926853,0,455.0004577636719,75.54436492919922,258,450.5970962047577,1209.34423828125,258,332.65875244140625,1.6484806537628174,1203.56103515625,498.3287353515625,44.668739318847656,1199.3240966796875,lgp,mu+lambda,reward,walker2d,0,25800,1209.34423828125,1203.56103515625,1199.3240966796875
259,1687174739.157179,0,468.8555908203125,107.74708557128906,259,452.2615900039673,1213.8883056640625,259,386.7197570800781,1.6478493213653564,1213.58251953125,997.8896484375,56.816123962402344,1207.7288818359375,lgp,mu+lambda,reward,walker2d,0,25900,1213.8883056640625,1213.58251953125,1207.7288818359375
260,1687174740.8229284,0,473.12225341796875,78.25071716308594,260,453.92733931541443,1208.19091796875,260,368.80902099609375,1.6476848125457764,1205.925048828125,747.4393310546875,53.079193115234375,1204.750732421875,lgp,mu+lambda,reward,walker2d,0,26000,1208.19091796875,1205.925048828125,1204.750732421875
261,1687174742.4882257,0,460.8049011230469,82.8481674194336,261,455.5926365852356,1211.0892333984375,261,362.3977355957031,1.647639513015747,1210.980224609375,502.9256896972656,59.852272033691406,1207.6728515625,lgp,mu+lambda,reward,walker2d,0,26100,1211.0892333984375,1210.980224609375,1207.6728515625
262,1687174744.1539938,0,486.4386901855469,103.76708984375,262,457.2584047317505,1217.1654052734375,262,424.7337341308594,1.6481281518936157,1208.5228271484375,1072.72412109375,50.05073547363281,1207.8927001953125,lgp,mu+lambda,reward,walker2d,0,26200,1217.1654052734375,1208.5228271484375,1207.8927001953125
263,1687174745.8185186,0,479.9439697265625,73.61183166503906,263,458.92292952537537,1199.1103515625,263,384.2693786621094,1.6468969583511353,1194.3729248046875,1024.20458984375,51.272335052490234,1193.8414306640625,lgp,mu+lambda,reward,walker2d,0,26300,1199.1103515625,1194.3729248046875,1193.8414306640625
264,1687174747.4836855,0,463.7066650390625,99.5428466796875,264,460.58809638023376,1216.75146484375,264,359.98944091796875,1.647993803024292,1209.6793212890625,562.9365844726562,59.891204833984375,1206.880126953125,lgp,mu+lambda,reward,walker2d,0,26400,1216.75146484375,1209.6793212890625,1206.880126953125
265,1687174749.1504788,0,464.9422302246094,95.70965576171875,265,462.2548897266388,1216.8240966796875,265,364.72796630859375,1.6488690376281738,1211.8232421875,569.7496948242188,58.77965545654297,1209.11474609375,lgp,mu+lambda,reward,walker2d,0,26500,1216.8240966796875,1211.8232421875,1209.11474609375
266,1687174750.8151913,0,473.7006530761719,89.46376037597656,266,463.9196021556854,1208.677978515625,266,392.7724609375,1.6471377611160278,1204.27783203125,914.6754150390625,65.13964080810547,1203.5198974609375,lgp,mu+lambda,reward,walker2d,0,26600,1208.677978515625,1204.27783203125,1203.5198974609375
267,1687174752.4793777,0,485.98187255859375,201.24185180664062,267,465.58378863334656,1221.883056640625,267,482.78521728515625,1.6463663578033447,1217.0146484375,1153.4237060546875,64.70899200439453,1216.822021484375,lgp,mu+lambda,reward,walker2d,0,26700,1221.883056640625,1217.0146484375,1216.822021484375
268,1687174754.1431096,0,476.3396911621094,118.41197204589844,268,467.24752044677734,1214.3189697265625,268,413.1976318359375,1.6480151414871216,1205.1820068359375,1037.9310302734375,69.44564819335938,1199.3336181640625,lgp,mu+lambda,reward,walker2d,0,26800,1214.3189697265625,1205.1820068359375,1199.3336181640625
269,1687174755.8079598,0,475.6398620605469,90.00627136230469,269,468.9123706817627,1215.18115234375,269,400.9797058105469,1.6472488641738892,1214.615966796875,1047.4981689453125,52.661354064941406,1212.734619140625,lgp,mu+lambda,reward,walker2d,0,26900,1215.18115234375,1214.615966796875,1212.734619140625
270,1687174757.4730532,0,466.595947265625,114.3425064086914,270,470.57746410369873,1218.3006591796875,270,405.0246887207031,1.6477479934692383,1210.418212890625,754.970947265625,55.104393005371094,1201.44482421875,lgp,mu+lambda,reward,walker2d,0,27000,1218.3006591796875,1210.418212890625,1201.44482421875
271,1687174759.1391573,0,475.6341552734375,108.40147399902344,271,472.2435681819916,1222.4124755859375,271,437.9743347167969,1.6488025188446045,1219.1978759765625,1074.1279296875,63.572505950927734,1201.8582763671875,lgp,mu+lambda,reward,walker2d,0,27100,1222.4124755859375,1219.1978759765625,1201.8582763671875
