,training.top_k_ctrl_reward.top_0_ctrl_reward,training.top_k_ctrl_reward.top_1_ctrl_reward,training.top_k_healthy_reward.top_0_healthy_reward,training.top_k_reward.top_1_reward,training.top_k_ctrl_reward.top_2_ctrl_reward,training.top_k_forward_reward.top_1_forward_reward,training.top_k_forward_reward.top_2_forward_reward,_step,_runtime,training.fitness_1q,training.top_k_fit.top_2_fit,training.fitness_std,training.fitness_mean,training.top_k_reward.top_0_reward,training.top_k_healthy_reward.top_1_healthy_reward,training.fitness_median,training.evaluation_time,training.top_k_fit.top_0_fit,training.top_k_fit.top_1_fit,_timestamp,training.run_id,training.fitness_3q,training.generation,training.top_k_reward.top_2_reward,training.top_k_forward_reward.top_0_forward_reward,training.top_k_healthy_reward.top_2_healthy_reward,solver,ea,fitness,environment,seed,training.evaluation
253,-2.7622151374816895,-2.76021409034729,99.4000015258789,17144.107421875,-2.769102096557617,17060.8671875,16591.357421875,253,542.3948860168457,2344.648193359375,16370.6396484375,17807.544921875,-1074.17138671875,16075.4970703125,86.0,279.9320068359375,2.0084261894226074,18678.65625,18197.443359375,1688459970.269027,0,29.93987464904785,253,16692.185546875,15978.861328125,103.5999984741211,cgp,mu+lambda-ga,reward-no_termination,hopper,0,25300
254,-2.7612767219543457,-2.7675461769104004,94.4000015258789,12508.279296875,-2.7586798667907715,12413.4423828125,12125.96875,254,544.4217398166656,3619.466552734375,13960.6640625,10812.0986328125,1121.744140625,14072.390625,97.5999984741211,303.063232421875,1.9969125986099243,14704.5703125,14459.6171875,1688459972.2958808,0,20.93587303161621,254,12220.609375,13980.751953125,97.4000015258789,cgp,mu+lambda-ga,reward-no_termination,hopper,0,25400
255,-2.757889986038208,-2.760817289352417,94.4000015258789,17866.6015625,-2.7670865058898926,17774.95703125,17251.55078125,255,546.465354681015,4742.92578125,14882.779296875,11207.638671875,1881.0433349609375,19124.794921875,94.4000015258789,539.455810546875,2.0124106407165527,24985.853515625,19239.9375,1688459974.3394957,0,134.09722900390625,255,17361.1796875,19033.1484375,112.4000015258789,cgp,mu+lambda-ga,reward-no_termination,hopper,0,25500
256,-2.770296812057495,-2.7709414958953857,91.0,12113.55078125,-2.755814790725708,12026.3251953125,10189.3056640625,256,548.5076940059662,2366.4697265625,13605.2529296875,3480.11328125,2042.0902099609375,17034.314453125,90.0,378.8800354003906,2.0109262466430664,15459.708984375,13851.2783203125,1688459976.381835,0,185.64645385742188,256,10268.548828125,16946.076171875,82.0,cgp,mu+lambda-ga,reward-no_termination,hopper,0,25600
257,-2.7722280025482178,-2.758012056350708,83.4000015258789,11289.4052734375,-2.7593934535980225,11208.966796875,7344.90771484375,257,550.5200939178467,4319.46240234375,9334.6669921875,3224.325439453125,2136.04296875,23877.990234375,83.20000457763672,404.45458984375,1.9807313680648804,16685.05078125,12111.6005859375,1688459978.394235,0,127.88978576660156,257,7436.95166015625,23797.36328125,94.80000305175781,cgp,mu+lambda-ga,reward-no_termination,hopper,0,25700
258,-2.762087345123291,-2.7601170539855957,103.5999984741211,16731.412109375,-2.7642009258270264,16646.3671875,13424.3359375,258,552.5619809627533,4872.94921875,13015.4365234375,17999.271484375,-359.4176330566406,17429.984375,87.80000305175781,477.8111572265625,2.011399984359741,19206.80078125,19029.755859375,1688459980.436122,0,126.1808853149414,258,13513.171875,17329.150390625,91.5999984741211,cgp,mu+lambda-ga,reward-no_termination,hopper,0,25800
259,-2.7669403553009033,-2.764052152633667,96.20000457763672,8533.4013671875,-2.766141891479492,8448.564453125,7211.98974609375,259,554.6021292209625,1805.366455078125,7689.2138671875,14502.3232421875,-697.0294189453125,8729.2685546875,87.5999984741211,442.79803466796875,2.0094480514526367,9407.796875,8495.1025390625,1688459982.4762702,0,82.33224487304688,259,7297.0234375,8635.8369140625,87.80000305175781,cgp,mu+lambda-ga,reward-no_termination,hopper,0,25900
260,-2.7647454738616943,-2.770930051803589,98.0,14404.8125,-2.766841173171997,14313.78125,11600.4951171875,260,556.6422019004822,3513.496337890625,10682.5859375,10716.44140625,1145.7283935546875,10588.4697265625,93.80000305175781,318.20391845703125,2.0086143016815186,12541.1689453125,11725.0419921875,1688459984.5163429,0,10.485474586486816,260,11701.5302734375,10493.2333984375,103.80000305175781,cgp,mu+lambda-ga,reward-no_termination,hopper,0,26000
261,-2.7665855884552,-2.7644248008728027,99.80000305175781,21307.751953125,-2.7620129585266113,21202.71875,15240.6533203125,261,558.6748566627502,2859.75732421875,14731.92578125,4135.18408203125,2195.3671875,24833.23046875,107.80000305175781,358.1636657714844,2.0036633014678955,23733.9453125,17081.6640625,1688459986.5489976,0,84.2269287109375,261,15346.4970703125,24736.197265625,108.5999984741211,cgp,mu+lambda-ga,reward-no_termination,hopper,0,26100
262,-2.765622854232788,-2.7690494060516357,106.5999984741211,15336.9951171875,-2.7676548957824707,15240.7626953125,15182.6923828125,262,560.716251373291,4134.09619140625,12434.5849609375,14905.2880859375,352.627685546875,19022.177734375,99.0,365.0601501464844,2.009019613265991,18892.5625,15466.869140625,1688459988.5903924,0,22.11099624633789,262,15262.3232421875,18918.341796875,82.4000015258789,cgp,mu+lambda-ga,reward-no_termination,hopper,0,26200
263,-2.7674572467803955,-2.766108274459839,97.0,19132.990234375,-2.770453691482544,19040.95703125,10922.7900390625,263,562.7568979263306,3575.53466796875,10363.197265625,3270.47509765625,1881.3836669921875,17160.775390625,94.80000305175781,256.6298828125,2.009418487548828,14881.884765625,12703.2822265625,1688459990.631039,0,-23.47018051147461,263,11015.6123046875,17066.544921875,95.5999984741211,cgp,mu+lambda-ga,reward-no_termination,hopper,0,26300
264,-2.7674262523651123,-2.771148204803467,104.0,16960.224609375,-2.7635064125061035,16867.59375,16051.642578125,264,564.7999737262726,2220.86474609375,13123.0703125,14682.142578125,-81.15413665771484,24590.537109375,95.4000015258789,464.67816162109375,2.0121142864227295,16418.8046875,13723.2314453125,1688459992.6741147,0,82.12507629394531,264,16145.6767578125,24489.310546875,96.80000305175781,cgp,mu+lambda-ga,reward-no_termination,hopper,0,26400
265,-2.764572858810425,-2.7664220333099365,103.4000015258789,12146.38671875,-2.7683990001678467,12041.95703125,15803.078125,265,566.8397564888,2795.411865234375,11747.638671875,3104.511474609375,1828.43994140625,10940.59375,107.20000457763672,495.1358947753906,2.009140968322754,13282.55078125,12359.47265625,1688459994.7138975,0,73.13856506347656,265,15906.1162109375,10839.9599609375,105.80000305175781,cgp,mu+lambda-ga,reward-no_termination,hopper,0,26500
266,-2.76525616645813,-2.7640905380249023,97.80000305175781,9924.9755859375,-2.758885145187378,9831.1396484375,18320.732421875,266,568.8744099140167,2447.7392578125,12679.55078125,3714.241455078125,1909.121826171875,15199.6171875,96.5999984741211,325.8079833984375,2.0019779205322266,16783.904296875,14076.0185546875,1688459996.748551,0,39.495914459228516,266,18415.9609375,15104.5849609375,98.0,cgp,mu+lambda-ga,reward-no_termination,hopper,0,26600
267,-2.7684433460235596,-2.7685983180999756,88.4000015258789,18349.220703125,-2.7642757892608643,18256.185546875,39468.8125,267,570.8899872303009,2085.387451171875,14117.3115234375,3846.0498046875,1847.19970703125,21287.17578125,95.80000305175781,334.424560546875,1.9815654754638672,18390.998046875,17903.818359375,1688459998.7641282,0,98.9452133178711,267,39560.65234375,21201.54296875,94.5999984741211,cgp,mu+lambda-ga,reward-no_termination,hopper,0,26700
268,-2.7641818523406982,-2.7587201595306396,96.4000015258789,10487.322265625,-2.753269672393799,10387.0771484375,11958.9560546875,268,572.9046471118927,2113.38671875,8905.0048828125,2953.0029296875,1756.039306640625,11372.759765625,103.0,335.04144287109375,1.9849293231964111,15757.224609375,13418.291015625,1688460000.778788,0,86.18594360351562,268,12053.0,11279.125,96.80000305175781,cgp,mu+lambda-ga,reward-no_termination,hopper,0,26800
269,-2.76474666595459,-2.7660439014434814,104.5999984741211,9530.5517578125,-2.7650012969970703,9454.1171875,21875.16796875,269,574.91015625,3680.072509765625,8549.6337890625,2740.1083984375,1847.3087158203125,16189.955078125,79.20000457763672,442.3885498046875,1.9726897478103638,11184.416015625,9153.900390625,1688460002.7842972,0,111.74945068359375,269,21958.005859375,16088.1123046875,85.5999984741211,cgp,mu+lambda-ga,reward-no_termination,hopper,0,26900
270,-2.7672688961029053,-2.7714908123016357,96.4000015258789,22822.29296875,-2.761345863342285,22730.46875,11383.580078125,270,576.9474384784698,3526.0771484375,12508.0732421875,10828.916015625,1206.8555908203125,14857.1640625,94.5999984741211,316.1474609375,2.0060181617736816,14962.3779296875,13207.1669921875,1688460004.8215795,0,-102.52450561523438,270,11489.814453125,14763.5341796875,109.0,cgp,mu+lambda-ga,reward-no_termination,hopper,0,27000
271,-2.7688186168670654,-2.7705490589141846,122.80000305175781,21296.568359375,-2.7684714794158936,21205.943359375,19704.1484375,271,578.9641499519348,3300.9677734375,15701.14453125,4200.54736328125,2316.9697265625,20969.869140625,93.4000015258789,583.4898681640625,1.9856138229370117,25100.26953125,18571.927734375,1688460006.838291,0,14.879117965698242,271,19801.37890625,20849.83203125,100.0,cgp,mu+lambda-ga,reward-no_termination,hopper,0,27100
272,-2.768470525741577,-2.7653844356536865,104.20000457763672,18154.306640625,-2.7658135890960693,18063.271484375,13451.9951171875,272,580.9901041984558,2541.249755859375,9929.9365234375,3139.630615234375,1827.9383544921875,17003.609375,93.80000305175781,342.6462707519531,1.9948877096176147,12822.8857421875,10985.0908203125,1688460008.8642452,0,128.46160888671875,272,13540.2255859375,16902.177734375,91.0,cgp,mu+lambda-ga,reward-no_termination,hopper,0,27200
273,-2.7627828121185303,-2.7547106742858887,92.4000015258789,17372.275390625,-2.766563892364502,17277.822265625,11400.158203125,273,583.0025358200073,3163.78564453125,11771.654296875,4240.37109375,2397.21044921875,17245.224609375,97.20000457763672,339.4895324707031,1.9823681116104126,20991.94921875,16802.55859375,1688460010.8766768,0,44.687530517578125,273,11485.98828125,17155.591796875,88.5999984741211,cgp,mu+lambda-ga,reward-no_termination,hopper,0,27300
274,-2.767657995223999,-2.7637341022491455,95.20000457763672,13484.1611328125,-2.772555112838745,13400.7216796875,15047.8330078125,274,585.0167679786682,2428.192626953125,14718.7470703125,3560.005126953125,1926.2724609375,17479.900390625,86.20000457763672,409.8485412597656,1.9838427305221558,16326.9423828125,15826.388671875,1688460012.890909,0,35.56428527832031,274,15127.0625,17387.46875,82.0,cgp,mu+lambda-ga,reward-no_termination,hopper,0,27400
275,-2.7652738094329834,-2.7642407417297363,109.80000305175781,19121.654296875,-2.7669341564178467,19031.216796875,18996.802734375,275,587.0330054759979,4115.6904296875,14559.9287109375,4164.322265625,2750.86962890625,18712.888671875,93.20000457763672,480.8253173828125,1.9868677854537964,18991.8515625,14768.625,1688460014.9071465,0,176.11773681640625,275,19093.8359375,18605.8515625,99.80000305175781,cgp,mu+lambda-ga,reward-no_termination,hopper,0,27500
276,-2.769014835357666,-2.7664928436279297,107.0,24679.521484375,-2.7669594287872314,24578.294921875,14824.2236328125,276,589.0475101470947,3169.5234375,14863.09375,4410.27734375,2251.530517578125,23344.263671875,104.0,457.23687744140625,1.9850308895111084,23761.115234375,20446.81640625,1688460016.9216511,0,46.161529541015625,276,14924.056640625,23240.03125,102.5999984741211,cgp,mu+lambda-ga,reward-no_termination,hopper,0,27600
277,-2.769909620285034,-2.7731146812438965,100.4000015258789,11815.3623046875,-2.7622339725494385,11715.130859375,11462.06640625,277,591.0466895103455,2994.811279296875,10835.8896484375,3100.567138671875,1839.3189697265625,16393.99609375,103.0,384.43206787109375,1.96502685546875,15987.1708984375,11705.419921875,1688460018.9208305,0,171.5644073486328,277,11549.7060546875,16296.3662109375,90.4000015258789,cgp,mu+lambda-ga,reward-no_termination,hopper,0,27700
278,-2.7678580284118652,-2.772801160812378,104.0,12721.0654296875,-2.767367124557495,12625.2333984375,13767.705078125,278,593.0538713932037,3355.81396484375,14622.001953125,4018.017822265625,2272.284423828125,28747.14453125,98.5999984741211,471.4998779296875,1.976294755935669,22501.4296875,18168.251953125,1688460020.9280124,0,108.38898468017578,278,13868.7373046875,28645.916015625,103.80000305175781,cgp,mu+lambda-ga,reward-no_termination,hopper,0,27800
279,-2.7710230350494385,-2.7724030017852783,104.0,23927.515625,-2.76715087890625,23838.29296875,13654.0537109375,279,595.1621870994568,3526.33447265625,12664.5283203125,10981.8828125,1397.3460693359375,18621.630859375,92.0,413.4481201171875,1.9946789741516113,24484.9609375,13352.3681640625,1688460023.036328,0,116.9518814086914,279,13760.0810546875,18520.404296875,108.80000305175781,cgp,mu+lambda-ga,reward-no_termination,hopper,0,27900
280,-2.7681236267089844,-2.7740297317504883,105.4000015258789,19659.619140625,-2.763183355331421,19561.3828125,24591.404296875,280,597.1724135875702,3271.603759765625,13702.060546875,11084.2412109375,1084.09912109375,24321.4140625,101.0,377.1690673828125,1.9728357791900635,31890.859375,18095.615234375,1688460025.0465546,0,35.74705505371094,280,24689.845703125,24218.779296875,101.20000457763672,cgp,mu+lambda-ga,reward-no_termination,hopper,0,28000
281,-2.769015073776245,-2.7641098499298096,96.5999984741211,15068.5078125,-2.7684178352355957,14990.470703125,24277.583984375,281,599.3084840774536,2808.86572265625,15683.8125,10973.505859375,1244.4058837890625,15990.9248046875,80.80000305175781,341.0040283203125,2.0485901832580566,19107.916015625,16462.318359375,1688460027.182625,0,26.561899185180664,281,24369.205078125,15897.0927734375,94.4000015258789,cgp,mu+lambda-ga,reward-no_termination,hopper,0,28100
282,-2.759289503097534,-2.760077953338623,97.80000305175781,8176.50341796875,-2.756535768508911,8088.4609375,13092.5947265625,282,601.378734588623,2937.238037109375,9763.1005859375,2896.641845703125,1971.515869140625,10596.3740234375,90.80000305175781,720.2586669921875,2.0363547801971436,12190.21484375,10469.470703125,1688460029.2528756,0,183.87521362304688,282,13180.4375,10501.330078125,90.5999984741211,cgp,mu+lambda-ga,reward-no_termination,hopper,0,28200
283,-2.7681074142456055,-2.766279935836792,76.80000305175781,16266.265625,-2.765415906906128,16179.431640625,8481.02734375,283,603.4533770084381,3536.59814453125,9451.943359375,14625.8037109375,16.992578506469727,13428.9755859375,89.5999984741211,660.232666015625,2.0294015407562256,15326.564453125,10481.5693359375,1688460031.327518,0,0.40924787521362305,283,8585.6591796875,13354.947265625,107.4000015258789,cgp,mu+lambda-ga,reward-no_termination,hopper,0,28300
284,-2.763514995574951,-2.7606875896453857,102.5999984741211,12427.3076171875,-2.7589924335479736,12318.8662109375,9909.1787109375,284,605.5826365947723,2088.07666015625,11161.826171875,3265.217041015625,1594.11767578125,14780.5283203125,111.20000457763672,333.74957275390625,2.09354567527771,13610.3359375,13503.6923828125,1688460033.4567776,0,137.82818603515625,284,10004.8203125,14680.6875,98.4000015258789,cgp,mu+lambda-ga,reward-no_termination,hopper,0,28400
285,-2.7650258541107178,-2.769662618637085,84.4000015258789,10855.6513671875,-2.767183303833008,10755.6240234375,9877.3955078125,285,607.6159200668335,3113.956298828125,10107.703125,10691.6318359375,1146.342529296875,21117.732421875,102.80000305175781,571.74609375,2.003300666809082,14357.1845703125,11203.30859375,1688460035.490061,0,146.7746124267578,285,9971.830078125,21036.09375,97.20000457763672,cgp,mu+lambda-ga,reward-no_termination,hopper,0,28500
286,-2.7582032680511475,-2.7646191120147705,78.0,19152.55078125,-2.7651078701019287,19071.904296875,9133.423828125,286,609.6566421985626,2197.735595703125,11328.1826171875,3326.2763671875,1980.308349609375,11390.9404296875,83.4000015258789,443.40594482421875,2.0058562755584717,14794.798828125,14108.775390625,1688460037.5307832,0,128.85406494140625,286,9227.6611328125,11315.6962890625,97.0,cgp,mu+lambda-ga,reward-no_termination,hopper,0,28600
287,-2.7622063159942627,-2.767988920211792,91.80000305175781,14084.6845703125,-2.7697017192840576,14007.4560546875,16203.861328125,287,611.6917822360992,4550.3408203125,9932.060546875,3224.553955078125,2143.328369140625,12706.4677734375,80.0,479.4034423828125,2.0004196166992188,15946.2763671875,10490.2744140625,1688460039.5659232,0,63.61135482788086,287,16307.703125,12617.4287109375,106.5999984741211,cgp,mu+lambda-ga,reward-no_termination,hopper,0,28700
288,-2.7690155506134033,-2.765435218811035,111.20000457763672,18013.775390625,-2.759597063064575,17921.140625,11377.1171875,288,613.7261691093445,3500.458740234375,12710.8427734375,3636.65869140625,2270.502685546875,22987.4765625,95.4000015258789,466.3898620605469,1.9999732971191406,17097.521484375,14039.5859375,1688460041.60031,0,127.260986328125,288,11470.359375,22879.044921875,96.0,cgp,mu+lambda-ga,reward-no_termination,hopper,0,28800
289,-2.7663142681121826,-2.763188123703003,93.0,10370.3076171875,-2.7599685192108154,10297.2685546875,14876.390625,289,615.7594094276428,2571.851318359375,10690.181640625,10623.8125,805.0065307617188,16790.375,75.80000305175781,296.8387451171875,1.998390555381775,13192.388671875,11348.4599609375,1688460043.6335504,0,43.328636169433594,289,14959.025390625,16700.138671875,85.4000015258789,cgp,mu+lambda-ga,reward-no_termination,hopper,0,28900
290,-2.754878044128418,-2.764500379562378,106.0,18735.630859375,-2.7660768032073975,18647.791015625,16054.1396484375,290,617.7793338298798,2217.67578125,12002.1005859375,3275.61572265625,1847.00341796875,13895.6162109375,90.5999984741211,428.849609375,1.9856784343719482,16494.212890625,15159.3798828125,1688460045.6534748,0,52.801143646240234,290,16154.765625,13792.3720703125,103.4000015258789,cgp,mu+lambda-ga,reward-no_termination,hopper,0,29000
291,-2.76159930229187,-2.7622478008270264,114.4000015258789,15010.306640625,-2.7647132873535156,14927.0673828125,10985.2998046875,291,619.7727341651917,2132.354736328125,10008.943359375,3094.798583984375,1544.66845703125,24292.94140625,86.0,343.039306640625,1.9589197635650635,18691.2890625,10378.49609375,1688460047.6468751,0,45.76188278198242,291,11078.337890625,24181.296875,95.80000305175781,cgp,mu+lambda-ga,reward-no_termination,hopper,0,29100
292,-2.7647464275360107,-2.764909267425537,99.80000305175781,10814.9931640625,-2.7625935077667236,10723.9599609375,16621.41796875,292,621.7809019088745,3442.18017578125,11485.5322265625,10727.1611328125,1082.57763671875,15256.462890625,93.80000305175781,465.4179992675781,1.976161003112793,20870.1953125,11979.666015625,1688460049.655043,0,155.1522979736328,292,16714.458984375,15159.421875,95.80000305175781,cgp,mu+lambda-ga,reward-no_termination,hopper,0,29200
293,-2.7655913829803467,-2.7683541774749756,95.20000457763672,14366.025390625,-2.7668919563293457,14277.390625,10740.4736328125,293,623.774106502533,2778.92529296875,9961.1796875,10651.3056640625,779.9579467773438,24081.38671875,91.4000015258789,253.73959350585938,1.9596571922302246,19491.853515625,10100.1943359375,1688460051.6482475,0,-51.04505920410156,293,10830.509765625,23988.951171875,92.80000305175781,cgp,mu+lambda-ga,reward-no_termination,hopper,0,29300
294,-2.767348051071167,-2.7680203914642334,95.4000015258789,21005.228515625,-2.7610361576080322,20896.998046875,16498.861328125,294,625.7751317024231,4646.37744140625,13809.2314453125,14873.087890625,448.2441711425781,20654.041015625,111.0,552.7326049804688,1.9703377485275269,22124.111328125,14375.8232421875,1688460053.6492727,0,104.1051025390625,294,16586.30859375,20561.40625,90.20000457763672,cgp,mu+lambda-ga,reward-no_termination,hopper,0,29400
295,-2.7707595825195312,-2.769514560699463,87.0,12931.1259765625,-2.77256441116333,12831.494140625,10808.4794921875,295,627.7731459140778,2220.758056640625,12445.28515625,17790.24609375,-903.7490234375,18025.966796875,102.4000015258789,446.63153076171875,1.9673022031784058,16867.48046875,12599.50390625,1688460055.647287,0,148.6741180419922,295,10902.708984375,17941.732421875,97.0,cgp,mu+lambda-ga,reward-no_termination,hopper,0,29500
296,-2.7377965450286865,-2.770538330078125,91.20000457763672,12592.056640625,-2.7596561908721924,12504.2265625,12885.419921875,296,629.7722904682159,3269.48388671875,12754.3056640625,3442.468994140625,2011.2628173828125,17603.896484375,90.5999984741211,432.052490234375,1.9683914184570312,15139.1142578125,13976.08984375,1688460057.6464314,0,47.551673889160156,296,12982.4609375,17515.443359375,99.80000305175781,cgp,mu+lambda-ga,reward-no_termination,hopper,0,29600
297,-2.761256694793701,-2.765662908554077,91.0,14117.90625,-2.7681775093078613,14019.0751953125,14058.1083984375,297,631.7700748443604,3634.85302734375,14352.986328125,3707.265380859375,2289.375,23165.2890625,101.5999984741211,544.2296142578125,1.9672462940216064,16230.7900390625,15546.04296875,1688460059.6442158,0,169.89410400390625,297,14154.5439453125,23077.052734375,99.20000457763672,cgp,mu+lambda-ga,reward-no_termination,hopper,0,29700
298,-2.771507978439331,-2.7628872394561768,116.4000015258789,16983.36328125,-2.7715158462524414,16889.919921875,11682.5390625,298,633.7660868167877,4132.333984375,13588.7978515625,4169.728515625,2505.630126953125,26923.560546875,96.20000457763672,365.75408935546875,1.963433861732483,22464.83984375,15378.1484375,1688460061.6402278,0,74.23674011230469,298,11771.5673828125,26809.94140625,91.80000305175781,cgp,mu+lambda-ga,reward-no_termination,hopper,0,29800
299,-2.7664670944213867,-2.749413013458252,96.5999984741211,9450.4931640625,-2.759948968887329,9359.2421875,14404.2939453125,299,635.770744562149,2105.345947265625,10089.1318359375,10511.87890625,659.4091796875,25702.076171875,94.0,337.568115234375,1.9730018377304077,13896.6328125,11775.27734375,1688460063.6448855,0,32.050594329833984,299,14501.1357421875,25608.240234375,99.5999984741211,cgp,mu+lambda-ga,reward-no_termination,hopper,0,29900
300,-2.74934458732605,-2.769516944885254,84.20000457763672,11376.19921875,-2.766288995742798,11294.564453125,17046.302734375,300,637.7684690952301,2469.29443359375,12710.8232421875,14777.861328125,-0.4696093499660492,12793.828125,84.4000015258789,302.3453369140625,1.9656959772109985,15107.5068359375,12981.7568359375,1688460065.64261,0,-50.219139099121094,300,17137.134765625,12712.3818359375,93.5999984741211,cgp,mu+lambda-ga,reward-no_termination,hopper,0,30000
301,-2.773200750350952,-2.7626473903656006,110.5999984741211,11838.1875,-2.768413543701172,11746.7490234375,21809.107421875,301,639.7575480937958,3074.504150390625,11698.5576171875,3617.9775390625,1970.2940673828125,14323.6591796875,94.20000457763672,306.732666015625,1.955451488494873,15846.3017578125,13580.375,1688460067.631689,0,-9.270788192749023,301,21901.732421875,14215.8310546875,95.4000015258789,cgp,mu+lambda-ga,reward-no_termination,hopper,0,30100
302,-2.7647900581359863,-2.76334547996521,94.0,12118.3662109375,-2.7686803340911865,12033.7294921875,11945.6103515625,302,641.7446129322052,2929.831298828125,11494.9326171875,3986.43359375,1950.537353515625,22727.62109375,87.4000015258789,285.6683349609375,1.9538683891296387,24967.943359375,16419.033203125,1688460069.618754,0,44.272483825683594,302,12035.6396484375,22636.380859375,92.80000305175781,cgp,mu+lambda-ga,reward-no_termination,hopper,0,30200
303,-2.7641913890838623,-2.771620512008667,94.80000305175781,15464.2861328125,-2.7680740356445312,15363.4609375,11163.513671875,303,643.7356407642365,3888.31005859375,10290.4423828125,10709.5439453125,1098.780029296875,12123.2607421875,103.5999984741211,405.2018127441406,1.9579987525939941,12819.01171875,11810.4189453125,1688460071.6097817,0,49.049537658691406,303,11260.5478515625,12031.2216796875,99.80000305175781,cgp,mu+lambda-ga,reward-no_termination,hopper,0,30300
304,-2.7704687118530273,-2.767225742340088,91.5999984741211,12264.345703125,-2.7652618885040283,12164.9130859375,12907.701171875,304,645.7276709079742,3653.47998046875,11559.7021484375,10803.4111328125,1341.9854736328125,17070.591796875,102.20000457763672,667.8165283203125,1.9589393138885498,15162.2734375,12405.787109375,1688460073.601812,0,103.60347747802734,304,12998.1357421875,16981.763671875,93.20000457763672,cgp,mu+lambda-ga,reward-no_termination,hopper,0,30400
305,-2.750279188156128,-2.76120924949646,88.4000015258789,14644.6748046875,-2.7687604427337646,14563.033203125,34586.2890625,305,647.7194464206696,4350.4921875,14904.654296875,4148.15673828125,2526.940185546875,17907.751953125,84.4000015258789,389.15765380859375,1.9589509963989258,17022.2109375,15043.9560546875,1688460075.5935874,0,161.5760955810547,305,34697.1171875,17822.099609375,113.5999984741211,cgp,mu+lambda-ga,reward-no_termination,hopper,0,30500
306,-2.771789312362671,-2.7680680751800537,106.4000015258789,13040.615234375,-2.766078233718872,12938.982421875,12043.578125,306,649.7111067771912,1929.46337890625,12202.685546875,3412.940673828125,2002.6436767578125,21277.595703125,104.4000015258789,529.1589965820312,1.9584248065948486,17488.033203125,13440.3876953125,1688460077.5852478,0,132.1654815673828,306,12135.6123046875,21173.970703125,94.80000305175781,cgp,mu+lambda-ga,reward-no_termination,hopper,0,30600
307,-2.758958339691162,-2.7588558197021484,100.20000457763672,17909.46875,-2.7613525390625,17821.82421875,9123.833984375,307,651.7032268047333,3687.5947265625,11446.669921875,3647.9326171875,2248.417236328125,17929.86328125,90.4000015258789,488.01983642578125,1.958422064781189,15018.9619140625,14394.2626953125,1688460079.5773678,0,81.30799102783203,307,9210.671875,17832.421875,89.5999984741211,cgp,mu+lambda-ga,reward-no_termination,hopper,0,30700
308,-2.763986349105835,-2.7687928676605225,103.20000457763672,11476.755859375,-2.7686963081359863,11391.5263671875,18272.599609375,308,653.6993889808655,3275.591064453125,10105.95703125,10683.6533203125,889.0318603515625,22259.267578125,88.0,285.946044921875,1.9623425006866455,19375.59375,13507.8623046875,1688460081.57353,0,56.18016052246094,308,18373.83203125,22158.83203125,104.0,cgp,mu+lambda-ga,reward-no_termination,hopper,0,30800
309,-2.767746686935425,-2.7656185626983643,101.5999984741211,10765.8876953125,-2.769810438156128,10660.853515625,11009.1083984375,309,655.6910455226898,2441.513671875,11235.1806640625,3100.0068359375,1705.57666015625,10920.9755859375,107.80000305175781,340.0650634765625,1.9583945274353027,11493.671875,11291.111328125,1688460083.5651865,0,92.88467407226562,309,11102.740234375,10822.1435546875,96.4000015258789,cgp,mu+lambda-ga,reward-no_termination,hopper,0,30900
310,-2.7693026065826416,-2.7682547569274902,85.4000015258789,12524.228515625,-2.766167402267456,12424.791015625,14589.7255859375,310,657.6835234165192,2844.68994140625,11543.9453125,3281.41357421875,1959.274658203125,11558.4169921875,102.20000457763672,344.8791809082031,1.9591588973999023,12592.224609375,11875.162109375,1688460085.5576644,0,138.1211700439453,310,14681.759765625,11475.783203125,94.80000305175781,cgp,mu+lambda-ga,reward-no_termination,hopper,0,31000
311,-2.770967483520508,-2.7627744674682617,97.5999984741211,23342.740234375,-2.76267409324646,23256.50390625,12058.546875,311,659.6729154586792,1508.802001953125,10354.962890625,3344.220703125,1752.24755859375,18640.546875,89.0,400.4946594238281,1.9558651447296143,19721.642578125,13363.533203125,1688460087.5470564,0,127.36471557617188,311,12144.9814453125,18545.7109375,89.20000457763672,cgp,mu+lambda-ga,reward-no_termination,hopper,0,31100
312,-2.760286808013916,-2.7691636085510254,89.20000457763672,14571.171875,-2.764382839202881,14485.1435546875,13020.1689453125,312,661.6664700508118,2359.45361328125,11571.796875,10838.1552734375,1081.2550048828125,36497.4921875,88.80000305175781,501.3411560058594,1.9604885578155518,23454.884765625,15505.06640625,1688460089.540611,0,164.52447509765625,312,13099.2060546875,36411.05859375,81.80000305175781,cgp,mu+lambda-ga,reward-no_termination,hopper,0,31200
313,-2.7705509662628174,-2.759880781173706,97.5999984741211,9475.1611328125,-2.7670063972473145,9380.12109375,10589.70703125,313,663.6658093929291,3822.919677734375,10486.9287109375,14672.85546875,273.64398193359375,13698.7529296875,97.80000305175781,650.7366333007812,1.9696446657180786,11416.5263671875,10515.8876953125,1688460091.5399504,0,157.02699279785156,313,10690.5390625,13603.9208984375,103.5999984741211,cgp,mu+lambda-ga,reward-no_termination,hopper,0,31300
314,-2.7625582218170166,-2.7642571926116943,78.4000015258789,14047.095703125,-2.768650531768799,13941.462890625,15451.3427734375,314,665.6656892299652,2443.326416015625,10770.201171875,10564.255859375,691.4158935546875,17408.28515625,108.4000015258789,343.2279968261719,1.9697012901306152,13766.3427734375,10791.361328125,1688460093.5398302,0,155.63612365722656,314,15570.5830078125,17332.650390625,122.0,cgp,mu+lambda-ga,reward-no_termination,hopper,0,31400
