,training.top_k_healthy_reward.top_0_healthy_reward,training.run_id,training.fitness_mean,training.top_k_fit.top_1_fit,training.top_k_forward_reward.top_2_forward_reward,training.top_k_healthy_reward.top_2_healthy_reward,training.generation,training.evaluation_time,training.top_k_ctrl_reward.top_2_ctrl_reward,training.fitness_1q,training.fitness_std,training.fitness_median,training.top_k_fit.top_0_fit,training.top_k_reward.top_0_reward,_step,_runtime,_timestamp,training.top_k_forward_reward.top_1_forward_reward,training.top_k_reward.top_2_reward,training.top_k_ctrl_reward.top_1_ctrl_reward,training.top_k_forward_reward.top_0_forward_reward,training.top_k_ctrl_reward.top_0_ctrl_reward,training.top_k_healthy_reward.top_1_healthy_reward,training.fitness_3q,training.top_k_fit.top_2_fit,training.top_k_reward.top_1_reward,solver,ea,fitness,environment,seed,training.evaluation
302,942.0,3,-826.3267211914062,868.932861328125,188.84478759765625,838.6000366210938,302,2.3880035877227783,-1.5858802795410156,260.8856506347656,9971.068359375,28.4222354888916,873.1544189453125,1138.123291015625,302,759.198041677475,1688732659.2270586,155.1553497314453,1025.8592529296875,-1.8652225732803345,197.9622344970703,-1.838905930519104,991.0,10.66423225402832,864.986572265625,1144.2900390625,cgp,mu+lambda-ga1,weighted-d-1-1-unhealthy_termination,walker2d,3,30200
303,852.6000366210938,3,218.14515686035156,847.197021484375,190.2599334716797,939.0,303,2.441861629486084,-2.008026123046875,386.5927734375,295.3347473144531,31.815196990966797,849.797607421875,1014.8665161132812,303,761.6971328258514,1688732661.7261498,204.82373046875,1127.251708984375,-1.7604048252105713,163.86289978027344,-1.5963226556777954,935.4000244140625,11.537721633911133,842.2138061523438,1138.4632568359375,cgp,mu+lambda-ga1,weighted-d-1-1-unhealthy_termination,walker2d,3,30300
304,942.2000122070312,3,-795.6197509765625,849.1533203125,166.95046997070312,964.7999877929688,304,2.434603452682495,-1.8121966123580933,344.0918884277344,9974.4248046875,34.41215515136719,852.597900390625,1131.3760986328125,304,764.1643357276917,1688732664.1933527,160.9103240966797,1129.9384765625,-2.0833170413970947,190.9408721923828,-1.7648550271987915,965.2000122070312,16.49758529663086,834.3528442382812,1124.0267333984375,cgp,mu+lambda-ga1,weighted-d-1-1-unhealthy_termination,walker2d,3,30400
305,973.4000244140625,3,-813.8761596679688,879.4032592773438,182.02288818359375,919.4000244140625,305,2.405398368835449,-1.7312239408493042,275.043701171875,9972.787109375,31.93564224243164,881.6241455078125,1162.7586669921875,305,766.6020140647888,1688732666.631031,197.38255310058594,1099.69189453125,-1.8473405838012695,191.19859313964844,-1.8401291370391846,936.2000122070312,10.93684196472168,871.4542236328125,1131.7353515625,cgp,mu+lambda-ga1,weighted-d-1-1-unhealthy_termination,walker2d,3,30500
306,956.0,3,188.5331268310547,842.9026489257812,146.063232421875,968.2000122070312,306,2.412897825241089,-1.79228675365448,263.7264404296875,286.2499694824219,29.169282913208008,858.987060546875,1151.8201904296875,306,769.0785291194916,1688732669.107546,187.93772888183594,1112.4705810546875,-1.6112638711929321,197.60992431640625,-1.789971947669983,890.7999877929688,16.75269317626953,833.6033325195312,1077.1268310546875,cgp,mu+lambda-ga1,weighted-d-1-1-unhealthy_termination,walker2d,3,30600
307,936.4000244140625,3,161.78843688964844,867.7394409179688,185.0707244873047,940.7999877929688,307,2.373565435409546,-2.081981658935547,172.6505126953125,264.698974609375,27.096065521240234,882.127197265625,1135.4932861328125,307,771.4900395870209,1688732671.5190566,196.2412567138672,1123.7890625,-1.7998813390731812,200.8499755859375,-1.7567318677902222,953.7999877929688,8.417252540588379,836.38330078125,1148.2413330078125,cgp,mu+lambda-ga1,weighted-d-1-1-unhealthy_termination,walker2d,3,30700
308,962.7999877929688,3,-813.4640502929688,869.5496826171875,164.19625854492188,977.2000122070312,308,2.4488956928253174,-1.7642911672592163,291.490966796875,9972.5810546875,39.26799011230469,885.3922119140625,1164.917236328125,308,773.9782209396362,1688732674.007238,207.48330688476562,1139.632080078125,-1.7411030530929565,203.9354248046875,-1.818215250968933,928.4000244140625,15.677080154418945,866.0570678710938,1134.1424560546875,cgp,mu+lambda-ga1,weighted-d-1-1-unhealthy_termination,walker2d,3,30800
309,859.7999877929688,3,-833.2454223632812,836.7947387695312,189.380126953125,876.4000244140625,309,2.3968045711517334,-1.9367046356201172,150.66050720214844,9970.212890625,27.161701202392578,844.6675415039062,1034.095703125,309,776.4096376895905,1688732676.4386547,195.81661987304688,1063.8436279296875,-1.7334136962890625,175.9102020263672,-1.6144040822982788,925.2000122070312,13.85351848602295,822.3927001953125,1119.2830810546875,cgp,mu+lambda-ga1,weighted-d-1-1-unhealthy_termination,walker2d,3,30900
310,956.0,3,-1798.4058837890625,826.4484252929688,163.50457763671875,961.2000122070312,310,2.4126880168914795,-1.7797491550445557,343.30328369140625,14031.521484375,37.83415985107422,863.4114379882812,1141.3626708984375,310,778.9052422046661,1688732678.9342592,178.97256469726562,1122.9249267578125,-1.719283103942871,187.156982421875,-1.7941721677780151,942.7999877929688,16.526870727539062,815.6151123046875,1120.0531005859375,cgp,mu+lambda-ga1,weighted-d-1-1-unhealthy_termination,walker2d,3,31000
311,900.6000366210938,3,248.02085876464844,864.8567504882812,205.49417114257812,947.4000244140625,311,2.4063470363616943,-1.778607964515686,538.8007202148438,323.59588623046875,29.87947654724121,875.147216796875,1091.0008544921875,311,781.3583216667175,1688732681.3873386,193.88983154296875,1151.1156005859375,-1.7638262510299683,192.0928497314453,-1.692024827003479,937.4000244140625,14.053121566772461,863.3453369140625,1129.5257568359375,cgp,mu+lambda-ga1,weighted-d-1-1-unhealthy_termination,walker2d,3,31100
312,968.0,3,-1848.845947265625,849.1837768554688,186.835693359375,926.6000366210938,312,2.446596145629883,-1.745343804359436,111.96400451660156,14023.978515625,26.989381790161133,887.8089599609375,1175.2425537109375,312,783.8606481552124,1688732683.8896651,172.3504638671875,1111.6904296875,-1.8279608488082886,209.061279296875,-1.8187811374664307,978.4000244140625,8.746345520019531,842.5018310546875,1148.922607421875,cgp,mu+lambda-ga1,weighted-d-1-1-unhealthy_termination,walker2d,3,31200
313,945.6000366210938,3,-771.6861572265625,854.8165283203125,190.58078002929688,963.7999877929688,313,2.5036840438842773,-1.8089054822921753,386.5579833984375,9977.4423828125,39.5048713684082,857.541015625,1115.9739990234375,313,786.400114774704,1688732686.4291317,169.1376190185547,1152.5714111328125,-1.7757736444473267,172.13827514648438,-1.7641109228134155,961.2000122070312,16.253568649291992,852.0509033203125,1128.5616455078125,cgp,mu+lambda-ga1,weighted-d-1-1-unhealthy_termination,walker2d,3,31300
314,981.2000122070312,3,-806.5121459960938,841.073486328125,176.33412170410156,920.7999877929688,314,2.419506788253784,-1.723418116569519,311.71319580078125,9973.2421875,36.09910583496094,879.8748168945312,1179.8880615234375,314,788.9004218578339,1688732688.9294388,192.73594665527344,1095.4110107421875,-1.8074591159820557,200.54049682617188,-1.852420449256897,962.6000366210938,17.091835021972656,819.8161010742188,1153.5283203125,cgp,mu+lambda-ga1,weighted-d-1-1-unhealthy_termination,walker2d,3,31400
315,949.2000122070312,3,220.80894470214844,845.6375122070312,157.00205993652344,977.2000122070312,315,2.4181437492370605,-1.7628650665283203,371.0118103027344,291.6423034667969,28.743900299072266,873.119873046875,1118.342529296875,315,791.3744869232178,1688732691.403504,165.9952850341797,1132.4388427734375,-1.6689602136611938,170.92324829101562,-1.7807369232177734,884.4000244140625,11.843957901000977,838.6295166015625,1048.726318359375,cgp,mu+lambda-ga1,weighted-d-1-1-unhealthy_termination,walker2d,3,31500
316,997.2000122070312,3,-1818.262451171875,853.277587890625,168.70408630371094,982.6000366210938,316,2.394118547439575,-1.8419208526611328,276.79132080078125,14028.916015625,23.862178802490234,883.9677734375,1151.154541015625,316,793.8277549743652,1688732693.856772,198.6920623779297,1149.4622802734375,-1.7709331512451172,155.79820251464844,-1.843933343887329,943.4000244140625,7.766572952270508,849.0872802734375,1140.3209228515625,cgp,mu+lambda-ga1,weighted-d-1-1-unhealthy_termination,walker2d,3,31600
317,964.6000366210938,3,174.22833251953125,819.5861206054688,151.43247985839844,937.6000366210938,317,2.516273260116577,-1.7514660358428955,282.11334228515625,272.6054992675781,26.89706802368164,825.1328735351562,1119.9754638671875,317,796.3820204734802,1688732696.4110374,184.9404296875,1087.2811279296875,-1.703577995300293,157.1665496826172,-1.7911663055419922,905.0,12.178716659545898,817.323974609375,1088.2366943359375,cgp,mu+lambda-ga1,weighted-d-1-1-unhealthy_termination,walker2d,3,31700
318,919.4000244140625,3,-2854.043701171875,853.5255126953125,200.9459686279297,949.4000244140625,318,2.413050889968872,-1.7675577402114868,82.25181579589844,17086.412109375,24.84505271911621,858.2579345703125,1117.3638916015625,318,798.8404769897461,1688732698.869494,169.54656982421875,1148.5782470703125,-1.7895067930221558,199.69664001464844,-1.7326622009277344,960.7999877929688,7.173306465148926,843.1564331054688,1128.5572509765625,cgp,mu+lambda-ga1,weighted-d-1-1-unhealthy_termination,walker2d,3,31800
319,874.7999877929688,3,204.4140167236328,837.535400390625,175.6474609375,937.0,319,2.440122604370117,-1.7683578729629517,353.8004455566406,289.94134521484375,30.69757843017578,849.9185180664062,1069.4388427734375,319,801.3217856884003,1688732701.3508027,172.37103271484375,1110.8790283203125,-1.767573595046997,196.37742614746094,-1.73882257938385,939.0,14.779821395874023,817.0933837890625,1109.6038818359375,cgp,mu+lambda-ga1,weighted-d-1-1-unhealthy_termination,walker2d,3,31900
320,911.2000122070312,3,161.0775909423828,831.7548828125,158.9633026123047,948.7999877929688,320,2.419309139251709,-1.7738317251205444,226.71246337890625,252.3031005859375,26.48023223876953,861.7583618164062,1116.3602294921875,320,803.7727513313293,1688732703.8017683,152.7978057861328,1105.9892578125,-1.63191819190979,206.87283325195312,-1.7128660678863525,859.0,11.822773933410645,820.8829345703125,1010.166015625,cgp,mu+lambda-ga1,weighted-d-1-1-unhealthy_termination,walker2d,3,32000
321,950.2000122070312,3,-837.2063598632812,834.2169189453125,160.2670440673828,948.7999877929688,321,2.454166889190674,-1.7900069952011108,147.1131134033203,9969.859375,25.468870162963867,836.1626586914062,1141.3597412109375,321,806.2667529582977,1688732706.29577,191.32872009277344,1107.2767333984375,-1.7960132360458374,192.94000244140625,-1.7797149419784546,963.6000366210938,11.654115676879883,827.7823486328125,1153.1326904296875,cgp,mu+lambda-ga1,weighted-d-1-1-unhealthy_termination,walker2d,3,32100
322,815.4000244140625,3,-837.706787109375,835.9617309570312,162.62828063964844,965.0,322,2.4380593299865723,-1.7981986999511719,257.21954345703125,9969.5341796875,27.79012680053711,848.6380615234375,1026.3094482421875,322,808.7363545894623,1688732708.7653716,173.50042724609375,1125.830322265625,-1.7863126993179321,212.4710235595703,-1.5615578889846802,946.6000366210938,9.372865676879883,827.859130859375,1118.3140869140625,cgp,mu+lambda-ga1,weighted-d-1-1-unhealthy_termination,walker2d,3,32200
323,992.6000366210938,3,216.8463592529297,815.39697265625,143.04612731933594,988.0,323,2.437173843383789,-1.8479442596435547,377.1382141113281,290.50067138671875,34.62046813964844,855.3349609375,1127.7337646484375,323,811.2058203220367,1688732711.2348373,174.9156036376953,1129.1978759765625,-1.4907827377319336,136.99876403808594,-1.8651056289672852,795.7999877929688,13.128969192504883,809.506591796875,969.2247924804688,cgp,mu+lambda-ga1,weighted-d-1-1-unhealthy_termination,walker2d,3,32300
324,882.6000366210938,3,-853.5030517578125,844.7439575195312,188.49766540527344,953.6000366210938,324,2.430255889892578,-1.7800915241241455,88.2489242553711,9967.828125,24.017597198486328,845.7174072265625,1082.0084228515625,324,813.6674857139587,1688732713.6965027,187.21372985839844,1140.3172607421875,-1.7442257404327393,201.0686492919922,-1.6602047681808472,940.0,10.164506912231445,825.24853515625,1125.4696044921875,cgp,mu+lambda-ga1,weighted-d-1-1-unhealthy_termination,walker2d,3,32400
325,984.7999877929688,3,200.68870544433594,850.4090576171875,197.5812225341797,914.0,325,2.4297056198120117,-1.7026604413986206,336.84161376953125,289.51055908203125,26.50759506225586,864.0635375976562,1157.29833984375,325,816.1297199726105,1688732716.158737,196.45928955078125,1109.878173828125,-1.7291926145553589,174.3429718017578,-1.844570517539978,927.7999877929688,11.601127624511719,844.9430541992188,1122.52978515625,cgp,mu+lambda-ga1,weighted-d-1-1-unhealthy_termination,walker2d,3,32500
326,978.0,3,-2847.337158203125,830.7056274414062,207.8200225830078,924.6000366210938,326,2.4265615940093994,-1.7296478748321533,86.67455291748047,17087.56640625,26.58019256591797,864.3775634765625,1161.285400390625,326,818.5880479812622,1688732718.617065,190.19454956054688,1130.6903076171875,-1.5915230512619019,185.10745239257812,-1.8218876123428345,842.7999877929688,14.701101303100586,826.4512939453125,1031.4027099609375,cgp,mu+lambda-ga1,weighted-d-1-1-unhealthy_termination,walker2d,3,32600
327,936.0,3,-3781.453125,835.0325317382812,200.307861328125,891.7999877929688,327,2.4152724742889404,-1.6732317209243774,362.7965087890625,19642.5546875,32.38529968261719,843.2145385742188,1139.2431640625,327,821.0363359451294,1688732721.065353,142.19728088378906,1090.4344482421875,-1.8368797302246094,204.9882049560547,-1.7449291944503784,987.0,12.926897048950195,833.0791015625,1127.360595703125,cgp,mu+lambda-ga1,weighted-d-1-1-unhealthy_termination,walker2d,3,32700
328,970.2000122070312,3,-1793.8668212890625,840.9895629882812,206.54112243652344,940.6000366210938,328,2.427565097808838,-1.7674973011016846,368.19671630859375,14032.3740234375,28.678237915039062,848.2314453125,1139.7196044921875,328,823.4937434196472,1688732723.5227604,209.1579132080078,1145.373779296875,-1.7773303985595703,171.3300323486328,-1.8105335235595703,945.7999877929688,12.506387710571289,840.8782348632812,1153.1810302734375,cgp,mu+lambda-ga1,weighted-d-1-1-unhealthy_termination,walker2d,3,32800
329,952.4000244140625,3,-2796.11474609375,827.7854614257812,201.281005859375,829.4000244140625,329,2.4417314529418945,-1.5786352157592773,356.7014465332031,17096.947265625,26.584089279174805,854.2279052734375,1157.291015625,329,825.986759185791,1688732726.0157762,184.3398895263672,1029.1021728515625,-1.8158096075057983,206.6803741455078,-1.7892026901245117,970.6000366210938,12.562322616577148,820.0821533203125,1153.1239013671875,cgp,mu+lambda-ga1,weighted-d-1-1-unhealthy_termination,walker2d,3,32900
330,964.2000122070312,3,-814.4725341796875,828.2467041015625,152.8129119873047,970.7999877929688,330,2.385915994644165,-1.8044317960739136,324.0895080566406,9972.2724609375,22.122295379638672,841.7236328125,1135.8275146484375,330,828.4061598777771,1688732728.4351768,180.7594451904297,1121.8084716796875,-1.7948464155197144,173.42161560058594,-1.7939413785934448,954.4000244140625,10.084281921386719,823.9219970703125,1133.3646240234375,cgp,mu+lambda-ga1,weighted-d-1-1-unhealthy_termination,walker2d,3,33000
331,981.2000122070312,3,217.93014526367188,813.2412719726562,143.19163513183594,988.6000366210938,331,2.3819186687469482,-1.8322654962539673,400.44085693359375,290.7818908691406,31.468490600585938,850.6026611328125,1144.6497802734375,331,830.8225014209747,1688732730.8515184,186.19427490234375,1129.9593505859375,-1.7419735193252563,165.29515075683594,-1.845465064048767,934.0,10.610555648803711,798.0311279296875,1118.4520263671875,cgp,mu+lambda-ga1,weighted-d-1-1-unhealthy_termination,walker2d,3,33100
332,972.6000366210938,3,190.21006774902344,816.1549072265625,154.79238891601562,961.7999877929688,332,2.493319511413574,-1.8034698963165283,363.2724304199219,270.32196044921875,30.81695556640625,854.4588012695312,1162.4625244140625,332,833.3522436618805,1688732733.3812606,174.98715209960938,1114.7884521484375,-1.6225837469100952,191.69412231445312,-1.8316236734390259,851.7999877929688,13.026904106140137,815.5180053710938,1025.16455078125,cgp,mu+lambda-ga1,weighted-d-1-1-unhealthy_termination,walker2d,3,33200
333,997.4000244140625,3,-5829.96484375,809.668701171875,175.8893585205078,810.0,333,2.6685824394226074,-1.538749098777771,229.6722412109375,23793.1640625,26.18737030029297,823.7994995117188,1142.3851318359375,333,836.0556964874268,1688732736.0847135,164.72975158691406,984.3508911132812,-1.7551418542861938,146.84449768066406,-1.8595703840255737,947.6000366210938,8.37185287475586,807.241455078125,1110.5745849609375,cgp,mu+lambda-ga1,weighted-d-1-1-unhealthy_termination,walker2d,3,33300
334,978.4000244140625,3,-3824.28955078125,810.7363891601562,151.26004028320312,970.4000244140625,334,2.4199604988098145,-1.8229738473892212,276.8197937011719,19633.6796875,23.16288185119629,819.431640625,1140.346923828125,334,838.5093338489532,1688732738.5383508,164.4849090576172,1119.837158203125,-1.791009545326233,163.7822723388672,-1.8355258703231812,953.0,12.30136489868164,808.8463134765625,1115.6939697265625,cgp,mu+lambda-ga1,weighted-d-1-1-unhealthy_termination,walker2d,3,33400
335,939.0,3,202.3026123046875,817.3538818359375,158.70005798339844,954.7999877929688,335,2.419431447982788,-1.783789873123169,349.413330078125,277.6910400390625,28.202444076538086,821.728515625,1133.5035400390625,335,840.9614822864532,1688732740.9904993,172.5065155029297,1111.7161865234375,-1.7979166507720947,196.25416564941406,-1.75099778175354,960.7999877929688,12.028362274169922,813.9247436523438,1131.5089111328125,cgp,mu+lambda-ga1,weighted-d-1-1-unhealthy_termination,walker2d,3,33500
336,989.6000366210938,3,181.41954040527344,804.5233764648438,150.5752410888672,870.7999877929688,336,2.418323516845703,-1.6281057596206665,318.2004699707031,263.3225402832031,33.01175308227539,843.3224487304688,1157.8907470703125,336,843.4116976261139,1688732743.4407146,193.14431762695312,1019.7470703125,-1.7246087789535522,170.14813232421875,-1.8571776151657104,924.6000366210938,13.780402183532715,796.9669189453125,1116.01953125,cgp,mu+lambda-ga1,weighted-d-1-1-unhealthy_termination,walker2d,3,33600
337,836.7999877929688,3,-2824.84716796875,823.8494873046875,130.54006958007812,976.0,337,2.4030721187591553,-1.8150967359542847,256.390380859375,17091.689453125,26.22450065612793,826.0653686523438,1034.6383056640625,337,845.8509986400604,1688732745.8800156,168.4984588623047,1104.724853515625,-1.8523800373077393,199.43917846679688,-1.6010035276412964,987.7999877929688,13.325629234313965,809.9908447265625,1154.4461669921875,cgp,mu+lambda-ga1,weighted-d-1-1-unhealthy_termination,walker2d,3,33700
338,835.2000122070312,3,-1782.3233642578125,815.6400146484375,142.6767120361328,965.7999877929688,338,2.407693862915039,-1.8053888082504272,386.6412658691406,14034.1787109375,27.876388549804688,817.359130859375,1019.3958129882812,338,848.291743516922,1688732748.3207605,144.4087677001953,1106.671142578125,-1.8822014331817627,185.76223754882812,-1.5662785768508911,999.0,9.649075508117676,800.3287353515625,1141.5267333984375,cgp,mu+lambda-ga1,weighted-d-1-1-unhealthy_termination,walker2d,3,33800
339,980.7999877929688,3,197.03204345703125,812.718994140625,184.63232421875,827.6000366210938,339,2.521500825881958,-1.5666807889938354,301.4403381347656,279.2748718261719,31.746845245361328,830.9891357421875,1117.5528564453125,339,850.8461675643921,1688732750.8751845,202.4483184814453,1010.6654663085938,-1.6220722198486328,138.60081481933594,-1.8483250141143799,857.2000122070312,15.436513900756836,811.9427490234375,1058.026611328125,cgp,mu+lambda-ga1,weighted-d-1-1-unhealthy_termination,walker2d,3,33900
340,865.6000366210938,3,-2854.72900390625,815.6273193359375,165.97215270996094,896.2000122070312,340,2.4656271934509277,-1.699845314025879,44.98639678955078,17086.236328125,19.57178497314453,845.321533203125,1034.8236083984375,340,853.3442523479462,1688732753.3732693,171.38633728027344,1060.4722900390625,-1.7616757154464722,170.8414764404297,-1.6179252862930298,946.6000366210938,8.560577392578125,814.3709106445312,1116.224609375,cgp,mu+lambda-ga1,weighted-d-1-1-unhealthy_termination,walker2d,3,34000
341,848.0,3,-3771.62744140625,825.642333984375,183.8265380859375,943.4000244140625,341,2.435598611831665,-1.7623729705810547,407.09698486328125,19644.7734375,34.427154541015625,839.25927734375,1049.866455078125,341,855.8125376701355,1688732755.8415546,210.01724243164062,1125.4642333984375,-1.636033296585083,203.4677734375,-1.601051688194275,864.2000122070312,12.364548683166504,808.1004638671875,1072.5809326171875,cgp,mu+lambda-ga1,weighted-d-1-1-unhealthy_termination,walker2d,3,34100
342,948.2000122070312,3,-1797.1402587890625,800.3119506835938,127.0889892578125,969.0,342,2.4384074211120605,-1.8252705335617065,360.62615966796875,14031.71484375,24.372486114501953,821.2230224609375,1134.5875244140625,342,858.2818112373352,1688732758.3108282,206.98277282714844,1094.2640380859375,-1.612555742263794,188.16873168945312,-1.781253695487976,833.2000122070312,10.978260040283203,792.4366455078125,1038.5701904296875,cgp,mu+lambda-ga1,weighted-d-1-1-unhealthy_termination,walker2d,3,34200
343,968.7999877929688,3,-805.3936767578125,797.00732421875,204.7953338623047,876.4000244140625,343,2.4320297241210938,-1.5773714780807495,304.4575500488281,9973.1298828125,25.752418518066406,824.1768798828125,1152.318359375,343,860.7459218502045,1688732760.7749388,161.9154510498047,1079.6181640625,-1.9756319522857666,185.33447265625,-1.815911889076233,843.2000122070312,14.83690071105957,781.6165161132812,1003.1398315429688,cgp,mu+lambda-ga1,weighted-d-1-1-unhealthy_termination,walker2d,3,34300
344,916.4000244140625,3,171.70245361328125,803.0520629882812,175.6044921875,951.2000122070312,344,2.4213385581970215,-1.7711410522460938,291.9694519042969,254.2978515625,26.623371124267578,813.4759521484375,1119.5902099609375,344,863.1988706588745,1688732763.2278876,202.33709716796875,1125.033935546875,-1.7456388473510742,204.91075134277344,-1.7202579975128174,926.2000122070312,11.393428802490234,800.298095703125,1126.7913818359375,cgp,mu+lambda-ga1,weighted-d-1-1-unhealthy_termination,walker2d,3,34400
345,981.7999877929688,3,183.5515899658203,807.5015869140625,149.40017700195312,969.2000122070312,345,2.4074997901916504,-1.805863380432129,284.14947509765625,271.13958740234375,26.86345672607422,844.1290283203125,1179.8231201171875,345,865.6386849880219,1688732765.667702,187.5395050048828,1116.7943115234375,-1.7636066675186157,199.85699462890625,-1.834029197692871,951.0,13.603069305419922,806.473388671875,1136.77587890625,cgp,mu+lambda-ga1,weighted-d-1-1-unhealthy_termination,walker2d,3,34500
346,967.4000244140625,3,-3837.230224609375,834.8043212890625,147.19664001464844,988.7999877929688,346,2.412886381149292,-1.8687175512313843,127.5426025390625,19630.87890625,27.890779495239258,835.0859375,1144.18701171875,346,868.0836341381073,1688732768.112651,201.05130004882812,1134.1279296875,-1.8230384588241577,178.5780792236328,-1.7909729480743408,976.2000122070312,13.622308731079102,824.8062744140625,1175.4285888671875,cgp,mu+lambda-ga1,weighted-d-1-1-unhealthy_termination,walker2d,3,34600
347,941.4000244140625,3,167.522216796875,816.62890625,195.29547119140625,814.6000366210938,347,2.4111714363098145,-1.5265530347824097,145.93218994140625,276.3822937011719,19.934532165527344,837.738525390625,1146.109375,347,870.5273320674896,1688732770.556349,173.55809020996094,1008.369140625,-1.8159102201461792,206.46157836914062,-1.752170205116272,970.7999877929688,9.43189811706543,811.8220825195312,1142.542236328125,cgp,mu+lambda-ga1,weighted-d-1-1-unhealthy_termination,walker2d,3,34700
348,824.7999877929688,3,-3843.95751953125,822.1351928710938,124.32840728759766,961.2000122070312,348,2.4131357669830322,-1.678877830505371,103.56043243408203,19629.546875,19.737741470336914,839.724609375,1019.7545776367188,348,872.9715030193329,1688732773.00052,166.8599395751953,1083.849609375,-1.8346916437149048,196.50852966308594,-1.5539696216583252,981.0,10.573946952819824,808.1463012695312,1146.0252685546875,cgp,mu+lambda-ga1,weighted-d-1-1-unhealthy_termination,walker2d,3,34800
349,960.0,3,-1814.96923828125,828.1856079101562,196.70669555664062,919.7999877929688,349,2.4117236137390137,-1.7253706455230713,329.85418701171875,14029.1904296875,19.860363006591797,830.6746215820312,1138.5067138671875,349,875.4153575897217,1688732775.4443746,193.9947967529297,1114.781494140625,-1.8119258880615234,180.3066864013672,-1.79989755153656,966.0,8.305855751037598,816.2056274414062,1158.1829833984375,cgp,mu+lambda-ga1,weighted-d-1-1-unhealthy_termination,walker2d,3,34900
350,886.2000122070312,3,-2782.845458984375,806.5079956054688,204.0937957763672,825.6000366210938,350,2.412463665008545,-1.565309762954712,391.85003662109375,17099.44140625,22.73517608642578,809.2215576171875,1071.3118896484375,350,877.860298871994,1688732777.8893158,189.9115447998047,1028.1285400390625,-1.7698650360107422,186.9685516357422,-1.856591820716858,942.4000244140625,8.01183795928955,803.0648193359375,1130.5423583984375,cgp,mu+lambda-ga1,weighted-d-1-1-unhealthy_termination,walker2d,3,35000
351,860.4000244140625,3,-854.7583618164062,787.2560424804688,190.82867431640625,849.7999877929688,351,2.4182815551757812,-1.6083478927612305,100.40589904785156,9967.51171875,20.903106689453125,799.0238037109375,1021.82958984375,351,880.3108906745911,1688732780.3399076,167.13902282714844,1039.020263671875,-1.5882177352905273,163.0655975341797,-1.6361716985702515,846.6000366210938,7.328195571899414,782.7734375,1012.15087890625,cgp,mu+lambda-ga1,weighted-d-1-1-unhealthy_termination,walker2d,3,35100
352,977.7999877929688,3,163.65994262695312,794.4379272460938,197.31626892089844,911.4000244140625,352,2.4798858165740967,-1.932631492614746,219.48333740234375,261.75750732421875,22.885482788085938,810.0419311523438,1137.598876953125,352,882.8243134021759,1688732782.8533304,179.200927734375,1106.7838134765625,-1.7395817041397095,161.63412475585938,-1.8355127573013306,924.7999877929688,7.805379390716553,792.0667724609375,1102.2613525390625,cgp,mu+lambda-ga1,weighted-d-1-1-unhealthy_termination,walker2d,3,35200
353,959.7999877929688,3,160.260009765625,821.7637939453125,192.4963836669922,911.7999877929688,353,2.3865597248077393,-1.906002402305603,218.24359130859375,254.9653778076172,23.376985549926758,827.0445556640625,1133.7025146484375,353,885.2441413402557,1688732785.2731583,159.2506103515625,1102.3905029296875,-1.8306044340133667,175.69737243652344,-1.795074462890625,987.7999877929688,15.745570182800293,801.8836059570312,1145.2196044921875,cgp,mu+lambda-ga1,weighted-d-1-1-unhealthy_termination,walker2d,3,35300
354,969.0,3,-841.5310668945312,802.6732177734375,188.4142608642578,958.0,354,2.3840510845184326,-2.003629446029663,219.16978454589844,9969.0048828125,19.689380645751953,807.01171875,1143.07177734375,354,887.6639177799225,1688732787.6929348,188.7175750732422,1144.4110107421875,-1.5837429761886597,175.88873291015625,-1.8170570135116577,843.7999877929688,8.845098495483398,801.4872436523438,1030.9334716796875,cgp,mu+lambda-ga1,weighted-d-1-1-unhealthy_termination,walker2d,3,35400
355,950.2000122070312,3,-802.9204711914062,822.26513671875,172.17654418945312,855.2000122070312,355,2.384767532348633,-1.5987240076065063,379.30352783203125,9973.9228515625,22.889469146728516,831.35693359375,1152.157470703125,355,890.0833723545074,1688732790.1123893,161.5425262451172,1025.7781982421875,-1.838618278503418,203.76145935058594,-1.8041086196899414,978.4000244140625,8.944326400756836,808.9873046875,1138.103515625,cgp,mu+lambda-ga1,weighted-d-1-1-unhealthy_termination,walker2d,3,35500
356,992.4000244140625,3,-794.987548828125,810.227294921875,192.0919647216797,972.2000122070312,356,2.5676541328430176,-1.832366943359375,353.28802490234375,9974.3271484375,27.166767120361328,833.3668823242188,1188.36767578125,356,892.6878547668457,1688732792.7168717,197.1173858642578,1162.4593505859375,-1.5928531885147095,197.83535766601562,-1.8676338195800781,836.0,13.90107536315918,806.4371337890625,1031.5245361328125,cgp,mu+lambda-ga1,weighted-d-1-1-unhealthy_termination,walker2d,3,35600
357,972.0,3,-840.4595947265625,809.5255737304688,154.31333923339844,978.0,357,2.443000078201294,-1.8520554304122925,154.7278594970703,9969.4892578125,20.632556915283203,821.95947265625,1166.91064453125,357,895.1661570072174,1688732795.195174,193.40020751953125,1130.4615478515625,-1.7539345026016235,196.7445068359375,-1.8337904214859009,937.7999877929688,7.5371809005737305,805.6356201171875,1129.4461669921875,cgp,mu+lambda-ga1,weighted-d-1-1-unhealthy_termination,walker2d,3,35700
