,training.generation,training.fitness_median,training.evaluation_time,training.top_k_fit.top_0_fit,training.run_id,training.fitness_1q,training.fitness_3q,training.fitness_std,training.top_k_fit.top_2_fit,_runtime,_timestamp,training.fitness_mean,training.top_k_fit.top_1_fit,_step,solver,ea,environment,seed
461,461,297.35791015625,2.0324196815490723,1034.9263916015625,0,1017.4445190429688,49.82856750488281,438.281005859375,1032.7967529296875,962.1705453395844,1686909817.1119623,459.1300964355469,1032.829833984375,461,cgp,mu+lambda,hopper,1
462,462,153.04519653320312,2.0295112133026123,1031.788330078125,0,1014.02587890625,50.673866271972656,446.3498840332031,1031.4190673828125,964.2145299911499,1686909819.155947,434.7228088378906,1031.4410400390625,462,cgp,mu+lambda,hopper,1
463,463,164.47067260742188,2.0349667072296143,1036.0966796875,0,1018.4038696289062,49.83457946777344,431.0745849609375,1033.791259765625,966.2640256881714,1686909821.2054427,415.1661682128906,1034.1925048828125,463,cgp,mu+lambda,hopper,1
464,464,212.26675415039062,1.9966012239456177,1035.146484375,0,1021.68701171875,52.35586166381836,447.2322692871094,1032.6051025390625,968.27516746521,1686909823.2165844,462.8219299316406,1033.31884765625,464,cgp,mu+lambda,hopper,1
465,465,114.26544952392578,2.0276989936828613,1036.7681884765625,0,1008.2355346679688,44.19023895263672,428.4413146972656,1031.158203125,970.3176882266998,1686909825.2591052,377.1896667480469,1031.8983154296875,465,cgp,mu+lambda,hopper,1
466,466,204.4814453125,2.0298573970794678,1035.03662109375,0,1017.7816162109375,70.45811462402344,442.1513671875,1031.047119140625,972.3622913360596,1686909827.3037083,470.4963073730469,1033.4547119140625,466,cgp,mu+lambda,hopper,1
467,467,104.03763580322266,2.027451276779175,1032.5067138671875,0,1013.80126953125,59.82722091674805,435.30804443359375,1031.1893310546875,974.4043538570404,1686909829.3457708,393.40435791015625,1032.498291015625,467,cgp,mu+lambda,hopper,1
468,468,97.69187927246094,2.0268547534942627,1032.6824951171875,0,1011.0454711914062,51.74407196044922,426.84332275390625,1031.6380615234375,976.4457142353058,1686909831.3871312,382.04412841796875,1032.133056640625,468,cgp,mu+lambda,hopper,1
469,469,160.24293518066406,2.0291390419006348,1033.3328857421875,0,1005.0563354492188,55.05396270751953,407.6872863769531,1029.060791015625,978.4895856380463,1686909833.4310026,382.43756103515625,1030.7957763671875,469,cgp,mu+lambda,hopper,1
470,470,92.01575469970703,2.0272674560546875,1031.2403564453125,0,1009.9029541015625,50.392662048339844,431.030517578125,1028.8065185546875,980.531494140625,1686909835.4729111,376.9706115722656,1029.4090576171875,470,cgp,mu+lambda,hopper,1
471,471,129.91378784179688,2.028764486312866,1031.5013427734375,0,1005.9537963867188,56.691429138183594,420.9017333984375,1030.4814453125,982.576308965683,1686909837.517726,374.4066467285156,1030.679931640625,471,cgp,mu+lambda,hopper,1
472,472,159.8302001953125,2.0261120796203613,1034.197509765625,0,1017.7471313476562,58.30755615234375,425.95965576171875,1031.7371826171875,984.6169309616089,1686909839.558348,395.78076171875,1032.4945068359375,472,cgp,mu+lambda,hopper,1
473,473,256.6959228515625,2.018275022506714,1035.0120849609375,0,1019.2457885742188,75.30363464355469,434.232177734375,1034.087646484375,986.6505029201508,1686909841.59192,466.09234619140625,1034.726806640625,473,cgp,mu+lambda,hopper,1
474,474,362.8118896484375,2.0320658683776855,1034.2802734375,0,1019.9872436523438,70.69447326660156,435.26568603515625,1031.559326171875,988.6989533901215,1686909843.6403704,511.67474365234375,1032.9979248046875,474,cgp,mu+lambda,hopper,1
475,475,207.80581665039062,2.023505449295044,1032.8302001953125,0,1018.007080078125,67.44084930419922,456.2923889160156,1031.662353515625,990.7375521659851,1686909845.6789691,477.10870361328125,1032.384765625,475,cgp,mu+lambda,hopper,1
476,476,224.32965087890625,2.133021831512451,1033.513427734375,0,1015.9578857421875,67.64207458496094,442.5086975097656,1032.144775390625,992.8847122192383,1686909847.8261292,464.6326599121094,1032.41650390625,476,cgp,mu+lambda,hopper,1
477,477,146.735595703125,2.11429762840271,1032.567138671875,0,1014.7061767578125,50.65462875366211,432.02752685546875,1029.4619140625,995.0138823986053,1686909849.9552994,400.9554748535156,1030.2523193359375,477,cgp,mu+lambda,hopper,1
478,478,309.57666015625,2.0966708660125732,1032.1307373046875,0,1010.88818359375,80.52738189697266,428.1889953613281,1031.480224609375,997.1252634525299,1686909852.0666804,477.6960144042969,1031.6900634765625,478,cgp,mu+lambda,hopper,1
479,479,168.39767456054688,2.0642075538635254,1034.1954345703125,0,1022.5777587890625,58.42121887207031,454.0227355957031,1031.267822265625,999.2038812637329,1686909854.1452982,462.39373779296875,1031.5712890625,479,cgp,mu+lambda,hopper,1
480,480,215.99609375,2.0570626258850098,1033.73974609375,0,1020.2088623046875,75.2490005493164,452.0881652832031,1032.993896484375,1001.2754864692688,1686909856.2169034,475.97418212890625,1033.6663818359375,480,cgp,mu+lambda,hopper,1
481,481,141.34841918945312,2.0583386421203613,1034.201171875,0,1021.3935546875,64.01515197753906,454.75274658203125,1031.63134765625,1003.348729133606,1686909858.290146,460.6116943359375,1033.4188232421875,481,cgp,mu+lambda,hopper,1
482,482,137.29876708984375,2.0563955307006836,1033.80322265625,0,1009.5135498046875,56.02410125732422,432.137939453125,1030.61083984375,1005.4194855690002,1686909860.3609025,420.2883605957031,1033.503173828125,482,cgp,mu+lambda,hopper,1
483,483,121.50851440429688,2.050384998321533,1030.524658203125,0,1010.611572265625,63.410179138183594,438.2242736816406,1027.115478515625,1007.4845178127289,1686909862.4259348,422.2234191894531,1030.0107421875,483,cgp,mu+lambda,hopper,1
484,484,141.04554748535156,2.0482494831085205,1034.20703125,0,1009.8594970703125,57.71255111694336,421.9778747558594,1031.251953125,1009.5468740463257,1686909864.488291,395.67718505859375,1033.7393798828125,484,cgp,mu+lambda,hopper,1
485,485,125.43722534179688,2.046776056289673,1031.1219482421875,0,1007.6309814453125,62.6487922668457,418.6327209472656,1029.205322265625,1011.6073575019836,1686909866.5487745,381.6065979003906,1031.093994140625,485,cgp,mu+lambda,hopper,1
486,486,239.75164794921875,2.046884775161743,1035.11181640625,0,1015.6782836914062,71.59058380126953,437.7383117675781,1031.8343505859375,1013.6692898273468,1686909868.6107068,466.9803161621094,1033.0740966796875,486,cgp,mu+lambda,hopper,1
487,487,307.1544494628906,2.037752151489258,1034.2548828125,0,1018.6698608398438,54.31282043457031,432.196044921875,1031.298583984375,1015.7219507694244,1686909870.6633677,475.83709716796875,1032.757080078125,487,cgp,mu+lambda,hopper,1
488,488,211.21026611328125,2.0418055057525635,1030.7374267578125,0,1017.2293090820312,64.47603607177734,434.79052734375,1029.302978515625,1017.779130935669,1686909872.720548,446.0089416503906,1030.4981689453125,488,cgp,mu+lambda,hopper,1
489,489,193.79141235351562,2.090355396270752,1036.8671875,0,1005.1902465820312,68.46703338623047,403.60052490234375,1031.241943359375,1019.8847699165344,1686909874.826187,383.7973327636719,1033.474853515625,489,cgp,mu+lambda,hopper,1
490,490,246.3890838623047,2.052651882171631,1171.6009521484375,0,1016.6593627929688,80.62677764892578,433.22918701171875,1032.2486572265625,1021.9523994922638,1686909876.8938165,468.9283447265625,1033.367919921875,490,cgp,mu+lambda,hopper,1
491,491,164.4268035888672,2.016421318054199,1033.2333984375,0,1018.1944580078125,65.23523712158203,437.742431640625,1031.499267578125,1023.9835748672485,1686909878.9249918,423.41253662109375,1032.5916748046875,491,cgp,mu+lambda,hopper,1
492,492,268.4824523925781,1.9813159704208374,1031.4849853515625,0,1009.622802734375,65.68514251708984,419.6678466796875,1030.0130615234375,1025.9795858860016,1686909880.9210029,459.7750549316406,1030.3072509765625,492,cgp,mu+lambda,hopper,1
493,493,227.4320068359375,1.9996963739395142,1031.5936279296875,0,1009.7572021484375,76.66986083984375,412.9828796386719,1030.297607421875,1027.9937148094177,1686909882.9351318,417.2690124511719,1031.1939697265625,493,cgp,mu+lambda,hopper,1
494,494,256.9754943847656,2.005396842956543,1036.71142578125,0,1019.8748168945312,70.4156494140625,441.3737487792969,1034.655029296875,1030.0136909484863,1686909884.955108,478.57513427734375,1034.823486328125,494,cgp,mu+lambda,hopper,1
495,495,231.32501220703125,2.0164027214050293,1034.0611572265625,0,1018.4630737304688,59.45152282714844,451.1534118652344,1029.4459228515625,1032.0452654361725,1686909886.9866824,469.5540771484375,1030.494140625,495,cgp,mu+lambda,hopper,1
496,496,197.597412109375,2.0148367881774902,1031.111328125,0,1017.162109375,60.788909912109375,434.93695068359375,1030.62255859375,1034.074916601181,1686909889.0163336,424.2732849121094,1030.741455078125,496,cgp,mu+lambda,hopper,1
497,497,131.50559997558594,2.015693426132202,1034.051513671875,0,1019.2587280273438,46.624595642089844,452.5939025878906,1032.5479736328125,1036.105464220047,1686909891.0468812,432.1473083496094,1032.71875,497,cgp,mu+lambda,hopper,1
498,498,155.25582885742188,2.0165457725524902,1033.5379638671875,0,1019.5958862304688,50.982505798339844,442.97808837890625,1030.3890380859375,1038.1359114646912,1686909893.0773284,433.5409240722656,1032.9022216796875,498,cgp,mu+lambda,hopper,1
499,499,213.04258728027344,2.015033721923828,1035.0294189453125,0,1020.7993774414062,83.01663208007812,442.761962890625,1031.2646484375,1040.1670591831207,1686909895.1084762,447.56158447265625,1031.3536376953125,499,cgp,mu+lambda,hopper,1
500,500,266.6341552734375,2.010483503341675,1033.090087890625,0,1010.9691772460938,62.35358428955078,416.5753173828125,1031.9464111328125,1042.1931178569794,1686909897.1345348,435.93896484375,1032.69970703125,500,cgp,mu+lambda,hopper,1
501,501,140.10284423828125,2.0147345066070557,1034.693359375,0,1016.4217529296875,66.60891723632812,439.3072509765625,1030.3636474609375,1044.2226464748383,1686909899.1640635,429.92279052734375,1034.619384765625,501,cgp,mu+lambda,hopper,1
502,502,152.18917846679688,2.0098509788513184,1032.367431640625,0,1011.1942138671875,60.5987663269043,420.4149169921875,1030.9066162109375,1046.2481679916382,1686909901.189585,403.3254699707031,1031.8131103515625,502,cgp,mu+lambda,hopper,1
503,503,254.8236541748047,2.018141746520996,1029.8846435546875,0,1015.7967529296875,65.59773254394531,427.14910888671875,1028.9161376953125,1048.2813515663147,1686909903.2227685,447.1046142578125,1029.1466064453125,503,cgp,mu+lambda,hopper,1
504,504,299.12799072265625,2.019383430480957,1032.31982421875,0,1018.7925415039062,74.80778503417969,416.3733215332031,1030.8582763671875,1050.3153367042542,1686909905.2567537,466.5897521972656,1032.0596923828125,504,cgp,mu+lambda,hopper,1
505,505,240.0233612060547,2.0094187259674072,1034.2686767578125,0,1015.3300170898438,90.4572982788086,416.15948486328125,1031.494384765625,1052.3377964496613,1686909907.2792134,454.31640625,1031.5916748046875,505,cgp,mu+lambda,hopper,1
506,506,151.93377685546875,2.0180163383483887,1034.765625,0,1016.1954345703125,72.47635650634766,444.3861999511719,1029.8734130859375,1054.369838476181,1686909909.3112555,441.5133972167969,1033.0203857421875,506,cgp,mu+lambda,hopper,1
507,507,183.16873168945312,2.0179505348205566,1033.827880859375,0,1014.612548828125,63.70161056518555,425.0777587890625,1032.6092529296875,1056.402740240097,1686909911.3441572,416.1291198730469,1033.248779296875,507,cgp,mu+lambda,hopper,1
508,508,257.0294189453125,2.010427474975586,1036.6439208984375,0,1019.3087768554688,68.8858642578125,442.76202392578125,1032.5723876953125,1058.4276158809662,1686909913.3690329,483.4659729003906,1032.9676513671875,508,cgp,mu+lambda,hopper,1
509,509,259.63848876953125,2.012847900390625,1035.626953125,0,1016.841552734375,73.06182861328125,433.6809997558594,1032.571044921875,1060.455040693283,1686909915.3964577,473.8687438964844,1034.3658447265625,509,cgp,mu+lambda,hopper,1
510,510,224.519775390625,2.0106844902038574,1033.8236083984375,0,1014.322021484375,57.838218688964844,440.1904296875,1030.253662109375,1062.4805076122284,1686909917.4219246,466.47705078125,1033.4188232421875,510,cgp,mu+lambda,hopper,1
511,511,218.8294677734375,2.009735584259033,1033.318603515625,0,1018.536865234375,58.168094635009766,435.8981628417969,1031.006103515625,1064.505074262619,1686909919.4464912,450.4591979980469,1032.17333984375,511,cgp,mu+lambda,hopper,1
512,512,227.32077026367188,2.015202760696411,1033.3306884765625,0,1010.310546875,58.32032012939453,419.9317932128906,1030.1898193359375,1066.5347502231598,1686909921.4761672,405.526123046875,1030.7320556640625,512,cgp,mu+lambda,hopper,1
513,513,414.5797119140625,2.0126123428344727,1033.30859375,0,1020.406982421875,80.28814697265625,437.815185546875,1029.61279296875,1068.5624480247498,1686909923.503865,543.5736694335938,1030.12646484375,513,cgp,mu+lambda,hopper,1
514,514,173.070556640625,2.1378226280212402,1032.49951171875,0,1018.601806640625,59.696739196777344,451.9822998046875,1031.799072265625,1070.7148485183716,1686909925.6562655,442.5460205078125,1031.8009033203125,514,cgp,mu+lambda,hopper,1
515,515,317.38922119140625,2.1145410537719727,1033.6441650390625,0,1014.2628784179688,72.0362548828125,439.47955322265625,1030.00244140625,1072.8460657596588,1686909927.7874827,493.7044372558594,1032.8809814453125,515,cgp,mu+lambda,hopper,1
516,516,186.75601196289062,2.0929410457611084,1033.7947998046875,0,1018.0023803710938,60.35161209106445,448.7210998535156,1031.3543701171875,1074.9557528495789,1686909929.8971698,459.4270324707031,1031.74609375,516,cgp,mu+lambda,hopper,1
517,517,161.77145385742188,2.0457420349121094,1036.5389404296875,0,1020.55859375,64.89920043945312,437.4932861328125,1032.397216796875,1077.0171103477478,1686909931.9585273,440.84796142578125,1033.4248046875,517,cgp,mu+lambda,hopper,1
518,518,268.93212890625,2.0245327949523926,1033.2991943359375,0,1020.0171508789062,64.77468872070312,448.0603332519531,1031.8988037109375,1079.05708694458,1686909933.998504,491.26812744140625,1032.1927490234375,518,cgp,mu+lambda,hopper,1
519,519,169.988037109375,1.9939175844192505,1032.4832763671875,0,1017.3380126953125,76.84274291992188,452.8305358886719,1030.36962890625,1081.0662009716034,1686909936.007618,458.21826171875,1030.6513671875,519,cgp,mu+lambda,hopper,1
520,520,204.75595092773438,1.9888942241668701,1029.6707763671875,0,1010.6571044921875,53.596214294433594,425.7472839355469,1029.338134765625,1083.0692069530487,1686909938.010624,426.77874755859375,1029.6068115234375,520,cgp,mu+lambda,hopper,1
521,521,251.40213012695312,2.130211114883423,1032.5084228515625,0,1019.4468383789062,62.6722412109375,442.8701171875,1030.434326171875,1085.2142288684845,1686909940.1556458,472.2369384765625,1032.33251953125,521,cgp,mu+lambda,hopper,1
522,522,180.6207275390625,2.112841844558716,1033.8748779296875,0,1018.5139770507812,53.66339874267578,441.96929931640625,1031.7010498046875,1087.3415684700012,1686909942.2829854,451.4340515136719,1032.8671875,522,cgp,mu+lambda,hopper,1
523,523,172.98165893554688,2.101684093475342,1047.8909912109375,0,1014.265380859375,51.3180046081543,443.77069091796875,1031.7635498046875,1089.4577865600586,1686909944.3992035,416.9417724609375,1032.5303955078125,523,cgp,mu+lambda,hopper,1
524,524,185.34054565429688,2.0841610431671143,1029.4573974609375,0,1013.7040405273438,61.544593811035156,446.14898681640625,1027.70068359375,1091.5567872524261,1686909946.4982042,456.53179931640625,1028.2120361328125,524,cgp,mu+lambda,hopper,1
525,525,202.92031860351562,2.0739505290985107,1035.183837890625,0,1015.8836059570312,71.98202514648438,444.4939880371094,1030.84228515625,1093.6455080509186,1686909948.586925,471.5705871582031,1031.139892578125,525,cgp,mu+lambda,hopper,1
526,526,186.29454040527344,2.0596792697906494,1031.17431640625,0,1019.0249633789062,57.28110122680664,449.3341064453125,1029.595703125,1095.7192726135254,1686909950.6606896,462.40460205078125,1030.4561767578125,526,cgp,mu+lambda,hopper,1
527,527,231.3492431640625,2.066091299057007,1041.775146484375,0,1021.1022338867188,74.30660247802734,436.21417236328125,1033.039794921875,1097.7990984916687,1686909952.7405155,475.9452209472656,1041.682373046875,527,cgp,mu+lambda,hopper,1
528,528,150.59629821777344,2.0544486045837402,1043.2352294921875,0,1013.092529296875,52.39337158203125,438.0203857421875,1030.89111328125,1099.8674585819244,1686909954.8088756,435.8388977050781,1031.33935546875,528,cgp,mu+lambda,hopper,1
529,529,262.03826904296875,2.0614371299743652,1033.031005859375,0,1020.2462158203125,58.608638763427734,450.3589172363281,1031.3431396484375,1101.9439086914062,1686909956.8853257,490.3189697265625,1032.603515625,529,cgp,mu+lambda,hopper,1
530,530,192.64666748046875,2.125399589538574,1034.3697509765625,0,1016.8684692382812,60.29656982421875,438.8434753417969,1031.350830078125,1104.0850050449371,1686909959.026422,432.62921142578125,1032.8946533203125,530,cgp,mu+lambda,hopper,1
531,531,159.26754760742188,2.1096911430358887,1029.744140625,0,1005.5128173828125,52.675201416015625,410.5411682128906,1027.9278564453125,1106.2099466323853,1686909961.1513636,392.81640625,1029.422607421875,531,cgp,mu+lambda,hopper,1
532,532,131.83486938476562,2.094452381134033,1035.0294189453125,0,1010.96044921875,52.09751892089844,412.838134765625,1033.1044921875,1108.3193385601044,1686909963.2607555,378.5920104980469,1033.6680908203125,532,cgp,mu+lambda,hopper,1
533,533,174.09085083007812,2.068309783935547,1030.120361328125,0,1012.7113037109375,63.76300048828125,443.6207580566406,1028.5946044921875,1110.4037637710571,1686909965.3451807,455.1829528808594,1028.8135986328125,533,cgp,mu+lambda,hopper,1
534,534,240.40640258789062,2.0670313835144043,1035.1578369140625,0,1018.5565185546875,75.64900207519531,427.1658935546875,1031.34521484375,1112.4860355854034,1686909967.4274526,472.9573974609375,1034.2642822265625,534,cgp,mu+lambda,hopper,1
535,535,233.4611358642578,2.0572633743286133,1034.064453125,0,1020.079833984375,68.64653778076172,446.80364990234375,1029.4974365234375,1114.5567872524261,1686909969.4982042,493.90631103515625,1031.1810302734375,535,cgp,mu+lambda,hopper,1
536,536,138.73785400390625,2.0505926609039307,1032.9052734375,0,1009.531982421875,59.44231414794922,424.5472106933594,1029.680419921875,1116.6216733455658,1686909971.5630903,418.39178466796875,1030.5526123046875,536,cgp,mu+lambda,hopper,1
537,537,213.7647705078125,2.055508613586426,1031.3861083984375,0,1019.9827880859375,76.87115478515625,437.8829040527344,1030.237060546875,1118.6911282539368,1686909973.6325452,445.5481872558594,1031.047119140625,537,cgp,mu+lambda,hopper,1
538,538,165.9794921875,2.0446109771728516,1034.306884765625,0,1012.050048828125,70.73173522949219,427.78057861328125,1031.759521484375,1120.7504923343658,1686909975.6919093,421.9237365722656,1032.321533203125,538,cgp,mu+lambda,hopper,1
539,539,116.63099670410156,2.045647621154785,1035.4912109375,0,1009.2752075195312,53.57037353515625,442.16168212890625,1032.8924560546875,1122.8108007907867,1686909977.7522178,403.4140625,1033.603271484375,539,cgp,mu+lambda,hopper,1
540,540,219.22039794921875,2.040599822998047,1036.494873046875,0,1019.1238403320312,78.60564422607422,431.6800537109375,1033.562255859375,1124.866308927536,1686909979.807726,446.1633605957031,1035.189697265625,540,cgp,mu+lambda,hopper,1
541,541,188.75650024414062,2.0405006408691406,1032.087158203125,0,1018.4075927734375,65.70738983154297,435.2610168457031,1030.135986328125,1126.921862602234,1686909981.8632796,435.7515869140625,1030.1923828125,541,cgp,mu+lambda,hopper,1
542,542,140.56280517578125,2.0396721363067627,1032.2159423828125,0,1007.662109375,54.74285125732422,425.9891357421875,1031.2152099609375,1128.9753785133362,1686909983.9167955,395.3655090332031,1031.7115478515625,542,cgp,mu+lambda,hopper,1
543,543,150.468994140625,2.036271572113037,1032.71533203125,0,1012.1119384765625,62.186363220214844,9997.2900390625,1031.4329833984375,1131.0258522033691,1686909985.9672692,-612.7468872070312,1032.3656005859375,543,cgp,mu+lambda,hopper,1
544,544,245.4739990234375,2.0389115810394287,1033.7393798828125,0,1021.123046875,68.14039611816406,444.56732177734375,1032.3505859375,1133.0799527168274,1686909988.0213697,476.784912109375,1032.7774658203125,544,cgp,mu+lambda,hopper,1
545,545,287.0375061035156,2.126307964324951,1033.439453125,0,1019.659912109375,84.55518341064453,431.88214111328125,1031.9678955078125,1135.2239096164703,1686909990.1653266,489.1094665527344,1032.5758056640625,545,cgp,mu+lambda,hopper,1
546,546,218.83651733398438,2.1292827129364014,1030.9583740234375,0,1018.2601318359375,67.41534423828125,431.7468566894531,1027.4541015625,1137.368709564209,1686909992.3101265,441.0741271972656,1028.5001220703125,546,cgp,mu+lambda,hopper,1
547,547,181.42483520507812,2.123011827468872,1032.5843505859375,0,1017.8411865234375,68.96388244628906,436.1328125,1030.3548583984375,1139.5060098171234,1686909994.4474268,441.8345642089844,1030.963623046875,547,cgp,mu+lambda,hopper,1
548,548,153.68353271484375,2.1008787155151367,1031.8468017578125,0,1014.9111328125,58.782188415527344,457.128662109375,1030.0997314453125,1141.6213319301605,1686909996.562749,448.595458984375,1030.4112548828125,548,cgp,mu+lambda,hopper,1
549,549,216.80801391601562,2.0764052867889404,1036.353515625,0,1023.7060546875,65.74454498291016,454.0461730957031,1032.00390625,1143.7130162715912,1686909998.6544333,494.1941223144531,1032.8184814453125,549,cgp,mu+lambda,hopper,1
550,550,159.8231658935547,2.062756299972534,1032.886962890625,0,1016.2955322265625,58.627559661865234,427.67681884765625,1029.8917236328125,1145.791580915451,1686910000.732998,405.4396057128906,1030.98291015625,550,cgp,mu+lambda,hopper,1
551,551,276.665771484375,2.053378105163574,1033.4033203125,0,1020.1160888671875,77.14583587646484,446.3503723144531,1030.491455078125,1147.8602321147919,1686910002.801649,484.45208740234375,1030.7823486328125,551,cgp,mu+lambda,hopper,1
552,552,258.763671875,2.058671474456787,1033.116455078125,0,1019.6013793945312,81.31123352050781,10008.5771484375,1030.9779052734375,1149.9345602989197,1686910004.8759773,-510.46392822265625,1032.4915771484375,552,cgp,mu+lambda,hopper,1
553,553,136.18899536132812,2.059962034225464,1034.9190673828125,0,1018.9671020507812,59.163997650146484,453.35748291015625,1031.865966796875,1152.0095646381378,1686910006.9509816,464.5121765136719,1032.548095703125,553,cgp,mu+lambda,hopper,1
554,554,194.3018035888672,2.0552306175231934,1036.9598388671875,0,1021.753173828125,63.915401458740234,443.0746765136719,1029.970703125,1154.0798525810242,1686910009.0212696,443.4226379394531,1031.7125244140625,554,cgp,mu+lambda,hopper,1
555,555,230.39474487304688,2.0531864166259766,1033.0234375,0,1021.63232421875,48.65997314453125,453.8650817871094,1030.59326171875,1156.1484546661377,1686910011.0898716,476.7127685546875,1031.3109130859375,555,cgp,mu+lambda,hopper,1
556,556,194.41458129882812,2.0531702041625977,1033.2305908203125,0,1016.921630859375,60.790870666503906,430.8924560546875,1029.7076416015625,1158.2163722515106,1686910013.1577892,439.91607666015625,1031.7532958984375,556,cgp,mu+lambda,hopper,1
557,557,238.45376586914062,2.0453624725341797,1034.56884765625,0,1011.9302368164062,56.64621353149414,443.2620849609375,1032.0806884765625,1160.2770760059357,1686910015.218493,447.6076965332031,1032.2880859375,557,cgp,mu+lambda,hopper,1
558,558,234.14703369140625,2.046684741973877,1034.011962890625,0,1004.9978637695312,84.15052795410156,417.7296142578125,1028.24658203125,1162.3417806625366,1686910017.2831976,435.2399597167969,1030.1026611328125,558,cgp,mu+lambda,hopper,1
559,559,240.17202758789062,2.0435922145843506,1032.517578125,0,1015.8988647460938,56.4622802734375,10005.779296875,1029.9434814453125,1164.4010365009308,1686910019.3424535,-543.8533325195312,1030.62255859375,559,cgp,mu+lambda,hopper,1
560,560,169.70484924316406,2.0409562587738037,1030.9393310546875,0,1019.02783203125,63.14641571044922,444.8877868652344,1030.0504150390625,1166.4579770565033,1686910021.399394,448.7373352050781,1030.564208984375,560,cgp,mu+lambda,hopper,1
561,561,131.2191619873047,2.0443968772888184,1032.4359130859375,0,1008.3319091796875,62.00487518310547,439.4239501953125,1030.2242431640625,1168.5175414085388,1686910023.4589584,416.3232727050781,1031.465576171875,561,cgp,mu+lambda,hopper,1
562,562,308.07830810546875,2.045708656311035,1033.193359375,0,1018.4444580078125,82.63971710205078,439.8432922363281,1031.7283935546875,1170.5788943767548,1686910025.5203114,506.0395202636719,1031.77978515625,562,cgp,mu+lambda,hopper,1
563,563,168.4073486328125,2.038499593734741,1032.75390625,0,1017.20751953125,48.932373046875,448.8123779296875,1028.709716796875,1172.6330699920654,1686910027.574487,436.1662292480469,1029.0762939453125,563,cgp,mu+lambda,hopper,1
564,564,140.97930908203125,2.0401997566223145,1030.5985107421875,0,1008.343017578125,79.96443176269531,428.63165283203125,1029.0748291015625,1174.6873331069946,1686910029.62875,420.568115234375,1029.477294921875,564,cgp,mu+lambda,hopper,1
565,565,146.79080200195312,2.040135622024536,1031.1029052734375,0,1010.6986694335938,50.601966857910156,442.8765869140625,1029.42724609375,1176.7433741092682,1686910031.684791,421.07965087890625,1029.515625,565,cgp,mu+lambda,hopper,1
566,566,198.88497924804688,2.052518844604492,1034.0072021484375,0,1010.7891845703125,61.772518157958984,437.31011962890625,1031.665771484375,1178.8113622665405,1686910033.7527792,463.5789794921875,1031.7578125,566,cgp,mu+lambda,hopper,1
567,567,146.1461181640625,2.0496644973754883,1030.16552734375,0,1009.4139404296875,59.923667907714844,437.99090576171875,1027.5936279296875,1180.8764662742615,1686910035.8178833,436.6640625,1027.76708984375,567,cgp,mu+lambda,hopper,1
568,568,148.9619903564453,2.051462411880493,1035.355224609375,0,1017.0971069335938,47.99171447753906,428.5320739746094,1030.1497802734375,1182.943787574768,1686910037.8852046,392.0248107910156,1031.89404296875,568,cgp,mu+lambda,hopper,1
569,569,163.61874389648438,2.049016237258911,1032.720703125,0,1010.389892578125,56.163177490234375,428.4207458496094,1031.0186767578125,1185.0085344314575,1686910039.9499514,410.6273193359375,1032.214111328125,569,cgp,mu+lambda,hopper,1
570,570,194.63377380371094,2.046992063522339,1035.0908203125,0,1008.4746704101562,68.67981719970703,415.608154296875,1030.4481201171875,1187.0713884830475,1686910042.0128055,414.9656066894531,1032.9921875,570,cgp,mu+lambda,hopper,1
571,571,211.85345458984375,2.044527053833008,1033.095947265625,0,1007.9146728515625,67.6255111694336,417.9831848144531,1031.201171875,1189.1316299438477,1686910044.073047,420.99139404296875,1032.6888427734375,571,cgp,mu+lambda,hopper,1
572,572,103.12361145019531,2.04622483253479,1031.8868408203125,0,1017.9034423828125,55.59847640991211,439.1746520996094,1030.5467529296875,1191.1935591697693,1686910046.1349761,399.8731994628906,1030.8160400390625,572,cgp,mu+lambda,hopper,1
573,573,135.22093200683594,2.044788122177124,1032.767578125,0,1009.37060546875,56.05541229248047,433.9609375,1032.6256103515625,1193.2537848949432,1686910048.1952019,398.8166198730469,1032.6463623046875,573,cgp,mu+lambda,hopper,1
574,574,138.86338806152344,2.0418636798858643,1033.93017578125,0,1013.4422607421875,61.28375244140625,432.1436462402344,1029.3275146484375,1195.3111729621887,1686910050.25259,419.15545654296875,1031.495849609375,574,cgp,mu+lambda,hopper,1
575,575,144.68670654296875,2.0317275524139404,1033.7532958984375,0,1013.7015380859375,68.36803436279297,9997.7216796875,1031.4891357421875,1197.3582873344421,1686910052.2997043,-611.0267333984375,1032.91796875,575,cgp,mu+lambda,hopper,1
576,576,159.14686584472656,2.042483329772949,1029.924560546875,0,1011.6446533203125,52.67200469970703,436.507568359375,1028.6650390625,1199.4160869121552,1686910054.357504,414.908203125,1028.959228515625,576,cgp,mu+lambda,hopper,1
577,577,328.592529296875,2.0434725284576416,1034.464111328125,0,1009.6843872070312,79.51593780517578,426.9661560058594,1030.9364013671875,1201.4750826358795,1686910056.4164996,488.05419921875,1030.9622802734375,577,cgp,mu+lambda,hopper,1
578,578,133.17837524414062,2.0433061122894287,1036.9427490234375,0,1007.9956665039062,57.999752044677734,439.3864440917969,1032.6888427734375,1203.5334689617157,1686910058.474886,417.8068542480469,1032.69970703125,578,cgp,mu+lambda,hopper,1
579,579,256.7080383300781,2.042229652404785,1031.4150390625,0,1019.5308837890625,66.33588409423828,429.385986328125,1029.5118408203125,1205.5916056632996,1686910060.5330226,467.2427978515625,1030.2777099609375,579,cgp,mu+lambda,hopper,1
