,training.fitness_1q,training.top_k_fit.top_1_fit,training.run_id,training.generation,training.evaluation_time,training.fitness_3q,training.fitness_std,training.top_k_fit.top_2_fit,_timestamp,_runtime,training.fitness_mean,training.fitness_median,training.top_k_fit.top_0_fit,_step,solver,ea,fitness,environment,seed,training.evaluation,training.top_k_reward.top_0_reward,training.top_k_reward.top_1_reward,training.top_k_reward.top_2_reward
445,1033.9058837890625,1101.490234375,0,445,2.049635171890259,75.89544677734375,417.35882568359375,1098.849365234375,1686916004.8464327,935.8558206558228,429.558349609375,282.6584777832031,1116.96923828125,445,cgp,mu+lambda,reward,hopper,4,44500,1116.96923828125,1101.490234375,1098.849365234375
446,1049.8221435546875,1110.6400146484375,0,446,2.0517542362213135,77.86614227294922,432.050537109375,1102.1748046875,1686916006.9144192,937.923807144165,485.50030517578125,285.7127990722656,1116.7703857421875,446,cgp,mu+lambda,reward,hopper,4,44600,1116.7703857421875,1110.6400146484375,1102.1748046875
447,1064.0496826171875,1102.7877197265625,0,447,2.053877592086792,67.68887329101562,10002.654296875,1101.2947998046875,1686916008.9849238,939.9943118095398,-567.094970703125,204.53118896484375,1114.9720458984375,447,cgp,mu+lambda,reward,hopper,4,44700,1114.9720458984375,1102.7877197265625,1101.2947998046875
448,1061.0316162109375,1105.637939453125,0,448,2.0555317401885986,47.590572357177734,442.0047607421875,1105.4466552734375,1686916011.057258,942.066645860672,454.45025634765625,228.10365295410156,1110.6043701171875,448,cgp,mu+lambda,reward,hopper,4,44800,1110.6043701171875,1105.637939453125,1105.4466552734375
449,1025.3021240234375,1099.3890380859375,0,449,2.0469706058502197,42.96211242675781,427.9106750488281,1099.2642822265625,1686916013.1206234,944.1300113201141,392.74365234375,201.8228759765625,1104.0106201171875,449,cgp,mu+lambda,reward,hopper,4,44900,1104.0106201171875,1099.3890380859375,1099.2642822265625
450,898.8577880859375,1112.3115234375,0,450,2.0510618686676025,72.4707260131836,422.6448059082031,1110.3607177734375,1686916015.1883729,946.1977608203888,407.3890075683594,199.90899658203125,1118.417236328125,450,cgp,mu+lambda,reward,hopper,4,45000,1118.417236328125,1112.3115234375,1110.3607177734375
451,1044.11572265625,1107.609130859375,0,451,2.049617052078247,76.13587188720703,425.4126892089844,1106.482177734375,1686916017.2535572,948.2629451751709,423.8876953125,243.53512573242188,1114.36181640625,451,cgp,mu+lambda,reward,hopper,4,45100,1114.36181640625,1107.609130859375,1106.482177734375
452,864.5621337890625,1105.34423828125,0,452,2.051553964614868,58.7002067565918,426.3285217285156,1104.4349365234375,1686916019.3213048,950.3306927680969,393.5682067871094,189.2423095703125,1109.88232421875,452,cgp,mu+lambda,reward,hopper,4,45200,1109.88232421875,1105.34423828125,1104.4349365234375
453,1051.8251953125,1113.2822265625,0,453,2.0490362644195557,83.9900131225586,434.47161865234375,1111.742431640625,1686916021.3864357,952.3958237171173,429.1856689453125,195.9122314453125,1114.7353515625,453,cgp,mu+lambda,reward,hopper,4,45300,1114.7353515625,1113.2822265625,1111.742431640625
454,1002.178955078125,1106.1016845703125,0,454,2.0518620014190674,49.81293487548828,436.66387939453125,1099.0780029296875,1686916023.4546678,954.4640557765961,423.3146057128906,207.7655029296875,1112.3680419921875,454,cgp,mu+lambda,reward,hopper,4,45400,1112.3680419921875,1106.1016845703125,1099.0780029296875
455,1039.360595703125,1102.609375,0,455,2.0466489791870117,48.292564392089844,433.57989501953125,1101.60498046875,1686916025.5175028,956.5268907546997,400.3014831542969,192.28993225097656,1104.8485107421875,455,cgp,mu+lambda,reward,hopper,4,45500,1104.8485107421875,1102.609375,1101.60498046875
456,1049.46044921875,1112.33740234375,0,456,2.049193859100342,60.20576858520508,10004.0537109375,1107.252197265625,1686916027.5822525,958.5916404724121,-554.3900756835938,273.9620361328125,1120.0413818359375,456,cgp,mu+lambda,reward,hopper,4,45600,1120.0413818359375,1112.33740234375,1107.252197265625
457,1033.8717041015625,1108.1964111328125,0,457,2.059755325317383,74.07398986816406,435.16943359375,1099.97509765625,1686916029.660112,960.669499874115,422.2181396484375,198.75863647460938,1119.37841796875,457,cgp,mu+lambda,reward,hopper,4,45700,1119.37841796875,1108.1964111328125,1099.97509765625
458,831.4794921875,1106.4132080078125,0,458,2.103971242904663,71.66102600097656,405.7099609375,1104.2481689453125,1686916031.7867734,962.7961614131927,408.1867980957031,234.423095703125,1109.6905517578125,458,cgp,mu+lambda,reward,hopper,4,45800,1109.6905517578125,1106.4132080078125,1104.2481689453125
459,1013.622802734375,1100.9862060546875,0,459,2.075955390930176,50.52440643310547,426.3398132324219,1100.4547119140625,1686916033.8802018,964.8895897865295,436.8085021972656,237.9133758544922,1106.20263671875,459,cgp,mu+lambda,reward,hopper,4,45900,1106.20263671875,1100.9862060546875,1100.4547119140625
460,855.1844482421875,1109.104736328125,0,460,2.050431966781616,81.79460144042969,419.3705139160156,1103.3017578125,1686916035.9498417,966.9592297077179,416.3142395019531,205.2335205078125,1115.028076171875,460,cgp,mu+lambda,reward,hopper,4,46000,1115.028076171875,1109.104736328125,1103.3017578125
461,1022.3101196289062,1104.0931396484375,0,461,2.04667067527771,68.90158081054688,444.87005615234375,1103.9215087890625,1686916038.0130816,969.0224695205688,437.34368896484375,200.0640869140625,1108.0247802734375,461,cgp,mu+lambda,reward,hopper,4,46100,1108.0247802734375,1104.0931396484375,1103.9215087890625
462,996.522705078125,1108.6278076171875,0,462,2.1263864040374756,54.441009521484375,426.72515869140625,1102.056884765625,1686916040.1554615,971.1648495197296,424.5322570800781,213.10382080078125,1110.2611083984375,462,cgp,mu+lambda,reward,hopper,4,46200,1110.2611083984375,1108.6278076171875,1102.056884765625
463,973.31787109375,1101.894775390625,0,463,2.048447608947754,54.755523681640625,419.2361145019531,1098.4305419921875,1686916042.219748,973.2291359901428,406.85150146484375,215.21224975585938,1107.65087890625,463,cgp,mu+lambda,reward,hopper,4,46300,1107.65087890625,1101.894775390625,1098.4305419921875
464,975.88525390625,1108.3585205078125,0,464,2.043288469314575,47.021583557128906,425.1214294433594,1103.15380859375,1686916044.278737,975.288125038147,416.5509338378906,208.15142822265625,1109.4193115234375,464,cgp,mu+lambda,reward,hopper,4,46400,1109.4193115234375,1108.3585205078125,1103.15380859375
465,793.53955078125,1100.78955078125,0,465,2.0503320693969727,46.972007751464844,420.4923095703125,1096.185546875,1686916046.3444877,977.3538756370544,379.8397521972656,167.31787109375,1104.1009521484375,465,cgp,mu+lambda,reward,hopper,4,46500,1104.1009521484375,1100.78955078125,1096.185546875
466,994.6636962890625,1108.5792236328125,0,466,2.0477616786956787,82.01815795898438,420.1642761230469,1104.396240234375,1686916048.4070134,979.416401386261,425.5455322265625,239.45697021484375,1111.1290283203125,466,cgp,mu+lambda,reward,hopper,4,46600,1111.1290283203125,1108.5792236328125,1104.396240234375
467,913.7255859375,1111.6153564453125,0,467,2.0487124919891357,39.89200973510742,432.3086853027344,1106.7327880859375,1686916050.4711955,981.4805834293365,408.3648376464844,197.80349731445312,1116.8817138671875,467,cgp,mu+lambda,reward,hopper,4,46700,1116.8817138671875,1111.6153564453125,1106.7327880859375
468,1044.2476806640625,1110.0867919921875,0,468,2.046304225921631,70.9349365234375,434.5875549316406,1109.7413330078125,1686916052.5330932,983.5424811840057,441.4114685058594,213.38360595703125,1114.6119384765625,468,cgp,mu+lambda,reward,hopper,4,46800,1114.6119384765625,1110.0867919921875,1109.7413330078125
469,1054.879150390625,1100.540283203125,0,469,2.0510094165802,43.55150604248047,438.9764099121094,1098.9189453125,1686916054.5973775,985.6067655086517,400.68359375,192.57345581054688,1117.236328125,469,cgp,mu+lambda,reward,hopper,4,46900,1117.236328125,1100.540283203125,1098.9189453125
470,1058.828125,1107.9359130859375,0,470,2.0465357303619385,56.91026306152344,445.27459716796875,1105.2237548828125,1686916056.6576834,987.6670713424683,451.1321105957031,223.97134399414062,1116.9378662109375,470,cgp,mu+lambda,reward,hopper,4,47000,1116.9378662109375,1107.9359130859375,1105.2237548828125
471,1043.2301025390625,1106.1925048828125,0,471,2.072305917739868,37.6684684753418,436.674560546875,1104.935302734375,1686916058.744499,989.7538869380951,408.2748718261719,218.08877563476562,1111.6387939453125,471,cgp,mu+lambda,reward,hopper,4,47100,1111.6387939453125,1106.1925048828125,1104.935302734375
472,1058.738037109375,1113.230224609375,0,472,2.0662412643432617,68.10877990722656,451.49212646484375,1112.2572021484375,1686916060.8254995,991.8348875045776,446.5334167480469,191.41281127929688,1114.7540283203125,472,cgp,mu+lambda,reward,hopper,4,47200,1114.7540283203125,1113.230224609375,1112.2572021484375
473,1060.58447265625,1105.789306640625,0,473,2.04172945022583,49.745689392089844,447.1900329589844,1096.96630859375,1686916062.881932,993.8913199901581,405.79412841796875,197.93276977539062,1111.9139404296875,473,cgp,mu+lambda,reward,hopper,4,47300,1111.9139404296875,1105.789306640625,1096.96630859375
474,1057.6685791015625,1104.63427734375,0,474,2.031975507736206,60.44192123413086,447.66815185546875,1102.8267822265625,1686916064.9290278,995.9384157657623,431.1943359375,188.9687042236328,1105.7559814453125,474,cgp,mu+lambda,reward,hopper,4,47400,1105.7559814453125,1104.63427734375,1102.8267822265625
475,593.56689453125,1104.9796142578125,0,475,2.0464260578155518,56.97926712036133,410.3469543457031,1103.94140625,1686916066.993133,998.0025210380554,366.78826904296875,187.724365234375,1112.6103515625,475,cgp,mu+lambda,reward,hopper,4,47500,1112.6103515625,1104.9796142578125,1103.94140625
476,1032.7047119140625,1113.7442626953125,0,476,2.0410685539245605,46.706642150878906,438.2906799316406,1112.5728759765625,1686916069.049691,1000.0590789318085,415.9090576171875,212.55825805664062,1117.4073486328125,476,cgp,mu+lambda,reward,hopper,4,47600,1117.4073486328125,1113.7442626953125,1112.5728759765625
477,497.16998291015625,1111.0433349609375,0,477,2.0468192100524902,66.02571105957031,420.3180236816406,1110.7525634765625,1686916071.1125774,1002.1219654083252,363.6606140136719,165.5150146484375,1114.6328125,477,cgp,mu+lambda,reward,hopper,4,47700,1114.6328125,1111.0433349609375,1110.7525634765625
478,851.4055786132812,1109.093017578125,0,478,2.0448310375213623,74.68278503417969,426.1376647949219,1108.94677734375,1686916073.1733172,1004.1827051639557,387.529296875,184.9955291748047,1116.0657958984375,478,cgp,mu+lambda,reward,hopper,4,47800,1116.0657958984375,1109.093017578125,1108.94677734375
479,1053.214111328125,1106.53955078125,0,479,2.0505177974700928,89.85187530517578,424.201416015625,1101.205078125,1686916075.238939,1006.2483270168304,442.0223388671875,229.04959106445312,1118.390380859375,479,cgp,mu+lambda,reward,hopper,4,47900,1118.390380859375,1106.53955078125,1101.205078125
480,608.3585815429688,1111.228759765625,0,480,2.0474536418914795,51.95319747924805,411.23828125,1110.38916015625,1686916077.301163,1008.3105509281158,375.2498474121094,197.32626342773438,1112.4708251953125,480,cgp,mu+lambda,reward,hopper,4,48000,1112.4708251953125,1111.228759765625,1110.38916015625
481,770.3936157226562,1098.6185302734375,0,481,2.050419569015503,52.24579620361328,416.7852783203125,1091.267578125,1686916079.3674839,1010.3768718242645,364.263427734375,181.65396118164062,1102.736328125,481,cgp,mu+lambda,reward,hopper,4,48100,1102.736328125,1098.6185302734375,1091.267578125
482,1036.571533203125,1108.1077880859375,0,482,2.0420069694519043,59.64856719970703,429.8624267578125,1105.556884765625,1686916081.4258702,1012.4352581501007,407.48785400390625,222.2204132080078,1118.1524658203125,482,cgp,mu+lambda,reward,hopper,4,48200,1118.1524658203125,1108.1077880859375,1105.556884765625
483,1040.658447265625,1104.838623046875,0,483,2.0468122959136963,86.71996307373047,420.4012451171875,1103.243896484375,1686916083.4887195,1014.4981074333191,464.97900390625,300.7413330078125,1121.91015625,483,cgp,mu+lambda,reward,hopper,4,48300,1121.91015625,1104.838623046875,1103.243896484375
484,1061.1357421875,1105.6683349609375,0,484,2.0466978549957275,55.88578414916992,435.7906188964844,1102.201171875,1686916085.5516112,1016.5609991550446,395.68896484375,187.45962524414062,1109.138427734375,484,cgp,mu+lambda,reward,hopper,4,48400,1109.138427734375,1105.6683349609375,1102.201171875
485,774.77880859375,1104.935302734375,0,485,2.0509421825408936,38.25978469848633,428.0332336425781,1099.272705078125,1686916087.618239,1018.6276268959045,362.9272155761719,185.07797241210938,1108.992919921875,485,cgp,mu+lambda,reward,hopper,4,48500,1108.992919921875,1104.935302734375,1099.272705078125
486,1061.309326171875,1112.8438720703125,0,486,2.0482161045074463,46.208587646484375,447.812255859375,1106.4874267578125,1686916089.681966,1020.6913540363312,424.3088073730469,198.5013427734375,1112.9078369140625,486,cgp,mu+lambda,reward,hopper,4,48600,1112.9078369140625,1112.8438720703125,1106.4874267578125
487,1013.7945556640625,1113.9300537109375,0,487,2.0500175952911377,43.23960876464844,441.6594543457031,1106.4639892578125,1686916091.7473977,1022.7567856311798,393.4712829589844,168.47735595703125,1115.5458984375,487,cgp,mu+lambda,reward,hopper,4,48700,1115.5458984375,1113.9300537109375,1106.4639892578125
488,627.7647705078125,1107.4219970703125,0,488,2.0488526821136475,43.86918640136719,425.2650451660156,1104.7978515625,1686916093.8116546,1024.8210425376892,373.80596923828125,200.73948669433594,1116.095458984375,488,cgp,mu+lambda,reward,hopper,4,48800,1116.095458984375,1107.4219970703125,1104.7978515625
489,1033.640625,1117.6202392578125,0,489,2.0489909648895264,42.677406311035156,448.3954772949219,1107.642333984375,1686916095.8764608,1026.8858487606049,419.5481872558594,210.46237182617188,1119.6903076171875,489,cgp,mu+lambda,reward,hopper,4,48900,1119.6903076171875,1117.6202392578125,1107.642333984375
490,976.396728515625,1108.985595703125,0,490,2.0465614795684814,76.6745834350586,422.14862060546875,1103.451904296875,1686916097.9402134,1028.9496014118195,423.7342224121094,236.4185333251953,1113.773193359375,490,cgp,mu+lambda,reward,hopper,4,49000,1113.773193359375,1108.985595703125,1103.451904296875
491,1062.158447265625,1101.4031982421875,0,491,2.1020264625549316,43.89672088623047,472.25006103515625,1098.5411376953125,1686916100.0580351,1031.0674231052399,463.6651611328125,188.94384765625,1106.74365234375,491,cgp,mu+lambda,reward,hopper,4,49100,1106.74365234375,1101.4031982421875,1098.5411376953125
492,610.1945190429688,1106.401611328125,0,492,2.0719997882843018,35.73948669433594,422.9052429199219,1103.1309814453125,1686916102.1458254,1033.155213356018,365.70257568359375,160.1459503173828,1107.282958984375,492,cgp,mu+lambda,reward,hopper,4,49200,1107.282958984375,1106.401611328125,1103.1309814453125
493,476.5704345703125,1103.533203125,0,493,2.006129503250122,48.98537063598633,417.7419738769531,1100.0576171875,1686916104.1676345,1035.1770224571228,359.7737121582031,183.2779541015625,1117.893798828125,493,cgp,mu+lambda,reward,hopper,4,49300,1117.893798828125,1103.533203125,1100.0576171875
494,816.22265625,1115.4158935546875,0,494,1.9976533651351929,41.77852249145508,433.01947021484375,1113.2542724609375,1686916106.180636,1037.1900238990784,366.2727355957031,119.13461303710938,1121.400390625,494,cgp,mu+lambda,reward,hopper,4,49400,1121.400390625,1115.4158935546875,1113.2542724609375
495,744.3980712890625,1112.9053955078125,0,495,1.9908405542373657,86.05272674560547,406.1750183105469,1105.5120849609375,1686916108.1864698,1039.1958577632904,394.9489440917969,202.87533569335938,1117.5870361328125,495,cgp,mu+lambda,reward,hopper,4,49500,1117.5870361328125,1112.9053955078125,1105.5120849609375
496,829.079833984375,1104.4825439453125,0,496,1.9855616092681885,36.06969451904297,9997.2900390625,1103.9356689453125,1686916110.1877935,1041.1971814632416,-620.6339721679688,161.61587524414062,1106.618896484375,496,cgp,mu+lambda,reward,hopper,4,49600,1106.618896484375,1104.4825439453125,1103.9356689453125
497,1047.7481689453125,1103.654052734375,0,497,2.0056657791137695,102.49954986572266,428.9676208496094,1103.17919921875,1686916112.2085233,1043.2179112434387,460.4538879394531,239.9463653564453,1103.9730224609375,497,cgp,mu+lambda,reward,hopper,4,49700,1103.9730224609375,1103.654052734375,1103.17919921875
498,999.3831787109375,1111.296875,0,498,2.0183892250061035,41.801551818847656,441.633056640625,1108.9908447265625,1686916114.242858,1045.2522459030151,413.134521484375,207.8566131591797,1115.5242919921875,498,cgp,mu+lambda,reward,hopper,4,49800,1115.5242919921875,1111.296875,1108.9908447265625
499,1049.994140625,1107.5587158203125,0,499,2.0182979106903076,62.65434265136719,433.6907653808594,1099.3970947265625,1686916116.2779255,1047.2873134613037,419.9502258300781,176.24673461914062,1116.78857421875,499,cgp,mu+lambda,reward,hopper,4,49900,1116.78857421875,1107.5587158203125,1099.3970947265625
500,1023.3117065429688,1101.15576171875,0,500,2.0258405208587646,45.506534576416016,441.49176025390625,1099.517578125,1686916118.3196862,1049.3290741443634,405.45013427734375,201.6998748779297,1113.19384765625,500,cgp,mu+lambda,reward,hopper,4,50000,1113.19384765625,1101.15576171875,1099.517578125
501,1048.238037109375,1113.23291015625,0,501,2.023345947265625,69.48773193359375,434.64093017578125,1106.489501953125,1686916120.361468,1051.3708560466766,464.7287902832031,268.7135009765625,1114.19580078125,501,cgp,mu+lambda,reward,hopper,4,50100,1114.19580078125,1113.23291015625,1106.489501953125
502,834.4016723632812,1108.177734375,0,502,2.02152419090271,39.693077087402344,436.0979919433594,1106.8944091796875,1686916122.3974292,1053.4068171977997,364.27288818359375,113.75877380371094,1110.4476318359375,502,cgp,mu+lambda,reward,hopper,4,50200,1110.4476318359375,1108.177734375,1106.8944091796875
503,1057.3883056640625,1099.7938232421875,0,503,2.022472858428955,61.496009826660156,444.671630859375,1099.7169189453125,1686916124.4346237,1055.4440116882324,438.228271484375,194.84591674804688,1113.26611328125,503,cgp,mu+lambda,reward,hopper,4,50300,1113.26611328125,1099.7938232421875,1099.7169189453125
504,1036.105224609375,1106.8851318359375,0,504,2.02087664604187,39.81295394897461,456.7954406738281,1105.3304443359375,1686916126.470502,1057.47988986969,398.4595947265625,121.28162384033203,1109.1536865234375,504,cgp,mu+lambda,reward,hopper,4,50400,1109.1536865234375,1106.8851318359375,1105.3304443359375
505,1001.98486328125,1114.697509765625,0,505,2.0182573795318604,54.80992126464844,430.5830078125,1095.774658203125,1686916128.5039089,1059.513296842575,403.01300048828125,198.72003173828125,1118.635498046875,505,cgp,mu+lambda,reward,hopper,4,50500,1118.635498046875,1114.697509765625,1095.774658203125
506,1000.6243286132812,1115.902587890625,0,506,2.0201575756073,77.03845977783203,424.6276550292969,1110.720458984375,1686916130.539325,1061.5487129688263,451.89691162109375,237.92752075195312,1119.3988037109375,506,cgp,mu+lambda,reward,hopper,4,50600,1119.3988037109375,1115.902587890625,1110.720458984375
507,948.9715576171875,1104.3345947265625,0,507,2.018691301345825,77.29188537597656,429.6087951660156,1101.2740478515625,1686916132.5734067,1063.5827946662903,439.96148681640625,225.5030059814453,1120.426025390625,507,cgp,mu+lambda,reward,hopper,4,50700,1120.426025390625,1104.3345947265625,1101.2740478515625
508,922.7542724609375,1106.0191650390625,0,508,2.0200142860412598,77.17536926269531,420.6318359375,1101.5498046875,1686916134.6082168,1065.6176047325134,431.075927734375,220.8080291748047,1110.65087890625,508,cgp,mu+lambda,reward,hopper,4,50800,1110.65087890625,1106.0191650390625,1101.5498046875
509,1034.2757568359375,1093.26708984375,0,509,2.029082775115967,46.6612434387207,434.1419982910156,1092.44677734375,1686916136.651547,1067.6609349250793,412.1148681640625,206.0775146484375,1102.9102783203125,509,cgp,mu+lambda,reward,hopper,4,50900,1102.9102783203125,1093.26708984375,1092.44677734375
510,881.7952880859375,1108.059814453125,0,510,2.02286434173584,69.18909454345703,418.3907165527344,1093.40234375,1686916138.6877868,1069.6971747875214,412.10089111328125,204.35357666015625,1109.052490234375,510,cgp,mu+lambda,reward,hopper,4,51000,1109.052490234375,1108.059814453125,1093.40234375
511,1041.076171875,1110.485595703125,0,511,2.032196044921875,44.91796112060547,434.81787109375,1107.8563232421875,1686916140.73376,1071.7431480884552,421.14208984375,220.4495849609375,1114.2840576171875,511,cgp,mu+lambda,reward,hopper,4,51100,1114.2840576171875,1110.485595703125,1107.8563232421875
512,908.689208984375,1111.091552734375,0,512,2.0270376205444336,45.41027069091797,441.4514465332031,1108.4688720703125,1686916142.7755606,1073.7849485874176,398.1170349121094,129.3173370361328,1114.1962890625,512,cgp,mu+lambda,reward,hopper,4,51200,1114.1962890625,1111.091552734375,1108.4688720703125
513,797.8975830078125,1108.399169921875,0,513,2.0258231163024902,69.0859375,415.6264953613281,1108.169189453125,1686916144.816614,1075.826001882553,397.1488342285156,208.02859497070312,1116.3167724609375,513,cgp,mu+lambda,reward,hopper,4,51300,1116.3167724609375,1108.399169921875,1108.169189453125
514,505.0101013183594,1104.6048583984375,0,514,2.0260820388793945,38.186668395996094,417.77081298828125,1103.7772216796875,1686916146.8577173,1077.8671052455902,354.4471740722656,147.79080200195312,1105.0950927734375,514,cgp,mu+lambda,reward,hopper,4,51400,1105.0950927734375,1104.6048583984375,1103.7772216796875
515,782.5587158203125,1105.8818359375,0,515,2.0275275707244873,61.247310638427734,416.85272216796875,1103.8428955078125,1686916148.900334,1079.9097218513489,376.92620849609375,189.99530029296875,1110.576904296875,515,cgp,mu+lambda,reward,hopper,4,51500,1110.576904296875,1105.8818359375,1103.8428955078125
516,1032.5599365234375,1111.260986328125,0,516,2.028822898864746,63.421958923339844,429.37255859375,1104.1158447265625,1686916150.9446535,1081.954041481018,431.5928039550781,237.7653045654297,1116.9705810546875,516,cgp,mu+lambda,reward,hopper,4,51600,1116.9705810546875,1111.260986328125,1104.1158447265625
517,848.257080078125,1115.0430908203125,0,517,2.0275347232818604,64.1871566772461,422.3499755859375,1109.8873291015625,1686916152.9846509,1083.9940388202667,388.0847473144531,203.23666381835938,1117.7508544921875,517,cgp,mu+lambda,reward,hopper,4,51700,1117.7508544921875,1115.0430908203125,1109.8873291015625
518,1058.1737060546875,1113.0843505859375,0,518,2.0252623558044434,53.95756149291992,439.76611328125,1109.656494140625,1686916155.0236068,1086.0329947471619,428.5050964355469,223.15576171875,1115.221923828125,518,cgp,mu+lambda,reward,hopper,4,51800,1115.221923828125,1113.0843505859375,1109.656494140625
519,1051.8206787109375,1111.34814453125,0,519,2.027693033218384,80.92579650878906,440.0314025878906,1105.5853271484375,1686916157.065015,1088.0744030475616,443.1769714355469,207.37603759765625,1112.8946533203125,519,cgp,mu+lambda,reward,hopper,4,51900,1112.8946533203125,1111.34814453125,1105.5853271484375
520,806.9949340820312,1118.36865234375,0,520,2.0247890949249268,63.878692626953125,415.92596435546875,1101.1993408203125,1686916159.1039114,1090.113299369812,395.94879150390625,215.51385498046875,1118.732177734375,520,cgp,mu+lambda,reward,hopper,4,52000,1118.732177734375,1118.36865234375,1101.1993408203125
521,875.786376953125,1107.5390625,0,521,2.0260307788848877,71.50971984863281,422.4798278808594,1105.8272705078125,1686916161.1428537,1092.1522417068481,419.5371398925781,206.81295776367188,1109.2943115234375,521,cgp,mu+lambda,reward,hopper,4,52100,1109.2943115234375,1107.5390625,1105.8272705078125
522,975.14306640625,1106.3212890625,0,522,2.0257010459899902,63.63817596435547,434.082275390625,1105.3035888671875,1686916163.1820438,1094.191431760788,391.6131896972656,182.31448364257812,1109.7318115234375,522,cgp,mu+lambda,reward,hopper,4,52200,1109.7318115234375,1106.3212890625,1105.3035888671875
523,1031.334228515625,1106.3824462890625,0,523,2.0285937786102295,62.73469924926758,447.1100769042969,1104.1209716796875,1686916165.223756,1096.233144044876,442.87249755859375,200.67742919921875,1113.94287109375,523,cgp,mu+lambda,reward,hopper,4,52300,1113.94287109375,1106.3824462890625,1104.1209716796875
524,964.6161499023438,1108.8031005859375,0,524,2.0241973400115967,50.10932159423828,423.5189514160156,1100.08056640625,1686916167.2614794,1098.2708673477173,406.2969970703125,212.134765625,1116.2506103515625,524,cgp,mu+lambda,reward,hopper,4,52400,1116.2506103515625,1108.8031005859375,1100.08056640625
525,1062.6099853515625,1110.4627685546875,0,525,2.0266566276550293,50.622920989990234,457.7887268066406,1104.4896240234375,1686916169.301538,1100.3109259605408,446.45123291015625,213.60696411132812,1112.943115234375,525,cgp,mu+lambda,reward,hopper,4,52500,1112.943115234375,1110.4627685546875,1104.4896240234375
526,920.8328857421875,1112.165283203125,0,526,2.0587921142578125,75.17573547363281,418.5787353515625,1112.1068115234375,1686916171.3757164,1102.385104417801,425.7363586425781,220.91357421875,1112.6932373046875,526,cgp,mu+lambda,reward,hopper,4,52600,1112.6932373046875,1112.165283203125,1112.1068115234375
527,1050.18798828125,1106.0125732421875,0,527,2.0525171756744385,45.66051483154297,452.8889465332031,1097.5919189453125,1686916173.4439738,1104.453361749649,433.23297119140625,211.47972106933594,1108.3382568359375,527,cgp,mu+lambda,reward,hopper,4,52700,1108.3382568359375,1106.0125732421875,1097.5919189453125
528,846.412841796875,1109.28662109375,0,528,2.0311241149902344,51.20951843261719,424.44854736328125,1107.4091796875,1686916175.4903529,1106.4997408390045,388.3065490722656,185.67723083496094,1112.0567626953125,528,cgp,mu+lambda,reward,hopper,4,52800,1112.0567626953125,1109.28662109375,1107.4091796875
529,1067.5406494140625,1102.130859375,0,529,2.0311050415039062,49.763702392578125,443.4136047363281,1096.462646484375,1686916177.5362647,1108.545652627945,419.8536682128906,210.72158813476562,1102.216796875,529,cgp,mu+lambda,reward,hopper,4,52900,1102.216796875,1102.130859375,1096.462646484375
530,1019.0643310546875,1109.53173828125,0,530,2.027740955352783,70.94261169433594,439.380859375,1108.323486328125,1686916179.5793972,1110.5887851715088,401.3990783691406,140.38308715820312,1112.060791015625,530,cgp,mu+lambda,reward,hopper,4,53000,1112.060791015625,1109.53173828125,1108.323486328125
531,920.5888671875,1097.326904296875,0,531,2.036827325820923,61.32063674926758,413.9100341796875,1096.697265625,1686916181.6306791,1112.640067100525,424.0961608886719,253.27072143554688,1098.089599609375,531,cgp,mu+lambda,reward,hopper,4,53100,1098.089599609375,1097.326904296875,1096.697265625
532,983.289306640625,1104.43115234375,0,532,2.0308706760406494,50.44540786743164,421.2747497558594,1101.46728515625,1686916183.6757128,1114.6851007938385,431.7775573730469,230.6601104736328,1105.430908203125,532,cgp,mu+lambda,reward,hopper,4,53200,1105.430908203125,1104.43115234375,1101.46728515625
533,1018.2741088867188,1112.109619140625,0,533,2.030062675476074,46.417877197265625,438.31988525390625,1111.502685546875,1686916185.7204704,1116.7298583984375,387.29412841796875,156.1871337890625,1117.485107421875,533,cgp,mu+lambda,reward,hopper,4,53300,1117.485107421875,1112.109619140625,1111.502685546875
534,1064.13427734375,1115.469970703125,0,534,2.033632516860962,51.006011962890625,467.9905090332031,1108.533935546875,1686916187.7672982,1118.7766861915588,468.9200744628906,218.0691375732422,1116.577880859375,534,cgp,mu+lambda,reward,hopper,4,53400,1116.577880859375,1115.469970703125,1108.533935546875
535,994.3431396484375,1111.6885986328125,0,535,2.0404770374298096,51.663753509521484,436.6186828613281,1109.5882568359375,1686916189.823692,1120.8330800533295,420.3561706542969,198.76898193359375,1112.26416015625,535,cgp,mu+lambda,reward,hopper,4,53500,1112.26416015625,1111.6885986328125,1109.5882568359375
536,447.0243225097656,1102.862060546875,0,536,2.0379936695098877,48.77063751220703,406.6918029785156,1100.9677734375,1686916191.877922,1122.8873100280762,360.2490234375,187.28677368164062,1113.313720703125,536,cgp,mu+lambda,reward,hopper,4,53600,1113.313720703125,1102.862060546875,1100.9677734375
537,582.6842651367188,1094.5338134765625,0,537,2.1167280673980713,69.47880554199219,406.2043762207031,1091.956787109375,1686916194.0099971,1125.019385099411,387.8540954589844,205.6619873046875,1094.95947265625,537,cgp,mu+lambda,reward,hopper,4,53700,1094.95947265625,1094.5338134765625,1091.956787109375
538,987.8178100585938,1108.83837890625,0,538,2.142606735229492,45.11756134033203,436.1231994628906,1105.379638671875,1686916196.1688178,1127.1782057285309,372.0498352050781,141.029541015625,1110.1143798828125,538,cgp,mu+lambda,reward,hopper,4,53800,1110.1143798828125,1108.83837890625,1105.379638671875
