,training.top_k_fit.top_1_fit,training.top_k_reward.top_0_reward,training.top_k_healthy_reward.top_2_healthy_reward,_step,training.fitness_1q,training.fitness_3q,training.fitness_std,training.top_k_fit.top_0_fit,training.top_k_reward.top_1_reward,training.top_k_ctrl_reward.top_2_ctrl_reward,training.top_k_forward_reward.top_0_forward_reward,_runtime,training.run_id,training.fitness_mean,training.fitness_median,training.top_k_forward_reward.top_2_forward_reward,training.top_k_healthy_reward.top_0_healthy_reward,training.top_k_ctrl_reward.top_1_ctrl_reward,training.evaluation_time,training.top_k_fit.top_2_fit,training.top_k_reward.top_2_reward,training.top_k_ctrl_reward.top_0_ctrl_reward,_timestamp,training.generation,training.top_k_forward_reward.top_1_forward_reward,training.top_k_healthy_reward.top_1_healthy_reward,solver,ea,fitness,environment,seed,training.evaluation
149,409.5502624511719,696.7144775390625,270.20001220703125,149,200.27120971679688,-7.65198278427124,142.43695068359375,431.31707763671875,650.0075073242188,-0.6294292211532593,363.8328857421875,473.6336874961853,2,75.279296875,-2.098527669906616,315.7490234375,333.6000061035156,-0.6766051650047302,2.980323076248169,391.6910095214844,585.3197631835938,-0.7183627486228943,1688722054.0407634,149,357.68408203125,293.0,cgp,mu+lambda-ga1,weighted-i-1-1-unhealthy_termination,walker2d,2,14900
150,396.6919860839844,644.0208129882812,278.0,150,210.2761688232422,-9.059301376342773,146.3810577392578,400.22625732421875,596.0641479492188,-0.6337677836418152,349.07769775390625,476.6519012451172,2,83.07788848876953,-3.0018086433410645,346.0843200683594,295.6000061035156,-0.58138108253479,2.9745845794677734,392.03936767578125,623.4506225585938,-0.656909167766571,1688722057.0589771,150,348.4455871582031,248.1999969482422,cgp,mu+lambda-ga1,weighted-i-1-1-unhealthy_termination,walker2d,2,15000
151,407.6363525390625,619.5748901367188,287.8000183105469,151,196.52462768554688,-8.918598175048828,9957.63671875,416.09124755859375,655.845458984375,-0.6641350388526917,390.70318603515625,480.01187920570374,2,-932.0062255859375,-4.053542613983154,354.9716491699219,229.60000610351562,-0.6645740270614624,3.312654972076416,385.7549743652344,642.107666015625,-0.728273332118988,1688722060.418955,151,354.9100036621094,301.6000061035156,cgp,mu+lambda-ga1,weighted-i-1-1-unhealthy_termination,walker2d,2,15100
152,388.637939453125,647.6777954101562,253.40000915527344,152,152.58895874023438,-6.158061504364014,9958.111328125,398.25982666015625,635.5943603515625,-0.59112948179245,365.5394287109375,483.4609754085541,2,-927.1563720703125,-1.8428149223327637,304.33282470703125,282.8000183105469,-0.6512344479560852,3.404616355895996,384.916748046875,557.1417236328125,-0.6617721915245056,1688722063.8680513,152,347.24566650390625,289.0,cgp,mu+lambda-ga1,weighted-i-1-1-unhealthy_termination,walker2d,2,15200
153,412.9421081542969,767.9955444335938,282.8000183105469,153,211.20071411132812,-9.965120315551758,156.40896606445312,477.65716552734375,662.625732421875,-0.6596168875694275,470.385498046875,486.90812253952026,2,102.98460388183594,2.1637802124023438,333.12457275390625,298.6000061035156,-0.6765203475952148,3.399473190307617,410.34783935546875,615.2650146484375,-0.9901489615440369,1688722067.3151984,153,366.90234375,296.3999938964844,cgp,mu+lambda-ga1,weighted-i-1-1-unhealthy_termination,walker2d,2,15300
154,390.37322998046875,638.8785400390625,259.3999938964844,154,200.81552124023438,-10.037185668945312,141.60939025878906,399.7060546875,597.987060546875,-0.6008488535881042,323.9560852050781,490.074410200119,2,78.3104248046875,-1.7747409343719482,342.1229553222656,315.6000061035156,-0.5936220288276672,3.114854574203491,390.0732727050781,600.9221801757812,-0.6775447130203247,1688722070.481486,154,345.7806091308594,252.8000030517578,cgp,mu+lambda-ga1,weighted-i-1-1-unhealthy_termination,walker2d,2,15400
155,413.9334716796875,629.7092895507812,216.0,155,113.77876281738281,-10.437499046325684,9958.2734375,442.4580383300781,556.623779296875,-0.6956884264945984,381.1184997558594,493.187833070755,2,-927.6292114257812,-2.398386001586914,349.17388916015625,249.40000915527344,-0.7064716219902039,3.0627338886260986,409.26763916015625,564.4782104492188,-0.8090909123420715,1688722073.594909,155,336.93023681640625,220.40000915527344,cgp,mu+lambda-ga1,weighted-i-1-1-unhealthy_termination,walker2d,2,15500
156,394.27001953125,621.8736572265625,233.60000610351562,156,186.88821411132812,-10.085920333862305,140.43801879882812,407.54931640625,547.1841430664062,-0.7532142400741577,368.7066650390625,496.40468072891235,2,70.0083999633789,-1.5410547256469727,323.34381103515625,254.0,-0.6915342211723328,3.164546489715576,389.2962646484375,556.1906127929688,-0.8330857157707214,1688722076.8117566,156,334.67578125,213.1999969482422,cgp,mu+lambda-ga1,weighted-i-1-1-unhealthy_termination,walker2d,2,15600
157,410.42529296875,559.6571655273438,288.8000183105469,157,165.49533081054688,-11.265745162963867,14009.955078125,427.47174072265625,601.4528198242188,-0.6678987145423889,345.755126953125,499.79469871520996,2,-1935.0125732421875,-3.8952693939208984,353.8235778808594,214.60000610351562,-0.7255415320396423,3.336111545562744,392.1675109863281,641.9556884765625,-0.6980053782463074,1688722080.2017746,157,382.7783508300781,219.40000915527344,cgp,mu+lambda-ga1,weighted-i-1-1-unhealthy_termination,walker2d,2,15700
158,411.25543212890625,578.0728149414062,213.40000915527344,158,195.13217163085938,-9.749489784240723,148.3428192138672,427.1966857910156,646.5429077148438,-0.700287401676178,357.19256591796875,502.8721992969513,2,81.88124084472656,-4.668323040008545,336.2657165527344,221.60000610351562,-0.6676860451698303,3.0350990295410156,403.9592590332031,548.9654541015625,-0.7197246551513672,1688722083.2792752,158,353.0105895996094,294.20001220703125,cgp,mu+lambda-ga1,weighted-i-1-1-unhealthy_termination,walker2d,2,15800
159,436.60882568359375,543.538330078125,271.20001220703125,159,177.866943359375,-11.789051055908203,14010.9072265625,485.5684509277344,590.7962646484375,-0.6336900591850281,338.6095886230469,505.8899323940277,2,-1928.9534912109375,-4.144390106201172,357.8661193847656,205.60000610351562,-0.7343016862869263,2.9773671627044678,397.8429870605469,628.4325561523438,-0.6713992357254028,1688722086.2970083,159,367.3305358886719,224.1999969482422,cgp,mu+lambda-ga1,weighted-i-1-1-unhealthy_termination,walker2d,2,15900
160,426.6179504394531,668.6610107421875,254.40000915527344,160,259.8309631347656,-13.03610897064209,169.9670867919922,475.3885192871094,642.2246704101562,-0.8366971015930176,429.2472839355469,508.91406631469727,2,97.69879913330078,-2.411407709121704,408.41851806640625,240.1999969482422,-0.7423924803733826,2.9825735092163086,415.2733154296875,661.9816284179688,-0.7863670587539673,1688722089.3211422,160,419.3670959472656,223.60000610351562,cgp,mu+lambda-ga1,weighted-i-1-1-unhealthy_termination,walker2d,2,16000
161,449.7748107910156,623.6365356445312,270.3999938964844,161,166.4561767578125,-9.749551773071289,9959.046875,460.5518493652344,594.6959838867188,-0.8794233202934265,402.1768493652344,511.99974370002747,2,-920.7835693359375,-4.202308177947998,455.7821960449219,222.1999969482422,-0.7878817915916443,3.0433804988861084,431.04443359375,725.3029174804688,-0.74019855260849,1688722092.4068196,161,349.2837829589844,246.1999969482422,cgp,mu+lambda-ga1,weighted-i-1-1-unhealthy_termination,walker2d,2,16100
162,427.17724609375,712.24755859375,198.0,162,196.7456512451172,-9.835555076599121,161.4439239501953,502.7861328125,528.6907348632812,-0.6414976119995117,457.4790954589844,515.4163348674774,2,91.50413513183594,-1.9973187446594238,330.345703125,255.60000610351562,-0.6137503385543823,3.371548652648926,403.9851989746094,527.7042236328125,-0.8315125703811646,1688722095.8234107,162,328.9043884277344,200.40000915527344,cgp,mu+lambda-ga1,weighted-i-1-1-unhealthy_termination,walker2d,2,16200
163,437.53021240234375,596.8604125976562,229.60000610351562,163,188.9822998046875,-9.079853057861328,150.7674102783203,455.2738037109375,596.806884765625,-0.725519597530365,386.353515625,518.8684298992157,2,73.75749969482422,-3.474132537841797,387.87908935546875,211.1999969482422,-0.7267059683799744,3.405895709991455,425.3636474609375,616.7536010742188,-0.6931149363517761,1688722099.2755058,163,375.1335144042969,222.40000915527344,cgp,mu+lambda-ga1,weighted-i-1-1-unhealthy_termination,walker2d,2,16300
164,438.28033447265625,691.1775512695312,301.6000061035156,164,214.5621337890625,-9.3560791015625,155.06991577148438,489.9267272949219,607.8148803710938,-0.6689305901527405,435.3965759277344,522.3152236938477,2,100.25154113769531,0.16354072093963623,348.2276916503906,256.6000061035156,-0.7121958136558533,3.4002346992492676,404.8975830078125,649.1588745117188,-0.818957507610321,1688722102.7222996,164,391.9270935058594,216.60000610351562,cgp,mu+lambda-ga1,weighted-i-1-1-unhealthy_termination,walker2d,2,16400
165,464.7013244628906,626.7252197265625,212.40000915527344,165,226.6553497314453,-11.875409126281738,17076.17578125,490.82177734375,656.9981689453125,-0.70940762758255,405.3224792480469,525.7626769542694,2,-2904.907958984375,-3.6080801486968994,386.0736999511719,222.1999969482422,-0.7841033339500427,3.4016828536987305,396.04864501953125,597.7642211914062,-0.7973893284797668,1688722106.1697528,165,413.98223876953125,243.8000030517578,cgp,mu+lambda-ga1,weighted-i-1-1-unhealthy_termination,walker2d,2,16500
166,438.82904052734375,629.4227905273438,255.8000030517578,166,209.5994873046875,-13.170129776000977,150.5950927734375,454.0857238769531,630.9262084960938,-0.7674614191055298,402.3700256347656,529.2115421295166,2,80.76785278320312,-1.668680191040039,344.8486022949219,227.8000030517578,-0.7586841583251953,3.404714584350586,417.90606689453125,599.8810424804688,-0.7472187876701355,1688722109.618618,166,404.48492431640625,227.1999969482422,cgp,mu+lambda-ga1,weighted-i-1-1-unhealthy_termination,walker2d,2,16600
167,468.4925537109375,601.8283081054688,248.60000610351562,167,176.66238403320312,-11.369516372680664,9958.6806640625,506.7865905761719,701.4552612304688,-0.8031722903251648,378.947509765625,532.6606247425079,2,-924.2539672851562,-3.652517318725586,405.9367980957031,223.60000610351562,-0.8734328150749207,3.405669927597046,437.81500244140625,653.7337646484375,-0.7193036079406738,1688722113.0677006,167,434.9286193847656,267.3999938964844,cgp,mu+lambda-ga1,weighted-i-1-1-unhealthy_termination,walker2d,2,16700
168,439.19091796875,677.52587890625,225.60000610351562,168,216.24899291992188,-10.453729629516602,162.4833984375,444.3763427734375,534.1009521484375,-0.7330672740936279,436.3197326660156,536.0346465110779,2,89.28732299804688,-2.6361827850341797,359.95904541015625,242.0,-0.6614753007888794,3.3340115547180176,431.8466491699219,584.8259887695312,-0.7938955426216125,1688722116.4417224,168,329.7624206542969,205.0,cgp,mu+lambda-ga1,weighted-i-1-1-unhealthy_termination,walker2d,2,16800
169,432.6849365234375,656.8056030273438,232.1999969482422,169,190.9356689453125,-10.676187515258789,14011.9365234375,444.7388916015625,553.7741088867188,-0.7727451920509338,356.80419921875,539.0691404342651,2,-1922.28466796875,-3.8623392581939697,395.39031982421875,301.0,-0.6662818193435669,2.9816877841949463,413.09375,626.8175048828125,-0.9986597299575806,1688722119.4762163,169,351.240478515625,203.1999969482422,cgp,mu+lambda-ga1,weighted-i-1-1-unhealthy_termination,walker2d,2,16900
170,457.43536376953125,653.5440673828125,218.1999969482422,170,233.9632568359375,-11.098539352416992,169.88299560546875,529.0136108398438,679.9710083007812,-0.7126302123069763,424.1028747558594,542.0908806324005,2,101.31584930419922,0.29596638679504395,370.8575134277344,230.1999969482422,-0.8098034858703613,2.9735093116760254,436.25885009765625,588.3448486328125,-0.7587489485740662,1688722122.4979565,170,434.7809143066406,246.0,cgp,mu+lambda-ga1,weighted-i-1-1-unhealthy_termination,walker2d,2,17000
171,463.5125427246094,631.4227294921875,251.8000030517578,171,203.68948364257812,-9.626917839050293,9959.50390625,473.31280517578125,677.587646484375,-0.8023630380630493,400.77911376953125,545.1212027072906,2,-915.0571899414062,-2.0212604999542236,408.6956481933594,231.40000915527344,-0.7853173613548279,2.9812862873077393,461.3887939453125,659.6931762695312,-0.7563140988349915,1688722125.5282786,171,440.373046875,238.0,cgp,mu+lambda-ga1,weighted-i-1-1-unhealthy_termination,walker2d,2,17100
172,480.88275146484375,677.8081665039062,234.0,172,289.728759765625,-13.642778396606445,176.548583984375,504.1551818847656,623.6092529296875,-0.7726293206214905,420.6331481933594,548.1871588230133,2,106.73226165771484,-1.9157752990722656,456.2924499511719,258.0,-0.736920952796936,3.014521598815918,463.709716796875,689.5198974609375,-0.8250711560249329,1688722128.5942347,172,398.1461181640625,226.1999969482422,cgp,mu+lambda-ga1,weighted-i-1-1-unhealthy_termination,walker2d,2,17200
173,471.6590576171875,651.1470336914062,229.0,173,190.26576232910156,-12.899919509887695,162.74105834960938,479.2091979980469,658.0783081054688,-0.7291328310966492,398.3537902832031,551.55113697052,2,73.58195495605469,-6.118671894073486,336.5177917480469,253.60000610351562,-0.7895051836967468,3.319542646408081,444.42657470703125,564.7885131835938,-0.8067453503608704,1688722131.9582129,173,416.66778564453125,242.1999969482422,cgp,mu+lambda-ga1,weighted-i-1-1-unhealthy_termination,walker2d,2,17300
174,483.8424377441406,619.999267578125,246.1999969482422,174,188.56683349609375,-9.980048179626465,151.239990234375,494.1505126953125,669.7261962890625,-0.793925940990448,366.80816650390625,555.0085487365723,2,75.9866714477539,-3.120636224746704,414.95440673828125,254.0,-0.8013524413108826,3.4114699363708496,477.1219482421875,660.3604736328125,-0.8089759945869446,1688722135.4156246,174,418.3275451660156,252.1999969482422,cgp,mu+lambda-ga1,weighted-i-1-1-unhealthy_termination,walker2d,2,17400
175,463.0118713378906,642.8150634765625,221.8000030517578,175,189.01800537109375,-9.249678611755371,9958.7841796875,481.3736267089844,623.0281982421875,-0.7273597121238708,425.3262634277344,558.3668274879456,2,-922.284423828125,0.1038672924041748,399.8978271484375,218.1999969482422,-0.7281765341758728,3.310361385345459,459.08660888671875,620.9703979492188,-0.7111725807189941,1688722138.7739034,175,388.75634765625,235.0,cgp,mu+lambda-ga1,weighted-i-1-1-unhealthy_termination,walker2d,2,17500
176,449.8814697265625,601.7294311523438,228.1999969482422,176,225.33084106445312,-11.187745094299316,9960.408203125,500.8096618652344,652.3720092773438,-0.7319539785385132,386.205078125,561.7134439945221,2,-909.3745727539062,-5.068728446960449,395.9296569824219,216.1999969482422,-0.7713057398796082,3.29958438873291,445.6358642578125,623.3975830078125,-0.6756824851036072,1688722142.1205199,176,414.7433166503906,238.40000915527344,cgp,mu+lambda-ga1,weighted-i-1-1-unhealthy_termination,walker2d,2,17600
177,481.2137451171875,715.0282592773438,251.40000915527344,177,235.18365478515625,-9.2503662109375,170.9563751220703,536.8317260742188,612.4337158203125,-0.8106561899185181,456.45831298828125,565.0692677497864,2,108.91414642333984,2.651197671890259,455.3081970214844,259.3999938964844,-0.8225137591362,3.3067901134490967,480.4140625,705.8975830078125,-0.8302656412124634,1688722145.4763436,177,368.0562438964844,245.1999969482422,cgp,mu+lambda-ga1,weighted-i-1-1-unhealthy_termination,walker2d,2,17700
178,448.7113952636719,640.8084716796875,198.0,178,218.73141479492188,-12.457845687866211,9959.7744140625,481.3890380859375,712.3760986328125,-0.6409342885017395,407.7644958496094,568.2793242931366,2,-914.7090454101562,-6.241427421569824,322.98016357421875,233.8000030517578,-0.7945112586021423,3.165773391723633,403.84075927734375,520.3392333984375,-0.7561831474304199,1688722148.6864002,178,475.3705139160156,237.8000030517578,cgp,mu+lambda-ga1,weighted-i-1-1-unhealthy_termination,walker2d,2,17800
179,503.3128662109375,705.560302734375,245.40000915527344,179,299.4791564941406,-9.843636512756348,183.8233642578125,548.4613647460938,697.54345703125,-0.7667026519775391,442.01708984375,571.296709060669,2,110.70919799804688,0.8370985984802246,369.89556884765625,264.3999938964844,-0.8500398993492126,2.9736690521240234,480.8627624511719,614.52880859375,-0.8567783236503601,1688722151.703785,179,437.79345703125,260.6000061035156,cgp,mu+lambda-ga1,weighted-i-1-1-unhealthy_termination,walker2d,2,17900
180,497.31500244140625,703.9116821289062,224.1999969482422,180,206.86361694335938,-9.12608528137207,165.21266174316406,523.333984375,763.99755859375,-0.7336490750312805,437.5608825683594,574.3146464824677,2,93.16509246826172,0.29032695293426514,398.17523193359375,267.20001220703125,-0.8819546699523926,2.977240562438965,487.56878662109375,621.6415405273438,-0.8493205308914185,1688722154.7217224,180,499.879638671875,265.0,cgp,mu+lambda-ga1,weighted-i-1-1-unhealthy_termination,walker2d,2,18000
181,452.7317810058594,614.5318603515625,235.1999969482422,181,230.07696533203125,-8.629853248596191,166.88771057128906,466.2876281738281,627.0516357421875,-0.752188503742218,396.2384033203125,577.6111948490143,2,95.72307586669922,2.099762439727783,401.4097595214844,219.0,-0.7263346910476685,3.249581813812256,450.211669921875,635.8576049804688,-0.7065133452415466,1688722158.0182707,181,404.17803955078125,223.60000610351562,cgp,mu+lambda-ga1,weighted-i-1-1-unhealthy_termination,walker2d,2,18100
182,496.7136535644531,710.3338012695312,227.60000610351562,182,214.5821990966797,-8.499223709106445,162.97552490234375,520.6036987304688,682.4168090820312,-0.7352117896080017,421.2410583496094,580.9721732139587,2,103.27378845214844,25.442882537841797,385.1558532714844,290.0,-0.7885714173316956,3.3149991035461426,463.24200439453125,612.0206298828125,-0.9072288870811462,1688722161.379249,182,443.0052795410156,240.1999969482422,cgp,mu+lambda-ga1,weighted-i-1-1-unhealthy_termination,walker2d,2,18200
183,504.1829833984375,706.3985595703125,226.8000030517578,183,55.46595764160156,-11.477751731872559,163.32591247558594,520.011474609375,701.2267456054688,-0.7232189178466797,442.4450378417969,584.3366966247559,2,66.71930694580078,-6.480835437774658,395.1895446777344,264.8000183105469,-0.8106805086135864,3.317589282989502,455.34002685546875,621.2662963867188,-0.8464170694351196,1688722164.7437725,183,455.0375061035156,247.0,cgp,mu+lambda-ga1,weighted-i-1-1-unhealthy_termination,walker2d,2,18300
184,506.671630859375,759.7970581054688,258.3999938964844,184,272.3553161621094,-9.884727478027344,181.5560302734375,513.3643798828125,700.0338134765625,-0.8330156207084656,469.5160217285156,587.7074313163757,2,117.72511291503906,0.6972146034240723,440.27099609375,291.20001220703125,-0.7959378361701965,3.3213064670562744,484.95928955078125,697.8379516601562,-0.9188353419303894,1688722168.1145072,184,454.0296936035156,246.8000030517578,cgp,mu+lambda-ga1,weighted-i-1-1-unhealthy_termination,walker2d,2,18400
185,505.4993896484375,726.2888793945312,241.8000030517578,185,73.25033569335938,-11.576005935668945,160.3608856201172,522.6485595703125,821.1027221679688,-0.7831299901008606,469.1286315917969,591.0735714435577,2,69.29342651367188,-4.550790309906006,409.6493225097656,258.0,-1.079878330230713,3.321173667907715,473.3529052734375,650.6661987304688,-0.8397968411445618,1688722171.4806473,185,424.78271484375,397.3999938964844,cgp,mu+lambda-ga1,weighted-i-1-1-unhealthy_termination,walker2d,2,18500
186,455.2459716796875,682.2435913085938,271.6000061035156,186,190.6255645751953,-9.833659172058105,9958.421875,460.57763671875,645.6851196289062,-0.856362521648407,437.8536682128906,594.4874477386475,2,-927.9190673828125,-4.5688581466674805,401.28936767578125,245.1999969482422,-0.7391406893730164,3.36810564994812,453.4075927734375,672.0328979492188,-0.8102299571037292,1688722174.8945236,186,418.0242614746094,228.40000915527344,cgp,mu+lambda-ga1,weighted-i-1-1-unhealthy_termination,walker2d,2,18600
187,499.21246337890625,653.7900390625,221.0,187,204.3542938232422,-11.769838333129883,167.7537384033203,499.6266174316406,716.2846069335938,-0.729198157787323,414.751953125,597.8454325199127,2,85.67980194091797,-6.882184982299805,382.3209533691406,239.8000030517578,-0.8987032175064087,3.307720899581909,455.2657775878906,602.5916137695312,-0.7619152069091797,1688722178.2525084,187,430.9834899902344,286.20001220703125,cgp,mu+lambda-ga1,weighted-i-1-1-unhealthy_termination,walker2d,2,18700
188,488.89349365234375,882.3915405273438,242.1999969482422,188,188.9937744140625,-9.510988235473633,164.69766235351562,561.8338623046875,662.582275390625,-0.777733325958252,452.78643798828125,601.2131249904633,2,83.31063079833984,-5.055220603942871,429.8406677246094,430.8000183105469,-0.883969247341156,3.317013740539551,471.6042785644531,671.2628784179688,-1.1949262619018555,1688722181.6202009,188,418.8660583496094,244.60000610351562,cgp,mu+lambda-ga1,weighted-i-1-1-unhealthy_termination,walker2d,2,18800
189,453.7784118652344,705.4589233398438,374.3999938964844,189,239.50950622558594,-8.498100280761719,166.1722869873047,513.2938232421875,628.1636962890625,-1.0607044696807861,457.6825866699219,604.5746343135834,2,115.71334075927734,4.744406700134277,384.4643859863281,248.60000610351562,-0.7595734000205994,3.312966823577881,452.1148376464844,757.8036499023438,-0.8235905766487122,1688722184.9817102,189,388.9233093261719,240.0,cgp,mu+lambda-ga1,weighted-i-1-1-unhealthy_termination,walker2d,2,18900
190,467.2413635253906,754.9921264648438,257.20001220703125,190,198.8666534423828,-13.594596862792969,174.58045959472656,537.7220458984375,623.3084106445312,-0.8374525904655457,501.63525390625,607.9338817596436,2,74.85108947753906,-4.67299222946167,453.1976623535156,254.1999969482422,-0.7265164256095886,3.3133461475372314,463.1556396484375,709.5601806640625,-0.8431493639945984,1688722188.3409576,190,396.2348327636719,227.8000030517578,cgp,mu+lambda-ga1,weighted-i-1-1-unhealthy_termination,walker2d,2,19000
191,509.8533020019531,675.0770263671875,227.1999969482422,191,217.83731079101562,-11.225543975830078,178.74693298339844,521.8079223632812,669.9652709960938,-0.7350981831550598,419.6859436035156,611.2980556488037,2,108.36392211914062,0.4571719169616699,416.3400573730469,256.20001220703125,-0.8122299313545227,3.3132262229919434,471.781982421875,642.8049926757812,-0.8088674545288086,1688722191.7051315,191,412.5774841308594,258.20001220703125,cgp,mu+lambda-ga1,weighted-i-1-1-unhealthy_termination,walker2d,2,19100
192,461.4591369628906,667.1547241210938,241.8000030517578,192,174.1177520751953,-9.66474437713623,155.87033081054688,525.1082763671875,620.3715209960938,-0.7758680582046509,429.1366271972656,614.6548626422882,2,81.99923706054688,-1.8046646118164062,449.1341857910156,238.8000030517578,-0.7100561261177063,3.3104982376098633,445.1837463378906,690.1583251953125,-0.7820077538490295,1688722195.0619385,192,404.08160400390625,217.0,cgp,mu+lambda-ga1,weighted-i-1-1-unhealthy_termination,walker2d,2,19200
193,493.2518615722656,694.5711669921875,241.1999969482422,193,203.14431762695312,-8.837944984436035,14016.21484375,535.419189453125,616.1978759765625,-0.7750435471534729,435.8033142089844,618.019757270813,2,-1894.437255859375,-1.4187052249908447,437.1502380371094,259.6000061035156,-0.7418492436408997,3.316288709640503,492.5423278808594,677.5751953125,-0.8320884108543396,1688722198.4268332,193,386.939697265625,230.0,cgp,mu+lambda-ga1,weighted-i-1-1-unhealthy_termination,walker2d,2,19300
194,498.5784606933594,664.312255859375,272.6000061035156,194,102.16651916503906,-9.48351764678955,14011.724609375,510.693603515625,682.0762329101562,-0.8663731813430786,429.2624206542969,621.2716500759125,2,-1924.4727783203125,-3.5558254718780518,441.6597595214844,235.8000030517578,-0.8244851231575012,3.2095980644226074,486.94659423828125,713.393310546875,-0.7501112818717957,1688722201.678726,194,419.500732421875,263.3999938964844,cgp,mu+lambda-ga1,weighted-i-1-1-unhealthy_termination,walker2d,2,19400
195,500.1968994140625,733.6661987304688,241.0,195,231.32626342773438,-9.380380630493164,184.40347290039062,513.0468139648438,665.2398681640625,-0.7793221473693848,473.12872314453125,624.2994499206543,2,105.72392272949219,-2.267488956451416,413.4967956542969,261.3999938964844,-0.772737979888916,2.9842395782470703,499.28485107421875,653.7174682617188,-0.8624910712242126,1688722204.7065258,195,426.4125671386719,239.60000610351562,cgp,mu+lambda-ga1,weighted-i-1-1-unhealthy_termination,walker2d,2,19500
196,514.8101806640625,615.17529296875,231.8000030517578,196,212.0078125,-10.541089057922363,177.40306091308594,517.65185546875,704.3046875,-0.7498870491981506,366.908203125,627.3213441371918,2,90.2342529296875,-5.3404765129089355,409.88043212890625,249.0,-0.8132144212722778,2.9751064777374268,453.5555114746094,640.9303588867188,-0.7329199910163879,1688722207.72842,196,452.5179138183594,252.60000610351562,cgp,mu+lambda-ga1,weighted-i-1-1-unhealthy_termination,walker2d,2,19600
197,509.417236328125,669.2587280273438,231.1999969482422,197,174.23487854003906,-8.593635559082031,9959.841796875,515.6273193359375,667.16650390625,-0.7611841559410095,414.4865417480469,630.346604347229,2,-914.5480346679688,0.026288509368896484,424.7909240722656,255.60000610351562,-0.7726342678070068,2.981637477874756,506.63641357421875,655.2297973632812,-0.8277948498725891,1688722210.7536802,197,429.9390563964844,238.0,cgp,mu+lambda-ga1,weighted-i-1-1-unhealthy_termination,walker2d,2,19700
198,444.4718933105469,664.5829467773438,227.8000030517578,198,207.87930297851562,-8.456415176391602,165.92405700683594,451.1728515625,588.2310791015625,-0.7346789240837097,359.8658447265625,633.4612076282501,2,88.89295959472656,-3.8710179328918457,356.2569274902344,305.6000061035156,-0.6686753034591675,3.0671589374542236,432.8667297363281,583.322265625,-0.8829076886177063,1688722213.8682835,198,364.49993896484375,224.40000915527344,cgp,mu+lambda-ga1,weighted-i-1-1-unhealthy_termination,walker2d,2,19800
199,478.2362060546875,680.3085327148438,244.0,199,220.8360137939453,-9.02991771697998,177.57778930664062,495.48565673828125,655.1632080078125,-0.7839257717132568,444.6872253417969,636.9097974300385,2,102.66271209716797,1.678447961807251,454.2289733886719,236.40000915527344,-0.7357625365257263,3.4006268978118896,477.146240234375,697.4450073242188,-0.7787403464317322,1688722217.3168733,199,434.0990295410156,221.8000030517578,cgp,mu+lambda-ga1,weighted-i-1-1-unhealthy_termination,walker2d,2,19900
200,479.0457763671875,707.3508911132812,234.1999969482422,200,229.1142578125,-9.25737190246582,163.29905700683594,534.5465698242188,658.8974609375,-0.7490673661231995,444.1842956542969,640.2653551101685,2,99.38715362548828,-0.49878406524658203,395.8236999511719,264.0,-0.8642134070396423,3.3095269203186035,449.0431823730469,629.2745971679688,-0.8334335684776306,1688722220.672431,200,385.7616882324219,274.0,cgp,mu+lambda-ga1,weighted-i-1-1-unhealthy_termination,walker2d,2,20000
201,493.3819580078125,677.4104614257812,225.0,201,216.2254638671875,-7.818655490875244,171.36050415039062,531.7953491210938,709.8302001953125,-0.7171434760093689,426.3925476074219,643.6200578212738,2,99.67110443115234,1.1816296577453613,407.5303649902344,251.8000030517578,-0.8058520555496216,3.305610418319702,476.5360107421875,631.813232421875,-0.7822152972221375,1688722224.0271337,201,462.63604736328125,248.0,cgp,mu+lambda-ga1,weighted-i-1-1-unhealthy_termination,walker2d,2,20100
202,463.671142578125,738.9186401367188,231.1999969482422,202,113.02186584472656,-13.617056846618652,168.24957275390625,480.8549499511719,619.6531372070312,-0.7420787215232849,469.5839538574219,646.9525799751282,2,73.79984283447266,-0.31450116634368896,391.65362548828125,270.20001220703125,-0.7992413640022278,3.292327880859375,462.7508544921875,622.111572265625,-0.8653532862663269,1688722227.3596559,202,363.25244140625,257.20001220703125,cgp,mu+lambda-ga1,weighted-i-1-1-unhealthy_termination,walker2d,2,20200
203,465.387939453125,682.9994506835938,237.40000915527344,203,204.76637268066406,-9.014118194580078,167.94956970214844,534.3374633789062,680.3236694335938,-0.7608532905578613,417.923095703125,649.9688451290131,2,92.28712463378906,-2.945035457611084,423.1812438964844,266.0,-0.8096694946289062,2.974449396133423,464.37591552734375,659.8204956054688,-0.923618733882904,1688722230.375921,203,424.5331115722656,256.6000061035156,cgp,mu+lambda-ga1,weighted-i-1-1-unhealthy_termination,walker2d,2,20300
204,525.0830688476562,711.369384765625,227.1999969482422,204,169.159423828125,-10.275847434997559,160.14878845214844,573.2105712890625,654.3133544921875,-0.7336384654045105,477.94854736328125,652.9810245037079,2,77.88525390625,-5.374955177307129,424.27978515625,234.1999969482422,-0.8349223136901855,2.9705467224121094,475.5086364746094,650.7461547851562,-0.7791062593460083,1688722233.3881004,204,384.7483825683594,270.3999938964844,cgp,mu+lambda-ga1,weighted-i-1-1-unhealthy_termination,walker2d,2,20400
