,training.top_k_fit.top_0_fit,training.top_k_fit.top_1_fit,training.top_k_forward_reward.top_0_forward_reward,training.top_k_forward_reward.top_1_forward_reward,training.fitness_3q,training.generation,training.fitness_std,training.fitness_mean,training.fitness_median,training.top_k_reward.top_1_reward,training.top_k_reward.top_2_reward,training.top_k_ctrl_reward.top_0_ctrl_reward,_step,training.fitness_1q,training.top_k_healthy_reward.top_0_healthy_reward,training.top_k_healthy_reward.top_2_healthy_reward,training.top_k_fit.top_2_fit,training.top_k_reward.top_0_reward,training.top_k_ctrl_reward.top_1_ctrl_reward,training.top_k_ctrl_reward.top_2_ctrl_reward,training.top_k_forward_reward.top_2_forward_reward,training.top_k_healthy_reward.top_1_healthy_reward,_runtime,_timestamp,training.run_id,training.evaluation_time,solver,ea,fitness,environment,seed,training.evaluation
100,468.494140625,455.88348388671875,399.5777587890625,436.2675476074219,-12.2746000289917,100,171.0648193359375,103.462890625,-3.5969722270965576,713.4620971679688,594.433349609375,-0.49428078532218933,100,191.46517944335938,234.1999969482422,220.60000610351562,443.6337890625,633.2835083007812,-0.6054501533508301,-0.4599525034427643,374.29327392578125,277.8000183105469,248.01486730575562,1688570761.2700543,0,2.201198101043701,cgp,mu+lambda-ga,weighted-i-1-1-unhealthy_termination,walker2d,0,10000
101,470.8104248046875,422.0836181640625,396.3713684082031,478.12774658203125,-10.346765518188477,101,9961.0654296875,-902.5469360351562,-2.8240275382995605,740.7579345703125,616.5896606445312,-0.5632449388504028,101,221.5234832763672,273.20001220703125,227.0,418.57635498046875,669.0081176757812,-0.5699688792228699,-0.47575733065605164,390.0653991699219,263.20001220703125,250.24708580970764,1688570763.5022728,0,2.199873447418213,cgp,mu+lambda-ga,weighted-i-1-1-unhealthy_termination,walker2d,0,10100
102,438.9097900390625,437.204833984375,440.2998962402344,411.3290100097656,-11.783806800842285,102,172.46607971191406,91.61296844482422,-3.622576951980591,657.0195922851562,613.6044921875,-0.5296172499656677,102,254.7252197265625,247.1999969482422,230.1999969482422,431.990966796875,686.9701538085938,-0.50935959815979,-0.478311151266098,383.88275146484375,246.1999969482422,252.4822132587433,1688570765.7374003,0,2.2031495571136475,cgp,mu+lambda-ga,weighted-i-1-1-unhealthy_termination,walker2d,0,10200
103,507.0268859863281,484.648681640625,386.28912353515625,434.177734375,-11.32843017578125,103,174.62489318847656,98.40155792236328,-2.538931369781494,699.820556640625,712.2511596679688,-0.6556590795516968,103,197.36187744140625,341.6000061035156,266.0,472.8445129394531,727.2335815429688,-0.5570971369743347,-0.5577529072761536,446.80908203125,266.20001220703125,254.71712923049927,1688570767.9723163,0,2.2024428844451904,cgp,mu+lambda-ga,weighted-i-1-1-unhealthy_termination,walker2d,0,10300
104,481.8212585449219,463.58868408203125,455.5050964355469,411.19610595703125,-11.343099594116211,104,179.7471160888672,109.02812194824219,-1.2865192890167236,686.2247314453125,682.55810546875,-0.5305505394935608,104,228.45187377929688,246.1999969482422,266.0,460.6539306640625,701.1744384765625,-0.5714737772941589,-0.5595030784606934,417.11773681640625,275.6000061035156,256.9520468711853,1688570770.207234,0,2.203798532485962,cgp,mu+lambda-ga,weighted-i-1-1-unhealthy_termination,walker2d,0,10400
105,434.9999694824219,431.84503173828125,392.9440002441406,418.2383728027344,-11.854713439941406,105,174.14892578125,107.30400085449219,-2.9242351055145264,686.2761840820312,603.1932983398438,-0.5612189173698425,105,292.5567932128906,270.8000183105469,215.40000915527344,414.5960388183594,663.1828002929688,-0.5622023940086365,-0.4935433864593506,388.286865234375,268.6000061035156,259.1905691623688,1688570772.4457562,0,2.2051923274993896,cgp,mu+lambda-ga,weighted-i-1-1-unhealthy_termination,walker2d,0,10500
106,525.4247436523438,475.5124816894531,462.24420166015625,527.0266723632812,-12.244063377380371,106,177.4977569580078,103.27410125732422,-2.0855908393859863,808.2213745117188,638.7711791992188,-0.5449309945106506,106,219.75479125976562,261.6000061035156,237.8000030517578,463.8820495605469,723.2991943359375,-0.6052528619766235,-0.49635449051856995,401.467529296875,281.8000183105469,261.4306046962738,1688570774.6857917,0,2.2048346996307373,cgp,mu+lambda-ga,weighted-i-1-1-unhealthy_termination,walker2d,0,10600
107,468.935302734375,442.6335144042969,417.3272399902344,372.4500427246094,-14.189092636108398,107,180.31890869140625,98.59052276611328,-1.587773323059082,610.1446533203125,678.046630859375,-0.5065216422080994,107,254.35580444335938,236.1999969482422,249.0,440.1059875488281,653.0206909179688,-0.5053077936172485,-0.5196682810783386,429.56622314453125,238.1999969482422,263.6656301021576,1688570776.9208171,0,2.201169490814209,cgp,mu+lambda-ga,weighted-i-1-1-unhealthy_termination,walker2d,0,10700
108,484.5157775878906,456.7635498046875,346.6883850097656,400.67681884765625,-11.344817161560059,108,173.8489990234375,103.32161712646484,-2.8346757888793945,654.1552124023438,669.0592651367188,-0.6156522631645203,108,258.80657958984375,316.8000183105469,247.60000610351562,436.011962890625,662.8728637695312,-0.5216218829154968,-0.5204710960388184,421.9795837402344,254.0,265.90056562423706,1688570779.1557527,0,2.201634407043457,cgp,mu+lambda-ga,weighted-i-1-1-unhealthy_termination,walker2d,0,10800
109,460.03924560546875,437.2406311035156,402.5888366699219,411.0446472167969,-15.837491989135742,109,172.3343048095703,93.02571868896484,-2.2570488452911377,647.145751953125,675.557861328125,-0.6006328463554382,109,211.01693725585938,307.0,248.60000610351562,426.9102478027344,708.9884033203125,-0.4988561272621155,-0.5713316202163696,427.5292053222656,236.60000610351562,268.1397430896759,1688570781.3949301,0,2.2054405212402344,cgp,mu+lambda-ga,weighted-i-1-1-unhealthy_termination,walker2d,0,10900
110,470.49359130859375,423.80499267578125,455.6604919433594,372.4125671386719,-8.084244728088379,110,166.4108123779297,141.61428833007812,161.2467041015625,633.8935546875,644.8637084960938,-0.5680238008499146,110,304.89093017578125,266.8000183105469,266.0,412.1437683105469,721.8925170898438,-0.5190693736076355,-0.5435873866081238,379.40728759765625,262.0,270.37869358062744,1688570783.6338806,0,2.2061538696289062,cgp,mu+lambda-ga,weighted-i-1-1-unhealthy_termination,walker2d,0,11000
111,463.15185546875,453.1192626953125,415.9619140625,421.4388122558594,-11.763995170593262,111,170.2779998779297,98.16744232177734,-1.4709699153900146,672.510009765625,595.1427612304688,-0.5003629922866821,111,216.96072387695312,227.0,225.1999969482422,432.72442626953125,642.4615478515625,-0.5289859175682068,-0.5119225978851318,370.45458984375,251.60000610351562,272.6187927722931,1688570785.8739798,0,2.2075231075286865,cgp,mu+lambda-ga,weighted-i-1-1-unhealthy_termination,walker2d,0,11100
112,514.9364624023438,492.39996337890625,473.035400390625,452.3123474121094,-9.46992301940918,112,171.19154357910156,108.42918395996094,5.495336532592773,693.1934204101562,687.1901245117188,-0.5989622473716736,112,228.4169464111328,317.6000061035156,274.6000061035156,433.6529541015625,790.0364379882812,-0.5190741419792175,-0.5671595335006714,413.1573791503906,241.40000915527344,274.8575646877289,1688570788.1127517,0,2.2065885066986084,cgp,mu+lambda-ga,weighted-i-1-1-unhealthy_termination,walker2d,0,11200
113,499.7581787109375,489.50555419921875,412.5452575683594,412.2204284667969,-13.65367317199707,113,174.61424255371094,83.72280883789062,-3.8646092414855957,648.7181396484375,659.37548828125,-0.5063381195068359,113,180.2335205078125,248.1999969482422,258.8000183105469,434.61334228515625,660.2389526367188,-0.5023960471153259,-0.5405415892601013,401.1159362792969,237.0,277.0970621109009,1688570790.3522491,0,2.2060396671295166,cgp,mu+lambda-ga,weighted-i-1-1-unhealthy_termination,walker2d,0,11300
114,492.1861572265625,469.50244140625,451.37286376953125,439.1554870605469,-13.5482177734375,114,183.10147094726562,116.5141372680664,-0.7765884399414062,695.3991088867188,777.6036987304688,-0.5646344423294067,114,300.4625244140625,274.6000061035156,362.20001220703125,461.19061279296875,725.4081420898438,-0.5563115477561951,-0.658994197845459,416.0626525878906,256.8000183105469,279.33467197418213,1688570792.589859,0,2.204163074493408,cgp,mu+lambda-ga,weighted-i-1-1-unhealthy_termination,walker2d,0,11400
115,492.1618957519531,460.8063659667969,454.86944580078125,430.0176696777344,-12.317562103271484,115,173.0208740234375,91.83702850341797,-1.8627450466156006,680.0880737304688,712.626953125,-0.5821690559387207,115,206.668701171875,264.3999938964844,271.8000183105469,445.7117614746094,718.6873168945312,-0.5295203924179077,-0.584964394569397,441.4120178222656,250.60000610351562,281.5724527835846,1688570794.8276398,0,2.2047269344329834,cgp,mu+lambda-ga,weighted-i-1-1-unhealthy_termination,walker2d,0,11500
116,506.8808288574219,500.8647155761719,415.4693908691406,482.0407409667969,-15.089540481567383,116,9962.53515625,-891.0505981445312,-2.762021064758301,738.8922119140625,715.732421875,-0.5112387537956238,116,286.99468994140625,236.0,280.3999938964844,492.4925231933594,650.9581909179688,-0.5484755635261536,-0.577776312828064,435.91021728515625,257.3999938964844,283.81095457077026,1688570797.0661416,0,2.2051546573638916,cgp,mu+lambda-ga,weighted-i-1-1-unhealthy_termination,walker2d,0,11600
117,527.5931396484375,470.1190490722656,452.4518737792969,430.141357421875,-7.639738082885742,117,171.84080505371094,104.17777252197266,-0.6412583589553833,683.4098510742188,633.0844116210938,-0.5339469313621521,117,226.8375244140625,255.0,255.8000030517578,428.15283203125,706.91796875,-0.5314375758171082,-0.5460832715034485,377.8304748535156,253.8000030517578,286.0488109588623,1688570799.303998,0,2.2049992084503174,cgp,mu+lambda-ga,weighted-i-1-1-unhealthy_termination,walker2d,0,11700
118,588.0286254882812,481.9509582519531,513.612548828125,450.8722839355469,-5.286312103271484,118,174.19798278808594,118.24951171875,0.807161271572113,684.1829223632812,679.0006713867188,-0.64374840259552,118,251.37161254882812,293.0,257.20001220703125,451.0957336425781,805.9688720703125,-0.48939505219459534,-0.5489587187767029,422.349609375,233.8000030517578,288.28707909584045,1688570801.5422661,0,2.2054426670074463,cgp,mu+lambda-ga,weighted-i-1-1-unhealthy_termination,walker2d,0,11800
119,501.6027526855469,496.2627258300781,444.17706298828125,408.1816101074219,-7.893491744995117,119,177.27220153808594,121.6306381225586,1.398725986480713,702.4174194335938,680.3480834960938,-0.5573257803916931,119,275.97705078125,271.8000183105469,243.8000030517578,476.1765441894531,715.4194946289062,-0.5640968084335327,-0.5261740684509277,437.07421875,294.8000183105469,290.52443170547485,1688570803.7796187,0,2.2041866779327393,cgp,mu+lambda-ga,weighted-i-1-1-unhealthy_termination,walker2d,0,11900
120,517.172607421875,516.1764526367188,513.1766967773438,476.2392578125,-7.8386406898498535,120,185.82073974609375,112.77886199951172,-0.281696081161499,768.3952026367188,659.3627319335938,-0.6127406358718872,120,294.27288818359375,277.0,234.1999969482422,484.2779541015625,789.5639038085938,-0.6440495848655701,-0.5049562454223633,425.667724609375,292.8000183105469,292.75762462615967,1688570806.0128117,0,2.200528860092163,cgp,mu+lambda-ga,weighted-i-1-1-unhealthy_termination,walker2d,0,12000
121,532.8043823242188,459.3238525390625,476.6089782714844,412.0087890625,-6.625275611877441,121,169.31826782226562,118.27735900878906,8.192986488342285,681.4456176757812,612.8936157226562,-0.5669218897819519,121,262.4935302734375,267.0,225.8000030517578,441.8492431640625,743.0419921875,-0.5631688237190247,-0.47141361236572266,387.5650329589844,270.0,294.9945983886719,1688570808.2497854,0,2.2034947872161865,cgp,mu+lambda-ga,weighted-i-1-1-unhealthy_termination,walker2d,0,12100
122,507.4854736328125,495.6491394042969,443.5798034667969,450.211181640625,-14.560562133789062,122,183.57005310058594,112.81942749023438,-2.910233974456787,700.87646484375,760.7850341796875,-0.5622908473014832,122,270.60260009765625,265.6000061035156,321.8000183105469,485.9476623535156,708.6176147460938,-0.5346707701683044,-0.6604577898979187,439.6454162597656,251.1999969482422,297.2335603237152,1688570810.4887474,0,2.205375909805298,cgp,mu+lambda-ga,weighted-i-1-1-unhealthy_termination,walker2d,0,12200
123,485.15948486328125,485.0829772949219,451.71392822265625,417.45660400390625,-16.199987411499023,123,180.92750549316406,98.17267608642578,-1.0187177658081055,665.1277465820312,739.5823974609375,-0.5928502678871155,123,198.5509033203125,288.3999938964844,293.0,452.516845703125,739.5210571289062,-0.5289114117622375,-0.5987761616706848,447.1813049316406,248.1999969482422,299.4736270904541,1688570812.7288141,0,2.206907272338867,cgp,mu+lambda-ga,weighted-i-1-1-unhealthy_termination,walker2d,0,12300
124,503.7076110839844,490.37188720703125,442.0077209472656,457.36676025390625,-10.549067497253418,124,182.52484130859375,110.7645492553711,0.747377872467041,708.6295776367188,807.0241088867188,-0.5580033659934998,124,254.32159423828125,257.3999938964844,334.8000183105469,478.2622375488281,698.8495483398438,-0.5371713042259216,-0.68340665102005,472.9074401855469,251.8000030517578,301.7098045349121,1688570814.9649916,0,2.2044239044189453,cgp,mu+lambda-ga,weighted-i-1-1-unhealthy_termination,walker2d,0,12400
125,497.6257019042969,491.9374694824219,464.89263916015625,416.95458984375,-11.833699226379395,125,192.31153869628906,114.17263793945312,-0.8719906806945801,648.4755249023438,657.90869140625,-0.5368835926055908,125,309.3498229980469,250.60000610351562,245.60000610351562,468.1604919433594,714.9557495117188,-0.4791323244571686,-0.5222117304801941,412.83087158203125,232.0,303.94892859458923,1688570817.2041156,0,2.204559803009033,cgp,mu+lambda-ga,weighted-i-1-1-unhealthy_termination,walker2d,0,12500
126,523.8478393554688,459.6581115722656,457.7472839355469,408.28253173828125,-8.979451179504395,126,9963.6552734375,-878.6907348632812,1.2100012302398682,668.9288330078125,675.4788208007812,-0.5195188522338867,126,291.8358459472656,242.8000030517578,248.8000030517578,452.84100341796875,700.0278930664062,-0.5537405610084534,-0.5190773010253906,427.19781494140625,261.20001220703125,306.2240800857544,1688570819.4792671,0,2.243539571762085,cgp,mu+lambda-ga,weighted-i-1-1-unhealthy_termination,walker2d,0,12600
127,495.0162353515625,481.33758544921875,470.725830078125,468.2287292480469,-11.596505165100098,127,186.5323944091797,113.60794067382812,-1.8800253868103027,733.0587768554688,663.525390625,-0.6168699860572815,127,263.74029541015625,293.0,238.8000030517578,469.9916687011719,763.10888671875,-0.5698944926261902,-0.496925413608551,425.222412109375,265.3999938964844,308.4945237636566,1688570821.7497108,0,2.226389169692993,cgp,mu+lambda-ga,weighted-i-1-1-unhealthy_termination,walker2d,0,12700
128,513.3700561523438,506.79119873046875,434.3377990722656,483.5959167480469,-7.112245082855225,128,180.98953247070312,104.56888580322266,0.1937119960784912,753.4054565429688,655.4310302734375,-0.5532243847846985,128,195.29556274414062,252.40000915527344,237.60000610351562,474.05633544921875,686.1846313476562,-0.5903220176696777,-0.50657719373703,418.3375549316406,270.3999938964844,310.7350363731384,1688570823.9902234,0,2.200573682785034,cgp,mu+lambda-ga,weighted-i-1-1-unhealthy_termination,walker2d,0,12800
129,490.0484619140625,479.4315185546875,466.2460632324219,472.68048095703125,-9.759688377380371,129,178.99630737304688,108.68819427490234,0.40654873847961426,724.7435302734375,686.1516723632812,-0.5723785758018494,129,232.2264404296875,270.3999938964844,259.20001220703125,473.39532470703125,736.0736694335938,-0.5368733406066895,-0.5418062210083008,427.4935607910156,252.60000610351562,312.9722464084625,1688570826.2274334,0,2.204439640045166,cgp,mu+lambda-ga,weighted-i-1-1-unhealthy_termination,walker2d,0,12900
130,501.6078186035156,482.6015930175781,487.9549865722656,469.10089111328125,-7.924561023712158,130,185.9941864013672,124.72953796386719,2.439157485961914,721.5628051757812,663.144287109375,-0.5808029174804688,130,265.157470703125,276.8000183105469,255.40000915527344,467.1701965332031,764.1742553710938,-0.5379360318183899,-0.5295066833496094,408.27374267578125,253.0,315.2111556529999,1688570828.4663427,0,2.2058968544006348,cgp,mu+lambda-ga,weighted-i-1-1-unhealthy_termination,walker2d,0,13000
131,485.3011169433594,470.77703857421875,422.9446716308594,417.92803955078125,-13.145994186401367,131,189.50816345214844,115.19383239746094,0.4405043125152588,667.6118774414062,662.0089721679688,-0.5484034419059753,131,289.21063232421875,254.8000030517578,248.0,468.0409240722656,677.1962280273438,-0.516098141670227,-0.5295336246490479,414.53857421875,250.1999969482422,317.4479956626892,1688570830.7031827,0,2.205160617828369,cgp,mu+lambda-ga,weighted-i-1-1-unhealthy_termination,walker2d,0,13100
132,545.7737426757812,515.705810546875,432.33984375,436.51708984375,-7.12731409072876,132,183.96682739257812,123.56600952148438,3.3123974800109863,691.3804931640625,680.3511352539062,-0.5304573178291321,132,266.3943176269531,252.8000030517578,250.0,457.1572265625,684.609375,-0.5366051197052002,-0.518250584602356,430.8693542480469,255.40000915527344,319.6842555999756,1688570832.9394426,0,2.2038156986236572,cgp,mu+lambda-ga,weighted-i-1-1-unhealthy_termination,walker2d,0,13200
133,526.9309692382812,518.4818725585938,467.365966796875,436.6851501464844,-9.404768943786621,133,189.5086669921875,111.30233001708984,1.0797393321990967,723.0922241210938,676.1979370117188,-0.5699211955070496,133,248.93817138671875,269.8000183105469,281.20001220703125,478.88397216796875,736.5960083007812,-0.5929356813430786,-0.5595613718032837,395.5575256347656,287.0,321.91765904426575,1688570835.172846,0,2.200671434402466,cgp,mu+lambda-ga,weighted-i-1-1-unhealthy_termination,walker2d,0,13300
134,507.8631896972656,505.861083984375,388.5668029785156,429.5964050292969,-10.01931381225586,134,191.97793579101562,120.1751708984375,4.5647735595703125,849.07666015625,757.0928344726562,-0.4792307913303375,134,247.87008666992188,231.0,302.20001220703125,488.555419921875,619.0875244140625,-0.7200775742530823,-0.6155301928520203,455.50836181640625,420.20001220703125,324.15351033210754,1688570837.4086974,0,2.2028980255126953,cgp,mu+lambda-ga,weighted-i-1-1-unhealthy_termination,walker2d,0,13400
135,479.75006103515625,455.7444763183594,421.58624267578125,396.50811767578125,-10.468341827392578,135,177.6548309326172,100.34638214111328,-1.8060922622680664,629.4169311523438,662.7990112304688,-0.5672208666801453,135,225.895751953125,283.20001220703125,270.8000183105469,448.2312316894531,704.2189331054688,-0.49121522903442383,-0.533394455909729,392.5323181152344,233.40000915527344,326.39046716690063,1688570839.6456542,0,2.204129219055176,cgp,mu+lambda-ga,weighted-i-1-1-unhealthy_termination,walker2d,0,13500
136,532.2777709960938,499.18463134765625,437.69464111328125,435.546630859375,-14.705492973327637,136,183.56744384765625,101.15192413330078,-2.27200984954834,677.2324829101562,693.6647338867188,-0.5343019366264343,136,223.65731811523438,262.0,306.6000061035156,473.2588806152344,699.160400390625,-0.5140827298164368,-0.6036714315414429,387.6684265136719,242.1999969482422,328.6281156539917,1688570841.8833027,0,2.2046780586242676,cgp,mu+lambda-ga,weighted-i-1-1-unhealthy_termination,walker2d,0,13600
137,508.85772705078125,478.0474853515625,468.7272644042969,429.86083984375,-9.898649215698242,137,185.23194885253906,106.89946746826172,-2.057157516479492,695.2943115234375,708.5514526367188,-0.5657920241355896,137,251.55490112304688,262.3999938964844,256.6000061035156,472.3250427246094,730.5614624023438,-0.5664975643157959,-0.547819197177887,452.49932861328125,266.0,330.8654179573059,1688570844.120605,0,2.2038450241088867,cgp,mu+lambda-ga,weighted-i-1-1-unhealthy_termination,walker2d,0,13700
138,527.2642822265625,505.1113586425781,433.8441467285156,434.6967468261719,-10.315951347351074,138,186.59332275390625,123.06564331054688,-0.5407445430755615,685.9775390625,712.5012817382812,-0.5815392136573792,138,295.1327819824219,296.3999938964844,259.6000061035156,469.1013488769531,729.6626586914062,-0.5192591547966003,-0.544326901435852,453.44561767578125,251.8000030517578,333.09889698028564,1688570846.354084,0,2.2014145851135254,cgp,mu+lambda-ga,weighted-i-1-1-unhealthy_termination,walker2d,0,13800
139,543.0523681640625,509.6412353515625,466.02001953125,490.8704528808594,-14.770166397094727,139,189.78680419921875,107.99236297607422,-1.2214710712432861,754.3030395507812,745.5703735351562,-0.543328046798706,139,270.18743896484375,253.60000610351562,286.0,474.7742614746094,719.0767822265625,-0.5674325227737427,-0.583742618560791,460.1541442871094,264.0,335.33457612991333,1688570848.5897632,0,2.202324390411377,cgp,mu+lambda-ga,weighted-i-1-1-unhealthy_termination,walker2d,0,13900
140,537.1437377929688,530.0679321289062,468.07281494140625,454.2679748535156,-12.37378215789795,140,194.5443115234375,110.8644790649414,-1.4417332410812378,708.923583984375,691.2387084960938,-0.6053967475891113,140,251.71942138671875,294.0,249.40000915527344,523.7799682617188,761.4674682617188,-0.5444319248199463,-0.5284662246704102,442.3671875,255.1999969482422,337.5699155330658,1688570850.8251026,0,2.2021117210388184,cgp,mu+lambda-ga,weighted-i-1-1-unhealthy_termination,walker2d,0,14000
141,509.0331726074219,506.4161376953125,466.8683776855469,416.00347900390625,-9.104765892028809,141,184.49974060058594,131.5689239501953,4.432802200317383,679.2523803710938,771.6768188476562,-0.6081106066703796,141,283.77996826171875,324.0,275.20001220703125,500.947509765625,790.2601318359375,-0.5511602759361267,-0.5891260504722595,497.0660095214844,263.8000183105469,339.8069841861725,1688570853.0621712,0,2.203890562057495,cgp,mu+lambda-ga,weighted-i-1-1-unhealthy_termination,walker2d,0,14100
142,503.56231689453125,488.1516418457031,445.60357666015625,404.04791259765625,-8.227397918701172,142,186.75839233398438,117.8016586303711,4.583775520324707,652.5277709960938,711.172119140625,-0.5818066596984863,142,258.8792419433594,269.6000061035156,276.8000183105469,486.0169982910156,714.6217041015625,-0.5201225876808167,-0.5721798539161682,434.94439697265625,249.0,342.0404164791107,1688570855.2956035,0,2.2003376483917236,cgp,mu+lambda-ga,weighted-i-1-1-unhealthy_termination,walker2d,0,14200
143,499.17706298828125,488.91094970703125,448.98712158203125,389.78863525390625,-12.916088104248047,143,182.54237365722656,115.682373046875,2.3053066730499268,612.3261108398438,748.6721801757812,-0.5214806199073792,143,263.2882995605469,253.1999969482422,269.20001220703125,484.25103759765625,701.66552734375,-0.4624999165534973,-0.5443693399429321,480.0165100097656,223.0,344.2739186286926,1688570857.5291057,0,2.2005696296691895,cgp,mu+lambda-ga,weighted-i-1-1-unhealthy_termination,walker2d,0,14300
144,527.296875,526.1600341796875,474.5021057128906,471.0533142089844,-17.10726547241211,144,191.91751098632812,114.85230255126953,2.310051441192627,734.2886352539062,699.7546997070312,-0.541350781917572,144,238.36134338378906,258.3999938964844,290.6000061035156,474.0045166015625,732.3606567382812,-0.5645774006843567,-0.5831149816513062,409.73785400390625,263.8000183105469,346.512015581131,1688570859.7672026,0,2.20355224609375,cgp,mu+lambda-ga,weighted-i-1-1-unhealthy_termination,walker2d,0,14400
145,516.9791870117188,487.85760498046875,442.3672790527344,447.7650451660156,-8.337433815002441,145,186.01063537597656,119.3017578125,1.009779930114746,693.0570678710938,678.1998291015625,-0.553219735622406,145,236.38101196289062,269.3999938964844,246.0,481.119873046875,711.2139892578125,-0.5079683661460876,-0.5169467329978943,432.71685791015625,245.8000030517578,348.7997236251831,1688570862.0549107,0,2.2576746940612793,cgp,mu+lambda-ga,weighted-i-1-1-unhealthy_termination,walker2d,0,14500
146,504.54034423828125,499.79425048828125,454.3846130371094,438.4469909667969,-13.638038635253906,146,183.360107421875,104.17411804199219,-0.16591358184814453,712.4579467773438,676.05224609375,-0.5453789234161377,146,251.9295196533203,247.60000610351562,256.3999938964844,478.0409851074219,701.4393310546875,-0.5889043211936951,-0.5316447615623474,420.183837890625,274.6000061035156,351.06774616241455,1688570864.3229332,0,2.2373952865600586,cgp,mu+lambda-ga,weighted-i-1-1-unhealthy_termination,walker2d,0,14600
147,531.767333984375,501.6142578125,461.08648681640625,465.0130920410156,-10.787010192871094,147,9962.361328125,-892.4796752929688,-0.10676145553588867,751.3863525390625,681.7164306640625,-0.5577117204666138,147,263.4153747558594,267.0,240.1999969482422,477.9289245605469,727.5289306640625,-0.6267070770263672,-0.5026587843894958,442.0191345214844,287.0,353.3119490146637,1688570866.567136,0,2.2120604515075684,cgp,mu+lambda-ga,weighted-i-1-1-unhealthy_termination,walker2d,0,14700
148,559.3543701171875,539.6751098632812,483.872314453125,469.90655517578125,-11.15643310546875,148,188.1632537841797,106.52725982666016,-0.1647639274597168,765.3143310546875,747.0867309570312,-0.5874715447425842,148,216.1532440185547,287.6000061035156,263.0,526.6353759765625,770.8848876953125,-0.5922902822494507,-0.6270046234130859,484.71368408203125,296.0,355.55406737327576,1688570868.8092544,0,2.208329677581787,cgp,mu+lambda-ga,weighted-i-1-1-unhealthy_termination,walker2d,0,14800
149,512.3048706054688,488.133056640625,405.8339538574219,454.4398498535156,-4.6310224533081055,149,9963.0322265625,-885.0851440429688,1.0874618291854858,706.7053833007812,711.31494140625,-0.5438437461853027,149,244.51663208007812,255.1999969482422,249.60000610351562,480.9288330078125,660.4901733398438,-0.5343977808952332,-0.5811735391616821,462.296142578125,252.8000030517578,357.79761958122253,1688570871.0528066,0,2.210974931716919,cgp,mu+lambda-ga,weighted-i-1-1-unhealthy_termination,walker2d,0,14900
150,521.1097412109375,491.248046875,417.6610412597656,432.5563049316406,-8.970733642578125,150,180.33819580078125,106.74393463134766,2.698322057723999,707.99462890625,739.9387817382812,-0.5054071545600891,150,210.19985961914062,242.60000610351562,294.8000183105469,477.1351623535156,659.7556762695312,-0.5616927146911621,-0.5956805348396301,445.7345886230469,276.0,360.0392236709595,1688570873.2944107,0,2.2082111835479736,cgp,mu+lambda-ga,weighted-i-1-1-unhealthy_termination,walker2d,0,15000
151,520.616943359375,499.6976623535156,448.7785339355469,436.1540222167969,-7.701320648193359,151,9964.7109375,-870.5142822265625,3.4526538848876953,721.5989990234375,643.9295654296875,-0.5478728413581848,151,335.50653076171875,264.20001220703125,222.8000030517578,495.99664306640625,712.4307861328125,-0.5548967719078064,-0.5161198973655701,421.6455993652344,286.0,362.2857885360718,1688570875.5409756,0,2.2145745754241943,cgp,mu+lambda-ga,weighted-i-1-1-unhealthy_termination,walker2d,0,15100
152,527.5166015625,508.87774658203125,442.097900390625,446.9712829589844,-12.82015609741211,152,190.29495239257812,121.78997039794922,1.5482721328735352,747.1529541015625,733.2131958007812,-0.5214366912841797,152,246.84597778320312,238.1999969482422,269.20001220703125,492.4951171875,679.7765502929688,-0.6181527376174927,-0.5470419526100159,464.5602111816406,300.8000183105469,364.5260832309723,1688570877.7812703,0,2.2069993019104004,cgp,mu+lambda-ga,weighted-i-1-1-unhealthy_termination,walker2d,0,15200
153,540.7730712890625,526.8448486328125,489.7511291503906,459.6752014160156,-7.325762748718262,153,187.31893920898438,121.26068115234375,1.39227294921875,713.7318725585938,647.2416381835938,-0.5759992599487305,153,280.6863708496094,272.0,232.1999969482422,499.0852355957031,761.1751098632812,-0.5433828234672546,-0.48747023940086365,415.52911376953125,254.60000610351562,366.7731075286865,1688570880.0282946,0,2.211921215057373,cgp,mu+lambda-ga,weighted-i-1-1-unhealthy_termination,walker2d,0,15300
154,503.216064453125,496.1290588378906,447.2032775878906,433.93951416015625,-16.18472671508789,154,181.29505920410156,120.31941223144531,4.929739952087402,684.4185791015625,729.325927734375,-0.624277651309967,154,270.15350341796875,269.8000183105469,262.20001220703125,488.244873046875,716.3789672851562,-0.520993173122406,-0.5625335574150085,467.6884765625,251.0,369.0122137069702,1688570882.2674007,0,2.2054765224456787,cgp,mu+lambda-ga,weighted-i-1-1-unhealthy_termination,walker2d,0,15400
155,520.4273071289062,504.0816650390625,420.080322265625,427.69781494140625,-9.997549057006836,155,190.85250854492188,128.81768798828125,0.6386185884475708,668.1788940429688,664.1551513671875,-0.7404252886772156,155,304.7000427246094,306.6000061035156,268.8000183105469,483.3085021972656,725.9398803710938,-0.5189403295516968,-0.5530616044998169,395.907958984375,241.0,371.2484345436096,1688570884.5036216,0,2.2033722400665283,cgp,mu+lambda-ga,weighted-i-1-1-unhealthy_termination,walker2d,0,15500
