,training.run_id,training.fitness_3q,training.top_k_fit.top_2_fit,training.fitness_1q,training.generation,training.evaluation_time,_step,training.fitness_median,training.top_k_fit.top_0_fit,training.top_k_reward.top_0_reward,training.top_k_reward.top_1_reward,_runtime,_timestamp,training.fitness_std,training.fitness_mean,training.top_k_fit.top_1_fit,training.top_k_reward.top_2_reward,solver,ea,fitness,environment,seed,training.evaluation
270,1,247.4822235107422,791.4161987304688,560.0670166015625,270,20.608882904052734,270,316.821533203125,852.0305786132812,740.5908813476562,750.1591186523438,5604.911595582962,1687720977.6580775,9991.8330078125,-601.9652709960938,822.9820556640625,956.9696655273438,cgp-large,mu+lambda,reward,humanoid,1,27000
271,1,251.6937255859375,800.8033447265625,556.009521484375,271,20.597726821899414,271,320.41375732421875,862.0542602539062,591.9432373046875,594.7390747070312,5625.527698278427,1687720998.2741802,9991.765625,-602.322509765625,804.9375,705.1492919921875,cgp-large,mu+lambda,reward,humanoid,1,27100
272,1,225.27024841308594,771.8213500976562,489.4207763671875,272,20.562271118164062,272,315.3443603515625,785.428955078125,567.03857421875,562.6590576171875,5646.136856555939,1687721018.8833385,14055.4169921875,-1620.7784423828125,778.9938354492188,578.3563232421875,cgp-large,mu+lambda,reward,humanoid,1,27200
273,1,248.0655517578125,794.2131958007812,527.0527954101562,273,20.603012084960938,273,317.4913330078125,846.1758422851562,682.4889526367188,555.5318603515625,5666.760447263718,1687721039.5069292,23848.8125,-5606.90380859375,801.5181274414062,762.9150390625,cgp-large,mu+lambda,reward,humanoid,1,27300
274,1,243.61163330078125,793.0120239257812,479.4955749511719,274,20.663475036621094,274,287.7926025390625,834.9586181640625,906.328369140625,1032.357177734375,5687.4436020851135,1687721060.190084,9990.2763671875,-617.76416015625,800.4889526367188,542.7106323242188,cgp-large,mu+lambda,reward,humanoid,1,27400
275,1,242.35507202148438,858.21875,540.5438232421875,275,20.624229431152344,275,300.39093017578125,886.9254760742188,807.684814453125,709.892578125,5708.084968328476,1687721080.8314502,212.5049285888672,398.26873779296875,860.4348754882812,633.3120727539062,cgp-large,mu+lambda,reward,humanoid,1,27500
276,1,252.27447509765625,783.8809814453125,514.8069458007812,276,20.703977584838867,276,309.52911376953125,807.42041015625,674.9051513671875,903.7333374023438,5728.807000398636,1687721101.5534823,193.44700622558594,391.1020202636719,799.7817993164062,540.1735229492188,cgp-large,mu+lambda,reward,humanoid,1,27600
277,1,246.71932983398438,776.3202514648438,438.1889953613281,277,20.643081665039062,277,299.8188171386719,791.5115966796875,671.3011474609375,745.209716796875,5749.46647810936,1687721122.21296,14055.0556640625,-1623.552490234375,783.3307495117188,652.3668823242188,cgp-large,mu+lambda,reward,humanoid,1,27700
278,1,232.50933837890625,813.1005249023438,481.18939208984375,278,20.80452537536621,278,291.46807861328125,885.8685913085938,727.912353515625,603.558837890625,5770.288411617279,1687721143.0348935,199.7830810546875,375.3749084472656,867.7865600585938,583.5643310546875,cgp-large,mu+lambda,reward,humanoid,1,27800
279,1,235.0634307861328,768.1309204101562,465.905517578125,279,20.627405166625977,279,313.6224060058594,778.040283203125,618.6260375976562,639.2323608398438,5790.932389974594,1687721163.6788719,17125.82421875,-2624.41845703125,769.40087890625,941.4657592773438,cgp-large,mu+lambda,reward,humanoid,1,27900
280,1,247.21185302734375,868.8275756835938,574.6727294921875,280,20.77859115600586,280,308.6983642578125,943.7232055664062,643.0377197265625,541.76513671875,5811.727575540543,1687721184.4740574,213.77029418945312,404.9568786621094,880.9451293945312,537.115234375,cgp-large,mu+lambda,reward,humanoid,1,28000
281,1,243.1964569091797,794.1101684570312,501.0543518066406,281,20.65650749206543,281,301.253662109375,840.2877807617188,770.0641479492188,859.0673828125,5832.399990320206,1687721205.1464722,19676.375,-3610.3994140625,804.4706420898438,651.169921875,cgp-large,mu+lambda,reward,humanoid,1,28100
282,1,254.92774963378906,802.557861328125,505.3902587890625,282,20.65736961364746,282,302.5325927734375,812.5996704101562,908.4666748046875,777.7902221679688,5853.069421291351,1687721225.8159032,9990.576171875,-612.0425415039062,804.8229370117188,722.2158203125,cgp-large,mu+lambda,reward,humanoid,1,28200
283,1,233.6651611328125,760.9628295898438,511.47210693359375,283,20.713245391845703,283,332.4229736328125,858.0466918945312,754.920654296875,880.871337890625,5873.79785656929,1687721246.5443385,17126.25390625,-2622.13623046875,769.3527221679688,725.1388549804688,cgp-large,mu+lambda,reward,humanoid,1,28300
284,1,220.57656860351562,780.1968994140625,431.4579772949219,284,20.649974822998047,284,281.45050048828125,904.0776977539062,794.8704833984375,822.5346069335938,5894.462306022644,1687721267.208788,19669.392578125,-3644.3701171875,794.4264526367188,382.9778747558594,cgp-large,mu+lambda,reward,humanoid,1,28400
285,1,241.14402770996094,798.0545654296875,537.47607421875,285,20.54585838317871,285,309.38787841796875,853.8347778320312,885.8057861328125,705.209716796875,5915.022297620773,1687721287.7687795,199.77687072753906,385.4499206542969,821.3862915039062,714.3848876953125,cgp-large,mu+lambda,reward,humanoid,1,28500
286,1,243.68603515625,773.1782836914062,520.9059448242188,286,20.684572219848633,286,288.38385009765625,793.6549682617188,636.9608764648438,754.489990234375,5935.724968910217,1687721308.4714508,9990.0732421875,-618.6694946289062,784.2247924804688,617.8626708984375,cgp-large,mu+lambda,reward,humanoid,1,28600
287,1,227.32717895507812,795.5693969726562,541.275634765625,287,20.549570083618164,287,291.7339782714844,836.193603515625,662.80859375,533.778564453125,5956.2896027565,1687721329.0360847,21881.783203125,-4623.52880859375,807.8872680664062,617.964111328125,cgp-large,mu+lambda,reward,humanoid,1,28700
288,1,231.3653564453125,812.3132934570312,512.9142456054688,288,20.661413192749023,288,318.63189697265625,864.8031005859375,683.8052368164062,880.82958984375,5976.965322732925,1687721349.7118046,9990.7861328125,-611.470458984375,858.9740600585938,670.3095703125,cgp-large,mu+lambda,reward,humanoid,1,28800
289,1,233.7813720703125,751.1620483398438,593.3839111328125,289,20.67688751220703,289,339.09210205078125,860.802734375,642.8572387695312,456.0361633300781,5997.6575491428375,1687721370.404031,9992.3466796875,-597.436767578125,753.73876953125,597.6342163085938,cgp-large,mu+lambda,reward,humanoid,1,28900
290,1,241.83920288085938,813.7180786132812,547.0562133789062,290,20.690467834472656,290,308.252197265625,846.9820556640625,659.9290161132812,660.5037231445312,6018.363472938538,1687721391.1099548,9991.2470703125,-608.5343017578125,820.0153198242188,793.6112670898438,cgp-large,mu+lambda,reward,humanoid,1,29000
291,1,234.44032287597656,794.6256713867188,506.1468505859375,291,20.67002296447754,291,317.55718994140625,826.8781127929688,989.2157592773438,739.7896728515625,6039.061911344528,1687721411.8083932,199.4481964111328,394.3726501464844,795.9925537109375,803.2666015625,cgp-large,mu+lambda,reward,humanoid,1,29100
292,1,224.4564208984375,800.4116821289062,572.020751953125,292,20.587688446044922,292,305.039306640625,857.1854248046875,755.2774658203125,596.4746704101562,6059.668698787689,1687721432.4151807,9990.8759765625,-613.2393188476562,806.6868286132812,696.4136352539062,cgp-large,mu+lambda,reward,humanoid,1,29200
293,1,254.80657958984375,818.3440551757812,503.25372314453125,293,20.486921310424805,293,331.7137145996094,929.1852416992188,929.1852416992188,890.41650390625,6080.174201726913,1687721452.9206836,14057.99609375,-1603.6649169921875,859.3096313476562,775.0936889648438,cgp-large,mu+lambda,reward,humanoid,1,29300
294,1,236.5673828125,781.2802734375,504.7491149902344,294,20.603120803833008,294,282.19036865234375,848.33154296875,747.9761352539062,750.8885498046875,6100.793555498123,1687721473.5400374,191.69871520996094,380.1002502441406,781.481201171875,761.0717163085938,cgp-large,mu+lambda,reward,humanoid,1,29400
295,1,253.3465118408203,814.252197265625,507.6019287109375,295,20.56651496887207,295,319.26116943359375,883.8214111328125,806.67626953125,746.9267578125,6121.37716794014,1687721494.1236498,17128.359375,-2609.819580078125,840.6241455078125,912.6011352539062,cgp-large,mu+lambda,reward,humanoid,1,29500
296,1,247.3508758544922,779.8549194335938,502.082275390625,296,20.480588912963867,296,317.24346923828125,796.7510986328125,587.4320068359375,779.8549194335938,6141.875264644623,1687721514.6217465,17127.833984375,-2613.08056640625,783.6723022460938,754.56396484375,cgp-large,mu+lambda,reward,humanoid,1,29600
297,1,259.590087890625,756.442626953125,521.8212890625,297,20.480836868286133,297,348.455810546875,770.9830932617188,624.3238525390625,754.616943359375,6162.373430967331,1687721535.1199129,9991.1650390625,-604.9896850585938,770.4572143554688,822.21630859375,cgp-large,mu+lambda,reward,humanoid,1,29700
298,1,249.90951538085938,776.3946533203125,467.3563537597656,298,20.71455955505371,298,327.86273193359375,838.1846923828125,693.574951171875,628.4699096679688,6183.1052787303925,1687721555.8517606,188.42286682128906,399.9803161621094,781.9547729492188,829.600830078125,cgp-large,mu+lambda,reward,humanoid,1,29800
299,1,225.13400268554688,769.9899291992188,480.80975341796875,299,20.48019790649414,299,300.74322509765625,813.7208251953125,813.7208251953125,728.4143676757812,6203.602296113968,1687721576.348778,194.65040588378906,378.4524841308594,792.9766845703125,653.01806640625,cgp-large,mu+lambda,reward,humanoid,1,29900
300,1,227.2065887451172,796.7315673828125,534.0524291992188,300,20.728557586669922,300,279.65667724609375,823.0460205078125,823.0460205078125,935.9254150390625,6224.3464179039,1687721597.0928998,9989.400390625,-627.0338745117188,805.1550903320312,697.5474243164062,cgp-large,mu+lambda,reward,humanoid,1,30000
301,1,262.02044677734375,786.0244140625,543.4595336914062,301,20.522571563720703,301,354.923583984375,877.56884765625,877.56884765625,671.1763916015625,6244.883866548538,1687721617.6303484,9992.560546875,-592.4407958984375,790.2095947265625,1101.520751953125,cgp-large,mu+lambda,reward,humanoid,1,30100
302,1,253.4736328125,805.0823364257812,544.0995483398438,302,20.621440887451172,302,318.57659912109375,911.5921020507812,808.9261474609375,950.7264404296875,6265.52224445343,1687721638.2687263,189.8051300048828,397.904052734375,843.4913330078125,817.02734375,cgp-large,mu+lambda,reward,humanoid,1,30200
303,1,230.42776489257812,782.240234375,532.2091064453125,303,20.576946258544922,303,309.447998046875,882.83935546875,723.6591796875,745.4102783203125,6286.114621400833,1687721658.8611033,9990.6474609375,-614.1244506835938,836.526123046875,882.83935546875,cgp-large,mu+lambda,reward,humanoid,1,30300
304,1,255.42303466796875,825.7257080078125,540.8347778320312,304,20.46568489074707,304,325.3963623046875,887.6757202148438,738.8513793945312,682.4791870117188,6306.594909667969,1687721679.3413916,9991.6220703125,-602.521728515625,831.7238159179688,606.55810546875,cgp-large,mu+lambda,reward,humanoid,1,30400
305,1,251.5328369140625,782.3248901367188,482.8074951171875,305,20.36701774597168,305,299.81951904296875,835.2675170898438,666.4521484375,671.1810913085938,6327.0254118442535,1687721699.7718937,188.13986206054688,383.427734375,786.990966796875,581.082763671875,cgp-large,mu+lambda,reward,humanoid,1,30500
306,1,218.58401489257812,768.2218017578125,442.67083740234375,306,20.585464477539062,306,295.220947265625,822.8466186523438,624.2622680664062,758.56884765625,6347.645750761032,1687721720.3922327,14053.1123046875,-1637.0362548828125,773.7825927734375,742.0659790039062,cgp-large,mu+lambda,reward,humanoid,1,30600
307,1,224.5636444091797,821.637451171875,528.44384765625,307,20.63390350341797,307,287.99493408203125,881.8250122070312,892.4088134765625,973.600830078125,6368.293627023697,1687721741.040109,9989.9365234375,-622.0106811523438,825.5645751953125,697.0780639648438,cgp-large,mu+lambda,reward,humanoid,1,30700
308,1,237.74078369140625,833.2092895507812,495.9515686035156,308,20.59306526184082,308,289.8215637207031,949.28466796875,683.2692260742188,592.8527221679688,6388.901965379715,1687721761.6484473,201.2355499267578,381.4053039550781,857.6117553710938,766.4606323242188,cgp-large,mu+lambda,reward,humanoid,1,30800
309,1,234.41429138183594,785.7774047851562,567.5132446289062,309,20.640399932861328,309,283.36480712890625,819.77197265625,778.5867919921875,599.1709594726562,6409.564728021622,1687721782.31121,200.8551788330078,383.4205017089844,787.5996704101562,764.1195068359375,cgp-large,mu+lambda,reward,humanoid,1,30900
310,1,252.745361328125,757.8419189453125,482.9219665527344,310,20.59573745727539,310,325.04901123046875,941.8944091796875,688.2470092773438,612.2752685546875,6430.178319454193,1687721802.9248013,190.94044494628906,393.3450622558594,774.6891479492188,643.6403198242188,cgp-large,mu+lambda,reward,humanoid,1,31000
311,1,233.09417724609375,794.11767578125,440.526123046875,311,20.590312957763672,311,290.3126525878906,959.6692504882812,825.9981079101562,770.90625,6450.786036729813,1687721823.5325186,14054.4462890625,-1628.623046875,824.2188720703125,642.1616821289062,cgp-large,mu+lambda,reward,humanoid,1,31100
312,1,251.36062622070312,790.2052612304688,547.1077880859375,312,20.489551544189453,312,320.0484924316406,810.522216796875,688.5679931640625,632.3905029296875,6471.2935202121735,1687721844.040002,191.1813507080078,396.7814636230469,801.7468872070312,904.5222778320312,cgp-large,mu+lambda,reward,humanoid,1,31200
313,1,232.110595703125,856.8681640625,587.44775390625,313,20.448537826538086,313,314.98553466796875,927.2103881835938,705.8450927734375,529.899169921875,6491.7586216926575,1687721864.5051036,14058.4853515625,-1601.829833984375,860.0501708984375,625.021240234375,cgp-large,mu+lambda,reward,humanoid,1,31300
314,1,237.93649291992188,791.1392211914062,555.4609375,314,20.562055587768555,314,298.6265563964844,894.2811279296875,870.8519287109375,743.6948852539062,6512.338186264038,1687721885.0846682,196.34095764160156,393.493896484375,805.0009155273438,650.9257202148438,cgp-large,mu+lambda,reward,humanoid,1,31400
315,1,236.25570678710938,810.2460327148438,503.9376525878906,315,20.433073043823242,315,314.8081970214844,824.8601684570312,995.1102294921875,843.9413452148438,6532.787789106369,1687721905.534271,195.89712524414062,395.54193115234375,812.542724609375,810.2460327148438,cgp-large,mu+lambda,reward,humanoid,1,31500
316,1,233.44207763671875,794.4439697265625,529.183837890625,316,20.59343910217285,316,298.33111572265625,803.0764770507812,937.3796997070312,635.558837890625,6553.399055480957,1687721926.1455374,9990.7958984375,-612.6614990234375,799.1287231445312,791.5809326171875,cgp-large,mu+lambda,reward,humanoid,1,31600
317,1,229.5706024169922,818.37255859375,506.5850830078125,317,20.45160675048828,317,282.90350341796875,916.4150390625,672.8442993164062,793.9090576171875,6573.867735385895,1687721946.6142173,202.9409637451172,383.8631286621094,864.2557983398438,687.9843139648438,cgp-large,mu+lambda,reward,humanoid,1,31700
318,1,228.11932373046875,791.1678466796875,504.6914367675781,318,20.585479736328125,318,287.9053649902344,824.044921875,628.3419799804688,750.8109130859375,6594.469675779343,1687721967.2161577,17125.2890625,-2627.885498046875,820.6649169921875,876.5054931640625,cgp-large,mu+lambda,reward,humanoid,1,31800
319,1,259.57720947265625,836.7938842773438,523.033447265625,319,20.444046020507812,319,357.75640869140625,920.1571655273438,812.8954467773438,1069.8150634765625,6614.92989730835,1687721987.6763792,9992.8828125,-591.093017578125,843.7456665039062,744.44677734375,cgp-large,mu+lambda,reward,humanoid,1,31900
320,1,251.5968475341797,781.7064819335938,574.34765625,320,20.572242736816406,320,358.83978271484375,840.111572265625,785.6153564453125,638.7457275390625,6635.520033121109,1687722008.266515,9993.1552734375,-588.6060791015625,785.6153564453125,668.5344848632812,cgp-large,mu+lambda,reward,humanoid,1,32000
321,1,254.191650390625,787.2246704101562,487.8256530761719,321,20.545900344848633,321,313.05072021484375,822.6446533203125,651.3489990234375,751.0823974609375,6656.083316326141,1687722028.8297982,188.51800537109375,399.18658447265625,820.7119140625,653.405029296875,cgp-large,mu+lambda,reward,humanoid,1,32100
322,1,238.2584686279297,794.8468017578125,469.34307861328125,322,20.62029457092285,322,290.8032531738281,891.3290405273438,867.046630859375,794.8468017578125,6676.720730304718,1687722049.4672122,17124.626953125,-2631.83349609375,856.8067626953125,857.1800537109375,cgp-large,mu+lambda,reward,humanoid,1,32200
323,1,240.9769287109375,812.2752075195312,496.4765319824219,323,20.445907592773438,323,318.46044921875,840.7507934570312,862.5697631835938,814.9598999023438,6697.183711767197,1687722069.9301937,17127.39453125,-2615.75048828125,814.9598999023438,772.7412109375,cgp-large,mu+lambda,reward,humanoid,1,32300
324,1,237.185791015625,791.2501220703125,489.5033264160156,324,20.639009475708008,324,285.8109130859375,961.4172973632812,698.6804809570312,652.2279052734375,6717.841017007828,1687722090.587499,14054.6298828125,-1627.12060546875,795.0278930664062,961.4172973632812,cgp-large,mu+lambda,reward,humanoid,1,32400
325,1,244.90713500976562,806.9176635742188,519.57861328125,325,20.47270393371582,325,306.9637145996094,850.1411743164062,875.6390991210938,719.7809448242188,6738.331747293472,1687722111.0782292,193.5858612060547,395.63037109375,814.0170288085938,758.9757690429688,cgp-large,mu+lambda,reward,humanoid,1,32500
326,1,244.2038116455078,810.406005859375,511.3416748046875,326,20.63843536376953,326,297.1278076171875,888.4341430664062,820.0553588867188,816.3837890625,6758.988512992859,1687722131.734995,199.66683959960938,382.8586730957031,816.3837890625,816.3906860351562,cgp-large,mu+lambda,reward,humanoid,1,32600
327,1,239.74139404296875,806.0509033203125,480.6922607421875,327,20.640228271484375,327,305.34661865234375,819.4232177734375,736.9688110351562,707.5674438476562,6779.647974252701,1687722152.3944561,196.341552734375,382.4873352050781,811.068359375,759.6265869140625,cgp-large,mu+lambda,reward,humanoid,1,32700
328,1,227.8245391845703,918.3502197265625,525.346435546875,328,20.636436462402344,328,297.9367370605469,943.8645629882812,703.74658203125,667.9546508789062,6800.30303311348,1687722173.049515,14056.1376953125,-1617.7557373046875,940.2039184570312,798.8264770507812,cgp-large,mu+lambda,reward,humanoid,1,32800
329,1,228.38043212890625,759.6654663085938,488.30316162109375,329,20.64410972595215,329,297.00927734375,826.0465087890625,878.9456787109375,663.3067626953125,6820.966453552246,1687722193.7129354,19671.556640625,-3633.9697265625,786.2733764648438,771.3450927734375,cgp-large,mu+lambda,reward,humanoid,1,32900
330,1,232.75453186035156,765.0699462890625,547.3145141601562,330,20.745262145996094,330,298.21038818359375,786.37451171875,544.419921875,797.7713012695312,6841.729955434799,1687722214.4764373,9990.0205078125,-619.00341796875,777.680419921875,715.317138671875,cgp-large,mu+lambda,reward,humanoid,1,33000
331,1,242.0650177001953,787.8590698242188,506.9018859863281,331,20.460216522216797,331,291.74267578125,831.4775390625,664.1593017578125,619.5533447265625,6862.207630872726,1687722234.9541128,9990.26171875,-617.0902099609375,812.3124389648438,619.6929931640625,cgp-large,mu+lambda,reward,humanoid,1,33100
332,1,232.60855102539062,793.0541381835938,565.4462890625,332,20.6359806060791,332,299.72979736328125,927.6895141601562,775.0079345703125,689.974365234375,6882.861366987228,1687722255.607849,206.53099060058594,395.2181091308594,897.9813232421875,946.6397705078125,cgp-large,mu+lambda,reward,humanoid,1,33200
333,1,231.03005981445312,764.7554321289062,423.3453063964844,333,20.616230010986328,333,282.9298095703125,854.911376953125,794.2930297851562,854.911376953125,6903.496017456055,1687722276.2424994,191.7040557861328,362.4971008300781,849.3555908203125,1015.7623901367188,cgp-large,mu+lambda,reward,humanoid,1,33300
334,1,253.7198486328125,761.2211303710938,547.7849731445312,334,20.6607666015625,334,337.1048583984375,790.5592041015625,710.1139526367188,652.8497924804688,6924.175012350082,1687722296.9214942,9991.6171875,-602.929931640625,765.9623413085938,961.6425170898438,cgp-large,mu+lambda,reward,humanoid,1,33400
335,1,243.24090576171875,792.762451171875,578.7735595703125,335,20.56422996520996,335,316.5401306152344,927.6678466796875,611.3417358398438,783.9758911132812,6944.755904436111,1687722317.5023863,14058.85546875,-1597.4674072265625,871.0211791992188,676.5061645507812,cgp-large,mu+lambda,reward,humanoid,1,33500
336,1,250.16249084472656,809.4495849609375,481.38812255859375,336,20.527246475219727,336,305.8153381347656,849.6845703125,680.8049926757812,789.7789916992188,6965.300668478012,1687722338.0471504,197.9466094970703,389.989990234375,837.8383178710938,803.38232421875,cgp-large,mu+lambda,reward,humanoid,1,33600
337,1,227.34817504882812,783.0840454101562,454.5511169433594,337,20.682025909423828,337,273.9310607910156,842.003173828125,655.7553100585938,913.462646484375,6985.999674320221,1687722358.7461562,9988.13671875,-638.0331420898438,791.96923828125,695.4794311523438,cgp-large,mu+lambda,reward,humanoid,1,33700
338,1,240.6635284423828,748.43505859375,496.858154296875,338,20.592241287231445,338,324.7933654785156,782.09765625,610.8712158203125,666.9119873046875,7006.6089923381805,1687722379.3554742,181.73095703125,386.5397033691406,767.896728515625,646.6763305664062,cgp-large,mu+lambda,reward,humanoid,1,33800
339,1,229.90614318847656,862.6224975585938,399.804931640625,339,20.682138442993164,339,292.50830078125,885.2929077148438,618.1019287109375,619.7704467773438,7027.308174610138,1687722400.0546565,9988.3544921875,-637.9730834960938,870.5437622070312,640.3799438476562,cgp-large,mu+lambda,reward,humanoid,1,33900
340,1,241.21194458007812,766.36083984375,558.4983520507812,340,20.603717803955078,340,308.7305603027344,794.2786865234375,710.0864868164062,806.1049194335938,7047.929518222809,1687722420.676,9990.9677734375,-610.079345703125,783.9071655273438,737.36669921875,cgp-large,mu+lambda,reward,humanoid,1,34000
341,1,214.42935180664062,769.104248046875,483.4951171875,341,20.543533325195312,341,318.3000183105469,911.141845703125,853.2236938476562,676.0655517578125,7068.489701509476,1687722441.2361834,195.92588806152344,376.2161560058594,783.995361328125,769.104248046875,cgp-large,mu+lambda,reward,humanoid,1,34100
342,1,227.28668212890625,806.0830078125,495.789794921875,342,20.628625869750977,342,280.90777587890625,827.154541015625,579.085693359375,811.0400390625,7089.136834621429,1687722461.8833165,9988.9072265625,-631.5701904296875,811.0400390625,645.67236328125,cgp-large,mu+lambda,reward,humanoid,1,34200
343,1,243.85659790039062,822.74560546875,448.2635498046875,343,20.5568790435791,343,301.8442077636719,863.6963500976562,833.2946166992188,800.1580810546875,7109.714480161667,1687722482.460962,199.09327697753906,380.6803894042969,833.2946166992188,865.5661010742188,cgp-large,mu+lambda,reward,humanoid,1,34300
344,1,243.97808837890625,803.7468872070312,468.99017333984375,344,20.721710205078125,344,291.7940979003906,808.2245483398438,690.1182861328125,678.1080932617188,7130.450088500977,1687722503.1965704,194.62765502929688,381.7591247558594,804.8392944335938,644.5708618164062,cgp-large,mu+lambda,reward,humanoid,1,34400
345,1,237.21578979492188,771.3347778320312,526.2702026367188,345,20.35822296142578,345,282.777099609375,840.1976318359375,771.3347778320312,805.2793579101562,7150.827500343323,1687722523.5739822,14055.04296875,-1623.942138671875,777.2639770507812,777.7059936523438,cgp-large,mu+lambda,reward,humanoid,1,34500
346,1,239.21170043945312,837.15380859375,484.64422607421875,346,20.566905975341797,346,303.28216552734375,882.7680053710938,806.69970703125,862.2260131835938,7171.413897275925,1687722544.1603792,9991.0078125,-611.1664428710938,837.2188110351562,731.6527709960938,cgp-large,mu+lambda,reward,humanoid,1,34600
347,1,256.5958557128906,805.497314453125,467.4754638671875,347,20.601001739501953,347,320.44207763671875,888.9561767578125,779.3919677734375,979.322998046875,7192.032412290573,1687722564.7788942,190.3033905029297,389.2471008300781,862.6687622070312,622.4022216796875,cgp-large,mu+lambda,reward,humanoid,1,34700
348,1,226.90281677246094,776.2611083984375,526.0880126953125,348,20.418903350830078,348,295.07208251953125,856.3832397460938,629.2718505859375,648.0147705078125,7212.468193292618,1687722585.2146752,14054.2880859375,-1628.7440185546875,800.4651489257812,811.2652587890625,cgp-large,mu+lambda,reward,humanoid,1,34800
349,1,252.10922241210938,824.2703247070312,578.0444946289062,349,20.460962295532227,349,320.9702453613281,864.1656494140625,867.9835815429688,689.7134399414062,7232.946644544601,1687722605.6931264,9992.587890625,-595.048095703125,829.700439453125,679.9951782226562,cgp-large,mu+lambda,reward,humanoid,1,34900
350,1,253.7918243408203,768.8807373046875,529.2772216796875,350,20.571298599243164,350,324.50604248046875,814.5090942382812,948.2163696289062,816.4050903320312,7253.536314249039,1687722626.2827961,9990.64453125,-611.0592651367188,784.0422973632812,643.0255737304688,cgp-large,mu+lambda,reward,humanoid,1,35000
351,1,257.4596862792969,798.3646850585938,481.3284912109375,351,20.48589324951172,351,340.93896484375,995.0263671875,957.36669921875,612.995361328125,7274.040837287903,1687722646.7873192,9991.0322265625,-607.6307373046875,800.9924926757812,995.0263671875,cgp-large,mu+lambda,reward,humanoid,1,35100
352,1,248.54225158691406,768.27783203125,514.3547973632812,352,20.523096084594727,352,304.4664306640625,830.7344360351562,678.5667114257812,888.1727294921875,7294.581463575363,1687722667.3279455,14055.568359375,-1620.349609375,809.5858154296875,706.9934692382812,cgp-large,mu+lambda,reward,humanoid,1,35200
353,1,240.41696166992188,761.7128295898438,521.222412109375,353,20.479150772094727,353,301.385009765625,833.0418701171875,736.6254272460938,616.5633544921875,7315.078708648682,1687722687.8251905,190.43844604492188,386.127685546875,816.0972900390625,681.035888671875,cgp-large,mu+lambda,reward,humanoid,1,35300
354,1,229.4014434814453,864.3148803710938,479.43536376953125,354,20.56360626220703,354,288.1895751953125,886.2811889648438,724.1839599609375,1147.4383544921875,7335.660584688187,1687722708.4070666,17125.107421875,-2629.358154296875,883.9234619140625,697.2633666992188,cgp-large,mu+lambda,reward,humanoid,1,35400
355,1,249.364501953125,802.2501220703125,585.2545166015625,355,20.492097854614258,355,365.7396545410156,834.0450439453125,1109.4219970703125,783.1978759765625,7356.1702609062195,1687722728.9167428,191.88412475585938,418.0283508300781,831.2976684570312,834.0450439453125,cgp-large,mu+lambda,reward,humanoid,1,35500
356,1,243.1200408935547,773.3262939453125,403.8812561035156,356,20.56706428527832,356,293.29473876953125,858.7306518554688,773.3262939453125,851.2308349609375,7376.756632089615,1687722749.503114,14052.8369140625,-1638.8824462890625,788.1365966796875,644.402099609375,cgp-large,mu+lambda,reward,humanoid,1,35600
357,1,255.60653686523438,759.1151123046875,537.1781616210938,357,20.508955001831055,357,337.9735412597656,789.2407836914062,985.4745483398438,673.408935546875,7397.282452106476,1687722770.028934,9991.625,-601.2471923828125,766.8707885742188,899.4703369140625,cgp-large,mu+lambda,reward,humanoid,1,35700
358,1,238.86074829101562,813.093505859375,588.9951171875,358,20.598873138427734,358,290.97979736328125,838.5831298828125,797.8309326171875,628.7760620117188,7417.8984978199005,1687722790.6449797,9990.9755859375,-610.6920166015625,831.2750854492188,685.6607055664062,cgp-large,mu+lambda,reward,humanoid,1,35800
359,1,240.1684112548828,803.5496826171875,473.79315185546875,359,20.4613094329834,359,294.24200439453125,810.1248779296875,639.290283203125,688.1500244140625,7438.377872467041,1687722811.1243544,190.41807556152344,379.1443786621094,804.131103515625,868.0929565429688,cgp-large,mu+lambda,reward,humanoid,1,35900
360,1,242.45806884765625,776.061767578125,523.9624633789062,360,20.62310218811035,360,306.05291748046875,838.0775146484375,991.8793334960938,738.6057739257812,7459.017102241516,1687722831.7635841,9991.169921875,-608.4437255859375,800.2164306640625,639.9749145507812,cgp-large,mu+lambda,reward,humanoid,1,36000
361,1,242.30813598632812,785.7064819335938,541.9434204101562,361,20.5013484954834,361,305.79156494140625,817.7640380859375,739.7308349609375,855.9901123046875,7479.535670757294,1687722852.2821527,194.3058319091797,382.3534240722656,804.8331298828125,700.0637817382812,cgp-large,mu+lambda,reward,humanoid,1,36100
362,1,250.8173828125,791.0250244140625,513.2529907226562,362,20.553821563720703,362,332.095703125,832.4732055664062,685.3565673828125,912.978271484375,7500.108230352402,1687722872.8547122,194.1886749267578,399.9522705078125,815.1984252929688,608.0467529296875,cgp-large,mu+lambda,reward,humanoid,1,36200
363,1,228.43829345703125,780.457275390625,495.3442077636719,363,20.4919376373291,363,290.6057434082031,822.8636474609375,789.8981323242188,785.0751342773438,7520.615748167038,1687722893.36223,197.70664978027344,374.58428955078125,784.5460815429688,709.5053100585938,cgp-large,mu+lambda,reward,humanoid,1,36300
364,1,254.91346740722656,805.6265258789062,457.93975830078125,364,20.50062370300293,364,325.8483581542969,865.884033203125,547.7725219726562,838.2033081054688,7541.134408712387,1687722913.8808906,14056.375,-1614.175537109375,834.1062622070312,774.6034545898438,cgp-large,mu+lambda,reward,humanoid,1,36400
