,training.generation,training.fitness_mean,_timestamp,training.fitness_1q,training.fitness_3q,training.top_k_fit.top_0_fit,_step,training.fitness_median,training.evaluation_time,training.fitness_std,training.top_k_fit.top_1_fit,_runtime,training.run_id,training.top_k_fit.top_2_fit,solver,ea,environment,seed
771,771,449.4140625,1686927124.0346591,1114.837158203125,54.42316818237305,1150.6221923828125,771,139.7630157470703,2.06254243850708,481.2528076171875,1150.244873046875,1615.2463052272797,0,1149.814453125,cgp,mu+lambda,hopper,9
772,772,491.4424133300781,1686927126.1111257,1047.07080078125,57.67458724975586,1148.3455810546875,772,256.0711669921875,2.063171148300171,465.1351013183594,1147.3551025390625,1617.3227717876434,0,1146.45068359375,cgp,mu+lambda,hopper,9
773,773,512.5533447265625,1686927128.1863976,1037.71826171875,102.09030151367188,1149.2071533203125,773,243.63751220703125,2.0597708225250244,465.9852600097656,1147.7451171875,1619.3980436325073,0,1146.8828125,cgp,mu+lambda,hopper,9
774,774,544.7315673828125,1686927130.2667377,1131.772705078125,56.310123443603516,1150.0,774,266.59857177734375,2.065884828567505,494.04144287109375,1148.3980712890625,1621.4783837795258,0,1147.759033203125,cgp,mu+lambda,hopper,9
775,775,531.3585815429688,1686927132.5059638,1126.044677734375,91.96800994873047,1150.056640625,775,250.13861083984375,2.2268857955932617,478.6307373046875,1149.5587158203125,1623.7176098823547,0,1148.5794677734375,cgp,mu+lambda,hopper,9
776,776,536.858642578125,1686927134.7452898,1120.76318359375,82.43653869628906,1150.0074462890625,776,273.40802001953125,2.225965976715088,472.88916015625,1149.8790283203125,1625.9569358825684,0,1149.66552734375,cgp,mu+lambda,hopper,9
777,777,-455.7110900878906,1686927136.9767559,1129.5560302734375,58.35005569458008,1152.83203125,777,267.80572509765625,2.2174718379974365,10016.556640625,1150.2095947265625,1628.1884019374847,0,1149.4385986328125,cgp,mu+lambda,hopper,9
778,778,506.8318176269531,1686927139.2073972,1133.603271484375,72.06185913085938,1151.0299072265625,778,191.95677185058594,2.2164413928985596,486.35302734375,1150.7987060546875,1630.419043302536,0,1148.8232421875,cgp,mu+lambda,hopper,9
779,779,486.69146728515625,1686927141.4365463,1042.216796875,88.15219116210938,1148.149169921875,779,225.81533813476562,2.21500825881958,463.0108337402344,1147.9625244140625,1632.6481924057007,0,1147.4984130859375,cgp,mu+lambda,hopper,9
780,780,568.7576293945312,1686927143.6545126,1130.346923828125,86.29107666015625,1150.19921875,780,316.8616943359375,2.20382022857666,485.9893798828125,1148.8179931640625,1634.8661587238312,0,1148.541748046875,cgp,mu+lambda,hopper,9
781,781,535.3370361328125,1686927145.8763888,1116.847412109375,85.88961029052734,1150.395263671875,781,288.0750732421875,2.208012104034424,475.2467041015625,1147.3001708984375,1637.0880348682404,0,1146.6683349609375,cgp,mu+lambda,hopper,9
782,782,595.7442626953125,1686927148.0933404,1136.75830078125,97.43063354492188,1150.542236328125,782,439.9088439941406,2.203681468963623,483.35394287109375,1149.8258056640625,1639.3049864768982,0,1149.4114990234375,cgp,mu+lambda,hopper,9
783,783,483.4566345214844,1686927150.3107188,1127.5823974609375,75.04813385009766,1151.647216796875,783,168.081787109375,2.203378438949585,483.6700439453125,1151.3662109375,1641.5223648548126,0,1149.8853759765625,cgp,mu+lambda,hopper,9
784,784,541.4511108398438,1686927152.5269833,1130.771484375,63.57915496826172,1149.5703125,784,233.07815551757812,2.2027127742767334,495.5650329589844,1149.371826171875,1643.7386293411255,0,1148.122802734375,cgp,mu+lambda,hopper,9
785,785,530.5244750976562,1686927154.7415946,1121.1280517578125,83.29586791992188,1152.6448974609375,785,234.89523315429688,2.201376438140869,478.0821533203125,1152.197509765625,1645.9532406330109,0,1148.80419921875,cgp,mu+lambda,hopper,9
786,786,503.57122802734375,1686927156.9570675,1128.031494140625,73.72213745117188,1150.4224853515625,786,209.14767456054688,2.2007992267608643,481.43121337890625,1150.2657470703125,1648.168713569641,0,1148.453857421875,cgp,mu+lambda,hopper,9
787,787,482.5896911621094,1686927159.1700249,1134.6519775390625,69.47237396240234,1150.5128173828125,787,210.21292114257812,2.1986148357391357,483.9122009277344,1149.8428955078125,1650.3816709518433,0,1149.7587890625,cgp,mu+lambda,hopper,9
788,788,545.4609985351562,1686927161.3795218,1123.6851806640625,76.85464477539062,1149.1837158203125,788,322.1810302734375,2.1954338550567627,478.7757873535156,1147.599609375,1652.5911679267883,0,1147.194091796875,cgp,mu+lambda,hopper,9
789,789,492.80474853515625,1686927163.5858197,1003.2886962890625,57.46562957763672,1148.04833984375,789,232.02639770507812,2.193434000015259,474.3255310058594,1146.4251708984375,1654.797465801239,0,1145.583740234375,cgp,mu+lambda,hopper,9
790,790,537.7999877929688,1686927165.790087,1127.467529296875,85.67098236083984,1149.5880126953125,790,245.65875244140625,2.190127372741699,482.409423828125,1149.201904296875,1657.0017330646515,0,1148.911376953125,cgp,mu+lambda,hopper,9
791,791,571.1100463867188,1686927167.9962864,1125.05712890625,87.64590454101562,1154.0035400390625,791,384.1173095703125,2.1919045448303223,478.3482360839844,1152.081787109375,1659.207932472229,0,1151.3236083984375,cgp,mu+lambda,hopper,9
792,792,541.6040649414062,1686927170.2045937,1129.0943603515625,73.64462280273438,1152.4241943359375,792,259.60687255859375,2.1950063705444336,483.71856689453125,1150.0030517578125,1661.4162397384644,0,1147.5858154296875,cgp,mu+lambda,hopper,9
793,793,549.519775390625,1686927172.409516,1130.63330078125,63.46723937988281,1153.6512451171875,793,262.27093505859375,2.1920065879821777,476.688232421875,1148.806640625,1663.6211621761322,0,1147.9617919921875,cgp,mu+lambda,hopper,9
794,794,497.98974609375,1686927174.615431,1111.726318359375,49.88471984863281,1151.1170654296875,794,208.94830322265625,2.193326234817505,486.64141845703125,1150.897216796875,1665.8270771503448,0,1150.4471435546875,cgp,mu+lambda,hopper,9
795,795,554.850341796875,1686927176.819145,1126.8330078125,76.57597351074219,1151.4423828125,795,298.793701171875,2.1913206577301025,484.7933349609375,1150.7830810546875,1668.0307910442352,0,1149.7127685546875,cgp,mu+lambda,hopper,9
796,796,505.0813293457031,1686927179.0147057,1129.332275390625,57.859127044677734,1150.4205322265625,796,203.71864318847656,2.181870460510254,486.2156982421875,1149.732177734375,1670.226351737976,0,1148.1751708984375,cgp,mu+lambda,hopper,9
797,797,578.5545043945312,1686927181.2141955,1129.6268310546875,81.32836151123047,1151.133544921875,797,422.9744567871094,2.1859357357025146,480.0086364746094,1150.6051025390625,1672.4258415699005,0,1149.0694580078125,cgp,mu+lambda,hopper,9
798,798,543.5043334960938,1686927183.4175365,1131.7340087890625,85.44902801513672,1151.367431640625,798,263.51153564453125,2.189722776412964,483.01983642578125,1150.9886474609375,1674.6291825771332,0,1148.6585693359375,cgp,mu+lambda,hopper,9
799,799,512.1068725585938,1686927185.6211355,1125.9171142578125,60.71519470214844,1147.5137939453125,799,234.015380859375,2.1891303062438965,483.4008483886719,1146.7667236328125,1676.8327815532684,0,1145.013671875,cgp,mu+lambda,hopper,9
800,800,556.763916015625,1686927187.8248935,1130.7164306640625,79.54830932617188,1149.097412109375,800,372.3160705566406,2.190810441970825,482.383544921875,1148.56640625,1679.036539554596,0,1148.100830078125,cgp,mu+lambda,hopper,9
801,801,507.4308166503906,1686927190.0303156,1082.490234375,75.27580261230469,1151.4246826171875,801,252.67050170898438,2.1917831897735596,477.7253112792969,1148.6256103515625,1681.2419617176056,0,1148.5313720703125,cgp,mu+lambda,hopper,9
802,802,509.1374816894531,1686927192.2307808,1012.22265625,74.46121215820312,1149.580810546875,802,298.1737060546875,2.1861705780029297,458.3507995605469,1145.861572265625,1683.4424269199371,0,1144.9129638671875,cgp,mu+lambda,hopper,9
803,803,538.7362670898438,1686927194.4353037,1132.76611328125,73.11566162109375,1150.997802734375,803,258.75018310546875,2.1889851093292236,484.959228515625,1148.025146484375,1685.6469497680664,0,1147.95556640625,cgp,mu+lambda,hopper,9
804,804,544.4633178710938,1686927196.6413114,1126.6878662109375,89.572021484375,1148.664306640625,804,264.72064208984375,2.1908042430877686,477.921630859375,1147.6234130859375,1687.8529574871063,0,1147.1943359375,cgp,mu+lambda,hopper,9
805,805,498.4599609375,1686927198.84247,1123.541748046875,58.68114471435547,1151.7938232421875,805,194.31051635742188,2.1860780715942383,481.3435363769531,1149.57958984375,1690.054116010666,0,1149.3817138671875,cgp,mu+lambda,hopper,9
806,806,521.5823364257812,1686927201.0428655,1127.2255859375,66.16590881347656,1151.0850830078125,806,221.5543212890625,2.1855320930480957,483.22857666015625,1150.18408203125,1692.2545115947723,0,1148.369873046875,cgp,mu+lambda,hopper,9
807,807,599.2075805664062,1686927203.2434382,1039.8831787109375,127.92538452148438,1153.510009765625,807,532.716552734375,2.1864280700683594,459.7692565917969,1150.52978515625,1694.455084323883,0,1148.4495849609375,cgp,mu+lambda,hopper,9
808,808,500.60382080078125,1686927205.4416814,1037.98486328125,76.72462463378906,1147.8682861328125,808,226.2335205078125,2.1833598613739014,461.4596252441406,1146.908447265625,1696.6533274650574,0,1146.8580322265625,cgp,mu+lambda,hopper,9
809,809,473.9339599609375,1686927207.6451588,1020.11376953125,58.424957275390625,1150.795654296875,809,207.37144470214844,2.1888301372528076,465.1067810058594,1150.1080322265625,1698.8568048477173,0,1149.77294921875,cgp,mu+lambda,hopper,9
810,810,451.04779052734375,1686927209.8488255,1011.8414916992188,72.57364654541016,1152.9903564453125,810,181.47979736328125,2.1884913444519043,463.04791259765625,1149.2630615234375,1701.060471534729,0,1146.553466796875,cgp,mu+lambda,hopper,9
811,811,544.542724609375,1686927212.0487442,1134.038818359375,92.77066802978516,1150.2301025390625,811,254.74826049804688,2.184628963470459,480.82757568359375,1150.17138671875,1703.2603902816772,0,1150.0927734375,cgp,mu+lambda,hopper,9
812,812,500.3377380371094,1686927214.2436686,1024.4298095703125,110.52676391601562,1148.7757568359375,812,223.09945678710938,2.1795670986175537,461.4231262207031,1148.6209716796875,1705.4553146362305,0,1147.955810546875,cgp,mu+lambda,hopper,9
813,813,558.1312866210938,1686927216.4370463,1097.3126220703125,93.01287841796875,1150.167236328125,813,383.650146484375,2.1783361434936523,462.4245910644531,1149.3814697265625,1707.648692369461,0,1147.8009033203125,cgp,mu+lambda,hopper,9
814,814,477.83917236328125,1686927218.626412,1050.4190673828125,62.52830505371094,1153.4810791015625,814,203.10440063476562,2.174410820007324,477.3575744628906,1151.7318115234375,1709.8380579948425,0,1148.25439453125,cgp,mu+lambda,hopper,9
815,815,480.4795837402344,1686927220.8148894,1001.7534790039062,63.68733215332031,1149.052734375,815,161.35952758789062,2.1744515895843506,481.3487243652344,1148.3240966796875,1712.0265355110168,0,1148.12744140625,cgp,mu+lambda,hopper,9
816,816,604.3936767578125,1686927223.0007067,1131.0946044921875,67.2138900756836,1153.1400146484375,816,923.479248046875,2.172822952270508,497.6619567871094,1150.26904296875,1714.2123527526855,0,1149.394287109375,cgp,mu+lambda,hopper,9
817,817,499.8990478515625,1686927225.1920478,1126.9822998046875,74.83656311035156,1148.7843017578125,817,196.646728515625,2.176192283630371,486.9523620605469,1146.998046875,1716.4036939144135,0,1146.9476318359375,cgp,mu+lambda,hopper,9
818,818,539.7120361328125,1686927227.3835404,1125.7718505859375,87.59125518798828,1153.9649658203125,818,250.9574432373047,2.1773717403411865,474.0614318847656,1152.7286376953125,1718.595186471939,0,1150.7293701171875,cgp,mu+lambda,hopper,9
819,819,524.6494140625,1686927229.5728314,1024.724365234375,71.4036865234375,1149.8726806640625,819,271.30731201171875,2.1738548278808594,471.3468322753906,1149.051513671875,1720.7844774723053,0,1147.8253173828125,cgp,mu+lambda,hopper,9
820,820,506.0466003417969,1686927231.7569764,1090.2421875,58.378196716308594,1151.9141845703125,820,249.18093872070312,2.1696677207946777,489.1621398925781,1151.4573974609375,1722.9686224460602,0,1150.25830078125,cgp,mu+lambda,hopper,9
821,821,535.7440795898438,1686927233.9495087,1022.78955078125,75.34150695800781,1150.12451171875,821,222.6046905517578,2.176926612854004,486.0982360839844,1148.138671875,1725.1611547470093,0,1148.0159912109375,cgp,mu+lambda,hopper,9
822,822,473.9245910644531,1686927236.1304328,1016.8486328125,67.53559112548828,1150.58935546875,822,214.07241821289062,2.1652297973632812,473.8758239746094,1150.4610595703125,1727.342078924179,0,1149.1103515625,cgp,mu+lambda,hopper,9
823,823,505.1521301269531,1686927238.3096895,1123.4058837890625,67.68226623535156,1151.2830810546875,823,215.34619140625,2.1642823219299316,475.20703125,1150.8348388671875,1729.5213356018066,0,1150.2811279296875,cgp,mu+lambda,hopper,9
824,824,564.6834106445312,1686927240.4790826,1131.136474609375,78.40553283691406,1151.736328125,824,402.75311279296875,2.154205799102783,488.1647033691406,1150.0360107421875,1731.6907286643982,0,1148.5333251953125,cgp,mu+lambda,hopper,9
825,825,512.5647583007812,1686927242.6563213,1024.5479736328125,72.70008850097656,1149.9483642578125,825,215.6937255859375,2.1622660160064697,478.3747253417969,1148.2113037109375,1733.8679673671722,0,1147.30419921875,cgp,mu+lambda,hopper,9
826,826,525.4276733398438,1686927244.8299901,1127.1763916015625,85.47908782958984,1149.9630126953125,826,250.91424560546875,2.158430576324463,471.28643798828125,1148.3392333984375,1736.0416362285614,0,1148.124755859375,cgp,mu+lambda,hopper,9
827,827,506.1847229003906,1686927247.0016115,1126.9163818359375,64.09737396240234,1148.429931640625,827,196.4589080810547,2.1566269397735596,486.8487243652344,1147.94677734375,1738.2132575511932,0,1147.9212646484375,cgp,mu+lambda,hopper,9
828,828,539.47119140625,1686927249.1768847,1124.1671142578125,96.78819274902344,1149.169189453125,828,244.65794372558594,2.160551071166992,482.4372253417969,1148.8228759765625,1740.3885307312012,0,1146.91796875,cgp,mu+lambda,hopper,9
829,829,492.3801574707031,1686927251.3467107,1011.797119140625,70.23966217041016,1149.55322265625,829,243.6173553466797,2.154182195663452,464.5180969238281,1149.4912109375,1742.5583567619324,0,1147.4302978515625,cgp,mu+lambda,hopper,9
830,830,503.08917236328125,1686927253.5149388,1127.8720703125,65.95527648925781,1156.982666015625,830,166.0219268798828,2.153719186782837,490.35406494140625,1149.2821044921875,1744.7265849113464,0,1148.5296630859375,cgp,mu+lambda,hopper,9
831,831,467.4759216308594,1686927255.6833856,1130.9395751953125,59.07880401611328,1150.328369140625,831,178.93833923339844,2.1551828384399414,483.1517028808594,1148.8154296875,1746.8950316905975,0,1148.6048583984375,cgp,mu+lambda,hopper,9
832,832,491.2990417480469,1686927257.8538005,1133.4525146484375,56.871009826660156,1152.1102294921875,832,177.72927856445312,2.1562609672546387,490.0137023925781,1148.3497314453125,1749.0654466152191,0,1148.2906494140625,cgp,mu+lambda,hopper,9
833,833,511.909912109375,1686927260.017369,1010.9274291992188,53.591224670410156,1149.18603515625,833,220.94363403320312,2.1499013900756836,480.59356689453125,1148.729248046875,1751.2290151119232,0,1147.4654541015625,cgp,mu+lambda,hopper,9
834,834,489.09368896484375,1686927262.1799433,1131.306396484375,61.71744918823242,1150.8511962890625,834,177.11605834960938,2.148799419403076,485.892578125,1149.6337890625,1753.3915894031525,0,1149.31494140625,cgp,mu+lambda,hopper,9
835,835,515.8057861328125,1686927264.3481572,1121.169921875,88.84645080566406,1152.849853515625,835,229.1395721435547,2.1552083492279053,473.35870361328125,1152.0137939453125,1755.5598032474518,0,1151.4918212890625,cgp,mu+lambda,hopper,9
836,836,519.5584106445312,1686927266.5141919,1092.2489013671875,78.31346130371094,1149.66796875,836,254.03671264648438,2.152994394302368,473.3078918457031,1148.741455078125,1757.725837945938,0,1148.45556640625,cgp,mu+lambda,hopper,9
837,837,566.6909790039062,1686927268.6837153,1128.3603515625,69.98516845703125,1152.9268798828125,837,428.98614501953125,2.1562068462371826,478.2166442871094,1151.982666015625,1759.8953614234924,0,1151.3154296875,cgp,mu+lambda,hopper,9
838,838,553.4210815429688,1686927270.839543,1129.67578125,87.63916015625,1150.1475830078125,838,273.051513671875,2.142331600189209,478.4239807128906,1149.476806640625,1762.0511891841888,0,1148.967529296875,cgp,mu+lambda,hopper,9
839,839,460.36419677734375,1686927273.0060308,1007.9608154296875,77.48146057128906,1153.66796875,839,174.05062866210938,2.1533427238464355,461.8041076660156,1153.08154296875,1764.2176768779755,0,1149.600830078125,cgp,mu+lambda,hopper,9
840,840,492.2975158691406,1686927275.177536,1128.6124267578125,63.22815704345703,1150.215576171875,840,189.53103637695312,2.157182455062866,487.36492919921875,1150.1676025390625,1766.3891820907593,0,1148.3753662109375,cgp,mu+lambda,hopper,9
841,841,462.31829833984375,1686927277.3417838,1005.18310546875,59.1212043762207,1151.2698974609375,841,154.23184204101562,2.150801658630371,475.7652587890625,1150.95703125,1768.5534298419952,0,1149.9813232421875,cgp,mu+lambda,hopper,9
842,842,448.7890625,1686927279.5107286,1048.88671875,78.04413604736328,1149.8919677734375,842,189.6053466796875,2.1556360721588135,466.8057861328125,1149.181884765625,1770.722374677658,0,1149.108154296875,cgp,mu+lambda,hopper,9
843,843,459.6031799316406,1686927281.6805813,1116.4163818359375,67.29237365722656,1149.78515625,843,153.95419311523438,2.1568868160247803,472.61431884765625,1147.0723876953125,1772.8922274112701,0,1145.85986328125,cgp,mu+lambda,hopper,9
844,844,447.7330322265625,1686927283.8459291,1025.2769775390625,53.65670394897461,1150.787109375,844,155.46255493164062,2.152454376220703,479.9307556152344,1147.77001953125,1775.05757522583,0,1147.6927490234375,cgp,mu+lambda,hopper,9
845,845,538.1644287109375,1686927286.0089917,1081.23291015625,73.47779846191406,1150.1483154296875,845,266.8516845703125,2.1491622924804688,478.9284973144531,1150.0233154296875,1777.2206377983093,0,1149.128173828125,cgp,mu+lambda,hopper,9
846,846,574.0380859375,1686927288.220403,1134.30908203125,84.26890563964844,1149.619873046875,846,445.58203125,2.190920114517212,478.3581237792969,1149.3363037109375,1779.432049036026,0,1148.971435546875,cgp,mu+lambda,hopper,9
847,847,-471.1131591796875,1686927290.4283996,1130.9365234375,76.54925537109375,1147.8043212890625,847,297.4206848144531,2.186893939971924,10014.1220703125,1146.8226318359375,1781.6400456428528,0,1145.72705078125,cgp,mu+lambda,hopper,9
848,848,570.390625,1686927292.6149678,1134.966064453125,58.35057830810547,1153.1090087890625,848,390.3279724121094,2.167989492416382,493.2999267578125,1152.2159423828125,1783.8266139030457,0,1148.6162109375,cgp,mu+lambda,hopper,9
849,849,585.6936645507812,1686927294.7954586,1132.8719482421875,66.50052642822266,1153.3272705078125,849,466.0763854980469,2.160656452178955,496.4190979003906,1150.1029052734375,1786.0071046352386,0,1149.1065673828125,cgp,mu+lambda,hopper,9
850,850,503.42706298828125,1686927296.9686103,1125.07958984375,57.422210693359375,1148.7261962890625,850,194.63265991210938,2.1533267498016357,481.1965026855469,1145.8541259765625,1788.1802563667297,0,1145.853271484375,cgp,mu+lambda,hopper,9
851,851,480.7477722167969,1686927299.1420336,1024.570556640625,72.15741729736328,1152.44970703125,851,216.67132568359375,2.1541028022766113,470.12957763671875,1152.042236328125,1790.3536796569824,0,1149.916015625,cgp,mu+lambda,hopper,9
852,852,430.69744873046875,1686927301.3322015,985.7991943359375,66.30437469482422,1148.3009033203125,852,161.37557983398438,2.1702053546905518,460.8619384765625,1146.8353271484375,1792.5438475608826,0,1146.78955078125,cgp,mu+lambda,hopper,9
853,853,507.2088317871094,1686927303.4896145,1129.892822265625,61.21635055541992,1148.3148193359375,853,206.59246826171875,2.1414573192596436,481.77813720703125,1147.84814453125,1794.7012605667114,0,1146.581298828125,cgp,mu+lambda,hopper,9
854,854,500.5703125,1686927305.6275725,1080.179931640625,64.3348159790039,1151.6392822265625,854,242.79885864257812,2.1226072311401367,471.13739013671875,1148.597900390625,1796.8392186164856,0,1148.2545166015625,cgp,mu+lambda,hopper,9
855,855,487.9566650390625,1686927307.9028547,1042.35693359375,71.33738708496094,1149.8748779296875,855,224.48544311523438,2.235520124435425,473.26556396484375,1148.2269287109375,1799.114500761032,0,1147.361572265625,cgp,mu+lambda,hopper,9
856,856,540.4280395507812,1686927310.1622522,1127.3448486328125,59.976173400878906,1148.0052490234375,856,257.41009521484375,2.2151925563812256,492.3121643066406,1147.8436279296875,1801.373898267746,0,1147.40087890625,cgp,mu+lambda,hopper,9
857,857,511.5184020996094,1686927312.4019108,1127.2484130859375,66.44358825683594,1153.4085693359375,857,251.94577026367188,2.200012445449829,484.4992980957031,1148.6585693359375,1803.6135568618774,0,1147.592041015625,cgp,mu+lambda,hopper,9
858,858,540.6422119140625,1686927314.4650264,1133.5318603515625,73.63636779785156,1150.24169921875,858,300.3164978027344,2.0490291118621826,480.9672546386719,1148.1734619140625,1805.6766724586487,0,1148.0989990234375,cgp,mu+lambda,hopper,9
859,859,487.62646484375,1686927316.5220718,1129.6082763671875,67.27777099609375,1150.8760986328125,859,162.66644287109375,2.042558193206787,488.5003356933594,1147.7188720703125,1807.733717918396,0,1146.8631591796875,cgp,mu+lambda,hopper,9
860,860,509.712890625,1686927318.5797136,1131.3985595703125,72.2246322631836,1153.3702392578125,860,149.45440673828125,2.0430140495300293,494.1552734375,1149.1981201171875,1809.7913596630096,0,1149.0936279296875,cgp,mu+lambda,hopper,9
861,861,523.1119384765625,1686927320.6373165,1124.677978515625,58.18589782714844,1154.92236328125,861,208.05264282226562,2.0437686443328857,493.0438232421875,1148.93603515625,1811.848962545395,0,1148.361328125,cgp,mu+lambda,hopper,9
862,862,580.2681274414062,1686927322.6889102,1137.501220703125,88.67743682861328,1152.033203125,862,417.8616638183594,2.0368168354034424,485.8176574707031,1150.860107421875,1813.9005563259125,0,1149.03369140625,cgp,mu+lambda,hopper,9
863,863,512.335693359375,1686927324.7425835,1113.492919921875,67.97972106933594,1150.4339599609375,863,223.20184326171875,2.0398921966552734,483.01519775390625,1148.7542724609375,1815.954229593277,0,1147.9249267578125,cgp,mu+lambda,hopper,9
864,864,527.400390625,1686927326.8008735,1131.5550537109375,81.84249114990234,1149.807373046875,864,249.05813598632812,2.045250415802002,480.03662109375,1149.0137939453125,1818.0125195980072,0,1148.0888671875,cgp,mu+lambda,hopper,9
865,865,490.7775573730469,1686927328.8655531,1070.159423828125,79.85643768310547,1151.3001708984375,865,186.20562744140625,2.049642562866211,474.26336669921875,1147.4649658203125,1820.0771992206573,0,1146.42578125,cgp,mu+lambda,hopper,9
866,866,473.7117919921875,1686927330.9199555,1128.9677734375,54.1690673828125,1149.3658447265625,866,204.06817626953125,2.0402426719665527,475.4508361816406,1148.3636474609375,1822.1316015720367,0,1147.3388671875,cgp,mu+lambda,hopper,9
867,867,499.3197937011719,1686927332.9805715,1123.3975830078125,56.939056396484375,1152.2198486328125,867,215.87747192382812,2.0466930866241455,486.28753662109375,1151.3946533203125,1824.1922175884247,0,1149.2606201171875,cgp,mu+lambda,hopper,9
868,868,554.6884765625,1686927335.0448525,1130.8267822265625,121.26466369628906,1152.585693359375,868,382.9185791015625,2.050828218460083,461.5982360839844,1149.497802734375,1826.2564985752106,0,1147.99462890625,cgp,mu+lambda,hopper,9
869,869,517.4948120117188,1686927337.1046436,1126.9886474609375,51.28828048706055,1152.5361328125,869,208.9732666015625,2.046025514602661,496.1444091796875,1151.1202392578125,1828.3162896633148,0,1148.671875,cgp,mu+lambda,hopper,9
870,870,576.088623046875,1686927339.167753,1128.9012451171875,117.52197265625,1151.8648681640625,870,344.5278625488281,2.049617290496826,473.42437744140625,1149.151123046875,1830.379399061203,0,1148.0877685546875,cgp,mu+lambda,hopper,9
871,871,602.2251586914062,1686927341.2282891,1136.432373046875,87.00759887695312,1148.6600341796875,871,498.37823486328125,2.046760082244873,491.5274963378906,1146.968994140625,1832.439935207367,0,1146.884521484375,cgp,mu+lambda,hopper,9
872,872,637.1777954101562,1686927343.289224,1130.656005859375,113.81089782714844,1152.0135498046875,872,931.255615234375,2.0481112003326416,470.7034606933594,1149.186767578125,1834.5008699893951,0,1148.9742431640625,cgp,mu+lambda,hopper,9
873,873,535.9495849609375,1686927345.348211,1119.249755859375,77.0675048828125,1150.8743896484375,873,274.7419738769531,2.044377088546753,474.3857727050781,1149.1800537109375,1836.5598571300507,0,1148.772705078125,cgp,mu+lambda,hopper,9
874,874,490.7615051269531,1686927347.4100626,1126.4970703125,61.86500930786133,1152.21826171875,874,178.28466796875,2.0481131076812744,478.4452209472656,1147.8114013671875,1838.6217086315155,0,1147.4820556640625,cgp,mu+lambda,hopper,9
875,875,541.2534790039062,1686927349.4697497,1131.05029296875,75.4797134399414,1153.4053955078125,875,234.69854736328125,2.0452122688293457,493.1873779296875,1149.131591796875,1840.6813957691193,0,1149.0244140625,cgp,mu+lambda,hopper,9
876,876,482.5099792480469,1686927351.5304809,1000.9307861328125,77.986572265625,1152.5498046875,876,186.34051513671875,2.04697847366333,472.56976318359375,1146.9737548828125,1842.742126941681,0,1146.40625,cgp,mu+lambda,hopper,9
877,877,444.1960754394531,1686927353.5892127,1126.616455078125,50.13914489746094,1148.6624755859375,877,146.19735717773438,2.044337272644043,473.5526428222656,1147.5350341796875,1844.8008587360382,0,1147.2847900390625,cgp,mu+lambda,hopper,9
878,878,477.8498229980469,1686927355.6531208,1002.2678833007812,63.17855453491211,1150.0965576171875,878,193.24383544921875,2.0504119396209717,474.9485778808594,1148.9541015625,1846.8647668361664,0,1148.249755859375,cgp,mu+lambda,hopper,9
879,879,507.1071472167969,1686927357.717531,1131.526611328125,68.51656341552734,1149.7445068359375,879,230.47177124023438,2.0503859519958496,487.3194274902344,1149.571533203125,1848.9291770458221,0,1149.0538330078125,cgp,mu+lambda,hopper,9
880,880,552.5062255859375,1686927359.7829854,1109.5892333984375,63.79188919067383,1151.251220703125,880,454.4808654785156,2.0520823001861572,484.0439758300781,1148.7286376953125,1850.9946315288544,0,1148.61669921875,cgp,mu+lambda,hopper,9
881,881,560.7501220703125,1686927361.8507447,1129.64208984375,87.74330139160156,1150.537353515625,881,414.9478759765625,2.0540153980255127,482.70306396484375,1150.4002685546875,1853.0623908042908,0,1149.001953125,cgp,mu+lambda,hopper,9
882,882,503.1447448730469,1686927363.9175155,1131.0850830078125,62.35908889770508,1151.7674560546875,882,198.77386474609375,2.053481101989746,485.57574462890625,1150.0369873046875,1855.1291615962982,0,1148.8350830078125,cgp,mu+lambda,hopper,9
883,883,508.74365234375,1686927365.9748406,1131.2645263671875,77.59370422363281,1152.30810546875,883,237.2427978515625,2.043393850326538,473.491455078125,1150.382568359375,1857.1864867210388,0,1149.27294921875,cgp,mu+lambda,hopper,9
884,884,528.4595336914062,1686927368.040941,1132.087158203125,84.90412902832031,1151.2313232421875,884,239.51046752929688,2.0527732372283936,483.7253723144531,1149.31787109375,1859.2525870800018,0,1147.28857421875,cgp,mu+lambda,hopper,9
885,885,485.19146728515625,1686927370.1007679,1126.0977783203125,56.765846252441406,1150.173583984375,885,154.2803497314453,2.046602487564087,493.8065185546875,1147.8155517578125,1861.312413930893,0,1147.3106689453125,cgp,mu+lambda,hopper,9
886,886,491.1766357421875,1686927372.1607635,1118.919189453125,72.15637969970703,1151.646484375,886,218.25762939453125,2.0470612049102783,475.34735107421875,1148.2935791015625,1863.372409582138,0,1147.89697265625,cgp,mu+lambda,hopper,9
887,887,551.6026000976562,1686927374.22127,1134.10693359375,71.57321166992188,1150.31005859375,887,278.03424072265625,2.046144723892212,495.9045104980469,1149.41650390625,1865.4329161643982,0,1149.32421875,cgp,mu+lambda,hopper,9
888,888,508.0335388183594,1686927376.2784767,1130.97021484375,69.74541473388672,1150.8251953125,888,215.26829528808594,2.043590545654297,486.6794738769531,1150.7796630859375,1867.490122795105,0,1146.1669921875,cgp,mu+lambda,hopper,9
889,889,463.4120178222656,1686927378.3394923,1128.595947265625,60.878562927246094,1147.89501953125,889,182.65171813964844,2.046846866607666,482.3320007324219,1145.803955078125,1869.5511384010315,0,1145.376953125,cgp,mu+lambda,hopper,9
