,_runtime,_timestamp,training.fitness_std,training.evaluation_time,training.top_k_fit.top_0_fit,training.fitness_1q,training.fitness_mean,training.top_k_fit.top_2_fit,_step,training.fitness_3q,training.top_k_reward.top_2_reward,training.run_id,training.generation,training.fitness_median,training.top_k_fit.top_1_fit,training.top_k_reward.top_0_reward,training.top_k_reward.top_1_reward,solver,ea,fitness,environment,seed,training.evaluation
234,507.70006918907166,1687349369.662681,56.72785949707031,2.0499558448791504,407.31597900390625,22.674909591674805,22.733470916748047,231.7264404296875,234,0.4478503167629242,3626.362060546875,0,234,6.264009475708008,253.8935546875,475.0115661621094,585.7396240234375,cgp,mu+lambda,distance,hopper,0,23400
235,509.77669167518616,1687349371.7393036,23.986427307128906,2.0579073429107666,195.82350158691406,18.247604370117188,12.140704154968262,52.175113677978516,235,-0.08943945914506912,235.14390563964844,0,235,4.705364227294922,73.42469024658203,7918.60986328125,635.6077270507812,cgp,mu+lambda,distance,hopper,0,23500
236,511.84986114501953,1687349373.812473,19.61810874938965,2.055441379547119,101.81331634521484,18.603256225585938,12.758566856384277,74.88766479492188,236,0.19479969143867493,876.9810180664062,0,236,7.9201836585998535,101.59722137451172,6533.283203125,821.764892578125,cgp,mu+lambda,distance,hopper,0,23600
237,513.9205253124237,1687349375.8831372,35.72862243652344,2.05364990234375,297.3024597167969,11.268965721130371,12.519623756408691,117.74432373046875,237,1.0606186389923096,640.2588500976562,0,237,3.4682674407958984,120.62586212158203,2857.4736328125,444.19952392578125,cgp,mu+lambda,distance,hopper,0,23700
238,515.9927752017975,1687349377.955387,41.40013885498047,2.0547473430633545,241.45738220214844,19.764352798461914,19.67082405090332,175.8232421875,238,0.9954731464385986,301.7305603027344,0,238,5.325234413146973,177.86729431152344,257.1108703613281,196.06417846679688,cgp,mu+lambda,distance,hopper,0,23800
239,518.0619995594025,1687349380.0246115,68.07542419433594,2.0514023303985596,637.957275390625,19.832931518554688,20.20168685913086,143.96495056152344,239,-0.294320285320282,2088.213134765625,0,239,4.368598937988281,199.04049682617188,180.71961975097656,706.9720458984375,cgp,mu+lambda,distance,hopper,0,23900
240,520.1364691257477,1687349382.099081,22.74915313720703,2.0570714473724365,154.74427795410156,14.153976440429688,11.931562423706055,71.30937194824219,240,1.0601445436477661,359.1545104980469,0,240,3.742793083190918,110.10948181152344,471.3150634765625,537.8734741210938,cgp,mu+lambda,distance,hopper,0,24000
241,522.2065572738647,1687349384.1691692,26.155349731445312,2.051933765411377,153.79664611816406,14.546277046203613,12.649412155151367,123.84435272216797,241,0.8295812606811523,2611.676513671875,0,241,3.118577241897583,136.59327697753906,974.5153198242188,-516.5969848632812,cgp,mu+lambda,distance,hopper,0,24100
242,524.2838749885559,1687349386.246487,44.86282730102539,2.058265447616577,288.4978942871094,15.069995880126953,17.510986328125,202.9733123779297,242,1.4867639541625977,262.017578125,0,242,5.7770256996154785,266.3448181152344,140.42910766601562,-52.64022445678711,cgp,mu+lambda,distance,hopper,0,24200
243,526.3514063358307,1687349388.3140182,40.53126907348633,2.049954652786255,351.4543151855469,15.868459701538086,14.330073356628418,112.54901885986328,243,0.4679485857486725,557.8778076171875,0,243,4.372745037078857,123.61437225341797,187.82960510253906,289.4492492675781,cgp,mu+lambda,distance,hopper,0,24300
244,528.415949344635,1687349390.3785613,20.868915557861328,2.0482094287872314,128.32760620117188,16.290203094482422,12.088278770446777,94.0811767578125,244,0.6596546173095703,-89.34113311767578,0,244,5.11726188659668,101.46781158447266,13054.3427734375,130.48074340820312,cgp,mu+lambda,distance,hopper,0,24400
245,530.4831309318542,1687349392.4457428,54.67244338989258,2.0490174293518066,406.5054626464844,15.456156730651855,17.889892578125,129.52098083496094,245,0.009648337960243225,752.8295288085938,0,245,4.116822242736816,323.3637390136719,3278.73388671875,210.00645446777344,cgp,mu+lambda,distance,hopper,0,24500
246,532.6994707584381,1687349394.6620827,20.831560134887695,2.1986067295074463,116.57992553710938,16.61534309387207,13.907021522521973,68.3407211303711,246,1.1305217742919922,181.16094970703125,0,246,6.346272945404053,75.15778350830078,209.1438446044922,506.841552734375,cgp,mu+lambda,distance,hopper,0,24600
247,534.9104471206665,1687349396.873059,33.630653381347656,2.1929714679718018,247.01007080078125,20.51563262939453,16.339221954345703,147.76983642578125,247,0.5924942493438721,487.75006103515625,0,247,7.1068501472473145,154.8865966796875,221.0272216796875,477.4053955078125,cgp,mu+lambda,distance,hopper,0,24700
248,537.1171798706055,1687349399.0797918,44.46868896484375,2.1895217895507812,399.5336608886719,18.413270950317383,17.551870346069336,108.76840209960938,248,0.048266757279634476,606.070556640625,0,248,6.6126933097839355,124.263671875,131.65811157226562,2181.42724609375,cgp,mu+lambda,distance,hopper,0,24800
249,539.3224458694458,1687349401.2850578,32.13283920288086,2.1878888607025146,223.04632568359375,21.805728912353516,15.799531936645508,75.63761901855469,249,0.49884936213493347,370.4022521972656,0,249,6.9685516357421875,183.294921875,472.41180419921875,307.1437683105469,cgp,mu+lambda,distance,hopper,0,24900
250,541.5246992111206,1687349403.4873111,19.535892486572266,2.1829206943511963,91.86689758300781,16.317230224609375,11.489550590515137,88.50924682617188,250,1.2542321681976318,511.80322265625,0,250,5.668599605560303,88.69947814941406,320.4540710449219,453.1829833984375,cgp,mu+lambda,distance,hopper,0,25000
251,543.7335901260376,1687349405.696202,30.54617691040039,2.191758394241333,271.18505859375,18.804651260375977,14.248302459716797,62.78220748901367,251,1.1287606954574585,3011.73974609375,0,251,6.918519973754883,63.39057159423828,300.2794494628906,413.9587097167969,cgp,mu+lambda,distance,hopper,0,25100
252,545.9363441467285,1687349407.898956,30.847415924072266,2.184305191040039,176.92520141601562,22.864288330078125,17.63753890991211,135.4890899658203,252,1.0479570627212524,1056.9014892578125,0,252,5.3946638107299805,153.07655334472656,133.7677764892578,2506.875732421875,cgp,mu+lambda,distance,hopper,0,25200
253,548.1398553848267,1687349410.1024673,29.878339767456055,2.186150550842285,217.0774688720703,17.760454177856445,15.136012077331543,108.42078399658203,253,1.2262053489685059,13.883583068847656,0,253,6.007575035095215,130.12669372558594,758.9747924804688,804.5596313476562,cgp,mu+lambda,distance,hopper,0,25300
254,550.3408577442169,1687349412.3034697,26.08929443359375,2.1823225021362305,224.83604431152344,16.365583419799805,13.46731948852539,57.844505310058594,254,1.3946075439453125,4070.2939453125,0,254,5.938690185546875,72.55049133300781,6014.08447265625,13044.9306640625,cgp,mu+lambda,distance,hopper,0,25400
255,552.535478591919,1687349414.4980905,42.795345306396484,2.1773412227630615,339.4513244628906,16.86444664001465,15.271259307861328,88.86839294433594,255,-0.07036715745925903,207.25146484375,0,255,4.348875999450684,238.3718719482422,1296.3299560546875,259.19976806640625,cgp,mu+lambda,distance,hopper,0,25500
256,554.7345621585846,1687349416.697174,13.664636611938477,2.180530548095703,69.05834197998047,14.365049362182617,8.380066871643066,39.63308334350586,256,0.24319806694984436,517.960205078125,0,256,3.6653661727905273,49.8720588684082,133.7008514404297,415.3742370605469,cgp,mu+lambda,distance,hopper,0,25600
257,556.9296572208405,1687349418.8922691,20.863218307495117,2.178367853164673,117.98616790771484,15.058385848999023,11.509638786315918,78.86852264404297,257,0.3945106863975525,-89.1143569946289,0,257,5.500017166137695,92.67364501953125,6983.94287109375,451.1686706542969,cgp,mu+lambda,distance,hopper,0,25700
258,559.1082580089569,1687349421.07087,26.922985076904297,2.1606497764587402,242.1474609375,17.284122467041016,12.977035522460938,52.66966247558594,258,1.4144610166549683,902.8729248046875,0,258,6.643610954284668,62.68550109863281,1459.579833984375,230.91136169433594,cgp,mu+lambda,distance,hopper,0,25800
259,561.2420392036438,1687349423.204651,27.394371032714844,2.1154470443725586,237.80433654785156,16.024629592895508,12.020459175109863,61.92396545410156,259,0.5073875784873962,652.4048461914062,0,259,4.427552223205566,68.34040832519531,3476.1396484375,382.6539611816406,cgp,mu+lambda,distance,hopper,0,25900
260,563.3745143413544,1687349425.3371263,54.201171875,2.1145718097686768,449.5440673828125,19.646181106567383,20.021411895751953,175.76295471191406,260,0.9104756116867065,715.9734497070312,0,260,6.092068195343018,246.2039337158203,251.8739013671875,758.600341796875,cgp,mu+lambda,distance,hopper,0,26000
261,565.5043382644653,1687349427.4669502,25.673524856567383,2.111578941345215,244.00848388671875,12.757355690002441,9.950761795043945,39.26652908325195,261,0.7134060859680176,13665.0751953125,0,261,4.788619518280029,54.74794006347656,518.2227172851562,438.903564453125,cgp,mu+lambda,distance,hopper,0,26100
262,567.629198551178,1687349429.5918105,14.837648391723633,2.1065304279327393,74.20023345947266,11.86741828918457,7.159526824951172,42.43017578125,262,0.11202901601791382,-946.86962890625,0,262,2.3565492630004883,55.0651741027832,534.4220581054688,114.5620346069336,cgp,mu+lambda,distance,hopper,0,26200
263,569.7593746185303,1687349431.7219865,48.36194610595703,2.111264228820801,452.5110168457031,14.366118431091309,15.045573234558105,105.86051177978516,263,-0.008463164791464806,821.0556030273438,0,263,4.765508651733398,119.68627166748047,417.20562744140625,249.6728515625,cgp,mu+lambda,distance,hopper,0,26300
264,571.8885369300842,1687349433.8511488,45.77006530761719,2.111726999282837,348.4686279296875,12.946855545043945,13.357275009155273,74.15154266357422,264,0.6860687732696533,819.8643188476562,0,264,4.243098258972168,277.5506286621094,404.0010681152344,270.60638427734375,cgp,mu+lambda,distance,hopper,0,26400
265,574.0215303897858,1687349435.9841423,12.630395889282227,2.1146023273468018,70.24018859863281,13.228941917419434,7.778519153594971,41.257057189941406,265,0.03877953439950943,246.3336944580078,0,265,3.8486223220825195,45.92949295043945,553.45947265625,141.54107666015625,cgp,mu+lambda,distance,hopper,0,26500
266,576.1525611877441,1687349438.115173,22.974340438842773,2.113187074661255,200.8118133544922,15.530064582824707,10.778237342834473,54.753684997558594,266,0.606012761592865,2499.11083984375,0,266,4.4063873291015625,64.64938354492188,-110.6886215209961,185.2716827392578,cgp,mu+lambda,distance,hopper,0,26600
267,578.2772357463837,1687349440.2398477,17.799888610839844,2.106275796890259,90.67377471923828,13.913139343261719,9.017168998718262,55.36027526855469,267,0.2985745370388031,235.3175506591797,0,267,3.136462688446045,77.4341049194336,8096.9541015625,263.9173889160156,cgp,mu+lambda,distance,hopper,0,26700
268,580.4058413505554,1687349442.3684533,31.735769271850586,2.1108853816986084,164.7329864501953,19.340120315551758,15.549957275390625,118.0485610961914,268,-0.05096820369362831,10.863810539245605,0,268,5.425084590911865,155.425048828125,500.1129150390625,1278.8934326171875,cgp,mu+lambda,distance,hopper,0,26800
269,582.5375821590424,1687349444.500194,17.689741134643555,2.1104304790496826,118.27639770507812,21.429885864257812,12.228314399719238,47.86418914794922,269,0.6471337676048279,383.5121765136719,0,269,9.277850151062012,82.77733612060547,557.6326293945312,82.97169494628906,cgp,mu+lambda,distance,hopper,0,26900
270,584.7047636508942,1687349446.6673756,40.678619384765625,2.147538900375366,236.0402374267578,12.995009422302246,17.686967849731445,176.27220153808594,270,0.48860129714012146,343.7835998535156,0,270,4.316511154174805,205.31932067871094,513.9689331054688,257.8004150390625,cgp,mu+lambda,distance,hopper,0,27000
271,586.8409655094147,1687349448.8035774,36.7599983215332,2.11830997467041,206.4237823486328,18.060205459594727,17.397315979003906,153.43959045410156,271,0.5440536141395569,689.6019287109375,0,271,5.795680046081543,197.22886657714844,143.1262969970703,402.3465881347656,cgp,mu+lambda,distance,hopper,0,27100
272,588.9440026283264,1687349450.9066145,50.573020935058594,2.0862438678741455,386.81793212890625,20.74956512451172,19.062406539916992,130.51263427734375,272,0.47887223958969116,85.10202026367188,0,272,5.172572135925293,288.2008361816406,455.5440368652344,301.218994140625,cgp,mu+lambda,distance,hopper,0,27200
273,591.0449571609497,1687349453.007569,22.024253845214844,2.083336353302002,146.7105255126953,14.966275215148926,11.966938018798828,68.77205657958984,273,1.0320709943771362,201.8978271484375,0,273,5.045108795166016,97.21292877197266,13568.72265625,219.86856079101562,cgp,mu+lambda,distance,hopper,0,27300
274,593.1218338012695,1687349455.0844457,81.61668395996094,2.0562026500701904,819.5366821289062,14.789387702941895,17.331340789794922,43.50927734375,274,1.4246023893356323,239.72982788085938,0,274,6.688531875610352,67.95276641845703,74.39339447021484,3879.330810546875,cgp,mu+lambda,distance,hopper,0,27400
275,595.1899998188019,1687349457.1526117,16.266345977783203,2.049900770187378,90.7837905883789,15.947498321533203,11.647421836853027,58.04683303833008,275,1.3397763967514038,-19.63699722290039,0,275,7.024680137634277,88.64469909667969,198.19427490234375,-20.031871795654297,cgp,mu+lambda,distance,hopper,0,27500
276,597.2398743629456,1687349459.2024863,46.170780181884766,2.0324559211730957,316.5989990234375,16.274755477905273,16.06195831298828,136.57968139648438,276,0.7847906947135925,91.46742248535156,0,276,4.046771049499512,315.1204833984375,3170.088623046875,218.80589294433594,cgp,mu+lambda,distance,hopper,0,27600
277,599.2873773574829,1687349461.2499893,40.66116714477539,2.029975652694702,400.1447448730469,13.600171089172363,11.807971000671387,39.708351135253906,277,0.1537676751613617,16188.451171875,0,277,3.441173553466797,50.0980224609375,917.4168701171875,326.4154052734375,cgp,mu+lambda,distance,hopper,0,27700
278,601.3299431800842,1687349463.292555,74.17266082763672,2.023421049118042,703.0142211914062,17.073192596435547,19.3657283782959,149.66903686523438,278,1.0135884284973145,576.529296875,0,278,6.59262752532959,219.79725646972656,1198.9447021484375,1621.7967529296875,cgp,mu+lambda,distance,hopper,0,27800
279,603.3729224205017,1687349465.3355343,61.830562591552734,2.0267837047576904,588.4725952148438,13.51412296295166,17.94751739501953,113.06036376953125,279,0.6658557653427124,158.23501586914062,0,279,3.2127597332000732,118.0206527709961,3050.717529296875,365.8206787109375,cgp,mu+lambda,distance,hopper,0,27900
280,605.439058303833,1687349467.4016702,44.19245910644531,2.0434064865112305,299.9553527832031,17.7163028717041,21.0367431640625,139.81173706054688,280,1.3195537328720093,1110.4132080078125,0,280,6.461578845977783,170.72488403320312,17907.279296875,295.050048828125,cgp,mu+lambda,distance,hopper,0,28000
281,607.5082523822784,1687349469.4708643,22.113929748535156,2.048247814178467,113.53736114501953,13.139704704284668,12.433429718017578,84.12225341796875,281,0.7291975021362305,215.743408203125,0,281,4.378216743469238,85.11070251464844,358.1602478027344,773.4404296875,cgp,mu+lambda,distance,hopper,0,28100
282,609.5786225795746,1687349471.5412345,35.431556701660156,2.047166585922241,264.3536376953125,18.411659240722656,17.983797073364258,110.45165252685547,282,1.2765370607376099,420.3033447265625,0,282,6.504927635192871,149.47242736816406,12284.3271484375,9093.9453125,cgp,mu+lambda,distance,hopper,0,28200
283,611.6493000984192,1687349473.611912,29.77309799194336,2.048884153366089,189.90261840820312,14.18486213684082,12.761759757995605,107.5152587890625,283,0.23657791316509247,327.5474548339844,0,283,5.248073101043701,173.94784545898438,-69.02532958984375,243.23500061035156,cgp,mu+lambda,distance,hopper,0,28300
284,613.7211720943451,1687349475.683784,35.881141662597656,2.0500495433807373,264.06475830078125,21.310453414916992,17.80746078491211,106.49009704589844,284,1.0289241075515747,10411.5361328125,0,284,6.821649551391602,167.28030395507812,5543.60888671875,2939.195068359375,cgp,mu+lambda,distance,hopper,0,28400
285,615.789519071579,1687349477.752131,30.250940322875977,2.0465197563171387,217.05831909179688,20.274404525756836,15.023042678833008,109.68428802490234,285,0.09234976023435593,10636.4794921875,0,285,4.6647539138793945,131.79763793945312,426.4157409667969,167.84434509277344,cgp,mu+lambda,distance,hopper,0,28500
286,617.8627634048462,1687349479.8253753,21.74553871154785,2.0514354705810547,115.5035400390625,16.97621726989746,12.230483055114746,83.43384552001953,286,0.38302066922187805,41.38574981689453,0,286,5.152470111846924,109.48656463623047,465.3885192871094,370.26971435546875,cgp,mu+lambda,distance,hopper,0,28600
287,619.9284899234772,1687349481.8911018,45.059486389160156,2.044015884399414,273.22625732421875,17.455272674560547,20.474443435668945,208.13021850585938,287,0.44660672545433044,-26.595714569091797,0,287,6.98543643951416,229.67442321777344,273.1082763671875,558.6305541992188,cgp,mu+lambda,distance,hopper,0,28700
288,621.9974365234375,1687349483.9600484,25.464942932128906,2.047114849090576,133.0501708984375,14.105435371398926,12.572566986083984,109.96662902832031,288,0.24265524744987488,350.56793212890625,0,288,2.550572156906128,127.50365447998047,1493.4700927734375,245.9256591796875,cgp,mu+lambda,distance,hopper,0,28800
289,624.0614573955536,1687349486.0240693,56.901451110839844,2.041318655014038,424.17181396484375,14.390560150146484,19.349149703979492,174.34495544433594,289,0.9492719769477844,190.65472412109375,0,289,4.18087100982666,344.824462890625,4615.2724609375,2730.20703125,cgp,mu+lambda,distance,hopper,0,28900
290,626.1276276111603,1687349488.0902395,28.398218154907227,2.044536590576172,189.1283721923828,18.513145446777344,16.185443878173828,102.18062591552734,290,0.9691038727760315,213.29515075683594,0,290,7.396353721618652,124.7913818359375,277.3782653808594,2300.4072265625,cgp,mu+lambda,distance,hopper,0,29000
291,628.1921899318695,1687349490.1548018,22.981233596801758,2.0428836345672607,142.9042510986328,18.181100845336914,13.32077693939209,67.48794555664062,291,1.5165212154388428,142.69166564941406,0,291,6.714447498321533,117.41979217529297,358.84796142578125,399.62286376953125,cgp,mu+lambda,distance,hopper,0,29100
292,630.2606163024902,1687349492.2232282,27.916332244873047,2.0450809001922607,163.37744140625,14.811086654663086,14.33458423614502,101.64445495605469,292,1.2453734874725342,9854.603515625,0,292,5.916934967041016,138.4889678955078,1993.4609375,128.403564453125,cgp,mu+lambda,distance,hopper,0,29200
293,632.3268160820007,1687349494.289428,28.43866539001465,2.0446598529815674,250.70970153808594,18.11224365234375,11.811728477478027,48.64974594116211,293,-0.7100443840026855,404.94091796875,0,293,3.6210312843322754,57.40835952758789,92.6816177368164,43.50945281982422,cgp,mu+lambda,distance,hopper,0,29300
294,634.3945834636688,1687349496.3571954,41.701438903808594,2.045768976211548,278.0726013183594,23.32380485534668,20.33207893371582,110.39347076416016,294,1.4671224355697632,18324.16796875,0,294,8.860395431518555,248.1971893310547,115.42318725585938,-287.6635437011719,cgp,mu+lambda,distance,hopper,0,29400
295,636.4592373371124,1687349498.4218493,39.95430374145508,2.043687343597412,284.8365173339844,18.120433807373047,17.54125213623047,158.27020263671875,295,0.22853314876556396,2465.3369140625,0,295,6.170122146606445,182.13233947753906,2428.5927734375,208.2326202392578,cgp,mu+lambda,distance,hopper,0,29500
296,638.5258042812347,1687349500.4884162,32.144073486328125,2.045372724533081,262.0186767578125,13.604867935180664,11.823959350585938,80.14631652832031,296,0.26689109206199646,426.58258056640625,0,296,6.349609375,148.17991638183594,-41.643367767333984,292.3423156738281,cgp,mu+lambda,distance,hopper,0,29600
297,640.5930395126343,1687349502.5556514,29.7706356048584,2.0458903312683105,176.4735107421875,20.538795471191406,16.859922409057617,108.05831909179688,297,0.9284602403640747,179.25070190429688,0,297,8.111074447631836,141.3335723876953,821.8777465820312,106.01752471923828,cgp,mu+lambda,distance,hopper,0,29700
298,642.6620557308197,1687349504.6246676,40.014060974121094,2.0474982261657715,249.66220092773438,17.61452293395996,17.03119659423828,159.32508850097656,298,0.1345592439174652,1031.708740234375,0,298,3.894441604614258,206.10162353515625,4803.93896484375,139.22071838378906,cgp,mu+lambda,distance,hopper,0,29800
299,644.7339942455292,1687349506.6966062,24.108226776123047,2.0487608909606934,138.1417999267578,21.12190818786621,15.787751197814941,88.2029800415039,299,0.5356054902076721,571.23681640625,0,299,6.789953708648682,91.94961547851562,178.71681213378906,297.8580627441406,cgp,mu+lambda,distance,hopper,0,29900
300,646.7999851703644,1687349508.762597,23.99699592590332,2.0439462661743164,211.63502502441406,17.952239990234375,11.608211517333984,44.747257232666016,300,0.20978064835071564,348.23968505859375,0,300,6.1647138595581055,46.30256652832031,389.7596130371094,229.10086059570312,cgp,mu+lambda,distance,hopper,0,30000
301,648.8566267490387,1687349510.8192387,20.446672439575195,2.036867618560791,89.99214935302734,16.615787506103516,11.652641296386719,82.08692169189453,301,0.07352127879858017,323.7393493652344,0,301,6.233150005340576,88.9854736328125,957.4381713867188,461.0738220214844,cgp,mu+lambda,distance,hopper,0,30100
302,650.9106552600861,1687349512.8732672,23.40445899963379,2.035343647003174,142.31117248535156,24.074007034301758,14.662515640258789,61.58323669433594,302,0.9365834593772888,147.27345275878906,0,302,6.362029075622559,114.56436157226562,22452.27734375,554.5897827148438,cgp,mu+lambda,distance,hopper,0,30200
303,653.1342668533325,1687349515.0968788,39.17304229736328,2.204942226409912,345.54425048828125,17.000293731689453,12.99467945098877,68.60319519042969,303,-0.08806894719600677,12575.197265625,0,303,4.451587677001953,153.73101806640625,571.9928588867188,-52.52890396118164,cgp,mu+lambda,distance,hopper,0,30300
304,655.353821516037,1687349517.3164334,38.489505767822266,2.2000505924224854,308.5726623535156,17.384933471679688,15.06948471069336,72.13286590576172,304,0.7359761595726013,-49.51506042480469,0,304,6.264176368713379,202.91136169433594,379.0240783691406,5787.767578125,cgp,mu+lambda,distance,hopper,0,30400
305,657.5637986660004,1687349519.5264106,42.937862396240234,2.1909115314483643,290.8605651855469,15.59202766418457,18.169105529785156,165.1068115234375,305,1.2845139503479004,533.5347900390625,0,305,5.28049898147583,213.9990692138672,-238.47283935546875,642.572509765625,cgp,mu+lambda,distance,hopper,0,30500
306,659.7768731117249,1687349521.739485,29.573606491088867,2.1942298412323,196.04396057128906,19.019136428833008,15.242382049560547,115.0099868774414,306,1.6285780668258667,205.63829040527344,0,306,4.826655387878418,129.15194702148438,8030.9560546875,499.3384704589844,cgp,mu+lambda,distance,hopper,0,30600
307,661.981166601181,1687349523.9437785,45.264442443847656,2.1853392124176025,259.75244140625,18.37771224975586,19.754192352294922,180.45083618164062,307,1.0824811458587646,269.8592529296875,0,307,4.6448235511779785,247.471435546875,6421.58154296875,260.8887023925781,cgp,mu+lambda,distance,hopper,0,30700
308,664.1897282600403,1687349526.1523402,47.12616729736328,2.1906399726867676,407.4655456542969,24.046920776367188,19.8592529296875,101.50418090820312,308,0.7953401803970337,3539.835205078125,0,308,5.290068626403809,164.37423706054688,898.5706176757812,730.6110229492188,cgp,mu+lambda,distance,hopper,0,30800
309,666.3906345367432,1687349528.3532465,47.040157318115234,2.1828365325927734,434.2720031738281,18.903928756713867,17.263084411621094,90.15630340576172,309,-0.13144296407699585,318.0846862792969,0,309,3.515361785888672,100.07662963867188,1630.822021484375,2619.482666015625,cgp,mu+lambda,distance,hopper,0,30900
310,668.5953552722931,1687349530.5579672,32.6181640625,2.1863605976104736,189.33424377441406,19.710994720458984,15.278054237365723,134.46717834472656,310,-0.9157235622406006,4699.80517578125,0,310,5.9358391761779785,156.1806640625,433.25592041015625,1313.923583984375,cgp,mu+lambda,distance,hopper,0,31000
311,670.7839796543121,1687349532.7465916,37.17081832885742,2.1706409454345703,322.444580078125,16.03244972229004,15.892745018005371,97.20834350585938,311,1.2987756729125977,3249.07861328125,0,311,7.205829620361328,115.23844909667969,1083.302978515625,485.1886291503906,cgp,mu+lambda,distance,hopper,0,31100
312,672.9681804180145,1687349534.9307923,19.53572654724121,2.1664676666259766,86.89913940429688,19.46461296081543,12.446922302246094,63.91967010498047,312,0.9519307613372803,-70.32107543945312,0,312,5.860141754150391,84.96002197265625,269.90081787109375,261.94549560546875,cgp,mu+lambda,distance,hopper,0,31200
313,675.1483132839203,1687349537.1109252,28.12091636657715,2.1618120670318604,150.94932556152344,20.455392837524414,15.355624198913574,126.75749969482422,313,0.5482568740844727,340.3951416015625,0,313,7.95275354385376,135.63470458984375,962.4160766601562,358.1126403808594,cgp,mu+lambda,distance,hopper,0,31300
314,677.322497844696,1687349539.2851098,34.423011779785156,2.1560614109039307,265.8234558105469,21.592823028564453,16.401336669921875,106.67430114746094,314,1.3300909996032715,353.7112121582031,0,314,6.333804607391357,169.58636474609375,6239.1357421875,277.2663879394531,cgp,mu+lambda,distance,hopper,0,31400
315,679.5009119510651,1687349541.4635239,16.11237335205078,2.1596646308898926,92.68946075439453,15.781734466552734,10.09030818939209,48.84636306762695,315,1.5263609886169434,225.98927307128906,0,315,5.410158157348633,62.85204315185547,855.2550659179688,578.5465698242188,cgp,mu+lambda,distance,hopper,0,31500
316,681.6720368862152,1687349543.6346488,34.70042419433594,2.152308702468872,265.1421813964844,19.98784637451172,16.027002334594727,67.8232192993164,316,1.6015851497650146,1177.52294921875,0,316,7.216211318969727,194.60671997070312,370.8424377441406,452.6484069824219,cgp,mu+lambda,distance,hopper,0,31600
317,683.8384532928467,1687349545.8010652,38.899742126464844,2.1470093727111816,340.8100280761719,16.240612030029297,13.988588333129883,109.2965316772461,317,0.9465526938438416,4117.7529296875,0,317,5.912080764770508,110.98239135742188,715.2177124023438,335.9378967285156,cgp,mu+lambda,distance,hopper,0,31700
318,685.9956727027893,1687349547.9582846,53.09423828125,2.13816499710083,512.1763916015625,21.13064193725586,18.513029098510742,76.76300048828125,318,1.3914073705673218,23943.55859375,0,318,8.547286987304688,116.78736877441406,423.6329650878906,214.34439086914062,cgp,mu+lambda,distance,hopper,0,31800
319,688.1485619544983,1687349550.1111739,24.950313568115234,2.1344377994537354,161.56333923339844,16.926860809326172,13.249457359313965,98.16961669921875,319,0.22093532979488373,2257.79833984375,0,319,6.980628967285156,100.20514678955078,297.9591979980469,332.2353210449219,cgp,mu+lambda,distance,hopper,0,31900
320,690.3004608154297,1687349552.2630727,19.151811599731445,2.1327688694000244,81.48728942871094,17.185941696166992,12.044577598571777,79.13775634765625,320,1.3143194913864136,192.25120544433594,0,320,5.331188201904297,80.07544708251953,1515.6781005859375,778.0148315429688,cgp,mu+lambda,distance,hopper,0,32000
321,692.4551336765289,1687349554.4177456,37.2266960144043,2.136322498321533,218.69491577148438,19.753644943237305,18.425273895263672,184.57217407226562,321,0.32332998514175415,1444.4283447265625,0,321,6.638650417327881,192.51771545410156,1533.0238037109375,384.5860900878906,cgp,mu+lambda,distance,hopper,0,32100
322,694.6138474941254,1687349556.5764594,33.57234191894531,2.1397266387939453,181.4518280029297,19.12051010131836,16.229961395263672,132.43296813964844,322,0.2180662900209427,363.75799560546875,0,322,4.502500057220459,173.58563232421875,360.9419250488281,468.4849853515625,cgp,mu+lambda,distance,hopper,0,32200
323,696.7707462310791,1687349558.7333581,53.17942810058594,2.137908935546875,445.2873840332031,23.023534774780273,21.322465896606445,168.1286163330078,323,1.1671767234802246,121.4717025756836,0,323,6.642460823059082,202.96395874023438,248.60110473632812,519.9114379882812,cgp,mu+lambda,distance,hopper,0,32300
324,698.9212741851807,1687349560.883886,76.83778381347656,2.131288766860962,673.18115234375,19.407367706298828,27.85879898071289,249.30194091796875,324,2.481069564819336,85.26179504394531,0,324,8.20565414428711,254.66627502441406,1143.878173828125,545.494384765625,cgp,mu+lambda,distance,hopper,0,32400
325,701.0719923973083,1687349563.0346043,30.251449584960938,2.1317601203918457,199.07130432128906,18.223834991455078,16.613323211669922,135.9437255859375,325,1.6140093803405762,542.374755859375,0,325,8.429862976074219,156.48390197753906,398.42218017578125,-34.27629852294922,cgp,mu+lambda,distance,hopper,0,32500
326,703.2244646549225,1687349565.1870766,49.26935577392578,2.1338863372802734,349.0033874511719,19.376724243164062,21.57482147216797,158.81748962402344,326,1.6616935729980469,355.80291748046875,0,326,5.445657730102539,248.2542266845703,2308.949462890625,983.9916381835938,cgp,mu+lambda,distance,hopper,0,32600
327,705.3781538009644,1687349567.3407657,28.30057716369629,2.134793519973755,170.06826782226562,18.73417091369629,15.309410095214844,99.79118347167969,327,1.3691893815994263,2871.2548828125,0,327,5.334490776062012,131.393798828125,298.8349304199219,4033.3271484375,cgp,mu+lambda,distance,hopper,0,32700
328,707.533932685852,1687349569.4965446,27.709449768066406,2.1372263431549072,145.43638610839844,27.12613296508789,16.271570205688477,127.08639526367188,328,0.8281142711639404,917.5309448242188,0,328,8.287185668945312,129.46888732910156,269.9693298339844,580.1697998046875,cgp,mu+lambda,distance,hopper,0,32800
