,training.top_k_fit.top_0_fit,training.top_k_reward.top_1_reward,_runtime,_timestamp,training.run_id,training.fitness_3q,training.fitness_median,training.top_k_reward.top_2_reward,training.generation,training.fitness_std,training.fitness_mean,training.top_k_fit.top_1_fit,training.top_k_fit.top_2_fit,_step,training.fitness_1q,training.top_k_reward.top_0_reward,training.evaluation_time,solver,ea,fitness,environment,seed,training.evaluation
215,797.7915649414062,2443.213134765625,466.7303762435913,1687353582.8025732,2,-1.3387020826339722,3.293128490447998,707.5062866210938,215,194.2470703125,98.71986389160156,717.4115600585938,617.1636352539062,215,65.13792419433594,1152.96337890625,2.0446648597717285,cgp,mu+lambda,distance,hopper,2,21500
216,1334.299560546875,475.3427429199219,468.8033878803253,1687353584.8755848,2,-0.407452791929245,4.333549976348877,3790.82421875,216,233.80087280273438,118.23794555664062,939.25390625,832.822021484375,216,146.6810302734375,13339.6474609375,2.0538766384124756,cgp,mu+lambda,distance,hopper,2,21600
217,835.0162963867188,26941.517578125,470.87134766578674,1687353586.9435446,2,-1.5375680923461914,2.289271116256714,1695.30517578125,217,182.67333984375,81.66461944580078,736.4338989257812,674.6637573242188,217,35.68833541870117,2552.69140625,2.047844886779785,cgp,mu+lambda,distance,hopper,2,21700
218,942.7011108398438,-779.255615234375,472.93999218940735,1687353589.0121891,2,-0.3015855550765991,3.3775696754455566,7615.71142578125,218,241.97003173828125,126.07211303710938,892.6522827148438,823.1944580078125,218,112.64091491699219,13461.8271484375,2.049246311187744,cgp,mu+lambda,distance,hopper,2,21800
219,1159.0802001953125,5931.4287109375,475.004949092865,1687353591.077146,2,-0.8596065044403076,1.469569444656372,14475.9951171875,219,208.43914794921875,103.64188385009766,860.2014770507812,576.4360961914062,219,69.94746398925781,8097.86767578125,2.0457544326782227,cgp,mu+lambda,distance,hopper,2,21900
220,921.55322265625,51.137001037597656,477.07629919052124,1687353593.1484962,2,-1.1722826957702637,2.8478927612304688,-14.785179138183594,220,219.5005645751953,105.69064331054688,899.0833740234375,863.5201416015625,220,84.32488250732422,1636.5869140625,2.051823377609253,cgp,mu+lambda,distance,hopper,2,22000
221,888.645751953125,1925.241943359375,479.144535779953,1687353595.2167327,2,-1.2520726919174194,2.0831549167633057,5592.59375,221,213.3428497314453,107.40849304199219,821.2255249023438,736.689453125,221,82.30047607421875,770.5311889648438,2.0485036373138428,cgp,mu+lambda,distance,hopper,2,22100
222,985.671630859375,3498.45166015625,481.21288108825684,1687353597.285078,2,-0.5496336221694946,6.133997440338135,10779.3994140625,222,222.4016571044922,113.75862884521484,940.2696533203125,751.7073974609375,222,91.248291015625,13888.1015625,2.0500311851501465,cgp,mu+lambda,distance,hopper,2,22200
223,888.9593505859375,6544.9912109375,483.2769134044647,1687353599.3491104,2,-1.2279107570648193,1.9835550785064697,10896.4453125,223,212.94505310058594,114.84403228759766,796.1698608398438,676.064697265625,223,102.92744445800781,5760.08203125,2.0446829795837402,cgp,mu+lambda,distance,hopper,2,22300
224,920.0582885742188,36112.578125,485.34239888191223,1687353601.4145958,2,-1.3911480903625488,1.6997222900390625,5249.36865234375,224,244.3065643310547,137.98912048339844,908.91650390625,857.2957153320312,224,211.7703399658203,14110.96875,2.0460710525512695,cgp,mu+lambda,distance,hopper,2,22400
225,921.048828125,6798.16943359375,487.44873666763306,1687353603.5209336,2,-0.11675705015659332,6.233753681182861,20009.92578125,225,214.56051635742188,130.74609375,674.912353515625,662.935546875,225,168.0374755859375,2089.659423828125,2.0824778079986572,cgp,mu+lambda,distance,hopper,2,22500
226,1004.1790161132812,12336.693359375,489.64576864242554,1687353605.7179656,2,-1.123622179031372,4.762490272521973,14956.673828125,226,211.62767028808594,111.70337677001953,970.0253295898438,753.5765991210938,226,167.38943481445312,3795.8681640625,2.168919801712036,cgp,mu+lambda,distance,hopper,2,22600
227,739.7318115234375,11785.3955078125,491.8171169757843,1687353607.889314,2,-0.09941793978214264,3.8239517211914062,10455.126953125,227,210.9640350341797,123.6689224243164,710.149169921875,687.868896484375,227,169.0427703857422,12379.2177734375,2.1524882316589355,cgp,mu+lambda,distance,hopper,2,22700
228,787.1773071289062,8586.861328125,493.9659323692322,1687353610.0381293,2,-1.4482183456420898,1.864886999130249,5998.39892578125,228,199.1324005126953,107.03289031982422,750.6957397460938,710.4630737304688,228,147.1463165283203,5238.2890625,2.1292645931243896,cgp,mu+lambda,distance,hopper,2,22800
229,1063.4495849609375,9053.3056640625,496.12763929367065,1687353612.1998363,2,-1.028366208076477,1.704146146774292,1123.5589599609375,229,212.38174438476562,112.60953521728516,827.2572021484375,803.3186645507812,229,138.5779571533203,5684.25439453125,2.136098623275757,cgp,mu+lambda,distance,hopper,2,22900
230,1110.62353515625,581.5821533203125,498.2727298736572,1687353614.3449268,2,-1.1955766677856445,1.7332890033721924,389.282958984375,230,202.255615234375,102.62545776367188,665.861083984375,657.6177368164062,230,136.61056518554688,536.0333251953125,2.1222941875457764,cgp,mu+lambda,distance,hopper,2,23000
231,727.6943969726562,13336.9326171875,500.41512799263,1687353616.487325,2,-0.8646487593650818,1.5759371519088745,19393.509765625,231,163.7939910888672,79.73523712158203,702.4225463867188,571.509765625,231,69.68016815185547,2591.77587890625,2.1226987838745117,cgp,mu+lambda,distance,hopper,2,23100
232,965.0030517578125,1060.669921875,502.55154371261597,1687353618.6237407,2,-2.049881935119629,1.3449831008911133,1372.9129638671875,232,166.6702423095703,73.11217498779297,732.164794921875,598.1728515625,232,39.54239273071289,13845.240234375,2.1153950691223145,cgp,mu+lambda,distance,hopper,2,23200
233,1115.3050537109375,7284.029296875,504.7295970916748,1687353620.801794,2,-1.3187541961669922,1.9061033725738525,8.915081024169922,233,218.70802307128906,107.17753601074219,827.2783203125,742.9656372070312,233,73.18717956542969,636.0446166992188,2.158083438873291,cgp,mu+lambda,distance,hopper,2,23300
234,795.3565673828125,19422.841796875,506.8201313018799,1687353622.8923283,2,-1.7211501598358154,3.730070114135742,21031.66796875,234,210.33009338378906,114.56254577636719,684.942138671875,650.5245971679688,234,92.46942901611328,1536.26708984375,2.070525884628296,cgp,mu+lambda,distance,hopper,2,23400
235,1169.144287109375,23168.04296875,508.8876476287842,1687353624.9598446,2,-0.9268717765808105,1.4843833446502686,6468.77685546875,235,208.94972229003906,102.38504028320312,703.415771484375,650.8550415039062,235,72.90715026855469,14124.27734375,2.048027753829956,cgp,mu+lambda,distance,hopper,2,23500
236,934.470458984375,2164.41552734375,510.94671869277954,1687353627.0189157,2,-1.8843032121658325,1.3910915851593018,-442.2996826171875,236,240.7368621826172,128.9262237548828,846.2981567382812,827.8001708984375,236,170.85523986816406,6184.0546875,2.039393186569214,cgp,mu+lambda,distance,hopper,2,23600
237,981.4656982421875,6371.2490234375,513.0264370441437,1687353629.098634,2,-1.1638015508651733,3.0050079822540283,532.342041015625,237,243.26878356933594,129.46414184570312,974.5185546875,866.161865234375,237,129.61074829101562,1196.1898193359375,2.060091733932495,cgp,mu+lambda,distance,hopper,2,23700
238,1235.7000732421875,7103.56982421875,515.1161203384399,1687353631.1883173,2,-0.603517472743988,4.396484375,246.25350952148438,238,225.33547973632812,109.67728424072266,1101.749755859375,774.5400390625,238,127.8021469116211,779.7728881835938,2.0691933631896973,cgp,mu+lambda,distance,hopper,2,23800
239,1186.907470703125,4833.31982421875,517.1985924243927,1687353633.2707894,2,-1.427977204322815,2.398380756378174,10202.4375,239,182.58544921875,76.63737487792969,656.6192626953125,651.7103271484375,239,34.15269470214844,4817.10498046875,2.0589640140533447,cgp,mu+lambda,distance,hopper,2,23900
240,1033.965087890625,38641.2421875,519.3151471614838,1687353635.3873441,2,-1.6345045566558838,2.8843324184417725,21297.64453125,240,219.68272399902344,117.85489654541016,802.8050537109375,682.070556640625,240,135.41452026367188,13901.3837890625,2.08413028717041,cgp,mu+lambda,distance,hopper,2,24000
241,933.67333984375,3300.125244140625,521.4164419174194,1687353637.4886389,2,-1.396140694618225,2.140307903289795,15781.80078125,241,238.39703369140625,133.41416931152344,804.9000244140625,784.8202514648438,241,172.49891662597656,222.20462036132812,2.0816571712493896,cgp,mu+lambda,distance,hopper,2,24100
242,1016.2584228515625,11813.0703125,523.5728433132172,1687353639.6450403,2,-0.932727038860321,6.785113334655762,1536.77587890625,242,245.01986694335938,134.78518676757812,953.7024536132812,941.0401611328125,242,179.5260772705078,16759.474609375,2.122736692428589,cgp,mu+lambda,distance,hopper,2,24200
243,968.4557495117188,8191.98291015625,525.7087502479553,1687353641.7809472,2,-1.3066909313201904,4.36140251159668,2678.956787109375,243,226.92620849609375,119.9696273803711,819.260009765625,782.561767578125,243,125.75013732910156,618.38671875,2.105466842651367,cgp,mu+lambda,distance,hopper,2,24300
244,766.2898559570312,8392.2490234375,527.9024155139923,1687353643.9746125,2,-1.3124518394470215,4.153088569641113,11312.3779296875,244,177.0748748779297,86.25116729736328,679.6631469726562,661.0966186523438,244,43.518558502197266,6088.95947265625,2.1741065979003906,cgp,mu+lambda,distance,hopper,2,24400
245,1207.6383056640625,2966.966796875,530.0970284938812,1687353646.1692255,2,-1.1244274377822876,2.461907386779785,1006.6653442382812,245,262.845947265625,128.88897705078125,1071.4871826171875,936.5663452148438,245,95.2333755493164,615.5680541992188,2.1756529808044434,cgp,mu+lambda,distance,hopper,2,24500
246,951.7031860351562,14503.1220703125,532.283608675003,1687353648.3558056,2,-1.2179208993911743,3.6306748390197754,17628.087890625,246,195.22694396972656,89.69127655029297,802.0215454101562,791.2047119140625,246,57.08000946044922,7259.50341796875,2.1670327186584473,cgp,mu+lambda,distance,hopper,2,24600
247,901.3128051757812,5569.9912109375,534.4708497524261,1687353650.5430467,2,-0.8924219012260437,2.889439105987549,27801.52734375,247,231.4448699951172,128.9758758544922,886.082275390625,807.1984252929688,247,135.2357635498047,6817.41064453125,2.1672301292419434,cgp,mu+lambda,distance,hopper,2,24700
248,1238.3179931640625,9727.609375,536.6489131450653,1687353652.72111,2,-1.9577054977416992,1.8157439231872559,1396.143310546875,248,210.36558532714844,97.5889663696289,965.4883422851562,661.5438842773438,248,124.5758056640625,-257.26171875,2.15903377532959,cgp,mu+lambda,distance,hopper,2,24800
249,1168.9122314453125,5253.57275390625,538.8321187496185,1687353654.9043157,2,-1.1770387887954712,5.541179656982422,572.8507080078125,249,248.15061950683594,140.17855834960938,971.241455078125,854.4525756835938,249,167.81292724609375,41108.8515625,2.1635968685150146,cgp,mu+lambda,distance,hopper,2,24900
250,1173.0133056640625,5165.154296875,541.0047559738159,1687353657.076953,2,-0.4580879807472229,4.975713729858398,1751.70263671875,250,208.98768615722656,108.1419906616211,826.0352172851562,757.0517578125,250,141.44505310058594,297.8840026855469,2.1530847549438477,cgp,mu+lambda,distance,hopper,2,25000
251,1024.886474609375,9533.9619140625,543.1828856468201,1687353659.2550826,2,-1.6471658945083618,4.007448673248291,275.33770751953125,251,227.0786590576172,113.15535736083984,967.928955078125,777.6112670898438,251,114.7248764038086,38165.09375,2.1586337089538574,cgp,mu+lambda,distance,hopper,2,25100
252,1008.519775390625,12210.47265625,545.2863211631775,1687353661.3585181,2,-1.0642383098602295,2.4488821029663086,14546.5400390625,252,237.7551727294922,120.64094543457031,936.2244262695312,829.61572265625,252,78.90451049804688,15632.529296875,2.079312562942505,cgp,mu+lambda,distance,hopper,2,25200
253,877.0670166015625,2566.951171875,547.3497633934021,1687353663.4219604,2,-0.9456702470779419,7.132417678833008,2724.1943359375,253,229.42324829101562,123.35798645019531,868.543701171875,811.4666137695312,253,135.6016845703125,13330.0283203125,2.0396721363067627,cgp,mu+lambda,distance,hopper,2,25300
254,954.535400390625,4064.830810546875,549.4145336151123,1687353665.4867306,2,-3.365030527114868,1.529712200164795,2759.240478515625,254,207.5684814453125,104.5648422241211,824.6058349609375,708.527099609375,254,102.82146453857422,8672.939453125,2.0416419506073,cgp,mu+lambda,distance,hopper,2,25400
255,767.3693237304688,7063.701171875,551.4823024272919,1687353667.5544994,2,-2.006608724594116,0.9028762578964233,3756.943603515625,255,153.58978271484375,71.83750915527344,629.5662841796875,501.7591857910156,255,46.072635650634766,1546.05712890625,2.047971487045288,cgp,mu+lambda,distance,hopper,2,25500
256,752.9876098632812,1619.7041015625,553.5529615879059,1687353669.6251585,2,-1.667151927947998,1.3729395866394043,9556.1298828125,256,172.8480987548828,96.76581573486328,627.345947265625,533.4243774414062,256,133.50970458984375,2539.50146484375,2.050806760787964,cgp,mu+lambda,distance,hopper,2,25600
257,816.5444946289062,2191.619384765625,555.6306264400482,1687353671.7028234,2,-1.3980984687805176,2.263054847717285,8737.970703125,257,217.42811584472656,112.83636474609375,757.3480834960938,747.1477661132812,257,135.54974365234375,8595.5654296875,2.05684757232666,cgp,mu+lambda,distance,hopper,2,25700
258,1015.96240234375,178.80160522460938,558.165342092514,1687353674.237539,2,-1.2483606338500977,1.6054918766021729,29011.8046875,258,214.79592895507812,98.56338500976562,967.5094604492188,894.2758178710938,258,73.6418228149414,19277.201171875,2.5119128227233887,cgp,mu+lambda,distance,hopper,2,25800
259,1391.8582763671875,9170.4775390625,560.5449991226196,1687353676.617196,2,-1.3070522546768188,2.1293435096740723,5446.767578125,259,272.6290588378906,138.763671875,1205.9405517578125,1071.8946533203125,259,165.43441772460938,24864.224609375,2.351989507675171,cgp,mu+lambda,distance,hopper,2,25900
260,1144.2786865234375,1060.7470703125,562.9945275783539,1687353679.0667245,2,-0.7192701101303101,1.9159355163574219,21334.06640625,260,219.83126831054688,99.53010559082031,1059.4599609375,691.8277587890625,260,60.34071731567383,1153.5634765625,2.4293015003204346,cgp,mu+lambda,distance,hopper,2,26000
261,891.6531372070312,13420.984375,565.3137021064758,1687353681.385899,2,-1.4639226198196411,4.616005897521973,5393.109375,261,214.0902099609375,134.5337677001953,660.2129516601562,650.4603271484375,261,222.89886474609375,6714.6845703125,2.2996604442596436,cgp,mu+lambda,distance,hopper,2,26100
262,712.3594360351562,5079.22265625,567.4958710670471,1687353683.568068,2,-1.4073941707611084,2.0080220699310303,6553.8583984375,262,169.45162963867188,88.10994720458984,710.4061279296875,703.4244995117188,262,80.28492736816406,5957.60009765625,2.1628482341766357,cgp,mu+lambda,distance,hopper,2,26200
263,873.8547973632812,8552.5283203125,569.6412529945374,1687353685.71345,2,-1.334620475769043,5.187258720397949,11268.0166015625,263,227.7755126953125,122.82830810546875,826.9541015625,819.0878295898438,263,130.46426391601562,7418.53076171875,2.1261749267578125,cgp,mu+lambda,distance,hopper,2,26300
264,1004.4281005859375,9842.6474609375,571.7441713809967,1687353687.8163683,2,-1.4353835582733154,1.615393877029419,2642.1376953125,264,213.39088439941406,108.32308197021484,912.0189208984375,815.5338745117188,264,118.48033142089844,31240.44921875,2.083406686782837,cgp,mu+lambda,distance,hopper,2,26400
265,1273.3936767578125,1518.8016357421875,573.8462851047516,1687353689.918482,2,-1.531132698059082,2.4482064247131348,2383.645263671875,265,255.97862243652344,122.53960418701172,1022.2100830078125,900.9229736328125,265,74.05956268310547,38.01539611816406,2.0832462310791016,cgp,mu+lambda,distance,hopper,2,26500
266,845.6783447265625,3352.664794921875,576.0183796882629,1687353692.0905766,2,-1.1423900127410889,5.81453275680542,3047.279541015625,266,242.96592712402344,129.62535095214844,840.8714599609375,823.5844116210938,266,73.95447540283203,2498.698974609375,2.151642084121704,cgp,mu+lambda,distance,hopper,2,26600
267,823.5294189453125,6382.91552734375,578.1408417224884,1687353694.2130387,2,-1.3044664859771729,2.9892935752868652,3492.032958984375,267,182.12461853027344,89.7698974609375,715.3134155273438,688.4547119140625,267,45.344085693359375,7597.14892578125,2.102445363998413,cgp,mu+lambda,distance,hopper,2,26700
268,935.8361206054688,5525.31689453125,580.2755947113037,1687353696.3477917,2,-0.556835412979126,11.838055610656738,12912.533203125,268,213.0515594482422,125.13226318359375,878.896240234375,846.645751953125,268,167.29400634765625,10202.7314453125,2.1148324012756348,cgp,mu+lambda,distance,hopper,2,26800
269,1306.9095458984375,4153.3896484375,582.4252278804779,1687353698.4974248,2,-1.251407265663147,7.340428352355957,32.7999382019043,269,250.2809600830078,135.12969970703125,921.781005859375,784.2202758789062,269,180.84384155273438,2840.539306640625,2.129636526107788,cgp,mu+lambda,distance,hopper,2,26900
270,883.4017333984375,14814.3056640625,584.5606336593628,1687353700.6328306,2,-1.2611069679260254,4.219692230224609,7038.7353515625,270,223.26251220703125,115.61270904541016,840.5592651367188,737.7064819335938,270,75.48851013183594,8610.5048828125,2.118736743927002,cgp,mu+lambda,distance,hopper,2,27000
271,954.826416015625,6512.61181640625,586.8233304023743,1687353702.8955274,2,-0.783669650554657,3.337794780731201,13081.232421875,271,221.88204956054688,117.74517059326172,788.3238525390625,732.07177734375,271,118.31482696533203,14843.8212890625,2.2441141605377197,cgp,mu+lambda,distance,hopper,2,27100
272,1162.7042236328125,13508.3916015625,589.1009314060211,1687353705.1731284,2,-0.8807654976844788,6.647346496582031,6540.015625,272,207.8799591064453,116.69956970214844,712.8347778320312,709.0206909179688,272,190.85513305664062,10760.3203125,2.2592148780822754,cgp,mu+lambda,distance,hopper,2,27200
273,1045.89501953125,8403.79296875,591.3800315856934,1687353707.4522285,2,-3.039576768875122,1.0198585987091064,615.9834594726562,273,240.5010528564453,122.65443420410156,1017.5984497070312,841.4354858398438,273,116.89936828613281,17991.939453125,2.2570438385009766,cgp,mu+lambda,distance,hopper,2,27300
274,1099.8621826171875,1306.8968505859375,593.6504509449005,1687353709.722648,2,-0.28632500767707825,4.654748916625977,723.7486572265625,274,238.724853515625,140.84317016601562,1066.1976318359375,788.8845825195312,274,203.2314453125,7668.486328125,2.2507436275482178,cgp,mu+lambda,distance,hopper,2,27400
275,880.3291015625,11992.8486328125,595.9208278656006,1687353711.9930248,2,-0.9213474988937378,6.6336669921875,9948.2236328125,275,212.794677734375,115.65277862548828,874.4825439453125,799.5712890625,275,153.1030731201172,5131.2041015625,2.25048828125,cgp,mu+lambda,distance,hopper,2,27500
276,839.3639526367188,10938.5859375,598.182959318161,1687353714.2551563,2,-1.4625904560089111,2.7400388717651367,4111.49169921875,276,185.94577026367188,93.86920928955078,685.84716796875,653.4611206054688,276,55.21535110473633,9867.2890625,2.233400344848633,cgp,mu+lambda,distance,hopper,2,27600
277,975.76025390625,-80.04480743408203,600.3661303520203,1687353716.4383273,2,-1.27753484249115,3.4835622310638428,3765.9189453125,277,196.96006774902344,108.59854888916016,692.8836669921875,570.984619140625,277,173.36402893066406,1183.2874755859375,2.153465986251831,cgp,mu+lambda,distance,hopper,2,27700
278,1117.3638916015625,13181.5888671875,602.5473537445068,1687353718.6195507,2,-0.6579687595367432,3.7592880725860596,430.8177795410156,278,233.95620727539062,108.6861801147461,1023.4314575195312,873.82177734375,278,91.52916717529297,11333.349609375,2.146683692932129,cgp,mu+lambda,distance,hopper,2,27800
279,895.5436401367188,260.31097412109375,604.7359251976013,1687353720.8081222,2,-1.3016088008880615,1.550858974456787,592.0426635742188,279,206.2202911376953,109.24776458740234,733.3394775390625,671.0027465820312,279,101.01109313964844,410.89697265625,2.1615521907806396,cgp,mu+lambda,distance,hopper,2,27900
280,864.1929321289062,7971.443359375,606.9212942123413,1687353722.9934912,2,-1.2527722120285034,2.428471088409424,1884.3702392578125,280,211.87152099609375,112.46623992919922,853.8554077148438,838.8271484375,280,120.80555725097656,3651.373779296875,2.1576480865478516,cgp,mu+lambda,distance,hopper,2,28000
281,940.5155639648438,4779.54443359375,609.1130774021149,1687353725.1852744,2,-1.5686191320419312,1.0056675672531128,19541.75390625,281,234.5091094970703,104.01764678955078,925.2880859375,824.2888793945312,281,21.260753631591797,16004.732421875,2.163649559020996,cgp,mu+lambda,distance,hopper,2,28100
282,1092.5255126953125,15315.0888671875,611.4107716083527,1687353727.4829686,2,-1.3990784883499146,2.2312405109405518,660.7755126953125,282,215.5553741455078,89.0076675415039,952.54736328125,765.44970703125,282,22.208301544189453,3481.169921875,2.271033763885498,cgp,mu+lambda,distance,hopper,2,28200
283,805.4116821289062,14690.0478515625,613.6877601146698,1687353729.759957,2,-2.383527994155884,2.2142300605773926,2296.95751953125,283,152.15548706054688,70.08887481689453,635.4008178710938,526.6349487304688,283,57.71710968017578,551.3311157226562,2.251878023147583,cgp,mu+lambda,distance,hopper,2,28300
284,960.2706298828125,348.2129211425781,615.9539394378662,1687353732.0261364,2,-1.258966088294983,1.5836355686187744,-0.05673408508300781,284,185.22218322753906,86.86185455322266,829.4395751953125,606.0809936523438,284,75.43952941894531,13233.4873046875,2.2465550899505615,cgp,mu+lambda,distance,hopper,2,28400
285,978.9082641601562,669.8875122070312,618.2079982757568,1687353734.2801952,2,-1.1576237678527832,2.9171056747436523,4428.326171875,285,229.69102478027344,134.1969757080078,803.3712158203125,695.1371459960938,285,246.36502075195312,5540.3212890625,2.2346580028533936,cgp,mu+lambda,distance,hopper,2,28500
286,625.9918212890625,6168.48046875,620.4683222770691,1687353736.5405192,2,-1.2750818729400635,2.4710874557495117,5441.06689453125,286,156.9170684814453,76.58180236816406,553.3635864257812,539.0966186523438,286,48.574501037597656,1307.9539794921875,2.2409491539001465,cgp,mu+lambda,distance,hopper,2,28600
287,1128.18359375,3236.265869140625,622.7223801612854,1687353738.7945771,2,-0.6879536509513855,7.214604377746582,33430.38671875,287,269.1509704589844,150.49937438964844,1040.8499755859375,1037.44921875,287,203.6793670654297,7134.36474609375,2.2341129779815674,cgp,mu+lambda,distance,hopper,2,28700
288,1073.7203369140625,7905.6640625,624.9720244407654,1687353741.0442214,2,-1.803160548210144,1.522657036781311,-45.15804672241211,288,179.57015991210938,76.78269958496094,789.8272094726562,555.0108032226562,288,55.512535095214844,11596.703125,2.2297842502593994,cgp,mu+lambda,distance,hopper,2,28800
289,908.7540283203125,3614.91357421875,627.215991973877,1687353743.288189,2,-0.8816955089569092,1.9671791791915894,943.17333984375,289,179.86227416992188,80.2247543334961,750.5615844726562,638.3190307617188,289,53.81513214111328,1285.25390625,2.2240240573883057,cgp,mu+lambda,distance,hopper,2,28900
290,1013.538818359375,14640.93359375,629.4654252529144,1687353745.5376222,2,-1.4301133155822754,1.1487154960632324,16213.9580078125,290,219.78260803222656,119.7780990600586,739.3961791992188,721.693603515625,290,133.50904846191406,21454.08984375,2.230097532272339,cgp,mu+lambda,distance,hopper,2,29000
291,903.45263671875,5488.4580078125,631.7059006690979,1687353747.7780976,2,-1.1558207273483276,5.945316314697266,9022.908203125,291,217.19357299804688,118.15496063232422,793.0489501953125,693.8968505859375,291,113.88408660888672,8160.21826171875,2.221464157104492,cgp,mu+lambda,distance,hopper,2,29100
292,936.6492309570312,10198.0791015625,633.9504075050354,1687353750.0226045,2,-1.5064090490341187,2.4855635166168213,386.31378173828125,292,252.68800354003906,139.27670288085938,928.9827880859375,859.2575073242188,292,196.18478393554688,1972.208251953125,2.2262697219848633,cgp,mu+lambda,distance,hopper,2,29200
293,524.4453125,834.4864501953125,636.1849274635315,1687353752.2571244,2,-1.3749693632125854,2.014443874359131,13220.615234375,293,129.49868774414062,67.0701904296875,494.6204833984375,470.1974182128906,293,70.59343719482422,9018.7958984375,2.2151260375976562,cgp,mu+lambda,distance,hopper,2,29300
294,1286.8216552734375,1810.68603515625,638.4269828796387,1687353754.4991798,2,0.31046366691589355,8.046546936035156,1023.6006469726562,294,241.4751739501953,138.77879333496094,822.898193359375,818.6854248046875,294,194.23062133789062,9474.984375,2.223294973373413,cgp,mu+lambda,distance,hopper,2,29400
295,956.458740234375,35396.26953125,640.6660394668579,1687353756.7382364,2,-1.1871235370635986,2.1532087326049805,620.7127685546875,295,191.55650329589844,89.04653930664062,759.408447265625,686.8743286132812,295,34.35481643676758,11475.5126953125,2.219095230102539,cgp,mu+lambda,distance,hopper,2,29500
296,986.6006469726562,445.3269958496094,642.8977336883545,1687353758.9699306,2,-1.3908931016921997,3.44425106048584,922.2255859375,296,200.6523895263672,101.73159790039062,800.6845092773438,715.3267822265625,296,80.07518005371094,671.7489013671875,2.2130675315856934,cgp,mu+lambda,distance,hopper,2,29600
297,997.1727905273438,5133.8876953125,645.0658810138702,1687353761.138078,2,-1.4797754287719727,0.3393741846084595,2470.767578125,297,220.1951141357422,108.54119110107422,801.5826416015625,739.1343994140625,297,89.41014862060547,5740.89404296875,2.1482937335968018,cgp,mu+lambda,distance,hopper,2,29700
298,907.8231201171875,12931.1298828125,647.18909907341,1687353763.261296,2,-0.4304129481315613,8.958099365234375,4482.482421875,298,222.4615478515625,126.64031219482422,869.778076171875,812.1953125,298,163.92648315429688,6102.828125,2.103435754776001,cgp,mu+lambda,distance,hopper,2,29800
299,1070.702880859375,650.1671752929688,649.3004324436188,1687353765.3726294,2,-1.1813186407089233,1.6304686069488525,4607.64697265625,299,233.11172485351562,115.62178802490234,929.967041015625,836.4811401367188,299,86.58224487304688,9481.41015625,2.0923662185668945,cgp,mu+lambda,distance,hopper,2,29900
300,899.6043701171875,12336.4736328125,651.4763343334198,1687353767.5485313,2,-1.0609729290008545,1.3589212894439697,14275.853515625,300,212.54945373535156,105.47576141357422,759.7837524414062,694.2870483398438,300,84.93803405761719,29509.564453125,2.153515100479126,cgp,mu+lambda,distance,hopper,2,30000
301,1181.3609619140625,499.8231201171875,653.7006211280823,1687353769.772818,2,-1.4210789203643799,4.478205680847168,9457.435546875,301,217.9126434326172,103.39537811279297,873.0745849609375,837.6726684570312,301,78.13692474365234,1364.2694091796875,2.193035125732422,cgp,mu+lambda,distance,hopper,2,30100
302,959.26708984375,9145.017578125,655.9353265762329,1687353772.0075235,2,-1.0924540758132935,2.302196502685547,1912.8599853515625,302,229.32757568359375,117.45265197753906,948.7407836914062,825.5623168945312,302,105.49165344238281,10942.8505859375,2.216120958328247,cgp,mu+lambda,distance,hopper,2,30200
303,1265.8798828125,18212.244140625,658.1638567447662,1687353774.2360537,2,-1.1060782670974731,4.910447120666504,618.9848022460938,303,278.29559326171875,154.3113555908203,1004.797119140625,967.6465454101562,303,215.06565856933594,11061.6708984375,2.2083537578582764,cgp,mu+lambda,distance,hopper,2,30300
304,938.2797241210938,8359.0068359375,660.4094264507294,1687353776.4816234,2,-1.3006641864776611,2.494032382965088,12401.7138671875,304,216.76231384277344,108.24554443359375,884.7515258789062,858.3584594726562,304,48.39405822753906,20611.837890625,2.2192201614379883,cgp,mu+lambda,distance,hopper,2,30400
305,1286.62841796875,11418.005859375,662.602112531662,1687353778.6743095,2,-1.1456396579742432,4.743181228637695,1240.458740234375,305,237.61434936523438,126.02936553955078,1084.6878662109375,719.864990234375,305,152.06427001953125,797.1865844726562,2.165487289428711,cgp,mu+lambda,distance,hopper,2,30500
306,1816.2330322265625,3910.482421875,664.7295324802399,1687353780.8017294,2,-1.470740556716919,1.5334668159484863,1232.52734375,306,248.24586486816406,92.78273010253906,859.7396850585938,810.302490234375,306,22.235031127929688,878.49072265625,2.101961135864258,cgp,mu+lambda,distance,hopper,2,30600
307,1006.69140625,973.2520751953125,666.8190546035767,1687353782.8912516,2,-1.2945852279663086,3.324580192565918,6977.32421875,307,210.6321258544922,104.59689331054688,939.3098754882812,664.8474731445312,307,58.47102355957031,637.2122192382812,2.068610191345215,cgp,mu+lambda,distance,hopper,2,30700
308,1162.8729248046875,1930.90966796875,668.9096655845642,1687353784.9818625,2,-1.2851117849349976,1.5273795127868652,6658.68408203125,308,205.48892211914062,88.0373306274414,905.7938842773438,870.1710815429688,308,47.99903106689453,10928.435546875,2.0711588859558105,cgp,mu+lambda,distance,hopper,2,30800
309,1442.8031005859375,764.446044921875,671.0007934570312,1687353787.0729904,2,0.2683350741863251,11.582711219787598,15376.6982421875,309,265.1775817871094,130.48306274414062,1257.97607421875,917.6705932617188,309,125.21809387207031,191.56427001953125,2.0716793537139893,cgp,mu+lambda,distance,hopper,2,30900
