,_runtime,training.fitness_3q,training.evaluation_time,training.top_k_fit.top_2_fit,_step,training.fitness_1q,training.generation,training.top_k_fit.top_0_fit,_timestamp,training.run_id,training.fitness_mean,training.fitness_median,training.top_k_fit.top_1_fit,training.fitness_std,solver,ea,environment,seed
220,383.12770771980286,56.55630111694336,1.6470226049423218,1224.960205078125,220,1042.153564453125,220,1243.7174072265625,1687238473.0894597,7,399.6955871582031,89.74969482421875,1225.0228271484375,485.474609375,lgp,mu+lambda,walker2d,7
221,384.79901933670044,67.65715026855469,1.6518728733062744,1226.616943359375,221,1041.311279296875,221,1232.3505859375,1687238474.7607713,7,426.32733154296875,113.41002655029297,1227.3018798828125,478.0810546875,lgp,mu+lambda,walker2d,7
222,386.46724247932434,57.054203033447266,1.648668646812439,1224.435791015625,222,1004.1470947265625,222,1258.0118408203125,1687238476.4289944,7,399.25482177734375,92.22273254394531,1228.400390625,481.54449462890625,lgp,mu+lambda,walker2d,7
223,388.13879656791687,65.8646011352539,1.652032732963562,1229.08056640625,223,455.28173828125,223,1232.4154052734375,1687238478.1005485,7,360.910888671875,98.86500549316406,1230.2286376953125,449.8774719238281,lgp,mu+lambda,walker2d,7
224,389.8063368797302,61.83380126953125,1.6499214172363281,1217.556884765625,224,1090.619873046875,224,1235.8465576171875,1687238479.7680888,7,397.0184326171875,104.24935913085938,1225.6876220703125,481.26983642578125,lgp,mu+lambda,walker2d,7
225,391.47034764289856,68.7114028930664,1.6444544792175293,1226.609619140625,225,973.6441040039062,225,1252.4755859375,1687238481.4320996,7,414.8542785644531,131.202392578125,1246.50244140625,476.4627380371094,lgp,mu+lambda,walker2d,7
226,393.1345248222351,50.53379821777344,1.6454592943191528,1241.7435302734375,226,1099.1734619140625,226,1244.374267578125,1687238483.0962768,7,425.7087707519531,109.57477569580078,1241.93701171875,495.01025390625,lgp,mu+lambda,walker2d,7
227,394.7990183830261,56.02745819091797,1.645534873008728,1224.9793701171875,227,1100.653564453125,227,1245.71728515625,1687238484.7607703,7,401.2873229980469,95.17576599121094,1228.76123046875,489.75335693359375,lgp,mu+lambda,walker2d,7
228,396.4617049694061,63.24977493286133,1.6435699462890625,1220.2584228515625,228,803.9642333984375,228,1256.928955078125,1687238486.423457,7,373.16119384765625,88.18277740478516,1231.2120361328125,480.0797424316406,lgp,mu+lambda,walker2d,7
229,398.1287639141083,55.38005828857422,1.6464886665344238,1229.6046142578125,229,962.8679809570312,229,1232.9674072265625,1687238488.0905159,7,383.114990234375,109.64156341552734,1231.65869140625,473.4270324707031,lgp,mu+lambda,walker2d,7
230,399.79986095428467,64.71559143066406,1.6517874002456665,1225.8826904296875,230,1033.4854736328125,230,1252.5919189453125,1687238489.761613,7,424.6622619628906,104.14382934570312,1231.0443115234375,484.8232421875,lgp,mu+lambda,walker2d,7
231,401.4661726951599,52.714012145996094,1.6477607488632202,1230.8094482421875,231,672.50927734375,231,1241.43408203125,1687238491.4279246,7,384.8916320800781,80.91321563720703,1238.753173828125,485.6488952636719,lgp,mu+lambda,walker2d,7
232,403.13106966018677,72.30934143066406,1.6456621885299683,1215.9637451171875,232,675.5172729492188,232,1222.5321044921875,1687238493.0928216,7,389.6307678222656,107.1931381225586,1220.2060546875,461.8428039550781,lgp,mu+lambda,walker2d,7
233,404.9093768596649,71.98605346679688,1.76213538646698,1222.006591796875,233,1146.887451171875,233,1226.9434814453125,1687238494.8711288,7,432.9766845703125,103.84711456298828,1222.0836181640625,484.5943908691406,lgp,mu+lambda,walker2d,7
234,406.68986415863037,59.45964431762695,1.7602109909057617,1229.4117431640625,234,738.6040649414062,234,1243.201416015625,1687238496.651616,7,396.22894287109375,99.10563659667969,1231.521728515625,471.0740051269531,lgp,mu+lambda,walker2d,7
235,408.4564538002014,52.3018798828125,1.7502611875534058,1230.779052734375,235,598.714599609375,235,1256.1962890625,1687238498.4182057,7,364.3478088378906,90.26117706298828,1248.2276611328125,474.1443786621094,lgp,mu+lambda,walker2d,7
236,410.2225136756897,59.03656768798828,1.7479873895645142,1224.5072021484375,236,957.1770629882812,236,1233.06298828125,1687238500.1842656,7,393.34210205078125,95.40949249267578,1224.88818359375,474.920654296875,lgp,mu+lambda,walker2d,7
237,411.99739360809326,63.139549255371094,1.7578883171081543,1226.420654296875,237,1126.28662109375,237,1237.27001953125,1687238501.9591455,7,390.830810546875,99.51356506347656,1228.7344970703125,486.663818359375,lgp,mu+lambda,walker2d,7
238,413.7620851993561,59.89572525024414,1.7467623949050903,1228.01318359375,238,1082.4932861328125,238,1235.1136474609375,1687238503.7238371,7,394.4958801269531,101.74501037597656,1229.96875,483.0937805175781,lgp,mu+lambda,walker2d,7
239,415.5295350551605,64.36898803710938,1.7472697496414185,1241.0623779296875,239,1104.20166015625,239,1271.7764892578125,1687238505.491287,7,427.9861755371094,129.5606689453125,1250.4990234375,488.2604675292969,lgp,mu+lambda,walker2d,7
240,417.30087876319885,50.66050338745117,1.7529428005218506,1227.0731201171875,240,574.4945678710938,240,1259.3031005859375,1687238507.2626307,7,369.6002197265625,89.38743591308594,1244.911865234375,468.6466064453125,lgp,mu+lambda,walker2d,7
241,419.0143074989319,59.13223648071289,1.695538878440857,1227.4412841796875,241,1165.32861328125,241,1243.9334716796875,1687238508.9760594,7,441.1756286621094,105.90536499023438,1228.16259765625,508.94134521484375,lgp,mu+lambda,walker2d,7
242,420.7533736228943,61.69715881347656,1.7213886976242065,1222.812744140625,242,1056.53369140625,242,1242.5955810546875,1687238510.7151256,7,408.2283630371094,102.7791748046875,1231.1541748046875,481.3153991699219,lgp,mu+lambda,walker2d,7
243,422.53170108795166,53.54228210449219,1.7589836120605469,1213.3060302734375,243,589.5855712890625,243,1221.7850341796875,1687238512.493453,7,364.89959716796875,75.90678405761719,1213.7548828125,473.0061340332031,lgp,mu+lambda,walker2d,7
244,424.35880994796753,50.095191955566406,1.8069086074829102,1214.2398681640625,244,1055.6561279296875,244,1224.6959228515625,1687238514.320562,7,391.77679443359375,70.1326675415039,1220.813232421875,491.4740905761719,lgp,mu+lambda,walker2d,7
245,426.18506026268005,62.59711837768555,1.8073911666870117,1226.0198974609375,245,1056.2275390625,245,1231.672119140625,1687238516.1468122,7,414.3824157714844,97.4052963256836,1228.983642578125,489.1310119628906,lgp,mu+lambda,walker2d,7
246,428.0224530696869,64.73110961914062,1.8184664249420166,1216.5303955078125,246,978.8644409179688,246,1222.6510009765625,1687238517.984205,7,406.5074157714844,111.40470123291016,1220.8272705078125,472.89752197265625,lgp,mu+lambda,walker2d,7
247,429.8453862667084,63.63326644897461,1.802213430404663,1223.7686767578125,247,949.5589599609375,247,1231.968994140625,1687238519.8071382,7,414.9717102050781,122.22908782958984,1224.65966796875,464.7454833984375,lgp,mu+lambda,walker2d,7
248,431.6609251499176,54.666629791259766,1.7961338758468628,1224.5496826171875,248,1005.6444091796875,248,1230.137451171875,1687238521.622677,7,425.00006103515625,135.01278686523438,1229.5799560546875,471.42718505859375,lgp,mu+lambda,walker2d,7
249,433.4776246547699,65.33243560791016,1.7956438064575195,1217.205078125,249,1030.516845703125,249,1222.4881591796875,1687238523.4393766,7,433.03515625,138.2095947265625,1221.7991943359375,478.5185546875,lgp,mu+lambda,walker2d,7
250,435.29486870765686,56.44869613647461,1.7982136011123657,1229.77001953125,250,850.66748046875,250,1262.56201171875,1687238525.2566206,7,-603.525390625,91.72607421875,1231.2410888671875,10001.2373046875,lgp,mu+lambda,walker2d,7
251,437.1055016517639,51.23004913330078,1.7911548614501953,1225.6162109375,251,1145.455078125,251,1269.2099609375,1687238527.0672536,7,410.12054443359375,87.96709442138672,1237.739013671875,493.8302307128906,lgp,mu+lambda,walker2d,7
252,438.91252970695496,58.25343322753906,1.7863184213638306,1236.03564453125,252,500.4576416015625,252,1253.165771484375,1687238528.8742816,7,364.673828125,96.28677368164062,1245.913330078125,455.4080810546875,lgp,mu+lambda,walker2d,7
253,440.664963722229,55.771820068359375,1.7313193082809448,1251.3419189453125,253,537.9769897460938,253,1257.53271484375,1687238530.6267157,7,377.8641357421875,91.67909240722656,1252.773193359375,474.3468322753906,lgp,mu+lambda,walker2d,7
254,442.34243535995483,66.22702026367188,1.6592336893081665,1220.5196533203125,254,1136.74560546875,254,1258.85986328125,1687238532.3041873,7,446.5069885253906,112.35356140136719,1232.5338134765625,490.0025939941406,lgp,mu+lambda,walker2d,7
255,444.01748299598694,64.68839263916016,1.655470609664917,1219.111083984375,255,713.2666015625,255,1230.81640625,1687238533.979235,7,397.0359191894531,129.4390869140625,1229.6585693359375,461.1761474609375,lgp,mu+lambda,walker2d,7
256,445.6905415058136,53.3997917175293,1.6546136140823364,1213.33740234375,256,789.0408325195312,256,1238.504150390625,1687238535.6522934,7,393.5354309082031,93.17448425292969,1224.7093505859375,476.2966003417969,lgp,mu+lambda,walker2d,7
257,447.36126351356506,57.44597244262695,1.6522194147109985,1219.0211181640625,257,781.564697265625,257,1227.60888671875,1687238537.3230155,7,393.4186706542969,109.61320495605469,1219.5452880859375,471.1563720703125,lgp,mu+lambda,walker2d,7
258,449.0363712310791,54.48005676269531,1.6558685302734375,1231.59423828125,258,1072.6932373046875,258,1234.88232421875,1687238538.9981232,7,443.4635925292969,148.40057373046875,1232.494384765625,485.5358581542969,lgp,mu+lambda,walker2d,7
259,450.7081620693207,54.999237060546875,1.6531575918197632,1226.302978515625,259,1089.543701171875,259,1245.243408203125,1687238540.669914,7,421.2017822265625,100.53173828125,1227.41064453125,486.6554260253906,lgp,mu+lambda,walker2d,7
260,452.38027024269104,57.041160583496094,1.6536959409713745,1222.0029296875,260,701.031005859375,260,1235.533935546875,1687238542.3420222,7,384.27301025390625,92.31272888183594,1223.544677734375,467.99468994140625,lgp,mu+lambda,walker2d,7
261,454.03416991233826,71.74015808105469,1.6353039741516113,1241.276123046875,261,1124.382568359375,261,1253.9951171875,1687238543.9959219,7,434.6547546386719,137.7848358154297,1241.630859375,484.9254455566406,lgp,mu+lambda,walker2d,7
262,455.686651468277,64.4101791381836,1.6343129873275757,1231.044189453125,262,1068.040283203125,262,1258.1434326171875,1687238545.6484034,7,451.92718505859375,195.9144287109375,1247.801513671875,480.4657897949219,lgp,mu+lambda,walker2d,7
263,457.3381633758545,61.4573860168457,1.6334069967269897,1234.1025390625,263,1034.47509765625,263,1255.8448486328125,1687238547.2999153,7,379.9424133300781,90.97626495361328,1244.7335205078125,481.90966796875,lgp,mu+lambda,walker2d,7
264,458.9977762699127,52.38911056518555,1.640549898147583,1221.2398681640625,264,1087.7142333984375,264,1262.638427734375,1687238548.9595282,7,416.0931091308594,98.27703094482422,1238.690185546875,489.5637512207031,lgp,mu+lambda,walker2d,7
265,460.6637704372406,54.97311019897461,1.6476986408233643,1239.81982421875,265,1031.9637451171875,265,1265.78076171875,1687238550.6255224,7,406.2467041015625,89.47908020019531,1248.3052978515625,485.12518310546875,lgp,mu+lambda,walker2d,7
266,462.328959941864,52.42993927001953,1.6470386981964111,1234.108154296875,266,850.080078125,266,1258.4459228515625,1687238552.2907119,7,383.7752380371094,80.9251480102539,1240.6324462890625,482.60882568359375,lgp,mu+lambda,walker2d,7
267,463.99575209617615,55.24033737182617,1.6458417177200317,1221.4996337890625,267,441.0605163574219,267,1226.105224609375,1687238553.957504,7,348.5028076171875,94.14500427246094,1222.1151123046875,464.8351135253906,lgp,mu+lambda,walker2d,7
268,465.6631124019623,53.21146011352539,1.6478878259658813,1243.9654541015625,268,948.20654296875,268,1275.4395751953125,1687238555.6248643,7,389.7723693847656,93.67939758300781,1248.6812744140625,487.37213134765625,lgp,mu+lambda,walker2d,7
269,467.32584381103516,60.5472412109375,1.644539713859558,1252.7987060546875,269,1110.032470703125,269,1265.8173828125,1687238557.2875957,7,-577.1233520507812,117.16969299316406,1259.3701171875,10004.1142578125,lgp,mu+lambda,walker2d,7
270,468.9934096336365,63.18806457519531,1.6485767364501953,1254.222412109375,270,561.2528076171875,270,1263.460205078125,1687238558.9551616,7,372.090576171875,89.43301391601562,1257.2255859375,477.4770202636719,lgp,mu+lambda,walker2d,7
271,470.6594064235687,61.375526428222656,1.6467524766921997,1265.348876953125,271,513.90576171875,271,1271.17529296875,1687238560.6211584,7,371.9622497558594,91.84547424316406,1270.2767333984375,463.1601257324219,lgp,mu+lambda,walker2d,7
272,472.326420545578,57.851261138916016,1.647948980331421,1263.7236328125,272,569.5419921875,272,1277.655517578125,1687238562.2881725,7,356.3074035644531,83.31314849853516,1270.6163330078125,472.4965515136719,lgp,mu+lambda,walker2d,7
273,473.99299335479736,61.51842498779297,1.6474575996398926,1246.2933349609375,273,1090.83740234375,273,1275.8856201171875,1687238563.9547453,7,412.8581848144531,91.78971862792969,1266.2235107421875,498.6617126464844,lgp,mu+lambda,walker2d,7
274,475.6582248210907,59.331138610839844,1.6474360227584839,1261.400390625,274,702.3208618164062,274,1278.8194580078125,1687238565.6199768,7,394.5028076171875,103.3188705444336,1274.2998046875,478.3711853027344,lgp,mu+lambda,walker2d,7
275,477.3203263282776,57.57118225097656,1.6436364650726318,1269.5579833984375,275,1031.35107421875,275,1271.4681396484375,1687238567.2820783,7,406.89642333984375,90.39930725097656,1270.4512939453125,491.91748046875,lgp,mu+lambda,walker2d,7
276,478.98633766174316,61.979949951171875,1.6357567310333252,1266.63525390625,276,671.408935546875,276,1281.8260498046875,1687238568.9480896,7,382.8451232910156,87.36882019042969,1275.151123046875,491.04498291015625,lgp,mu+lambda,walker2d,7
277,480.6510081291199,57.71035385131836,1.6454689502716064,1268.7373046875,277,1129.8154296875,277,1287.56982421875,1687238570.61276,7,397.4010009765625,86.53800964355469,1270.464111328125,501.46209716796875,lgp,mu+lambda,walker2d,7
278,482.31534814834595,60.784629821777344,1.6448339223861694,1260.6546630859375,278,759.418212890625,278,1272.56982421875,1687238572.2771,7,389.4285583496094,88.76544189453125,1269.6405029296875,486.759033203125,lgp,mu+lambda,walker2d,7
279,483.9808828830719,54.16796875,1.6477161645889282,1273.612548828125,279,693.5552368164062,279,1282.7574462890625,1687238573.9426348,7,392.0538330078125,85.02110290527344,1278.92138671875,488.0955505371094,lgp,mu+lambda,walker2d,7
280,485.6461570262909,60.38761901855469,1.645902156829834,1266.070068359375,280,742.3794555664062,280,1272.2989501953125,1687238575.607909,7,387.3030090332031,90.77385711669922,1267.566650390625,492.56561279296875,lgp,mu+lambda,walker2d,7
281,487.31106448173523,61.355865478515625,1.6448472738265991,1270.63916015625,281,890.071044921875,281,1277.5986328125,1687238577.2728164,7,399.7237548828125,96.24336242675781,1276.419921875,491.6540222167969,lgp,mu+lambda,walker2d,7
282,488.9752881526947,65.64092254638672,1.6444885730743408,1269.083251953125,282,376.01715087890625,282,1277.1927490234375,1687238578.93704,7,364.6860046386719,98.77410125732422,1276.8365478515625,473.3583679199219,lgp,mu+lambda,walker2d,7
283,490.63917350769043,69.9058609008789,1.6442450284957886,1264.8670654296875,283,829.9693603515625,283,1270.5263671875,1687238580.6009254,7,427.2596435546875,135.73056030273438,1265.9869384765625,480.100341796875,lgp,mu+lambda,walker2d,7
284,492.30461525917053,68.71420288085938,1.645655870437622,1268.0849609375,284,1223.0,284,1276.068359375,1687238582.2663672,7,408.4272155761719,98.6984634399414,1268.3363037109375,507.6807556152344,lgp,mu+lambda,walker2d,7
285,493.9692585468292,50.81132507324219,1.6453901529312134,1265.5638427734375,285,887.3690185546875,285,1278.338623046875,1687238583.9310105,7,390.1533203125,79.1324462890625,1268.44873046875,508.3016357421875,lgp,mu+lambda,walker2d,7
286,495.63418197631836,57.015045166015625,1.645516276359558,1272.7349853515625,286,1077.9219970703125,286,1278.439697265625,1687238585.595934,7,419.28997802734375,96.17393493652344,1277.187255859375,505.78369140625,lgp,mu+lambda,walker2d,7
287,497.2976133823395,49.492530822753906,1.6439487934112549,1270.8514404296875,287,460.26422119140625,287,1276.38818359375,1687238587.2593653,7,353.115234375,73.53157043457031,1274.860107421875,486.3302917480469,lgp,mu+lambda,walker2d,7
288,498.96392035484314,65.16144561767578,1.6473475694656372,1262.3798828125,288,1023.6431274414062,288,1271.18603515625,1687238588.9256723,7,413.3288879394531,88.98548889160156,1267.58740234375,504.3892822265625,lgp,mu+lambda,walker2d,7
289,500.6285009384155,70.59505462646484,1.6453453302383423,1272.4830322265625,289,605.9801025390625,289,1275.1796875,1687238590.5902529,7,395.7232360839844,117.64805603027344,1273.9998779296875,483.4721984863281,lgp,mu+lambda,walker2d,7
290,502.28624725341797,61.47773742675781,1.6386948823928833,1276.27880859375,290,480.2313232421875,290,1293.337646484375,1687238592.2479992,7,389.9621276855469,104.25315856933594,1279.3447265625,487.289794921875,lgp,mu+lambda,walker2d,7
291,503.95081639289856,72.11430358886719,1.6449722051620483,1267.0045166015625,291,951.2926025390625,291,1276.817138671875,1687238593.9125683,7,443.5339660644531,144.0787811279297,1271.9151611328125,488.4609375,lgp,mu+lambda,walker2d,7
292,505.61565256118774,50.43048095703125,1.6453471183776855,1262.4486083984375,292,744.49755859375,292,1285.2052001953125,1687238595.5774045,7,383.5348205566406,90.78031158447266,1274.1417236328125,500.26422119140625,lgp,mu+lambda,walker2d,7
293,507.28044629096985,56.681793212890625,1.6448997259140015,1259.4534912109375,293,1118.89990234375,293,1268.79736328125,1687238597.2421982,7,454.35968017578125,110.5279541015625,1260.7423095703125,509.5281677246094,lgp,mu+lambda,walker2d,7
294,508.94660091400146,64.07966613769531,1.6461652517318726,1276.7218017578125,294,1088.4732666015625,294,1281.4808349609375,1687238598.9083529,7,455.8427734375,137.53384399414062,1277.30078125,504.1614074707031,lgp,mu+lambda,walker2d,7
295,510.6070990562439,57.180809020996094,1.6410677433013916,1275.654052734375,295,589.9839477539062,295,1279.0233154296875,1687238600.568851,7,383.0025634765625,97.05198669433594,1276.1436767578125,482.5428771972656,lgp,mu+lambda,walker2d,7
296,512.2725057601929,47.3360595703125,1.6457041501998901,1264.1112060546875,296,412.3021240234375,296,1279.9835205078125,1687238602.2342577,7,352.1158447265625,89.22813415527344,1267.1407470703125,483.0839538574219,lgp,mu+lambda,walker2d,7
297,513.9418151378632,57.423919677734375,1.6487619876861572,1271.0693359375,297,451.8132629394531,297,1281.8751220703125,1687238603.903567,7,369.8575744628906,95.48499298095703,1281.053955078125,487.0651550292969,lgp,mu+lambda,walker2d,7
298,515.6082029342651,56.91484832763672,1.646905541419983,1274.0902099609375,298,650.7443237304688,298,1299.487548828125,1687238605.5699549,7,389.3514099121094,93.75572204589844,1278.5435791015625,487.19757080078125,lgp,mu+lambda,walker2d,7
299,517.2755329608917,64.52317810058594,1.646475911140442,1271.261962890625,299,1052.340087890625,299,1275.003662109375,1687238607.237285,7,418.989013671875,110.39448547363281,1272.588134765625,500.1130676269531,lgp,mu+lambda,walker2d,7
300,518.9418802261353,63.82462692260742,1.6466450691223145,1272.7227783203125,300,1023.1381225585938,300,1284.4503173828125,1687238608.9036322,7,389.4834289550781,82.93867492675781,1277.7659912109375,500.980224609375,lgp,mu+lambda,walker2d,7
301,520.6081507205963,54.10127639770508,1.646855354309082,1269.1658935546875,301,849.3739013671875,301,1278.509765625,1687238610.5699027,7,385.6883239746094,81.51622009277344,1271.649169921875,497.34326171875,lgp,mu+lambda,walker2d,7
302,522.2738907337189,57.97723388671875,1.6466891765594482,1272.343505859375,302,1227.7603759765625,302,1281.960205078125,1687238612.2356427,7,451.414794921875,98.4918212890625,1277.7684326171875,532.4822998046875,lgp,mu+lambda,walker2d,7
303,523.9382312297821,62.70583724975586,1.6444766521453857,1269.101318359375,303,727.812255859375,303,1289.0543212890625,1687238613.8999832,7,391.0206604003906,96.82256317138672,1282.5018310546875,493.5850830078125,lgp,mu+lambda,walker2d,7
304,525.603542804718,65.5506820678711,1.6458275318145752,1267.0693359375,304,1016.2482299804688,304,1279.8485107421875,1687238615.5652947,7,398.5250244140625,82.826904296875,1278.46630859375,502.2289733886719,lgp,mu+lambda,walker2d,7
305,527.2681610584259,63.22795104980469,1.6449733972549438,1275.84521484375,305,992.1314697265625,305,1284.2430419921875,1687238617.229913,7,403.9021911621094,98.14096069335938,1276.321533203125,498.5699157714844,lgp,mu+lambda,walker2d,7
306,528.9363510608673,56.40825653076172,1.6484160423278809,1273.4927978515625,306,1076.92822265625,306,1286.390869140625,1687238618.898103,7,411.394287109375,90.22038269042969,1283.0125732421875,510.3301086425781,lgp,mu+lambda,walker2d,7
307,530.6013569831848,53.7138786315918,1.6456685066223145,1272.09765625,307,1095.8023681640625,307,1295.7022705078125,1687238620.563109,7,434.6262512207031,105.80903625488281,1278.935302734375,508.8643798828125,lgp,mu+lambda,walker2d,7
308,532.2672030925751,57.10285949707031,1.6464390754699707,1266.3944091796875,308,558.86328125,308,1279.895263671875,1687238622.228955,7,370.4121398925781,87.61495971679688,1271.6954345703125,486.6298522949219,lgp,mu+lambda,walker2d,7
309,533.9323365688324,64.05927276611328,1.6462337970733643,1269.645263671875,309,471.97357177734375,309,1282.4420166015625,1687238623.8940885,7,375.4611511230469,88.48387145996094,1274.606201171875,489.0872497558594,lgp,mu+lambda,walker2d,7
310,535.5983765125275,57.33967590332031,1.6462100744247437,1275.456298828125,310,1032.7684326171875,310,1283.0770263671875,1687238625.5601285,7,400.283935546875,92.99102020263672,1278.581787109375,504.02001953125,lgp,mu+lambda,walker2d,7
311,537.2501554489136,51.78718185424805,1.6324468851089478,1277.293212890625,311,331.1983947753906,311,1299.4007568359375,1687238627.2119074,7,351.7186584472656,79.46900177001953,1295.286865234375,492.358154296875,lgp,mu+lambda,walker2d,7
312,538.9190495014191,58.03399658203125,1.6479448080062866,1270.0592041015625,312,652.1935424804688,312,1287.540771484375,1687238628.8808014,7,385.9383544921875,83.77598571777344,1276.1307373046875,498.7670593261719,lgp,mu+lambda,walker2d,7
313,540.5845427513123,53.53852844238281,1.646478295326233,1284.245849609375,313,501.5325927734375,313,1287.78076171875,1687238630.5462947,7,371.78570556640625,95.27593994140625,1285.5894775390625,496.2599792480469,lgp,mu+lambda,walker2d,7
314,542.2602691650391,62.327796936035156,1.6531273126602173,1290.239013671875,314,669.7620239257812,314,1296.7781982421875,1687238632.222021,7,395.4178771972656,92.06529235839844,1292.38720703125,501.5126953125,lgp,mu+lambda,walker2d,7
315,543.9414367675781,53.6893196105957,1.6586428880691528,1284.12890625,315,739.6359252929688,315,1287.444580078125,1687238633.9031887,7,379.5067138671875,81.50971984863281,1284.7476806640625,493.5502624511719,lgp,mu+lambda,walker2d,7
316,545.6175148487091,59.432037353515625,1.6571646928787231,1273.8797607421875,316,572.6822509765625,316,1300.2470703125,1687238635.5792668,7,382.73394775390625,103.15740203857422,1287.7681884765625,491.52545166015625,lgp,mu+lambda,walker2d,7
317,547.2921817302704,62.82188034057617,1.6557003259658813,1279.1107177734375,317,891.9288940429688,317,1290.572021484375,1687238637.2539337,7,386.1088562011719,91.27066040039062,1283.15380859375,506.2529296875,lgp,mu+lambda,walker2d,7
318,548.966944694519,53.12983703613281,1.6585428714752197,1274.2183837890625,318,1018.4789428710938,318,1288.7039794921875,1687238638.9286966,7,402.1414794921875,93.16615295410156,1276.459716796875,501.8537902832031,lgp,mu+lambda,walker2d,7
319,550.6395211219788,53.22276306152344,1.6547348499298096,1284.8116455078125,319,404.3341064453125,319,1286.4541015625,1687238640.601273,7,358.31060791015625,76.05867767333984,1284.8756103515625,499.4414367675781,lgp,mu+lambda,walker2d,7
320,552.3138258457184,58.56721496582031,1.6571393013000488,1284.64599609375,320,679.7362670898438,320,1288.458251953125,1687238642.2755778,7,387.1148681640625,92.2933120727539,1288.4332275390625,493.28131103515625,lgp,mu+lambda,walker2d,7
321,553.9878716468811,54.313194274902344,1.6565512418746948,1282.017822265625,321,476.0869140625,321,1297.889892578125,1687238643.9496236,7,363.8211364746094,79.39140319824219,1290.0919189453125,486.980224609375,lgp,mu+lambda,walker2d,7
322,555.6631472110748,62.51384735107422,1.6575076580047607,1285.4986572265625,322,1022.4921875,322,1296.455322265625,1687238645.6248991,7,408.57061767578125,90.96675872802734,1291.0789794921875,499.6666564941406,lgp,mu+lambda,walker2d,7
323,557.3386342525482,50.76032257080078,1.6581791639328003,1285.73486328125,323,330.0817565917969,323,1288.9097900390625,1687238647.3003862,7,345.7694396972656,77.69107055664062,1286.737548828125,489.633544921875,lgp,mu+lambda,walker2d,7
324,559.0127172470093,54.77812194824219,1.6568905115127563,1278.7047119140625,324,1041.990966796875,324,1286.4658203125,1687238648.9744692,7,396.0570983886719,78.5168228149414,1283.6275634765625,509.69635009765625,lgp,mu+lambda,walker2d,7
325,560.686452627182,55.70303726196289,1.656400442123413,1279.04052734375,325,250.73068237304688,325,1295.96240234375,1687238650.6482046,7,361.6557312011719,87.67828369140625,1287.4710693359375,502.5216369628906,lgp,mu+lambda,walker2d,7
326,562.3623495101929,54.65867614746094,1.6596654653549194,1285.302001953125,326,180.1279754638672,326,1293.587646484375,1687238652.3241014,7,356.0650634765625,77.27066040039062,1288.898681640625,503.3890686035156,lgp,mu+lambda,walker2d,7
327,564.0360798835754,53.65910339355469,1.6575863361358643,1276.0601806640625,327,1037.3216552734375,327,1288.390625,1687238653.9978318,7,403.7833557128906,87.77735900878906,1276.0875244140625,510.8553161621094,lgp,mu+lambda,walker2d,7
328,565.7092528343201,51.37201690673828,1.6565533876419067,1291.762451171875,328,823.87939453125,328,1299.327880859375,1687238655.6710048,7,388.7772521972656,87.56204986572266,1291.832763671875,504.5646057128906,lgp,mu+lambda,walker2d,7
329,567.3811037540436,55.6247673034668,1.6554062366485596,1283.13427734375,329,544.8377685546875,329,1289.487060546875,1687238657.3428557,7,379.4117736816406,91.68603515625,1288.608642578125,492.837646484375,lgp,mu+lambda,walker2d,7
330,569.0560359954834,61.13344955444336,1.6581084728240967,1284.273681640625,330,1041.96142578125,330,1287.7236328125,1687238659.017788,7,419.50506591796875,98.54777526855469,1286.8990478515625,505.2998352050781,lgp,mu+lambda,walker2d,7
331,570.7298202514648,61.86156463623047,1.6563193798065186,1283.177001953125,331,510.5945739746094,331,1296.4630126953125,1687238660.6915722,7,372.7244567871094,85.80915069580078,1289.007568359375,486.4003601074219,lgp,mu+lambda,walker2d,7
332,572.4041781425476,57.037269592285156,1.6572657823562622,1276.306884765625,332,448.99395751953125,332,1300.9691162109375,1687238662.36593,7,363.2364807128906,86.40005493164062,1291.7030029296875,498.16290283203125,lgp,mu+lambda,walker2d,7
333,574.0797448158264,56.73042678833008,1.6585596799850464,1294.6173095703125,333,1210.2352294921875,333,1302.911376953125,1687238664.0414968,7,434.8377990722656,88.07696533203125,1295.254150390625,528.193359375,lgp,mu+lambda,walker2d,7
334,575.7509708404541,60.99570083618164,1.65363609790802,1285.2615966796875,334,1161.39111328125,334,1293.4644775390625,1687238665.7127228,7,440.4471130371094,94.25289916992188,1290.611328125,530.236328125,lgp,mu+lambda,walker2d,7
335,577.4214613437653,56.48661422729492,1.6530334949493408,1278.573486328125,335,940.1783447265625,335,1290.63232421875,1687238667.3832133,7,394.4698486328125,91.28495025634766,1282.0150146484375,507.98724365234375,lgp,mu+lambda,walker2d,7
336,579.0933508872986,56.500892639160156,1.6542085409164429,1285.987548828125,336,1062.66064453125,336,1291.3857421875,1687238669.0551028,7,399.07171630859375,93.13948059082031,1286.898193359375,511.2818298339844,lgp,mu+lambda,walker2d,7
337,580.7668964862823,59.69427490234375,1.6556696891784668,1283.298583984375,337,1096.3997802734375,337,1285.6239013671875,1687238670.7286484,7,400.10247802734375,80.92825317382812,1285.377685546875,513.1962890625,lgp,mu+lambda,walker2d,7
338,582.440703868866,57.020721435546875,1.656293272972107,1282.731689453125,338,1028.580078125,338,1290.6295166015625,1687238672.4024558,7,385.3888244628906,79.39227294921875,1283.681884765625,506.2521057128906,lgp,mu+lambda,walker2d,7
