,training.top_k_fit.top_2_fit,_timestamp,training.fitness_1q,training.top_k_fit.top_1_fit,training.fitness_median,training.evaluation_time,_runtime,training.run_id,training.fitness_std,training.fitness_3q,training.generation,training.fitness_mean,_step,training.top_k_fit.top_0_fit,solver,ea,environment,seed
197,1122.792724609375,1687236746.7562752,1051.2633056640625,1137.3114013671875,151.60665893554688,1.65778648853302,346.53040409088135,6,445.610107421875,77.88038635253906,197,418.24053955078125,197,1142.1107177734375,lgp,mu+lambda,walker2d,6
198,1119.723388671875,1687236748.4338224,660.478759765625,1126.6907958984375,117.5133285522461,1.6607111692428589,348.20795130729675,6,425.3237609863281,77.12582397460938,198,370.9690856933594,198,1127.7943115234375,lgp,mu+lambda,walker2d,6
199,1121.8934326171875,1687236750.113045,603.610595703125,1130.66845703125,113.62557983398438,1.658396601676941,349.8871738910675,6,421.4021301269531,77.65177154541016,199,362.3721923828125,199,1135.43505859375,lgp,mu+lambda,walker2d,6
200,1127.27587890625,1687236751.789796,482.97930908203125,1136.24755859375,109.54736328125,1.6589491367340088,351.5639250278473,6,422.55279541015625,73.62458038330078,200,350.7237548828125,200,1139.8798828125,lgp,mu+lambda,walker2d,6
201,1128.132080078125,1687236753.4652672,1007.1580810546875,1133.2789306640625,96.56394958496094,1.65753972530365,353.2393960952759,6,446.5960998535156,69.98405456542969,201,367.86724853515625,201,1143.88037109375,lgp,mu+lambda,walker2d,6
202,1127.6075439453125,1687236755.1426861,255.77175903320312,1129.908203125,94.90510559082031,1.659580945968628,354.9168150424957,6,431.92950439453125,63.8166618347168,202,321.4468688964844,202,1130.4552001953125,lgp,mu+lambda,walker2d,6
203,1120.1949462890625,1687236756.8181565,657.253662109375,1123.5009765625,97.42804718017578,1.6579750776290894,356.5922853946686,6,424.51153564453125,70.78547668457031,203,360.753662109375,203,1124.584228515625,lgp,mu+lambda,walker2d,6
204,1127.56494140625,1687236758.4944081,1004.1087646484375,1130.613525390625,130.9012451171875,1.6582978963851929,358.26853704452515,6,425.8817138671875,82.89816284179688,204,390.99163818359375,204,1136.4659423828125,lgp,mu+lambda,walker2d,6
205,1120.6875,1687236760.1702285,700.139892578125,1127.4891357421875,107.86199951171875,1.6579906940460205,359.9443573951721,6,420.9263610839844,73.3595962524414,205,369.5413513183594,205,1137.768310546875,lgp,mu+lambda,walker2d,6
206,1119.7303466796875,1687236761.8449485,1026.5814208984375,1129.771240234375,162.31683349609375,1.6570260524749756,361.61907744407654,6,442.7244873046875,83.6594467163086,206,424.6893310546875,206,1135.7742919921875,lgp,mu+lambda,walker2d,6
207,1117.8094482421875,1687236763.5200977,445.5555725097656,1125.648193359375,104.30973815917969,1.6583839654922485,363.29422664642334,6,422.35040283203125,68.73592376708984,207,351.77838134765625,207,1135.270751953125,lgp,mu+lambda,walker2d,6
208,1130.9515380859375,1687236765.1960158,998.6543579101562,1137.017333984375,111.5103759765625,1.6578853130340576,364.97014474868774,6,431.8254699707031,75.18120574951172,208,383.4604187011719,208,1137.9049072265625,lgp,mu+lambda,walker2d,6
209,1131.8358154296875,1687236766.870568,608.029052734375,1133.9942626953125,135.53416442871094,1.6566828489303589,366.6446969509125,6,421.720458984375,90.48139190673828,209,378.886474609375,209,1136.6832275390625,lgp,mu+lambda,walker2d,6
210,1116.3056640625,1687236768.5482905,938.30322265625,1118.151123046875,105.54214477539062,1.6592026948928833,368.3224194049835,6,426.4612121582031,73.54254150390625,210,368.80364990234375,210,1125.4293212890625,lgp,mu+lambda,walker2d,6
211,1119.2130126953125,1687236770.222982,1003.0712280273438,1126.2509765625,158.2564697265625,1.6570549011230469,369.99711084365845,6,425.7071228027344,87.65653991699219,211,397.10791015625,211,1128.9697265625,lgp,mu+lambda,walker2d,6
212,1119.5673828125,1687236771.898948,1002.047607421875,1123.440673828125,110.42032623291016,1.658279538154602,371.67307686805725,6,428.1884460449219,75.6708984375,212,378.8870544433594,212,1126.5172119140625,lgp,mu+lambda,walker2d,6
213,1118.453857421875,1687236773.575596,400.6098937988281,1126.0623779296875,109.3342514038086,1.658396601676941,373.34972500801086,6,411.80328369140625,75.30773162841797,213,354.4362487792969,213,1138.0096435546875,lgp,mu+lambda,walker2d,6
214,1135.6083984375,1687236775.2507586,1017.2322998046875,1138.995849609375,110.9334716796875,1.6573983430862427,375.0248875617981,6,442.2926025390625,75.86827850341797,214,386.65460205078125,214,1139.6624755859375,lgp,mu+lambda,walker2d,6
215,1120.4271240234375,1687236776.9264133,781.9696655273438,1127.1025390625,118.21295166015625,1.6579278707504272,376.7005422115326,6,427.42779541015625,75.70263671875,215,361.9782409667969,215,1130.27734375,lgp,mu+lambda,walker2d,6
216,1125.0035400390625,1687236778.6035495,1026.9246826171875,1128.001708984375,123.57192993164062,1.6601884365081787,378.3776783943176,6,447.8085021972656,59.749366760253906,216,391.84405517578125,216,1137.332763671875,lgp,mu+lambda,walker2d,6
217,1130.2694091796875,1687236780.2774837,1006.9854125976562,1132.442138671875,140.47317504882812,1.6566598415374756,380.0516126155853,6,432.1839904785156,87.99156188964844,217,412.5668640136719,217,1139.128173828125,lgp,mu+lambda,walker2d,6
218,1120.43896484375,1687236781.9542549,1012.7943725585938,1127.9647216796875,143.76498413085938,1.6592925786972046,381.72838377952576,6,432.2845458984375,81.9574203491211,218,405.3868713378906,218,1128.698486328125,lgp,mu+lambda,walker2d,6
219,1123.8492431640625,1687236783.6298807,1039.936279296875,1128.1422119140625,159.83990478515625,1.6576483249664307,383.4040095806122,6,453.26641845703125,81.42120361328125,219,448.1025390625,219,1131.76171875,lgp,mu+lambda,walker2d,6
220,1129.609375,1687236785.3076954,692.2498168945312,1131.58935546875,124.00566101074219,1.6600229740142822,385.08182430267334,6,426.9690246582031,84.20404815673828,220,367.7185363769531,220,1137.7548828125,lgp,mu+lambda,walker2d,6
221,1128.861083984375,1687236786.9834642,819.3734741210938,1129.3980712890625,107.9697036743164,1.6584242582321167,386.7575931549072,6,432.40631103515625,71.84258270263672,221,380.6124572753906,221,1135.2391357421875,lgp,mu+lambda,walker2d,6
222,1117.0242919921875,1687236788.6561573,792.419677734375,1122.13232421875,128.08612060546875,1.6548341512680054,388.4302861690521,6,427.00384521484375,73.76512908935547,222,390.82171630859375,222,1124.425537109375,lgp,mu+lambda,walker2d,6
223,1121.4866943359375,1687236790.3279014,1007.43701171875,1125.454833984375,138.544921875,1.653920292854309,390.1020302772522,6,436.8038330078125,71.93435668945312,223,391.69940185546875,223,1130.3035888671875,lgp,mu+lambda,walker2d,6
224,1121.19091796875,1687236792.004624,1003.8907470703125,1142.2646484375,114.5557861328125,1.6591275930404663,391.7787528038025,6,435.215576171875,73.05415344238281,224,381.51806640625,224,1147.3223876953125,lgp,mu+lambda,walker2d,6
225,1123.112548828125,1687236793.6799786,554.8768920898438,1123.940185546875,133.98129272460938,1.6587493419647217,393.4541075229645,6,419.3361511230469,73.47390747070312,225,363.9231262207031,225,1125.3201904296875,lgp,mu+lambda,walker2d,6
226,1108.9293212890625,1687236795.3566926,398.7770690917969,1109.2265625,116.10623168945312,1.6588839292526245,395.1308214664459,6,418.0888671875,63.542449951171875,226,338.34381103515625,226,1119.8480224609375,lgp,mu+lambda,walker2d,6
227,1127.6162109375,1687236797.0282779,636.0423583984375,1127.8790283203125,112.7645034790039,1.653673529624939,396.8024067878723,6,430.20941162109375,74.43499755859375,227,364.66351318359375,227,1128.91455078125,lgp,mu+lambda,walker2d,6
228,1130.1339111328125,1687236798.7040553,962.1145629882812,1135.3193359375,101.44276428222656,1.6579742431640625,398.47818422317505,6,432.7945556640625,73.84551239013672,228,368.7586364746094,228,1140.7364501953125,lgp,mu+lambda,walker2d,6
229,1128.431884765625,1687236800.3776307,475.2742919921875,1129.1309814453125,100.12059020996094,1.655530333518982,400.1517596244812,6,421.1056823730469,70.38337707519531,229,350.98468017578125,229,1139.8818359375,lgp,mu+lambda,walker2d,6
230,1130.319580078125,1687236802.0533905,710.2219848632812,1139.8265380859375,125.56539916992188,1.65766179561615,401.8275194168091,6,426.31195068359375,72.94845581054688,230,371.5419921875,230,1143.6400146484375,lgp,mu+lambda,walker2d,6
231,1133.585693359375,1687236803.730348,755.1640014648438,1135.2364501953125,116.81108093261719,1.659225583076477,403.50447702407837,6,427.1214294433594,73.76813507080078,231,365.97186279296875,231,1138.3931884765625,lgp,mu+lambda,walker2d,6
232,1114.75537109375,1687236805.406147,771.9314575195312,1117.6983642578125,151.31576538085938,1.6578446626663208,405.1802759170532,6,423.0314636230469,78.19538116455078,232,385.8999938964844,232,1136.08154296875,lgp,mu+lambda,walker2d,6
233,1115.0906982421875,1687236807.079974,868.4654541015625,1117.1224365234375,116.134765625,1.6563383340835571,406.8541028499603,6,425.37939453125,71.31742858886719,233,367.08245849609375,233,1118.6282958984375,lgp,mu+lambda,walker2d,6
234,1127.488037109375,1687236808.7577422,999.65869140625,1131.379150390625,100.65193176269531,1.6593950986862183,408.53187108039856,6,438.4658508300781,66.63304901123047,234,371.73431396484375,234,1132.8983154296875,lgp,mu+lambda,walker2d,6
235,1122.21826171875,1687236810.4319935,892.1449584960938,1126.9521484375,130.647216796875,1.6563515663146973,410.20612239837646,6,426.3051452636719,71.83614349365234,235,371.1844482421875,235,1127.3017578125,lgp,mu+lambda,walker2d,6
236,1119.5826416015625,1687236812.1079755,457.6370544433594,1126.1871337890625,138.1139373779297,1.6589818000793457,411.88210439682007,6,419.8431701660156,73.73538208007812,236,358.629638671875,236,1131.152587890625,lgp,mu+lambda,walker2d,6
237,1130.8333740234375,1687236813.7810457,509.1950378417969,1131.6009521484375,118.38693237304688,1.6551176309585571,413.5551745891571,6,416.3083801269531,76.41532135009766,237,359.57672119140625,237,1137.614013671875,lgp,mu+lambda,walker2d,6
238,1120.6942138671875,1687236815.4571376,531.4227905273438,1125.2452392578125,107.06718444824219,1.6583213806152344,415.2312664985657,6,420.7403869628906,75.45759582519531,238,358.34222412109375,238,1137.05615234375,lgp,mu+lambda,walker2d,6
239,1123.6153564453125,1687236817.1314833,396.76800537109375,1124.7454833984375,103.16299438476562,1.6568471193313599,416.9056122303009,6,426.46856689453125,77.25802612304688,239,343.51611328125,239,1130.266845703125,lgp,mu+lambda,walker2d,6
240,1124.9052734375,1687236818.8073013,1004.5331420898438,1136.440673828125,125.81236267089844,1.657798409461975,418.5814301967621,6,438.7455749511719,74.61203002929688,240,395.78631591796875,240,1137.429931640625,lgp,mu+lambda,walker2d,6
241,1120.4908447265625,1687236820.481561,1003.8812866210938,1123.7386474609375,116.91822052001953,1.6564650535583496,420.25568985939026,6,438.13525390625,71.8117904663086,241,397.7945251464844,241,1126.676025390625,lgp,mu+lambda,walker2d,6
242,1120.4576416015625,1687236822.1565204,890.2381591796875,1124.9287109375,126.98564910888672,1.6577889919281006,421.9306492805481,6,427.78009033203125,79.36311340332031,242,382.978515625,242,1140.4852294921875,lgp,mu+lambda,walker2d,6
243,1113.3587646484375,1687236823.8313785,798.6679077148438,1116.926513671875,107.9620361328125,1.6582282781600952,423.6055073738098,6,435.2863464355469,71.1349868774414,243,365.96588134765625,243,1121.48291015625,lgp,mu+lambda,walker2d,6
244,1136.099853515625,1687236825.504199,1001.0062866210938,1140.6485595703125,126.58656311035156,1.6551333665847778,425.27832794189453,6,435.0299072265625,75.53118896484375,244,396.81976318359375,244,1145.60205078125,lgp,mu+lambda,walker2d,6
245,1121.144287109375,1687236827.1777925,1001.8278198242188,1126.22900390625,123.66044616699219,1.65635347366333,426.9519214630127,6,432.0112609863281,80.15382385253906,245,396.01300048828125,245,1135.1993408203125,lgp,mu+lambda,walker2d,6
246,1125.7904052734375,1687236828.8547418,670.0106201171875,1130.6279296875,123.38691711425781,1.6588828563690186,428.6288707256317,6,417.67364501953125,71.3758316040039,246,372.6964111328125,246,1134.13134765625,lgp,mu+lambda,walker2d,6
247,1121.7540283203125,1687236830.528166,1008.1023559570312,1123.1492919921875,126.62042236328125,1.65610933303833,430.3022949695587,6,442.22796630859375,71.92965698242188,247,400.94287109375,247,1124.9013671875,lgp,mu+lambda,walker2d,6
248,1117.8709716796875,1687236832.203943,531.4525146484375,1120.3621826171875,112.09403228759766,1.6587938070297241,431.9780719280243,6,420.1579895019531,78.9366455078125,248,346.2039794921875,248,1135.66796875,lgp,mu+lambda,walker2d,6
249,1117.87109375,1687236833.8820634,735.9981689453125,1119.910400390625,106.41421508789062,1.65822172164917,433.65619230270386,6,429.9384765625,73.09254455566406,249,349.3923645019531,249,1138.14404296875,lgp,mu+lambda,walker2d,6
250,1119.20703125,1687236835.563428,480.7565612792969,1121.500244140625,107.23222351074219,1.663144826889038,435.33755683898926,6,412.470703125,75.4394302368164,250,342.7414245605469,250,1125.23486328125,lgp,mu+lambda,walker2d,6
251,1112.2840576171875,1687236837.2414608,1019.8126831054688,1137.0169677734375,140.59130859375,1.6600910425186157,437.0155897140503,6,446.0816955566406,73.09103393554688,251,439.6082458496094,251,1137.8905029296875,lgp,mu+lambda,walker2d,6
252,1105.612548828125,1687236838.9202187,1009.9581298828125,1110.596923828125,182.27232360839844,1.661679983139038,438.6943476200104,6,418.65679931640625,74.35320281982422,252,409.83587646484375,252,1126.048828125,lgp,mu+lambda,walker2d,6
253,1130.4866943359375,1687236840.5959773,832.8599853515625,1133.7059326171875,153.18814086914062,1.6581870317459106,440.37010622024536,6,423.42431640625,63.23146057128906,253,392.5797424316406,253,1141.0369873046875,lgp,mu+lambda,walker2d,6
254,1127.281005859375,1687236842.2725253,322.556396484375,1127.9453125,98.69544982910156,1.658547282218933,442.04665422439575,6,422.2420959472656,67.3866958618164,254,327.9787292480469,254,1136.09912109375,lgp,mu+lambda,walker2d,6
255,1116.23388671875,1687236843.9490454,441.8778076171875,1116.86767578125,113.53075408935547,1.6585164070129395,443.7231743335724,6,420.15338134765625,77.40734100341797,255,356.401123046875,255,1121.116943359375,lgp,mu+lambda,walker2d,6
256,1122.9815673828125,1687236845.6259491,410.591064453125,1123.0369873046875,110.35255432128906,1.659323811531067,445.4000780582428,6,406.0077209472656,75.13550567626953,256,337.82373046875,256,1128.7857666015625,lgp,mu+lambda,walker2d,6
257,1125.5682373046875,1687236847.3022237,1026.8304443359375,1127.3126220703125,122.87834167480469,1.65767502784729,447.07635259628296,6,444.3006591796875,75.48515319824219,257,394.2492980957031,257,1137.17236328125,lgp,mu+lambda,walker2d,6
258,1136.934326171875,1687236848.9785728,625.9600830078125,1137.49267578125,147.48568725585938,1.6588332653045654,448.7527017593384,6,426.4695129394531,85.24447631835938,258,378.94091796875,258,1141.3121337890625,lgp,mu+lambda,walker2d,6
259,1120.058837890625,1687236850.6552274,1008.1415405273438,1129.677978515625,134.05035400390625,1.6590081453323364,450.4293563365936,6,433.5322265625,71.85060119628906,259,399.5184020996094,259,1140.1270751953125,lgp,mu+lambda,walker2d,6
260,1130.030029296875,1687236852.3326163,895.673828125,1133.794677734375,132.29534912109375,1.6598234176635742,452.1067452430725,6,436.703857421875,66.49530792236328,260,390.2110595703125,260,1138.91796875,lgp,mu+lambda,walker2d,6
261,1119.9285888671875,1687236854.008115,1007.8642578125,1124.130859375,126.0362548828125,1.6591930389404297,453.7822439670563,6,439.44195556640625,76.91165924072266,261,399.44036865234375,261,1135.33056640625,lgp,mu+lambda,walker2d,6
262,1127.7470703125,1687236855.6844077,1027.093017578125,1133.7587890625,146.49374389648438,1.6582313776016235,455.45853662490845,6,441.55914306640625,81.01475524902344,262,406.90570068359375,262,1136.9285888671875,lgp,mu+lambda,walker2d,6
263,1123.54443359375,1687236857.3620355,471.7344665527344,1128.13720703125,103.41907501220703,1.659986972808838,457.1361644268036,6,426.8772277832031,72.49573516845703,263,351.1590270996094,263,1134.5615234375,lgp,mu+lambda,walker2d,6
264,1134.5528564453125,1687236859.0391278,530.9375610351562,1137.058837890625,97.45171356201172,1.6593348979949951,458.81325674057007,6,427.14996337890625,68.84530639648438,264,350.7591247558594,264,1140.766845703125,lgp,mu+lambda,walker2d,6
265,1130.099853515625,1687236860.7133365,1002.2803955078125,1130.3226318359375,128.1373291015625,1.6567307710647583,460.4874653816223,6,434.0666809082031,71.51426696777344,265,396.2498779296875,265,1133.75537109375,lgp,mu+lambda,walker2d,6
266,1123.3223876953125,1687236862.3911252,1007.8037109375,1126.1007080078125,123.368408203125,1.6595985889434814,462.16525411605835,6,440.1458435058594,77.24945831298828,266,407.2469482421875,266,1126.77490234375,lgp,mu+lambda,walker2d,6
267,1116.6175537109375,1687236864.0674222,569.1773681640625,1123.7303466796875,148.79229736328125,1.6582468748092651,463.84155106544495,6,421.4140625,69.17911529541016,267,376.5451965332031,267,1134.18359375,lgp,mu+lambda,walker2d,6
268,1121.136962890625,1687236865.7429512,742.504150390625,1124.529052734375,146.63214111328125,1.658089518547058,465.51708006858826,6,410.2606201171875,87.65632629394531,268,377.5246887207031,268,1131.0177001953125,lgp,mu+lambda,walker2d,6
269,1127.6820068359375,1687236867.418201,391.06982421875,1128.229248046875,119.65434265136719,1.6574273109436035,467.19232988357544,6,424.23309326171875,74.633544921875,269,359.1989440917969,269,1133.5028076171875,lgp,mu+lambda,walker2d,6
270,1120.443115234375,1687236869.0974736,301.6104736328125,1127.027099609375,130.79150390625,1.6619738340377808,468.8716025352478,6,414.1351013183594,74.02278137207031,270,339.5734558105469,270,1137.0343017578125,lgp,mu+lambda,walker2d,6
271,1119.79736328125,1687236870.7726655,253.44781494140625,1119.97705078125,105.67369842529297,1.657172441482544,470.54679441452026,6,426.6505432128906,70.05509948730469,271,335.8114013671875,271,1132.25732421875,lgp,mu+lambda,walker2d,6
272,1123.828857421875,1687236872.4485538,1026.3150634765625,1132.1844482421875,118.20089721679688,1.657942533493042,472.2226827144623,6,440.65814208984375,81.41918182373047,272,391.0593566894531,272,1135.405517578125,lgp,mu+lambda,walker2d,6
273,1119.886962890625,1687236874.1238365,773.8924560546875,1125.787841796875,131.65406799316406,1.6574970483779907,473.8979654312134,6,428.6685485839844,82.18684387207031,273,384.89691162109375,273,1133.8477783203125,lgp,mu+lambda,walker2d,6
274,1126.159423828125,1687236875.8011284,540.732421875,1126.9561767578125,113.99179077148438,1.6587979793548584,475.57525730133057,6,423.5924377441406,74.78462219238281,274,356.1193542480469,274,1132.695068359375,lgp,mu+lambda,walker2d,6
275,1120.674072265625,1687236877.4702864,915.2361450195312,1122.703125,135.26412963867188,1.6514599323272705,477.2444152832031,6,428.8583984375,74.82398986816406,275,377.935546875,275,1127.9622802734375,lgp,mu+lambda,walker2d,6
276,1129.4552001953125,1687236879.1379058,914.52001953125,1130.1090087890625,110.17884826660156,1.6507885456085205,478.91203474998474,6,433.2963562011719,57.62239074707031,276,373.91436767578125,276,1131.923828125,lgp,mu+lambda,walker2d,6
277,1126.760498046875,1687236880.8052406,620.630859375,1133.92822265625,115.43367767333984,1.6498057842254639,480.5793695449829,6,428.4664611816406,71.54408264160156,277,356.988037109375,277,1139.4935302734375,lgp,mu+lambda,walker2d,6
278,1128.2208251953125,1687236882.4725053,840.0244750976562,1131.512451171875,107.71690368652344,1.650120735168457,482.2466342449188,6,426.8781433105469,73.37734985351562,278,366.3121032714844,278,1133.551513671875,lgp,mu+lambda,walker2d,6
279,1123.3203125,1687236884.1399698,1005.5891723632812,1126.282958984375,133.89938354492188,1.651266098022461,483.914098739624,6,434.01971435546875,76.28121948242188,279,392.56732177734375,279,1126.44189453125,lgp,mu+lambda,walker2d,6
280,1122.0870361328125,1687236885.8061612,572.092041015625,1124.64453125,101.99012756347656,1.6489201784133911,485.5802900791168,6,422.3011169433594,78.77791595458984,280,360.4934387207031,280,1125.669189453125,lgp,mu+lambda,walker2d,6
281,1112.302734375,1687236887.4729695,433.923828125,1118.6632080078125,122.58588409423828,1.6492218971252441,487.24709844589233,6,410.87969970703125,72.80257415771484,281,345.58905029296875,281,1135.8087158203125,lgp,mu+lambda,walker2d,6
282,1117.3529052734375,1687236889.139959,582.8364868164062,1118.5736083984375,119.4677963256836,1.6500988006591797,488.91408801078796,6,418.1141052246094,70.3088150024414,282,353.0785827636719,282,1126.76953125,lgp,mu+lambda,walker2d,6
283,1124.489501953125,1687236890.8082037,818.4381713867188,1126.8607177734375,149.69256591796875,1.6506659984588623,490.582332611084,6,422.9807434082031,76.19598388671875,283,396.75982666015625,283,1135.132080078125,lgp,mu+lambda,walker2d,6
284,1117.1925048828125,1687236892.4750113,1009.3174438476562,1127.568359375,124.95169067382812,1.6494011878967285,492.24914026260376,6,434.853515625,65.2238998413086,284,388.68695068359375,284,1139.0557861328125,lgp,mu+lambda,walker2d,6
285,1118.229248046875,1687236894.1435037,477.14910888671875,1134.3638916015625,124.17118835449219,1.6514058113098145,493.91763257980347,6,418.9324035644531,75.59967803955078,285,349.7248840332031,285,1135.6312255859375,lgp,mu+lambda,walker2d,6
286,1124.88134765625,1687236895.811541,916.6754150390625,1125.8193359375,142.13677978515625,1.650738000869751,495.58566999435425,6,426.96630859375,74.56707000732422,286,404.73004150390625,286,1127.18212890625,lgp,mu+lambda,walker2d,6
287,1125.1278076171875,1687236897.4787073,481.66473388671875,1126.0623779296875,138.21603393554688,1.649647831916809,497.252836227417,6,414.35174560546875,72.02777862548828,287,360.3591613769531,287,1133.0587158203125,lgp,mu+lambda,walker2d,6
288,1123.116455078125,1687236899.1454477,1021.2216796875,1134.0213623046875,132.68043518066406,1.65048348903656,498.91957664489746,6,439.0444641113281,73.01179504394531,288,394.7322692871094,288,1136.105224609375,lgp,mu+lambda,walker2d,6
289,1114.1890869140625,1687236900.8126752,287.98492431640625,1129.7999267578125,120.18415069580078,1.6500728130340576,500.58680415153503,6,409.36846923828125,74.98373413085938,289,326.8316955566406,289,1137.585693359375,lgp,mu+lambda,walker2d,6
290,1129.9189453125,1687236902.4805536,517.9878540039062,1133.9296875,111.16140747070312,1.6503909826278687,502.25468254089355,6,421.95697021484375,73.149658203125,290,355.99371337890625,290,1144.2093505859375,lgp,mu+lambda,walker2d,6
291,1127.2080078125,1687236904.1477354,999.3058471679688,1127.2347412109375,109.84452819824219,1.649467945098877,503.92186427116394,6,440.01788330078125,72.7524642944336,291,388.30078125,291,1128.4078369140625,lgp,mu+lambda,walker2d,6
292,1126.5740966796875,1687236905.8165846,587.1323852539062,1128.764404296875,127.23014068603516,1.6517884731292725,505.59071350097656,6,419.35699462890625,72.18635559082031,292,370.71185302734375,292,1133.3115234375,lgp,mu+lambda,walker2d,6
293,1121.0067138671875,1687236907.4789703,405.36798095703125,1125.299560546875,105.38232421875,1.644830346107483,507.25309920310974,6,416.833251953125,77.35310363769531,293,338.19830322265625,293,1135.4326171875,lgp,mu+lambda,walker2d,6
294,1128.7615966796875,1687236909.1444743,821.88037109375,1129.13818359375,110.385009765625,1.6479789018630981,508.918603181839,6,431.16058349609375,69.73321533203125,294,365.08538818359375,294,1140.122314453125,lgp,mu+lambda,walker2d,6
295,1121.8511962890625,1687236910.8116527,813.9983520507812,1124.1617431640625,114.54054260253906,1.650349736213684,510.58578157424927,6,431.1220397949219,74.34194946289062,295,371.59271240234375,295,1131.8330078125,lgp,mu+lambda,walker2d,6
296,1125.60302734375,1687236912.4799123,985.0848388671875,1126.0145263671875,92.78451538085938,1.6515427827835083,512.2540411949158,6,440.699951171875,50.91943359375,296,365.96209716796875,296,1136.4063720703125,lgp,mu+lambda,walker2d,6
297,1121.236572265625,1687236914.1347933,1007.0661010742188,1121.5943603515625,109.0467529296875,1.6391692161560059,513.9089221954346,6,444.46832275390625,72.841796875,297,403.3462829589844,297,1126.6300048828125,lgp,mu+lambda,walker2d,6
298,1127.255859375,1687236915.7975318,1006.95166015625,1128.0667724609375,114.12113952636719,1.6457234621047974,515.5716607570648,6,438.1783752441406,76.51004791259766,298,382.6263732910156,298,1129.96923828125,lgp,mu+lambda,walker2d,6
299,1124.6812744140625,1687236917.4630256,411.0448913574219,1133.24658203125,113.45545959472656,1.6460676193237305,517.2371544837952,6,421.3006591796875,72.61582946777344,299,337.4405517578125,299,1135.82080078125,lgp,mu+lambda,walker2d,6
300,1114.0528564453125,1687236919.1309767,427.23126220703125,1130.4827880859375,116.90216827392578,1.6504288911819458,518.9051055908203,6,419.191650390625,61.824180603027344,300,344.22125244140625,300,1132.0845947265625,lgp,mu+lambda,walker2d,6
301,1119.3853759765625,1687236920.797249,377.3621826171875,1119.7574462890625,115.2838134765625,1.6490346193313599,520.57137799263,6,403.2495422363281,77.69094848632812,301,332.5869140625,301,1129.47705078125,lgp,mu+lambda,walker2d,6
302,1115.0194091796875,1687236922.4549377,306.5660400390625,1122.1002197265625,97.89511108398438,1.6403783559799194,522.2290666103363,6,423.85614013671875,66.04854583740234,302,328.6990661621094,302,1124.7755126953125,lgp,mu+lambda,walker2d,6
303,1117.3187255859375,1687236924.1208327,348.4265441894531,1122.8944091796875,103.51953887939453,1.6491202116012573,523.8949615955353,6,408.21832275390625,71.96444702148438,303,322.66900634765625,303,1123.71337890625,lgp,mu+lambda,walker2d,6
304,1124.2022705078125,1687236925.7871711,544.8112182617188,1126.487548828125,96.26786804199219,1.6492867469787598,525.5613000392914,6,432.5171203613281,62.37371826171875,304,349.92291259765625,304,1132.345703125,lgp,mu+lambda,walker2d,6
305,1120.5113525390625,1687236927.451989,401.3770446777344,1124.595947265625,124.00486755371094,1.6470454931259155,527.22611784935,6,407.8608703613281,80.62033081054688,305,353.6257019042969,305,1135.917724609375,lgp,mu+lambda,walker2d,6
306,1123.73876953125,1687236929.1188054,1034.481201171875,1124.1112060546875,116.9935302734375,1.6506950855255127,528.8929343223572,6,448.3020324707031,75.61505126953125,306,405.5588073730469,306,1130.6419677734375,lgp,mu+lambda,walker2d,6
307,1128.9422607421875,1687236930.786467,1008.4608154296875,1129.0511474609375,114.98399353027344,1.649975299835205,530.5605959892273,6,441.4429016113281,84.61846160888672,307,398.0548400878906,307,1130.1163330078125,lgp,mu+lambda,walker2d,6
308,1131.270751953125,1687236932.454346,1004.1340942382812,1131.3134765625,121.35806274414062,1.6505343914031982,532.228474855423,6,435.51611328125,66.73405456542969,308,376.7395324707031,308,1141.1661376953125,lgp,mu+lambda,walker2d,6
309,1131.0179443359375,1687236934.121778,1005.98779296875,1132.552734375,128.81838989257812,1.649825930595398,533.8959069252014,6,435.3988342285156,77.40570831298828,309,390.1480407714844,309,1134.4754638671875,lgp,mu+lambda,walker2d,6
310,1123.3828125,1687236935.7898257,1067.9610595703125,1127.9532470703125,114.20116424560547,1.6503924131393433,535.5639545917511,6,443.4554443359375,76.21589660644531,310,405.5001525878906,310,1128.662353515625,lgp,mu+lambda,walker2d,6
311,1125.1483154296875,1687236937.4555569,459.8912048339844,1127.8690185546875,98.55509948730469,1.648574709892273,537.2296857833862,6,430.2442932128906,68.533447265625,311,346.74188232421875,311,1128.49755859375,lgp,mu+lambda,walker2d,6
312,1119.9013671875,1687236939.122245,473.6590576171875,1120.2486572265625,124.63162994384766,1.6499134302139282,538.8963739871979,6,413.9220275878906,75.00243377685547,312,356.2206115722656,312,1128.136474609375,lgp,mu+lambda,walker2d,6
313,1122.509765625,1687236940.788807,566.0059814453125,1123.535888671875,115.83179473876953,1.6489732265472412,540.5629358291626,6,427.1158142089844,77.52189636230469,313,359.5851745605469,313,1127.0443115234375,lgp,mu+lambda,walker2d,6
314,1120.812744140625,1687236942.4561079,1017.5377197265625,1121.5045166015625,107.38275146484375,1.6497021913528442,542.2302367687225,6,436.0593566894531,77.73944091796875,314,375.5771789550781,314,1125.7806396484375,lgp,mu+lambda,walker2d,6
315,1122.1373291015625,1687236944.1231718,764.9466552734375,1129.6177978515625,98.12843322753906,1.6509418487548828,543.8973007202148,6,435.5592041015625,49.437889099121094,315,354.7181091308594,315,1133.7681884765625,lgp,mu+lambda,walker2d,6
