,_step,training.generation,training.fitness_std,training.fitness_mean,training.top_k_fit.top_2_fit,_runtime,training.evaluation_time,training.top_k_fit.top_0_fit,training.top_k_reward.top_0_reward,_timestamp,training.run_id,training.fitness_1q,training.top_k_fit.top_1_fit,training.fitness_3q,training.fitness_median,training.top_k_reward.top_1_reward,training.top_k_reward.top_2_reward,solver,ea,fitness,environment,seed,training.evaluation
89,89,89,1.6026971340179443,1.5532070398330688,4.990505218505859,1881.289538383484,20.621200561523438,5.271032810211182,159.6561279296875,1687655350.9495704,1,2.4382081031799316,5.166022777557373,0.4813598394393921,1.2436294555664062,200.74273681640625,202.29852294921875,cgp-large,mu+lambda,distance,humanoid,1,8900
90,90,90,1.566300868988037,1.523215651512146,5.2060546875,1902.1110696792603,20.8013973236084,5.536251544952393,116.31620788574219,1687655371.7711017,1,2.2493367195129395,5.221283912658691,0.4862753748893738,1.2092500925064087,160.1190948486328,160.84205627441406,cgp-large,mu+lambda,distance,humanoid,1,9000
91,91,91,1.3294421434402466,1.47890043258667,4.516295909881592,1922.7127332687378,20.58151626586914,5.310335159301758,181.33590698242188,1687655392.3727653,1,2.0601844787597656,4.743784427642822,0.5276695489883423,1.2744708061218262,200.15554809570312,176.56729125976562,cgp-large,mu+lambda,distance,humanoid,1,9100
92,92,92,1.5356212854385376,1.7632256746292114,5.283116340637207,1943.5377190113068,20.8060359954834,5.457427024841309,209.29505920410156,1687655413.197751,1,2.764785051345825,5.344977855682373,0.598572850227356,1.4212571382522583,148.8184356689453,166.67633056640625,cgp-large,mu+lambda,distance,humanoid,1,9200
93,93,93,1.4679536819458008,1.5399361848831177,4.920782089233398,1964.1652040481567,20.609241485595703,6.029268741607666,211.6611328125,1687655433.825236,1,2.5358269214630127,5.896042346954346,0.5392155051231384,1.1430490016937256,222.81898498535156,227.22544860839844,cgp-large,mu+lambda,distance,humanoid,1,9300
94,94,94,1.4138047695159912,1.3617886304855347,5.135446548461914,1984.9115846157074,20.697956085205078,6.887543201446533,163.82005310058594,1687655454.5716166,1,1.960835576057434,5.415052890777588,0.3819999098777771,1.2199095487594604,172.649658203125,151.43490600585938,cgp-large,mu+lambda,distance,humanoid,1,9400
95,95,95,1.5175635814666748,1.5099871158599854,4.721546173095703,2005.430405139923,20.497085571289062,5.557544708251953,211.68275451660156,1687655475.0904372,1,2.5181164741516113,5.386212348937988,0.32730433344841003,1.0798476934432983,206.84263610839844,73.76358795166016,cgp-large,mu+lambda,distance,humanoid,1,9500
96,96,96,1.4759546518325806,1.4325329065322876,4.9864630699157715,2026.1204659938812,20.67202377319336,5.605815887451172,200.30850219726562,1687655495.780498,1,2.4831275939941406,5.244816780090332,0.3553987443447113,1.06106698513031,218.52288818359375,222.8712921142578,cgp-large,mu+lambda,distance,humanoid,1,9600
97,97,97,1.4090808629989624,1.2878128290176392,5.216276168823242,2046.6224284172058,20.485158920288086,5.383357048034668,207.62037658691406,1687655516.2824605,1,1.7501341104507446,5.226425647735596,0.388275146484375,1.0187339782714844,196.21861267089844,169.11367797851562,cgp-large,mu+lambda,distance,humanoid,1,9700
98,98,98,1.539136528968811,1.3170511722564697,5.394328594207764,2067.4101679325104,20.769447326660156,7.0536370277404785,104.13654327392578,1687655537.0702,1,1.85819673538208,6.169427871704102,0.28454577922821045,0.8283392190933228,206.50440979003906,213.05528259277344,cgp-large,mu+lambda,distance,humanoid,1,9800
99,99,99,1.4407901763916016,1.3909066915512085,4.452500343322754,2087.9767236709595,20.547971725463867,5.533282279968262,227.37582397460938,1687655557.6367557,1,2.33905291557312,4.9844183921813965,0.40308189392089844,1.0682717561721802,227.7058563232422,193.68634033203125,cgp-large,mu+lambda,distance,humanoid,1,9900
100,100,100,1.3835164308547974,1.4474161863327026,4.788654327392578,2108.7655844688416,20.771692276000977,6.003722667694092,247.02313232421875,1687655578.4256165,1,2.295457363128662,4.986682415008545,0.5866383910179138,1.1859248876571655,183.40814208984375,191.17926025390625,cgp-large,mu+lambda,distance,humanoid,1,10000
101,101,101,1.761447548866272,1.6983411312103271,5.462512016296387,2129.3406949043274,20.558391571044922,6.316810131072998,186.50216674804688,1687655599.000727,1,3.1810669898986816,5.495419502258301,0.43700897693634033,1.236081600189209,114.60264587402344,171.41177368164062,cgp-large,mu+lambda,distance,humanoid,1,10100
102,102,102,1.5524687767028809,1.5653289556503296,4.800414562225342,2150.0256967544556,20.668561935424805,5.654101371765137,205.619384765625,1687655619.6857288,1,2.7114853858947754,4.858288288116455,0.33967339992523193,1.212224006652832,227.51077270507812,109.84672546386719,cgp-large,mu+lambda,distance,humanoid,1,10200
103,103,103,1.7090214490890503,1.8249285221099854,5.960979461669922,2170.790130138397,20.747005462646484,6.598127841949463,223.98231506347656,1687655640.4501622,1,2.682417392730713,6.127688407897949,0.5887353420257568,1.3838391304016113,213.77096557617188,136.78231811523438,cgp-large,mu+lambda,distance,humanoid,1,10300
104,104,104,1.6776498556137085,1.7032450437545776,5.299466133117676,2191.502147436142,20.69479751586914,6.064615726470947,120.41934967041016,1687655661.1621795,1,2.489326000213623,5.601864814758301,0.38833069801330566,1.2268927097320557,181.38873291015625,193.40345764160156,cgp-large,mu+lambda,distance,humanoid,1,10400
105,105,105,1.6156795024871826,1.5101739168167114,5.181334495544434,2212.275842189789,20.756893157958984,6.042731761932373,220.5045623779297,1687655681.9358742,1,2.4925403594970703,5.343952178955078,0.35054492950439453,1.2566254138946533,256.15899658203125,256.9251403808594,cgp-large,mu+lambda,distance,humanoid,1,10500
106,106,106,1.6048353910446167,1.7194167375564575,5.747995853424072,2233.077852487564,20.7847843170166,6.110949993133545,108.00856018066406,1687655702.7378845,1,2.8627943992614746,5.83415412902832,0.620352029800415,1.3620554208755493,211.38629150390625,121.78109741210938,cgp-large,mu+lambda,distance,humanoid,1,10600
107,107,107,1.5322551727294922,1.7256442308425903,4.674091815948486,2253.6937799453735,20.59868049621582,5.676407814025879,219.8660125732422,1687655723.353812,1,2.873239517211914,4.80571174621582,0.49637293815612793,1.599386215209961,179.0508575439453,200.31939697265625,cgp-large,mu+lambda,distance,humanoid,1,10700
108,108,108,1.5546834468841553,1.4517282247543335,4.983739376068115,2274.508551836014,20.798095703125,6.430695056915283,185.7367706298828,1687655744.1685839,1,2.3322818279266357,6.363749980926514,0.3141010105609894,0.9785143136978149,113.54585266113281,110.10586547851562,cgp-large,mu+lambda,distance,humanoid,1,10800
109,109,109,1.5745068788528442,1.5902655124664307,4.998729228973389,2295.1670644283295,20.640180587768555,6.769404888153076,121.46334075927734,1687655764.8270965,1,2.1331048011779785,5.515957355499268,0.5395011901855469,1.2731729745864868,165.03895568847656,302.3446960449219,cgp-large,mu+lambda,distance,humanoid,1,10900
110,110,110,1.5909056663513184,1.5620696544647217,4.703574180603027,2315.9705810546875,20.786039352416992,5.518803596496582,205.5421142578125,1687655785.630613,1,2.6488397121429443,5.394443511962891,0.33088749647140503,1.1252459287643433,194.24337768554688,118.5873031616211,cgp-large,mu+lambda,distance,humanoid,1,11000
111,111,111,1.5825275182724,1.795732855796814,5.809950351715088,2336.52103471756,20.5336856842041,5.970301151275635,217.13656616210938,1687655806.1810668,1,2.4839322566986084,5.842694282531738,0.689010739326477,1.5164834260940552,171.36727905273438,200.2410888671875,cgp-large,mu+lambda,distance,humanoid,1,11100
112,112,112,1.6373869180679321,1.697853684425354,5.6936354637146,2357.3085627555847,20.770158767700195,6.021883964538574,213.36402893066406,1687655826.9685948,1,2.4810848236083984,5.794461250305176,0.44271084666252136,1.319432258605957,175.52752685546875,193.9792938232422,cgp-large,mu+lambda,distance,humanoid,1,11200
113,113,113,1.859939694404602,1.8197906017303467,5.788464069366455,2377.804839849472,20.479406356811523,6.119215488433838,102.01160430908203,1687655847.464872,1,2.9015254974365234,5.9557623863220215,0.49772727489471436,1.205315113067627,176.4324951171875,164.2648468017578,cgp-large,mu+lambda,distance,humanoid,1,11300
114,114,114,1.6947580575942993,1.7307336330413818,5.586598873138428,2398.3455986976624,20.522790908813477,6.470778942108154,224.68499755859375,1687655868.0056307,1,2.6174302101135254,5.67921781539917,0.5475314259529114,1.175694465637207,206.07818603515625,247.70343017578125,cgp-large,mu+lambda,distance,humanoid,1,11400
115,115,115,1.664524793624878,1.7050162553787231,5.739577293395996,2418.966709136963,20.604835510253906,7.717107772827148,206.41575622558594,1687655888.6267412,1,2.2881853580474854,6.23179817199707,0.4021475315093994,1.378912091255188,206.24005126953125,200.8110809326172,cgp-large,mu+lambda,distance,humanoid,1,11500
116,116,116,1.7771419286727905,1.7832696437835693,6.03612756729126,2439.470689058304,20.487060546875,6.883157730102539,207.1793975830078,1687655909.130721,1,2.607783079147339,6.64646053314209,0.45948249101638794,1.541581630706787,319.2084655761719,211.6800994873047,cgp-large,mu+lambda,distance,humanoid,1,11600
117,117,117,1.734595775604248,1.8394813537597656,5.941592216491699,2460.0551993846893,20.56633949279785,6.740661144256592,222.0055389404297,1687655929.7152314,1,2.8137831687927246,6.083338737487793,0.5692567229270935,1.5635974407196045,109.61990356445312,222.1842041015625,cgp-large,mu+lambda,distance,humanoid,1,11700
118,118,118,1.6305420398712158,1.7183583974838257,5.314785003662109,2480.859420776367,20.787378311157227,6.303460597991943,112.8042221069336,1687655950.5194528,1,2.5803470611572266,5.446871757507324,0.6569750308990479,1.260199785232544,217.4757080078125,216.4029541015625,cgp-large,mu+lambda,distance,humanoid,1,11800
119,119,119,1.8203996419906616,1.7463369369506836,5.974381923675537,2501.4956114292145,20.61860466003418,6.7478413581848145,190.3964080810547,1687655971.1556435,1,2.70902943611145,6.597437858581543,0.3864698112010956,1.2477614879608154,180.00311279296875,169.45474243164062,cgp-large,mu+lambda,distance,humanoid,1,11900
120,120,120,1.6230827569961548,1.7687537670135498,5.114134311676025,2522.3014392852783,20.788129806518555,5.553713798522949,311.6685791015625,1687655991.9614713,1,3.0537750720977783,5.180746078491211,0.6385657787322998,1.5062459707260132,190.95852661132812,213.3928680419922,cgp-large,mu+lambda,distance,humanoid,1,12000
121,121,121,1.619323492050171,1.8038853406906128,5.3497443199157715,2542.9309067726135,20.61274528503418,6.40866756439209,197.7223663330078,1687656012.5909388,1,3.0171570777893066,5.360508441925049,0.39272794127464294,1.440709114074707,233.9053497314453,215.88758850097656,cgp-large,mu+lambda,distance,humanoid,1,12100
122,122,122,1.649876594543457,1.840047836303711,5.260248184204102,2563.7459683418274,20.797651290893555,7.061046600341797,124.6307373046875,1687656033.4060004,1,2.8638594150543213,5.7315473556518555,0.556742250919342,1.2857725620269775,125.06172180175781,151.17529296875,cgp-large,mu+lambda,distance,humanoid,1,12200
123,123,123,1.6766154766082764,1.5746184587478638,5.665837287902832,2584.447350025177,20.684524536132812,6.113946914672852,124.07229614257812,1687656054.107382,1,2.461768865585327,6.0474443435668945,0.42425593733787537,1.2257245779037476,439.439453125,214.17709350585938,cgp-large,mu+lambda,distance,humanoid,1,12300
124,124,124,1.6782124042510986,1.6512900590896606,5.713460445404053,2605.2387778759003,20.772628784179688,5.89585542678833,197.7932891845703,1687656074.89881,1,2.794006586074829,5.802145481109619,0.4352305829524994,1.2885234355926514,179.90789794921875,119.95524597167969,cgp-large,mu+lambda,distance,humanoid,1,12400
125,125,125,1.4090465307235718,1.6654294729232788,4.867149829864502,2625.960294008255,20.704120635986328,5.5314178466796875,311.4403076171875,1687656095.620326,1,2.6119184494018555,5.375949859619141,0.49131324887275696,1.4602859020233154,170.5296630859375,84.3011245727539,cgp-large,mu+lambda,distance,humanoid,1,12500
126,126,126,1.5630418062210083,1.7071698904037476,5.1724395751953125,2646.4989473819733,20.521806716918945,5.769078731536865,119.9212646484375,1687656116.1589794,1,2.8018362522125244,5.452064514160156,0.5354613661766052,1.4275004863739014,156.9335174560547,138.80245971679688,cgp-large,mu+lambda,distance,humanoid,1,12600
127,127,127,1.5340871810913086,1.5961110591888428,5.0202531814575195,2667.177499294281,20.66141700744629,5.284903049468994,191.17909240722656,1687656136.8375313,1,2.70011043548584,5.041691303253174,0.46234723925590515,1.2061920166015625,224.06651306152344,162.6051483154297,cgp-large,mu+lambda,distance,humanoid,1,12700
128,128,128,1.5114569664001465,1.6406217813491821,4.994727611541748,2687.7443141937256,20.54962158203125,6.027119159698486,288.11669921875,1687656157.4043462,1,2.518609046936035,5.603245258331299,0.5510823726654053,1.1992831230163574,204.2023468017578,145.40017700195312,cgp-large,mu+lambda,distance,humanoid,1,12800
129,129,129,1.5631786584854126,1.5124714374542236,4.97970724105835,2708.3900814056396,20.627771377563477,5.489329814910889,190.66566467285156,1687656178.0501134,1,2.297433376312256,5.351129531860352,0.37680333852767944,1.1114866733551025,127.56364440917969,241.6195068359375,cgp-large,mu+lambda,distance,humanoid,1,12900
130,130,130,1.536879539489746,1.5891802310943604,4.694392681121826,2729.0554399490356,20.624954223632812,5.821374893188477,126.97154235839844,1687656198.715472,1,2.538862705230713,4.933103561401367,0.4140981137752533,1.3643603324890137,256.8457946777344,187.2031707763672,cgp-large,mu+lambda,distance,humanoid,1,13000
131,131,131,1.548016905784607,1.8359451293945312,4.846982955932617,2749.621214389801,20.54866600036621,4.952359199523926,368.2275085449219,1687656219.2812464,1,3.0392682552337646,4.854719638824463,0.6191482543945312,1.402540683746338,118.9354476928711,149.55210876464844,cgp-large,mu+lambda,distance,humanoid,1,13100
132,132,132,1.5522953271865845,1.8466908931732178,4.849972724914551,2770.271072626114,20.63213348388672,5.094161510467529,201.27749633789062,1687656239.9311047,1,3.1515297889709473,5.054143905639648,0.5601887702941895,1.6656302213668823,189.20645141601562,223.87904357910156,cgp-large,mu+lambda,distance,humanoid,1,13200
133,133,133,1.4965715408325195,1.6320942640304565,4.7458391189575195,2790.8492488861084,20.560306549072266,4.979133129119873,178.10284423828125,1687656260.509281,1,2.6461124420166016,4.9750213623046875,0.6484368443489075,1.2357615232467651,265.585205078125,227.47506713867188,cgp-large,mu+lambda,distance,humanoid,1,13300
134,134,134,1.6150097846984863,1.638826847076416,5.3493123054504395,2811.336077928543,20.469873428344727,6.8895955085754395,119.36573791503906,1687656280.99611,1,2.6200547218322754,5.430380821228027,0.44968381524086,1.2417619228363037,177.2604522705078,115.05889129638672,cgp-large,mu+lambda,distance,humanoid,1,13400
135,135,135,1.6444504261016846,1.6977386474609375,5.1212005615234375,2832.072566986084,20.71870231628418,5.589985370635986,175.75401306152344,1687656301.732599,1,2.6166462898254395,5.5800557136535645,0.5999007225036621,1.3923693895339966,181.09921264648438,217.49862670898438,cgp-large,mu+lambda,distance,humanoid,1,13500
136,136,136,1.4685356616973877,1.6399506330490112,4.966338634490967,2852.5581109523773,20.46812629699707,5.480077743530273,166.38633728027344,1687656322.218143,1,2.624311923980713,4.986878871917725,0.5936321020126343,1.239851951599121,178.56307983398438,138.9062957763672,cgp-large,mu+lambda,distance,humanoid,1,13600
137,137,137,1.7655433416366577,1.8558695316314697,5.773401737213135,2873.308125734329,20.732175827026367,6.587576389312744,373.1569519042969,1687656342.9681578,1,3.0257678031921387,6.102843761444092,0.5165048837661743,1.2220914363861084,220.8633575439453,229.19100952148438,cgp-large,mu+lambda,distance,humanoid,1,13700
138,138,138,1.6357413530349731,1.8860349655151367,5.202116966247559,2893.8471167087555,20.52156639099121,5.863473415374756,144.43931579589844,1687656363.5071487,1,2.887216091156006,5.789158821105957,0.6918220520019531,1.684032678604126,120.03396606445312,173.54078674316406,cgp-large,mu+lambda,distance,humanoid,1,13800
139,139,139,1.7261419296264648,1.8140708208084106,5.446896076202393,2914.684700489044,20.821273803710938,5.738579273223877,179.23143005371094,1687656384.3447325,1,3.238912582397461,5.7224931716918945,0.5917763113975525,1.3722262382507324,180.18392944335938,205.1591033935547,cgp-large,mu+lambda,distance,humanoid,1,13900
140,140,140,1.628951907157898,1.8888165950775146,5.740245342254639,2935.240475177765,20.538599014282227,6.381146430969238,194.77606201171875,1687656404.9005072,1,3.1590757369995117,6.209797382354736,0.7808550000190735,1.5864461660385132,182.83648681640625,206.62973022460938,cgp-large,mu+lambda,distance,humanoid,1,14000
