top_k_reward.top_2_reward,top_k_ctrl_reward.top_2_ctrl_reward,top_k_healthy_reward.top_2_healthy_reward,fitness_1q,_runtime,top_k_ctrl_reward.top_0_ctrl_reward,top_k_reward.top_0_reward,top_k_reward.top_1_reward,evaluation_time,top_k_fit.top_0_fit,top_k_fit.top_1_fit,top_k_forward_reward.top_0_forward_reward,fitness_median,top_k_healthy_reward.top_0_healthy_reward,generation,top_k_fit.top_2_fit,_timestamp,top_k_ctrl_reward.top_1_ctrl_reward,top_k_forward_reward.top_1_forward_reward,fitness_3q,top_k_forward_reward.top_2_forward_reward,run_id,fitness_mean,top_k_healthy_reward.top_1_healthy_reward,fitness_std,_step,solver,ea,fitness,environment,seed,evaluation,reward
230.97927856445312,-0.1343069523572921,0,218.6200256347656,96.18166971206664,-0.1624898612499237,243.86697387695312,253.4559631347656,3.174328327178955,251.48019409179688,249.3350372314453,0,14.063398361206056,0,24,248.4113922119141,1692943241.8810346,-0.1348113715648651,0,0.1381345987319946,0,104,90.36399841308594,0,105.22735595703124,24,cgp,mu+lambda-ga1,reward-unhealthy_termination,swimmer,104,2400,243.86697387695312
233.49351501464844,-0.156050905585289,0,214.2209014892578,99.38865661621094,-0.1336462348699569,237.34353637695312,241.26597595214844,3.172236442565918,253.57925415039065,250.3916473388672,0,14.440176010131836,0,25,249.0048065185547,1692943245.0880215,-0.1355151683092117,0,-0.0433431230485439,0,104,87.9181137084961,0,104.2358856201172,25,cgp,mu+lambda-ga1,reward-unhealthy_termination,swimmer,104,2500,237.34353637695312
253.87954711914065,-0.1269415616989135,0,175.50181579589844,102.59531450271606,-0.1356914639472961,258.0400085449219,242.2914886474609,3.1716315746307373,258.8322448730469,254.31398010253903,0,6.654214859008789,0,26,253.6971435546875,1692943248.2946794,-0.1346310824155807,0,-0.5012931227684021,0,104,-1935.5850830078125,0,14009.5478515625,26,cgp,mu+lambda-ga1,reward-unhealthy_termination,swimmer,104,2600,258.0400085449219
235.5156707763672,-0.1341653019189834,0,215.83567810058597,105.80543065071106,-0.1344658136367797,252.8069610595703,245.97705078125,3.176114320755005,250.6038360595703,246.92041015625,0,9.024133682250977,0,27,246.3256378173828,1692943251.5047956,-0.1334167867898941,0,0.5354222655296326,0,104,82.74349212646484,0,104.33524322509766,27,cgp,mu+lambda-ga1,reward-unhealthy_termination,swimmer,104,2700,252.8069610595703
244.4846649169922,-0.1354101151227951,0,225.6568298339844,109.0092794895172,-0.1350499987602234,249.78746032714844,253.0597686767578,3.1697540283203125,258.7460632324219,251.2366943359375,0,9.303828239440918,0,28,249.73887634277344,1692943254.7086444,-0.1269540339708328,0,0.4157816767692566,0,104,80.74159240722656,0,106.28903198242188,28,cgp,mu+lambda-ga1,reward-unhealthy_termination,swimmer,104,2800,249.78746032714844
249.7611389160156,-0.1265170127153396,0,198.7413024902344,112.2227668762207,-0.126281276345253,249.75173950195312,245.8773498535156,3.1790807247161865,251.77825927734372,248.99508666992188,0,9.420694351196287,0,29,248.24658203125,1692943257.9221318,-0.135073035955429,0,-0.1854616403579712,0,104,-1924.445068359375,0,14011.15625,29,cgp,mu+lambda-ga1,reward-unhealthy_termination,swimmer,104,2900,249.75173950195312
224.6688690185547,-0.1344512701034546,0,233.4657745361328,115.4261589050293,-0.1352144181728363,248.0889434814453,240.6732635498047,3.168608427047729,256.297119140625,254.87147521972656,0,7.444070339202881,0,30,254.3298492431641,1692943261.1255238,-0.1393571346998214,0,-1.7181625366210938,0,104,-918.9213256835938,0,9958.6298828125,30,cgp,mu+lambda-ga1,reward-unhealthy_termination,swimmer,104,3000,248.0889434814453
239.2666015625,-0.1349301189184188,0,233.450927734375,118.64700746536256,-0.1265063732862472,255.4508514404297,251.7148284912109,3.1862776279449463,258.8257141113281,255.02212524414065,0,14.370115280151367,0,31,252.15728759765625,1692943264.3463724,-0.1269289553165435,0,0.9186252355575562,0,104,95.4901351928711,0,111.93710327148438,31,cgp,mu+lambda-ga1,reward-unhealthy_termination,swimmer,104,3100,255.4508514404297
250.89610290527344,-0.1265316754579544,0,196.3937225341797,121.86201190948486,-0.1271174848079681,253.42691040039065,246.35032653808597,3.180708646774292,264.314453125,251.62782287597656,0,7.675865173339844,0,32,250.40380859375,1692943267.5613768,-0.126431405544281,0,-0.198408842086792,0,104,-1926.44482421875,0,14010.90625,32,cgp,mu+lambda-ga1,reward-unhealthy_termination,swimmer,104,3200,253.42691040039065
255.6650390625,-0.1266965121030807,0,222.21051025390625,125.06988167762756,-0.1269297152757644,256.7953186035156,252.99575805664065,3.173813819885254,263.5132141113281,261.0660400390625,0,11.382320404052734,0,33,257.4929504394531,1692943270.7692466,-0.1265770643949508,0,1.1675515174865725,0,104,84.57892608642578,0,106.16783142089844,33,cgp,mu+lambda-ga1,reward-unhealthy_termination,swimmer,104,3300,256.7953186035156
255.5573272705078,-0.1261804550886154,0,203.39840698242188,128.27635502815247,-0.1268041580915451,259.4534606933594,255.07470703125,3.17209267616272,261.08160400390625,258.876708984375,0,13.04302978515625,0,34,257.4189453125,1692943273.97572,-0.1266426593065261,0,-0.4104941487312317,0,104,81.39906311035156,0,104.13875579833984,34,cgp,mu+lambda-ga1,reward-unhealthy_termination,swimmer,104,3400,259.4534606933594
253.71360778808597,-0.1267315596342086,0,136.08663940429688,131.49456000328064,-0.1274484097957611,257.1387939453125,259.82672119140625,3.184521436691284,264.8842468261719,262.7050476074219,0,9.651189804077148,0,35,261.5723571777344,1692943277.193925,-0.1275610476732254,0,-0.091914027929306,0,104,-932.4417724609376,0,9957.138671875,35,cgp,mu+lambda-ga1,reward-unhealthy_termination,swimmer,104,3500,257.1387939453125
259.68682861328125,-0.126736044883728,0,218.1199951171875,134.7028875350952,-0.1270571500062942,256.189208984375,262.8799743652344,3.174522638320923,263.4122314453125,263.3736572265625,0,10.099567413330078,0,36,261.9664611816406,1692943280.4022524,-0.126961275935173,0,0.0593752339482307,0,104,-918.167236328125,0,9958.6650390625,36,cgp,mu+lambda-ga1,reward-unhealthy_termination,swimmer,104,3600,256.189208984375
258.7181091308594,-0.1273677200078964,0,234.3280487060547,137.91270804405212,-0.1268345415592193,249.88365173339844,246.91909790039065,3.1760168075561523,265.5961303710937,259.889892578125,0,17.960811614990234,0,37,258.7149353027344,1692943283.612073,-0.1259910464286804,0,0.2353076040744781,0,104,-1906.5833740234373,0,14013.7763671875,37,cgp,mu+lambda-ga1,reward-unhealthy_termination,swimmer,104,3700,249.88365173339844
254.59732055664065,-0.1270964294672012,0,231.3173065185547,141.10886096954346,-0.1273844242095947,260.71295166015625,253.15823364257807,3.1616339683532715,265.8285827636719,256.7964172363281,0,8.532450675964355,0,38,252.8210906982422,1692943286.808226,-0.1266510337591171,0,-0.0393079221248626,0,104,83.57568359375,0,111.5889129638672,38,cgp,mu+lambda-ga1,reward-unhealthy_termination,swimmer,104,3800,260.71295166015625
242.3592834472656,-0.1265887469053268,0,182.82467651367188,144.3130784034729,-0.1263297647237777,251.37063598632807,245.59983825683597,3.1701011657714844,261.49053955078125,250.97120666503903,0,7.570073127746582,0,39,250.91455078125,1692943290.0124433,-0.1268411427736282,0,-0.1665427088737487,0,104,66.93135833740234,0,100.70863342285156,39,cgp,mu+lambda-ga1,reward-unhealthy_termination,swimmer,104,3900,251.37063598632807
236.8547821044922,-0.1258573532104492,0,229.1527099609375,147.51175594329834,-0.1266519129276275,257.8463439941406,245.32676696777344,3.164673089981079,257.2286376953125,254.54275512695312,0,10.521888732910156,0,40,252.07228088378903,1692943293.2111208,-0.1256952285766601,0,-0.0234818793833255,0,104,-916.3389892578124,0,9958.87109375,40,cgp,mu+lambda-ga1,reward-unhealthy_termination,swimmer,104,4000,257.8463439941406
233.8092498779297,-0.1253565847873687,0,239.2465057373047,150.71969056129456,-0.1270935237407684,254.05224609375,253.462890625,3.173491239547729,264.3712158203125,262.3190612792969,0,12.373637199401855,0,41,252.8754119873047,1692943296.4190557,-0.1269511133432388,0,0.0936410129070282,0,104,-1907.324462890625,0,14013.6806640625,41,cgp,mu+lambda-ga1,reward-unhealthy_termination,swimmer,104,4100,254.05224609375
250.92063903808597,-0.1266607493162155,0,205.2635498046875,153.92082142829895,-0.1275599002838134,258.4706115722656,257.7244567871094,3.168097734451294,263.0893249511719,262.4405517578125,0,8.326141357421875,0,42,252.6104431152344,1692943299.6201863,-0.1272574663162231,0,1.1715328693389893,0,104,-1928.291015625,0,14010.619140625,42,cgp,mu+lambda-ga1,reward-unhealthy_termination,swimmer,104,4200,258.4706115722656
256.1831970214844,-0.1265077441930771,0,239.4698181152344,157.12573790550232,-0.1268115639686584,262.5265197753906,250.37991333007807,3.17016339302063,262.9053649902344,262.3150634765625,0,9.003023147583008,0,43,262.22283935546875,1692943302.8251028,-0.1258193403482437,0,-0.0382860712707042,0,104,-1906.0150146484373,0,14013.8837890625,43,cgp,mu+lambda-ga1,reward-unhealthy_termination,swimmer,104,4300,262.5265197753906
255.02224731445312,-0.1270394623279571,0,220.8441925048828,160.31852316856384,-0.127119705080986,254.7664031982422,252.939697265625,3.158595085144043,261.8421325683594,259.47052001953125,0,7.506709575653076,0,44,251.93870544433597,1692943306.017888,-0.1269389241933822,0,-0.0037212222814559,0,104,-924.1838989257812,0,9958.05078125,44,cgp,mu+lambda-ga1,reward-unhealthy_termination,swimmer,104,4400,254.7664031982422
255.1696014404297,-0.1265378147363662,0,244.0316467285156,163.51638960838318,-0.1263359636068344,244.3854522705078,249.4302978515625,3.1641972064971924,264.7004699707031,262.8536682128906,0,18.291034698486328,0,45,262.83251953125,1692943309.2157545,-0.1262148320674896,0,0.3113464415073395,0,104,109.84103393554688,0,118.630615234375,45,cgp,mu+lambda-ga1,reward-unhealthy_termination,swimmer,104,4500,244.3854522705078
248.90786743164065,-0.1260358095169067,0,240.9145965576172,166.7165169715881,-0.1270746737718582,257.5014343261719,245.527099609375,3.164886951446533,263.3487854003906,259.609375,0,11.646661758422852,0,46,258.93585205078125,1692943312.415882,-0.1264343857765197,0,0.7320743799209595,0,104,91.30020141601562,0,113.00077056884766,46,cgp,mu+lambda-ga1,reward-unhealthy_termination,swimmer,104,4600,257.5014343261719
251.0546875,-0.1270654052495956,0,228.1844787597656,169.9593734741211,-0.1269517093896865,253.975830078125,254.8907470703125,3.2113630771636963,263.0379638671875,261.6688842773437,0,11.73564910888672,0,47,256.7657470703125,1692943315.6587384,-0.1266389340162277,0,-0.1217391043901443,0,104,-920.6234741210938,0,9958.4384765625,47,cgp,mu+lambda-ga1,reward-unhealthy_termination,swimmer,104,4700,253.975830078125
251.99905395507807,-0.1269062608480453,0,235.8781890869141,173.18685841560364,-0.1265318393707275,256.035400390625,250.068115234375,3.193082571029663,256.0792236328125,255.7921600341797,0,8.749241828918457,0,48,252.83135986328125,1692943318.8862233,-0.1255388408899307,0,0.1093790829181671,0,104,89.511474609375,0,113.55059814453124,48,cgp,mu+lambda-ga1,reward-unhealthy_termination,swimmer,104,4800,256.035400390625
252.4837646484375,-0.1265136152505874,0,236.05421447753903,176.4121069908142,-0.1267223507165908,251.3369903564453,257.0435791015625,3.1913392543792725,265.11212158203125,263.5926818847656,0,17.430837631225586,0,49,260.58642578125,1692943322.111472,-0.1267628818750381,0,1.8078415393829343,0,104,-900.2133178710938,0,9960.5458984375,49,cgp,mu+lambda-ga1,reward-unhealthy_termination,swimmer,104,4900,251.3369903564453
245.3812713623047,-0.1260444819927215,0,230.34075927734372,179.6322741508484,-0.1270834505558014,256.3363037109375,251.55728149414065,3.185741186141968,264.0420227050781,258.9515991210937,0,11.62248420715332,0,50,252.0582733154297,1692943325.331639,-0.1266601532697677,0,0.1104789674282074,0,104,91.42214965820312,0,111.0869598388672,50,cgp,mu+lambda-ga1,reward-unhealthy_termination,swimmer,104,5000,256.3363037109375
248.2528839111328,-0.1261331290006637,0,219.6985321044922,182.85552597045896,-0.1257708519697189,242.22622680664065,256.9161682128906,3.1897287368774414,264.8944091796875,262.4358825683594,0,7.816235542297363,0,51,261.9894714355469,1692943328.5548909,-0.1268744468688964,0,-0.6924800872802734,0,104,-1924.2110595703125,0,14011.2275390625,51,cgp,mu+lambda-ga1,reward-unhealthy_termination,swimmer,104,5100,242.22622680664065
256.919189453125,-0.1272600293159485,0,244.2081756591797,186.08379936218265,-0.1268048137426376,258.3572998046875,256.7800598144531,3.193301200866699,264.3899230957031,264.2507629394531,0,11.252030372619627,0,52,260.54400634765625,1692943331.7831645,-0.127475619316101,0,0.5159721970558167,0,104,98.28195190429688,0,117.25926971435548,52,cgp,mu+lambda-ga1,reward-unhealthy_termination,swimmer,104,5200,258.3572998046875
249.6311492919922,-0.126678928732872,0,243.2234649658203,189.3361053466797,-0.12726691365242,261.5981750488281,252.35569763183597,3.1923916339874268,264.3580017089844,262.6298828125,0,13.626324653625488,0,53,259.8921813964844,1692943335.0354702,-0.1265774071216583,0,1.3566603660583496,0,104,95.2203140258789,0,112.90750122070312,53,cgp,mu+lambda-ga1,reward-unhealthy_termination,swimmer,104,5300,261.5981750488281
253.06480407714844,-0.1265607923269271,0,186.4043731689453,193.14114427566528,-0.1269248276948928,260.354736328125,250.67539978027344,3.766594886779785,264.62762451171875,260.1070861816406,0,7.329640865325928,0,54,256.1548767089844,1692943338.8405092,-0.1258738785982132,0,-0.1267234683036804,0,104,-2931.0634765625,0,17071.150390625,54,cgp,mu+lambda-ga1,reward-unhealthy_termination,swimmer,104,5400,260.354736328125
254.852783203125,-0.1266683787107467,0,234.95904541015625,196.3680250644684,-0.1259851306676864,246.5767059326172,255.7982940673828,3.19177770614624,262.08514404296875,261.7149963378906,0,9.586709976196287,0,55,261.642333984375,1692943342.06739,-0.1265852898359298,0,0.5021405816078186,0,104,84.47675323486328,0,109.98346710205078,55,cgp,mu+lambda-ga1,reward-unhealthy_termination,swimmer,104,5500,246.5767059326172
256.52862548828125,-0.127383753657341,0,227.44918823242188,199.5858862400055,-0.1260947436094284,246.08999633789065,255.8378753662109,3.183467388153076,261.8951721191406,260.91162109375,0,7.080563545227051,0,56,260.7877197265625,1692943345.2852511,-0.1270626485347747,0,0.7030534148216248,0,104,78.24105834960938,0,110.26058197021484,56,cgp,mu+lambda-ga1,reward-unhealthy_termination,swimmer,104,5600,246.08999633789065
253.2500762939453,-0.1263530701398849,0,218.1042022705078,202.8096148967743,-0.1259362250566482,234.2363128662109,234.3297119140625,3.1882612705230717,251.90423583984372,251.26466369628903,0,9.313817024230955,0,57,250.22531127929688,1692943348.5089798,-0.1253371685743332,0,0.1158294230699539,0,104,82.18289184570312,0,106.2339096069336,57,cgp,mu+lambda-ga1,reward-unhealthy_termination,swimmer,104,5700,234.2363128662109
253.3660430908203,-0.1266804039478302,0,230.24359130859372,206.0385820865631,-0.1266894340515136,260.64208984375,255.7817230224609,3.194951295852661,264.4126892089844,261.0531005859375,0,10.84333038330078,0,58,260.4215087890625,1692943351.737947,-0.1265250295400619,0,-1.4068795442581177,0,104,-909.123291015625,0,9959.638671875,58,cgp,mu+lambda-ga1,reward-unhealthy_termination,swimmer,104,5800,260.64208984375
258.1322937011719,-0.1271537840366363,0,230.71920776367188,209.26701712608337,-0.1264662891626358,256.5108337402344,258.68316650390625,3.1945528984069824,265.0430603027344,262.87713623046875,0,9.582626342773438,0,59,262.0057067871094,1692943354.966382,-0.1269609332084655,0,0.4086308479309082,0,104,-918.2954711914062,0,9958.6865234375,59,cgp,mu+lambda-ga1,reward-unhealthy_termination,swimmer,104,5900,256.5108337402344
253.2093963623047,-0.1264935284852981,0,247.08062744140625,212.4903948307037,-0.1266651004552841,253.7475128173828,258.1657409667969,3.189327478408813,265.0257568359375,263.6452331542969,0,15.345726013183594,0,60,261.2606506347656,1692943358.1897595,-0.1270008385181427,0,3.422658681869507,0,104,99.59212493896484,0,117.85999298095705,60,cgp,mu+lambda-ga1,reward-unhealthy_termination,swimmer,104,6000,253.7475128173828
250.5678253173828,-0.1264132559299469,0,229.50474548339844,215.71389746665955,-0.1270036995410919,254.65249633789065,259.3932189941406,3.1903445720672607,263.4220275878906,262.4979858398437,0,8.634969711303711,0,61,262.020263671875,1692943361.4132624,-0.1271460205316543,0,0.7460905313491821,0,104,80.57927703857422,0,107.6838150024414,61,cgp,mu+lambda-ga1,reward-unhealthy_termination,swimmer,104,6100,254.65249633789065
255.9484405517578,-0.1268892288208007,0,230.40725708007807,218.9492335319519,-0.1269449144601822,256.403564453125,254.8658447265625,3.201456308364868,262.15673828125,261.17791748046875,0,8.887885093688965,0,62,258.0842590332031,1692943364.6485984,-0.1269757747650146,0,-0.54979407787323,0,104,79.62866973876953,0,109.60611724853516,62,cgp,mu+lambda-ga1,reward-unhealthy_termination,swimmer,104,6200,256.403564453125
250.5326995849609,-0.1269504129886627,0,232.24545288085935,222.1854271888733,-0.1265725940465927,255.7025604248047,256.5086364746094,3.202389717102051,262.3266906738281,261.0823974609375,0,11.692659378051758,0,63,257.7225952148437,1692943367.884792,-0.1269773244857788,0,0.0618321001529693,0,104,-2914.8056640625,0,17074.041015625,63,cgp,mu+lambda-ga1,reward-unhealthy_termination,swimmer,104,6300,255.7025604248047
