,training.fitness_mean,training.evaluation_time,training.top_k_fit.top_2_fit,_timestamp,training.generation,training.fitness_std,training.top_k_fit.top_1_fit,_runtime,training.run_id,training.fitness_1q,training.top_k_fit.top_0_fit,_step,training.fitness_3q,training.fitness_median,solver,ea,fitness,environment,seed,training.evaluation,training.top_k_reward.top_0_reward,training.top_k_reward.top_1_reward,training.top_k_reward.top_2_reward
557,411.0891418457031,2.182403326034546,1176.2174072265625,1687199952.9965265,557,464.2465515136719,1185.887939453125,1248.2187254428864,7,1028.2640380859375,1187.669921875,557,59.07621383666992,97.79682159423828,cgp,mu+lambda,reward,walker2d,7,55700,1187.669921875,1185.887939453125,1176.2174072265625
558,459.56292724609375,2.180413246154785,1181.183837890625,1687199955.1953676,558,475.57135009765625,1181.9185791015625,1250.417566537857,7,1101.4886474609375,1186.1085205078125,558,60.83387756347656,143.65390014648438,cgp,mu+lambda,reward,walker2d,7,55800,1186.1085205078125,1181.9185791015625,1181.183837890625
559,440.5227355957031,2.1799604892730713,1184.4833984375,1687199957.3941221,559,462.29461669921875,1186.15283203125,1252.6163210868835,7,1046.534912109375,1195.5648193359375,559,69.63424682617188,130.83432006835938,cgp,mu+lambda,reward,walker2d,7,55900,1195.5648193359375,1186.15283203125,1184.4833984375
560,471.0364685058594,2.182218313217163,1191.0787353515625,1687199959.5947335,560,464.9850158691406,1198.5211181640625,1254.816932439804,7,1068.98974609375,1199.62890625,560,61.855140686035156,198.796875,cgp,mu+lambda,reward,walker2d,7,56000,1199.62890625,1198.5211181640625,1191.0787353515625
561,419.3319396972656,2.1793887615203857,1182.7913818359375,1687199961.7928755,561,466.8945007324219,1198.221435546875,1257.0150744915009,7,1048.2772216796875,1202.8917236328125,561,53.19641876220703,135.08535766601562,cgp,mu+lambda,reward,walker2d,7,56100,1202.8917236328125,1198.221435546875,1182.7913818359375
562,405.223388671875,2.1792356967926025,1172.473388671875,1687199963.9920752,562,462.4121398925781,1190.267333984375,1259.2142741680145,7,1038.8662109375,1197.711669921875,562,55.323184967041016,83.14498138427734,cgp,mu+lambda,reward,walker2d,7,56200,1197.711669921875,1190.267333984375,1172.473388671875
563,392.222412109375,2.180152654647827,1184.7808837890625,1687199966.190666,563,456.9794616699219,1186.3831787109375,1261.4128649234772,7,852.8230590820312,1187.4708251953125,563,54.38458251953125,108.4949951171875,cgp,mu+lambda,reward,walker2d,7,56300,1187.4708251953125,1186.3831787109375,1184.7808837890625
564,380.1684265136719,2.1815388202667236,1184.4405517578125,1687199968.3900838,564,442.2859802246094,1184.78173828125,1263.6122827529907,7,625.099365234375,1193.7789306640625,564,60.40360641479492,116.2622299194336,cgp,mu+lambda,reward,walker2d,7,56400,1193.7789306640625,1184.78173828125,1184.4405517578125
565,386.8624572753906,2.172945737838745,1186.36865234375,1687199970.5821323,565,454.5721130371094,1186.62353515625,1265.8043313026428,7,812.4385375976562,1190.2777099609375,565,59.16706848144531,100.59832000732422,cgp,mu+lambda,reward,walker2d,7,56500,1190.2777099609375,1186.62353515625,1186.36865234375
566,434.1906433105469,2.1794235706329346,1183.250732421875,1687199972.7803724,566,469.05523681640625,1184.1630859375,1268.0025713443756,7,1045.14208984375,1194.724609375,566,64.87132263183594,125.89433288574219,cgp,mu+lambda,reward,walker2d,7,56600,1194.724609375,1184.1630859375,1183.250732421875
567,428.1252136230469,2.179598331451416,1179.0867919921875,1687199974.9786901,567,480.2265625,1185.1361083984375,1270.2008891105652,7,1084.9908447265625,1200.4891357421875,567,65.86965942382812,106.04167938232422,cgp,mu+lambda,reward,walker2d,7,56700,1200.4891357421875,1185.1361083984375,1179.0867919921875
568,441.6119079589844,2.1807620525360107,1176.605712890625,1687199977.1783018,568,483.4237365722656,1188.25,1272.4005007743835,7,1094.697021484375,1190.8634033203125,568,54.726531982421875,104.26846313476562,cgp,mu+lambda,reward,walker2d,7,56800,1190.8634033203125,1188.25,1176.605712890625
569,357.9120178222656,2.1807637214660645,1183.2642822265625,1687199979.3778563,569,451.0041198730469,1189.9534912109375,1274.600055217743,7,604.8788452148438,1202.732421875,569,58.1353645324707,91.07282257080078,cgp,mu+lambda,reward,walker2d,7,56900,1202.732421875,1189.9534912109375,1183.2642822265625
570,359.54327392578125,2.1801869869232178,1160.2850341796875,1687199981.5767856,570,450.9269714355469,1166.3709716796875,1276.798984527588,7,628.533935546875,1183.667236328125,570,54.309513092041016,98.82633972167969,cgp,mu+lambda,reward,walker2d,7,57000,1183.667236328125,1166.3709716796875,1160.2850341796875
571,367.1521911621094,2.1816298961639404,1176.14990234375,1687199983.7759984,571,441.517333984375,1198.561279296875,1278.9981973171234,7,678.2454833984375,1202.0694580078125,571,50.69459533691406,107.8199234008789,cgp,mu+lambda,reward,walker2d,7,57100,1202.0694580078125,1198.561279296875,1176.14990234375
572,396.13861083984375,2.1799113750457764,1194.1488037109375,1687199985.97512,572,438.6265563964844,1198.2061767578125,1281.1973190307617,7,587.3237915039062,1201.3251953125,572,63.71380615234375,168.67205810546875,cgp,mu+lambda,reward,walker2d,7,57200,1201.3251953125,1198.2061767578125,1194.1488037109375
573,381.6985778808594,2.180680751800537,1184.3868408203125,1687199988.174689,573,467.1083068847656,1188.109130859375,1283.3968880176544,7,1012.0958251953125,1195.752685546875,573,57.714847564697266,107.89865112304688,cgp,mu+lambda,reward,walker2d,7,57300,1195.752685546875,1188.109130859375,1184.3868408203125
574,439.7017822265625,2.180302619934082,1163.777587890625,1687199990.3732882,574,468.55181884765625,1167.3472900390625,1285.5954871177673,7,1058.5076904296875,1195.2857666015625,574,58.787540435791016,132.80575561523438,cgp,mu+lambda,reward,walker2d,7,57400,1195.2857666015625,1167.3472900390625,1163.777587890625
575,418.8424377441406,2.179103374481201,1170.3089599609375,1687199992.5715246,575,461.154296875,1175.6636962890625,1287.7937235832214,7,1053.9329833984375,1183.16650390625,575,56.995704650878906,141.22323608398438,cgp,mu+lambda,reward,walker2d,7,57500,1183.16650390625,1175.6636962890625,1170.3089599609375
576,433.0606994628906,2.1794114112854004,1185.2630615234375,1687199994.769732,576,458.0574645996094,1188.8892822265625,1289.991930961609,7,998.3634033203125,1199.22607421875,576,63.69862365722656,149.4128875732422,cgp,mu+lambda,reward,walker2d,7,57600,1199.22607421875,1188.8892822265625,1185.2630615234375
577,411.1798400878906,2.1780965328216553,1172.6922607421875,1687199996.9665308,577,467.9356689453125,1175.5931396484375,1292.188729763031,7,1067.6728515625,1178.5821533203125,577,52.90681457519531,84.48839569091797,cgp,mu+lambda,reward,walker2d,7,57700,1178.5821533203125,1175.5931396484375,1172.6922607421875
578,396.67388916015625,2.180278778076172,1157.5482177734375,1687199999.164503,578,463.3011474609375,1161.5146484375,1294.3867020606995,7,1038.3482666015625,1168.9383544921875,578,45.996891021728516,85.9908447265625,cgp,mu+lambda,reward,walker2d,7,57800,1168.9383544921875,1161.5146484375,1157.5482177734375
579,376.669677734375,2.17966628074646,1175.5673828125,1687200001.3628094,579,461.91522216796875,1177.40771484375,1296.5850083827972,7,1031.871826171875,1197.6829833984375,579,55.833396911621094,89.98114776611328,cgp,mu+lambda,reward,walker2d,7,57900,1197.6829833984375,1177.40771484375,1175.5673828125
580,445.66412353515625,2.178699493408203,1193.978515625,1687200003.5601556,580,483.2837829589844,1195.6876220703125,1298.782354593277,7,1063.737548828125,1201.076171875,580,66.18758392333984,113.09379577636719,cgp,mu+lambda,reward,walker2d,7,58000,1201.076171875,1195.6876220703125,1193.978515625
581,418.4778137207031,2.1785173416137695,1184.515380859375,1687200005.7573564,581,470.0246276855469,1184.8350830078125,1300.9795553684235,7,1072.703125,1194.3291015625,581,47.51055145263672,103.12930297851562,cgp,mu+lambda,reward,walker2d,7,58100,1194.3291015625,1184.8350830078125,1184.515380859375
582,438.3187255859375,2.1789302825927734,1181.3822021484375,1687200007.954525,582,469.677490234375,1192.6627197265625,1303.1767239570618,7,1074.1895751953125,1195.322509765625,582,58.38999938964844,101.32659912109375,cgp,mu+lambda,reward,walker2d,7,58200,1195.322509765625,1192.6627197265625,1181.3822021484375
583,425.75128173828125,2.183560848236084,1183.795166015625,1687200010.1577425,583,458.6416320800781,1195.3753662109375,1305.3799414634705,7,1046.473876953125,1199.0401611328125,583,59.5503044128418,115.01683044433594,cgp,mu+lambda,reward,walker2d,7,58300,1199.0401611328125,1195.3753662109375,1183.795166015625
584,376.0428771972656,2.180278778076172,1185.1512451171875,1687200012.3558228,584,459.0036926269531,1187.2412109375,1307.5780217647552,7,963.2196655273438,1196.4566650390625,584,55.21506881713867,98.41091918945312,cgp,mu+lambda,reward,walker2d,7,58400,1196.4566650390625,1187.2412109375,1185.1512451171875
585,397.11578369140625,2.1653597354888916,1175.1829833984375,1687200014.539707,585,469.15557861328125,1175.559814453125,1309.7619059085846,7,1058.7552490234375,1182.15869140625,585,59.9030876159668,90.82635498046875,cgp,mu+lambda,reward,walker2d,7,58500,1182.15869140625,1175.559814453125,1175.1829833984375
586,376.0788269042969,2.1771159172058105,1181.0892333984375,1687200016.7352567,586,463.032958984375,1191.5303955078125,1311.9574556350708,7,1012.7919921875,1202.5230712890625,586,53.95937728881836,91.67011260986328,cgp,mu+lambda,reward,walker2d,7,58600,1202.5230712890625,1191.5303955078125,1181.0892333984375
587,-612.8465576171875,2.1819398403167725,1180.7747802734375,1687200018.935931,587,9998.869140625,1197.651123046875,1314.1581299304962,7,734.9525146484375,1199.515625,587,56.04841613769531,124.3231430053711,cgp,mu+lambda,reward,walker2d,7,58700,1199.515625,1197.651123046875,1180.7747802734375
588,422.55914306640625,2.1776254177093506,1176.5460205078125,1687200021.131862,588,471.3642578125,1183.896484375,1316.3540608882904,7,1086.56591796875,1189.10986328125,588,67.32383728027344,116.8829345703125,cgp,mu+lambda,reward,walker2d,7,58800,1189.10986328125,1183.896484375,1176.5460205078125
589,419.3074035644531,2.1781187057495117,1184.0528564453125,1687200023.3285592,589,451.5915222167969,1188.4124755859375,1318.5507581233978,7,1035.1820068359375,1202.623779296875,589,67.43523406982422,125.45045471191406,cgp,mu+lambda,reward,walker2d,7,58900,1202.623779296875,1188.4124755859375,1184.0528564453125
590,398.8102722167969,2.1736721992492676,1177.83154296875,1687200025.5209618,590,458.3915100097656,1188.9781494140625,1320.74316072464,7,1004.570556640625,1190.1766357421875,590,59.91484069824219,109.15182495117188,cgp,mu+lambda,reward,walker2d,7,59000,1190.1766357421875,1188.9781494140625,1177.83154296875
591,483.85296630859375,2.180962085723877,1178.5296630859375,1687200027.7189999,591,492.123779296875,1186.2764892578125,1322.9411988258362,7,1090.410888671875,1190.2020263671875,591,69.04035186767578,115.08900451660156,cgp,mu+lambda,reward,walker2d,7,59100,1190.2020263671875,1186.2764892578125,1178.5296630859375
592,405.0205383300781,2.1789352893829346,1176.84716796875,1687200029.9162624,592,449.0769348144531,1182.5494384765625,1325.1384613513947,7,996.8690185546875,1183.6358642578125,592,65.29276275634766,113.28204345703125,cgp,mu+lambda,reward,walker2d,7,59200,1183.6358642578125,1182.5494384765625,1176.84716796875
593,395.8569030761719,2.1818320751190186,1187.896728515625,1687200032.1174495,593,455.15728759765625,1189.4891357421875,1327.3396484851837,7,1007.679931640625,1198.174560546875,593,67.19942474365234,121.77335357666016,cgp,mu+lambda,reward,walker2d,7,59300,1198.174560546875,1189.4891357421875,1187.896728515625
594,398.2887268066406,2.1815273761749268,1191.3658447265625,1687200034.317592,594,446.4056396484375,1193.9212646484375,1329.5397908687592,7,652.5109252929688,1201.838623046875,594,65.21623229980469,128.24664306640625,cgp,mu+lambda,reward,walker2d,7,59400,1201.838623046875,1193.9212646484375,1191.3658447265625
595,427.70355224609375,2.1711080074310303,1186.1536865234375,1687200036.5070684,595,463.7386779785156,1187.3023681640625,1331.72926735878,7,1064.68896484375,1198.89208984375,595,60.17150115966797,114.67157745361328,cgp,mu+lambda,reward,walker2d,7,59500,1198.89208984375,1187.3023681640625,1186.1536865234375
596,413.8800964355469,2.1807780265808105,1170.787109375,1687200038.7067678,596,460.0743713378906,1171.0552978515625,1333.9289667606354,7,1000.8528442382812,1207.672607421875,596,62.75923156738281,114.53421783447266,cgp,mu+lambda,reward,walker2d,7,59600,1207.672607421875,1171.0552978515625,1170.787109375
597,372.3327941894531,2.1842403411865234,1179.586181640625,1687200040.9101667,597,443.27691650390625,1196.0706787109375,1336.1323657035828,7,576.4794311523438,1201.4560546875,597,69.59668731689453,113.7422103881836,cgp,mu+lambda,reward,walker2d,7,59700,1201.4560546875,1196.0706787109375,1179.586181640625
598,433.3302307128906,2.180788516998291,1174.998779296875,1687200043.1088753,598,465.2839660644531,1185.9898681640625,1338.3310742378235,7,1044.8121337890625,1198.29248046875,598,61.52099609375,117.84651184082031,cgp,mu+lambda,reward,walker2d,7,59800,1198.29248046875,1185.9898681640625,1174.998779296875
599,391.05523681640625,2.1799237728118896,1185.4039306640625,1687200045.3090456,599,473.7432556152344,1189.4462890625,1340.5312445163727,7,1021.6463623046875,1191.429931640625,599,52.739070892333984,83.04119873046875,cgp,mu+lambda,reward,walker2d,7,59900,1191.429931640625,1189.4462890625,1185.4039306640625
600,372.11328125,2.1800615787506104,1171.0093994140625,1687200047.507416,600,454.9367370605469,1192.2725830078125,1342.7296149730682,7,730.17431640625,1200.15185546875,600,59.84173583984375,92.77238464355469,cgp,mu+lambda,reward,walker2d,7,60000,1200.15185546875,1192.2725830078125,1171.0093994140625
601,360.8938903808594,2.180907726287842,1170.7269287109375,1687200049.7071323,601,441.03375244140625,1174.7127685546875,1344.9293313026428,7,458.78094482421875,1184.52978515625,601,61.27720642089844,103.25221252441406,cgp,mu+lambda,reward,walker2d,7,60100,1184.52978515625,1174.7127685546875,1170.7269287109375
602,376.9317932128906,2.182708263397217,1187.1519775390625,1687200051.9083056,602,451.4331970214844,1189.1416015625,1347.1305046081543,7,857.5557861328125,1191.5096435546875,602,62.848533630371094,99.07566833496094,cgp,mu+lambda,reward,walker2d,7,60200,1191.5096435546875,1189.1416015625,1187.1519775390625
603,406.4078674316406,2.180147647857666,1182.1673583984375,1687200054.106837,603,469.03594970703125,1185.4039306640625,1349.3290359973907,7,1059.9742431640625,1196.8890380859375,603,56.738990783691406,89.66294860839844,cgp,mu+lambda,reward,walker2d,7,60300,1196.8890380859375,1185.4039306640625,1182.1673583984375
604,405.2171936035156,2.176607608795166,1183.984375,1687200056.3027236,604,449.9773254394531,1185.87109375,1351.5249226093292,7,819.7653198242188,1198.4576416015625,604,54.156646728515625,126.80536651611328,cgp,mu+lambda,reward,walker2d,7,60400,1198.4576416015625,1185.87109375,1183.984375
605,397.42596435546875,2.181891918182373,1182.6611328125,1687200058.5019114,605,467.0106506347656,1182.8155517578125,1353.724110364914,7,1009.7280883789062,1183.7786865234375,605,45.812557220458984,99.61022186279297,cgp,mu+lambda,reward,walker2d,7,60500,1183.7786865234375,1182.8155517578125,1182.6611328125
606,383.64312744140625,2.1820502281188965,1178.849853515625,1687200060.7031393,606,447.93304443359375,1189.7733154296875,1355.92533826828,7,678.3324584960938,1193.45166015625,606,61.9595832824707,115.90809631347656,cgp,mu+lambda,reward,walker2d,7,60600,1193.45166015625,1189.7733154296875,1178.849853515625
607,432.7667236328125,2.1786246299743652,1180.222412109375,1687200062.9001744,607,466.2537841796875,1180.4014892578125,1358.122373342514,7,1084.0921630859375,1190.419677734375,607,60.15288543701172,144.8861083984375,cgp,mu+lambda,reward,walker2d,7,60700,1190.419677734375,1180.4014892578125,1180.222412109375
608,380.4051818847656,2.1821765899658203,1181.5048828125,1687200065.1014612,608,450.192626953125,1193.9033203125,1360.3236601352692,7,1003.357177734375,1195.8427734375,608,53.02655792236328,117.21681213378906,cgp,mu+lambda,reward,walker2d,7,60800,1195.8427734375,1193.9033203125,1181.5048828125
609,401.2451477050781,2.2511370182037354,1195.3541259765625,1687200067.3719478,609,465.6744384765625,1195.432861328125,1362.5941467285156,7,1055.1456298828125,1198.0401611328125,609,56.47986602783203,98.06378936767578,cgp,mu+lambda,reward,walker2d,7,60900,1198.0401611328125,1195.432861328125,1195.3541259765625
610,412.0924072265625,2.1904351711273193,1183.4344482421875,1687200069.58138,610,479.8303527832031,1187.646484375,1364.8035788536072,7,1045.35302734375,1200.58740234375,610,54.92937469482422,87.77149963378906,cgp,mu+lambda,reward,walker2d,7,61000,1200.58740234375,1187.646484375,1183.4344482421875
611,413.7862548828125,2.1915953159332275,1170.015625,1687200071.7930307,611,457.90740966796875,1182.111328125,1367.0152297019958,7,1041.551025390625,1193.7755126953125,611,65.66734313964844,116.05044555664062,cgp,mu+lambda,reward,walker2d,7,61100,1193.7755126953125,1182.111328125,1170.015625
612,392.3902282714844,2.1900594234466553,1179.226318359375,1687200074.0016346,612,464.5328063964844,1179.7576904296875,1369.2238335609436,7,1036.0426025390625,1188.2222900390625,612,58.84501647949219,83.189697265625,cgp,mu+lambda,reward,walker2d,7,61200,1188.2222900390625,1179.7576904296875,1179.226318359375
613,399.00213623046875,2.1898906230926514,1173.1324462890625,1687200076.2105536,613,448.31573486328125,1179.533447265625,1371.432752609253,7,845.49169921875,1182.71923828125,613,67.49153137207031,120.68380737304688,cgp,mu+lambda,reward,walker2d,7,61300,1182.71923828125,1179.533447265625,1173.1324462890625
614,406.7672424316406,2.1934685707092285,1179.0496826171875,1687200078.423428,614,466.6614074707031,1196.2073974609375,1373.6456270217896,7,1080.30126953125,1201.5146484375,614,61.0617790222168,120.27444458007812,cgp,mu+lambda,reward,walker2d,7,61400,1201.5146484375,1196.2073974609375,1179.0496826171875
615,-1597.03564453125,2.1901049613952637,1182.99951171875,1687200080.633014,615,14065.03125,1183.4986572265625,1375.8552129268646,7,1061.92724609375,1187.869873046875,615,59.967445373535156,93.56719970703125,cgp,mu+lambda,reward,walker2d,7,61500,1187.869873046875,1183.4986572265625,1182.99951171875
616,405.90045166015625,2.188316822052002,1174.142333984375,1687200082.840675,616,473.9339599609375,1175.9461669921875,1378.0628740787506,7,1078.772705078125,1185.2733154296875,616,57.33597183227539,97.57981872558594,cgp,mu+lambda,reward,walker2d,7,61600,1185.2733154296875,1175.9461669921875,1174.142333984375
617,433.05865478515625,2.1924848556518555,1189.004150390625,1687200085.0521424,617,470.7460632324219,1189.6102294921875,1380.2743413448334,7,1087.72705078125,1198.2880859375,617,65.51505279541016,116.2219467163086,cgp,mu+lambda,reward,walker2d,7,61700,1198.2880859375,1189.6102294921875,1189.004150390625
618,394.0877380371094,2.191924571990967,1184.268310546875,1687200087.2634406,618,449.0745544433594,1191.197265625,1382.4856395721436,7,820.9490966796875,1193.685791015625,618,65.31007385253906,120.91006469726562,cgp,mu+lambda,reward,walker2d,7,61800,1193.685791015625,1191.197265625,1184.268310546875
619,356.0378723144531,2.194517135620117,1188.1904296875,1687200089.4753244,619,440.7760009765625,1195.108154296875,1384.697523355484,7,482.7346496582031,1200.9029541015625,619,60.00169372558594,103.36994934082031,cgp,mu+lambda,reward,walker2d,7,61900,1200.9029541015625,1195.108154296875,1188.1904296875
620,386.0085754394531,2.1984496116638184,1185.219482421875,1687200091.6932359,620,448.718505859375,1185.406494140625,1386.9154348373413,7,629.7022705078125,1199.6800537109375,620,64.67729187011719,110.9037857055664,cgp,mu+lambda,reward,walker2d,7,62000,1199.6800537109375,1185.406494140625,1185.219482421875
621,359.5953063964844,2.1926188468933105,1191.0419921875,1687200093.9052837,621,446.9294128417969,1192.2021484375,1389.1274826526642,7,491.0806579589844,1200.7725830078125,621,59.197181701660156,95.33367919921875,cgp,mu+lambda,reward,walker2d,7,62100,1200.7725830078125,1192.2021484375,1191.0419921875
622,411.16412353515625,2.191443681716919,1178.3807373046875,1687200096.115901,622,473.26617431640625,1184.709228515625,1391.3380999565125,7,1073.61669921875,1187.8388671875,622,52.08683395385742,104.8652114868164,cgp,mu+lambda,reward,walker2d,7,62200,1187.8388671875,1184.709228515625,1178.3807373046875
623,406.8377380371094,2.1891820430755615,1175.152099609375,1687200098.3241243,623,446.9283142089844,1175.9969482421875,1393.546323299408,7,940.2919921875,1178.5076904296875,623,56.556907653808594,140.31170654296875,cgp,mu+lambda,reward,walker2d,7,62300,1178.5076904296875,1175.9969482421875,1175.152099609375
624,419.5787353515625,2.1905808448791504,1189.5986328125,1687200100.5333645,624,461.3722229003906,1191.3056640625,1395.7555634975433,7,975.634765625,1192.0396728515625,624,58.10242462158203,126.56216430664062,cgp,mu+lambda,reward,walker2d,7,62400,1192.0396728515625,1191.3056640625,1189.5986328125
625,460.4580078125,2.206397771835327,1194.7020263671875,1687200102.758012,625,479.6004333496094,1202.6512451171875,1397.980211019516,7,1111.1416015625,1203.80859375,625,64.84223937988281,159.5873260498047,cgp,mu+lambda,reward,walker2d,7,62500,1203.80859375,1202.6512451171875,1194.7020263671875
626,400.72271728515625,2.191016674041748,1188.77978515625,1687200104.9684536,626,458.0806884765625,1192.0660400390625,1400.1906526088715,7,1027.8212890625,1192.685302734375,626,67.7392578125,108.44053649902344,cgp,mu+lambda,reward,walker2d,7,62600,1192.685302734375,1192.0660400390625,1188.77978515625
627,406.6340637207031,2.1897952556610107,1174.4825439453125,1687200107.1773503,627,434.3070983886719,1177.7847900390625,1402.3995492458344,7,743.3151245117188,1177.8846435546875,627,59.36470031738281,175.4735107421875,cgp,mu+lambda,reward,walker2d,7,62700,1177.8846435546875,1177.7847900390625,1174.4825439453125
628,393.0440673828125,2.1873395442962646,1180.05517578125,1687200109.3842719,628,452.4764099121094,1186.4190673828125,1404.606470823288,7,878.5242919921875,1192.309326171875,628,55.58954620361328,103.2911376953125,cgp,mu+lambda,reward,walker2d,7,62800,1192.309326171875,1186.4190673828125,1180.05517578125
629,393.3522644042969,2.188878059387207,1178.4219970703125,1687200111.5926042,629,457.67608642578125,1180.5655517578125,1406.8148031234741,7,898.5120849609375,1194.24267578125,629,61.63963317871094,110.81090545654297,cgp,mu+lambda,reward,walker2d,7,62900,1194.24267578125,1180.5655517578125,1178.4219970703125
630,393.91436767578125,2.1887290477752686,1189.3768310546875,1687200113.8008626,630,453.57220458984375,1190.0758056640625,1409.0230615139008,7,991.3114013671875,1206.244384765625,630,69.79904174804688,112.30900573730469,cgp,mu+lambda,reward,walker2d,7,63000,1206.244384765625,1190.0758056640625,1189.3768310546875
631,375.0691223144531,2.1896984577178955,1168.47509765625,1687200116.0096612,631,439.9485168457031,1169.0584716796875,1411.2318601608276,7,623.0674438476562,1175.0374755859375,631,58.43189239501953,102.21621704101562,cgp,mu+lambda,reward,walker2d,7,63100,1175.0374755859375,1169.0584716796875,1168.47509765625
632,372.16351318359375,2.1889615058898926,1180.7520751953125,1687200118.2167995,632,447.4138488769531,1197.05615234375,1413.4389984607697,7,606.9097900390625,1198.957763671875,632,50.45087814331055,89.2033462524414,cgp,mu+lambda,reward,walker2d,7,63200,1198.957763671875,1197.05615234375,1180.7520751953125
633,422.76031494140625,2.187312126159668,1188.434814453125,1687200120.4232361,633,478.6334533691406,1189.9271240234375,1415.6454350948334,7,1073.5218505859375,1200.1048583984375,633,55.99920654296875,107.00415802001953,cgp,mu+lambda,reward,walker2d,7,63300,1200.1048583984375,1189.9271240234375,1188.434814453125
634,408.8703308105469,2.188668727874756,1184.595458984375,1687200122.630693,634,462.3840637207031,1186.647216796875,1417.852891921997,7,1000.4191284179688,1191.2308349609375,634,61.87397003173828,105.0977554321289,cgp,mu+lambda,reward,walker2d,7,63400,1191.2308349609375,1186.647216796875,1184.595458984375
635,336.76318359375,2.1901376247406006,1170.9041748046875,1687200124.8400657,635,442.0084533691406,1173.595703125,1420.0622646808624,7,354.9218444824219,1177.238037109375,635,51.73540496826172,85.40802001953125,cgp,mu+lambda,reward,walker2d,7,63500,1177.238037109375,1173.595703125,1170.9041748046875
636,386.43475341796875,2.1899073123931885,1183.400634765625,1687200127.0464876,636,454.8118591308594,1193.7608642578125,1422.2686865329742,7,723.30615234375,1196.531005859375,636,50.80242156982422,89.62519836425781,cgp,mu+lambda,reward,walker2d,7,63600,1196.531005859375,1193.7608642578125,1183.400634765625
637,398.16754150390625,2.186673641204834,1167.092041015625,1687200129.2521396,637,446.16583251953125,1183.66162109375,1424.4743385314941,7,919.4530639648438,1189.102294921875,637,64.66465759277344,106.039794921875,cgp,mu+lambda,reward,walker2d,7,63700,1189.102294921875,1183.66162109375,1167.092041015625
638,-608.4185791015625,2.188095808029175,1175.876953125,1687200131.4600677,638,9999.509765625,1178.28515625,1426.6822667121887,7,1025.2197265625,1186.062744140625,638,63.294960021972656,102.63471984863281,cgp,mu+lambda,reward,walker2d,7,63800,1186.062744140625,1178.28515625,1175.876953125
639,387.3068542480469,2.189120054244995,1181.8177490234375,1687200133.6672578,639,457.29541015625,1197.0618896484375,1428.8894567489624,7,723.843994140625,1197.939697265625,639,59.186767578125,106.869873046875,cgp,mu+lambda,reward,walker2d,7,63900,1197.939697265625,1197.0618896484375,1181.8177490234375
640,428.0480041503906,2.1893675327301025,1193.263427734375,1687200135.8757246,640,478.1933288574219,1195.219970703125,1431.0979235172272,7,1089.8394775390625,1203.9896240234375,640,60.93641662597656,102.51760864257812,cgp,mu+lambda,reward,walker2d,7,64000,1203.9896240234375,1195.219970703125,1193.263427734375
641,336.9331970214844,2.1906697750091553,1171.869140625,1687200138.0860023,641,449.66253662109375,1176.8883056640625,1433.3082013130188,7,468.70941162109375,1182.931884765625,641,50.94114685058594,77.46626281738281,cgp,mu+lambda,reward,walker2d,7,64100,1182.931884765625,1176.8883056640625,1171.869140625
642,401.8127746582031,2.1894726753234863,1189.647216796875,1687200140.2946837,642,468.2330322265625,1200.93359375,1435.5168826580048,7,1076.8134765625,1202.494140625,642,61.64923858642578,111.76179504394531,cgp,mu+lambda,reward,walker2d,7,64200,1202.494140625,1200.93359375,1189.647216796875
643,379.4280700683594,2.1909537315368652,1182.0355224609375,1687200142.5050728,643,460.1062316894531,1182.8883056640625,1437.7272717952728,7,911.78662109375,1193.8675537109375,643,54.88017272949219,94.83570861816406,cgp,mu+lambda,reward,walker2d,7,64300,1193.8675537109375,1182.8883056640625,1182.0355224609375
644,403.25091552734375,2.189283847808838,1194.199951171875,1687200144.7137856,644,459.2750244140625,1197.2984619140625,1439.9359846115112,7,1044.915771484375,1201.5989990234375,644,71.71063232421875,110.35979461669922,cgp,mu+lambda,reward,walker2d,7,64400,1201.5989990234375,1197.2984619140625,1194.199951171875
645,412.56390380859375,2.1817119121551514,1174.083984375,1687200146.9146013,645,456.61883544921875,1181.351806640625,1442.136800289154,7,1043.317626953125,1183.4288330078125,645,63.09642028808594,99.15709686279297,cgp,mu+lambda,reward,walker2d,7,64500,1183.4288330078125,1181.351806640625,1174.083984375
646,439.00994873046875,2.1901917457580566,1187.2476806640625,1687200149.123087,646,481.0709228515625,1190.7113037109375,1444.3452858924866,7,1100.822998046875,1196.5843505859375,646,56.458316802978516,96.4490737915039,cgp,mu+lambda,reward,walker2d,7,64600,1196.5843505859375,1190.7113037109375,1187.2476806640625
647,408.9551086425781,2.1887619495391846,1184.735595703125,1687200151.3315072,647,462.36578369140625,1185.7659912109375,1446.5537061691284,7,984.5452880859375,1202.79150390625,647,61.334617614746094,108.81930541992188,cgp,mu+lambda,reward,walker2d,7,64700,1202.79150390625,1185.7659912109375,1184.735595703125
648,394.1650390625,2.1891098022460938,1187.0635986328125,1687200153.5399013,648,451.16748046875,1189.595947265625,1448.7621002197266,7,847.4192504882812,1190.6021728515625,648,71.04525756835938,112.2362060546875,cgp,mu+lambda,reward,walker2d,7,64800,1190.6021728515625,1189.595947265625,1187.0635986328125
649,422.8415832519531,2.189802646636963,1173.987060546875,1687200155.7488294,649,469.27838134765625,1187.06884765625,1450.971028327942,7,1071.535400390625,1202.54345703125,649,57.50811767578125,114.79410552978516,cgp,mu+lambda,reward,walker2d,7,64900,1202.54345703125,1187.06884765625,1173.987060546875
