,_runtime,training.generation,training.fitness_mean,training.evaluation_time,_step,_timestamp,training.fitness_1q,training.top_k_fit.top_2_fit,training.fitness_median,training.run_id,training.fitness_3q,training.fitness_std,training.top_k_fit.top_0_fit,training.top_k_fit.top_1_fit,solver,ea,fitness,environment,seed,training.evaluation,training.top_k_reward.top_0_reward,training.top_k_reward.top_1_reward,training.top_k_reward.top_2_reward
172,262.997287273407,172,340.93695068359375,1.4129105806350708,172,1687246362.6139202,990.8472900390625,1034.2095947265625,93.3473129272461,8,36.85746765136719,419.8633728027344,1035.2239990234375,1034.4554443359375,lgp,mu+lambda,reward,hopper,8,17200,1035.2239990234375,1034.4554443359375,1034.2095947265625
173,264.4289095401764,173,365.0,1.4126938581466675,173,1687246364.0455425,1003.3360595703125,1034.103759765625,104.27613830566406,8,29.319643020629883,433.8383483886719,1034.3795166015625,1034.3333740234375,lgp,mu+lambda,reward,hopper,8,17300,1034.3795166015625,1034.3333740234375,1034.103759765625
174,265.8601551055908,174,331.0799255371094,1.4128851890563965,174,1687246365.476788,927.2215576171875,1034.232177734375,91.40351867675781,8,47.30195236206055,420.0099792480469,1035.970703125,1034.2376708984375,lgp,mu+lambda,reward,hopper,8,17400,1035.970703125,1034.2376708984375,1034.232177734375
175,267.29006242752075,175,346.1108093261719,1.4116464853286743,175,1687246366.9066954,999.1925048828125,1033.9273681640625,105.15401458740234,8,55.47649383544922,418.9783935546875,1034.885498046875,1034.5318603515625,lgp,mu+lambda,reward,hopper,8,17500,1034.885498046875,1034.5318603515625,1033.9273681640625
176,268.7215967178345,176,348.7880859375,1.412855863571167,176,1687246368.3382297,996.0319213867188,1034.1688232421875,107.48890686035156,8,52.810264587402344,418.0450744628906,1036.701904296875,1034.6181640625,lgp,mu+lambda,reward,hopper,8,17600,1036.701904296875,1034.6181640625,1034.1688232421875
177,270.15331292152405,177,419.6776428222656,1.4135462045669556,177,1687246369.7699459,1025.2110595703125,1035.1402587890625,132.97201538085938,8,42.4166145324707,450.5250549316406,1036.748046875,1035.772216796875,lgp,mu+lambda,reward,hopper,8,17700,1036.748046875,1035.772216796875,1035.1402587890625
178,271.58529448509216,178,358.1868591308594,1.413558006286621,178,1687246371.2019274,998.346923828125,1033.4232177734375,70.50927734375,8,40.437103271484375,438.2120666503906,1034.123291015625,1033.6888427734375,lgp,mu+lambda,reward,hopper,8,17800,1034.123291015625,1033.6888427734375,1033.4232177734375
179,273.0158095359802,179,382.81396484375,1.4131940603256226,179,1687246372.6324425,1001.2383422851562,1034.5771484375,112.1233139038086,8,50.651954650878906,433.0924072265625,1034.886474609375,1034.883544921875,lgp,mu+lambda,reward,hopper,8,17900,1034.886474609375,1034.883544921875,1034.5771484375
180,274.4480412006378,180,397.6167907714844,1.4139727354049683,180,1687246374.0646741,1009.3904418945312,1034.8233642578125,134.84475708007812,8,44.77495574951172,440.3458557128906,1036.5556640625,1034.947265625,lgp,mu+lambda,reward,hopper,8,18000,1036.5556640625,1034.947265625,1034.8233642578125
181,275.8793411254883,181,364.42816162109375,1.4127159118652344,181,1687246375.495974,999.846923828125,1033.85986328125,96.75517272949219,8,48.99920654296875,433.6105041503906,1034.934326171875,1034.4713134765625,lgp,mu+lambda,reward,hopper,8,18100,1034.934326171875,1034.4713134765625,1033.85986328125
182,277.3106827735901,182,419.98583984375,1.4128444194793701,182,1687246376.9273157,1002.5664672851562,1034.1253662109375,128.20782470703125,8,62.070709228515625,445.311767578125,1034.657470703125,1034.349365234375,lgp,mu+lambda,reward,hopper,8,18200,1034.657470703125,1034.349365234375,1034.1253662109375
183,278.7426574230194,183,405.6803894042969,1.4130394458770752,183,1687246378.3592904,1007.9009399414062,1034.2532958984375,112.9752197265625,8,39.303016662597656,452.0491638183594,1034.949951171875,1034.3988037109375,lgp,mu+lambda,reward,hopper,8,18300,1034.949951171875,1034.3988037109375,1034.2532958984375
184,280.17350220680237,184,377.7586669921875,1.4125347137451172,184,1687246379.7901351,1002.2268676757812,1034.921142578125,104.50941467285156,8,54.063446044921875,437.5047607421875,1035.720458984375,1035.421875,lgp,mu+lambda,reward,hopper,8,18400,1035.720458984375,1035.421875,1034.921142578125
185,281.60514974594116,185,407.1646728515625,1.4133248329162598,185,1687246381.2217827,1000.125732421875,1034.5482177734375,123.44462585449219,8,52.27399444580078,437.0859680175781,1034.958984375,1034.8072509765625,lgp,mu+lambda,reward,hopper,8,18500,1034.958984375,1034.8072509765625,1034.5482177734375
186,283.036559343338,186,370.8858947753906,1.4127528667449951,186,1687246382.6531923,999.5857543945312,1035.0145263671875,104.62963104248047,8,52.16188049316406,424.64337158203125,1035.242431640625,1035.099609375,lgp,mu+lambda,reward,hopper,8,18600,1035.242431640625,1035.099609375,1035.0145263671875
187,284.4667329788208,187,390.20452880859375,1.4125624895095825,187,1687246384.083366,1001.7136840820312,1034.030029296875,126.33084106445312,8,37.22804641723633,443.2828674316406,1034.3734130859375,1034.289306640625,lgp,mu+lambda,reward,hopper,8,18700,1034.3734130859375,1034.289306640625,1034.030029296875
188,285.89859890937805,188,374.15667724609375,1.413719892501831,188,1687246385.5152318,1000.1903686523438,1034.5615234375,87.24984741210938,8,36.80078887939453,440.6897277832031,1035.9390869140625,1035.833984375,lgp,mu+lambda,reward,hopper,8,18800,1035.9390869140625,1035.833984375,1034.5615234375
189,287.33052372932434,189,315.71014404296875,1.4133931398391724,189,1687246386.9471567,512.3724365234375,1034.75341796875,90.9017333984375,8,42.719337463378906,420.1650390625,1035.4886474609375,1035.0750732421875,lgp,mu+lambda,reward,hopper,8,18900,1035.4886474609375,1035.0750732421875,1034.75341796875
190,288.76313304901123,190,398.4976806640625,1.4144519567489624,190,1687246388.379766,1027.58154296875,1034.0057373046875,117.29946899414062,8,43.98370361328125,449.4360046386719,1034.890625,1034.2901611328125,lgp,mu+lambda,reward,hopper,8,19000,1034.890625,1034.2901611328125,1034.0057373046875
191,290.1952688694,191,388.0265197753906,1.4137011766433716,191,1687246389.8119018,1010.7833862304688,1035.0802001953125,131.4197998046875,8,42.288658142089844,433.1963806152344,1035.6983642578125,1035.1434326171875,lgp,mu+lambda,reward,hopper,8,19100,1035.6983642578125,1035.1434326171875,1035.0802001953125
192,291.62925696372986,192,398.044921875,1.4152934551239014,192,1687246391.24589,1027.1558837890625,1035.3460693359375,126.10051727294922,8,49.52336883544922,438.8009948730469,1036.5872802734375,1035.3729248046875,lgp,mu+lambda,reward,hopper,8,19200,1036.5872802734375,1035.3729248046875,1035.3460693359375
193,293.06291007995605,193,402.820068359375,1.4152294397354126,193,1687246392.679543,1022.7377319335938,1036.0166015625,115.76141357421875,8,41.041709899902344,449.96978759765625,1037.5977783203125,1036.3853759765625,lgp,mu+lambda,reward,hopper,8,19300,1037.5977783203125,1036.3853759765625,1036.0166015625
194,294.49593901634216,194,363.5287780761719,1.4146586656570435,194,1687246394.112572,1000.4359741210938,1035.27197265625,107.51356506347656,8,32.998355865478516,433.7322082519531,1036.270263671875,1035.7630615234375,lgp,mu+lambda,reward,hopper,8,19400,1036.270263671875,1035.7630615234375,1035.27197265625
195,295.92939853668213,195,391.08416748046875,1.4152013063430786,195,1687246395.5460315,1024.672607421875,1034.2711181640625,116.01761627197266,8,54.93689727783203,444.30828857421875,1034.4827880859375,1034.3685302734375,lgp,mu+lambda,reward,hopper,8,19500,1034.4827880859375,1034.3685302734375,1034.2711181640625
196,297.3613324165344,196,408.0690612792969,1.4135819673538208,196,1687246396.9779654,1006.2823486328125,1033.9796142578125,107.08473205566406,8,44.2088623046875,451.9024963378906,1034.9981689453125,1034.611083984375,lgp,mu+lambda,reward,hopper,8,19600,1034.9981689453125,1034.611083984375,1033.9796142578125
197,298.79400515556335,197,373.27093505859375,1.4139810800552368,197,1687246398.410638,999.1847534179688,1033.3017578125,101.66860961914062,8,53.20261764526367,428.8297119140625,1034.9371337890625,1034.492919921875,lgp,mu+lambda,reward,hopper,8,19700,1034.9371337890625,1034.492919921875,1033.3017578125
198,300.227463722229,198,378.3022155761719,1.4148268699645996,198,1687246399.8440967,1003.7257690429688,1034.3721923828125,106.89619445800781,8,54.30854415893555,430.4034118652344,1035.5244140625,1035.1927490234375,lgp,mu+lambda,reward,hopper,8,19800,1035.5244140625,1035.1927490234375,1034.3721923828125
199,301.6612615585327,199,310.5328063964844,1.4137251377105713,199,1687246401.2778945,515.6310424804688,1034.1104736328125,81.23393249511719,8,48.60129165649414,415.0508117675781,1035.386474609375,1034.35302734375,lgp,mu+lambda,reward,hopper,8,19900,1035.386474609375,1034.35302734375,1034.1104736328125
200,303.0931146144867,200,316.48193359375,1.413754940032959,200,1687246402.7097476,550.4392700195312,1034.5372314453125,84.29210662841797,8,44.38108444213867,415.7158203125,1035.2420654296875,1035.0963134765625,lgp,mu+lambda,reward,hopper,8,20000,1035.2420654296875,1035.0963134765625,1034.5372314453125
201,304.52611470222473,201,435.48834228515625,1.4144915342330933,201,1687246404.1427476,1023.9688720703125,1034.8115234375,183.1379852294922,8,57.87432098388672,448.4782409667969,1035.2718505859375,1034.9287109375,lgp,mu+lambda,reward,hopper,8,20100,1035.2718505859375,1034.9287109375,1034.8115234375
202,305.95817136764526,202,385.597412109375,1.4137834310531616,202,1687246405.5748043,1002.8049926757812,1034.7916259765625,94.43989562988281,8,42.663299560546875,446.5889587402344,1036.0216064453125,1035.473388671875,lgp,mu+lambda,reward,hopper,8,20200,1036.0216064453125,1035.473388671875,1034.7916259765625
203,307.39144468307495,203,423.6072082519531,1.414658546447754,203,1687246407.0080776,1003.3243408203125,1033.947265625,123.89982604980469,8,52.022254943847656,452.56195068359375,1034.8546142578125,1034.2171630859375,lgp,mu+lambda,reward,hopper,8,20300,1034.8546142578125,1034.2171630859375,1033.947265625
204,308.8242709636688,204,382.8004455566406,1.414275050163269,204,1687246408.440904,998.1141357421875,1033.8404541015625,102.4683837890625,8,55.690738677978516,434.3709716796875,1034.6036376953125,1033.9630126953125,lgp,mu+lambda,reward,hopper,8,20400,1034.6036376953125,1033.9630126953125,1033.8404541015625
205,310.25676250457764,205,382.3033447265625,1.4141660928726196,205,1687246409.8733954,986.936767578125,1035.079833984375,126.43094635009766,8,66.49793243408203,420.5162048339844,1035.917724609375,1035.358642578125,lgp,mu+lambda,reward,hopper,8,20500,1035.917724609375,1035.358642578125,1035.079833984375
206,311.6884789466858,206,315.06256103515625,1.4132728576660156,206,1687246411.305112,501.0747985839844,1035.3160400390625,82.00270080566406,8,34.700164794921875,416.927734375,1035.755615234375,1035.5352783203125,lgp,mu+lambda,reward,hopper,8,20600,1035.755615234375,1035.5352783203125,1035.3160400390625
207,313.1208553314209,207,432.83258056640625,1.4141119718551636,207,1687246412.7374883,1023.138427734375,1034.6668701171875,133.9733428955078,8,51.26622009277344,452.06719970703125,1034.9853515625,1034.73486328125,lgp,mu+lambda,reward,hopper,8,20700,1034.9853515625,1034.73486328125,1034.6668701171875
208,314.5536062717438,208,440.5281677246094,1.414853811264038,208,1687246414.1702392,1010.466064453125,1034.592529296875,172.12921142578125,8,57.113037109375,451.16796875,1034.7376708984375,1034.6136474609375,lgp,mu+lambda,reward,hopper,8,20800,1034.7376708984375,1034.6136474609375,1034.592529296875
209,315.98537254333496,209,410.3268127441406,1.413059949874878,209,1687246415.6020055,1023.4835205078125,1035.17333984375,141.78887939453125,8,56.711883544921875,438.16241455078125,1035.8736572265625,1035.2581787109375,lgp,mu+lambda,reward,hopper,8,20900,1035.8736572265625,1035.2581787109375,1035.17333984375
210,317.4172110557556,210,390.7989807128906,1.414124846458435,210,1687246417.033844,1011.6491088867188,1034.6395263671875,110.89732360839844,8,54.672218322753906,441.69305419921875,1045.277587890625,1035.19580078125,lgp,mu+lambda,reward,hopper,8,21000,1045.277587890625,1035.19580078125,1034.6395263671875
211,318.8493423461914,211,373.94256591796875,1.4140294790267944,211,1687246418.4659753,1000.381591796875,1035.128173828125,109.22600555419922,8,58.3701171875,432.7752990722656,1035.775390625,1035.7261962890625,lgp,mu+lambda,reward,hopper,8,21100,1035.775390625,1035.7261962890625,1035.128173828125
212,320.28149676322937,212,364.80328369140625,1.4138634204864502,212,1687246419.8981297,999.318359375,1034.6658935546875,91.77735137939453,8,49.70842742919922,432.1382141113281,1036.460205078125,1035.3585205078125,lgp,mu+lambda,reward,hopper,8,21200,1036.460205078125,1035.3585205078125,1034.6658935546875
213,321.7143976688385,213,357.1109313964844,1.4144591093063354,213,1687246421.3310306,945.6827392578125,1034.711669921875,120.77859497070312,8,51.89413833618164,415.5218811035156,1036.1131591796875,1035.099365234375,lgp,mu+lambda,reward,hopper,8,21300,1036.1131591796875,1035.099365234375,1034.711669921875
214,323.14653873443604,214,374.4192810058594,1.4140334129333496,214,1687246422.7631717,1026.83837890625,1035.660888671875,90.42170715332031,8,36.694828033447266,449.81768798828125,1035.7633056640625,1035.720703125,lgp,mu+lambda,reward,hopper,8,21400,1035.7633056640625,1035.720703125,1035.660888671875
215,324.5788550376892,215,385.9330139160156,1.4142401218414307,215,1687246424.195488,999.3828125,1035.2359619140625,99.33657836914062,8,46.510101318359375,439.1990661621094,1051.7021484375,1035.7572021484375,lgp,mu+lambda,reward,hopper,8,21500,1051.7021484375,1035.7572021484375,1035.2359619140625
216,326.0120539665222,216,332.1441650390625,1.4143726825714111,216,1687246425.628687,926.8489990234375,1034.24365234375,94.00421142578125,8,46.798667907714844,416.5260925292969,1037.5447998046875,1034.28369140625,lgp,mu+lambda,reward,hopper,8,21600,1037.5447998046875,1034.28369140625,1034.24365234375
217,327.44362473487854,217,356.4729919433594,1.413403034210205,217,1687246427.0602577,997.4743041992188,1034.2833251953125,98.28334045410156,8,41.039794921875,435.3455810546875,1036.0616455078125,1034.6292724609375,lgp,mu+lambda,reward,hopper,8,21700,1036.0616455078125,1034.6292724609375,1034.2833251953125
218,328.8764560222626,218,412.9991760253906,1.414551854133606,218,1687246428.493089,1006.4072875976562,1034.29052734375,128.3265838623047,8,65.84849548339844,437.4971923828125,1034.9549560546875,1034.626708984375,lgp,mu+lambda,reward,hopper,8,21800,1034.9549560546875,1034.626708984375,1034.29052734375
219,330.3098998069763,219,382.1087341308594,1.4148476123809814,219,1687246429.9265327,1000.29150390625,1033.7900390625,87.01023864746094,8,47.24871826171875,446.7845458984375,1035.550048828125,1034.429931640625,lgp,mu+lambda,reward,hopper,8,21900,1035.550048828125,1034.429931640625,1033.7900390625
220,331.74300718307495,220,391.8941955566406,1.4147521257400513,220,1687246431.3596401,996.7401733398438,1034.31591796875,128.73751831054688,8,52.102691650390625,433.82666015625,1035.2742919921875,1034.8055419921875,lgp,mu+lambda,reward,hopper,8,22000,1035.2742919921875,1034.8055419921875,1034.31591796875
221,333.17497396469116,221,361.1942138671875,1.4147191047668457,221,1687246432.791607,999.1781005859375,1034.4814453125,95.5582275390625,8,47.53379440307617,431.7178649902344,1035.603759765625,1034.9178466796875,lgp,mu+lambda,reward,hopper,8,22100,1035.603759765625,1034.9178466796875,1034.4814453125
222,334.6093623638153,222,348.11688232421875,1.4159483909606934,222,1687246434.2259953,1000.4070434570312,1034.7271728515625,101.67669677734375,8,44.349857330322266,428.5413513183594,1035.5611572265625,1034.732666015625,lgp,mu+lambda,reward,hopper,8,22200,1035.5611572265625,1034.732666015625,1034.7271728515625
223,336.0424518585205,223,365.9140930175781,1.4148272275924683,223,1687246435.6590848,997.350341796875,1033.8067626953125,109.64840698242188,8,50.030609130859375,424.25457763671875,1034.343017578125,1033.95654296875,lgp,mu+lambda,reward,hopper,8,22300,1034.343017578125,1033.95654296875,1033.8067626953125
224,337.47569036483765,224,416.9355773925781,1.414690375328064,224,1687246437.0923233,1005.00732421875,1034.8497314453125,117.58732604980469,8,59.277923583984375,440.2550354003906,1035.679931640625,1035.5753173828125,lgp,mu+lambda,reward,hopper,8,22400,1035.679931640625,1035.5753173828125,1034.8497314453125
225,338.90982842445374,225,-668.9074096679688,1.4151545763015747,225,1687246438.5264614,999.4854736328125,1035.3720703125,84.65933227539062,8,36.560302734375,9992.5791015625,1036.0096435546875,1035.64794921875,lgp,mu+lambda,reward,hopper,8,22500,1036.0096435546875,1035.64794921875,1035.3720703125
226,340.3432447910309,226,420.4637451171875,1.4149948358535767,226,1687246439.9598777,1004.743408203125,1035.8070068359375,120.68901824951172,8,61.05677032470703,447.8229064941406,1036.1015625,1035.8450927734375,lgp,mu+lambda,reward,hopper,8,22600,1036.1015625,1035.8450927734375,1035.8070068359375
227,341.77603220939636,227,395.7054748535156,1.4143407344818115,227,1687246441.3926651,1030.1353759765625,1034.7806396484375,115.4893798828125,8,56.47630310058594,442.1910705566406,1035.7274169921875,1035.52392578125,lgp,mu+lambda,reward,hopper,8,22700,1035.7274169921875,1035.52392578125,1034.7806396484375
228,343.2098927497864,228,364.8938293457031,1.4151027202606201,228,1687246442.8265257,1002.6304321289062,1034.644775390625,110.28457641601562,8,68.56182861328125,426.2801208496094,1035.64794921875,1034.792236328125,lgp,mu+lambda,reward,hopper,8,22800,1035.64794921875,1034.792236328125,1034.644775390625
229,344.642431974411,229,338.2547302246094,1.4143037796020508,229,1687246444.259065,1001.1954345703125,1034.711181640625,86.56504821777344,8,43.33591842651367,428.0296325683594,1037.3575439453125,1035.464111328125,lgp,mu+lambda,reward,hopper,8,22900,1037.3575439453125,1035.464111328125,1034.711181640625
230,346.07633209228516,230,363.7810974121094,1.4151909351348877,230,1687246445.692965,999.7771606445312,1034.8798828125,99.19363403320312,8,50.349552154541016,437.8775634765625,1045.162841796875,1035.313720703125,lgp,mu+lambda,reward,hopper,8,23000,1045.162841796875,1035.313720703125,1034.8798828125
231,347.50989842414856,231,358.7131652832031,1.4155362844467163,231,1687246447.1265314,999.029296875,1035.8966064453125,113.79008483886719,8,57.34111785888672,427.4130859375,1038.613525390625,1035.9796142578125,lgp,mu+lambda,reward,hopper,8,23100,1038.613525390625,1035.9796142578125,1035.8966064453125
232,348.94260835647583,232,321.2305603027344,1.4145792722702026,232,1687246448.5592413,593.2408447265625,1034.1607666015625,93.67940521240234,8,40.6322021484375,408.9994812011719,1034.743408203125,1034.4241943359375,lgp,mu+lambda,reward,hopper,8,23200,1034.743408203125,1034.4241943359375,1034.1607666015625
233,350.3769075870514,233,346.0118713378906,1.4157559871673584,233,1687246449.9935405,998.8876953125,1034.28955078125,108.13578033447266,8,38.365570068359375,431.03118896484375,1034.5069580078125,1034.4283447265625,lgp,mu+lambda,reward,hopper,8,23300,1034.5069580078125,1034.4283447265625,1034.28955078125
234,351.8106927871704,234,346.975341796875,1.4151825904846191,234,1687246451.4273257,997.8473510742188,1035.715576171875,92.01057434082031,8,42.77092742919922,424.99481201171875,1035.94775390625,1035.8125,lgp,mu+lambda,reward,hopper,8,23400,1035.94775390625,1035.8125,1035.715576171875
235,353.24408650398254,235,384.2635803222656,1.415217399597168,235,1687246452.8607194,1012.6406860351562,1035.200439453125,117.84358215332031,8,62.08899688720703,435.1072082519531,1035.8729248046875,1035.5694580078125,lgp,mu+lambda,reward,hopper,8,23500,1035.8729248046875,1035.5694580078125,1035.200439453125
236,354.6761074066162,236,341.2391052246094,1.4141995906829834,236,1687246454.2927403,996.8602905273438,1034.6171875,100.29247283935547,8,54.19538497924805,420.2867736816406,1034.98046875,1034.6522216796875,lgp,mu+lambda,reward,hopper,8,23600,1034.98046875,1034.6522216796875,1034.6171875
237,356.11010813713074,237,427.15679931640625,1.41511070728302,237,1687246455.726741,1027.0787353515625,1034.84619140625,153.54478454589844,8,50.313114166259766,449.7669372558594,1035.45654296875,1035.420654296875,lgp,mu+lambda,reward,hopper,8,23700,1035.45654296875,1035.420654296875,1034.84619140625
238,357.5427215099335,238,357.1570739746094,1.4144865274429321,238,1687246457.1593544,990.5380859375,1034.5635986328125,94.62247467041016,8,46.88410568237305,430.5774841308594,1035.3148193359375,1034.5928955078125,lgp,mu+lambda,reward,hopper,8,23800,1035.3148193359375,1034.5928955078125,1034.5635986328125
239,358.9760148525238,239,325.60723876953125,1.414933681488037,239,1687246458.5926478,517.9002075195312,1034.794921875,100.24166107177734,8,48.879093170166016,410.84686279296875,1037.5450439453125,1034.80126953125,lgp,mu+lambda,reward,hopper,8,23900,1037.5450439453125,1034.80126953125,1034.794921875
240,360.40824365615845,240,385.9949035644531,1.4139716625213623,240,1687246460.0248766,1004.8981323242188,1035.327392578125,153.75726318359375,8,48.82474136352539,426.0781555175781,1036.4031982421875,1035.6661376953125,lgp,mu+lambda,reward,hopper,8,24000,1036.4031982421875,1035.6661376953125,1035.327392578125
241,361.8402028083801,241,381.7237548828125,1.4141366481781006,241,1687246461.4568357,1003.5018310546875,1034.8846435546875,132.04493713378906,8,42.37139129638672,434.8292236328125,1035.2525634765625,1035.0147705078125,lgp,mu+lambda,reward,hopper,8,24100,1035.2525634765625,1035.0147705078125,1034.8846435546875
242,363.27294397354126,242,360.31640625,1.415059208869934,242,1687246462.889577,995.734375,1034.1820068359375,106.39625549316406,8,54.844940185546875,418.47113037109375,1036.6802978515625,1034.8687744140625,lgp,mu+lambda,reward,hopper,8,24200,1036.6802978515625,1034.8687744140625,1034.1820068359375
243,364.70652627944946,243,351.9330749511719,1.4154692888259888,243,1687246464.3231592,1007.9485473632812,1034.6927490234375,90.06231689453125,8,41.11247634887695,430.2389831542969,1035.656005859375,1034.935302734375,lgp,mu+lambda,reward,hopper,8,24300,1035.656005859375,1034.935302734375,1034.6927490234375
244,366.1399030685425,244,326.08905029296875,1.4145795106887817,244,1687246465.756536,866.2138061523438,1035.218505859375,92.04817199707031,8,38.844482421875,417.33770751953125,1035.907958984375,1035.2957763671875,lgp,mu+lambda,reward,hopper,8,24400,1035.907958984375,1035.2957763671875,1035.218505859375
245,367.572265625,245,389.2482604980469,1.4140987396240234,245,1687246467.1888986,1009.5518798828125,1034.92529296875,100.52287292480469,8,61.87229919433594,443.22344970703125,1036.0849609375,1035.5218505859375,lgp,mu+lambda,reward,hopper,8,24500,1036.0849609375,1035.5218505859375,1034.92529296875
246,369.0058732032776,246,400.6627197265625,1.4157147407531738,246,1687246468.6225061,1004.39453125,1035.007080078125,124.71733856201172,8,54.81394958496094,439.3861083984375,1036.09619140625,1035.0693359375,lgp,mu+lambda,reward,hopper,8,24600,1036.09619140625,1035.0693359375,1035.007080078125
247,370.438170671463,247,405.07281494140625,1.4134719371795654,247,1687246470.0548036,1024.393310546875,1034.701904296875,143.063232421875,8,54.42749786376953,441.4957580566406,1034.732666015625,1034.7120361328125,lgp,mu+lambda,reward,hopper,8,24700,1034.732666015625,1034.7120361328125,1034.701904296875
248,371.870653629303,248,323.0027160644531,1.4145822525024414,248,1687246471.4872866,992.9866333007812,1034.75439453125,74.05116271972656,8,29.1291561126709,431.2343444824219,1035.1904296875,1034.8800048828125,lgp,mu+lambda,reward,hopper,8,24800,1035.1904296875,1034.8800048828125,1034.75439453125
249,373.3060097694397,249,404.6918640136719,1.4166245460510254,249,1687246472.9226427,1026.366943359375,1034.8404541015625,113.21592712402344,8,51.73305130004883,448.2936706542969,1035.998291015625,1035.4271240234375,lgp,mu+lambda,reward,hopper,8,24900,1035.998291015625,1035.4271240234375,1034.8404541015625
250,374.74089789390564,250,372.6676330566406,1.4161356687545776,250,1687246474.3575308,1003.6903686523438,1035.2283935546875,106.00614929199219,8,52.456912994384766,435.0216064453125,1035.761962890625,1035.76171875,lgp,mu+lambda,reward,hopper,8,25000,1035.761962890625,1035.76171875,1035.2283935546875
251,376.17457127571106,251,416.48468017578125,1.4146157503128052,251,1687246475.7912042,1016.1923828125,1034.9306640625,119.4736557006836,8,45.8149528503418,459.8619384765625,1035.1103515625,1034.9818115234375,lgp,mu+lambda,reward,hopper,8,25100,1035.1103515625,1034.9818115234375,1034.9306640625
252,377.607718706131,252,311.74151611328125,1.4154812097549438,252,1687246477.2243516,995.042724609375,1035.028564453125,66.93389892578125,8,29.54317855834961,427.71453857421875,1036.67626953125,1036.2957763671875,lgp,mu+lambda,reward,hopper,8,25200,1036.67626953125,1036.2957763671875,1035.028564453125
253,379.04191732406616,253,345.980224609375,1.4160374402999878,253,1687246478.6585503,1000.6932373046875,1034.6915283203125,95.58348846435547,8,45.228694915771484,427.7593078613281,1035.6854248046875,1034.8447265625,lgp,mu+lambda,reward,hopper,8,25300,1035.6854248046875,1034.8447265625,1034.6915283203125
254,380.47508478164673,254,362.73956298828125,1.4146840572357178,254,1687246480.0917177,1002.0571899414062,1035.23291015625,92.6050796508789,8,31.9168758392334,443.0822448730469,1035.627685546875,1035.5670166015625,lgp,mu+lambda,reward,hopper,8,25400,1035.627685546875,1035.5670166015625,1035.23291015625
255,381.90795707702637,255,328.17864990234375,1.4144554138183594,255,1687246481.52459,483.44647216796875,1034.73388671875,102.76021575927734,8,49.0092887878418,405.0451354980469,1036.3233642578125,1034.767578125,lgp,mu+lambda,reward,hopper,8,25500,1036.3233642578125,1034.767578125,1034.73388671875
256,383.3423719406128,256,340.5037841796875,1.4158021211624146,256,1687246482.9590049,1001.6002197265625,1034.246826171875,109.9675064086914,8,45.089866638183594,423.8851318359375,1034.948486328125,1034.5321044921875,lgp,mu+lambda,reward,hopper,8,25600,1034.948486328125,1034.5321044921875,1034.246826171875
257,384.77482414245605,257,353.6648864746094,1.4143750667572021,257,1687246484.391457,1006.838623046875,1034.7630615234375,84.53520202636719,8,42.020511627197266,435.97332763671875,1035.561767578125,1034.9935302734375,lgp,mu+lambda,reward,hopper,8,25700,1035.561767578125,1034.9935302734375,1034.7630615234375
258,386.2066533565521,258,407.273193359375,1.4132648706436157,258,1687246485.8232863,1010.3349609375,1035.19482421875,122.88567352294922,8,47.61508560180664,446.0724792480469,1035.4813232421875,1035.2491455078125,lgp,mu+lambda,reward,hopper,8,25800,1035.4813232421875,1035.2491455078125,1035.19482421875
259,387.6379337310791,259,425.311279296875,1.4128334522247314,259,1687246487.2545667,1023.9830932617188,1035.0859375,130.47215270996094,8,66.20516204833984,446.01971435546875,1035.4573974609375,1035.2890625,lgp,mu+lambda,reward,hopper,8,25900,1035.4573974609375,1035.2890625,1035.0859375
260,389.07119512557983,260,364.77435302734375,1.4149348735809326,260,1687246488.687828,1002.1673583984375,1035.474609375,98.86001586914062,8,39.280174255371094,438.8970947265625,1036.0418701171875,1035.86767578125,lgp,mu+lambda,reward,hopper,8,26000,1036.0418701171875,1035.86767578125,1035.474609375
261,390.5043361186981,261,373.26263427734375,1.4145658016204834,261,1687246490.120969,997.0416259765625,1035.0152587890625,118.16815185546875,8,48.773826599121094,433.188720703125,1035.4327392578125,1035.05859375,lgp,mu+lambda,reward,hopper,8,26100,1035.4327392578125,1035.05859375,1035.0152587890625
262,391.93694972991943,262,425.904052734375,1.4141287803649902,262,1687246491.5535827,1028.592529296875,1035.2281494140625,126.53126525878906,8,55.22308349609375,449.421875,1035.9547119140625,1035.634765625,lgp,mu+lambda,reward,hopper,8,26200,1035.9547119140625,1035.634765625,1035.2281494140625
263,393.36901688575745,263,393.95037841796875,1.4148029088974,263,1687246492.9856498,1005.104248046875,1034.3353271484375,99.61572265625,8,48.548255920410156,449.2587585449219,1035.9461669921875,1034.795166015625,lgp,mu+lambda,reward,hopper,8,26300,1035.9461669921875,1034.795166015625,1034.3353271484375
264,394.80163311958313,264,377.70806884765625,1.4144481420516968,264,1687246494.418266,1000.040771484375,1034.5738525390625,104.29273986816406,8,43.80473327636719,454.6802673339844,1035.2862548828125,1034.6015625,lgp,mu+lambda,reward,hopper,8,26400,1035.2862548828125,1034.6015625,1034.5738525390625
265,396.23399233818054,265,363.2732849121094,1.4140328168869019,265,1687246495.8506253,1001.55078125,1034.509765625,110.96336364746094,8,54.87275695800781,421.16070556640625,1035.6376953125,1035.108642578125,lgp,mu+lambda,reward,hopper,8,26500,1035.6376953125,1035.108642578125,1034.509765625
