eval/episode_x_velocity,eval/avg_episode_length,eval/episode_reward_forward,eval/epoch_eval_time,eval/episode_x_position,eval/episode_reward_ctrl,_step,eval/episode_forward_reward,_runtime,eval/episode_reward_contact,eval/sps,eval/episode_y_position,eval/episode_distance_from_origin,eval/episode_reward,eval/episode_reward_survive,eval/walltime,eval/episode_y_velocity,_timestamp,training/actor_loss,training/alpha,training/buffer_current_size,training/critic_loss,training/walltime,training/sps,training/alpha_loss,seed,rl_algorithm,environment
7144.39404296875,1000.0,7144.39404296875,2.4354143142700195,174348.21875,-1343.27197265625,4143872,7144.39404296875,736.106374502182,-0.7812287211418152,52557.79242570731,-12477.5869140625,174816.875,6800.3408203125,1000.0,37.93835377693176,-505.5645751953125,1694682515.1192484,-7991.61328125,1.5222892761230469,1048576.0,497.0751037597656,691.4770085811615,6165.144441437115,0.0003466049965936,6,sac,miniant
5863.78515625,964.734375,5863.78515625,2.467376947402954,140795.375,-1553.3480224609375,4557440,5863.78515625,805.5186145305634,-0.8518887758255005,51876.9538374454,-9448.11328125,141173.28125,5274.3203125,964.734375,40.40573072433472,-383.2056579589844,1694682584.5314884,-10138.8837890625,2.3694584369659424,1048576.0,3193.7822265625,758.41592669487,6178.289277061156,-0.2635854184627533,6,sac,miniant
6819.578125,1000.0,6819.578125,2.3754475116729736,165616.0625,-1397.048095703125,4971008,6819.578125,875.0310726165771,-0.8399568200111389,53884.58358730583,-11259.533203125,166034.46875,6421.6904296875,1000.0,42.78117823600769,-454.043212890625,1694682654.0439465,-6332.35791015625,2.4752650260925293,1048576.0,3762.97509765625,825.5466303825378,6160.638534703367,0.0055310856550931,6,sac,miniant
6769.00634765625,1000.0,6769.00634765625,2.4593505859375,165130.8125,-1427.0166015625,5384576,6769.00634765625,944.4423904418944,-0.7917553186416626,52046.25998908026,-23097.158203125,166785.5625,6341.19775390625,1000.0,45.24052882194519,-939.7201538085938,1694682723.4552643,-5185.38037109375,2.1545848846435547,1048576.0,2307.787109375,892.492662191391,6177.632771137729,0.0031363109592348,6,sac,miniant
6954.62841796875,989.40625,6954.62841796875,2.3820741176605225,168909.1875,-1361.050048828125,5798144,6954.62841796875,1014.8522279262544,-0.735201895236969,53734.68400962733,-20550.75,170193.78125,6582.25,989.40625,47.62260293960571,-862.0734252929688,1694682793.8651018,-6384.18310546875,1.9290001392364504,1048576.0,1046.6815185546875,960.5138111114502,6079.991393353843,0.0027429633773863,6,sac,miniant
7375.35888671875,1000.0,7375.35888671875,2.376946210861206,179606.125,-1420.3988037109375,6211712,7375.35888671875,1084.8588593006134,-0.7720872163772583,53850.608572931706,-15176.25,180280.890625,6954.1884765625,1000.0,49.99954915046692,-632.9703369140625,1694682863.8717332,-7394.37109375,1.6772717237472534,1048576.0,625.5703735351562,1028.136526346207,6115.814760828117,0.0021524392068386,6,sac,miniant
5516.3291015625,995.0703125,5516.3291015625,2.400246381759644,136185.203125,-1652.5794677734375,6625280,5516.3291015625,1154.7446553707125,-0.9030776023864746,53327.85874513515,-8561.6796875,136532.75,4857.9169921875,995.0703125,52.39979553222656,-373.3072509765625,1694682933.7575293,-9599.0771484375,2.389207601547241,1048576.0,4388.31201171875,1095.6149332523346,6128.893952332513,-0.1321834772825241,6,sac,miniant
6934.2421875,1000.0,6934.2421875,2.411885499954224,168498.109375,-1415.060302734375,7038848,6934.2421875,1224.625565290451,-0.7867768406867981,53070.51267667117,-19209.203125,169640.125,6518.3955078125,1000.0,54.81168103218079,-776.346435546875,1694683003.6384392,-6651.02734375,2.702614545822144,1048576.0,4974.7431640625,1163.0775578022003,6130.327759399677,0.0043725306168198,6,sac,miniant
6986.392578125,1000.0,6986.392578125,2.4086780548095703,169372.6875,-1430.20849609375,7452416,6986.392578125,1294.107085466385,-0.7589188814163208,53141.182460816526,-12409.9130859375,169873.0625,6555.42529296875,1000.0,57.22035908699036,-495.53314208984375,1694683073.1199594,-5240.98828125,2.356948137283325,1048576.0,3206.989990234375,1230.1436994075775,6166.569152486344,0.0040234304033219,6,sac,miniant
7112.88671875,995.3515625,7112.88671875,2.387725591659546,172194.140625,-1470.349365234375,7865984,7112.88671875,1363.7882215976715,-0.7607454061508179,53607.50014453541,-15044.90234375,172886.21875,6637.12890625,995.3515625,59.6080846786499,-603.299560546875,1694683142.8010955,-6180.525390625,2.091882944107056,1048576.0,1639.074951171875,1297.4308638572693,6146.313392492712,0.0027301746886223,6,sac,miniant
