,eval/episode_x_velocity,eval/avg_episode_length,eval/episode_reward_forward,eval/epoch_eval_time,eval/episode_x_position,eval/episode_reward_ctrl,_step,eval/episode_forward_reward,_runtime,eval/episode_reward_contact,eval/sps,eval/episode_y_position,eval/episode_distance_from_origin,eval/episode_reward,eval/episode_reward_survive,eval/walltime,eval/episode_y_velocity,_timestamp,training/actor_loss,training/alpha,training/buffer_current_size,training/critic_loss,training/walltime,training/sps,training/alpha_loss,seed,rl_algorithm,environment
10,5262.857421875,996.59375,5262.857421875,2.4006643295288086,129190.609375,-1319.42431640625,4143872,5262.857421875,864.7182383537292,-0.7974856495857239,53318.5745402079,-1343.209228515625,129240.71875,4939.2294921875,996.59375,38.68228363990784,-55.80799102783203,1694101652.1771643,-5628.26708984375,0.8667942881584167,1048576.0,396.79852294921875,819.2515788078308,4909.367347403739,-0.0001318173308391124,8,sac,ant
11,5438.40283203125,993.265625,5438.40283203125,2.4033498764038086,133708.5625,-1306.7294921875,4557440,5438.40283203125,951.356954574585,-0.7970204949378967,53258.99539501487,-1286.553955078125,133757.75,5124.142578125,993.265625,41.085633516311646,-42.9473991394043,1694101738.8158805,-5941.30224609375,0.9098895788192749,1048576.0,379.18048095703125,903.4810657501221,4910.014473712166,-0.0005823102546855807,8,sac,ant
12,5696.88720703125,1000.0,5696.88720703125,2.4492287635803223,140482.46875,-1356.825439453125,4971008,5696.88720703125,1037.9938707351685,-0.8337399959564209,52261.349328956734,-1395.1787109375,140552.21875,5339.228515625,1000.0,43.53486227989197,-40.643798828125,1694101825.4527967,-6235.6591796875,0.9601331353187561,1048576.0,372.05389404296875,987.6627645492554,4912.801783518509,-0.0005092780920676887,8,sac,ant
13,5911.4951171875,1000.0,5911.4951171875,2.3989217281341553,145288.875,-1369.579345703125,5384576,5911.4951171875,1124.630534172058,-0.8667991161346436,53357.305700655954,1479.056884765625,145361.9375,5541.0498046875,1000.0,45.93378400802612,78.29524230957031,1694101912.0894601,-6541.70263671875,1.04494047164917,1048576.0,395.6512451171875,1071.8939683437347,4909.914394778077,-0.0017878819489851594,8,sac,ant
14,6098.5830078125,1000.0,6098.5830078125,2.408379554748535,149845.265625,-1362.74658203125,5798144,6098.5830078125,1211.2737667560577,-0.8142668604850769,53147.768900307245,-1822.4852294921875,149909.53125,5735.02197265625,1000.0,48.34216356277466,-60.292457580566406,1694101998.7326927,-6741.50634765625,1.1138345003128052,1048576.0,393.7261047363281,1156.1221323013306,4910.091596062908,-0.0005102574359625578,8,sac,ant
15,4821.412109375,985.625,4821.412109375,2.3949806690216064,118996.65625,-1672.3409423828125,6211712,4821.412109375,1297.8154587745667,-0.96101975440979,53445.10778547968,-18418.328125,120566.7421875,4133.7353515625,985.625,50.737144231796265,-735.661865234375,1694102085.2743847,-6908.44482421875,1.5627927780151367,1048576.0,4435.798828125,1240.2627108097076,4915.202715878938,-0.11082190275192261,8,sac,ant
16,5736.25146484375,997.0703125,5736.25146484375,2.4550178050994873,140678.875,-1442.0068359375,6625280,5736.25146484375,1384.454265832901,-0.8584145307540894,52138.114735511226,-1696.51611328125,140733.8125,5290.45703125,997.0703125,53.19216203689575,-60.2957763671875,1694102171.9131918,-5687.28369140625,2.0138609409332275,1048576.0,4422.8974609375,1324.4403297901154,4913.039891235908,0.018506957218050957,8,sac,ant
17,6053.857421875,1000.0,6053.857421875,2.417346477508545,148445.34375,-1459.311279296875,7038848,6053.857421875,1471.087421655655,-0.8590036630630493,52950.62217639736,8937.0,148767.515625,5593.68701171875,1000.0,55.6095085144043,365.06781005859375,1694102258.5463476,-5338.65283203125,1.6666181087493896,1048576.0,2566.779296875,1408.6498382091522,4911.179363998122,0.0020783350337296724,8,sac,ant
18,6106.03173828125,993.859375,6106.03173828125,2.4020845890045166,149729.09375,-1405.76171875,7452416,6106.03173828125,1557.6432964801788,-0.8333665132522583,53287.04933453088,-4378.7216796875,149851.28125,5693.29638671875,993.859375,58.01159310340881,-178.52479553222656,1694102345.1022224,-5573.59619140625,1.486994981765747,1048576.0,1431.2767333984375,1492.7972648143768,4914.802706210413,0.002230843063443899,8,sac,ant
19,6270.08740234375,988.0390625,6270.08740234375,2.472352981567383,153321.125,-1415.548583984375,7865984,6270.08740234375,1644.2992942333221,-0.8272968530654907,51772.54257555594,-242.12847900390625,153380.4375,5841.75048828125,988.0390625,60.483946084976196,10.698506355285645,1694102431.7582202,-6151.673828125,1.4365882873535156,1048576.0,882.4200439453125,1576.9742546081543,4913.076614086428,-0.0006587630487047136,8,sac,ant
