,eval/episode_y_velocity,training/sps,eval/episode_reward_forward,_timestamp,eval/episode_x_velocity,_step,_runtime,eval/episode_reward_contact,training/walltime,training/alpha_loss,eval/epoch_eval_time,training/alpha,eval/episode_x_position,training/buffer_current_size,eval/episode_reward,eval/avg_episode_length,training/actor_loss,eval/episode_forward_reward,eval/episode_distance_from_origin,eval/episode_y_position,eval/episode_reward_ctrl,eval/sps,eval/episode_reward_survive,eval/walltime,training/critic_loss
10,240.38909912109375,4913.939195359989,5386.2236328125,1694032038.786461,5386.2236328125,4143872.0,868.006842136383,-0.830657422542572,822.8267912864685,-0.00047616849769838154,2.423142671585083,0.9216681718826294,132721.625,1048576.0,4917.0087890625,993.359375,-5186.2431640625,5386.2236328125,132903.65625,5745.5908203125,-1461.744384765625,52823.96348386273,993.359375,38.42841029167175,743.9735717773438
11,24.358070373535156,4913.898937799432,5425.80712890625,1694032125.3757207,5425.80712890625,4557440.0,954.5961017608643,-0.7779834866523743,906.9896943569183,-0.000254734797636047,2.4204516410827637,0.9685815572738647,133520.75,1048576.0,4986.8154296875,993.0625,-5369.4052734375,5425.80712890625,133592.609375,23.313186645507812,-1431.2757568359375,52882.69256341785,993.0625,40.84886193275452,732.70849609375
12,455.7512512207031,4915.993122387473,5509.490234375,1694032211.9566507,5509.490234375,4971008.0,1041.1770317554474,-0.779199481010437,991.11674451828,-0.0009604429360479116,2.448406457901001,1.026779294013977,135067.875,1048576.0,5092.59814453125,992.1796875,-5575.81884765625,5509.490234375,135559.859375,10824.6953125,-1408.2921142578125,52278.90148179619,992.1796875,43.29726839065552,764.2235717773438
13,167.13229370117188,4916.71535561937,5847.32958984375,1694032298.534161,5847.32958984375,5384576.0,1127.7545421123505,-0.8095550537109375,1075.2314369678497,0.0003893548855558038,2.4569191932678223,1.0535051822662354,143517.125,1048576.0,5456.37451171875,993.7265625,-5772.8134765625,5847.32958984375,143612.90625,3723.89013671875,-1383.8720703125,52097.76550679054,993.7265625,45.75418758392334,721.2693481445312
14,315.9324035644531,4924.363234753366,5981.76953125,1694032384.9142108,5981.76953125,5798144.0,1214.1345918178558,-0.790515661239624,1159.215493440628,-0.0012317982036620378,2.390465497970581,1.0864216089248657,146290.1875,1048576.0,5578.9638671875,993.5546875,-6067.90185546875,5981.76953125,146509.46875,7030.54638671875,-1395.569580078125,53546.056242462975,993.5546875,48.14465308189392,749.4407348632812
15,397.3399353027344,4921.249455804337,5971.84033203125,1694032471.3924406,5971.84033203125,6211712.0,1300.6128215789795,-0.7720154523849487,1243.252688407898,0.000335269229253754,2.4353621006011963,1.1599452495574951,146232.8125,1048576.0,5578.7255859375,995.8984375,-6269.01220703125,5971.84033203125,146584.875,9426.2197265625,-1388.24169921875,52558.91925410261,995.8984375,50.58001518249512,857.945556640625
16,279.25616455078125,4925.9066277703005,6310.0009765625,1694032557.7921436,6310.0009765625,6625280.0,1387.0125246047974,-0.7936256527900696,1327.2104308605194,-0.0015039382269605994,2.435948610305786,1.2572904825210571,154377.9375,1048576.0,5941.201171875,1000.0,-6375.041015625,6310.0009765625,154576.28125,6658.5771484375,-1368.005859375,52546.26450593803,1000.0,53.0159637928009,995.1638793945312
17,482.10589599609375,4913.009945611828,6434.1923828125,1694032644.4563727,6434.1923828125,7038848.0,1473.6767537593842,-0.7725030779838562,1411.3885629177094,-0.0015575506258755922,2.4803547859191895,1.36520516872406,156955.84375,1048576.0,6090.2431640625,995.9921875,-6541.47412109375,6434.1923828125,157441.875,11537.599609375,-1339.1693115234375,51605.52059997528,995.9921875,55.49631857872009,845.42529296875
18,592.1768798828125,4911.053931997413,6650.6669921875,1694032731.108691,6650.6669921875,7452416.0,1560.3290719985962,-0.7692809104919434,1495.6002221107483,0.0002642979670781642,2.4344499111175537,1.461415410041809,162423.0,1048576.0,6282.38427734375,996.359375,-6673.50439453125,6650.6669921875,163060.59375,13812.50390625,-1363.87255859375,52578.61310493777,996.359375,57.93076848983765,993.7547607421875
19,181.6778564453125,4908.68240038919,6755.4091796875,1694032817.7594056,6755.4091796875,7865984.0,1646.9797866344452,-0.771723747253418,1579.8525664806366,-0.0030781086534261703,2.392502784729004,1.5811375379562378,165062.21875,1048576.0,6383.1767578125,997.4296875,-6799.7001953125,6755.4091796875,165162.90625,4243.32275390625,-1368.89111328125,53500.46019465696,997.4296875,60.32327127456665,1106.533203125
