,eval/episode_x_velocity,eval/avg_episode_length,eval/episode_reward_forward,eval/epoch_eval_time,eval/episode_x_position,eval/episode_reward_ctrl,_step,_runtime,eval/sps,eval/episode_reward,eval/episode_reward_healthy,eval/walltime,_timestamp,training/policy_loss,training/v_loss,training/total_loss,training/entropy_loss,training/walltime,training/sps,seed,rl_algorithm,environment
10,297.3330993652344,165.5859375,297.3330993652344,1.0799903869628906,109.91914367675781,-0.3229403495788574,39321600,97.5596673488617,118519.57345653503,462.5960693359375,165.5859375,21.728644132614136,1694118033.0020554,-0.006851851008832455,94.34172821044922,94.3341293334961,-0.0007478037150576711,70.07131505012512,711690.0106852701,6,ppo,walker2d
11,329.824462890625,171.9375,329.824462890625,1.0823488235473633,129.33349609375,-0.34731757640838623,43253760,104.17242574691772,118261.31947044958,501.41461181640625,171.9375,22.8109929561615,1694118039.6148138,-0.006891511380672455,88.39840698242188,88.39126586914062,-0.00024373159976676106,75.59647464752197,711682.6094675376,6,ppo,walker2d
12,356.462646484375,176.0234375,356.462646484375,1.082244873046875,144.3743438720703,-0.37028664350509644,47185920,110.78478956222534,118272.67856639314,532.1158447265625,176.0234375,23.893237829208374,1694118046.2271776,-0.0062514557503163815,65.19866943359375,65.19267272949219,0.00024203164502978325,81.12144660949707,711706.7791588049,6,ppo,walker2d
13,359.21014404296875,173.734375,359.21014404296875,1.0826208591461182,141.9844207763672,-0.3732134699821472,51118080,117.39816188812256,118231.603352771,532.5712890625,173.734375,24.975858688354492,1694118052.84055,-0.0041796197183430195,89.00546264648438,89.00199890136719,0.0007092722225934267,86.6470274925232,711628.3488092794,6,ppo,walker2d
14,342.91485595703125,166.9765625,342.91485595703125,1.053400993347168,126.86166381835938,-0.3684452176094055,55050240,123.98224020004272,121511.18216936711,509.5229797363281,166.9765625,26.02925968170166,1694118059.4246283,-0.004717858042567968,60.07936096191406,60.07567596435547,0.001024926663376391,92.17261457443237,711627.5504686056,6,ppo,walker2d
15,321.8350830078125,160.8203125,321.8350830078125,1.105973720550537,112.95999145507812,-0.36055630445480347,58982400,130.6228985786438,115735.11885642592,482.29486083984375,160.8203125,27.135233402252197,1694118066.0652866,-0.003807337488979101,79.9446029663086,79.94210815429688,0.0013138982467353344,97.70217680931091,711115.9677699824,6,ppo,walker2d
16,294.4415588378906,156.4296875,294.4415588378906,1.1002027988433838,98.30821228027344,-0.35379624366760254,62914560,137.25602650642395,116342.18721726873,450.5174255371094,156.4296875,28.23543620109558,1694118072.6984146,-0.003218244295567274,115.34622192382812,115.34455871582031,0.001548907719552517,103.22973084449768,711374.3212583789,6,ppo,walker2d
17,312.44293212890625,159.015625,312.44293212890625,1.0734922885894775,105.12451171875,-0.36279618740081787,66846720,143.86737823486328,119236.99998645214,471.09576416015625,159.015625,29.30892848968506,1694118079.3097663,-0.003316958900541067,122.8288803100586,122.82733154296875,0.0017574451630935073,108.76213097572327,710751.1941890062,6,ppo,walker2d
18,356.00177001953125,167.9453125,356.00177001953125,1.0755646228790283,129.31417846679688,-0.38513851165771484,70778880,150.4766812324524,119007.26118843025,523.5619506835938,167.9453125,30.384493112564087,1694118085.9190693,-0.004581902176141739,80.00299835205078,80.00038146972656,0.001963221002370119,114.29065823554993,711249.0931487761,6,ppo,walker2d
19,384.52630615234375,172.9609375,384.52630615234375,1.0723886489868164,146.28732299804688,-0.4004615545272827,74711040,157.08258628845215,119359.71172478682,557.0867919921875,172.9609375,31.456881761550903,1694118092.5249743,-0.004201376810669899,48.60404586791992,48.602203369140625,0.0023605269379913807,119.81889629364014,711286.3011109922,6,ppo,walker2d
