eval/episode_x_velocity,eval/avg_episode_length,eval/epoch_eval_time,eval/episode_x_position,eval/episode_reward_ctrl,_step,eval/episode_reward_fwd,eval/episode_forward_reward,_runtime,eval/sps,eval/episode_y_position,eval/episode_distance_from_origin,eval/episode_reward,eval/walltime,eval/episode_y_velocity,_timestamp,training/policy_loss,training/v_loss,training/total_loss,training/entropy_loss,training/walltime,training/sps,seed,rl_algorithm,environment
142.739501953125,1000,1.8765547275543213,3912.346435546875,-0.0751691609621048,29491200,142.739501953125,142.739501953125,146.9325888156891,68210.10766193854,-286.3075866699219,3585.3154296875,142.66433715820312,31.04085111618042,-23.79810905456543,1694136447.8154068,-0.0001456542668165,0.0042757517658174,0.0062259882688522,0.0020958909299224,110.57364559173584,293759.543113227,7,ppo,swimmer
137.42910766601562,1000,1.8699862957000728,3842.591552734375,-0.0742444694042205,32440320,137.42910766601562,137.42910766601562,158.85372042655945,68449.69949476565,-325.1200561523437,3540.499267578125,137.35487365722656,32.91083741188049,-26.04645538330078,1694136459.7365384,8.313579201058019e-06,0.0032658912241458,0.0053041754290461,0.0020299702882766,120.61951780319214,293565.35081511666,7,ppo,swimmer
126.42086029052734,1000,1.8794045448303225,3678.684326171875,-0.0686024501919746,35389440,126.42086029052734,126.42086029052734,170.77712178230286,68106.6779114106,-317.82501220703125,3433.3271484375,126.35225677490234,34.790241956710815,-26.338401794433597,1694136471.6599398,0.0002878905215766,0.0035566836595535,0.0061980816535651,0.0023535073269158,130.65820121765137,293775.57576447044,7,ppo,swimmer
137.355224609375,1000,1.876354455947876,3834.35791015625,-0.0701105743646621,38338560,137.355224609375,137.355224609375,182.6988890171051,68217.38802828615,-359.7336730957031,3582.71337890625,137.28512573242188,36.66659641265869,-33.47117614746094,1694136483.581707,0.0002897125086747,0.0025776522234082,0.0052900887094438,0.0024227239191532,140.69830203056335,293734.102371493,7,ppo,swimmer
141.3060302734375,1000,1.8822267055511477,3871.9560546875,-0.0705928280949592,41287680,141.3060302734375,141.3060302734375,194.6196792125702,68004.56056780867,-355.48193359375,3569.658203125,141.23544311523438,38.54882311820984,-30.000133514404297,1694136495.5024972,0.0021514056716114,0.0033319327048957,0.0080272080376744,0.0025438696611672,150.7315468788147,293934.81815745693,7,ppo,swimmer
151.31021118164062,1000,1.878700256347656,4065.743896484375,-0.0723585784435272,44236800,151.31021118164062,151.31021118164062,206.5400981903076,68132.20979106174,-361.1064758300781,3744.721923828125,151.23785400390625,40.427523374557495,-32.549278259277344,1694136507.4229162,0.0005080660921521,0.0030443454161286,0.0064383787102997,0.0028859670273959,160.7675404548645,293854.31324287294,7,ppo,swimmer
147.9934539794922,1000,1.8840844631195068,4037.244873046875,-0.0704420953989029,47185920,147.9934539794922,147.9934539794922,218.4613325595856,67937.50625599263,-394.8878479003906,3756.110595703125,147.92300415039062,42.311607837677,-38.338417053222656,1694136519.3441503,0.0017460767412558,0.0025025366339832,0.0070907482877373,0.0028421350289136,170.79916167259216,293982.39187783323,7,ppo,swimmer
141.3612060546875,1000,1.8851466178894043,3950.99462890625,-0.0684117749333381,50135040,141.3612060546875,141.3612060546875,230.38377714157104,67899.22798859424,-484.71295166015625,3721.25732421875,141.29278564453125,44.196754455566406,-45.46053695678711,1694136531.2665951,0.0028206396382302,0.0037041157484054,0.0101075936108827,0.0035828377585858,180.83103847503665,293974.9020124919,7,ppo,swimmer
150.5146026611328,1000,1.8856101036071775,4071.25830078125,-0.0703113749623298,53084160,150.5146026611328,150.5146026611328,242.3066353797913,67882.53825917437,-456.5361328125,3796.917236328125,150.44427490234375,46.082364559173584,-44.19335174560547,1694136543.1894534,0.0012642840156331,0.002384825143963,0.0069673699326813,0.0033182606566697,190.86213088035583,293997.8898445958,7,ppo,swimmer
151.31259155273438,1000,1.8844456672668457,4086.00341796875,-0.0711934566497802,56033280,151.31259155273438,151.31259155273438,254.2290403842926,67924.48422545825,-450.8658447265625,3810.422119140625,151.24142456054688,47.96681022644043,-45.38325119018555,1694136555.1118584,0.0017566302558407,0.0033568972721695,0.0089965425431728,0.0038830148987472,200.89428400993347,293966.8047236198,7,ppo,swimmer
